  time  ,:18:51 A,:18:59 A,:19:07 A,:19:14 A,:19:26 A,:20:21 A,:20:31 A,:20:41 A,:20:51 A,:20:58 A,:21:38 A,:21:45 A,:21:59 A,:22:06 A,:22:12 A,:22:30 A,:22:38 A,:22:45 A,:22:52 A,:22:59 A,:23:28 A,:23:36 A,:23:43 A,:23:49 A,:23:55 A,:24:18 A,:24:25 A,:24:32 A,:24:38 A,:24:44 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 377 , 0.015793 , 0.013971 , 0.011783 , 0.013552 , 0.011301 , 0.010901 , 0.013852 , 0.013181 , 0.010384 , 0.020888 , 0.012304 , 0.010991 , 0.015409 , 0.016367 , 0.013275 , 0.010318 , 0.008806 , 0.013699 , 0.009547 , 0.007185 , 0.027767 , 0.01403 , 0.019872 , 0.014489 , 0.01304 , 0.016884 , 0.020476 , 0.015855 , 0.013225 , 0.01513 
 378 , 0.015372 , 0.013667 , 0.011792 , 0.013202 , 0.011503 , 0.010665 , 0.013929 , 0.013413 , 0.009955 , 0.020791 , 0.01234 , 0.010904 , 0.015479 , 0.016277 , 0.013035 , 0.010169 , 0.008516 , 0.013451 , 0.009396 , 0.007065 , 0.0284 , 0.014334 , 0.020387 , 0.014804 , 0.013351 , 0.017278 , 0.021079 , 0.016197 , 0.013477 , 0.015466 
 379 , 0.015305 , 0.013537 , 0.011757 , 0.013047 , 0.011513 , 0.01042 , 0.013832 , 0.013441 , 0.009716 , 0.020782 , 0.012245 , 0.010792 , 0.015432 , 0.016174 , 0.012827 , 0.010005 , 0.008391 , 0.013348 , 0.009398 , 0.007 , 0.029055 , 0.014641 , 0.020825 , 0.015122 , 0.013625 , 0.01766 , 0.021651 , 0.016538 , 0.013752 , 0.015821 
 380 , 0.015873 , 0.013692 , 0.011599 , 0.013221 , 0.01114 , 0.01014 , 0.013386 , 0.013073 , 0.009775 , 0.020827 , 0.011897 , 0.010598 , 0.015179 , 0.01616 , 0.012682 , 0.009806 , 0.008579 , 0.013572 , 0.009704 , 0.007027 , 0.029736 , 0.014903 , 0.021164 , 0.015441 , 0.01383 , 0.018015 , 0.022159 , 0.016897 , 0.014048 , 0.016217 
 381 , 0.016376 , 0.013818 , 0.011434 , 0.013406 , 0.010788 , 0.009897 , 0.012964 , 0.012725 , 0.00982 , 0.020811 , 0.011553 , 0.010411 , 0.014975 , 0.016197 , 0.012557 , 0.009571 , 0.008729 , 0.013753 , 0.009978 , 0.007006 , 0.030191 , 0.015014 , 0.021387 , 0.015645 , 0.013931 , 0.018203 , 0.022483 , 0.017123 , 0.014214 , 0.016484 
 382 , 0.016851 , 0.013931 , 0.011262 , 0.013598 , 0.010442 , 0.009671 , 0.01255 , 0.012384 , 0.009859 , 0.020761 , 0.011205 , 0.010226 , 0.014794 , 0.016261 , 0.012441 , 0.009316 , 0.008861 , 0.013913 , 0.010238 , 0.006961 , 0.030527 , 0.015041 , 0.02155 , 0.015788 , 0.013976 , 0.018301 , 0.022708 , 0.017281 , 0.01431 , 0.016684 
 383 , 0.016815 , 0.013959 , 0.011371 , 0.013562 , 0.010475 , 0.009745 , 0.012641 , 0.0126 , 0.009644 , 0.020819 , 0.011498 , 0.010157 , 0.014741 , 0.016244 , 0.012563 , 0.009556 , 0.008827 , 0.014102 , 0.010151 , 0.006967 , 0.030989 , 0.01536 , 0.022003 , 0.016059 , 0.014304 , 0.018631 , 0.023145 , 0.017743 , 0.014624 , 0.01694 
 384 , 0.016749 , 0.014003 , 0.011514 , 0.013502 , 0.010536 , 0.009842 , 0.012749 , 0.012828 , 0.009442 , 0.0209 , 0.01182 , 0.010076 , 0.014698 , 0.016228 , 0.012676 , 0.009818 , 0.00878 , 0.014261 , 0.010028 , 0.006957 , 0.031379 , 0.01565 , 0.022364 , 0.016264 , 0.014585 , 0.018901 , 0.023485 , 0.018127 , 0.014895 , 0.017142 
 385 , 0.01668 , 0.014059 , 0.011671 , 0.013432 , 0.010604 , 0.009946 , 0.012855 , 0.013048 , 0.009252 , 0.020991 , 0.012143 , 0.009984 , 0.014656 , 0.016215 , 0.012777 , 0.010081 , 0.008728 , 0.0144 , 0.009894 , 0.006935 , 0.031727 , 0.015917 , 0.022663 , 0.016427 , 0.014834 , 0.019132 , 0.023764 , 0.018461 , 0.015135 , 0.017314 
 386 , 0.016958 , 0.014184 , 0.011748 , 0.013386 , 0.010789 , 0.009986 , 0.012988 , 0.01308 , 0.009527 , 0.021068 , 0.012429 , 0.010204 , 0.014973 , 0.016278 , 0.012908 , 0.010317 , 0.008943 , 0.014472 , 0.009877 , 0.007019 , 0.032158 , 0.016152 , 0.023044 , 0.016664 , 0.015093 , 0.019407 , 0.02413 , 0.018755 , 0.01541 , 0.017583 
 387 , 0.017461 , 0.014349 , 0.011765 , 0.013358 , 0.011043 , 0.009983 , 0.013139 , 0.012991 , 0.010102 , 0.02113 , 0.012678 , 0.010629 , 0.015518 , 0.016392 , 0.013056 , 0.010525 , 0.009329 , 0.014499 , 0.00994 , 0.007172 , 0.032624 , 0.016349 , 0.023468 , 0.016942 , 0.015348 , 0.019702 , 0.024545 , 0.019021 , 0.015698 , 0.017907 
 388 , 0.017944 , 0.014511 , 0.011784 , 0.013334 , 0.011292 , 0.009986 , 0.01329 , 0.01291 , 0.010651 , 0.021191 , 0.01291 , 0.011035 , 0.016038 , 0.016504 , 0.013198 , 0.010721 , 0.009698 , 0.014522 , 0.010002 , 0.007322 , 0.033052 , 0.016523 , 0.023862 , 0.0172 , 0.01558 , 0.019976 , 0.024936 , 0.019273 , 0.015966 , 0.018204 
 389 , 0.018324 , 0.014706 , 0.01183 , 0.013425 , 0.011514 , 0.010094 , 0.013524 , 0.012914 , 0.011081 , 0.021316 , 0.013144 , 0.011352 , 0.016503 , 0.016698 , 0.013389 , 0.010923 , 0.00996 , 0.014614 , 0.010129 , 0.007529 , 0.033425 , 0.0167 , 0.024182 , 0.017468 , 0.015785 , 0.020272 , 0.025294 , 0.019513 , 0.016222 , 0.018491 
 390 , 0.0184 , 0.01503 , 0.011966 , 0.013905 , 0.011678 , 0.010556 , 0.014057 , 0.013186 , 0.011161 , 0.021653 , 0.013405 , 0.011412 , 0.016837 , 0.017187 , 0.013759 , 0.011161 , 0.009895 , 0.014942 , 0.010478 , 0.007944 , 0.033683 , 0.016924 , 0.024311 , 0.017803 , 0.015936 , 0.020688 , 0.025593 , 0.019741 , 0.016473 , 0.018787 
 391 , 0.018476 , 0.015343 , 0.012097 , 0.014365 , 0.011836 , 0.011001 , 0.014571 , 0.01345 , 0.011239 , 0.021985 , 0.013654 , 0.01147 , 0.017161 , 0.017659 , 0.014115 , 0.011393 , 0.009838 , 0.015261 , 0.010814 , 0.008345 , 0.033928 , 0.017136 , 0.024435 , 0.018124 , 0.016081 , 0.021093 , 0.025881 , 0.019963 , 0.016717 , 0.019075 
 392 , 0.018551 , 0.015644 , 0.012223 , 0.014808 , 0.011988 , 0.011429 , 0.015068 , 0.013705 , 0.011318 , 0.022309 , 0.013893 , 0.011528 , 0.017475 , 0.018111 , 0.014459 , 0.011619 , 0.009784 , 0.01557 , 0.011137 , 0.00873 , 0.034158 , 0.017341 , 0.02455 , 0.018432 , 0.016221 , 0.02148 , 0.026158 , 0.020174 , 0.016953 , 0.019353 
 393 , 0.01874 , 0.015752 , 0.01267 , 0.015058 , 0.01231 , 0.011572 , 0.015389 , 0.014151 , 0.011413 , 0.022651 , 0.013965 , 0.011682 , 0.017699 , 0.018258 , 0.014503 , 0.011631 , 0.010011 , 0.015688 , 0.01126 , 0.008614 , 0.034579 , 0.017631 , 0.024921 , 0.018676 , 0.016463 , 0.021736 , 0.026388 , 0.020498 , 0.017225 , 0.019631 
 394 , 0.018933 , 0.015826 , 0.013138 , 0.015263 , 0.012636 , 0.011663 , 0.015661 , 0.014595 , 0.011506 , 0.022975 , 0.014003 , 0.01184 , 0.017894 , 0.018349 , 0.0145 , 0.011608 , 0.010269 , 0.015765 , 0.011344 , 0.008426 , 0.035003 , 0.017914 , 0.025309 , 0.018895 , 0.016706 , 0.021953 , 0.026595 , 0.02082 , 0.017484 , 0.019894 
 395 , 0.019113 , 0.015893 , 0.013572 , 0.01545 , 0.012936 , 0.011749 , 0.015915 , 0.01501 , 0.011591 , 0.023272 , 0.014043 , 0.011985 , 0.018072 , 0.018431 , 0.014498 , 0.011588 , 0.01051 , 0.01584 , 0.011418 , 0.008253 , 0.035393 , 0.018177 , 0.025668 , 0.019098 , 0.016931 , 0.022157 , 0.026793 , 0.021118 , 0.017728 , 0.020136 
 396 , 0.019554 , 0.016318 , 0.013913 , 0.015879 , 0.013177 , 0.011963 , 0.016121 , 0.015359 , 0.011972 , 0.023637 , 0.014273 , 0.012303 , 0.018373 , 0.018644 , 0.014708 , 0.011822 , 0.010955 , 0.016154 , 0.011685 , 0.008462 , 0.035917 , 0.018553 , 0.026082 , 0.019459 , 0.01729 , 0.022473 , 0.02721 , 0.021475 , 0.018068 , 0.020503 
 397 , 0.02022 , 0.017051 , 0.014152 , 0.016509 , 0.01335 , 0.012286 , 0.016275 , 0.015634 , 0.012605 , 0.024044 , 0.014677 , 0.012766 , 0.018769 , 0.018968 , 0.015099 , 0.012279 , 0.011569 , 0.016677 , 0.012111 , 0.009007 , 0.036536 , 0.019016 , 0.026524 , 0.019952 , 0.01775 , 0.022871 , 0.027814 , 0.021863 , 0.018477 , 0.020961 
 398 , 0.020798 , 0.017691 , 0.014359 , 0.017052 , 0.013503 , 0.012568 , 0.01641 , 0.015871 , 0.013153 , 0.024398 , 0.015026 , 0.013167 , 0.019118 , 0.01925 , 0.01544 , 0.012679 , 0.012104 , 0.017127 , 0.012482 , 0.009486 , 0.037076 , 0.019414 , 0.026909 , 0.020381 , 0.018151 , 0.023224 , 0.02834 , 0.0222 , 0.018836 , 0.021358 
 399 , 0.021294 , 0.018233 , 0.014546 , 0.017503 , 0.013657 , 0.012824 , 0.016585 , 0.016084 , 0.013609 , 0.024737 , 0.015346 , 0.013499 , 0.019439 , 0.019524 , 0.015759 , 0.013034 , 0.012536 , 0.017529 , 0.012806 , 0.009893 , 0.037561 , 0.01976 , 0.027252 , 0.020763 , 0.018491 , 0.023532 , 0.028793 , 0.022521 , 0.019159 , 0.021721 
 400 , 0.021635 , 0.018603 , 0.014737 , 0.017683 , 0.013977 , 0.013136 , 0.017194 , 0.016286 , 0.013799 , 0.025273 , 0.015722 , 0.013613 , 0.019875 , 0.019992 , 0.016195 , 0.013401 , 0.012599 , 0.017914 , 0.013057 , 0.010164 , 0.038091 , 0.019999 , 0.02759 , 0.021116 , 0.018712 , 0.023804 , 0.029123 , 0.022979 , 0.019473 , 0.022104 
 401 , 0.021937 , 0.018928 , 0.014907 , 0.017839 , 0.014264 , 0.013416 , 0.017739 , 0.016468 , 0.013966 , 0.025744 , 0.016058 , 0.013714 , 0.020264 , 0.020407 , 0.01658 , 0.013726 , 0.012657 , 0.018254 , 0.013281 , 0.010403 , 0.038564 , 0.020213 , 0.02789 , 0.02143 , 0.018904 , 0.024044 , 0.02942 , 0.023385 , 0.019752 , 0.022448 
 402 , 0.022206 , 0.019219 , 0.015058 , 0.017982 , 0.014517 , 0.013663 , 0.018223 , 0.016631 , 0.014118 , 0.026169 , 0.016358 , 0.013805 , 0.020609 , 0.020775 , 0.016927 , 0.014019 , 0.012707 , 0.018559 , 0.013478 , 0.010621 , 0.038986 , 0.0204 , 0.02816 , 0.021712 , 0.01908 , 0.02426 , 0.029681 , 0.023751 , 0.020005 , 0.022755 
 403 , 0.022452 , 0.01935 , 0.015306 , 0.018223 , 0.014811 , 0.013874 , 0.018553 , 0.016855 , 0.014332 , 0.026403 , 0.016626 , 0.014075 , 0.02102 , 0.021076 , 0.017125 , 0.014212 , 0.01286 , 0.018678 , 0.013596 , 0.010848 , 0.039383 , 0.020625 , 0.028455 , 0.021965 , 0.019314 , 0.024468 , 0.029936 , 0.023937 , 0.020247 , 0.022999 
 404 , 0.022685 , 0.019425 , 0.015573 , 0.018485 , 0.015111 , 0.014069 , 0.018816 , 0.017088 , 0.014559 , 0.026574 , 0.016872 , 0.014392 , 0.021431 , 0.021341 , 0.017272 , 0.014367 , 0.01304 , 0.018734 , 0.013685 , 0.011067 , 0.039757 , 0.020855 , 0.028743 , 0.022199 , 0.019556 , 0.024666 , 0.030177 , 0.024057 , 0.020479 , 0.02322 
 405 , 0.022905 , 0.019496 , 0.015821 , 0.018729 , 0.015386 , 0.014251 , 0.019069 , 0.017313 , 0.014773 , 0.026729 , 0.017105 , 0.014686 , 0.021816 , 0.021592 , 0.017404 , 0.014516 , 0.013207 , 0.018787 , 0.01377 , 0.011277 , 0.040106 , 0.02107 , 0.029016 , 0.022416 , 0.019786 , 0.024852 , 0.030404 , 0.024173 , 0.020693 , 0.023423 
 406 , 0.023122 , 0.019668 , 0.016013 , 0.018967 , 0.015598 , 0.01444 , 0.019249 , 0.017515 , 0.014935 , 0.026936 , 0.017268 , 0.014876 , 0.022068 , 0.021817 , 0.017591 , 0.014658 , 0.013353 , 0.018913 , 0.013907 , 0.011431 , 0.040448 , 0.021259 , 0.029265 , 0.022635 , 0.019996 , 0.025027 , 0.030633 , 0.024309 , 0.020906 , 0.023609 
 407 , 0.02335 , 0.02 , 0.016127 , 0.019202 , 0.015711 , 0.014647 , 0.019325 , 0.017701 , 0.015028 , 0.027227 , 0.017336 , 0.014901 , 0.022129 , 0.022019 , 0.017862 , 0.014795 , 0.013467 , 0.019151 , 0.014129 , 0.011512 , 0.040792 , 0.021408 , 0.029492 , 0.022871 , 0.020186 , 0.025196 , 0.030884 , 0.02447 , 0.021128 , 0.023775 
 408 , 0.023566 , 0.020314 , 0.01623 , 0.019427 , 0.015819 , 0.014842 , 0.019401 , 0.017876 , 0.015116 , 0.027504 , 0.0174 , 0.014928 , 0.022186 , 0.022212 , 0.01812 , 0.014932 , 0.013574 , 0.01938 , 0.014341 , 0.01159 , 0.041116 , 0.021548 , 0.029706 , 0.023095 , 0.020365 , 0.025353 , 0.031124 , 0.024629 , 0.021338 , 0.02393 
 409 , 0.023769 , 0.020611 , 0.016329 , 0.019638 , 0.015927 , 0.015027 , 0.019474 , 0.018042 , 0.0152 , 0.027762 , 0.017458 , 0.014954 , 0.022242 , 0.022394 , 0.018362 , 0.015057 , 0.013677 , 0.019599 , 0.014538 , 0.011662 , 0.041426 , 0.021684 , 0.029911 , 0.023311 , 0.020538 , 0.025504 , 0.031352 , 0.024777 , 0.021537 , 0.024076 
 410 , 0.024025 , 0.020779 , 0.01667 , 0.019859 , 0.016178 , 0.015154 , 0.019781 , 0.018334 , 0.015446 , 0.02809 , 0.017746 , 0.015167 , 0.022578 , 0.022513 , 0.018395 , 0.01521 , 0.013838 , 0.019707 , 0.014727 , 0.011777 , 0.041819 , 0.021938 , 0.030207 , 0.023628 , 0.020774 , 0.025732 , 0.03161 , 0.02504 , 0.021811 , 0.024334 
 411 , 0.024271 , 0.020941 , 0.016997 , 0.020063 , 0.016413 , 0.015272 , 0.020072 , 0.018616 , 0.015676 , 0.028395 , 0.018023 , 0.015373 , 0.022898 , 0.022626 , 0.018427 , 0.015356 , 0.013996 , 0.019809 , 0.014908 , 0.011885 , 0.042189 , 0.022178 , 0.030488 , 0.023933 , 0.020998 , 0.025951 , 0.031852 , 0.025284 , 0.022073 , 0.024578 
 412 , 0.024501 , 0.021091 , 0.017302 , 0.020261 , 0.01664 , 0.015381 , 0.020345 , 0.018879 , 0.015894 , 0.028687 , 0.018283 , 0.015562 , 0.023198 , 0.022734 , 0.018455 , 0.015496 , 0.01414 , 0.019904 , 0.015077 , 0.01199 , 0.042536 , 0.022403 , 0.03075 , 0.024218 , 0.021206 , 0.026157 , 0.032079 , 0.025521 , 0.022315 , 0.02481 
 413 , 0.024753 , 0.021327 , 0.017443 , 0.020443 , 0.016763 , 0.015519 , 0.020549 , 0.018967 , 0.016132 , 0.028904 , 0.018443 , 0.015745 , 0.023474 , 0.022905 , 0.018585 , 0.015643 , 0.014305 , 0.020123 , 0.015221 , 0.01215 , 0.042885 , 0.022598 , 0.030975 , 0.024416 , 0.021416 , 0.026336 , 0.032322 , 0.0257 , 0.022514 , 0.02502 
 414 , 0.025016 , 0.02161 , 0.017489 , 0.020609 , 0.016832 , 0.01567 , 0.020707 , 0.018969 , 0.016376 , 0.029074 , 0.018553 , 0.01592 , 0.023729 , 0.023107 , 0.018772 , 0.0158 , 0.014481 , 0.020408 , 0.015348 , 0.012336 , 0.043229 , 0.022772 , 0.03117 , 0.02456 , 0.021614 , 0.026491 , 0.032569 , 0.025852 , 0.022683 , 0.025212 
 415 , 0.025264 , 0.021876 , 0.017539 , 0.02077 , 0.016901 , 0.015814 , 0.02086 , 0.018964 , 0.016609 , 0.029241 , 0.018658 , 0.016083 , 0.02397 , 0.0233 , 0.018946 , 0.015948 , 0.014645 , 0.020676 , 0.015472 , 0.012515 , 0.043558 , 0.022941 , 0.031358 , 0.024698 , 0.021804 , 0.026639 , 0.032805 , 0.025992 , 0.022842 , 0.025399 
 416 , 0.025504 , 0.022096 , 0.017635 , 0.020953 , 0.017012 , 0.015981 , 0.021052 , 0.019032 , 0.016799 , 0.029422 , 0.018806 , 0.016225 , 0.024193 , 0.023506 , 0.01914 , 0.016121 , 0.014779 , 0.020921 , 0.015601 , 0.012691 , 0.043885 , 0.023099 , 0.031556 , 0.024871 , 0.021988 , 0.026783 , 0.033047 , 0.026146 , 0.023014 , 0.025576 
 417 , 0.025745 , 0.022218 , 0.017874 , 0.021205 , 0.017238 , 0.016238 , 0.021355 , 0.019273 , 0.01691 , 0.029653 , 0.019074 , 0.01632 , 0.024382 , 0.023763 , 0.019396 , 0.016383 , 0.014852 , 0.021109 , 0.015756 , 0.01287 , 0.044246 , 0.023259 , 0.031794 , 0.02515 , 0.022164 , 0.026931 , 0.033303 , 0.026336 , 0.023218 , 0.025763 
 418 , 0.025978 , 0.022337 , 0.018101 , 0.02145 , 0.017457 , 0.016479 , 0.021651 , 0.019508 , 0.017014 , 0.029879 , 0.019326 , 0.016406 , 0.024561 , 0.024009 , 0.019646 , 0.016635 , 0.014921 , 0.021295 , 0.015904 , 0.013048 , 0.044591 , 0.02341 , 0.032027 , 0.02542 , 0.022332 , 0.02707 , 0.033553 , 0.026521 , 0.02341 , 0.025941 
 419 , 0.026207 , 0.022455 , 0.018323 , 0.021689 , 0.01767 , 0.016715 , 0.021941 , 0.019737 , 0.017119 , 0.030097 , 0.019576 , 0.016495 , 0.024738 , 0.024251 , 0.019888 , 0.016876 , 0.014989 , 0.021473 , 0.016045 , 0.013216 , 0.044929 , 0.023558 , 0.03225 , 0.025679 , 0.022497 , 0.027208 , 0.033793 , 0.026699 , 0.023603 , 0.026115 
 420 , 0.02636 , 0.022682 , 0.01857 , 0.021934 , 0.017896 , 0.016867 , 0.0221 , 0.019945 , 0.017273 , 0.030379 , 0.019738 , 0.01671 , 0.024985 , 0.024509 , 0.019964 , 0.016881 , 0.01516 , 0.021634 , 0.016203 , 0.013383 , 0.045313 , 0.023702 , 0.032493 , 0.025912 , 0.022714 , 0.027357 , 0.034025 , 0.026872 , 0.023808 , 0.0263 
 421 , 0.026506 , 0.022914 , 0.018817 , 0.022182 , 0.018117 , 0.017005 , 0.022247 , 0.020152 , 0.017427 , 0.030663 , 0.019892 , 0.016935 , 0.025236 , 0.024763 , 0.020013 , 0.016856 , 0.015336 , 0.021783 , 0.016356 , 0.013547 , 0.045698 , 0.023836 , 0.032735 , 0.026135 , 0.022933 , 0.027507 , 0.034255 , 0.027044 , 0.024012 , 0.026483 
 422 , 0.02665 , 0.02314 , 0.019059 , 0.022419 , 0.018333 , 0.017137 , 0.022386 , 0.020348 , 0.017583 , 0.030941 , 0.020041 , 0.017155 , 0.025481 , 0.025011 , 0.020069 , 0.016834 , 0.015508 , 0.021935 , 0.016508 , 0.013706 , 0.046071 , 0.023973 , 0.03297 , 0.026352 , 0.02314 , 0.02765 , 0.034478 , 0.027208 , 0.024211 , 0.026659 
 423 , 0.026834 , 0.023377 , 0.019307 , 0.022694 , 0.018535 , 0.017314 , 0.022502 , 0.020547 , 0.017768 , 0.031194 , 0.020168 , 0.017286 , 0.025679 , 0.025215 , 0.020186 , 0.016944 , 0.015649 , 0.022081 , 0.016706 , 0.01388 , 0.046398 , 0.02413 , 0.033201 , 0.026544 , 0.023339 , 0.027779 , 0.03467 , 0.027349 , 0.024401 , 0.026825 
 424 , 0.027049 , 0.023618 , 0.019563 , 0.022993 , 0.018726 , 0.017523 , 0.022594 , 0.020742 , 0.017984 , 0.031424 , 0.020273 , 0.01734 , 0.025841 , 0.025381 , 0.020362 , 0.017162 , 0.015761 , 0.022223 , 0.016941 , 0.014065 , 0.046696 , 0.0243 , 0.033426 , 0.02672 , 0.023529 , 0.027895 , 0.034835 , 0.027472 , 0.024577 , 0.026978 
 425 , 0.027268 , 0.02386 , 0.01982 , 0.023289 , 0.018918 , 0.017734 , 0.02269 , 0.020939 , 0.018196 , 0.031649 , 0.020382 , 0.017398 , 0.025999 , 0.02555 , 0.020533 , 0.017375 , 0.015879 , 0.022364 , 0.017172 , 0.01425 , 0.046989 , 0.024474 , 0.03365 , 0.026895 , 0.023714 , 0.028005 , 0.035 , 0.027589 , 0.024757 , 0.027131 
 426 , 0.02747 , 0.024085 , 0.020078 , 0.023577 , 0.019106 , 0.017931 , 0.022814 , 0.021136 , 0.018405 , 0.031869 , 0.02051 , 0.017485 , 0.02618 , 0.025715 , 0.020709 , 0.01758 , 0.015996 , 0.022506 , 0.017371 , 0.014427 , 0.047278 , 0.024639 , 0.03387 , 0.027081 , 0.023895 , 0.028114 , 0.035169 , 0.027711 , 0.024928 , 0.027285 
 427 , 0.027617 , 0.024235 , 0.020355 , 0.023807 , 0.019294 , 0.018081 , 0.02307 , 0.021348 , 0.018585 , 0.032063 , 0.020735 , 0.017734 , 0.026475 , 0.02589 , 0.020906 , 0.017753 , 0.016155 , 0.022685 , 0.01743 , 0.014553 , 0.047543 , 0.024777 , 0.034065 , 0.027331 , 0.024074 , 0.028206 , 0.035378 , 0.027854 , 0.025077 , 0.027441 
 428 , 0.027758 , 0.024391 , 0.020632 , 0.024038 , 0.019482 , 0.018227 , 0.023322 , 0.021557 , 0.018762 , 0.032252 , 0.020961 , 0.017979 , 0.026771 , 0.02606 , 0.021104 , 0.017922 , 0.01631 , 0.022859 , 0.017483 , 0.014683 , 0.047808 , 0.024911 , 0.034256 , 0.027577 , 0.024252 , 0.028293 , 0.035587 , 0.027992 , 0.025221 , 0.027596 
 429 , 0.0279 , 0.024541 , 0.020905 , 0.024264 , 0.019666 , 0.018374 , 0.023575 , 0.021766 , 0.018943 , 0.032446 , 0.021182 , 0.018225 , 0.027063 , 0.02623 , 0.021297 , 0.018091 , 0.016465 , 0.023034 , 0.017536 , 0.014809 , 0.048068 , 0.025044 , 0.034446 , 0.027819 , 0.024431 , 0.028384 , 0.03579 , 0.02813 , 0.025369 , 0.027747 
 430 , 0.028226 , 0.024741 , 0.021154 , 0.024539 , 0.01993 , 0.018638 , 0.023761 , 0.021999 , 0.019258 , 0.032725 , 0.021399 , 0.018509 , 0.027401 , 0.026556 , 0.02161 , 0.018345 , 0.016617 , 0.023315 , 0.017774 , 0.015047 , 0.04842 , 0.02524 , 0.034703 , 0.028097 , 0.024659 , 0.028534 , 0.036052 , 0.028303 , 0.025615 , 0.027914 
 431 , 0.028586 , 0.024953 , 0.021397 , 0.024828 , 0.020211 , 0.018922 , 0.02393 , 0.022232 , 0.019603 , 0.03302 , 0.021605 , 0.018802 , 0.027742 , 0.026912 , 0.021947 , 0.018614 , 0.016761 , 0.023617 , 0.018054 , 0.015313 , 0.048782 , 0.025445 , 0.034969 , 0.028369 , 0.0249 , 0.028692 , 0.03632 , 0.02848 , 0.025884 , 0.028084 
 432 , 0.02894 , 0.025154 , 0.02163 , 0.025106 , 0.020486 , 0.019201 , 0.024097 , 0.022464 , 0.019938 , 0.033308 , 0.021809 , 0.019085 , 0.028077 , 0.027258 , 0.022275 , 0.018876 , 0.016904 , 0.023908 , 0.018329 , 0.01557 , 0.049135 , 0.025649 , 0.035227 , 0.028639 , 0.02513 , 0.028853 , 0.036585 , 0.028654 , 0.026148 , 0.028247 
 433 , 0.029205 , 0.025344 , 0.021907 , 0.025403 , 0.020754 , 0.019498 , 0.024303 , 0.02274 , 0.020169 , 0.033625 , 0.022034 , 0.019313 , 0.028382 , 0.027608 , 0.022594 , 0.019113 , 0.017068 , 0.024181 , 0.018587 , 0.015793 , 0.049525 , 0.025851 , 0.035505 , 0.028898 , 0.025354 , 0.029025 , 0.036863 , 0.028825 , 0.026386 , 0.028441 
 434 , 0.029348 , 0.025515 , 0.022236 , 0.02573 , 0.021017 , 0.019803 , 0.024561 , 0.023087 , 0.020278 , 0.033978 , 0.022275 , 0.019485 , 0.028648 , 0.027967 , 0.022901 , 0.019309 , 0.017268 , 0.024424 , 0.018834 , 0.015971 , 0.049958 , 0.026063 , 0.035803 , 0.029147 , 0.025574 , 0.029215 , 0.037149 , 0.028995 , 0.026597 , 0.028667 
 435 , 0.02949 , 0.025682 , 0.022558 , 0.026046 , 0.021269 , 0.020103 , 0.024811 , 0.023419 , 0.020383 , 0.034316 , 0.022509 , 0.01965 , 0.028909 , 0.028309 , 0.023202 , 0.019502 , 0.017461 , 0.024659 , 0.019074 , 0.016142 , 0.05038 , 0.026267 , 0.036087 , 0.029382 , 0.025785 , 0.029401 , 0.037431 , 0.02916 , 0.026799 , 0.028885 
 436 , 0.029637 , 0.025848 , 0.022871 , 0.026353 , 0.021525 , 0.020383 , 0.025052 , 0.023741 , 0.020496 , 0.034642 , 0.022737 , 0.019814 , 0.029172 , 0.028638 , 0.023489 , 0.01969 , 0.017648 , 0.024889 , 0.019309 , 0.016312 , 0.050786 , 0.026466 , 0.036373 , 0.029617 , 0.025992 , 0.029582 , 0.037704 , 0.02933 , 0.027001 , 0.029098 
 437 , 0.029902 , 0.026103 , 0.02324 , 0.026725 , 0.02191 , 0.020541 , 0.025226 , 0.024051 , 0.02079 , 0.034932 , 0.022996 , 0.020083 , 0.029613 , 0.028881 , 0.023747 , 0.019893 , 0.017852 , 0.025177 , 0.01957 , 0.016507 , 0.05122 , 0.0267 , 0.036694 , 0.029902 , 0.026262 , 0.029778 , 0.038014 , 0.029584 , 0.027258 , 0.029345 
 438 , 0.03016 , 0.026346 , 0.023605 , 0.027083 , 0.022292 , 0.020693 , 0.025404 , 0.024357 , 0.021074 , 0.035217 , 0.023249 , 0.020342 , 0.03004 , 0.029128 , 0.024006 , 0.020087 , 0.018052 , 0.025459 , 0.019826 , 0.016699 , 0.05164 , 0.026933 , 0.037011 , 0.03018 , 0.026527 , 0.029965 , 0.038314 , 0.02983 , 0.027504 , 0.029584 
 439 , 0.03041 , 0.026587 , 0.02396 , 0.02744 , 0.022659 , 0.020838 , 0.025574 , 0.024656 , 0.021353 , 0.035499 , 0.023496 , 0.020601 , 0.030466 , 0.029361 , 0.024252 , 0.020278 , 0.018251 , 0.025735 , 0.020077 , 0.016889 , 0.052055 , 0.027157 , 0.037319 , 0.030455 , 0.026784 , 0.030153 , 0.03861 , 0.030077 , 0.027747 , 0.02982 
