  time  ,:01:47 A,:01:56 A,:02:04 A,:02:12 A,:02:20 A,:02:47 A,:02:53 A,:03:01 A,:03:09 A,:03:19 A,:03:47 A,:03:55 A,:04:03 A,:04:12 A,:04:22 A,:04:42 A,:04:49 A,:04:57 A,:05:06 A,:05:16 A,:06:05 A,:06:13 A,:06:21 A,:06:28 A,:06:36 A,:06:51 A,:07:02 A,:07:09 A,:07:18 A,:07:27 A,:07:56 A,:08:04 A,:08:12 A,:08:21 A,:08:29 A,:08:48 A,:08:55 A,:09:03 A,:09:12 A,:09:22 A,:09:59 A,:10:07 A,:10:16 A,:10:24 A,:10:34 A,:10:52 A,:11:04 A,:11:22 A,:11:32 A,:11:45 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 796 , 0.345479 , 0.464655 , 0.401939 , 0.255818 , 0.296367 , 0.452429 , 0.308981 , 0.289962 , 0.380609 , 0.326714 , 0.224697 , 0.164087 , 0.161156 , 0.127233 , 0.205958 , 0.202557 , 0.206593 , 0.276059 , 0.234534 , 0.36635 , 0.416065 , 0.358727 , 0.288848 , 0.277313 , 0.442272 , 0.345386 , 0.459458 , 0.326755 , 0.368688 , 0.285844 , 0.288068 , 0.334894 , 0.388062 , 0.419033 , 0.218334 , 0.193855 , 0.251121 , 0.365359 , 0.383923 , 0.362025 , 0.342573 , 0.208817 , 0.393971 , 0.338522 , 0.373931 , 0.452976 , 0.615252 , 0.426227 , 0.297838 , 0.374365 
 797 , 0.345906 , 0.465254 , 0.402402 , 0.256079 , 0.296766 , 0.45287 , 0.309331 , 0.290191 , 0.380969 , 0.326772 , 0.224922 , 0.16445 , 0.161434 , 0.127441 , 0.206262 , 0.202626 , 0.206722 , 0.276293 , 0.234688 , 0.36659 , 0.416578 , 0.359277 , 0.289107 , 0.277683 , 0.442814 , 0.345721 , 0.460177 , 0.327149 , 0.369085 , 0.286008 , 0.288389 , 0.335252 , 0.388457 , 0.419646 , 0.218564 , 0.194074 , 0.251385 , 0.365713 , 0.384295 , 0.36233 , 0.343004 , 0.209051 , 0.39451 , 0.33896 , 0.374312 , 0.453422 , 0.615749 , 0.426644 , 0.298005 , 0.374735 
 798 , 0.34635 , 0.465701 , 0.402872 , 0.256149 , 0.297065 , 0.453434 , 0.309652 , 0.290396 , 0.381274 , 0.326928 , 0.22521 , 0.164661 , 0.161642 , 0.127653 , 0.206621 , 0.202765 , 0.206885 , 0.276599 , 0.234908 , 0.366816 , 0.417062 , 0.359801 , 0.289378 , 0.277985 , 0.443421 , 0.345993 , 0.460847 , 0.327626 , 0.369431 , 0.286168 , 0.288752 , 0.335587 , 0.388915 , 0.420174 , 0.218743 , 0.194318 , 0.251652 , 0.366087 , 0.38466 , 0.362665 , 0.343476 , 0.20919 , 0.395015 , 0.339247 , 0.374725 , 0.453868 , 0.616353 , 0.427055 , 0.298068 , 0.375118 
 799 , 0.346786 , 0.46613 , 0.403329 , 0.256218 , 0.297322 , 0.454117 , 0.310065 , 0.29061 , 0.381612 , 0.327123 , 0.225475 , 0.164863 , 0.161851 , 0.127868 , 0.207013 , 0.202909 , 0.207045 , 0.276874 , 0.235138 , 0.367064 , 0.417572 , 0.360377 , 0.289637 , 0.278245 , 0.444092 , 0.346227 , 0.461425 , 0.328112 , 0.369796 , 0.286329 , 0.289109 , 0.335953 , 0.389443 , 0.420672 , 0.218912 , 0.194556 , 0.251927 , 0.366484 , 0.385049 , 0.363058 , 0.34397 , 0.209291 , 0.395519 , 0.339504 , 0.375215 , 0.454319 , 0.616983 , 0.427447 , 0.298135 , 0.375567 
 800 , 0.347235 , 0.466574 , 0.4038 , 0.256292 , 0.297582 , 0.454811 , 0.310479 , 0.290835 , 0.381948 , 0.327321 , 0.225745 , 0.16507 , 0.162064 , 0.128092 , 0.207416 , 0.203058 , 0.207204 , 0.277155 , 0.235373 , 0.367309 , 0.418097 , 0.360967 , 0.289902 , 0.278512 , 0.444774 , 0.346463 , 0.462009 , 0.328606 , 0.370165 , 0.286503 , 0.289472 , 0.336327 , 0.389975 , 0.421175 , 0.219081 , 0.194804 , 0.252204 , 0.36689 , 0.385441 , 0.363454 , 0.344468 , 0.209391 , 0.396033 , 0.339762 , 0.37572 , 0.45478 , 0.617627 , 0.42785 , 0.298209 , 0.37602 
 801 , 0.347633 , 0.467109 , 0.40427 , 0.25652 , 0.297687 , 0.455504 , 0.310855 , 0.29097 , 0.382266 , 0.327411 , 0.22595 , 0.165204 , 0.162274 , 0.128109 , 0.207878 , 0.203109 , 0.207197 , 0.277361 , 0.235528 , 0.367539 , 0.418633 , 0.361529 , 0.290129 , 0.278758 , 0.44539 , 0.346698 , 0.462439 , 0.328985 , 0.370567 , 0.286555 , 0.289755 , 0.336621 , 0.390447 , 0.421604 , 0.219254 , 0.194933 , 0.252395 , 0.36729 , 0.385834 , 0.363762 , 0.345062 , 0.209462 , 0.396514 , 0.340059 , 0.37624 , 0.455011 , 0.618194 , 0.428155 , 0.298264 , 0.376448 
 802 , 0.348036 , 0.467667 , 0.404785 , 0.256808 , 0.297849 , 0.456106 , 0.311122 , 0.291151 , 0.382581 , 0.327497 , 0.226224 , 0.16532 , 0.162494 , 0.128089 , 0.208339 , 0.20314 , 0.207179 , 0.277628 , 0.235702 , 0.367778 , 0.419203 , 0.362063 , 0.290339 , 0.279106 , 0.445879 , 0.347021 , 0.462883 , 0.329371 , 0.370922 , 0.286627 , 0.289969 , 0.336871 , 0.390888 , 0.421998 , 0.219468 , 0.19503 , 0.25255 , 0.367643 , 0.386277 , 0.364109 , 0.345714 , 0.209583 , 0.396988 , 0.340436 , 0.376689 , 0.455164 , 0.61872 , 0.428437 , 0.298281 , 0.376798 
 803 , 0.34845 , 0.468237 , 0.405316 , 0.257104 , 0.29801 , 0.456721 , 0.311393 , 0.291334 , 0.382904 , 0.327577 , 0.226498 , 0.165444 , 0.162722 , 0.128064 , 0.208812 , 0.203174 , 0.207154 , 0.277909 , 0.235881 , 0.368024 , 0.419794 , 0.36261 , 0.290551 , 0.279458 , 0.446383 , 0.347355 , 0.463339 , 0.329768 , 0.371289 , 0.286702 , 0.290192 , 0.337127 , 0.391338 , 0.422397 , 0.219687 , 0.195132 , 0.252712 , 0.368003 , 0.386727 , 0.364457 , 0.346385 , 0.209709 , 0.397477 , 0.340825 , 0.377151 , 0.455323 , 0.619265 , 0.428734 , 0.298302 , 0.377167 
 804 , 0.348759 , 0.468746 , 0.405712 , 0.25735 , 0.298249 , 0.457275 , 0.311624 , 0.291565 , 0.383183 , 0.327751 , 0.226669 , 0.165621 , 0.162937 , 0.128145 , 0.209215 , 0.203155 , 0.207139 , 0.278201 , 0.236069 , 0.368262 , 0.420323 , 0.363134 , 0.290731 , 0.2798 , 0.446784 , 0.347663 , 0.463776 , 0.330141 , 0.371602 , 0.286809 , 0.290359 , 0.337403 , 0.391724 , 0.422709 , 0.219905 , 0.19528 , 0.252878 , 0.368267 , 0.387115 , 0.364817 , 0.346793 , 0.209902 , 0.397889 , 0.341204 , 0.377531 , 0.455555 , 0.619661 , 0.429021 , 0.298333 , 0.377521 
 805 , 0.348958 , 0.46914 , 0.406045 , 0.257514 , 0.298446 , 0.457757 , 0.311819 , 0.291776 , 0.383372 , 0.327905 , 0.226735 , 0.165791 , 0.163119 , 0.128289 , 0.209548 , 0.203104 , 0.207134 , 0.278409 , 0.236204 , 0.36838 , 0.42067 , 0.363609 , 0.290961 , 0.280055 , 0.447183 , 0.347922 , 0.464216 , 0.330494 , 0.371889 , 0.286905 , 0.290534 , 0.337722 , 0.392005 , 0.422963 , 0.220054 , 0.195445 , 0.253069 , 0.368496 , 0.387386 , 0.365108 , 0.346959 , 0.210111 , 0.398202 , 0.341499 , 0.377754 , 0.455936 , 0.619976 , 0.429339 , 0.298367 , 0.377828 
 806 , 0.349161 , 0.469529 , 0.406392 , 0.257666 , 0.298633 , 0.458249 , 0.312023 , 0.291977 , 0.383556 , 0.328055 , 0.226788 , 0.16596 , 0.163302 , 0.128432 , 0.209896 , 0.203046 , 0.207128 , 0.278608 , 0.236328 , 0.368484 , 0.420995 , 0.364096 , 0.291218 , 0.280306 , 0.447617 , 0.348185 , 0.464672 , 0.330861 , 0.372181 , 0.287004 , 0.290722 , 0.338054 , 0.39229 , 0.423236 , 0.220191 , 0.195615 , 0.253268 , 0.368732 , 0.387654 , 0.365388 , 0.347115 , 0.210318 , 0.398513 , 0.341778 , 0.377961 , 0.456356 , 0.620301 , 0.429676 , 0.298406 , 0.378135 
 807 , 0.349315 , 0.469889 , 0.406733 , 0.257791 , 0.298774 , 0.458678 , 0.312184 , 0.292183 , 0.383738 , 0.328169 , 0.226849 , 0.166087 , 0.163417 , 0.128554 , 0.210175 , 0.203038 , 0.207128 , 0.27873 , 0.236396 , 0.368543 , 0.421256 , 0.364505 , 0.291468 , 0.280537 , 0.448018 , 0.348435 , 0.465089 , 0.331184 , 0.372426 , 0.287155 , 0.290853 , 0.33831 , 0.392523 , 0.423449 , 0.220332 , 0.195748 , 0.253468 , 0.368924 , 0.387887 , 0.365613 , 0.34728 , 0.210525 , 0.398796 , 0.341982 , 0.378127 , 0.45675 , 0.620665 , 0.430009 , 0.298472 , 0.378355 
 808 , 0.349369 , 0.47021 , 0.406929 , 0.257838 , 0.298842 , 0.458858 , 0.312193 , 0.292395 , 0.383899 , 0.328179 , 0.22688 , 0.166132 , 0.163348 , 0.128594 , 0.210233 , 0.203142 , 0.207077 , 0.278649 , 0.236297 , 0.368554 , 0.421362 , 0.364688 , 0.29166 , 0.280654 , 0.448263 , 0.348628 , 0.465309 , 0.331368 , 0.372473 , 0.287431 , 0.290801 , 0.338305 , 0.392601 , 0.42349 , 0.220492 , 0.195783 , 0.253626 , 0.368959 , 0.387957 , 0.365653 , 0.347444 , 0.210687 , 0.398957 , 0.341973 , 0.37821 , 0.457034 , 0.62106 , 0.430262 , 0.298586 , 0.378354 
 809 , 0.349455 , 0.470581 , 0.407021 , 0.257882 , 0.298952 , 0.458978 , 0.312181 , 0.29261 , 0.384061 , 0.328184 , 0.226896 , 0.166201 , 0.163271 , 0.128639 , 0.21024 , 0.203208 , 0.206967 , 0.278585 , 0.236173 , 0.36864 , 0.421506 , 0.364859 , 0.291808 , 0.280724 , 0.448444 , 0.348802 , 0.465474 , 0.331542 , 0.372463 , 0.287713 , 0.290718 , 0.338237 , 0.392669 , 0.423522 , 0.220672 , 0.195824 , 0.253764 , 0.368955 , 0.387975 , 0.365656 , 0.347594 , 0.210833 , 0.399086 , 0.341937 , 0.378345 , 0.457288 , 0.621447 , 0.430483 , 0.29869 , 0.378366 
 810 , 0.349552 , 0.470984 , 0.407123 , 0.257938 , 0.299072 , 0.459116 , 0.312173 , 0.29284 , 0.384234 , 0.328192 , 0.226914 , 0.166281 , 0.163187 , 0.128688 , 0.210246 , 0.203285 , 0.206852 , 0.278526 , 0.236042 , 0.36873 , 0.421662 , 0.36504 , 0.291966 , 0.2808 , 0.448637 , 0.348989 , 0.465653 , 0.331732 , 0.372457 , 0.288008 , 0.290631 , 0.338167 , 0.392745 , 0.42356 , 0.220865 , 0.195874 , 0.253916 , 0.368955 , 0.388004 , 0.365668 , 0.347751 , 0.210992 , 0.399223 , 0.341905 , 0.378496 , 0.457566 , 0.621863 , 0.430725 , 0.298798 , 0.378383 
 811 , 0.34939 , 0.471308 , 0.407141 , 0.258076 , 0.299314 , 0.459009 , 0.312275 , 0.293146 , 0.384391 , 0.32833 , 0.2268 , 0.166568 , 0.163355 , 0.128769 , 0.210013 , 0.203339 , 0.206859 , 0.278394 , 0.236052 , 0.368782 , 0.421662 , 0.365155 , 0.292118 , 0.280875 , 0.448724 , 0.349121 , 0.465925 , 0.33179 , 0.372485 , 0.288345 , 0.290622 , 0.338152 , 0.392749 , 0.423411 , 0.221203 , 0.195928 , 0.254136 , 0.369019 , 0.387927 , 0.365617 , 0.347889 , 0.211063 , 0.39931 , 0.34185 , 0.378594 , 0.457696 , 0.622407 , 0.430909 , 0.299083 , 0.378492 
 812 , 0.349219 , 0.471635 , 0.407302 , 0.258216 , 0.299615 , 0.459115 , 0.31247 , 0.293463 , 0.384628 , 0.328527 , 0.226684 , 0.166905 , 0.163545 , 0.128859 , 0.209871 , 0.20347 , 0.206959 , 0.278173 , 0.236109 , 0.368738 , 0.421675 , 0.365347 , 0.29227 , 0.281041 , 0.448923 , 0.349294 , 0.466385 , 0.331833 , 0.372643 , 0.288694 , 0.290644 , 0.338211 , 0.392844 , 0.42329 , 0.221564 , 0.196017 , 0.25443 , 0.369041 , 0.387945 , 0.365649 , 0.348074 , 0.211194 , 0.399481 , 0.341868 , 0.378693 , 0.4579 , 0.62292 , 0.431208 , 0.299421 , 0.378655 
 813 , 0.349031 , 0.471986 , 0.407467 , 0.258361 , 0.299931 , 0.459224 , 0.312677 , 0.2938 , 0.384882 , 0.32874 , 0.226565 , 0.167262 , 0.163749 , 0.128961 , 0.209721 , 0.203612 , 0.207065 , 0.277937 , 0.236166 , 0.368689 , 0.421693 , 0.36555 , 0.292428 , 0.281217 , 0.44914 , 0.349481 , 0.466868 , 0.331884 , 0.372815 , 0.289067 , 0.290666 , 0.338276 , 0.392949 , 0.423167 , 0.221952 , 0.196114 , 0.254734 , 0.369068 , 0.387967 , 0.36568 , 0.348267 , 0.211332 , 0.399661 , 0.341886 , 0.378805 , 0.458118 , 0.623466 , 0.431527 , 0.299779 , 0.378827 
 814 , 0.349154 , 0.472348 , 0.407617 , 0.258518 , 0.300224 , 0.459563 , 0.312815 , 0.294042 , 0.385067 , 0.328993 , 0.22662 , 0.167596 , 0.163997 , 0.129089 , 0.209858 , 0.203827 , 0.207167 , 0.277858 , 0.236314 , 0.368743 , 0.421915 , 0.365922 , 0.29261 , 0.281435 , 0.449442 , 0.349722 , 0.467339 , 0.331998 , 0.373039 , 0.289336 , 0.290676 , 0.338347 , 0.393119 , 0.423223 , 0.222265 , 0.196246 , 0.254979 , 0.369116 , 0.388104 , 0.365787 , 0.348549 , 0.211506 , 0.399847 , 0.342027 , 0.378956 , 0.458379 , 0.623916 , 0.431847 , 0.300035 , 0.379086 
 815 , 0.349495 , 0.472794 , 0.407768 , 0.258706 , 0.300455 , 0.459865 , 0.312925 , 0.294383 , 0.385199 , 0.329275 , 0.226802 , 0.167901 , 0.164307 , 0.129269 , 0.210186 , 0.204065 , 0.207285 , 0.277941 , 0.236614 , 0.369006 , 0.422321 , 0.366381 , 0.292819 , 0.281713 , 0.449771 , 0.349982 , 0.467729 , 0.332268 , 0.373319 , 0.289609 , 0.290697 , 0.338422 , 0.39335 , 0.423371 , 0.222569 , 0.196423 , 0.255167 , 0.369395 , 0.388316 , 0.365953 , 0.348829 , 0.211685 , 0.400142 , 0.342243 , 0.379202 , 0.458685 , 0.624335 , 0.432106 , 0.300228 , 0.379316 
 816 , 0.349855 , 0.473278 , 0.407918 , 0.258901 , 0.300694 , 0.460153 , 0.313043 , 0.294775 , 0.385332 , 0.329567 , 0.226997 , 0.168213 , 0.16464 , 0.129461 , 0.210532 , 0.204309 , 0.20741 , 0.278049 , 0.236946 , 0.369302 , 0.422764 , 0.366853 , 0.293037 , 0.282008 , 0.450112 , 0.350257 , 0.468119 , 0.33257 , 0.373619 , 0.289909 , 0.290729 , 0.338495 , 0.393603 , 0.423525 , 0.222892 , 0.196609 , 0.255361 , 0.369725 , 0.388542 , 0.36613 , 0.349106 , 0.211868 , 0.400467 , 0.34247 , 0.379478 , 0.459002 , 0.624782 , 0.43236 , 0.300433 , 0.379538 
 817 , 0.350313 , 0.473858 , 0.408161 , 0.259111 , 0.300872 , 0.460548 , 0.313239 , 0.295106 , 0.385521 , 0.329809 , 0.227212 , 0.16849 , 0.164921 , 0.129599 , 0.210956 , 0.204485 , 0.207452 , 0.278199 , 0.237236 , 0.369606 , 0.423246 , 0.367339 , 0.29324 , 0.282316 , 0.45048 , 0.350519 , 0.46851 , 0.332912 , 0.373919 , 0.29011 , 0.290821 , 0.338635 , 0.393961 , 0.423783 , 0.223149 , 0.196793 , 0.255548 , 0.3701 , 0.388824 , 0.366352 , 0.349412 , 0.212046 , 0.400866 , 0.342713 , 0.379815 , 0.45936 , 0.625197 , 0.432662 , 0.300541 , 0.37982 
 818 , 0.350888 , 0.474502 , 0.408477 , 0.259344 , 0.30092 , 0.461251 , 0.313566 , 0.295197 , 0.385833 , 0.329871 , 0.227518 , 0.168681 , 0.165108 , 0.129586 , 0.211462 , 0.204517 , 0.207338 , 0.27853 , 0.237381 , 0.369869 , 0.423739 , 0.367869 , 0.293419 , 0.282637 , 0.450939 , 0.350764 , 0.468936 , 0.333297 , 0.374246 , 0.290117 , 0.291057 , 0.338961 , 0.394512 , 0.424263 , 0.223286 , 0.196962 , 0.255734 , 0.370485 , 0.389243 , 0.366685 , 0.349899 , 0.212207 , 0.401408 , 0.342993 , 0.380256 , 0.459797 , 0.625624 , 0.433029 , 0.300455 , 0.380256 
 819 , 0.351422 , 0.475046 , 0.408707 , 0.259602 , 0.300947 , 0.462075 , 0.313869 , 0.295198 , 0.386162 , 0.329874 , 0.227884 , 0.16887 , 0.165327 , 0.129552 , 0.21195 , 0.204559 , 0.207236 , 0.278949 , 0.237501 , 0.370092 , 0.424181 , 0.368451 , 0.293627 , 0.282975 , 0.451455 , 0.351037 , 0.469433 , 0.333672 , 0.374605 , 0.290132 , 0.291297 , 0.339345 , 0.395086 , 0.424771 , 0.223447 , 0.197142 , 0.255939 , 0.370829 , 0.389706 , 0.367064 , 0.350517 , 0.212383 , 0.401961 , 0.343284 , 0.380706 , 0.460276 , 0.626156 , 0.433392 , 0.300367 , 0.380766 
 820 , 0.351964 , 0.475607 , 0.408943 , 0.259871 , 0.300986 , 0.462919 , 0.314178 , 0.295201 , 0.386501 , 0.329875 , 0.228255 , 0.169065 , 0.165546 , 0.129525 , 0.21245 , 0.204602 , 0.207138 , 0.27938 , 0.237624 , 0.370327 , 0.42464 , 0.36905 , 0.293838 , 0.283328 , 0.451986 , 0.351323 , 0.469936 , 0.334051 , 0.374981 , 0.290156 , 0.291546 , 0.339743 , 0.395675 , 0.425291 , 0.223606 , 0.197324 , 0.256145 , 0.371179 , 0.390178 , 0.367448 , 0.351149 , 0.212564 , 0.402529 , 0.343589 , 0.381168 , 0.460768 , 0.626694 , 0.433759 , 0.300279 , 0.381287 
 821 , 0.35238 , 0.475959 , 0.409249 , 0.260138 , 0.301235 , 0.463569 , 0.314464 , 0.295338 , 0.386736 , 0.329602 , 0.228552 , 0.16934 , 0.165791 , 0.129682 , 0.212916 , 0.20453 , 0.207278 , 0.279664 , 0.23776 , 0.370526 , 0.425074 , 0.369547 , 0.294045 , 0.283554 , 0.452424 , 0.351509 , 0.470327 , 0.334417 , 0.375277 , 0.290117 , 0.291832 , 0.340071 , 0.396101 , 0.425723 , 0.223791 , 0.197523 , 0.256329 , 0.371457 , 0.390496 , 0.367902 , 0.351574 , 0.212591 , 0.40287 , 0.343945 , 0.381558 , 0.461086 , 0.627163 , 0.433996 , 0.300315 , 0.381699 
 822 , 0.352944 , 0.476394 , 0.409848 , 0.260409 , 0.301496 , 0.464076 , 0.314767 , 0.295589 , 0.386942 , 0.329442 , 0.228773 , 0.169663 , 0.166 , 0.129877 , 0.21341 , 0.204561 , 0.207482 , 0.279858 , 0.237942 , 0.370837 , 0.425601 , 0.369986 , 0.294321 , 0.283808 , 0.45287 , 0.351724 , 0.470785 , 0.334866 , 0.375476 , 0.290176 , 0.292192 , 0.340458 , 0.396496 , 0.426208 , 0.224015 , 0.197749 , 0.256583 , 0.371813 , 0.390871 , 0.368464 , 0.351952 , 0.212646 , 0.403226 , 0.344431 , 0.381984 , 0.461356 , 0.627648 , 0.434391 , 0.300445 , 0.382163 
 823 , 0.353511 , 0.476838 , 0.410453 , 0.260683 , 0.301754 , 0.464582 , 0.315073 , 0.295838 , 0.387152 , 0.329277 , 0.228996 , 0.169982 , 0.16621 , 0.130073 , 0.213902 , 0.204589 , 0.207682 , 0.280049 , 0.238126 , 0.371146 , 0.426138 , 0.370435 , 0.2946 , 0.284065 , 0.45332 , 0.351943 , 0.471253 , 0.335313 , 0.375683 , 0.290236 , 0.292559 , 0.340854 , 0.396894 , 0.426692 , 0.224242 , 0.197972 , 0.25684 , 0.372172 , 0.391255 , 0.369024 , 0.352334 , 0.212703 , 0.403587 , 0.344914 , 0.382408 , 0.461629 , 0.628138 , 0.43479 , 0.30057 , 0.382625 
 824 , 0.354154 , 0.477241 , 0.411092 , 0.260918 , 0.302041 , 0.465089 , 0.315289 , 0.296077 , 0.387408 , 0.329433 , 0.229348 , 0.170201 , 0.166472 , 0.130326 , 0.214281 , 0.204794 , 0.207942 , 0.280283 , 0.23833 , 0.371446 , 0.426658 , 0.370827 , 0.294893 , 0.284392 , 0.453767 , 0.35226 , 0.471688 , 0.335729 , 0.375896 , 0.290351 , 0.292847 , 0.341205 , 0.397242 , 0.427179 , 0.224479 , 0.198233 , 0.25706 , 0.37252 , 0.391652 , 0.369454 , 0.352722 , 0.212805 , 0.403972 , 0.34534 , 0.382778 , 0.461854 , 0.628467 , 0.435173 , 0.30069 , 0.383082 
 825 , 0.354566 , 0.477535 , 0.411507 , 0.261099 , 0.302379 , 0.465519 , 0.315405 , 0.296257 , 0.387621 , 0.329746 , 0.229761 , 0.170349 , 0.166753 , 0.130607 , 0.214681 , 0.204979 , 0.208119 , 0.280601 , 0.238452 , 0.371726 , 0.427255 , 0.371286 , 0.295143 , 0.284751 , 0.45422 , 0.352621 , 0.47207 , 0.336102 , 0.376219 , 0.29039 , 0.293095 , 0.341447 , 0.397644 , 0.427711 , 0.224676 , 0.198515 , 0.25727 , 0.372943 , 0.392103 , 0.369738 , 0.353137 , 0.212954 , 0.404439 , 0.34557 , 0.383145 , 0.46214 , 0.628665 , 0.435544 , 0.300793 , 0.383498 
 826 , 0.354949 , 0.477817 , 0.411888 , 0.261274 , 0.302719 , 0.465945 , 0.31551 , 0.296432 , 0.387829 , 0.330069 , 0.230177 , 0.170497 , 0.167027 , 0.13089 , 0.215097 , 0.205156 , 0.208288 , 0.280928 , 0.238563 , 0.372014 , 0.427871 , 0.371764 , 0.295377 , 0.28511 , 0.454677 , 0.35298 , 0.472439 , 0.336469 , 0.376555 , 0.290418 , 0.293343 , 0.341668 , 0.398053 , 0.428252 , 0.224869 , 0.198804 , 0.257483 , 0.373374 , 0.39256 , 0.370013 , 0.353551 , 0.213106 , 0.404916 , 0.34578 , 0.383516 , 0.462437 , 0.62885 , 0.435909 , 0.300892 , 0.383908 
 827 , 0.355275 , 0.478175 , 0.412261 , 0.26148 , 0.303032 , 0.46631 , 0.315702 , 0.296575 , 0.388052 , 0.330348 , 0.230519 , 0.170742 , 0.167374 , 0.13111 , 0.215488 , 0.205304 , 0.20841 , 0.281228 , 0.238685 , 0.372319 , 0.428479 , 0.372281 , 0.29565 , 0.28546 , 0.455147 , 0.353338 , 0.472822 , 0.336821 , 0.376867 , 0.290471 , 0.293626 , 0.341908 , 0.398546 , 0.428821 , 0.225084 , 0.199069 , 0.257726 , 0.373804 , 0.393046 , 0.370328 , 0.353964 , 0.213279 , 0.405385 , 0.346026 , 0.383939 , 0.462757 , 0.62912 , 0.43634 , 0.301019 , 0.384293 
 828 , 0.35562 , 0.478808 , 0.412725 , 0.261781 , 0.303384 , 0.466821 , 0.316182 , 0.296702 , 0.388441 , 0.330557 , 0.230831 , 0.171212 , 0.167904 , 0.131258 , 0.21583 , 0.205475 , 0.208571 , 0.2815 , 0.238917 , 0.372759 , 0.429054 , 0.372884 , 0.296022 , 0.28582 , 0.455765 , 0.353786 , 0.473323 , 0.337027 , 0.377259 , 0.290652 , 0.293998 , 0.342234 , 0.399225 , 0.429587 , 0.225379 , 0.199349 , 0.258032 , 0.374261 , 0.393594 , 0.370784 , 0.354461 , 0.213523 , 0.405858 , 0.346478 , 0.38448 , 0.463192 , 0.629518 , 0.436922 , 0.301213 , 0.384692 
 829 , 0.356058 , 0.479559 , 0.413263 , 0.262127 , 0.303804 , 0.467522 , 0.316788 , 0.296854 , 0.388939 , 0.330781 , 0.231207 , 0.171736 , 0.168479 , 0.131409 , 0.216169 , 0.205695 , 0.208816 , 0.2818 , 0.239229 , 0.373286 , 0.429609 , 0.373514 , 0.296446 , 0.286206 , 0.456487 , 0.35431 , 0.473916 , 0.337131 , 0.377746 , 0.290885 , 0.294387 , 0.342616 , 0.399968 , 0.430475 , 0.225722 , 0.199655 , 0.258369 , 0.374751 , 0.394162 , 0.371292 , 0.355034 , 0.213794 , 0.406352 , 0.347039 , 0.385056 , 0.463693 , 0.629917 , 0.437555 , 0.301418 , 0.385143 
 830 , 0.356515 , 0.480296 , 0.413791 , 0.262463 , 0.304216 , 0.46825 , 0.317379 , 0.297021 , 0.389421 , 0.331 , 0.231579 , 0.172254 , 0.169038 , 0.131569 , 0.21653 , 0.205917 , 0.209051 , 0.282107 , 0.239559 , 0.373799 , 0.430165 , 0.374132 , 0.296857 , 0.286593 , 0.457201 , 0.35482 , 0.474507 , 0.337241 , 0.378225 , 0.291107 , 0.294769 , 0.343003 , 0.400693 , 0.431359 , 0.226058 , 0.199965 , 0.258702 , 0.375238 , 0.394725 , 0.371794 , 0.35561 , 0.214066 , 0.406853 , 0.347598 , 0.385628 , 0.4642 , 0.63031 , 0.438172 , 0.301621 , 0.385595 
 831 , 0.357205 , 0.480869 , 0.414133 , 0.262726 , 0.30455 , 0.469205 , 0.31776 , 0.297278 , 0.389689 , 0.33115 , 0.23199 , 0.172662 , 0.169439 , 0.131796 , 0.217098 , 0.206174 , 0.209184 , 0.282555 , 0.240035 , 0.374144 , 0.430751 , 0.374672 , 0.297142 , 0.287018 , 0.457802 , 0.355137 , 0.475062 , 0.337556 , 0.378651 , 0.291258 , 0.295161 , 0.343484 , 0.401299 , 0.432155 , 0.226324 , 0.200301 , 0.259014 , 0.375728 , 0.395246 , 0.372233 , 0.356193 , 0.214295 , 0.407433 , 0.348061 , 0.386113 , 0.464677 , 0.630736 , 0.438654 , 0.301785 , 0.386031 
 832 , 0.357881 , 0.481414 , 0.414448 , 0.263037 , 0.304721 , 0.469964 , 0.318026 , 0.297521 , 0.389878 , 0.331412 , 0.23234 , 0.172987 , 0.16982 , 0.132011 , 0.217648 , 0.206405 , 0.209278 , 0.283019 , 0.24047 , 0.374326 , 0.431426 , 0.375273 , 0.297418 , 0.287449 , 0.458297 , 0.355329 , 0.475602 , 0.338351 , 0.378946 , 0.291421 , 0.295584 , 0.344037 , 0.401883 , 0.432781 , 0.226637 , 0.20062 , 0.259299 , 0.376182 , 0.39581 , 0.372748 , 0.356722 , 0.21447 , 0.40801 , 0.348543 , 0.386635 , 0.465056 , 0.631355 , 0.439001 , 0.301956 , 0.386358 
