AUG6MNAT00050.spu,AUG6MNAT00049.spu,AUG6MNAT00048.spu,
Wavelength,AUG6MNAT00051.spu,AUG6MNAT00052.spu,AUG6MNAT00053.spu,AUG6MNAT00054.spu,AUG6MNAT00055.spu,AUG6MNAT00056.spu,AUG6MNAT00057.spu,AUG6MNAT00058.spu,AUG6MNAT00059.spu,AUG6MNAT00060.spu,AUG6MNAT00061.spu,AUG6MNAT00062.spu,AUG6MNAT00063.spu,AUG6MNAT00064.spu,AUG6MNAT00065.spu,AUG6MNAT00066.spu,AUG6MNAT00067.spu,AUG6MNAT00068.spu,AUG6MNAT00069.spu,AUG6MNAT00070.spu
  (nm),8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1
  time  ,46:57 AM,47:11 AM,47:18 AM,47:25 AM,47:35 AM,48:29 AM,48:36 AM,48:44 AM,48:50 AM,48:57 AM,49:33 AM,49:40 AM,49:46 AM,49:55 AM,50:06 AM,50:54 AM,51:00 AM,51:09 AM,51:16 AM,51:22 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 764 , 0.387096 , 0.210624 , 0.294398 , 0.216044 , 0.20138 , 0.20449 , 0.180146 , 0.29164 , 0.274558 , 0.203702 , 0.245885 , 0.305045 , 0.265111 , 0.388773 , 0.283596 , 0.191283 , 0.196198 , 0.274159 , 0.234725 , 0.222292 
 765 , 0.388323 , 0.211379 , 0.295981 , 0.216975 , 0.202329 , 0.204681 , 0.180425 , 0.292573 , 0.276025 , 0.204294 , 0.246709 , 0.305281 , 0.265705 , 0.390034 , 0.283723 , 0.191891 , 0.196778 , 0.275451 , 0.236303 , 0.223463 
 766 , 0.389459 , 0.212093 , 0.297446 , 0.21784 , 0.203221 , 0.204876 , 0.180705 , 0.293468 , 0.277394 , 0.204858 , 0.247494 , 0.305543 , 0.266273 , 0.391252 , 0.283885 , 0.192474 , 0.197327 , 0.276687 , 0.237805 , 0.224568 
 767 , 0.390501 , 0.212749 , 0.298798 , 0.218659 , 0.204053 , 0.205087 , 0.18099 , 0.294297 , 0.278662 , 0.205384 , 0.248221 , 0.305796 , 0.266815 , 0.392362 , 0.284051 , 0.19303 , 0.197842 , 0.277825 , 0.239187 , 0.225593 
 768 , 0.391352 , 0.213313 , 0.299893 , 0.219511 , 0.204814 , 0.205471 , 0.181415 , 0.294991 , 0.27971 , 0.205875 , 0.248859 , 0.306141 , 0.267361 , 0.393189 , 0.284337 , 0.193618 , 0.198313 , 0.278755 , 0.240264 , 0.226458 
 769 , 0.392154 , 0.213863 , 0.300906 , 0.220296 , 0.205521 , 0.205802 , 0.181792 , 0.29561 , 0.280702 , 0.206331 , 0.249477 , 0.30646 , 0.267832 , 0.393939 , 0.284585 , 0.194184 , 0.198744 , 0.279625 , 0.241255 , 0.227281 
 770 , 0.392912 , 0.214383 , 0.301864 , 0.221042 , 0.20619 , 0.206121 , 0.182151 , 0.296197 , 0.28164 , 0.206766 , 0.250058 , 0.306767 , 0.268282 , 0.394649 , 0.28482 , 0.194726 , 0.199154 , 0.280451 , 0.242196 , 0.228055 
 771 , 0.393571 , 0.214756 , 0.302585 , 0.221554 , 0.206615 , 0.206443 , 0.182482 , 0.296711 , 0.282295 , 0.207129 , 0.250637 , 0.307292 , 0.268738 , 0.395363 , 0.285323 , 0.195204 , 0.199552 , 0.281106 , 0.242846 , 0.228579 
 772 , 0.394194 , 0.215071 , 0.303244 , 0.222036 , 0.206985 , 0.206826 , 0.182829 , 0.297196 , 0.282846 , 0.207457 , 0.251207 , 0.307862 , 0.269179 , 0.396063 , 0.285894 , 0.195646 , 0.19996 , 0.281715 , 0.243439 , 0.229038 
 773 , 0.394805 , 0.215373 , 0.303883 , 0.222509 , 0.207346 , 0.207201 , 0.183174 , 0.297674 , 0.283382 , 0.207777 , 0.251768 , 0.308416 , 0.269609 , 0.396748 , 0.286449 , 0.196084 , 0.20036 , 0.282309 , 0.244013 , 0.229487 
 774 , 0.395407 , 0.215697 , 0.304503 , 0.222956 , 0.207735 , 0.207608 , 0.183543 , 0.298168 , 0.283894 , 0.208098 , 0.252273 , 0.309019 , 0.270068 , 0.397406 , 0.287019 , 0.196478 , 0.200768 , 0.282852 , 0.244551 , 0.229909 
 775 , 0.396026 , 0.216029 , 0.305142 , 0.223399 , 0.208127 , 0.208019 , 0.183936 , 0.298704 , 0.284398 , 0.20844 , 0.252675 , 0.309654 , 0.270565 , 0.398076 , 0.287574 , 0.196837 , 0.201149 , 0.283361 , 0.245001 , 0.230287 
 776 , 0.396652 , 0.216355 , 0.30579 , 0.223837 , 0.208508 , 0.208418 , 0.184323 , 0.299242 , 0.284914 , 0.208783 , 0.253067 , 0.31028 , 0.27106 , 0.398762 , 0.288115 , 0.197195 , 0.201524 , 0.283866 , 0.245433 , 0.230664 
 777 , 0.397267 , 0.216681 , 0.306437 , 0.224279 , 0.208877 , 0.208815 , 0.184712 , 0.29976 , 0.285441 , 0.209124 , 0.253477 , 0.310904 , 0.271555 , 0.399453 , 0.288659 , 0.197562 , 0.201906 , 0.284382 , 0.245869 , 0.231047 
 778 , 0.397843 , 0.217021 , 0.307078 , 0.224729 , 0.209155 , 0.209212 , 0.185089 , 0.300134 , 0.286067 , 0.209446 , 0.254017 , 0.311527 , 0.272025 , 0.400129 , 0.289189 , 0.197933 , 0.202324 , 0.284951 , 0.246313 , 0.231464 
 779 , 0.398424 , 0.217394 , 0.307732 , 0.225177 , 0.209459 , 0.209622 , 0.185468 , 0.300514 , 0.286717 , 0.20976 , 0.254566 , 0.312156 , 0.272519 , 0.400751 , 0.289732 , 0.19829 , 0.202762 , 0.285494 , 0.246765 , 0.231889 
 780 , 0.399013 , 0.217765 , 0.308389 , 0.22563 , 0.209765 , 0.210038 , 0.185853 , 0.300891 , 0.287374 , 0.210076 , 0.255123 , 0.312792 , 0.27302 , 0.401375 , 0.290281 , 0.198648 , 0.2032 , 0.28604 , 0.247224 , 0.23232 
 781 , 0.399591 , 0.218066 , 0.308939 , 0.225986 , 0.210102 , 0.210328 , 0.186145 , 0.301268 , 0.287874 , 0.210424 , 0.255647 , 0.313299 , 0.273473 , 0.401937 , 0.290695 , 0.199021 , 0.203597 , 0.286545 , 0.247621 , 0.232745 
 782 , 0.400103 , 0.218315 , 0.309405 , 0.226306 , 0.210396 , 0.210568 , 0.186455 , 0.30162 , 0.288237 , 0.210755 , 0.256181 , 0.313761 , 0.273847 , 0.402463 , 0.291077 , 0.199445 , 0.203992 , 0.287072 , 0.248031 , 0.233156 
 783 , 0.400624 , 0.218574 , 0.309887 , 0.226637 , 0.210698 , 0.210818 , 0.186769 , 0.301973 , 0.288605 , 0.211092 , 0.256724 , 0.314232 , 0.274231 , 0.402998 , 0.291469 , 0.199883 , 0.204391 , 0.287612 , 0.248446 , 0.233577 
 784 , 0.401065 , 0.218832 , 0.310409 , 0.22699 , 0.211014 , 0.211125 , 0.187131 , 0.302265 , 0.28897 , 0.211384 , 0.25724 , 0.314697 , 0.274622 , 0.403442 , 0.291846 , 0.200292 , 0.204758 , 0.288134 , 0.248871 , 0.233981 
 785 , 0.40154 , 0.219139 , 0.31101 , 0.227392 , 0.21142 , 0.211487 , 0.187488 , 0.302484 , 0.289427 , 0.211641 , 0.257728 , 0.315165 , 0.275026 , 0.403808 , 0.292228 , 0.20064 , 0.205098 , 0.288606 , 0.249283 , 0.234362 
 786 , 0.402067 , 0.219467 , 0.311633 , 0.227809 , 0.211859 , 0.211859 , 0.18784 , 0.302705 , 0.289925 , 0.211912 , 0.258226 , 0.315639 , 0.275439 , 0.404189 , 0.292619 , 0.200985 , 0.205452 , 0.289074 , 0.249701 , 0.234749 
 787 , 0.402617 , 0.219794 , 0.312257 , 0.228231 , 0.212288 , 0.212226 , 0.188192 , 0.302941 , 0.290442 , 0.212183 , 0.258729 , 0.316118 , 0.275834 , 0.404605 , 0.29303 , 0.201335 , 0.20581 , 0.289558 , 0.250124 , 0.235146 
 788 , 0.403186 , 0.220063 , 0.312825 , 0.228639 , 0.212601 , 0.212572 , 0.18852 , 0.303283 , 0.290981 , 0.212438 , 0.259183 , 0.316594 , 0.276105 , 0.405154 , 0.293459 , 0.201667 , 0.20621 , 0.290064 , 0.250569 , 0.235539 
 789 , 0.403698 , 0.220309 , 0.313358 , 0.229035 , 0.212875 , 0.212947 , 0.188869 , 0.303681 , 0.291512 , 0.212688 , 0.259635 , 0.317089 , 0.276409 , 0.40573 , 0.293866 , 0.202008 , 0.206627 , 0.290595 , 0.251044 , 0.235945 
 790 , 0.404222 , 0.220565 , 0.313901 , 0.229441 , 0.21315 , 0.213337 , 0.189223 , 0.304085 , 0.292054 , 0.212943 , 0.260097 , 0.3176 , 0.276719 , 0.40632 , 0.294282 , 0.202353 , 0.207055 , 0.291141 , 0.251533 , 0.236361 
 791 , 0.404736 , 0.220871 , 0.31451 , 0.22988 , 0.213485 , 0.213706 , 0.18958 , 0.304508 , 0.292567 , 0.213245 , 0.26048 , 0.318104 , 0.27721 , 0.4069 , 0.294626 , 0.202721 , 0.207443 , 0.29167 , 0.252018 , 0.236762 
 792 , 0.40535 , 0.22124 , 0.31523 , 0.230392 , 0.213889 , 0.214052 , 0.189929 , 0.304902 , 0.293052 , 0.213591 , 0.260877 , 0.318581 , 0.27772 , 0.407439 , 0.29502 , 0.203138 , 0.207777 , 0.292211 , 0.252455 , 0.237191 
 793 , 0.405973 , 0.221616 , 0.315963 , 0.230911 , 0.214299 , 0.2144 , 0.190285 , 0.305303 , 0.293548 , 0.213944 , 0.261276 , 0.319071 , 0.278243 , 0.407986 , 0.295427 , 0.203568 , 0.208117 , 0.292765 , 0.252903 , 0.237627 
 794 , 0.406572 , 0.221941 , 0.316642 , 0.231376 , 0.214635 , 0.214673 , 0.190578 , 0.30567 , 0.294069 , 0.214256 , 0.26174 , 0.319543 , 0.278721 , 0.408532 , 0.295861 , 0.203947 , 0.208467 , 0.29331 , 0.253329 , 0.238053 
 795 , 0.407081 , 0.222213 , 0.317277 , 0.231746 , 0.214896 , 0.214906 , 0.190863 , 0.306032 , 0.294653 , 0.214545 , 0.262284 , 0.320051 , 0.279196 , 0.409187 , 0.296287 , 0.204286 , 0.208896 , 0.293816 , 0.253779 , 0.238496 
 796 , 0.407587 , 0.22248 , 0.317929 , 0.232107 , 0.21516 , 0.215155 , 0.191157 , 0.306406 , 0.295259 , 0.214837 , 0.262843 , 0.320586 , 0.279694 , 0.409878 , 0.296708 , 0.204633 , 0.20935 , 0.294325 , 0.254247 , 0.238951 
 797 , 0.4081 , 0.222747 , 0.318565 , 0.232462 , 0.215442 , 0.215422 , 0.191468 , 0.306802 , 0.295859 , 0.215148 , 0.263399 , 0.321081 , 0.280168 , 0.410557 , 0.297107 , 0.204994 , 0.209775 , 0.294842 , 0.25473 , 0.239411 
 798 , 0.408655 , 0.222976 , 0.31909 , 0.232776 , 0.215766 , 0.215752 , 0.191793 , 0.307214 , 0.296424 , 0.215477 , 0.26391 , 0.321435 , 0.280529 , 0.411121 , 0.297433 , 0.205348 , 0.210063 , 0.295353 , 0.255224 , 0.239836 
 799 , 0.409269 , 0.223205 , 0.319572 , 0.233102 , 0.216096 , 0.216086 , 0.192105 , 0.307605 , 0.297002 , 0.215786 , 0.264419 , 0.321804 , 0.280885 , 0.411642 , 0.297795 , 0.205676 , 0.210349 , 0.295886 , 0.25571 , 0.240231 
 800 , 0.409897 , 0.223441 , 0.320065 , 0.233441 , 0.216428 , 0.216432 , 0.192429 , 0.308007 , 0.297591 , 0.216103 , 0.264938 , 0.322175 , 0.281245 , 0.412172 , 0.298172 , 0.206011 , 0.210638 , 0.296429 , 0.256206 , 0.240639 
 801 , 0.410325 , 0.223717 , 0.320644 , 0.233865 , 0.216806 , 0.216747 , 0.192718 , 0.308229 , 0.29808 , 0.216311 , 0.26532 , 0.322614 , 0.281574 , 0.412562 , 0.29842 , 0.206298 , 0.210986 , 0.296925 , 0.256671 , 0.241034 
 802 , 0.410762 , 0.224055 , 0.321342 , 0.234341 , 0.217243 , 0.217102 , 0.193047 , 0.308502 , 0.298625 , 0.216611 , 0.26569 , 0.32305 , 0.281897 , 0.412986 , 0.298649 , 0.206636 , 0.211317 , 0.297486 , 0.257214 , 0.241503 
 803 , 0.411214 , 0.224397 , 0.322057 , 0.234832 , 0.217695 , 0.217466 , 0.193387 , 0.308788 , 0.299188 , 0.216919 , 0.266076 , 0.323501 , 0.282232 , 0.413424 , 0.298886 , 0.206987 , 0.211656 , 0.298061 , 0.257768 , 0.241988 
 804 , 0.411694 , 0.224658 , 0.322739 , 0.235289 , 0.218057 , 0.217807 , 0.1937 , 0.309082 , 0.299765 , 0.217204 , 0.266429 , 0.32395 , 0.282542 , 0.41393 , 0.299196 , 0.207298 , 0.211991 , 0.298573 , 0.258264 , 0.24242 
 805 , 0.412096 , 0.224843 , 0.323426 , 0.235715 , 0.218308 , 0.218081 , 0.193951 , 0.309409 , 0.300305 , 0.217412 , 0.266853 , 0.324415 , 0.282838 , 0.414483 , 0.299561 , 0.207589 , 0.212348 , 0.299 , 0.258659 , 0.242767 
 806 , 0.412486 , 0.22503 , 0.324138 , 0.236155 , 0.218555 , 0.218347 , 0.194207 , 0.309745 , 0.300851 , 0.217612 , 0.267309 , 0.324908 , 0.283137 , 0.415057 , 0.299938 , 0.207889 , 0.212716 , 0.299435 , 0.259056 , 0.243119 
 807 , 0.412863 , 0.225219 , 0.324816 , 0.236535 , 0.218782 , 0.218584 , 0.194448 , 0.310088 , 0.30136 , 0.217835 , 0.267782 , 0.325376 , 0.283453 , 0.415581 , 0.300303 , 0.208195 , 0.213074 , 0.299867 , 0.259401 , 0.243433 
 808 , 0.413239 , 0.225392 , 0.325351 , 0.236734 , 0.21899 , 0.218735 , 0.194694 , 0.310426 , 0.301743 , 0.218127 , 0.268211 , 0.32575 , 0.28382 , 0.416014 , 0.300636 , 0.208496 , 0.213386 , 0.300306 , 0.259623 , 0.243645 
 809 , 0.413695 , 0.225568 , 0.325894 , 0.236921 , 0.219245 , 0.2189 , 0.194986 , 0.310781 , 0.30216 , 0.218444 , 0.26861 , 0.326119 , 0.284243 , 0.416528 , 0.300999 , 0.208827 , 0.213718 , 0.300803 , 0.259889 , 0.243895 
 810 , 0.414171 , 0.225744 , 0.326465 , 0.237121 , 0.21951 , 0.219068 , 0.195294 , 0.311155 , 0.302595 , 0.218777 , 0.269022 , 0.32651 , 0.284693 , 0.417069 , 0.301375 , 0.209173 , 0.214075 , 0.30132 , 0.260171 , 0.244153 
 811 , 0.414623 , 0.225944 , 0.326899 , 0.237294 , 0.21963 , 0.219388 , 0.195603 , 0.311328 , 0.302927 , 0.218935 , 0.269425 , 0.327035 , 0.285228 , 0.417533 , 0.301843 , 0.209409 , 0.214356 , 0.301707 , 0.260318 , 0.244354 
 812 , 0.415066 , 0.226149 , 0.327296 , 0.237488 , 0.219685 , 0.219801 , 0.195882 , 0.311435 , 0.303221 , 0.219063 , 0.269869 , 0.32764 , 0.285721 , 0.417818 , 0.302321 , 0.209645 , 0.214637 , 0.302108 , 0.260416 , 0.244539 
 813 , 0.415536 , 0.226362 , 0.327716 , 0.237698 , 0.219741 , 0.220243 , 0.196176 , 0.311549 , 0.303537 , 0.219203 , 0.270346 , 0.328279 , 0.286249 , 0.418124 , 0.302826 , 0.209896 , 0.214935 , 0.302532 , 0.260522 , 0.244736 
 814 , 0.416011 , 0.226527 , 0.32811 , 0.237963 , 0.219892 , 0.220611 , 0.196427 , 0.311765 , 0.303861 , 0.219437 , 0.270785 , 0.328804 , 0.28664 , 0.418465 , 0.303253 , 0.210181 , 0.215292 , 0.302995 , 0.260766 , 0.244997 
 815 , 0.416449 , 0.226694 , 0.328518 , 0.238267 , 0.220157 , 0.220928 , 0.196691 , 0.312045 , 0.304257 , 0.219747 , 0.271219 , 0.329289 , 0.286948 , 0.418876 , 0.303715 , 0.210474 , 0.215698 , 0.303411 , 0.261141 , 0.24526 
 816 , 0.416901 , 0.226876 , 0.32895 , 0.238589 , 0.220443 , 0.221256 , 0.196976 , 0.312343 , 0.30468 , 0.220072 , 0.271675 , 0.329798 , 0.287276 , 0.41931 , 0.304208 , 0.210773 , 0.216124 , 0.303826 , 0.261538 , 0.245531 
 817 , 0.417338 , 0.227142 , 0.329493 , 0.238968 , 0.220792 , 0.221615 , 0.197322 , 0.312662 , 0.305181 , 0.220366 , 0.272097 , 0.33031 , 0.287573 , 0.419739 , 0.304658 , 0.211103 , 0.216544 , 0.304262 , 0.261987 , 0.245851 
 818 , 0.41778 , 0.227551 , 0.330243 , 0.239433 , 0.221253 , 0.221987 , 0.197777 , 0.313049 , 0.305816 , 0.220611 , 0.272475 , 0.330779 , 0.287873 , 0.420264 , 0.304946 , 0.211435 , 0.216913 , 0.304753 , 0.26251 , 0.246298 
 819 , 0.41829 , 0.227975 , 0.331012 , 0.239897 , 0.221731 , 0.222339 , 0.198232 , 0.313489 , 0.306474 , 0.220874 , 0.272889 , 0.33125 , 0.288237 , 0.420931 , 0.305192 , 0.21176 , 0.217275 , 0.305308 , 0.263061 , 0.24679 
 820 , 0.418808 , 0.228408 , 0.331789 , 0.240373 , 0.222217 , 0.222689 , 0.198694 , 0.313939 , 0.307139 , 0.221141 , 0.273316 , 0.331729 , 0.288608 , 0.421617 , 0.305443 , 0.212091 , 0.217641 , 0.305874 , 0.263622 , 0.2473 
 821 , 0.419416 , 0.228802 , 0.332546 , 0.240874 , 0.222524 , 0.222928 , 0.198982 , 0.314403 , 0.307876 , 0.221532 , 0.273927 , 0.332197 , 0.289085 , 0.422396 , 0.305776 , 0.212445 , 0.217955 , 0.306561 , 0.264284 , 0.247836 
 822 , 0.419995 , 0.229155 , 0.333405 , 0.241466 , 0.222787 , 0.223223 , 0.199265 , 0.314939 , 0.308673 , 0.221936 , 0.274547 , 0.332711 , 0.289629 , 0.423091 , 0.30619 , 0.212898 , 0.218309 , 0.30729 , 0.264957 , 0.248401 
 823 , 0.42058 , 0.229506 , 0.334275 , 0.242066 , 0.223053 , 0.223515 , 0.199551 , 0.31548 , 0.309479 , 0.222343 , 0.275171 , 0.33323 , 0.290182 , 0.423791 , 0.306603 , 0.213354 , 0.218665 , 0.308023 , 0.26564 , 0.24897 
 824 , 0.421234 , 0.229932 , 0.335067 , 0.242555 , 0.22342 , 0.2238 , 0.199812 , 0.316089 , 0.31017 , 0.222669 , 0.275698 , 0.333692 , 0.290756 , 0.424489 , 0.306985 , 0.213825 , 0.219114 , 0.308689 , 0.266209 , 0.249585 
 825 , 0.421883 , 0.23039 , 0.335745 , 0.242916 , 0.223835 , 0.224064 , 0.200118 , 0.316548 , 0.31075 , 0.222892 , 0.276196 , 0.334147 , 0.291258 , 0.425146 , 0.307366 , 0.214267 , 0.219599 , 0.309243 , 0.266739 , 0.250186 
 826 , 0.422538 , 0.230851 , 0.336409 , 0.243266 , 0.224247 , 0.224329 , 0.200432 , 0.316985 , 0.311325 , 0.223095 , 0.276699 , 0.334607 , 0.291754 , 0.425796 , 0.307752 , 0.214705 , 0.22008 , 0.309782 , 0.267264 , 0.250793 
 827 , 0.423118 , 0.231225 , 0.337064 , 0.243678 , 0.224644 , 0.224654 , 0.200783 , 0.31737 , 0.31193 , 0.223314 , 0.277226 , 0.33509 , 0.292231 , 0.426376 , 0.30818 , 0.215103 , 0.220503 , 0.310327 , 0.267797 , 0.251341 
 828 , 0.423591 , 0.231509 , 0.337704 , 0.244181 , 0.225048 , 0.225084 , 0.201149 , 0.317689 , 0.312578 , 0.223613 , 0.27773 , 0.335575 , 0.292629 , 0.426852 , 0.308678 , 0.215419 , 0.22085 , 0.310925 , 0.268314 , 0.251782 
 829 , 0.424073 , 0.231814 , 0.338347 , 0.244671 , 0.225477 , 0.225527 , 0.201471 , 0.318022 , 0.313231 , 0.223976 , 0.278193 , 0.33604 , 0.292982 , 0.427333 , 0.30918 , 0.215717 , 0.221203 , 0.311563 , 0.268819 , 0.252215 
 830 , 0.42456 , 0.232121 , 0.338988 , 0.245161 , 0.225913 , 0.225953 , 0.201789 , 0.318351 , 0.313876 , 0.224336 , 0.278654 , 0.336505 , 0.293321 , 0.427824 , 0.30968 , 0.216025 , 0.221564 , 0.312199 , 0.269329 , 0.252656 
 831 , 0.425104 , 0.232392 , 0.339548 , 0.245541 , 0.226288 , 0.226207 , 0.202017 , 0.318711 , 0.314407 , 0.2247 , 0.279102 , 0.336938 , 0.293495 , 0.428335 , 0.310083 , 0.216451 , 0.221974 , 0.312794 , 0.269892 , 0.253168 
 832 , 0.425621 , 0.232623 , 0.340021 , 0.245954 , 0.226571 , 0.226465 , 0.202253 , 0.319107 , 0.314884 , 0.225 , 0.279603 , 0.337379 , 0.293677 , 0.428864 , 0.310474 , 0.216877 , 0.222368 , 0.313283 , 0.27049 , 0.253699 
 833 , 0.426139 , 0.232854 , 0.340489 , 0.246362 , 0.22685 , 0.226724 , 0.202483 , 0.319508 , 0.315365 , 0.225301 , 0.280109 , 0.33782 , 0.293855 , 0.429398 , 0.310859 , 0.217308 , 0.222768 , 0.313766 , 0.271087 , 0.254229 
 834 , 0.426631 , 0.233209 , 0.341151 , 0.246924 , 0.227169 , 0.227073 , 0.202881 , 0.319934 , 0.315865 , 0.225601 , 0.280585 , 0.338318 , 0.294174 , 0.429984 , 0.311146 , 0.217684 , 0.223115 , 0.314302 , 0.271651 , 0.254744 
 835 , 0.427174 , 0.233606 , 0.342031 , 0.247541 , 0.227638 , 0.227426 , 0.203373 , 0.320441 , 0.316472 , 0.22591 , 0.281002 , 0.338848 , 0.29469 , 0.430593 , 0.311335 , 0.218024 , 0.223468 , 0.315012 , 0.272209 , 0.255186 
 836 , 0.427717 , 0.234007 , 0.342919 , 0.248161 , 0.228121 , 0.227774 , 0.203866 , 0.320953 , 0.317089 , 0.22622 , 0.281411 , 0.339378 , 0.295223 , 0.431198 , 0.311521 , 0.218358 , 0.223821 , 0.315731 , 0.272769 , 0.255616 
 837 , 0.428247 , 0.234316 , 0.343721 , 0.248705 , 0.22851 , 0.228052 , 0.204205 , 0.321428 , 0.317715 , 0.226518 , 0.281869 , 0.339877 , 0.29575 , 0.431769 , 0.311814 , 0.218649 , 0.224168 , 0.316382 , 0.273281 , 0.256025 
 838 , 0.428758 , 0.234491 , 0.344417 , 0.249119 , 0.228736 , 0.228248 , 0.204353 , 0.321815 , 0.318318 , 0.226814 , 0.282426 , 0.340307 , 0.296205 , 0.432289 , 0.312292 , 0.218962 , 0.22454 , 0.31692 , 0.273718 , 0.256489 
 839 , 0.429257 , 0.234647 , 0.345101 , 0.249501 , 0.228925 , 0.228458 , 0.204492 , 0.322164 , 0.318894 , 0.227122 , 0.283017 , 0.34072 , 0.29662 , 0.432799 , 0.312811 , 0.219311 , 0.224922 , 0.317432 , 0.274136 , 0.257011 
 840 , 0.42978 , 0.234819 , 0.345759 , 0.249846 , 0.229137 , 0.228685 , 0.204653 , 0.32251 , 0.319458 , 0.227441 , 0.283606 , 0.341121 , 0.297027 , 0.433309 , 0.313294 , 0.219676 , 0.225308 , 0.317952 , 0.274576 , 0.257531 
 841 , 0.430433 , 0.2351 , 0.34623 , 0.250009 , 0.22948 , 0.229002 , 0.204944 , 0.322846 , 0.31993 , 0.227821 , 0.28413 , 0.341425 , 0.297365 , 0.433735 , 0.313516 , 0.22007 , 0.22569 , 0.318508 , 0.275132 , 0.257986 
 842 , 0.431106 , 0.235415 , 0.34667 , 0.250232 , 0.229896 , 0.229259 , 0.205239 , 0.323183 , 0.320448 , 0.22818 , 0.284572 , 0.341793 , 0.297668 , 0.434041 , 0.31372 , 0.220413 , 0.226047 , 0.319038 , 0.275706 , 0.258391 
 843 , 0.43179 , 0.235733 , 0.347119 , 0.250462 , 0.230314 , 0.229518 , 0.205538 , 0.323519 , 0.32097 , 0.228546 , 0.28502 , 0.342165 , 0.297972 , 0.434349 , 0.313923 , 0.220753 , 0.226407 , 0.319578 , 0.27629 , 0.258801 
 844 , 0.432149 , 0.235925 , 0.347571 , 0.250829 , 0.230622 , 0.229724 , 0.205866 , 0.323688 , 0.32137 , 0.228696 , 0.285297 , 0.342615 , 0.298204 , 0.434537 , 0.314167 , 0.221056 , 0.226694 , 0.319951 , 0.276739 , 0.259126 
 845 , 0.432531 , 0.236106 , 0.347974 , 0.251152 , 0.230867 , 0.230096 , 0.206201 , 0.323803 , 0.321765 , 0.228839 , 0.285629 , 0.343056 , 0.298516 , 0.43496 , 0.314428 , 0.221346 , 0.226981 , 0.320263 , 0.277095 , 0.25942 
 846 , 0.432917 , 0.236288 , 0.348378 , 0.251476 , 0.231109 , 0.230484 , 0.206537 , 0.323921 , 0.322167 , 0.228984 , 0.285966 , 0.343504 , 0.298835 , 0.435401 , 0.314698 , 0.22165 , 0.227274 , 0.320577 , 0.277458 , 0.259715 
 847 , 0.43335 , 0.236468 , 0.348781 , 0.251724 , 0.231323 , 0.230849 , 0.206792 , 0.324139 , 0.322576 , 0.22916 , 0.286321 , 0.34394 , 0.299088 , 0.435897 , 0.315043 , 0.221877 , 0.227582 , 0.320897 , 0.277729 , 0.259966 
 848 , 0.433653 , 0.236641 , 0.349249 , 0.251931 , 0.231475 , 0.231075 , 0.20696 , 0.324545 , 0.322922 , 0.229368 , 0.286658 , 0.344332 , 0.299247 , 0.436418 , 0.315465 , 0.222045 , 0.227881 , 0.321305 , 0.277977 , 0.260212 
 849 , 0.433863 , 0.236812 , 0.349764 , 0.252163 , 0.231617 , 0.231248 , 0.207127 , 0.325009 , 0.323249 , 0.229583 , 0.286983 , 0.344713 , 0.299388 , 0.436929 , 0.3159 , 0.222224 , 0.228167 , 0.321769 , 0.278258 , 0.260484 
 850 , 0.434111 , 0.237023 , 0.350363 , 0.252454 , 0.231807 , 0.231434 , 0.207332 , 0.32547 , 0.323614 , 0.229831 , 0.287317 , 0.345127 , 0.299582 , 0.437442 , 0.316327 , 0.222449 , 0.228477 , 0.322275 , 0.278591 , 0.260816 
 851 , 0.434613 , 0.237389 , 0.351278 , 0.252964 , 0.232224 , 0.231712 , 0.207679 , 0.325879 , 0.324111 , 0.230168 , 0.287661 , 0.345646 , 0.299993 , 0.437916 , 0.316666 , 0.222837 , 0.228866 , 0.322919 , 0.279099 , 0.261363 
 852 , 0.435366 , 0.23785 , 0.352325 , 0.253542 , 0.232745 , 0.232079 , 0.208064 , 0.326268 , 0.324664 , 0.230505 , 0.28805 , 0.346162 , 0.300465 , 0.438365 , 0.316952 , 0.223289 , 0.229338 , 0.323552 , 0.279598 , 0.261915 
 853 , 0.436138 , 0.23832 , 0.353401 , 0.254129 , 0.23328 , 0.232456 , 0.208454 , 0.326668 , 0.325233 , 0.230852 , 0.28845 , 0.346688 , 0.300947 , 0.438829 , 0.317248 , 0.223757 , 0.229814 , 0.324195 , 0.280108 , 0.262481 
 854 , 0.436734 , 0.238679 , 0.354155 , 0.254563 , 0.233559 , 0.232588 , 0.208642 , 0.327006 , 0.325763 , 0.231068 , 0.288957 , 0.346931 , 0.301346 , 0.439319 , 0.317414 , 0.224121 , 0.230162 , 0.324698 , 0.280559 , 0.262937 
 855 , 0.437016 , 0.238818 , 0.354644 , 0.25486 , 0.233648 , 0.232637 , 0.208835 , 0.327316 , 0.326311 , 0.231206 , 0.289488 , 0.347295 , 0.301686 , 0.439829 , 0.317594 , 0.224372 , 0.230493 , 0.325117 , 0.281009 , 0.263418 
