  time  ,30:24 AM,30:30 AM,30:36 AM,30:43 AM,30:49 AM,31:28 AM,31:34 AM,31:42 AM,31:47 AM,31:51 AM,33:10 AM,33:17 AM,33:23 AM,33:29 AM,33:35 AM,34:16 AM,34:23 AM,34:29 AM,34:35 AM,34:42 AM,36:44 AM,36:52 AM,36:59 AM,37:08 AM,37:14 AM,38:01 AM,38:06 AM,38:12 AM,38:18 AM,38:25 AM,39:11 AM,39:19 AM,39:26 AM,39:33 AM,39:39 AM,40:14 AM,40:21 AM,40:28 AM,40:35 AM,40:44 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 559 , 0.128361 , 0.078581 , 0.109805 , 0.103231 , 0.098683 , 0.121254 , 0.130989 , 0.120073 , 0.087029 , 0.090822 , 0.135079 , 0.115023 , 0.094692 , 0.108784 , 0.083928 , 0.11938 , 0.101045 , 0.109485 , 0.097213 , 0.112821 , 0.120043 , 0.08824 , 0.15087 , 0.072411 , 0.083723 , 0.071703 , 0.09911 , 0.125512 , 0.08984 , 0.101525 , 0.10317 , 0.086183 , 0.081354 , 0.063148 , 0.112836 , 0.108913 , 0.116371 , 0.122907 , 0.146764 , 0.14649 
 560 , 0.128408 , 0.078517 , 0.109733 , 0.10325 , 0.098765 , 0.121249 , 0.131084 , 0.120101 , 0.087014 , 0.09083 , 0.134968 , 0.114826 , 0.094516 , 0.10873 , 0.083738 , 0.119394 , 0.101144 , 0.109581 , 0.09726 , 0.112834 , 0.119994 , 0.088276 , 0.150892 , 0.072451 , 0.0837 , 0.071463 , 0.098887 , 0.125186 , 0.089599 , 0.10122 , 0.103197 , 0.086292 , 0.081435 , 0.063148 , 0.112926 , 0.108912 , 0.116392 , 0.122883 , 0.146742 , 0.146415 
 561 , 0.128346 , 0.078383 , 0.109736 , 0.103133 , 0.098729 , 0.12116 , 0.131082 , 0.12003 , 0.086926 , 0.090693 , 0.134797 , 0.114496 , 0.094241 , 0.108583 , 0.083492 , 0.119507 , 0.101026 , 0.109599 , 0.097175 , 0.112821 , 0.119825 , 0.088298 , 0.150693 , 0.072432 , 0.08356 , 0.071128 , 0.098539 , 0.124571 , 0.089246 , 0.100791 , 0.103141 , 0.086335 , 0.08146 , 0.063184 , 0.112995 , 0.10875 , 0.116285 , 0.122683 , 0.146577 , 0.146198 
 562 , 0.128265 , 0.078233 , 0.109752 , 0.102989 , 0.098674 , 0.121056 , 0.131054 , 0.119946 , 0.086825 , 0.090535 , 0.13462 , 0.114142 , 0.093951 , 0.108414 , 0.083228 , 0.119621 , 0.100873 , 0.109601 , 0.097064 , 0.112805 , 0.119651 , 0.088314 , 0.150444 , 0.072392 , 0.083402 , 0.070775 , 0.098168 , 0.123913 , 0.088873 , 0.100351 , 0.103072 , 0.086364 , 0.081467 , 0.063226 , 0.113054 , 0.108558 , 0.116152 , 0.122439 , 0.146371 , 0.145948 
 563 , 0.12819 , 0.07809 , 0.109765 , 0.102842 , 0.098617 , 0.120951 , 0.131022 , 0.119859 , 0.086723 , 0.090368 , 0.134449 , 0.113795 , 0.093668 , 0.108251 , 0.082971 , 0.119738 , 0.100718 , 0.109607 , 0.096952 , 0.112793 , 0.119474 , 0.088327 , 0.150207 , 0.072358 , 0.08325 , 0.070422 , 0.097803 , 0.123248 , 0.0885 , 0.099905 , 0.103008 , 0.086391 , 0.08148 , 0.063266 , 0.113117 , 0.108364 , 0.116024 , 0.122194 , 0.146162 , 0.145703 
 564 , 0.127987 , 0.077935 , 0.109712 , 0.102702 , 0.098574 , 0.12076 , 0.130929 , 0.119679 , 0.086536 , 0.090146 , 0.134164 , 0.113224 , 0.09323 , 0.107941 , 0.08261 , 0.119754 , 0.100548 , 0.109532 , 0.09687 , 0.112699 , 0.119176 , 0.088269 , 0.14985 , 0.072321 , 0.083038 , 0.069971 , 0.097328 , 0.122418 , 0.088044 , 0.099302 , 0.102837 , 0.086363 , 0.081432 , 0.063254 , 0.113082 , 0.108053 , 0.115799 , 0.12181 , 0.145812 , 0.145332 
 565 , 0.127694 , 0.077773 , 0.109605 , 0.10258 , 0.098549 , 0.120519 , 0.130799 , 0.11943 , 0.086269 , 0.089889 , 0.133793 , 0.112472 , 0.092681 , 0.107515 , 0.082163 , 0.119698 , 0.100378 , 0.109404 , 0.096825 , 0.112554 , 0.118765 , 0.088165 , 0.149418 , 0.072301 , 0.08279 , 0.069435 , 0.09678 , 0.121438 , 0.087523 , 0.098572 , 0.102588 , 0.086291 , 0.081342 , 0.063186 , 0.11298 , 0.107672 , 0.115503 , 0.121318 , 0.145371 , 0.144864 
 566 , 0.127411 , 0.077609 , 0.109494 , 0.102462 , 0.098534 , 0.120275 , 0.130671 , 0.119184 , 0.086007 , 0.089638 , 0.133433 , 0.111729 , 0.092141 , 0.107088 , 0.081723 , 0.119644 , 0.100212 , 0.109263 , 0.096781 , 0.112404 , 0.118359 , 0.088057 , 0.148981 , 0.072278 , 0.08254 , 0.068907 , 0.096232 , 0.120468 , 0.086995 , 0.097836 , 0.10235 , 0.086223 , 0.081255 , 0.063123 , 0.112872 , 0.107281 , 0.115204 , 0.120825 , 0.144935 , 0.144393 
 567 , 0.127083 , 0.077415 , 0.109365 , 0.102327 , 0.098479 , 0.120015 , 0.130525 , 0.118937 , 0.085739 , 0.08935 , 0.133014 , 0.110983 , 0.091566 , 0.106655 , 0.081263 , 0.119565 , 0.100015 , 0.109107 , 0.096706 , 0.112223 , 0.117918 , 0.087925 , 0.148509 , 0.072231 , 0.082268 , 0.068346 , 0.095658 , 0.119461 , 0.086433 , 0.097083 , 0.102076 , 0.08613 , 0.081152 , 0.063058 , 0.112755 , 0.106869 , 0.11489 , 0.120311 , 0.144469 , 0.143893 
 568 , 0.126599 , 0.077046 , 0.109133 , 0.102112 , 0.098283 , 0.119659 , 0.130267 , 0.118654 , 0.085416 , 0.088923 , 0.132335 , 0.110218 , 0.090889 , 0.106169 , 0.0807 , 0.119388 , 0.099706 , 0.108839 , 0.096486 , 0.111898 , 0.117356 , 0.087676 , 0.147843 , 0.072051 , 0.081866 , 0.067649 , 0.09496 , 0.118309 , 0.085658 , 0.096244 , 0.101665 , 0.085923 , 0.080993 , 0.062999 , 0.112558 , 0.106323 , 0.114488 , 0.119681 , 0.143852 , 0.143251 
 569 , 0.126102 , 0.076682 , 0.10889 , 0.101891 , 0.098081 , 0.119306 , 0.130006 , 0.118374 , 0.085095 , 0.088482 , 0.131659 , 0.109451 , 0.090208 , 0.105686 , 0.080142 , 0.119197 , 0.099393 , 0.10857 , 0.096261 , 0.111564 , 0.116786 , 0.087418 , 0.147166 , 0.071875 , 0.081468 , 0.066951 , 0.094258 , 0.117157 , 0.084884 , 0.095394 , 0.101257 , 0.085714 , 0.080834 , 0.062938 , 0.112365 , 0.105773 , 0.114084 , 0.119044 , 0.143233 , 0.142599 
 570 , 0.125613 , 0.076323 , 0.108655 , 0.101677 , 0.097887 , 0.118946 , 0.12975 , 0.118092 , 0.084769 , 0.088045 , 0.130979 , 0.108684 , 0.08952 , 0.105206 , 0.079584 , 0.119018 , 0.099088 , 0.108301 , 0.096036 , 0.111237 , 0.116219 , 0.087163 , 0.146498 , 0.071694 , 0.081074 , 0.066256 , 0.093563 , 0.116003 , 0.084104 , 0.094546 , 0.100845 , 0.085507 , 0.080669 , 0.062872 , 0.11217 , 0.105227 , 0.113681 , 0.118403 , 0.142608 , 0.141957 
 571 , 0.125168 , 0.076042 , 0.108455 , 0.101423 , 0.097727 , 0.118595 , 0.129516 , 0.117712 , 0.084359 , 0.087617 , 0.130284 , 0.107809 , 0.088758 , 0.104695 , 0.07897 , 0.118846 , 0.098682 , 0.107974 , 0.095811 , 0.110924 , 0.115566 , 0.086935 , 0.145734 , 0.071529 , 0.080663 , 0.065573 , 0.092819 , 0.114756 , 0.083383 , 0.093644 , 0.100411 , 0.085306 , 0.080549 , 0.062724 , 0.111907 , 0.104645 , 0.113177 , 0.117712 , 0.141916 , 0.141227 
 572 , 0.124742 , 0.075793 , 0.108267 , 0.101158 , 0.097585 , 0.118238 , 0.12929 , 0.117305 , 0.083935 , 0.087194 , 0.129596 , 0.106915 , 0.087992 , 0.104175 , 0.078348 , 0.118679 , 0.098254 , 0.107634 , 0.095578 , 0.110616 , 0.114893 , 0.086718 , 0.144947 , 0.071367 , 0.080256 , 0.064891 , 0.092069 , 0.113498 , 0.082675 , 0.092731 , 0.099976 , 0.085102 , 0.080426 , 0.062556 , 0.111633 , 0.104061 , 0.112658 , 0.117007 , 0.141204 , 0.140485 
 573 , 0.124322 , 0.075539 , 0.108075 , 0.100897 , 0.097439 , 0.117878 , 0.129071 , 0.116904 , 0.083507 , 0.086767 , 0.128909 , 0.106014 , 0.087219 , 0.103657 , 0.077727 , 0.118513 , 0.09782 , 0.107291 , 0.09535 , 0.110305 , 0.114222 , 0.086492 , 0.144161 , 0.071198 , 0.079851 , 0.064204 , 0.09132 , 0.112232 , 0.081968 , 0.091821 , 0.099542 , 0.084897 , 0.080303 , 0.062383 , 0.11135 , 0.103487 , 0.11214 , 0.116304 , 0.140491 , 0.139736 
 574 , 0.123833 , 0.075229 , 0.10784 , 0.100637 , 0.097271 , 0.11752 , 0.128803 , 0.116547 , 0.083118 , 0.086366 , 0.12818 , 0.10518 , 0.086492 , 0.103108 , 0.07707 , 0.118297 , 0.097453 , 0.106979 , 0.095101 , 0.109988 , 0.113572 , 0.086261 , 0.143397 , 0.071037 , 0.07945 , 0.063541 , 0.090586 , 0.111003 , 0.08127 , 0.090929 , 0.099125 , 0.084658 , 0.080157 , 0.062232 , 0.11108 , 0.102891 , 0.111626 , 0.115588 , 0.139771 , 0.138973 
 575 , 0.123285 , 0.074869 , 0.107544 , 0.100379 , 0.097081 , 0.117175 , 0.128506 , 0.116237 , 0.08275 , 0.085985 , 0.12743 , 0.104399 , 0.085798 , 0.102531 , 0.076376 , 0.118035 , 0.097157 , 0.106697 , 0.094824 , 0.109683 , 0.11296 , 0.08602 , 0.142663 , 0.070877 , 0.079063 , 0.062892 , 0.089867 , 0.109808 , 0.08057 , 0.090061 , 0.09874 , 0.084388 , 0.079993 , 0.062101 , 0.110835 , 0.102274 , 0.111141 , 0.114855 , 0.139046 , 0.138199 
 576 , 0.122735 , 0.074512 , 0.107246 , 0.100125 , 0.096895 , 0.116826 , 0.12821 , 0.115924 , 0.082377 , 0.085614 , 0.126674 , 0.103623 , 0.085104 , 0.101957 , 0.075682 , 0.117776 , 0.09686 , 0.106426 , 0.094546 , 0.109374 , 0.112342 , 0.085779 , 0.141929 , 0.070717 , 0.078671 , 0.062246 , 0.089147 , 0.108616 , 0.07987 , 0.089188 , 0.098348 , 0.084119 , 0.079821 , 0.06197 , 0.110579 , 0.101654 , 0.110648 , 0.114126 , 0.138314 , 0.137418 
 577 , 0.122183 , 0.074135 , 0.10695 , 0.099853 , 0.09669 , 0.116465 , 0.127886 , 0.115591 , 0.081997 , 0.085221 , 0.125933 , 0.102845 , 0.084415 , 0.101383 , 0.075009 , 0.11751 , 0.096547 , 0.106137 , 0.094238 , 0.109054 , 0.111718 , 0.085529 , 0.141179 , 0.070562 , 0.078274 , 0.061614 , 0.088418 , 0.107428 , 0.079169 , 0.088322 , 0.097947 , 0.083841 , 0.079654 , 0.061833 , 0.110318 , 0.101028 , 0.110147 , 0.113398 , 0.137586 , 0.136637 
 578 , 0.121621 , 0.07371 , 0.106641 , 0.099455 , 0.096425 , 0.116009 , 0.127417 , 0.115161 , 0.08154 , 0.084759 , 0.125282 , 0.102052 , 0.083756 , 0.100852 , 0.074476 , 0.117229 , 0.096114 , 0.105814 , 0.093816 , 0.10864 , 0.111053 , 0.085234 , 0.140296 , 0.070409 , 0.077859 , 0.061041 , 0.087688 , 0.106261 , 0.078455 , 0.087478 , 0.097503 , 0.083519 , 0.079479 , 0.061705 , 0.11001 , 0.100411 , 0.109535 , 0.112694 , 0.136826 , 0.135816 
 579 , 0.121066 , 0.073292 , 0.106332 , 0.099059 , 0.096159 , 0.115556 , 0.126946 , 0.114735 , 0.081089 , 0.084305 , 0.124625 , 0.101259 , 0.083101 , 0.100324 , 0.073938 , 0.116948 , 0.095689 , 0.105484 , 0.093401 , 0.108229 , 0.110395 , 0.084938 , 0.139405 , 0.070258 , 0.07745 , 0.060469 , 0.086963 , 0.105101 , 0.077746 , 0.086633 , 0.097061 , 0.083195 , 0.079313 , 0.061572 , 0.109696 , 0.099792 , 0.108922 , 0.111997 , 0.136075 , 0.134999 
 580 , 0.120511 , 0.072865 , 0.106022 , 0.098664 , 0.095893 , 0.115096 , 0.12648 , 0.114308 , 0.080636 , 0.083841 , 0.123969 , 0.100467 , 0.082439 , 0.099792 , 0.073405 , 0.116665 , 0.095252 , 0.105154 , 0.092982 , 0.107818 , 0.109728 , 0.084643 , 0.138518 , 0.070114 , 0.077038 , 0.059891 , 0.086232 , 0.103945 , 0.077031 , 0.085791 , 0.096621 , 0.08288 , 0.079141 , 0.06144 , 0.109394 , 0.099178 , 0.108305 , 0.111297 , 0.13532 , 0.134178 
 581 , 0.119588 , 0.072294 , 0.105409 , 0.098062 , 0.095415 , 0.114272 , 0.125598 , 0.113491 , 0.079939 , 0.08313 , 0.12291 , 0.0993 , 0.081541 , 0.09887 , 0.072651 , 0.11602 , 0.094548 , 0.104436 , 0.092323 , 0.107097 , 0.108746 , 0.084089 , 0.137214 , 0.069746 , 0.076398 , 0.059155 , 0.085307 , 0.10257 , 0.076179 , 0.084745 , 0.095951 , 0.082302 , 0.078734 , 0.061128 , 0.108746 , 0.098228 , 0.107382 , 0.110275 , 0.134123 , 0.132952 
 582 , 0.118557 , 0.071687 , 0.104727 , 0.097409 , 0.094873 , 0.113348 , 0.124611 , 0.112575 , 0.079176 , 0.082353 , 0.121741 , 0.098031 , 0.080578 , 0.097841 , 0.071844 , 0.115294 , 0.093772 , 0.103619 , 0.09161 , 0.106299 , 0.107675 , 0.083473 , 0.135814 , 0.069329 , 0.07569 , 0.058374 , 0.084325 , 0.101149 , 0.075297 , 0.083637 , 0.095207 , 0.081659 , 0.078271 , 0.060766 , 0.108009 , 0.097199 , 0.106378 , 0.109162 , 0.13282 , 0.131621 
 583 , 0.117535 , 0.071078 , 0.104036 , 0.096754 , 0.094336 , 0.112419 , 0.123617 , 0.111654 , 0.078417 , 0.081575 , 0.120576 , 0.096761 , 0.07961 , 0.096812 , 0.071032 , 0.114572 , 0.093 , 0.102804 , 0.090886 , 0.105501 , 0.106603 , 0.082852 , 0.134407 , 0.068912 , 0.074987 , 0.057597 , 0.083339 , 0.099724 , 0.074417 , 0.082528 , 0.094465 , 0.081017 , 0.077814 , 0.060405 , 0.107271 , 0.096171 , 0.105371 , 0.108056 , 0.131515 , 0.130289 
 584 , 0.116248 , 0.070321 , 0.103079 , 0.095869 , 0.093534 , 0.111257 , 0.122373 , 0.110513 , 0.077505 , 0.080622 , 0.119185 , 0.095394 , 0.078512 , 0.095657 , 0.07009 , 0.113541 , 0.092065 , 0.101777 , 0.089987 , 0.104471 , 0.105311 , 0.082097 , 0.132784 , 0.068384 , 0.074176 , 0.056729 , 0.082213 , 0.098153 , 0.073419 , 0.081296 , 0.093528 , 0.080225 , 0.077197 , 0.059929 , 0.106318 , 0.09499 , 0.104176 , 0.106722 , 0.129981 , 0.12873 
 585 , 0.114669 , 0.069395 , 0.1018 , 0.094723 , 0.092433 , 0.109819 , 0.120823 , 0.109117 , 0.076421 , 0.079456 , 0.117528 , 0.09392 , 0.077262 , 0.094362 , 0.06899 , 0.112152 , 0.090954 , 0.100509 , 0.088879 , 0.103159 , 0.103747 , 0.081177 , 0.130903 , 0.067719 , 0.07324 , 0.05576 , 0.080924 , 0.096386 , 0.072278 , 0.079924 , 0.09237 , 0.07926 , 0.076383 , 0.05932 , 0.105101 , 0.093635 , 0.102742 , 0.105132 , 0.128171 , 0.126875 
 586 , 0.113096 , 0.068467 , 0.100516 , 0.093577 , 0.091339 , 0.108377 , 0.119273 , 0.107716 , 0.075337 , 0.078298 , 0.115876 , 0.092449 , 0.07601 , 0.093072 , 0.067893 , 0.11077 , 0.089843 , 0.099238 , 0.087767 , 0.10185 , 0.102192 , 0.080255 , 0.129023 , 0.067052 , 0.072301 , 0.05479 , 0.079632 , 0.094625 , 0.071135 , 0.07856 , 0.091221 , 0.078304 , 0.075574 , 0.058717 , 0.103888 , 0.092287 , 0.101307 , 0.103539 , 0.126361 , 0.125027 
 587 , 0.11154 , 0.067557 , 0.099246 , 0.092439 , 0.090252 , 0.106945 , 0.117745 , 0.106324 , 0.074272 , 0.077147 , 0.114237 , 0.090989 , 0.074776 , 0.091788 , 0.066807 , 0.10939 , 0.088741 , 0.097975 , 0.08667 , 0.100549 , 0.100641 , 0.079341 , 0.127151 , 0.066396 , 0.071378 , 0.053838 , 0.078352 , 0.092882 , 0.070008 , 0.077209 , 0.090086 , 0.07735 , 0.074776 , 0.05812 , 0.102693 , 0.090946 , 0.099898 , 0.101968 , 0.124565 , 0.123189 
 588 , 0.110173 , 0.066795 , 0.098058 , 0.091358 , 0.089272 , 0.105595 , 0.116363 , 0.105013 , 0.073319 , 0.076054 , 0.112701 , 0.089636 , 0.073622 , 0.090539 , 0.065806 , 0.108069 , 0.087635 , 0.096718 , 0.085682 , 0.099331 , 0.099174 , 0.078479 , 0.125392 , 0.065794 , 0.070578 , 0.053007 , 0.077115 , 0.091279 , 0.068996 , 0.075999 , 0.089078 , 0.07646 , 0.074047 , 0.057566 , 0.101617 , 0.089733 , 0.09864 , 0.100526 , 0.122906 , 0.121469 
 589 , 0.108815 , 0.066027 , 0.096865 , 0.090262 , 0.088286 , 0.104241 , 0.114981 , 0.103696 , 0.072367 , 0.074954 , 0.111155 , 0.08828 , 0.072469 , 0.089292 , 0.064806 , 0.106737 , 0.086526 , 0.095452 , 0.084694 , 0.09811 , 0.097703 , 0.077618 , 0.123626 , 0.065189 , 0.069775 , 0.052174 , 0.075882 , 0.089675 , 0.067991 , 0.07478 , 0.088071 , 0.075564 , 0.073325 , 0.057011 , 0.100535 , 0.08852 , 0.097386 , 0.09908 , 0.121249 , 0.119746 
 590 , 0.107449 , 0.065264 , 0.095677 , 0.08917 , 0.087308 , 0.102881 , 0.113602 , 0.102378 , 0.071422 , 0.073857 , 0.109612 , 0.086924 , 0.07131 , 0.088041 , 0.063804 , 0.10541 , 0.085411 , 0.094187 , 0.083709 , 0.096894 , 0.096232 , 0.076759 , 0.121864 , 0.064578 , 0.068975 , 0.051346 , 0.074643 , 0.088076 , 0.066978 , 0.073561 , 0.08706 , 0.074673 , 0.072604 , 0.056452 , 0.099459 , 0.087302 , 0.096132 , 0.097639 , 0.119588 , 0.118028 
 591 , 0.106478 , 0.064735 , 0.094797 , 0.088471 , 0.08663 , 0.101935 , 0.112605 , 0.101479 , 0.070769 , 0.073125 , 0.108483 , 0.085981 , 0.070447 , 0.087162 , 0.063069 , 0.104467 , 0.084735 , 0.093388 , 0.082987 , 0.096054 , 0.095194 , 0.076212 , 0.120596 , 0.064203 , 0.068419 , 0.050728 , 0.073768 , 0.086916 , 0.066255 , 0.072651 , 0.086407 , 0.07406 , 0.072131 , 0.056118 , 0.098755 , 0.086425 , 0.095224 , 0.096592 , 0.118416 , 0.11679 
 592 , 0.105613 , 0.064266 , 0.094008 , 0.087901 , 0.086049 , 0.101114 , 0.111726 , 0.100719 , 0.070211 , 0.072516 , 0.107477 , 0.085166 , 0.069677 , 0.086385 , 0.062403 , 0.103639 , 0.084191 , 0.092725 , 0.082339 , 0.095326 , 0.094287 , 0.075756 , 0.119476 , 0.063901 , 0.067936 , 0.050182 , 0.073004 , 0.085898 , 0.065619 , 0.071825 , 0.085863 , 0.073544 , 0.071727 , 0.055843 , 0.098159 , 0.085648 , 0.094414 , 0.095668 , 0.117386 , 0.115709 
 593 , 0.10475 , 0.063798 , 0.093215 , 0.087329 , 0.085467 , 0.1003 , 0.110844 , 0.099954 , 0.069649 , 0.071897 , 0.10648 , 0.084355 , 0.068905 , 0.085617 , 0.06174 , 0.102813 , 0.08364 , 0.092062 , 0.081692 , 0.094593 , 0.093382 , 0.075299 , 0.118355 , 0.063596 , 0.067447 , 0.049634 , 0.072237 , 0.084874 , 0.06498 , 0.071004 , 0.085312 , 0.073033 , 0.071321 , 0.055572 , 0.097568 , 0.084868 , 0.093601 , 0.094743 , 0.116361 , 0.114625 
 594 , 0.104099 , 0.06341 , 0.092564 , 0.08684 , 0.084991 , 0.099628 , 0.110138 , 0.099331 , 0.069214 , 0.071418 , 0.105696 , 0.083674 , 0.068298 , 0.084997 , 0.061229 , 0.10217 , 0.083176 , 0.091511 , 0.081161 , 0.094013 , 0.092639 , 0.074967 , 0.117443 , 0.063392 , 0.067102 , 0.04919 , 0.071596 , 0.084012 , 0.064469 , 0.070325 , 0.084905 , 0.072637 , 0.071046 , 0.055384 , 0.097127 , 0.084229 , 0.092976 , 0.093978 , 0.115514 , 0.113733 
 595 , 0.103739 , 0.063126 , 0.092112 , 0.086443 , 0.084655 , 0.099141 , 0.109646 , 0.098891 , 0.068954 , 0.071108 , 0.105191 , 0.083145 , 0.0679 , 0.08458 , 0.060927 , 0.101768 , 0.08282 , 0.091137 , 0.080803 , 0.093638 , 0.0921 , 0.074799 , 0.116819 , 0.06332 , 0.06696 , 0.048873 , 0.071113 , 0.083367 , 0.064129 , 0.069837 , 0.084672 , 0.072395 , 0.070959 , 0.055293 , 0.096886 , 0.083772 , 0.09259 , 0.093416 , 0.11491 , 0.113093 
 596 , 0.103383 , 0.062837 , 0.091659 , 0.086046 , 0.084317 , 0.098655 , 0.109154 , 0.098451 , 0.068688 , 0.070796 , 0.104687 , 0.082622 , 0.067503 , 0.084164 , 0.060626 , 0.101365 , 0.082469 , 0.090758 , 0.08044 , 0.093263 , 0.091557 , 0.07464 , 0.116201 , 0.063245 , 0.066811 , 0.048556 , 0.070632 , 0.082724 , 0.063784 , 0.069345 , 0.084442 , 0.072157 , 0.070864 , 0.055206 , 0.096642 , 0.08332 , 0.092203 , 0.092855 , 0.114313 , 0.112459 
 597 , 0.10303 , 0.062564 , 0.091223 , 0.08566 , 0.083996 , 0.098184 , 0.108672 , 0.098009 , 0.068425 , 0.07049 , 0.104192 , 0.082095 , 0.067105 , 0.083748 , 0.060324 , 0.100977 , 0.082117 , 0.090371 , 0.080092 , 0.092898 , 0.091025 , 0.074479 , 0.115594 , 0.063173 , 0.066665 , 0.048246 , 0.070157 , 0.082084 , 0.063444 , 0.06886 , 0.084216 , 0.071918 , 0.070778 , 0.055123 , 0.096407 , 0.082873 , 0.091826 , 0.092306 , 0.113727 , 0.111831 
 598 , 0.102713 , 0.062454 , 0.090963 , 0.085409 , 0.08387 , 0.097838 , 0.108307 , 0.097596 , 0.068155 , 0.07016 , 0.103802 , 0.081589 , 0.066712 , 0.083314 , 0.060067 , 0.100713 , 0.081842 , 0.089941 , 0.079927 , 0.092631 , 0.090604 , 0.07435 , 0.115108 , 0.063156 , 0.066509 , 0.047981 , 0.069756 , 0.081438 , 0.063095 , 0.068458 , 0.084016 , 0.071716 , 0.070722 , 0.055086 , 0.096237 , 0.082561 , 0.091564 , 0.091839 , 0.113305 , 0.111379 
 599 , 0.1024 , 0.062338 , 0.0907 , 0.085163 , 0.083748 , 0.097495 , 0.107948 , 0.097182 , 0.067892 , 0.069827 , 0.103412 , 0.081097 , 0.066326 , 0.082881 , 0.059805 , 0.100465 , 0.081572 , 0.089503 , 0.079766 , 0.092361 , 0.090185 , 0.074229 , 0.11462 , 0.063144 , 0.066354 , 0.047718 , 0.069357 , 0.080783 , 0.062752 , 0.068065 , 0.08382 , 0.071522 , 0.070672 , 0.055056 , 0.096069 , 0.08226 , 0.091309 , 0.091382 , 0.112892 , 0.110935 
 600 , 0.102086 , 0.062226 , 0.090446 , 0.084916 , 0.083624 , 0.097152 , 0.107589 , 0.096773 , 0.067628 , 0.0695 , 0.103022 , 0.080599 , 0.065947 , 0.082454 , 0.059547 , 0.100215 , 0.081307 , 0.089065 , 0.079603 , 0.092095 , 0.089767 , 0.074106 , 0.114138 , 0.063134 , 0.066203 , 0.047456 , 0.068954 , 0.080132 , 0.06241 , 0.067673 , 0.083624 , 0.071332 , 0.070614 , 0.05502 , 0.095904 , 0.081953 , 0.091053 , 0.090925 , 0.112478 , 0.11049 
 601 , 0.101777 , 0.062077 , 0.090189 , 0.084709 , 0.083521 , 0.096801 , 0.107229 , 0.096468 , 0.067413 , 0.069227 , 0.102575 , 0.080204 , 0.065577 , 0.082129 , 0.05922 , 0.099924 , 0.081114 , 0.088758 , 0.079389 , 0.091792 , 0.089357 , 0.073964 , 0.113653 , 0.063064 , 0.066059 , 0.047177 , 0.068572 , 0.0795 , 0.06211 , 0.067252 , 0.083422 , 0.071135 , 0.07058 , 0.05501 , 0.09573 , 0.081647 , 0.090788 , 0.090483 , 0.111989 , 0.110036 
 602 , 0.101466 , 0.061913 , 0.089932 , 0.084522 , 0.083422 , 0.096442 , 0.10687 , 0.096199 , 0.067218 , 0.068976 , 0.102096 , 0.079846 , 0.065207 , 0.081852 , 0.058873 , 0.099614 , 0.080946 , 0.088506 , 0.07915 , 0.091485 , 0.088948 , 0.073822 , 0.113176 , 0.062957 , 0.065919 , 0.046886 , 0.068191 , 0.078868 , 0.061813 , 0.066809 , 0.083217 , 0.070932 , 0.070556 , 0.055005 , 0.095541 , 0.081338 , 0.090507 , 0.090037 , 0.111452 , 0.109584 
 603 , 0.101154 , 0.061743 , 0.089669 , 0.084334 , 0.083321 , 0.096089 , 0.106506 , 0.095935 , 0.067018 , 0.06873 , 0.101617 , 0.079494 , 0.064837 , 0.08157 , 0.058528 , 0.099299 , 0.080777 , 0.088248 , 0.078916 , 0.091172 , 0.08854 , 0.07368 , 0.112695 , 0.062855 , 0.065779 , 0.046602 , 0.067805 , 0.078244 , 0.061517 , 0.066374 , 0.083012 , 0.070723 , 0.070531 , 0.054998 , 0.095357 , 0.081025 , 0.090231 , 0.089597 , 0.110916 , 0.109127 
 604 , 0.100832 , 0.061586 , 0.089423 , 0.084103 , 0.083198 , 0.095731 , 0.106158 , 0.09561 , 0.066786 , 0.068437 , 0.101117 , 0.079095 , 0.06445 , 0.081272 , 0.058175 , 0.098967 , 0.080543 , 0.087909 , 0.07865 , 0.090838 , 0.088118 , 0.073484 , 0.112175 , 0.062733 , 0.06558 , 0.046299 , 0.067406 , 0.077575 , 0.061186 , 0.065903 , 0.082737 , 0.070483 , 0.070461 , 0.054938 , 0.095106 , 0.080685 , 0.089922 , 0.089132 , 0.110349 , 0.108648 
 605 , 0.100512 , 0.061467 , 0.089197 , 0.083785 , 0.083026 , 0.095379 , 0.10582 , 0.095209 , 0.066507 , 0.068069 , 0.100594 , 0.078625 , 0.064039 , 0.080918 , 0.057797 , 0.098611 , 0.080214 , 0.087438 , 0.078346 , 0.090453 , 0.087668 , 0.073235 , 0.111575 , 0.062603 , 0.065289 , 0.045991 , 0.066988 , 0.076839 , 0.060801 , 0.065388 , 0.082365 , 0.070193 , 0.07033 , 0.054805 , 0.094767 , 0.080307 , 0.089563 , 0.088645 , 0.109762 , 0.108108 
