JUN18MAT200035.spu,JUN18MAT200034.spu,JUN18MAT200033.spu,JUN18MAT200032.spu,JUN18MAT200031.spu,
Wavelength,JUN18MAT200036.spu,JUN18MAT200037.spu,JUN18MAT200038.spu,JUN18MAT200039.spu,JUN18MAT200040.spu,JUN18MAT200041.spu,JUN18MAT200042.spu,JUN18MAT200043.spu,JUN18MAT200044.spu,JUN18MAT200045.spu,JUN18MAT200046.spu,JUN18MAT200047.spu,JUN18MAT200048.spu,JUN18MAT200049.spu,JUN18MAT200050.spu,JUN18MAT200051.spu,JUN18MAT200052.spu,JUN18MAT200053.spu,JUN18MAT200054.spu,JUN18MAT200055.spu,JUN18MAT200056.spu,JUN18MAT200057.spu,JUN18MAT200058.spu,JUN18MAT200059.spu,JUN18MAT200060.spu
  (nm),6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 
  time  ,32:46 PM,32:58 PM,33:05 PM,33:11 PM,33:18 PM,34:54 PM,35:04 PM,35:10 PM,35:16 PM,35:24 PM,35:57 PM,36:07 PM,36:15 PM,36:21 PM,36:33 PM,37:10 PM,37:16 PM,37:25 PM,37:32 PM,37:42 PM,39:07 PM,39:16 PM,39:27 PM,39:36 PM,39:44 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 783 , 0.363264 , 0.376433 , 0.420526 , 0.338788 , 0.273597 , 0.335796 , 0.375668 , 0.406402 , 0.426433 , 0.339778 , 0.264614 , 0.278555 , 0.241036 , 0.229756 , 0.216412 , 0.276757 , 0.256663 , 0.261053 , 0.293768 , 0.297132 , 0.345909 , 0.316727 , 0.358039 , 0.252245 , 0.366987 
 784 , 0.363831 , 0.376988 , 0.421116 , 0.339234 , 0.27407 , 0.336195 , 0.376158 , 0.406939 , 0.426998 , 0.340367 , 0.265268 , 0.27967 , 0.241579 , 0.230638 , 0.217136 , 0.277313 , 0.257113 , 0.261652 , 0.294283 , 0.297696 , 0.346439 , 0.317199 , 0.358505 , 0.252962 , 0.367483 
 785 , 0.364337 , 0.377421 , 0.421729 , 0.339768 , 0.274524 , 0.336536 , 0.376675 , 0.407603 , 0.427419 , 0.340937 , 0.265954 , 0.280742 , 0.242187 , 0.231526 , 0.217984 , 0.277989 , 0.257482 , 0.262306 , 0.294819 , 0.298305 , 0.346929 , 0.317607 , 0.358992 , 0.253638 , 0.368041 
 786 , 0.364852 , 0.377848 , 0.422338 , 0.340319 , 0.274972 , 0.336895 , 0.377214 , 0.408306 , 0.427832 , 0.341509 , 0.266654 , 0.281819 , 0.24281 , 0.23242 , 0.218861 , 0.278706 , 0.257849 , 0.262977 , 0.295379 , 0.298943 , 0.347412 , 0.318011 , 0.359499 , 0.254327 , 0.368621 
 787 , 0.365359 , 0.378289 , 0.422954 , 0.340839 , 0.275409 , 0.337302 , 0.377781 , 0.409009 , 0.428245 , 0.342065 , 0.267355 , 0.282899 , 0.243406 , 0.233295 , 0.219696 , 0.27939 , 0.258266 , 0.263635 , 0.295955 , 0.299577 , 0.347899 , 0.318446 , 0.360018 , 0.255025 , 0.369199 
 788 , 0.365833 , 0.378783 , 0.423586 , 0.341186 , 0.275728 , 0.33788 , 0.378382 , 0.409606 , 0.42869 , 0.342484 , 0.268086 , 0.283955 , 0.243813 , 0.233972 , 0.220288 , 0.279859 , 0.258837 , 0.264202 , 0.296575 , 0.30017 , 0.348391 , 0.318944 , 0.360489 , 0.255678 , 0.369682 
 789 , 0.366325 , 0.379327 , 0.424288 , 0.341549 , 0.276058 , 0.33848 , 0.378961 , 0.410136 , 0.42917 , 0.342917 , 0.268855 , 0.285074 , 0.244198 , 0.234632 , 0.220896 , 0.280298 , 0.259415 , 0.264791 , 0.29718 , 0.300778 , 0.348942 , 0.319438 , 0.360942 , 0.25634 , 0.370156 
 790 , 0.366824 , 0.379885 , 0.425005 , 0.341923 , 0.276399 , 0.339099 , 0.379553 , 0.410673 , 0.429651 , 0.343356 , 0.269636 , 0.286213 , 0.244587 , 0.23531 , 0.221522 , 0.280755 , 0.259999 , 0.2654 , 0.297798 , 0.301399 , 0.349505 , 0.319938 , 0.361402 , 0.257012 , 0.370636 
 791 , 0.367233 , 0.380511 , 0.425695 , 0.34228 , 0.276808 , 0.339576 , 0.380158 , 0.411196 , 0.430227 , 0.343861 , 0.270349 , 0.287383 , 0.245107 , 0.236071 , 0.222179 , 0.28146 , 0.260538 , 0.265902 , 0.298352 , 0.30198 , 0.350045 , 0.32039 , 0.361967 , 0.257658 , 0.371228 
 792 , 0.367644 , 0.381122 , 0.426348 , 0.342643 , 0.277276 , 0.340029 , 0.380819 , 0.411888 , 0.430806 , 0.344458 , 0.271031 , 0.28853 , 0.245691 , 0.236925 , 0.222838 , 0.282193 , 0.261127 , 0.266355 , 0.298943 , 0.302581 , 0.350484 , 0.320962 , 0.362578 , 0.258273 , 0.371769 
 793 , 0.368061 , 0.381749 , 0.427018 , 0.343013 , 0.277757 , 0.340496 , 0.381494 , 0.412588 , 0.431408 , 0.345063 , 0.271726 , 0.289705 , 0.246289 , 0.237798 , 0.223516 , 0.282939 , 0.261729 , 0.26682 , 0.299554 , 0.303202 , 0.350945 , 0.321541 , 0.363204 , 0.258908 , 0.372332 
 794 , 0.36861 , 0.382337 , 0.427814 , 0.343495 , 0.278158 , 0.341041 , 0.382111 , 0.413337 , 0.431938 , 0.345666 , 0.2725 , 0.290754 , 0.24689 , 0.238644 , 0.224173 , 0.283604 , 0.26233 , 0.267401 , 0.300225 , 0.303853 , 0.351402 , 0.32215 , 0.363814 , 0.259529 , 0.37291 
 795 , 0.369285 , 0.38288 , 0.428726 , 0.344071 , 0.278513 , 0.341664 , 0.382625 , 0.414041 , 0.432358 , 0.346167 , 0.273358 , 0.291753 , 0.247479 , 0.239442 , 0.22475 , 0.284198 , 0.262843 , 0.26809 , 0.300915 , 0.304498 , 0.351888 , 0.322681 , 0.364392 , 0.260139 , 0.37354 
 796 , 0.369972 , 0.383437 , 0.429662 , 0.34465 , 0.278876 , 0.342303 , 0.383139 , 0.414743 , 0.432768 , 0.346657 , 0.274238 , 0.292781 , 0.24808 , 0.240252 , 0.225333 , 0.284804 , 0.26334 , 0.2688 , 0.301609 , 0.305147 , 0.352386 , 0.323193 , 0.364987 , 0.260751 , 0.374198 
 797 , 0.37065 , 0.384016 , 0.430445 , 0.34517 , 0.279247 , 0.342919 , 0.383682 , 0.415404 , 0.433201 , 0.347159 , 0.275092 , 0.293819 , 0.248646 , 0.241069 , 0.225921 , 0.285389 , 0.263822 , 0.269461 , 0.30227 , 0.305771 , 0.352875 , 0.323702 , 0.365573 , 0.261386 , 0.374819 
 798 , 0.371215 , 0.384689 , 0.430668 , 0.345512 , 0.279621 , 0.343449 , 0.384355 , 0.415977 , 0.433727 , 0.347753 , 0.27585 , 0.294802 , 0.249066 , 0.241902 , 0.226528 , 0.285924 , 0.264268 , 0.269995 , 0.302791 , 0.306292 , 0.353309 , 0.324184 , 0.3661 , 0.262049 , 0.375235 
 799 , 0.371772 , 0.385444 , 0.430851 , 0.345896 , 0.27998 , 0.343985 , 0.385073 , 0.416602 , 0.434337 , 0.348419 , 0.27663 , 0.295798 , 0.249492 , 0.24277 , 0.227173 , 0.286517 , 0.264754 , 0.270585 , 0.303311 , 0.306847 , 0.353766 , 0.324653 , 0.366618 , 0.262751 , 0.375621 
 800 , 0.372345 , 0.386224 , 0.431031 , 0.346295 , 0.280337 , 0.344531 , 0.385809 , 0.417245 , 0.43496 , 0.349102 , 0.27743 , 0.296809 , 0.249923 , 0.243651 , 0.22783 , 0.287123 , 0.265252 , 0.27118 , 0.303845 , 0.307409 , 0.354238 , 0.325145 , 0.367145 , 0.263466 , 0.376024 
 801 , 0.372793 , 0.386794 , 0.431446 , 0.346884 , 0.280729 , 0.344842 , 0.386335 , 0.417976 , 0.435531 , 0.349657 , 0.278113 , 0.297868 , 0.25047 , 0.244602 , 0.228445 , 0.287729 , 0.265503 , 0.27188 , 0.304223 , 0.307877 , 0.35478 , 0.325546 , 0.367684 , 0.264077 , 0.376462 
 802 , 0.373315 , 0.387226 , 0.431941 , 0.347404 , 0.28119 , 0.345119 , 0.386795 , 0.418655 , 0.436037 , 0.350163 , 0.278818 , 0.298952 , 0.251097 , 0.245507 , 0.229081 , 0.288289 , 0.265734 , 0.272531 , 0.304643 , 0.308322 , 0.355315 , 0.326006 , 0.368235 , 0.264677 , 0.376965 
 803 , 0.373848 , 0.38767 , 0.432443 , 0.347934 , 0.281663 , 0.345404 , 0.387273 , 0.419349 , 0.436558 , 0.350679 , 0.279537 , 0.300068 , 0.251749 , 0.246438 , 0.229727 , 0.288862 , 0.265968 , 0.273203 , 0.30507 , 0.308781 , 0.355868 , 0.32648 , 0.368803 , 0.265297 , 0.377487 
 804 , 0.374416 , 0.388145 , 0.43302 , 0.348355 , 0.282099 , 0.345827 , 0.387725 , 0.419907 , 0.437013 , 0.35121 , 0.280259 , 0.301147 , 0.252286 , 0.247229 , 0.230355 , 0.289373 , 0.266327 , 0.273753 , 0.305544 , 0.309312 , 0.356317 , 0.326845 , 0.369264 , 0.265892 , 0.377922 
 805 , 0.374939 , 0.388706 , 0.433747 , 0.348734 , 0.282398 , 0.346313 , 0.388175 , 0.420358 , 0.437456 , 0.351702 , 0.280966 , 0.302166 , 0.252689 , 0.247983 , 0.230943 , 0.289911 , 0.266798 , 0.274231 , 0.306108 , 0.309977 , 0.35672 , 0.327141 , 0.369746 , 0.266478 , 0.378371 
 806 , 0.375464 , 0.389305 , 0.434512 , 0.34914 , 0.28268 , 0.346805 , 0.388634 , 0.420817 , 0.437934 , 0.352204 , 0.281702 , 0.303218 , 0.253087 , 0.248775 , 0.231534 , 0.290479 , 0.2673 , 0.274734 , 0.306699 , 0.310682 , 0.357144 , 0.327441 , 0.370262 , 0.267081 , 0.378857 
 807 , 0.375952 , 0.389883 , 0.435231 , 0.34944 , 0.282954 , 0.347226 , 0.389084 , 0.421256 , 0.43834 , 0.35263 , 0.282368 , 0.304253 , 0.253494 , 0.24955 , 0.232129 , 0.291027 , 0.26777 , 0.275153 , 0.307186 , 0.311321 , 0.357513 , 0.327708 , 0.370651 , 0.267652 , 0.379296 
 808 , 0.376294 , 0.390385 , 0.435708 , 0.349497 , 0.283288 , 0.347468 , 0.389537 , 0.421705 , 0.438533 , 0.352921 , 0.282882 , 0.305267 , 0.253961 , 0.25028 , 0.232757 , 0.291529 , 0.268215 , 0.275401 , 0.307414 , 0.311752 , 0.357775 , 0.327954 , 0.370738 , 0.268149 , 0.379673 
 809 , 0.376661 , 0.390928 , 0.43612 , 0.349608 , 0.283716 , 0.347794 , 0.390076 , 0.422275 , 0.438726 , 0.353317 , 0.283471 , 0.306408 , 0.254508 , 0.251065 , 0.233497 , 0.292082 , 0.26876 , 0.275705 , 0.307689 , 0.31222 , 0.358107 , 0.328308 , 0.370871 , 0.268738 , 0.380141 
 810 , 0.377043 , 0.391496 , 0.436556 , 0.349728 , 0.284174 , 0.34813 , 0.390642 , 0.422869 , 0.438927 , 0.353733 , 0.284085 , 0.307611 , 0.255075 , 0.251887 , 0.234269 , 0.292652 , 0.269327 , 0.27603 , 0.307975 , 0.312708 , 0.358459 , 0.328677 , 0.37101 , 0.269357 , 0.380633 
 811 , 0.377626 , 0.391976 , 0.4372 , 0.350021 , 0.284514 , 0.348641 , 0.391133 , 0.423387 , 0.439237 , 0.354029 , 0.28485 , 0.308618 , 0.255507 , 0.25276 , 0.235134 , 0.29329 , 0.269813 , 0.276656 , 0.308633 , 0.313275 , 0.358775 , 0.329103 , 0.37123 , 0.270096 , 0.380939 
 812 , 0.378304 , 0.392394 , 0.438011 , 0.350275 , 0.284846 , 0.349219 , 0.391682 , 0.423876 , 0.439599 , 0.354335 , 0.285685 , 0.309632 , 0.255881 , 0.253761 , 0.235986 , 0.293947 , 0.270285 , 0.277333 , 0.309303 , 0.313857 , 0.359144 , 0.329557 , 0.371548 , 0.270892 , 0.381256 
 813 , 0.379028 , 0.392834 , 0.438863 , 0.35055 , 0.285203 , 0.349821 , 0.392262 , 0.424395 , 0.439983 , 0.354656 , 0.286564 , 0.310703 , 0.256282 , 0.254816 , 0.236881 , 0.294648 , 0.27078 , 0.278052 , 0.310018 , 0.31447 , 0.359536 , 0.330029 , 0.371876 , 0.271728 , 0.381577 
 814 , 0.379653 , 0.39338 , 0.439586 , 0.350861 , 0.285498 , 0.350448 , 0.3929 , 0.424868 , 0.440443 , 0.355187 , 0.287338 , 0.311826 , 0.256744 , 0.255828 , 0.237707 , 0.295275 , 0.271297 , 0.278709 , 0.310595 , 0.315041 , 0.360038 , 0.330585 , 0.372399 , 0.272559 , 0.382108 
 815 , 0.380107 , 0.394113 , 0.440037 , 0.351208 , 0.285686 , 0.350989 , 0.393406 , 0.425226 , 0.44097 , 0.355768 , 0.287929 , 0.312998 , 0.257238 , 0.256659 , 0.238446 , 0.295861 , 0.271763 , 0.279289 , 0.311049 , 0.315504 , 0.360465 , 0.33106 , 0.372837 , 0.273253 , 0.382538 
 816 , 0.380556 , 0.394891 , 0.440465 , 0.351568 , 0.285866 , 0.351538 , 0.393902 , 0.425578 , 0.441515 , 0.356357 , 0.288517 , 0.314227 , 0.257747 , 0.257491 , 0.239205 , 0.296471 , 0.272241 , 0.279885 , 0.311501 , 0.315972 , 0.360889 , 0.331523 , 0.373252 , 0.273956 , 0.38295 
 817 , 0.381009 , 0.395615 , 0.440898 , 0.352069 , 0.286146 , 0.352031 , 0.394384 , 0.42605 , 0.442129 , 0.356955 , 0.289144 , 0.315501 , 0.258308 , 0.258369 , 0.239979 , 0.297119 , 0.27274 , 0.28058 , 0.311997 , 0.31649 , 0.361373 , 0.332048 , 0.373827 , 0.274681 , 0.383471 
 818 , 0.381476 , 0.396073 , 0.441395 , 0.352764 , 0.286599 , 0.35238 , 0.394807 , 0.426767 , 0.442781 , 0.357459 , 0.28987 , 0.316735 , 0.258912 , 0.259311 , 0.240765 , 0.297767 , 0.273193 , 0.281392 , 0.3125 , 0.317037 , 0.36189 , 0.332515 , 0.374566 , 0.275386 , 0.384114 
 819 , 0.382016 , 0.396443 , 0.442003 , 0.353444 , 0.287056 , 0.352726 , 0.395233 , 0.427539 , 0.443401 , 0.35791 , 0.290669 , 0.317926 , 0.259511 , 0.260297 , 0.241579 , 0.298354 , 0.273575 , 0.282175 , 0.312969 , 0.317556 , 0.362346 , 0.332851 , 0.3752 , 0.276091 , 0.384714 
 820 , 0.382574 , 0.39682 , 0.442617 , 0.354129 , 0.287516 , 0.353083 , 0.395675 , 0.428326 , 0.444027 , 0.35838 , 0.291487 , 0.319144 , 0.260124 , 0.261306 , 0.2424 , 0.298958 , 0.273968 , 0.28297 , 0.313461 , 0.318083 , 0.36282 , 0.3332 , 0.375853 , 0.276809 , 0.385332 
 821 , 0.383158 , 0.397315 , 0.44308 , 0.354422 , 0.287826 , 0.353598 , 0.396242 , 0.42909 , 0.444622 , 0.358919 , 0.292527 , 0.32013 , 0.260533 , 0.262052 , 0.242877 , 0.299587 , 0.274486 , 0.283745 , 0.314272 , 0.318747 , 0.363333 , 0.333652 , 0.37653 , 0.277471 , 0.385955 
 822 , 0.383668 , 0.397978 , 0.443573 , 0.354822 , 0.288213 , 0.354057 , 0.396819 , 0.429741 , 0.445171 , 0.359564 , 0.293402 , 0.321113 , 0.26089 , 0.262814 , 0.243338 , 0.300228 , 0.27507 , 0.284464 , 0.31506 , 0.319491 , 0.363761 , 0.334218 , 0.377214 , 0.278048 , 0.386441 
 823 , 0.384178 , 0.398641 , 0.444066 , 0.355229 , 0.288598 , 0.354515 , 0.397396 , 0.430392 , 0.445736 , 0.360209 , 0.294285 , 0.322111 , 0.261259 , 0.263582 , 0.243804 , 0.300875 , 0.275669 , 0.285197 , 0.315847 , 0.320251 , 0.364187 , 0.334782 , 0.377914 , 0.278637 , 0.386926 
 824 , 0.38457 , 0.399317 , 0.444624 , 0.355751 , 0.289231 , 0.355037 , 0.398117 , 0.430993 , 0.446349 , 0.360864 , 0.294998 , 0.323171 , 0.261924 , 0.264325 , 0.244433 , 0.301669 , 0.276337 , 0.285629 , 0.316507 , 0.32099 , 0.364686 , 0.335502 , 0.378628 , 0.279338 , 0.387396 
 825 , 0.384948 , 0.399832 , 0.445109 , 0.356267 , 0.289846 , 0.355658 , 0.398866 , 0.431563 , 0.446911 , 0.361423 , 0.295725 , 0.324216 , 0.262732 , 0.264914 , 0.245147 , 0.302441 , 0.276931 , 0.285876 , 0.317059 , 0.321508 , 0.365264 , 0.336172 , 0.379259 , 0.279974 , 0.387876 
 826 , 0.385331 , 0.400331 , 0.445584 , 0.356784 , 0.290454 , 0.356304 , 0.399631 , 0.432129 , 0.447472 , 0.361977 , 0.29647 , 0.325275 , 0.263552 , 0.265479 , 0.245864 , 0.303208 , 0.277517 , 0.286122 , 0.317615 , 0.322001 , 0.365845 , 0.336826 , 0.379879 , 0.280601 , 0.388361 
 827 , 0.385796 , 0.400742 , 0.446052 , 0.357283 , 0.290941 , 0.356956 , 0.40027 , 0.43269 , 0.447956 , 0.362448 , 0.297348 , 0.326249 , 0.264355 , 0.266123 , 0.246545 , 0.303929 , 0.277991 , 0.28653 , 0.318258 , 0.322547 , 0.366402 , 0.337386 , 0.380479 , 0.281221 , 0.388866 
 828 , 0.386365 , 0.401059 , 0.446544 , 0.35773 , 0.291327 , 0.3576 , 0.400785 , 0.433304 , 0.448257 , 0.362803 , 0.298427 , 0.327107 , 0.265085 , 0.266989 , 0.247077 , 0.304552 , 0.278332 , 0.287221 , 0.31904 , 0.323184 , 0.366863 , 0.337795 , 0.381047 , 0.281866 , 0.389373 
 829 , 0.38692 , 0.401425 , 0.447072 , 0.358163 , 0.291768 , 0.358239 , 0.401333 , 0.433955 , 0.448505 , 0.363178 , 0.299512 , 0.327972 , 0.265785 , 0.267919 , 0.247553 , 0.30516 , 0.278696 , 0.287942 , 0.319824 , 0.323841 , 0.367263 , 0.338193 , 0.3816 , 0.282545 , 0.389855 
 830 , 0.387467 , 0.401802 , 0.447591 , 0.358583 , 0.292207 , 0.358873 , 0.401894 , 0.434605 , 0.44878 , 0.363578 , 0.30058 , 0.328846 , 0.26648 , 0.268829 , 0.24802 , 0.305757 , 0.2791 , 0.288646 , 0.320595 , 0.324484 , 0.36768 , 0.338613 , 0.38216 , 0.28321 , 0.390327 
 831 , 0.387917 , 0.402343 , 0.448003 , 0.35883 , 0.292545 , 0.35947 , 0.402556 , 0.435147 , 0.449321 , 0.364329 , 0.301418 , 0.329743 , 0.266992 , 0.269467 , 0.248431 , 0.306163 , 0.279841 , 0.289217 , 0.321175 , 0.324922 , 0.368199 , 0.339241 , 0.382731 , 0.283733 , 0.390735 
 832 , 0.388336 , 0.402835 , 0.448281 , 0.359079 , 0.292866 , 0.360023 , 0.403162 , 0.435541 , 0.450033 , 0.365125 , 0.302202 , 0.330682 , 0.267493 , 0.270044 , 0.248859 , 0.306581 , 0.280476 , 0.289744 , 0.321712 , 0.325359 , 0.368788 , 0.339775 , 0.383195 , 0.2842 , 0.391138 
 833 , 0.388754 , 0.403326 , 0.448559 , 0.359319 , 0.293187 , 0.360568 , 0.403775 , 0.435936 , 0.450744 , 0.36592 , 0.302978 , 0.331613 , 0.267986 , 0.270612 , 0.249287 , 0.307006 , 0.281119 , 0.290279 , 0.322241 , 0.325796 , 0.369377 , 0.3403 , 0.38366 , 0.284675 , 0.39154 
 834 , 0.389065 , 0.403747 , 0.448828 , 0.359831 , 0.293665 , 0.360997 , 0.404196 , 0.436278 , 0.451402 , 0.366578 , 0.303572 , 0.332494 , 0.268459 , 0.271201 , 0.249726 , 0.307509 , 0.28126 , 0.290862 , 0.322647 , 0.326242 , 0.36983 , 0.340619 , 0.384222 , 0.285128 , 0.391997 
 835 , 0.389353 , 0.404164 , 0.449236 , 0.360401 , 0.294186 , 0.361444 , 0.40456 , 0.436761 , 0.451945 , 0.367099 , 0.304126 , 0.33326 , 0.269009 , 0.27181 , 0.25021 , 0.308038 , 0.281308 , 0.291415 , 0.323069 , 0.32673 , 0.370067 , 0.341008 , 0.384946 , 0.285585 , 0.392367 
 836 , 0.389636 , 0.40459 , 0.449658 , 0.360968 , 0.294716 , 0.361888 , 0.404917 , 0.437267 , 0.45248 , 0.367608 , 0.304681 , 0.334018 , 0.269562 , 0.272414 , 0.250706 , 0.308575 , 0.281367 , 0.291963 , 0.323499 , 0.327218 , 0.370278 , 0.341404 , 0.385688 , 0.286037 , 0.392732 
 837 , 0.389944 , 0.405045 , 0.450089 , 0.361538 , 0.295206 , 0.362338 , 0.405281 , 0.437781 , 0.452981 , 0.368038 , 0.305336 , 0.334807 , 0.270081 , 0.272996 , 0.251151 , 0.309112 , 0.281642 , 0.292603 , 0.324083 , 0.327744 , 0.370543 , 0.34181 , 0.386412 , 0.286513 , 0.393065 
 838 , 0.390424 , 0.405554 , 0.450601 , 0.362205 , 0.295632 , 0.362814 , 0.405653 , 0.438349 , 0.453578 , 0.368479 , 0.306117 , 0.335729 , 0.27058 , 0.273542 , 0.25159 , 0.309688 , 0.282207 , 0.293454 , 0.324871 , 0.328374 , 0.370946 , 0.342224 , 0.387157 , 0.287042 , 0.393477 
 839 , 0.390987 , 0.406075 , 0.451173 , 0.362918 , 0.296044 , 0.363298 , 0.406014 , 0.438938 , 0.454262 , 0.368967 , 0.306902 , 0.336713 , 0.271095 , 0.274093 , 0.252042 , 0.310288 , 0.282789 , 0.294378 , 0.325696 , 0.329036 , 0.371417 , 0.34264 , 0.387936 , 0.287591 , 0.39397 
 840 , 0.391527 , 0.406582 , 0.451701 , 0.36357 , 0.296466 , 0.363783 , 0.406399 , 0.439514 , 0.454911 , 0.369458 , 0.307664 , 0.337682 , 0.271635 , 0.274663 , 0.252518 , 0.310904 , 0.283373 , 0.295233 , 0.326469 , 0.329664 , 0.371862 , 0.343053 , 0.388674 , 0.288098 , 0.394448 
 841 , 0.391836 , 0.406927 , 0.451962 , 0.36382 , 0.296903 , 0.364231 , 0.40695 , 0.43989 , 0.455285 , 0.36994 , 0.308274 , 0.33857 , 0.272263 , 0.275327 , 0.253026 , 0.311552 , 0.283878 , 0.295592 , 0.326863 , 0.330041 , 0.372203 , 0.34344 , 0.389131 , 0.288359 , 0.394755 
 842 , 0.391923 , 0.407135 , 0.452114 , 0.363951 , 0.2973 , 0.364545 , 0.407469 , 0.440061 , 0.455447 , 0.370328 , 0.308905 , 0.339396 , 0.272813 , 0.275986 , 0.253493 , 0.312207 , 0.284372 , 0.295816 , 0.327167 , 0.330363 , 0.37255 , 0.343809 , 0.389519 , 0.288648 , 0.39499 
 843 , 0.391999 , 0.407346 , 0.45226 , 0.36408 , 0.297703 , 0.364855 , 0.407999 , 0.440234 , 0.45561 , 0.37072 , 0.309547 , 0.340224 , 0.273369 , 0.276651 , 0.253959 , 0.312867 , 0.284871 , 0.296054 , 0.327476 , 0.330682 , 0.372892 , 0.344175 , 0.38991 , 0.288936 , 0.395228 
 844 , 0.392201 , 0.407482 , 0.452604 , 0.364347 , 0.298037 , 0.365115 , 0.408395 , 0.440701 , 0.45577 , 0.370998 , 0.310488 , 0.34093 , 0.273867 , 0.27736 , 0.254384 , 0.313433 , 0.285237 , 0.296279 , 0.328022 , 0.331234 , 0.373266 , 0.3444 , 0.390268 , 0.289476 , 0.395481 
 845 , 0.392719 , 0.407958 , 0.453105 , 0.36478 , 0.298531 , 0.365731 , 0.409068 , 0.441668 , 0.456108 , 0.371434 , 0.311588 , 0.341678 , 0.274448 , 0.278182 , 0.254898 , 0.313968 , 0.285619 , 0.296737 , 0.328743 , 0.331899 , 0.373769 , 0.344735 , 0.39078 , 0.29022 , 0.39589 
 846 , 0.393261 , 0.408463 , 0.453628 , 0.365235 , 0.299048 , 0.366382 , 0.40977 , 0.442681 , 0.45647 , 0.371882 , 0.312708 , 0.342451 , 0.275041 , 0.27903 , 0.255425 , 0.314516 , 0.286019 , 0.297217 , 0.329475 , 0.332582 , 0.374291 , 0.345087 , 0.391301 , 0.29098 , 0.396315 
 847 , 0.39381 , 0.40905 , 0.454171 , 0.365578 , 0.299435 , 0.367075 , 0.410433 , 0.443398 , 0.456944 , 0.372347 , 0.313551 , 0.343219 , 0.275542 , 0.279766 , 0.255933 , 0.314896 , 0.286444 , 0.297825 , 0.330015 , 0.332993 , 0.374672 , 0.345437 , 0.391797 , 0.29164 , 0.396575 
 848 , 0.394267 , 0.409594 , 0.454679 , 0.365785 , 0.299646 , 0.367654 , 0.410893 , 0.443682 , 0.457452 , 0.372773 , 0.314092 , 0.344017 , 0.275949 , 0.280369 , 0.256384 , 0.315148 , 0.286939 , 0.298499 , 0.330353 , 0.333224 , 0.37493 , 0.345749 , 0.392216 , 0.292104 , 0.396682 
 849 , 0.394666 , 0.410076 , 0.455155 , 0.365992 , 0.299835 , 0.368162 , 0.411267 , 0.443887 , 0.457947 , 0.373177 , 0.314631 , 0.344868 , 0.276351 , 0.280964 , 0.256828 , 0.31542 , 0.287467 , 0.299159 , 0.330686 , 0.333524 , 0.375196 , 0.346051 , 0.392624 , 0.29252 , 0.39679 
 850 , 0.39503 , 0.410539 , 0.45561 , 0.366247 , 0.300045 , 0.368619 , 0.411592 , 0.444117 , 0.458429 , 0.373589 , 0.31516 , 0.345753 , 0.276756 , 0.281605 , 0.257307 , 0.315721 , 0.287908 , 0.299811 , 0.330987 , 0.333881 , 0.375491 , 0.34636 , 0.393022 , 0.292924 , 0.396947 
 851 , 0.395227 , 0.410881 , 0.455931 , 0.366647 , 0.300288 , 0.368831 , 0.411735 , 0.444427 , 0.458842 , 0.374002 , 0.31561 , 0.346684 , 0.277158 , 0.282382 , 0.257853 , 0.316124 , 0.28799 , 0.300326 , 0.331143 , 0.334371 , 0.375846 , 0.346714 , 0.393352 , 0.293327 , 0.397321 
 852 , 0.395452 , 0.411217 , 0.456134 , 0.366958 , 0.300456 , 0.369052 , 0.411928 , 0.444706 , 0.459263 , 0.374388 , 0.316033 , 0.347565 , 0.277609 , 0.283224 , 0.258412 , 0.316525 , 0.287994 , 0.300797 , 0.33127 , 0.334686 , 0.376179 , 0.347149 , 0.393653 , 0.293851 , 0.397757 
 853 , 0.395682 , 0.411559 , 0.456341 , 0.367275 , 0.300623 , 0.369278 , 0.412126 , 0.444991 , 0.459697 , 0.374772 , 0.31647 , 0.348458 , 0.278065 , 0.284088 , 0.258969 , 0.316938 , 0.287988 , 0.301288 , 0.331395 , 0.335007 , 0.376525 , 0.347589 , 0.393959 , 0.294381 , 0.398198 
 854 , 0.396287 , 0.412028 , 0.456538 , 0.367579 , 0.300793 , 0.36966 , 0.412488 , 0.445471 , 0.460058 , 0.375194 , 0.31725 , 0.349252 , 0.278508 , 0.284727 , 0.259465 , 0.317273 , 0.288293 , 0.301841 , 0.331883 , 0.335388 , 0.37698 , 0.347948 , 0.394259 , 0.294807 , 0.39873 
 855 , 0.396993 , 0.412618 , 0.457047 , 0.368135 , 0.30114 , 0.37024 , 0.412837 , 0.44601 , 0.460654 , 0.375778 , 0.318206 , 0.350111 , 0.278974 , 0.285251 , 0.260007 , 0.317685 , 0.288752 , 0.302543 , 0.332661 , 0.336041 , 0.377407 , 0.348301 , 0.394865 , 0.295225 , 0.399272 
