  time  ,:45:38 A,:45:46 A,:45:51 A,:45:59 A,:46:09 A,:47:51 A,:47:57 A,:48:03 A,:48:08 A,:48:13 A,:49:27 A,:49:34 A,:49:39 A,:49:45 A,:49:52 A,:50:33 A,:50:39 A,:50:47 A,:51:01 A,:51:07 A,:51:55 A,:52:02 A,:52:14 A,:52:24 A,:52:32 A,:53:47 A,:53:52 A,:53:58 A,:54:04 A,:54:09 A,:54:36 A,:54:42 A,:54:50 A,:54:57 A,:55:02 A,:55:52 A,:55:59 A,:56:06 A,:56:11 A,:56:19 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 949 , 0.264317 , 0.372322 , 0.330145 , 0.398411 , 0.312185 , 0.257159 , 0.216967 , 0.27302 , 0.329363 , 0.358773 , 0.21749 , 0.287634 , 0.301674 , 0.283714 , 0.21357 , 0.270191 , 0.473199 , 0.292763 , 0.2714 , 0.273713 , 0.405828 , 0.246578 , 0.292297 , 0.314246 , 0.262862 , 0.196133 , 0.261469 , 0.162495 , 0.190437 , 0.203179 , 0.183687 , 0.119127 , 0.077668 , 0.188023 , 0.205365 , 0.290394 , 0.292549 , 0.158651 , 0.265269 , 0.209108 
 950 , 0.265056 , 0.372854 , 0.33007 , 0.398357 , 0.313556 , 0.257669 , 0.216996 , 0.274472 , 0.328946 , 0.35911 , 0.217486 , 0.28782 , 0.301841 , 0.283769 , 0.213836 , 0.269359 , 0.473289 , 0.293317 , 0.27098 , 0.274346 , 0.406328 , 0.246519 , 0.290402 , 0.31392 , 0.261783 , 0.196493 , 0.261212 , 0.163358 , 0.19067 , 0.203798 , 0.184414 , 0.119205 , 0.077671 , 0.188233 , 0.205903 , 0.290848 , 0.293053 , 0.159294 , 0.265559 , 0.209113 
 951 , 0.265489 , 0.374347 , 0.329683 , 0.399041 , 0.314355 , 0.25752 , 0.216988 , 0.275521 , 0.329167 , 0.358598 , 0.217302 , 0.28839 , 0.302863 , 0.284472 , 0.213994 , 0.269596 , 0.474136 , 0.293208 , 0.270615 , 0.27454 , 0.406268 , 0.246412 , 0.288069 , 0.314732 , 0.260973 , 0.196407 , 0.261086 , 0.164329 , 0.1913 , 0.204389 , 0.184859 , 0.119375 , 0.077617 , 0.188123 , 0.20637 , 0.291346 , 0.293604 , 0.159926 , 0.265841 , 0.208993 
 952 , 0.265914 , 0.375853 , 0.329295 , 0.39973 , 0.315142 , 0.257361 , 0.216988 , 0.276571 , 0.329389 , 0.358085 , 0.217107 , 0.28896 , 0.303893 , 0.285181 , 0.214153 , 0.269838 , 0.474984 , 0.293098 , 0.270253 , 0.274725 , 0.406199 , 0.2463 , 0.285741 , 0.315552 , 0.260163 , 0.196316 , 0.260963 , 0.165303 , 0.191932 , 0.20497 , 0.1853 , 0.119538 , 0.077565 , 0.188015 , 0.206828 , 0.291844 , 0.29415 , 0.16056 , 0.266122 , 0.208869 
 953 , 0.266899 , 0.376292 , 0.329318 , 0.4007 , 0.316155 , 0.257772 , 0.217768 , 0.277227 , 0.330977 , 0.35861 , 0.217259 , 0.289528 , 0.304608 , 0.286096 , 0.214952 , 0.270098 , 0.475854 , 0.292394 , 0.270425 , 0.274781 , 0.406332 , 0.246105 , 0.284537 , 0.316388 , 0.25972 , 0.196459 , 0.261801 , 0.165859 , 0.19238 , 0.20553 , 0.185497 , 0.119922 , 0.077958 , 0.188262 , 0.207296 , 0.292363 , 0.294374 , 0.161591 , 0.266981 , 0.209069 
 954 , 0.268495 , 0.376366 , 0.330269 , 0.401252 , 0.317423 , 0.258657 , 0.218642 , 0.278007 , 0.332621 , 0.359778 , 0.217881 , 0.289657 , 0.305106 , 0.286694 , 0.215862 , 0.269911 , 0.475191 , 0.292381 , 0.27076 , 0.274691 , 0.40658 , 0.245899 , 0.284134 , 0.316643 , 0.259317 , 0.196506 , 0.262695 , 0.166399 , 0.192599 , 0.205948 , 0.185843 , 0.120213 , 0.078406 , 0.188768 , 0.207998 , 0.292984 , 0.294482 , 0.162517 , 0.268231 , 0.209691 
 955 , 0.270285 , 0.3764 , 0.331574 , 0.401565 , 0.318768 , 0.259673 , 0.219444 , 0.278885 , 0.334109 , 0.36109 , 0.218674 , 0.289592 , 0.305526 , 0.287108 , 0.216726 , 0.269515 , 0.473857 , 0.292739 , 0.271104 , 0.274547 , 0.406849 , 0.2457 , 0.283936 , 0.31663 , 0.258878 , 0.196473 , 0.263481 , 0.166976 , 0.192734 , 0.206303 , 0.186277 , 0.120441 , 0.078819 , 0.189348 , 0.2088 , 0.29364 , 0.29458 , 0.163337 , 0.269579 , 0.210458 
 956 , 0.271232 , 0.376831 , 0.332236 , 0.401608 , 0.319658 , 0.260501 , 0.219415 , 0.279688 , 0.335311 , 0.362791 , 0.219749 , 0.289802 , 0.306116 , 0.287716 , 0.21714 , 0.269392 , 0.47277 , 0.293665 , 0.271925 , 0.274817 , 0.407361 , 0.245862 , 0.283469 , 0.316249 , 0.258579 , 0.196655 , 0.2643 , 0.167504 , 0.193006 , 0.20714 , 0.186938 , 0.120477 , 0.079404 , 0.190492 , 0.210064 , 0.293974 , 0.295133 , 0.163988 , 0.27074 , 0.211085 
 957 , 0.271236 , 0.377354 , 0.33232 , 0.40129 , 0.319845 , 0.261096 , 0.218605 , 0.2803 , 0.336587 , 0.364772 , 0.220865 , 0.290527 , 0.306842 , 0.288891 , 0.217239 , 0.269606 , 0.472514 , 0.294858 , 0.273515 , 0.275611 , 0.407899 , 0.246394 , 0.282509 , 0.315395 , 0.258484 , 0.19718 , 0.265307 , 0.167894 , 0.193473 , 0.208516 , 0.18762 , 0.120317 , 0.080199 , 0.192126 , 0.211688 , 0.293813 , 0.295903 , 0.164558 , 0.271608 , 0.211417 
 958 , 0.271123 , 0.377338 , 0.332525 , 0.400871 , 0.319648 , 0.26161 , 0.217921 , 0.280687 , 0.338421 , 0.366537 , 0.221551 , 0.291645 , 0.30749 , 0.29068 , 0.217599 , 0.269905 , 0.473181 , 0.295515 , 0.275511 , 0.276565 , 0.40808 , 0.246915 , 0.281204 , 0.314408 , 0.258498 , 0.197911 , 0.266572 , 0.168122 , 0.194028 , 0.209961 , 0.187968 , 0.120146 , 0.081053 , 0.193599 , 0.213111 , 0.293388 , 0.296247 , 0.165268 , 0.272279 , 0.211495 
 959 , 0.271243 , 0.377393 , 0.333061 , 0.400684 , 0.319431 , 0.262063 , 0.217409 , 0.280935 , 0.339896 , 0.367985 , 0.222214 , 0.292675 , 0.308114 , 0.292321 , 0.218035 , 0.270155 , 0.473883 , 0.296076 , 0.277325 , 0.277457 , 0.408151 , 0.247395 , 0.280125 , 0.313621 , 0.258535 , 0.198682 , 0.267784 , 0.168513 , 0.194548 , 0.211238 , 0.188339 , 0.120078 , 0.081772 , 0.194971 , 0.214229 , 0.293156 , 0.296677 , 0.16599 , 0.272981 , 0.211681 
 960 , 0.272323 , 0.377814 , 0.334897 , 0.40151 , 0.319228 , 0.26233 , 0.217561 , 0.280664 , 0.339931 , 0.368282 , 0.222853 , 0.293441 , 0.308681 , 0.293397 , 0.218852 , 0.270218 , 0.474744 , 0.296358 , 0.278484 , 0.278182 , 0.407898 , 0.247821 , 0.279858 , 0.313671 , 0.258626 , 0.199718 , 0.26882 , 0.169616 , 0.194943 , 0.211935 , 0.188888 , 0.120455 , 0.081998 , 0.196096 , 0.214215 , 0.293681 , 0.297517 , 0.166762 , 0.273866 , 0.212357 
 961 , 0.273253 , 0.378849 , 0.335416 , 0.402909 , 0.319889 , 0.262673 , 0.217982 , 0.281061 , 0.339288 , 0.368812 , 0.223497 , 0.294086 , 0.309467 , 0.293561 , 0.219682 , 0.27007 , 0.475526 , 0.297187 , 0.279159 , 0.279077 , 0.408885 , 0.248694 , 0.279437 , 0.314514 , 0.258403 , 0.201047 , 0.269242 , 0.170778 , 0.195148 , 0.212929 , 0.190113 , 0.121236 , 0.082294 , 0.197624 , 0.214464 , 0.294395 , 0.298747 , 0.167354 , 0.274782 , 0.213112 
 962 , 0.274154 , 0.379856 , 0.335915 , 0.404255 , 0.320527 , 0.263002 , 0.21839 , 0.281449 , 0.33867 , 0.369319 , 0.224121 , 0.294709 , 0.310224 , 0.293728 , 0.220479 , 0.26993 , 0.476282 , 0.297983 , 0.279809 , 0.279935 , 0.409834 , 0.249533 , 0.27903 , 0.315322 , 0.25819 , 0.20233 , 0.269658 , 0.171896 , 0.195346 , 0.213887 , 0.191299 , 0.121996 , 0.082582 , 0.199094 , 0.214704 , 0.295089 , 0.299934 , 0.167919 , 0.275667 , 0.213837 
 963 , 0.274581 , 0.380005 , 0.336314 , 0.404681 , 0.320577 , 0.264959 , 0.220508 , 0.283374 , 0.339238 , 0.369725 , 0.224332 , 0.295414 , 0.3106 , 0.294034 , 0.221698 , 0.270903 , 0.4767 , 0.298934 , 0.280329 , 0.279873 , 0.41103 , 0.251077 , 0.278981 , 0.316576 , 0.258249 , 0.203347 , 0.270827 , 0.172392 , 0.196257 , 0.214767 , 0.192427 , 0.123649 , 0.083294 , 0.200289 , 0.215754 , 0.295933 , 0.300485 , 0.168777 , 0.276879 , 0.21402 
 964 , 0.274652 , 0.379443 , 0.337289 , 0.404701 , 0.320144 , 0.266399 , 0.222161 , 0.284449 , 0.340082 , 0.369684 , 0.224454 , 0.295761 , 0.310549 , 0.294456 , 0.222332 , 0.272226 , 0.476831 , 0.299136 , 0.280238 , 0.279275 , 0.410926 , 0.252061 , 0.279345 , 0.316673 , 0.258527 , 0.203623 , 0.272245 , 0.172628 , 0.197277 , 0.214954 , 0.19304 , 0.124938 , 0.083727 , 0.200976 , 0.216512 , 0.296337 , 0.300751 , 0.169423 , 0.277578 , 0.213788 
 965 , 0.274647 , 0.378735 , 0.338398 , 0.40464 , 0.319617 , 0.267598 , 0.223585 , 0.285206 , 0.340939 , 0.369525 , 0.224561 , 0.295994 , 0.310401 , 0.294879 , 0.22278 , 0.273575 , 0.476897 , 0.299125 , 0.27999 , 0.278589 , 0.410477 , 0.252843 , 0.279806 , 0.316448 , 0.258851 , 0.203708 , 0.273658 , 0.172802 , 0.19827 , 0.214946 , 0.193503 , 0.12607 , 0.084053 , 0.201515 , 0.217139 , 0.296609 , 0.300951 , 0.169982 , 0.278107 , 0.213475 
 966 , 0.274503 , 0.378459 , 0.339144 , 0.40471 , 0.320268 , 0.268245 , 0.224093 , 0.285407 , 0.342133 , 0.370104 , 0.224902 , 0.296159 , 0.310676 , 0.295541 , 0.222755 , 0.274593 , 0.477107 , 0.299505 , 0.279876 , 0.2782 , 0.410069 , 0.253179 , 0.280163 , 0.316004 , 0.259234 , 0.203897 , 0.274452 , 0.172937 , 0.199073 , 0.215152 , 0.193834 , 0.12658 , 0.084499 , 0.201826 , 0.21737 , 0.296694 , 0.301314 , 0.170159 , 0.278238 , 0.213629 
 967 , 0.274362 , 0.378836 , 0.339527 , 0.404718 , 0.321607 , 0.268647 , 0.224231 , 0.285435 , 0.343399 , 0.37106 , 0.225466 , 0.296475 , 0.311463 , 0.296475 , 0.222631 , 0.274983 , 0.477627 , 0.300507 , 0.280372 , 0.27826 , 0.410293 , 0.25339 , 0.280289 , 0.315675 , 0.259271 , 0.204391 , 0.274868 , 0.173076 , 0.1997 , 0.215719 , 0.194196 , 0.126746 , 0.085159 , 0.202125 , 0.217421 , 0.297031 , 0.301671 , 0.170317 , 0.27842 , 0.214221 
 968 , 0.274326 , 0.379619 , 0.339754 , 0.404561 , 0.322853 , 0.269151 , 0.224583 , 0.285655 , 0.344481 , 0.371879 , 0.226093 , 0.297009 , 0.312503 , 0.29754 , 0.222728 , 0.274914 , 0.478388 , 0.301903 , 0.281452 , 0.278625 , 0.411156 , 0.253766 , 0.28023 , 0.315631 , 0.258884 , 0.205137 , 0.275305 , 0.173248 , 0.200243 , 0.216517 , 0.194684 , 0.126947 , 0.085975 , 0.202584 , 0.217553 , 0.297758 , 0.30189 , 0.170721 , 0.278925 , 0.214943 
 969 , 0.274416 , 0.380126 , 0.339901 , 0.404494 , 0.323696 , 0.269211 , 0.22475 , 0.285704 , 0.345503 , 0.372528 , 0.226438 , 0.297724 , 0.313505 , 0.298392 , 0.222915 , 0.274627 , 0.479124 , 0.303006 , 0.282399 , 0.279197 , 0.412079 , 0.254008 , 0.280192 , 0.315623 , 0.258359 , 0.205812 , 0.275808 , 0.173525 , 0.200671 , 0.217331 , 0.195152 , 0.127042 , 0.086766 , 0.203014 , 0.217819 , 0.298283 , 0.301915 , 0.171093 , 0.27953 , 0.215618 
 970 , 0.274846 , 0.379946 , 0.339842 , 0.404839 , 0.323718 , 0.268423 , 0.224464 , 0.285474 , 0.34655 , 0.372933 , 0.226142 , 0.298844 , 0.314444 , 0.298773 , 0.22331 , 0.274003 , 0.479828 , 0.303426 , 0.282953 , 0.280244 , 0.413141 , 0.253945 , 0.280231 , 0.315798 , 0.257639 , 0.206402 , 0.27657 , 0.174082 , 0.200913 , 0.218236 , 0.195618 , 0.12696 , 0.087504 , 0.203369 , 0.218424 , 0.298326 , 0.301586 , 0.171386 , 0.280387 , 0.216214 
 971 , 0.275618 , 0.37948 , 0.339758 , 0.406199 , 0.324136 , 0.268352 , 0.224105 , 0.285814 , 0.348289 , 0.373919 , 0.225894 , 0.29977 , 0.315353 , 0.299064 , 0.223716 , 0.274309 , 0.480555 , 0.303601 , 0.282839 , 0.281186 , 0.414108 , 0.253922 , 0.280369 , 0.316468 , 0.257714 , 0.207096 , 0.277744 , 0.174679 , 0.201385 , 0.219081 , 0.196213 , 0.127198 , 0.088163 , 0.203557 , 0.219185 , 0.298331 , 0.301611 , 0.171626 , 0.281335 , 0.216851 
 972 , 0.276391 , 0.379027 , 0.339671 , 0.407568 , 0.324538 , 0.268286 , 0.22375 , 0.286162 , 0.350019 , 0.374903 , 0.225643 , 0.300685 , 0.316259 , 0.299349 , 0.224113 , 0.274614 , 0.481287 , 0.303778 , 0.282725 , 0.282116 , 0.415069 , 0.253899 , 0.280501 , 0.317127 , 0.257789 , 0.2078 , 0.278932 , 0.175279 , 0.201855 , 0.219931 , 0.196804 , 0.127429 , 0.088813 , 0.203742 , 0.219944 , 0.298331 , 0.301638 , 0.171868 , 0.282278 , 0.217493 
 973 , 0.276642 , 0.379636 , 0.339313 , 0.408957 , 0.324219 , 0.269075 , 0.223454 , 0.287507 , 0.350001 , 0.375106 , 0.225755 , 0.300717 , 0.316776 , 0.299635 , 0.223754 , 0.27513 , 0.482297 , 0.303852 , 0.282619 , 0.282201 , 0.41526 , 0.254007 , 0.280188 , 0.316919 , 0.257905 , 0.208366 , 0.280324 , 0.175701 , 0.202338 , 0.220267 , 0.196987 , 0.127734 , 0.088278 , 0.204097 , 0.220932 , 0.29826 , 0.301395 , 0.172065 , 0.282847 , 0.217784 
 974 , 0.275995 , 0.380073 , 0.339112 , 0.409104 , 0.322856 , 0.268853 , 0.223228 , 0.288419 , 0.348524 , 0.375129 , 0.225556 , 0.300662 , 0.316982 , 0.299718 , 0.223143 , 0.275026 , 0.482095 , 0.303517 , 0.282071 , 0.281817 , 0.414347 , 0.253716 , 0.279605 , 0.315896 , 0.257534 , 0.208566 , 0.280815 , 0.176002 , 0.202744 , 0.220235 , 0.196681 , 0.127613 , 0.08766 , 0.204311 , 0.221387 , 0.29776 , 0.301013 , 0.171859 , 0.282825 , 0.217991 
 975 , 0.275206 , 0.380494 , 0.33893 , 0.409068 , 0.321316 , 0.268468 , 0.223013 , 0.289273 , 0.34681 , 0.375131 , 0.225316 , 0.30059 , 0.31714 , 0.299772 , 0.222488 , 0.274817 , 0.481708 , 0.303112 , 0.281439 , 0.281361 , 0.413257 , 0.253358 , 0.278974 , 0.314747 , 0.25708 , 0.208714 , 0.281166 , 0.176287 , 0.203143 , 0.22014 , 0.196301 , 0.127421 , 0.087025 , 0.204498 , 0.221768 , 0.297191 , 0.300609 , 0.171586 , 0.282716 , 0.218188 
 976 , 0.27535 , 0.380864 , 0.339696 , 0.40906 , 0.320914 , 0.267924 , 0.223277 , 0.28969 , 0.34594 , 0.375079 , 0.22544 , 0.30064 , 0.317201 , 0.299536 , 0.222186 , 0.274471 , 0.481239 , 0.303236 , 0.281109 , 0.280851 , 0.412107 , 0.253274 , 0.278423 , 0.31416 , 0.257174 , 0.208853 , 0.280663 , 0.176305 , 0.203681 , 0.219668 , 0.196023 , 0.127551 , 0.08668 , 0.204578 , 0.222057 , 0.297257 , 0.300737 , 0.171223 , 0.282626 , 0.218124 
 977 , 0.276514 , 0.381396 , 0.340592 , 0.409623 , 0.321649 , 0.267771 , 0.223719 , 0.289948 , 0.346526 , 0.375037 , 0.226007 , 0.301243 , 0.317119 , 0.299388 , 0.222327 , 0.274311 , 0.482109 , 0.304168 , 0.28154 , 0.280599 , 0.412175 , 0.253693 , 0.278061 , 0.314245 , 0.257726 , 0.20937 , 0.280219 , 0.176362 , 0.204209 , 0.219454 , 0.196233 , 0.128058 , 0.086519 , 0.204957 , 0.222753 , 0.297815 , 0.301372 , 0.17122 , 0.283138 , 0.218185 
 978 , 0.278197 , 0.382073 , 0.341289 , 0.41062 , 0.322911 , 0.26797 , 0.224152 , 0.290215 , 0.347959 , 0.375017 , 0.2268 , 0.302226 , 0.31697 , 0.299385 , 0.222708 , 0.274318 , 0.484035 , 0.305564 , 0.282476 , 0.280575 , 0.413197 , 0.254425 , 0.277823 , 0.314657 , 0.258453 , 0.210181 , 0.280085 , 0.176531 , 0.204698 , 0.219551 , 0.196797 , 0.128756 , 0.086413 , 0.2056 , 0.223778 , 0.298553 , 0.30222 , 0.171511 , 0.284113 , 0.218423 
 979 , 0.279648 , 0.3826 , 0.34162 , 0.411029 , 0.32406 , 0.26843 , 0.224643 , 0.290317 , 0.349592 , 0.375619 , 0.227528 , 0.30337 , 0.316951 , 0.29959 , 0.223278 , 0.27456 , 0.486067 , 0.306879 , 0.283157 , 0.280729 , 0.414455 , 0.254869 , 0.277658 , 0.315025 , 0.259093 , 0.21092 , 0.280214 , 0.176721 , 0.205189 , 0.21989 , 0.197494 , 0.129218 , 0.086448 , 0.206168 , 0.224533 , 0.299204 , 0.303035 , 0.171814 , 0.285224 , 0.218822 
 980 , 0.28065 , 0.38289 , 0.341548 , 0.410475 , 0.325001 , 0.269266 , 0.225211 , 0.290171 , 0.351229 , 0.377078 , 0.228091 , 0.304545 , 0.317235 , 0.300007 , 0.224021 , 0.275186 , 0.487778 , 0.307914 , 0.283421 , 0.28121 , 0.415624 , 0.254866 , 0.277629 , 0.315384 , 0.259674 , 0.211351 , 0.280663 , 0.176945 , 0.205726 , 0.220499 , 0.19834 , 0.129336 , 0.086669 , 0.206555 , 0.224806 , 0.299782 , 0.303504 , 0.172021 , 0.286269 , 0.219303 
 981 , 0.281354 , 0.383132 , 0.3418 , 0.409509 , 0.325799 , 0.270162 , 0.225767 , 0.28997 , 0.352138 , 0.378528 , 0.228522 , 0.305188 , 0.317831 , 0.300244 , 0.224554 , 0.275986 , 0.48823 , 0.308489 , 0.283582 , 0.281874 , 0.41568 , 0.254758 , 0.277681 , 0.315911 , 0.260485 , 0.21123 , 0.280955 , 0.177206 , 0.20637 , 0.220958 , 0.199056 , 0.129427 , 0.086882 , 0.206761 , 0.224798 , 0.300488 , 0.303166 , 0.171921 , 0.286683 , 0.219443 
 982 , 0.281988 , 0.383394 , 0.34199 , 0.408843 , 0.326497 , 0.270992 , 0.22622 , 0.289879 , 0.353049 , 0.379955 , 0.228921 , 0.30575 , 0.318414 , 0.30056 , 0.225085 , 0.276824 , 0.488693 , 0.309041 , 0.28381 , 0.28254 , 0.415784 , 0.254704 , 0.277722 , 0.31647 , 0.261267 , 0.211145 , 0.281257 , 0.177509 , 0.206987 , 0.221396 , 0.199764 , 0.12953 , 0.087125 , 0.206994 , 0.224822 , 0.301221 , 0.302837 , 0.171909 , 0.287107 , 0.219581 
 983 , 0.282142 , 0.383792 , 0.341732 , 0.410443 , 0.326431 , 0.271331 , 0.225873 , 0.290544 , 0.353891 , 0.381152 , 0.229072 , 0.305658 , 0.318929 , 0.301438 , 0.225603 , 0.277864 , 0.489213 , 0.309358 , 0.284583 , 0.283215 , 0.416237 , 0.255093 , 0.277723 , 0.317195 , 0.261805 , 0.21133 , 0.281609 , 0.178121 , 0.207348 , 0.22173 , 0.200378 , 0.129676 , 0.087538 , 0.207425 , 0.225076 , 0.302093 , 0.302588 , 0.172565 , 0.287589 , 0.219771 
 984 , 0.282477 , 0.384502 , 0.341396 , 0.412455 , 0.326198 , 0.271742 , 0.225372 , 0.291512 , 0.354606 , 0.382578 , 0.229136 , 0.305703 , 0.319093 , 0.302536 , 0.226206 , 0.278225 , 0.489855 , 0.309513 , 0.28517 , 0.284009 , 0.417463 , 0.255383 , 0.277565 , 0.317708 , 0.26204 , 0.212117 , 0.282259 , 0.178534 , 0.207276 , 0.222153 , 0.20044 , 0.129734 , 0.088039 , 0.207667 , 0.225629 , 0.302465 , 0.303279 , 0.173449 , 0.288088 , 0.220467 
 985 , 0.282823 , 0.385229 , 0.341054 , 0.414508 , 0.325954 , 0.272158 , 0.224854 , 0.292501 , 0.355329 , 0.384025 , 0.229207 , 0.305745 , 0.319245 , 0.303659 , 0.226825 , 0.278566 , 0.490515 , 0.309656 , 0.285755 , 0.28482 , 0.418739 , 0.255675 , 0.277395 , 0.318228 , 0.262275 , 0.212935 , 0.282925 , 0.178951 , 0.207193 , 0.222588 , 0.200485 , 0.12979 , 0.088554 , 0.207904 , 0.226192 , 0.30282 , 0.304011 , 0.174349 , 0.28859 , 0.221192 
 986 , 0.282797 , 0.385783 , 0.341872 , 0.415811 , 0.325784 , 0.272646 , 0.225658 , 0.293165 , 0.355581 , 0.383878 , 0.229601 , 0.306188 , 0.319782 , 0.30454 , 0.227562 , 0.278635 , 0.491033 , 0.309914 , 0.286208 , 0.285349 , 0.419915 , 0.256308 , 0.277891 , 0.318699 , 0.262752 , 0.213257 , 0.283989 , 0.179599 , 0.207229 , 0.223003 , 0.20049 , 0.13045 , 0.089412 , 0.208133 , 0.226966 , 0.30322 , 0.30488 , 0.174931 , 0.289042 , 0.221522 
 987 , 0.2826 , 0.385629 , 0.343126 , 0.417206 , 0.325526 , 0.273027 , 0.227049 , 0.293718 , 0.356219 , 0.383321 , 0.230172 , 0.306496 , 0.320531 , 0.305438 , 0.228422 , 0.278997 , 0.491953 , 0.310311 , 0.286774 , 0.285222 , 0.420778 , 0.256896 , 0.278702 , 0.319037 , 0.263179 , 0.213143 , 0.284985 , 0.180424 , 0.207635 , 0.223388 , 0.200627 , 0.131163 , 0.090372 , 0.20843 , 0.227723 , 0.30388 , 0.305586 , 0.175205 , 0.2898 , 0.221516 
 988 , 0.282356 , 0.385141 , 0.344502 , 0.418744 , 0.325217 , 0.27334 , 0.228622 , 0.294252 , 0.357103 , 0.382715 , 0.230812 , 0.306706 , 0.321349 , 0.306379 , 0.229339 , 0.279545 , 0.493101 , 0.310772 , 0.28742 , 0.284789 , 0.421497 , 0.257423 , 0.279615 , 0.319313 , 0.263563 , 0.212865 , 0.285903 , 0.181318 , 0.208216 , 0.223762 , 0.200834 , 0.131849 , 0.091357 , 0.208773 , 0.228462 , 0.30467 , 0.306206 , 0.17535 , 0.290724 , 0.221387 
 989 , 0.282253 , 0.384945 , 0.34527 , 0.4195 , 0.325145 , 0.273904 , 0.229821 , 0.295087 , 0.357739 , 0.382908 , 0.231026 , 0.306595 , 0.321832 , 0.307056 , 0.229937 , 0.280088 , 0.494237 , 0.311112 , 0.288026 , 0.284182 , 0.422147 , 0.257835 , 0.280152 , 0.31975 , 0.263762 , 0.212714 , 0.286271 , 0.181932 , 0.208824 , 0.223991 , 0.201046 , 0.132044 , 0.091889 , 0.209157 , 0.2287 , 0.305512 , 0.306525 , 0.175 , 0.291345 , 0.221396 
 990 , 0.282049 , 0.385291 , 0.345107 , 0.419185 , 0.325387 , 0.274414 , 0.230569 , 0.295788 , 0.357833 , 0.383541 , 0.23055 , 0.306154 , 0.321925 , 0.307167 , 0.230056 , 0.280562 , 0.494937 , 0.311366 , 0.288345 , 0.283549 , 0.422577 , 0.258091 , 0.28019 , 0.320143 , 0.263695 , 0.212676 , 0.286133 , 0.18218 , 0.209298 , 0.223953 , 0.201201 , 0.131783 , 0.091952 , 0.209567 , 0.228383 , 0.306314 , 0.306571 , 0.174365 , 0.291454 , 0.221402 
 991 , 0.281436 , 0.386145 , 0.344249 , 0.41819 , 0.3258 , 0.274468 , 0.231121 , 0.295806 , 0.357353 , 0.383729 , 0.229516 , 0.305606 , 0.321856 , 0.30668 , 0.229836 , 0.280937 , 0.4949 , 0.311634 , 0.288237 , 0.283092 , 0.422755 , 0.258244 , 0.279921 , 0.320226 , 0.263447 , 0.21264 , 0.285955 , 0.182224 , 0.209527 , 0.223648 , 0.201268 , 0.131442 , 0.091873 , 0.209961 , 0.22786 , 0.306987 , 0.306629 , 0.173946 , 0.29114 , 0.221193 
 992 , 0.281042 , 0.386791 , 0.343547 , 0.417269 , 0.326328 , 0.27418 , 0.231459 , 0.295551 , 0.356907 , 0.383966 , 0.228429 , 0.30497 , 0.321621 , 0.30608 , 0.229495 , 0.281234 , 0.494721 , 0.311845 , 0.288109 , 0.282567 , 0.422906 , 0.25809 , 0.279531 , 0.320212 , 0.263039 , 0.212582 , 0.285711 , 0.182073 , 0.209553 , 0.223391 , 0.20139 , 0.131048 , 0.091642 , 0.21028 , 0.227256 , 0.307419 , 0.306603 , 0.173553 , 0.290653 , 0.220898 
 993 , 0.281429 , 0.386759 , 0.343434 , 0.416624 , 0.327163 , 0.272933 , 0.231125 , 0.294577 , 0.35662 , 0.384369 , 0.227333 , 0.304181 , 0.320968 , 0.305194 , 0.228824 , 0.281263 , 0.494192 , 0.311893 , 0.287968 , 0.281888 , 0.423035 , 0.257032 , 0.278867 , 0.319993 , 0.262207 , 0.212477 , 0.285285 , 0.181369 , 0.208991 , 0.22335 , 0.201732 , 0.130555 , 0.09099 , 0.210335 , 0.226479 , 0.307075 , 0.306323 , 0.173243 , 0.289695 , 0.220361 
 994 , 0.282507 , 0.386995 , 0.343944 , 0.415921 , 0.327998 , 0.272611 , 0.230954 , 0.294926 , 0.35635 , 0.385397 , 0.227534 , 0.30446 , 0.320852 , 0.30481 , 0.22854 , 0.28138 , 0.494834 , 0.312255 , 0.288373 , 0.281628 , 0.424251 , 0.256415 , 0.278877 , 0.321005 , 0.262192 , 0.212772 , 0.285048 , 0.181267 , 0.20855 , 0.223739 , 0.202799 , 0.130535 , 0.090554 , 0.210594 , 0.226044 , 0.306931 , 0.306109 , 0.17288 , 0.289583 , 0.2203 
 995 , 0.283621 , 0.387246 , 0.34447 , 0.415195 , 0.328872 , 0.272281 , 0.230783 , 0.295285 , 0.356071 , 0.386463 , 0.227754 , 0.304754 , 0.320733 , 0.304417 , 0.228244 , 0.281502 , 0.495491 , 0.312626 , 0.288801 , 0.281362 , 0.425511 , 0.25578 , 0.278892 , 0.322057 , 0.262182 , 0.213086 , 0.284804 , 0.18116 , 0.208097 , 0.224133 , 0.20391 , 0.130512 , 0.090103 , 0.210865 , 0.225591 , 0.306778 , 0.305881 , 0.172499 , 0.289462 , 0.220239 
