LMAT_00005.spu,LMAT_00004.spu,LMAT_00003.spu,LMAT_00002.spu,LMAT_00001.spu,
Wavelength,LMAT_00160.spu,LMAT_00159.spu,LMAT_00158.spu,LMAT_00157.spu,LMAT_00156.spu,LMAT_00155.spu,LMAT_00154.spu,LMAT_00153.spu,LMAT_00152.spu,LMAT_00151.spu,LMAT_00150.spu,LMAT_00149.spu,LMAT_00148.spu,LMAT_00147.spu,LMAT_00146.spu,LMAT_00145.spu,LMAT_00144.spu,LMAT_00143.spu,LMAT_00142.spu,LMAT_00141.spu
  (nm),7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 
  time  ,:11:57 A,:11:48 A,:11:39 A,:11:29 A,:11:22 A,:10:47 A,:10:38 A,:10:30 A,:10:19 A,:10:10 A,:09:38 A,:09:28 A,:09:19 A,:09:09 A,:08:57 A,:08:25 A,:08:16 A,:08:09 A,:08:01 A,:07:51 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 376 , 0.018761 , 0.011623 , 0.014415 , 0.014786 , 0.017929 , 0.012721 , 0.015623 , 0.018776 , 0.014099 , 0.018181 , 0.009741 , 0.012122 , 0.005503 , 0.015228 , 0.013058 , 0.015944 , 0.010852 , 0.012309 , 0.015695 , 0.015205 
 377 , 0.018862 , 0.011648 , 0.014507 , 0.0149 , 0.018048 , 0.012869 , 0.015927 , 0.018969 , 0.014253 , 0.018324 , 0.009825 , 0.012274 , 0.005548 , 0.015433 , 0.013117 , 0.016073 , 0.010935 , 0.012515 , 0.015874 , 0.015536 
 378 , 0.018934 , 0.011653 , 0.01458 , 0.014982 , 0.018151 , 0.012993 , 0.016205 , 0.019137 , 0.014382 , 0.018445 , 0.009893 , 0.012409 , 0.005585 , 0.015611 , 0.013156 , 0.016175 , 0.011001 , 0.012692 , 0.016032 , 0.015842 
 379 , 0.018985 , 0.011651 , 0.014591 , 0.014985 , 0.018206 , 0.013103 , 0.016403 , 0.019269 , 0.014503 , 0.018549 , 0.009932 , 0.012449 , 0.005597 , 0.015778 , 0.013161 , 0.016253 , 0.011039 , 0.012788 , 0.016166 , 0.016012 
 380 , 0.019017 , 0.011649 , 0.014486 , 0.01486 , 0.01816 , 0.013198 , 0.01646 , 0.019336 , 0.014623 , 0.018634 , 0.009929 , 0.012301 , 0.005569 , 0.015943 , 0.013104 , 0.016301 , 0.011034 , 0.012737 , 0.016264 , 0.01591 
 381 , 0.019052 , 0.01164 , 0.014372 , 0.014735 , 0.01809 , 0.013283 , 0.016511 , 0.019382 , 0.014731 , 0.018713 , 0.009921 , 0.012136 , 0.005539 , 0.016098 , 0.013027 , 0.016334 , 0.011019 , 0.012675 , 0.016354 , 0.015778 
 382 , 0.019087 , 0.011625 , 0.014251 , 0.014607 , 0.018005 , 0.013364 , 0.01656 , 0.019417 , 0.014835 , 0.018792 , 0.00991 , 0.011959 , 0.005506 , 0.01625 , 0.012938 , 0.016357 , 0.010997 , 0.012607 , 0.016438 , 0.015625 
 383 , 0.019332 , 0.011796 , 0.014478 , 0.014868 , 0.018252 , 0.013565 , 0.016949 , 0.019657 , 0.015124 , 0.019134 , 0.009982 , 0.012222 , 0.00566 , 0.016456 , 0.013282 , 0.016672 , 0.011156 , 0.012864 , 0.016682 , 0.015915 
 384 , 0.019566 , 0.011958 , 0.014705 , 0.015131 , 0.018491 , 0.013757 , 0.017333 , 0.019887 , 0.0154 , 0.019458 , 0.010042 , 0.012487 , 0.005814 , 0.016639 , 0.013627 , 0.016968 , 0.011299 , 0.013113 , 0.016904 , 0.016187 
 385 , 0.019785 , 0.012113 , 0.014922 , 0.015383 , 0.018716 , 0.013939 , 0.017705 , 0.020106 , 0.015663 , 0.019765 , 0.010089 , 0.012744 , 0.005964 , 0.016806 , 0.013959 , 0.017247 , 0.011428 , 0.013346 , 0.017106 , 0.016438 
 386 , 0.019994 , 0.012218 , 0.015109 , 0.015578 , 0.018924 , 0.014117 , 0.018014 , 0.020338 , 0.015901 , 0.020022 , 0.010172 , 0.01295 , 0.006072 , 0.017013 , 0.014199 , 0.017373 , 0.011551 , 0.013537 , 0.017291 , 0.016662 
 387 , 0.020186 , 0.012287 , 0.015272 , 0.015727 , 0.019117 , 0.014287 , 0.018274 , 0.020572 , 0.016115 , 0.020236 , 0.010276 , 0.013116 , 0.006148 , 0.017242 , 0.014367 , 0.017398 , 0.011664 , 0.013691 , 0.017456 , 0.016859 
 388 , 0.020371 , 0.012356 , 0.01543 , 0.015873 , 0.019303 , 0.014449 , 0.018523 , 0.020795 , 0.016322 , 0.020439 , 0.010375 , 0.013275 , 0.006223 , 0.017461 , 0.014526 , 0.017424 , 0.011768 , 0.013839 , 0.017613 , 0.017046 
 389 , 0.02056 , 0.012465 , 0.0156 , 0.016024 , 0.019467 , 0.014621 , 0.018784 , 0.021029 , 0.016525 , 0.020657 , 0.010475 , 0.013445 , 0.006308 , 0.017711 , 0.014683 , 0.017521 , 0.011906 , 0.013983 , 0.017773 , 0.017232 
 390 , 0.020762 , 0.0127 , 0.015827 , 0.016211 , 0.019576 , 0.014845 , 0.019096 , 0.021318 , 0.016737 , 0.020927 , 0.010578 , 0.013667 , 0.00645 , 0.018083 , 0.014853 , 0.017869 , 0.012167 , 0.014139 , 0.017968 , 0.017439 
 391 , 0.02097 , 0.012935 , 0.01605 , 0.016399 , 0.019695 , 0.015069 , 0.019409 , 0.021606 , 0.016946 , 0.021193 , 0.010683 , 0.01389 , 0.006592 , 0.018449 , 0.015023 , 0.018213 , 0.012421 , 0.014294 , 0.018163 , 0.017649 
 392 , 0.021176 , 0.013166 , 0.016272 , 0.016587 , 0.019811 , 0.01529 , 0.019715 , 0.021893 , 0.017157 , 0.021464 , 0.010787 , 0.014107 , 0.006727 , 0.018811 , 0.015194 , 0.01855 , 0.012673 , 0.014454 , 0.018359 , 0.017861 
 393 , 0.021428 , 0.013328 , 0.016526 , 0.016872 , 0.020011 , 0.015569 , 0.0201 , 0.022222 , 0.017568 , 0.021739 , 0.011032 , 0.01431 , 0.007044 , 0.019142 , 0.01545 , 0.018767 , 0.012938 , 0.014784 , 0.018762 , 0.01815 
