  time  ,:18:03 P,:17:52 P,:17:40 P,:16:55 P,:16:46 P,:16:33 P,:16:22 P,:16:12 P,:15:45 P,:15:34 P,:15:23 P,:15:12 P,:15:02 P,:14:35 P,:14:27 P,:14:14 P,:14:04 P,:13:54 P,:13:29 P,:13:20 P,:13:12 P,:13:03 P,:12:53 P,:12:24 P,:12:13 P,:12:04 P,:11:49 P,:11:26 P,:10:55 P,:10:46 P,:10:32 P,:10:22 P,:10:11 P,:09:41 P,:09:31 P,:09:19 P,:09:10 P,:08:59 P,:08:36 P,:08:26 P,:08:16 P,:08:03 P,:07:55 P,:06:10 P,:05:57 P,:05:48 P,:05:37 P,:05:23 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 489 , 0.027232 , 0.025791 , 0.024249 , 0.021395 , 0.027693 , 0.029505 , 0.024099 , 0.029285 , 0.02556 , 0.023168 , 0.023678 , 0.022036 , 0.027673 , 0.028674 , 0.020935 , 0.024129 , 0.020084 , 0.020905 , 0.032098 , 0.028584 , 0.03382 , 0.029535 , 0.038666 , 0.035222 , 0.039637 , 0.027883 , 0.037284 , 0.031147 , 0.032298 , 0.029195 , 0.034551 , 0.020945 , 0.03339 , 0.02523 , 0.020925 , 0.020494 , 0.023999 , 0.021235 , 0.03377 , 0.032649 , 0.034611 , 0.035072 , 0.028874 , 0.022126 , 0.023648 , 0.021385 , 0.028184 , 0.021886 
 490 , 0.027277 , 0.025871 , 0.024326 , 0.021454 , 0.027775 , 0.02957 , 0.024156 , 0.02936 , 0.025602 , 0.023229 , 0.023738 , 0.022063 , 0.027725 , 0.028732 , 0.020996 , 0.024196 , 0.020138 , 0.020966 , 0.032202 , 0.028643 , 0.033926 , 0.02957 , 0.038742 , 0.035362 , 0.039729 , 0.027975 , 0.037356 , 0.031225 , 0.032371 , 0.029291 , 0.034704 , 0.020976 , 0.033498 , 0.025353 , 0.020996 , 0.020557 , 0.024076 , 0.021315 , 0.033896 , 0.03276 , 0.034724 , 0.035173 , 0.028981 , 0.022212 , 0.023738 , 0.021474 , 0.028284 , 0.021973 
 491 , 0.027407 , 0.026017 , 0.024468 , 0.021538 , 0.027923 , 0.029661 , 0.024239 , 0.029502 , 0.025719 , 0.023326 , 0.023842 , 0.022144 , 0.027834 , 0.028857 , 0.021091 , 0.024319 , 0.020237 , 0.021071 , 0.032362 , 0.028777 , 0.0341 , 0.029681 , 0.038856 , 0.035569 , 0.039869 , 0.028122 , 0.037526 , 0.031419 , 0.032511 , 0.029413 , 0.034983 , 0.021091 , 0.033663 , 0.0256 , 0.021171 , 0.020654 , 0.024239 , 0.021459 , 0.03411 , 0.032988 , 0.034914 , 0.035371 , 0.029115 , 0.022333 , 0.023872 , 0.021588 , 0.02843 , 0.022084 
 492 , 0.027537 , 0.026152 , 0.024599 , 0.021622 , 0.028071 , 0.029743 , 0.024313 , 0.029644 , 0.025846 , 0.023432 , 0.023937 , 0.022216 , 0.027943 , 0.028981 , 0.021177 , 0.024431 , 0.020346 , 0.021177 , 0.032522 , 0.028912 , 0.034263 , 0.029792 , 0.038971 , 0.035767 , 0.04001 , 0.028259 , 0.037695 , 0.031602 , 0.032641 , 0.029535 , 0.035262 , 0.021217 , 0.033808 , 0.025836 , 0.021345 , 0.020752 , 0.024411 , 0.021602 , 0.034322 , 0.033205 , 0.035094 , 0.035549 , 0.029258 , 0.022443 , 0.023996 , 0.021701 , 0.028566 , 0.022196 
 493 , 0.027667 , 0.026288 , 0.024741 , 0.021706 , 0.028219 , 0.029835 , 0.024386 , 0.029786 , 0.025963 , 0.023529 , 0.024042 , 0.022298 , 0.028052 , 0.029106 , 0.021273 , 0.024554 , 0.020435 , 0.021273 , 0.032673 , 0.029037 , 0.034427 , 0.029904 , 0.039087 , 0.035964 , 0.040141 , 0.028406 , 0.037865 , 0.031786 , 0.032771 , 0.029658 , 0.03554 , 0.021332 , 0.033964 , 0.026061 , 0.021509 , 0.020849 , 0.024564 , 0.021736 , 0.034525 , 0.033412 , 0.035264 , 0.035737 , 0.029392 , 0.022554 , 0.02412 , 0.021815 , 0.028702 , 0.022307 
 494 , 0.027793 , 0.026446 , 0.024882 , 0.021784 , 0.028344 , 0.029996 , 0.024518 , 0.029898 , 0.026092 , 0.023643 , 0.024154 , 0.022423 , 0.028177 , 0.029219 , 0.021361 , 0.024695 , 0.020565 , 0.02142 , 0.032848 , 0.02918 , 0.034579 , 0.030016 , 0.039241 , 0.036153 , 0.040283 , 0.02855 , 0.037982 , 0.031943 , 0.032986 , 0.02978 , 0.035651 , 0.021509 , 0.034205 , 0.026249 , 0.021676 , 0.020987 , 0.024715 , 0.021882 , 0.034707 , 0.033596 , 0.035533 , 0.035946 , 0.029583 , 0.022659 , 0.024233 , 0.021941 , 0.028905 , 0.022423 
 495 , 0.027925 , 0.0266 , 0.02502 , 0.021869 , 0.028475 , 0.030163 , 0.024637 , 0.030006 , 0.026227 , 0.023764 , 0.024254 , 0.022556 , 0.028308 , 0.029339 , 0.021447 , 0.024843 , 0.020701 , 0.021565 , 0.03302 , 0.029329 , 0.034728 , 0.030124 , 0.03939 , 0.036337 , 0.040421 , 0.028701 , 0.038104 , 0.032087 , 0.033206 , 0.029908 , 0.035758 , 0.021683 , 0.034453 , 0.026424 , 0.02183 , 0.021123 , 0.024853 , 0.022016 , 0.034885 , 0.033776 , 0.035807 , 0.036171 , 0.029781 , 0.022772 , 0.024353 , 0.022056 , 0.029103 , 0.022546 
 496 , 0.028048 , 0.026745 , 0.025158 , 0.021944 , 0.028596 , 0.030321 , 0.024766 , 0.030105 , 0.026353 , 0.023884 , 0.024364 , 0.022679 , 0.02844 , 0.029458 , 0.021533 , 0.024991 , 0.020828 , 0.0217 , 0.033201 , 0.029468 , 0.034876 , 0.030232 , 0.039529 , 0.036532 , 0.040558 , 0.028841 , 0.038217 , 0.032231 , 0.033416 , 0.030027 , 0.035865 , 0.021866 , 0.03469 , 0.026598 , 0.021984 , 0.021259 , 0.025001 , 0.02216 , 0.035062 , 0.033945 , 0.036071 , 0.036375 , 0.029968 , 0.022875 , 0.024462 , 0.02218 , 0.029302 , 0.02266 
 497 , 0.028252 , 0.026961 , 0.025336 , 0.022087 , 0.028791 , 0.030562 , 0.024935 , 0.030288 , 0.02654 , 0.024044 , 0.024543 , 0.022831 , 0.028624 , 0.029652 , 0.021696 , 0.025199 , 0.02102 , 0.021921 , 0.03341 , 0.029652 , 0.035122 , 0.030395 , 0.039712 , 0.036776 , 0.040798 , 0.029045 , 0.03841 , 0.03246 , 0.033654 , 0.030249 , 0.03613 , 0.022058 , 0.035034 , 0.026853 , 0.022195 , 0.021461 , 0.025209 , 0.022342 , 0.035318 , 0.034192 , 0.036345 , 0.036629 , 0.030219 , 0.023036 , 0.024651 , 0.02239 , 0.029544 , 0.022841 
 498 , 0.028515 , 0.027225 , 0.025563 , 0.022278 , 0.029043 , 0.030841 , 0.025142 , 0.030529 , 0.026765 , 0.024233 , 0.024771 , 0.022992 , 0.028867 , 0.029903 , 0.021907 , 0.025455 , 0.021262 , 0.02219 , 0.033647 , 0.029854 , 0.035436 , 0.030597 , 0.039903 , 0.037059 , 0.041106 , 0.029307 , 0.038662 , 0.032738 , 0.033901 , 0.030548 , 0.036501 , 0.022268 , 0.035436 , 0.027156 , 0.022435 , 0.021711 , 0.025465 , 0.022562 , 0.035641 , 0.034478 , 0.036609 , 0.036912 , 0.030499 , 0.023226 , 0.024888 , 0.022659 , 0.029815 , 0.02307 
 499 , 0.028767 , 0.027478 , 0.025779 , 0.022469 , 0.029295 , 0.031121 , 0.02534 , 0.030759 , 0.027 , 0.024422 , 0.024998 , 0.023152 , 0.029099 , 0.030144 , 0.022117 , 0.025711 , 0.021492 , 0.022459 , 0.033884 , 0.030056 , 0.035739 , 0.030808 , 0.040104 , 0.037341 , 0.041403 , 0.029558 , 0.038903 , 0.033025 , 0.034148 , 0.030857 , 0.036872 , 0.022479 , 0.035837 , 0.027459 , 0.022664 , 0.021961 , 0.025721 , 0.022772 , 0.035954 , 0.034763 , 0.036872 , 0.037194 , 0.030789 , 0.023416 , 0.025125 , 0.022928 , 0.030085 , 0.023289 
 500 , 0.029044 , 0.027747 , 0.026012 , 0.022658 , 0.029551 , 0.031413 , 0.025544 , 0.031004 , 0.02724 , 0.024628 , 0.025251 , 0.023331 , 0.029356 , 0.030409 , 0.022336 , 0.025973 , 0.021742 , 0.022746 , 0.034133 , 0.030263 , 0.036044 , 0.031023 , 0.040305 , 0.037633 , 0.041719 , 0.029814 , 0.039174 , 0.033314 , 0.034426 , 0.03114 , 0.037244 , 0.022707 , 0.036239 , 0.027786 , 0.022921 , 0.02221 , 0.025983 , 0.02299 , 0.036278 , 0.03506 , 0.037166 , 0.037497 , 0.031082 , 0.023604 , 0.025368 , 0.023194 , 0.03037 , 0.023526 
 501 , 0.029372 , 0.028066 , 0.026303 , 0.022874 , 0.029839 , 0.031719 , 0.025757 , 0.031291 , 0.02754 , 0.02489 , 0.025563 , 0.023604 , 0.029683 , 0.030745 , 0.022601 , 0.026293 , 0.022046 , 0.023059 , 0.034437 , 0.030521 , 0.036357 , 0.031281 , 0.040555 , 0.037935 , 0.042094 , 0.030112 , 0.039493 , 0.033639 , 0.034798 , 0.031417 , 0.037623 , 0.023039 , 0.036668 , 0.028193 , 0.023264 , 0.022494 , 0.026322 , 0.023234 , 0.036649 , 0.035392 , 0.037565 , 0.037876 , 0.031427 , 0.023838 , 0.02566 , 0.023478 , 0.030726 , 0.023799 
 502 , 0.0297 , 0.028376 , 0.026594 , 0.02309 , 0.030128 , 0.032026 , 0.025971 , 0.031569 , 0.02784 , 0.025144 , 0.025874 , 0.023869 , 0.030011 , 0.031072 , 0.022856 , 0.026604 , 0.02234 , 0.023382 , 0.034742 , 0.03077 , 0.03666 , 0.031539 , 0.040807 , 0.038227 , 0.042461 , 0.03041 , 0.039814 , 0.033963 , 0.03517 , 0.031685 , 0.037993 , 0.023353 , 0.037088 , 0.02859 , 0.023596 , 0.022778 , 0.026643 , 0.023479 , 0.03702 , 0.035725 , 0.037954 , 0.038256 , 0.031763 , 0.024054 , 0.025942 , 0.023762 , 0.031072 , 0.024073 
 503 , 0.030027 , 0.028685 , 0.026876 , 0.023296 , 0.030407 , 0.032333 , 0.026175 , 0.031856 , 0.02814 , 0.025397 , 0.026185 , 0.024123 , 0.030329 , 0.031389 , 0.023121 , 0.026905 , 0.022625 , 0.023695 , 0.035037 , 0.03102 , 0.036953 , 0.031788 , 0.041048 , 0.038529 , 0.042828 , 0.030699 , 0.040134 , 0.034288 , 0.035533 , 0.031953 , 0.038354 , 0.023666 , 0.037498 , 0.028977 , 0.023919 , 0.023053 , 0.026963 , 0.023715 , 0.037381 , 0.036048 , 0.038344 , 0.038626 , 0.03209 , 0.024279 , 0.026224 , 0.024036 , 0.031418 , 0.024337 
 504 , 0.030456 , 0.029077 , 0.027212 , 0.023551 , 0.030786 , 0.032787 , 0.026513 , 0.032185 , 0.028572 , 0.025736 , 0.026571 , 0.024473 , 0.030767 , 0.031845 , 0.023473 , 0.0273 , 0.023026 , 0.024124 , 0.035419 , 0.03134 , 0.037312 , 0.032136 , 0.04142 , 0.038934 , 0.043227 , 0.031058 , 0.040566 , 0.034593 , 0.035953 , 0.03235 , 0.038837 , 0.024114 , 0.038109 , 0.029417 , 0.024308 , 0.023434 , 0.027368 , 0.024056 , 0.037788 , 0.036438 , 0.038769 , 0.03909 , 0.032554 , 0.02459 , 0.0266 , 0.024376 , 0.031893 , 0.024726 
 505 , 0.030892 , 0.029466 , 0.027555 , 0.02381 , 0.031183 , 0.03326 , 0.026866 , 0.032522 , 0.029029 , 0.02609 , 0.026963 , 0.024828 , 0.031222 , 0.032299 , 0.023839 , 0.02771 , 0.023431 , 0.024576 , 0.035811 , 0.031668 , 0.037665 , 0.032483 , 0.041798 , 0.039362 , 0.043612 , 0.031426 , 0.041002 , 0.034899 , 0.036374 , 0.032765 , 0.039333 , 0.024557 , 0.038732 , 0.029844 , 0.024692 , 0.023829 , 0.027778 , 0.024401 , 0.038198 , 0.03682 , 0.039207 , 0.039556 , 0.033027 , 0.024906 , 0.026992 , 0.024722 , 0.032377 , 0.025129 
 506 , 0.031328 , 0.029845 , 0.027887 , 0.024058 , 0.031561 , 0.033723 , 0.027209 , 0.03285 , 0.029467 , 0.026433 , 0.027354 , 0.025183 , 0.031668 , 0.032753 , 0.024204 , 0.028101 , 0.023826 , 0.025008 , 0.036194 , 0.031997 , 0.038017 , 0.032831 , 0.042175 , 0.039781 , 0.043997 , 0.031784 , 0.041438 , 0.035206 , 0.036795 , 0.03318 , 0.03981 , 0.024999 , 0.039345 , 0.030272 , 0.025076 , 0.024214 , 0.028168 , 0.024737 , 0.038589 , 0.037202 , 0.039626 , 0.040013 , 0.0335 , 0.025212 , 0.027374 , 0.025057 , 0.03285 , 0.025522 
 507 , 0.031862 , 0.030302 , 0.028315 , 0.024371 , 0.032037 , 0.034275 , 0.027589 , 0.033277 , 0.030002 , 0.026852 , 0.02785 , 0.025592 , 0.032221 , 0.033296 , 0.024633 , 0.028626 , 0.024323 , 0.025554 , 0.036649 , 0.032385 , 0.038481 , 0.033238 , 0.042589 , 0.040264 , 0.044479 , 0.032221 , 0.04196 , 0.035632 , 0.037279 , 0.033684 , 0.040409 , 0.025515 , 0.040051 , 0.030816 , 0.025554 , 0.024672 , 0.028645 , 0.025147 , 0.039111 , 0.037657 , 0.040147 , 0.040545 , 0.034004 , 0.025583 , 0.027841 , 0.025476 , 0.033413 , 0.025999 
 508 , 0.0325 , 0.030813 , 0.028845 , 0.024726 , 0.032587 , 0.034932 , 0.027992 , 0.033789 , 0.030619 , 0.027353 , 0.028467 , 0.026064 , 0.032878 , 0.033934 , 0.025143 , 0.029262 , 0.02492 , 0.026219 , 0.037162 , 0.032849 , 0.039062 , 0.033711 , 0.043045 , 0.040835 , 0.045071 , 0.032732 , 0.04257 , 0.036183 , 0.03784 , 0.034293 , 0.041126 , 0.026093 , 0.040835 , 0.031462 , 0.026122 , 0.025211 , 0.029185 , 0.025608 , 0.03974 , 0.03817 , 0.040748 , 0.041145 , 0.034554 , 0.026015 , 0.0284 , 0.025957 , 0.034041 , 0.026548 
 509 , 0.033127 , 0.031314 , 0.029356 , 0.025081 , 0.033137 , 0.035571 , 0.028396 , 0.034281 , 0.031227 , 0.027853 , 0.029065 , 0.026525 , 0.033525 , 0.034553 , 0.025633 , 0.029889 , 0.025498 , 0.026865 , 0.037665 , 0.033302 , 0.039633 , 0.034174 , 0.043491 , 0.041387 , 0.045653 , 0.033234 , 0.043162 , 0.036724 , 0.038382 , 0.034892 , 0.041833 , 0.026651 , 0.04161 , 0.0321 , 0.02669 , 0.02573 , 0.029715 , 0.02607 , 0.04036 , 0.038673 , 0.041349 , 0.041727 , 0.035086 , 0.026428 , 0.028949 , 0.026428 , 0.034669 , 0.027097 
 510 , 0.033787 , 0.031836 , 0.029895 , 0.02545 , 0.03369 , 0.036223 , 0.028827 , 0.034797 , 0.031856 , 0.028371 , 0.029701 , 0.027032 , 0.034195 , 0.035214 , 0.026168 , 0.030536 , 0.02611 , 0.027536 , 0.038204 , 0.033768 , 0.040203 , 0.034661 , 0.043959 , 0.04196 , 0.04625 , 0.033748 , 0.043765 , 0.037281 , 0.03897 , 0.035505 , 0.042542 , 0.027265 , 0.042406 , 0.032758 , 0.027274 , 0.026275 , 0.030274 , 0.026556 , 0.040999 , 0.039203 , 0.04196 , 0.042348 , 0.03567 , 0.026876 , 0.029516 , 0.026925 , 0.035321 , 0.027663 
 511 , 0.034615 , 0.032523 , 0.030539 , 0.025927 , 0.034372 , 0.037018 , 0.0294 , 0.035393 , 0.03266 , 0.02906 , 0.030529 , 0.027756 , 0.035063 , 0.036084 , 0.026871 , 0.031356 , 0.0269 , 0.028389 , 0.038896 , 0.034352 , 0.040851 , 0.035306 , 0.044548 , 0.042622 , 0.046971 , 0.034372 , 0.044499 , 0.037962 , 0.039732 , 0.036288 , 0.043332 , 0.028136 , 0.0434 , 0.033564 , 0.028009 , 0.026988 , 0.030986 , 0.027143 , 0.041766 , 0.039888 , 0.04269 , 0.043157 , 0.036522 , 0.027435 , 0.030208 , 0.027571 , 0.036162 , 0.02834 
 512 , 0.035433 , 0.03322 , 0.031183 , 0.026406 , 0.035053 , 0.037811 , 0.029974 , 0.035988 , 0.033454 , 0.02975 , 0.031358 , 0.028483 , 0.03593 , 0.036953 , 0.027576 , 0.032177 , 0.027683 , 0.029243 , 0.039595 , 0.034936 , 0.041496 , 0.035949 , 0.045142 , 0.043289 , 0.047695 , 0.035004 , 0.045229 , 0.03864 , 0.040492 , 0.037061 , 0.044118 , 0.028999 , 0.044391 , 0.034361 , 0.028756 , 0.027693 , 0.03169 , 0.027742 , 0.042529 , 0.04057 , 0.043416 , 0.043962 , 0.037373 , 0.028005 , 0.03091 , 0.02821 , 0.037002 , 0.029029 
 513 , 0.036264 , 0.03391 , 0.03182 , 0.026878 , 0.035726 , 0.038598 , 0.03055 , 0.036586 , 0.034261 , 0.030433 , 0.032181 , 0.029202 , 0.036781 , 0.037816 , 0.028284 , 0.032992 , 0.02846 , 0.030091 , 0.040287 , 0.035521 , 0.042133 , 0.036596 , 0.045737 , 0.04395 , 0.048423 , 0.035629 , 0.045952 , 0.03932 , 0.041254 , 0.037836 , 0.044897 , 0.029866 , 0.045376 , 0.03516 , 0.029485 , 0.028401 , 0.032406 , 0.028333 , 0.043295 , 0.041254 , 0.044145 , 0.04477 , 0.038217 , 0.028567 , 0.031605 , 0.028841 , 0.037846 , 0.02971 
 514 , 0.037278 , 0.034691 , 0.032584 , 0.027468 , 0.036572 , 0.039561 , 0.031251 , 0.037317 , 0.035259 , 0.031271 , 0.033181 , 0.030075 , 0.037895 , 0.038875 , 0.029154 , 0.033995 , 0.029428 , 0.031173 , 0.041109 , 0.036239 , 0.042912 , 0.037356 , 0.046479 , 0.044765 , 0.049282 , 0.036406 , 0.046852 , 0.04009 , 0.042089 , 0.038826 , 0.045901 , 0.030879 , 0.046587 , 0.036072 , 0.03033 , 0.029262 , 0.03324 , 0.029036 , 0.044255 , 0.042011 , 0.045 , 0.045676 , 0.039189 , 0.029271 , 0.032505 , 0.029614 , 0.038846 , 0.030634 
 515 , 0.038335 , 0.035511 , 0.033387 , 0.028084 , 0.037469 , 0.040577 , 0.03198 , 0.038079 , 0.036298 , 0.032137 , 0.034213 , 0.030996 , 0.039063 , 0.039977 , 0.030062 , 0.035039 , 0.030445 , 0.032314 , 0.041964 , 0.036997 , 0.043715 , 0.038138 , 0.047267 , 0.045624 , 0.050178 , 0.037223 , 0.047778 , 0.040882 , 0.042938 , 0.039859 , 0.046962 , 0.031921 , 0.047847 , 0.037026 , 0.031203 , 0.03016 , 0.034105 , 0.029776 , 0.04526 , 0.042781 , 0.04588 , 0.046598 , 0.040184 , 0.030003 , 0.033446 , 0.030406 , 0.039889 , 0.031616 
 516 , 0.039399 , 0.036328 , 0.034185 , 0.028695 , 0.038352 , 0.041591 , 0.032714 , 0.038846 , 0.037345 , 0.03301 , 0.035251 , 0.031914 , 0.040238 , 0.041087 , 0.030976 , 0.036091 , 0.03145 , 0.033454 , 0.042815 , 0.03776 , 0.044523 , 0.038925 , 0.048049 , 0.046479 , 0.05108 , 0.038046 , 0.04872 , 0.04169 , 0.043793 , 0.04089 , 0.048029 , 0.032961 , 0.049105 , 0.037967 , 0.032072 , 0.031055 , 0.034965 , 0.030512 , 0.046261 , 0.043546 , 0.046755 , 0.047525 , 0.041186 , 0.030739 , 0.034392 , 0.031213 , 0.040929 , 0.032605 
 517 , 0.040592 , 0.037217 , 0.035089 , 0.029368 , 0.039335 , 0.0427 , 0.033505 , 0.039701 , 0.038523 , 0.034 , 0.036445 , 0.032951 , 0.041532 , 0.042334 , 0.03201 , 0.037266 , 0.032584 , 0.034703 , 0.043779 , 0.038602 , 0.045432 , 0.03983 , 0.048906 , 0.047402 , 0.052103 , 0.038949 , 0.049757 , 0.042601 , 0.044749 , 0.042037 , 0.049174 , 0.034148 , 0.05048 , 0.039058 , 0.033059 , 0.03205 , 0.03593 , 0.031327 , 0.047362 , 0.044422 , 0.047738 , 0.04857 , 0.042334 , 0.031565 , 0.035445 , 0.032109 , 0.042106 , 0.033683 
 518 , 0.041935 , 0.03819 , 0.036094 , 0.030123 , 0.040405 , 0.043922 , 0.034385 , 0.040683 , 0.039859 , 0.03514 , 0.037822 , 0.034126 , 0.042988 , 0.043724 , 0.033173 , 0.038617 , 0.033868 , 0.036094 , 0.044876 , 0.039551 , 0.046456 , 0.040852 , 0.049853 , 0.048413 , 0.053271 , 0.039948 , 0.050916 , 0.043654 , 0.04583 , 0.043326 , 0.05041 , 0.035507 , 0.051969 , 0.040296 , 0.034186 , 0.033163 , 0.037008 , 0.032249 , 0.048552 , 0.045412 , 0.04884 , 0.049754 , 0.043634 , 0.032487 , 0.03662 , 0.033113 , 0.043416 , 0.034881 
 519 , 0.043266 , 0.039158 , 0.037094 , 0.030862 , 0.041461 , 0.045131 , 0.035249 , 0.041651 , 0.041182 , 0.036266 , 0.039188 , 0.035289 , 0.044433 , 0.045101 , 0.034322 , 0.039955 , 0.035129 , 0.037463 , 0.045948 , 0.040494 , 0.047464 , 0.04187 , 0.050794 , 0.049398 , 0.054414 , 0.040933 , 0.052071 , 0.044692 , 0.046896 , 0.044592 , 0.051642 , 0.036854 , 0.053457 , 0.041531 , 0.035299 , 0.034252 , 0.038071 , 0.033165 , 0.049737 , 0.046397 , 0.049927 , 0.050924 , 0.044931 , 0.033394 , 0.037782 , 0.034102 , 0.044712 , 0.036067 
 520 , 0.044605 , 0.040113 , 0.038103 , 0.031601 , 0.042524 , 0.046335 , 0.036122 , 0.042614 , 0.042504 , 0.037392 , 0.040544 , 0.036462 , 0.045875 , 0.046486 , 0.035472 , 0.041284 , 0.036402 , 0.038843 , 0.047026 , 0.041444 , 0.048476 , 0.042894 , 0.051727 , 0.050387 , 0.055559 , 0.041914 , 0.053218 , 0.045715 , 0.047956 , 0.045865 , 0.052858 , 0.038193 , 0.054928 , 0.042754 , 0.036402 , 0.035352 , 0.039133 , 0.034071 , 0.050927 , 0.047376 , 0.051017 , 0.052097 , 0.046225 , 0.034301 , 0.038943 , 0.035092 , 0.046015 , 0.037262 
 521 , 0.046078 , 0.041093 , 0.039188 , 0.032387 , 0.043691 , 0.047653 , 0.037081 , 0.043601 , 0.043902 , 0.038586 , 0.042006 , 0.037733 , 0.047452 , 0.048014 , 0.03669 , 0.042718 , 0.037783 , 0.040351 , 0.048195 , 0.042508 , 0.049539 , 0.043992 , 0.052778 , 0.051444 , 0.05672 , 0.042939 , 0.054433 , 0.04671 , 0.049057 , 0.047222 , 0.054072 , 0.039649 , 0.056449 , 0.043992 , 0.037493 , 0.03652 , 0.040241 , 0.035005 , 0.052207 , 0.048425 , 0.052217 , 0.05333 , 0.047603 , 0.035246 , 0.040161 , 0.036088 , 0.047412 , 0.038556 
 522 , 0.047528 , 0.042064 , 0.040273 , 0.033158 , 0.044831 , 0.048947 , 0.038018 , 0.04457 , 0.045284 , 0.039749 , 0.043442 , 0.038985 , 0.049007 , 0.049511 , 0.037888 , 0.044137 , 0.039156 , 0.041842 , 0.04935 , 0.043553 , 0.050587 , 0.045073 , 0.053818 , 0.052489 , 0.057863 , 0.043946 , 0.055639 , 0.047679 , 0.050145 , 0.048555 , 0.055277 , 0.041088 , 0.057943 , 0.045214 , 0.038562 , 0.037666 , 0.041329 , 0.035925 , 0.053465 , 0.04947 , 0.053395 , 0.054532 , 0.048957 , 0.036177 , 0.041359 , 0.037062 , 0.048786 , 0.03983 
 523 , 0.048953 , 0.043017 , 0.041331 , 0.033921 , 0.045955 , 0.050215 , 0.038939 , 0.045521 , 0.046641 , 0.040907 , 0.044855 , 0.040221 , 0.050538 , 0.050982 , 0.03906 , 0.045521 , 0.040493 , 0.0433 , 0.050478 , 0.044582 , 0.051619 , 0.046137 , 0.054829 , 0.053506 , 0.058988 , 0.044945 , 0.056808 , 0.04864 , 0.051215 , 0.049862 , 0.056454 , 0.042492 , 0.059412 , 0.046409 , 0.039615 , 0.038787 , 0.042401 , 0.036829 , 0.054698 , 0.050488 , 0.054546 , 0.055717 , 0.050286 , 0.037081 , 0.042533 , 0.03802 , 0.050134 , 0.041079 
 524 , 0.050487 , 0.044073 , 0.042483 , 0.034762 , 0.047174 , 0.051571 , 0.03997 , 0.046596 , 0.048106 , 0.042159 , 0.046373 , 0.04153 , 0.052209 , 0.052584 , 0.040335 , 0.047042 , 0.041926 , 0.044884 , 0.051693 , 0.045695 , 0.052736 , 0.047265 , 0.055938 , 0.054651 , 0.060264 , 0.046069 , 0.058116 , 0.049737 , 0.052331 , 0.051358 , 0.057812 , 0.043992 , 0.061014 , 0.047751 , 0.040801 , 0.040011 , 0.043557 , 0.037863 , 0.056039 , 0.051571 , 0.055755 , 0.056981 , 0.051713 , 0.038096 , 0.04383 , 0.039068 , 0.051581 , 0.042452 
 525 , 0.052043 , 0.045158 , 0.043663 , 0.035628 , 0.048412 , 0.052949 , 0.041018 , 0.047701 , 0.049592 , 0.043449 , 0.047924 , 0.042869 , 0.053935 , 0.05423 , 0.041629 , 0.048596 , 0.043388 , 0.046511 , 0.052938 , 0.046816 , 0.053874 , 0.048412 , 0.057068 , 0.055837 , 0.061594 , 0.047233 , 0.059458 , 0.050884 , 0.053447 , 0.052898 , 0.059204 , 0.045493 , 0.062651 , 0.049124 , 0.042035 , 0.041262 , 0.044741 , 0.038933 , 0.057393 , 0.052654 , 0.056966 , 0.058258 , 0.053152 , 0.039116 , 0.045158 , 0.040154 , 0.05305 , 0.043866 
 526 , 0.053587 , 0.046236 , 0.044827 , 0.036487 , 0.049626 , 0.054301 , 0.042061 , 0.048799 , 0.051055 , 0.044715 , 0.049452 , 0.044194 , 0.055628 , 0.055843 , 0.042908 , 0.050136 , 0.044817 , 0.048105 , 0.054158 , 0.047931 , 0.055006 , 0.049544 , 0.058191 , 0.057007 , 0.062897 , 0.04838 , 0.060774 , 0.052004 , 0.054557 , 0.054414 , 0.06058 , 0.046971 , 0.064265 , 0.050483 , 0.043245 , 0.042479 , 0.045899 , 0.039978 , 0.058732 , 0.053709 , 0.05815 , 0.059528 , 0.054567 , 0.040131 , 0.046461 , 0.041213 , 0.054506 , 0.045256 
 527 , 0.055094 , 0.047265 , 0.045984 , 0.037324 , 0.050821 , 0.055627 , 0.043083 , 0.049868 , 0.052501 , 0.045973 , 0.050974 , 0.045502 , 0.057298 , 0.05742 , 0.04417 , 0.05163 , 0.04624 , 0.049663 , 0.055402 , 0.049027 , 0.056109 , 0.050677 , 0.059265 , 0.058148 , 0.064184 , 0.049519 , 0.062063 , 0.053127 , 0.055648 , 0.055873 , 0.061889 , 0.048433 , 0.065814 , 0.051825 , 0.044436 , 0.043688 , 0.047049 , 0.041003 , 0.060065 , 0.054787 , 0.059368 , 0.060772 , 0.055976 , 0.041126 , 0.047746 , 0.042243 , 0.055904 , 0.046619 
