  time  ,47:09 PM,47:29 PM,47:34 PM,47:37 PM,47:43 PM,50:01 PM,50:26 PM,50:41 PM,50:52 PM,51:04 PM,51:54 PM,52:04 PM,52:20 PM,52:30 PM,52:38 PM,53:09 PM,53:22 PM,53:36 PM,53:48 PM,53:58 PM,55:54 PM,56:08 PM,56:23 PM,56:35 PM,56:44 PM,58:05 PM,58:18 PM,58:32 PM,58:40 PM,58:50 PM,59:22 PM,59:32 PM,59:42 PM,59:52 PM,00:01 PM,00:58 PM,01:07 PM,01:16 PM,01:23 PM,01:37 PM,02:08 PM,02:16 PM,02:24 PM,02:32 PM,02:42 PM,04:15 PM,04:23 PM,04:39 PM,04:50 PM,05:01 PM,07:56 PM,08:11 PM,08:20 PM,08:32 PM,08:41 PM,09:46 PM,10:04 PM,10:21 PM,10:35 PM,10:45 PM,11:26 PM,11:37 PM,11:48 PM,11:58 PM,12:07 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1019 , 0.956672 , 0.958635 , 0.958921 , 0.955325 , 0.95602 , 0.330161 , 0.311861 , 0.286508 , 0.362115 , 0.332863 , 0.424025 , 0.457491 , 0.504358 , 0.420873 , 0.421724 , 0.440024 , 0.324594 , 0.539221 , 0.272594 , 0.408018 , 0.32389 , 0.30473 , 0.35799 , 0.313277 , 0.23595 , 0.342295 , 0.363071 , 0.284832 , 0.295454 , 0.328025 , 0.29304 , 0.379035 , 0.455224 , 0.349617 , 0.396927 , 0.376472 , 0.288393 , 0.410059 , 0.304496 , 0.310263 , 0.444558 , 0.361516 , 0.24923 , 0.296879 , 0.250872 , 0.284537 , 0.295211 , 0.291363 , 0.239563 , 0.30903 , 0.322449 , 0.303358 , 0.358728 , 0.327208 , 0.248561 , 0.540784 , 0.380667 , 0.492667 , 0.470189 , 0.455971 , 0.349374 , 0.205281 , 0.258141 , 0.275738 , 0.259218 
 1020 , 0.957127 , 0.959545 , 0.959171 , 0.955726 , 0.955891 , 0.330175 , 0.311532 , 0.286651 , 0.362076 , 0.332706 , 0.42467 , 0.458015 , 0.504523 , 0.421433 , 0.421955 , 0.440816 , 0.324468 , 0.539974 , 0.272253 , 0.407662 , 0.32472 , 0.304937 , 0.358657 , 0.313472 , 0.235793 , 0.342354 , 0.362633 , 0.285015 , 0.295403 , 0.328574 , 0.292941 , 0.379171 , 0.455875 , 0.349653 , 0.396526 , 0.376665 , 0.288852 , 0.409845 , 0.304555 , 0.310096 , 0.445444 , 0.361224 , 0.249321 , 0.296525 , 0.2502 , 0.284145 , 0.294802 , 0.292088 , 0.239421 , 0.307808 , 0.322319 , 0.302971 , 0.358796 , 0.326965 , 0.248373 , 0.539956 , 0.380215 , 0.49324 , 0.469838 , 0.456545 , 0.34907 , 0.203744 , 0.25769 , 0.275681 , 0.258934 
 1021 , 0.958128 , 0.961017 , 0.959647 , 0.956959 , 0.956479 , 0.330306 , 0.311236 , 0.286921 , 0.362144 , 0.332488 , 0.425751 , 0.458567 , 0.50492 , 0.422173 , 0.422365 , 0.441636 , 0.324415 , 0.540694 , 0.271909 , 0.40758 , 0.325829 , 0.305301 , 0.35936 , 0.313872 , 0.235794 , 0.342551 , 0.36211 , 0.285237 , 0.295413 , 0.329372 , 0.293022 , 0.379285 , 0.456804 , 0.349917 , 0.396383 , 0.376929 , 0.289548 , 0.409902 , 0.304874 , 0.310032 , 0.446602 , 0.361132 , 0.249506 , 0.296303 , 0.249663 , 0.283727 , 0.294505 , 0.292751 , 0.239259 , 0.306122 , 0.322198 , 0.30257 , 0.358959 , 0.32664 , 0.24824 , 0.539071 , 0.37967 , 0.493914 , 0.469616 , 0.457441 , 0.348756 , 0.202106 , 0.257177 , 0.27568 , 0.25887 
 1022 , 0.959043 , 0.962323 , 0.960198 , 0.958256 , 0.957424 , 0.330488 , 0.311189 , 0.287001 , 0.362462 , 0.332395 , 0.426543 , 0.45871 , 0.505407 , 0.422711 , 0.422685 , 0.441852 , 0.324688 , 0.540584 , 0.271464 , 0.407909 , 0.326472 , 0.305827 , 0.359742 , 0.314286 , 0.23571 , 0.342823 , 0.36213 , 0.285312 , 0.295591 , 0.330085 , 0.293133 , 0.379005 , 0.457747 , 0.349987 , 0.396764 , 0.376941 , 0.290019 , 0.409632 , 0.305109 , 0.309763 , 0.447223 , 0.36115 , 0.249594 , 0.296221 , 0.249699 , 0.283274 , 0.294113 , 0.292897 , 0.23879 , 0.304786 , 0.322037 , 0.302529 , 0.358797 , 0.326035 , 0.247923 , 0.538781 , 0.37918 , 0.494096 , 0.469951 , 0.457931 , 0.348806 , 0.201076 , 0.257161 , 0.275969 , 0.258805 
 1023 , 0.959325 , 0.96282 , 0.960875 , 0.958747 , 0.958405 , 0.33069 , 0.311225 , 0.286663 , 0.362707 , 0.332266 , 0.426837 , 0.458512 , 0.50564 , 0.423044 , 0.422737 , 0.441527 , 0.325075 , 0.539969 , 0.271185 , 0.408187 , 0.326757 , 0.306355 , 0.359798 , 0.314335 , 0.23527 , 0.342988 , 0.362453 , 0.285183 , 0.295747 , 0.330401 , 0.293128 , 0.378509 , 0.458643 , 0.349655 , 0.397421 , 0.376643 , 0.290298 , 0.409125 , 0.305015 , 0.309211 , 0.447282 , 0.361104 , 0.249583 , 0.296054 , 0.249872 , 0.28273 , 0.29361 , 0.292821 , 0.238046 , 0.303902 , 0.321807 , 0.302667 , 0.358187 , 0.325294 , 0.247428 , 0.538751 , 0.378737 , 0.493735 , 0.470198 , 0.458127 , 0.349111 , 0.200415 , 0.257195 , 0.276221 , 0.258492 
 1024 , 0.958659 , 0.962147 , 0.9617 , 0.957879 , 0.959123 , 0.330886 , 0.311139 , 0.285853 , 0.362614 , 0.331946 , 0.426614 , 0.458158 , 0.505382 , 0.423257 , 0.422468 , 0.440953 , 0.325303 , 0.539363 , 0.271259 , 0.408015 , 0.32695 , 0.306748 , 0.359643 , 0.313777 , 0.234342 , 0.342902 , 0.362728 , 0.284897 , 0.295678 , 0.330141 , 0.292891 , 0.378049 , 0.459438 , 0.348871 , 0.397997 , 0.376129 , 0.290515 , 0.408559 , 0.304469 , 0.308378 , 0.447001 , 0.360861 , 0.249479 , 0.295573 , 0.249689 , 0.282092 , 0.292987 , 0.292917 , 0.237147 , 0.303408 , 0.321472 , 0.302733 , 0.357171 , 0.32461 , 0.246797 , 0.538548 , 0.378303 , 0.492963 , 0.469754 , 0.45829 , 0.349467 , 0.199713 , 0.256833 , 0.276124 , 0.25777 
 1025 , 0.958023 , 0.961081 , 0.962422 , 0.957146 , 0.95981 , 0.330912 , 0.311018 , 0.285078 , 0.362303 , 0.331437 , 0.426338 , 0.457554 , 0.505263 , 0.423437 , 0.421912 , 0.440377 , 0.325347 , 0.538809 , 0.271284 , 0.408005 , 0.326872 , 0.306847 , 0.359349 , 0.313279 , 0.233522 , 0.342655 , 0.362916 , 0.284658 , 0.295682 , 0.329667 , 0.292615 , 0.377578 , 0.459911 , 0.348036 , 0.398347 , 0.37565 , 0.290354 , 0.408276 , 0.303815 , 0.307732 , 0.44645 , 0.360515 , 0.249227 , 0.295121 , 0.24956 , 0.28152 , 0.292562 , 0.29279 , 0.23623 , 0.302518 , 0.320685 , 0.302693 , 0.356186 , 0.323717 , 0.245774 , 0.538687 , 0.377543 , 0.492284 , 0.469025 , 0.458255 , 0.34935 , 0.199117 , 0.256264 , 0.276034 , 0.256798 
 1026 , 0.957482 , 0.959215 , 0.962707 , 0.956747 , 0.960265 , 0.330535 , 0.310826 , 0.284449 , 0.361595 , 0.330623 , 0.425868 , 0.456464 , 0.505421 , 0.423548 , 0.420844 , 0.43987 , 0.324987 , 0.538371 , 0.271102 , 0.408373 , 0.326159 , 0.306363 , 0.358812 , 0.312997 , 0.233023 , 0.342105 , 0.362987 , 0.284466 , 0.295835 , 0.328802 , 0.292255 , 0.377077 , 0.459684 , 0.347172 , 0.39816 , 0.375213 , 0.289376 , 0.408522 , 0.302985 , 0.307518 , 0.445393 , 0.359967 , 0.248654 , 0.294714 , 0.249547 , 0.281132 , 0.292561 , 0.292185 , 0.23536 , 0.300858 , 0.319079 , 0.302425 , 0.355364 , 0.322492 , 0.243981 , 0.539623 , 0.376228 , 0.491899 , 0.467815 , 0.457768 , 0.348327 , 0.198813 , 0.255358 , 0.275994 , 0.255428 
 1027 , 0.956784 , 0.956758 , 0.961494 , 0.956206 , 0.959621 , 0.32953 , 0.310427 , 0.284067 , 0.361081 , 0.330309 , 0.424674 , 0.455166 , 0.505724 , 0.423475 , 0.420069 , 0.439531 , 0.324365 , 0.537809 , 0.269938 , 0.409187 , 0.324715 , 0.305866 , 0.358385 , 0.313019 , 0.23295 , 0.341646 , 0.363322 , 0.283954 , 0.29614 , 0.328164 , 0.29171 , 0.376323 , 0.459176 , 0.346444 , 0.397281 , 0.374239 , 0.287727 , 0.4079 , 0.301918 , 0.30746 , 0.444354 , 0.35919 , 0.247911 , 0.294021 , 0.249478 , 0.280828 , 0.292463 , 0.291045 , 0.234709 , 0.299152 , 0.317641 , 0.302137 , 0.354769 , 0.321589 , 0.241687 , 0.541521 , 0.375281 , 0.492312 , 0.466959 , 0.45669 , 0.347459 , 0.198579 , 0.255037 , 0.276302 , 0.254407 
 1028 , 0.956033 , 0.954212 , 0.960184 , 0.955595 , 0.958914 , 0.32847 , 0.309968 , 0.283663 , 0.360494 , 0.329968 , 0.42341 , 0.453857 , 0.505985 , 0.423384 , 0.419277 , 0.439163 , 0.323663 , 0.537185 , 0.268724 , 0.409925 , 0.323216 , 0.305344 , 0.357893 , 0.312962 , 0.232857 , 0.341159 , 0.363576 , 0.283383 , 0.296395 , 0.32749 , 0.291097 , 0.375494 , 0.458612 , 0.345677 , 0.396308 , 0.373208 , 0.28601 , 0.407219 , 0.300773 , 0.30742 , 0.443244 , 0.358357 , 0.247104 , 0.293251 , 0.249345 , 0.280484 , 0.292297 , 0.289775 , 0.23396 , 0.297332 , 0.316185 , 0.301745 , 0.354162 , 0.320607 , 0.239275 , 0.543464 , 0.374329 , 0.49271 , 0.466029 , 0.455503 , 0.346553 , 0.198233 , 0.254643 , 0.276526 , 0.253373 
 1029 , 0.955301 , 0.952503 , 0.958571 , 0.9544 , 0.957854 , 0.327481 , 0.308926 , 0.283296 , 0.359092 , 0.329422 , 0.422015 , 0.453591 , 0.505287 , 0.423056 , 0.41885 , 0.438498 , 0.322156 , 0.536171 , 0.267627 , 0.408575 , 0.322042 , 0.304807 , 0.356809 , 0.311558 , 0.232396 , 0.340528 , 0.362047 , 0.282177 , 0.295355 , 0.326782 , 0.289697 , 0.373974 , 0.457456 , 0.344856 , 0.394724 , 0.372007 , 0.284512 , 0.405996 , 0.299482 , 0.307754 , 0.441978 , 0.357378 , 0.24588 , 0.292067 , 0.248144 , 0.279772 , 0.291192 , 0.287677 , 0.232361 , 0.295171 , 0.315808 , 0.30005 , 0.353749 , 0.319244 , 0.237013 , 0.54412 , 0.374167 , 0.492389 , 0.464792 , 0.453372 , 0.345984 , 0.196274 , 0.253312 , 0.275138 , 0.253085 
 1030 , 0.955779 , 0.953617 , 0.958116 , 0.953722 , 0.95633 , 0.327198 , 0.308079 , 0.282972 , 0.357856 , 0.328923 , 0.421823 , 0.453846 , 0.504866 , 0.422987 , 0.418698 , 0.438141 , 0.320799 , 0.535348 , 0.266838 , 0.406766 , 0.321666 , 0.304499 , 0.355974 , 0.310443 , 0.231821 , 0.339787 , 0.360578 , 0.281676 , 0.294142 , 0.326402 , 0.288268 , 0.373106 , 0.455824 , 0.344435 , 0.393984 , 0.37174 , 0.283707 , 0.405803 , 0.298808 , 0.308263 , 0.440723 , 0.356665 , 0.24497 , 0.29128 , 0.24736 , 0.279321 , 0.290474 , 0.285765 , 0.230105 , 0.293039 , 0.315494 , 0.29894 , 0.353689 , 0.31784 , 0.234876 , 0.543542 , 0.373281 , 0.491358 , 0.464036 , 0.451719 , 0.345241 , 0.194265 , 0.251877 , 0.273614 , 0.252612 
 1031 , 0.956607 , 0.955564 , 0.957949 , 0.95316 , 0.954625 , 0.32709 , 0.307233 , 0.28264 , 0.356604 , 0.328406 , 0.421955 , 0.45425 , 0.504506 , 0.42299 , 0.418614 , 0.437848 , 0.319416 , 0.53452 , 0.26608 , 0.404738 , 0.321494 , 0.304225 , 0.355157 , 0.309338 , 0.23119 , 0.338983 , 0.359051 , 0.281333 , 0.292823 , 0.32609 , 0.286771 , 0.372365 , 0.453987 , 0.344088 , 0.393424 , 0.371725 , 0.283043 , 0.405879 , 0.298269 , 0.308838 , 0.439401 , 0.355999 , 0.24411 , 0.290569 , 0.246653 , 0.278903 , 0.289823 , 0.283797 , 0.227559 , 0.290805 , 0.315188 , 0.297927 , 0.353718 , 0.316346 , 0.232672 , 0.542589 , 0.372155 , 0.490096 , 0.46338 , 0.45011 , 0.344421 , 0.192142 , 0.250337 , 0.271974 , 0.252065 
 1032 , 0.957963 , 0.958121 , 0.958429 , 0.953021 , 0.953749 , 0.326772 , 0.306334 , 0.281936 , 0.356349 , 0.327852 , 0.421482 , 0.454 , 0.503305 , 0.422202 , 0.418401 , 0.437724 , 0.318212 , 0.53397 , 0.26544 , 0.402335 , 0.321539 , 0.303981 , 0.354909 , 0.308449 , 0.230701 , 0.338571 , 0.358157 , 0.28047 , 0.291225 , 0.325955 , 0.285746 , 0.372327 , 0.452455 , 0.342943 , 0.392405 , 0.371405 , 0.282103 , 0.405425 , 0.29773 , 0.30837 , 0.438268 , 0.355129 , 0.242623 , 0.289636 , 0.245388 , 0.277503 , 0.288652 , 0.281313 , 0.224538 , 0.288652 , 0.314823 , 0.296878 , 0.35339 , 0.315016 , 0.230288 , 0.540485 , 0.370167 , 0.487458 , 0.46328 , 0.448355 , 0.34268 , 0.191106 , 0.247715 , 0.270365 , 0.250831 
 1033 , 0.959186 , 0.960154 , 0.958544 , 0.954066 , 0.954638 , 0.326383 , 0.305576 , 0.281216 , 0.356303 , 0.327227 , 0.420517 , 0.453394 , 0.502089 , 0.421168 , 0.417649 , 0.43754 , 0.317435 , 0.533698 , 0.265028 , 0.400564 , 0.321597 , 0.303553 , 0.354861 , 0.307336 , 0.230198 , 0.338224 , 0.357465 , 0.279315 , 0.289617 , 0.325688 , 0.285227 , 0.372227 , 0.451916 , 0.341409 , 0.391115 , 0.370995 , 0.280829 , 0.404382 , 0.297245 , 0.307389 , 0.437417 , 0.354377 , 0.240817 , 0.288465 , 0.243905 , 0.275761 , 0.287075 , 0.278603 , 0.22177 , 0.286222 , 0.314233 , 0.295723 , 0.352573 , 0.313802 , 0.228219 , 0.538643 , 0.368189 , 0.484625 , 0.463115 , 0.446417 , 0.340864 , 0.190547 , 0.244609 , 0.268741 , 0.249316 
 1034 , 0.96013 , 0.961463 , 0.958081 , 0.956218 , 0.957084 , 0.325965 , 0.304968 , 0.280564 , 0.356144 , 0.326521 , 0.419212 , 0.452623 , 0.501088 , 0.420131 , 0.416369 , 0.437207 , 0.317021 , 0.533615 , 0.264821 , 0.399532 , 0.321594 , 0.302894 , 0.354819 , 0.305904 , 0.229627 , 0.337823 , 0.356744 , 0.278003 , 0.288051 , 0.325197 , 0.285049 , 0.37186 , 0.45227 , 0.339721 , 0.389652 , 0.37058 , 0.279257 , 0.402852 , 0.29681 , 0.306196 , 0.436748 , 0.353769 , 0.238845 , 0.287098 , 0.242324 , 0.273942 , 0.285226 , 0.275752 , 0.219341 , 0.283416 , 0.313392 , 0.294453 , 0.351367 , 0.312641 , 0.226466 , 0.537368 , 0.366448 , 0.481972 , 0.462697 , 0.444297 , 0.339209 , 0.190089 , 0.241273 , 0.267055 , 0.247701 
 1035 , 0.961123 , 0.962281 , 0.957134 , 0.958187 , 0.959257 , 0.325757 , 0.304797 , 0.280387 , 0.356066 , 0.32612 , 0.418754 , 0.452026 , 0.500456 , 0.41932 , 0.415331 , 0.436867 , 0.317391 , 0.534108 , 0.264379 , 0.399191 , 0.321645 , 0.302426 , 0.354934 , 0.304974 , 0.229144 , 0.337334 , 0.35619 , 0.276734 , 0.287276 , 0.324811 , 0.285118 , 0.372127 , 0.452494 , 0.338422 , 0.388763 , 0.370314 , 0.277972 , 0.401897 , 0.29666 , 0.305327 , 0.436619 , 0.353555 , 0.237678 , 0.285614 , 0.241393 , 0.272622 , 0.284137 , 0.273895 , 0.21808 , 0.281634 , 0.31219 , 0.294042 , 0.350044 , 0.312305 , 0.225181 , 0.53739 , 0.365264 , 0.480062 , 0.461896 , 0.442615 , 0.33806 , 0.189371 , 0.238572 , 0.265529 , 0.24631 
 1036 , 0.961968 , 0.962216 , 0.956184 , 0.959315 , 0.960509 , 0.325703 , 0.305034 , 0.280633 , 0.356215 , 0.325924 , 0.419283 , 0.451626 , 0.500216 , 0.418761 , 0.414658 , 0.436379 , 0.318433 , 0.535106 , 0.263635 , 0.399118 , 0.321768 , 0.302187 , 0.355092 , 0.30461 , 0.228807 , 0.336856 , 0.355694 , 0.275433 , 0.287231 , 0.324615 , 0.285312 , 0.373134 , 0.452086 , 0.337519 , 0.388426 , 0.369942 , 0.277025 , 0.401604 , 0.296765 , 0.304866 , 0.437007 , 0.353677 , 0.237403 , 0.284065 , 0.2411 , 0.271816 , 0.283897 , 0.273204 , 0.217964 , 0.280961 , 0.310447 , 0.294298 , 0.348565 , 0.312658 , 0.224208 , 0.538378 , 0.364724 , 0.478742 , 0.460603 , 0.441561 , 0.337466 , 0.188274 , 0.236545 , 0.264104 , 0.245124 
 1037 , 0.962102 , 0.960914 , 0.957298 , 0.958113 , 0.959478 , 0.325318 , 0.304889 , 0.280445 , 0.356879 , 0.325105 , 0.41986 , 0.451138 , 0.499805 , 0.418026 , 0.41425 , 0.435371 , 0.318573 , 0.535576 , 0.262648 , 0.396914 , 0.321879 , 0.301893 , 0.354708 , 0.304206 , 0.228516 , 0.336752 , 0.354557 , 0.273611 , 0.286463 , 0.324645 , 0.284894 , 0.374171 , 0.449844 , 0.336255 , 0.387519 , 0.368357 , 0.275995 , 0.401266 , 0.296584 , 0.304508 , 0.437028 , 0.353334 , 0.236909 , 0.282527 , 0.240242 , 0.270571 , 0.28344 , 0.27253 , 0.21695 , 0.27986 , 0.308053 , 0.293278 , 0.346882 , 0.3119 , 0.222188 , 0.537234 , 0.364138 , 0.476238 , 0.458946 , 0.440848 , 0.336725 , 0.186789 , 0.233976 , 0.262231 , 0.243627 
 1038 , 0.962008 , 0.959514 , 0.958351 , 0.956833 , 0.958146 , 0.324564 , 0.304518 , 0.279935 , 0.357465 , 0.323951 , 0.420098 , 0.450496 , 0.499226 , 0.417319 , 0.413599 , 0.434382 , 0.318385 , 0.535483 , 0.261505 , 0.394494 , 0.321838 , 0.30149 , 0.354074 , 0.303736 , 0.227902 , 0.336167 , 0.353177 , 0.271812 , 0.285439 , 0.324324 , 0.28417 , 0.374635 , 0.44761 , 0.335004 , 0.386504 , 0.366618 , 0.27483 , 0.400673 , 0.296288 , 0.303834 , 0.436593 , 0.352911 , 0.236043 , 0.281009 , 0.239115 , 0.269069 , 0.282661 , 0.271581 , 0.215589 , 0.278186 , 0.305565 , 0.291858 , 0.344992 , 0.310741 , 0.220001 , 0.535057 , 0.363458 , 0.47356 , 0.456896 , 0.439798 , 0.336114 , 0.185191 , 0.231338 , 0.2602 , 0.241956 
 1039 , 0.960964 , 0.95793 , 0.95895 , 0.955428 , 0.955774 , 0.322365 , 0.303239 , 0.278134 , 0.357618 , 0.321504 , 0.418837 , 0.4493 , 0.498082 , 0.416885 , 0.411989 , 0.433687 , 0.316731 , 0.532892 , 0.259948 , 0.391559 , 0.321105 , 0.30071 , 0.352464 , 0.30299 , 0.225945 , 0.333613 , 0.351036 , 0.270469 , 0.283501 , 0.322507 , 0.282303 , 0.372433 , 0.445787 , 0.334048 , 0.385225 , 0.364591 , 0.273272 , 0.399064 , 0.295521 , 0.301961 , 0.434219 , 0.352198 , 0.233716 , 0.279855 , 0.237016 , 0.266743 , 0.280591 , 0.269688 , 0.212994 , 0.274337 , 0.303141 , 0.288983 , 0.342537 , 0.308073 , 0.217553 , 0.528811 , 0.362515 , 0.470617 , 0.453567 , 0.437484 , 0.336248 , 0.183435 , 0.228953 , 0.257925 , 0.239864 
 1040 , 0.959874 , 0.95625 , 0.955894 , 0.953966 , 0.954864 , 0.319395 , 0.301948 , 0.276567 , 0.356876 , 0.319005 , 0.416778 , 0.447401 , 0.496616 , 0.415775 , 0.410169 , 0.432858 , 0.314536 , 0.530952 , 0.258169 , 0.38931 , 0.318809 , 0.30026 , 0.350533 , 0.302738 , 0.223931 , 0.330313 , 0.349031 , 0.269158 , 0.281737 , 0.319298 , 0.279987 , 0.369393 , 0.444353 , 0.333014 , 0.383394 , 0.363245 , 0.272534 , 0.397314 , 0.29397 , 0.299229 , 0.43093 , 0.351226 , 0.2311 , 0.278299 , 0.234903 , 0.264325 , 0.278157 , 0.267319 , 0.210526 , 0.269904 , 0.302197 , 0.286952 , 0.341125 , 0.305723 , 0.215794 , 0.522734 , 0.360998 , 0.46945 , 0.449675 , 0.434066 , 0.336043 , 0.181414 , 0.22736 , 0.255744 , 0.237905 
 1041 , 0.958716 , 0.954462 , 0.952317 , 0.952415 , 0.954035 , 0.316181 , 0.300573 , 0.274926 , 0.356013 , 0.316342 , 0.414524 , 0.445315 , 0.495025 , 0.414533 , 0.408215 , 0.431975 , 0.31215 , 0.52893 , 0.256256 , 0.386982 , 0.316235 , 0.299798 , 0.348449 , 0.302504 , 0.221781 , 0.326753 , 0.34691 , 0.267771 , 0.279882 , 0.315772 , 0.277489 , 0.366096 , 0.442868 , 0.331924 , 0.381402 , 0.361878 , 0.271829 , 0.395436 , 0.292252 , 0.296257 , 0.427357 , 0.350176 , 0.228304 , 0.276608 , 0.232664 , 0.261746 , 0.275531 , 0.264754 , 0.207916 , 0.265146 , 0.301329 , 0.284875 , 0.339728 , 0.303251 , 0.213985 , 0.516293 , 0.359342 , 0.468372 , 0.445511 , 0.430347 , 0.335786 , 0.179235 , 0.225732 , 0.253426 , 0.235841 
 1042 , 0.957028 , 0.953808 , 0.952012 , 0.951345 , 0.954618 , 0.313216 , 0.299127 , 0.273706 , 0.354274 , 0.313403 , 0.412009 , 0.444119 , 0.49416 , 0.413272 , 0.407019 , 0.430385 , 0.309489 , 0.528573 , 0.254752 , 0.384177 , 0.313563 , 0.298727 , 0.34706 , 0.301306 , 0.219627 , 0.324984 , 0.345228 , 0.266946 , 0.277958 , 0.313581 , 0.274845 , 0.363996 , 0.441326 , 0.330632 , 0.379543 , 0.360518 , 0.271002 , 0.39341 , 0.289218 , 0.293248 , 0.424541 , 0.347932 , 0.226716 , 0.274827 , 0.2303 , 0.260151 , 0.273163 , 0.262259 , 0.204924 , 0.260693 , 0.299838 , 0.282876 , 0.338121 , 0.299812 , 0.211986 , 0.510526 , 0.356907 , 0.466257 , 0.443451 , 0.428633 , 0.334092 , 0.179103 , 0.223727 , 0.250527 , 0.233671 
 1043 , 0.955478 , 0.95431 , 0.953927 , 0.951745 , 0.954925 , 0.310563 , 0.29728 , 0.272593 , 0.352481 , 0.311009 , 0.409954 , 0.443399 , 0.493094 , 0.412421 , 0.406417 , 0.429055 , 0.307525 , 0.527349 , 0.252779 , 0.381498 , 0.311873 , 0.297565 , 0.346993 , 0.299988 , 0.217383 , 0.323927 , 0.344124 , 0.26665 , 0.2767 , 0.312737 , 0.272691 , 0.362762 , 0.44036 , 0.329477 , 0.378495 , 0.359466 , 0.268601 , 0.391654 , 0.286687 , 0.290892 , 0.422658 , 0.34595 , 0.225517 , 0.273109 , 0.22802 , 0.258801 , 0.271212 , 0.259897 , 0.201934 , 0.257064 , 0.297734 , 0.280878 , 0.336035 , 0.296772 , 0.209373 , 0.506128 , 0.354895 , 0.464326 , 0.442169 , 0.42771 , 0.332649 , 0.179617 , 0.221668 , 0.247371 , 0.231914 
 1044 , 0.953993 , 0.955504 , 0.957112 , 0.953073 , 0.954976 , 0.308014 , 0.295127 , 0.271496 , 0.350655 , 0.308881 , 0.408142 , 0.4429 , 0.491806 , 0.411797 , 0.406122 , 0.427894 , 0.305941 , 0.52542 , 0.25043 , 0.378827 , 0.310767 , 0.296333 , 0.347724 , 0.298612 , 0.21501 , 0.323155 , 0.343309 , 0.266643 , 0.275821 , 0.312644 , 0.270772 , 0.36197 , 0.439745 , 0.328374 , 0.377924 , 0.358565 , 0.265132 , 0.390025 , 0.284455 , 0.288861 , 0.421244 , 0.344149 , 0.224431 , 0.271388 , 0.225735 , 0.257491 , 0.269431 , 0.257526 , 0.198869 , 0.253773 , 0.295216 , 0.278807 , 0.333576 , 0.293929 , 0.206296 , 0.502379 , 0.353131 , 0.462509 , 0.441193 , 0.427116 , 0.331431 , 0.180431 , 0.219515 , 0.243977 , 0.230347 
 1045 , 0.953383 , 0.956648 , 0.96053 , 0.95536 , 0.955798 , 0.306323 , 0.292869 , 0.27089 , 0.349172 , 0.307432 , 0.40654 , 0.441678 , 0.490709 , 0.410789 , 0.40612 , 0.425568 , 0.304328 , 0.523271 , 0.247935 , 0.376635 , 0.309946 , 0.294551 , 0.348466 , 0.297136 , 0.212922 , 0.322819 , 0.342544 , 0.26554 , 0.274629 , 0.312791 , 0.269485 , 0.361115 , 0.438861 , 0.326522 , 0.377342 , 0.357599 , 0.261873 , 0.388721 , 0.282555 , 0.287153 , 0.420585 , 0.342571 , 0.223058 , 0.269458 , 0.223836 , 0.255781 , 0.267446 , 0.255172 , 0.195962 , 0.251505 , 0.293084 , 0.275667 , 0.331022 , 0.291178 , 0.202563 , 0.499109 , 0.352142 , 0.461457 , 0.43954 , 0.426355 , 0.329421 , 0.178115 , 0.217082 , 0.240663 , 0.228327 
 1046 , 0.953779 , 0.957764 , 0.964177 , 0.958105 , 0.957836 , 0.305271 , 0.290735 , 0.270468 , 0.348153 , 0.306113 , 0.405213 , 0.440241 , 0.489724 , 0.409521 , 0.405992 , 0.422463 , 0.302271 , 0.521482 , 0.245775 , 0.373231 , 0.309176 , 0.292007 , 0.348539 , 0.295294 , 0.211007 , 0.322548 , 0.341472 , 0.263356 , 0.272796 , 0.312696 , 0.268479 , 0.359967 , 0.437867 , 0.324187 , 0.376509 , 0.356447 , 0.259245 , 0.387543 , 0.280633 , 0.285424 , 0.419937 , 0.3408 , 0.221262 , 0.267467 , 0.222015 , 0.253693 , 0.265067 , 0.252295 , 0.193006 , 0.249232 , 0.290977 , 0.271757 , 0.328038 , 0.288031 , 0.198272 , 0.495097 , 0.351109 , 0.460356 , 0.437115 , 0.425239 , 0.326614 , 0.173409 , 0.214268 , 0.237366 , 0.225552 
