MAT_00005.spu,MAT_00004.spu,MAT_00003.spu,MAT_00002.spu,MAT_00001.spu,
Wavelength,MAT_00006.spu,MAT_00007.spu,MAT_00008.spu,MAT_00009.spu,MAT_00010.spu,MAT_00011.spu,MAT_00012.spu,MAT_00013.spu,MAT_00014.spu,MAT_00015.spu,MAT_00016.spu,MAT_00017.spu,MAT_00018.spu,MAT_00019.spu,MAT_00020.spu,MAT_00021.spu,MAT_00022.spu,MAT_00023.spu,MAT_00024.spu,MAT_00025.spu,MAT_00026.spu,MAT_00027.spu,MAT_00028.spu,MAT_00029.spu,MAT_00030.spu,MAT_00031.spu,MAT_00032.spu,MAT_00033.spu,MAT_00034.spu,MAT_00035.spu,MAT_00036.spu,MAT_00037.spu,MAT_00038.spu,MAT_00039.spu,MAT_00040.spu,MAT_00041.spu,MAT_00042.spu,MAT_00043.spu,MAT_00044.spu,MAT_00045.spu,MAT_00046.spu,MAT_00047.spu,MAT_00048.spu,MAT_00049.spu,MAT_00050.spu,MAT_00051.spu,MAT_00052.spu,MAT_00053.spu,MAT_00054.spu,MAT_00055.spu,MAT_00056.spu,MAT_00057.spu,MAT_00058.spu,MAT_00059.spu,MAT_00060.spu,MAT_00061.spu,MAT_00062.spu,MAT_00063.spu,MAT_00064.spu,MAT_00065.spu,MAT_00066.spu,MAT_00067.spu,MAT_00068.spu,MAT_00069.spu,MAT_00070.spu,MAT_00071.spu,MAT_00072.spu,MAT_00073.spu,MAT_00074.spu,MAT_00075.spu,MAT_00076.spu,MAT_00077.spu,MAT_00078.spu,MAT_00079.spu,MAT_00080.spu,MAT_00081.spu,MAT_00082.spu,MAT_00083.spu,MAT_00084.spu,MAT_00085.spu,MAT_00086.spu,MAT_00087.spu,MAT_00088.spu,MAT_00089.spu,MAT_00090.spu,MAT_00091.spu,MAT_00092.spu,MAT_00093.spu,MAT_00094.spu,MAT_00095.spu,MAT_00096.spu,MAT_00097.spu,MAT_00098.spu,MAT_00099.spu,MAT_00100.spu,MAT_00101.spu,MAT_00102.spu,MAT_00103.spu,MAT_00104.spu,MAT_00105.spu
 713 , 0.169238 , 0.183133 , 0.144608 , 0.126449 , 0.144861 , 0.189941 , 0.140172 , 0.127409 , 0.172226 , 0.11211 , 0.11995 , 0.12787 , 0.132813 , 0.1804 , 0.096867 , 0.088331 , 0.14105 , 0.103665 , 0.144155 , 0.149297 , 0.133872 , 0.223786 , 0.242533 , 0.174299 , 0.156031 , 0.124286 , 0.162513 , 0.130622 , 0.105448 , 0.141747 , 0.185315 , 0.177304 , 0.193371 , 0.159788 , 0.205673 , 0.160829 , 0.137846 , 0.157217 , 0.15557 , 0.166233 , 0.131518 , 0.11068 , 0.108987 , 0.170451 , 0.195046 , 0.095255 , 0.123045 , 0.169347 , 0.125571 , 0.128947 , 0.214318 , 0.148283 , 0.15996 , 0.140091 , 0.136859 , 0.158856 , 0.177078 , 0.193869 , 0.089218 , 0.173529 , 0.157163 , 0.158466 , 0.111468 , 0.192683 , 0.177123 , 0.104027 , 0.141955 , 0.15375 , 0.156276 , 0.198685 , 0.10744 , 0.12759 , 0.16578 , 0.227425 , 0.200097 , 0.109169 , 0.132614 , 0.147495 , 0.149297 , 0.18479 , 0.093916 , 0.099564 , 0.140625 , 0.174217 , 0.200133 , 0.072046 , 0.111115 , 0.210272 , 0.097102 , 0.137076 , 0.206922 , 0.19577 , 0.15499 , 0.128187 , 0.184627 , 0.148925 , 0.149586 , 0.134279 , 0.145015 , 0.112454 
 714 , 0.175624 , 0.189767 , 0.149455 , 0.130664 , 0.149572 , 0.197361 , 0.145428 , 0.131997 , 0.177407 , 0.115548 , 0.124007 , 0.131466 , 0.137636 , 0.187533 , 0.100865 , 0.090298 , 0.145374 , 0.105936 , 0.148915 , 0.154112 , 0.13924 , 0.233529 , 0.253374 , 0.180236 , 0.160589 , 0.129358 , 0.167823 , 0.135844 , 0.109278 , 0.145978 , 0.191622 , 0.184515 , 0.200261 , 0.164949 , 0.211738 , 0.166219 , 0.142321 , 0.162508 , 0.160373 , 0.172318 , 0.135456 , 0.114791 , 0.113089 , 0.177407 , 0.201685 , 0.099126 , 0.127403 , 0.176417 , 0.130421 , 0.133375 , 0.22253 , 0.154545 , 0.167922 , 0.146203 , 0.143816 , 0.165183 , 0.183848 , 0.201288 , 0.092442 , 0.178966 , 0.162553 , 0.163508 , 0.114269 , 0.198027 , 0.183452 , 0.108459 , 0.148203 , 0.159724 , 0.16231 , 0.205585 , 0.110386 , 0.132493 , 0.17312 , 0.236798 , 0.207945 , 0.11272 , 0.136853 , 0.15195 , 0.153923 , 0.189992 , 0.097406 , 0.103162 , 0.146194 , 0.181128 , 0.209594 , 0.073777 , 0.114999 , 0.217683 , 0.100811 , 0.143104 , 0.212639 , 0.202486 , 0.160706 , 0.132466 , 0.191514 , 0.154238 , 0.155058 , 0.138654 , 0.149608 , 0.115845 
 715 , 0.182111 , 0.196455 , 0.154322 , 0.134916 , 0.154313 , 0.204946 , 0.150822 , 0.136703 , 0.182569 , 0.119038 , 0.128166 , 0.135024 , 0.142582 , 0.194821 , 0.105072 , 0.092299 , 0.149727 , 0.108267 , 0.153712 , 0.159034 , 0.144763 , 0.243614 , 0.26468 , 0.186321 , 0.16521 , 0.134566 , 0.173225 , 0.141181 , 0.11324 , 0.150256 , 0.197945 , 0.191922 , 0.207109 , 0.170174 , 0.217844 , 0.171708 , 0.146818 , 0.167894 , 0.165219 , 0.178476 , 0.139485 , 0.119047 , 0.117342 , 0.184562 , 0.208357 , 0.103097 , 0.131873 , 0.183772 , 0.135428 , 0.137869 , 0.230832 , 0.161036 , 0.176367 , 0.152617 , 0.151199 , 0.171673 , 0.190737 , 0.208851 , 0.09571 , 0.184418 , 0.167983 , 0.168612 , 0.117063 , 0.203277 , 0.189911 , 0.112979 , 0.154663 , 0.165847 , 0.168432 , 0.212486 , 0.113401 , 0.137501 , 0.180711 , 0.246343 , 0.215888 , 0.116291 , 0.141137 , 0.156414 , 0.158514 , 0.19518 , 0.100997 , 0.106777 , 0.151863 , 0.188287 , 0.21946 , 0.075496 , 0.11893 , 0.22507 , 0.104605 , 0.149358 , 0.218185 , 0.209174 , 0.166493 , 0.136765 , 0.198501 , 0.159627 , 0.160587 , 0.143039 , 0.154268 , 0.119289 
 716 , 0.188769 , 0.203329 , 0.159308 , 0.139286 , 0.159183 , 0.212741 , 0.156358 , 0.141548 , 0.187866 , 0.122616 , 0.13243 , 0.138687 , 0.147643 , 0.202301 , 0.109396 , 0.094371 , 0.154195 , 0.110648 , 0.158647 , 0.164081 , 0.150432 , 0.253965 , 0.276284 , 0.192568 , 0.169945 , 0.139903 , 0.178767 , 0.146651 , 0.117298 , 0.154642 , 0.204438 , 0.199522 , 0.214145 , 0.175522 , 0.224102 , 0.177337 , 0.151424 , 0.173404 , 0.170177 , 0.184791 , 0.143621 , 0.123412 , 0.121704 , 0.191915 , 0.215199 , 0.107171 , 0.136471 , 0.191307 , 0.140564 , 0.142477 , 0.239351 , 0.167701 , 0.185042 , 0.15921 , 0.158781 , 0.178338 , 0.197823 , 0.216621 , 0.099046 , 0.19002 , 0.173565 , 0.173851 , 0.119926 , 0.208648 , 0.196545 , 0.11762 , 0.161301 , 0.172135 , 0.174727 , 0.219561 , 0.116493 , 0.142629 , 0.18851 , 0.256128 , 0.224039 , 0.119944 , 0.145516 , 0.160997 , 0.163214 , 0.200487 , 0.104686 , 0.110478 , 0.157681 , 0.195633 , 0.22959 , 0.077263 , 0.122974 , 0.232665 , 0.108503 , 0.155786 , 0.223879 , 0.21604 , 0.17243 , 0.141172 , 0.205671 , 0.165145 , 0.166253 , 0.147545 , 0.159058 , 0.122831 
 717 , 0.195617 , 0.21039 , 0.164441 , 0.143776 , 0.164192 , 0.22075 , 0.162056 , 0.146517 , 0.193312 , 0.126305 , 0.136816 , 0.14245 , 0.152853 , 0.20999 , 0.113846 , 0.096491 , 0.158789 , 0.113098 , 0.163702 , 0.169265 , 0.156253 , 0.26459 , 0.288201 , 0.198972 , 0.174809 , 0.145378 , 0.184456 , 0.152275 , 0.121464 , 0.159145 , 0.211093 , 0.207329 , 0.221364 , 0.181021 , 0.23053 , 0.183113 , 0.156164 , 0.179063 , 0.175263 , 0.191274 , 0.147861 , 0.12789 , 0.126181 , 0.199452 , 0.222227 , 0.111354 , 0.141186 , 0.199052 , 0.14584 , 0.147211 , 0.248107 , 0.17456 , 0.193952 , 0.165989 , 0.166568 , 0.185186 , 0.205104 , 0.224612 , 0.102481 , 0.195777 , 0.179303 , 0.179241 , 0.12287 , 0.214164 , 0.203377 , 0.122389 , 0.168125 , 0.178609 , 0.181199 , 0.226846 , 0.119675 , 0.147896 , 0.196533 , 0.266192 , 0.232426 , 0.123707 , 0.150032 , 0.165714 , 0.168045 , 0.205949 , 0.108479 , 0.114291 , 0.163658 , 0.20319 , 0.240009 , 0.079074 , 0.127124 , 0.240463 , 0.112511 , 0.162385 , 0.229738 , 0.22309 , 0.178538 , 0.145716 , 0.213034 , 0.170831 , 0.172086 , 0.152168 , 0.163978 , 0.126474 
 718 , 0.202265 , 0.217267 , 0.16946 , 0.14799 , 0.168983 , 0.228594 , 0.167675 , 0.151365 , 0.198466 , 0.129834 , 0.141178 , 0.146055 , 0.157894 , 0.217612 , 0.118277 , 0.098442 , 0.163178 , 0.115423 , 0.168603 , 0.174372 , 0.1621 , 0.275156 , 0.300301 , 0.205198 , 0.179576 , 0.15087 , 0.190125 , 0.157771 , 0.125558 , 0.163531 , 0.217453 , 0.214917 , 0.228435 , 0.186264 , 0.236811 , 0.1888 , 0.160695 , 0.184621 , 0.180124 , 0.197582 , 0.151948 , 0.132246 , 0.130549 , 0.206974 , 0.229124 , 0.1156 , 0.145702 , 0.206806 , 0.151127 , 0.151869 , 0.256796 , 0.181423 , 0.203087 , 0.172888 , 0.17462 , 0.191839 , 0.212152 , 0.232411 , 0.105793 , 0.201267 , 0.184815 , 0.184515 , 0.125646 , 0.219494 , 0.209987 , 0.127139 , 0.174814 , 0.184992 , 0.187519 , 0.233877 , 0.122633 , 0.153062 , 0.204474 , 0.276234 , 0.240707 , 0.127254 , 0.154299 , 0.170131 , 0.172596 , 0.211277 , 0.112199 , 0.117995 , 0.169469 , 0.210773 , 0.250329 , 0.080781 , 0.131115 , 0.248032 , 0.116581 , 0.168992 , 0.235273 , 0.229893 , 0.184365 , 0.150137 , 0.220183 , 0.176342 , 0.177765 , 0.156552 , 0.16862 , 0.129984 
 719 , 0.209035 , 0.224289 , 0.174576 , 0.15229 , 0.173854 , 0.236594 , 0.173405 , 0.156303 , 0.20371 , 0.133427 , 0.145627 , 0.149711 , 0.163037 , 0.225389 , 0.122795 , 0.100429 , 0.16764 , 0.117778 , 0.173573 , 0.179558 , 0.168063 , 0.285928 , 0.312642 , 0.211553 , 0.184443 , 0.156444 , 0.195885 , 0.163354 , 0.129739 , 0.16801 , 0.223902 , 0.222669 , 0.235634 , 0.191625 , 0.243204 , 0.194627 , 0.165316 , 0.190305 , 0.185085 , 0.204036 , 0.156136 , 0.136693 , 0.134994 , 0.214633 , 0.236163 , 0.119925 , 0.150292 , 0.214712 , 0.156515 , 0.156611 , 0.265658 , 0.188395 , 0.212398 , 0.17991 , 0.182832 , 0.198587 , 0.219281 , 0.240308 , 0.109187 , 0.206844 , 0.190428 , 0.189882 , 0.128481 , 0.224949 , 0.216675 , 0.131949 , 0.181635 , 0.191493 , 0.193967 , 0.241048 , 0.125655 , 0.158337 , 0.212547 , 0.286456 , 0.24911 , 0.130866 , 0.158653 , 0.174638 , 0.177252 , 0.216702 , 0.115991 , 0.121774 , 0.175395 , 0.218506 , 0.260817 , 0.082535 , 0.135161 , 0.255712 , 0.120726 , 0.17572 , 0.240916 , 0.236832 , 0.190305 , 0.154657 , 0.227458 , 0.18197 , 0.183554 , 0.16103 , 0.173361 , 0.133559 
 720 , 0.215935 , 0.231436 , 0.179785 , 0.156673 , 0.178829 , 0.244746 , 0.179241 , 0.161337 , 0.209061 , 0.137085 , 0.150149 , 0.153429 , 0.168273 , 0.233304 , 0.127397 , 0.102452 , 0.172183 , 0.120181 , 0.178627 , 0.184844 , 0.17413 , 0.296897 , 0.3252 , 0.218013 , 0.189386 , 0.162109 , 0.201757 , 0.169035 , 0.13399 , 0.172569 , 0.230472 , 0.230559 , 0.242975 , 0.197075 , 0.249717 , 0.200547 , 0.170035 , 0.196084 , 0.19014 , 0.210604 , 0.16039 , 0.141215 , 0.139523 , 0.222432 , 0.243334 , 0.124337 , 0.154972 , 0.222774 , 0.161995 , 0.161451 , 0.274679 , 0.195506 , 0.221871 , 0.187062 , 0.191201 , 0.205457 , 0.226544 , 0.248358 , 0.112641 , 0.212524 , 0.196146 , 0.195348 , 0.131369 , 0.230507 , 0.223484 , 0.136849 , 0.188579 , 0.198118 , 0.20053 , 0.248358 , 0.12873 , 0.163722 , 0.220766 , 0.296862 , 0.257678 , 0.13456 , 0.1631 , 0.179224 , 0.181994 , 0.22223 , 0.119865 , 0.125635 , 0.181433 , 0.226377 , 0.271497 , 0.084329 , 0.139286 , 0.263527 , 0.124951 , 0.182573 , 0.246657 , 0.243895 , 0.196347 , 0.159259 , 0.234882 , 0.187702 , 0.189456 , 0.16559 , 0.178189 , 0.137208 
 721 , 0.222599 , 0.238307 , 0.184819 , 0.160836 , 0.183585 , 0.25258 , 0.184915 , 0.166225 , 0.214114 , 0.140564 , 0.154586 , 0.156976 , 0.17331 , 0.240958 , 0.13188 , 0.104384 , 0.176509 , 0.122535 , 0.183481 , 0.18994 , 0.180056 , 0.307598 , 0.337588 , 0.224285 , 0.194138 , 0.167625 , 0.207447 , 0.174475 , 0.138121 , 0.177057 , 0.236681 , 0.238211 , 0.249964 , 0.202266 , 0.255953 , 0.206239 , 0.174527 , 0.201658 , 0.194921 , 0.216922 , 0.164469 , 0.14558 , 0.143928 , 0.230057 , 0.250259 , 0.128663 , 0.159497 , 0.230683 , 0.167399 , 0.16613 , 0.283423 , 0.202475 , 0.231352 , 0.194164 , 0.199545 , 0.212072 , 0.233534 , 0.256049 , 0.116024 , 0.217983 , 0.201684 , 0.200675 , 0.134105 , 0.235838 , 0.230022 , 0.141659 , 0.195286 , 0.204561 , 0.206899 , 0.255327 , 0.131619 , 0.168911 , 0.228719 , 0.306954 , 0.265933 , 0.138026 , 0.167312 , 0.183559 , 0.186454 , 0.22751 , 0.123639 , 0.129359 , 0.187253 , 0.234117 , 0.281997 , 0.086016 , 0.143224 , 0.271001 , 0.129037 , 0.189262 , 0.252102 , 0.250625 , 0.202049 , 0.163652 , 0.241993 , 0.193173 , 0.195103 , 0.169911 , 0.182742 , 0.140668 
 722 , 0.229135 , 0.245019 , 0.189778 , 0.164894 , 0.188227 , 0.260255 , 0.190505 , 0.171026 , 0.219018 , 0.143951 , 0.158961 , 0.160528 , 0.178223 , 0.248475 , 0.136294 , 0.106291 , 0.180813 , 0.124922 , 0.188314 , 0.195035 , 0.185932 , 0.318199 , 0.349882 , 0.230529 , 0.198855 , 0.173165 , 0.213163 , 0.179912 , 0.142227 , 0.181549 , 0.242863 , 0.245747 , 0.256807 , 0.207343 , 0.262117 , 0.211847 , 0.178934 , 0.207161 , 0.19966 , 0.22321 , 0.168514 , 0.14991 , 0.148325 , 0.237683 , 0.257093 , 0.132951 , 0.163941 , 0.238541 , 0.172784 , 0.170749 , 0.292102 , 0.209421 , 0.240871 , 0.201245 , 0.20788 , 0.218646 , 0.240524 , 0.263658 , 0.119387 , 0.223357 , 0.207143 , 0.205957 , 0.136779 , 0.241096 , 0.236514 , 0.146488 , 0.201851 , 0.210937 , 0.213154 , 0.262117 , 0.134449 , 0.174049 , 0.236653 , 0.317021 , 0.274147 , 0.141404 , 0.171416 , 0.187811 , 0.190791 , 0.23272 , 0.127364 , 0.133029 , 0.192991 , 0.241823 , 0.292544 , 0.087678 , 0.147138 , 0.278452 , 0.133081 , 0.195884 , 0.257457 , 0.25724 , 0.207629 , 0.168003 , 0.249038 , 0.198586 , 0.200648 , 0.174179 , 0.187214 , 0.144089 
 723 , 0.235708 , 0.251759 , 0.194752 , 0.168967 , 0.192896 , 0.267956 , 0.196115 , 0.175844 , 0.223954 , 0.147358 , 0.163358 , 0.164082 , 0.183162 , 0.256022 , 0.140731 , 0.108215 , 0.18513 , 0.127329 , 0.193164 , 0.200154 , 0.191835 , 0.328847 , 0.362226 , 0.236804 , 0.203597 , 0.178727 , 0.218915 , 0.185363 , 0.146349 , 0.186062 , 0.249066 , 0.253321 , 0.263685 , 0.212442 , 0.268302 , 0.217473 , 0.183361 , 0.212693 , 0.204426 , 0.22952 , 0.172583 , 0.154262 , 0.152735 , 0.245347 , 0.263961 , 0.137253 , 0.168406 , 0.246434 , 0.178183 , 0.175387 , 0.300818 , 0.216412 , 0.250438 , 0.208343 , 0.216248 , 0.22524 , 0.247539 , 0.271305 , 0.122764 , 0.228761 , 0.212641 , 0.211277 , 0.139462 , 0.246374 , 0.243026 , 0.151345 , 0.208456 , 0.217344 , 0.219441 , 0.268932 , 0.137288 , 0.17921 , 0.244622 , 0.327138 , 0.282411 , 0.144804 , 0.175534 , 0.192085 , 0.195149 , 0.23796 , 0.131109 , 0.136718 , 0.198747 , 0.249558 , 0.303139 , 0.089342 , 0.15106 , 0.28594 , 0.137141 , 0.202544 , 0.26283 , 0.263883 , 0.213245 , 0.172375 , 0.256125 , 0.204029 , 0.206221 , 0.178477 , 0.191723 , 0.147522 
 724 , 0.2421 , 0.258315 , 0.199599 , 0.172928 , 0.197445 , 0.275475 , 0.201608 , 0.18056 , 0.228725 , 0.150678 , 0.1677 , 0.167529 , 0.187985 , 0.263388 , 0.145107 , 0.110083 , 0.189333 , 0.129655 , 0.197891 , 0.20517 , 0.197651 , 0.339298 , 0.37445 , 0.242958 , 0.208244 , 0.184174 , 0.224545 , 0.190697 , 0.150378 , 0.190449 , 0.255096 , 0.260736 , 0.270359 , 0.217411 , 0.274342 , 0.223 , 0.18765 , 0.218124 , 0.209068 , 0.23567 , 0.176542 , 0.158515 , 0.157056 , 0.252856 , 0.270625 , 0.141476 , 0.172765 , 0.254229 , 0.183495 , 0.179924 , 0.309357 , 0.223274 , 0.259955 , 0.215386 , 0.224571 , 0.231687 , 0.254392 , 0.278763 , 0.126067 , 0.234022 , 0.218004 , 0.216467 , 0.142077 , 0.251482 , 0.249396 , 0.156103 , 0.214939 , 0.223635 , 0.225592 , 0.275604 , 0.140042 , 0.184268 , 0.252486 , 0.337075 , 0.290489 , 0.148094 , 0.179555 , 0.196217 , 0.199359 , 0.243044 , 0.134772 , 0.1403 , 0.204372 , 0.257191 , 0.313589 , 0.090958 , 0.154893 , 0.293253 , 0.141107 , 0.209093 , 0.268024 , 0.270341 , 0.218759 , 0.176654 , 0.263045 , 0.209351 , 0.211643 , 0.182628 , 0.19608 , 0.150876 
 725 , 0.248068 , 0.264452 , 0.204138 , 0.176635 , 0.20172 , 0.282529 , 0.206805 , 0.185002 , 0.233129 , 0.153807 , 0.171874 , 0.170661 , 0.192532 , 0.270307 , 0.14932 , 0.111817 , 0.193267 , 0.131816 , 0.202309 , 0.209924 , 0.203224 , 0.349304 , 0.386388 , 0.248735 , 0.212617 , 0.189327 , 0.22989 , 0.19572 , 0.154208 , 0.194575 , 0.2607 , 0.26782 , 0.276606 , 0.222095 , 0.280067 , 0.228257 , 0.191634 , 0.223343 , 0.213386 , 0.241402 , 0.180225 , 0.162524 , 0.161114 , 0.259931 , 0.276888 , 0.145508 , 0.1769 , 0.261769 , 0.188592 , 0.184267 , 0.317399 , 0.229787 , 0.269204 , 0.222257 , 0.232701 , 0.237701 , 0.260777 , 0.285717 , 0.129167 , 0.238881 , 0.223009 , 0.221334 , 0.144516 , 0.256154 , 0.255359 , 0.160593 , 0.221104 , 0.229633 , 0.231419 , 0.281896 , 0.142585 , 0.189019 , 0.260008 , 0.346518 , 0.298067 , 0.151149 , 0.183336 , 0.200027 , 0.203241 , 0.247778 , 0.138243 , 0.143645 , 0.209677 , 0.264529 , 0.32357 , 0.09245 , 0.158456 , 0.300101 , 0.144875 , 0.215394 , 0.272803 , 0.276384 , 0.223958 , 0.180626 , 0.269495 , 0.214335 , 0.216685 , 0.18643 , 0.200079 , 0.154003 
 726 , 0.254016 , 0.270564 , 0.208645 , 0.180316 , 0.205968 , 0.289549 , 0.211979 , 0.189438 , 0.237503 , 0.156923 , 0.176019 , 0.17376 , 0.197068 , 0.277188 , 0.153504 , 0.113538 , 0.197179 , 0.133956 , 0.20671 , 0.214638 , 0.208782 , 0.359277 , 0.398296 , 0.254468 , 0.216957 , 0.194459 , 0.235201 , 0.200708 , 0.15804 , 0.198696 , 0.266275 , 0.274903 , 0.28284 , 0.226778 , 0.285781 , 0.233496 , 0.19561 , 0.22856 , 0.217673 , 0.247094 , 0.18388 , 0.166505 , 0.165141 , 0.266966 , 0.283138 , 0.14954 , 0.181032 , 0.269285 , 0.193675 , 0.188603 , 0.325363 , 0.236241 , 0.27839 , 0.229114 , 0.240802 , 0.243684 , 0.267119 , 0.292618 , 0.132243 , 0.243701 , 0.22798 , 0.226173 , 0.146931 , 0.260794 , 0.26128 , 0.165047 , 0.227256 , 0.235602 , 0.23723 , 0.28816 , 0.145116 , 0.193743 , 0.267503 , 0.355909 , 0.305602 , 0.154203 , 0.187102 , 0.203828 , 0.207128 , 0.252499 , 0.141706 , 0.146983 , 0.214954 , 0.271842 , 0.333513 , 0.09393 , 0.162004 , 0.306915 , 0.148628 , 0.221672 , 0.277554 , 0.282397 , 0.229106 , 0.18457 , 0.2759 , 0.219268 , 0.221714 , 0.190197 , 0.204033 , 0.157111 
 727 , 0.259927 , 0.276645 , 0.213139 , 0.18398 , 0.210205 , 0.296527 , 0.217119 , 0.193844 , 0.241865 , 0.160024 , 0.180153 , 0.176836 , 0.201574 , 0.284035 , 0.157677 , 0.115243 , 0.201064 , 0.136086 , 0.211081 , 0.219338 , 0.214321 , 0.369192 , 0.410138 , 0.260165 , 0.221277 , 0.199567 , 0.240496 , 0.205681 , 0.161853 , 0.202798 , 0.271832 , 0.281943 , 0.289052 , 0.231439 , 0.291467 , 0.23871 , 0.199567 , 0.233752 , 0.22194 , 0.252741 , 0.187526 , 0.170459 , 0.169149 , 0.273958 , 0.289367 , 0.153544 , 0.185145 , 0.276764 , 0.198734 , 0.192909 , 0.333289 , 0.242664 , 0.287513 , 0.235929 , 0.248855 , 0.249629 , 0.273422 , 0.299495 , 0.135295 , 0.248489 , 0.232927 , 0.23098 , 0.149344 , 0.265403 , 0.267172 , 0.169489 , 0.233378 , 0.24155 , 0.243013 , 0.294393 , 0.147634 , 0.198453 , 0.274962 , 0.365255 , 0.31311 , 0.157235 , 0.190859 , 0.20762 , 0.210988 , 0.257189 , 0.145151 , 0.150313 , 0.220214 , 0.27912 , 0.343409 , 0.095413 , 0.165535 , 0.313696 , 0.152362 , 0.227927 , 0.2823 , 0.288398 , 0.234237 , 0.188495 , 0.282275 , 0.224177 , 0.22672 , 0.193946 , 0.207969 , 0.160203 
 728 , 0.265261 , 0.282179 , 0.217232 , 0.187169 , 0.213958 , 0.302929 , 0.221825 , 0.197819 , 0.245679 , 0.162765 , 0.183946 , 0.179607 , 0.205593 , 0.290325 , 0.161454 , 0.116775 , 0.204468 , 0.138032 , 0.214965 , 0.223517 , 0.219271 , 0.378263 , 0.421175 , 0.265236 , 0.225166 , 0.204265 , 0.245349 , 0.210169 , 0.165337 , 0.206557 , 0.27674 , 0.28827 , 0.294656 , 0.235588 , 0.296602 , 0.243421 , 0.203047 , 0.238506 , 0.225725 , 0.25786 , 0.190798 , 0.174016 , 0.172772 , 0.280437 , 0.294977 , 0.157242 , 0.188844 , 0.283685 , 0.203376 , 0.196812 , 0.340579 , 0.248564 , 0.296246 , 0.242245 , 0.256422 , 0.254967 , 0.279024 , 0.305686 , 0.138066 , 0.252844 , 0.23733 , 0.235376 , 0.151414 , 0.269516 , 0.272443 , 0.173525 , 0.238844 , 0.246957 , 0.248217 , 0.299985 , 0.149815 , 0.202708 , 0.281756 , 0.373772 , 0.319914 , 0.159864 , 0.194122 , 0.210913 , 0.214331 , 0.261396 , 0.148284 , 0.153334 , 0.224896 , 0.285859 , 0.352489 , 0.096702 , 0.16867 , 0.319804 , 0.155787 , 0.233583 , 0.286527 , 0.293742 , 0.238777 , 0.192025 , 0.287982 , 0.228558 , 0.231231 , 0.197168 , 0.211472 , 0.16296 
 729 , 0.270513 , 0.287615 , 0.221268 , 0.190306 , 0.217663 , 0.309241 , 0.226459 , 0.201735 , 0.249436 , 0.165472 , 0.187672 , 0.182329 , 0.209543 , 0.296512 , 0.165176 , 0.118286 , 0.207804 , 0.139937 , 0.218777 , 0.227658 , 0.224146 , 0.387204 , 0.432034 , 0.270268 , 0.229033 , 0.208901 , 0.250136 , 0.214599 , 0.168781 , 0.210269 , 0.281605 , 0.29452 , 0.300209 , 0.239695 , 0.301686 , 0.24811 , 0.206504 , 0.243215 , 0.229515 , 0.262967 , 0.19407 , 0.177559 , 0.176386 , 0.286889 , 0.30053 , 0.160897 , 0.192526 , 0.290553 , 0.20799 , 0.20068 , 0.347843 , 0.254433 , 0.304911 , 0.248465 , 0.263904 , 0.26024 , 0.284559 , 0.311807 , 0.140798 , 0.257159 , 0.24167 , 0.23972 , 0.15346 , 0.273569 , 0.277646 , 0.177517 , 0.244228 , 0.252306 , 0.253361 , 0.305519 , 0.151957 , 0.206918 , 0.288493 , 0.382198 , 0.326647 , 0.162475 , 0.197371 , 0.214194 , 0.217638 , 0.265575 , 0.151392 , 0.156321 , 0.229523 , 0.292536 , 0.361467 , 0.097993 , 0.171786 , 0.325845 , 0.159166 , 0.239188 , 0.29073 , 0.299061 , 0.243307 , 0.195564 , 0.293676 , 0.232933 , 0.23571 , 0.200393 , 0.214979 , 0.165716 
 730 , 0.275698 , 0.292967 , 0.225249 , 0.193399 , 0.221315 , 0.315449 , 0.231027 , 0.205588 , 0.253131 , 0.168136 , 0.191344 , 0.185009 , 0.213439 , 0.302603 , 0.168844 , 0.119776 , 0.211097 , 0.141821 , 0.222536 , 0.231735 , 0.228964 , 0.396022 , 0.442748 , 0.275235 , 0.232838 , 0.213472 , 0.254866 , 0.218965 , 0.172171 , 0.213936 , 0.286396 , 0.300683 , 0.305678 , 0.243747 , 0.306706 , 0.252735 , 0.209918 , 0.247858 , 0.233243 , 0.267999 , 0.197299 , 0.181067 , 0.179946 , 0.293245 , 0.306006 , 0.164514 , 0.196145 , 0.29733 , 0.212529 , 0.204501 , 0.354998 , 0.260215 , 0.31347 , 0.254597 , 0.271284 , 0.265438 , 0.29001 , 0.317842 , 0.143489 , 0.261403 , 0.245954 , 0.244008 , 0.155467 , 0.27756 , 0.282774 , 0.181463 , 0.249543 , 0.257587 , 0.258438 , 0.310976 , 0.154069 , 0.211072 , 0.29514 , 0.390521 , 0.333291 , 0.165053 , 0.200584 , 0.217423 , 0.220911 , 0.2697 , 0.154456 , 0.159275 , 0.234094 , 0.299124 , 0.37033 , 0.099256 , 0.17485 , 0.331817 , 0.162509 , 0.244716 , 0.294879 , 0.304313 , 0.24779 , 0.199051 , 0.299301 , 0.237252 , 0.240133 , 0.203583 , 0.218442 , 0.16844 
