  time  ,:08:30 A,:08:40 A,:08:51 A,:09:01 A,:09:18 A,:10:10 A,:10:22 A,:10:36 A,:10:47 A,:10:58 A,:11:38 A,:11:48 A,:12:01 A,:12:13 A,:12:22 A,:13:14 A,:13:23 A,:13:33 A,:13:43 A,:13:52 A,:14:12 A,:14:26 A,:14:34 A,:14:43 A,:14:53 A,:16:49 A,:17:01 A,:17:10 A,:17:20 A,:17:29 A,:18:47 A,:18:58 A,:19:08 A,:19:18 A,:19:29 A,:20:20 A,:20:35 A,:20:43 A,:20:52 A,:21:01 A,:21:53 A,:22:02 A,:22:11 A,:22:21 A,:22:29 A,:22:48 A,:22:57 A,:23:07 A,:23:16 A,:23:26 A,:24:10 A,:24:18 A,:24:28 A,:24:38 A,:24:46 A,:25:32 A,:25:42 A,:25:54 A,:26:09 A,:26:17 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 886 , 0.248902 , 0.220927 , 0.280226 , 0.228947 , 0.257193 , 0.255592 , 0.319158 , 0.414738 , 0.436198 , 0.459304 , 0.233354 , 0.281996 , 0.318336 , 0.364914 , 0.263186 , 0.214662 , 0.218709 , 0.23519 , 0.275547 , 0.219855 , 0.284852 , 0.287518 , 0.247734 , 0.205474 , 0.268482 , 0.154526 , 0.288826 , 0.314744 , 0.37502 , 0.238649 , 0.190962 , 0.297397 , 0.384141 , 0.324152 , 0.425725 , 0.29537 , 0.296758 , 0.298513 , 0.206723 , 0.169296 , 0.187106 , 0.202368 , 0.175538 , 0.227118 , 0.2038 , 0.29938 , 0.249239 , 0.34349 , 0.218085 , 0.245839 , 0.298498 , 0.371964 , 0.386653 , 0.458621 , 0.326774 , 0.347603 , 0.296523 , 0.234712 , 0.309992 , 0.217842 
 887 , 0.249183 , 0.221129 , 0.280585 , 0.229177 , 0.257394 , 0.255798 , 0.319407 , 0.41515 , 0.436634 , 0.459818 , 0.233538 , 0.282256 , 0.318676 , 0.365553 , 0.263521 , 0.214973 , 0.21903 , 0.235445 , 0.275981 , 0.220146 , 0.285315 , 0.288124 , 0.248075 , 0.205713 , 0.268871 , 0.154593 , 0.28921 , 0.315076 , 0.375419 , 0.238925 , 0.19108 , 0.297642 , 0.384547 , 0.324455 , 0.426229 , 0.29578 , 0.297155 , 0.298936 , 0.206932 , 0.169544 , 0.187259 , 0.202742 , 0.1759 , 0.227492 , 0.204116 , 0.299837 , 0.249553 , 0.344247 , 0.218432 , 0.246131 , 0.298781 , 0.372315 , 0.386926 , 0.459057 , 0.327086 , 0.348178 , 0.297022 , 0.235068 , 0.310731 , 0.218225 
 888 , 0.249524 , 0.221316 , 0.281017 , 0.229374 , 0.257657 , 0.256033 , 0.319671 , 0.415602 , 0.437094 , 0.460358 , 0.233734 , 0.282626 , 0.3191 , 0.366243 , 0.26384 , 0.215318 , 0.219396 , 0.235765 , 0.276517 , 0.220486 , 0.285806 , 0.288757 , 0.248449 , 0.205977 , 0.269252 , 0.154691 , 0.289624 , 0.315445 , 0.375873 , 0.239197 , 0.191217 , 0.297957 , 0.384992 , 0.324772 , 0.426663 , 0.296207 , 0.297571 , 0.299343 , 0.207141 , 0.169777 , 0.187429 , 0.203123 , 0.176264 , 0.227884 , 0.204421 , 0.300352 , 0.249873 , 0.345003 , 0.218773 , 0.246381 , 0.299165 , 0.37267 , 0.387268 , 0.459579 , 0.327381 , 0.34888 , 0.297609 , 0.235439 , 0.311464 , 0.218617 
 889 , 0.249895 , 0.221518 , 0.281468 , 0.229582 , 0.257944 , 0.256287 , 0.319953 , 0.416078 , 0.43758 , 0.460933 , 0.233952 , 0.283029 , 0.319559 , 0.366964 , 0.264173 , 0.215691 , 0.219771 , 0.2361 , 0.27709 , 0.220856 , 0.286314 , 0.289428 , 0.248847 , 0.206266 , 0.269643 , 0.154796 , 0.290053 , 0.315836 , 0.376358 , 0.239489 , 0.191364 , 0.298295 , 0.385463 , 0.325104 , 0.427093 , 0.296653 , 0.298005 , 0.299759 , 0.207366 , 0.170018 , 0.187611 , 0.203524 , 0.17664 , 0.228303 , 0.204735 , 0.300889 , 0.250214 , 0.345781 , 0.219124 , 0.246625 , 0.299574 , 0.373036 , 0.387641 , 0.46013 , 0.327698 , 0.349624 , 0.298228 , 0.235825 , 0.312224 , 0.219035 
 890 , 0.250289 , 0.221772 , 0.28193 , 0.229843 , 0.258211 , 0.256626 , 0.320252 , 0.416566 , 0.438126 , 0.461554 , 0.234207 , 0.283425 , 0.320051 , 0.367624 , 0.264466 , 0.21604 , 0.220113 , 0.236449 , 0.277611 , 0.221226 , 0.286848 , 0.290031 , 0.249265 , 0.206601 , 0.270033 , 0.154955 , 0.290495 , 0.316202 , 0.376831 , 0.239789 , 0.191625 , 0.298678 , 0.385963 , 0.325499 , 0.427491 , 0.297161 , 0.298416 , 0.300172 , 0.207648 , 0.170252 , 0.187866 , 0.203934 , 0.176993 , 0.228744 , 0.205084 , 0.301435 , 0.250618 , 0.346558 , 0.21947 , 0.247016 , 0.300008 , 0.373401 , 0.388086 , 0.460702 , 0.328017 , 0.350376 , 0.298857 , 0.236217 , 0.312944 , 0.219463 
 891 , 0.250713 , 0.222088 , 0.282434 , 0.230187 , 0.258444 , 0.257077 , 0.320571 , 0.417024 , 0.43876 , 0.462216 , 0.23453 , 0.283816 , 0.320586 , 0.368249 , 0.264763 , 0.216386 , 0.220413 , 0.236799 , 0.278046 , 0.221607 , 0.287445 , 0.290571 , 0.249707 , 0.206979 , 0.270443 , 0.155169 , 0.290991 , 0.316566 , 0.377302 , 0.240105 , 0.191991 , 0.299105 , 0.386521 , 0.32598 , 0.427948 , 0.297716 , 0.298782 , 0.300616 , 0.207986 , 0.170496 , 0.188182 , 0.20435 , 0.177325 , 0.229226 , 0.205492 , 0.302006 , 0.251082 , 0.347332 , 0.219804 , 0.247588 , 0.300465 , 0.373786 , 0.388519 , 0.461246 , 0.328377 , 0.351066 , 0.299451 , 0.236589 , 0.313643 , 0.219917 
 892 , 0.251174 , 0.222426 , 0.28299 , 0.230564 , 0.258695 , 0.257572 , 0.320895 , 0.417474 , 0.439455 , 0.462914 , 0.234882 , 0.284211 , 0.321152 , 0.368943 , 0.265123 , 0.216759 , 0.22073 , 0.237158 , 0.278484 , 0.222011 , 0.2881 , 0.291144 , 0.25018 , 0.207377 , 0.270903 , 0.155402 , 0.291536 , 0.316969 , 0.377805 , 0.240444 , 0.192373 , 0.299562 , 0.387135 , 0.326509 , 0.428514 , 0.298288 , 0.299155 , 0.301106 , 0.208349 , 0.170768 , 0.188507 , 0.204792 , 0.177678 , 0.229743 , 0.205937 , 0.302614 , 0.251559 , 0.348152 , 0.220165 , 0.24822 , 0.300956 , 0.374211 , 0.388906 , 0.461784 , 0.328785 , 0.351747 , 0.300029 , 0.23697 , 0.314407 , 0.220398 
 893 , 0.251611 , 0.22276 , 0.283509 , 0.230939 , 0.258936 , 0.258059 , 0.321211 , 0.417909 , 0.440154 , 0.463631 , 0.235232 , 0.284605 , 0.321718 , 0.369624 , 0.265497 , 0.217129 , 0.221044 , 0.237522 , 0.278921 , 0.222428 , 0.28877 , 0.291733 , 0.250636 , 0.207749 , 0.271347 , 0.155632 , 0.292073 , 0.317349 , 0.378324 , 0.240772 , 0.19276 , 0.300024 , 0.387735 , 0.327054 , 0.429096 , 0.298876 , 0.299526 , 0.301589 , 0.208686 , 0.171044 , 0.188822 , 0.205239 , 0.178043 , 0.230243 , 0.206381 , 0.303237 , 0.252027 , 0.348982 , 0.220538 , 0.248837 , 0.301423 , 0.374636 , 0.389292 , 0.462316 , 0.329208 , 0.352406 , 0.300599 , 0.237356 , 0.315172 , 0.220871 
 894 , 0.251893 , 0.223091 , 0.283804 , 0.231224 , 0.259147 , 0.258427 , 0.321474 , 0.418236 , 0.440694 , 0.464289 , 0.235521 , 0.28491 , 0.322179 , 0.37012 , 0.265885 , 0.217482 , 0.221325 , 0.237848 , 0.279324 , 0.222863 , 0.289375 , 0.292262 , 0.250991 , 0.207954 , 0.271669 , 0.155799 , 0.292505 , 0.317586 , 0.378799 , 0.241024 , 0.193113 , 0.300411 , 0.388198 , 0.327568 , 0.429605 , 0.299402 , 0.299827 , 0.301972 , 0.208917 , 0.171284 , 0.189066 , 0.205658 , 0.178386 , 0.230633 , 0.206757 , 0.303859 , 0.252401 , 0.349708 , 0.2209 , 0.249278 , 0.301729 , 0.374971 , 0.389592 , 0.462766 , 0.329668 , 0.352892 , 0.301055 , 0.237727 , 0.315805 , 0.221234 
 895 , 0.252157 , 0.22348 , 0.284074 , 0.231541 , 0.259397 , 0.258796 , 0.321801 , 0.4187 , 0.441187 , 0.46499 , 0.235815 , 0.285238 , 0.322683 , 0.370639 , 0.266256 , 0.217883 , 0.221639 , 0.238218 , 0.279815 , 0.223328 , 0.289983 , 0.292827 , 0.251389 , 0.208187 , 0.27199 , 0.155965 , 0.292941 , 0.317809 , 0.379247 , 0.241336 , 0.193502 , 0.300782 , 0.388654 , 0.328083 , 0.430069 , 0.299991 , 0.300234 , 0.302371 , 0.209145 , 0.171509 , 0.189357 , 0.206126 , 0.178779 , 0.231054 , 0.207168 , 0.304584 , 0.252796 , 0.350486 , 0.221312 , 0.249701 , 0.302029 , 0.37527 , 0.389947 , 0.463294 , 0.330121 , 0.353376 , 0.30158 , 0.238134 , 0.31644 , 0.221609 
 896 , 0.252444 , 0.223896 , 0.284359 , 0.23187 , 0.259664 , 0.259198 , 0.322156 , 0.419189 , 0.441701 , 0.465725 , 0.236121 , 0.28558 , 0.323217 , 0.371188 , 0.266654 , 0.218302 , 0.221965 , 0.238609 , 0.280329 , 0.223819 , 0.290624 , 0.293425 , 0.251803 , 0.208434 , 0.272316 , 0.156145 , 0.293409 , 0.318043 , 0.379727 , 0.241669 , 0.193912 , 0.30117 , 0.389129 , 0.328628 , 0.430559 , 0.300613 , 0.300659 , 0.302788 , 0.209388 , 0.171743 , 0.189669 , 0.206618 , 0.179191 , 0.231504 , 0.207595 , 0.305352 , 0.253215 , 0.351316 , 0.221736 , 0.250147 , 0.302338 , 0.375583 , 0.390327 , 0.463847 , 0.330604 , 0.353895 , 0.302147 , 0.238555 , 0.31712 , 0.221995 
 897 , 0.252792 , 0.224292 , 0.284836 , 0.232221 , 0.260084 , 0.259553 , 0.322601 , 0.419886 , 0.442339 , 0.466484 , 0.236402 , 0.28602 , 0.323762 , 0.371961 , 0.267149 , 0.218829 , 0.222372 , 0.239013 , 0.280959 , 0.224307 , 0.291256 , 0.294177 , 0.252299 , 0.208873 , 0.272938 , 0.156327 , 0.293995 , 0.31839 , 0.3803 , 0.242101 , 0.194206 , 0.301613 , 0.389762 , 0.329089 , 0.431124 , 0.30115 , 0.301226 , 0.303267 , 0.209731 , 0.172004 , 0.190025 , 0.20706 , 0.179607 , 0.231941 , 0.208061 , 0.306067 , 0.253635 , 0.35221 , 0.22219 , 0.250554 , 0.302721 , 0.375983 , 0.390749 , 0.464473 , 0.331009 , 0.354524 , 0.30282 , 0.23896 , 0.31792 , 0.22235 
 898 , 0.253121 , 0.224614 , 0.285348 , 0.232511 , 0.260493 , 0.259899 , 0.323044 , 0.420501 , 0.443058 , 0.467244 , 0.236635 , 0.286413 , 0.324186 , 0.372632 , 0.267614 , 0.219311 , 0.22272 , 0.239366 , 0.281521 , 0.224743 , 0.291875 , 0.294918 , 0.252702 , 0.209269 , 0.273563 , 0.156478 , 0.29453 , 0.318738 , 0.380933 , 0.242424 , 0.194449 , 0.30207 , 0.390442 , 0.329549 , 0.431692 , 0.301674 , 0.301697 , 0.303743 , 0.210068 , 0.172303 , 0.190348 , 0.207443 , 0.179986 , 0.232336 , 0.208524 , 0.306688 , 0.254072 , 0.353134 , 0.222651 , 0.250975 , 0.303112 , 0.376467 , 0.391287 , 0.465037 , 0.331398 , 0.355279 , 0.303477 , 0.239366 , 0.318746 , 0.222743 
 899 , 0.253456 , 0.224939 , 0.285891 , 0.232803 , 0.260916 , 0.260252 , 0.323501 , 0.421124 , 0.443816 , 0.468027 , 0.236865 , 0.286822 , 0.324616 , 0.373321 , 0.268101 , 0.219801 , 0.223084 , 0.239736 , 0.282104 , 0.225199 , 0.292525 , 0.295686 , 0.25312 , 0.209676 , 0.274216 , 0.156635 , 0.295076 , 0.319096 , 0.38159 , 0.242752 , 0.194689 , 0.302543 , 0.391156 , 0.330029 , 0.432287 , 0.302222 , 0.302176 , 0.304245 , 0.210417 , 0.172608 , 0.19068 , 0.207836 , 0.180388 , 0.23275 , 0.208989 , 0.307322 , 0.254533 , 0.354088 , 0.223137 , 0.25141 , 0.303512 , 0.376978 , 0.391859 , 0.465614 , 0.331808 , 0.35608 , 0.304154 , 0.239797 , 0.319607 , 0.223145 
 900 , 0.253842 , 0.225324 , 0.2864 , 0.23313 , 0.261282 , 0.260589 , 0.323944 , 0.421833 , 0.444664 , 0.468837 , 0.237102 , 0.2873 , 0.325126 , 0.374074 , 0.268517 , 0.220277 , 0.223472 , 0.240151 , 0.282703 , 0.225515 , 0.293132 , 0.29647 , 0.253522 , 0.210055 , 0.274867 , 0.156777 , 0.295571 , 0.319576 , 0.382284 , 0.243055 , 0.194862 , 0.303026 , 0.391881 , 0.330409 , 0.432939 , 0.30279 , 0.302645 , 0.304772 , 0.210756 , 0.172877 , 0.190921 , 0.208233 , 0.180752 , 0.233206 , 0.20946 , 0.307875 , 0.254955 , 0.355016 , 0.223555 , 0.251868 , 0.303918 , 0.377519 , 0.392407 , 0.466138 , 0.332215 , 0.356876 , 0.304803 , 0.240159 , 0.320422 , 0.223571 
 901 , 0.254265 , 0.225699 , 0.286837 , 0.233497 , 0.261569 , 0.26086 , 0.324261 , 0.422496 , 0.445434 , 0.469568 , 0.237328 , 0.287797 , 0.3257 , 0.374898 , 0.268872 , 0.220718 , 0.223901 , 0.240603 , 0.283289 , 0.225744 , 0.293661 , 0.297195 , 0.253953 , 0.210414 , 0.275482 , 0.156914 , 0.296083 , 0.320217 , 0.382948 , 0.243398 , 0.194992 , 0.303478 , 0.392528 , 0.330658 , 0.433577 , 0.303287 , 0.303105 , 0.305298 , 0.211092 , 0.173097 , 0.191093 , 0.208632 , 0.181094 , 0.233695 , 0.209911 , 0.308398 , 0.255331 , 0.355889 , 0.223909 , 0.252308 , 0.304331 , 0.378005 , 0.392817 , 0.466644 , 0.332631 , 0.357595 , 0.305443 , 0.240443 , 0.321253 , 0.224 
 902 , 0.254693 , 0.226076 , 0.287261 , 0.233881 , 0.261833 , 0.261109 , 0.324513 , 0.423109 , 0.446141 , 0.470249 , 0.23755 , 0.288283 , 0.326283 , 0.375772 , 0.26921 , 0.221148 , 0.22436 , 0.241067 , 0.283866 , 0.225985 , 0.294172 , 0.297888 , 0.254418 , 0.210788 , 0.276115 , 0.157034 , 0.296629 , 0.32092 , 0.383576 , 0.243768 , 0.195126 , 0.303922 , 0.393128 , 0.330883 , 0.434194 , 0.303747 , 0.303579 , 0.305814 , 0.211421 , 0.173315 , 0.191265 , 0.209041 , 0.181439 , 0.234194 , 0.210361 , 0.30895 , 0.255707 , 0.356768 , 0.224276 , 0.25274 , 0.304754 , 0.378457 , 0.393173 , 0.467174 , 0.333065 , 0.358286 , 0.306112 , 0.240716 , 0.322117 , 0.224429 
 903 , 0.255131 , 0.226417 , 0.287689 , 0.234236 , 0.262139 , 0.261345 , 0.324787 , 0.423646 , 0.446804 , 0.470948 , 0.237751 , 0.288736 , 0.326843 , 0.376613 , 0.269568 , 0.221587 , 0.224804 , 0.241504 , 0.284449 , 0.226241 , 0.294698 , 0.298534 , 0.254886 , 0.211101 , 0.276684 , 0.157166 , 0.297166 , 0.321577 , 0.38421 , 0.244125 , 0.195296 , 0.30435 , 0.393702 , 0.331146 , 0.43479 , 0.304175 , 0.304037 , 0.306315 , 0.211743 , 0.173537 , 0.191459 , 0.209435 , 0.181776 , 0.234679 , 0.21078 , 0.309486 , 0.256071 , 0.357613 , 0.224667 , 0.253167 , 0.305176 , 0.378906 , 0.393511 , 0.467699 , 0.333477 , 0.35895 , 0.306735 , 0.240992 , 0.322961 , 0.22485 
 904 , 0.255537 , 0.226698 , 0.288121 , 0.234476 , 0.262527 , 0.26157 , 0.325091 , 0.42402 , 0.447317 , 0.471655 , 0.23786 , 0.289101 , 0.327334 , 0.377335 , 0.269931 , 0.222005 , 0.225136 , 0.241803 , 0.285028 , 0.226514 , 0.295279 , 0.299046 , 0.255293 , 0.211264 , 0.277058 , 0.157305 , 0.297622 , 0.322036 , 0.384799 , 0.244406 , 0.195561 , 0.304726 , 0.394231 , 0.331484 , 0.435251 , 0.30455 , 0.30442 , 0.306717 , 0.212006 , 0.17375 , 0.191695 , 0.209755 , 0.182049 , 0.235112 , 0.211103 , 0.309963 , 0.25638 , 0.358325 , 0.225098 , 0.253539 , 0.305538 , 0.379325 , 0.393833 , 0.46821 , 0.33378 , 0.359519 , 0.307207 , 0.241275 , 0.323682 , 0.225243 
 905 , 0.2559 , 0.226987 , 0.288547 , 0.234629 , 0.262922 , 0.261818 , 0.325433 , 0.424469 , 0.447887 , 0.472386 , 0.23794 , 0.289498 , 0.327832 , 0.378033 , 0.270265 , 0.222441 , 0.2254 , 0.242049 , 0.285627 , 0.226734 , 0.295868 , 0.299608 , 0.255663 , 0.211403 , 0.277386 , 0.157439 , 0.298006 , 0.322328 , 0.385338 , 0.24464 , 0.195819 , 0.305104 , 0.394804 , 0.331833 , 0.435668 , 0.304951 , 0.304798 , 0.307097 , 0.212285 , 0.17395 , 0.191902 , 0.210023 , 0.182313 , 0.235518 , 0.211418 , 0.310363 , 0.25669 , 0.359023 , 0.2255 , 0.253907 , 0.305856 , 0.379765 , 0.394138 , 0.468691 , 0.334033 , 0.36008 , 0.307634 , 0.241582 , 0.324383 , 0.225661 
 906 , 0.256279 , 0.227291 , 0.288983 , 0.234789 , 0.263333 , 0.262074 , 0.325777 , 0.424924 , 0.448472 , 0.473139 , 0.238013 , 0.289904 , 0.328341 , 0.378751 , 0.270616 , 0.222877 , 0.225671 , 0.242303 , 0.286235 , 0.226968 , 0.296482 , 0.300181 , 0.256034 , 0.211549 , 0.277724 , 0.157578 , 0.298408 , 0.322631 , 0.385897 , 0.244882 , 0.196076 , 0.305484 , 0.395398 , 0.332186 , 0.436092 , 0.305369 , 0.305185 , 0.30748 , 0.21257 , 0.174148 , 0.192116 , 0.210298 , 0.182575 , 0.23594 , 0.211748 , 0.310773 , 0.257009 , 0.359732 , 0.225917 , 0.254284 , 0.306175 , 0.380225 , 0.394454 , 0.469179 , 0.334289 , 0.360661 , 0.308071 , 0.241896 , 0.325102 , 0.226101 
 907 , 0.256633 , 0.227675 , 0.289369 , 0.235114 , 0.263611 , 0.262511 , 0.326206 , 0.425452 , 0.449125 , 0.473714 , 0.238476 , 0.290269 , 0.328883 , 0.379322 , 0.270958 , 0.223243 , 0.225982 , 0.242762 , 0.286599 , 0.227436 , 0.297047 , 0.300748 , 0.256394 , 0.211887 , 0.278121 , 0.157802 , 0.298878 , 0.322943 , 0.386323 , 0.245177 , 0.196439 , 0.305933 , 0.396078 , 0.332668 , 0.436646 , 0.305879 , 0.305687 , 0.307872 , 0.212941 , 0.174474 , 0.1925 , 0.210733 , 0.182967 , 0.236453 , 0.212049 , 0.311234 , 0.25741 , 0.360272 , 0.22629 , 0.254656 , 0.306626 , 0.380676 , 0.394863 , 0.469736 , 0.33463 , 0.361196 , 0.308526 , 0.242285 , 0.325782 , 0.226559 
 908 , 0.257063 , 0.228143 , 0.289898 , 0.235643 , 0.263938 , 0.262998 , 0.326742 , 0.426149 , 0.449897 , 0.474446 , 0.239042 , 0.290731 , 0.329601 , 0.38001 , 0.271454 , 0.223704 , 0.22644 , 0.24332 , 0.287085 , 0.228043 , 0.297714 , 0.30146 , 0.256878 , 0.212296 , 0.278676 , 0.158087 , 0.299525 , 0.323404 , 0.386986 , 0.245625 , 0.196873 , 0.30647 , 0.396852 , 0.33327 , 0.437472 , 0.306609 , 0.306347 , 0.308451 , 0.213337 , 0.17489 , 0.19295 , 0.211363 , 0.18343 , 0.2371 , 0.212489 , 0.311958 , 0.257895 , 0.361026 , 0.226771 , 0.255159 , 0.307233 , 0.381259 , 0.395565 , 0.470469 , 0.335112 , 0.361851 , 0.309145 , 0.242757 , 0.32658 , 0.227003 
 909 , 0.257516 , 0.228626 , 0.290444 , 0.236201 , 0.264281 , 0.263501 , 0.327304 , 0.426878 , 0.450687 , 0.475206 , 0.23963 , 0.291201 , 0.330347 , 0.380721 , 0.271957 , 0.224185 , 0.226903 , 0.243901 , 0.287595 , 0.228672 , 0.298399 , 0.302206 , 0.257384 , 0.212733 , 0.279262 , 0.158381 , 0.30019 , 0.323875 , 0.387679 , 0.246078 , 0.197326 , 0.307025 , 0.397656 , 0.333899 , 0.438323 , 0.307372 , 0.307032 , 0.30904 , 0.213752 , 0.175325 , 0.193419 , 0.212022 , 0.183912 , 0.237769 , 0.212949 , 0.312709 , 0.258404 , 0.361808 , 0.227266 , 0.255685 , 0.307866 , 0.381856 , 0.396297 , 0.471221 , 0.335614 , 0.362534 , 0.309789 , 0.243244 , 0.327397 , 0.227467 
 910 , 0.257916 , 0.229018 , 0.290932 , 0.236661 , 0.26468 , 0.263916 , 0.32779 , 0.427641 , 0.451488 , 0.475897 , 0.240031 , 0.291619 , 0.330975 , 0.381437 , 0.272384 , 0.224637 , 0.22736 , 0.244404 , 0.288141 , 0.229226 , 0.299023 , 0.30291 , 0.257877 , 0.213115 , 0.279788 , 0.158566 , 0.300719 , 0.324304 , 0.388324 , 0.246525 , 0.197652 , 0.307522 , 0.398358 , 0.334407 , 0.439032 , 0.308023 , 0.30763 , 0.309635 , 0.214125 , 0.17561 , 0.193788 , 0.212629 , 0.184317 , 0.238288 , 0.213423 , 0.313429 , 0.258826 , 0.362611 , 0.227668 , 0.256127 , 0.308378 , 0.382401 , 0.396969 , 0.471902 , 0.336127 , 0.363189 , 0.310445 , 0.243664 , 0.32809 , 0.227846 
 911 , 0.258292 , 0.229336 , 0.291291 , 0.236997 , 0.265074 , 0.264295 , 0.328171 , 0.428295 , 0.452236 , 0.476425 , 0.240284 , 0.29197 , 0.331427 , 0.382025 , 0.272689 , 0.224999 , 0.227746 , 0.244828 , 0.288598 , 0.229644 , 0.299516 , 0.303528 , 0.258323 , 0.213442 , 0.280219 , 0.158662 , 0.301097 , 0.324707 , 0.388784 , 0.246865 , 0.197879 , 0.308003 , 0.398907 , 0.334783 , 0.439598 , 0.308489 , 0.30808 , 0.310117 , 0.214445 , 0.175782 , 0.19413 , 0.213156 , 0.184663 , 0.238694 , 0.21382 , 0.313998 , 0.259202 , 0.363315 , 0.22797 , 0.256471 , 0.308759 , 0.382843 , 0.397456 , 0.472443 , 0.336627 , 0.363824 , 0.311043 , 0.24398 , 0.328673 , 0.228171 
 912 , 0.258661 , 0.229647 , 0.291617 , 0.237285 , 0.265456 , 0.264667 , 0.328523 , 0.428906 , 0.452971 , 0.476882 , 0.240525 , 0.29232 , 0.331824 , 0.38256 , 0.272947 , 0.225334 , 0.228101 , 0.245232 , 0.289011 , 0.230026 , 0.299966 , 0.304117 , 0.258738 , 0.213753 , 0.280624 , 0.158742 , 0.301442 , 0.325114 , 0.38917 , 0.247173 , 0.198083 , 0.308485 , 0.399429 , 0.335133 , 0.440131 , 0.308895 , 0.308477 , 0.310541 , 0.214766 , 0.175927 , 0.194488 , 0.21366 , 0.185003 , 0.239079 , 0.214186 , 0.314507 , 0.259581 , 0.363991 , 0.228248 , 0.25679 , 0.309111 , 0.383256 , 0.397875 , 0.472947 , 0.337112 , 0.364447 , 0.311616 , 0.244274 , 0.329226 , 0.228511 
 913 , 0.259118 , 0.229968 , 0.292016 , 0.237512 , 0.265881 , 0.265046 , 0.328927 , 0.429526 , 0.453744 , 0.477436 , 0.240767 , 0.292782 , 0.33229 , 0.383161 , 0.273248 , 0.225693 , 0.228468 , 0.245621 , 0.289527 , 0.230346 , 0.300434 , 0.30474 , 0.259195 , 0.214052 , 0.281071 , 0.158813 , 0.301872 , 0.325541 , 0.389592 , 0.247438 , 0.198337 , 0.309015 , 0.399966 , 0.335505 , 0.440734 , 0.309316 , 0.308922 , 0.310986 , 0.215072 , 0.17609 , 0.194765 , 0.214121 , 0.185381 , 0.239507 , 0.21457 , 0.314936 , 0.259976 , 0.364663 , 0.228538 , 0.257146 , 0.309432 , 0.383687 , 0.398304 , 0.473447 , 0.337569 , 0.365088 , 0.312184 , 0.2445 , 0.329816 , 0.228831 
 914 , 0.259703 , 0.230301 , 0.292539 , 0.237616 , 0.266339 , 0.265413 , 0.329388 , 0.430134 , 0.454505 , 0.478165 , 0.241012 , 0.293372 , 0.332822 , 0.383847 , 0.273593 , 0.226064 , 0.228842 , 0.245951 , 0.290224 , 0.230571 , 0.300943 , 0.305395 , 0.259703 , 0.214303 , 0.281573 , 0.158879 , 0.30244 , 0.325977 , 0.390129 , 0.247641 , 0.198637 , 0.309578 , 0.400555 , 0.335924 , 0.441417 , 0.309756 , 0.309439 , 0.311461 , 0.215345 , 0.176297 , 0.194872 , 0.214465 , 0.185781 , 0.239978 , 0.214975 , 0.315227 , 0.260359 , 0.365349 , 0.228865 , 0.257604 , 0.309686 , 0.384171 , 0.398795 , 0.47396 , 0.337946 , 0.365743 , 0.312704 , 0.244662 , 0.330445 , 0.229135 
 915 , 0.260282 , 0.230612 , 0.293066 , 0.237738 , 0.266774 , 0.265808 , 0.329808 , 0.430696 , 0.455149 , 0.478961 , 0.241239 , 0.293862 , 0.333316 , 0.384549 , 0.273907 , 0.226392 , 0.229213 , 0.246254 , 0.290948 , 0.230828 , 0.301506 , 0.306058 , 0.260204 , 0.214521 , 0.282084 , 0.158953 , 0.303044 , 0.326361 , 0.39077 , 0.247854 , 0.198933 , 0.310131 , 0.401242 , 0.336377 , 0.44208 , 0.310231 , 0.309961 , 0.31197 , 0.215603 , 0.176528 , 0.194929 , 0.214768 , 0.186157 , 0.24045 , 0.21541 , 0.315541 , 0.260691 , 0.366101 , 0.229244 , 0.258125 , 0.309899 , 0.384719 , 0.399349 , 0.474524 , 0.338286 , 0.366394 , 0.313207 , 0.244871 , 0.331083 , 0.229445 
 916 , 0.260854 , 0.230945 , 0.293596 , 0.237888 , 0.267209 , 0.266195 , 0.330231 , 0.431283 , 0.455805 , 0.47977 , 0.241472 , 0.294362 , 0.333815 , 0.385258 , 0.274229 , 0.226726 , 0.22959 , 0.24658 , 0.291668 , 0.231099 , 0.302079 , 0.306731 , 0.260699 , 0.214736 , 0.282604 , 0.159028 , 0.303682 , 0.326748 , 0.391428 , 0.248082 , 0.199216 , 0.310687 , 0.401947 , 0.336819 , 0.442762 , 0.310702 , 0.310486 , 0.312498 , 0.215866 , 0.176769 , 0.19499 , 0.215069 , 0.186537 , 0.240945 , 0.215858 , 0.315865 , 0.261032 , 0.366844 , 0.229629 , 0.25864 , 0.310122 , 0.385266 , 0.399911 , 0.475087 , 0.33863 , 0.367045 , 0.313713 , 0.245094 , 0.331725 , 0.22976 
