  time  ,:25:15 A,:25:02 A,:24:53 A,:24:44 A,:24:35 A,:24:07 A,:23:59 A,:23:50 A,:23:43 A,:23:35 A,:23:05 A,:22:53 A,:22:44 A,:22:33 A,:22:21 A,:21:48 A,:21:40 A,:21:32 A,:21:23 A,:21:13 A,:20:43 A,:20:33 A,:20:25 A,:20:16 A,:20:04 A,:19:27 A,:19:19 A,:19:08 A,:18:57 A,:18:50 A,:18:21 A,:18:13 A,:18:03 A,:17:52 A,:17:43 A,:17:15 A,:17:07 A,:16:57 A,:16:47 A,:16:38 A,:16:09 A,:16:00 A,:15:51 A,:15:43 A,:15:34 A,:14:02 A,:13:53 A,:13:45 A,:13:36 A,:13:28 A,:12:52 A,:12:42 A,:12:31 A,:12:20 A,:12:12 A,:11:42 A,:11:32 A,:11:23 A,:11:11 A,:11:02 A,:10:34 A,:10:25 A,:10:16 A,:10:07 A,:09:58 A,:09:16 A,:09:08 A,:09:00 A,:08:52 A,:08:43 A,:08:15 A,:08:06 A,:07:56 A,:07:46 A,:07:36 A,:07:03 A,:06:54 A,:06:43 A,:06:36 A,:06:27 A,:05:58 A,:05:45 A,:05:35 A,:05:23 A,:05:14 A,:04:45 A,:04:33 A,:04:25 A,:04:16 A,:04:04 A,:03:00 A,:02:49 A,:02:40 A,:02:28 A,:02:20 A,:01:48 A,:01:40 A,:01:31 A,:01:23 A,:01:14 A,:00:46 A,:00:35 A,:00:26 A,:00:18 A,:00:10 A,:59:42 A,:59:35 A,:59:27 A,:59:19 A,:59:11 A,:58:37 A,:58:29 A,:58:20 A,:58:09 A,:57:59 A,:56:37 A,:56:25 A,:56:17 A,:56:10 A,:56:02 A,:55:31 A,:55:23 A,:55:16 A,:55:10 A,:55:01 A,:54:33 A,:54:25 A,:54:14 A,:54:07 A,:53:57 A,:53:14 A,:53:03 A,:52:50 A,:52:40 A,:52:31 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 879 , 0.287633 , 0.314444 , 0.342196 , 0.213304 , 0.303582 , 0.212768 , 0.362597 , 0.30733 , 0.301915 , 0.173121 , 0.305036 , 0.337859 , 0.345776 , 0.310887 , 0.334547 , 0.349387 , 0.315064 , 0.337209 , 0.30922 , 0.273941 , 0.321451 , 0.324488 , 0.32842 , 0.362949 , 0.274484 , 0.29399 , 0.330103 , 0.239235 , 0.267806 , 0.339053 , 0.200629 , 0.256615 , 0.31446 , 0.266307 , 0.319608 , 0.370889 , 0.368174 , 0.402543 , 0.287664 , 0.309097 , 0.355162 , 0.259323 , 0.353793 , 0.413129 , 0.398144 , 0.337974 , 0.404952 , 0.373467 , 0.39933 , 0.416136 , 0.389998 , 0.32227 , 0.370476 , 0.222973 , 0.328596 , 0.315691 , 0.428933 , 0.417788 , 0.426317 , 0.40242 , 0.372771 , 0.314712 , 0.286792 , 0.3498 , 0.364051 , 0.321528 , 0.297822 , 0.307828 , 0.334501 , 0.301815 , 0.320656 , 0.349494 , 0.279142 , 0.320579 , 0.356363 , 0.423632 , 0.306053 , 0.334402 , 0.300178 , 0.337653 , 0.323325 , 0.369015 , 0.340735 , 0.343099 , 0.371792 , 0.345555 , 0.30141 , 0.33958 , 0.315569 , 0.442044 , 0.275524 , 0.381683 , 0.408899 , 0.325322 , 0.313289 , 0.282133 , 0.362659 , 0.32282 , 0.266215 , 0.326615 , 0.381606 , 0.350603 , 0.419838 , 0.368602 , 0.368235 , 0.34186 , 0.318958 , 0.362246 , 0.395819 , 0.325368 , 0.320327 , 0.346511 , 0.261549 , 0.392445 , 0.341646 , 0.316395 , 0.33955 , 0.348186 , 0.372985 , 0.391145 , 0.339091 , 0.381453 , 0.331273 , 0.374615 , 0.329598 , 0.355797 , 0.349318 , 0.3114 , 0.326347 , 0.360203 , 0.317168 , 0.283265 , 0.401128 , 0.440361 , 0.383297 
 880 , 0.287835 , 0.314645 , 0.342577 , 0.213581 , 0.303876 , 0.212928 , 0.362955 , 0.307607 , 0.302188 , 0.173269 , 0.305335 , 0.338263 , 0.346054 , 0.311107 , 0.334894 , 0.349715 , 0.31539 , 0.337473 , 0.309572 , 0.274233 , 0.32186 , 0.324685 , 0.328669 , 0.363339 , 0.274717 , 0.294328 , 0.33035 , 0.239432 , 0.268085 , 0.339353 , 0.200786 , 0.256787 , 0.314684 , 0.266512 , 0.319819 , 0.371176 , 0.36852 , 0.402976 , 0.287881 , 0.309334 , 0.355418 , 0.259504 , 0.354067 , 0.413399 , 0.398509 , 0.338163 , 0.405179 , 0.373671 , 0.39956 , 0.416201 , 0.390089 , 0.322497 , 0.370677 , 0.223099 , 0.32883 , 0.315889 , 0.42918 , 0.418066 , 0.426617 , 0.402615 , 0.373041 , 0.314922 , 0.287098 , 0.35003 , 0.364245 , 0.321799 , 0.297997 , 0.308052 , 0.334725 , 0.301873 , 0.320832 , 0.349815 , 0.27923 , 0.320832 , 0.356546 , 0.423976 , 0.306241 , 0.334778 , 0.300438 , 0.337994 , 0.323557 , 0.369342 , 0.341034 , 0.34336 , 0.372297 , 0.345839 , 0.301512 , 0.339944 , 0.315674 , 0.442459 , 0.275738 , 0.381968 , 0.409209 , 0.325476 , 0.313502 , 0.2824 , 0.36284 , 0.323027 , 0.266404 , 0.326734 , 0.381776 , 0.350644 , 0.420169 , 0.36882 , 0.368559 , 0.34217 , 0.319281 , 0.362526 , 0.39606 , 0.325714 , 0.320678 , 0.346737 , 0.261676 , 0.392775 , 0.341863 , 0.316626 , 0.339814 , 0.348449 , 0.373179 , 0.391378 , 0.339338 , 0.381715 , 0.331432 , 0.374945 , 0.32982 , 0.356063 , 0.349562 , 0.31156 , 0.326566 , 0.360484 , 0.317378 , 0.283398 , 0.401433 , 0.440602 , 0.383518 
 881 , 0.288004 , 0.314881 , 0.342922 , 0.213791 , 0.304218 , 0.213106 , 0.363302 , 0.307852 , 0.302447 , 0.173447 , 0.305619 , 0.33861 , 0.346294 , 0.311332 , 0.335277 , 0.35009 , 0.315775 , 0.337756 , 0.309939 , 0.274499 , 0.322296 , 0.324929 , 0.328879 , 0.363741 , 0.274938 , 0.294671 , 0.330572 , 0.239691 , 0.268332 , 0.339688 , 0.200957 , 0.257014 , 0.314905 , 0.266746 , 0.320001 , 0.371494 , 0.36883 , 0.403414 , 0.288104 , 0.309577 , 0.35571 , 0.259709 , 0.354332 , 0.413631 , 0.398764 , 0.338356 , 0.405401 , 0.373888 , 0.399788 , 0.416334 , 0.390187 , 0.322704 , 0.370816 , 0.223261 , 0.329071 , 0.316106 , 0.429438 , 0.418343 , 0.426866 , 0.402737 , 0.373295 , 0.315136 , 0.287403 , 0.350221 , 0.364449 , 0.322072 , 0.298244 , 0.30826 , 0.334922 , 0.301978 , 0.321018 , 0.350159 , 0.279357 , 0.321102 , 0.356757 , 0.424325 , 0.306474 , 0.335192 , 0.3007 , 0.338349 , 0.323874 , 0.369684 , 0.34132 , 0.343615 , 0.372833 , 0.346086 , 0.301754 , 0.340273 , 0.315821 , 0.442803 , 0.275931 , 0.382203 , 0.40972 , 0.325668 , 0.31375 , 0.282753 , 0.363063 , 0.323297 , 0.266577 , 0.326892 , 0.381864 , 0.350683 , 0.42063 , 0.369091 , 0.368837 , 0.342398 , 0.319586 , 0.362878 , 0.3964 , 0.325984 , 0.321056 , 0.347041 , 0.261796 , 0.393121 , 0.342067 , 0.316937 , 0.340081 , 0.348766 , 0.373395 , 0.391619 , 0.339627 , 0.382003 , 0.331573 , 0.375266 , 0.330087 , 0.356349 , 0.349774 , 0.311756 , 0.3269 , 0.360792 , 0.317561 , 0.283515 , 0.401751 , 0.440863 , 0.383735 
 882 , 0.288209 , 0.315126 , 0.343263 , 0.214007 , 0.304563 , 0.213304 , 0.363663 , 0.308084 , 0.302726 , 0.173655 , 0.305891 , 0.33897 , 0.346545 , 0.311598 , 0.335673 , 0.350498 , 0.316207 , 0.338059 , 0.310324 , 0.274743 , 0.32277 , 0.32521 , 0.32911 , 0.36418 , 0.275152 , 0.295012 , 0.330816 , 0.239974 , 0.268597 , 0.340051 , 0.201135 , 0.25727 , 0.315149 , 0.266983 , 0.320145 , 0.37184 , 0.369145 , 0.403868 , 0.288356 , 0.309829 , 0.35605 , 0.259934 , 0.354629 , 0.413852 , 0.398996 , 0.338545 , 0.405675 , 0.374118 , 0.400023 , 0.416539 , 0.390294 , 0.322909 , 0.370952 , 0.223427 , 0.329349 , 0.316346 , 0.429712 , 0.418616 , 0.427102 , 0.402872 , 0.373593 , 0.31535 , 0.287708 , 0.350444 , 0.364698 , 0.322369 , 0.298533 , 0.308486 , 0.335109 , 0.302139 , 0.321242 , 0.350498 , 0.279515 , 0.321411 , 0.357007 , 0.424693 , 0.306756 , 0.335634 , 0.300973 , 0.338715 , 0.324261 , 0.370025 , 0.341649 , 0.343873 , 0.373423 , 0.346367 , 0.302108 , 0.340622 , 0.315999 , 0.44314 , 0.276133 , 0.382465 , 0.410293 , 0.32589 , 0.314038 , 0.28316 , 0.3633 , 0.32362 , 0.266767 , 0.327079 , 0.38194 , 0.350791 , 0.42111 , 0.369369 , 0.369107 , 0.342614 , 0.319944 , 0.363254 , 0.396819 , 0.326284 , 0.321442 , 0.347409 , 0.261941 , 0.393514 , 0.342313 , 0.317296 , 0.340383 , 0.349124 , 0.373639 , 0.3919 , 0.339951 , 0.382341 , 0.33175 , 0.3756 , 0.330399 , 0.356675 , 0.349988 , 0.311991 , 0.327249 , 0.36113 , 0.317806 , 0.2837 , 0.402093 , 0.441194 , 0.384009 
 883 , 0.288435 , 0.315367 , 0.343609 , 0.214229 , 0.30491 , 0.213493 , 0.364043 , 0.308342 , 0.303028 , 0.173873 , 0.306173 , 0.339341 , 0.346824 , 0.311874 , 0.336088 , 0.350913 , 0.316653 , 0.338365 , 0.31072 , 0.274996 , 0.323245 , 0.325499 , 0.329357 , 0.364624 , 0.275383 , 0.295367 , 0.331076 , 0.240263 , 0.268884 , 0.34041 , 0.201316 , 0.257521 , 0.315383 , 0.267234 , 0.320294 , 0.372207 , 0.369473 , 0.404329 , 0.288613 , 0.310092 , 0.356398 , 0.260147 , 0.354941 , 0.414097 , 0.399248 , 0.338737 , 0.405956 , 0.374353 , 0.400263 , 0.416746 , 0.390402 , 0.323121 , 0.371099 , 0.223602 , 0.329635 , 0.316576 , 0.429984 , 0.418899 , 0.42735 , 0.403028 , 0.373903 , 0.315577 , 0.288009 , 0.350673 , 0.364965 , 0.322664 , 0.298838 , 0.308721 , 0.335305 , 0.302316 , 0.321471 , 0.350844 , 0.279705 , 0.321735 , 0.357257 , 0.425073 , 0.307041 , 0.336072 , 0.301254 , 0.339093 , 0.324639 , 0.370379 , 0.341982 , 0.344151 , 0.374035 , 0.346661 , 0.30247 , 0.340968 , 0.316165 , 0.443485 , 0.276351 , 0.382741 , 0.410859 , 0.326111 , 0.314337 , 0.28357 , 0.363539 , 0.32395 , 0.266986 , 0.327257 , 0.382029 , 0.350913 , 0.421595 , 0.369635 , 0.36938 , 0.342834 , 0.320309 , 0.36364 , 0.39725 , 0.326599 , 0.32182 , 0.347776 , 0.262106 , 0.393911 , 0.342563 , 0.317668 , 0.340689 , 0.349504 , 0.373865 , 0.392184 , 0.340271 , 0.38268 , 0.331944 , 0.375941 , 0.330712 , 0.357002 , 0.350216 , 0.312223 , 0.327621 , 0.361463 , 0.318063 , 0.283911 , 0.402439 , 0.441518 , 0.384314 
 884 , 0.288752 , 0.315573 , 0.343942 , 0.214483 , 0.305209 , 0.213673 , 0.364546 , 0.308671 , 0.30338 , 0.17413 , 0.306477 , 0.339725 , 0.347218 , 0.312173 , 0.336551 , 0.351397 , 0.317114 , 0.338667 , 0.31113 , 0.275252 , 0.323712 , 0.325844 , 0.329727 , 0.365068 , 0.275649 , 0.29577 , 0.331407 , 0.240518 , 0.269222 , 0.340713 , 0.201457 , 0.257714 , 0.315581 , 0.267479 , 0.320421 , 0.372631 , 0.369845 , 0.404782 , 0.288884 , 0.310414 , 0.356781 , 0.26032 , 0.355279 , 0.414423 , 0.399615 , 0.338877 , 0.406276 , 0.374599 , 0.400479 , 0.416944 , 0.390535 , 0.323307 , 0.371324 , 0.223773 , 0.329952 , 0.31674 , 0.430257 , 0.419177 , 0.427689 , 0.403288 , 0.374319 , 0.315783 , 0.288293 , 0.350891 , 0.365309 , 0.322949 , 0.29914 , 0.308959 , 0.335523 , 0.302532 , 0.321704 , 0.351148 , 0.2801 , 0.322109 , 0.357458 , 0.425495 , 0.307333 , 0.336434 , 0.301552 , 0.339429 , 0.324949 , 0.370771 , 0.342355 , 0.344456 , 0.374677 , 0.346961 , 0.302867 , 0.341266 , 0.316234 , 0.443897 , 0.276676 , 0.383073 , 0.411256 , 0.326311 , 0.314678 , 0.284029 , 0.363807 , 0.324311 , 0.267308 , 0.3274 , 0.382178 , 0.351124 , 0.421947 , 0.369822 , 0.369627 , 0.343048 , 0.320716 , 0.364002 , 0.397662 , 0.326995 , 0.322062 , 0.348113 , 0.26232 , 0.39434 , 0.342799 , 0.318016 , 0.340993 , 0.349926 , 0.374024 , 0.392457 , 0.34048 , 0.383034 , 0.332255 , 0.376233 , 0.331034 , 0.357349 , 0.350455 , 0.312375 , 0.328023 , 0.361722 , 0.318351 , 0.284208 , 0.402868 , 0.441812 , 0.384754 
 885 , 0.289102 , 0.315861 , 0.344329 , 0.214788 , 0.305568 , 0.213883 , 0.365071 , 0.309111 , 0.303734 , 0.174404 , 0.306848 , 0.340162 , 0.347606 , 0.312521 , 0.337071 , 0.351898 , 0.31757 , 0.339046 , 0.311569 , 0.275571 , 0.324203 , 0.326185 , 0.330157 , 0.365508 , 0.275937 , 0.296243 , 0.331796 , 0.240844 , 0.269585 , 0.341067 , 0.201608 , 0.257903 , 0.315791 , 0.267767 , 0.320707 , 0.373085 , 0.370299 , 0.405283 , 0.28918 , 0.310781 , 0.357181 , 0.260517 , 0.355628 , 0.414843 , 0.400078 , 0.339092 , 0.406625 , 0.374927 , 0.400773 , 0.417191 , 0.390682 , 0.323618 , 0.371634 , 0.223988 , 0.330298 , 0.316953 , 0.430614 , 0.419486 , 0.428156 , 0.403582 , 0.374786 , 0.316033 , 0.288634 , 0.351165 , 0.365711 , 0.323298 , 0.299473 , 0.309212 , 0.335854 , 0.302766 , 0.322002 , 0.351555 , 0.280542 , 0.32251 , 0.357681 , 0.425994 , 0.307628 , 0.336861 , 0.301924 , 0.339842 , 0.325257 , 0.371259 , 0.342791 , 0.34482 , 0.375387 , 0.347317 , 0.303227 , 0.341613 , 0.316321 , 0.444457 , 0.277053 , 0.383472 , 0.41169 , 0.326536 , 0.315026 , 0.28456 , 0.364119 , 0.324671 , 0.267627 , 0.327559 , 0.382426 , 0.351321 , 0.422342 , 0.370057 , 0.369972 , 0.343369 , 0.321136 , 0.364431 , 0.398049 , 0.327457 , 0.322361 , 0.348488 , 0.262523 , 0.394842 , 0.34308 , 0.31835 , 0.341355 , 0.350408 , 0.374256 , 0.392758 , 0.340739 , 0.383487 , 0.332631 , 0.376597 , 0.331375 , 0.357821 , 0.350689 , 0.312544 , 0.328456 , 0.362043 , 0.318686 , 0.284514 , 0.403426 , 0.442202 , 0.385282 
 886 , 0.289454 , 0.316144 , 0.344721 , 0.215112 , 0.305945 , 0.214102 , 0.365619 , 0.309561 , 0.304098 , 0.174685 , 0.307229 , 0.340611 , 0.348 , 0.31288 , 0.337606 , 0.352423 , 0.318046 , 0.339437 , 0.312019 , 0.275889 , 0.324707 , 0.326546 , 0.330601 , 0.365956 , 0.276226 , 0.296725 , 0.332197 , 0.241176 , 0.269964 , 0.341426 , 0.201759 , 0.25809 , 0.316019 , 0.26807 , 0.321005 , 0.373548 , 0.370761 , 0.405803 , 0.289485 , 0.311166 , 0.357604 , 0.260728 , 0.355992 , 0.415274 , 0.400559 , 0.33932 , 0.406985 , 0.375262 , 0.401068 , 0.417458 , 0.390838 , 0.323932 , 0.371951 , 0.224215 , 0.330655 , 0.317169 , 0.430975 , 0.419814 , 0.428635 , 0.403886 , 0.37527 , 0.316293 , 0.288992 , 0.351444 , 0.36612 , 0.323658 , 0.299825 , 0.309483 , 0.336197 , 0.303018 , 0.322296 , 0.351976 , 0.281 , 0.322922 , 0.357917 , 0.426514 , 0.307941 , 0.337308 , 0.302314 , 0.340267 , 0.325576 , 0.371771 , 0.343241 , 0.345198 , 0.376123 , 0.347687 , 0.303605 , 0.341966 , 0.316402 , 0.445041 , 0.277439 , 0.38388 , 0.412143 , 0.326765 , 0.315377 , 0.285102 , 0.364437 , 0.325051 , 0.26796 , 0.327736 , 0.38269 , 0.35153 , 0.422749 , 0.370292 , 0.370331 , 0.343695 , 0.321576 , 0.364875 , 0.398454 , 0.327939 , 0.322672 , 0.348869 , 0.262732 , 0.39537 , 0.343374 , 0.318688 , 0.341723 , 0.350912 , 0.374503 , 0.393076 , 0.341011 , 0.383958 , 0.333011 , 0.376976 , 0.33172 , 0.358301 , 0.350928 , 0.312724 , 0.32891 , 0.362379 , 0.319032 , 0.284828 , 0.403995 , 0.442598 , 0.385836 
 887 , 0.289668 , 0.316276 , 0.345022 , 0.215392 , 0.30624 , 0.214273 , 0.366025 , 0.309859 , 0.304316 , 0.174915 , 0.307541 , 0.340993 , 0.348254 , 0.313154 , 0.337926 , 0.35274 , 0.318421 , 0.339692 , 0.312358 , 0.276147 , 0.325083 , 0.326739 , 0.330886 , 0.366317 , 0.276367 , 0.297055 , 0.332455 , 0.241449 , 0.270194 , 0.341695 , 0.201816 , 0.258289 , 0.316111 , 0.268223 , 0.321228 , 0.373869 , 0.371078 , 0.406115 , 0.289676 , 0.311404 , 0.357888 , 0.260875 , 0.356217 , 0.415537 , 0.40092 , 0.339448 , 0.407227 , 0.37547 , 0.401203 , 0.417571 , 0.390844 , 0.324161 , 0.372151 , 0.224309 , 0.330862 , 0.317309 , 0.431202 , 0.419936 , 0.428821 , 0.403971 , 0.375517 , 0.316481 , 0.289187 , 0.351684 , 0.366317 , 0.323877 , 0.300035 , 0.309607 , 0.336365 , 0.303094 , 0.322489 , 0.352188 , 0.281145 , 0.323096 , 0.358062 , 0.42685 , 0.308061 , 0.33765 , 0.302535 , 0.340591 , 0.325777 , 0.37204 , 0.343595 , 0.345384 , 0.376629 , 0.347907 , 0.303749 , 0.342215 , 0.316387 , 0.445425 , 0.277605 , 0.384103 , 0.412383 , 0.32692 , 0.315559 , 0.285403 , 0.364519 , 0.32528 , 0.267963 , 0.327858 , 0.382849 , 0.351471 , 0.422987 , 0.370361 , 0.370598 , 0.343902 , 0.321914 , 0.365181 , 0.398633 , 0.328292 , 0.322962 , 0.348995 , 0.262704 , 0.395661 , 0.343547 , 0.318815 , 0.341844 , 0.351124 , 0.374611 , 0.393264 , 0.341253 , 0.384237 , 0.333204 , 0.377102 , 0.331863 , 0.358614 , 0.351045 , 0.312839 , 0.329025 , 0.362572 , 0.319304 , 0.284851 , 0.404333 , 0.442871 , 0.386137 
 888 , 0.289855 , 0.316374 , 0.345322 , 0.215687 , 0.306548 , 0.214445 , 0.366429 , 0.310108 , 0.304523 , 0.175117 , 0.307806 , 0.341358 , 0.348526 , 0.313368 , 0.338194 , 0.353051 , 0.318795 , 0.33991 , 0.312767 , 0.276398 , 0.32548 , 0.326975 , 0.331168 , 0.366738 , 0.276533 , 0.297387 , 0.332711 , 0.241667 , 0.270401 , 0.341991 , 0.201897 , 0.258582 , 0.316208 , 0.268368 , 0.321414 , 0.374238 , 0.371374 , 0.406445 , 0.289847 , 0.311611 , 0.358193 , 0.261003 , 0.356477 , 0.415843 , 0.401294 , 0.339578 , 0.407513 , 0.375693 , 0.401365 , 0.417679 , 0.391057 , 0.324365 , 0.37237 , 0.224413 , 0.331224 , 0.317497 , 0.431444 , 0.420123 , 0.428976 , 0.404087 , 0.375733 , 0.31673 , 0.289428 , 0.351928 , 0.366461 , 0.324088 , 0.300235 , 0.309831 , 0.336516 , 0.30321 , 0.322719 , 0.352442 , 0.28124 , 0.323265 , 0.358209 , 0.427236 , 0.308249 , 0.338043 , 0.302751 , 0.340955 , 0.326065 , 0.372276 , 0.343961 , 0.345599 , 0.377173 , 0.34817 , 0.303969 , 0.342497 , 0.316429 , 0.445835 , 0.277735 , 0.384285 , 0.412655 , 0.327149 , 0.315797 , 0.285631 , 0.364602 , 0.325543 , 0.26798 , 0.328091 , 0.383027 , 0.351453 , 0.42324 , 0.370456 , 0.370875 , 0.344182 , 0.3223 , 0.365559 , 0.398842 , 0.328613 , 0.323289 , 0.349143 , 0.262656 , 0.395962 , 0.343716 , 0.319024 , 0.341936 , 0.351334 , 0.374744 , 0.393533 , 0.341603 , 0.38457 , 0.333415 , 0.377291 , 0.332094 , 0.358913 , 0.351318 , 0.313051 , 0.329198 , 0.362861 , 0.319618 , 0.284911 , 0.404625 , 0.443137 , 0.386437 
 889 , 0.290047 , 0.316473 , 0.345643 , 0.21599 , 0.306881 , 0.21461 , 0.366849 , 0.310356 , 0.304747 , 0.175324 , 0.308087 , 0.341732 , 0.348824 , 0.313585 , 0.338463 , 0.353378 , 0.319194 , 0.340145 , 0.313196 , 0.276656 , 0.325897 , 0.327222 , 0.331466 , 0.367182 , 0.276703 , 0.297734 , 0.332982 , 0.241884 , 0.270626 , 0.342311 , 0.20198 , 0.258901 , 0.316314 , 0.268516 , 0.321597 , 0.374631 , 0.37168 , 0.406792 , 0.290031 , 0.311832 , 0.358519 , 0.261138 , 0.356758 , 0.41617 , 0.401691 , 0.339717 , 0.407808 , 0.375932 , 0.401549 , 0.417804 , 0.391315 , 0.32458 , 0.372608 , 0.224526 , 0.331625 , 0.317702 , 0.431703 , 0.420334 , 0.42914 , 0.404214 , 0.375964 , 0.317004 , 0.289698 , 0.35218 , 0.366611 , 0.324311 , 0.30044 , 0.310078 , 0.336679 , 0.303343 , 0.32297 , 0.352712 , 0.281352 , 0.323454 , 0.358368 , 0.427657 , 0.308452 , 0.338463 , 0.302986 , 0.341335 , 0.326373 , 0.372521 , 0.344342 , 0.345833 , 0.377749 , 0.348443 , 0.304216 , 0.342795 , 0.316496 , 0.446284 , 0.277869 , 0.384484 , 0.412957 , 0.327405 , 0.31606 , 0.285866 , 0.364691 , 0.325826 , 0.268008 , 0.328349 , 0.383215 , 0.351458 , 0.423516 , 0.370569 , 0.371172 , 0.344485 , 0.3227 , 0.36596 , 0.399065 , 0.328952 , 0.323628 , 0.349308 , 0.262606 , 0.396289 , 0.343882 , 0.319249 , 0.342041 , 0.351553 , 0.374877 , 0.393845 , 0.341986 , 0.384928 , 0.33364 , 0.377495 , 0.332339 , 0.359225 , 0.351641 , 0.313291 , 0.329404 , 0.363176 , 0.319963 , 0.284986 , 0.404928 , 0.44342 , 0.386745 
 890 , 0.290206 , 0.316518 , 0.345895 , 0.216258 , 0.307221 , 0.21479 , 0.367155 , 0.310557 , 0.304906 , 0.175477 , 0.308338 , 0.342064 , 0.349071 , 0.313765 , 0.338712 , 0.35362 , 0.319543 , 0.340356 , 0.313597 , 0.276887 , 0.326239 , 0.327452 , 0.331697 , 0.36757 , 0.276855 , 0.298051 , 0.33319 , 0.242091 , 0.270805 , 0.342575 , 0.2021 , 0.259178 , 0.316383 , 0.268587 , 0.321714 , 0.374912 , 0.371959 , 0.407098 , 0.290158 , 0.311969 , 0.358752 , 0.261277 , 0.356964 , 0.416387 , 0.401974 , 0.33983 , 0.407984 , 0.376053 , 0.401743 , 0.417824 , 0.391472 , 0.324714 , 0.372749 , 0.224598 , 0.331969 , 0.317899 , 0.431894 , 0.420465 , 0.429268 , 0.404305 , 0.376109 , 0.317244 , 0.289991 , 0.352343 , 0.366708 , 0.324507 , 0.300613 , 0.310238 , 0.336789 , 0.303446 , 0.323158 , 0.352902 , 0.281475 , 0.323589 , 0.35844 , 0.427983 , 0.308578 , 0.338816 , 0.303095 , 0.341569 , 0.326582 , 0.372734 , 0.344594 , 0.345991 , 0.3782 , 0.34868 , 0.304396 , 0.34299 , 0.316542 , 0.446546 , 0.27794 , 0.384625 , 0.413171 , 0.327571 , 0.316239 , 0.286072 , 0.364737 , 0.326055 , 0.268148 , 0.328537 , 0.383276 , 0.351505 , 0.423714 , 0.370698 , 0.371345 , 0.344674 , 0.323046 , 0.366285 , 0.399221 , 0.329183 , 0.323868 , 0.34939 , 0.262538 , 0.396532 , 0.343948 , 0.319503 , 0.342136 , 0.351737 , 0.37492 , 0.394042 , 0.342288 , 0.385199 , 0.333732 , 0.37765 , 0.332495 , 0.359438 , 0.351864 , 0.313454 , 0.329582 , 0.363404 , 0.320189 , 0.285075 , 0.405135 , 0.443649 , 0.386963 
 891 , 0.290342 , 0.316474 , 0.346098 , 0.216481 , 0.30755 , 0.214964 , 0.36735 , 0.310704 , 0.305046 , 0.175581 , 0.308569 , 0.342366 , 0.34926 , 0.313922 , 0.338939 , 0.353794 , 0.319877 , 0.340544 , 0.313938 , 0.277084 , 0.326491 , 0.32763 , 0.331844 , 0.367888 , 0.276947 , 0.298328 , 0.333312 , 0.242316 , 0.270952 , 0.342767 , 0.202219 , 0.259395 , 0.316434 , 0.268584 , 0.321763 , 0.375095 , 0.37227 , 0.407383 , 0.290262 , 0.312028 , 0.358907 , 0.261425 , 0.357125 , 0.416468 , 0.402182 , 0.339934 , 0.408057 , 0.376058 , 0.401957 , 0.41776 , 0.391452 , 0.324813 , 0.372808 , 0.224635 , 0.332125 , 0.318071 , 0.432046 , 0.420553 , 0.429382 , 0.404349 , 0.376202 , 0.317429 , 0.290318 , 0.35243 , 0.366804 , 0.324749 , 0.3008 , 0.310294 , 0.336852 , 0.303537 , 0.323312 , 0.353016 , 0.281666 , 0.323714 , 0.358522 , 0.428242 , 0.308649 , 0.339147 , 0.303103 , 0.341675 , 0.326699 , 0.373 , 0.344741 , 0.346106 , 0.378562 , 0.348931 , 0.304476 , 0.343136 , 0.316579 , 0.446701 , 0.278023 , 0.384814 , 0.41337 , 0.32763 , 0.316346 , 0.286281 , 0.364782 , 0.326282 , 0.268432 , 0.328666 , 0.383273 , 0.351635 , 0.42394 , 0.370905 , 0.371443 , 0.344749 , 0.323368 , 0.366571 , 0.399349 , 0.329388 , 0.324091 , 0.34942 , 0.262509 , 0.396741 , 0.343987 , 0.319773 , 0.342317 , 0.351932 , 0.374942 , 0.39418 , 0.34255 , 0.385408 , 0.33377 , 0.377784 , 0.33259 , 0.359629 , 0.352021 , 0.313593 , 0.329757 , 0.363554 , 0.320351 , 0.285214 , 0.405376 , 0.443916 , 0.387174 
