  time  ,28:22 AM,28:33 AM,28:45 AM,28:54 AM,29:05 AM,30:29 AM,30:42 AM,30:54 AM,31:04 AM,31:18 AM,32:22 AM,32:32 AM,32:43 AM,32:54 AM,33:03 AM,33:35 AM,33:45 AM,33:57 AM,34:06 AM,34:16 AM,35:44 AM,35:56 AM,36:07 AM,36:17 AM,36:25 AM,37:15 AM,37:28 AM,37:42 AM,37:54 AM,38:05 AM,38:53 AM,39:05 AM,39:18 AM,39:28 AM,39:42 AM,40:23 AM,40:33 AM,40:44 AM,40:56 AM,41:11 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 510 , 0.038212 , 0.049222 , 0.055803 , 0.054536 , 0.043758 , 0.027508 , 0.036068 , 0.043576 , 0.052914 , 0.04226 , 0.052732 , 0.062491 , 0.056382 , 0.058808 , 0.053228 , 0.058882 , 0.043228 , 0.034884 , 0.025571 , 0.038874 , 0.048692 , 0.052607 , 0.036862 , 0.057698 , 0.05245 , 0.057417 , 0.050066 , 0.082864 , 0.065687 , 0.063808 , 0.05567 , 0.034478 , 0.02918 , 0.037392 , 0.054594 , 0.046283 , 0.051316 , 0.038468 , 0.04322 , 0.039876 
 511 , 0.038966 , 0.05017 , 0.056575 , 0.055408 , 0.04456 , 0.028399 , 0.037021 , 0.044924 , 0.054886 , 0.043492 , 0.05362 , 0.063418 , 0.057344 , 0.059669 , 0.053976 , 0.059686 , 0.043939 , 0.035548 , 0.026165 , 0.039396 , 0.049467 , 0.053447 , 0.037642 , 0.058519 , 0.053157 , 0.058229 , 0.050774 , 0.08365 , 0.066422 , 0.064469 , 0.057468 , 0.035921 , 0.030137 , 0.038676 , 0.055548 , 0.047001 , 0.051999 , 0.039049 , 0.043873 , 0.040455 
 512 , 0.039718 , 0.051119 , 0.057336 , 0.056278 , 0.045365 , 0.029284 , 0.037982 , 0.046266 , 0.056857 , 0.044712 , 0.054492 , 0.064347 , 0.058295 , 0.060519 , 0.054715 , 0.060478 , 0.044637 , 0.036204 , 0.026762 , 0.039916 , 0.050243 , 0.054285 , 0.03842 , 0.059337 , 0.053856 , 0.059023 , 0.051466 , 0.084429 , 0.06715 , 0.065116 , 0.059254 , 0.037362 , 0.031086 , 0.039958 , 0.056501 , 0.047713 , 0.052673 , 0.039627 , 0.044513 , 0.041032 
 513 , 0.040477 , 0.052066 , 0.058097 , 0.057147 , 0.046168 , 0.030176 , 0.038932 , 0.047606 , 0.058815 , 0.045929 , 0.055371 , 0.065267 , 0.059245 , 0.061376 , 0.055462 , 0.061277 , 0.045342 , 0.036859 , 0.027351 , 0.040427 , 0.051009 , 0.055115 , 0.039188 , 0.060154 , 0.054545 , 0.059823 , 0.052157 , 0.0852 , 0.067877 , 0.065754 , 0.061029 , 0.038783 , 0.032035 , 0.041229 , 0.057444 , 0.048424 , 0.053339 , 0.040204 , 0.045152 , 0.041609 
 514 , 0.041178 , 0.053056 , 0.058855 , 0.057988 , 0.046985 , 0.03115 , 0.039997 , 0.049116 , 0.06097 , 0.047332 , 0.056344 , 0.066256 , 0.060276 , 0.062267 , 0.056228 , 0.062118 , 0.046068 , 0.037568 , 0.027986 , 0.040947 , 0.051809 , 0.055964 , 0.039972 , 0.061003 , 0.055278 , 0.060639 , 0.052841 , 0.085924 , 0.068586 , 0.066372 , 0.063291 , 0.040484 , 0.033124 , 0.042673 , 0.058434 , 0.049182 , 0.054047 , 0.040773 , 0.045812 , 0.042227 
 515 , 0.041857 , 0.054058 , 0.059609 , 0.058824 , 0.047796 , 0.032126 , 0.041072 , 0.050654 , 0.063152 , 0.048771 , 0.057329 , 0.067241 , 0.061302 , 0.063161 , 0.05699 , 0.062954 , 0.04678 , 0.038288 , 0.028631 , 0.041444 , 0.052595 , 0.0568 , 0.04075 , 0.061839 , 0.055999 , 0.061443 , 0.053504 , 0.086621 , 0.069274 , 0.066969 , 0.065655 , 0.042237 , 0.034249 , 0.044137 , 0.059427 , 0.049927 , 0.054751 , 0.041336 , 0.046466 , 0.04284 
 516 , 0.042544 , 0.055051 , 0.060362 , 0.05966 , 0.048599 , 0.03311 , 0.042155 , 0.052192 , 0.065327 , 0.050201 , 0.058314 , 0.068227 , 0.062337 , 0.064055 , 0.057752 , 0.063791 , 0.0475 , 0.039008 , 0.029268 , 0.041949 , 0.05339 , 0.057636 , 0.041519 , 0.062675 , 0.056719 , 0.062254 , 0.054167 , 0.087318 , 0.06997 , 0.067558 , 0.068004 , 0.043981 , 0.035365 , 0.045592 , 0.060412 , 0.050681 , 0.055455 , 0.041891 , 0.047112 , 0.043452 
 517 , 0.043309 , 0.05617 , 0.061202 , 0.060617 , 0.049513 , 0.034218 , 0.043351 , 0.053893 , 0.067736 , 0.051806 , 0.059396 , 0.06932 , 0.063504 , 0.065046 , 0.05862 , 0.064741 , 0.04835 , 0.039828 , 0.030011 , 0.042534 , 0.054273 , 0.058571 , 0.042385 , 0.063619 , 0.057507 , 0.063157 , 0.054924 , 0.088145 , 0.070763 , 0.068264 , 0.070714 , 0.045966 , 0.036627 , 0.047228 , 0.061524 , 0.051542 , 0.056253 , 0.04255 , 0.047863 , 0.044151 
 518 , 0.044139 , 0.057399 , 0.062132 , 0.061686 , 0.050522 , 0.035465 , 0.044659 , 0.055766 , 0.070377 , 0.053564 , 0.060582 , 0.070493 , 0.064803 , 0.066106 , 0.059576 , 0.065785 , 0.049326 , 0.04075 , 0.030856 , 0.043216 , 0.05523 , 0.059592 , 0.043323 , 0.064655 , 0.058355 , 0.064135 , 0.055766 , 0.089104 , 0.071656 , 0.069075 , 0.073791 , 0.048213 , 0.038046 , 0.049037 , 0.062767 , 0.052501 , 0.057151 , 0.04329 , 0.048724 , 0.044948 
 519 , 0.044969 , 0.058618 , 0.063052 , 0.062756 , 0.051522 , 0.036694 , 0.04595 , 0.057613 , 0.072992 , 0.055313 , 0.06175 , 0.071657 , 0.066085 , 0.067157 , 0.06053 , 0.066811 , 0.050294 , 0.041664 , 0.031691 , 0.043889 , 0.056178 , 0.060596 , 0.044252 , 0.065682 , 0.059195 , 0.065105 , 0.056599 , 0.090045 , 0.072531 , 0.069869 , 0.076825 , 0.050425 , 0.039447 , 0.050829 , 0.063984 , 0.05345 , 0.058025 , 0.044021 , 0.049568 , 0.045727 
 520 , 0.045788 , 0.059829 , 0.063971 , 0.063806 , 0.052516 , 0.037915 , 0.047237 , 0.05945 , 0.075591 , 0.057045 , 0.062909 , 0.072816 , 0.067364 , 0.068196 , 0.061468 , 0.067842 , 0.051256 , 0.042576 , 0.032521 , 0.044552 , 0.057119 , 0.061599 , 0.045178 , 0.066697 , 0.060018 , 0.066071 , 0.057416 , 0.090966 , 0.073409 , 0.070658 , 0.079865 , 0.052623 , 0.040838 , 0.052598 , 0.065198 , 0.054402 , 0.058898 , 0.044742 , 0.050408 , 0.046504 
 521 , 0.04658 , 0.06106 , 0.064883 , 0.064834 , 0.053495 , 0.03918 , 0.048562 , 0.061331 , 0.078261 , 0.058848 , 0.064085 , 0.074002 , 0.068682 , 0.069257 , 0.0624 , 0.06892 , 0.052253 , 0.043554 , 0.033408 , 0.045207 , 0.05805 , 0.062605 , 0.046111 , 0.067695 , 0.060838 , 0.067021 , 0.058239 , 0.091795 , 0.074273 , 0.071453 , 0.083235 , 0.054975 , 0.042288 , 0.054449 , 0.066429 , 0.055378 , 0.059785 , 0.045445 , 0.051267 , 0.047328 
 522 , 0.047358 , 0.062259 , 0.065783 , 0.065832 , 0.054463 , 0.040416 , 0.049847 , 0.063163 , 0.080874 , 0.060616 , 0.065233 , 0.075156 , 0.069964 , 0.070285 , 0.063311 , 0.069973 , 0.053231 , 0.044507 , 0.034263 , 0.045854 , 0.058949 , 0.06359 , 0.047029 , 0.068667 , 0.061627 , 0.067944 , 0.059031 , 0.092596 , 0.075107 , 0.072224 , 0.086517 , 0.057273 , 0.043702 , 0.056246 , 0.067632 , 0.056328 , 0.060649 , 0.046125 , 0.052098 , 0.048122 
 523 , 0.048118 , 0.063433 , 0.066658 , 0.066822 , 0.055406 , 0.041626 , 0.051114 , 0.064967 , 0.083433 , 0.062341 , 0.066354 , 0.076285 , 0.071229 , 0.071287 , 0.064196 , 0.071008 , 0.054191 , 0.045434 , 0.03511 , 0.046477 , 0.059838 , 0.064549 , 0.047913 , 0.069613 , 0.062399 , 0.068841 , 0.059805 , 0.09338 , 0.075924 , 0.072969 , 0.089728 , 0.05951 , 0.045073 , 0.058 , 0.0688 , 0.057253 , 0.061488 , 0.04678 , 0.052911 , 0.04889 
 524 , 0.048867 , 0.064603 , 0.067507 , 0.067827 , 0.056341 , 0.042828 , 0.052378 , 0.066761 , 0.085968 , 0.064086 , 0.067491 , 0.07741 , 0.072512 , 0.072291 , 0.065095 , 0.072069 , 0.055168 , 0.046389 , 0.035961 , 0.047111 , 0.060714 , 0.065489 , 0.048785 , 0.070535 , 0.063167 , 0.069739 , 0.060575 , 0.094181 , 0.076738 , 0.073702 , 0.093048 , 0.061772 , 0.046495 , 0.059754 , 0.069936 , 0.058212 , 0.062347 , 0.047464 , 0.05374 , 0.049671 
 525 , 0.049583 , 0.065739 , 0.068332 , 0.068824 , 0.057255 , 0.044004 , 0.05362 , 0.06852 , 0.088434 , 0.065796 , 0.068594 , 0.078506 , 0.073763 , 0.073255 , 0.06596 , 0.073115 , 0.056123 , 0.047319 , 0.036791 , 0.047721 , 0.061571 , 0.066403 , 0.049624 , 0.071433 , 0.063909 , 0.070613 , 0.061316 , 0.094949 , 0.077521 , 0.074412 , 0.096344 , 0.063983 , 0.047901 , 0.061472 , 0.071023 , 0.059142 , 0.063179 , 0.048139 , 0.054547 , 0.050428 
 526 , 0.050291 , 0.066858 , 0.069131 , 0.069804 , 0.058144 , 0.045155 , 0.054837 , 0.070239 , 0.090859 , 0.067482 , 0.069681 , 0.079585 , 0.07499 , 0.074202 , 0.066817 , 0.074145 , 0.057053 , 0.04824 , 0.037606 , 0.048322 , 0.062411 , 0.067285 , 0.050447 , 0.072307 , 0.064635 , 0.071462 , 0.062033 , 0.095709 , 0.078288 , 0.075097 , 0.099557 , 0.066153 , 0.049274 , 0.063149 , 0.072093 , 0.060064 , 0.063995 , 0.04879 , 0.055338 , 0.051161 
 527 , 0.05098 , 0.067959 , 0.069929 , 0.070766 , 0.059022 , 0.046277 , 0.056019 , 0.071915 , 0.093203 , 0.069108 , 0.070741 , 0.08063 , 0.076199 , 0.07514 , 0.067672 , 0.075165 , 0.057988 , 0.04915 , 0.038415 , 0.048912 , 0.063232 , 0.068156 , 0.051267 , 0.073146 , 0.065341 , 0.072292 , 0.062748 , 0.096436 , 0.079038 , 0.075764 , 0.102681 , 0.068246 , 0.050586 , 0.064759 , 0.073138 , 0.060975 , 0.064783 , 0.049445 , 0.056117 , 0.051907 
 528 , 0.051637 , 0.069016 , 0.070714 , 0.071699 , 0.05985 , 0.047353 , 0.057151 , 0.073504 , 0.095404 , 0.070665 , 0.071765 , 0.081636 , 0.077377 , 0.076048 , 0.068507 , 0.076163 , 0.058915 , 0.050045 , 0.039214 , 0.049462 , 0.06401 , 0.068991 , 0.052063 , 0.073939 , 0.066013 , 0.073069 , 0.063444 , 0.097127 , 0.079765 , 0.076401 , 0.105686 , 0.07023 , 0.051834 , 0.066267 , 0.074136 , 0.061861 , 0.065487 , 0.050078 , 0.056855 , 0.052638 
 529 , 0.052293 , 0.070064 , 0.071475 , 0.072607 , 0.06067 , 0.048405 , 0.058258 , 0.07506 , 0.097564 , 0.072189 , 0.072763 , 0.082616 , 0.078522 , 0.076939 , 0.069325 , 0.077144 , 0.059817 , 0.050932 , 0.039987 , 0.050005 , 0.064772 , 0.069809 , 0.052835 , 0.074716 , 0.066667 , 0.073838 , 0.064124 , 0.097794 , 0.080467 , 0.077029 , 0.108623 , 0.072172 , 0.053048 , 0.067742 , 0.075118 , 0.062729 , 0.066183 , 0.050694 , 0.057577 , 0.053352 
 530 , 0.052929 , 0.071083 , 0.072231 , 0.073503 , 0.061477 , 0.049434 , 0.059335 , 0.076587 , 0.099672 , 0.073675 , 0.073741 , 0.083577 , 0.079647 , 0.077818 , 0.070123 , 0.078097 , 0.060697 , 0.051788 , 0.040755 , 0.050541 , 0.065513 , 0.070607 , 0.053601 , 0.075463 , 0.067309 , 0.074586 , 0.064783 , 0.098458 , 0.081157 , 0.077637 , 0.111476 , 0.074061 , 0.054233 , 0.069171 , 0.076079 , 0.063568 , 0.066858 , 0.051296 , 0.058285 , 0.054044 
 531 , 0.053453 , 0.071979 , 0.072898 , 0.074268 , 0.062183 , 0.050294 , 0.060246 , 0.077829 , 0.101466 , 0.074949 , 0.074604 , 0.084458 , 0.080585 , 0.078567 , 0.070797 , 0.078961 , 0.061461 , 0.052542 , 0.041384 , 0.051016 , 0.066121 , 0.071273 , 0.054257 , 0.076106 , 0.067844 , 0.075195 , 0.065317 , 0.099046 , 0.08171 , 0.078149 , 0.113888 , 0.07563 , 0.055209 , 0.070354 , 0.076893 , 0.064275 , 0.067458 , 0.051738 , 0.058876 , 0.05461 
 532 , 0.053951 , 0.072851 , 0.07354 , 0.075016 , 0.062859 , 0.051129 , 0.06112 , 0.079044 , 0.10321 , 0.076189 , 0.075426 , 0.085295 , 0.081505 , 0.07929 , 0.071448 , 0.07979 , 0.062195 , 0.053262 , 0.041991 , 0.051474 , 0.066707 , 0.071915 , 0.054903 , 0.076731 , 0.068355 , 0.075787 , 0.065829 , 0.099601 , 0.082235 , 0.078634 , 0.116236 , 0.077149 , 0.056158 , 0.071505 , 0.07769 , 0.064951 , 0.068044 , 0.052171 , 0.059447 , 0.055157 
 533 , 0.054449 , 0.073706 , 0.074165 , 0.075748 , 0.063528 , 0.051956 , 0.061986 , 0.080234 , 0.104921 , 0.077405 , 0.07624 , 0.086131 , 0.082399 , 0.079996 , 0.072082 , 0.080603 , 0.062913 , 0.053973 , 0.042598 , 0.051923 , 0.067276 , 0.07255 , 0.055523 , 0.077331 , 0.068859 , 0.076363 , 0.066333 , 0.100147 , 0.082752 , 0.079111 , 0.118527 , 0.078643 , 0.05709 , 0.072632 , 0.078463 , 0.065611 , 0.068613 , 0.052596 , 0.06001 , 0.055688 
 534 , 0.054865 , 0.074439 , 0.074701 , 0.076376 , 0.064098 , 0.0526 , 0.062703 , 0.081218 , 0.106323 , 0.078403 , 0.076917 , 0.086799 , 0.083146 , 0.080578 , 0.072625 , 0.081275 , 0.063507 , 0.054561 , 0.043112 , 0.052271 , 0.067742 , 0.073044 , 0.056038 , 0.077812 , 0.069244 , 0.076843 , 0.066732 , 0.100562 , 0.083171 , 0.079486 , 0.120366 , 0.079823 , 0.057819 , 0.073511 , 0.079084 , 0.066166 , 0.069047 , 0.052928 , 0.060478 , 0.056129 
 535 , 0.055238 , 0.075098 , 0.075188 , 0.076952 , 0.06461 , 0.05317 , 0.063346 , 0.082106 , 0.107563 , 0.0793 , 0.077519 , 0.087391 , 0.083821 , 0.081072 , 0.073112 , 0.081868 , 0.064035 , 0.055082 , 0.043585 , 0.052571 , 0.068147 , 0.073465 , 0.056485 , 0.078225 , 0.069558 , 0.077256 , 0.06708 , 0.100899 , 0.083542 , 0.0798 , 0.121973 , 0.080842 , 0.058447 , 0.074277 , 0.07962 , 0.06667 , 0.069419 , 0.053219 , 0.060901 , 0.056518 
 536 , 0.055603 , 0.075757 , 0.075658 , 0.077521 , 0.065114 , 0.053724 , 0.063989 , 0.082978 , 0.108785 , 0.08018 , 0.078112 , 0.087967 , 0.084479 , 0.081575 , 0.07359 , 0.082453 , 0.064556 , 0.055595 , 0.044041 , 0.052862 , 0.068552 , 0.073886 , 0.056924 , 0.078637 , 0.069865 , 0.077677 , 0.067419 , 0.101228 , 0.083905 , 0.080106 , 0.123556 , 0.081854 , 0.059074 , 0.075026 , 0.080147 , 0.067165 , 0.069783 , 0.05351 , 0.061314 , 0.056899 
 537 , 0.055972 , 0.076391 , 0.076112 , 0.078065 , 0.065607 , 0.054249 , 0.064565 , 0.083777 , 0.109925 , 0.080995 , 0.078681 , 0.088529 , 0.085107 , 0.082046 , 0.074044 , 0.083014 , 0.065049 , 0.056087 , 0.044474 , 0.053149 , 0.068939 , 0.074282 , 0.057351 , 0.079026 , 0.07017 , 0.078065 , 0.067749 , 0.101554 , 0.084237 , 0.080404 , 0.124969 , 0.08276 , 0.059632 , 0.07571 , 0.080642 , 0.067634 , 0.070121 , 0.053781 , 0.061701 , 0.057269 
 538 , 0.056307 , 0.076949 , 0.076498 , 0.078549 , 0.066062 , 0.05469 , 0.06502 , 0.084407 , 0.110841 , 0.081675 , 0.079164 , 0.089026 , 0.085646 , 0.082446 , 0.074447 , 0.083504 , 0.065471 , 0.056512 , 0.044821 , 0.053386 , 0.069286 , 0.074619 , 0.057734 , 0.079353 , 0.070418 , 0.078377 , 0.068039 , 0.101841 , 0.084481 , 0.080657 , 0.126044 , 0.083463 , 0.060056 , 0.076235 , 0.081043 , 0.068039 , 0.07041 , 0.054009 , 0.062033 , 0.057595 
 539 , 0.056633 , 0.077498 , 0.076875 , 0.079016 , 0.066516 , 0.055124 , 0.065466 , 0.085028 , 0.111749 , 0.082337 , 0.079647 , 0.089506 , 0.086176 , 0.082846 , 0.074833 , 0.083994 , 0.065893 , 0.056937 , 0.045167 , 0.053623 , 0.069625 , 0.074956 , 0.058118 , 0.07968 , 0.070674 , 0.078696 , 0.068321 , 0.102128 , 0.084724 , 0.08091 , 0.127103 , 0.08415 , 0.060472 , 0.07676 , 0.081443 , 0.068444 , 0.070699 , 0.05423 , 0.062366 , 0.057921 
 540 , 0.056959 , 0.078047 , 0.077252 , 0.079491 , 0.06697 , 0.055549 , 0.065905 , 0.085648 , 0.112648 , 0.083 , 0.080122 , 0.089985 , 0.086698 , 0.083238 , 0.075219 , 0.084467 , 0.066298 , 0.057361 , 0.045505 , 0.05386 , 0.069955 , 0.075293 , 0.058484 , 0.079999 , 0.070922 , 0.079007 , 0.068602 , 0.102407 , 0.084968 , 0.081155 , 0.128144 , 0.084828 , 0.060879 , 0.077269 , 0.081844 , 0.06884 , 0.070972 , 0.05445 , 0.062699 , 0.058247 
 541 , 0.057179 , 0.07843 , 0.077504 , 0.079823 , 0.067276 , 0.055819 , 0.066227 , 0.08606 , 0.113269 , 0.083478 , 0.080438 , 0.090321 , 0.087051 , 0.083536 , 0.07548 , 0.084806 , 0.066579 , 0.05763 , 0.045747 , 0.054008 , 0.070169 , 0.075488 , 0.058761 , 0.080192 , 0.071079 , 0.079184 , 0.068768 , 0.102623 , 0.085167 , 0.081298 , 0.128873 , 0.085273 , 0.061138 , 0.077594 , 0.082093 , 0.069087 , 0.071169 , 0.054573 , 0.0629 , 0.058441 
 542 , 0.057391 , 0.0788 , 0.077743 , 0.080151 , 0.067567 , 0.056081 , 0.066535 , 0.08646 , 0.113865 , 0.083945 , 0.080741 , 0.090638 , 0.087394 , 0.083822 , 0.075727 , 0.085133 , 0.066846 , 0.057891 , 0.04597 , 0.054155 , 0.070369 , 0.075678 , 0.059022 , 0.080373 , 0.071237 , 0.079365 , 0.068919 , 0.102838 , 0.08537 , 0.081429 , 0.129587 , 0.085706 , 0.06139 , 0.077906 , 0.082347 , 0.069337 , 0.07136 , 0.054688 , 0.063094 , 0.058629 
 543 , 0.057604 , 0.079161 , 0.077982 , 0.080471 , 0.06785 , 0.056342 , 0.066842 , 0.086852 , 0.114454 , 0.084411 , 0.081037 , 0.090947 , 0.087728 , 0.084108 , 0.075975 , 0.085451 , 0.067113 , 0.058144 , 0.046202 , 0.054295 , 0.070569 , 0.075868 , 0.059283 , 0.080553 , 0.071396 , 0.079538 , 0.069078 , 0.103053 , 0.085566 , 0.081561 , 0.130294 , 0.086139 , 0.061642 , 0.078211 , 0.082593 , 0.069586 , 0.071552 , 0.054802 , 0.06328 , 0.058816 
 544 , 0.05783 , 0.079541 , 0.078255 , 0.080818 , 0.068153 , 0.056586 , 0.067138 , 0.087228 , 0.115005 , 0.084846 , 0.081375 , 0.091297 , 0.088063 , 0.084387 , 0.07625 , 0.085803 , 0.067384 , 0.058411 , 0.04641 , 0.054449 , 0.070798 , 0.076086 , 0.059541 , 0.080769 , 0.071551 , 0.079745 , 0.069258 , 0.103298 , 0.085763 , 0.081735 , 0.13092 , 0.086532 , 0.061866 , 0.078493 , 0.082856 , 0.06984 , 0.071747 , 0.05494 , 0.063495 , 0.059025 
 545 , 0.058058 , 0.079909 , 0.078534 , 0.081153 , 0.068451 , 0.056814 , 0.067404 , 0.087585 , 0.115518 , 0.085253 , 0.081718 , 0.091653 , 0.088371 , 0.084656 , 0.076537 , 0.086161 , 0.067649 , 0.058688 , 0.046592 , 0.054596 , 0.071046 , 0.076316 , 0.059793 , 0.081006 , 0.071708 , 0.079974 , 0.06945 , 0.103553 , 0.085949 , 0.081922 , 0.131468 , 0.086898 , 0.062068 , 0.078771 , 0.083125 , 0.070096 , 0.071929 , 0.055079 , 0.063713 , 0.059236 
 546 , 0.058277 , 0.080277 , 0.078804 , 0.081488 , 0.068741 , 0.057033 , 0.067677 , 0.087927 , 0.116022 , 0.085652 , 0.08206 , 0.091993 , 0.088679 , 0.084916 , 0.076824 , 0.086519 , 0.067915 , 0.058956 , 0.046782 , 0.054734 , 0.071277 , 0.076546 , 0.060036 , 0.081234 , 0.071858 , 0.080195 , 0.069633 , 0.103799 , 0.086135 , 0.08211 , 0.132017 , 0.087256 , 0.062261 , 0.079041 , 0.083394 , 0.070345 , 0.072112 , 0.055225 , 0.06393 , 0.059447 
 547 , 0.058496 , 0.080619 , 0.079064 , 0.081797 , 0.069009 , 0.057236 , 0.067913 , 0.088235 , 0.116453 , 0.085994 , 0.082361 , 0.09231 , 0.088972 , 0.085159 , 0.077076 , 0.086836 , 0.068158 , 0.0592 , 0.046952 , 0.054872 , 0.071488 , 0.076749 , 0.060263 , 0.081445 , 0.071995 , 0.080389 , 0.069795 , 0.104017 , 0.086296 , 0.082263 , 0.13248 , 0.087548 , 0.062423 , 0.079269 , 0.083621 , 0.070572 , 0.072265 , 0.055338 , 0.064125 , 0.059633 
 548 , 0.058716 , 0.08091 , 0.079281 , 0.082064 , 0.069248 , 0.05739 , 0.068103 , 0.088471 , 0.116753 , 0.086229 , 0.082595 , 0.092596 , 0.089249 , 0.085378 , 0.07726 , 0.08708 , 0.068348 , 0.059387 , 0.047088 , 0.054985 , 0.071654 , 0.0769 , 0.060467 , 0.081597 , 0.072112 , 0.080541 , 0.069927 , 0.104208 , 0.086458 , 0.082383 , 0.132768 , 0.08771 , 0.06253 , 0.079404 , 0.083807 , 0.070779 , 0.072399 , 0.05541 , 0.064297 , 0.059772 
 549 , 0.058927 , 0.0812 , 0.079489 , 0.08233 , 0.069478 , 0.057544 , 0.0683 , 0.088714 , 0.117044 , 0.086463 , 0.082829 , 0.092872 , 0.089525 , 0.085604 , 0.077443 , 0.087323 , 0.068537 , 0.059574 , 0.04723 , 0.055096 , 0.071811 , 0.07705 , 0.060671 , 0.081748 , 0.072229 , 0.080692 , 0.070059 , 0.104406 , 0.086619 , 0.082501 , 0.133055 , 0.087871 , 0.062627 , 0.079538 , 0.083991 , 0.070984 , 0.072523 , 0.055473 , 0.064469 , 0.05991 
 550 , 0.059138 , 0.081482 , 0.079705 , 0.082587 , 0.069708 , 0.057689 , 0.068488 , 0.088949 , 0.117335 , 0.086689 , 0.083062 , 0.093149 , 0.089801 , 0.08583 , 0.077618 , 0.087565 , 0.068726 , 0.059761 , 0.047365 , 0.055208 , 0.071968 , 0.0772 , 0.060874 , 0.0819 , 0.072345 , 0.080835 , 0.070183 , 0.104595 , 0.086779 , 0.08262 , 0.133333 , 0.088024 , 0.062724 , 0.079664 , 0.084168 , 0.071182 , 0.072656 , 0.055544 , 0.064632 , 0.060047 
 551 , 0.059281 , 0.081644 , 0.079825 , 0.082767 , 0.069852 , 0.057674 , 0.068516 , 0.088945 , 0.117397 , 0.086757 , 0.083176 , 0.093289 , 0.089904 , 0.085946 , 0.077719 , 0.087675 , 0.068778 , 0.059805 , 0.047382 , 0.055224 , 0.072056 , 0.077251 , 0.060969 , 0.081972 , 0.072392 , 0.08089 , 0.07022 , 0.10472 , 0.086864 , 0.082676 , 0.133254 , 0.087954 , 0.062657 , 0.079612 , 0.084233 , 0.071269 , 0.07272 , 0.055568 , 0.064673 , 0.0601 
 552 , 0.059411 , 0.081797 , 0.079945 , 0.082937 , 0.069986 , 0.057641 , 0.068535 , 0.088912 , 0.117421 , 0.086806 , 0.083273 , 0.093404 , 0.089994 , 0.086052 , 0.077822 , 0.087773 , 0.06883 , 0.059854 , 0.047395 , 0.055231 , 0.07215 , 0.077297 , 0.061051 , 0.082035 , 0.072428 , 0.080945 , 0.070248 , 0.104847 , 0.086953 , 0.082732 , 0.133151 , 0.087871 , 0.062592 , 0.079551 , 0.084297 , 0.071363 , 0.072781 , 0.055592 , 0.064723 , 0.060157 
 553 , 0.059543 , 0.081943 , 0.080066 , 0.083099 , 0.070112 , 0.057608 , 0.068554 , 0.088888 , 0.117454 , 0.086855 , 0.08337 , 0.093521 , 0.090077 , 0.086158 , 0.077917 , 0.087871 , 0.068874 , 0.059896 , 0.0474 , 0.055238 , 0.072235 , 0.077344 , 0.061142 , 0.082107 , 0.072473 , 0.080992 , 0.070284 , 0.104975 , 0.087043 , 0.082788 , 0.133057 , 0.087789 , 0.062519 , 0.079492 , 0.084362 , 0.071448 , 0.07285 , 0.055624 , 0.064766 , 0.060207 
 554 , 0.059652 , 0.082006 , 0.080118 , 0.083179 , 0.070189 , 0.057485 , 0.068482 , 0.08871 , 0.117227 , 0.086733 , 0.083384 , 0.09356 , 0.09004 , 0.086166 , 0.077952 , 0.08789 , 0.068826 , 0.059849 , 0.047342 , 0.055204 , 0.072257 , 0.077328 , 0.06117 , 0.082104 , 0.072462 , 0.08098 , 0.070271 , 0.105016 , 0.087053 , 0.082777 , 0.132606 , 0.087488 , 0.062319 , 0.079281 , 0.084328 , 0.071452 , 0.072823 , 0.05559 , 0.064731 , 0.060193 
 555 , 0.059744 , 0.082014 , 0.080118 , 0.083188 , 0.070218 , 0.057314 , 0.068355 , 0.088442 , 0.116836 , 0.086505 , 0.083344 , 0.093548 , 0.089936 , 0.086127 , 0.077951 , 0.087851 , 0.068733 , 0.059744 , 0.047242 , 0.055155 , 0.072246 , 0.077278 , 0.06118 , 0.08208 , 0.072435 , 0.080939 , 0.070235 , 0.105032 , 0.087038 , 0.082737 , 0.131924 , 0.087038 , 0.062051 , 0.078969 , 0.084247 , 0.071409 , 0.072747 , 0.055525 , 0.064677 , 0.060138 
 556 , 0.059836 , 0.082023 , 0.080118 , 0.083205 , 0.070256 , 0.057143 , 0.068228 , 0.088173 , 0.116445 , 0.086285 , 0.083312 , 0.093543 , 0.08984 , 0.086088 , 0.07795 , 0.08782 , 0.068638 , 0.059647 , 0.047141 , 0.055106 , 0.072243 , 0.077236 , 0.061183 , 0.082064 , 0.072407 , 0.080898 , 0.070207 , 0.105048 , 0.087015 , 0.082696 , 0.131242 , 0.086597 , 0.061774 , 0.078665 , 0.084166 , 0.071365 , 0.07267 , 0.055468 , 0.064615 , 0.060082 
