  time  ,6:19 PM",6:48 PM",6:58 PM",7:09 PM",7:21 PM",7:38 PM",7:48 PM",7:56 PM",8:05 PM",8:13 PM",9:10 PM",9:20 PM",9:31 PM",9:40 PM",9:49 PM",0:04 PM",0:13 PM",0:27 PM",0:40 PM",0:52 PM",1:22 PM",1:31 PM",1:42 PM",1:53 PM",2:02 PM",2:17 PM",2:24 PM",2:35 PM",2:45 PM",3:09 PM",4:31 PM",5:34 PM",5:45 PM",5:57 PM",6:08 PM",6:20 PM",6:46 PM",6:54 PM",7:02 PM",7:10 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 336 , 0.009672 , 0.00726 , 0.017487 , 0.008232 , 0.00999 , 0.003595 , 0.005927 , 0.00572 , 0.002245 , 0.005332 , 0.004592 , 0.005506 , 0.003656 , 0.015677 , 0.007442 , 0.007512 , 0.006766 , 0.006091 , 0.0062 , 0.001826 , 0.007891 , 0.013909 , 0.003245 , 0.002943 , 0.006954 , 0.006694 , 0.011812 , 0.008191 , 0.008942 , 0.006926 , 0.003994 , 0.002994 , 0.007555 , 0.004944 , 0.002353 , 0.001038 , 0.005474 , 0.009128 , 0.011827 , 0.009897 
 337 , 0.010893 , 0.008298 , 0.018354 , 0.008818 , 0.01089 , 0.003813 , 0.006891 , 0.006791 , 0.003495 , 0.005683 , 0.005374 , 0.007246 , 0.004433 , 0.016516 , 0.008052 , 0.008304 , 0.007566 , 0.007154 , 0.007698 , 0.003099 , 0.009144 , 0.015078 , 0.003822 , 0.003658 , 0.007643 , 0.007229 , 0.012292 , 0.008526 , 0.009079 , 0.007558 , 0.005501 , 0.004418 , 0.008466 , 0.006057 , 0.00322 , 0.001776 , 0.006018 , 0.009587 , 0.012373 , 0.01067 
 338 , 0.01196 , 0.009239 , 0.019086 , 0.00931 , 0.011673 , 0.004007 , 0.007756 , 0.007742 , 0.004565 , 0.005996 , 0.006049 , 0.008751 , 0.005102 , 0.017207 , 0.0086 , 0.009004 , 0.008281 , 0.00806 , 0.008943 , 0.004195 , 0.010269 , 0.016136 , 0.004326 , 0.004283 , 0.008237 , 0.007693 , 0.012715 , 0.008815 , 0.00919 , 0.008116 , 0.00682 , 0.005643 , 0.009265 , 0.007032 , 0.003973 , 0.002421 , 0.006495 , 0.009991 , 0.012831 , 0.011347 
 339 , 0.012664 , 0.00962 , 0.019742 , 0.010004 , 0.012372 , 0.004726 , 0.00838 , 0.00822 , 0.005304 , 0.006979 , 0.006859 , 0.009324 , 0.006192 , 0.017996 , 0.009746 , 0.009603 , 0.008709 , 0.008611 , 0.009241 , 0.005148 , 0.010588 , 0.016723 , 0.004891 , 0.004608 , 0.008505 , 0.00812 , 0.013094 , 0.009253 , 0.009643 , 0.008673 , 0.007647 , 0.006514 , 0.009927 , 0.007466 , 0.004471 , 0.002872 , 0.006987 , 0.010609 , 0.013318 , 0.011644 
 340 , 0.013228 , 0.009863 , 0.020313 , 0.010668 , 0.012977 , 0.005456 , 0.008895 , 0.008567 , 0.005924 , 0.007956 , 0.007601 , 0.009684 , 0.007227 , 0.018713 , 0.010878 , 0.010122 , 0.009035 , 0.009052 , 0.009356 , 0.005981 , 0.010739 , 0.017174 , 0.005416 , 0.004847 , 0.008693 , 0.008506 , 0.013428 , 0.009676 , 0.010113 , 0.009181 , 0.008302 , 0.007233 , 0.010504 , 0.007763 , 0.004875 , 0.003249 , 0.007434 , 0.011206 , 0.013762 , 0.011848 
 341 , 0.013716 , 0.01007 , 0.020814 , 0.011262 , 0.013501 , 0.006095 , 0.009343 , 0.008868 , 0.006485 , 0.0088 , 0.008248 , 0.010005 , 0.008126 , 0.01934 , 0.011877 , 0.010576 , 0.00931 , 0.009448 , 0.009466 , 0.006716 , 0.010871 , 0.017573 , 0.005886 , 0.005056 , 0.008859 , 0.008855 , 0.013724 , 0.010055 , 0.010537 , 0.009637 , 0.008874 , 0.007861 , 0.01102 , 0.008023 , 0.005229 , 0.003589 , 0.007831 , 0.01174 , 0.014157 , 0.012029 
 342 , 0.014283 , 0.010417 , 0.021341 , 0.011739 , 0.013865 , 0.006578 , 0.009858 , 0.009184 , 0.007 , 0.0096 , 0.008852 , 0.010483 , 0.008772 , 0.019888 , 0.012287 , 0.011118 , 0.009839 , 0.009946 , 0.009695 , 0.007217 , 0.011308 , 0.018118 , 0.006249 , 0.005365 , 0.009098 , 0.009124 , 0.014075 , 0.010348 , 0.010874 , 0.009946 , 0.009406 , 0.008437 , 0.011551 , 0.008431 , 0.005817 , 0.004326 , 0.008233 , 0.012178 , 0.014612 , 0.012419 
 343 , 0.014948 , 0.010915 , 0.021908 , 0.012098 , 0.014078 , 0.006911 , 0.010449 , 0.009519 , 0.007464 , 0.010395 , 0.009429 , 0.011127 , 0.009177 , 0.020372 , 0.012108 , 0.011766 , 0.010634 , 0.010548 , 0.010048 , 0.007488 , 0.012066 , 0.018827 , 0.006505 , 0.005786 , 0.009416 , 0.009309 , 0.01449 , 0.010556 , 0.011124 , 0.010105 , 0.009901 , 0.008969 , 0.012103 , 0.008997 , 0.006675 , 0.005453 , 0.008647 , 0.012522 , 0.015136 , 0.013036 
 344 , 0.015548 , 0.01136 , 0.022419 , 0.012419 , 0.014271 , 0.007207 , 0.010973 , 0.009817 , 0.007871 , 0.011128 , 0.009944 , 0.011694 , 0.009535 , 0.02081 , 0.011943 , 0.012356 , 0.011334 , 0.011078 , 0.010364 , 0.007734 , 0.012748 , 0.019475 , 0.006734 , 0.006172 , 0.009705 , 0.009476 , 0.014865 , 0.010746 , 0.011345 , 0.010251 , 0.010332 , 0.009441 , 0.012594 , 0.009505 , 0.007467 , 0.006428 , 0.009025 , 0.012831 , 0.015612 , 0.013597 
 345 , 0.016098 , 0.011768 , 0.022899 , 0.012714 , 0.014458 , 0.00748 , 0.011422 , 0.010117 , 0.008245 , 0.011751 , 0.010401 , 0.012181 , 0.009865 , 0.021193 , 0.011876 , 0.012885 , 0.011959 , 0.011556 , 0.010681 , 0.007993 , 0.013335 , 0.020035 , 0.006961 , 0.006516 , 0.009972 , 0.009649 , 0.015201 , 0.010929 , 0.011553 , 0.010397 , 0.010759 , 0.009895 , 0.01304 , 0.009962 , 0.008161 , 0.007292 , 0.009382 , 0.013116 , 0.016034 , 0.014101 
 346 , 0.016652 , 0.012242 , 0.023514 , 0.013077 , 0.014785 , 0.00783 , 0.011606 , 0.010817 , 0.008749 , 0.011662 , 0.010728 , 0.012379 , 0.010309 , 0.021385 , 0.012801 , 0.01324 , 0.012553 , 0.012083 , 0.011376 , 0.008656 , 0.01353 , 0.020137 , 0.007426 , 0.006695 , 0.010279 , 0.010071 , 0.015437 , 0.011207 , 0.011847 , 0.010696 , 0.011717 , 0.010687 , 0.013527 , 0.010363 , 0.008292 , 0.008222 , 0.009841 , 0.013419 , 0.016286 , 0.014462 
