  time  ,00:20 AM,00:10 AM,00:01 AM,59:48 AM,59:36 AM,58:57 AM,58:46 AM,58:27 AM,58:15 AM,58:02 AM,57:14 AM,57:04 AM,56:54 AM,56:45 AM,56:36 AM,56:17 AM,56:04 AM,55:52 AM,55:41 AM,55:17 AM,54:28 AM,54:17 AM,54:05 AM,53:51 AM,53:39 AM,52:58 AM,52:44 AM,52:31 AM,52:16 AM,52:05 AM,49:46 AM,49:35 AM,49:23 AM,49:08 AM,48:55 AM,47:49 AM,47:36 AM,47:15 AM,46:52 AM,46:40 AM,46:11 AM,46:00 AM,45:45 AM,45:28 AM,45:13 AM,44:12 AM,44:02 AM,43:51 AM,43:28 AM,43:11 AM,42:28 AM,42:12 AM,41:59 AM,41:43 AM,41:27 AM,40:39 AM,40:26 AM,40:15 AM,39:57 AM,39:40 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 934 , 0.4306 , 0.418265 , 0.438294 , 0.490117 , 0.525874 , 0.633849 , 0.687437 , 0.579108 , 0.600196 , 0.534124 , 0.528058 , 0.48131 , 0.521884 , 0.507079 , 0.485015 , 0.34192 , 0.352003 , 0.356779 , 0.367337 , 0.386837 , 0.353129 , 0.408101 , 0.452528 , 0.432744 , 0.465067 , 0.485612 , 0.588417 , 0.605637 , 0.495844 , 0.434874 , 0.52282 , 0.553434 , 0.540787 , 0.517148 , 0.490348 , 0.480618 , 0.499548 , 0.448349 , 0.392156 , 0.508192 , 0.374909 , 0.380201 , 0.391871 , 0.507717 , 0.422471 , 0.418007 , 0.485693 , 0.51742 , 0.538616 , 0.493971 , 0.555687 , 0.62834 , 0.602896 , 0.610306 , 0.653783 , 0.424588 , 0.364433 , 0.436842 , 0.447888 , 0.398439 
 935 , 0.431132 , 0.418739 , 0.439138 , 0.490779 , 0.527053 , 0.633736 , 0.687653 , 0.578914 , 0.60019 , 0.535566 , 0.528314 , 0.481471 , 0.522091 , 0.508327 , 0.486159 , 0.343395 , 0.353142 , 0.357693 , 0.368482 , 0.387332 , 0.354239 , 0.408773 , 0.453423 , 0.433586 , 0.465925 , 0.486722 , 0.588867 , 0.606181 , 0.49699 , 0.435752 , 0.523215 , 0.553333 , 0.54201 , 0.517635 , 0.490437 , 0.481896 , 0.500389 , 0.44809 , 0.392665 , 0.509163 , 0.375583 , 0.381629 , 0.391924 , 0.508341 , 0.423098 , 0.418369 , 0.486872 , 0.51806 , 0.538829 , 0.493905 , 0.557501 , 0.628677 , 0.603453 , 0.610184 , 0.654587 , 0.425319 , 0.365521 , 0.438329 , 0.449296 , 0.399821 
 936 , 0.431501 , 0.419042 , 0.439684 , 0.490966 , 0.527577 , 0.633051 , 0.687148 , 0.577985 , 0.599651 , 0.536156 , 0.527987 , 0.481076 , 0.521798 , 0.508903 , 0.486554 , 0.344387 , 0.353799 , 0.358129 , 0.369113 , 0.387309 , 0.354701 , 0.40892 , 0.453577 , 0.433687 , 0.466035 , 0.4871 , 0.588463 , 0.605839 , 0.497482 , 0.436009 , 0.523137 , 0.552726 , 0.54259 , 0.517714 , 0.489928 , 0.482497 , 0.500447 , 0.44747 , 0.392978 , 0.509586 , 0.375902 , 0.38265 , 0.391789 , 0.508575 , 0.423428 , 0.418182 , 0.487414 , 0.518247 , 0.538464 , 0.493384 , 0.558518 , 0.628256 , 0.603449 , 0.609596 , 0.654608 , 0.425436 , 0.366135 , 0.439028 , 0.45008 , 0.400723 
 937 , 0.431329 , 0.418738 , 0.439155 , 0.489717 , 0.526052 , 0.631109 , 0.684944 , 0.575387 , 0.597863 , 0.534235 , 0.526144 , 0.479344 , 0.520271 , 0.507535 , 0.484742 , 0.343719 , 0.352958 , 0.357155 , 0.368136 , 0.385874 , 0.353301 , 0.407638 , 0.451746 , 0.431777 , 0.464021 , 0.485468 , 0.585998 , 0.603327 , 0.496079 , 0.43447 , 0.52167 , 0.550864 , 0.541296 , 0.516708 , 0.488054 , 0.480927 , 0.498349 , 0.445952 , 0.392698 , 0.508419 , 0.375131 , 0.382232 , 0.391272 , 0.50768 , 0.422908 , 0.416573 , 0.486035 , 0.517249 , 0.536716 , 0.491921 , 0.557094 , 0.625843 , 0.601888 , 0.608012 , 0.652596 , 0.423819 , 0.365272 , 0.437241 , 0.448895 , 0.400036 
 938 , 0.431803 , 0.418923 , 0.439074 , 0.489298 , 0.52531 , 0.630958 , 0.685088 , 0.574518 , 0.597783 , 0.533954 , 0.525719 , 0.479216 , 0.520203 , 0.507469 , 0.484363 , 0.343956 , 0.353193 , 0.357324 , 0.36825 , 0.385577 , 0.353259 , 0.407812 , 0.451742 , 0.431565 , 0.463368 , 0.485709 , 0.586091 , 0.603207 , 0.496424 , 0.434046 , 0.520995 , 0.550079 , 0.541581 , 0.517089 , 0.487728 , 0.480087 , 0.497202 , 0.445025 , 0.393046 , 0.508076 , 0.374782 , 0.382317 , 0.391871 , 0.507535 , 0.423133 , 0.415835 , 0.485326 , 0.51759 , 0.536514 , 0.492148 , 0.556994 , 0.624888 , 0.601557 , 0.608287 , 0.652375 , 0.42337 , 0.3654 , 0.436012 , 0.448509 , 0.400172 
 939 , 0.4323 , 0.41912 , 0.439003 , 0.48885 , 0.524539 , 0.630817 , 0.685242 , 0.573634 , 0.597687 , 0.533643 , 0.525278 , 0.479086 , 0.520133 , 0.507414 , 0.483968 , 0.344191 , 0.353427 , 0.357504 , 0.368376 , 0.385264 , 0.353229 , 0.40801 , 0.451748 , 0.43135 , 0.462686 , 0.48596 , 0.586208 , 0.60307 , 0.496793 , 0.43362 , 0.520291 , 0.549278 , 0.541876 , 0.517494 , 0.487372 , 0.479218 , 0.496014 , 0.444069 , 0.393418 , 0.507717 , 0.374418 , 0.382414 , 0.392507 , 0.507387 , 0.423381 , 0.415056 , 0.484575 , 0.517942 , 0.536308 , 0.492373 , 0.556891 , 0.623903 , 0.60121 , 0.608572 , 0.652165 , 0.422906 , 0.365526 , 0.434741 , 0.44812 , 0.400305 
 940 , 0.431816 , 0.418317 , 0.43773 , 0.488226 , 0.5232 , 0.629767 , 0.684453 , 0.571477 , 0.596098 , 0.532247 , 0.524074 , 0.477808 , 0.519362 , 0.506215 , 0.482599 , 0.343108 , 0.352782 , 0.356789 , 0.367259 , 0.383709 , 0.352286 , 0.40679 , 0.450928 , 0.430314 , 0.460954 , 0.485014 , 0.584636 , 0.601673 , 0.496007 , 0.432403 , 0.518409 , 0.547887 , 0.540967 , 0.515628 , 0.485785 , 0.478565 , 0.494792 , 0.442638 , 0.392494 , 0.50632 , 0.375001 , 0.381163 , 0.391737 , 0.506829 , 0.422717 , 0.414244 , 0.483265 , 0.516463 , 0.535589 , 0.491907 , 0.555015 , 0.622051 , 0.600302 , 0.607913 , 0.651072 , 0.422586 , 0.365171 , 0.433709 , 0.446685 , 0.399818 
 941 , 0.431753 , 0.418049 , 0.437238 , 0.488344 , 0.522984 , 0.629574 , 0.684146 , 0.570039 , 0.595286 , 0.531491 , 0.523818 , 0.477284 , 0.519506 , 0.506114 , 0.482495 , 0.342907 , 0.35312 , 0.356911 , 0.367112 , 0.383279 , 0.351883 , 0.406767 , 0.451373 , 0.430347 , 0.460492 , 0.484983 , 0.584031 , 0.601409 , 0.495978 , 0.432248 , 0.518138 , 0.547906 , 0.540688 , 0.514894 , 0.485244 , 0.478782 , 0.494233 , 0.442032 , 0.392202 , 0.505567 , 0.376296 , 0.380126 , 0.390769 , 0.506309 , 0.422647 , 0.413971 , 0.482691 , 0.515415 , 0.53536 , 0.491875 , 0.554367 , 0.621393 , 0.600901 , 0.608274 , 0.650991 , 0.423142 , 0.365353 , 0.43376 , 0.446149 , 0.399823 
 942 , 0.431744 , 0.417835 , 0.436819 , 0.48855 , 0.522886 , 0.629473 , 0.683885 , 0.568633 , 0.594525 , 0.530797 , 0.523654 , 0.476827 , 0.519751 , 0.506115 , 0.482513 , 0.342788 , 0.353574 , 0.357126 , 0.367067 , 0.382966 , 0.351531 , 0.406854 , 0.45195 , 0.430495 , 0.460147 , 0.48505 , 0.583531 , 0.601252 , 0.496019 , 0.4322 , 0.518033 , 0.548089 , 0.540477 , 0.51426 , 0.48479 , 0.479091 , 0.493729 , 0.441503 , 0.391983 , 0.504866 , 0.377684 , 0.379102 , 0.389784 , 0.505777 , 0.422637 , 0.413737 , 0.482175 , 0.51439 , 0.535182 , 0.491894 , 0.553827 , 0.620846 , 0.601668 , 0.608746 , 0.651019 , 0.423795 , 0.365609 , 0.433917 , 0.445692 , 0.399893 
 943 , 0.431658 , 0.417634 , 0.436639 , 0.488271 , 0.522805 , 0.628676 , 0.682967 , 0.567574 , 0.593675 , 0.529992 , 0.523194 , 0.476544 , 0.519523 , 0.505668 , 0.482485 , 0.343092 , 0.35399 , 0.35722 , 0.367274 , 0.38301 , 0.351278 , 0.407035 , 0.45235 , 0.430438 , 0.459783 , 0.484976 , 0.582869 , 0.600746 , 0.495731 , 0.432423 , 0.517901 , 0.547985 , 0.539864 , 0.514035 , 0.484963 , 0.479022 , 0.492721 , 0.4414 , 0.392389 , 0.504734 , 0.378132 , 0.379637 , 0.389678 , 0.505006 , 0.422979 , 0.413846 , 0.482252 , 0.51375 , 0.534688 , 0.49193 , 0.553499 , 0.620153 , 0.601654 , 0.608374 , 0.6506 , 0.424315 , 0.366067 , 0.43411 , 0.445461 , 0.399213 
 944 , 0.431396 , 0.417559 , 0.436573 , 0.487521 , 0.522547 , 0.627225 , 0.682146 , 0.566647 , 0.592859 , 0.529265 , 0.522651 , 0.476065 , 0.518923 , 0.504995 , 0.482201 , 0.343506 , 0.354315 , 0.357369 , 0.367479 , 0.383115 , 0.351182 , 0.406984 , 0.45243 , 0.430166 , 0.459264 , 0.48501 , 0.582193 , 0.600094 , 0.495352 , 0.43282 , 0.517991 , 0.547762 , 0.539167 , 0.513875 , 0.485281 , 0.478719 , 0.491598 , 0.441557 , 0.392926 , 0.504762 , 0.377808 , 0.380824 , 0.389768 , 0.504037 , 0.423086 , 0.413999 , 0.482693 , 0.513253 , 0.53408 , 0.491935 , 0.552706 , 0.619187 , 0.601065 , 0.607485 , 0.649928 , 0.424626 , 0.366611 , 0.43414 , 0.445401 , 0.398169 
 945 , 0.431047 , 0.41755 , 0.43649 , 0.486599 , 0.522151 , 0.625537 , 0.681605 , 0.565706 , 0.592105 , 0.528628 , 0.522151 , 0.475377 , 0.518195 , 0.504297 , 0.481764 , 0.343899 , 0.354565 , 0.357616 , 0.367596 , 0.383123 , 0.351165 , 0.406781 , 0.452339 , 0.429806 , 0.458648 , 0.485164 , 0.581517 , 0.599461 , 0.495002 , 0.433258 , 0.518247 , 0.547529 , 0.538518 , 0.513605 , 0.485513 , 0.478402 , 0.490555 , 0.441751 , 0.393336 , 0.504698 , 0.377266 , 0.381946 , 0.389703 , 0.503004 , 0.422915 , 0.414085 , 0.483186 , 0.512726 , 0.533502 , 0.491886 , 0.551511 , 0.618077 , 0.60034 , 0.606506 , 0.649234 , 0.424867 , 0.367144 , 0.434046 , 0.445384 , 0.397111 
 946 , 0.430831 , 0.417639 , 0.436293 , 0.485775 , 0.521756 , 0.623889 , 0.681242 , 0.564578 , 0.59136 , 0.527978 , 0.521318 , 0.474799 , 0.517337 , 0.503617 , 0.481421 , 0.344209 , 0.354618 , 0.357735 , 0.367307 , 0.383011 , 0.350933 , 0.406419 , 0.451791 , 0.429311 , 0.457833 , 0.48517 , 0.580681 , 0.598613 , 0.494638 , 0.433549 , 0.518626 , 0.547482 , 0.537705 , 0.513292 , 0.485543 , 0.478136 , 0.489524 , 0.441588 , 0.393227 , 0.504416 , 0.376364 , 0.382251 , 0.389349 , 0.501814 , 0.422432 , 0.413916 , 0.483211 , 0.512159 , 0.532732 , 0.491469 , 0.550226 , 0.616984 , 0.599747 , 0.605557 , 0.648585 , 0.424918 , 0.36714 , 0.433833 , 0.445401 , 0.396241 
 947 , 0.430839 , 0.417697 , 0.435775 , 0.485178 , 0.5214 , 0.622615 , 0.680993 , 0.563199 , 0.590612 , 0.527195 , 0.519912 , 0.474613 , 0.516425 , 0.502975 , 0.481293 , 0.344381 , 0.354267 , 0.357588 , 0.366371 , 0.382667 , 0.350356 , 0.405901 , 0.450533 , 0.428698 , 0.456842 , 0.48487 , 0.579598 , 0.597446 , 0.494294 , 0.433609 , 0.519002 , 0.547697 , 0.53667 , 0.512847 , 0.485255 , 0.478062 , 0.488486 , 0.44084 , 0.392156 , 0.503693 , 0.374974 , 0.381142 , 0.38863 , 0.500551 , 0.421556 , 0.41335 , 0.482421 , 0.511514 , 0.531696 , 0.490589 , 0.548992 , 0.616038 , 0.599318 , 0.604575 , 0.6479 , 0.424531 , 0.366127 , 0.433519 , 0.445379 , 0.395771 
 948 , 0.430908 , 0.417351 , 0.4349 , 0.48471 , 0.521144 , 0.621983 , 0.680227 , 0.561865 , 0.589786 , 0.526202 , 0.518409 , 0.475005 , 0.515854 , 0.502298 , 0.481193 , 0.344523 , 0.353741 , 0.357194 , 0.365513 , 0.38233 , 0.349851 , 0.405579 , 0.44933 , 0.428302 , 0.456095 , 0.484428 , 0.57863 , 0.596295 , 0.494031 , 0.433706 , 0.51891 , 0.54782 , 0.535714 , 0.512221 , 0.48498 , 0.478176 , 0.487381 , 0.440023 , 0.390867 , 0.502811 , 0.373845 , 0.379891 , 0.388171 , 0.499641 , 0.420933 , 0.412897 , 0.481475 , 0.510771 , 0.530708 , 0.489948 , 0.54818 , 0.615308 , 0.598683 , 0.60333 , 0.646978 , 0.423834 , 0.36491 , 0.43336 , 0.445029 , 0.395438 
 949 , 0.430934 , 0.416946 , 0.43403 , 0.484189 , 0.520823 , 0.621322 , 0.679368 , 0.560501 , 0.588939 , 0.525164 , 0.51688 , 0.475339 , 0.515287 , 0.501543 , 0.481004 , 0.344616 , 0.353197 , 0.356806 , 0.364642 , 0.381956 , 0.349318 , 0.405219 , 0.448134 , 0.427877 , 0.455275 , 0.483919 , 0.577636 , 0.595105 , 0.493733 , 0.433747 , 0.518729 , 0.547849 , 0.534811 , 0.511485 , 0.484652 , 0.478203 , 0.486296 , 0.439206 , 0.389612 , 0.501928 , 0.372862 , 0.378707 , 0.38766 , 0.498665 , 0.420273 , 0.412412 , 0.480541 , 0.509943 , 0.529737 , 0.489289 , 0.547309 , 0.614488 , 0.597957 , 0.60199 , 0.64592 , 0.423124 , 0.36373 , 0.433156 , 0.44464 , 0.395174 
 950 , 0.43063 , 0.415973 , 0.43313 , 0.483058 , 0.519707 , 0.620304 , 0.677453 , 0.558857 , 0.587941 , 0.523713 , 0.515038 , 0.475149 , 0.514822 , 0.499897 , 0.479678 , 0.344129 , 0.352344 , 0.356336 , 0.36371 , 0.381288 , 0.348606 , 0.404441 , 0.44706 , 0.427173 , 0.45354 , 0.482561 , 0.576397 , 0.593796 , 0.493072 , 0.433053 , 0.517577 , 0.546789 , 0.534377 , 0.509451 , 0.483811 , 0.477407 , 0.485546 , 0.438564 , 0.388661 , 0.501185 , 0.373609 , 0.378214 , 0.386633 , 0.497078 , 0.419417 , 0.411623 , 0.479627 , 0.50829 , 0.52907 , 0.48848 , 0.546024 , 0.612803 , 0.596067 , 0.599651 , 0.643419 , 0.422172 , 0.363034 , 0.432543 , 0.443896 , 0.395652 
 951 , 0.430568 , 0.415563 , 0.432903 , 0.48251 , 0.518656 , 0.619772 , 0.676626 , 0.557852 , 0.587721 , 0.523148 , 0.513833 , 0.475416 , 0.514778 , 0.498995 , 0.479218 , 0.344061 , 0.352291 , 0.356591 , 0.363251 , 0.381458 , 0.348297 , 0.404054 , 0.446861 , 0.427148 , 0.452335 , 0.482089 , 0.576366 , 0.59359 , 0.493062 , 0.432762 , 0.517406 , 0.546203 , 0.53449 , 0.508704 , 0.483403 , 0.476743 , 0.485202 , 0.438134 , 0.388514 , 0.501432 , 0.374211 , 0.378307 , 0.385566 , 0.495345 , 0.418868 , 0.41125 , 0.479129 , 0.507684 , 0.528991 , 0.488175 , 0.545476 , 0.611734 , 0.594547 , 0.598082 , 0.641883 , 0.42207 , 0.363149 , 0.432443 , 0.443544 , 0.396361 
 952 , 0.430511 , 0.415157 , 0.432693 , 0.48197 , 0.517629 , 0.619258 , 0.67581 , 0.556887 , 0.587518 , 0.522607 , 0.512639 , 0.475691 , 0.514745 , 0.498102 , 0.478767 , 0.343993 , 0.35225 , 0.356845 , 0.362818 , 0.38163 , 0.347987 , 0.403671 , 0.446669 , 0.427142 , 0.451148 , 0.481638 , 0.57635 , 0.593414 , 0.493061 , 0.432489 , 0.517259 , 0.545643 , 0.534616 , 0.507968 , 0.482991 , 0.476099 , 0.484867 , 0.437709 , 0.388394 , 0.501689 , 0.374802 , 0.378414 , 0.384527 , 0.493635 , 0.418323 , 0.410895 , 0.478639 , 0.507074 , 0.528911 , 0.487867 , 0.544954 , 0.610669 , 0.593057 , 0.596528 , 0.640381 , 0.421973 , 0.363264 , 0.432336 , 0.44321 , 0.39706 
 953 , 0.429922 , 0.414311 , 0.431839 , 0.481311 , 0.515998 , 0.618332 , 0.674544 , 0.555368 , 0.586729 , 0.521329 , 0.511023 , 0.474991 , 0.514221 , 0.496491 , 0.477796 , 0.343631 , 0.351918 , 0.356475 , 0.363531 , 0.381478 , 0.347362 , 0.402952 , 0.446028 , 0.426546 , 0.449633 , 0.480892 , 0.575561 , 0.592542 , 0.492429 , 0.432029 , 0.516734 , 0.54491 , 0.534008 , 0.507469 , 0.48272 , 0.474369 , 0.483279 , 0.437233 , 0.388192 , 0.501441 , 0.37352 , 0.378165 , 0.383991 , 0.491947 , 0.417713 , 0.410466 , 0.477377 , 0.50601 , 0.527966 , 0.487264 , 0.544009 , 0.609232 , 0.591184 , 0.594865 , 0.639083 , 0.421609 , 0.363087 , 0.431699 , 0.442411 , 0.396885 
 954 , 0.429375 , 0.413442 , 0.431123 , 0.48091 , 0.514675 , 0.618086 , 0.673585 , 0.554115 , 0.585942 , 0.52021 , 0.509685 , 0.474109 , 0.513915 , 0.495044 , 0.476946 , 0.343429 , 0.351687 , 0.356221 , 0.365023 , 0.381425 , 0.347127 , 0.403234 , 0.445587 , 0.42593 , 0.448487 , 0.480428 , 0.574354 , 0.591806 , 0.492283 , 0.432009 , 0.516309 , 0.54478 , 0.533686 , 0.507203 , 0.483329 , 0.472576 , 0.481606 , 0.437114 , 0.388289 , 0.50087 , 0.372166 , 0.377992 , 0.384021 , 0.490447 , 0.417305 , 0.409959 , 0.476224 , 0.504885 , 0.527087 , 0.486736 , 0.543121 , 0.608056 , 0.590084 , 0.593807 , 0.638642 , 0.421497 , 0.362908 , 0.431009 , 0.441977 , 0.396547 
 955 , 0.428898 , 0.412646 , 0.430557 , 0.480618 , 0.513565 , 0.618183 , 0.672842 , 0.553036 , 0.585236 , 0.51924 , 0.508524 , 0.473258 , 0.513755 , 0.493766 , 0.476222 , 0.343356 , 0.351552 , 0.356074 , 0.366677 , 0.381459 , 0.347106 , 0.404007 , 0.445302 , 0.425376 , 0.447544 , 0.480111 , 0.57305 , 0.591202 , 0.492411 , 0.432229 , 0.515959 , 0.544942 , 0.533567 , 0.507004 , 0.484266 , 0.47089 , 0.480061 , 0.437144 , 0.388528 , 0.500239 , 0.371022 , 0.3779 , 0.384233 , 0.489042 , 0.417016 , 0.409441 , 0.475222 , 0.503824 , 0.526334 , 0.486293 , 0.542332 , 0.607062 , 0.589366 , 0.593039 , 0.638527 , 0.421526 , 0.362763 , 0.430355 , 0.441755 , 0.396255 
 956 , 0.428528 , 0.411927 , 0.430054 , 0.480097 , 0.512493 , 0.618243 , 0.671655 , 0.551889 , 0.584208 , 0.518094 , 0.507207 , 0.4721 , 0.513262 , 0.49241 , 0.475203 , 0.342999 , 0.351337 , 0.355828 , 0.367257 , 0.38126 , 0.346859 , 0.404421 , 0.444549 , 0.424668 , 0.44634 , 0.479542 , 0.571417 , 0.590238 , 0.492283 , 0.432211 , 0.515507 , 0.545165 , 0.533206 , 0.506702 , 0.484336 , 0.469829 , 0.479038 , 0.437169 , 0.388589 , 0.498944 , 0.370701 , 0.377841 , 0.3843 , 0.487578 , 0.416758 , 0.408861 , 0.474257 , 0.502804 , 0.525536 , 0.48561 , 0.54109 , 0.605855 , 0.588649 , 0.592105 , 0.637935 , 0.421186 , 0.362678 , 0.429487 , 0.441319 , 0.395376 
 957 , 0.428408 , 0.411532 , 0.429625 , 0.479313 , 0.51161 , 0.617724 , 0.67016 , 0.550758 , 0.583093 , 0.51683 , 0.505964 , 0.470869 , 0.512727 , 0.491133 , 0.474194 , 0.342621 , 0.351141 , 0.355608 , 0.3668 , 0.380916 , 0.34646 , 0.404028 , 0.443628 , 0.424104 , 0.445121 , 0.478811 , 0.569918 , 0.589166 , 0.491722 , 0.432047 , 0.515123 , 0.545576 , 0.532803 , 0.506491 , 0.483504 , 0.469651 , 0.478723 , 0.437329 , 0.388457 , 0.497231 , 0.371166 , 0.377854 , 0.384253 , 0.486289 , 0.416488 , 0.408445 , 0.473403 , 0.501886 , 0.52481 , 0.484984 , 0.539754 , 0.60485 , 0.588238 , 0.591261 , 0.63706 , 0.420691 , 0.362948 , 0.428747 , 0.440855 , 0.394128 
 958 , 0.428551 , 0.411555 , 0.429229 , 0.478524 , 0.511048 , 0.616373 , 0.668929 , 0.549781 , 0.582369 , 0.515664 , 0.50514 , 0.470032 , 0.512654 , 0.490164 , 0.473682 , 0.34263 , 0.351097 , 0.355575 , 0.366362 , 0.380774 , 0.346168 , 0.402938 , 0.443189 , 0.423998 , 0.444281 , 0.478285 , 0.569161 , 0.588553 , 0.490904 , 0.431976 , 0.515024 , 0.546106 , 0.532773 , 0.506595 , 0.4827 , 0.469894 , 0.478699 , 0.437695 , 0.3883 , 0.495908 , 0.371555 , 0.377977 , 0.384249 , 0.485372 , 0.416134 , 0.408445 , 0.472703 , 0.501101 , 0.524344 , 0.484845 , 0.538957 , 0.60452 , 0.588339 , 0.590823 , 0.63648 , 0.420524 , 0.363678 , 0.428602 , 0.440718 , 0.393217 
 959 , 0.428619 , 0.411488 , 0.428769 , 0.477671 , 0.510381 , 0.614917 , 0.667649 , 0.548722 , 0.581569 , 0.51446 , 0.50425 , 0.469225 , 0.512508 , 0.489121 , 0.473154 , 0.342565 , 0.350936 , 0.355416 , 0.365865 , 0.38058 , 0.345743 , 0.40179 , 0.442621 , 0.423776 , 0.44341 , 0.477509 , 0.568293 , 0.587901 , 0.489947 , 0.431785 , 0.514661 , 0.546407 , 0.532605 , 0.506477 , 0.481926 , 0.470076 , 0.47861 , 0.438042 , 0.388251 , 0.494865 , 0.371846 , 0.378153 , 0.384184 , 0.484378 , 0.415793 , 0.40836 , 0.471928 , 0.500245 , 0.52382 , 0.484691 , 0.53801 , 0.604043 , 0.588339 , 0.590254 , 0.635802 , 0.42041 , 0.364238 , 0.428456 , 0.440469 , 0.392368 
 960 , 0.428385 , 0.411068 , 0.42805 , 0.476459 , 0.509248 , 0.612929 , 0.666119 , 0.54724 , 0.580425 , 0.513039 , 0.50303 , 0.46847 , 0.512097 , 0.487757 , 0.472496 , 0.342195 , 0.350333 , 0.354768 , 0.365161 , 0.380174 , 0.344722 , 0.400378 , 0.441515 , 0.423058 , 0.442358 , 0.475753 , 0.566985 , 0.587052 , 0.488376 , 0.431085 , 0.513225 , 0.545803 , 0.531867 , 0.505433 , 0.481154 , 0.469981 , 0.47828 , 0.438369 , 0.388597 , 0.494817 , 0.371714 , 0.378527 , 0.38389 , 0.482975 , 0.415453 , 0.407983 , 0.470836 , 0.499029 , 0.522998 , 0.484499 , 0.536426 , 0.602957 , 0.587857 , 0.589059 , 0.634631 , 0.420519 , 0.36412 , 0.428348 , 0.439793 , 0.391707 
 961 , 0.428013 , 0.410369 , 0.427185 , 0.475382 , 0.508161 , 0.611962 , 0.66503 , 0.546009 , 0.579616 , 0.512204 , 0.50183 , 0.468149 , 0.51161 , 0.486659 , 0.471685 , 0.341758 , 0.349955 , 0.354357 , 0.36483 , 0.379977 , 0.343983 , 0.400007 , 0.440415 , 0.422449 , 0.441528 , 0.474727 , 0.56625 , 0.586738 , 0.488006 , 0.43082 , 0.512365 , 0.545378 , 0.531023 , 0.504575 , 0.480724 , 0.469966 , 0.478065 , 0.43861 , 0.388991 , 0.494955 , 0.371594 , 0.378716 , 0.383365 , 0.481737 , 0.415253 , 0.407488 , 0.469991 , 0.498479 , 0.522516 , 0.484136 , 0.534819 , 0.601551 , 0.586886 , 0.588098 , 0.633612 , 0.420607 , 0.363767 , 0.428001 , 0.43929 , 0.39129 
 962 , 0.427673 , 0.409713 , 0.426377 , 0.474355 , 0.507139 , 0.611058 , 0.663999 , 0.544848 , 0.578842 , 0.51141 , 0.500709 , 0.46785 , 0.511151 , 0.485637 , 0.470912 , 0.341356 , 0.349589 , 0.353971 , 0.364524 , 0.379781 , 0.343294 , 0.399666 , 0.439374 , 0.421884 , 0.440732 , 0.473763 , 0.565561 , 0.586433 , 0.487662 , 0.430574 , 0.511558 , 0.544984 , 0.530234 , 0.503757 , 0.480317 , 0.469949 , 0.477861 , 0.438831 , 0.389359 , 0.49508 , 0.371486 , 0.378904 , 0.382866 , 0.480576 , 0.415058 , 0.407022 , 0.469208 , 0.497968 , 0.522075 , 0.48381 , 0.53332 , 0.600233 , 0.585964 , 0.587198 , 0.632659 , 0.420686 , 0.363426 , 0.427685 , 0.438807 , 0.390902 
 963 , 0.427542 , 0.409504 , 0.425626 , 0.473539 , 0.506152 , 0.609958 , 0.6632 , 0.544008 , 0.577996 , 0.510548 , 0.499681 , 0.467608 , 0.511174 , 0.48459 , 0.469892 , 0.340914 , 0.349288 , 0.353708 , 0.364428 , 0.379224 , 0.342583 , 0.399386 , 0.438372 , 0.420997 , 0.439489 , 0.472679 , 0.565017 , 0.585781 , 0.487316 , 0.430476 , 0.510928 , 0.544917 , 0.529187 , 0.502849 , 0.480513 , 0.469499 , 0.476891 , 0.438667 , 0.389121 , 0.495334 , 0.37112 , 0.378745 , 0.383092 , 0.48001 , 0.414587 , 0.406373 , 0.468554 , 0.497692 , 0.521599 , 0.483436 , 0.53168 , 0.59887 , 0.584664 , 0.585486 , 0.632134 , 0.420653 , 0.362684 , 0.427014 , 0.4389 , 0.390766 
 964 , 0.427378 , 0.409965 , 0.425208 , 0.473289 , 0.505405 , 0.609356 , 0.662784 , 0.543775 , 0.577596 , 0.509844 , 0.4992 , 0.4676 , 0.512064 , 0.484044 , 0.469513 , 0.340951 , 0.349437 , 0.353802 , 0.364728 , 0.379161 , 0.342373 , 0.399628 , 0.438071 , 0.420707 , 0.438905 , 0.472149 , 0.5651 , 0.585481 , 0.487122 , 0.430861 , 0.510764 , 0.545897 , 0.528888 , 0.502401 , 0.481138 , 0.469022 , 0.476098 , 0.438807 , 0.388922 , 0.495608 , 0.370847 , 0.378744 , 0.383625 , 0.479102 , 0.414282 , 0.406017 , 0.46825 , 0.497386 , 0.521347 , 0.483394 , 0.530568 , 0.598467 , 0.584279 , 0.584217 , 0.632201 , 0.421051 , 0.362202 , 0.426888 , 0.439371 , 0.390933 
