  time  ,:56:25 A,:56:32 A,:56:39 A,:56:48 A,:56:55 A,:57:52 A,:58:08 A,:58:15 A,:58:26 A,:58:33 A,:59:13 A,:59:20 A,:59:26 A,:59:36 A,:59:48 A,:00:13 P,:00:19 P,:00:27 P,:00:33 P,:00:43 P,:01:38 P,:01:45 P,:01:51 P,:01:59 P,:02:14 P,:02:57 P,:03:02 P,:03:09 P,:03:16 P,:03:24 P,:03:44 P,:03:50 P,:03:59 P,:04:12 P,:04:19 P,:05:00 P,:05:07 P,:05:15 P,:05:23 P,:05:30 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 361 , 0.003817 , 0.009642 , 0.027499 , 0.008485 , 0.005666 , 0.017969 , 0.015958 , 0.006967 , 0.011278 , 0.014992 , 0.010222 , 0.009773 , 0.008535 , 0.005689 , 0.004172 , 0.027032 , 0.018378 , 0.011936 , 0.005459 , 0.008183 , 0.001577 , 0.002379 , 0.003848 , 0.001154 , 0.004662 , 0.008964 , 0.010774 , 0.008466 , 0.009728 , 0.007822 , 0.008089 , 0.007987 , 0.005308 , 0.005627 , 0.006025 , 0.011976 , 0.010644 , 0.010965 , 0.007438 , 0.008423 
 362 , 0.003905 , 0.010342 , 0.027641 , 0.008627 , 0.005958 , 0.017811 , 0.016221 , 0.007053 , 0.011664 , 0.015271 , 0.010538 , 0.010044 , 0.008902 , 0.005948 , 0.004384 , 0.027148 , 0.018808 , 0.012348 , 0.005765 , 0.008431 , 0.001798 , 0.002486 , 0.004022 , 0.001327 , 0.004852 , 0.008996 , 0.011254 , 0.008794 , 0.010084 , 0.007946 , 0.008434 , 0.008073 , 0.005531 , 0.005768 , 0.006201 , 0.012371 , 0.011084 , 0.011372 , 0.007678 , 0.008696 
 363 , 0.004041 , 0.010162 , 0.027667 , 0.008865 , 0.006119 , 0.018157 , 0.015926 , 0.007316 , 0.011339 , 0.015465 , 0.010569 , 0.009987 , 0.009171 , 0.006003 , 0.004531 , 0.027811 , 0.019227 , 0.012602 , 0.005862 , 0.008437 , 0.002012 , 0.002688 , 0.004122 , 0.001555 , 0.005038 , 0.009438 , 0.011315 , 0.00883 , 0.010155 , 0.007988 , 0.008377 , 0.008496 , 0.005735 , 0.006077 , 0.006416 , 0.012541 , 0.010827 , 0.011442 , 0.007679 , 0.008646 
 364 , 0.004162 , 0.009998 , 0.027682 , 0.009079 , 0.006268 , 0.018485 , 0.015655 , 0.007553 , 0.011041 , 0.015635 , 0.010593 , 0.009932 , 0.009423 , 0.00605 , 0.004666 , 0.02845 , 0.019626 , 0.01283 , 0.005951 , 0.008439 , 0.00221 , 0.002878 , 0.004217 , 0.001754 , 0.00521 , 0.009864 , 0.011367 , 0.008861 , 0.010217 , 0.008021 , 0.008322 , 0.00891 , 0.005924 , 0.006361 , 0.006623 , 0.012698 , 0.010598 , 0.011504 , 0.007675 , 0.008598 
 365 , 0.00427 , 0.009846 , 0.027689 , 0.009273 , 0.006407 , 0.018796 , 0.015405 , 0.007766 , 0.010767 , 0.015785 , 0.010612 , 0.009879 , 0.009658 , 0.006091 , 0.00479 , 0.029066 , 0.020007 , 0.013037 , 0.006033 , 0.008438 , 0.002393 , 0.003057 , 0.004305 , 0.001929 , 0.005372 , 0.010275 , 0.01141 , 0.008888 , 0.010272 , 0.008048 , 0.00827 , 0.009317 , 0.006099 , 0.006621 , 0.006823 , 0.012842 , 0.010393 , 0.011558 , 0.007668 , 0.008551 
 366 , 0.004422 , 0.010024 , 0.028113 , 0.009713 , 0.006332 , 0.019187 , 0.015593 , 0.007832 , 0.01081 , 0.01584 , 0.011001 , 0.010122 , 0.009657 , 0.006278 , 0.004831 , 0.029176 , 0.020402 , 0.013326 , 0.006248 , 0.008707 , 0.0025 , 0.003179 , 0.004396 , 0.001969 , 0.005389 , 0.010381 , 0.011784 , 0.008887 , 0.01039 , 0.008215 , 0.008466 , 0.009601 , 0.006164 , 0.006784 , 0.006901 , 0.013091 , 0.010588 , 0.011784 , 0.007866 , 0.008711 
 367 , 0.004579 , 0.01027 , 0.028603 , 0.010201 , 0.006207 , 0.019572 , 0.01587 , 0.007871 , 0.010913 , 0.015879 , 0.01146 , 0.010419 , 0.009613 , 0.006491 , 0.004853 , 0.029184 , 0.020779 , 0.013622 , 0.006485 , 0.009026 , 0.00259 , 0.003286 , 0.004484 , 0.001979 , 0.005373 , 0.010412 , 0.012218 , 0.008882 , 0.010509 , 0.008405 , 0.008707 , 0.00984 , 0.006202 , 0.006917 , 0.006953 , 0.013348 , 0.010855 , 0.012033 , 0.008102 , 0.008904 
 368 , 0.004728 , 0.01051 , 0.029061 , 0.010677 , 0.00608 , 0.019929 , 0.016138 , 0.007913 , 0.011007 , 0.015916 , 0.0119 , 0.010697 , 0.009578 , 0.006695 , 0.004873 , 0.029204 , 0.021132 , 0.0139 , 0.006711 , 0.009332 , 0.002675 , 0.003389 , 0.004568 , 0.001983 , 0.005356 , 0.010435 , 0.012629 , 0.008879 , 0.010611 , 0.008584 , 0.008934 , 0.010059 , 0.006233 , 0.007038 , 0.007006 , 0.013587 , 0.011102 , 0.012263 , 0.008326 , 0.009081 
 369 , 0.004806 , 0.010514 , 0.029545 , 0.010901 , 0.006056 , 0.020017 , 0.016445 , 0.007946 , 0.011122 , 0.016014 , 0.012214 , 0.010785 , 0.009634 , 0.006858 , 0.004957 , 0.029304 , 0.021325 , 0.014013 , 0.006801 , 0.009487 , 0.002715 , 0.00343 , 0.004604 , 0.00197 , 0.005366 , 0.010473 , 0.012821 , 0.008968 , 0.010658 , 0.008709 , 0.009067 , 0.010136 , 0.00628 , 0.007141 , 0.007031 , 0.013621 , 0.011284 , 0.012397 , 0.008467 , 0.009173 
 370 , 0.004798 , 0.010234 , 0.030073 , 0.010817 , 0.006157 , 0.019793 , 0.016808 , 0.007968 , 0.011268 , 0.016182 , 0.012373 , 0.01065 , 0.009799 , 0.006975 , 0.005123 , 0.029492 , 0.021333 , 0.013932 , 0.006727 , 0.009462 , 0.002701 , 0.003397 , 0.004585 , 0.00194 , 0.00541 , 0.01053 , 0.012749 , 0.009171 , 0.010647 , 0.008775 , 0.009086 , 0.010055 , 0.006347 , 0.007227 , 0.00702 , 0.013412 , 0.01139 , 0.012417 , 0.008508 , 0.009166 
 371 , 0.004796 , 0.009958 , 0.030583 , 0.010736 , 0.006254 , 0.019592 , 0.017158 , 0.007989 , 0.011416 , 0.016323 , 0.012528 , 0.010536 , 0.009958 , 0.007091 , 0.005289 , 0.029655 , 0.02134 , 0.013858 , 0.006662 , 0.00944 , 0.002689 , 0.003367 , 0.004563 , 0.00191 , 0.005452 , 0.010593 , 0.012689 , 0.009364 , 0.01065 , 0.008848 , 0.009104 , 0.010004 , 0.006413 , 0.007314 , 0.007011 , 0.013211 , 0.011495 , 0.012437 , 0.008545 , 0.009166 
 372 , 0.004788 , 0.009705 , 0.03105 , 0.010673 , 0.006362 , 0.019452 , 0.017489 , 0.00801 , 0.011566 , 0.01646 , 0.012675 , 0.01045 , 0.010103 , 0.007193 , 0.00545 , 0.029789 , 0.021357 , 0.013812 , 0.006618 , 0.00944 , 0.002679 , 0.003342 , 0.004552 , 0.001881 , 0.005496 , 0.010672 , 0.012642 , 0.009539 , 0.010667 , 0.008912 , 0.009129 , 0.009972 , 0.006471 , 0.007409 , 0.007002 , 0.013036 , 0.011585 , 0.012456 , 0.00858 , 0.009169 
 373 , 0.004664 , 0.009631 , 0.031114 , 0.010822 , 0.006581 , 0.019961 , 0.017688 , 0.008053 , 0.011735 , 0.016712 , 0.012725 , 0.010584 , 0.010105 , 0.007158 , 0.00555 , 0.029721 , 0.021537 , 0.014095 , 0.006844 , 0.009718 , 0.002661 , 0.003394 , 0.004693 , 0.001857 , 0.00557 , 0.010965 , 0.01268 , 0.009523 , 0.010808 , 0.008857 , 0.009276 , 0.009975 , 0.006454 , 0.007647 , 0.006976 , 0.013122 , 0.011509 , 0.01253 , 0.008663 , 0.00922 
 374 , 0.004547 , 0.00959 , 0.031146 , 0.010967 , 0.006812 , 0.020417 , 0.01785 , 0.00809 , 0.011889 , 0.016963 , 0.012774 , 0.010695 , 0.010102 , 0.007116 , 0.005643 , 0.029647 , 0.02169 , 0.014357 , 0.00704 , 0.009981 , 0.00264 , 0.00344 , 0.004833 , 0.001832 , 0.005637 , 0.011233 , 0.012709 , 0.009515 , 0.010913 , 0.008789 , 0.009401 , 0.009967 , 0.00643 , 0.007858 , 0.006944 , 0.013198 , 0.011429 , 0.012568 , 0.008719 , 0.009244 
 375 , 0.004435 , 0.009571 , 0.031157 , 0.01111 , 0.007051 , 0.020834 , 0.017984 , 0.008122 , 0.012033 , 0.017213 , 0.012825 , 0.01079 , 0.010097 , 0.007071 , 0.005731 , 0.02957 , 0.021824 , 0.014604 , 0.007212 , 0.010234 , 0.002617 , 0.00348 , 0.004972 , 0.001805 , 0.005701 , 0.011481 , 0.012733 , 0.009513 , 0.010991 , 0.008711 , 0.009512 , 0.009953 , 0.006401 , 0.008049 , 0.006909 , 0.013268 , 0.011347 , 0.012582 , 0.008755 , 0.009247 
 376 , 0.004598 , 0.009942 , 0.031528 , 0.011247 , 0.007321 , 0.021338 , 0.018156 , 0.008216 , 0.012415 , 0.017398 , 0.01293 , 0.011211 , 0.010169 , 0.007255 , 0.005895 , 0.030008 , 0.022091 , 0.014808 , 0.007369 , 0.010529 , 0.002689 , 0.003542 , 0.005094 , 0.001867 , 0.005868 , 0.011681 , 0.01311 , 0.009643 , 0.011282 , 0.008889 , 0.009768 , 0.010145 , 0.006477 , 0.008138 , 0.007035 , 0.013441 , 0.01153 , 0.012803 , 0.008861 , 0.009438 
 377 , 0.004852 , 0.010399 , 0.031974 , 0.011343 , 0.007564 , 0.021781 , 0.018301 , 0.008292 , 0.012849 , 0.017476 , 0.013036 , 0.011702 , 0.010238 , 0.007488 , 0.006066 , 0.030536 , 0.022397 , 0.014947 , 0.007515 , 0.01077 , 0.002792 , 0.003599 , 0.00518 , 0.001956 , 0.006042 , 0.011812 , 0.013571 , 0.009786 , 0.011606 , 0.009119 , 0.010049 , 0.010375 , 0.006565 , 0.008162 , 0.007198 , 0.013591 , 0.011774 , 0.013059 , 0.008979 , 0.009672 
 378 , 0.00509 , 0.01079 , 0.032362 , 0.011408 , 0.007771 , 0.02214 , 0.018413 , 0.008331 , 0.013244 , 0.017486 , 0.013126 , 0.012136 , 0.010281 , 0.007679 , 0.006214 , 0.030962 , 0.022694 , 0.015047 , 0.007658 , 0.010949 , 0.002888 , 0.003643 , 0.005241 , 0.002038 , 0.006186 , 0.011904 , 0.013979 , 0.009896 , 0.011883 , 0.009303 , 0.010298 , 0.010566 , 0.006626 , 0.008166 , 0.007337 , 0.013686 , 0.011979 , 0.013271 , 0.009083 , 0.009877 
 379 , 0.005136 , 0.011005 , 0.032663 , 0.011403 , 0.00784 , 0.022323 , 0.018416 , 0.00837 , 0.013489 , 0.017521 , 0.013221 , 0.012384 , 0.010287 , 0.007787 , 0.006266 , 0.031234 , 0.022904 , 0.015118 , 0.007717 , 0.011073 , 0.002912 , 0.003633 , 0.00522 , 0.002049 , 0.006265 , 0.011968 , 0.014183 , 0.009955 , 0.012051 , 0.009409 , 0.010402 , 0.010679 , 0.006626 , 0.008123 , 0.007418 , 0.013718 , 0.012132 , 0.013376 , 0.009177 , 0.009917 
 380 , 0.004805 , 0.010941 , 0.032792 , 0.011305 , 0.007664 , 0.022256 , 0.018245 , 0.008438 , 0.013448 , 0.017693 , 0.013321 , 0.012327 , 0.010248 , 0.007781 , 0.006143 , 0.031307 , 0.022947 , 0.015173 , 0.007621 , 0.011169 , 0.002798 , 0.003532 , 0.005062 , 0.001917 , 0.006238 , 0.012023 , 0.014054 , 0.009946 , 0.012043 , 0.009406 , 0.01025 , 0.01068 , 0.006533 , 0.008011 , 0.007407 , 0.013672 , 0.01221 , 0.013317 , 0.009246 , 0.009649 
 381 , 0.004473 , 0.010908 , 0.032876 , 0.011239 , 0.007491 , 0.022238 , 0.018102 , 0.008503 , 0.013393 , 0.017907 , 0.013404 , 0.012301 , 0.010214 , 0.007802 , 0.006027 , 0.031424 , 0.023007 , 0.015245 , 0.007544 , 0.011302 , 0.002688 , 0.003439 , 0.004913 , 0.00178 , 0.006211 , 0.012096 , 0.013979 , 0.009943 , 0.01204 , 0.009417 , 0.010117 , 0.010697 , 0.006455 , 0.007919 , 0.007401 , 0.013635 , 0.012287 , 0.01328 , 0.009296 , 0.009394 
 382 , 0.004137 , 0.010892 , 0.032942 , 0.011192 , 0.007321 , 0.02225 , 0.017976 , 0.008567 , 0.013332 , 0.018149 , 0.013482 , 0.012295 , 0.010186 , 0.00784 , 0.005914 , 0.031572 , 0.023081 , 0.01533 , 0.007477 , 0.011459 , 0.00258 , 0.003351 , 0.004768 , 0.001639 , 0.006186 , 0.012183 , 0.013935 , 0.009945 , 0.012043 , 0.009437 , 0.009994 , 0.010725 , 0.006384 , 0.007839 , 0.007398 , 0.013604 , 0.012366 , 0.013258 , 0.009337 , 0.009144 
 383 , 0.004122 , 0.011117 , 0.032874 , 0.011398 , 0.007453 , 0.022323 , 0.018225 , 0.008573 , 0.013409 , 0.018413 , 0.013642 , 0.012423 , 0.010289 , 0.007913 , 0.006089 , 0.031643 , 0.023226 , 0.015502 , 0.007487 , 0.011814 , 0.002704 , 0.003445 , 0.004808 , 0.00157 , 0.00611 , 0.012324 , 0.014129 , 0.0101 , 0.012058 , 0.009572 , 0.01009 , 0.010737 , 0.006468 , 0.007966 , 0.007498 , 0.013685 , 0.012378 , 0.013247 , 0.009353 , 0.009266 
 384 , 0.004112 , 0.011344 , 0.032869 , 0.011601 , 0.007596 , 0.02239 , 0.018496 , 0.00859 , 0.013508 , 0.018674 , 0.013811 , 0.01255 , 0.010395 , 0.007982 , 0.006276 , 0.031707 , 0.02339 , 0.015686 , 0.007506 , 0.012167 , 0.002839 , 0.003542 , 0.004858 , 0.001504 , 0.006032 , 0.01246 , 0.014321 , 0.010256 , 0.01208 , 0.009704 , 0.010199 , 0.010734 , 0.006559 , 0.008108 , 0.007592 , 0.013761 , 0.012389 , 0.013245 , 0.009376 , 0.009403 
 385 , 0.004098 , 0.011564 , 0.032906 , 0.011796 , 0.007739 , 0.022451 , 0.018769 , 0.008616 , 0.013614 , 0.018929 , 0.013985 , 0.01267 , 0.010499 , 0.008048 , 0.006463 , 0.031767 , 0.023562 , 0.015873 , 0.007528 , 0.012513 , 0.002974 , 0.003635 , 0.004907 , 0.001439 , 0.005955 , 0.012593 , 0.014504 , 0.010409 , 0.012106 , 0.009829 , 0.010311 , 0.010723 , 0.006651 , 0.008254 , 0.00768 , 0.01383 , 0.012401 , 0.013248 , 0.009406 , 0.009537 
 386 , 0.004306 , 0.011607 , 0.03327 , 0.011992 , 0.007896 , 0.022589 , 0.019033 , 0.008788 , 0.013918 , 0.019069 , 0.014186 , 0.012884 , 0.01075 , 0.00818 , 0.006598 , 0.031961 , 0.023962 , 0.01614 , 0.007655 , 0.012718 , 0.003102 , 0.003803 , 0.004978 , 0.00153 , 0.006066 , 0.012757 , 0.014716 , 0.010592 , 0.012228 , 0.009955 , 0.010508 , 0.010835 , 0.006786 , 0.008456 , 0.007826 , 0.014003 , 0.012471 , 0.013392 , 0.009524 , 0.009711 
 387 , 0.004652 , 0.011533 , 0.033827 , 0.01218 , 0.008057 , 0.022774 , 0.019275 , 0.009048 , 0.014339 , 0.019119 , 0.014397 , 0.013147 , 0.011088 , 0.008352 , 0.006692 , 0.03223 , 0.02449 , 0.016451 , 0.007845 , 0.012823 , 0.003221 , 0.004012 , 0.005057 , 0.001721 , 0.006299 , 0.012936 , 0.014936 , 0.010789 , 0.012406 , 0.010078 , 0.010754 , 0.011027 , 0.006945 , 0.008688 , 0.008008 , 0.014235 , 0.012571 , 0.01362 , 0.009696 , 0.009902 
 388 , 0.004982 , 0.011464 , 0.034354 , 0.012355 , 0.008212 , 0.022951 , 0.0195 , 0.009292 , 0.014738 , 0.019158 , 0.014593 , 0.013394 , 0.011407 , 0.008519 , 0.00678 , 0.032476 , 0.024981 , 0.016744 , 0.008025 , 0.012926 , 0.003334 , 0.00421 , 0.00513 , 0.001902 , 0.006518 , 0.013104 , 0.015144 , 0.010975 , 0.012571 , 0.010194 , 0.010984 , 0.011213 , 0.007096 , 0.008905 , 0.008179 , 0.014454 , 0.012663 , 0.013837 , 0.009861 , 0.010079 
 389 , 0.005224 , 0.011468 , 0.034781 , 0.012552 , 0.008344 , 0.023201 , 0.019736 , 0.00952 , 0.015053 , 0.019267 , 0.014814 , 0.013631 , 0.011688 , 0.008713 , 0.006877 , 0.032721 , 0.025416 , 0.017037 , 0.00822 , 0.013073 , 0.003441 , 0.00435 , 0.005225 , 0.002068 , 0.006729 , 0.013265 , 0.015348 , 0.011185 , 0.012761 , 0.010343 , 0.011174 , 0.011403 , 0.00724 , 0.009109 , 0.008349 , 0.014652 , 0.012771 , 0.014008 , 0.010034 , 0.01023 
 390 , 0.005208 , 0.011699 , 0.034933 , 0.012854 , 0.008425 , 0.023722 , 0.02005 , 0.009726 , 0.015134 , 0.019633 , 0.015149 , 0.013863 , 0.011885 , 0.009018 , 0.00701 , 0.032998 , 0.025718 , 0.017355 , 0.008497 , 0.013378 , 0.003548 , 0.004325 , 0.005405 , 0.002206 , 0.00694 , 0.013432 , 0.015567 , 0.011502 , 0.013056 , 0.010627 , 0.011252 , 0.011634 , 0.007378 , 0.009294 , 0.008532 , 0.014805 , 0.012945 , 0.01405 , 0.010255 , 0.010326 
 391 , 0.005193 , 0.011925 , 0.035077 , 0.013142 , 0.008503 , 0.02422 , 0.020346 , 0.009923 , 0.015214 , 0.019985 , 0.015471 , 0.014087 , 0.012074 , 0.00931 , 0.007141 , 0.03327 , 0.026014 , 0.017662 , 0.008762 , 0.013669 , 0.003648 , 0.0043 , 0.005576 , 0.002338 , 0.007143 , 0.013594 , 0.015779 , 0.011805 , 0.013341 , 0.010898 , 0.011328 , 0.011853 , 0.007512 , 0.009475 , 0.008711 , 0.014953 , 0.013113 , 0.014093 , 0.010468 , 0.010421 
 392 , 0.005182 , 0.012142 , 0.035218 , 0.013419 , 0.008578 , 0.0247 , 0.020627 , 0.010111 , 0.015291 , 0.020325 , 0.015781 , 0.014303 , 0.012257 , 0.009588 , 0.007265 , 0.033534 , 0.0263 , 0.017958 , 0.009013 , 0.01395 , 0.003745 , 0.004278 , 0.005743 , 0.002464 , 0.007338 , 0.013749 , 0.015983 , 0.012094 , 0.013616 , 0.011154 , 0.011402 , 0.012063 , 0.007641 , 0.00965 , 0.008881 , 0.015096 , 0.013276 , 0.014137 , 0.010668 , 0.010511 
 393 , 0.00544 , 0.012567 , 0.035527 , 0.013509 , 0.009016 , 0.025004 , 0.02091 , 0.010156 , 0.01569 , 0.020564 , 0.016049 , 0.014623 , 0.012421 , 0.009939 , 0.007483 , 0.033817 , 0.026671 , 0.018325 , 0.009271 , 0.01436 , 0.003872 , 0.004568 , 0.00599 , 0.002652 , 0.007571 , 0.014011 , 0.016381 , 0.01232 , 0.013796 , 0.011314 , 0.011634 , 0.012335 , 0.007808 , 0.009831 , 0.009054 , 0.015283 , 0.013394 , 0.014406 , 0.010921 , 0.010749 
 394 , 0.005724 , 0.012993 , 0.035844 , 0.013561 , 0.009479 , 0.025258 , 0.021174 , 0.010172 , 0.01611 , 0.020768 , 0.016292 , 0.014939 , 0.012572 , 0.010275 , 0.007698 , 0.034083 , 0.027029 , 0.018679 , 0.009513 , 0.014762 , 0.003991 , 0.004882 , 0.006235 , 0.002834 , 0.007796 , 0.014272 , 0.016782 , 0.012519 , 0.013946 , 0.011446 , 0.011874 , 0.012596 , 0.007968 , 0.009998 , 0.009215 , 0.015463 , 0.013494 , 0.014693 , 0.011163 , 0.010996 
 395 , 0.005983 , 0.013386 , 0.036141 , 0.013609 , 0.00991 , 0.025492 , 0.021418 , 0.010191 , 0.016496 , 0.020957 , 0.016512 , 0.01523 , 0.012714 , 0.010586 , 0.007896 , 0.034326 , 0.02736 , 0.019006 , 0.009732 , 0.015132 , 0.004104 , 0.005173 , 0.006458 , 0.003004 , 0.008002 , 0.01451 , 0.017154 , 0.012701 , 0.014084 , 0.011566 , 0.012095 , 0.012837 , 0.008117 , 0.010155 , 0.009361 , 0.015628 , 0.013587 , 0.014957 , 0.011386 , 0.011225 
 396 , 0.006198 , 0.013705 , 0.036486 , 0.013814 , 0.010244 , 0.025783 , 0.021714 , 0.010431 , 0.016907 , 0.02139 , 0.016853 , 0.015587 , 0.012973 , 0.010861 , 0.008147 , 0.034719 , 0.027832 , 0.019433 , 0.010043 , 0.015544 , 0.004327 , 0.005487 , 0.006692 , 0.003251 , 0.00833 , 0.01481 , 0.017544 , 0.012999 , 0.014348 , 0.011814 , 0.012396 , 0.01312 , 0.008362 , 0.010451 , 0.009593 , 0.015892 , 0.013831 , 0.015266 , 0.011656 , 0.011487 
 397 , 0.006359 , 0.013936 , 0.036861 , 0.014149 , 0.010482 , 0.026109 , 0.022041 , 0.010869 , 0.017327 , 0.022023 , 0.017282 , 0.01599 , 0.01333 , 0.011091 , 0.008434 , 0.035224 , 0.028406 , 0.019933 , 0.010425 , 0.015978 , 0.004638 , 0.005808 , 0.00692 , 0.003553 , 0.008755 , 0.01515 , 0.017936 , 0.013381 , 0.014713 , 0.012167 , 0.012752 , 0.013423 , 0.008683 , 0.010863 , 0.009888 , 0.016224 , 0.014203 , 0.0156 , 0.011954 , 0.011765 
 398 , 0.006496 , 0.01414 , 0.037189 , 0.014438 , 0.010688 , 0.026395 , 0.022325 , 0.011248 , 0.017688 , 0.02257 , 0.017654 , 0.016335 , 0.013639 , 0.011291 , 0.008682 , 0.035662 , 0.028902 , 0.020365 , 0.010753 , 0.016354 , 0.004907 , 0.006083 , 0.007121 , 0.003816 , 0.009124 , 0.015446 , 0.018276 , 0.013714 , 0.015026 , 0.012473 , 0.013058 , 0.013686 , 0.008962 , 0.011217 , 0.010144 , 0.016516 , 0.014525 , 0.015887 , 0.012215 , 0.01201 
 399 , 0.00663 , 0.014364 , 0.037497 , 0.014716 , 0.010888 , 0.026666 , 0.022594 , 0.011581 , 0.018009 , 0.023053 , 0.01799 , 0.016666 , 0.013925 , 0.011494 , 0.008916 , 0.036041 , 0.029337 , 0.020744 , 0.011045 , 0.016698 , 0.005162 , 0.006323 , 0.007304 , 0.004049 , 0.009439 , 0.015726 , 0.01859 , 0.014008 , 0.015319 , 0.012754 , 0.013322 , 0.013934 , 0.009208 , 0.011517 , 0.010378 , 0.016772 , 0.014819 , 0.016146 , 0.012456 , 0.012235 
 400 , 0.006849 , 0.014937 , 0.03793 , 0.015138 , 0.011223 , 0.027064 , 0.022992 , 0.011897 , 0.018322 , 0.023495 , 0.018375 , 0.017142 , 0.014267 , 0.011887 , 0.009242 , 0.036365 , 0.029743 , 0.021099 , 0.011355 , 0.017119 , 0.005521 , 0.00652 , 0.007549 , 0.004305 , 0.009669 , 0.01614 , 0.018993 , 0.014313 , 0.01571 , 0.013097 , 0.013524 , 0.0143 , 0.009432 , 0.0117 , 0.010652 , 0.017018 , 0.015161 , 0.016423 , 0.012752 , 0.012535 
 401 , 0.007041 , 0.015441 , 0.038316 , 0.015512 , 0.01152 , 0.027414 , 0.023341 , 0.012178 , 0.018601 , 0.023885 , 0.018715 , 0.017566 , 0.014572 , 0.012235 , 0.009532 , 0.036654 , 0.030103 , 0.021411 , 0.011624 , 0.017493 , 0.005839 , 0.006698 , 0.007766 , 0.004529 , 0.009871 , 0.016505 , 0.019349 , 0.014578 , 0.016056 , 0.0134 , 0.013705 , 0.014622 , 0.009629 , 0.011865 , 0.010892 , 0.017237 , 0.015461 , 0.016667 , 0.013014 , 0.012802 
 402 , 0.007211 , 0.015892 , 0.03866 , 0.015844 , 0.011784 , 0.027728 , 0.023654 , 0.012427 , 0.018848 , 0.024232 , 0.019015 , 0.017945 , 0.014839 , 0.012544 , 0.00979 , 0.036909 , 0.03042 , 0.021687 , 0.011866 , 0.017825 , 0.00612 , 0.006852 , 0.007956 , 0.004731 , 0.01005 , 0.016833 , 0.019665 , 0.014818 , 0.016361 , 0.013669 , 0.013864 , 0.014911 , 0.009807 , 0.01201 , 0.011107 , 0.017432 , 0.015732 , 0.016884 , 0.013245 , 0.013036 
 403 , 0.007388 , 0.01617 , 0.03905 , 0.016024 , 0.011986 , 0.028003 , 0.023972 , 0.012692 , 0.019221 , 0.024445 , 0.019318 , 0.018222 , 0.015036 , 0.0128 , 0.009986 , 0.037227 , 0.030814 , 0.022014 , 0.012177 , 0.018181 , 0.006289 , 0.006981 , 0.008111 , 0.004863 , 0.010205 , 0.017085 , 0.019989 , 0.015089 , 0.016581 , 0.013906 , 0.014129 , 0.015172 , 0.009951 , 0.012205 , 0.011308 , 0.017645 , 0.015896 , 0.017092 , 0.013468 , 0.013224 
 404 , 0.007564 , 0.016386 , 0.039441 , 0.016147 , 0.012162 , 0.028259 , 0.024278 , 0.012955 , 0.01962 , 0.024606 , 0.019606 , 0.018463 , 0.015198 , 0.013026 , 0.010152 , 0.037551 , 0.031214 , 0.022342 , 0.012497 , 0.018534 , 0.006418 , 0.007095 , 0.008248 , 0.004968 , 0.010342 , 0.017303 , 0.020297 , 0.01536 , 0.016767 , 0.014123 , 0.014415 , 0.015417 , 0.010085 , 0.012409 , 0.011492 , 0.017853 , 0.016027 , 0.017289 , 0.013682 , 0.013389 
 405 , 0.007728 , 0.016587 , 0.039806 , 0.016262 , 0.012324 , 0.028493 , 0.024565 , 0.013202 , 0.019987 , 0.024758 , 0.019876 , 0.018687 , 0.015352 , 0.013238 , 0.010306 , 0.037853 , 0.031586 , 0.022651 , 0.012791 , 0.018862 , 0.006539 , 0.007199 , 0.008374 , 0.005067 , 0.010474 , 0.017505 , 0.020587 , 0.015612 , 0.016937 , 0.014323 , 0.01468 , 0.015641 , 0.010206 , 0.012595 , 0.011666 , 0.018051 , 0.016145 , 0.017477 , 0.013877 , 0.013541 
 406 , 0.007838 , 0.016774 , 0.04015 , 0.016434 , 0.012479 , 0.028765 , 0.024836 , 0.013444 , 0.020288 , 0.024984 , 0.020136 , 0.018901 , 0.015517 , 0.013447 , 0.010464 , 0.038109 , 0.031965 , 0.022957 , 0.013021 , 0.019215 , 0.006686 , 0.007339 , 0.008513 , 0.005169 , 0.010633 , 0.017702 , 0.020873 , 0.015835 , 0.017117 , 0.014498 , 0.01491 , 0.015853 , 0.010326 , 0.012765 , 0.01184 , 0.018215 , 0.016297 , 0.017659 , 0.014065 , 0.013682 
 407 , 0.007873 , 0.016939 , 0.040476 , 0.016702 , 0.012638 , 0.029095 , 0.025097 , 0.013691 , 0.020493 , 0.025334 , 0.020398 , 0.019115 , 0.015711 , 0.013655 , 0.010629 , 0.038314 , 0.032369 , 0.023278 , 0.013155 , 0.019622 , 0.006878 , 0.007542 , 0.008668 , 0.005278 , 0.010855 , 0.017901 , 0.02116 , 0.016028 , 0.017307 , 0.014643 , 0.015098 , 0.016053 , 0.010458 , 0.012911 , 0.012025 , 0.018346 , 0.016498 , 0.017843 , 0.014249 , 0.013808 
