JUL21WSG100005.spu,
Wavelength,JUL21WSG100006.spu,JUL21WSG100007.spu,JUL21WSG100008.spu,JUL21WSG100009.spu,JUL21WSG100010.spu,JUL21WSG100011.spu,JUL21WSG100012.spu,JUL21WSG100013.spu,JUL21WSG100014.spu,JUL21WSG100015.spu,JUL21WSG100016.spu,JUL21WSG100017.spu,JUL21WSG100018.spu,JUL21WSG100019.spu,JUL21WSG100020.spu,JUL21WSG100021.spu,JUL21WSG100022.spu,JUL21WSG100023.spu,JUL21WSG100024.spu,JUL21WSG100025.spu
  (nm),7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 
  time  ,:53:59 A,:54:10 A,:54:22 A,:54:31 A,:54:40 A,:55:04 A,:55:14 A,:55:21 A,:55:29 A,:55:35 A,:55:59 A,:56:04 A,:56:10 A,:56:17 A,:56:32 A,:57:16 A,:57:23 A,:57:28 A,:57:34 A,:57:40 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 573 , 0.135668 , 0.091189 , 0.148722 , 0.107611 , 0.090633 , 0.058972 , 0.091771 , 0.066729 , 0.069508 , 0.069606 , 0.090351 , 0.064917 , 0.071863 , 0.091182 , 0.077003 , 0.106767 , 0.098605 , 0.098867 , 0.082503 , 0.111489 
 574 , 0.135201 , 0.090792 , 0.148185 , 0.107105 , 0.09011 , 0.058393 , 0.09133 , 0.066355 , 0.069197 , 0.069223 , 0.089624 , 0.06396 , 0.071221 , 0.090318 , 0.07625 , 0.106196 , 0.098059 , 0.098461 , 0.082123 , 0.110849 
 575 , 0.134806 , 0.09042 , 0.147616 , 0.106636 , 0.089654 , 0.057866 , 0.090864 , 0.066048 , 0.068842 , 0.068809 , 0.088984 , 0.063029 , 0.070612 , 0.089448 , 0.075543 , 0.105651 , 0.097585 , 0.098048 , 0.081723 , 0.110208 
 576 , 0.134412 , 0.090049 , 0.147037 , 0.106161 , 0.089199 , 0.057333 , 0.0904 , 0.065737 , 0.06849 , 0.068394 , 0.08835 , 0.062097 , 0.070003 , 0.08858 , 0.074831 , 0.105113 , 0.097112 , 0.097642 , 0.081319 , 0.109577 
 577 , 0.133986 , 0.089658 , 0.146459 , 0.105671 , 0.088733 , 0.056795 , 0.08993 , 0.065422 , 0.068146 , 0.067988 , 0.087694 , 0.061191 , 0.069394 , 0.087726 , 0.074138 , 0.104569 , 0.096613 , 0.097221 , 0.080897 , 0.108933 
 578 , 0.133323 , 0.089155 , 0.145836 , 0.105061 , 0.088199 , 0.056191 , 0.089418 , 0.065046 , 0.067831 , 0.067611 , 0.086917 , 0.060402 , 0.068723 , 0.08693 , 0.073518 , 0.10398 , 0.095929 , 0.096684 , 0.080375 , 0.10826 
 579 , 0.132657 , 0.088639 , 0.145203 , 0.104447 , 0.08766 , 0.055584 , 0.088901 , 0.06467 , 0.067519 , 0.067232 , 0.086126 , 0.059606 , 0.068043 , 0.086126 , 0.072894 , 0.103393 , 0.095237 , 0.096141 , 0.07986 , 0.107589 
 580 , 0.131996 , 0.088127 , 0.144573 , 0.103829 , 0.087119 , 0.05498 , 0.088387 , 0.064291 , 0.067204 , 0.066852 , 0.085337 , 0.058809 , 0.067372 , 0.085319 , 0.072271 , 0.102796 , 0.094549 , 0.095601 , 0.079336 , 0.106916 
 581 , 0.131036 , 0.087456 , 0.143498 , 0.102972 , 0.086401 , 0.054326 , 0.087664 , 0.063721 , 0.06669 , 0.066242 , 0.084457 , 0.057962 , 0.066598 , 0.084401 , 0.07143 , 0.101923 , 0.093668 , 0.09484 , 0.078667 , 0.105959 
 582 , 0.130011 , 0.086755 , 0.142314 , 0.102064 , 0.085643 , 0.053659 , 0.086901 , 0.063114 , 0.066132 , 0.065579 , 0.083561 , 0.057114 , 0.065804 , 0.083463 , 0.070529 , 0.100989 , 0.092742 , 0.094036 , 0.077968 , 0.104937 
 583 , 0.128986 , 0.08605 , 0.141131 , 0.101154 , 0.08489 , 0.052994 , 0.086135 , 0.062506 , 0.065578 , 0.064917 , 0.082665 , 0.056265 , 0.065019 , 0.082521 , 0.069624 , 0.100054 , 0.091822 , 0.093229 , 0.07726 , 0.103908 
 584 , 0.127738 , 0.085214 , 0.139717 , 0.100049 , 0.084012 , 0.052259 , 0.085226 , 0.061834 , 0.064922 , 0.064173 , 0.081644 , 0.055365 , 0.064167 , 0.081465 , 0.068695 , 0.099008 , 0.090772 , 0.092254 , 0.076425 , 0.102745 
 585 , 0.126224 , 0.08422 , 0.138026 , 0.098701 , 0.082998 , 0.051433 , 0.08412 , 0.061085 , 0.064146 , 0.063335 , 0.08046 , 0.054406 , 0.063235 , 0.080266 , 0.067735 , 0.097814 , 0.089584 , 0.091076 , 0.075431 , 0.101421 
 586 , 0.124708 , 0.083229 , 0.13634 , 0.097361 , 0.081977 , 0.050611 , 0.083021 , 0.060336 , 0.063375 , 0.062505 , 0.07928 , 0.053441 , 0.062308 , 0.079072 , 0.066773 , 0.096625 , 0.08839 , 0.089892 , 0.074439 , 0.100092 
 587 , 0.123196 , 0.082232 , 0.134659 , 0.096029 , 0.080967 , 0.049789 , 0.081928 , 0.059581 , 0.062602 , 0.061681 , 0.0781 , 0.052496 , 0.061378 , 0.077899 , 0.065807 , 0.095429 , 0.087205 , 0.088716 , 0.073447 , 0.098771 
 588 , 0.121726 , 0.081234 , 0.13305 , 0.094797 , 0.07999 , 0.048994 , 0.080906 , 0.058785 , 0.061856 , 0.060911 , 0.076947 , 0.051641 , 0.06047 , 0.076918 , 0.064825 , 0.094209 , 0.086053 , 0.087552 , 0.072529 , 0.097495 
 589 , 0.120251 , 0.08024 , 0.131437 , 0.093568 , 0.079015 , 0.048199 , 0.079877 , 0.057981 , 0.061107 , 0.060134 , 0.075794 , 0.050783 , 0.059563 , 0.075939 , 0.063842 , 0.092997 , 0.084899 , 0.086387 , 0.071605 , 0.096213 
 590 , 0.118772 , 0.079242 , 0.129826 , 0.092342 , 0.078043 , 0.047404 , 0.078855 , 0.05718 , 0.060359 , 0.059364 , 0.074636 , 0.049931 , 0.058656 , 0.074963 , 0.062859 , 0.091778 , 0.083743 , 0.085225 , 0.070683 , 0.094929 
 591 , 0.117698 , 0.078537 , 0.128589 , 0.091421 , 0.077359 , 0.046838 , 0.078049 , 0.056601 , 0.059739 , 0.058737 , 0.0738 , 0.049253 , 0.058052 , 0.074173 , 0.062104 , 0.090835 , 0.082917 , 0.084379 , 0.070049 , 0.093896 
 592 , 0.116756 , 0.077923 , 0.127471 , 0.090601 , 0.07677 , 0.046345 , 0.077313 , 0.056091 , 0.059158 , 0.058169 , 0.07306 , 0.048629 , 0.057543 , 0.073441 , 0.061421 , 0.089975 , 0.082187 , 0.083633 , 0.069492 , 0.092945 
 593 , 0.11581 , 0.07731 , 0.12635 , 0.089778 , 0.076175 , 0.045853 , 0.076575 , 0.055582 , 0.05858 , 0.057597 , 0.072318 , 0.048009 , 0.057035 , 0.072707 , 0.060741 , 0.089113 , 0.081458 , 0.08289 , 0.068942 , 0.091992 
 594 , 0.114989 , 0.076726 , 0.125404 , 0.089062 , 0.075642 , 0.045389 , 0.075926 , 0.055144 , 0.058085 , 0.057092 , 0.071644 , 0.047482 , 0.056556 , 0.072068 , 0.060151 , 0.08837 , 0.080809 , 0.082199 , 0.068419 , 0.091203 
 595 , 0.114316 , 0.076175 , 0.124706 , 0.088476 , 0.075188 , 0.044972 , 0.075391 , 0.054797 , 0.0577 , 0.05668 , 0.071052 , 0.047074 , 0.056099 , 0.071575 , 0.05969 , 0.087798 , 0.080252 , 0.08156 , 0.067946 , 0.090621 
 596 , 0.113643 , 0.075621 , 0.124004 , 0.087892 , 0.074734 , 0.044551 , 0.074856 , 0.054449 , 0.057321 , 0.05627 , 0.070462 , 0.046663 , 0.055638 , 0.071078 , 0.059226 , 0.087223 , 0.079697 , 0.080918 , 0.067479 , 0.090041 
 597 , 0.11298 , 0.075072 , 0.123315 , 0.087312 , 0.074291 , 0.044136 , 0.074333 , 0.054102 , 0.056947 , 0.055854 , 0.069878 , 0.046258 , 0.055189 , 0.070601 , 0.058762 , 0.086647 , 0.079142 , 0.080297 , 0.067012 , 0.08946 
 598 , 0.112449 , 0.07461 , 0.122758 , 0.0868 , 0.073981 , 0.043828 , 0.073939 , 0.05376 , 0.056631 , 0.055439 , 0.069398 , 0.045875 , 0.054846 , 0.07029 , 0.058306 , 0.08606 , 0.078632 , 0.079865 , 0.066579 , 0.088921 
 599 , 0.111906 , 0.074151 , 0.122197 , 0.086291 , 0.073671 , 0.043519 , 0.073551 , 0.053423 , 0.056321 , 0.055021 , 0.068909 , 0.045498 , 0.054504 , 0.06998 , 0.057846 , 0.085471 , 0.078125 , 0.079435 , 0.066142 , 0.088379 
 600 , 0.111368 , 0.073693 , 0.12164 , 0.085782 , 0.073361 , 0.043205 , 0.073158 , 0.053087 , 0.056006 , 0.054604 , 0.068427 , 0.045121 , 0.054162 , 0.069669 , 0.057387 , 0.084879 , 0.077619 , 0.079011 , 0.065706 , 0.087844 
 601 , 0.110842 , 0.073259 , 0.121045 , 0.085306 , 0.073068 , 0.042888 , 0.072717 , 0.052838 , 0.055679 , 0.054259 , 0.067954 , 0.044712 , 0.053814 , 0.069302 , 0.056997 , 0.084382 , 0.077185 , 0.07856 , 0.065267 , 0.087378 
 602 , 0.110319 , 0.07282 , 0.120422 , 0.08484 , 0.072768 , 0.042559 , 0.072254 , 0.05262 , 0.05535 , 0.053931 , 0.067478 , 0.044296 , 0.053453 , 0.068907 , 0.05662 , 0.083935 , 0.076778 , 0.078094 , 0.064825 , 0.086942 
 603 , 0.109802 , 0.072381 , 0.119799 , 0.084374 , 0.072473 , 0.042225 , 0.071787 , 0.052402 , 0.055021 , 0.053609 , 0.067004 , 0.043878 , 0.053092 , 0.068513 , 0.056249 , 0.083483 , 0.076367 , 0.07763 , 0.064384 , 0.086507 
 604 , 0.109254 , 0.07192 , 0.119172 , 0.083849 , 0.072139 , 0.041856 , 0.071375 , 0.05216 , 0.054727 , 0.053296 , 0.066498 , 0.04347 , 0.052705 , 0.068127 , 0.055842 , 0.083009 , 0.075906 , 0.077179 , 0.063952 , 0.086058 
 605 , 0.108656 , 0.07144 , 0.118563 , 0.083231 , 0.071744 , 0.041436 , 0.07105 , 0.051889 , 0.054493 , 0.053024 , 0.065949 , 0.043087 , 0.052285 , 0.067763 , 0.055384 , 0.082496 , 0.07538 , 0.076748 , 0.063574 , 0.085581 
 606 , 0.108063 , 0.070956 , 0.117949 , 0.082615 , 0.071354 , 0.041013 , 0.070719 , 0.051623 , 0.054258 , 0.052752 , 0.065403 , 0.042705 , 0.05186 , 0.067399 , 0.054929 , 0.08199 , 0.07485 , 0.076317 , 0.063192 , 0.085098 
 607 , 0.107471 , 0.070478 , 0.117325 , 0.082001 , 0.070964 , 0.040592 , 0.070388 , 0.051352 , 0.054014 , 0.052475 , 0.064855 , 0.042316 , 0.051438 , 0.067025 , 0.05447 , 0.081479 , 0.074327 , 0.075886 , 0.06281 , 0.084607 
 608 , 0.106939 , 0.070098 , 0.116511 , 0.081499 , 0.070552 , 0.040166 , 0.069908 , 0.050994 , 0.053632 , 0.052136 , 0.064275 , 0.041816 , 0.051014 , 0.066444 , 0.05399 , 0.080891 , 0.073842 , 0.075382 , 0.062396 , 0.083962 
 609 , 0.106412 , 0.069722 , 0.115703 , 0.081001 , 0.070143 , 0.039745 , 0.069434 , 0.050633 , 0.053246 , 0.051788 , 0.063697 , 0.041311 , 0.050583 , 0.065869 , 0.053508 , 0.080302 , 0.073361 , 0.074878 , 0.061972 , 0.083322 
 610 , 0.105884 , 0.069345 , 0.114893 , 0.080509 , 0.069734 , 0.039325 , 0.068955 , 0.050277 , 0.05286 , 0.051445 , 0.063117 , 0.040809 , 0.050158 , 0.065292 , 0.053023 , 0.07971 , 0.07288 , 0.074375 , 0.061554 , 0.082683 
 611 , 0.105303 , 0.068958 , 0.114232 , 0.079991 , 0.069257 , 0.038944 , 0.068497 , 0.049928 , 0.052536 , 0.051139 , 0.06252 , 0.040273 , 0.049727 , 0.064727 , 0.052541 , 0.079192 , 0.072405 , 0.073862 , 0.061113 , 0.082129 
 612 , 0.104691 , 0.068549 , 0.113639 , 0.079452 , 0.068744 , 0.03857 , 0.068047 , 0.049586 , 0.052224 , 0.050848 , 0.061912 , 0.039716 , 0.049298 , 0.064155 , 0.052063 , 0.078711 , 0.071933 , 0.073352 , 0.060674 , 0.081593 
 613 , 0.104084 , 0.068145 , 0.113039 , 0.078909 , 0.068227 , 0.038203 , 0.067597 , 0.049244 , 0.051911 , 0.050553 , 0.061303 , 0.039163 , 0.048871 , 0.063587 , 0.051576 , 0.07823 , 0.071456 , 0.072838 , 0.060231 , 0.081057 
 614 , 0.103557 , 0.067768 , 0.112492 , 0.07841 , 0.067768 , 0.037848 , 0.06719 , 0.048929 , 0.05161 , 0.050255 , 0.060752 , 0.038672 , 0.048476 , 0.063043 , 0.051118 , 0.077788 , 0.071018 , 0.072397 , 0.059855 , 0.080551 
 615 , 0.103188 , 0.067465 , 0.112034 , 0.07803 , 0.067446 , 0.037533 , 0.066874 , 0.048655 , 0.051364 , 0.049957 , 0.06032 , 0.038311 , 0.048141 , 0.062548 , 0.05072 , 0.077415 , 0.070659 , 0.072104 , 0.059618 , 0.080119 
 616 , 0.102818 , 0.067168 , 0.111575 , 0.077652 , 0.06713 , 0.037219 , 0.066565 , 0.048386 , 0.051117 , 0.049659 , 0.059884 , 0.037951 , 0.047812 , 0.06206 , 0.050323 , 0.077044 , 0.070301 , 0.071817 , 0.059382 , 0.079684 
 617 , 0.102455 , 0.066873 , 0.111124 , 0.077276 , 0.06682 , 0.036906 , 0.066258 , 0.048119 , 0.050873 , 0.049363 , 0.059456 , 0.037592 , 0.047491 , 0.061571 , 0.04993 , 0.076676 , 0.06995 , 0.071527 , 0.059147 , 0.079253 
 618 , 0.102363 , 0.066793 , 0.111024 , 0.0772 , 0.066741 , 0.036834 , 0.066128 , 0.048072 , 0.050815 , 0.049289 , 0.059258 , 0.03729 , 0.047378 , 0.061255 , 0.049779 , 0.076615 , 0.069841 , 0.07141 , 0.059068 , 0.079035 
 619 , 0.102266 , 0.06672 , 0.110924 , 0.07711 , 0.066654 , 0.036756 , 0.065994 , 0.048024 , 0.050753 , 0.049206 , 0.05906 , 0.036984 , 0.047265 , 0.060939 , 0.049624 , 0.07655 , 0.06973 , 0.071277 , 0.058979 , 0.078819 
 620 , 0.102173 , 0.066642 , 0.110822 , 0.07702 , 0.066566 , 0.036683 , 0.06586 , 0.047976 , 0.050686 , 0.049127 , 0.058856 , 0.036674 , 0.047151 , 0.060623 , 0.049468 , 0.076489 , 0.069622 , 0.071144 , 0.058889 , 0.078602 
 621 , 0.102108 , 0.066614 , 0.110846 , 0.076938 , 0.066476 , 0.03657 , 0.065818 , 0.04795 , 0.050663 , 0.049115 , 0.058672 , 0.03647 , 0.047017 , 0.060452 , 0.049352 , 0.076469 , 0.06946 , 0.071089 , 0.058861 , 0.078496 
 622 , 0.102053 , 0.066597 , 0.110916 , 0.076867 , 0.066389 , 0.036445 , 0.065811 , 0.047937 , 0.050659 , 0.04913 , 0.058486 , 0.036317 , 0.046881 , 0.060352 , 0.049248 , 0.076465 , 0.069263 , 0.071081 , 0.05887 , 0.078425 
 623 , 0.101996 , 0.066581 , 0.110986 , 0.076797 , 0.066301 , 0.036315 , 0.065809 , 0.047923 , 0.05066 , 0.049145 , 0.058296 , 0.036159 , 0.046745 , 0.060251 , 0.049145 , 0.076465 , 0.069061 , 0.071073 , 0.058878 , 0.078354 
 624 , 0.102 , 0.066605 , 0.111066 , 0.076784 , 0.066292 , 0.036233 , 0.065838 , 0.047923 , 0.050683 , 0.049153 , 0.058182 , 0.036034 , 0.046673 , 0.060185 , 0.049073 , 0.07649 , 0.068958 , 0.071088 , 0.058925 , 0.078285 
 625 , 0.102132 , 0.066723 , 0.111158 , 0.076882 , 0.066439 , 0.036252 , 0.065932 , 0.04796 , 0.050751 , 0.049159 , 0.058223 , 0.035958 , 0.046719 , 0.060166 , 0.049073 , 0.076569 , 0.06904 , 0.071139 , 0.059043 , 0.078228 
 626 , 0.102262 , 0.066839 , 0.111253 , 0.076982 , 0.066583 , 0.036267 , 0.066028 , 0.047994 , 0.05082 , 0.049165 , 0.058265 , 0.035888 , 0.046766 , 0.060143 , 0.049071 , 0.076645 , 0.069125 , 0.071192 , 0.059166 , 0.078172 
 627 , 0.102398 , 0.06696 , 0.111344 , 0.077078 , 0.066732 , 0.036282 , 0.066125 , 0.048029 , 0.05089 , 0.049172 , 0.058308 , 0.035817 , 0.046814 , 0.060121 , 0.049073 , 0.076722 , 0.069205 , 0.071246 , 0.059286 , 0.078113 
 628 , 0.102574 , 0.067139 , 0.111498 , 0.077198 , 0.066816 , 0.036233 , 0.066237 , 0.04809 , 0.051005 , 0.049348 , 0.058286 , 0.035753 , 0.046818 , 0.060171 , 0.049149 , 0.076827 , 0.069308 , 0.071283 , 0.059369 , 0.078161 
 629 , 0.102768 , 0.067319 , 0.111667 , 0.077321 , 0.066901 , 0.036185 , 0.06636 , 0.048148 , 0.051123 , 0.049531 , 0.058268 , 0.035696 , 0.046828 , 0.060226 , 0.049227 , 0.076941 , 0.06941 , 0.071334 , 0.059452 , 0.078219 
 630 , 0.102957 , 0.0675 , 0.111836 , 0.077439 , 0.066987 , 0.036137 , 0.066478 , 0.048212 , 0.051241 , 0.04971 , 0.058251 , 0.035638 , 0.046833 , 0.060281 , 0.04931 , 0.077054 , 0.069517 , 0.071385 , 0.059539 , 0.078276 
 631 , 0.103241 , 0.067681 , 0.112084 , 0.07759 , 0.067062 , 0.036121 , 0.066648 , 0.048238 , 0.051354 , 0.04987 , 0.058228 , 0.035574 , 0.046873 , 0.060316 , 0.049313 , 0.077157 , 0.069626 , 0.071539 , 0.059669 , 0.078389 
 632 , 0.103564 , 0.067858 , 0.11235 , 0.07775 , 0.067139 , 0.036116 , 0.066843 , 0.048247 , 0.051458 , 0.050015 , 0.058195 , 0.035501 , 0.046922 , 0.060344 , 0.049271 , 0.077249 , 0.069745 , 0.071732 , 0.059815 , 0.078526 
 633 , 0.103884 , 0.068036 , 0.112617 , 0.077909 , 0.067215 , 0.036111 , 0.067043 , 0.048256 , 0.051567 , 0.05016 , 0.058162 , 0.035428 , 0.046977 , 0.060367 , 0.049229 , 0.077337 , 0.069864 , 0.071925 , 0.059962 , 0.078668 
 634 , 0.104155 , 0.068177 , 0.112826 , 0.078038 , 0.06726 , 0.036093 , 0.067198 , 0.048304 , 0.051652 , 0.050272 , 0.058107 , 0.035314 , 0.047018 , 0.060347 , 0.049197 , 0.077417 , 0.069983 , 0.07208 , 0.060061 , 0.078783 
 635 , 0.104331 , 0.068244 , 0.11291 , 0.078128 , 0.067254 , 0.036054 , 0.067269 , 0.048434 , 0.05169 , 0.050318 , 0.058002 , 0.035121 , 0.047042 , 0.060235 , 0.049189 , 0.077501 , 0.070075 , 0.072165 , 0.060063 , 0.078878 
 636 , 0.104518 , 0.068311 , 0.113 , 0.078215 , 0.067249 , 0.036011 , 0.067344 , 0.048571 , 0.05173 , 0.050371 , 0.0579 , 0.034934 , 0.047068 , 0.060126 , 0.049184 , 0.077588 , 0.070173 , 0.072251 , 0.060069 , 0.078976 
 637 , 0.104701 , 0.068384 , 0.113091 , 0.078308 , 0.067238 , 0.035972 , 0.067421 , 0.048704 , 0.051766 , 0.050419 , 0.057799 , 0.034745 , 0.047094 , 0.060012 , 0.049178 , 0.077675 , 0.070267 , 0.072337 , 0.060075 , 0.079074 
 638 , 0.104771 , 0.06823 , 0.113263 , 0.078263 , 0.067049 , 0.035903 , 0.067553 , 0.048778 , 0.051908 , 0.050497 , 0.057486 , 0.034492 , 0.046882 , 0.059829 , 0.049028 , 0.077706 , 0.070184 , 0.072392 , 0.060064 , 0.079122 
 639 , 0.104826 , 0.068066 , 0.113448 , 0.078218 , 0.066849 , 0.035832 , 0.067681 , 0.048849 , 0.052052 , 0.050576 , 0.057164 , 0.034235 , 0.046666 , 0.059641 , 0.048878 , 0.077732 , 0.0701 , 0.072452 , 0.06005 , 0.079165 
 640 , 0.10488 , 0.067906 , 0.113633 , 0.078167 , 0.066649 , 0.035755 , 0.067814 , 0.048925 , 0.052196 , 0.05065 , 0.056845 , 0.033982 , 0.046449 , 0.059451 , 0.048728 , 0.077762 , 0.070021 , 0.072511 , 0.060039 , 0.079203 
 641 , 0.104854 , 0.067755 , 0.113648 , 0.078041 , 0.066345 , 0.035651 , 0.067832 , 0.048968 , 0.052236 , 0.050648 , 0.056513 , 0.033658 , 0.046203 , 0.059201 , 0.048486 , 0.077679 , 0.069903 , 0.072495 , 0.060032 , 0.079146 
 642 , 0.104773 , 0.067607 , 0.113547 , 0.077868 , 0.065974 , 0.035523 , 0.067786 , 0.048988 , 0.05222 , 0.050592 , 0.056177 , 0.033291 , 0.045935 , 0.058911 , 0.048196 , 0.077525 , 0.069742 , 0.072419 , 0.060017 , 0.079023 
 643 , 0.104693 , 0.067455 , 0.113445 , 0.077692 , 0.065598 , 0.035396 , 0.06774 , 0.049008 , 0.052204 , 0.05054 , 0.055835 , 0.03293 , 0.045661 , 0.05862 , 0.0479 , 0.077372 , 0.069587 , 0.072344 , 0.060003 , 0.078905 
 644 , 0.104581 , 0.067304 , 0.113336 , 0.077488 , 0.065217 , 0.035277 , 0.067696 , 0.049039 , 0.052211 , 0.050501 , 0.055474 , 0.03257 , 0.045402 , 0.058312 , 0.047634 , 0.077231 , 0.069449 , 0.072248 , 0.059992 , 0.078795 
 645 , 0.104416 , 0.067137 , 0.113208 , 0.07721 , 0.064819 , 0.035169 , 0.067671 , 0.049092 , 0.052259 , 0.050508 , 0.055052 , 0.032201 , 0.045154 , 0.057972 , 0.047424 , 0.077118 , 0.069349 , 0.072128 , 0.060009 , 0.078718 
 646 , 0.10425 , 0.066968 , 0.113072 , 0.076932 , 0.064419 , 0.035062 , 0.067643 , 0.049148 , 0.052314 , 0.050518 , 0.054625 , 0.031833 , 0.044905 , 0.057626 , 0.047211 , 0.077005 , 0.069246 , 0.072008 , 0.060025 , 0.078636 
 647 , 0.104088 , 0.066799 , 0.112941 , 0.076649 , 0.064018 , 0.034955 , 0.067616 , 0.049209 , 0.052365 , 0.050527 , 0.054198 , 0.031465 , 0.044654 , 0.05728 , 0.046993 , 0.076892 , 0.069142 , 0.071889 , 0.060041 , 0.078559 
 648 , 0.103968 , 0.066655 , 0.112786 , 0.076452 , 0.063539 , 0.034776 , 0.067585 , 0.049121 , 0.052359 , 0.050528 , 0.053781 , 0.031129 , 0.044354 , 0.056951 , 0.046677 , 0.07672 , 0.068963 , 0.071773 , 0.060052 , 0.078375 
 649 , 0.103857 , 0.066507 , 0.11266 , 0.076265 , 0.063063 , 0.034593 , 0.067559 , 0.049033 , 0.052365 , 0.050528 , 0.053373 , 0.030798 , 0.044054 , 0.056622 , 0.046358 , 0.076552 , 0.068792 , 0.071671 , 0.060062 , 0.078189 
 650 , 0.103742 , 0.066359 , 0.11253 , 0.076078 , 0.062582 , 0.034405 , 0.067538 , 0.048944 , 0.052371 , 0.050528 , 0.05296 , 0.030462 , 0.043754 , 0.056299 , 0.046039 , 0.07638 , 0.06862 , 0.071569 , 0.060072 , 0.078003 
 651 , 0.103674 , 0.06627 , 0.112392 , 0.075974 , 0.06225 , 0.034296 , 0.067504 , 0.048946 , 0.052376 , 0.050498 , 0.05261 , 0.03011 , 0.043526 , 0.055923 , 0.045829 , 0.07632 , 0.068548 , 0.071524 , 0.060065 , 0.077852 
 652 , 0.103633 , 0.066222 , 0.112222 , 0.075909 , 0.062006 , 0.034234 , 0.067462 , 0.048991 , 0.052368 , 0.050465 , 0.052295 , 0.029734 , 0.043345 , 0.055515 , 0.045682 , 0.076324 , 0.06854 , 0.071517 , 0.060059 , 0.07772 
 653 , 0.103586 , 0.066174 , 0.112051 , 0.075845 , 0.061756 , 0.034166 , 0.067419 , 0.049035 , 0.052359 , 0.050426 , 0.051974 , 0.029353 , 0.043163 , 0.055103 , 0.045535 , 0.076323 , 0.068532 , 0.07151 , 0.060053 , 0.077592 
 654 , 0.103507 , 0.066093 , 0.111911 , 0.07575 , 0.06145 , 0.034083 , 0.067386 , 0.049071 , 0.052349 , 0.050412 , 0.051651 , 0.029001 , 0.042931 , 0.054719 , 0.045389 , 0.076321 , 0.068493 , 0.071492 , 0.06005 , 0.077482 
 655 , 0.103365 , 0.06593 , 0.111842 , 0.075572 , 0.06103 , 0.033959 , 0.067377 , 0.049082 , 0.052348 , 0.050456 , 0.051339 , 0.028733 , 0.042598 , 0.054381 , 0.045245 , 0.076318 , 0.068357 , 0.071453 , 0.060031 , 0.077444 
 656 , 0.10322 , 0.065762 , 0.111774 , 0.075399 , 0.060603 , 0.033834 , 0.067372 , 0.049094 , 0.052351 , 0.050503 , 0.05103 , 0.028465 , 0.042261 , 0.054044 , 0.0451 , 0.076306 , 0.06822 , 0.071414 , 0.060013 , 0.077403 
 657 , 0.103075 , 0.065595 , 0.11171 , 0.07522 , 0.06018 , 0.03371 , 0.067361 , 0.049106 , 0.052355 , 0.05055 , 0.050716 , 0.028192 , 0.041925 , 0.053706 , 0.044949 , 0.076298 , 0.068083 , 0.071376 , 0.059994 , 0.077361 
 658 , 0.103054 , 0.06552 , 0.111637 , 0.075165 , 0.05985 , 0.033661 , 0.067434 , 0.049138 , 0.052455 , 0.050531 , 0.050404 , 0.027913 , 0.041655 , 0.05338 , 0.04469 , 0.076256 , 0.068019 , 0.071439 , 0.060074 , 0.077279 
 659 , 0.103041 , 0.065449 , 0.11156 , 0.075103 , 0.059523 , 0.033621 , 0.067495 , 0.049167 , 0.052544 , 0.050502 , 0.050093 , 0.027632 , 0.041384 , 0.053061 , 0.04442 , 0.076199 , 0.067958 , 0.071501 , 0.060156 , 0.077193 
 660 , 0.103029 , 0.065382 , 0.111483 , 0.07504 , 0.059191 , 0.033581 , 0.067561 , 0.049196 , 0.052638 , 0.050479 , 0.049781 , 0.02735 , 0.041118 , 0.052746 , 0.04415 , 0.076147 , 0.067903 , 0.071564 , 0.060234 , 0.077102 
 661 , 0.102948 , 0.065251 , 0.111403 , 0.07493 , 0.05881 , 0.033508 , 0.067616 , 0.049268 , 0.0527 , 0.050526 , 0.049477 , 0.027057 , 0.040847 , 0.052413 , 0.043938 , 0.076125 , 0.067816 , 0.071532 , 0.060239 , 0.077042 
 662 , 0.10282 , 0.065081 , 0.111366 , 0.074813 , 0.058393 , 0.033421 , 0.067672 , 0.049359 , 0.052754 , 0.050622 , 0.049178 , 0.026757 , 0.040578 , 0.052076 , 0.043768 , 0.076126 , 0.067725 , 0.071443 , 0.060193 , 0.077009 
 663 , 0.102691 , 0.064916 , 0.111325 , 0.074696 , 0.057986 , 0.033329 , 0.067722 , 0.049445 , 0.052802 , 0.050723 , 0.048878 , 0.026457 , 0.040313 , 0.051738 , 0.043603 , 0.076126 , 0.067629 , 0.071353 , 0.060152 , 0.076976 
 664 , 0.102568 , 0.06475 , 0.111278 , 0.074575 , 0.057574 , 0.033245 , 0.067784 , 0.049508 , 0.052879 , 0.050817 , 0.04856 , 0.026195 , 0.040055 , 0.051433 , 0.043431 , 0.076118 , 0.06753 , 0.071272 , 0.060124 , 0.076939 
