  time  ,45:09 PM,45:17 PM,45:23 PM,45:31 PM,45:36 PM,46:51 PM,46:58 PM,47:04 PM,47:10 PM,47:21 PM,47:42 PM,47:48 PM,47:55 PM,48:03 PM,48:10 PM,48:58 PM,49:04 PM,49:11 PM,49:17 PM,49:25 PM,49:54 PM,50:00 PM,50:06 PM,50:12 PM,50:22 PM,50:54 PM,51:01 PM,51:08 PM,51:17 PM,51:24 PM,52:31 PM,52:37 PM,52:43 PM,52:49 PM,52:56 PM,53:31 PM,53:38 PM,53:46 PM,53:52 PM,53:59 PM,55:01 PM,55:07 PM,55:16 PM,55:22 PM,55:28 PM,55:45 PM,55:52 PM,55:59 PM,56:05 PM,56:11 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 510 , 0.068655 , 0.089178 , 0.047157 , 0.109966 , 0.071255 , 0.044164 , 0.039116 , 0.042245 , 0.049287 , 0.05569 , 0.056125 , 0.086672 , 0.097072 , 0.031739 , 0.04745 , 0.070685 , 0.118998 , 0.120207 , 0.139768 , 0.129322 , 0.053466 , 0.043313 , 0.078192 , 0.06822 , 0.0696 , 0.05532 , 0.047515 , 0.041634 , 0.058736 , 0.043459 , 0.091227 , 0.107225 , 0.134557 , 0.04897 , 0.078784 , 0.078814 , 0.096391 , 0.129721 , 0.108845 , 0.10064 , 0.09949 , 0.080463 , 0.096174 , 0.127843 , 0.096685 , 0.082206 , 0.087465 , 0.104866 , 0.098081 , 0.078368 
 511 , 0.069485 , 0.08992 , 0.04804 , 0.110483 , 0.072166 , 0.044813 , 0.039645 , 0.043437 , 0.050615 , 0.0564 , 0.05637 , 0.087409 , 0.097679 , 0.032379 , 0.048563 , 0.071267 , 0.119859 , 0.120776 , 0.140799 , 0.130376 , 0.054307 , 0.044372 , 0.079015 , 0.069203 , 0.070455 , 0.055941 , 0.04814 , 0.04255 , 0.059574 , 0.04409 , 0.091965 , 0.108032 , 0.135208 , 0.050068 , 0.07955 , 0.079644 , 0.097462 , 0.130476 , 0.109601 , 0.101483 , 0.100648 , 0.081354 , 0.097086 , 0.128472 , 0.09728 , 0.083324 , 0.088544 , 0.105851 , 0.098996 , 0.079544 
 512 , 0.070314 , 0.090662 , 0.048925 , 0.110998 , 0.073081 , 0.045464 , 0.040178 , 0.044634 , 0.051938 , 0.057112 , 0.056612 , 0.088149 , 0.098285 , 0.033021 , 0.049672 , 0.071845 , 0.120722 , 0.121352 , 0.141823 , 0.131429 , 0.055152 , 0.045428 , 0.079838 , 0.070191 , 0.071321 , 0.05657 , 0.048766 , 0.043468 , 0.060408 , 0.044722 , 0.092711 , 0.108832 , 0.135861 , 0.051167 , 0.080309 , 0.080474 , 0.098532 , 0.131229 , 0.110363 , 0.102322 , 0.10181 , 0.082239 , 0.09799 , 0.129098 , 0.097873 , 0.084441 , 0.089626 , 0.106831 , 0.099915 , 0.080715 
 513 , 0.071139 , 0.091401 , 0.049811 , 0.111515 , 0.073992 , 0.046122 , 0.040712 , 0.045827 , 0.053265 , 0.05782 , 0.05686 , 0.08889 , 0.098891 , 0.033663 , 0.050784 , 0.072424 , 0.121581 , 0.121929 , 0.14285 , 0.132484 , 0.055993 , 0.046487 , 0.080663 , 0.071181 , 0.072183 , 0.057196 , 0.049387 , 0.044383 , 0.061244 , 0.045356 , 0.093458 , 0.109629 , 0.136521 , 0.052263 , 0.08107 , 0.081306 , 0.099605 , 0.131983 , 0.11112 , 0.103164 , 0.102976 , 0.083127 , 0.098903 , 0.129726 , 0.098467 , 0.085561 , 0.090706 , 0.10782 , 0.10083 , 0.081895 
 514 , 0.072057 , 0.092174 , 0.050831 , 0.112001 , 0.075037 , 0.046931 , 0.041319 , 0.047285 , 0.054909 , 0.058632 , 0.057133 , 0.08953 , 0.099485 , 0.034444 , 0.052088 , 0.073042 , 0.122345 , 0.122422 , 0.143825 , 0.133563 , 0.05695 , 0.047792 , 0.081646 , 0.072317 , 0.073178 , 0.057883 , 0.050082 , 0.045485 , 0.062232 , 0.046099 , 0.094239 , 0.110526 , 0.137174 , 0.053581 , 0.081906 , 0.082201 , 0.100836 , 0.13269 , 0.11193 , 0.104064 , 0.104265 , 0.084166 , 0.099957 , 0.130377 , 0.099101 , 0.086892 , 0.091902 , 0.108897 , 0.101863 , 0.083228 
 515 , 0.072986 , 0.092945 , 0.051876 , 0.112472 , 0.076118 , 0.047775 , 0.041938 , 0.048803 , 0.05662 , 0.059462 , 0.057406 , 0.090097 , 0.100076 , 0.035255 , 0.053436 , 0.07366 , 0.123072 , 0.122889 , 0.144779 , 0.134641 , 0.057932 , 0.049146 , 0.082664 , 0.073489 , 0.074198 , 0.058576 , 0.050794 , 0.046629 , 0.063249 , 0.046865 , 0.095031 , 0.111432 , 0.137813 , 0.054954 , 0.082759 , 0.083102 , 0.102097 , 0.133376 , 0.112744 , 0.104963 , 0.105583 , 0.085229 , 0.101045 , 0.131019 , 0.099746 , 0.088277 , 0.093122 , 0.109997 , 0.102918 , 0.084602 
 516 , 0.073924 , 0.093724 , 0.052923 , 0.112945 , 0.077189 , 0.048622 , 0.042564 , 0.05032 , 0.058336 , 0.060294 , 0.057679 , 0.090666 , 0.100663 , 0.036069 , 0.05478 , 0.074279 , 0.1238 , 0.123356 , 0.145736 , 0.135715 , 0.05891 , 0.050497 , 0.083685 , 0.074657 , 0.075219 , 0.05927 , 0.051509 , 0.04777 , 0.064263 , 0.047628 , 0.095818 , 0.112341 , 0.138459 , 0.056324 , 0.083608 , 0.084004 , 0.103367 , 0.134064 , 0.113554 , 0.105863 , 0.106899 , 0.086294 , 0.102136 , 0.131656 , 0.100385 , 0.08966 , 0.094345 , 0.111093 , 0.10397 , 0.085974 
 517 , 0.075076 , 0.094735 , 0.054171 , 0.113684 , 0.078514 , 0.049635 , 0.043327 , 0.052161 , 0.06036 , 0.061321 , 0.058125 , 0.091492 , 0.101458 , 0.037061 , 0.056376 , 0.075099 , 0.12483 , 0.12413 , 0.14705 , 0.137114 , 0.06007 , 0.052102 , 0.084876 , 0.076089 , 0.076469 , 0.060147 , 0.052398 , 0.049143 , 0.065501 , 0.048539 , 0.096858 , 0.113529 , 0.139432 , 0.057959 , 0.084716 , 0.085202 , 0.104933 , 0.135068 , 0.114656 , 0.107073 , 0.108561 , 0.087633 , 0.103522 , 0.132614 , 0.101269 , 0.09135 , 0.095897 , 0.11248 , 0.105306 , 0.087656 
 518 , 0.0765 , 0.096051 , 0.055659 , 0.114755 , 0.080133 , 0.050857 , 0.044276 , 0.054406 , 0.062789 , 0.062592 , 0.058792 , 0.092686 , 0.102501 , 0.038274 , 0.058285 , 0.076166 , 0.126252 , 0.125292 , 0.148793 , 0.138913 , 0.061459 , 0.054001 , 0.086272 , 0.077836 , 0.077997 , 0.061262 , 0.0535 , 0.050791 , 0.067007 , 0.049645 , 0.098205 , 0.115084 , 0.140828 , 0.059925 , 0.086153 , 0.08675 , 0.10688 , 0.136461 , 0.116116 , 0.10867 , 0.110651 , 0.089315 , 0.105275 , 0.133979 , 0.102453 , 0.093408 , 0.097859 , 0.114224 , 0.106993 , 0.089721 
 519 , 0.077924 , 0.097364 , 0.057156 , 0.11582 , 0.081754 , 0.052083 , 0.045215 , 0.056646 , 0.065214 , 0.063857 , 0.059462 , 0.093882 , 0.103548 , 0.039487 , 0.060188 , 0.077233 , 0.127665 , 0.126459 , 0.150534 , 0.140712 , 0.062842 , 0.055902 , 0.087674 , 0.079587 , 0.079521 , 0.062374 , 0.054599 , 0.052437 , 0.068516 , 0.05075 , 0.099556 , 0.116636 , 0.142219 , 0.061893 , 0.087584 , 0.088304 , 0.108831 , 0.137854 , 0.117573 , 0.110272 , 0.11274 , 0.091 , 0.10703 , 0.135338 , 0.103638 , 0.095467 , 0.09982 , 0.115976 , 0.108681 , 0.091781 
 520 , 0.079384 , 0.098723 , 0.05868 , 0.116938 , 0.083414 , 0.05334 , 0.046187 , 0.058928 , 0.067694 , 0.065163 , 0.060148 , 0.095122 , 0.104644 , 0.040737 , 0.06213 , 0.078333 , 0.129142 , 0.127668 , 0.152335 , 0.142572 , 0.064263 , 0.057847 , 0.089117 , 0.081378 , 0.081088 , 0.06352 , 0.055732 , 0.054113 , 0.070069 , 0.05189 , 0.100946 , 0.118243 , 0.143665 , 0.0639 , 0.089057 , 0.089897 , 0.11083 , 0.139309 , 0.119083 , 0.111924 , 0.114878 , 0.09273 , 0.108836 , 0.136754 , 0.104867 , 0.097575 , 0.101828 , 0.117778 , 0.110425 , 0.09389 
 521 , 0.081198 , 0.100497 , 0.060472 , 0.118479 , 0.08545 , 0.05489 , 0.047412 , 0.06157 , 0.070658 , 0.06676 , 0.061021 , 0.096777 , 0.106133 , 0.042313 , 0.06443 , 0.079759 , 0.131099 , 0.1293 , 0.15468 , 0.144976 , 0.066047 , 0.060161 , 0.091019 , 0.083546 , 0.083083 , 0.064967 , 0.057129 , 0.05608 , 0.071976 , 0.053347 , 0.102736 , 0.120284 , 0.145592 , 0.066297 , 0.090872 , 0.091891 , 0.113319 , 0.141346 , 0.121132 , 0.114032 , 0.117546 , 0.09491 , 0.111111 , 0.138663 , 0.106518 , 0.100198 , 0.104297 , 0.120071 , 0.112654 , 0.096423 
 522 , 0.083019 , 0.102275 , 0.062266 , 0.120016 , 0.087487 , 0.056437 , 0.04863 , 0.064207 , 0.073623 , 0.068354 , 0.061896 , 0.09843 , 0.10763 , 0.043885 , 0.066727 , 0.081189 , 0.133054 , 0.130928 , 0.157036 , 0.147381 , 0.06783 , 0.062482 , 0.092928 , 0.085712 , 0.085084 , 0.066419 , 0.058526 , 0.058045 , 0.073887 , 0.054804 , 0.104524 , 0.122314 , 0.147522 , 0.068687 , 0.092687 , 0.093883 , 0.115807 , 0.143381 , 0.123177 , 0.116152 , 0.120207 , 0.097087 , 0.113385 , 0.140572 , 0.108166 , 0.102818 , 0.106767 , 0.122357 , 0.114889 , 0.098954 
 523 , 0.084836 , 0.10405 , 0.064066 , 0.121559 , 0.089523 , 0.057978 , 0.049856 , 0.066848 , 0.076589 , 0.069948 , 0.062777 , 0.100085 , 0.109123 , 0.045468 , 0.069026 , 0.082614 , 0.135015 , 0.132557 , 0.159389 , 0.149791 , 0.069611 , 0.0648 , 0.094826 , 0.087879 , 0.087076 , 0.067869 , 0.059927 , 0.060007 , 0.075792 , 0.056261 , 0.106315 , 0.124347 , 0.149449 , 0.071074 , 0.094496 , 0.095884 , 0.118297 , 0.145422 , 0.125225 , 0.118278 , 0.122878 , 0.09927 , 0.115658 , 0.142478 , 0.109813 , 0.105438 , 0.109235 , 0.124646 , 0.117114 , 0.101492 
 524 , 0.086661 , 0.105796 , 0.065917 , 0.1231 , 0.09161 , 0.059591 , 0.05114 , 0.069627 , 0.079594 , 0.071576 , 0.063597 , 0.101708 , 0.110556 , 0.047022 , 0.071381 , 0.084001 , 0.136953 , 0.134161 , 0.161771 , 0.152207 , 0.071451 , 0.06715 , 0.09681 , 0.09012 , 0.08912 , 0.069325 , 0.061339 , 0.062044 , 0.077732 , 0.057699 , 0.10811 , 0.12642 , 0.151409 , 0.073532 , 0.096313 , 0.097873 , 0.120824 , 0.147422 , 0.12725 , 0.120371 , 0.125615 , 0.101482 , 0.117988 , 0.14441 , 0.111474 , 0.108091 , 0.111744 , 0.126967 , 0.119365 , 0.104054 
 525 , 0.088496 , 0.107519 , 0.067795 , 0.124656 , 0.093712 , 0.061232 , 0.052457 , 0.072446 , 0.082612 , 0.073221 , 0.064402 , 0.103313 , 0.111973 , 0.048569 , 0.073761 , 0.085376 , 0.138888 , 0.135756 , 0.16417 , 0.154633 , 0.07331 , 0.069517 , 0.098821 , 0.092391 , 0.091177 , 0.070782 , 0.062757 , 0.064104 , 0.079677 , 0.059129 , 0.109896 , 0.128506 , 0.153375 , 0.076017 , 0.098135 , 0.099863 , 0.123359 , 0.149404 , 0.129275 , 0.1224 , 0.128379 , 0.103701 , 0.120335 , 0.146348 , 0.113142 , 0.110753 , 0.114267 , 0.1293 , 0.121618 , 0.10663 
 526 , 0.09033 , 0.109243 , 0.069666 , 0.126203 , 0.095819 , 0.062867 , 0.053764 , 0.07527 , 0.085638 , 0.074872 , 0.065204 , 0.104922 , 0.11339 , 0.050111 , 0.076143 , 0.086755 , 0.140821 , 0.137348 , 0.16657 , 0.157062 , 0.075174 , 0.07188 , 0.100826 , 0.094664 , 0.093232 , 0.07224 , 0.064177 , 0.066161 , 0.081625 , 0.060563 , 0.111688 , 0.130601 , 0.155342 , 0.078493 , 0.099953 , 0.101847 , 0.125889 , 0.151381 , 0.131294 , 0.124431 , 0.131146 , 0.105917 , 0.122685 , 0.14828 , 0.114815 , 0.113422 , 0.116786 , 0.131628 , 0.123873 , 0.109204 
 527 , 0.092143 , 0.110964 , 0.071494 , 0.127735 , 0.097902 , 0.064496 , 0.055054 , 0.07807 , 0.088661 , 0.076475 , 0.066014 , 0.106534 , 0.114829 , 0.051675 , 0.078492 , 0.088122 , 0.142742 , 0.138941 , 0.168942 , 0.159461 , 0.07702 , 0.07425 , 0.102812 , 0.096916 , 0.095276 , 0.07368 , 0.065579 , 0.0682 , 0.083563 , 0.06198 , 0.11346 , 0.132657 , 0.157288 , 0.080956 , 0.101767 , 0.103843 , 0.128416 , 0.153365 , 0.133299 , 0.126444 , 0.133889 , 0.108123 , 0.125024 , 0.150174 , 0.116476 , 0.116081 , 0.119265 , 0.133941 , 0.1261 , 0.111768 
 528 , 0.09392 , 0.112682 , 0.07324 , 0.129231 , 0.099958 , 0.066108 , 0.056305 , 0.080836 , 0.0917 , 0.077994 , 0.066835 , 0.108138 , 0.116291 , 0.053267 , 0.080797 , 0.089467 , 0.144633 , 0.140527 , 0.171253 , 0.161804 , 0.078826 , 0.076619 , 0.104758 , 0.099133 , 0.09728 , 0.075093 , 0.06694 , 0.070208 , 0.085479 , 0.063391 , 0.115217 , 0.134646 , 0.159191 , 0.083397 , 0.103573 , 0.105859 , 0.130966 , 0.155353 , 0.135262 , 0.128471 , 0.136611 , 0.110318 , 0.127351 , 0.152013 , 0.118111 , 0.118707 , 0.121687 , 0.136231 , 0.128288 , 0.114306 
 529 , 0.095702 , 0.114407 , 0.074993 , 0.130719 , 0.102009 , 0.067713 , 0.057557 , 0.083608 , 0.094736 , 0.079522 , 0.067654 , 0.109745 , 0.117746 , 0.054859 , 0.083099 , 0.090815 , 0.146521 , 0.142118 , 0.173564 , 0.164149 , 0.08064 , 0.078987 , 0.10671 , 0.101342 , 0.099285 , 0.0765 , 0.068308 , 0.072216 , 0.08739 , 0.064804 , 0.116972 , 0.136636 , 0.1611 , 0.085837 , 0.105388 , 0.107874 , 0.133509 , 0.157338 , 0.137231 , 0.1305 , 0.139334 , 0.112522 , 0.129674 , 0.153854 , 0.119749 , 0.12133 , 0.124107 , 0.138521 , 0.13048 , 0.116847 
 530 , 0.097472 , 0.116116 , 0.076732 , 0.132203 , 0.104061 , 0.069309 , 0.058802 , 0.086358 , 0.097759 , 0.081044 , 0.068468 , 0.111337 , 0.1192 , 0.056439 , 0.08539 , 0.092152 , 0.148404 , 0.143698 , 0.175866 , 0.166481 , 0.082439 , 0.081345 , 0.108653 , 0.103547 , 0.101284 , 0.077907 , 0.069663 , 0.074215 , 0.089295 , 0.066205 , 0.118719 , 0.138618 , 0.162996 , 0.08826 , 0.107185 , 0.109875 , 0.136042 , 0.159318 , 0.139199 , 0.132524 , 0.142043 , 0.114714 , 0.131983 , 0.155687 , 0.121383 , 0.123939 , 0.126516 , 0.140794 , 0.132657 , 0.119374 
 531 , 0.099029 , 0.117624 , 0.078367 , 0.133526 , 0.105882 , 0.070698 , 0.059913 , 0.088735 , 0.100355 , 0.08244 , 0.069177 , 0.112736 , 0.120465 , 0.057839 , 0.087341 , 0.0934 , 0.150088 , 0.145106 , 0.177995 , 0.168609 , 0.084056 , 0.083456 , 0.110353 , 0.105505 , 0.103021 , 0.079134 , 0.070793 , 0.07599 , 0.090977 , 0.067467 , 0.12029 , 0.140454 , 0.164691 , 0.090377 , 0.108757 , 0.111578 , 0.138279 , 0.161143 , 0.14104 , 0.134381 , 0.14444 , 0.116681 , 0.13389 , 0.157346 , 0.122808 , 0.126262 , 0.128652 , 0.142783 , 0.134576 , 0.121583 
 532 , 0.100578 , 0.11913 , 0.08001 , 0.134844 , 0.107699 , 0.072096 , 0.061018 , 0.091116 , 0.102954 , 0.083846 , 0.069883 , 0.114134 , 0.121736 , 0.059232 , 0.08929 , 0.094652 , 0.151773 , 0.146513 , 0.180127 , 0.170746 , 0.085672 , 0.08557 , 0.112063 , 0.107461 , 0.104766 , 0.080357 , 0.071919 , 0.07777 , 0.092663 , 0.068729 , 0.121865 , 0.142297 , 0.166388 , 0.092494 , 0.110319 , 0.113285 , 0.140519 , 0.162974 , 0.142881 , 0.136229 , 0.146832 , 0.118648 , 0.135801 , 0.159009 , 0.124234 , 0.128585 , 0.130785 , 0.144775 , 0.136494 , 0.123786 
 533 , 0.102126 , 0.120645 , 0.08165 , 0.136166 , 0.109524 , 0.073486 , 0.062126 , 0.093503 , 0.105555 , 0.085243 , 0.070584 , 0.115539 , 0.123006 , 0.060627 , 0.091245 , 0.095898 , 0.153459 , 0.14793 , 0.182264 , 0.172881 , 0.087289 , 0.087686 , 0.113767 , 0.109428 , 0.106513 , 0.081582 , 0.073048 , 0.079549 , 0.094345 , 0.069982 , 0.123444 , 0.144139 , 0.168077 , 0.094612 , 0.111885 , 0.114992 , 0.142749 , 0.164799 , 0.144727 , 0.138082 , 0.14923 , 0.120617 , 0.137712 , 0.160672 , 0.125661 , 0.130917 , 0.132922 , 0.146773 , 0.13841 , 0.125989 
 534 , 0.103394 , 0.121845 , 0.082978 , 0.137194 , 0.111017 , 0.074632 , 0.063052 , 0.095488 , 0.107729 , 0.086369 , 0.07113 , 0.116655 , 0.124009 , 0.061756 , 0.092841 , 0.09688 , 0.154798 , 0.14905 , 0.183919 , 0.174593 , 0.08861 , 0.08943 , 0.115187 , 0.111058 , 0.107964 , 0.082537 , 0.073963 , 0.08098 , 0.095736 , 0.070985 , 0.124712 , 0.145583 , 0.169437 , 0.096405 , 0.113098 , 0.116441 , 0.144638 , 0.166212 , 0.14612 , 0.139579 , 0.151262 , 0.12221 , 0.139324 , 0.16198 , 0.126808 , 0.132818 , 0.134658 , 0.148415 , 0.14 , 0.127828 
 535 , 0.104546 , 0.122898 , 0.084164 , 0.138083 , 0.112378 , 0.075674 , 0.063892 , 0.097304 , 0.109716 , 0.087366 , 0.071606 , 0.117645 , 0.12488 , 0.062762 , 0.094282 , 0.097747 , 0.155984 , 0.150038 , 0.185349 , 0.17611 , 0.089791 , 0.091004 , 0.116473 , 0.112544 , 0.109294 , 0.08338 , 0.07478 , 0.082258 , 0.096992 , 0.071862 , 0.125843 , 0.146857 , 0.170649 , 0.098066 , 0.114159 , 0.117769 , 0.146385 , 0.16744 , 0.147314 , 0.140917 , 0.153136 , 0.12364 , 0.140806 , 0.163136 , 0.127833 , 0.134514 , 0.136218 , 0.149906 , 0.141444 , 0.12951 
 536 , 0.105698 , 0.123955 , 0.085343 , 0.138965 , 0.113733 , 0.076709 , 0.064737 , 0.09912 , 0.111698 , 0.08836 , 0.072082 , 0.118645 , 0.125753 , 0.063776 , 0.095719 , 0.098618 , 0.157167 , 0.151035 , 0.186776 , 0.177627 , 0.09098 , 0.092583 , 0.117767 , 0.114025 , 0.110618 , 0.084221 , 0.075601 , 0.083538 , 0.098242 , 0.072744 , 0.12698 , 0.148129 , 0.171864 , 0.099726 , 0.115217 , 0.119098 , 0.148136 , 0.168672 , 0.148505 , 0.142255 , 0.155007 , 0.125063 , 0.142282 , 0.164296 , 0.128861 , 0.13622 , 0.137781 , 0.151397 , 0.142889 , 0.131189 
 537 , 0.106806 , 0.124986 , 0.086489 , 0.139832 , 0.115052 , 0.077682 , 0.065534 , 0.100809 , 0.113553 , 0.089312 , 0.07254 , 0.119599 , 0.126598 , 0.064721 , 0.097075 , 0.09945 , 0.158314 , 0.151994 , 0.188145 , 0.179086 , 0.092121 , 0.09409 , 0.119003 , 0.115458 , 0.111906 , 0.085031 , 0.076393 , 0.084744 , 0.099436 , 0.073598 , 0.128062 , 0.149395 , 0.17304 , 0.101278 , 0.116264 , 0.120376 , 0.14978 , 0.169866 , 0.149668 , 0.143538 , 0.156793 , 0.126458 , 0.143706 , 0.165439 , 0.129841 , 0.137863 , 0.139292 , 0.152828 , 0.144253 , 0.132805 
 538 , 0.107792 , 0.125968 , 0.087539 , 0.14064 , 0.116306 , 0.078511 , 0.066239 , 0.102253 , 0.115152 , 0.090157 , 0.072966 , 0.120472 , 0.127403 , 0.065549 , 0.098235 , 0.100206 , 0.159365 , 0.152891 , 0.189413 , 0.180455 , 0.093162 , 0.095442 , 0.120127 , 0.116771 , 0.113118 , 0.085787 , 0.077111 , 0.085801 , 0.100487 , 0.074394 , 0.12905 , 0.150611 , 0.17415 , 0.102598 , 0.11727 , 0.121535 , 0.151202 , 0.170983 , 0.150752 , 0.144721 , 0.158415 , 0.127783 , 0.145017 , 0.166536 , 0.130725 , 0.139415 , 0.140689 , 0.154123 , 0.14546 , 0.134271 
 539 , 0.108782 , 0.126953 , 0.088596 , 0.141449 , 0.117567 , 0.079344 , 0.06694 , 0.1037 , 0.116747 , 0.091006 , 0.073386 , 0.121348 , 0.128204 , 0.066374 , 0.099403 , 0.100957 , 0.160419 , 0.15379 , 0.190677 , 0.181821 , 0.094201 , 0.096787 , 0.121256 , 0.118076 , 0.11433 , 0.086546 , 0.077824 , 0.086864 , 0.101544 , 0.075188 , 0.130042 , 0.151832 , 0.175262 , 0.103919 , 0.118274 , 0.122691 , 0.152617 , 0.172103 , 0.151839 , 0.145895 , 0.160038 , 0.129116 , 0.146326 , 0.167629 , 0.131611 , 0.140969 , 0.142085 , 0.155415 , 0.146672 , 0.135746 
 540 , 0.109769 , 0.127942 , 0.089651 , 0.14226 , 0.11882 , 0.080174 , 0.067645 , 0.10514 , 0.118344 , 0.091859 , 0.073806 , 0.12222 , 0.129007 , 0.067197 , 0.100569 , 0.101705 , 0.161477 , 0.154683 , 0.191938 , 0.183192 , 0.095238 , 0.098141 , 0.122376 , 0.119388 , 0.11554 , 0.087301 , 0.078541 , 0.087926 , 0.102606 , 0.075979 , 0.13103 , 0.153057 , 0.176377 , 0.10524 , 0.119281 , 0.123846 , 0.154037 , 0.173225 , 0.152923 , 0.147073 , 0.161661 , 0.130448 , 0.147634 , 0.168717 , 0.132492 , 0.142523 , 0.143481 , 0.156713 , 0.147882 , 0.137213 
 541 , 0.110702 , 0.128919 , 0.090618 , 0.143105 , 0.11996 , 0.080939 , 0.068357 , 0.106359 , 0.119761 , 0.092665 , 0.074199 , 0.123063 , 0.129803 , 0.067901 , 0.101594 , 0.102457 , 0.162605 , 0.15558 , 0.193232 , 0.184523 , 0.096224 , 0.099412 , 0.123405 , 0.120588 , 0.116637 , 0.087957 , 0.079141 , 0.088856 , 0.103591 , 0.076674 , 0.131993 , 0.154225 , 0.17754 , 0.106437 , 0.120231 , 0.12496 , 0.155487 , 0.174345 , 0.15406 , 0.14824 , 0.16324 , 0.131643 , 0.148818 , 0.16973 , 0.133384 , 0.143904 , 0.144774 , 0.158012 , 0.149075 , 0.138597 
 542 , 0.111638 , 0.129906 , 0.091578 , 0.143953 , 0.121091 , 0.081702 , 0.069074 , 0.10756 , 0.121163 , 0.09347 , 0.074585 , 0.1239 , 0.130594 , 0.068601 , 0.102622 , 0.103217 , 0.163734 , 0.156481 , 0.194523 , 0.185851 , 0.097218 , 0.10068 , 0.124424 , 0.121786 , 0.117723 , 0.088618 , 0.079738 , 0.089779 , 0.104571 , 0.077373 , 0.132952 , 0.155392 , 0.178705 , 0.107632 , 0.121191 , 0.126072 , 0.156947 , 0.175459 , 0.155198 , 0.1494 , 0.164816 , 0.13283 , 0.150002 , 0.170743 , 0.134271 , 0.145272 , 0.146075 , 0.159312 , 0.150274 , 0.139983 
 543 , 0.11257 , 0.13089 , 0.092544 , 0.144803 , 0.122227 , 0.082476 , 0.069795 , 0.108761 , 0.122566 , 0.094272 , 0.07498 , 0.124733 , 0.131387 , 0.069305 , 0.103641 , 0.103972 , 0.164866 , 0.157377 , 0.19581 , 0.187175 , 0.098204 , 0.101948 , 0.125439 , 0.122991 , 0.118807 , 0.089274 , 0.08033 , 0.0907 , 0.105556 , 0.078069 , 0.133908 , 0.156556 , 0.179873 , 0.108826 , 0.122141 , 0.127189 , 0.158399 , 0.176575 , 0.156332 , 0.150564 , 0.166393 , 0.134023 , 0.151176 , 0.17175 , 0.135153 , 0.14664 , 0.147381 , 0.16061 , 0.151472 , 0.141361 
 544 , 0.113535 , 0.131879 , 0.093513 , 0.145692 , 0.123398 , 0.083223 , 0.070415 , 0.109917 , 0.123912 , 0.09509 , 0.075401 , 0.125627 , 0.132219 , 0.069995 , 0.104642 , 0.104729 , 0.16604 , 0.158356 , 0.197177 , 0.188552 , 0.0992 , 0.10318 , 0.126517 , 0.124194 , 0.119917 , 0.089909 , 0.0809 , 0.091588 , 0.106523 , 0.078758 , 0.134947 , 0.157762 , 0.181091 , 0.110018 , 0.12313 , 0.128326 , 0.159861 , 0.177777 , 0.157523 , 0.151778 , 0.167972 , 0.135258 , 0.152386 , 0.172842 , 0.136083 , 0.148008 , 0.148688 , 0.161923 , 0.152704 , 0.142754 
 545 , 0.114517 , 0.132844 , 0.09448 , 0.146604 , 0.124582 , 0.083971 , 0.070982 , 0.111055 , 0.125229 , 0.095913 , 0.075847 , 0.126546 , 0.133069 , 0.070684 , 0.105622 , 0.105477 , 0.167237 , 0.159382 , 0.198604 , 0.18995 , 0.100204 , 0.104386 , 0.127615 , 0.125411 , 0.121048 , 0.090538 , 0.081455 , 0.092466 , 0.107484 , 0.079447 , 0.136037 , 0.158989 , 0.182342 , 0.111222 , 0.124131 , 0.129469 , 0.161302 , 0.179033 , 0.158735 , 0.153026 , 0.169564 , 0.136539 , 0.153608 , 0.173986 , 0.137026 , 0.149382 , 0.149986 , 0.163244 , 0.153971 , 0.144146 
 546 , 0.115488 , 0.133813 , 0.095453 , 0.147518 , 0.125772 , 0.084716 , 0.071551 , 0.112192 , 0.126554 , 0.09674 , 0.076295 , 0.127468 , 0.133915 , 0.071376 , 0.106607 , 0.106227 , 0.168437 , 0.160404 , 0.200028 , 0.191352 , 0.101206 , 0.105598 , 0.128718 , 0.12662 , 0.122183 , 0.091162 , 0.082004 , 0.093348 , 0.108442 , 0.080133 , 0.137124 , 0.160221 , 0.183589 , 0.112425 , 0.125129 , 0.130626 , 0.16275 , 0.180293 , 0.159951 , 0.154272 , 0.171149 , 0.137826 , 0.154827 , 0.175125 , 0.137979 , 0.150763 , 0.151282 , 0.164563 , 0.155236 , 0.145544 
