  time  ,21:15 PM,21:23 PM,21:29 PM,21:37 PM,21:47 PM,22:33 PM,22:39 PM,22:46 PM,22:55 PM,23:03 PM,23:40 PM,23:46 PM,23:53 PM,24:00 PM,24:07 PM,24:56 PM,25:03 PM,25:11 PM,25:18 PM,25:25 PM,26:14 PM,26:21 PM,26:28 PM,26:36 PM,26:43 PM,27:05 PM,27:11 PM,27:17 PM,27:26 PM,27:35 PM,28:29 PM,28:34 PM,28:40 PM,28:47 PM,28:55 PM,29:37 PM,29:43 PM,29:54 PM,30:00 PM,30:08 PM,31:24 PM,31:30 PM,31:37 PM,31:44 PM,31:50 PM,32:21 PM,32:29 PM,32:36 PM,32:42 PM,32:49 PM,34:10 PM,34:16 PM,34:23 PM,34:30 PM,34:36 PM,35:13 PM,35:20 PM,35:29 PM,35:36 PM,35:44 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 900 , 0.301688 , 0.445093 , 0.384065 , 0.3656 , 0.37466 , 0.228317 , 0.29309 , 0.270987 , 0.283228 , 0.224223 , 0.299729 , 0.304803 , 0.354569 , 0.42035 , 0.275787 , 0.446808 , 0.436134 , 0.387851 , 0.495275 , 0.396787 , 0.463951 , 0.688933 , 0.67131 , 0.40707 , 0.348926 , 0.301836 , 0.336874 , 0.289173 , 0.10972 , 0.310244 , 0.306073 , 0.304773 , 0.312469 , 0.28448 , 0.297374 , 0.209371 , 0.229041 , 0.189428 , 0.285566 , 0.183719 , 0.340601 , 0.366798 , 0.36681 , 0.380226 , 0.344648 , 0.385798 , 0.365665 , 0.307704 , 0.348837 , 0.346362 , 0.387216 , 0.329214 , 0.284794 , 0.239538 , 0.31292 , 0.460972 , 0.456741 , 0.440981 , 0.434466 , 0.49159 
 901 , 0.301489 , 0.445749 , 0.384332 , 0.365853 , 0.374945 , 0.228358 , 0.29335 , 0.271248 , 0.283447 , 0.224345 , 0.299825 , 0.305123 , 0.354985 , 0.420445 , 0.275829 , 0.447347 , 0.436296 , 0.387931 , 0.495706 , 0.396845 , 0.464234 , 0.6891 , 0.671727 , 0.407523 , 0.348972 , 0.30282 , 0.336997 , 0.289201 , 0.109693 , 0.310634 , 0.30665 , 0.3052 , 0.312457 , 0.284554 , 0.297683 , 0.209512 , 0.229365 , 0.189588 , 0.285815 , 0.183965 , 0.340614 , 0.367238 , 0.367125 , 0.380503 , 0.34516 , 0.386155 , 0.365947 , 0.308195 , 0.349167 , 0.346409 , 0.387375 , 0.329178 , 0.284992 , 0.2398 , 0.313126 , 0.461055 , 0.457019 , 0.441274 , 0.434727 , 0.492024 
 902 , 0.301158 , 0.446471 , 0.384599 , 0.366178 , 0.375187 , 0.228493 , 0.29366 , 0.271493 , 0.283685 , 0.224498 , 0.299949 , 0.305467 , 0.355337 , 0.420694 , 0.275974 , 0.448142 , 0.436419 , 0.387995 , 0.496264 , 0.396945 , 0.464537 , 0.689058 , 0.672368 , 0.408135 , 0.349031 , 0.303896 , 0.337189 , 0.289221 , 0.109644 , 0.311151 , 0.307393 , 0.305657 , 0.312443 , 0.284811 , 0.297969 , 0.209704 , 0.229643 , 0.189789 , 0.286074 , 0.184248 , 0.340733 , 0.367731 , 0.367511 , 0.380859 , 0.34586 , 0.386632 , 0.366284 , 0.308792 , 0.349689 , 0.346411 , 0.387462 , 0.329252 , 0.28522 , 0.240045 , 0.313463 , 0.461295 , 0.457181 , 0.441884 , 0.435186 , 0.492566 
 903 , 0.30076 , 0.446846 , 0.3848 , 0.366461 , 0.375453 , 0.22866 , 0.293976 , 0.271743 , 0.283928 , 0.224702 , 0.300089 , 0.30571 , 0.3556 , 0.420945 , 0.276147 , 0.448893 , 0.436584 , 0.388053 , 0.496801 , 0.397086 , 0.464841 , 0.689002 , 0.67296 , 0.408624 , 0.349136 , 0.304855 , 0.337456 , 0.289252 , 0.109603 , 0.311609 , 0.308113 , 0.306095 , 0.312452 , 0.285091 , 0.298243 , 0.209912 , 0.229919 , 0.189988 , 0.286302 , 0.18445 , 0.340946 , 0.368176 , 0.367856 , 0.381132 , 0.346436 , 0.387109 , 0.366663 , 0.309247 , 0.350175 , 0.3464 , 0.387524 , 0.329355 , 0.285447 , 0.240228 , 0.313805 , 0.461529 , 0.45725 , 0.442477 , 0.435533 , 0.493044 
 904 , 0.300431 , 0.446292 , 0.384861 , 0.366604 , 0.375765 , 0.228906 , 0.294306 , 0.271955 , 0.284153 , 0.22508 , 0.300253 , 0.305683 , 0.355304 , 0.421131 , 0.276251 , 0.449352 , 0.436887 , 0.388152 , 0.497154 , 0.397248 , 0.46512 , 0.689213 , 0.673303 , 0.408786 , 0.349333 , 0.305469 , 0.337831 , 0.289363 , 0.109608 , 0.311767 , 0.308642 , 0.306372 , 0.312486 , 0.285311 , 0.29853 , 0.210144 , 0.230249 , 0.190182 , 0.286464 , 0.184448 , 0.341384 , 0.368451 , 0.368131 , 0.381231 , 0.346576 , 0.387511 , 0.367115 , 0.309319 , 0.350509 , 0.346487 , 0.387588 , 0.329573 , 0.285685 , 0.240295 , 0.314167 , 0.461703 , 0.457105 , 0.4429 , 0.435527 , 0.493364 
 905 , 0.300688 , 0.445742 , 0.385015 , 0.366663 , 0.376142 , 0.229138 , 0.294679 , 0.272161 , 0.284338 , 0.225602 , 0.30039 , 0.305644 , 0.354253 , 0.421203 , 0.276089 , 0.449451 , 0.437273 , 0.388444 , 0.497311 , 0.397192 , 0.465414 , 0.690106 , 0.673454 , 0.408948 , 0.349487 , 0.306078 , 0.33804 , 0.289568 , 0.109657 , 0.311665 , 0.308955 , 0.306506 , 0.312413 , 0.285265 , 0.298976 , 0.210304 , 0.230737 , 0.190377 , 0.286656 , 0.184487 , 0.34179 , 0.36876 , 0.368523 , 0.381419 , 0.346545 , 0.387838 , 0.367566 , 0.309436 , 0.350782 , 0.346913 , 0.387856 , 0.329868 , 0.285966 , 0.24046 , 0.314523 , 0.46183 , 0.457016 , 0.443097 , 0.435371 , 0.493709 
 906 , 0.300954 , 0.44518 , 0.385175 , 0.366726 , 0.37653 , 0.229385 , 0.295062 , 0.272369 , 0.284533 , 0.226151 , 0.300532 , 0.305603 , 0.353177 , 0.421274 , 0.275913 , 0.44955 , 0.437677 , 0.388742 , 0.497474 , 0.397136 , 0.465721 , 0.691034 , 0.673614 , 0.409116 , 0.349646 , 0.306709 , 0.338261 , 0.289777 , 0.109708 , 0.311561 , 0.309278 , 0.30665 , 0.312339 , 0.285217 , 0.299438 , 0.210479 , 0.23124 , 0.190581 , 0.286852 , 0.184528 , 0.342214 , 0.369075 , 0.368932 , 0.381613 , 0.346513 , 0.388171 , 0.368034 , 0.309557 , 0.351067 , 0.347357 , 0.388129 , 0.330181 , 0.286258 , 0.24064 , 0.314896 , 0.461963 , 0.456922 , 0.443295 , 0.43521 , 0.494074 
 907 , 0.301623 , 0.445529 , 0.385532 , 0.36692 , 0.376771 , 0.229756 , 0.295268 , 0.272577 , 0.284858 , 0.226379 , 0.300741 , 0.30578 , 0.35227 , 0.421397 , 0.275871 , 0.449555 , 0.438138 , 0.389135 , 0.497647 , 0.397139 , 0.465927 , 0.691693 , 0.673844 , 0.409545 , 0.349649 , 0.307007 , 0.338441 , 0.289926 , 0.109846 , 0.311736 , 0.309574 , 0.306828 , 0.312522 , 0.285072 , 0.299723 , 0.210829 , 0.231317 , 0.190932 , 0.286978 , 0.184946 , 0.342276 , 0.36941 , 0.369469 , 0.381839 , 0.346612 , 0.388438 , 0.368278 , 0.3098 , 0.351227 , 0.347785 , 0.388265 , 0.330579 , 0.286537 , 0.241048 , 0.314946 , 0.462062 , 0.457047 , 0.44345 , 0.435136 , 0.494121 
 908 , 0.301801 , 0.445735 , 0.385877 , 0.367079 , 0.377089 , 0.230162 , 0.295559 , 0.272862 , 0.285346 , 0.226382 , 0.300889 , 0.306118 , 0.353432 , 0.421792 , 0.276063 , 0.449783 , 0.438479 , 0.389347 , 0.498165 , 0.397395 , 0.466226 , 0.692245 , 0.674293 , 0.40991 , 0.349718 , 0.307215 , 0.33867 , 0.290169 , 0.109998 , 0.312169 , 0.310094 , 0.307191 , 0.313057 , 0.285096 , 0.299899 , 0.211316 , 0.231307 , 0.191451 , 0.28698 , 0.185388 , 0.342462 , 0.36966 , 0.369881 , 0.381876 , 0.347184 , 0.388667 , 0.368653 , 0.309921 , 0.351101 , 0.347941 , 0.388572 , 0.330937 , 0.286688 , 0.241341 , 0.315293 , 0.462226 , 0.457349 , 0.443553 , 0.435278 , 0.494164 
 909 , 0.301984 , 0.445951 , 0.386242 , 0.367244 , 0.377426 , 0.230582 , 0.295866 , 0.273156 , 0.285851 , 0.226386 , 0.301035 , 0.306478 , 0.354662 , 0.422202 , 0.27626 , 0.450027 , 0.438836 , 0.389566 , 0.498713 , 0.39766 , 0.466542 , 0.692815 , 0.674767 , 0.410289 , 0.349786 , 0.307433 , 0.338905 , 0.290423 , 0.110155 , 0.312632 , 0.310638 , 0.30757 , 0.313617 , 0.285129 , 0.300086 , 0.211829 , 0.231287 , 0.19199 , 0.286979 , 0.185848 , 0.342654 , 0.369924 , 0.370312 , 0.381915 , 0.347781 , 0.388898 , 0.36904 , 0.310041 , 0.350968 , 0.348103 , 0.388898 , 0.331301 , 0.286836 , 0.241642 , 0.315652 , 0.462394 , 0.457673 , 0.443665 , 0.435428 , 0.494207 
 910 , 0.301951 , 0.446048 , 0.386691 , 0.367409 , 0.377754 , 0.230804 , 0.296249 , 0.273447 , 0.286183 , 0.226695 , 0.301101 , 0.306803 , 0.355868 , 0.422663 , 0.27639 , 0.450418 , 0.439056 , 0.389723 , 0.49912 , 0.39772 , 0.466935 , 0.693405 , 0.675157 , 0.410694 , 0.349964 , 0.30801 , 0.339041 , 0.290678 , 0.110265 , 0.312999 , 0.311132 , 0.307885 , 0.314099 , 0.285166 , 0.300316 , 0.212241 , 0.231589 , 0.192573 , 0.286974 , 0.18608 , 0.343019 , 0.370055 , 0.370637 , 0.382035 , 0.348352 , 0.38895 , 0.369288 , 0.310145 , 0.350838 , 0.348192 , 0.389295 , 0.331365 , 0.287069 , 0.241768 , 0.316049 , 0.462541 , 0.457708 , 0.44389 , 0.435696 , 0.4945 
 911 , 0.301843 , 0.446205 , 0.387331 , 0.367712 , 0.377943 , 0.23092 , 0.296647 , 0.27375 , 0.286517 , 0.227304 , 0.301249 , 0.307151 , 0.3564 , 0.423113 , 0.276476 , 0.450914 , 0.439436 , 0.389938 , 0.499326 , 0.397942 , 0.467445 , 0.694007 , 0.67652 , 0.411255 , 0.350165 , 0.308891 , 0.339489 , 0.290857 , 0.110279 , 0.313481 , 0.311569 , 0.308273 , 0.314342 , 0.285329 , 0.300542 , 0.212655 , 0.231983 , 0.193066 , 0.287069 , 0.186267 , 0.343414 , 0.370449 , 0.371031 , 0.382212 , 0.348734 , 0.389249 , 0.369529 , 0.310334 , 0.35102 , 0.348485 , 0.389659 , 0.331277 , 0.287603 , 0.241929 , 0.316183 , 0.462754 , 0.457761 , 0.444388 , 0.436182 , 0.495223 
 912 , 0.301741 , 0.446421 , 0.388054 , 0.368096 , 0.378069 , 0.231029 , 0.297028 , 0.274073 , 0.2869 , 0.227998 , 0.301467 , 0.307512 , 0.356624 , 0.42355 , 0.276558 , 0.451432 , 0.439931 , 0.3902 , 0.49948 , 0.398289 , 0.467996 , 0.694633 , 0.678407 , 0.4119 , 0.350366 , 0.30986 , 0.340119 , 0.291007 , 0.110261 , 0.314056 , 0.312012 , 0.308719 , 0.314502 , 0.285556 , 0.300748 , 0.213097 , 0.232349 , 0.193513 , 0.287215 , 0.186488 , 0.343792 , 0.371008 , 0.371501 , 0.382402 , 0.349029 , 0.389725 , 0.369796 , 0.310567 , 0.35137 , 0.348898 , 0.389986 , 0.331174 , 0.288279 , 0.24215 , 0.316178 , 0.46301 , 0.457886 , 0.445006 , 0.436757 , 0.496128 
 913 , 0.301711 , 0.446808 , 0.388738 , 0.368605 , 0.378366 , 0.231211 , 0.2974 , 0.274479 , 0.287336 , 0.228608 , 0.301835 , 0.307973 , 0.356887 , 0.423994 , 0.27662 , 0.45192 , 0.440415 , 0.390606 , 0.499754 , 0.398731 , 0.46859 , 0.695318 , 0.680308 , 0.412543 , 0.350494 , 0.310808 , 0.340857 , 0.291113 , 0.110227 , 0.314716 , 0.312474 , 0.309171 , 0.314592 , 0.285806 , 0.301017 , 0.213569 , 0.232706 , 0.193904 , 0.287431 , 0.186781 , 0.344202 , 0.371742 , 0.371967 , 0.382678 , 0.349391 , 0.39028 , 0.370165 , 0.310838 , 0.351852 , 0.349551 , 0.39034 , 0.331274 , 0.288884 , 0.24239 , 0.316317 , 0.463288 , 0.458188 , 0.445569 , 0.437278 , 0.496996 
 914 , 0.301841 , 0.447389 , 0.3892 , 0.369227 , 0.379052 , 0.231479 , 0.297655 , 0.275073 , 0.287736 , 0.228946 , 0.302343 , 0.308489 , 0.357195 , 0.42444 , 0.276667 , 0.452141 , 0.440723 , 0.391131 , 0.500246 , 0.399154 , 0.469127 , 0.695853 , 0.681134 , 0.413022 , 0.350524 , 0.311606 , 0.341497 , 0.29119 , 0.11019 , 0.315343 , 0.312905 , 0.30951 , 0.314593 , 0.285995 , 0.30138 , 0.214021 , 0.233102 , 0.194255 , 0.287748 , 0.187158 , 0.344549 , 0.37251 , 0.372392 , 0.38319 , 0.349798 , 0.390723 , 0.370467 , 0.311157 , 0.352502 , 0.350376 , 0.390605 , 0.331697 , 0.289207 , 0.242578 , 0.316618 , 0.463618 , 0.458712 , 0.445877 , 0.437571 , 0.497572 
 915 , 0.302017 , 0.447852 , 0.389473 , 0.369672 , 0.379912 , 0.231714 , 0.297786 , 0.275782 , 0.287948 , 0.229132 , 0.302696 , 0.308883 , 0.3575 , 0.42492 , 0.276745 , 0.452041 , 0.440809 , 0.391458 , 0.500795 , 0.399287 , 0.469502 , 0.695986 , 0.680145 , 0.413285 , 0.350634 , 0.312292 , 0.341694 , 0.291334 , 0.110187 , 0.315725 , 0.313243 , 0.309657 , 0.314638 , 0.286004 , 0.301763 , 0.214377 , 0.233646 , 0.194701 , 0.288036 , 0.187504 , 0.344708 , 0.372881 , 0.372798 , 0.383877 , 0.350091 , 0.390743 , 0.370411 , 0.311465 , 0.353086 , 0.350847 , 0.39069 , 0.332075 , 0.289319 , 0.242669 , 0.316824 , 0.463977 , 0.459167 , 0.445943 , 0.437641 , 0.497764 
 916 , 0.302165 , 0.448321 , 0.389739 , 0.370086 , 0.380755 , 0.231956 , 0.297919 , 0.276509 , 0.288184 , 0.229312 , 0.303029 , 0.309274 , 0.357819 , 0.425427 , 0.276846 , 0.451935 , 0.440916 , 0.391774 , 0.501349 , 0.399427 , 0.469867 , 0.696116 , 0.679147 , 0.413515 , 0.350758 , 0.312965 , 0.341868 , 0.291484 , 0.110197 , 0.316105 , 0.313592 , 0.309807 , 0.314674 , 0.286007 , 0.302124 , 0.214739 , 0.23418 , 0.195151 , 0.288332 , 0.187846 , 0.344849 , 0.373256 , 0.373197 , 0.384552 , 0.350403 , 0.390757 , 0.370376 , 0.3118 , 0.353656 , 0.35129 , 0.390786 , 0.332447 , 0.289426 , 0.242773 , 0.317034 , 0.464325 , 0.459624 , 0.446003 , 0.437734 , 0.497955 
 917 , 0.302082 , 0.448718 , 0.389949 , 0.370197 , 0.381314 , 0.232261 , 0.298029 , 0.277234 , 0.288654 , 0.229417 , 0.303078 , 0.309555 , 0.35822 , 0.426127 , 0.277169 , 0.451787 , 0.441209 , 0.391898 , 0.501881 , 0.399632 , 0.47004 , 0.696233 , 0.678194 , 0.41338 , 0.351139 , 0.313383 , 0.341835 , 0.291747 , 0.110445 , 0.316465 , 0.314053 , 0.310047 , 0.314586 , 0.28591 , 0.302183 , 0.215099 , 0.234448 , 0.195466 , 0.288636 , 0.188029 , 0.344827 , 0.373634 , 0.373474 , 0.385054 , 0.350807 , 0.390802 , 0.37063 , 0.312358 , 0.354001 , 0.351488 , 0.391045 , 0.332732 , 0.289513 , 0.24297 , 0.317271 , 0.464493 , 0.460131 , 0.445992 , 0.438057 , 0.498123 
 918 , 0.301974 , 0.448936 , 0.390264 , 0.370903 , 0.381924 , 0.232725 , 0.298196 , 0.277742 , 0.289321 , 0.229641 , 0.303356 , 0.309798 , 0.358475 , 0.42652 , 0.277262 , 0.452537 , 0.441806 , 0.392465 , 0.502483 , 0.400135 , 0.470392 , 0.696806 , 0.678221 , 0.413624 , 0.351612 , 0.313891 , 0.342352 , 0.292026 , 0.110713 , 0.316958 , 0.314763 , 0.310492 , 0.314265 , 0.285964 , 0.302324 , 0.215505 , 0.234689 , 0.19558 , 0.289007 , 0.188165 , 0.345164 , 0.374153 , 0.37375 , 0.385364 , 0.351375 , 0.391279 , 0.371419 , 0.312907 , 0.354465 , 0.352128 , 0.391326 , 0.333354 , 0.289464 , 0.243183 , 0.317925 , 0.46468 , 0.46048 , 0.446059 , 0.438289 , 0.498349 
 919 , 0.301868 , 0.449159 , 0.390584 , 0.371618 , 0.382544 , 0.233198 , 0.298365 , 0.278254 , 0.290004 , 0.229873 , 0.303632 , 0.310044 , 0.358734 , 0.426916 , 0.277357 , 0.453292 , 0.442408 , 0.393042 , 0.503092 , 0.400642 , 0.470755 , 0.697386 , 0.678243 , 0.413871 , 0.352089 , 0.314408 , 0.34288 , 0.292308 , 0.110982 , 0.317449 , 0.315489 , 0.310947 , 0.313939 , 0.286014 , 0.302468 , 0.215913 , 0.234926 , 0.19569 , 0.289381 , 0.188303 , 0.345504 , 0.374682 , 0.374023 , 0.385685 , 0.351953 , 0.391765 , 0.372224 , 0.313453 , 0.354933 , 0.352778 , 0.391605 , 0.333985 , 0.289411 , 0.243399 , 0.318589 , 0.464865 , 0.460833 , 0.446131 , 0.438525 , 0.498573 
 920 , 0.30187 , 0.449093 , 0.390709 , 0.372248 , 0.382871 , 0.233434 , 0.298351 , 0.27841 , 0.290224 , 0.229951 , 0.303818 , 0.30999 , 0.358696 , 0.426975 , 0.277111 , 0.453971 , 0.442789 , 0.393494 , 0.503062 , 0.400808 , 0.470934 , 0.697619 , 0.678166 , 0.414228 , 0.352332 , 0.315001 , 0.34317 , 0.292432 , 0.110969 , 0.317497 , 0.315825 , 0.311338 , 0.313503 , 0.286013 , 0.302549 , 0.21602 , 0.235208 , 0.195592 , 0.289496 , 0.188416 , 0.345612 , 0.374624 , 0.374275 , 0.385933 , 0.352241 , 0.391972 , 0.372543 , 0.313485 , 0.355068 , 0.353017 , 0.391587 , 0.334262 , 0.289219 , 0.24363 , 0.3187 , 0.46522 , 0.460654 , 0.445857 , 0.438596 , 0.498448 
 921 , 0.301803 , 0.449063 , 0.390602 , 0.372397 , 0.382957 , 0.233441 , 0.298283 , 0.278463 , 0.290324 , 0.229909 , 0.303853 , 0.309647 , 0.358758 , 0.427151 , 0.276981 , 0.45392 , 0.44307 , 0.393656 , 0.502705 , 0.400654 , 0.47097 , 0.697606 , 0.678367 , 0.414516 , 0.352323 , 0.315581 , 0.343215 , 0.29241 , 0.110899 , 0.317401 , 0.315998 , 0.311891 , 0.313458 , 0.285939 , 0.302668 , 0.21598 , 0.235424 , 0.19567 , 0.289531 , 0.188648 , 0.345719 , 0.374623 , 0.374405 , 0.38629 , 0.352366 , 0.391975 , 0.372476 , 0.3133 , 0.3549 , 0.352982 , 0.391721 , 0.3343 , 0.289453 , 0.243874 , 0.318532 , 0.465557 , 0.460476 , 0.445622 , 0.438963 , 0.498259 
 922 , 0.30169 , 0.449085 , 0.390427 , 0.372389 , 0.382992 , 0.233392 , 0.298219 , 0.278526 , 0.290439 , 0.229841 , 0.303854 , 0.309234 , 0.358883 , 0.427405 , 0.276927 , 0.453623 , 0.443347 , 0.393729 , 0.502284 , 0.400424 , 0.470977 , 0.697546 , 0.678684 , 0.414778 , 0.352248 , 0.316166 , 0.343196 , 0.292359 , 0.11084 , 0.317293 , 0.316154 , 0.312524 , 0.313566 , 0.285828 , 0.302805 , 0.215911 , 0.235628 , 0.195831 , 0.289554 , 0.188924 , 0.345862 , 0.374697 , 0.374503 , 0.3867 , 0.35246 , 0.391941 , 0.372322 , 0.313088 , 0.354653 , 0.35289 , 0.391953 , 0.334289 , 0.289863 , 0.244123 , 0.318311 , 0.465875 , 0.460343 , 0.445437 , 0.439469 , 0.498079 
 923 , 0.301339 , 0.448748 , 0.390094 , 0.37202 , 0.382738 , 0.233 , 0.297879 , 0.278244 , 0.290277 , 0.229503 , 0.303582 , 0.308431 , 0.358881 , 0.427257 , 0.276671 , 0.453069 , 0.443211 , 0.393401 , 0.501724 , 0.399983 , 0.470744 , 0.697241 , 0.67862 , 0.414683 , 0.351955 , 0.316304 , 0.342945 , 0.292115 , 0.110529 , 0.317017 , 0.316076 , 0.312733 , 0.313452 , 0.285496 , 0.302734 , 0.215669 , 0.235501 , 0.195739 , 0.289294 , 0.188954 , 0.345858 , 0.374552 , 0.374239 , 0.386579 , 0.352237 , 0.391514 , 0.371922 , 0.312629 , 0.354265 , 0.352606 , 0.391883 , 0.334151 , 0.290068 , 0.243951 , 0.317957 , 0.465803 , 0.45994 , 0.445147 , 0.439548 , 0.497668 
 924 , 0.300746 , 0.448121 , 0.389694 , 0.371214 , 0.38216 , 0.232272 , 0.297282 , 0.277615 , 0.289849 , 0.228871 , 0.302953 , 0.307423 , 0.358604 , 0.426597 , 0.276077 , 0.452585 , 0.442576 , 0.392707 , 0.50091 , 0.399452 , 0.47017 , 0.696835 , 0.677811 , 0.414287 , 0.351446 , 0.315968 , 0.342388 , 0.291706 , 0.109878 , 0.316662 , 0.315612 , 0.312311 , 0.312849 , 0.284992 , 0.302384 , 0.215236 , 0.235041 , 0.195163 , 0.288699 , 0.188623 , 0.34562 , 0.37404 , 0.373683 , 0.385918 , 0.351646 , 0.390619 , 0.371264 , 0.311967 , 0.353766 , 0.352084 , 0.391413 , 0.333792 , 0.289793 , 0.243337 , 0.317438 , 0.465313 , 0.45918 , 0.444726 , 0.439006 , 0.497084 
 925 , 0.300184 , 0.447618 , 0.389428 , 0.370334 , 0.381554 , 0.231575 , 0.29673 , 0.27699 , 0.289458 , 0.228228 , 0.302221 , 0.306672 , 0.358136 , 0.425872 , 0.275317 , 0.452563 , 0.441863 , 0.392104 , 0.499922 , 0.399081 , 0.469495 , 0.696657 , 0.676548 , 0.414006 , 0.350952 , 0.315667 , 0.341725 , 0.291345 , 0.109109 , 0.316457 , 0.314977 , 0.311686 , 0.311906 , 0.284569 , 0.301951 , 0.214814 , 0.234616 , 0.194297 , 0.288086 , 0.188198 , 0.345298 , 0.373368 , 0.373268 , 0.385328 , 0.351033 , 0.389647 , 0.370597 , 0.311398 , 0.353284 , 0.35151 , 0.390832 , 0.333306 , 0.289189 , 0.242746 , 0.316858 , 0.464856 , 0.458312 , 0.444264 , 0.43824 , 0.496562 
 926 , 0.299491 , 0.446948 , 0.389103 , 0.369304 , 0.380843 , 0.230801 , 0.29608 , 0.276193 , 0.288961 , 0.227497 , 0.301351 , 0.305841 , 0.35745 , 0.425024 , 0.274472 , 0.452408 , 0.441097 , 0.391417 , 0.498809 , 0.398668 , 0.468626 , 0.696331 , 0.6751 , 0.41375 , 0.350319 , 0.315217 , 0.340961 , 0.29084 , 0.10825 , 0.316125 , 0.314252 , 0.31091 , 0.310866 , 0.284068 , 0.301358 , 0.214237 , 0.234098 , 0.193284 , 0.287372 , 0.187628 , 0.344883 , 0.372595 , 0.37274 , 0.384676 , 0.350262 , 0.388567 , 0.369682 , 0.310797 , 0.352633 , 0.350829 , 0.390093 , 0.332664 , 0.288482 , 0.242031 , 0.316156 , 0.464256 , 0.457314 , 0.443694 , 0.437313 , 0.495884 
 927 , 0.298335 , 0.445569 , 0.388537 , 0.367903 , 0.379873 , 0.229935 , 0.29513 , 0.274773 , 0.288034 , 0.226577 , 0.300107 , 0.304898 , 0.355907 , 0.423831 , 0.273482 , 0.451542 , 0.440316 , 0.390508 , 0.497535 , 0.398067 , 0.467121 , 0.695156 , 0.673424 , 0.413633 , 0.349145 , 0.314184 , 0.340026 , 0.289691 , 0.107265 , 0.315218 , 0.313401 , 0.309682 , 0.309772 , 0.283353 , 0.30012 , 0.21311 , 0.233255 , 0.191988 , 0.286384 , 0.186491 , 0.344142 , 0.371628 , 0.371795 , 0.383932 , 0.348926 , 0.387387 , 0.367871 , 0.31026 , 0.351373 , 0.34987 , 0.388819 , 0.331465 , 0.287552 , 0.240936 , 0.315051 , 0.46312 , 0.456069 , 0.442776 , 0.435924 , 0.4946 
 928 , 0.296821 , 0.44351 , 0.38761 , 0.36641 , 0.378741 , 0.228919 , 0.293785 , 0.273076 , 0.286589 , 0.225553 , 0.298824 , 0.303552 , 0.354266 , 0.422401 , 0.272333 , 0.449976 , 0.439247 , 0.389154 , 0.496524 , 0.396634 , 0.465654 , 0.692693 , 0.672487 , 0.412783 , 0.347528 , 0.313157 , 0.339144 , 0.287927 , 0.106156 , 0.313855 , 0.312873 , 0.308448 , 0.308733 , 0.282307 , 0.298378 , 0.211982 , 0.232097 , 0.190827 , 0.285071 , 0.185097 , 0.342994 , 0.370641 , 0.370318 , 0.382604 , 0.347244 , 0.38626 , 0.366171 , 0.309398 , 0.350086 , 0.34904 , 0.387345 , 0.330469 , 0.286576 , 0.239467 , 0.313745 , 0.461791 , 0.454905 , 0.44176 , 0.4347 , 0.492977 
 929 , 0.295012 , 0.441052 , 0.386505 , 0.36463 , 0.377386 , 0.227691 , 0.29217 , 0.271037 , 0.284865 , 0.224328 , 0.297289 , 0.30194 , 0.352298 , 0.420686 , 0.270952 , 0.448103 , 0.437969 , 0.387533 , 0.495306 , 0.394935 , 0.463896 , 0.689771 , 0.671357 , 0.411775 , 0.345604 , 0.311918 , 0.338092 , 0.285834 , 0.104833 , 0.312223 , 0.312236 , 0.306968 , 0.307481 , 0.28106 , 0.2963 , 0.210623 , 0.230702 , 0.189438 , 0.283506 , 0.183434 , 0.341624 , 0.369457 , 0.368559 , 0.381022 , 0.345234 , 0.384905 , 0.364123 , 0.308366 , 0.348545 , 0.348037 , 0.385575 , 0.329272 , 0.285412 , 0.237714 , 0.312178 , 0.460201 , 0.453501 , 0.440538 , 0.433227 , 0.491039 
 930 , 0.293133 , 0.438814 , 0.384952 , 0.363062 , 0.37585 , 0.226638 , 0.290557 , 0.269568 , 0.283412 , 0.222677 , 0.295684 , 0.300632 , 0.350899 , 0.419591 , 0.269362 , 0.446422 , 0.43645 , 0.38635 , 0.493913 , 0.393076 , 0.462747 , 0.686873 , 0.6708 , 0.410559 , 0.343626 , 0.310636 , 0.337429 , 0.284282 , 0.103717 , 0.311081 , 0.311938 , 0.305683 , 0.306378 , 0.279785 , 0.294345 , 0.209676 , 0.229434 , 0.188411 , 0.282291 , 0.181879 , 0.339645 , 0.36848 , 0.367166 , 0.379225 , 0.343156 , 0.384095 , 0.362779 , 0.307203 , 0.347453 , 0.347215 , 0.384244 , 0.328043 , 0.284127 , 0.235954 , 0.310849 , 0.458314 , 0.452259 , 0.439246 , 0.432346 , 0.488798 
