JUL12DH00005.spu,JUL12DH00004.spu,JUL12DH00003.spu,
Wavelength,JUL12DH00066.spu,JUL12DH00067.spu,JUL12DH00068.spu,JUL12DH00069.spu,JUL12DH00070.spu,JUL12DH00071.spu,JUL12DH00072.spu,JUL12DH00073.spu,JUL12DH00074.spu,JUL12DH00075.spu,JUL12DH00076.spu,JUL12DH00077.spu,JUL12DH00078.spu,JUL12DH00079.spu,JUL12DH00080.spu,JUL12DH00081.spu,JUL12DH00082.spu,JUL12DH00083.spu,JUL12DH00084.spu,JUL12DH00085.spu,JUL12DH00086.spu,JUL12DH00087.spu,JUL12DH00088.spu,JUL12DH00089.spu,JUL12DH00090.spu,JUL12DH00091.spu,JUL12DH00092.spu,JUL12DH00093.spu,JUL12DH00094.spu,JUL12DH00095.spu,JUL12DH00096.spu,JUL12DH00097.spu,JUL12DH00098.spu,JUL12DH00099.spu,JUL12DH00100.spu
 937 , 0.236019 , 0.320779 , 0.263999 , 0.30712 , 0.337705 , 0.291013 , 0.311862 , 0.352379 , 0.334988 , 0.366385 , 0.328579 , 0.339001 , 0.365638 , 0.30236 , 0.34265 , 0.322087 , 0.336839 , 0.320009 , 0.330072 , 0.33964 , 0.379297 , 0.381519 , 0.280531 , 0.397459 , 0.403199 , 0.443172 , 0.455738 , 0.439105 , 0.448852 , 0.475131 , 0.293133 , 0.358209 , 0.334803 , 0.168691 , 0.174574 
 938 , 0.235303 , 0.320316 , 0.263465 , 0.306807 , 0.336933 , 0.291383 , 0.310924 , 0.352256 , 0.334093 , 0.366433 , 0.327947 , 0.338192 , 0.36518 , 0.30062 , 0.342954 , 0.321712 , 0.336062 , 0.319516 , 0.329033 , 0.339135 , 0.378736 , 0.38055 , 0.279868 , 0.396141 , 0.403223 , 0.442377 , 0.453421 , 0.437806 , 0.44829 , 0.474877 , 0.291527 , 0.358121 , 0.333807 , 0.168362 , 0.17489 
 939 , 0.234559 , 0.319827 , 0.262914 , 0.306481 , 0.336136 , 0.29177 , 0.309944 , 0.352122 , 0.333161 , 0.366487 , 0.327296 , 0.337357 , 0.364693 , 0.298828 , 0.343259 , 0.321311 , 0.335259 , 0.31901 , 0.327951 , 0.338609 , 0.378147 , 0.379541 , 0.279181 , 0.394777 , 0.403247 , 0.44155 , 0.451022 , 0.436448 , 0.447702 , 0.474608 , 0.289863 , 0.358029 , 0.332774 , 0.16802 , 0.175215 
 940 , 0.234289 , 0.320404 , 0.263065 , 0.305798 , 0.335907 , 0.290979 , 0.309575 , 0.351097 , 0.332177 , 0.365993 , 0.327108 , 0.337258 , 0.364081 , 0.297004 , 0.343178 , 0.320062 , 0.334083 , 0.318769 , 0.327598 , 0.338592 , 0.37805 , 0.378994 , 0.279265 , 0.393464 , 0.403208 , 0.441904 , 0.449275 , 0.435884 , 0.448142 , 0.473742 , 0.288565 , 0.358091 , 0.33239 , 0.16808 , 0.173946 
 941 , 0.233947 , 0.321214 , 0.262979 , 0.3062 , 0.334914 , 0.29035 , 0.309246 , 0.349975 , 0.331646 , 0.365354 , 0.327045 , 0.337058 , 0.362939 , 0.297289 , 0.342524 , 0.319041 , 0.333636 , 0.318929 , 0.328377 , 0.338189 , 0.37714 , 0.378242 , 0.279407 , 0.392761 , 0.402267 , 0.441896 , 0.448115 , 0.435034 , 0.447085 , 0.472954 , 0.287876 , 0.356943 , 0.331775 , 0.167702 , 0.172808 
 942 , 0.233595 , 0.322058 , 0.262871 , 0.306726 , 0.333825 , 0.289735 , 0.30892 , 0.348828 , 0.331154 , 0.364695 , 0.326994 , 0.336849 , 0.36173 , 0.297807 , 0.341809 , 0.318022 , 0.33326 , 0.319134 , 0.329283 , 0.337737 , 0.376138 , 0.377462 , 0.279556 , 0.392112 , 0.401231 , 0.44185 , 0.446998 , 0.434149 , 0.445857 , 0.472162 , 0.287234 , 0.355658 , 0.331119 , 0.167277 , 0.171666 
 943 , 0.233023 , 0.322477 , 0.262481 , 0.306914 , 0.333058 , 0.289089 , 0.308071 , 0.348051 , 0.33042 , 0.364008 , 0.327001 , 0.335631 , 0.360718 , 0.298195 , 0.341195 , 0.317789 , 0.332435 , 0.318464 , 0.329451 , 0.336924 , 0.375247 , 0.376428 , 0.279389 , 0.391121 , 0.400198 , 0.441465 , 0.446224 , 0.433093 , 0.443909 , 0.471228 , 0.287062 , 0.354196 , 0.330496 , 0.167064 , 0.171335 
 944 , 0.232202 , 0.322314 , 0.26198 , 0.306167 , 0.332878 , 0.288334 , 0.306584 , 0.344806 , 0.329817 , 0.362898 , 0.327284 , 0.334723 , 0.359819 , 0.297658 , 0.340746 , 0.318007 , 0.331233 , 0.316966 , 0.328395 , 0.336051 , 0.374338 , 0.37566 , 0.278815 , 0.390362 , 0.399252 , 0.440007 , 0.445759 , 0.432221 , 0.443203 , 0.46968 , 0.286929 , 0.352862 , 0.330187 , 0.167256 , 0.171481 
 945 , 0.231278 , 0.321905 , 0.261483 , 0.30489 , 0.332983 , 0.287505 , 0.304814 , 0.339831 , 0.329376 , 0.361493 , 0.327747 , 0.33433 , 0.358928 , 0.296524 , 0.340366 , 0.318275 , 0.329918 , 0.315174 , 0.326735 , 0.335242 , 0.373366 , 0.375137 , 0.278062 , 0.389851 , 0.398352 , 0.437917 , 0.445389 , 0.431505 , 0.443554 , 0.467746 , 0.286658 , 0.351645 , 0.330071 , 0.167656 , 0.171681 
 946 , 0.231052 , 0.321847 , 0.261552 , 0.303918 , 0.333237 , 0.287059 , 0.30373 , 0.335405 , 0.329184 , 0.360671 , 0.32872 , 0.334477 , 0.358515 , 0.295911 , 0.340351 , 0.318551 , 0.329595 , 0.314175 , 0.325507 , 0.335058 , 0.372755 , 0.375304 , 0.277466 , 0.389914 , 0.397368 , 0.435881 , 0.445186 , 0.431146 , 0.44427 , 0.466169 , 0.286501 , 0.351066 , 0.329983 , 0.168214 , 0.172484 
 947 , 0.231998 , 0.322504 , 0.262676 , 0.303507 , 0.333816 , 0.287045 , 0.304081 , 0.334384 , 0.329152 , 0.360901 , 0.33017 , 0.335081 , 0.359099 , 0.296245 , 0.340705 , 0.318677 , 0.330978 , 0.31475 , 0.325278 , 0.335906 , 0.372963 , 0.376351 , 0.277096 , 0.390643 , 0.396378 , 0.434318 , 0.444975 , 0.431462 , 0.444788 , 0.465447 , 0.286483 , 0.351672 , 0.329749 , 0.168892 , 0.174171 
 948 , 0.232984 , 0.323468 , 0.264048 , 0.303179 , 0.334618 , 0.286524 , 0.305125 , 0.339419 , 0.328474 , 0.361303 , 0.330778 , 0.334653 , 0.360136 , 0.296759 , 0.340474 , 0.318426 , 0.332484 , 0.315882 , 0.325678 , 0.336681 , 0.373713 , 0.376785 , 0.276605 , 0.390708 , 0.395632 , 0.433608 , 0.444078 , 0.431955 , 0.443474 , 0.465317 , 0.286348 , 0.35255 , 0.329025 , 0.169255 , 0.175663 
 949 , 0.233942 , 0.324379 , 0.265459 , 0.30291 , 0.335401 , 0.28603 , 0.306126 , 0.344516 , 0.327859 , 0.361689 , 0.331316 , 0.334268 , 0.361049 , 0.297305 , 0.340267 , 0.318193 , 0.333934 , 0.317013 , 0.326075 , 0.337444 , 0.374419 , 0.377166 , 0.276182 , 0.390747 , 0.395025 , 0.432928 , 0.443128 , 0.432435 , 0.442166 , 0.465179 , 0.286201 , 0.353384 , 0.328341 , 0.169611 , 0.177047 
 950 , 0.234595 , 0.324702 , 0.267238 , 0.303268 , 0.335992 , 0.285881 , 0.306597 , 0.34897 , 0.327967 , 0.36183 , 0.331045 , 0.334485 , 0.360516 , 0.298128 , 0.340297 , 0.318126 , 0.334754 , 0.318097 , 0.32649 , 0.338118 , 0.374609 , 0.376911 , 0.276466 , 0.39042 , 0.396073 , 0.432722 , 0.441664 , 0.432722 , 0.440917 , 0.464974 , 0.285951 , 0.35366 , 0.328078 , 0.169818 , 0.177142 
 951 , 0.235637 , 0.325118 , 0.268516 , 0.304534 , 0.335316 , 0.286926 , 0.306684 , 0.347764 , 0.329582 , 0.362338 , 0.33097 , 0.335252 , 0.359257 , 0.299087 , 0.340647 , 0.318868 , 0.335457 , 0.318979 , 0.326993 , 0.338562 , 0.374908 , 0.376947 , 0.277378 , 0.390015 , 0.39722 , 0.432771 , 0.441932 , 0.433192 , 0.441399 , 0.464273 , 0.285749 , 0.353311 , 0.329031 , 0.170458 , 0.177083 
 952 , 0.236673 , 0.325534 , 0.269774 , 0.3058 , 0.334641 , 0.287975 , 0.306763 , 0.346526 , 0.331198 , 0.362841 , 0.330893 , 0.336016 , 0.358006 , 0.300036 , 0.340998 , 0.319612 , 0.336145 , 0.319853 , 0.327491 , 0.338994 , 0.375209 , 0.376983 , 0.278293 , 0.389608 , 0.398357 , 0.43282 , 0.442208 , 0.43366 , 0.441885 , 0.463576 , 0.285554 , 0.352959 , 0.329988 , 0.171095 , 0.177023 
 953 , 0.237215 , 0.325577 , 0.270293 , 0.306404 , 0.334441 , 0.289683 , 0.307206 , 0.34543 , 0.332644 , 0.362801 , 0.330811 , 0.336502 , 0.357748 , 0.300379 , 0.341086 , 0.320683 , 0.336291 , 0.320343 , 0.328241 , 0.338692 , 0.375511 , 0.376834 , 0.279262 , 0.389187 , 0.398443 , 0.432487 , 0.442692 , 0.433079 , 0.4422 , 0.462855 , 0.28572 , 0.35204 , 0.330864 , 0.172007 , 0.177481 
 954 , 0.237481 , 0.325828 , 0.270935 , 0.306532 , 0.335965 , 0.291595 , 0.307527 , 0.345727 , 0.333811 , 0.363239 , 0.331763 , 0.337071 , 0.358645 , 0.300503 , 0.342058 , 0.321778 , 0.33641 , 0.320976 , 0.329147 , 0.338558 , 0.375816 , 0.377174 , 0.280306 , 0.389424 , 0.398244 , 0.43353 , 0.443006 , 0.431529 , 0.442667 , 0.462589 , 0.286176 , 0.351756 , 0.330897 , 0.172843 , 0.178316 
 955 , 0.237683 , 0.326208 , 0.27171 , 0.306535 , 0.338176 , 0.293488 , 0.307737 , 0.346608 , 0.334863 , 0.363947 , 0.333151 , 0.337695 , 0.359919 , 0.300607 , 0.34343 , 0.322819 , 0.336581 , 0.321711 , 0.330084 , 0.338592 , 0.376127 , 0.377745 , 0.281368 , 0.389953 , 0.398063 , 0.435216 , 0.443214 , 0.429727 , 0.443214 , 0.462524 , 0.286716 , 0.351821 , 0.330565 , 0.173603 , 0.17925 
 956 , 0.238567 , 0.327072 , 0.272632 , 0.306685 , 0.340364 , 0.295342 , 0.307897 , 0.347727 , 0.335711 , 0.365041 , 0.334798 , 0.33824 , 0.361154 , 0.300809 , 0.344619 , 0.324022 , 0.336817 , 0.322331 , 0.330993 , 0.339082 , 0.37646 , 0.37845 , 0.282061 , 0.390918 , 0.398211 , 0.437046 , 0.443666 , 0.428758 , 0.44428 , 0.462337 , 0.28744 , 0.352234 , 0.330156 , 0.174458 , 0.180533 
 957 , 0.240049 , 0.328223 , 0.273498 , 0.306983 , 0.341669 , 0.296803 , 0.308155 , 0.348704 , 0.336104 , 0.366251 , 0.335975 , 0.338676 , 0.362004 , 0.301073 , 0.345064 , 0.325002 , 0.337224 , 0.322582 , 0.331763 , 0.339919 , 0.376676 , 0.378723 , 0.282155 , 0.391831 , 0.398505 , 0.437805 , 0.443989 , 0.428961 , 0.445499 , 0.462236 , 0.28814 , 0.35263 , 0.329774 , 0.175466 , 0.182093 
 958 , 0.241361 , 0.329044 , 0.274017 , 0.307275 , 0.341565 , 0.297677 , 0.308657 , 0.34908 , 0.336086 , 0.367009 , 0.335958 , 0.339067 , 0.362254 , 0.301247 , 0.344593 , 0.32535 , 0.337813 , 0.322415 , 0.332334 , 0.340544 , 0.376654 , 0.37806 , 0.281876 , 0.391952 , 0.398493 , 0.436617 , 0.443711 , 0.42972 , 0.446092 , 0.462452 , 0.288505 , 0.352423 , 0.329592 , 0.176527 , 0.183481 
 959 , 0.242507 , 0.330018 , 0.274767 , 0.30783 , 0.341471 , 0.298523 , 0.309357 , 0.349613 , 0.336325 , 0.367844 , 0.335922 , 0.339658 , 0.362703 , 0.301833 , 0.344408 , 0.325851 , 0.338662 , 0.322471 , 0.332956 , 0.341279 , 0.376883 , 0.377513 , 0.2819 , 0.392083 , 0.398797 , 0.435865 , 0.443652 , 0.430579 , 0.446612 , 0.463001 , 0.288935 , 0.35241 , 0.329657 , 0.177773 , 0.184924 
 960 , 0.24318 , 0.331793 , 0.276557 , 0.309516 , 0.341508 , 0.299372 , 0.310902 , 0.350904 , 0.337566 , 0.369117 , 0.335879 , 0.341148 , 0.363987 , 0.30416 , 0.345392 , 0.327074 , 0.340644 , 0.323463 , 0.333787 , 0.342528 , 0.378171 , 0.377389 , 0.283165 , 0.392396 , 0.400517 , 0.436816 , 0.444473 , 0.431999 , 0.446908 , 0.464953 , 0.289674 , 0.353217 , 0.330749 , 0.179863 , 0.186732 
 961 , 0.244318 , 0.333994 , 0.278645 , 0.311312 , 0.342468 , 0.300326 , 0.312209 , 0.352644 , 0.338348 , 0.370373 , 0.336524 , 0.342801 , 0.365507 , 0.306958 , 0.347364 , 0.328924 , 0.342364 , 0.324926 , 0.334315 , 0.343809 , 0.379593 , 0.378165 , 0.284846 , 0.394093 , 0.403086 , 0.438736 , 0.445841 , 0.433683 , 0.447304 , 0.466711 , 0.290838 , 0.354603 , 0.332083 , 0.181713 , 0.188456 
 962 , 0.245398 , 0.336098 , 0.28064 , 0.313023 , 0.343379 , 0.301231 , 0.313456 , 0.354293 , 0.339091 , 0.371568 , 0.337135 , 0.344375 , 0.366946 , 0.309631 , 0.349249 , 0.330691 , 0.344 , 0.326315 , 0.334815 , 0.345025 , 0.380941 , 0.378902 , 0.286451 , 0.395709 , 0.405533 , 0.440558 , 0.447142 , 0.435286 , 0.447681 , 0.468383 , 0.291946 , 0.355921 , 0.333356 , 0.183473 , 0.190098 
 963 , 0.246575 , 0.337775 , 0.282418 , 0.314853 , 0.344878 , 0.302489 , 0.314114 , 0.355213 , 0.339828 , 0.372592 , 0.338385 , 0.34526 , 0.368434 , 0.311493 , 0.351154 , 0.332104 , 0.3456 , 0.327675 , 0.33618 , 0.346568 , 0.382505 , 0.380411 , 0.288336 , 0.39806 , 0.407216 , 0.441499 , 0.448039 , 0.437264 , 0.448074 , 0.469905 , 0.293333 , 0.357078 , 0.334983 , 0.185012 , 0.191675 
 964 , 0.247392 , 0.338931 , 0.284073 , 0.315924 , 0.34593 , 0.303378 , 0.314708 , 0.355491 , 0.3407 , 0.372492 , 0.339783 , 0.345178 , 0.369472 , 0.31281 , 0.352465 , 0.333442 , 0.347011 , 0.328541 , 0.338273 , 0.347963 , 0.383681 , 0.381818 , 0.289991 , 0.399419 , 0.408316 , 0.442218 , 0.448882 , 0.438609 , 0.448247 , 0.47066 , 0.294639 , 0.357595 , 0.336193 , 0.186311 , 0.193398 
 965 , 0.248076 , 0.339922 , 0.285642 , 0.31676 , 0.3468 , 0.304122 , 0.315276 , 0.355622 , 0.341577 , 0.372111 , 0.341147 , 0.34488 , 0.370356 , 0.313957 , 0.353567 , 0.334722 , 0.34832 , 0.329245 , 0.340452 , 0.34925 , 0.384702 , 0.383124 , 0.291514 , 0.400438 , 0.409242 , 0.442874 , 0.4497 , 0.439729 , 0.448351 , 0.471189 , 0.295872 , 0.357931 , 0.337231 , 0.187513 , 0.195098 
 966 , 0.248856 , 0.340206 , 0.286549 , 0.317143 , 0.347405 , 0.304601 , 0.316034 , 0.355619 , 0.341825 , 0.371429 , 0.342169 , 0.344914 , 0.370634 , 0.314641 , 0.354421 , 0.335806 , 0.349089 , 0.329869 , 0.341819 , 0.350014 , 0.385323 , 0.384078 , 0.292467 , 0.40092 , 0.409619 , 0.443493 , 0.450212 , 0.44029 , 0.448284 , 0.471264 , 0.296476 , 0.358014 , 0.33762 , 0.188172 , 0.196332 
 967 , 0.249814 , 0.34007 , 0.287163 , 0.317881 , 0.348419 , 0.305037 , 0.316926 , 0.355868 , 0.342266 , 0.371486 , 0.342959 , 0.345704 , 0.370782 , 0.315183 , 0.355325 , 0.336722 , 0.349488 , 0.330545 , 0.34232 , 0.350669 , 0.386269 , 0.385135 , 0.293053 , 0.401506 , 0.409999 , 0.44422 , 0.450701 , 0.440794 , 0.448678 , 0.471124 , 0.296628 , 0.358464 , 0.337826 , 0.188814 , 0.197193 
 968 , 0.250881 , 0.339949 , 0.287881 , 0.319283 , 0.350051 , 0.305586 , 0.317812 , 0.356469 , 0.34334 , 0.372559 , 0.343711 , 0.34706 , 0.371189 , 0.315874 , 0.356421 , 0.337556 , 0.34983 , 0.331312 , 0.342431 , 0.351558 , 0.387811 , 0.386507 , 0.293605 , 0.402573 , 0.41075 , 0.44507 , 0.451345 , 0.441613 , 0.449688 , 0.471071 , 0.296704 , 0.359496 , 0.338286 , 0.189776 , 0.197958 
 969 , 0.251787 , 0.33985 , 0.288541 , 0.32051 , 0.351316 , 0.305853 , 0.318379 , 0.356986 , 0.344424 , 0.373485 , 0.344147 , 0.348132 , 0.371445 , 0.31638 , 0.357209 , 0.337929 , 0.349914 , 0.331868 , 0.342305 , 0.352141 , 0.389021 , 0.387601 , 0.294055 , 0.403335 , 0.411365 , 0.445741 , 0.451808 , 0.442075 , 0.450569 , 0.47101 , 0.296661 , 0.360279 , 0.338628 , 0.190372 , 0.198559 
 970 , 0.252339 , 0.339847 , 0.288956 , 0.32128 , 0.351536 , 0.305572 , 0.318273 , 0.35725 , 0.34531 , 0.373988 , 0.34381 , 0.348585 , 0.371317 , 0.31642 , 0.357219 , 0.337231 , 0.349433 , 0.331908 , 0.341634 , 0.351908 , 0.38933 , 0.38789 , 0.294304 , 0.403305 , 0.411434 , 0.445849 , 0.451696 , 0.44158 , 0.450873 , 0.471063 , 0.296304 , 0.36025 , 0.338627 , 0.190052 , 0.198784 
 971 , 0.252816 , 0.340016 , 0.288691 , 0.321491 , 0.350438 , 0.305511 , 0.318113 , 0.357001 , 0.344728 , 0.373766 , 0.343091 , 0.348776 , 0.370905 , 0.316219 , 0.356721 , 0.336309 , 0.349069 , 0.331512 , 0.340808 , 0.350798 , 0.38859 , 0.387068 , 0.294639 , 0.402519 , 0.410244 , 0.44498 , 0.450794 , 0.440262 , 0.449589 , 0.47173 , 0.295619 , 0.3589 , 0.338141 , 0.189151 , 0.198769 
 972 , 0.253283 , 0.340183 , 0.288427 , 0.321711 , 0.349349 , 0.305452 , 0.317949 , 0.356758 , 0.344152 , 0.373552 , 0.342383 , 0.348966 , 0.370488 , 0.316022 , 0.356235 , 0.335399 , 0.34871 , 0.33112 , 0.34 , 0.349707 , 0.38786 , 0.386243 , 0.294973 , 0.401742 , 0.409067 , 0.444119 , 0.4499 , 0.438959 , 0.448319 , 0.472401 , 0.294943 , 0.357566 , 0.337654 , 0.188265 , 0.198756 
 973 , 0.253424 , 0.340469 , 0.288198 , 0.322422 , 0.349291 , 0.305292 , 0.318011 , 0.356964 , 0.343872 , 0.373856 , 0.34218 , 0.349028 , 0.370606 , 0.316838 , 0.356298 , 0.335551 , 0.348869 , 0.330676 , 0.339986 , 0.349511 , 0.387742 , 0.385714 , 0.295377 , 0.401635 , 0.408538 , 0.443465 , 0.449452 , 0.438559 , 0.447644 , 0.473388 , 0.294888 , 0.357056 , 0.337506 , 0.188452 , 0.199241 
 974 , 0.253401 , 0.340505 , 0.288559 , 0.323131 , 0.350152 , 0.305066 , 0.31783 , 0.357396 , 0.344375 , 0.373676 , 0.342498 , 0.34907 , 0.370449 , 0.317879 , 0.356748 , 0.335963 , 0.349094 , 0.331066 , 0.340193 , 0.349926 , 0.387713 , 0.386038 , 0.295853 , 0.402446 , 0.408431 , 0.44362 , 0.449489 , 0.438705 , 0.446579 , 0.4739 , 0.295504 , 0.35736 , 0.337974 , 0.189106 , 0.200288 
 975 , 0.253357 , 0.340505 , 0.289005 , 0.323846 , 0.351161 , 0.304827 , 0.317616 , 0.357855 , 0.344993 , 0.373427 , 0.342896 , 0.349113 , 0.37026 , 0.318961 , 0.357262 , 0.336421 , 0.349327 , 0.331579 , 0.340426 , 0.350434 , 0.387696 , 0.386497 , 0.296341 , 0.403401 , 0.408384 , 0.443897 , 0.449601 , 0.438933 , 0.44545 , 0.474343 , 0.296231 , 0.357782 , 0.338537 , 0.189837 , 0.201435 
 976 , 0.253496 , 0.341045 , 0.2896 , 0.324508 , 0.35225 , 0.30574 , 0.317549 , 0.358349 , 0.34518 , 0.373062 , 0.344052 , 0.349432 , 0.369963 , 0.319537 , 0.357691 , 0.337214 , 0.349609 , 0.332841 , 0.34091 , 0.35078 , 0.38789 , 0.387024 , 0.296462 , 0.404646 , 0.408916 , 0.444068 , 0.450107 , 0.439499 , 0.444074 , 0.47467 , 0.29709 , 0.358459 , 0.339422 , 0.1907 , 0.202478 
 977 , 0.253809 , 0.342065 , 0.289978 , 0.32504 , 0.353026 , 0.307168 , 0.317666 , 0.359024 , 0.345366 , 0.373071 , 0.345067 , 0.349524 , 0.369874 , 0.319468 , 0.358098 , 0.337973 , 0.34964 , 0.333942 , 0.341627 , 0.350846 , 0.388574 , 0.387533 , 0.296269 , 0.405423 , 0.409886 , 0.444211 , 0.450623 , 0.440143 , 0.444491 , 0.474833 , 0.297779 , 0.359231 , 0.340178 , 0.19145 , 0.203092 
 978 , 0.254205 , 0.343291 , 0.29014 , 0.325491 , 0.353558 , 0.308634 , 0.31789 , 0.359844 , 0.345677 , 0.373403 , 0.345744 , 0.349359 , 0.36997 , 0.319083 , 0.358511 , 0.338599 , 0.349474 , 0.334699 , 0.342458 , 0.350758 , 0.389572 , 0.388008 , 0.295958 , 0.405765 , 0.411011 , 0.444378 , 0.451018 , 0.440733 , 0.446368 , 0.474921 , 0.298307 , 0.359984 , 0.340735 , 0.192078 , 0.203409 
 979 , 0.254813 , 0.344445 , 0.290259 , 0.325856 , 0.353714 , 0.309619 , 0.317856 , 0.360536 , 0.346212 , 0.373724 , 0.345793 , 0.349207 , 0.37014 , 0.31856 , 0.358769 , 0.338844 , 0.349201 , 0.335381 , 0.343151 , 0.350695 , 0.390393 , 0.38837 , 0.295884 , 0.406017 , 0.411636 , 0.444773 , 0.450988 , 0.440971 , 0.448212 , 0.475043 , 0.29863 , 0.360567 , 0.3408 , 0.192651 , 0.203422 
 980 , 0.255717 , 0.345354 , 0.290436 , 0.326014 , 0.353476 , 0.309787 , 0.317437 , 0.360902 , 0.346922 , 0.373924 , 0.345148 , 0.349157 , 0.370447 , 0.318097 , 0.358697 , 0.338588 , 0.348873 , 0.336117 , 0.343573 , 0.350853 , 0.390847 , 0.388509 , 0.296287 , 0.406371 , 0.411665 , 0.445359 , 0.450423 , 0.440714 , 0.449533 , 0.475311 , 0.298691 , 0.360878 , 0.340296 , 0.193143 , 0.20307 
 981 , 0.256648 , 0.345874 , 0.290944 , 0.325935 , 0.353512 , 0.309516 , 0.316906 , 0.360836 , 0.347295 , 0.373808 , 0.344979 , 0.349339 , 0.370875 , 0.318267 , 0.358314 , 0.338399 , 0.348741 , 0.337232 , 0.343788 , 0.351492 , 0.390923 , 0.388407 , 0.297094 , 0.407336 , 0.411974 , 0.445569 , 0.449995 , 0.440434 , 0.449578 , 0.475849 , 0.298824 , 0.36109 , 0.340105 , 0.193626 , 0.202867 
 982 , 0.257485 , 0.346369 , 0.291507 , 0.325831 , 0.3536 , 0.309176 , 0.316449 , 0.360825 , 0.347674 , 0.37371 , 0.344853 , 0.349553 , 0.371306 , 0.318485 , 0.358022 , 0.338208 , 0.348689 , 0.338045 , 0.343971 , 0.352144 , 0.390969 , 0.388377 , 0.297856 , 0.408258 , 0.412354 , 0.445717 , 0.44968 , 0.440274 , 0.449686 , 0.476411 , 0.299009 , 0.361339 , 0.339996 , 0.194098 , 0.202646 
 983 , 0.257662 , 0.346706 , 0.292472 , 0.325594 , 0.354042 , 0.308415 , 0.316605 , 0.361276 , 0.348123 , 0.373751 , 0.345084 , 0.350011 , 0.371753 , 0.319081 , 0.358419 , 0.337984 , 0.34923 , 0.336628 , 0.34397 , 0.352917 , 0.39085 , 0.388883 , 0.298259 , 0.408888 , 0.413204 , 0.445412 , 0.450151 , 0.440969 , 0.450296 , 0.477196 , 0.299596 , 0.361875 , 0.340484 , 0.194487 , 0.20238 
 984 , 0.257868 , 0.347206 , 0.293351 , 0.326117 , 0.35475 , 0.308451 , 0.31758 , 0.362059 , 0.348955 , 0.374425 , 0.344811 , 0.350957 , 0.372138 , 0.319534 , 0.35927 , 0.338174 , 0.35014 , 0.335554 , 0.344018 , 0.353855 , 0.391031 , 0.389495 , 0.298094 , 0.409453 , 0.413857 , 0.445782 , 0.451052 , 0.441463 , 0.450834 , 0.477828 , 0.300308 , 0.362639 , 0.34086 , 0.194787 , 0.202385 
 985 , 0.258083 , 0.347713 , 0.294234 , 0.326666 , 0.35547 , 0.308509 , 0.318588 , 0.362858 , 0.349805 , 0.375126 , 0.344526 , 0.351921 , 0.37252 , 0.319985 , 0.360138 , 0.338377 , 0.351068 , 0.33449 , 0.344067 , 0.354799 , 0.391215 , 0.390109 , 0.297916 , 0.410025 , 0.414505 , 0.446175 , 0.451974 , 0.441943 , 0.451369 , 0.47845 , 0.301024 , 0.363409 , 0.341237 , 0.195076 , 0.202404 
 986 , 0.258234 , 0.347861 , 0.294555 , 0.327104 , 0.356104 , 0.308513 , 0.319212 , 0.362782 , 0.350366 , 0.375593 , 0.344403 , 0.352258 , 0.372851 , 0.319977 , 0.360495 , 0.33892 , 0.351506 , 0.335347 , 0.343942 , 0.355206 , 0.391236 , 0.390096 , 0.297904 , 0.410113 , 0.414911 , 0.446143 , 0.452912 , 0.442042 , 0.451517 , 0.478437 , 0.301222 , 0.363292 , 0.342165 , 0.195012 , 0.202654 
 987 , 0.258097 , 0.348106 , 0.294643 , 0.327208 , 0.356346 , 0.308168 , 0.319381 , 0.362565 , 0.350545 , 0.375823 , 0.345047 , 0.35205 , 0.373596 , 0.319794 , 0.36049 , 0.339368 , 0.351619 , 0.336043 , 0.343986 , 0.35481 , 0.390677 , 0.390167 , 0.29801 , 0.409402 , 0.415093 , 0.445778 , 0.453745 , 0.44218 , 0.451609 , 0.478143 , 0.301135 , 0.362802 , 0.343039 , 0.19509 , 0.20285 
 988 , 0.257822 , 0.348442 , 0.294683 , 0.327164 , 0.35641 , 0.307649 , 0.319367 , 0.362371 , 0.350563 , 0.375955 , 0.346073 , 0.351635 , 0.374568 , 0.319561 , 0.360366 , 0.339736 , 0.351617 , 0.336452 , 0.344123 , 0.354071 , 0.389836 , 0.390338 , 0.298161 , 0.408339 , 0.415197 , 0.445291 , 0.454536 , 0.442377 , 0.451707 , 0.477772 , 0.300966 , 0.362214 , 0.343838 , 0.195278 , 0.202991 
 989 , 0.257685 , 0.348949 , 0.294796 , 0.327411 , 0.356605 , 0.30767 , 0.319494 , 0.362478 , 0.350605 , 0.376201 , 0.347013 , 0.351606 , 0.375328 , 0.319567 , 0.360415 , 0.340018 , 0.351964 , 0.336396 , 0.344447 , 0.35396 , 0.389391 , 0.390568 , 0.298272 , 0.407609 , 0.41543 , 0.445321 , 0.455216 , 0.442694 , 0.452098 , 0.477809 , 0.300541 , 0.361993 , 0.344277 , 0.195548 , 0.203065 
 990 , 0.257738 , 0.349462 , 0.294957 , 0.327993 , 0.356677 , 0.30836 , 0.319429 , 0.362707 , 0.350805 , 0.376335 , 0.347645 , 0.351821 , 0.375454 , 0.319514 , 0.360543 , 0.340193 , 0.352459 , 0.335998 , 0.344818 , 0.354641 , 0.389422 , 0.390692 , 0.298288 , 0.407451 , 0.415808 , 0.445508 , 0.455555 , 0.443186 , 0.452455 , 0.47841 , 0.299813 , 0.362154 , 0.344314 , 0.195817 , 0.203038 
