  time  ,46:53 PM,47:03 PM,47:09 PM,47:16 PM,47:24 PM,48:47 PM,49:17 PM,49:27 PM,49:32 PM,49:38 PM,50:45 PM,50:51 PM,50:57 PM,51:03 PM,51:09 PM,51:56 PM,52:02 PM,52:08 PM,52:14 PM,52:22 PM,53:18 PM,53:24 PM,53:31 PM,53:38 PM,53:46 PM,54:50 PM,54:59 PM,55:05 PM,55:11 PM,55:16 PM,56:06 PM,56:11 PM,56:17 PM,56:23 PM,56:29 PM,57:14 PM,57:20 PM,57:25 PM,57:31 PM,57:37 PM,58:20 PM,58:26 PM,58:32 PM,58:39 PM,58:45 PM,59:47 PM,59:58 PM,00:03 PM,00:10 PM,00:18 PM,01:44 PM,01:52 PM,01:59 PM,02:06 PM,02:13 PM,03:29 PM,03:36 PM,03:42 PM,03:48 PM,03:55 PM,04:37 PM,04:45 PM,04:50 PM,04:59 PM,05:05 PM,05:56 PM,06:02 PM,06:07 PM,06:13 PM,06:19 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 401 , 0.021274 , 0.034225 , 0.033899 , 0.041832 , 0.044938 , 0.0359 , 0.036902 , 0.026508 , 0.025479 , 0.03431 , 0.038793 , 0.042548 , 0.031621 , 0.03318 , 0.032544 , 0.02159 , 0.030647 , 0.026469 , 0.03185 , 0.029782 , 0.042374 , 0.045483 , 0.051915 , 0.028713 , 0.03533 , 0.046936 , 0.04971 , 0.041177 , 0.041168 , 0.051092 , 0.031408 , 0.019029 , 0.025583 , 0.02695 , 0.02871 , 0.019258 , 0.020025 , 0.021581 , 0.021895 , 0.020872 , 0.018387 , 0.0216 , 0.033872 , 0.038089 , 0.054731 , 0.028144 , 0.030147 , 0.026877 , 0.024776 , 0.034554 , 0.033372 , 0.018847 , 0.021737 , 0.031149 , 0.031116 , 0.026067 , 0.021594 , 0.027861 , 0.027401 , 0.045955 , 0.029334 , 0.031506 , 0.047624 , 0.040924 , 0.032221 , 0.03917 , 0.043677 , 0.031359 , 0.032316 , 0.038172 
 402 , 0.021544 , 0.034755 , 0.034425 , 0.042333 , 0.045707 , 0.036213 , 0.037218 , 0.026679 , 0.02568 , 0.034562 , 0.039077 , 0.042899 , 0.031856 , 0.033455 , 0.032817 , 0.021771 , 0.030942 , 0.026651 , 0.032133 , 0.030037 , 0.042604 , 0.045763 , 0.052154 , 0.028949 , 0.035532 , 0.04744 , 0.050279 , 0.04163 , 0.041615 , 0.051631 , 0.031605 , 0.019246 , 0.025771 , 0.02717 , 0.028992 , 0.019368 , 0.020151 , 0.021837 , 0.02212 , 0.021103 , 0.018656 , 0.021862 , 0.034179 , 0.03834 , 0.054981 , 0.02842 , 0.030463 , 0.027148 , 0.025015 , 0.034857 , 0.033769 , 0.019141 , 0.022082 , 0.03144 , 0.031458 , 0.026296 , 0.02179 , 0.028091 , 0.027624 , 0.046336 , 0.029667 , 0.031695 , 0.047881 , 0.041127 , 0.032525 , 0.039438 , 0.044053 , 0.031633 , 0.032581 , 0.038511 
 403 , 0.021767 , 0.03534 , 0.034937 , 0.042893 , 0.046551 , 0.036408 , 0.03746 , 0.026908 , 0.025875 , 0.034871 , 0.039372 , 0.043277 , 0.03211 , 0.033676 , 0.033064 , 0.021932 , 0.031213 , 0.026829 , 0.032386 , 0.030275 , 0.04283 , 0.046038 , 0.0524 , 0.029143 , 0.035768 , 0.047971 , 0.050888 , 0.04212 , 0.042145 , 0.052168 , 0.031783 , 0.01944 , 0.025986 , 0.027409 , 0.029229 , 0.019462 , 0.020315 , 0.022052 , 0.022287 , 0.021276 , 0.018946 , 0.0221 , 0.034354 , 0.038617 , 0.055246 , 0.028642 , 0.030744 , 0.027384 , 0.025219 , 0.035134 , 0.034119 , 0.019434 , 0.022372 , 0.031771 , 0.031767 , 0.026534 , 0.021992 , 0.02835 , 0.02785 , 0.046634 , 0.029859 , 0.031955 , 0.04813 , 0.041369 , 0.032829 , 0.039711 , 0.044266 , 0.031875 , 0.03281 , 0.038773 
 404 , 0.021965 , 0.035925 , 0.035429 , 0.043449 , 0.047389 , 0.036556 , 0.037671 , 0.027147 , 0.026062 , 0.035187 , 0.039658 , 0.043646 , 0.032359 , 0.033873 , 0.033293 , 0.022081 , 0.03147 , 0.026999 , 0.032623 , 0.030497 , 0.04305 , 0.0463 , 0.052639 , 0.029315 , 0.035999 , 0.048487 , 0.051486 , 0.042606 , 0.04268 , 0.052688 , 0.03195 , 0.01962 , 0.0262 , 0.027644 , 0.029441 , 0.019546 , 0.020483 , 0.022245 , 0.022429 , 0.021427 , 0.019233 , 0.022322 , 0.034482 , 0.038892 , 0.055506 , 0.028835 , 0.031006 , 0.027602 , 0.025405 , 0.035387 , 0.034446 , 0.019716 , 0.022635 , 0.032102 , 0.032053 , 0.026761 , 0.022187 , 0.028613 , 0.028062 , 0.046896 , 0.030005 , 0.032227 , 0.048371 , 0.041617 , 0.033123 , 0.039971 , 0.044416 , 0.032102 , 0.033016 , 0.039001 
 405 , 0.022151 , 0.03647 , 0.035888 , 0.043969 , 0.04817 , 0.036699 , 0.037869 , 0.027372 , 0.026238 , 0.035483 , 0.039925 , 0.043992 , 0.032593 , 0.034057 , 0.033505 , 0.02222 , 0.03171 , 0.027156 , 0.032844 , 0.030703 , 0.043253 , 0.046548 , 0.052861 , 0.029477 , 0.036218 , 0.048974 , 0.052044 , 0.04306 , 0.043181 , 0.053171 , 0.032106 , 0.019788 , 0.026401 , 0.027866 , 0.029641 , 0.019624 , 0.020644 , 0.022429 , 0.02256 , 0.021566 , 0.0195 , 0.02253 , 0.0346 , 0.039147 , 0.055751 , 0.02902 , 0.031249 , 0.027803 , 0.025577 , 0.035626 , 0.03475 , 0.019981 , 0.02288 , 0.03241 , 0.032321 , 0.026973 , 0.02237 , 0.028856 , 0.028264 , 0.04714 , 0.030141 , 0.032482 , 0.048595 , 0.041847 , 0.0334 , 0.040216 , 0.044554 , 0.032312 , 0.033211 , 0.039216 
 406 , 0.022368 , 0.037052 , 0.036385 , 0.044536 , 0.049008 , 0.036856 , 0.038089 , 0.027572 , 0.026431 , 0.035749 , 0.040194 , 0.044351 , 0.032829 , 0.034257 , 0.033714 , 0.022397 , 0.031993 , 0.027343 , 0.033064 , 0.030923 , 0.043466 , 0.046767 , 0.053098 , 0.029683 , 0.036412 , 0.049498 , 0.052644 , 0.043542 , 0.043721 , 0.053688 , 0.032302 , 0.019961 , 0.026597 , 0.028069 , 0.029859 , 0.019762 , 0.02078 , 0.022576 , 0.022716 , 0.021688 , 0.019769 , 0.022762 , 0.034741 , 0.039405 , 0.055999 , 0.029209 , 0.031526 , 0.028006 , 0.025775 , 0.035885 , 0.035053 , 0.020253 , 0.02314 , 0.032686 , 0.03262 , 0.027187 , 0.022553 , 0.029113 , 0.028473 , 0.04741 , 0.030336 , 0.032703 , 0.048826 , 0.042083 , 0.033671 , 0.040463 , 0.044762 , 0.03253 , 0.033429 , 0.039458 
 407 , 0.022648 , 0.037716 , 0.036971 , 0.04521 , 0.049972 , 0.037055 , 0.03835 , 0.027746 , 0.026669 , 0.035988 , 0.040478 , 0.04475 , 0.033075 , 0.034495 , 0.033924 , 0.022635 , 0.032364 , 0.027578 , 0.0333 , 0.031169 , 0.043703 , 0.046955 , 0.053371 , 0.029968 , 0.036578 , 0.050116 , 0.053337 , 0.044099 , 0.044347 , 0.054284 , 0.032565 , 0.020145 , 0.026793 , 0.028256 , 0.030119 , 0.020004 , 0.02089 , 0.022685 , 0.022924 , 0.021783 , 0.020051 , 0.023044 , 0.034917 , 0.039676 , 0.056264 , 0.029421 , 0.031864 , 0.028226 , 0.026028 , 0.036193 , 0.035364 , 0.020544 , 0.023444 , 0.032924 , 0.032988 , 0.027414 , 0.022746 , 0.029404 , 0.028702 , 0.047733 , 0.030632 , 0.03289 , 0.049069 , 0.04234 , 0.033948 , 0.040733 , 0.045082 , 0.032766 , 0.033696 , 0.039753 
 408 , 0.022915 , 0.038344 , 0.037523 , 0.045843 , 0.050881 , 0.037244 , 0.038599 , 0.027909 , 0.02689 , 0.036212 , 0.040748 , 0.04513 , 0.033306 , 0.034715 , 0.034124 , 0.022857 , 0.032716 , 0.027803 , 0.03352 , 0.031398 , 0.043929 , 0.047133 , 0.053631 , 0.030234 , 0.036735 , 0.050701 , 0.053994 , 0.044625 , 0.044944 , 0.054846 , 0.032814 , 0.020325 , 0.026978 , 0.028435 , 0.030363 , 0.020233 , 0.020993 , 0.022786 , 0.023119 , 0.021873 , 0.020318 , 0.023312 , 0.035085 , 0.039933 , 0.056513 , 0.029623 , 0.032183 , 0.028435 , 0.026266 , 0.036484 , 0.035662 , 0.02082 , 0.02373 , 0.033147 , 0.033333 , 0.027627 , 0.022925 , 0.029681 , 0.028924 , 0.048043 , 0.030913 , 0.033069 , 0.049303 , 0.042584 , 0.034209 , 0.040989 , 0.045385 , 0.032991 , 0.033948 , 0.040035 
 409 , 0.023164 , 0.038944 , 0.038048 , 0.046449 , 0.051748 , 0.037423 , 0.038834 , 0.028065 , 0.027104 , 0.036425 , 0.041003 , 0.045492 , 0.033528 , 0.034925 , 0.034314 , 0.023072 , 0.033048 , 0.028017 , 0.033731 , 0.03162 , 0.044139 , 0.047304 , 0.053875 , 0.030491 , 0.036885 , 0.051257 , 0.054617 , 0.045121 , 0.045505 , 0.055382 , 0.033051 , 0.020491 , 0.027156 , 0.0286 , 0.030594 , 0.02045 , 0.021092 , 0.022883 , 0.023305 , 0.021956 , 0.02057 , 0.023566 , 0.035244 , 0.040176 , 0.056751 , 0.029815 , 0.032485 , 0.028631 , 0.02649 , 0.036758 , 0.035944 , 0.021081 , 0.024002 , 0.03336 , 0.033662 , 0.027832 , 0.023096 , 0.029942 , 0.029129 , 0.048333 , 0.031181 , 0.033237 , 0.04952 , 0.042815 , 0.034455 , 0.041233 , 0.045673 , 0.033202 , 0.034187 , 0.040303 
 410 , 0.02351 , 0.03968 , 0.038774 , 0.047248 , 0.052832 , 0.037775 , 0.039225 , 0.028364 , 0.027372 , 0.036751 , 0.041439 , 0.046034 , 0.033937 , 0.035249 , 0.034673 , 0.023242 , 0.03351 , 0.028253 , 0.034093 , 0.031938 , 0.044455 , 0.047713 , 0.054272 , 0.030668 , 0.037223 , 0.052044 , 0.055441 , 0.045742 , 0.046252 , 0.056086 , 0.033375 , 0.020765 , 0.02741 , 0.028906 , 0.030932 , 0.020595 , 0.021278 , 0.02309 , 0.023513 , 0.022156 , 0.020897 , 0.023919 , 0.035578 , 0.040558 , 0.057207 , 0.030155 , 0.032844 , 0.028947 , 0.026758 , 0.037195 , 0.036411 , 0.021424 , 0.024377 , 0.03376 , 0.034083 , 0.028104 , 0.023322 , 0.030259 , 0.029482 , 0.048796 , 0.031525 , 0.033559 , 0.049917 , 0.043133 , 0.034756 , 0.041644 , 0.046117 , 0.033541 , 0.03451 , 0.040711 
 411 , 0.023837 , 0.04038 , 0.039464 , 0.048004 , 0.053857 , 0.038107 , 0.039598 , 0.028645 , 0.027625 , 0.037059 , 0.041849 , 0.046545 , 0.034327 , 0.035554 , 0.035014 , 0.023406 , 0.033944 , 0.028473 , 0.034439 , 0.032236 , 0.044753 , 0.048106 , 0.054646 , 0.030834 , 0.037543 , 0.052788 , 0.056221 , 0.046335 , 0.046962 , 0.056754 , 0.033678 , 0.021021 , 0.027653 , 0.029199 , 0.031247 , 0.020737 , 0.021456 , 0.023287 , 0.023707 , 0.02235 , 0.021207 , 0.024251 , 0.035894 , 0.040916 , 0.057634 , 0.030476 , 0.03318 , 0.029252 , 0.027011 , 0.037609 , 0.036852 , 0.021747 , 0.024731 , 0.034141 , 0.034484 , 0.028361 , 0.023539 , 0.030557 , 0.029817 , 0.049235 , 0.031854 , 0.033864 , 0.050291 , 0.043431 , 0.035042 , 0.042032 , 0.046538 , 0.033864 , 0.034818 , 0.041095 
 412 , 0.024147 , 0.041043 , 0.040122 , 0.048726 , 0.054832 , 0.038425 , 0.039952 , 0.028914 , 0.027866 , 0.037352 , 0.042244 , 0.047033 , 0.034692 , 0.035846 , 0.03534 , 0.023559 , 0.034359 , 0.028684 , 0.034766 , 0.032524 , 0.045035 , 0.048478 , 0.055006 , 0.030994 , 0.037848 , 0.053497 , 0.056961 , 0.046898 , 0.047635 , 0.05739 , 0.033969 , 0.021267 , 0.027884 , 0.029474 , 0.03155 , 0.020867 , 0.021625 , 0.02347 , 0.023892 , 0.022532 , 0.021501 , 0.024565 , 0.036197 , 0.041259 , 0.058045 , 0.030781 , 0.033502 , 0.029538 , 0.02725 , 0.038 , 0.037274 , 0.022057 , 0.025068 , 0.034504 , 0.034862 , 0.028606 , 0.023743 , 0.030841 , 0.030133 , 0.04965 , 0.032166 , 0.034153 , 0.050645 , 0.043717 , 0.035312 , 0.042403 , 0.04694 , 0.034167 , 0.03511 , 0.041461 
 413 , 0.024501 , 0.041821 , 0.040808 , 0.0495 , 0.055951 , 0.038799 , 0.040364 , 0.029255 , 0.028149 , 0.037733 , 0.042694 , 0.047563 , 0.035098 , 0.036168 , 0.035731 , 0.023821 , 0.034786 , 0.029005 , 0.035144 , 0.032878 , 0.045383 , 0.048884 , 0.055435 , 0.031335 , 0.038176 , 0.054286 , 0.057784 , 0.047595 , 0.048365 , 0.05812 , 0.034307 , 0.021569 , 0.028138 , 0.029792 , 0.031926 , 0.021068 , 0.021859 , 0.023735 , 0.024154 , 0.022768 , 0.021834 , 0.024898 , 0.036544 , 0.041656 , 0.058582 , 0.031113 , 0.033916 , 0.029864 , 0.027566 , 0.038431 , 0.03779 , 0.022428 , 0.025453 , 0.034887 , 0.03527 , 0.028929 , 0.024007 , 0.031231 , 0.030465 , 0.050151 , 0.032492 , 0.03445 , 0.051075 , 0.044037 , 0.035645 , 0.042816 , 0.047384 , 0.034539 , 0.035492 , 0.041896 
 414 , 0.024874 , 0.042647 , 0.0415 , 0.050287 , 0.057128 , 0.039196 , 0.040802 , 0.029627 , 0.028452 , 0.03815 , 0.043171 , 0.048109 , 0.03551 , 0.036504 , 0.036161 , 0.024132 , 0.03522 , 0.029378 , 0.035542 , 0.033267 , 0.045758 , 0.049307 , 0.055894 , 0.031773 , 0.038516 , 0.055109 , 0.05864 , 0.048355 , 0.049119 , 0.058893 , 0.034659 , 0.0219 , 0.028405 , 0.030123 , 0.032341 , 0.021304 , 0.022121 , 0.024035 , 0.024454 , 0.023033 , 0.022183 , 0.025239 , 0.036906 , 0.042075 , 0.059186 , 0.031458 , 0.03437 , 0.03021 , 0.027913 , 0.038877 , 0.038346 , 0.022827 , 0.025862 , 0.035274 , 0.035694 , 0.029295 , 0.024302 , 0.031671 , 0.030803 , 0.050685 , 0.032822 , 0.03475 , 0.051539 , 0.044365 , 0.036005 , 0.043247 , 0.047842 , 0.034934 , 0.035918 , 0.042357 
 415 , 0.025235 , 0.043441 , 0.042163 , 0.051045 , 0.058257 , 0.039576 , 0.04122 , 0.029982 , 0.028743 , 0.038557 , 0.043628 , 0.048633 , 0.035911 , 0.036825 , 0.036569 , 0.024435 , 0.035637 , 0.029737 , 0.035926 , 0.033639 , 0.04612 , 0.049711 , 0.056335 , 0.032188 , 0.038838 , 0.055897 , 0.059459 , 0.049086 , 0.049843 , 0.059634 , 0.035002 , 0.022221 , 0.028663 , 0.030446 , 0.032736 , 0.021531 , 0.022378 , 0.024322 , 0.024746 , 0.023284 , 0.022521 , 0.025568 , 0.037256 , 0.042477 , 0.059762 , 0.031783 , 0.034812 , 0.030537 , 0.02825 , 0.039306 , 0.038882 , 0.023211 , 0.026255 , 0.035648 , 0.036098 , 0.029645 , 0.024585 , 0.03209 , 0.031121 , 0.051202 , 0.033138 , 0.035034 , 0.051984 , 0.044687 , 0.036353 , 0.043661 , 0.048282 , 0.035319 , 0.036324 , 0.042802 
 416 , 0.02563 , 0.044302 , 0.042887 , 0.051859 , 0.059452 , 0.040004 , 0.0417 , 0.030371 , 0.029085 , 0.039018 , 0.044147 , 0.049213 , 0.036372 , 0.037214 , 0.037022 , 0.024762 , 0.036121 , 0.030134 , 0.036365 , 0.034051 , 0.046537 , 0.050173 , 0.056851 , 0.032621 , 0.039217 , 0.056769 , 0.060354 , 0.049863 , 0.050617 , 0.060446 , 0.035396 , 0.022537 , 0.02897 , 0.030792 , 0.033172 , 0.021783 , 0.022652 , 0.024643 , 0.025057 , 0.023568 , 0.022899 , 0.025929 , 0.037654 , 0.042949 , 0.060402 , 0.03217 , 0.035286 , 0.030914 , 0.028608 , 0.03979 , 0.039439 , 0.023627 , 0.026676 , 0.03608 , 0.036571 , 0.030035 , 0.024913 , 0.032551 , 0.031505 , 0.051777 , 0.033497 , 0.035378 , 0.052487 , 0.045074 , 0.036756 , 0.044158 , 0.048799 , 0.035758 , 0.036801 , 0.043311 
 417 , 0.026157 , 0.045397 , 0.043819 , 0.05288 , 0.060903 , 0.040591 , 0.042375 , 0.030862 , 0.029591 , 0.039661 , 0.04485 , 0.049997 , 0.037029 , 0.037813 , 0.037625 , 0.025182 , 0.036808 , 0.030667 , 0.036977 , 0.034604 , 0.047133 , 0.050829 , 0.057604 , 0.033134 , 0.039766 , 0.057915 , 0.061514 , 0.050818 , 0.051587 , 0.061518 , 0.035957 , 0.02288 , 0.029445 , 0.031233 , 0.033745 , 0.022116 , 0.023004 , 0.025074 , 0.025452 , 0.023945 , 0.023416 , 0.026416 , 0.038199 , 0.043639 , 0.061237 , 0.032729 , 0.035882 , 0.031443 , 0.029062 , 0.040467 , 0.040081 , 0.024159 , 0.027192 , 0.036688 , 0.037262 , 0.030558 , 0.025381 , 0.033145 , 0.032077 , 0.052558 , 0.033981 , 0.035889 , 0.05318 , 0.045678 , 0.037333 , 0.04491 , 0.049536 , 0.036381 , 0.037494 , 0.044029 
 418 , 0.02667 , 0.046473 , 0.044736 , 0.053879 , 0.062327 , 0.041162 , 0.043036 , 0.031346 , 0.030084 , 0.040295 , 0.045538 , 0.050762 , 0.037676 , 0.038398 , 0.038216 , 0.025594 , 0.037486 , 0.03119 , 0.037577 , 0.035148 , 0.047716 , 0.051469 , 0.058339 , 0.033631 , 0.040303 , 0.059038 , 0.062654 , 0.051754 , 0.052533 , 0.06257 , 0.036509 , 0.023214 , 0.029909 , 0.031665 , 0.034304 , 0.022438 , 0.023351 , 0.025495 , 0.025841 , 0.024313 , 0.023921 , 0.026886 , 0.038733 , 0.044318 , 0.062053 , 0.033281 , 0.036471 , 0.031962 , 0.029502 , 0.041128 , 0.040713 , 0.024685 , 0.027696 , 0.037284 , 0.037934 , 0.031072 , 0.025837 , 0.03373 , 0.032638 , 0.05332 , 0.034456 , 0.036387 , 0.05386 , 0.046272 , 0.037896 , 0.045648 , 0.05026 , 0.036992 , 0.03817 , 0.044728 
 419 , 0.027175 , 0.047526 , 0.045634 , 0.054863 , 0.063726 , 0.041722 , 0.043684 , 0.031823 , 0.030566 , 0.040913 , 0.046216 , 0.051514 , 0.038308 , 0.038971 , 0.038794 , 0.025996 , 0.038146 , 0.031703 , 0.038166 , 0.035676 , 0.048285 , 0.0521 , 0.059063 , 0.034123 , 0.040828 , 0.060138 , 0.063768 , 0.052674 , 0.053464 , 0.063599 , 0.037044 , 0.023541 , 0.030366 , 0.032088 , 0.034851 , 0.022759 , 0.023692 , 0.025911 , 0.02622 , 0.024674 , 0.02442 , 0.027352 , 0.039256 , 0.044979 , 0.062855 , 0.033819 , 0.037048 , 0.03247 , 0.029934 , 0.04178 , 0.041333 , 0.025198 , 0.028193 , 0.037869 , 0.038593 , 0.031576 , 0.026289 , 0.034304 , 0.033187 , 0.054065 , 0.034925 , 0.036878 , 0.054524 , 0.046851 , 0.038447 , 0.046374 , 0.050971 , 0.037591 , 0.038836 , 0.045414 
 420 , 0.027814 , 0.048829 , 0.046769 , 0.056178 , 0.065453 , 0.042516 , 0.044552 , 0.032456 , 0.031208 , 0.041762 , 0.047122 , 0.05258 , 0.039047 , 0.039742 , 0.039565 , 0.026508 , 0.038977 , 0.03233 , 0.038934 , 0.036411 , 0.049092 , 0.053 , 0.06005 , 0.034786 , 0.041555 , 0.061533 , 0.065214 , 0.053835 , 0.054718 , 0.065002 , 0.037705 , 0.024055 , 0.030949 , 0.032758 , 0.035555 , 0.023212 , 0.02415 , 0.026421 , 0.026759 , 0.02513 , 0.024985 , 0.027936 , 0.039942 , 0.045843 , 0.063942 , 0.034527 , 0.037831 , 0.033115 , 0.030525 , 0.042633 , 0.042143 , 0.025809 , 0.028874 , 0.038612 , 0.039377 , 0.032264 , 0.026798 , 0.03503 , 0.033829 , 0.055146 , 0.035587 , 0.037533 , 0.055413 , 0.047632 , 0.039149 , 0.047322 , 0.051972 , 0.038416 , 0.039679 , 0.046322 
 421 , 0.028472 , 0.050162 , 0.047933 , 0.057535 , 0.067216 , 0.043333 , 0.045441 , 0.033105 , 0.03187 , 0.042634 , 0.048049 , 0.053681 , 0.039794 , 0.040529 , 0.040361 , 0.02703 , 0.039822 , 0.032973 , 0.039722 , 0.037162 , 0.049922 , 0.053928 , 0.061069 , 0.035473 , 0.042298 , 0.062962 , 0.066692 , 0.055026 , 0.056013 , 0.066441 , 0.03838 , 0.02459 , 0.031551 , 0.033456 , 0.036276 , 0.023679 , 0.024622 , 0.026938 , 0.027314 , 0.025596 , 0.02556 , 0.028532 , 0.040649 , 0.046731 , 0.065067 , 0.035257 , 0.038636 , 0.033771 , 0.031132 , 0.043508 , 0.042977 , 0.026435 , 0.02957 , 0.039371 , 0.04017 , 0.032969 , 0.027318 , 0.035776 , 0.034482 , 0.056261 , 0.036268 , 0.038205 , 0.056324 , 0.048433 , 0.03987 , 0.048293 , 0.053006 , 0.039263 , 0.040545 , 0.047251 
 422 , 0.029126 , 0.051494 , 0.049096 , 0.058886 , 0.068977 , 0.044147 , 0.046333 , 0.033755 , 0.032528 , 0.043504 , 0.048983 , 0.054778 , 0.040542 , 0.041318 , 0.041155 , 0.027553 , 0.040672 , 0.033617 , 0.040509 , 0.037917 , 0.05075 , 0.054855 , 0.062085 , 0.036153 , 0.043045 , 0.064389 , 0.068172 , 0.056212 , 0.057306 , 0.06788 , 0.039054 , 0.025123 , 0.03215 , 0.034153 , 0.036994 , 0.024148 , 0.025091 , 0.02746 , 0.02787 , 0.026066 , 0.026135 , 0.029126 , 0.041351 , 0.047621 , 0.066185 , 0.035986 , 0.03944 , 0.03443 , 0.031735 , 0.044382 , 0.043809 , 0.027062 , 0.030268 , 0.040131 , 0.040964 , 0.033674 , 0.027838 , 0.036519 , 0.035133 , 0.057375 , 0.036953 , 0.038872 , 0.057232 , 0.049235 , 0.040591 , 0.049263 , 0.054038 , 0.040111 , 0.041407 , 0.048178 
 423 , 0.029631 , 0.052626 , 0.050046 , 0.06 , 0.070469 , 0.044787 , 0.047041 , 0.034305 , 0.033052 , 0.044235 , 0.049745 , 0.055664 , 0.041193 , 0.041939 , 0.041823 , 0.027958 , 0.041366 , 0.034161 , 0.041168 , 0.038518 , 0.051373 , 0.055553 , 0.06284 , 0.036708 , 0.04362 , 0.065585 , 0.06939 , 0.057214 , 0.058389 , 0.069023 , 0.039664 , 0.02553 , 0.032636 , 0.034705 , 0.037582 , 0.024508 , 0.025493 , 0.027892 , 0.028312 , 0.026449 , 0.026614 , 0.029594 , 0.04191 , 0.048327 , 0.067086 , 0.036605 , 0.040129 , 0.034969 , 0.032236 , 0.045092 , 0.044478 , 0.027579 , 0.030802 , 0.040719 , 0.041638 , 0.034248 , 0.028288 , 0.037153 , 0.03569 , 0.058277 , 0.037479 , 0.039379 , 0.057927 , 0.049828 , 0.04116 , 0.050071 , 0.054873 , 0.040855 , 0.042174 , 0.048925 
 424 , 0.03001 , 0.053592 , 0.050816 , 0.060906 , 0.071734 , 0.045275 , 0.047598 , 0.034776 , 0.033469 , 0.044842 , 0.050362 , 0.056377 , 0.041774 , 0.042407 , 0.042382 , 0.028266 , 0.041932 , 0.034631 , 0.04172 , 0.038997 , 0.051819 , 0.056057 , 0.063371 , 0.037153 , 0.044051 , 0.06658 , 0.070377 , 0.058055 , 0.059299 , 0.069906 , 0.040213 , 0.025826 , 0.03302 , 0.035138 , 0.038065 , 0.024773 , 0.025839 , 0.028253 , 0.028657 , 0.026767 , 0.027017 , 0.02996 , 0.042344 , 0.048884 , 0.067792 , 0.037132 , 0.040721 , 0.035413 , 0.032649 , 0.045658 , 0.045013 , 0.028003 , 0.031196 , 0.041166 , 0.042203 , 0.03471 , 0.028678 , 0.03769 , 0.036162 , 0.059008 , 0.037873 , 0.039738 , 0.058442 , 0.050237 , 0.041603 , 0.050749 , 0.05554 , 0.041507 , 0.042852 , 0.049525 
 425 , 0.030386 , 0.054554 , 0.051582 , 0.061814 , 0.072997 , 0.045764 , 0.048151 , 0.035246 , 0.033883 , 0.045448 , 0.050981 , 0.057089 , 0.04235 , 0.04288 , 0.042939 , 0.028574 , 0.042497 , 0.035094 , 0.04227 , 0.03947 , 0.052263 , 0.056559 , 0.063899 , 0.0376 , 0.044481 , 0.067573 , 0.071365 , 0.058897 , 0.060208 , 0.070794 , 0.040769 , 0.026123 , 0.033408 , 0.035569 , 0.03855 , 0.025038 , 0.026186 , 0.028612 , 0.029003 , 0.027086 , 0.027418 , 0.030323 , 0.042775 , 0.049438 , 0.068503 , 0.037659 , 0.041316 , 0.035855 , 0.033059 , 0.046226 , 0.045549 , 0.028427 , 0.031592 , 0.041614 , 0.042766 , 0.03517 , 0.02907 , 0.038226 , 0.036633 , 0.059733 , 0.038264 , 0.040101 , 0.058955 , 0.050649 , 0.042047 , 0.051431 , 0.056202 , 0.042161 , 0.043531 , 0.050127 
 426 , 0.030768 , 0.05551 , 0.052352 , 0.062717 , 0.074258 , 0.046261 , 0.048714 , 0.035713 , 0.034308 , 0.046057 , 0.051601 , 0.057802 , 0.042933 , 0.043358 , 0.043485 , 0.028892 , 0.043073 , 0.035561 , 0.042827 , 0.039954 , 0.052704 , 0.057063 , 0.064427 , 0.038044 , 0.044903 , 0.068566 , 0.072348 , 0.059725 , 0.061096 , 0.071673 , 0.041308 , 0.026422 , 0.033795 , 0.036002 , 0.039037 , 0.025323 , 0.026537 , 0.028977 , 0.029347 , 0.027411 , 0.027814 , 0.030692 , 0.043205 , 0.05 , 0.069207 , 0.038192 , 0.04191 , 0.036312 , 0.033472 , 0.0468 , 0.046087 , 0.028854 , 0.031991 , 0.042063 , 0.043319 , 0.035658 , 0.02947 , 0.038769 , 0.03711 , 0.060472 , 0.038651 , 0.040463 , 0.05947 , 0.051061 , 0.042479 , 0.052127 , 0.056881 , 0.042823 , 0.044253 , 0.050743 
