JUL21MAT00005.spu,JUL21MAT00004.spu,JUL21MAT00003.spu,
Wavelength,JUL21LOF00006.spu,JUL21LOF00007.spu,JUL21LOF00008.spu,JUL21LOF00009.spu,JUL21LOF00010.spu,JUL21LOF00011.spu,JUL21LOF00012.spu,JUL21LOF00013.spu,JUL21LOF00014.spu,JUL21LOF00015.spu,JUL21LOF00016.spu,JUL21LOF00017.spu,JUL21LOF00018.spu,JUL21LOF00019.spu,JUL21LOF00020.spu,JUL21LOF00021.spu,JUL21LOF00022.spu,JUL21LOF00023.spu,JUL21LOF00024.spu,JUL21LOF00025.spu,JUL21LOF00026.spu,JUL21LOF00027.spu
  (nm),7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 
  time  ,:33:38 A,:33:55 A,:34:15 A,:34:25 A,:34:32 A,:35:05 A,:35:11 A,:35:18 A,:35:25 A,:35:32 A,:36:08 A,:36:15 A,:36:28 A,:36:38 A,:37:25 A,:37:30 A,:37:39 A,:37:46 A,:37:53 A,:38:19 A,:38:55 A,:39:01 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,
 602 , 0.106766 , 0.06508 , 0.059299 , 0.059426 , 0.083521 , 0.082157 , 0.098638 , 0.063456 , 0.059282 , 0.074875 , 0.055771 , 0.065306 , 0.074118 , 0.07011 , 0.074819 , 0.04883 , 0.067321 , 0.055997 , 0.074322 , 0.076404 , 0.082422 , 0.08166 
 603 , 0.105993 , 0.064528 , 0.058831 , 0.059139 , 0.082972 , 0.081604 , 0.0979 , 0.062924 , 0.058771 , 0.074231 , 0.05532 , 0.064776 , 0.073517 , 0.069446 , 0.074248 , 0.048343 , 0.066825 , 0.055672 , 0.073676 , 0.075929 , 0.081786 , 0.081126 
 604 , 0.105206 , 0.063949 , 0.058357 , 0.058821 , 0.082388 , 0.081016 , 0.097165 , 0.062391 , 0.058209 , 0.073576 , 0.054858 , 0.064201 , 0.072849 , 0.06876 , 0.073685 , 0.047817 , 0.066262 , 0.05529 , 0.07304 , 0.075418 , 0.081164 , 0.080557 
 605 , 0.104407 , 0.063334 , 0.057875 , 0.058456 , 0.081723 , 0.08038 , 0.096452 , 0.061844 , 0.057581 , 0.072903 , 0.054368 , 0.063557 , 0.072088 , 0.068048 , 0.073137 , 0.047228 , 0.065596 , 0.054813 , 0.072425 , 0.074861 , 0.080559 , 0.079939 
 606 , 0.10361 , 0.062716 , 0.057394 , 0.058092 , 0.081059 , 0.07974 , 0.095742 , 0.061299 , 0.056956 , 0.072239 , 0.053885 , 0.06291 , 0.07133 , 0.067339 , 0.072591 , 0.046643 , 0.064933 , 0.054333 , 0.071812 , 0.074305 , 0.079956 , 0.079323 
 607 , 0.102806 , 0.06209 , 0.056905 , 0.057723 , 0.080388 , 0.079103 , 0.095029 , 0.060751 , 0.05633 , 0.071573 , 0.053393 , 0.062257 , 0.070572 , 0.066624 , 0.072035 , 0.046057 , 0.064269 , 0.053861 , 0.071191 , 0.07374 , 0.079345 , 0.078699 
 608 , 0.101891 , 0.061365 , 0.056241 , 0.057257 , 0.07959 , 0.078376 , 0.094182 , 0.060135 , 0.055738 , 0.070866 , 0.052807 , 0.061478 , 0.069812 , 0.065827 , 0.071288 , 0.045446 , 0.063548 , 0.053433 , 0.070443 , 0.072968 , 0.078579 , 0.077953 
 609 , 0.100976 , 0.060645 , 0.055581 , 0.056794 , 0.078794 , 0.077651 , 0.093337 , 0.059523 , 0.055155 , 0.070161 , 0.052219 , 0.060703 , 0.069055 , 0.065028 , 0.070544 , 0.044836 , 0.06282 , 0.053001 , 0.069698 , 0.072193 , 0.077815 , 0.077214 
 610 , 0.100059 , 0.059923 , 0.054919 , 0.056332 , 0.078002 , 0.076928 , 0.09249 , 0.058908 , 0.054565 , 0.069449 , 0.051635 , 0.059928 , 0.068301 , 0.064229 , 0.069798 , 0.044224 , 0.062097 , 0.052571 , 0.068952 , 0.071417 , 0.07705 , 0.076473 
 611 , 0.099178 , 0.059208 , 0.054338 , 0.055911 , 0.0773 , 0.076259 , 0.091631 , 0.058335 , 0.053933 , 0.068691 , 0.05113 , 0.059129 , 0.067492 , 0.063395 , 0.069122 , 0.043583 , 0.061486 , 0.052114 , 0.068223 , 0.070736 , 0.076311 , 0.075833 
 612 , 0.098325 , 0.058502 , 0.053796 , 0.055511 , 0.076628 , 0.075608 , 0.090769 , 0.057781 , 0.053278 , 0.067916 , 0.050653 , 0.058314 , 0.066661 , 0.06255 , 0.068486 , 0.042929 , 0.060924 , 0.051647 , 0.067502 , 0.070107 , 0.075598 , 0.075232 
 613 , 0.09747 , 0.057796 , 0.053251 , 0.055113 , 0.075964 , 0.074955 , 0.089905 , 0.057224 , 0.052627 , 0.067145 , 0.050183 , 0.057505 , 0.06583 , 0.061711 , 0.067842 , 0.042274 , 0.060359 , 0.051177 , 0.066786 , 0.06948 , 0.074888 , 0.074628 
 614 , 0.096674 , 0.057114 , 0.052709 , 0.054679 , 0.07532 , 0.074317 , 0.089125 , 0.056711 , 0.052006 , 0.066442 , 0.049684 , 0.056763 , 0.065041 , 0.06093 , 0.067238 , 0.041628 , 0.059772 , 0.050713 , 0.066095 , 0.068872 , 0.074208 , 0.074032 
 615 , 0.095993 , 0.056493 , 0.052169 , 0.054202 , 0.074727 , 0.073718 , 0.088498 , 0.056282 , 0.051464 , 0.065878 , 0.049152 , 0.056158 , 0.064328 , 0.060277 , 0.066691 , 0.041013 , 0.059144 , 0.050259 , 0.065481 , 0.068302 , 0.073574 , 0.073455 
 616 , 0.095311 , 0.055875 , 0.051631 , 0.053727 , 0.074132 , 0.073117 , 0.087864 , 0.055849 , 0.050923 , 0.065306 , 0.048617 , 0.055552 , 0.06362 , 0.059622 , 0.066141 , 0.040395 , 0.05852 , 0.049811 , 0.064865 , 0.067735 , 0.072938 , 0.072876 
 617 , 0.094634 , 0.05526 , 0.051096 , 0.053255 , 0.073546 , 0.07252 , 0.087239 , 0.055419 , 0.050387 , 0.064743 , 0.048085 , 0.054949 , 0.062911 , 0.058971 , 0.0656 , 0.039782 , 0.057899 , 0.049366 , 0.064253 , 0.067172 , 0.072306 , 0.072301 
 618 , 0.094258 , 0.05482 , 0.050632 , 0.052958 , 0.073231 , 0.072132 , 0.086742 , 0.055075 , 0.049986 , 0.064306 , 0.047742 , 0.054479 , 0.062469 , 0.058515 , 0.065222 , 0.039305 , 0.057624 , 0.049126 , 0.063695 , 0.06683 , 0.071827 , 0.071954 
 619 , 0.093879 , 0.054373 , 0.05017 , 0.052652 , 0.07291 , 0.071738 , 0.086244 , 0.054723 , 0.049581 , 0.06387 , 0.047399 , 0.054008 , 0.062027 , 0.058053 , 0.06485 , 0.038826 , 0.057358 , 0.048891 , 0.063124 , 0.066489 , 0.071342 , 0.071611 
 620 , 0.0935 , 0.053932 , 0.049704 , 0.052347 , 0.07259 , 0.071344 , 0.085749 , 0.054373 , 0.049173 , 0.063425 , 0.047056 , 0.053532 , 0.061582 , 0.057598 , 0.064473 , 0.038343 , 0.057086 , 0.048651 , 0.062549 , 0.066144 , 0.070863 , 0.071263 
 621 , 0.093202 , 0.053589 , 0.049404 , 0.052123 , 0.072397 , 0.071048 , 0.085388 , 0.05412 , 0.048823 , 0.063056 , 0.046866 , 0.053195 , 0.061196 , 0.057304 , 0.064244 , 0.037996 , 0.056814 , 0.048438 , 0.062182 , 0.065907 , 0.070527 , 0.070982 
 622 , 0.092967 , 0.053307 , 0.049192 , 0.051954 , 0.072276 , 0.070812 , 0.085101 , 0.053918 , 0.048526 , 0.062729 , 0.046759 , 0.052923 , 0.06085 , 0.057104 , 0.064087 , 0.037716 , 0.056544 , 0.048238 , 0.061931 , 0.065733 , 0.070272 , 0.070746 
 623 , 0.092727 , 0.05302 , 0.048981 , 0.05179 , 0.072155 , 0.070581 , 0.084809 , 0.053721 , 0.048224 , 0.062401 , 0.046646 , 0.052652 , 0.060505 , 0.056904 , 0.063934 , 0.037437 , 0.056273 , 0.048038 , 0.061675 , 0.065553 , 0.070016 , 0.070516 
 624 , 0.092533 , 0.052774 , 0.048768 , 0.051645 , 0.072036 , 0.070363 , 0.084552 , 0.053565 , 0.047977 , 0.062125 , 0.046511 , 0.052391 , 0.060231 , 0.056699 , 0.063803 , 0.037185 , 0.056039 , 0.047886 , 0.06145 , 0.06536 , 0.069794 , 0.070303 
 625 , 0.092423 , 0.052601 , 0.048561 , 0.051558 , 0.071938 , 0.0702 , 0.084384 , 0.053492 , 0.047836 , 0.061975 , 0.04635 , 0.052158 , 0.060101 , 0.056479 , 0.063738 , 0.037001 , 0.055885 , 0.047841 , 0.06129 , 0.065143 , 0.069651 , 0.070145 
 626 , 0.092311 , 0.05243 , 0.048356 , 0.051473 , 0.071837 , 0.070039 , 0.084224 , 0.053417 , 0.047692 , 0.061831 , 0.046186 , 0.051921 , 0.059978 , 0.056262 , 0.063674 , 0.03682 , 0.055733 , 0.047797 , 0.061126 , 0.064928 , 0.069505 , 0.069989 
 627 , 0.092199 , 0.052254 , 0.048146 , 0.051388 , 0.071736 , 0.069878 , 0.084064 , 0.053341 , 0.047552 , 0.061683 , 0.046017 , 0.05168 , 0.05985 , 0.056039 , 0.063611 , 0.036638 , 0.055581 , 0.047758 , 0.060963 , 0.064708 , 0.06936 , 0.069828 
 628 , 0.092251 , 0.052178 , 0.048141 , 0.051398 , 0.071809 , 0.069881 , 0.084011 , 0.053276 , 0.047472 , 0.061591 , 0.046052 , 0.051489 , 0.059764 , 0.055979 , 0.063524 , 0.036514 , 0.055646 , 0.047754 , 0.060902 , 0.064737 , 0.069313 , 0.069851 
 629 , 0.092294 , 0.052089 , 0.048121 , 0.051389 , 0.071864 , 0.069865 , 0.083929 , 0.053197 , 0.047381 , 0.06148 , 0.046071 , 0.051278 , 0.059657 , 0.055906 , 0.063419 , 0.036383 , 0.055699 , 0.047733 , 0.060821 , 0.064743 , 0.069255 , 0.069865 
 630 , 0.092336 , 0.051999 , 0.048105 , 0.05138 , 0.071919 , 0.069843 , 0.083843 , 0.053118 , 0.047289 , 0.061365 , 0.046095 , 0.051067 , 0.059546 , 0.055828 , 0.063314 , 0.036246 , 0.055752 , 0.047712 , 0.060745 , 0.06475 , 0.069198 , 0.069878 
 631 , 0.092403 , 0.051917 , 0.048078 , 0.051373 , 0.071964 , 0.069808 , 0.083829 , 0.053111 , 0.047227 , 0.061329 , 0.046058 , 0.050975 , 0.059444 , 0.055726 , 0.063309 , 0.036163 , 0.055731 , 0.047701 , 0.060739 , 0.06479 , 0.069193 , 0.069929 
 632 , 0.092463 , 0.051837 , 0.048038 , 0.051368 , 0.071989 , 0.069749 , 0.083831 , 0.053119 , 0.047175 , 0.061333 , 0.04599 , 0.050934 , 0.059355 , 0.055606 , 0.063346 , 0.03611 , 0.055672 , 0.047685 , 0.060768 , 0.064844 , 0.069204 , 0.069981 
 633 , 0.092528 , 0.051752 , 0.047997 , 0.051363 , 0.072019 , 0.069684 , 0.083837 , 0.053131 , 0.047123 , 0.061332 , 0.045921 , 0.050898 , 0.05926 , 0.055481 , 0.063383 , 0.036057 , 0.055607 , 0.047669 , 0.060796 , 0.064899 , 0.069219 , 0.070033 
 634 , 0.092569 , 0.051633 , 0.047926 , 0.051375 , 0.072012 , 0.06964 , 0.083818 , 0.05312 , 0.047071 , 0.061315 , 0.045837 , 0.050824 , 0.059165 , 0.055351 , 0.063358 , 0.035953 , 0.055543 , 0.047658 , 0.060763 , 0.064931 , 0.069205 , 0.07004 
 635 , 0.092562 , 0.051422 , 0.047787 , 0.051422 , 0.071934 , 0.06961 , 0.083728 , 0.053072 , 0.047023 , 0.061237 , 0.045711 , 0.050667 , 0.059045 , 0.055183 , 0.063196 , 0.035734 , 0.055471 , 0.047655 , 0.060599 , 0.064912 , 0.069129 , 0.069944 
 636 , 0.092546 , 0.051211 , 0.047649 , 0.051464 , 0.071853 , 0.069578 , 0.083633 , 0.053024 , 0.046975 , 0.061157 , 0.045581 , 0.050511 , 0.058927 , 0.055011 , 0.063026 , 0.035508 , 0.055401 , 0.047654 , 0.060432 , 0.064896 , 0.069051 , 0.069846 
 637 , 0.092535 , 0.050999 , 0.04751 , 0.051511 , 0.071772 , 0.069546 , 0.083543 , 0.052977 , 0.046927 , 0.061076 , 0.045456 , 0.050355 , 0.058804 , 0.054843 , 0.062861 , 0.035288 , 0.055325 , 0.047652 , 0.060265 , 0.064875 , 0.068973 , 0.069743 
 638 , 0.092387 , 0.050677 , 0.047293 , 0.05151 , 0.071529 , 0.069431 , 0.083386 , 0.0528 , 0.046765 , 0.060857 , 0.045282 , 0.050108 , 0.058505 , 0.054527 , 0.062492 , 0.035036 , 0.05505 , 0.047517 , 0.060054 , 0.064788 , 0.068863 , 0.069553 
 639 , 0.092238 , 0.050355 , 0.047068 , 0.051505 , 0.071276 , 0.069323 , 0.083228 , 0.052619 , 0.046605 , 0.060638 , 0.045104 , 0.049856 , 0.058195 , 0.054212 , 0.062118 , 0.034781 , 0.054771 , 0.047373 , 0.059844 , 0.064698 , 0.068743 , 0.069363 
 640 , 0.092089 , 0.050032 , 0.046847 , 0.0515 , 0.071022 , 0.069213 , 0.083074 , 0.052437 , 0.046444 , 0.060412 , 0.044931 , 0.049604 , 0.05789 , 0.0539 , 0.061748 , 0.03453 , 0.054491 , 0.047234 , 0.059633 , 0.064612 , 0.068627 , 0.069172 
 641 , 0.091752 , 0.049575 , 0.046506 , 0.051361 , 0.070633 , 0.069009 , 0.082783 , 0.052178 , 0.046205 , 0.060055 , 0.044567 , 0.049222 , 0.057518 , 0.053419 , 0.061582 , 0.034168 , 0.054082 , 0.047068 , 0.059289 , 0.064338 , 0.068361 , 0.068764 
 642 , 0.091342 , 0.049054 , 0.046116 , 0.051164 , 0.070193 , 0.068767 , 0.082441 , 0.05189 , 0.045932 , 0.059641 , 0.044118 , 0.048788 , 0.057122 , 0.052861 , 0.061542 , 0.033755 , 0.053622 , 0.046898 , 0.058885 , 0.06399 , 0.068037 , 0.068256 
 643 , 0.090927 , 0.048532 , 0.045724 , 0.050972 , 0.069747 , 0.06852 , 0.082094 , 0.051596 , 0.045658 , 0.059227 , 0.043663 , 0.048353 , 0.056731 , 0.052302 , 0.061508 , 0.033337 , 0.053161 , 0.046727 , 0.058485 , 0.063641 , 0.067712 , 0.067743 
 644 , 0.090513 , 0.048022 , 0.045349 , 0.050773 , 0.069339 , 0.068274 , 0.081744 , 0.05128 , 0.045354 , 0.058804 , 0.043264 , 0.047889 , 0.056325 , 0.051766 , 0.06136 , 0.032918 , 0.052714 , 0.046573 , 0.058061 , 0.06329 , 0.067393 , 0.06727 
 645 , 0.090105 , 0.047534 , 0.045001 , 0.05057 , 0.069007 , 0.068032 , 0.081397 , 0.050914 , 0.045001 , 0.058365 , 0.04298 , 0.04736 , 0.055909 , 0.051283 , 0.060976 , 0.032493 , 0.052314 , 0.046452 , 0.057596 , 0.062945 , 0.067078 , 0.066899 
 646 , 0.089697 , 0.047048 , 0.044661 , 0.050364 , 0.068675 , 0.067797 , 0.081047 , 0.050554 , 0.044645 , 0.057931 , 0.042695 , 0.046827 , 0.055492 , 0.0508 , 0.060585 , 0.032063 , 0.051909 , 0.046334 , 0.057135 , 0.062597 , 0.066771 , 0.066524 
 647 , 0.089283 , 0.046556 , 0.044315 , 0.050158 , 0.068343 , 0.067562 , 0.080696 , 0.050183 , 0.044289 , 0.05749 , 0.042404 , 0.046288 , 0.055075 , 0.050312 , 0.060198 , 0.031633 , 0.051499 , 0.046211 , 0.056668 , 0.062244 , 0.066462 , 0.066149 
 648 , 0.088913 , 0.046088 , 0.043947 , 0.04989 , 0.068043 , 0.067179 , 0.080367 , 0.049921 , 0.043983 , 0.057114 , 0.04211 , 0.045877 , 0.054578 , 0.049798 , 0.059852 , 0.031243 , 0.051007 , 0.046036 , 0.05626 , 0.061915 , 0.066119 , 0.065805 
 649 , 0.088553 , 0.045622 , 0.043579 , 0.049627 , 0.067744 , 0.066792 , 0.08004 , 0.049663 , 0.043687 , 0.05674 , 0.041819 , 0.045468 , 0.054079 , 0.049272 , 0.059504 , 0.030851 , 0.050512 , 0.045859 , 0.05586 , 0.061598 , 0.065773 , 0.065464 
 650 , 0.088182 , 0.045152 , 0.043206 , 0.049363 , 0.06745 , 0.066399 , 0.079708 , 0.049404 , 0.043386 , 0.056365 , 0.041522 , 0.045054 , 0.053575 , 0.048745 , 0.05915 , 0.030458 , 0.050012 , 0.045682 , 0.055459 , 0.061272 , 0.065421 , 0.065123 
 651 , 0.087845 , 0.044716 , 0.042846 , 0.049173 , 0.067185 , 0.066087 , 0.07939 , 0.049152 , 0.043098 , 0.05602 , 0.041243 , 0.044644 , 0.053171 , 0.048292 , 0.058792 , 0.030012 , 0.0496 , 0.045504 , 0.055031 , 0.060971 , 0.065062 , 0.06482 
 652 , 0.087497 , 0.04429 , 0.042476 , 0.049014 , 0.066908 , 0.065806 , 0.079052 , 0.048891 , 0.042801 , 0.055661 , 0.040956 , 0.044217 , 0.052806 , 0.04787 , 0.058428 , 0.029523 , 0.049226 , 0.04532 , 0.054563 , 0.060653 , 0.064688 , 0.064518 
 653 , 0.087149 , 0.043858 , 0.042106 , 0.048856 , 0.066632 , 0.065524 , 0.078715 , 0.048629 , 0.042503 , 0.055297 , 0.040664 , 0.043791 , 0.052437 , 0.047444 , 0.058058 , 0.029029 , 0.048841 , 0.045131 , 0.054091 , 0.060331 , 0.064314 , 0.064211 
 654 , 0.086809 , 0.04343 , 0.041762 , 0.04869 , 0.066375 , 0.065238 , 0.078373 , 0.048361 , 0.042179 , 0.054918 , 0.040368 , 0.043379 , 0.052046 , 0.047033 , 0.057728 , 0.02855 , 0.048469 , 0.044948 , 0.053621 , 0.060034 , 0.063961 , 0.063905 
 655 , 0.08649 , 0.043019 , 0.041496 , 0.048523 , 0.066171 , 0.064963 , 0.078018 , 0.048096 , 0.04182 , 0.05452 , 0.040076 , 0.042988 , 0.051599 , 0.046655 , 0.057463 , 0.028122 , 0.048106 , 0.044778 , 0.053147 , 0.059798 , 0.063677 , 0.063594 
 656 , 0.08617 , 0.042606 , 0.041227 , 0.048348 , 0.065965 , 0.064684 , 0.07766 , 0.047829 , 0.041459 , 0.054121 , 0.039782 , 0.042601 , 0.051152 , 0.04628 , 0.057193 , 0.027696 , 0.047746 , 0.044597 , 0.052675 , 0.05957 , 0.063387 , 0.063279 
 657 , 0.085849 , 0.042194 , 0.040959 , 0.048174 , 0.065758 , 0.06441 , 0.077306 , 0.047556 , 0.041098 , 0.053721 , 0.039487 , 0.042209 , 0.050706 , 0.045899 , 0.056917 , 0.02727 , 0.047386 , 0.044422 , 0.052198 , 0.059336 , 0.063103 , 0.062969 
 658 , 0.085603 , 0.041789 , 0.040623 , 0.047997 , 0.065533 , 0.064105 , 0.077069 , 0.047359 , 0.040885 , 0.053392 , 0.039169 , 0.041877 , 0.050376 , 0.045525 , 0.056608 , 0.026945 , 0.046933 , 0.044271 , 0.051799 , 0.059049 , 0.062882 , 0.062543 
 659 , 0.085368 , 0.041389 , 0.040279 , 0.047819 , 0.065306 , 0.063805 , 0.076841 , 0.047161 , 0.040674 , 0.053067 , 0.03885 , 0.041548 , 0.050055 , 0.045151 , 0.056311 , 0.026626 , 0.046488 , 0.044129 , 0.051402 , 0.058768 , 0.062669 , 0.062119 
 660 , 0.085133 , 0.040993 , 0.039944 , 0.047637 , 0.065084 , 0.063505 , 0.076612 , 0.046963 , 0.040474 , 0.052743 , 0.038535 , 0.041224 , 0.049734 , 0.044783 , 0.056013 , 0.026307 , 0.046042 , 0.043986 , 0.05101 , 0.058481 , 0.062461 , 0.0617 
 661 , 0.084883 , 0.04057 , 0.039618 , 0.047486 , 0.064894 , 0.063223 , 0.0763 , 0.046694 , 0.040205 , 0.052387 , 0.038266 , 0.040852 , 0.049389 , 0.044421 , 0.055679 , 0.025934 , 0.045635 , 0.043845 , 0.050567 , 0.058193 , 0.062199 , 0.061299 
 662 , 0.084619 , 0.040141 , 0.039308 , 0.047353 , 0.064723 , 0.062943 , 0.075921 , 0.046401 , 0.03991 , 0.052013 , 0.038027 , 0.040455 , 0.04903 , 0.044061 , 0.05532 , 0.025518 , 0.045249 , 0.043706 , 0.050084 , 0.057897 , 0.061894 , 0.060912 
 663 , 0.08436 , 0.039713 , 0.039003 , 0.047219 , 0.064552 , 0.062664 , 0.075552 , 0.046103 , 0.039615 , 0.051639 , 0.037789 , 0.040058 , 0.048675 , 0.0437 , 0.054962 , 0.025107 , 0.044863 , 0.043566 , 0.049606 , 0.057601 , 0.061589 , 0.060529 
 664 , 0.084104 , 0.03931 , 0.038723 , 0.04709 , 0.064379 , 0.062397 , 0.075217 , 0.045818 , 0.039331 , 0.051271 , 0.03757 , 0.039681 , 0.04832 , 0.043337 , 0.054628 , 0.024739 , 0.04449 , 0.043419 , 0.04918 , 0.05732 , 0.061311 , 0.060178 
 665 , 0.083875 , 0.038974 , 0.038536 , 0.046972 , 0.064184 , 0.062154 , 0.074975 , 0.04555 , 0.039083 , 0.050909 , 0.037382 , 0.039356 , 0.047972 , 0.042958 , 0.054362 , 0.024483 , 0.044138 , 0.043252 , 0.048895 , 0.057073 , 0.061113 , 0.059912 
 666 , 0.083648 , 0.038635 , 0.038346 , 0.046859 , 0.063993 , 0.061915 , 0.074738 , 0.045281 , 0.038836 , 0.050556 , 0.037196 , 0.039032 , 0.047627 , 0.042579 , 0.054098 , 0.024223 , 0.043791 , 0.043079 , 0.048607 , 0.056831 , 0.06092 , 0.059641 
 667 , 0.08342 , 0.0383 , 0.038161 , 0.04675 , 0.063801 , 0.061675 , 0.0745 , 0.045012 , 0.038589 , 0.050202 , 0.03701 , 0.038708 , 0.047282 , 0.042195 , 0.053834 , 0.023968 , 0.043443 , 0.042912 , 0.048324 , 0.056583 , 0.060731 , 0.059374 
 668 , 0.083275 , 0.038035 , 0.037942 , 0.046644 , 0.063681 , 0.061466 , 0.074253 , 0.044862 , 0.038371 , 0.049996 , 0.036858 , 0.038464 , 0.047093 , 0.041929 , 0.0536 , 0.023699 , 0.043194 , 0.042854 , 0.048059 , 0.0564 , 0.06049 , 0.059157 
 669 , 0.083127 , 0.037776 , 0.037725 , 0.046544 , 0.063569 , 0.061268 , 0.074002 , 0.044714 , 0.038149 , 0.049796 , 0.036711 , 0.038221 , 0.046906 , 0.041664 , 0.053364 , 0.023435 , 0.042957 , 0.042801 , 0.047796 , 0.056228 , 0.060245 , 0.058947 
 670 , 0.082983 , 0.037517 , 0.037507 , 0.046439 , 0.063456 , 0.061065 , 0.073756 , 0.044566 , 0.037931 , 0.049596 , 0.03657 , 0.037983 , 0.046719 , 0.041404 , 0.053131 , 0.023171 , 0.042713 , 0.042755 , 0.047537 , 0.05605 , 0.060004 , 0.058736 
 671 , 0.082936 , 0.037368 , 0.037409 , 0.046418 , 0.063431 , 0.061005 , 0.073652 , 0.044459 , 0.037845 , 0.049487 , 0.036507 , 0.037866 , 0.0466 , 0.041313 , 0.053032 , 0.02301 , 0.042588 , 0.042722 , 0.047351 , 0.056013 , 0.059911 , 0.058651 
 672 , 0.082961 , 0.037289 , 0.037393 , 0.046456 , 0.063459 , 0.061034 , 0.073643 , 0.044378 , 0.037845 , 0.049431 , 0.036489 , 0.037829 , 0.046523 , 0.04133 , 0.05302 , 0.022908 , 0.042535 , 0.042706 , 0.047214 , 0.056058 , 0.059922 , 0.058634 
 673 , 0.082985 , 0.03721 , 0.037376 , 0.046488 , 0.063487 , 0.061063 , 0.073634 , 0.044297 , 0.037845 , 0.04937 , 0.036476 , 0.037788 , 0.046451 , 0.041347 , 0.053002 , 0.022802 , 0.042481 , 0.042689 , 0.047071 , 0.056099 , 0.059939 , 0.058617 
 674 , 0.083059 , 0.037175 , 0.037368 , 0.04653 , 0.06354 , 0.0611 , 0.073662 , 0.044277 , 0.037879 , 0.049372 , 0.036471 , 0.037801 , 0.046421 , 0.041368 , 0.053033 , 0.022757 , 0.042458 , 0.042718 , 0.04701 , 0.056162 , 0.059984 , 0.058607 
 675 , 0.083248 , 0.037257 , 0.037383 , 0.046613 , 0.063648 , 0.06117 , 0.073803 , 0.044407 , 0.037999 , 0.049535 , 0.036489 , 0.037942 , 0.04653 , 0.041402 , 0.053168 , 0.022847 , 0.042515 , 0.042855 , 0.047136 , 0.056272 , 0.060114 , 0.05863 
 676 , 0.083444 , 0.03734 , 0.037398 , 0.046696 , 0.063752 , 0.061243 , 0.073952 , 0.044538 , 0.03811 , 0.049703 , 0.036517 , 0.038079 , 0.046638 , 0.041436 , 0.053302 , 0.022939 , 0.042573 , 0.042992 , 0.047267 , 0.056387 , 0.060248 , 0.058655 
 677 , 0.08364 , 0.037428 , 0.037412 , 0.046784 , 0.063863 , 0.061311 , 0.074095 , 0.044668 , 0.038226 , 0.049871 , 0.036541 , 0.038221 , 0.046747 , 0.041471 , 0.053436 , 0.023032 , 0.042626 , 0.043135 , 0.047403 , 0.056507 , 0.060382 , 0.058686 
 678 , 0.084064 , 0.037799 , 0.037715 , 0.047118 , 0.064292 , 0.061661 , 0.074428 , 0.044947 , 0.038484 , 0.050186 , 0.036871 , 0.038532 , 0.047134 , 0.041868 , 0.053807 , 0.023319 , 0.042996 , 0.043429 , 0.047725 , 0.056912 , 0.060692 , 0.059105 
 679 , 0.084533 , 0.0382 , 0.038041 , 0.047485 , 0.064768 , 0.062053 , 0.074788 , 0.045267 , 0.038775 , 0.050533 , 0.037238 , 0.038865 , 0.047549 , 0.042309 , 0.05422 , 0.023621 , 0.043402 , 0.043746 , 0.048066 , 0.057352 , 0.061039 , 0.05956 
 680 , 0.085001 , 0.038607 , 0.038374 , 0.047849 , 0.065252 , 0.062442 , 0.07515 , 0.045584 , 0.039073 , 0.050882 , 0.037607 , 0.0392 , 0.047971 , 0.042752 , 0.054635 , 0.02393 , 0.04381 , 0.04407 , 0.04841 , 0.057795 , 0.061388 , 0.060018 
 681 , 0.085676 , 0.039299 , 0.038953 , 0.048359 , 0.065838 , 0.063027 , 0.075786 , 0.046085 , 0.039575 , 0.051537 , 0.038161 , 0.039841 , 0.04862 , 0.043438 , 0.0553 , 0.02453 , 0.044453 , 0.044533 , 0.049114 , 0.058451 , 0.061943 , 0.060731 
 682 , 0.086534 , 0.040194 , 0.039721 , 0.048994 , 0.066524 , 0.063784 , 0.076654 , 0.046722 , 0.040221 , 0.052415 , 0.038859 , 0.040695 , 0.049446 , 0.044302 , 0.056155 , 0.02534 , 0.045259 , 0.0451 , 0.05009 , 0.059289 , 0.062651 , 0.061656 
 683 , 0.087411 , 0.041104 , 0.040507 , 0.049642 , 0.067224 , 0.064556 , 0.077536 , 0.047373 , 0.040885 , 0.053317 , 0.03957 , 0.041567 , 0.050297 , 0.045178 , 0.057024 , 0.026174 , 0.046089 , 0.045679 , 0.051091 , 0.060146 , 0.063373 , 0.062596 
 684 , 0.088546 , 0.042285 , 0.041485 , 0.050457 , 0.06814 , 0.065559 , 0.078652 , 0.048218 , 0.041752 , 0.054429 , 0.040499 , 0.042701 , 0.051401 , 0.046304 , 0.058096 , 0.027204 , 0.047205 , 0.046448 , 0.052339 , 0.061241 , 0.064296 , 0.063784 
