JUL8WSG100005.spu,JUL8WSG100004.spu,JUL8WSG100003.spu,
Wavelength,JUL8WSG100006.spu,JUL8WSG100007.spu,JUL8WSG100008.spu,JUL8WSG100009.spu,JUL8WSG100010.spu,JUL8WSG100011.spu,JUL8WSG100012.spu,JUL8WSG100013.spu,JUL8WSG100014.spu,JUL8WSG100015.spu,JUL8WSG100016.spu,JUL8WSG100017.spu,JUL8WSG100018.spu,JUL8WSG100019.spu,JUL8WSG100020.spu,JUL8WSG100021.spu,JUL8WSG100022.spu,JUL8WSG100023.spu,JUL8WSG100024.spu,JUL8WSG100025.spu
  (nm),7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3
  time  ,7:48 PM",7:56 PM",8:03 PM",8:10 PM",8:18 PM",8:43 PM",8:49 PM",8:56 PM",9:04 PM",9:14 PM",9:32 PM",9:36 PM",9:42 PM",9:48 PM",9:54 PM",0:24 PM",0:29 PM",0:37 PM",0:43 PM",0:49 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 666 , 0.169753 , 0.16987 , 0.137592 , 0.136165 , 0.092558 , 0.101973 , 0.100203 , 0.094014 , 0.108489 , 0.070831 , 0.076117 , 0.065094 , 0.06454 , 0.062982 , 0.053801 , 0.117474 , 0.123867 , 0.110004 , 0.087046 , 0.098776 
 667 , 0.169708 , 0.169853 , 0.137432 , 0.136266 , 0.092143 , 0.102015 , 0.100383 , 0.094016 , 0.108806 , 0.070767 , 0.07551 , 0.064741 , 0.06402 , 0.062629 , 0.053332 , 0.117622 , 0.124026 , 0.110176 , 0.087152 , 0.098766 
 668 , 0.169815 , 0.16991 , 0.137376 , 0.136303 , 0.091779 , 0.102266 , 0.100565 , 0.094063 , 0.109104 , 0.070892 , 0.075154 , 0.064506 , 0.063806 , 0.062485 , 0.05299 , 0.117796 , 0.124079 , 0.110337 , 0.087035 , 0.098566 
 669 , 0.169916 , 0.169989 , 0.137318 , 0.136324 , 0.091412 , 0.102521 , 0.100752 , 0.094109 , 0.109377 , 0.071027 , 0.074828 , 0.064281 , 0.063616 , 0.062359 , 0.052646 , 0.117965 , 0.124119 , 0.11051 , 0.086909 , 0.09837 
 670 , 0.170016 , 0.17006 , 0.13726 , 0.136345 , 0.091043 , 0.102777 , 0.10094 , 0.094162 , 0.10965 , 0.071163 , 0.074501 , 0.064048 , 0.063418 , 0.062225 , 0.0523 , 0.118141 , 0.124151 , 0.110675 , 0.086783 , 0.098173 
 671 , 0.170133 , 0.170192 , 0.137277 , 0.136426 , 0.090948 , 0.102939 , 0.101128 , 0.094359 , 0.109841 , 0.071345 , 0.074315 , 0.063937 , 0.063351 , 0.062097 , 0.05221 , 0.118201 , 0.124267 , 0.110875 , 0.086871 , 0.098246 
 672 , 0.170261 , 0.170364 , 0.13735 , 0.136556 , 0.09104 , 0.103056 , 0.101329 , 0.094641 , 0.110002 , 0.071541 , 0.074202 , 0.06389 , 0.063346 , 0.061965 , 0.052285 , 0.118219 , 0.124444 , 0.111104 , 0.087071 , 0.098463 
 673 , 0.17039 , 0.170537 , 0.137415 , 0.136679 , 0.091124 , 0.103166 , 0.101524 , 0.094932 , 0.110163 , 0.071746 , 0.074088 , 0.063843 , 0.063342 , 0.061839 , 0.05236 , 0.118236 , 0.124629 , 0.111327 , 0.087272 , 0.098688 
 674 , 0.170618 , 0.170781 , 0.13759 , 0.136933 , 0.091264 , 0.103403 , 0.101757 , 0.095207 , 0.110359 , 0.071955 , 0.074148 , 0.0639 , 0.063405 , 0.061825 , 0.052455 , 0.118355 , 0.124868 , 0.111599 , 0.087484 , 0.098936 
 675 , 0.171148 , 0.1712 , 0.13804 , 0.137499 , 0.091533 , 0.103954 , 0.102072 , 0.095436 , 0.110642 , 0.072201 , 0.074638 , 0.064209 , 0.063654 , 0.062098 , 0.052618 , 0.118701 , 0.125263 , 0.112005 , 0.087748 , 0.099258 
 676 , 0.171689 , 0.171615 , 0.138482 , 0.138066 , 0.091799 , 0.10451 , 0.102392 , 0.095669 , 0.110928 , 0.072454 , 0.075136 , 0.064527 , 0.063903 , 0.062366 , 0.052782 , 0.119048 , 0.12566 , 0.112421 , 0.088032 , 0.099584 
 677 , 0.17224 , 0.172031 , 0.138926 , 0.138636 , 0.092073 , 0.105068 , 0.102706 , 0.095903 , 0.111215 , 0.072708 , 0.075636 , 0.064847 , 0.064154 , 0.062642 , 0.05294 , 0.119389 , 0.126066 , 0.11284 , 0.088318 , 0.099912 
 678 , 0.173075 , 0.172768 , 0.139797 , 0.139393 , 0.093053 , 0.105531 , 0.10303 , 0.096491 , 0.111636 , 0.073041 , 0.076359 , 0.065633 , 0.064705 , 0.063371 , 0.053672 , 0.119927 , 0.126495 , 0.113186 , 0.088852 , 0.100513 
 679 , 0.173929 , 0.173531 , 0.140727 , 0.140186 , 0.094093 , 0.105985 , 0.103363 , 0.097128 , 0.112084 , 0.073391 , 0.077109 , 0.06645 , 0.065278 , 0.064136 , 0.054438 , 0.12049 , 0.12695 , 0.113542 , 0.089406 , 0.10114 
 680 , 0.174792 , 0.174303 , 0.141672 , 0.140987 , 0.095149 , 0.10645 , 0.1037 , 0.097771 , 0.112538 , 0.073737 , 0.077865 , 0.067272 , 0.065856 , 0.064922 , 0.055225 , 0.121059 , 0.12741 , 0.113909 , 0.089973 , 0.101779 
 681 , 0.17576 , 0.175374 , 0.142887 , 0.141986 , 0.096496 , 0.106976 , 0.104301 , 0.098406 , 0.113091 , 0.074073 , 0.079264 , 0.068435 , 0.066821 , 0.065995 , 0.056303 , 0.121798 , 0.128096 , 0.114524 , 0.090646 , 0.102528 
 682 , 0.176779 , 0.176688 , 0.144256 , 0.143093 , 0.098032 , 0.107554 , 0.105054 , 0.099035 , 0.113701 , 0.0744 , 0.08111 , 0.069841 , 0.068063 , 0.06728 , 0.057607 , 0.122706 , 0.128982 , 0.11532 , 0.091429 , 0.10339 
 683 , 0.17782 , 0.178034 , 0.145663 , 0.144222 , 0.099605 , 0.10814 , 0.105831 , 0.099674 , 0.114328 , 0.074733 , 0.083001 , 0.071288 , 0.069337 , 0.068591 , 0.058951 , 0.12364 , 0.129888 , 0.116134 , 0.092229 , 0.104269 
 684 , 0.179097 , 0.179624 , 0.147326 , 0.145531 , 0.1015 , 0.10891 , 0.10671 , 0.100362 , 0.115082 , 0.075145 , 0.08542 , 0.073083 , 0.07099 , 0.07021 , 0.060585 , 0.1247 , 0.130979 , 0.117022 , 0.093043 , 0.105289 
 685 , 0.180955 , 0.181781 , 0.149605 , 0.147271 , 0.104151 , 0.110105 , 0.107847 , 0.101189 , 0.116151 , 0.07574 , 0.089081 , 0.075679 , 0.073513 , 0.072533 , 0.062928 , 0.126017 , 0.132492 , 0.11808 , 0.093849 , 0.10663 
 686 , 0.182857 , 0.183969 , 0.15194 , 0.149064 , 0.106872 , 0.111328 , 0.109027 , 0.102032 , 0.117241 , 0.076346 , 0.092821 , 0.078348 , 0.076093 , 0.074919 , 0.065316 , 0.127373 , 0.134031 , 0.119159 , 0.094677 , 0.108007 
 687 , 0.184797 , 0.186212 , 0.154321 , 0.150892 , 0.109655 , 0.112576 , 0.110223 , 0.102898 , 0.118363 , 0.076964 , 0.096649 , 0.081077 , 0.078724 , 0.077364 , 0.067764 , 0.128755 , 0.135604 , 0.12027 , 0.095527 , 0.109416 
 688 , 0.187434 , 0.189097 , 0.157431 , 0.153355 , 0.113569 , 0.114235 , 0.111768 , 0.104543 , 0.119575 , 0.077927 , 0.10216 , 0.085335 , 0.082753 , 0.080761 , 0.071659 , 0.130562 , 0.137741 , 0.121843 , 0.097004 , 0.111584 
 689 , 0.190116 , 0.192042 , 0.160586 , 0.155814 , 0.117522 , 0.115926 , 0.11331 , 0.106198 , 0.120791 , 0.078908 , 0.107771 , 0.089649 , 0.086841 , 0.08421 , 0.075609 , 0.132383 , 0.139894 , 0.123422 , 0.09848 , 0.113771 
 690 , 0.192814 , 0.194988 , 0.163765 , 0.158287 , 0.121502 , 0.117615 , 0.114857 , 0.107858 , 0.122002 , 0.079893 , 0.113413 , 0.093983 , 0.090948 , 0.087668 , 0.079585 , 0.134217 , 0.142069 , 0.124998 , 0.099968 , 0.115971 
 691 , 0.195952 , 0.198478 , 0.16737 , 0.161214 , 0.125995 , 0.119724 , 0.116585 , 0.109702 , 0.123583 , 0.080883 , 0.120245 , 0.099151 , 0.095805 , 0.091862 , 0.084451 , 0.136645 , 0.144615 , 0.127013 , 0.101624 , 0.11869 
 692 , 0.199311 , 0.202193 , 0.171111 , 0.164415 , 0.130749 , 0.121988 , 0.118388 , 0.111592 , 0.125321 , 0.08184 , 0.127622 , 0.104735 , 0.101028 , 0.096395 , 0.089798 , 0.139288 , 0.147245 , 0.129151 , 0.103313 , 0.121599 
 693 , 0.202632 , 0.20586 , 0.174796 , 0.167569 , 0.135444 , 0.124224 , 0.120172 , 0.113455 , 0.127041 , 0.082788 , 0.134902 , 0.11025 , 0.106174 , 0.100862 , 0.095076 , 0.141893 , 0.149839 , 0.131254 , 0.104983 , 0.124476 
 694 , 0.206087 , 0.209606 , 0.178624 , 0.170795 , 0.140293 , 0.126539 , 0.122038 , 0.115496 , 0.128862 , 0.083806 , 0.142479 , 0.11625 , 0.111688 , 0.105595 , 0.100797 , 0.144604 , 0.15257 , 0.13337 , 0.106798 , 0.127498 
 695 , 0.209874 , 0.213579 , 0.182869 , 0.174146 , 0.145532 , 0.12908 , 0.124107 , 0.11798 , 0.13094 , 0.085038 , 0.150877 , 0.123454 , 0.118132 , 0.110996 , 0.107625 , 0.147589 , 0.155629 , 0.135541 , 0.108961 , 0.130879 
 696 , 0.213571 , 0.217485 , 0.187054 , 0.177417 , 0.150673 , 0.131574 , 0.126131 , 0.120431 , 0.132982 , 0.086245 , 0.159128 , 0.130514 , 0.124458 , 0.11629 , 0.114299 , 0.150506 , 0.158629 , 0.137683 , 0.111089 , 0.134162 
 697 , 0.217209 , 0.22133 , 0.191175 , 0.18063 , 0.15572 , 0.134027 , 0.128116 , 0.122833 , 0.134978 , 0.087424 , 0.167247 , 0.137454 , 0.130675 , 0.121497 , 0.120863 , 0.15338 , 0.161578 , 0.139786 , 0.113178 , 0.137393 
 698 , 0.221011 , 0.225501 , 0.195403 , 0.184258 , 0.161169 , 0.136697 , 0.130703 , 0.125611 , 0.137343 , 0.088549 , 0.176556 , 0.145579 , 0.137877 , 0.127341 , 0.128379 , 0.157108 , 0.16526 , 0.142495 , 0.11536 , 0.141202 
 699 , 0.22481 , 0.229626 , 0.199576 , 0.187891 , 0.166566 , 0.139317 , 0.133273 , 0.128337 , 0.139684 , 0.089635 , 0.185734 , 0.153631 , 0.144987 , 0.133093 , 0.135819 , 0.160799 , 0.168903 , 0.145167 , 0.117476 , 0.144987 
 700 , 0.228542 , 0.233682 , 0.203677 , 0.191458 , 0.171867 , 0.1419 , 0.135805 , 0.131023 , 0.141989 , 0.090708 , 0.194755 , 0.161535 , 0.151971 , 0.138744 , 0.143138 , 0.164422 , 0.172479 , 0.147786 , 0.119549 , 0.148711 
 701 , 0.232361 , 0.237834 , 0.207854 , 0.195096 , 0.177176 , 0.14479 , 0.138455 , 0.133792 , 0.144463 , 0.091952 , 0.204096 , 0.169824 , 0.159487 , 0.144768 , 0.151065 , 0.168287 , 0.176337 , 0.150635 , 0.121613 , 0.152662 
 702 , 0.2361 , 0.242026 , 0.211963 , 0.198656 , 0.182395 , 0.147795 , 0.141124 , 0.136558 , 0.14699 , 0.09327 , 0.213507 , 0.178206 , 0.167175 , 0.15098 , 0.159195 , 0.172206 , 0.180245 , 0.153499 , 0.123636 , 0.156632 
 703 , 0.239773 , 0.246146 , 0.215985 , 0.202158 , 0.187523 , 0.150738 , 0.143733 , 0.139271 , 0.149467 , 0.094563 , 0.222734 , 0.186427 , 0.17471 , 0.157068 , 0.167168 , 0.17604 , 0.184075 , 0.156296 , 0.12562 , 0.160508 
 704 , 0.243418 , 0.250129 , 0.219888 , 0.205595 , 0.192582 , 0.153618 , 0.146307 , 0.142062 , 0.151883 , 0.095903 , 0.231832 , 0.194705 , 0.182285 , 0.163074 , 0.175208 , 0.179848 , 0.187891 , 0.159063 , 0.127695 , 0.164501 
 705 , 0.247175 , 0.253855 , 0.223609 , 0.209011 , 0.197639 , 0.156459 , 0.148869 , 0.145081 , 0.154237 , 0.097374 , 0.240859 , 0.203321 , 0.190187 , 0.169047 , 0.183638 , 0.183711 , 0.191775 , 0.16185 , 0.130031 , 0.168858 
 706 , 0.250898 , 0.257507 , 0.227291 , 0.212386 , 0.202626 , 0.159273 , 0.151404 , 0.148049 , 0.156556 , 0.098828 , 0.249754 , 0.211799 , 0.197967 , 0.17491 , 0.191931 , 0.187511 , 0.195597 , 0.164592 , 0.132318 , 0.173157 
 707 , 0.25458 , 0.26111 , 0.23091 , 0.215715 , 0.207542 , 0.162046 , 0.153901 , 0.150968 , 0.158846 , 0.100253 , 0.258515 , 0.220141 , 0.205624 , 0.180685 , 0.200089 , 0.191259 , 0.199354 , 0.167293 , 0.134563 , 0.177384 
 708 , 0.258021 , 0.264518 , 0.234527 , 0.219135 , 0.212156 , 0.164972 , 0.156445 , 0.153852 , 0.161227 , 0.101454 , 0.267003 , 0.228261 , 0.213099 , 0.186414 , 0.208065 , 0.195244 , 0.20334 , 0.170201 , 0.136631 , 0.181589 
 709 , 0.261455 , 0.26796 , 0.238214 , 0.222589 , 0.216808 , 0.167941 , 0.159022 , 0.156808 , 0.163643 , 0.102676 , 0.275575 , 0.236474 , 0.220677 , 0.192199 , 0.21617 , 0.199328 , 0.20743 , 0.173186 , 0.138769 , 0.185873 
 710 , 0.264893 , 0.271414 , 0.241913 , 0.226051 , 0.221462 , 0.170912 , 0.161605 , 0.159774 , 0.166066 , 0.103901 , 0.284162 , 0.244699 , 0.22826 , 0.197997 , 0.224284 , 0.203419 , 0.211521 , 0.176178 , 0.140912 , 0.190158 
 711 , 0.268229 , 0.274703 , 0.245394 , 0.229383 , 0.225943 , 0.173677 , 0.164134 , 0.162713 , 0.16836 , 0.105137 , 0.292277 , 0.252782 , 0.235708 , 0.203565 , 0.232374 , 0.207327 , 0.215478 , 0.178781 , 0.142905 , 0.194192 
 712 , 0.271636 , 0.27801 , 0.248784 , 0.232718 , 0.230459 , 0.17647 , 0.166749 , 0.165769 , 0.170721 , 0.106479 , 0.300443 , 0.261084 , 0.243412 , 0.209255 , 0.240705 , 0.211316 , 0.21963 , 0.181422 , 0.144999 , 0.198341 
 713 , 0.275138 , 0.281397 , 0.252259 , 0.236134 , 0.235087 , 0.179335 , 0.169434 , 0.168904 , 0.173147 , 0.107861 , 0.308817 , 0.269608 , 0.251318 , 0.215101 , 0.249253 , 0.215405 , 0.223892 , 0.184145 , 0.147149 , 0.202597 
 714 , 0.278616 , 0.284804 , 0.255721 , 0.239556 , 0.239796 , 0.182259 , 0.172231 , 0.172062 , 0.175592 , 0.109282 , 0.317318 , 0.278278 , 0.259428 , 0.221079 , 0.257864 , 0.21967 , 0.228345 , 0.186994 , 0.149322 , 0.206965 
 715 , 0.281937 , 0.288171 , 0.25908 , 0.242928 , 0.244566 , 0.185196 , 0.175264 , 0.175173 , 0.178019 , 0.110721 , 0.325914 , 0.287117 , 0.267739 , 0.227191 , 0.266425 , 0.224281 , 0.233144 , 0.190045 , 0.151494 , 0.21156 
 716 , 0.285347 , 0.291673 , 0.262561 , 0.246422 , 0.249511 , 0.18824 , 0.178412 , 0.178391 , 0.180542 , 0.11221 , 0.33485 , 0.296303 , 0.276339 , 0.233526 , 0.275324 , 0.229106 , 0.238149 , 0.193213 , 0.153755 , 0.216364 
 717 , 0.288883 , 0.295298 , 0.26617 , 0.250045 , 0.254631 , 0.191391 , 0.181681 , 0.18173 , 0.183154 , 0.113757 , 0.344125 , 0.305831 , 0.285254 , 0.240085 , 0.284563 , 0.23411 , 0.243337 , 0.196493 , 0.156106 , 0.221357 
 718 , 0.292384 , 0.298724 , 0.269775 , 0.253665 , 0.259305 , 0.194722 , 0.184876 , 0.18509 , 0.186061 , 0.115289 , 0.353351 , 0.315131 , 0.294345 , 0.246397 , 0.293576 , 0.239101 , 0.24867 , 0.199884 , 0.158421 , 0.226483 
 719 , 0.296021 , 0.302249 , 0.2735 , 0.257367 , 0.264079 , 0.198142 , 0.188112 , 0.188548 , 0.189011 , 0.116853 , 0.362773 , 0.324562 , 0.303673 , 0.252874 , 0.302726 , 0.244157 , 0.254035 , 0.203326 , 0.16076 , 0.231639 
 720 , 0.299737 , 0.305853 , 0.277313 , 0.26115 , 0.268969 , 0.201642 , 0.191423 , 0.192085 , 0.19203 , 0.118456 , 0.372421 , 0.334227 , 0.313217 , 0.259509 , 0.312086 , 0.249338 , 0.259536 , 0.206855 , 0.163159 , 0.236919 
 721 , 0.303287 , 0.309214 , 0.280791 , 0.264583 , 0.273702 , 0.204969 , 0.194572 , 0.195659 , 0.194845 , 0.120056 , 0.381686 , 0.343844 , 0.32268 , 0.265916 , 0.321265 , 0.254453 , 0.264836 , 0.210431 , 0.165753 , 0.242176 
 722 , 0.306605 , 0.312252 , 0.283942 , 0.267697 , 0.278275 , 0.20805 , 0.197568 , 0.199041 , 0.197424 , 0.121559 , 0.390402 , 0.353151 , 0.331723 , 0.271919 , 0.330004 , 0.259247 , 0.269723 , 0.213779 , 0.168235 , 0.247135 
 723 , 0.309936 , 0.315305 , 0.287101 , 0.270826 , 0.282869 , 0.211133 , 0.200573 , 0.202424 , 0.200015 , 0.123067 , 0.399145 , 0.362485 , 0.340793 , 0.277936 , 0.338772 , 0.264049 , 0.274616 , 0.217134 , 0.17073 , 0.252114 
 724 , 0.313227 , 0.318345 , 0.29022 , 0.27397 , 0.287315 , 0.2143 , 0.203602 , 0.205775 , 0.202607 , 0.124588 , 0.407847 , 0.371671 , 0.349721 , 0.283869 , 0.347358 , 0.268878 , 0.279596 , 0.220536 , 0.173141 , 0.257124 
 725 , 0.316361 , 0.321326 , 0.293182 , 0.277053 , 0.291327 , 0.217568 , 0.206525 , 0.209007 , 0.205128 , 0.126067 , 0.416125 , 0.380291 , 0.358104 , 0.289445 , 0.355446 , 0.273525 , 0.284554 , 0.223828 , 0.175258 , 0.261969 
 726 , 0.319448 , 0.324268 , 0.296098 , 0.280075 , 0.295269 , 0.220776 , 0.209357 , 0.212201 , 0.207584 , 0.127503 , 0.424187 , 0.388723 , 0.36631 , 0.294898 , 0.363412 , 0.278032 , 0.289397 , 0.227011 , 0.177297 , 0.266661 
 727 , 0.322493 , 0.327181 , 0.298978 , 0.283055 , 0.29916 , 0.223954 , 0.212153 , 0.215352 , 0.210011 , 0.128924 , 0.432126 , 0.397046 , 0.3744 , 0.300278 , 0.371261 , 0.282475 , 0.294169 , 0.230138 , 0.179309 , 0.27128 
 728 , 0.32546 , 0.329929 , 0.301635 , 0.28581 , 0.302888 , 0.226858 , 0.214711 , 0.218637 , 0.2125 , 0.130266 , 0.439499 , 0.405135 , 0.382248 , 0.305307 , 0.378845 , 0.286896 , 0.298708 , 0.233163 , 0.181533 , 0.275573 
 729 , 0.328383 , 0.332578 , 0.304197 , 0.288508 , 0.306462 , 0.229613 , 0.217215 , 0.221799 , 0.21487 , 0.131527 , 0.446547 , 0.412811 , 0.389771 , 0.31004 , 0.385984 , 0.291021 , 0.30301 , 0.236027 , 0.183586 , 0.279568 
 730 , 0.331231 , 0.335152 , 0.306683 , 0.291137 , 0.309934 , 0.232295 , 0.219652 , 0.224881 , 0.217172 , 0.132755 , 0.453381 , 0.420266 , 0.397072 , 0.314633 , 0.392916 , 0.295019 , 0.307185 , 0.238804 , 0.185578 , 0.283435 
 731 , 0.333746 , 0.337629 , 0.308928 , 0.293442 , 0.312965 , 0.234687 , 0.222 , 0.227751 , 0.219342 , 0.133806 , 0.459773 , 0.427162 , 0.403876 , 0.318769 , 0.39925 , 0.298812 , 0.311258 , 0.241569 , 0.18746 , 0.287082 
 732 , 0.335931 , 0.340018 , 0.311007 , 0.295484 , 0.315697 , 0.236798 , 0.224135 , 0.230319 , 0.221348 , 0.134737 , 0.465737 , 0.433544 , 0.410147 , 0.322498 , 0.405042 , 0.302324 , 0.314893 , 0.244115 , 0.189128 , 0.290472 
 733 , 0.338051 , 0.342328 , 0.313021 , 0.297453 , 0.318345 , 0.238839 , 0.226201 , 0.232798 , 0.223291 , 0.135639 , 0.471503 , 0.439709 , 0.416202 , 0.326103 , 0.410637 , 0.305727 , 0.318405 , 0.24657 , 0.190739 , 0.293745 
 734 , 0.340098 , 0.344497 , 0.314951 , 0.299328 , 0.320821 , 0.240861 , 0.228174 , 0.235058 , 0.225185 , 0.136574 , 0.476906 , 0.445406 , 0.421865 , 0.329519 , 0.415793 , 0.308926 , 0.321735 , 0.248907 , 0.19218 , 0.296823 
 735 , 0.342096 , 0.346469 , 0.316764 , 0.301058 , 0.32304 , 0.242975 , 0.230046 , 0.237049 , 0.227033 , 0.137604 , 0.481826 , 0.45044 , 0.426971 , 0.332753 , 0.420319 , 0.311901 , 0.324883 , 0.251094 , 0.1934 , 0.299605 
 736 , 0.344047 , 0.348388 , 0.318534 , 0.302739 , 0.325197 , 0.24505 , 0.231886 , 0.239013 , 0.228824 , 0.138603 , 0.486607 , 0.455347 , 0.431954 , 0.335924 , 0.424726 , 0.314806 , 0.32797 , 0.253207 , 0.194596 , 0.302295 
 737 , 0.345947 , 0.350264 , 0.320256 , 0.30437 , 0.3273 , 0.247076 , 0.233662 , 0.240935 , 0.230571 , 0.139572 , 0.491257 , 0.460118 , 0.436784 , 0.338998 , 0.429006 , 0.317623 , 0.330957 , 0.255252 , 0.195769 , 0.304902 
 738 , 0.347648 , 0.351892 , 0.321702 , 0.305752 , 0.329488 , 0.248824 , 0.235104 , 0.242876 , 0.231968 , 0.14045 , 0.495249 , 0.464504 , 0.441038 , 0.341491 , 0.432874 , 0.319972 , 0.333448 , 0.257022 , 0.197067 , 0.307259 
 739 , 0.349359 , 0.353495 , 0.323141 , 0.307135 , 0.331682 , 0.25055 , 0.236534 , 0.244763 , 0.233394 , 0.141318 , 0.499266 , 0.468926 , 0.445252 , 0.343925 , 0.436718 , 0.322342 , 0.335919 , 0.258834 , 0.198343 , 0.309646 
 740 , 0.351053 , 0.355079 , 0.324563 , 0.308495 , 0.333847 , 0.252254 , 0.237948 , 0.246616 , 0.234797 , 0.142171 , 0.503213 , 0.47328 , 0.449405 , 0.346323 , 0.440494 , 0.324671 , 0.338347 , 0.26061 , 0.199605 , 0.311992 
 741 , 0.352631 , 0.356543 , 0.32587 , 0.309846 , 0.33562 , 0.253819 , 0.239238 , 0.248186 , 0.236088 , 0.142917 , 0.506652 , 0.476877 , 0.452885 , 0.348433 , 0.443604 , 0.32687 , 0.340431 , 0.262148 , 0.200739 , 0.314017 
 742 , 0.354168 , 0.35803 , 0.327148 , 0.311196 , 0.337242 , 0.255385 , 0.240585 , 0.249739 , 0.237343 , 0.143668 , 0.509953 , 0.480202 , 0.456322 , 0.350585 , 0.446664 , 0.32913 , 0.342562 , 0.263675 , 0.201958 , 0.316005 
 743 , 0.35569 , 0.359502 , 0.328425 , 0.312546 , 0.338857 , 0.256945 , 0.241925 , 0.251279 , 0.238584 , 0.14442 , 0.513235 , 0.483508 , 0.459741 , 0.352718 , 0.449698 , 0.331377 , 0.344679 , 0.265195 , 0.203171 , 0.31798 
 744 , 0.357127 , 0.360908 , 0.329706 , 0.313842 , 0.340415 , 0.258385 , 0.24317 , 0.252757 , 0.239771 , 0.145091 , 0.516154 , 0.486606 , 0.462844 , 0.354727 , 0.452505 , 0.333364 , 0.346603 , 0.26657 , 0.204247 , 0.319716 
 745 , 0.358483 , 0.362186 , 0.331082 , 0.315125 , 0.341971 , 0.259665 , 0.244285 , 0.254145 , 0.240945 , 0.145679 , 0.51861 , 0.489515 , 0.465536 , 0.356611 , 0.455038 , 0.335011 , 0.348328 , 0.267777 , 0.205137 , 0.321194 
 746 , 0.359855 , 0.36346 , 0.332487 , 0.316455 , 0.343576 , 0.26095 , 0.245419 , 0.255547 , 0.242144 , 0.146288 , 0.521118 , 0.4925 , 0.46827 , 0.35853 , 0.457634 , 0.336696 , 0.350112 , 0.269011 , 0.206056 , 0.322738 
 747 , 0.361211 , 0.364719 , 0.333879 , 0.317764 , 0.345165 , 0.26222 , 0.246546 , 0.256945 , 0.243334 , 0.146894 , 0.523601 , 0.495444 , 0.470979 , 0.360427 , 0.460188 , 0.338356 , 0.351871 , 0.270246 , 0.206964 , 0.324264 
 748 , 0.362162 , 0.365761 , 0.334948 , 0.318707 , 0.34644 , 0.262964 , 0.247388 , 0.25807 , 0.244141 , 0.147367 , 0.525582 , 0.497538 , 0.473107 , 0.361663 , 0.46201 , 0.339607 , 0.353224 , 0.271348 , 0.207678 , 0.325477 
 749 , 0.363101 , 0.366826 , 0.336046 , 0.319657 , 0.347725 , 0.26375 , 0.248235 , 0.259256 , 0.24501 , 0.147865 , 0.527771 , 0.499793 , 0.475387 , 0.362997 , 0.463971 , 0.341026 , 0.354723 , 0.272572 , 0.20846 , 0.326815 
 750 , 0.364063 , 0.36792 , 0.33718 , 0.320622 , 0.349034 , 0.264555 , 0.249101 , 0.260469 , 0.245905 , 0.14837 , 0.530013 , 0.502101 , 0.477712 , 0.364362 , 0.465976 , 0.342467 , 0.356246 , 0.273824 , 0.209266 , 0.328175 
 751 , 0.364856 , 0.368789 , 0.338121 , 0.321447 , 0.34992 , 0.265221 , 0.249855 , 0.261182 , 0.246654 , 0.148799 , 0.53163 , 0.503594 , 0.479273 , 0.365412 , 0.467376 , 0.343517 , 0.357293 , 0.274725 , 0.209739 , 0.32894 
 752 , 0.365651 , 0.36981 , 0.339118 , 0.322383 , 0.350805 , 0.266024 , 0.250727 , 0.261879 , 0.24747 , 0.149289 , 0.533282 , 0.505162 , 0.480934 , 0.36668 , 0.468746 , 0.344687 , 0.358397 , 0.275759 , 0.210321 , 0.329784 
 753 , 0.366494 , 0.370881 , 0.340174 , 0.323376 , 0.351738 , 0.266866 , 0.25165 , 0.262606 , 0.248337 , 0.149803 , 0.535024 , 0.506825 , 0.482695 , 0.368034 , 0.470199 , 0.345924 , 0.359572 , 0.276861 , 0.210934 , 0.33068 
 754 , 0.367231 , 0.371781 , 0.341108 , 0.324291 , 0.352697 , 0.267623 , 0.252475 , 0.263208 , 0.248988 , 0.150357 , 0.536437 , 0.50826 , 0.484176 , 0.369263 , 0.471282 , 0.346806 , 0.360506 , 0.277579 , 0.211475 , 0.33153 
 755 , 0.367917 , 0.372304 , 0.341759 , 0.325081 , 0.353763 , 0.268264 , 0.253247 , 0.263639 , 0.24937 , 0.15104 , 0.537441 , 0.509384 , 0.485385 , 0.370391 , 0.47213 , 0.347319 , 0.361264 , 0.277757 , 0.211979 , 0.332582 
 756 , 0.36872 , 0.372863 , 0.342463 , 0.32595 , 0.354985 , 0.268998 , 0.254137 , 0.264141 , 0.249836 , 0.15181 , 0.538609 , 0.510664 , 0.486796 , 0.371679 , 0.473234 , 0.347985 , 0.36221 , 0.277998 , 0.212587 , 0.333875 
 757 , 0.369623 , 0.373495 , 0.343253 , 0.326937 , 0.356333 , 0.269832 , 0.255138 , 0.264678 , 0.250338 , 0.152668 , 0.539895 , 0.512056 , 0.488321 , 0.373119 , 0.47443 , 0.348739 , 0.363267 , 0.278286 , 0.213248 , 0.335319 
