  time  ,43:20 PM,43:36 PM,43:46 PM,43:59 PM,44:08 PM,45:32 PM,45:47 PM,45:59 PM,46:13 PM,46:25 PM,47:26 PM,47:37 PM,47:47 PM,47:56 PM,48:06 PM,48:43 PM,48:54 PM,49:04 PM,49:14 PM,49:26 PM,51:21 PM,51:33 PM,51:46 PM,51:59 PM,52:12 PM,53:19 PM,53:29 PM,53:40 PM,53:51 PM,54:04 PM,54:33 PM,54:43 PM,55:01 PM,55:15 PM,55:27 PM,56:16 PM,56:26 PM,56:36 PM,56:50 PM,57:00 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1112 , 0.09798 , 0.11123 , 0.08181 , 0.10278 , 0.10211 , 0.09677 , 0.08867 , 0.05676 , 0.06808 , 0.09207 , 0.06384 , 0.08138 , 0.06895 , 0.08624 , 0.0741 , 0.10053 , 0.08614 , 0.08552 , 0.07543 , 0.08575 , 0.09193 , 0.07142 , 0.08035 , 0.08017 , 0.10367 , 0.05149 , 0.05276 , 0.05681 , 0.0601 , 0.06899 , 0.0768 , 0.06148 , 0.04309 , 0.04503 , 0.04854 , 0.07192 , 0.06679 , 0.08033 , 0.06016 , 0.09153 
 1113 , 0.0869 , 0.09759 , 0.07317 , 0.08864 , 0.09063 , 0.08804 , 0.07947 , 0.04904 , 0.06142 , 0.08298 , 0.05681 , 0.07196 , 0.06083 , 0.07727 , 0.06644 , 0.09017 , 0.07605 , 0.07702 , 0.0659 , 0.07641 , 0.08287 , 0.0637 , 0.07371 , 0.07009 , 0.09067 , 0.04559 , 0.0465 , 0.05338 , 0.05278 , 0.0618 , 0.06952 , 0.05457 , 0.03786 , 0.03769 , 0.04334 , 0.06236 , 0.05734 , 0.06841 , 0.05224 , 0.08171 
 1114 , 0.07702 , 0.08582 , 0.06365 , 0.0755 , 0.08023 , 0.07845 , 0.06991 , 0.0428 , 0.05268 , 0.07299 , 0.05044 , 0.06159 , 0.05249 , 0.06793 , 0.05824 , 0.0797 , 0.0677 , 0.06823 , 0.05737 , 0.0669 , 0.07356 , 0.05524 , 0.06565 , 0.06001 , 0.0776 , 0.03889 , 0.03977 , 0.04601 , 0.04447 , 0.05382 , 0.06157 , 0.04719 , 0.03156 , 0.03146 , 0.03719 , 0.05285 , 0.04799 , 0.05869 , 0.04421 , 0.07064 
 1115 , 0.06768 , 0.07494 , 0.05401 , 0.06303 , 0.07033 , 0.06876 , 0.06032 , 0.03713 , 0.04357 , 0.06288 , 0.04434 , 0.0512 , 0.04431 , 0.05856 , 0.05006 , 0.06926 , 0.06005 , 0.05938 , 0.04924 , 0.05746 , 0.06419 , 0.04668 , 0.05713 , 0.05009 , 0.06488 , 0.0321 , 0.03298 , 0.03768 , 0.03607 , 0.04566 , 0.05351 , 0.03981 , 0.02508 , 0.02583 , 0.03093 , 0.04359 , 0.03888 , 0.04993 , 0.03644 , 0.05935 
 1116 , 0.05838 , 0.06435 , 0.04459 , 0.051 , 0.06047 , 0.05918 , 0.05074 , 0.03155 , 0.0349 , 0.05294 , 0.03824 , 0.04119 , 0.03643 , 0.04926 , 0.0421 , 0.05878 , 0.05242 , 0.05048 , 0.04114 , 0.04813 , 0.05473 , 0.0383 , 0.04853 , 0.04041 , 0.05266 , 0.02556 , 0.02634 , 0.02983 , 0.02806 , 0.03757 , 0.04551 , 0.03263 , 0.01889 , 0.02055 , 0.02494 , 0.0347 , 0.03012 , 0.04143 , 0.0291 , 0.04832 
 1117 , 0.05058 , 0.05564 , 0.03794 , 0.04383 , 0.05139 , 0.05189 , 0.04375 , 0.02815 , 0.02873 , 0.04532 , 0.03284 , 0.03506 , 0.0313 , 0.04261 , 0.03558 , 0.05092 , 0.04657 , 0.0437 , 0.03579 , 0.04137 , 0.04715 , 0.0319 , 0.04165 , 0.03402 , 0.04461 , 0.02083 , 0.02139 , 0.02441 , 0.0226 , 0.03124 , 0.03899 , 0.0277 , 0.01521 , 0.01687 , 0.02009 , 0.02883 , 0.02523 , 0.03509 , 0.02316 , 0.0405 
 1118 , 0.04395 , 0.04846 , 0.03367 , 0.04092 , 0.04278 , 0.04654 , 0.03896 , 0.02667 , 0.02469 , 0.03964 , 0.02796 , 0.0323 , 0.0286 , 0.03823 , 0.03023 , 0.04526 , 0.04221 , 0.03871 , 0.03284 , 0.03678 , 0.0411 , 0.02718 , 0.03615 , 0.03047 , 0.04021 , 0.01765 , 0.01784 , 0.02111 , 0.01935 , 0.02635 , 0.03365 , 0.02472 , 0.01373 , 0.0146 , 0.01618 , 0.0256 , 0.02375 , 0.03057 , 0.01835 , 0.03542 
 1119 , 0.0374 , 0.04134 , 0.02944 , 0.0378 , 0.03463 , 0.04107 , 0.03432 , 0.02486 , 0.02079 , 0.034 , 0.02323 , 0.02955 , 0.0257 , 0.03386 , 0.02512 , 0.03975 , 0.03765 , 0.03386 , 0.02983 , 0.03228 , 0.03527 , 0.02275 , 0.0309 , 0.02702 , 0.03579 , 0.0147 , 0.01456 , 0.01786 , 0.01621 , 0.02177 , 0.02852 , 0.02173 , 0.01227 , 0.01233 , 0.01254 , 0.02241 , 0.02213 , 0.02602 , 0.01391 , 0.0305 
 1120 , 0.03222 , 0.03546 , 0.02598 , 0.03518 , 0.02817 , 0.03652 , 0.03062 , 0.02319 , 0.01779 , 0.02938 , 0.01944 , 0.0273 , 0.02369 , 0.03027 , 0.02123 , 0.03516 , 0.03375 , 0.03002 , 0.02754 , 0.02858 , 0.03039 , 0.01915 , 0.02669 , 0.02439 , 0.03243 , 0.01237 , 0.01216 , 0.01515 , 0.01395 , 0.01807 , 0.02456 , 0.01935 , 0.01102 , 0.01029 , 0.00984 , 0.01989 , 0.02079 , 0.02235 , 0.01038 , 0.0265 
 1121 , 0.02924 , 0.03095 , 0.02345 , 0.03304 , 0.02435 , 0.03295 , 0.02848 , 0.02116 , 0.01651 , 0.02602 , 0.01704 , 0.02578 , 0.02378 , 0.0277 , 0.0197 , 0.03159 , 0.03019 , 0.02791 , 0.02666 , 0.02586 , 0.02646 , 0.01673 , 0.02411 , 0.02337 , 0.03123 , 0.01113 , 0.01167 , 0.01294 , 0.01365 , 0.01562 , 0.02278 , 0.01794 , 0.00983 , 0.00796 , 0.00913 , 0.01845 , 0.01977 , 0.01981 , 0.00823 , 0.02368 
 1122 , 0.02632 , 0.02673 , 0.02096 , 0.03079 , 0.0208 , 0.0295 , 0.02624 , 0.01917 , 0.01521 , 0.02284 , 0.01481 , 0.02408 , 0.02361 , 0.02516 , 0.01817 , 0.0281 , 0.02676 , 0.02569 , 0.02555 , 0.02319 , 0.02275 , 0.01442 , 0.02158 , 0.02217 , 0.02978 , 0.00989 , 0.01111 , 0.01092 , 0.01324 , 0.01334 , 0.02099 , 0.01653 , 0.00867 , 0.00588 , 0.00842 , 0.017 , 0.01868 , 0.01744 , 0.00631 , 0.02101 
 1123 , 0.02373 , 0.02303 , 0.01874 , 0.02873 , 0.01769 , 0.02643 , 0.0242 , 0.01739 , 0.01403 , 0.02005 , 0.01285 , 0.02252 , 0.02338 , 0.02288 , 0.01678 , 0.02499 , 0.02372 , 0.02368 , 0.02448 , 0.02081 , 0.01948 , 0.01238 , 0.01933 , 0.02104 , 0.02841 , 0.00878 , 0.01058 , 0.00916 , 0.01285 , 0.01135 , 0.01939 , 0.01526 , 0.00765 , 0.00409 , 0.00778 , 0.01569 , 0.01767 , 0.01536 , 0.00465 , 0.01865 
