JUL27MAT00065.spu,JUL27MAT00064.spu,JUL27MAT00063.spu,JUL27MAT00062.spu,JUL27MAT00061.spu,
Wavelength,JUL27MAT00066.spu,JUL27MAT00067.spu,JUL27MAT00068.spu,JUL27MAT00069.spu,JUL27MAT00070.spu,JUL27MAT00071.spu,JUL27MAT00072.spu,JUL27MAT00073.spu,JUL27MAT00074.spu,JUL27MAT00075.spu,JUL27MAT00076.spu,JUL27MAT00077.spu,JUL27MAT00078.spu,JUL27MAT00079.spu,JUL27MAT00080.spu,JUL27MAT00081.spu,JUL27MAT00082.spu,JUL27MAT00083.spu,JUL27MAT00084.spu,JUL27MAT00085.spu,JUL27MAT00086.spu,JUL27MAT00087.spu,JUL27MAT00088.spu,JUL27MAT00089.spu,JUL27MAT00090.spu
  (nm),7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 
  time  ,19:45 PM,19:51 PM,19:56 PM,20:01 PM,20:07 PM,21:18 PM,21:27 PM,21:34 PM,21:40 PM,21:48 PM,22:20 PM,22:26 PM,22:30 PM,22:37 PM,22:42 PM,22:50 PM,22:56 PM,23:02 PM,23:09 PM,23:17 PM,23:31 PM,23:35 PM,23:41 PM,23:48 PM,23:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 361 , 0.019549 , 0.017215 , 0.017671 , 0.021036 , 0.014523 , 0.023718 , 0.023007 , 0.021919 , 0.021248 , 0.011679 , 0.01238 , 0.012919 , 0.011461 , 0.013365 , 0.016106 , 0.017086 , 0.017533 , 0.014798 , 0.012504 , 0.014796 , 0.027968 , 0.016417 , 0.020119 , 0.015085 , 0.017132 
 362 , 0.019605 , 0.017526 , 0.017965 , 0.021542 , 0.014768 , 0.023878 , 0.023461 , 0.021998 , 0.021614 , 0.01158 , 0.012763 , 0.013143 , 0.011818 , 0.013465 , 0.016356 , 0.017364 , 0.018124 , 0.015395 , 0.012799 , 0.015022 , 0.028573 , 0.016889 , 0.02068 , 0.0155 , 0.017417 
 363 , 0.019785 , 0.017538 , 0.018107 , 0.021291 , 0.014512 , 0.023713 , 0.024087 , 0.022612 , 0.021413 , 0.011679 , 0.012742 , 0.013214 , 0.011649 , 0.013508 , 0.016213 , 0.017516 , 0.018402 , 0.015394 , 0.012761 , 0.015618 , 0.029345 , 0.016847 , 0.02104 , 0.015676 , 0.017657 
 364 , 0.01995 , 0.017549 , 0.018235 , 0.021061 , 0.014276 , 0.023562 , 0.024687 , 0.0232 , 0.021224 , 0.01177 , 0.01272 , 0.01328 , 0.011485 , 0.013547 , 0.016081 , 0.017658 , 0.018659 , 0.015392 , 0.012726 , 0.016191 , 0.030091 , 0.016809 , 0.021376 , 0.01584 , 0.017885 
 365 , 0.020104 , 0.017557 , 0.018351 , 0.020849 , 0.014059 , 0.023423 , 0.02526 , 0.023765 , 0.021047 , 0.011853 , 0.012699 , 0.013342 , 0.011327 , 0.013584 , 0.015958 , 0.017793 , 0.018897 , 0.01539 , 0.012692 , 0.016742 , 0.030813 , 0.016773 , 0.02169 , 0.015994 , 0.018102 
 366 , 0.020204 , 0.017617 , 0.018576 , 0.020736 , 0.014289 , 0.023652 , 0.025373 , 0.023674 , 0.021709 , 0.012022 , 0.012686 , 0.01341 , 0.011502 , 0.013866 , 0.016131 , 0.017984 , 0.018937 , 0.015712 , 0.012938 , 0.016787 , 0.031018 , 0.016873 , 0.021812 , 0.016124 , 0.018111 
 367 , 0.020287 , 0.017679 , 0.018816 , 0.020656 , 0.014606 , 0.023951 , 0.02537 , 0.023455 , 0.022548 , 0.012205 , 0.012677 , 0.013472 , 0.01174 , 0.014192 , 0.016355 , 0.018179 , 0.018933 , 0.016095 , 0.013237 , 0.01672 , 0.031099 , 0.016999 , 0.021888 , 0.016238 , 0.018074 
 368 , 0.020362 , 0.017732 , 0.019043 , 0.020586 , 0.014909 , 0.024234 , 0.025353 , 0.023253 , 0.023373 , 0.01238 , 0.012671 , 0.013528 , 0.011971 , 0.014506 , 0.016559 , 0.018364 , 0.018924 , 0.016464 , 0.013526 , 0.016656 , 0.03117 , 0.017119 , 0.021958 , 0.016339 , 0.018039 
 369 , 0.020458 , 0.017785 , 0.018986 , 0.020441 , 0.014827 , 0.024503 , 0.025218 , 0.023168 , 0.023672 , 0.012427 , 0.01261 , 0.013491 , 0.011832 , 0.014493 , 0.016569 , 0.018316 , 0.018733 , 0.016523 , 0.013469 , 0.016609 , 0.031007 , 0.017072 , 0.021807 , 0.016356 , 0.017961 
 370 , 0.020584 , 0.017843 , 0.018601 , 0.020202 , 0.014291 , 0.024762 , 0.024949 , 0.023214 , 0.023326 , 0.012315 , 0.012485 , 0.013344 , 0.011271 , 0.014093 , 0.016346 , 0.017993 , 0.018333 , 0.016205 , 0.013004 , 0.016579 , 0.030576 , 0.016833 , 0.021398 , 0.016275 , 0.017828 
 371 , 0.020701 , 0.017908 , 0.018248 , 0.01997 , 0.013794 , 0.025008 , 0.024696 , 0.023239 , 0.023001 , 0.012192 , 0.012371 , 0.013202 , 0.010762 , 0.013719 , 0.016132 , 0.017678 , 0.017966 , 0.015893 , 0.012561 , 0.01653 , 0.030183 , 0.016618 , 0.021015 , 0.016202 , 0.017692 
 372 , 0.02081 , 0.017952 , 0.017945 , 0.019779 , 0.013357 , 0.025257 , 0.024496 , 0.023276 , 0.022716 , 0.012091 , 0.012272 , 0.013075 , 0.010344 , 0.013401 , 0.015958 , 0.017403 , 0.017648 , 0.015616 , 0.01218 , 0.016485 , 0.029877 , 0.016449 , 0.020711 , 0.016153 , 0.017571 
 373 , 0.020808 , 0.01764 , 0.018031 , 0.020077 , 0.013369 , 0.025711 , 0.024872 , 0.023699 , 0.02283 , 0.012383 , 0.012356 , 0.013096 , 0.01066 , 0.013614 , 0.016251 , 0.017589 , 0.017706 , 0.015727 , 0.01244 , 0.016589 , 0.030413 , 0.016754 , 0.021258 , 0.016376 , 0.017707 
 374 , 0.02084 , 0.017376 , 0.018092 , 0.020344 , 0.013374 , 0.026102 , 0.025211 , 0.02407 , 0.022894 , 0.012664 , 0.012391 , 0.013119 , 0.010936 , 0.013803 , 0.016507 , 0.017754 , 0.017747 , 0.015836 , 0.01266 , 0.016712 , 0.030909 , 0.017011 , 0.021762 , 0.016573 , 0.017819 
 375 , 0.020898 , 0.017145 , 0.018135 , 0.020589 , 0.013374 , 0.026446 , 0.025522 , 0.024404 , 0.022921 , 0.012938 , 0.012387 , 0.013144 , 0.011182 , 0.013975 , 0.016735 , 0.017904 , 0.017775 , 0.015943 , 0.012848 , 0.01685 , 0.031376 , 0.017232 , 0.022236 , 0.016751 , 0.017913 
 376 , 0.020778 , 0.017211 , 0.018105 , 0.020748 , 0.013565 , 0.026833 , 0.025632 , 0.024626 , 0.023021 , 0.012952 , 0.012637 , 0.013227 , 0.011399 , 0.014221 , 0.016936 , 0.018067 , 0.017924 , 0.016381 , 0.013108 , 0.017008 , 0.031832 , 0.017408 , 0.022488 , 0.016985 , 0.017983 
 377 , 0.0206 , 0.017353 , 0.018027 , 0.020872 , 0.013799 , 0.027163 , 0.025645 , 0.024756 , 0.023154 , 0.012828 , 0.012939 , 0.013298 , 0.0116 , 0.014463 , 0.017112 , 0.018221 , 0.018035 , 0.016856 , 0.013349 , 0.017119 , 0.032198 , 0.017509 , 0.022571 , 0.017182 , 0.018031 
 378 , 0.020438 , 0.017457 , 0.017933 , 0.020997 , 0.014002 , 0.027427 , 0.025642 , 0.024846 , 0.023291 , 0.01268 , 0.013192 , 0.013337 , 0.011799 , 0.014673 , 0.017278 , 0.018364 , 0.018065 , 0.017238 , 0.013545 , 0.017181 , 0.03249 , 0.017561 , 0.022585 , 0.017324 , 0.018069 
 379 , 0.020388 , 0.01751 , 0.017936 , 0.0211 , 0.01411 , 0.027781 , 0.0258 , 0.025062 , 0.023484 , 0.012627 , 0.013307 , 0.013343 , 0.011879 , 0.014821 , 0.017422 , 0.018511 , 0.018161 , 0.017475 , 0.013658 , 0.017338 , 0.032931 , 0.017705 , 0.022728 , 0.017469 , 0.018185 
 380 , 0.020526 , 0.017488 , 0.018108 , 0.021132 , 0.014027 , 0.028286 , 0.026235 , 0.025511 , 0.023711 , 0.012756 , 0.013169 , 0.013251 , 0.01168 , 0.014817 , 0.017478 , 0.018596 , 0.018427 , 0.017514 , 0.013618 , 0.017699 , 0.033618 , 0.018046 , 0.023171 , 0.017626 , 0.018408 
 381 , 0.020628 , 0.017456 , 0.018227 , 0.021138 , 0.013916 , 0.028671 , 0.026591 , 0.025886 , 0.023839 , 0.012836 , 0.013006 , 0.013079 , 0.011432 , 0.014745 , 0.017464 , 0.018582 , 0.018644 , 0.017561 , 0.01355 , 0.018014 , 0.034137 , 0.018338 , 0.023575 , 0.017728 , 0.018551 
 382 , 0.020713 , 0.017421 , 0.018319 , 0.021129 , 0.013788 , 0.028996 , 0.026911 , 0.026225 , 0.023914 , 0.012891 , 0.012829 , 0.012861 , 0.011153 , 0.014636 , 0.01741 , 0.018511 , 0.018837 , 0.017614 , 0.013465 , 0.018308 , 0.03457 , 0.018608 , 0.023964 , 0.0178 , 0.018651 
 383 , 0.020896 , 0.017444 , 0.018548 , 0.021136 , 0.013974 , 0.02948 , 0.026843 , 0.026279 , 0.024357 , 0.013048 , 0.013069 , 0.013084 , 0.011326 , 0.014785 , 0.017424 , 0.018813 , 0.019049 , 0.017836 , 0.013815 , 0.018482 , 0.034732 , 0.018633 , 0.024069 , 0.017914 , 0.01867 
 384 , 0.021068 , 0.017461 , 0.018763 , 0.021139 , 0.014137 , 0.029949 , 0.026724 , 0.026296 , 0.024765 , 0.013179 , 0.013307 , 0.01332 , 0.011505 , 0.014911 , 0.017405 , 0.019098 , 0.019239 , 0.018033 , 0.014166 , 0.018623 , 0.03483 , 0.018613 , 0.024148 , 0.018008 , 0.018663 
 385 , 0.021233 , 0.017472 , 0.018964 , 0.021142 , 0.014278 , 0.030406 , 0.026587 , 0.026297 , 0.025146 , 0.013292 , 0.013533 , 0.013553 , 0.011678 , 0.015019 , 0.017364 , 0.019366 , 0.019416 , 0.018209 , 0.014508 , 0.01875 , 0.034899 , 0.018573 , 0.02422 , 0.018088 , 0.018643 
 386 , 0.021383 , 0.017769 , 0.019122 , 0.021209 , 0.014345 , 0.030716 , 0.026663 , 0.026308 , 0.025406 , 0.013328 , 0.013745 , 0.013736 , 0.011783 , 0.015179 , 0.017378 , 0.01947 , 0.019523 , 0.018216 , 0.014577 , 0.018872 , 0.035226 , 0.018799 , 0.024316 , 0.018193 , 0.018703 
 387 , 0.021522 , 0.018247 , 0.01925 , 0.021317 , 0.014364 , 0.030918 , 0.026878 , 0.026327 , 0.025582 , 0.013317 , 0.013939 , 0.013874 , 0.01184 , 0.015373 , 0.017434 , 0.01946 , 0.019584 , 0.018115 , 0.014461 , 0.018989 , 0.035717 , 0.019199 , 0.024425 , 0.018314 , 0.018816 
 388 , 0.021659 , 0.018701 , 0.019377 , 0.021418 , 0.014382 , 0.031106 , 0.027079 , 0.026345 , 0.025754 , 0.01331 , 0.014122 , 0.014005 , 0.011896 , 0.015558 , 0.017486 , 0.019448 , 0.019644 , 0.018018 , 0.014351 , 0.019098 , 0.036182 , 0.019581 , 0.02453 , 0.018429 , 0.018922 
 389 , 0.021834 , 0.019 , 0.019543 , 0.021554 , 0.014394 , 0.031312 , 0.027283 , 0.026429 , 0.025896 , 0.013338 , 0.014208 , 0.014108 , 0.011986 , 0.015748 , 0.017586 , 0.019528 , 0.019724 , 0.018022 , 0.014296 , 0.019261 , 0.036623 , 0.0199 , 0.024693 , 0.018567 , 0.019022 
 390 , 0.022146 , 0.018821 , 0.019853 , 0.021829 , 0.014382 , 0.031618 , 0.027531 , 0.026752 , 0.025944 , 0.013485 , 0.013988 , 0.014125 , 0.012192 , 0.015982 , 0.017855 , 0.019936 , 0.019863 , 0.01836 , 0.014421 , 0.01963 , 0.037033 , 0.020041 , 0.025062 , 0.018797 , 0.019114 
 391 , 0.022441 , 0.018647 , 0.020152 , 0.022088 , 0.014368 , 0.031909 , 0.027771 , 0.027057 , 0.025993 , 0.013624 , 0.013777 , 0.01414 , 0.01239 , 0.016203 , 0.018113 , 0.020326 , 0.019999 , 0.018687 , 0.01454 , 0.019985 , 0.037429 , 0.020178 , 0.02542 , 0.019022 , 0.019203 
 392 , 0.022722 , 0.018482 , 0.020438 , 0.022338 , 0.014356 , 0.03219 , 0.028 , 0.02735 , 0.026041 , 0.013757 , 0.013572 , 0.014151 , 0.012579 , 0.016415 , 0.018361 , 0.020702 , 0.020126 , 0.019006 , 0.014653 , 0.020325 , 0.037808 , 0.02031 , 0.025762 , 0.019234 , 0.019288 
 393 , 0.022813 , 0.018641 , 0.020606 , 0.022794 , 0.014663 , 0.032527 , 0.028385 , 0.027569 , 0.026322 , 0.013861 , 0.013855 , 0.01438 , 0.012864 , 0.016651 , 0.018594 , 0.020834 , 0.020248 , 0.019441 , 0.014871 , 0.02059 , 0.038273 , 0.02054 , 0.026034 , 0.019518 , 0.019527 
 394 , 0.022867 , 0.018844 , 0.020742 , 0.023252 , 0.015001 , 0.032854 , 0.028769 , 0.027758 , 0.026621 , 0.013956 , 0.014195 , 0.014625 , 0.013148 , 0.016872 , 0.018811 , 0.020918 , 0.02036 , 0.019865 , 0.01509 , 0.020826 , 0.038718 , 0.020772 , 0.026278 , 0.019793 , 0.019772 
 395 , 0.022917 , 0.019032 , 0.020864 , 0.023676 , 0.015312 , 0.033155 , 0.029127 , 0.027936 , 0.0269 , 0.014044 , 0.014511 , 0.014851 , 0.013409 , 0.017078 , 0.019012 , 0.020992 , 0.020461 , 0.020258 , 0.015293 , 0.021042 , 0.039134 , 0.020985 , 0.0265 , 0.020048 , 0.02 
 396 , 0.02318 , 0.019276 , 0.021122 , 0.024027 , 0.015568 , 0.033539 , 0.029434 , 0.028286 , 0.027205 , 0.014197 , 0.014795 , 0.01503 , 0.013554 , 0.017251 , 0.019266 , 0.021129 , 0.020728 , 0.020567 , 0.015491 , 0.021404 , 0.039662 , 0.021333 , 0.026864 , 0.020343 , 0.020396 
 397 , 0.023622 , 0.019566 , 0.021491 , 0.024291 , 0.015758 , 0.033979 , 0.029681 , 0.028778 , 0.027525 , 0.014403 , 0.015033 , 0.015156 , 0.013584 , 0.017385 , 0.019555 , 0.021312 , 0.021134 , 0.020791 , 0.015677 , 0.021883 , 0.040269 , 0.021788 , 0.027343 , 0.020654 , 0.020927 
 398 , 0.024006 , 0.019819 , 0.02181 , 0.024522 , 0.015926 , 0.034364 , 0.029897 , 0.029206 , 0.0278 , 0.014585 , 0.015243 , 0.015265 , 0.013611 , 0.017504 , 0.019804 , 0.021469 , 0.021483 , 0.020985 , 0.015843 , 0.022297 , 0.040797 , 0.022185 , 0.027756 , 0.020927 , 0.021389 
 399 , 0.024348 , 0.020048 , 0.022112 , 0.024738 , 0.01609 , 0.034713 , 0.030095 , 0.029585 , 0.028073 , 0.014762 , 0.015434 , 0.015393 , 0.013663 , 0.017617 , 0.020022 , 0.021628 , 0.021804 , 0.021181 , 0.016008 , 0.022678 , 0.041267 , 0.022539 , 0.028125 , 0.021178 , 0.02174 
 400 , 0.024684 , 0.020328 , 0.022529 , 0.025057 , 0.016372 , 0.035138 , 0.030363 , 0.029928 , 0.028531 , 0.015037 , 0.015691 , 0.015737 , 0.013941 , 0.017811 , 0.020197 , 0.021917 , 0.022175 , 0.021567 , 0.016334 , 0.023133 , 0.041714 , 0.022906 , 0.02847 , 0.021475 , 0.021644 
 401 , 0.02498 , 0.020575 , 0.022904 , 0.025338 , 0.016626 , 0.03551 , 0.030601 , 0.030235 , 0.028937 , 0.015281 , 0.015922 , 0.01604 , 0.014183 , 0.017983 , 0.020351 , 0.022172 , 0.022506 , 0.021908 , 0.016626 , 0.023541 , 0.042114 , 0.02323 , 0.02878 , 0.021739 , 0.021558 
 402 , 0.025246 , 0.020795 , 0.023233 , 0.025586 , 0.016853 , 0.035847 , 0.030811 , 0.03051 , 0.029299 , 0.015502 , 0.016127 , 0.016316 , 0.014403 , 0.018136 , 0.02049 , 0.022399 , 0.0228 , 0.022214 , 0.016885 , 0.023906 , 0.042468 , 0.023521 , 0.029055 , 0.021974 , 0.02148 
 403 , 0.025494 , 0.021031 , 0.023425 , 0.0258 , 0.016951 , 0.036117 , 0.030952 , 0.030683 , 0.029557 , 0.015625 , 0.016335 , 0.016469 , 0.014552 , 0.018289 , 0.020602 , 0.022536 , 0.02296 , 0.022405 , 0.017024 , 0.024176 , 0.042857 , 0.02378 , 0.029357 , 0.02223 , 0.021618 
 404 , 0.025726 , 0.021257 , 0.023566 , 0.025995 , 0.017011 , 0.036353 , 0.03106 , 0.03082 , 0.029765 , 0.015712 , 0.016531 , 0.016585 , 0.014673 , 0.018439 , 0.020703 , 0.022635 , 0.023074 , 0.022552 , 0.017119 , 0.02441 , 0.043243 , 0.024021 , 0.029653 , 0.022482 , 0.021812 
 405 , 0.025945 , 0.021471 , 0.023702 , 0.026176 , 0.017065 , 0.036578 , 0.031165 , 0.030947 , 0.029966 , 0.01579 , 0.016721 , 0.016691 , 0.014784 , 0.018582 , 0.020796 , 0.022729 , 0.023182 , 0.022687 , 0.017207 , 0.024633 , 0.043605 , 0.024247 , 0.029932 , 0.022716 , 0.021995 
 406 , 0.026191 , 0.021637 , 0.023903 , 0.026399 , 0.017135 , 0.036799 , 0.031329 , 0.031117 , 0.03015 , 0.015909 , 0.016851 , 0.016791 , 0.014924 , 0.018731 , 0.020924 , 0.022872 , 0.023335 , 0.022868 , 0.017313 , 0.024905 , 0.044013 , 0.024476 , 0.030213 , 0.022932 , 0.022142 
 407 , 0.026479 , 0.021727 , 0.024217 , 0.026694 , 0.01724 , 0.037026 , 0.031596 , 0.03136 , 0.030328 , 0.016092 , 0.016893 , 0.016884 , 0.015115 , 0.018899 , 0.021101 , 0.023098 , 0.023561 , 0.023128 , 0.01745 , 0.02528 , 0.044512 , 0.024727 , 0.030499 , 0.023115 , 0.022241 
 408 , 0.026756 , 0.021816 , 0.024515 , 0.026976 , 0.01734 , 0.03724 , 0.031851 , 0.031591 , 0.030497 , 0.016267 , 0.016933 , 0.016968 , 0.015294 , 0.019057 , 0.021271 , 0.023317 , 0.02378 , 0.023378 , 0.017582 , 0.025631 , 0.044986 , 0.024961 , 0.030774 , 0.023291 , 0.022331 
 409 , 0.027016 , 0.021898 , 0.024804 , 0.027247 , 0.01743 , 0.037443 , 0.032094 , 0.031815 , 0.030655 , 0.016431 , 0.016977 , 0.017051 , 0.015463 , 0.019206 , 0.021431 , 0.023521 , 0.023984 , 0.023613 , 0.017705 , 0.025964 , 0.045436 , 0.025183 , 0.03103 , 0.02346 , 0.022417 
 410 , 0.027111 , 0.022067 , 0.024923 , 0.027524 , 0.017595 , 0.037646 , 0.032233 , 0.032023 , 0.030911 , 0.016484 , 0.017125 , 0.017165 , 0.015601 , 0.01937 , 0.021567 , 0.023614 , 0.024119 , 0.023921 , 0.017929 , 0.026232 , 0.045857 , 0.025419 , 0.031254 , 0.023689 , 0.022489 
 411 , 0.027199 , 0.022228 , 0.025036 , 0.027792 , 0.017752 , 0.037844 , 0.032365 , 0.032219 , 0.031153 , 0.016536 , 0.017266 , 0.017275 , 0.015731 , 0.01953 , 0.021693 , 0.023701 , 0.024245 , 0.024214 , 0.018142 , 0.026487 , 0.046252 , 0.025647 , 0.031462 , 0.023904 , 0.02256 
 412 , 0.027286 , 0.022381 , 0.025145 , 0.028042 , 0.0179 , 0.038029 , 0.032488 , 0.032404 , 0.031384 , 0.016582 , 0.017401 , 0.017383 , 0.015852 , 0.019675 , 0.021812 , 0.023783 , 0.024366 , 0.024491 , 0.01834 , 0.026725 , 0.046627 , 0.025857 , 0.03166 , 0.024112 , 0.022626 
 413 , 0.027487 , 0.022564 , 0.025368 , 0.028307 , 0.018044 , 0.038274 , 0.032724 , 0.03271 , 0.031572 , 0.0167 , 0.017569 , 0.017506 , 0.01593 , 0.019769 , 0.021955 , 0.023899 , 0.024544 , 0.02475 , 0.01855 , 0.027124 , 0.047045 , 0.026112 , 0.032002 , 0.024329 , 0.022783 
 414 , 0.027744 , 0.022759 , 0.025653 , 0.028569 , 0.018188 , 0.038553 , 0.033018 , 0.033072 , 0.031742 , 0.016849 , 0.017746 , 0.017643 , 0.015984 , 0.019833 , 0.022105 , 0.024025 , 0.024747 , 0.02499 , 0.018765 , 0.027595 , 0.047474 , 0.026387 , 0.032409 , 0.024548 , 0.022984 
 415 , 0.02799 , 0.022948 , 0.025918 , 0.028825 , 0.018323 , 0.038818 , 0.0333 , 0.033413 , 0.031904 , 0.016995 , 0.017915 , 0.01777 , 0.016033 , 0.019892 , 0.02225 , 0.024145 , 0.024943 , 0.025224 , 0.018972 , 0.028049 , 0.047887 , 0.026653 , 0.032801 , 0.024757 , 0.023179 
 416 , 0.028256 , 0.023123 , 0.026194 , 0.029064 , 0.018463 , 0.039085 , 0.033559 , 0.033733 , 0.032108 , 0.017167 , 0.018089 , 0.017925 , 0.016109 , 0.020001 , 0.022397 , 0.024282 , 0.025144 , 0.025491 , 0.01918 , 0.02848 , 0.048322 , 0.02691 , 0.033176 , 0.024985 , 0.023369 
 417 , 0.028587 , 0.023286 , 0.026506 , 0.02929 , 0.018632 , 0.039373 , 0.033778 , 0.033999 , 0.032428 , 0.017438 , 0.018283 , 0.01815 , 0.016253 , 0.020245 , 0.022574 , 0.024466 , 0.025385 , 0.025863 , 0.019413 , 0.028904 , 0.048841 , 0.027186 , 0.03353 , 0.02528 , 0.023548 
 418 , 0.028909 , 0.023449 , 0.026806 , 0.029506 , 0.018798 , 0.039654 , 0.033995 , 0.034263 , 0.032737 , 0.017698 , 0.018465 , 0.018364 , 0.016399 , 0.020486 , 0.022742 , 0.024651 , 0.025618 , 0.026228 , 0.01964 , 0.029312 , 0.049344 , 0.027448 , 0.03387 , 0.025562 , 0.023717 
 419 , 0.029223 , 0.023604 , 0.027097 , 0.029712 , 0.018956 , 0.039922 , 0.034205 , 0.034517 , 0.033042 , 0.017952 , 0.018649 , 0.01858 , 0.016533 , 0.020715 , 0.022901 , 0.024827 , 0.025846 , 0.026576 , 0.019859 , 0.029707 , 0.049836 , 0.027707 , 0.034205 , 0.025837 , 0.023887 
 420 , 0.029434 , 0.023857 , 0.027352 , 0.030023 , 0.019084 , 0.040162 , 0.034403 , 0.034721 , 0.033275 , 0.018111 , 0.018897 , 0.018799 , 0.016736 , 0.020881 , 0.023066 , 0.024961 , 0.026032 , 0.026758 , 0.020058 , 0.03007 , 0.050296 , 0.027988 , 0.034515 , 0.026089 , 0.024072 
 421 , 0.029631 , 0.024119 , 0.027595 , 0.030341 , 0.01921 , 0.040386 , 0.034597 , 0.034917 , 0.033492 , 0.01826 , 0.019144 , 0.019022 , 0.016939 , 0.02103 , 0.023231 , 0.025088 , 0.026212 , 0.026917 , 0.020249 , 0.030421 , 0.050745 , 0.028267 , 0.034818 , 0.02633 , 0.024261 
 422 , 0.02982 , 0.024371 , 0.027835 , 0.030652 , 0.019334 , 0.04061 , 0.034787 , 0.035104 , 0.033705 , 0.018403 , 0.01939 , 0.019234 , 0.017136 , 0.021181 , 0.023388 , 0.025213 , 0.026389 , 0.027075 , 0.020435 , 0.030766 , 0.051181 , 0.02854 , 0.035113 , 0.026569 , 0.024442 
 423 , 0.030074 , 0.024561 , 0.028078 , 0.030901 , 0.019486 , 0.040825 , 0.034965 , 0.035316 , 0.033872 , 0.018611 , 0.019562 , 0.019414 , 0.017266 , 0.021334 , 0.023549 , 0.025393 , 0.026553 , 0.027284 , 0.020583 , 0.031115 , 0.051651 , 0.028782 , 0.03544 , 0.026814 , 0.024609 
 424 , 0.03038 , 0.024702 , 0.028321 , 0.031101 , 0.019669 , 0.041033 , 0.03514 , 0.035542 , 0.033999 , 0.018876 , 0.019669 , 0.019564 , 0.017343 , 0.021503 , 0.023704 , 0.025619 , 0.026703 , 0.027538 , 0.0207 , 0.031473 , 0.05215 , 0.029009 , 0.03579 , 0.02707 , 0.024754 
 425 , 0.030686 , 0.024842 , 0.028565 , 0.031295 , 0.019848 , 0.041245 , 0.03531 , 0.035766 , 0.034125 , 0.019133 , 0.019776 , 0.019713 , 0.01742 , 0.021671 , 0.023859 , 0.025845 , 0.026852 , 0.027788 , 0.020817 , 0.031827 , 0.052649 , 0.029237 , 0.03614 , 0.027327 , 0.0249 
 426 , 0.030963 , 0.024986 , 0.028804 , 0.031508 , 0.020027 , 0.041446 , 0.035475 , 0.035976 , 0.03425 , 0.019381 , 0.019906 , 0.019872 , 0.017516 , 0.021839 , 0.024018 , 0.026061 , 0.026996 , 0.028047 , 0.020952 , 0.032173 , 0.05312 , 0.029464 , 0.036482 , 0.02757 , 0.025044 
 427 , 0.031143 , 0.025144 , 0.029026 , 0.031776 , 0.020222 , 0.041624 , 0.035581 , 0.036084 , 0.034358 , 0.01955 , 0.020126 , 0.020087 , 0.017689 , 0.02204 , 0.024215 , 0.026231 , 0.027116 , 0.028325 , 0.021184 , 0.032477 , 0.053473 , 0.029703 , 0.036814 , 0.027793 , 0.025197 
 428 , 0.031319 , 0.025306 , 0.029243 , 0.032051 , 0.020418 , 0.041802 , 0.035687 , 0.036192 , 0.034465 , 0.01972 , 0.02035 , 0.020297 , 0.017868 , 0.022237 , 0.024414 , 0.026402 , 0.027236 , 0.028603 , 0.021422 , 0.032783 , 0.053827 , 0.029941 , 0.037142 , 0.028012 , 0.025345 
 429 , 0.031494 , 0.025464 , 0.029461 , 0.032321 , 0.02061 , 0.041974 , 0.035793 , 0.036299 , 0.034572 , 0.01989 , 0.020571 , 0.020508 , 0.018042 , 0.022434 , 0.024608 , 0.026568 , 0.027355 , 0.028878 , 0.021656 , 0.033089 , 0.054176 , 0.030176 , 0.037466 , 0.028236 , 0.025498 
 430 , 0.031801 , 0.025673 , 0.029787 , 0.032641 , 0.020821 , 0.042233 , 0.036086 , 0.036648 , 0.034786 , 0.020142 , 0.020904 , 0.020743 , 0.018177 , 0.022658 , 0.024803 , 0.026763 , 0.027598 , 0.029191 , 0.021911 , 0.033579 , 0.054781 , 0.030545 , 0.037953 , 0.028556 , 0.025751 
 431 , 0.032133 , 0.025891 , 0.030141 , 0.032974 , 0.021032 , 0.042506 , 0.036426 , 0.037051 , 0.035025 , 0.020407 , 0.021263 , 0.020982 , 0.018297 , 0.022886 , 0.024991 , 0.026963 , 0.027868 , 0.029506 , 0.022163 , 0.03411 , 0.055446 , 0.030937 , 0.038468 , 0.028896 , 0.026024 
 432 , 0.032457 , 0.026107 , 0.030487 , 0.033299 , 0.021236 , 0.042773 , 0.036759 , 0.037447 , 0.035259 , 0.020671 , 0.021612 , 0.021216 , 0.018414 , 0.023107 , 0.025176 , 0.027156 , 0.028136 , 0.029814 , 0.022414 , 0.034631 , 0.056099 , 0.031324 , 0.038972 , 0.02923 , 0.026295 
 433 , 0.032941 , 0.026453 , 0.030972 , 0.033791 , 0.021564 , 0.043263 , 0.037175 , 0.03797 , 0.03566 , 0.021064 , 0.022034 , 0.021589 , 0.01866 , 0.023449 , 0.025528 , 0.027493 , 0.028552 , 0.030282 , 0.022784 , 0.03528 , 0.05698 , 0.031826 , 0.039599 , 0.029702 , 0.026698 
