  time  ,:55:46 A,:56:00 A,:56:14 A,:56:22 A,:56:30 A,:56:54 A,:57:03 A,:57:11 A,:57:19 A,:57:26 A,:57:58 A,:58:05 A,:58:13 A,:58:21 A,:58:29 A,:59:01 A,:59:09 A,:59:17 A,:59:27 A,:59:36 A,:00:32 A,:00:40 A,:00:46 A,:00:54 A,:01:03 A,:01:19 A,:01:25 A,:01:32 A,:01:39 A,:01:48 A,:02:23 A,:02:30 A,:02:38 A,:02:45 A,:02:54 A,:03:11 A,:03:18 A,:03:27 A,:03:34 A,:03:42 A,:04:27 A,:04:37 A,:04:44 A,:04:54 A,:05:02 A,:05:28 A,:05:36 A,:05:46 A,:05:54 A,:06:02 A,:06:37 A,:06:45 A,:06:52 A,:07:02 A,:07:09 A,:07:43 A,:07:52 A,:08:01 A,:08:08 A,:08:25 A,:09:23 A,:09:31 A,:09:38 A,:09:46 A,:09:54 A,:10:13 A,:10:21 A,:10:28 A,:10:35 A,:10:43 A,:11:21 A,:11:29 A,:11:36 A,:11:45 A,:11:56 A,:12:15 A,:12:25 A,:12:32 A,:12:40 A,:12:47 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 731 , 0.139384 , 0.251105 , 0.270909 , 0.165392 , 0.251642 , 0.216619 , 0.311352 , 0.188378 , 0.266228 , 0.252201 , 0.195637 , 0.081669 , 0.15734 , 0.121745 , 0.119796 , 0.175801 , 0.123959 , 0.12274 , 0.142305 , 0.13761 , 0.275733 , 0.247125 , 0.242678 , 0.279268 , 0.256443 , 0.248198 , 0.266975 , 0.201341 , 0.199012 , 0.259932 , 0.266251 , 0.298169 , 0.276494 , 0.1046 , 0.293579 , 0.09078 , 0.169941 , 0.22529 , 0.216358 , 0.206486 , 0.253825 , 0.211117 , 0.248533 , 0.213084 , 0.225065 , 0.251092 , 0.241197 , 0.233502 , 0.208201 , 0.236593 , 0.180547 , 0.091275 , 0.217926 , 0.346576 , 0.239069 , 0.211438 , 0.088437 , 0.197187 , 0.210443 , 0.159766 , 0.220742 , 0.2155 , 0.199227 , 0.205981 , 0.269254 , 0.212428 , 0.189268 , 0.232457 , 0.245461 , 0.21003 , 0.166997 , 0.126706 , 0.097777 , 0.093398 , 0.109763 , 0.068115 , 0.091394 , 0.099318 , 0.126357 , 0.09227 
 732 , 0.140997 , 0.253566 , 0.27361 , 0.166954 , 0.254366 , 0.218702 , 0.315848 , 0.190673 , 0.26937 , 0.255758 , 0.197913 , 0.082032 , 0.15873 , 0.122717 , 0.120622 , 0.177695 , 0.125152 , 0.123723 , 0.143878 , 0.13881 , 0.279118 , 0.249578 , 0.245467 , 0.282674 , 0.259244 , 0.250961 , 0.269962 , 0.203605 , 0.201331 , 0.263002 , 0.270537 , 0.303003 , 0.280777 , 0.105719 , 0.298129 , 0.091294 , 0.1713 , 0.227678 , 0.218849 , 0.208687 , 0.2563 , 0.213588 , 0.250934 , 0.215155 , 0.227173 , 0.254241 , 0.244497 , 0.236435 , 0.21091 , 0.23943 , 0.182546 , 0.091854 , 0.220659 , 0.351944 , 0.242609 , 0.214425 , 0.089135 , 0.199714 , 0.213294 , 0.161188 , 0.223149 , 0.218058 , 0.20095 , 0.208209 , 0.273031 , 0.214939 , 0.191688 , 0.23507 , 0.248508 , 0.212826 , 0.168148 , 0.127426 , 0.098304 , 0.093871 , 0.110649 , 0.06859 , 0.091997 , 0.099866 , 0.127362 , 0.092948 
 733 , 0.142594 , 0.256002 , 0.276282 , 0.168499 , 0.257061 , 0.220763 , 0.320303 , 0.192944 , 0.27248 , 0.259275 , 0.200166 , 0.08239 , 0.160108 , 0.123681 , 0.12144 , 0.179568 , 0.126333 , 0.124703 , 0.145434 , 0.140003 , 0.282468 , 0.252011 , 0.248228 , 0.286044 , 0.262018 , 0.253701 , 0.272922 , 0.205846 , 0.203627 , 0.266041 , 0.274777 , 0.307783 , 0.285018 , 0.106826 , 0.302633 , 0.091802 , 0.172641 , 0.230047 , 0.221311 , 0.210867 , 0.25875 , 0.216031 , 0.253309 , 0.217205 , 0.22926 , 0.25736 , 0.247768 , 0.239335 , 0.213592 , 0.242244 , 0.18453 , 0.092428 , 0.223359 , 0.357263 , 0.24612 , 0.217385 , 0.089828 , 0.202223 , 0.216114 , 0.162593 , 0.225527 , 0.220593 , 0.20266 , 0.210411 , 0.27677 , 0.217426 , 0.194081 , 0.23766 , 0.251528 , 0.215594 , 0.16929 , 0.128137 , 0.098822 , 0.094334 , 0.111525 , 0.069056 , 0.092594 , 0.10041 , 0.128362 , 0.093616 
 734 , 0.144058 , 0.258259 , 0.278776 , 0.169933 , 0.259551 , 0.222675 , 0.324402 , 0.195019 , 0.275357 , 0.262537 , 0.202227 , 0.082719 , 0.161387 , 0.124547 , 0.122157 , 0.181244 , 0.127413 , 0.125613 , 0.146873 , 0.141073 , 0.285574 , 0.254263 , 0.250793 , 0.289173 , 0.264581 , 0.25622 , 0.275657 , 0.207908 , 0.205744 , 0.268832 , 0.278721 , 0.312224 , 0.288947 , 0.107833 , 0.306843 , 0.092272 , 0.173883 , 0.232237 , 0.223603 , 0.212873 , 0.261019 , 0.218286 , 0.255518 , 0.219085 , 0.23118 , 0.260234 , 0.250797 , 0.242034 , 0.216099 , 0.24483 , 0.186371 , 0.092964 , 0.225855 , 0.362174 , 0.249357 , 0.220114 , 0.090486 , 0.204539 , 0.218734 , 0.163883 , 0.227719 , 0.222952 , 0.204198 , 0.212453 , 0.280239 , 0.219712 , 0.196283 , 0.240054 , 0.254337 , 0.218166 , 0.170367 , 0.128802 , 0.099314 , 0.094778 , 0.112327 , 0.069489 , 0.09313 , 0.10091 , 0.129277 , 0.094219 
 735 , 0.145294 , 0.260265 , 0.280989 , 0.171183 , 0.261726 , 0.224329 , 0.327897 , 0.196766 , 0.277821 , 0.265365 , 0.203965 , 0.083007 , 0.162499 , 0.125222 , 0.122679 , 0.182631 , 0.128278 , 0.12641 , 0.148096 , 0.141937 , 0.288262 , 0.256205 , 0.252987 , 0.291878 , 0.266812 , 0.258346 , 0.277983 , 0.209639 , 0.207553 , 0.271237 , 0.282149 , 0.316134 , 0.292312 , 0.108655 , 0.310553 , 0.09268 , 0.174923 , 0.234103 , 0.2256 , 0.214549 , 0.262956 , 0.22019 , 0.257435 , 0.220657 , 0.232809 , 0.262665 , 0.253366 , 0.244377 , 0.218336 , 0.247008 , 0.187953 , 0.093419 , 0.227968 , 0.366377 , 0.252145 , 0.222442 , 0.091089 , 0.206504 , 0.221013 , 0.164973 , 0.229604 , 0.225036 , 0.205459 , 0.214267 , 0.283222 , 0.221656 , 0.198195 , 0.242103 , 0.256797 , 0.220463 , 0.17134 , 0.129393 , 0.099759 , 0.0952 , 0.112987 , 0.069856 , 0.093558 , 0.101331 , 0.13004 , 0.0947 
 736 , 0.146519 , 0.262276 , 0.283198 , 0.172426 , 0.263905 , 0.225963 , 0.331369 , 0.198505 , 0.280268 , 0.268177 , 0.205703 , 0.08329 , 0.163604 , 0.125889 , 0.123195 , 0.184021 , 0.129124 , 0.127199 , 0.14931 , 0.142798 , 0.290932 , 0.258133 , 0.255152 , 0.294557 , 0.269029 , 0.260443 , 0.280286 , 0.211354 , 0.20935 , 0.273644 , 0.285549 , 0.320052 , 0.29564 , 0.109466 , 0.314238 , 0.093085 , 0.175944 , 0.235952 , 0.227587 , 0.216205 , 0.264863 , 0.222075 , 0.259327 , 0.222209 , 0.234429 , 0.265071 , 0.255897 , 0.246709 , 0.220575 , 0.249162 , 0.189525 , 0.093862 , 0.230059 , 0.370556 , 0.25493 , 0.224755 , 0.091687 , 0.208443 , 0.223278 , 0.166057 , 0.23149 , 0.227115 , 0.206716 , 0.216094 , 0.286174 , 0.223579 , 0.200106 , 0.24414 , 0.259248 , 0.222764 , 0.172292 , 0.129976 , 0.100194 , 0.095626 , 0.113646 , 0.070223 , 0.093987 , 0.10175 , 0.130795 , 0.095186 
 737 , 0.147731 , 0.264265 , 0.285382 , 0.173659 , 0.266063 , 0.227581 , 0.334805 , 0.200226 , 0.28269 , 0.270961 , 0.207418 , 0.083567 , 0.164705 , 0.126548 , 0.123703 , 0.185401 , 0.129959 , 0.127985 , 0.150511 , 0.143653 , 0.293571 , 0.260038 , 0.257295 , 0.297208 , 0.27123 , 0.262522 , 0.28256 , 0.213048 , 0.21113 , 0.276031 , 0.288909 , 0.323924 , 0.298932 , 0.110269 , 0.317886 , 0.093484 , 0.176958 , 0.237776 , 0.229555 , 0.217845 , 0.266748 , 0.223934 , 0.261201 , 0.223744 , 0.236038 , 0.267448 , 0.258402 , 0.249018 , 0.222785 , 0.251298 , 0.191078 , 0.094299 , 0.232132 , 0.374686 , 0.257684 , 0.227043 , 0.092279 , 0.210356 , 0.225519 , 0.167129 , 0.233355 , 0.229175 , 0.20796 , 0.217896 , 0.289099 , 0.225486 , 0.202001 , 0.24615 , 0.261669 , 0.225037 , 0.173241 , 0.130561 , 0.10063 , 0.096046 , 0.114296 , 0.070587 , 0.094411 , 0.102164 , 0.131544 , 0.095662 
 738 , 0.148828 , 0.265967 , 0.287226 , 0.174721 , 0.267812 , 0.228919 , 0.337673 , 0.201622 , 0.284693 , 0.273278 , 0.208836 , 0.083861 , 0.165644 , 0.127132 , 0.124153 , 0.186605 , 0.130641 , 0.128684 , 0.151505 , 0.144426 , 0.295722 , 0.261682 , 0.259097 , 0.299315 , 0.273059 , 0.264289 , 0.28447 , 0.214441 , 0.212596 , 0.277995 , 0.291641 , 0.327002 , 0.301657 , 0.11099 , 0.320923 , 0.093821 , 0.17783 , 0.239242 , 0.231178 , 0.219163 , 0.268398 , 0.225442 , 0.262746 , 0.225006 , 0.237429 , 0.269481 , 0.260524 , 0.25095 , 0.224601 , 0.253111 , 0.192396 , 0.094732 , 0.233799 , 0.378058 , 0.259906 , 0.228956 , 0.092738 , 0.211936 , 0.22732 , 0.168042 , 0.234933 , 0.230913 , 0.209082 , 0.219368 , 0.291516 , 0.227134 , 0.203584 , 0.247785 , 0.263624 , 0.226883 , 0.174052 , 0.131078 , 0.101025 , 0.096377 , 0.114922 , 0.070898 , 0.094806 , 0.10254 , 0.132138 , 0.096122 
 739 , 0.149919 , 0.267612 , 0.289012 , 0.175768 , 0.269521 , 0.230244 , 0.340477 , 0.202976 , 0.286676 , 0.275552 , 0.210218 , 0.084151 , 0.166562 , 0.1277 , 0.124614 , 0.18778 , 0.13133 , 0.129348 , 0.152488 , 0.145176 , 0.297846 , 0.263312 , 0.260883 , 0.301378 , 0.27485 , 0.266025 , 0.286369 , 0.215831 , 0.214067 , 0.279913 , 0.29436 , 0.330001 , 0.304352 , 0.111713 , 0.323913 , 0.094148 , 0.178709 , 0.240698 , 0.232781 , 0.220461 , 0.270028 , 0.226931 , 0.264275 , 0.226233 , 0.238794 , 0.271499 , 0.262651 , 0.252822 , 0.226381 , 0.254897 , 0.193705 , 0.095168 , 0.235457 , 0.381369 , 0.262046 , 0.230822 , 0.09318 , 0.213503 , 0.229086 , 0.168912 , 0.236481 , 0.232627 , 0.210176 , 0.220764 , 0.293908 , 0.228755 , 0.205121 , 0.24935 , 0.265513 , 0.228667 , 0.174837 , 0.131572 , 0.101409 , 0.096685 , 0.115539 , 0.071199 , 0.095182 , 0.102893 , 0.132703 , 0.096564 
 740 , 0.151007 , 0.26926 , 0.290796 , 0.176816 , 0.271227 , 0.231567 , 0.343277 , 0.204327 , 0.288662 , 0.277822 , 0.211602 , 0.084442 , 0.167477 , 0.128273 , 0.125072 , 0.188957 , 0.13202 , 0.130012 , 0.153472 , 0.145927 , 0.299963 , 0.264935 , 0.262671 , 0.30344 , 0.276633 , 0.267755 , 0.288266 , 0.217222 , 0.215535 , 0.281825 , 0.297074 , 0.333001 , 0.307042 , 0.112442 , 0.326905 , 0.094481 , 0.179585 , 0.242151 , 0.234382 , 0.221757 , 0.271656 , 0.228416 , 0.265802 , 0.227456 , 0.240151 , 0.273515 , 0.264777 , 0.254692 , 0.228155 , 0.256687 , 0.195011 , 0.095604 , 0.237113 , 0.38468 , 0.264185 , 0.23269 , 0.093623 , 0.215074 , 0.230845 , 0.169784 , 0.238026 , 0.23434 , 0.211266 , 0.222162 , 0.296295 , 0.230374 , 0.206657 , 0.250917 , 0.267401 , 0.230448 , 0.175623 , 0.132067 , 0.101788 , 0.096993 , 0.116152 , 0.0715 , 0.095557 , 0.103242 , 0.133274 , 0.097007 
 741 , 0.151862 , 0.270585 , 0.292287 , 0.177609 , 0.272618 , 0.232626 , 0.345533 , 0.205412 , 0.290273 , 0.279719 , 0.212742 , 0.084688 , 0.16826 , 0.128754 , 0.125517 , 0.189882 , 0.132534 , 0.130488 , 0.154258 , 0.146447 , 0.301719 , 0.26624 , 0.264152 , 0.305205 , 0.278107 , 0.26916 , 0.289848 , 0.218376 , 0.216732 , 0.28341 , 0.299267 , 0.335493 , 0.309213 , 0.113005 , 0.329433 , 0.094771 , 0.180305 , 0.243311 , 0.235621 , 0.222819 , 0.272991 , 0.229682 , 0.267058 , 0.228454 , 0.24126 , 0.275141 , 0.266483 , 0.256191 , 0.229603 , 0.258158 , 0.196054 , 0.095962 , 0.238447 , 0.387426 , 0.265923 , 0.234182 , 0.093986 , 0.216349 , 0.232252 , 0.170465 , 0.239316 , 0.235733 , 0.2122 , 0.223296 , 0.298253 , 0.231701 , 0.207897 , 0.252253 , 0.26896 , 0.231878 , 0.176301 , 0.132497 , 0.102129 , 0.097247 , 0.116654 , 0.071752 , 0.095864 , 0.103535 , 0.133767 , 0.097345 
 742 , 0.152632 , 0.2718 , 0.293754 , 0.178335 , 0.273871 , 0.233569 , 0.347586 , 0.20645 , 0.291762 , 0.28151 , 0.213841 , 0.08492 , 0.169008 , 0.129224 , 0.125929 , 0.190728 , 0.132964 , 0.130912 , 0.15496 , 0.146896 , 0.303361 , 0.267453 , 0.265545 , 0.306932 , 0.279533 , 0.270496 , 0.291323 , 0.219427 , 0.217782 , 0.284871 , 0.301276 , 0.33788 , 0.311257 , 0.113503 , 0.331864 , 0.09506 , 0.180976 , 0.244354 , 0.236715 , 0.223822 , 0.274231 , 0.230895 , 0.26821 , 0.229417 , 0.242278 , 0.276592 , 0.267995 , 0.257603 , 0.230913 , 0.259529 , 0.196992 , 0.09628 , 0.239613 , 0.389964 , 0.267574 , 0.23556 , 0.094335 , 0.21751 , 0.233517 , 0.171107 , 0.24052 , 0.236981 , 0.213079 , 0.224387 , 0.30006 , 0.232924 , 0.209049 , 0.253582 , 0.270435 , 0.233213 , 0.176937 , 0.132908 , 0.10246 , 0.097491 , 0.117102 , 0.072008 , 0.096159 , 0.10383 , 0.134245 , 0.097636 
 743 , 0.153403 , 0.273023 , 0.295234 , 0.179062 , 0.275133 , 0.234514 , 0.349643 , 0.207494 , 0.293255 , 0.283314 , 0.214942 , 0.085152 , 0.169757 , 0.129696 , 0.126342 , 0.191575 , 0.133401 , 0.131342 , 0.155658 , 0.147346 , 0.305006 , 0.268668 , 0.266942 , 0.308673 , 0.280961 , 0.271835 , 0.292801 , 0.220485 , 0.218834 , 0.286336 , 0.303294 , 0.340277 , 0.313309 , 0.114001 , 0.334304 , 0.09535 , 0.181653 , 0.2454 , 0.237812 , 0.224826 , 0.275474 , 0.23211 , 0.26936 , 0.230379 , 0.243299 , 0.278047 , 0.269514 , 0.259017 , 0.232227 , 0.260902 , 0.197933 , 0.096599 , 0.240787 , 0.392516 , 0.269229 , 0.236942 , 0.094686 , 0.218675 , 0.234781 , 0.17175 , 0.241732 , 0.238238 , 0.213959 , 0.225481 , 0.301876 , 0.234154 , 0.210208 , 0.254915 , 0.271924 , 0.234556 , 0.17757 , 0.133326 , 0.102793 , 0.097731 , 0.117556 , 0.07226 , 0.096454 , 0.104131 , 0.134729 , 0.097928 
 744 , 0.154092 , 0.274137 , 0.296627 , 0.179721 , 0.276307 , 0.235358 , 0.351532 , 0.208439 , 0.29464 , 0.284953 , 0.215961 , 0.085385 , 0.170428 , 0.130149 , 0.126733 , 0.19237 , 0.133804 , 0.131719 , 0.156275 , 0.147774 , 0.306515 , 0.269816 , 0.268223 , 0.310297 , 0.282277 , 0.273073 , 0.294166 , 0.221477 , 0.21978 , 0.287676 , 0.305142 , 0.342492 , 0.315199 , 0.114445 , 0.336573 , 0.09563 , 0.182285 , 0.246361 , 0.238816 , 0.225746 , 0.276649 , 0.233258 , 0.270435 , 0.231318 , 0.244238 , 0.279367 , 0.270922 , 0.260326 , 0.233413 , 0.262192 , 0.198804 , 0.096904 , 0.241853 , 0.394848 , 0.270758 , 0.23823 , 0.094997 , 0.219729 , 0.235939 , 0.172336 , 0.242846 , 0.239397 , 0.214794 , 0.226505 , 0.303563 , 0.235287 , 0.21127 , 0.256151 , 0.273303 , 0.235798 , 0.178212 , 0.133753 , 0.103109 , 0.097987 , 0.117965 , 0.072512 , 0.09674 , 0.104426 , 0.135182 , 0.098216 
 745 , 0.154624 , 0.275092 , 0.297846 , 0.180251 , 0.277308 , 0.236063 , 0.35316 , 0.209192 , 0.295809 , 0.286298 , 0.216774 , 0.085603 , 0.17097 , 0.130566 , 0.127111 , 0.193025 , 0.134138 , 0.131988 , 0.156756 , 0.148141 , 0.307765 , 0.27082 , 0.269271 , 0.311685 , 0.28335 , 0.274107 , 0.29533 , 0.222369 , 0.220567 , 0.288814 , 0.306672 , 0.34434 , 0.316737 , 0.114783 , 0.338486 , 0.095888 , 0.182833 , 0.247175 , 0.239626 , 0.226524 , 0.277684 , 0.234246 , 0.27136 , 0.232176 , 0.245006 , 0.280477 , 0.272158 , 0.261399 , 0.234382 , 0.263333 , 0.199545 , 0.097174 , 0.242748 , 0.396786 , 0.272041 , 0.239321 , 0.095226 , 0.2206 , 0.236922 , 0.172815 , 0.243748 , 0.240363 , 0.215539 , 0.227355 , 0.305024 , 0.236204 , 0.212126 , 0.257174 , 0.274473 , 0.236819 , 0.178871 , 0.134171 , 0.10339 , 0.098263 , 0.11829 , 0.07274 , 0.09701 , 0.104695 , 0.135593 , 0.098493 
 746 , 0.155164 , 0.276068 , 0.299066 , 0.180785 , 0.278309 , 0.236785 , 0.354817 , 0.209933 , 0.296976 , 0.287649 , 0.217564 , 0.085811 , 0.171519 , 0.130982 , 0.127495 , 0.193672 , 0.134473 , 0.132255 , 0.157241 , 0.148511 , 0.309013 , 0.27182 , 0.270312 , 0.313072 , 0.284417 , 0.275128 , 0.296501 , 0.223272 , 0.221365 , 0.289966 , 0.308205 , 0.346177 , 0.318255 , 0.115125 , 0.340384 , 0.096148 , 0.183378 , 0.247995 , 0.24044 , 0.227308 , 0.278718 , 0.235225 , 0.27229 , 0.233031 , 0.245777 , 0.281603 , 0.273409 , 0.262457 , 0.235356 , 0.264486 , 0.200288 , 0.097445 , 0.243663 , 0.398724 , 0.273324 , 0.240412 , 0.095457 , 0.221477 , 0.237917 , 0.1733 , 0.24464 , 0.241328 , 0.21629 , 0.228187 , 0.306499 , 0.237109 , 0.212973 , 0.258181 , 0.275631 , 0.237818 , 0.179544 , 0.13459 , 0.10367 , 0.098544 , 0.118611 , 0.072961 , 0.09728 , 0.104957 , 0.136004 , 0.098779 
 747 , 0.155687 , 0.277029 , 0.300265 , 0.181299 , 0.279296 , 0.237494 , 0.356446 , 0.210664 , 0.298125 , 0.288985 , 0.218341 , 0.086012 , 0.172056 , 0.131388 , 0.12787 , 0.194305 , 0.134798 , 0.132512 , 0.157719 , 0.148872 , 0.310241 , 0.272814 , 0.271342 , 0.314442 , 0.285472 , 0.27614 , 0.297659 , 0.224164 , 0.222151 , 0.291102 , 0.309715 , 0.347998 , 0.319757 , 0.115462 , 0.342259 , 0.096402 , 0.183919 , 0.248797 , 0.241229 , 0.228082 , 0.279733 , 0.236196 , 0.273204 , 0.233872 , 0.246535 , 0.282706 , 0.274644 , 0.263505 , 0.236318 , 0.265627 , 0.201017 , 0.09771 , 0.244568 , 0.400646 , 0.274587 , 0.241478 , 0.095682 , 0.222339 , 0.2389 , 0.173773 , 0.245519 , 0.242278 , 0.217033 , 0.229013 , 0.307955 , 0.238002 , 0.213811 , 0.259183 , 0.276775 , 0.238806 , 0.180208 , 0.135001 , 0.103942 , 0.098815 , 0.118923 , 0.07318 , 0.097545 , 0.105217 , 0.136412 , 0.099055 
 748 , 0.155933 , 0.277501 , 0.300945 , 0.18147 , 0.279943 , 0.237915 , 0.357333 , 0.211023 , 0.298881 , 0.289816 , 0.218798 , 0.085983 , 0.172259 , 0.131615 , 0.127992 , 0.194659 , 0.13495 , 0.132621 , 0.157917 , 0.149013 , 0.310931 , 0.273453 , 0.27196 , 0.315339 , 0.286117 , 0.276721 , 0.298314 , 0.224722 , 0.22253 , 0.291857 , 0.310558 , 0.349119 , 0.320644 , 0.115592 , 0.343412 , 0.096498 , 0.184257 , 0.249158 , 0.241529 , 0.228487 , 0.280279 , 0.23681 , 0.273708 , 0.234368 , 0.246905 , 0.283255 , 0.275328 , 0.264128 , 0.236834 , 0.266301 , 0.201447 , 0.097859 , 0.245105 , 0.401827 , 0.275323 , 0.242025 , 0.095827 , 0.222752 , 0.239432 , 0.173983 , 0.246012 , 0.242743 , 0.21748 , 0.229521 , 0.308801 , 0.238577 , 0.214249 , 0.259791 , 0.277416 , 0.239356 , 0.180592 , 0.135234 , 0.104033 , 0.098931 , 0.119059 , 0.073252 , 0.097632 , 0.105332 , 0.136651 , 0.099172 
 749 , 0.156186 , 0.27795 , 0.301651 , 0.181612 , 0.28065 , 0.23833 , 0.358251 , 0.211386 , 0.299689 , 0.290652 , 0.219299 , 0.085958 , 0.172437 , 0.131833 , 0.128113 , 0.195036 , 0.135109 , 0.132731 , 0.15811 , 0.149152 , 0.311615 , 0.27407 , 0.272604 , 0.316234 , 0.286771 , 0.277308 , 0.298966 , 0.225269 , 0.222896 , 0.292646 , 0.311426 , 0.350272 , 0.32158 , 0.115719 , 0.3446 , 0.096594 , 0.184599 , 0.249523 , 0.241837 , 0.228857 , 0.280815 , 0.23746 , 0.274221 , 0.234884 , 0.247273 , 0.283788 , 0.275994 , 0.264796 , 0.237375 , 0.26696 , 0.201866 , 0.097993 , 0.245623 , 0.403033 , 0.276046 , 0.242589 , 0.09597 , 0.223156 , 0.239946 , 0.174176 , 0.24654 , 0.243208 , 0.217914 , 0.230058 , 0.30963 , 0.23919 , 0.214705 , 0.260404 , 0.278073 , 0.239942 , 0.180955 , 0.135477 , 0.104119 , 0.099038 , 0.119203 , 0.073328 , 0.097714 , 0.105433 , 0.136881 , 0.099279 
 750 , 0.156445 , 0.278414 , 0.302376 , 0.181756 , 0.281375 , 0.238748 , 0.359188 , 0.211753 , 0.300512 , 0.291506 , 0.219813 , 0.085935 , 0.172617 , 0.132053 , 0.128236 , 0.195425 , 0.135269 , 0.132847 , 0.158304 , 0.149294 , 0.312318 , 0.274705 , 0.273267 , 0.317143 , 0.287443 , 0.277908 , 0.299628 , 0.225825 , 0.223266 , 0.29345 , 0.312314 , 0.351445 , 0.322535 , 0.115843 , 0.345812 , 0.096691 , 0.184953 , 0.249892 , 0.242153 , 0.229231 , 0.28137 , 0.238119 , 0.274748 , 0.235404 , 0.24765 , 0.284336 , 0.276673 , 0.265477 , 0.237925 , 0.267634 , 0.202293 , 0.098138 , 0.246155 , 0.404265 , 0.276786 , 0.243161 , 0.096114 , 0.223569 , 0.240479 , 0.174377 , 0.247073 , 0.243681 , 0.218357 , 0.230607 , 0.310474 , 0.239817 , 0.215173 , 0.261031 , 0.278745 , 0.240536 , 0.181321 , 0.135728 , 0.104207 , 0.099151 , 0.119348 , 0.0734 , 0.097798 , 0.105541 , 0.137114 , 0.099387 
 751 , 0.156546 , 0.278701 , 0.30284 , 0.181793 , 0.281753 , 0.238979 , 0.359725 , 0.211864 , 0.30091 , 0.292029 , 0.220062 , 0.085907 , 0.17274 , 0.132115 , 0.128275 , 0.195555 , 0.135292 , 0.132851 , 0.158327 , 0.149351 , 0.312671 , 0.275022 , 0.273666 , 0.317754 , 0.287777 , 0.278223 , 0.300054 , 0.226124 , 0.223435 , 0.293906 , 0.312805 , 0.352177 , 0.323161 , 0.115902 , 0.346512 , 0.096732 , 0.18516 , 0.250072 , 0.242228 , 0.229425 , 0.281672 , 0.238573 , 0.27507 , 0.235693 , 0.247865 , 0.284624 , 0.277057 , 0.265908 , 0.238315 , 0.268034 , 0.202511 , 0.098217 , 0.246393 , 0.404955 , 0.277244 , 0.243479 , 0.096173 , 0.223778 , 0.240718 , 0.17446 , 0.247377 , 0.243957 , 0.218576 , 0.230887 , 0.31107 , 0.240197 , 0.215452 , 0.261451 , 0.279179 , 0.24089 , 0.181573 , 0.135856 , 0.104255 , 0.099206 , 0.11938 , 0.073414 , 0.097825 , 0.105588 , 0.137208 , 0.099445 
 752 , 0.156613 , 0.278951 , 0.303171 , 0.181822 , 0.281994 , 0.239138 , 0.360043 , 0.211933 , 0.301107 , 0.29236 , 0.220183 , 0.085855 , 0.172884 , 0.132116 , 0.128285 , 0.195604 , 0.135269 , 0.132799 , 0.158281 , 0.149343 , 0.312916 , 0.275239 , 0.273945 , 0.3183 , 0.287965 , 0.278449 , 0.300381 , 0.226312 , 0.223551 , 0.294133 , 0.313079 , 0.352719 , 0.323632 , 0.115917 , 0.347035 , 0.096737 , 0.185276 , 0.250145 , 0.242158 , 0.22956 , 0.281889 , 0.238928 , 0.275287 , 0.235842 , 0.24799 , 0.284793 , 0.277351 , 0.266182 , 0.238579 , 0.26836 , 0.202622 , 0.098289 , 0.246553 , 0.405373 , 0.277623 , 0.243691 , 0.096207 , 0.223871 , 0.24081 , 0.17448 , 0.247513 , 0.244145 , 0.218664 , 0.230998 , 0.31155 , 0.240433 , 0.215611 , 0.261772 , 0.279486 , 0.241145 , 0.181784 , 0.135919 , 0.104266 , 0.099207 , 0.119347 , 0.073401 , 0.097826 , 0.105598 , 0.137257 , 0.099465 
 753 , 0.156686 , 0.27922 , 0.303522 , 0.181852 , 0.282249 , 0.239307 , 0.360379 , 0.212001 , 0.301315 , 0.292711 , 0.220308 , 0.085793 , 0.173038 , 0.132112 , 0.128295 , 0.195658 , 0.135241 , 0.132748 , 0.158229 , 0.149334 , 0.313176 , 0.27547 , 0.274238 , 0.31888 , 0.288163 , 0.27869 , 0.300732 , 0.226509 , 0.223667 , 0.294369 , 0.313367 , 0.353285 , 0.324126 , 0.115937 , 0.347586 , 0.096747 , 0.185397 , 0.250223 , 0.242087 , 0.2297 , 0.282115 , 0.239302 , 0.275518 , 0.235997 , 0.248121 , 0.284977 , 0.277658 , 0.266475 , 0.238858 , 0.268701 , 0.202748 , 0.098371 , 0.246721 , 0.40581 , 0.278021 , 0.243912 , 0.096241 , 0.223963 , 0.240903 , 0.1745 , 0.247658 , 0.244337 , 0.218751 , 0.231114 , 0.312054 , 0.240683 , 0.215775 , 0.262109 , 0.279808 , 0.241414 , 0.18201 , 0.135987 , 0.104276 , 0.099212 , 0.119314 , 0.073392 , 0.097827 , 0.105613 , 0.13731 , 0.099484 
