JUN28LOF00160.spu,JUN28LOF00159.spu,JUN28LOF00158.spu,JUN28LOF00157.spu,JUN28LOF00156.spu,
Wavelength,JUN28LOF00161.spu,JUN28LOF00162.spu,JUN28LOF00163.spu,JUN28LOF00164.spu,JUN28LOF00165.spu,JUN28LOF00166.spu,JUN28LOF00167.spu,JUN28LOF00168.spu,JUN28LOF00169.spu,JUN28LOF00170.spu,JUN28LOF00171.spu,JUN28LOF00172.spu,JUN28LOF00173.spu,JUN28LOF00174.spu,JUN28LOF00175.spu,JUN28LOF00176.spu,JUN28LOF00177.spu,JUN28LOF00178.spu,JUN28LOF00179.spu,JUN28LOF00180.spu,JUN28LOF00181.spu,JUN28LOF00182.spu,JUN28LOF00183.spu,JUN28LOF00184.spu,JUN28LOF00185.spu,JUN28LOF00186.spu,JUN28LOF00187.spu,JUN28LOF00188.spu,JUN28LOF00189.spu,JUN28LOF00190.spu,JUN28LOF00191.spu,JUN28LOF00192.spu,JUN28LOF00193.spu,JUN28LOF00194.spu,JUN28LOF00195.spu,JUN28LOF00196.spu,JUN28LOF00197.spu,JUN28LOF00198.spu,JUN28LOF00199.spu,JUN28LOF00200.spu,JUN28LOF00201.spu,JUN28LOF00202.spu,JUN28LOF00203.spu,JUN28LOF00204.spu,JUN28LOF00205.spu,JUN28LOF00206.spu,JUN28LOF00207.spu,JUN28LOF00208.spu,JUN28LOF00209.spu,JUN28LOF00210.spu
  (nm),6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 
  time  ,:16:32 A,:16:43 A,:16:51 A,:16:59 A,:17:06 A,:17:37 A,:17:45 A,:17:50 A,:17:56 A,:18:02 A,:18:45 A,:18:53 A,:18:59 A,:19:07 A,:19:15 A,:19:53 A,:19:59 A,:20:07 A,:20:16 A,:20:23 A,:21:00 A,:21:09 A,:21:16 A,:21:24 A,:21:34 A,:22:11 A,:22:20 A,:22:26 A,:22:35 A,:22:44 A,:23:24 A,:23:31 A,:23:37 A,:23:45 A,:23:52 A,:24:27 A,:24:34 A,:24:42 A,:24:50 A,:24:56 A,:25:34 A,:25:40 A,:25:45 A,:25:54 A,:26:01 A,:26:37 A,:26:46 A,:26:54 A,:27:00 A,:27:06 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 734 , 0.291032 , 0.208753 , 0.307212 , 0.302399 , 0.305874 , 0.377052 , 0.29751 , 0.25261 , 0.278136 , 0.277108 , 0.257855 , 0.283035 , 0.286449 , 0.248819 , 0.30079 , 0.21486 , 0.261204 , 0.286941 , 0.20612 , 0.203573 , 0.197025 , 0.215913 , 0.253252 , 0.221724 , 0.263435 , 0.25433 , 0.300724 , 0.192342 , 0.282729 , 0.240607 , 0.313074 , 0.251402 , 0.24536 , 0.271001 , 0.291032 , 0.32609 , 0.260858 , 0.287773 , 0.266399 , 0.282238 , 0.291373 , 0.265752 , 0.327243 , 0.248263 , 0.284755 , 0.220866 , 0.295053 , 0.242261 , 0.251853 , 0.267582 
 735 , 0.293649 , 0.210432 , 0.309787 , 0.305111 , 0.308491 , 0.380979 , 0.300264 , 0.254974 , 0.28068 , 0.279746 , 0.259771 , 0.284754 , 0.288541 , 0.250569 , 0.303674 , 0.216575 , 0.263477 , 0.289917 , 0.207685 , 0.205359 , 0.198634 , 0.217896 , 0.254658 , 0.223657 , 0.265617 , 0.256667 , 0.302916 , 0.193888 , 0.28498 , 0.242518 , 0.315895 , 0.253517 , 0.24752 , 0.273357 , 0.293408 , 0.329466 , 0.26289 , 0.290118 , 0.268766 , 0.284819 , 0.293423 , 0.267536 , 0.32928 , 0.250449 , 0.286552 , 0.222392 , 0.297346 , 0.243994 , 0.253794 , 0.269711 
 736 , 0.296245 , 0.212105 , 0.312373 , 0.307813 , 0.311101 , 0.3849 , 0.302982 , 0.257332 , 0.283214 , 0.282389 , 0.261696 , 0.286467 , 0.290629 , 0.25231 , 0.306567 , 0.218284 , 0.265753 , 0.292872 , 0.209249 , 0.207153 , 0.200235 , 0.219872 , 0.256055 , 0.225589 , 0.267805 , 0.258981 , 0.305094 , 0.195444 , 0.287211 , 0.244432 , 0.318713 , 0.255648 , 0.249691 , 0.275688 , 0.295773 , 0.332825 , 0.264914 , 0.292464 , 0.271108 , 0.287387 , 0.295441 , 0.269313 , 0.331332 , 0.252632 , 0.288337 , 0.223925 , 0.299639 , 0.245734 , 0.255749 , 0.271837 
 737 , 0.298819 , 0.213762 , 0.314938 , 0.310489 , 0.313685 , 0.388782 , 0.305678 , 0.259675 , 0.285729 , 0.285009 , 0.26361 , 0.28817 , 0.292699 , 0.254038 , 0.309438 , 0.219977 , 0.268009 , 0.295804 , 0.210798 , 0.208926 , 0.201819 , 0.221834 , 0.257445 , 0.227501 , 0.269977 , 0.26128 , 0.307253 , 0.196983 , 0.289428 , 0.246338 , 0.321506 , 0.257762 , 0.251839 , 0.277999 , 0.298114 , 0.336151 , 0.266917 , 0.294793 , 0.273434 , 0.289936 , 0.297445 , 0.271079 , 0.333368 , 0.254803 , 0.290112 , 0.225443 , 0.301914 , 0.247461 , 0.257692 , 0.273942 
 738 , 0.301038 , 0.215211 , 0.317093 , 0.312727 , 0.315826 , 0.391998 , 0.308029 , 0.26166 , 0.287779 , 0.287164 , 0.26538 , 0.289692 , 0.294442 , 0.255558 , 0.311799 , 0.22146 , 0.269892 , 0.298303 , 0.212153 , 0.210401 , 0.203153 , 0.223514 , 0.258723 , 0.229141 , 0.27183 , 0.263285 , 0.309189 , 0.198278 , 0.291317 , 0.247937 , 0.323826 , 0.25955 , 0.253655 , 0.279956 , 0.30017 , 0.338912 , 0.268701 , 0.296677 , 0.275439 , 0.292069 , 0.299211 , 0.272608 , 0.335107 , 0.256613 , 0.291595 , 0.22683 , 0.30388 , 0.248956 , 0.259409 , 0.275757 
 739 , 0.303259 , 0.216649 , 0.319212 , 0.314976 , 0.317953 , 0.395141 , 0.310376 , 0.263647 , 0.289794 , 0.289273 , 0.267119 , 0.291204 , 0.296158 , 0.257091 , 0.314096 , 0.222917 , 0.271764 , 0.300783 , 0.213495 , 0.211842 , 0.204483 , 0.225166 , 0.259987 , 0.230777 , 0.273665 , 0.265304 , 0.311114 , 0.199519 , 0.293191 , 0.249494 , 0.326086 , 0.261296 , 0.255413 , 0.281904 , 0.302193 , 0.341669 , 0.270506 , 0.298488 , 0.277451 , 0.294161 , 0.30097 , 0.27412 , 0.336746 , 0.25836 , 0.293044 , 0.228179 , 0.305822 , 0.250404 , 0.261049 , 0.277537 
 740 , 0.305492 , 0.218091 , 0.321331 , 0.31723 , 0.32008 , 0.398288 , 0.31273 , 0.265628 , 0.291814 , 0.291389 , 0.268853 , 0.29272 , 0.297878 , 0.258623 , 0.316395 , 0.224378 , 0.273636 , 0.303264 , 0.214841 , 0.213287 , 0.205816 , 0.226823 , 0.261255 , 0.232417 , 0.275499 , 0.267329 , 0.313039 , 0.200764 , 0.295064 , 0.251055 , 0.328347 , 0.263047 , 0.25718 , 0.283852 , 0.304221 , 0.344429 , 0.27232 , 0.300298 , 0.279463 , 0.296259 , 0.302733 , 0.275641 , 0.338385 , 0.260111 , 0.294492 , 0.229531 , 0.30777 , 0.25186 , 0.262692 , 0.279316 
 741 , 0.307366 , 0.219277 , 0.323216 , 0.319227 , 0.322003 , 0.400981 , 0.3147 , 0.26724 , 0.29351 , 0.293165 , 0.27031 , 0.293992 , 0.299357 , 0.259946 , 0.318415 , 0.225626 , 0.275309 , 0.305335 , 0.216004 , 0.214522 , 0.206949 , 0.22822 , 0.262342 , 0.233762 , 0.277076 , 0.269011 , 0.314679 , 0.201803 , 0.296717 , 0.252379 , 0.330296 , 0.264575 , 0.258672 , 0.285521 , 0.305955 , 0.346812 , 0.273848 , 0.301874 , 0.281166 , 0.298062 , 0.304244 , 0.276918 , 0.339868 , 0.261555 , 0.295819 , 0.230651 , 0.309467 , 0.253176 , 0.264103 , 0.280847 
 742 , 0.30904 , 0.220356 , 0.32496 , 0.321089 , 0.323847 , 0.403505 , 0.316436 , 0.268698 , 0.295082 , 0.294797 , 0.27165 , 0.295112 , 0.300679 , 0.261115 , 0.320312 , 0.226777 , 0.276897 , 0.307227 , 0.217065 , 0.215678 , 0.207972 , 0.229504 , 0.263319 , 0.234945 , 0.278527 , 0.270491 , 0.316192 , 0.202776 , 0.298251 , 0.253597 , 0.332081 , 0.265976 , 0.260053 , 0.287025 , 0.307526 , 0.348986 , 0.27519 , 0.303402 , 0.282677 , 0.299765 , 0.305611 , 0.278055 , 0.341311 , 0.262857 , 0.297098 , 0.231673 , 0.311036 , 0.254435 , 0.265447 , 0.28224 
 743 , 0.310718 , 0.221448 , 0.326707 , 0.322955 , 0.325705 , 0.406043 , 0.318186 , 0.27016 , 0.296662 , 0.296443 , 0.272997 , 0.296235 , 0.302005 , 0.26229 , 0.322218 , 0.227935 , 0.278497 , 0.309132 , 0.218133 , 0.216847 , 0.208998 , 0.230797 , 0.264304 , 0.23613 , 0.279982 , 0.27198 , 0.317703 , 0.203756 , 0.299793 , 0.254822 , 0.333875 , 0.267384 , 0.261436 , 0.288538 , 0.309112 , 0.351169 , 0.276535 , 0.304938 , 0.284201 , 0.301471 , 0.306987 , 0.279199 , 0.342756 , 0.264166 , 0.298385 , 0.232703 , 0.312619 , 0.255702 , 0.2668 , 0.283642 
 744 , 0.312294 , 0.222475 , 0.328339 , 0.324722 , 0.327453 , 0.408439 , 0.319817 , 0.271533 , 0.298133 , 0.298001 , 0.274269 , 0.297318 , 0.303227 , 0.263434 , 0.324004 , 0.22898 , 0.280009 , 0.310934 , 0.219129 , 0.217942 , 0.209965 , 0.23199 , 0.265258 , 0.237232 , 0.281364 , 0.273372 , 0.31914 , 0.204657 , 0.301266 , 0.255992 , 0.335572 , 0.268711 , 0.262747 , 0.289968 , 0.310613 , 0.353202 , 0.277773 , 0.306385 , 0.285613 , 0.303069 , 0.308285 , 0.280269 , 0.344145 , 0.265416 , 0.299615 , 0.233677 , 0.314107 , 0.256894 , 0.268095 , 0.284991 
 745 , 0.313743 , 0.223422 , 0.329862 , 0.326366 , 0.329025 , 0.410602 , 0.321312 , 0.27275 , 0.299445 , 0.299425 , 0.27545 , 0.298368 , 0.30433 , 0.264552 , 0.32559 , 0.229884 , 0.281371 , 0.312594 , 0.220002 , 0.218914 , 0.210855 , 0.233053 , 0.266201 , 0.238209 , 0.282647 , 0.274623 , 0.320439 , 0.205434 , 0.302651 , 0.257085 , 0.33712 , 0.269912 , 0.263935 , 0.291268 , 0.312002 , 0.354991 , 0.278844 , 0.307694 , 0.286848 , 0.304453 , 0.30947 , 0.281182 , 0.34543 , 0.266584 , 0.300778 , 0.234534 , 0.315432 , 0.257962 , 0.269284 , 0.286281 
 746 , 0.315228 , 0.224392 , 0.331439 , 0.328051 , 0.330622 , 0.412799 , 0.322858 , 0.273978 , 0.300784 , 0.300861 , 0.276651 , 0.29944 , 0.305476 , 0.265683 , 0.327192 , 0.230806 , 0.282733 , 0.314282 , 0.220891 , 0.2199 , 0.211758 , 0.234144 , 0.267175 , 0.239209 , 0.283954 , 0.275889 , 0.321754 , 0.206218 , 0.30405 , 0.258196 , 0.338697 , 0.271131 , 0.265141 , 0.292586 , 0.313408 , 0.35681 , 0.279937 , 0.309013 , 0.288099 , 0.305844 , 0.310674 , 0.282084 , 0.346726 , 0.267768 , 0.301965 , 0.235401 , 0.316766 , 0.259044 , 0.270477 , 0.287593 
 747 , 0.316708 , 0.225359 , 0.333017 , 0.329731 , 0.332218 , 0.414993 , 0.324391 , 0.275208 , 0.302119 , 0.302293 , 0.277855 , 0.300506 , 0.306623 , 0.266818 , 0.328794 , 0.231727 , 0.2841 , 0.315966 , 0.221776 , 0.220885 , 0.212659 , 0.235229 , 0.268154 , 0.240204 , 0.285257 , 0.277153 , 0.323071 , 0.206997 , 0.305456 , 0.259303 , 0.340276 , 0.272352 , 0.266347 , 0.293903 , 0.314824 , 0.358622 , 0.281028 , 0.310335 , 0.289342 , 0.307233 , 0.311875 , 0.282984 , 0.348021 , 0.268947 , 0.303153 , 0.236263 , 0.3181 , 0.260122 , 0.271666 , 0.288901 
 748 , 0.317792 , 0.225975 , 0.33433 , 0.331093 , 0.333537 , 0.41673 , 0.325423 , 0.276129 , 0.303071 , 0.303374 , 0.278773 , 0.301357 , 0.30765 , 0.267659 , 0.330054 , 0.232376 , 0.285231 , 0.31719 , 0.222394 , 0.221638 , 0.21324 , 0.235989 , 0.268971 , 0.240866 , 0.286209 , 0.27811 , 0.32409 , 0.20757 , 0.3066 , 0.260131 , 0.341523 , 0.273278 , 0.26732 , 0.294812 , 0.316001 , 0.359964 , 0.281881 , 0.311288 , 0.290305 , 0.308319 , 0.312816 , 0.283564 , 0.349092 , 0.269789 , 0.304146 , 0.236874 , 0.319222 , 0.261027 , 0.272537 , 0.289852 
 749 , 0.318887 , 0.226564 , 0.335651 , 0.332461 , 0.334837 , 0.418549 , 0.326453 , 0.277052 , 0.30402 , 0.304453 , 0.279696 , 0.302237 , 0.308642 , 0.268513 , 0.331328 , 0.233001 , 0.286405 , 0.318424 , 0.223029 , 0.222385 , 0.213815 , 0.236752 , 0.26977 , 0.241535 , 0.287148 , 0.279072 , 0.325102 , 0.208151 , 0.307782 , 0.260948 , 0.342778 , 0.274238 , 0.268312 , 0.295712 , 0.317187 , 0.36129 , 0.282736 , 0.312229 , 0.291275 , 0.309431 , 0.31378 , 0.284169 , 0.350225 , 0.270657 , 0.305097 , 0.237469 , 0.320382 , 0.261916 , 0.273434 , 0.290781 
 750 , 0.320007 , 0.227173 , 0.336999 , 0.333861 , 0.336173 , 0.420419 , 0.327507 , 0.278003 , 0.304987 , 0.30556 , 0.280636 , 0.30314 , 0.309653 , 0.269383 , 0.332627 , 0.233635 , 0.287604 , 0.319687 , 0.223673 , 0.223152 , 0.214403 , 0.237537 , 0.270591 , 0.242213 , 0.288109 , 0.280057 , 0.326139 , 0.208751 , 0.308988 , 0.261781 , 0.344065 , 0.275226 , 0.269327 , 0.296631 , 0.318402 , 0.362646 , 0.283609 , 0.313189 , 0.29227 , 0.310567 , 0.314763 , 0.284785 , 0.351384 , 0.271546 , 0.306071 , 0.238079 , 0.321571 , 0.262828 , 0.274354 , 0.291733 
 751 , 0.320848 , 0.227628 , 0.3379 , 0.334931 , 0.337112 , 0.421738 , 0.328325 , 0.278616 , 0.305738 , 0.306411 , 0.281272 , 0.303849 , 0.31035 , 0.269986 , 0.333496 , 0.234072 , 0.288456 , 0.320613 , 0.224138 , 0.22372 , 0.214855 , 0.238137 , 0.271149 , 0.242744 , 0.288879 , 0.280818 , 0.326901 , 0.209272 , 0.309875 , 0.262378 , 0.344964 , 0.275981 , 0.270054 , 0.2973 , 0.319246 , 0.36356 , 0.284235 , 0.313898 , 0.293006 , 0.311399 , 0.315521 , 0.285227 , 0.352259 , 0.27224 , 0.306833 , 0.238565 , 0.322439 , 0.263511 , 0.275052 , 0.292479 
 752 , 0.321652 , 0.228105 , 0.338667 , 0.335892 , 0.337972 , 0.422834 , 0.329104 , 0.279075 , 0.306404 , 0.307251 , 0.281855 , 0.304502 , 0.31105 , 0.270515 , 0.334308 , 0.234469 , 0.289186 , 0.321438 , 0.224567 , 0.22428 , 0.215292 , 0.238676 , 0.271665 , 0.243285 , 0.28963 , 0.281541 , 0.327615 , 0.209747 , 0.310611 , 0.262954 , 0.345747 , 0.276645 , 0.270667 , 0.297996 , 0.319959 , 0.36434 , 0.28476 , 0.314582 , 0.293711 , 0.312105 , 0.316197 , 0.285612 , 0.352964 , 0.272841 , 0.307528 , 0.239057 , 0.323141 , 0.264182 , 0.275657 , 0.293241 
 753 , 0.322499 , 0.228605 , 0.339472 , 0.336908 , 0.338881 , 0.423987 , 0.329921 , 0.279556 , 0.307112 , 0.308132 , 0.282466 , 0.305191 , 0.311786 , 0.271077 , 0.335165 , 0.234891 , 0.289956 , 0.322305 , 0.225026 , 0.224869 , 0.215746 , 0.23924 , 0.272208 , 0.243857 , 0.290416 , 0.282304 , 0.328366 , 0.210245 , 0.311388 , 0.263562 , 0.346574 , 0.277342 , 0.271308 , 0.298733 , 0.320714 , 0.365165 , 0.285313 , 0.315303 , 0.294451 , 0.312853 , 0.316909 , 0.286015 , 0.353708 , 0.273474 , 0.308258 , 0.239575 , 0.323881 , 0.264891 , 0.276295 , 0.294043 
 754 , 0.323202 , 0.229118 , 0.34 , 0.337552 , 0.339546 , 0.424698 , 0.330599 , 0.279977 , 0.307723 , 0.308804 , 0.283006 , 0.305887 , 0.312334 , 0.271446 , 0.335806 , 0.235296 , 0.290423 , 0.323007 , 0.22542 , 0.225372 , 0.216298 , 0.239691 , 0.272575 , 0.244455 , 0.291078 , 0.282984 , 0.32899 , 0.210711 , 0.311901 , 0.264018 , 0.347138 , 0.277951 , 0.271868 , 0.299361 , 0.321255 , 0.365836 , 0.285849 , 0.315837 , 0.295129 , 0.313347 , 0.31743 , 0.286561 , 0.354219 , 0.274047 , 0.308788 , 0.24006 , 0.324394 , 0.265411 , 0.276822 , 0.294655 
 755 , 0.323632 , 0.229672 , 0.340005 , 0.337632 , 0.339825 , 0.424643 , 0.331038 , 0.280331 , 0.308188 , 0.309085 , 0.283341 , 0.306585 , 0.312488 , 0.271507 , 0.336024 , 0.235644 , 0.290376 , 0.323383 , 0.225674 , 0.225669 , 0.216967 , 0.239966 , 0.272654 , 0.245036 , 0.291491 , 0.283479 , 0.329371 , 0.211111 , 0.312021 , 0.26417 , 0.347194 , 0.278409 , 0.272293 , 0.299709 , 0.321487 , 0.366243 , 0.286362 , 0.316014 , 0.29568 , 0.313417 , 0.317622 , 0.287323 , 0.35434 , 0.274523 , 0.309011 , 0.240481 , 0.32454 , 0.265577 , 0.277109 , 0.294873 
 756 , 0.324098 , 0.230287 , 0.339988 , 0.337749 , 0.340142 , 0.424578 , 0.331516 , 0.280737 , 0.308703 , 0.309363 , 0.283672 , 0.307347 , 0.312612 , 0.27158 , 0.336244 , 0.236025 , 0.290325 , 0.323779 , 0.225937 , 0.225969 , 0.217694 , 0.240263 , 0.272744 , 0.245655 , 0.291931 , 0.284007 , 0.329783 , 0.211547 , 0.312176 , 0.26431 , 0.347236 , 0.278908 , 0.272776 , 0.300051 , 0.321758 , 0.366683 , 0.286927 , 0.316191 , 0.29627 , 0.313494 , 0.317839 , 0.288155 , 0.354479 , 0.275052 , 0.309261 , 0.240933 , 0.324699 , 0.265741 , 0.277392 , 0.295079 
 757 , 0.324611 , 0.230967 , 0.339962 , 0.337854 , 0.340505 , 0.4245 , 0.332052 , 0.281174 , 0.309277 , 0.309671 , 0.284038 , 0.308186 , 0.312763 , 0.271663 , 0.336486 , 0.236449 , 0.290265 , 0.324218 , 0.226235 , 0.226304 , 0.218506 , 0.2406 , 0.272844 , 0.246338 , 0.292415 , 0.284586 , 0.330237 , 0.212034 , 0.312348 , 0.264472 , 0.34728 , 0.279466 , 0.273302 , 0.300436 , 0.322062 , 0.367165 , 0.287545 , 0.316383 , 0.296918 , 0.313567 , 0.318081 , 0.289089 , 0.354641 , 0.275639 , 0.309533 , 0.241441 , 0.324872 , 0.26592 , 0.277704 , 0.295311 
 758 , 0.325151 , 0.231776 , 0.339921 , 0.337755 , 0.341002 , 0.424336 , 0.332693 , 0.28154 , 0.309963 , 0.309984 , 0.284458 , 0.309105 , 0.31304 , 0.271796 , 0.336855 , 0.237008 , 0.290146 , 0.324685 , 0.226692 , 0.226687 , 0.219484 , 0.240991 , 0.273025 , 0.247181 , 0.292937 , 0.285179 , 0.330775 , 0.212663 , 0.312547 , 0.264732 , 0.347261 , 0.280174 , 0.273824 , 0.30095 , 0.322376 , 0.367671 , 0.288256 , 0.316593 , 0.297587 , 0.313532 , 0.318457 , 0.290374 , 0.354882 , 0.276372 , 0.309794 , 0.242087 , 0.325019 , 0.266071 , 0.27813 , 0.295558 
 759 , 0.325731 , 0.232617 , 0.339893 , 0.337599 , 0.34147 , 0.424086 , 0.33333 , 0.281943 , 0.310767 , 0.310347 , 0.284959 , 0.310061 , 0.313321 , 0.271918 , 0.337259 , 0.237614 , 0.289978 , 0.325211 , 0.22718 , 0.227079 , 0.220521 , 0.241363 , 0.273144 , 0.248054 , 0.293514 , 0.285798 , 0.331344 , 0.213341 , 0.312673 , 0.265014 , 0.347226 , 0.280892 , 0.274318 , 0.301506 , 0.322609 , 0.368196 , 0.289016 , 0.316778 , 0.298267 , 0.313438 , 0.318828 , 0.291725 , 0.355075 , 0.277106 , 0.310013 , 0.242733 , 0.325216 , 0.266204 , 0.278619 , 0.295813 
 760 , 0.326365 , 0.233531 , 0.339856 , 0.337422 , 0.341975 , 0.423812 , 0.334019 , 0.28238 , 0.31164 , 0.310739 , 0.285511 , 0.311102 , 0.313631 , 0.272053 , 0.337699 , 0.238271 , 0.289793 , 0.325785 , 0.227705 , 0.227502 , 0.221649 , 0.241776 , 0.273272 , 0.249003 , 0.294144 , 0.28647 , 0.331963 , 0.214081 , 0.312811 , 0.265326 , 0.347189 , 0.281671 , 0.27486 , 0.302112 , 0.322861 , 0.368769 , 0.289841 , 0.316981 , 0.299007 , 0.313338 , 0.319234 , 0.293196 , 0.355279 , 0.277895 , 0.310255 , 0.243432 , 0.325433 , 0.266344 , 0.279152 , 0.296088 
 761 , 0.327384 , 0.23428 , 0.340715 , 0.338268 , 0.343001 , 0.424631 , 0.334838 , 0.283015 , 0.312542 , 0.311534 , 0.286377 , 0.312082 , 0.31427 , 0.272819 , 0.338526 , 0.238858 , 0.29049 , 0.326727 , 0.228336 , 0.228047 , 0.222305 , 0.242402 , 0.273962 , 0.249592 , 0.29499 , 0.287102 , 0.332862 , 0.214664 , 0.313541 , 0.265949 , 0.34791 , 0.282518 , 0.275612 , 0.302879 , 0.32369 , 0.369533 , 0.290562 , 0.317638 , 0.299796 , 0.313965 , 0.319898 , 0.293873 , 0.356084 , 0.278566 , 0.31098 , 0.244083 , 0.326251 , 0.267087 , 0.279859 , 0.296801 
 762 , 0.328391 , 0.234992 , 0.34178 , 0.339431 , 0.344258 , 0.42589 , 0.335691 , 0.283684 , 0.313355 , 0.312405 , 0.287378 , 0.313012 , 0.315065 , 0.273698 , 0.339416 , 0.239444 , 0.291498 , 0.327778 , 0.229059 , 0.228674 , 0.222876 , 0.243133 , 0.274898 , 0.250157 , 0.295852 , 0.287794 , 0.333831 , 0.215218 , 0.314493 , 0.266669 , 0.348872 , 0.283398 , 0.276493 , 0.303723 , 0.324749 , 0.370132 , 0.291311 , 0.318598 , 0.300642 , 0.314981 , 0.320671 , 0.294402 , 0.357169 , 0.279252 , 0.312015 , 0.24479 , 0.327186 , 0.268103 , 0.280655 , 0.29766 
 763 , 0.329405 , 0.235706 , 0.342842 , 0.340587 , 0.345513 , 0.427148 , 0.336538 , 0.284359 , 0.314164 , 0.313271 , 0.288376 , 0.313939 , 0.315865 , 0.27458 , 0.340306 , 0.240032 , 0.292504 , 0.328826 , 0.229784 , 0.229298 , 0.223449 , 0.243867 , 0.275838 , 0.250718 , 0.296709 , 0.288486 , 0.334801 , 0.215774 , 0.315452 , 0.267384 , 0.349839 , 0.284275 , 0.277372 , 0.304562 , 0.32581 , 0.370732 , 0.29206 , 0.319554 , 0.301489 , 0.316 , 0.321437 , 0.29493 , 0.358255 , 0.279939 , 0.313052 , 0.245495 , 0.328122 , 0.269112 , 0.281452 , 0.298515 
 764 , 0.330427 , 0.236219 , 0.344244 , 0.342104 , 0.346906 , 0.42879 , 0.337327 , 0.285062 , 0.314831 , 0.314221 , 0.289384 , 0.31478 , 0.316775 , 0.275556 , 0.34139 , 0.240597 , 0.293824 , 0.329873 , 0.230507 , 0.229939 , 0.223855 , 0.244614 , 0.276911 , 0.25107 , 0.297608 , 0.289125 , 0.335766 , 0.216189 , 0.31664 , 0.268216 , 0.351046 , 0.285083 , 0.278244 , 0.305372 , 0.32703 , 0.371387 , 0.292682 , 0.320621 , 0.302255 , 0.317209 , 0.322327 , 0.29507 , 0.359539 , 0.280503 , 0.314247 , 0.246082 , 0.329232 , 0.270294 , 0.282348 , 0.299494 
 765 , 0.331441 , 0.23643 , 0.346178 , 0.344065 , 0.348415 , 0.430941 , 0.338121 , 0.285856 , 0.315274 , 0.315315 , 0.290355 , 0.315593 , 0.31784 , 0.276729 , 0.342821 , 0.241114 , 0.295513 , 0.330942 , 0.231216 , 0.230609 , 0.224017 , 0.245429 , 0.27823 , 0.251157 , 0.298634 , 0.289708 , 0.336856 , 0.216473 , 0.318215 , 0.269268 , 0.352647 , 0.285861 , 0.27913 , 0.306219 , 0.328489 , 0.372532 , 0.293127 , 0.3218 , 0.30301 , 0.318668 , 0.32346 , 0.294731 , 0.361116 , 0.280986 , 0.315603 , 0.246596 , 0.33068 , 0.2717 , 0.283455 , 0.300732 
 766 , 0.332414 , 0.236615 , 0.34806 , 0.345939 , 0.349839 , 0.433006 , 0.338909 , 0.286624 , 0.315681 , 0.316372 , 0.291267 , 0.316398 , 0.318869 , 0.277881 , 0.344222 , 0.241598 , 0.297122 , 0.331976 , 0.231885 , 0.231261 , 0.224168 , 0.24622 , 0.279516 , 0.251249 , 0.299639 , 0.290261 , 0.337934 , 0.216766 , 0.319756 , 0.270304 , 0.354213 , 0.28663 , 0.279981 , 0.307062 , 0.329908 , 0.373779 , 0.293552 , 0.322913 , 0.303771 , 0.320066 , 0.324579 , 0.294419 , 0.362632 , 0.281477 , 0.316888 , 0.247112 , 0.3321 , 0.273043 , 0.284535 , 0.301955 
 767 , 0.33333 , 0.236796 , 0.349788 , 0.347661 , 0.35115 , 0.434925 , 0.339659 , 0.287333 , 0.316074 , 0.317362 , 0.292105 , 0.31715 , 0.319831 , 0.278953 , 0.345503 , 0.24205 , 0.298605 , 0.332941 , 0.232511 , 0.231864 , 0.224323 , 0.246967 , 0.280708 , 0.251351 , 0.300572 , 0.290769 , 0.338945 , 0.21704 , 0.321166 , 0.271267 , 0.355673 , 0.287343 , 0.28077 , 0.307854 , 0.331207 , 0.374932 , 0.293952 , 0.323941 , 0.304469 , 0.321353 , 0.325607 , 0.29417 , 0.364043 , 0.281945 , 0.318077 , 0.247603 , 0.333418 , 0.274269 , 0.285537 , 0.303082 
