  time  ,30:30 PM,30:40 PM,30:53 PM,31:01 PM,31:09 PM,31:43 PM,31:49 PM,31:56 PM,32:03 PM,32:10 PM,43:57 PM,44:14 PM,44:27 PM,44:35 PM,44:42 PM,45:10 PM,45:17 PM,45:25 PM,45:32 PM,45:41 PM,46:05 PM,46:12 PM,46:39 PM,46:56 PM,47:07 PM,47:36 PM,47:44 PM,47:54 PM,48:04 PM,48:15 PM,48:25 PM,48:34 PM,48:43 PM,48:53 PM,49:01 PM,50:05 PM,50:18 PM,50:27 PM,50:35 PM,50:43 PM,51:38 PM,51:47 PM,52:01 PM,52:11 PM,52:18 PM,52:40 PM,52:53 PM,53:02 PM,53:15 PM,53:25 PM,53:35 PM,53:43 PM,53:51 PM,54:03 PM,54:12 PM,54:55 PM,55:11 PM,55:19 PM,55:37 PM,55:50 PM,59:55 PM,00:03 PM,00:12 PM,00:19 PM,00:29 PM,00:48 PM,00:56 PM,01:03 PM,01:09 PM,01:14 PM,01:27 PM,01:42 PM,01:53 PM,02:02 PM,02:11 PM,02:28 PM,02:55 PM,03:06 PM,03:14 PM,03:23 PM,03:54 PM,04:02 PM,04:09 PM,04:16 PM,04:25 PM,05:42 PM,05:53 PM,06:01 PM,06:08 PM,06:17 PM,07:30 PM,07:37 PM,08:06 PM,08:16 PM,08:25 PM,09:01 PM,09:09 PM,09:16 PM,09:23 PM,09:29 PM,09:45 PM,10:14 PM,10:26 PM,10:35 PM,10:46 PM,10:59 PM,11:12 PM,11:26 PM,11:38 PM,11:50 PM,14:43 PM,14:52 PM,15:01 PM,15:12 PM,15:20 PM,15:43 PM,15:53 PM,16:02 PM,16:12 PM,16:28 PM,16:41 PM,16:52 PM,17:03 PM,17:14 PM,17:24 PM,17:47 PM,17:55 PM,18:02 PM,18:10 PM,18:17 PM,19:04 PM,19:13 PM,19:24 PM,19:30 PM,19:37 PM,20:21 PM,20:28 PM,20:37 PM,20:44 PM,20:53 PM,21:22 PM,21:30 PM,21:39 PM,21:46 PM,21:55 PM,22:15 PM,22:22 PM,22:31 PM,22:40 PM,22:47 PM,23:04 PM,23:14 PM,23:32 PM,23:42 PM,23:53 PM,24:06 PM,24:16 PM,24:24 PM,24:36 PM,24:46 PM,25:15 PM,25:23 PM,25:32 PM,25:41 PM,25:50 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 960 , 0.347408 , 0.568329 , 0.456841 , 0.385542 , 0.468171 , 0.294995 , 0.336728 , 0.321811 , 0.305803 , 0.2907 , 0.379842 , 0.379122 , 0.378124 , 0.417453 , 0.394004 , 0.461275 , 0.489101 , 0.397394 , 0.482275 , 0.4647 , 0.322531 , 0.25014 , 0.342613 , 0.344366 , 0.37131 , 0.245427 , 0.295936 , 0.395142 , 0.312153 , 0.311909 , 0.459128 , 0.613347 , 0.349393 , 0.516439 , 0.462761 , 0.284443 , 0.349311 , 0.357623 , 0.358006 , 0.37456 , 0.398717 , 0.393261 , 0.342811 , 0.315229 , 0.34894 , 0.513792 , 0.473859 , 0.388629 , 0.341186 , 0.424233 , 0.475078 , 0.415724 , 0.45243 , 0.483877 , 0.485502 , 0.373759 , 0.434158 , 0.516044 , 0.433044 , 0.34923 , 0.429166 , 0.372308 , 0.439788 , 0.407992 , 0.39823 , 0.47228 , 0.438952 , 0.428644 , 0.418626 , 0.417697 , 0.3978 , 0.470527 , 0.458536 , 0.418846 , 0.401167 , 0.420356 , 0.399983 , 0.46643 , 0.377439 , 0.428319 , 0.49703 , 0.535361 , 0.494522 , 0.491794 , 0.521628 , 0.284095 , 0.337935 , 0.427019 , 0.268481 , 0.268354 , 0.375303 , 0.34533 , 0.371913 , 0.337622 , 0.335521 , 0.403732 , 0.368883 , 0.373527 , 0.36431 , 0.470249 , 0.330448 , 0.274773 , 0.316332 , 0.32469 , 0.261598 , 0.584395 , 0.424233 , 0.46968 , 0.252497 , 0.349068 , 0.355 , 0.38048 , 0.405822 , 0.457456 , 0.34223 , 0.44738 , 0.466743 , 0.437118 , 0.460591 , 0.431128 , 0.407888 , 0.41988 , 0.434785 , 0.434878 , 0.491771 , 0.42934 , 0.392135 , 0.350716 , 0.346305 , 0.472246 , 0.397789 , 0.400633 , 0.424581 , 0.384683 , 0.373968 , 0.353479 , 0.366713 , 0.411707 , 0.412218 , 0.37564 , 0.312199 , 0.364925 , 0.422178 , 0.290108 , 0.374653 , 0.348197 , 0.294148 , 0.324017 , 0.309924 , 0.343438 , 0.292848 , 0.166199 , 0.429015 , 0.367978 , 0.475566 , 0.400888 , 0.295576 , 0.349207 , 0.314695 , 0.374966 , 0.344436 , 0.359631 , 0.411719 , 0.368849 , 0.33956 
 961 , 0.346773 , 0.568772 , 0.457185 , 0.385798 , 0.467546 , 0.295736 , 0.336679 , 0.321923 , 0.306434 , 0.290177 , 0.380286 , 0.379763 , 0.3786 , 0.417707 , 0.394275 , 0.462069 , 0.489699 , 0.397345 , 0.482745 , 0.465139 , 0.323225 , 0.250315 , 0.34325 , 0.344552 , 0.371797 , 0.245384 , 0.296957 , 0.396601 , 0.312957 , 0.312504 , 0.459662 , 0.613961 , 0.350064 , 0.516549 , 0.462953 , 0.284979 , 0.350203 , 0.358727 , 0.358064 , 0.37467 , 0.399869 , 0.393078 , 0.343726 , 0.315853 , 0.349506 , 0.514246 , 0.474058 , 0.389484 , 0.341517 , 0.425742 , 0.475326 , 0.416683 , 0.452697 , 0.48471 , 0.486164 , 0.374181 , 0.434905 , 0.516595 , 0.433254 , 0.350122 , 0.429998 , 0.373867 , 0.440359 , 0.408625 , 0.399369 , 0.473105 , 0.439882 , 0.428579 , 0.419521 , 0.417939 , 0.398415 , 0.471081 , 0.45943 , 0.419172 , 0.402066 , 0.421428 , 0.401008 , 0.467198 , 0.378798 , 0.428172 , 0.498897 , 0.535864 , 0.494548 , 0.493455 , 0.521549 , 0.284247 , 0.33897 , 0.427475 , 0.269304 , 0.269502 , 0.376391 , 0.346331 , 0.372379 , 0.338354 , 0.33604 , 0.404369 , 0.369379 , 0.37467 , 0.365379 , 0.47086 , 0.331284 , 0.275653 , 0.316725 , 0.325156 , 0.262629 , 0.58668 , 0.424544 , 0.470674 , 0.253385 , 0.349215 , 0.355727 , 0.381379 , 0.406822 , 0.457627 , 0.342668 , 0.447604 , 0.467 , 0.437452 , 0.460848 , 0.431196 , 0.407555 , 0.420195 , 0.434498 , 0.435126 , 0.492141 , 0.429975 , 0.392764 , 0.351075 , 0.346843 , 0.472744 , 0.399066 , 0.401415 , 0.424998 , 0.385705 , 0.375274 , 0.354506 , 0.367751 , 0.411776 , 0.412125 , 0.378251 , 0.312864 , 0.364832 , 0.422533 , 0.290491 , 0.37496 , 0.349075 , 0.294898 , 0.323935 , 0.31019 , 0.343587 , 0.293212 , 0.16659 , 0.429661 , 0.367588 , 0.475721 , 0.401473 , 0.29648 , 0.349715 , 0.315911 , 0.375414 , 0.345226 , 0.360425 , 0.412369 , 0.369588 , 0.340331 
 962 , 0.346172 , 0.569196 , 0.457521 , 0.386041 , 0.466955 , 0.296437 , 0.336632 , 0.322015 , 0.307036 , 0.289682 , 0.380694 , 0.380368 , 0.379052 , 0.417943 , 0.39452 , 0.462808 , 0.490273 , 0.397292 , 0.48318 , 0.465557 , 0.323879 , 0.250488 , 0.343854 , 0.344727 , 0.37225 , 0.245352 , 0.297928 , 0.397991 , 0.31371 , 0.31307 , 0.460176 , 0.614527 , 0.350691 , 0.516654 , 0.463146 , 0.285489 , 0.351052 , 0.359776 , 0.35811 , 0.374766 , 0.400961 , 0.392901 , 0.344599 , 0.316436 , 0.350039 , 0.514686 , 0.474246 , 0.390304 , 0.341827 , 0.427179 , 0.475562 , 0.417605 , 0.452955 , 0.485498 , 0.48679 , 0.37458 , 0.4356 , 0.517109 , 0.433445 , 0.350982 , 0.430778 , 0.375337 , 0.440911 , 0.409219 , 0.40046 , 0.473873 , 0.44076 , 0.428507 , 0.420365 , 0.418176 , 0.398993 , 0.471602 , 0.460269 , 0.419469 , 0.402918 , 0.42245 , 0.401986 , 0.467922 , 0.380089 , 0.428029 , 0.500674 , 0.536327 , 0.494571 , 0.495025 , 0.521465 , 0.284394 , 0.339952 , 0.42789 , 0.270079 , 0.270592 , 0.377422 , 0.347278 , 0.372821 , 0.339043 , 0.336528 , 0.404968 , 0.369839 , 0.375756 , 0.366391 , 0.471439 , 0.332067 , 0.276474 , 0.3171 , 0.325591 , 0.263592 , 0.588833 , 0.424826 , 0.471614 , 0.254216 , 0.349351 , 0.35641 , 0.38222 , 0.407763 , 0.457788 , 0.343085 , 0.447818 , 0.467258 , 0.437767 , 0.461096 , 0.431267 , 0.407227 , 0.420482 , 0.434237 , 0.435367 , 0.492486 , 0.430557 , 0.393355 , 0.351425 , 0.347348 , 0.47321 , 0.400274 , 0.402149 , 0.425374 , 0.386681 , 0.376513 , 0.355478 , 0.368744 , 0.411851 , 0.412049 , 0.380718 , 0.313489 , 0.364749 , 0.42287 , 0.290847 , 0.375255 , 0.34991 , 0.295622 , 0.323867 , 0.310438 , 0.343726 , 0.293549 , 0.166953 , 0.430266 , 0.36723 , 0.475888 , 0.402021 , 0.297334 , 0.350202 , 0.317053 , 0.375838 , 0.345974 , 0.361162 , 0.412993 , 0.370293 , 0.341058 
 963 , 0.345333 , 0.569213 , 0.458052 , 0.38665 , 0.467495 , 0.296838 , 0.337156 , 0.322509 , 0.307443 , 0.28952 , 0.380889 , 0.380366 , 0.379077 , 0.417617 , 0.394526 , 0.462849 , 0.490122 , 0.39736 , 0.483002 , 0.465346 , 0.323914 , 0.250457 , 0.344369 , 0.343963 , 0.371736 , 0.24509 , 0.297326 , 0.398568 , 0.313901 , 0.313483 , 0.460491 , 0.61434 , 0.3507 , 0.517047 , 0.462814 , 0.286395 , 0.351315 , 0.359679 , 0.358517 , 0.374674 , 0.401913 , 0.392934 , 0.345113 , 0.31684 , 0.350212 , 0.513656 , 0.474116 , 0.390971 , 0.341663 , 0.428025 , 0.475498 , 0.417838 , 0.453057 , 0.485383 , 0.486463 , 0.375174 , 0.435819 , 0.517361 , 0.433705 , 0.351373 , 0.43101 , 0.375882 , 0.441069 , 0.409173 , 0.400949 , 0.474104 , 0.441058 , 0.428292 , 0.420765 , 0.418674 , 0.399102 , 0.471595 , 0.460642 , 0.419639 , 0.40333 , 0.423414 , 0.40225 , 0.467693 , 0.380529 , 0.428211 , 0.499961 , 0.536469 , 0.495152 , 0.495024 , 0.521578 , 0.284734 , 0.339839 , 0.427804 , 0.270319 , 0.270772 , 0.377706 , 0.347412 , 0.372816 , 0.339235 , 0.336831 , 0.405979 , 0.36925 , 0.376742 , 0.367484 , 0.47134 , 0.333671 , 0.277149 , 0.317409 , 0.326191 , 0.264337 , 0.5904 , 0.425342 , 0.472246 , 0.254882 , 0.349294 , 0.356682 , 0.383003 , 0.407942 , 0.457935 , 0.343556 , 0.447679 , 0.467507 , 0.438177 , 0.462012 , 0.431394 , 0.406978 , 0.420498 , 0.434123 , 0.435029 , 0.492724 , 0.429884 , 0.393503 , 0.352094 , 0.348144 , 0.473558 , 0.401146 , 0.402656 , 0.425342 , 0.387115 , 0.37766 , 0.35631 , 0.369413 , 0.412088 , 0.412425 , 0.380982 , 0.314227 , 0.364708 , 0.422891 , 0.291123 , 0.375197 , 0.350642 , 0.296408 , 0.323577 , 0.310753 , 0.34351 , 0.293818 , 0.167474 , 0.430464 , 0.366927 , 0.475429 , 0.402111 , 0.298104 , 0.350711 , 0.317572 , 0.37579 , 0.346541 , 0.361735 , 0.413157 , 0.370864 , 0.341581 
 964 , 0.344464 , 0.56894 , 0.458554 , 0.387263 , 0.468296 , 0.296987 , 0.337556 , 0.322787 , 0.307843 , 0.289614 , 0.380888 , 0.380134 , 0.378903 , 0.417509 , 0.394287 , 0.462456 , 0.489405 , 0.397179 , 0.482485 , 0.464917 , 0.32389 , 0.250345 , 0.344592 , 0.342978 , 0.371286 , 0.244737 , 0.296708 , 0.398433 , 0.313997 , 0.3138 , 0.460482 , 0.614003 , 0.350595 , 0.51748 , 0.462769 , 0.287176 , 0.351408 , 0.359245 , 0.35921 , 0.374583 , 0.402763 , 0.393045 , 0.345475 , 0.317167 , 0.350154 , 0.512778 , 0.473753 , 0.391501 , 0.341167 , 0.428192 , 0.47539 , 0.417869 , 0.452911 , 0.484923 , 0.486061 , 0.375768 , 0.435878 , 0.517411 , 0.434554 , 0.35164 , 0.430978 , 0.375814 , 0.441057 , 0.408894 , 0.400999 , 0.474113 , 0.441103 , 0.428238 , 0.420726 , 0.419472 , 0.399083 , 0.471896 , 0.460459 , 0.419855 , 0.403379 , 0.424104 , 0.402229 , 0.467448 , 0.381074 , 0.428366 , 0.498798 , 0.536104 , 0.495315 , 0.494909 , 0.521881 , 0.285039 , 0.339646 , 0.427483 , 0.270456 , 0.27099 , 0.377242 , 0.34688 , 0.372691 , 0.339298 , 0.336906 , 0.406955 , 0.368418 , 0.376987 , 0.368012 , 0.470653 , 0.3347 , 0.277597 , 0.317631 , 0.32663 , 0.264743 , 0.591129 , 0.425626 , 0.472383 , 0.255315 , 0.34883 , 0.356726 , 0.383338 , 0.407559 , 0.457939 , 0.344046 , 0.447454 , 0.467623 , 0.438177 , 0.462525 , 0.431152 , 0.406502 , 0.420052 , 0.433962 , 0.434206 , 0.492331 , 0.429062 , 0.393312 , 0.352569 , 0.348517 , 0.473811 , 0.401196 , 0.402717 , 0.424836 , 0.386845 , 0.377974 , 0.356528 , 0.369544 , 0.412192 , 0.412168 , 0.380586 , 0.314752 , 0.364459 , 0.422653 , 0.291472 , 0.374723 , 0.350851 , 0.296685 , 0.322856 , 0.310885 , 0.343187 , 0.293713 , 0.167837 , 0.429922 , 0.366572 , 0.474659 , 0.401893 , 0.298624 , 0.350909 , 0.317817 , 0.375907 , 0.346752 , 0.362032 , 0.413179 , 0.371216 , 0.342003 
 965 , 0.343614 , 0.568613 , 0.459023 , 0.387833 , 0.469093 , 0.297072 , 0.337899 , 0.322997 , 0.308222 , 0.289766 , 0.380829 , 0.379865 , 0.378703 , 0.417475 , 0.394012 , 0.461996 , 0.488595 , 0.396951 , 0.481928 , 0.464482 , 0.323868 , 0.250227 , 0.344729 , 0.342011 , 0.37091 , 0.244396 , 0.296166 , 0.398159 , 0.314088 , 0.314088 , 0.460405 , 0.613657 , 0.350478 , 0.517912 , 0.462798 , 0.287884 , 0.351466 , 0.358772 , 0.359945 , 0.374499 , 0.403548 , 0.393164 , 0.345797 , 0.317468 , 0.350037 , 0.512035 , 0.473344 , 0.391956 , 0.340605 , 0.428184 , 0.475273 , 0.417882 , 0.452716 , 0.484414 , 0.48568 , 0.376334 , 0.43592 , 0.517413 , 0.435525 , 0.351884 , 0.430891 , 0.375614 , 0.441031 , 0.408578 , 0.400947 , 0.474076 , 0.441101 , 0.428219 , 0.4206 , 0.420309 , 0.399042 , 0.472276 , 0.460161 , 0.4201 , 0.403339 , 0.4247 , 0.402155 , 0.467235 , 0.381654 , 0.42851 , 0.497644 , 0.535625 , 0.495355 , 0.494821 , 0.522221 , 0.28534 , 0.339467 , 0.427127 , 0.270589 , 0.271228 , 0.376648 , 0.346227 , 0.372559 , 0.339339 , 0.336935 , 0.407869 , 0.367599 , 0.377031 , 0.368377 , 0.46986 , 0.335518 , 0.277953 , 0.317816 , 0.327016 , 0.26506 , 0.591611 , 0.425815 , 0.472392 , 0.255686 , 0.348295 , 0.356716 , 0.383547 , 0.407068 , 0.457919 , 0.344531 , 0.447245 , 0.467699 , 0.438057 , 0.462879 , 0.430821 , 0.406011 , 0.419531 , 0.433783 , 0.433318 , 0.491801 , 0.428277 , 0.39306 , 0.352952 , 0.348771 , 0.47403 , 0.40104 , 0.402677 , 0.424247 , 0.386439 , 0.378065 , 0.356588 , 0.369562 , 0.41226 , 0.411749 , 0.380109 , 0.315191 , 0.364184 , 0.422388 , 0.291821 , 0.374174 , 0.350931 , 0.296804 , 0.322068 , 0.310963 , 0.342882 , 0.293517 , 0.168131 , 0.429241 , 0.366229 , 0.473856 , 0.401609 , 0.299069 , 0.351024 , 0.318014 , 0.376067 , 0.346854 , 0.362245 , 0.413189 , 0.37149 , 0.342394 
 966 , 0.343137 , 0.568665 , 0.459296 , 0.388039 , 0.469441 , 0.296914 , 0.338065 , 0.323234 , 0.308367 , 0.290404 , 0.38098 , 0.379917 , 0.37883 , 0.41762 , 0.393976 , 0.461716 , 0.48814 , 0.39691 , 0.481911 , 0.464602 , 0.324157 , 0.250317 , 0.344785 , 0.341618 , 0.37059 , 0.244544 , 0.296236 , 0.39795 , 0.314211 , 0.314375 , 0.460523 , 0.61379 , 0.350652 , 0.518153 , 0.463235 , 0.288242 , 0.351727 , 0.358704 , 0.360364 , 0.374844 , 0.404413 , 0.393871 , 0.346094 , 0.317869 , 0.350477 , 0.512146 , 0.473555 , 0.392258 , 0.340496 , 0.428313 , 0.475577 , 0.418333 , 0.452775 , 0.484576 , 0.485698 , 0.377053 , 0.436237 , 0.517814 , 0.436378 , 0.352335 , 0.431095 , 0.375452 , 0.441228 , 0.408807 , 0.400661 , 0.474069 , 0.441438 , 0.428652 , 0.420869 , 0.421067 , 0.399212 , 0.472573 , 0.460231 , 0.420541 , 0.403408 , 0.425088 , 0.402064 , 0.467723 , 0.38202 , 0.428758 , 0.497549 , 0.535217 , 0.495585 , 0.494907 , 0.522676 , 0.285542 , 0.339748 , 0.427449 , 0.271003 , 0.271494 , 0.376633 , 0.346059 , 0.372787 , 0.339526 , 0.337095 , 0.408667 , 0.367189 , 0.377018 , 0.368884 , 0.469312 , 0.336136 , 0.278285 , 0.318138 , 0.327196 , 0.26509 , 0.592028 , 0.426233 , 0.472538 , 0.25581 , 0.348174 , 0.35632 , 0.383189 , 0.406786 , 0.458198 , 0.344808 , 0.447247 , 0.467746 , 0.437967 , 0.463106 , 0.430803 , 0.405862 , 0.419314 , 0.433958 , 0.43293 , 0.491191 , 0.428056 , 0.392691 , 0.353317 , 0.348782 , 0.474338 , 0.400498 , 0.402555 , 0.424118 , 0.386134 , 0.378012 , 0.356566 , 0.369573 , 0.41229 , 0.411414 , 0.379905 , 0.315695 , 0.364127 , 0.422435 , 0.292426 , 0.373991 , 0.350967 , 0.29682 , 0.321621 , 0.311067 , 0.342892 , 0.293571 , 0.168354 , 0.428781 , 0.366324 , 0.473414 , 0.401702 , 0.299368 , 0.35126 , 0.318208 , 0.376457 , 0.34697 , 0.362456 , 0.413295 , 0.371934 , 0.342856 
 967 , 0.343028 , 0.569041 , 0.459478 , 0.388096 , 0.469537 , 0.29669 , 0.338209 , 0.323519 , 0.308359 , 0.291319 , 0.381433 , 0.380375 , 0.379318 , 0.417899 , 0.394266 , 0.461816 , 0.488235 , 0.397239 , 0.482453 , 0.465272 , 0.324671 , 0.250587 , 0.344908 , 0.34177 , 0.370292 , 0.245122 , 0.296772 , 0.39818 , 0.314318 , 0.314835 , 0.46097 , 0.614286 , 0.351184 , 0.518402 , 0.463979 , 0.288499 , 0.352171 , 0.35901 , 0.360773 , 0.375639 , 0.405442 , 0.395054 , 0.346495 , 0.318396 , 0.351466 , 0.512773 , 0.474321 , 0.392703 , 0.340865 , 0.428746 , 0.476307 , 0.419239 , 0.453249 , 0.48545 , 0.486225 , 0.377978 , 0.436938 , 0.518531 , 0.436996 , 0.353029 , 0.431872 , 0.375604 , 0.441862 , 0.40952 , 0.40053 , 0.474168 , 0.442238 , 0.429358 , 0.421554 , 0.421719 , 0.399566 , 0.472687 , 0.460794 , 0.421354 , 0.403844 , 0.425585 , 0.402081 , 0.468656 , 0.38222 , 0.429217 , 0.498377 , 0.535243 , 0.496426 , 0.495157 , 0.523338 , 0.285725 , 0.340478 , 0.428288 , 0.271717 , 0.27187 , 0.377414 , 0.346412 , 0.373536 , 0.33996 , 0.337563 , 0.409497 , 0.367166 , 0.377355 , 0.369799 , 0.469349 , 0.336905 , 0.278745 , 0.318619 , 0.327398 , 0.265054 , 0.592992 , 0.426972 , 0.47311 , 0.25591 , 0.348622 , 0.355802 , 0.382785 , 0.406888 , 0.45889 , 0.345143 , 0.447585 , 0.468045 , 0.438254 , 0.463626 , 0.431167 , 0.406136 , 0.41958 , 0.434528 , 0.433083 , 0.490726 , 0.428323 , 0.392409 , 0.353816 , 0.348927 , 0.474802 , 0.400166 , 0.402751 , 0.424657 , 0.386216 , 0.378201 , 0.356683 , 0.369916 , 0.412541 , 0.411448 , 0.379952 , 0.316351 , 0.364452 , 0.423 , 0.293282 , 0.374323 , 0.351325 , 0.297089 , 0.321745 , 0.311391 , 0.343239 , 0.293975 , 0.168629 , 0.428934 , 0.366955 , 0.47358 , 0.402246 , 0.299792 , 0.351759 , 0.318572 , 0.37692 , 0.347211 , 0.362794 , 0.41361 , 0.372619 , 0.343486 
 968 , 0.343051 , 0.569482 , 0.459694 , 0.388207 , 0.469666 , 0.296518 , 0.338453 , 0.323847 , 0.308336 , 0.292179 , 0.382034 , 0.381069 , 0.379952 , 0.418206 , 0.394711 , 0.462199 , 0.488693 , 0.397815 , 0.483178 , 0.466091 , 0.325211 , 0.250879 , 0.345179 , 0.342122 , 0.369968 , 0.245787 , 0.297376 , 0.398803 , 0.314381 , 0.315451 , 0.461623 , 0.61485 , 0.351894 , 0.518774 , 0.464762 , 0.288874 , 0.35267 , 0.35942 , 0.36136 , 0.376613 , 0.406599 , 0.39631 , 0.347025 , 0.319014 , 0.352658 , 0.513353 , 0.475264 , 0.393429 , 0.34144 , 0.42939 , 0.477181 , 0.420311 , 0.453991 , 0.486671 , 0.487047 , 0.379023 , 0.437809 , 0.519315 , 0.437433 , 0.353787 , 0.43307 , 0.37606 , 0.44276 , 0.410363 , 0.400755 , 0.474358 , 0.443278 , 0.430013 , 0.422381 , 0.422287 , 0.399944 , 0.472653 , 0.461623 , 0.422393 , 0.404565 , 0.426332 , 0.402237 , 0.46956 , 0.382363 , 0.429836 , 0.49943 , 0.535684 , 0.497772 , 0.495443 , 0.524113 , 0.285958 , 0.341357 , 0.429213 , 0.272505 , 0.272317 , 0.378612 , 0.346978 , 0.37459 , 0.340546 , 0.338229 , 0.410433 , 0.367299 , 0.378071 , 0.370991 , 0.469831 , 0.337935 , 0.279361 , 0.31919 , 0.327716 , 0.26512 , 0.594553 , 0.427849 , 0.474017 , 0.256136 , 0.349366 , 0.355434 , 0.382728 , 0.407234 , 0.459788 , 0.345638 , 0.448076 , 0.468584 , 0.438927 , 0.464515 , 0.431706 , 0.406576 , 0.420111 , 0.435281 , 0.433447 , 0.490469 , 0.428743 , 0.392288 , 0.354469 , 0.349366 , 0.475311 , 0.400343 , 0.403295 , 0.425579 , 0.386667 , 0.378729 , 0.356974 , 0.370603 , 0.413008 , 0.411809 , 0.380058 , 0.317109 , 0.364982 , 0.423898 , 0.294201 , 0.374966 , 0.352023 , 0.297659 , 0.322248 , 0.311911 , 0.343733 , 0.294566 , 0.169009 , 0.429566 , 0.367805 , 0.474158 , 0.403013 , 0.300434 , 0.352423 , 0.319096 , 0.377295 , 0.347578 , 0.36323 , 0.414067 , 0.373437 , 0.344191 
 969 , 0.343317 , 0.570048 , 0.459855 , 0.388545 , 0.469924 , 0.296659 , 0.338802 , 0.324124 , 0.3085 , 0.293054 , 0.382707 , 0.381785 , 0.380544 , 0.418515 , 0.395104 , 0.462633 , 0.489235 , 0.398247 , 0.483893 , 0.466875 , 0.325814 , 0.251206 , 0.34542 , 0.342584 , 0.369978 , 0.246491 , 0.297947 , 0.399429 , 0.314469 , 0.3161 , 0.462243 , 0.615547 , 0.352759 , 0.51917 , 0.465623 , 0.289284 , 0.353043 , 0.359874 , 0.361848 , 0.377459 , 0.407655 , 0.397456 , 0.347595 , 0.31955 , 0.353788 , 0.514041 , 0.476247 , 0.394182 , 0.342076 , 0.429979 , 0.478008 , 0.421352 , 0.454892 , 0.487982 , 0.487947 , 0.380118 , 0.438618 , 0.51995 , 0.43798 , 0.354603 , 0.434186 , 0.376443 , 0.443617 , 0.411176 , 0.401273 , 0.474711 , 0.444338 , 0.430582 , 0.423089 , 0.422735 , 0.400162 , 0.472666 , 0.462384 , 0.423337 , 0.405267 , 0.426977 , 0.402466 , 0.470303 , 0.38273 , 0.430499 , 0.500581 , 0.53613 , 0.499044 , 0.495747 , 0.524583 , 0.286306 , 0.342159 , 0.429979 , 0.27333 , 0.272692 , 0.379575 , 0.347654 , 0.375474 , 0.340835 , 0.338731 , 0.411259 , 0.36739 , 0.378653 , 0.371893 , 0.470433 , 0.338708 , 0.279936 , 0.31968 , 0.328071 , 0.265459 , 0.596107 , 0.428537 , 0.474616 , 0.256406 , 0.349852 , 0.355194 , 0.382588 , 0.407406 , 0.460517 , 0.34594 , 0.448545 , 0.469038 , 0.439445 , 0.465256 , 0.432083 , 0.406886 , 0.42056 , 0.435971 , 0.433654 , 0.490145 , 0.428927 , 0.392185 , 0.35491 , 0.349746 , 0.47568 , 0.400552 , 0.403755 , 0.426138 , 0.387091 , 0.379149 , 0.357179 , 0.371066 , 0.41328 , 0.411992 , 0.380177 , 0.317624 , 0.365381 , 0.424649 , 0.295016 , 0.375415 , 0.352629 , 0.298112 , 0.322552 , 0.312164 , 0.34412 , 0.294945 , 0.169224 , 0.430062 , 0.368548 , 0.474722 , 0.403696 , 0.301008 , 0.35309 , 0.319657 , 0.377648 , 0.347985 , 0.363656 , 0.414604 , 0.374067 , 0.344853 
