  time  ,30:50 AM,30:41 AM,30:32 AM,30:22 AM,30:13 AM,29:31 AM,29:21 AM,29:09 AM,29:00 AM,28:53 AM,27:52 AM,27:43 AM,27:33 AM,27:24 AM,27:16 AM,26:53 AM,26:41 AM,26:30 AM,26:21 AM,26:12 AM,24:24 AM,24:14 AM,24:04 AM,23:49 AM,23:42 AM,22:52 AM,22:44 AM,22:33 AM,22:24 AM,22:13 AM,21:06 AM,20:56 AM,20:46 AM,20:34 AM,20:19 AM,19:08 AM,18:56 AM,18:41 AM,18:29 AM,18:10 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1025 , 0.702563 , 0.504932 , 0.504068 , 0.553068 , 0.495265 , 0.253734 , 0.291482 , 0.33861 , 0.373793 , 0.427462 , 0.361417 , 0.395981 , 0.342745 , 0.324533 , 0.379441 , 0.584261 , 0.526976 , 0.503074 , 0.517769 , 0.565819 , 0.428759 , 0.412118 , 0.537292 , 0.464029 , 0.546542 , 0.399497 , 0.41974 , 0.403372 , 0.425056 , 0.404655 , 0.416772 , 0.431482 , 0.455615 , 0.468913 , 0.504774 , 0.526371 , 0.533344 , 0.616534 , 0.562433 , 0.536701 
 1026 , 0.702503 , 0.504745 , 0.504197 , 0.552599 , 0.495664 , 0.253742 , 0.291852 , 0.338236 , 0.373578 , 0.427818 , 0.360447 , 0.395286 , 0.342718 , 0.325018 , 0.378176 , 0.58526 , 0.526639 , 0.502655 , 0.517213 , 0.566883 , 0.427904 , 0.411833 , 0.53732 , 0.463204 , 0.546905 , 0.398788 , 0.418997 , 0.402248 , 0.424128 , 0.402983 , 0.416186 , 0.430628 , 0.455031 , 0.467759 , 0.504557 , 0.52661 , 0.533731 , 0.616466 , 0.564519 , 0.535403 
 1027 , 0.70425 , 0.505504 , 0.504852 , 0.553478 , 0.496857 , 0.254077 , 0.292766 , 0.337944 , 0.373968 , 0.429242 , 0.360352 , 0.394681 , 0.343434 , 0.32598 , 0.377343 , 0.587082 , 0.52797 , 0.503447 , 0.517266 , 0.568484 , 0.427562 , 0.412237 , 0.538037 , 0.46276 , 0.547568 , 0.399027 , 0.419074 , 0.402213 , 0.424375 , 0.401909 , 0.41693 , 0.430459 , 0.454851 , 0.46754 , 0.504606 , 0.528332 , 0.533677 , 0.618094 , 0.568064 , 0.537023 
 1028 , 0.706173 , 0.506345 , 0.505603 , 0.554464 , 0.498119 , 0.254425 , 0.293706 , 0.337704 , 0.374394 , 0.43071 , 0.360242 , 0.394078 , 0.344198 , 0.326974 , 0.376549 , 0.588984 , 0.529335 , 0.504278 , 0.517381 , 0.57013 , 0.427288 , 0.412671 , 0.538769 , 0.462362 , 0.548291 , 0.399378 , 0.419179 , 0.402202 , 0.424697 , 0.400819 , 0.41765 , 0.430302 , 0.454776 , 0.467326 , 0.504657 , 0.53015 , 0.533673 , 0.619908 , 0.571673 , 0.538798 
 1029 , 0.709283 , 0.507914 , 0.507299 , 0.556596 , 0.499239 , 0.254644 , 0.294242 , 0.338492 , 0.375004 , 0.431687 , 0.359849 , 0.393786 , 0.345177 , 0.327741 , 0.376861 , 0.590445 , 0.530002 , 0.505427 , 0.518519 , 0.571077 , 0.428805 , 0.413505 , 0.539218 , 0.463079 , 0.549135 , 0.40129 , 0.419795 , 0.402753 , 0.426333 , 0.400588 , 0.417703 , 0.430429 , 0.45654 , 0.467745 , 0.504593 , 0.532006 , 0.534712 , 0.623139 , 0.573169 , 0.541339 
 1030 , 0.711388 , 0.508843 , 0.508652 , 0.557731 , 0.499985 , 0.254693 , 0.294547 , 0.339307 , 0.375386 , 0.432162 , 0.359432 , 0.393484 , 0.345976 , 0.328554 , 0.377339 , 0.591577 , 0.529556 , 0.50592 , 0.519949 , 0.571261 , 0.429959 , 0.413653 , 0.539721 , 0.464377 , 0.55068 , 0.402606 , 0.420307 , 0.402312 , 0.42777 , 0.399771 , 0.417149 , 0.43059 , 0.458442 , 0.468182 , 0.504906 , 0.533214 , 0.535858 , 0.625907 , 0.57414 , 0.542586 
 1031 , 0.713309 , 0.509658 , 0.509998 , 0.558653 , 0.500674 , 0.254711 , 0.29481 , 0.340175 , 0.37573 , 0.432515 , 0.358986 , 0.393154 , 0.346755 , 0.329435 , 0.377884 , 0.592688 , 0.528778 , 0.50625 , 0.521535 , 0.571237 , 0.431069 , 0.413616 , 0.540256 , 0.465901 , 0.552501 , 0.403835 , 0.420816 , 0.401592 , 0.429225 , 0.398745 , 0.416404 , 0.430759 , 0.460457 , 0.468674 , 0.50535 , 0.534281 , 0.537099 , 0.628671 , 0.575014 , 0.543546 
 1032 , 0.714364 , 0.5103 , 0.510891 , 0.559223 , 0.501484 , 0.255113 , 0.295353 , 0.341381 , 0.376305 , 0.43301 , 0.359057 , 0.392947 , 0.347775 , 0.330232 , 0.379155 , 0.593925 , 0.528891 , 0.507568 , 0.522955 , 0.571967 , 0.4327 , 0.413739 , 0.540808 , 0.467712 , 0.554187 , 0.404923 , 0.421374 , 0.401556 , 0.430027 , 0.399504 , 0.416058 , 0.431991 , 0.46151 , 0.470415 , 0.506047 , 0.534695 , 0.539022 , 0.630621 , 0.576692 , 0.544485 
 1033 , 0.715198 , 0.510873 , 0.511553 , 0.559877 , 0.502358 , 0.255577 , 0.29583 , 0.342632 , 0.376898 , 0.433678 , 0.359262 , 0.393129 , 0.348707 , 0.33085 , 0.380475 , 0.595015 , 0.529351 , 0.508921 , 0.524133 , 0.573167 , 0.434476 , 0.414268 , 0.540734 , 0.469141 , 0.55525 , 0.406359 , 0.422014 , 0.402206 , 0.430588 , 0.40123 , 0.41619 , 0.433353 , 0.461661 , 0.472467 , 0.506408 , 0.5342 , 0.54097 , 0.631366 , 0.578089 , 0.54471 
 1034 , 0.716115 , 0.511424 , 0.51212 , 0.560748 , 0.503289 , 0.255986 , 0.296154 , 0.343863 , 0.377423 , 0.434496 , 0.359465 , 0.393647 , 0.349478 , 0.331284 , 0.38163 , 0.595908 , 0.52987 , 0.510016 , 0.525173 , 0.574646 , 0.436304 , 0.415205 , 0.540005 , 0.4701 , 0.55571 , 0.408256 , 0.422732 , 0.403352 , 0.431118 , 0.403396 , 0.416701 , 0.434511 , 0.461181 , 0.474456 , 0.506341 , 0.533011 , 0.542805 , 0.631156 , 0.578958 , 0.544242 
 1035 , 0.716631 , 0.511443 , 0.512066 , 0.561228 , 0.503719 , 0.256381 , 0.296485 , 0.344802 , 0.377359 , 0.434705 , 0.35942 , 0.394364 , 0.349576 , 0.331474 , 0.381807 , 0.595312 , 0.530242 , 0.509634 , 0.525527 , 0.574986 , 0.436766 , 0.416203 , 0.539612 , 0.470643 , 0.55512 , 0.409472 , 0.423556 , 0.404342 , 0.431191 , 0.404416 , 0.417122 , 0.434987 , 0.460546 , 0.475861 , 0.505957 , 0.531102 , 0.543481 , 0.630197 , 0.579063 , 0.543481 
 1036 , 0.716502 , 0.510877 , 0.511336 , 0.561121 , 0.503515 , 0.256831 , 0.296898 , 0.345335 , 0.376603 , 0.434075 , 0.358814 , 0.395015 , 0.348756 , 0.331322 , 0.380677 , 0.593041 , 0.530459 , 0.507796 , 0.524919 , 0.5738 , 0.435601 , 0.4171 , 0.539509 , 0.470499 , 0.55327 , 0.409724 , 0.424432 , 0.405028 , 0.43052 , 0.404006 , 0.417174 , 0.434638 , 0.459804 , 0.476483 , 0.505397 , 0.528652 , 0.542961 , 0.628872 , 0.578599 , 0.542961 
 1037 , 0.715567 , 0.510423 , 0.510571 , 0.560512 , 0.502954 , 0.257575 , 0.297617 , 0.345528 , 0.375759 , 0.432903 , 0.357235 , 0.39461 , 0.347351 , 0.330931 , 0.378723 , 0.590729 , 0.530755 , 0.506614 , 0.523375 , 0.571582 , 0.434029 , 0.417372 , 0.538995 , 0.469581 , 0.551147 , 0.40934 , 0.425049 , 0.405087 , 0.428917 , 0.403101 , 0.416187 , 0.434148 , 0.459326 , 0.476813 , 0.505577 , 0.527095 , 0.542714 , 0.629304 , 0.579259 , 0.544537 
 1038 , 0.71461 , 0.509982 , 0.50976 , 0.559783 , 0.502201 , 0.258222 , 0.298374 , 0.345522 , 0.375106 , 0.431828 , 0.355719 , 0.394137 , 0.345877 , 0.330226 , 0.376632 , 0.588596 , 0.530733 , 0.505595 , 0.521662 , 0.569165 , 0.432658 , 0.417421 , 0.538232 , 0.468304 , 0.549141 , 0.408706 , 0.425306 , 0.405134 , 0.427559 , 0.402303 , 0.415376 , 0.433562 , 0.459159 , 0.476782 , 0.505936 , 0.525945 , 0.54259 , 0.629637 , 0.579911 , 0.546058 
 1039 , 0.713639 , 0.509769 , 0.508881 , 0.558631 , 0.500725 , 0.258326 , 0.299091 , 0.344608 , 0.375307 , 0.431318 , 0.354703 , 0.393381 , 0.344282 , 0.32831 , 0.37436 , 0.587688 , 0.52919 , 0.505506 , 0.519435 , 0.566269 , 0.432354 , 0.416501 , 0.536487 , 0.4656 , 0.548003 , 0.407072 , 0.423873 , 0.405074 , 0.42747 , 0.40204 , 0.415362 , 0.432665 , 0.46039 , 0.475118 , 0.506972 , 0.526673 , 0.543 , 0.629444 , 0.580346 , 0.547026 
 1040 , 0.713828 , 0.509692 , 0.508386 , 0.557902 , 0.499421 , 0.258253 , 0.299768 , 0.343941 , 0.375557 , 0.430476 , 0.355474 , 0.39316 , 0.343822 , 0.326901 , 0.373315 , 0.587158 , 0.52792 , 0.506353 , 0.518628 , 0.565873 , 0.433088 , 0.416048 , 0.537167 , 0.464154 , 0.547809 , 0.405628 , 0.421689 , 0.405777 , 0.428917 , 0.401413 , 0.416612 , 0.432776 , 0.462581 , 0.47349 , 0.50846 , 0.527771 , 0.543089 , 0.628421 , 0.580404 , 0.546637 
 1041 , 0.714137 , 0.509613 , 0.507885 , 0.557147 , 0.498057 , 0.258164 , 0.300457 , 0.343256 , 0.375825 , 0.429539 , 0.356465 , 0.39298 , 0.34345 , 0.325446 , 0.372295 , 0.586603 , 0.526604 , 0.507319 , 0.517907 , 0.56568 , 0.433947 , 0.415616 , 0.538116 , 0.462733 , 0.547691 , 0.404134 , 0.419324 , 0.406591 , 0.430582 , 0.400709 , 0.418043 , 0.432979 , 0.464982 , 0.471743 , 0.510089 , 0.528972 , 0.543149 , 0.627273 , 0.580408 , 0.546083 
 1042 , 0.713567 , 0.509633 , 0.507772 , 0.555564 , 0.497912 , 0.25752 , 0.301113 , 0.343156 , 0.375117 , 0.428361 , 0.357856 , 0.39284 , 0.343573 , 0.326863 , 0.372168 , 0.587287 , 0.526165 , 0.507757 , 0.517586 , 0.566868 , 0.435599 , 0.416044 , 0.53948 , 0.463971 , 0.547716 , 0.404412 , 0.417236 , 0.405693 , 0.429433 , 0.399617 , 0.419008 , 0.432293 , 0.464715 , 0.471656 , 0.511361 , 0.528488 , 0.543292 , 0.625831 , 0.580406 , 0.545228 
 1043 , 0.712194 , 0.509257 , 0.507157 , 0.553406 , 0.497717 , 0.256661 , 0.30151 , 0.342636 , 0.373995 , 0.427406 , 0.358524 , 0.392727 , 0.343202 , 0.328118 , 0.371374 , 0.587162 , 0.5258 , 0.506844 , 0.516642 , 0.565824 , 0.436518 , 0.416417 , 0.539364 , 0.465778 , 0.546586 , 0.404743 , 0.415598 , 0.403879 , 0.426676 , 0.398951 , 0.419276 , 0.430592 , 0.463767 , 0.471763 , 0.512041 , 0.52781 , 0.543474 , 0.624595 , 0.580402 , 0.54407 
 1044 , 0.710305 , 0.50859 , 0.506193 , 0.550853 , 0.49738 , 0.255694 , 0.301754 , 0.341799 , 0.372644 , 0.426594 , 0.35871 , 0.392592 , 0.342454 , 0.32913 , 0.370069 , 0.586417 , 0.525397 , 0.505091 , 0.515229 , 0.563224 , 0.43691 , 0.416709 , 0.538274 , 0.467815 , 0.544705 , 0.404978 , 0.414178 , 0.401524 , 0.422991 , 0.398532 , 0.41912 , 0.428231 , 0.46253 , 0.471879 , 0.512371 , 0.527094 , 0.543663 , 0.623441 , 0.580403 , 0.54268 
 1045 , 0.708835 , 0.507483 , 0.505045 , 0.549317 , 0.497418 , 0.254455 , 0.301478 , 0.34077 , 0.371291 , 0.426014 , 0.357524 , 0.392044 , 0.341706 , 0.328921 , 0.369477 , 0.584937 , 0.525174 , 0.502562 , 0.514202 , 0.560631 , 0.435648 , 0.41699 , 0.536472 , 0.468666 , 0.542211 , 0.40535 , 0.413854 , 0.399968 , 0.419979 , 0.398214 , 0.418001 , 0.426089 , 0.460995 , 0.471372 , 0.512032 , 0.526824 , 0.543133 , 0.623486 , 0.579511 , 0.541869 
 1046 , 0.70817 , 0.5065 , 0.504315 , 0.548981 , 0.497906 , 0.25328 , 0.301188 , 0.34016 , 0.370418 , 0.425806 , 0.355668 , 0.39125 , 0.341186 , 0.328279 , 0.369883 , 0.583686 , 0.525325 , 0.49972 , 0.513801 , 0.558988 , 0.433731 , 0.417137 , 0.535004 , 0.468331 , 0.540075 , 0.406 , 0.414416 , 0.399264 , 0.418074 , 0.398045 , 0.416438 , 0.424349 , 0.459246 , 0.470814 , 0.511288 , 0.526514 , 0.542379 , 0.624382 , 0.578095 , 0.541755 
 1047 , 0.7086 , 0.50635 , 0.504691 , 0.549767 , 0.498865 , 0.25254 , 0.30156 , 0.340644 , 0.37051 , 0.426074 , 0.354136 , 0.390501 , 0.341212 , 0.328288 , 0.371467 , 0.583831 , 0.525982 , 0.497176 , 0.514134 , 0.559194 , 0.432588 , 0.41711 , 0.53505 , 0.467011 , 0.539443 , 0.40713 , 0.415452 , 0.399346 , 0.417528 , 0.398106 , 0.415212 , 0.423176 , 0.457434 , 0.470971 , 0.510503 , 0.525533 , 0.542043 , 0.625515 , 0.57672 , 0.542356 
 1048 , 0.709735 , 0.506777 , 0.50574 , 0.551378 , 0.499805 , 0.251961 , 0.301881 , 0.341087 , 0.370661 , 0.426472 , 0.352989 , 0.389941 , 0.341102 , 0.328555 , 0.372224 , 0.584167 , 0.526748 , 0.495011 , 0.514937 , 0.559508 , 0.43119 , 0.415908 , 0.535419 , 0.464927 , 0.539161 , 0.407838 , 0.416629 , 0.399393 , 0.418132 , 0.39798 , 0.413984 , 0.421994 , 0.456 , 0.470922 , 0.509813 , 0.52463 , 0.54131 , 0.625642 , 0.576113 , 0.542692 
 1049 , 0.712394 , 0.508485 , 0.508197 , 0.554669 , 0.500777 , 0.251804 , 0.302032 , 0.341403 , 0.37093 , 0.427094 , 0.352729 , 0.389798 , 0.340736 , 0.329319 , 0.371142 , 0.584894 , 0.52767 , 0.493797 , 0.516737 , 0.559969 , 0.429335 , 0.412391 , 0.536377 , 0.461377 , 0.539633 , 0.407621 , 0.418024 , 0.399383 , 0.421143 , 0.397521 , 0.41283 , 0.420946 , 0.455471 , 0.470447 , 0.509348 , 0.524006 , 0.5398 , 0.623613 , 0.577186 , 0.542495 
 1050 , 0.716819 , 0.511456 , 0.510935 , 0.558805 , 0.503618 , 0.251533 , 0.302633 , 0.341363 , 0.370664 , 0.427826 , 0.352401 , 0.390764 , 0.340506 , 0.330051 , 0.369868 , 0.585901 , 0.528433 , 0.494295 , 0.519294 , 0.560229 , 0.427183 , 0.411752 , 0.536776 , 0.459606 , 0.53993 , 0.407557 , 0.419375 , 0.398908 , 0.424259 , 0.397515 , 0.411752 , 0.420983 , 0.455473 , 0.469771 , 0.509083 , 0.52482 , 0.538353 , 0.6216 , 0.578997 , 0.542884 
 1051 , 0.721224 , 0.514475 , 0.513763 , 0.562974 , 0.506489 , 0.251318 , 0.303222 , 0.341399 , 0.370385 , 0.428602 , 0.352093 , 0.391818 , 0.340301 , 0.330768 , 0.368543 , 0.586976 , 0.529145 , 0.494852 , 0.521841 , 0.560467 , 0.425059 , 0.411224 , 0.537208 , 0.457866 , 0.54038 , 0.407417 , 0.420787 , 0.398426 , 0.427411 , 0.397667 , 0.410759 , 0.42105 , 0.455622 , 0.469101 , 0.508811 , 0.525586 , 0.536821 , 0.619536 , 0.580801 , 0.543197 
 1052 , 0.720438 , 0.515509 , 0.515091 , 0.562993 , 0.506884 , 0.252491 , 0.303268 , 0.342606 , 0.370305 , 0.429815 , 0.352668 , 0.393707 , 0.341107 , 0.330488 , 0.368342 , 0.588296 , 0.528554 , 0.496373 , 0.521521 , 0.560566 , 0.425997 , 0.414358 , 0.538215 , 0.459585 , 0.543362 , 0.406335 , 0.421715 , 0.398359 , 0.427821 , 0.401034 , 0.412456 , 0.421993 , 0.458426 , 0.46991 , 0.509094 , 0.524968 , 0.536036 , 0.619689 , 0.580706 , 0.542327 
 1053 , 0.716329 , 0.514113 , 0.514668 , 0.56062 , 0.504855 , 0.253298 , 0.3021 , 0.343338 , 0.370311 , 0.430913 , 0.353197 , 0.394866 , 0.341443 , 0.329042 , 0.367092 , 0.587239 , 0.526791 , 0.494857 , 0.518242 , 0.55948 , 0.426661 , 0.414522 , 0.53739 , 0.459165 , 0.545723 , 0.405403 , 0.421501 , 0.397685 , 0.427308 , 0.403185 , 0.413906 , 0.421793 , 0.461614 , 0.470056 , 0.508968 , 0.522832 , 0.535217 , 0.618957 , 0.580199 , 0.540224 
 1054 , 0.710881 , 0.511764 , 0.513589 , 0.557287 , 0.501887 , 0.253996 , 0.300439 , 0.343922 , 0.370379 , 0.432022 , 0.353738 , 0.395825 , 0.341636 , 0.327127 , 0.36541 , 0.585263 , 0.524556 , 0.492178 , 0.513804 , 0.557901 , 0.427252 , 0.413617 , 0.535875 , 0.457943 , 0.547946 , 0.404506 , 0.420856 , 0.396791 , 0.42647 , 0.404982 , 0.415319 , 0.421179 , 0.465106 , 0.469968 , 0.508697 , 0.520062 , 0.534342 , 0.617887 , 0.579542 , 0.537609 
 1055 , 0.708068 , 0.509913 , 0.511793 , 0.555568 , 0.500051 , 0.255476 , 0.299618 , 0.342062 , 0.370761 , 0.432057 , 0.353728 , 0.395637 , 0.341879 , 0.323776 , 0.365486 , 0.581713 , 0.523138 , 0.489119 , 0.507986 , 0.558412 , 0.427104 , 0.413006 , 0.532282 , 0.455925 , 0.547648 , 0.403909 , 0.417807 , 0.395255 , 0.42481 , 0.406554 , 0.414933 , 0.420682 , 0.466551 , 0.470328 , 0.506197 , 0.517848 , 0.534652 , 0.616651 , 0.577692 , 0.537052 
 1056 , 0.707053 , 0.50888 , 0.510393 , 0.555232 , 0.499325 , 0.25726 , 0.299148 , 0.339768 , 0.370756 , 0.43157 , 0.353328 , 0.394436 , 0.341877 , 0.320566 , 0.366322 , 0.578821 , 0.521431 , 0.488287 , 0.503345 , 0.562218 , 0.426693 , 0.412629 , 0.529564 , 0.454822 , 0.546778 , 0.40205 , 0.414616 , 0.393641 , 0.423024 , 0.408501 , 0.414157 , 0.419814 , 0.46638 , 0.470003 , 0.502856 , 0.516661 , 0.535021 , 0.614899 , 0.574983 , 0.537574 
 1057 , 0.707231 , 0.508673 , 0.509777 , 0.556046 , 0.499517 , 0.259121 , 0.298811 , 0.337812 , 0.370156 , 0.430841 , 0.352596 , 0.392378 , 0.341523 , 0.318028 , 0.367441 , 0.577333 , 0.518994 , 0.490392 , 0.500621 , 0.569481 , 0.426271 , 0.412468 , 0.528702 , 0.455149 , 0.546139 , 0.398528 , 0.412131 , 0.392133 , 0.421348 , 0.411027 , 0.413557 , 0.418434 , 0.464918 , 0.46866 , 0.499318 , 0.516494 , 0.535005 , 0.61256 , 0.571628 , 0.53864 
 1058 , 0.707776 , 0.508224 , 0.508947 , 0.556586 , 0.499487 , 0.259127 , 0.298413 , 0.335699 , 0.368632 , 0.429068 , 0.351819 , 0.389905 , 0.339944 , 0.316579 , 0.367063 , 0.575752 , 0.516377 , 0.491719 , 0.49838 , 0.575198 , 0.424838 , 0.409871 , 0.528129 , 0.454495 , 0.54468 , 0.394797 , 0.410256 , 0.389675 , 0.419224 , 0.41041 , 0.412732 , 0.416316 , 0.460509 , 0.465724 , 0.496288 , 0.515623 , 0.534435 , 0.6093 , 0.569522 , 0.537912 
 1059 , 0.707846 , 0.506945 , 0.507345 , 0.55601 , 0.498454 , 0.256778 , 0.297784 , 0.333011 , 0.365866 , 0.425472 , 0.350795 , 0.386916 , 0.336926 , 0.31623 , 0.364864 , 0.573408 , 0.513849 , 0.490903 , 0.496158 , 0.577415 , 0.422174 , 0.404591 , 0.52707 , 0.452316 , 0.541956 , 0.391123 , 0.408721 , 0.386084 , 0.416364 , 0.406086 , 0.411449 , 0.413375 , 0.452547 , 0.461239 , 0.493754 , 0.513617 , 0.533049 , 0.605307 , 0.568554 , 0.53496 
 1060 , 0.703466 , 0.50272 , 0.502996 , 0.551305 , 0.493547 , 0.253035 , 0.296119 , 0.328017 , 0.361744 , 0.418564 , 0.348606 , 0.383562 , 0.333595 , 0.314895 , 0.361728 , 0.567592 , 0.512523 , 0.483867 , 0.490888 , 0.571341 , 0.418856 , 0.399266 , 0.521895 , 0.447774 , 0.537445 , 0.388617 , 0.405089 , 0.382164 , 0.412049 , 0.400971 , 0.408838 , 0.410144 , 0.443118 , 0.457592 , 0.490489 , 0.509987 , 0.530561 , 0.602286 , 0.565917 , 0.530823 
 1061 , 0.698403 , 0.498361 , 0.498468 , 0.546246 , 0.48842 , 0.249104 , 0.294068 , 0.323401 , 0.357536 , 0.411768 , 0.344736 , 0.379743 , 0.329671 , 0.313353 , 0.357949 , 0.561478 , 0.510458 , 0.476629 , 0.485514 , 0.564308 , 0.415255 , 0.394088 , 0.516102 , 0.442967 , 0.532527 , 0.38586 , 0.401475 , 0.377403 , 0.4077 , 0.395954 , 0.406293 , 0.406522 , 0.4348 , 0.453397 , 0.487426 , 0.506513 , 0.528061 , 0.59956 , 0.562029 , 0.526501 
 1062 , 0.691552 , 0.494221 , 0.494191 , 0.54071 , 0.483314 , 0.245167 , 0.290763 , 0.321291 , 0.353741 , 0.406554 , 0.33471 , 0.374754 , 0.324181 , 0.311352 , 0.352319 , 0.555429 , 0.505779 , 0.469804 , 0.480908 , 0.554688 , 0.411243 , 0.390563 , 0.50888 , 0.438111 , 0.527019 , 0.382742 , 0.398657 , 0.37017 , 0.404088 , 0.392409 , 0.404587 , 0.40206 , 0.43265 , 0.447914 , 0.48584 , 0.504538 , 0.526066 , 0.598666 , 0.553902 , 0.522344 
 1063 , 0.690492 , 0.493551 , 0.493217 , 0.539257 , 0.482546 , 0.243436 , 0.289263 , 0.320397 , 0.351879 , 0.405221 , 0.3253 , 0.371932 , 0.319031 , 0.309164 , 0.34854 , 0.552418 , 0.501566 , 0.468565 , 0.478326 , 0.547151 , 0.40856 , 0.388326 , 0.504906 , 0.434153 , 0.522651 , 0.380523 , 0.397707 , 0.363507 , 0.401396 , 0.387643 , 0.403946 , 0.398511 , 0.432635 , 0.444415 , 0.485051 , 0.503524 , 0.526279 , 0.598215 , 0.549655 , 0.519508 
 1064 , 0.690223 , 0.493344 , 0.492657 , 0.538319 , 0.482367 , 0.241932 , 0.28793 , 0.319639 , 0.350188 , 0.404369 , 0.315487 , 0.369241 , 0.313639 , 0.30683 , 0.344783 , 0.549693 , 0.49716 , 0.468047 , 0.475909 , 0.539571 , 0.405911 , 0.386141 , 0.50116 , 0.430124 , 0.518213 , 0.378294 , 0.39698 , 0.356523 , 0.398721 , 0.382477 , 0.403438 , 0.394889 , 0.432933 , 0.440979 , 0.484336 , 0.502595 , 0.526854 , 0.597799 , 0.545678 , 0.516687 
 1065 , 0.693998 , 0.495553 , 0.494802 , 0.540345 , 0.484451 , 0.244878 , 0.287171 , 0.319205 , 0.35012 , 0.406275 , 0.310541 , 0.370699 , 0.312427 , 0.307689 , 0.346071 , 0.549561 , 0.495768 , 0.47091 , 0.479958 , 0.536343 , 0.407655 , 0.386524 , 0.500966 , 0.430718 , 0.516316 , 0.380881 , 0.395495 , 0.358385 , 0.397764 , 0.38151 , 0.402165 , 0.395909 , 0.433785 , 0.444105 , 0.484987 , 0.506671 , 0.528323 , 0.598924 , 0.544056 , 0.517635 
 1066 , 0.697987 , 0.498283 , 0.497727 , 0.544104 , 0.487397 , 0.248168 , 0.28658 , 0.319998 , 0.350277 , 0.408994 , 0.30673 , 0.372066 , 0.312235 , 0.310812 , 0.346751 , 0.550892 , 0.494046 , 0.472149 , 0.485154 , 0.535444 , 0.409844 , 0.387081 , 0.50099 , 0.432407 , 0.515712 , 0.38371 , 0.394411 , 0.361426 , 0.398138 , 0.383293 , 0.400999 , 0.39769 , 0.435731 , 0.447283 , 0.48766 , 0.511722 , 0.529722 , 0.59996 , 0.542727 , 0.519191 
 1067 , 0.701977 , 0.501309 , 0.501137 , 0.549059 , 0.49092 , 0.251484 , 0.28606 , 0.321716 , 0.350503 , 0.412224 , 0.303301 , 0.373126 , 0.312548 , 0.315551 , 0.346654 , 0.553158 , 0.491812 , 0.471974 , 0.490905 , 0.535932 , 0.412099 , 0.387598 , 0.500918 , 0.434644 , 0.515844 , 0.386456 , 0.393622 , 0.364834 , 0.399395 , 0.386894 , 0.399927 , 0.399771 , 0.438508 , 0.450102 , 0.491844 , 0.517267 , 0.53102 , 0.60086 , 0.541361 , 0.52096 
 1068 , 0.702222 , 0.502623 , 0.50314 , 0.551668 , 0.491828 , 0.253759 , 0.286785 , 0.32411 , 0.352931 , 0.4163 , 0.31057 , 0.375226 , 0.315214 , 0.319905 , 0.352351 , 0.555951 , 0.493397 , 0.471166 , 0.494433 , 0.537076 , 0.416002 , 0.389581 , 0.504066 , 0.438548 , 0.519034 , 0.386867 , 0.395229 , 0.369938 , 0.402792 , 0.390177 , 0.399403 , 0.403043 , 0.439834 , 0.453264 , 0.494778 , 0.520242 , 0.530738 , 0.600885 , 0.545188 , 0.520367 
 1069 , 0.699628 , 0.502235 , 0.503329 , 0.551349 , 0.490168 , 0.255072 , 0.287726 , 0.326226 , 0.356473 , 0.420139 , 0.323506 , 0.378029 , 0.318614 , 0.32274 , 0.361819 , 0.557742 , 0.497624 , 0.470035 , 0.49628 , 0.538266 , 0.420264 , 0.391659 , 0.508206 , 0.443196 , 0.523775 , 0.386407 , 0.397849 , 0.375403 , 0.406775 , 0.392363 , 0.398599 , 0.407322 , 0.439772 , 0.455935 , 0.495342 , 0.52104 , 0.528355 , 0.600244 , 0.550896 , 0.517491 
 1070 , 0.695527 , 0.50021 , 0.501234 , 0.547428 , 0.486033 , 0.255578 , 0.287409 , 0.326708 , 0.359533 , 0.422247 , 0.334456 , 0.381038 , 0.320296 , 0.322438 , 0.372203 , 0.556278 , 0.502787 , 0.469062 , 0.497368 , 0.538577 , 0.423101 , 0.391907 , 0.510007 , 0.447293 , 0.527848 , 0.387327 , 0.3995 , 0.379237 , 0.408941 , 0.392326 , 0.396239 , 0.412419 , 0.438504 , 0.456951 , 0.491934 , 0.520442 , 0.523221 , 0.599242 , 0.553437 , 0.512461 
 1071 , 0.691184 , 0.498104 , 0.499199 , 0.542879 , 0.48266 , 0.254686 , 0.287454 , 0.326726 , 0.361267 , 0.422719 , 0.339858 , 0.382182 , 0.321809 , 0.322256 , 0.379701 , 0.554023 , 0.50558 , 0.469112 , 0.497534 , 0.539088 , 0.422888 , 0.391045 , 0.509572 , 0.449507 , 0.53098 , 0.388117 , 0.401171 , 0.382306 , 0.410604 , 0.39103 , 0.393187 , 0.416168 , 0.438224 , 0.45672 , 0.487253 , 0.518049 , 0.518604 , 0.597256 , 0.554254 , 0.507784 
