  time  ,7:08 PM",7:22 PM",7:32 PM",7:40 PM",7:51 PM",8:22 PM",8:34 PM",8:45 PM",8:54 PM",9:07 PM",9:42 PM",9:57 PM",0:14 PM",0:23 PM",0:34 PM",0:57 PM",1:08 PM",1:19 PM",1:32 PM",1:41 PM",2:07 PM",2:21 PM",2:29 PM",2:38 PM",2:49 PM",3:36 PM",3:46 PM",3:57 PM",4:11 PM",4:22 PM",6:16 PM",6:32 PM",6:43 PM",6:53 PM",7:06 PM",7:37 PM",7:48 PM",7:59 PM",8:06 PM",8:16 PM",8:44 PM",8:56 PM",9:05 PM",9:18 PM",9:34 PM",0:05 PM",0:21 PM",0:30 PM",0:41 PM",0:49 PM",7:02 PM",7:03 PM",7:24 PM",7:34 PM",7:44 PM",8:28 PM",8:39 PM",8:50 PM",8:59 PM",9:10 PM",9:48 PM",0:00 PM",0:10 PM",0:22 PM",0:35 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 980 , 0.470802 , 0.589406 , 0.524876 , 0.384742 , 0.435934 , 0.516684 , 0.435295 , 0.335502 , 0.370103 , 0.527083 , 0.379688 , 0.4555 , 0.356648 , 0.437596 , 0.44136 , 0.415381 , 0.478343 , 0.255949 , 0.498501 , 0.27577 , 0.342136 , 0.396872 , 0.446345 , 0.444207 , 0.48141 , 0.442743 , 0.424316 , 0.421028 , 0.524608 , 0.442836 , 0.39994 , 0.460543 , 0.354812 , 0.473045 , 0.462123 , 0.448018 , 0.550936 , 0.472254 , 0.433041 , 0.387798 , 0.438874 , 0.392434 , 0.32673 , 0.385219 , 0.38889 , 0.494411 , 0.463238 , 0.334677 , 0.404273 , 0.485662 , 0.462669 , 0.463796 , 0.311939 , 0.364828 , 0.35896 , 0.420911 , 0.256007 , 0.411826 , 0.481178 , 0.408386 , 0.571188 , 0.444881 , 0.488126 , 0.487975 , 0.560382 
 981 , 0.471276 , 0.590313 , 0.525244 , 0.385504 , 0.436178 , 0.516986 , 0.435749 , 0.335792 , 0.370495 , 0.527599 , 0.380192 , 0.456383 , 0.357354 , 0.437918 , 0.44185 , 0.415765 , 0.479093 , 0.256168 , 0.499287 , 0.276013 , 0.342519 , 0.397509 , 0.446629 , 0.444866 , 0.482005 , 0.443091 , 0.424696 , 0.421355 , 0.525442 , 0.443474 , 0.400257 , 0.461081 , 0.355266 , 0.473341 , 0.463134 , 0.448461 , 0.551527 , 0.472749 , 0.43314 , 0.388531 , 0.439519 , 0.392985 , 0.327325 , 0.385875 , 0.389378 , 0.494879 , 0.463864 , 0.334748 , 0.404387 , 0.48596 , 0.46347 , 0.46441 , 0.311876 , 0.365253 , 0.35914 , 0.420799 , 0.256226 , 0.412297 , 0.481413 , 0.408759 , 0.571964 , 0.444901 , 0.488651 , 0.488245 , 0.560841 
 982 , 0.471874 , 0.591375 , 0.52574 , 0.386373 , 0.436578 , 0.517434 , 0.436288 , 0.336214 , 0.370954 , 0.528207 , 0.380812 , 0.457348 , 0.358131 , 0.438385 , 0.442404 , 0.416282 , 0.479983 , 0.256458 , 0.500185 , 0.276348 , 0.342967 , 0.398211 , 0.447026 , 0.445636 , 0.482751 , 0.443574 , 0.425214 , 0.42182 , 0.526388 , 0.444269 , 0.400702 , 0.461726 , 0.355802 , 0.473739 , 0.464194 , 0.449042 , 0.552267 , 0.473368 , 0.433369 , 0.389315 , 0.44025 , 0.393671 , 0.328001 , 0.38657 , 0.389998 , 0.495459 , 0.464611 , 0.33494 , 0.404641 , 0.4864 , 0.464356 , 0.465086 , 0.311922 , 0.365776 , 0.359393 , 0.42087 , 0.256493 , 0.412888 , 0.481767 , 0.409216 , 0.572875 , 0.445057 , 0.489262 , 0.488659 , 0.561395 
 983 , 0.473197 , 0.593458 , 0.527024 , 0.387934 , 0.437919 , 0.518852 , 0.437293 , 0.337508 , 0.371741 , 0.529357 , 0.382212 , 0.458686 , 0.359355 , 0.439777 , 0.443352 , 0.41764 , 0.481647 , 0.25711 , 0.501741 , 0.277308 , 0.343846 , 0.399427 , 0.448077 , 0.447159 , 0.484491 , 0.444942 , 0.426625 , 0.423177 , 0.527929 , 0.445999 , 0.401911 , 0.463179 , 0.356894 , 0.474857 , 0.465466 , 0.450526 , 0.553955 , 0.474903 , 0.434599 , 0.390477 , 0.441588 , 0.395213 , 0.329046 , 0.387517 , 0.391429 , 0.496843 , 0.466046 , 0.335906 , 0.405892 , 0.487788 , 0.465767 , 0.466127 , 0.312783 , 0.366947 , 0.360191 , 0.422155 , 0.257029 , 0.414262 , 0.482785 , 0.410222 , 0.574664 , 0.446115 , 0.490388 , 0.490017 , 0.562626 
 984 , 0.472543 , 0.593172 , 0.526531 , 0.388127 , 0.437662 , 0.518216 , 0.437061 , 0.337401 , 0.37116 , 0.52859 , 0.381928 , 0.458272 , 0.359213 , 0.439697 , 0.442693 , 0.417168 , 0.481056 , 0.256812 , 0.501238 , 0.27704 , 0.343415 , 0.398998 , 0.447365 , 0.446637 , 0.484456 , 0.444694 , 0.426409 , 0.422742 , 0.527306 , 0.445966 , 0.401982 , 0.463175 , 0.356726 , 0.474429 , 0.465546 , 0.450396 , 0.55371 , 0.474602 , 0.434585 , 0.390128 , 0.441409 , 0.39517 , 0.328923 , 0.387074 , 0.391145 , 0.496438 , 0.465685 , 0.335712 , 0.405695 , 0.487868 , 0.465257 , 0.465882 , 0.312477 , 0.366777 , 0.36 , 0.422106 , 0.256569 , 0.413883 , 0.482178 , 0.40965 , 0.573961 , 0.445712 , 0.489903 , 0.489441 , 0.562176 
 985 , 0.471822 , 0.592795 , 0.525967 , 0.388277 , 0.437353 , 0.517511 , 0.436777 , 0.337254 , 0.370524 , 0.527741 , 0.381572 , 0.45779 , 0.359027 , 0.439553 , 0.441961 , 0.416617 , 0.480381 , 0.256474 , 0.500645 , 0.276727 , 0.342934 , 0.398507 , 0.446581 , 0.446039 , 0.484356 , 0.444392 , 0.426132 , 0.422239 , 0.526589 , 0.445867 , 0.401998 , 0.463124 , 0.356504 , 0.47393 , 0.465589 , 0.450198 , 0.553385 , 0.474241 , 0.434531 , 0.389729 , 0.441178 , 0.395085 , 0.328764 , 0.386584 , 0.390788 , 0.495968 , 0.465255 , 0.33548 , 0.405442 , 0.487904 , 0.464679 , 0.465578 , 0.312117 , 0.366561 , 0.359765 , 0.421997 , 0.256071 , 0.413437 , 0.481499 , 0.409002 , 0.573165 , 0.445256 , 0.489355 , 0.488779 , 0.561645 
 986 , 0.470844 , 0.592066 , 0.525294 , 0.388094 , 0.436751 , 0.516765 , 0.43605 , 0.336885 , 0.369886 , 0.526696 , 0.380864 , 0.456947 , 0.358679 , 0.439153 , 0.441406 , 0.415853 , 0.479683 , 0.256446 , 0.499914 , 0.276159 , 0.342138 , 0.397715 , 0.445912 , 0.445004 , 0.483683 , 0.4439 , 0.425463 , 0.421555 , 0.525535 , 0.44528 , 0.401462 , 0.463039 , 0.356139 , 0.473396 , 0.465637 , 0.449464 , 0.552617 , 0.473419 , 0.434153 , 0.389347 , 0.440475 , 0.394692 , 0.328483 , 0.38614 , 0.389944 , 0.495385 , 0.464729 , 0.335 , 0.405037 , 0.487316 , 0.464062 , 0.464982 , 0.311792 , 0.366162 , 0.359231 , 0.421693 , 0.255813 , 0.412577 , 0.480741 , 0.408324 , 0.572066 , 0.444866 , 0.488718 , 0.488074 , 0.560973 
 987 , 0.471516 , 0.593236 , 0.526118 , 0.388747 , 0.437595 , 0.517724 , 0.436378 , 0.337509 , 0.3705 , 0.527255 , 0.38134 , 0.457622 , 0.359293 , 0.439869 , 0.442223 , 0.416352 , 0.480852 , 0.257289 , 0.500637 , 0.276431 , 0.342436 , 0.398174 , 0.446885 , 0.445507 , 0.484446 , 0.444853 , 0.426089 , 0.422128 , 0.526141 , 0.446001 , 0.401895 , 0.464202 , 0.357019 , 0.474249 , 0.466085 , 0.449928 , 0.553344 , 0.474192 , 0.434943 , 0.390113 , 0.441006 , 0.395487 , 0.329115 , 0.386909 , 0.390331 , 0.496297 , 0.465522 , 0.335684 , 0.405902 , 0.487983 , 0.464948 , 0.465729 , 0.312545 , 0.366837 , 0.359557 , 0.422392 , 0.256416 , 0.41316 , 0.48153 , 0.408991 , 0.572751 , 0.446013 , 0.489522 , 0.488706 , 0.561566 
 988 , 0.473065 , 0.595437 , 0.527715 , 0.389885 , 0.439221 , 0.519556 , 0.437293 , 0.338677 , 0.371764 , 0.528656 , 0.38246 , 0.45911 , 0.360425 , 0.441184 , 0.443732 , 0.417497 , 0.482992 , 0.258538 , 0.502123 , 0.277176 , 0.343325 , 0.399307 , 0.448701 , 0.446842 , 0.48601 , 0.446578 , 0.427435 , 0.423373 , 0.527635 , 0.447461 , 0.402887 , 0.46603 , 0.358554 , 0.475819 , 0.466753 , 0.451065 , 0.554891 , 0.475831 , 0.436364 , 0.391469 , 0.442217 , 0.396931 , 0.330231 , 0.388301 , 0.391377 , 0.49798 , 0.466994 , 0.337002 , 0.407455 , 0.489373 , 0.466627 , 0.467178 , 0.313854 , 0.368068 , 0.360356 , 0.423614 , 0.257437 , 0.414547 , 0.48313 , 0.410336 , 0.574389 , 0.447932 , 0.491083 , 0.490027 , 0.56281 
 989 , 0.47477 , 0.597496 , 0.529277 , 0.390906 , 0.440792 , 0.521207 , 0.438562 , 0.339904 , 0.373227 , 0.530403 , 0.383561 , 0.460758 , 0.361629 , 0.442516 , 0.445321 , 0.418883 , 0.484988 , 0.259707 , 0.50369 , 0.278052 , 0.344376 , 0.400526 , 0.45047 , 0.448367 , 0.487678 , 0.448321 , 0.428837 , 0.424688 , 0.529449 , 0.448918 , 0.403963 , 0.467758 , 0.360181 , 0.477597 , 0.467654 , 0.452263 , 0.556553 , 0.477574 , 0.437815 , 0.392687 , 0.443711 , 0.398503 , 0.331582 , 0.389837 , 0.39271 , 0.49977 , 0.468505 , 0.338433 , 0.409044 , 0.490885 , 0.468321 , 0.468792 , 0.315076 , 0.369284 , 0.361353 , 0.424826 , 0.258811 , 0.416079 , 0.484839 , 0.411975 , 0.576128 , 0.449688 , 0.492506 , 0.491414 , 0.564093 
 990 , 0.476141 , 0.598867 , 0.530558 , 0.391683 , 0.441923 , 0.522329 , 0.439862 , 0.341087 , 0.374603 , 0.531997 , 0.384398 , 0.462122 , 0.362702 , 0.44358 , 0.446722 , 0.420204 , 0.486258 , 0.2606 , 0.505041 , 0.278912 , 0.345334 , 0.40157 , 0.451637 , 0.44968 , 0.489066 , 0.449703 , 0.43001 , 0.425809 , 0.531064 , 0.449991 , 0.404827 , 0.469097 , 0.36154 , 0.47926 , 0.46882 , 0.453179 , 0.558008 , 0.478926 , 0.438942 , 0.393628 , 0.445122 , 0.399959 , 0.332938 , 0.391269 , 0.3941 , 0.501278 , 0.469845 , 0.339683 , 0.410421 , 0.492208 , 0.46981 , 0.470213 , 0.316065 , 0.37031 , 0.362449 , 0.425947 , 0.260382 , 0.417407 , 0.486258 , 0.413643 , 0.577609 , 0.450854 , 0.493532 , 0.492749 , 0.565213 
 991 , 0.476721 , 0.599323 , 0.53142 , 0.392238 , 0.442413 , 0.52282 , 0.440737 , 0.342086 , 0.375544 , 0.532901 , 0.384821 , 0.462805 , 0.363454 , 0.444159 , 0.447661 , 0.421103 , 0.486515 , 0.261129 , 0.505965 , 0.279511 , 0.345887 , 0.402227 , 0.451851 , 0.450347 , 0.489833 , 0.450416 , 0.43076 , 0.426511 , 0.531902 , 0.450439 , 0.405224 , 0.469935 , 0.362317 , 0.480441 , 0.470073 , 0.453539 , 0.55893 , 0.479442 , 0.439543 , 0.394317 , 0.445984 , 0.401022 , 0.333957 , 0.392342 , 0.395189 , 0.502187 , 0.470865 , 0.340444 , 0.411424 , 0.493036 , 0.471003 , 0.471141 , 0.316815 , 0.371055 , 0.363419 , 0.426982 , 0.26176 , 0.418141 , 0.487031 , 0.414995 , 0.578529 , 0.451312 , 0.494058 , 0.493932 , 0.565957 
 992 , 0.476974 , 0.599322 , 0.531847 , 0.392476 , 0.442641 , 0.522923 , 0.441209 , 0.342712 , 0.376071 , 0.533291 , 0.385018 , 0.463066 , 0.363882 , 0.444302 , 0.448071 , 0.421551 , 0.486368 , 0.261421 , 0.506484 , 0.279888 , 0.34624 , 0.402626 , 0.451702 , 0.450637 , 0.49024 , 0.450648 , 0.431128 , 0.426809 , 0.532214 , 0.450442 , 0.405329 , 0.470398 , 0.362725 , 0.481132 , 0.470834 , 0.45357 , 0.559398 , 0.479574 , 0.439742 , 0.394721 , 0.446433 , 0.401663 , 0.334647 , 0.39298 , 0.395913 , 0.502623 , 0.471487 , 0.340856 , 0.411962 , 0.493493 , 0.471761 , 0.471578 , 0.317246 , 0.371432 , 0.364111 , 0.427645 , 0.262704 , 0.418526 , 0.487353 , 0.41588 , 0.578988 , 0.451473 , 0.49418 , 0.494581 , 0.56626 
 993 , 0.476301 , 0.598033 , 0.530882 , 0.391719 , 0.442125 , 0.521869 , 0.44049 , 0.342171 , 0.375317 , 0.53222 , 0.384559 , 0.46213 , 0.363376 , 0.44312 , 0.446883 , 0.420657 , 0.485074 , 0.26102 , 0.505776 , 0.279561 , 0.346025 , 0.402253 , 0.450532 , 0.449846 , 0.489592 , 0.4494 , 0.430333 , 0.425884 , 0.530996 , 0.449182 , 0.404621 , 0.46969 , 0.362015 , 0.480327 , 0.470067 , 0.452671 , 0.55855 , 0.478566 , 0.438751 , 0.394201 , 0.445671 , 0.400984 , 0.334267 , 0.392291 , 0.395505 , 0.501693 , 0.470937 , 0.340181 , 0.411026 , 0.492783 , 0.471177 , 0.470536 , 0.316653 , 0.370674 , 0.363983 , 0.42713 , 0.262267 , 0.417866 , 0.486309 , 0.415304 , 0.578131 , 0.450738 , 0.493126 , 0.493572 , 0.565298 
 994 , 0.476431 , 0.597862 , 0.530158 , 0.391586 , 0.442482 , 0.521559 , 0.440243 , 0.341902 , 0.374834 , 0.532351 , 0.384792 , 0.461974 , 0.363495 , 0.442402 , 0.446467 , 0.420363 , 0.484801 , 0.261191 , 0.505949 , 0.279633 , 0.346252 , 0.402389 , 0.450578 , 0.449744 , 0.489723 , 0.449013 , 0.430149 , 0.425558 , 0.530866 , 0.448968 , 0.404593 , 0.469545 , 0.361588 , 0.480039 , 0.469808 , 0.452827 , 0.558592 , 0.478441 , 0.438291 , 0.393996 , 0.445519 , 0.400596 , 0.334468 , 0.392077 , 0.395469 , 0.501918 , 0.471052 , 0.340086 , 0.410474 , 0.492532 , 0.471041 , 0.47031 , 0.316174 , 0.370552 , 0.364169 , 0.427077 , 0.262013 , 0.417885 , 0.486388 , 0.41519 , 0.578587 , 0.450863 , 0.492897 , 0.493308 , 0.565991 
 995 , 0.476567 , 0.597681 , 0.529406 , 0.391443 , 0.442857 , 0.521233 , 0.439996 , 0.341614 , 0.374343 , 0.532484 , 0.385025 , 0.461827 , 0.363627 , 0.441672 , 0.446038 , 0.420057 , 0.484524 , 0.26138 , 0.506139 , 0.2797 , 0.346493 , 0.402535 , 0.450632 , 0.44964 , 0.489871 , 0.448603 , 0.429952 , 0.425233 , 0.53074 , 0.448751 , 0.404565 , 0.469408 , 0.36113 , 0.479736 , 0.469533 , 0.452981 , 0.558636 , 0.478323 , 0.437818 , 0.39378 , 0.445365 , 0.40021 , 0.334682 , 0.391865 , 0.395433 , 0.50216 , 0.471164 , 0.339983 , 0.409888 , 0.492276 , 0.47089 , 0.470081 , 0.315667 , 0.370444 , 0.364357 , 0.427034 , 0.261756 , 0.417914 , 0.486485 , 0.415064 , 0.579054 , 0.450997 , 0.492653 , 0.49304 , 0.566707 
 996 , 0.477146 , 0.598142 , 0.529418 , 0.391893 , 0.443218 , 0.521667 , 0.439805 , 0.342131 , 0.374598 , 0.533231 , 0.385739 , 0.462305 , 0.364186 , 0.441905 , 0.446608 , 0.420135 , 0.484669 , 0.26149 , 0.506895 , 0.279938 , 0.346903 , 0.402532 , 0.451118 , 0.449999 , 0.490525 , 0.448903 , 0.430329 , 0.425558 , 0.53145 , 0.449519 , 0.404792 , 0.469497 , 0.361024 , 0.479897 , 0.469748 , 0.453504 , 0.558917 , 0.478573 , 0.437727 , 0.393799 , 0.445501 , 0.399655 , 0.334951 , 0.392269 , 0.395637 , 0.502797 , 0.471632 , 0.340202 , 0.410124 , 0.492363 , 0.471072 , 0.470342 , 0.316 , 0.371196 , 0.364278 , 0.427749 , 0.261787 , 0.418526 , 0.487602 , 0.41558 , 0.579945 , 0.451551 , 0.493036 , 0.493402 , 0.567992 
 997 , 0.476916 , 0.597786 , 0.528921 , 0.391658 , 0.442637 , 0.521329 , 0.439103 , 0.342217 , 0.374558 , 0.53282 , 0.385673 , 0.462096 , 0.364002 , 0.441816 , 0.44649 , 0.419815 , 0.484303 , 0.260961 , 0.506692 , 0.279497 , 0.346823 , 0.401701 , 0.450662 , 0.449671 , 0.490458 , 0.448542 , 0.430006 , 0.425196 , 0.531258 , 0.449454 , 0.404311 , 0.469096 , 0.360639 , 0.479378 , 0.469369 , 0.452714 , 0.558343 , 0.47809 , 0.437188 , 0.393356 , 0.44519 , 0.398669 , 0.334557 , 0.391977 , 0.395283 , 0.502269 , 0.471432 , 0.339995 , 0.409852 , 0.491758 , 0.470258 , 0.469951 , 0.316101 , 0.371344 , 0.363672 , 0.427874 , 0.261656 , 0.418618 , 0.487745 , 0.415563 , 0.579638 , 0.451551 , 0.492887 , 0.49283 , 0.567349 
 998 , 0.47642 , 0.597125 , 0.528232 , 0.391184 , 0.441745 , 0.520715 , 0.438209 , 0.342158 , 0.374421 , 0.532019 , 0.38535 , 0.461647 , 0.363572 , 0.441609 , 0.446124 , 0.419353 , 0.483755 , 0.260209 , 0.506158 , 0.278837 , 0.346593 , 0.400578 , 0.449899 , 0.449103 , 0.490157 , 0.447955 , 0.429441 , 0.424585 , 0.530745 , 0.449103 , 0.403603 , 0.468516 , 0.360161 , 0.478614 , 0.468777 , 0.451457 , 0.557481 , 0.477341 , 0.43648 , 0.392742 , 0.444725 , 0.397507 , 0.333936 , 0.391434 , 0.394732 , 0.501348 , 0.471018 , 0.339645 , 0.409403 , 0.490908 , 0.469096 , 0.469335 , 0.316104 , 0.371271 , 0.362901 , 0.427803 , 0.261449 , 0.418523 , 0.487564 , 0.415373 , 0.578929 , 0.451378 , 0.492545 , 0.491931 , 0.566056 
 999 , 0.475181 , 0.595671 , 0.527098 , 0.390179 , 0.440327 , 0.519241 , 0.437073 , 0.341357 , 0.373852 , 0.530658 , 0.38434 , 0.460441 , 0.362593 , 0.440554 , 0.445067 , 0.418547 , 0.482845 , 0.259156 , 0.50483 , 0.277682 , 0.345847 , 0.399011 , 0.44848 , 0.44789 , 0.489285 , 0.44679 , 0.428479 , 0.423581 , 0.529604 , 0.448162 , 0.402424 , 0.467358 , 0.35943 , 0.477335 , 0.467686 , 0.449557 , 0.556146 , 0.476111 , 0.435452 , 0.391846 , 0.443888 , 0.396449 , 0.332989 , 0.39044 , 0.393648 , 0.499728 , 0.469886 , 0.338829 , 0.408479 , 0.489501 , 0.467686 , 0.468129 , 0.315801 , 0.370745 , 0.361822 , 0.427073 , 0.261004 , 0.417742 , 0.48653 , 0.414703 , 0.577326 , 0.450656 , 0.491281 , 0.490589 , 0.564004 
 1000 , 0.47444 , 0.594519 , 0.526646 , 0.389577 , 0.439587 , 0.518281 , 0.436519 , 0.340665 , 0.373605 , 0.530042 , 0.383747 , 0.459521 , 0.36207 , 0.439802 , 0.444353 , 0.418148 , 0.482511 , 0.258563 , 0.503883 , 0.276924 , 0.345442 , 0.398067 , 0.447647 , 0.447137 , 0.488941 , 0.445994 , 0.428132 , 0.423174 , 0.529239 , 0.447726 , 0.401915 , 0.466641 , 0.359161 , 0.476772 , 0.467128 , 0.448586 , 0.555421 , 0.475436 , 0.434889 , 0.391456 , 0.443447 , 0.39612 , 0.332503 , 0.390075 , 0.393007 , 0.4988 , 0.469041 , 0.338288 , 0.408028 , 0.488714 , 0.467309 , 0.467264 , 0.316022 , 0.370662 , 0.36138 , 0.426773 , 0.260805 , 0.417457 , 0.486133 , 0.414706 , 0.576294 , 0.450511 , 0.49031 , 0.489846 , 0.563073 
 1001 , 0.474759 , 0.594238 , 0.527268 , 0.38975 , 0.439971 , 0.518469 , 0.436801 , 0.340592 , 0.373998 , 0.530677 , 0.38411 , 0.459437 , 0.362436 , 0.439926 , 0.444478 , 0.418411 , 0.483127 , 0.258708 , 0.503895 , 0.27694 , 0.345778 , 0.398118 , 0.447898 , 0.447321 , 0.489616 , 0.446007 , 0.428761 , 0.423722 , 0.53019 , 0.448249 , 0.402466 , 0.466821 , 0.359594 , 0.477386 , 0.467511 , 0.449099 , 0.555703 , 0.475721 , 0.435057 , 0.391878 , 0.443742 , 0.396601 , 0.332767 , 0.390757 , 0.393192 , 0.499083 , 0.468995 , 0.338373 , 0.408457 , 0.489027 , 0.468281 , 0.467194 , 0.317061 , 0.371439 , 0.36187 , 0.427413 , 0.261041 , 0.418195 , 0.487034 , 0.41584 , 0.576505 , 0.45142 , 0.49025 , 0.490091 , 0.563935 
 1002 , 0.475427 , 0.594589 , 0.528199 , 0.390298 , 0.440804 , 0.519158 , 0.437552 , 0.340754 , 0.374572 , 0.53153 , 0.384825 , 0.459803 , 0.363062 , 0.440407 , 0.44503 , 0.41895 , 0.483946 , 0.259284 , 0.504215 , 0.277242 , 0.346271 , 0.398738 , 0.448689 , 0.44793 , 0.490653 , 0.446491 , 0.429656 , 0.424478 , 0.531518 , 0.448995 , 0.403349 , 0.467371 , 0.360229 , 0.478361 , 0.468142 , 0.450185 , 0.556409 , 0.476299 , 0.435558 , 0.392665 , 0.444237 , 0.397503 , 0.33322 , 0.39168 , 0.393832 , 0.499705 , 0.469388 , 0.338726 , 0.409218 , 0.489747 , 0.469535 , 0.467655 , 0.318186 , 0.372091 , 0.362835 , 0.428206 , 0.261596 , 0.419233 , 0.488376 , 0.417012 , 0.576995 , 0.452519 , 0.490574 , 0.490733 , 0.56528 
 1003 , 0.476461 , 0.596002 , 0.529432 , 0.391317 , 0.442156 , 0.520501 , 0.439006 , 0.341202 , 0.375292 , 0.532503 , 0.385945 , 0.460856 , 0.364016 , 0.441272 , 0.446146 , 0.419853 , 0.484893 , 0.260432 , 0.504953 , 0.277885 , 0.346857 , 0.400224 , 0.450248 , 0.44907 , 0.492158 , 0.44771 , 0.430778 , 0.425418 , 0.533138 , 0.449874 , 0.404588 , 0.468358 , 0.361103 , 0.479657 , 0.46905 , 0.451959 , 0.557651 , 0.477198 , 0.436456 , 0.393889 , 0.44491 , 0.398921 , 0.333881 , 0.392824 , 0.395113 , 0.500646 , 0.470444 , 0.339446 , 0.410345 , 0.491024 , 0.470988 , 0.468902 , 0.319137 , 0.3723 , 0.364412 , 0.429078 , 0.262631 , 0.420601 , 0.490174 , 0.417961 , 0.577835 , 0.453693 , 0.491432 , 0.49201 , 0.567159 
 1004 , 0.476281 , 0.596936 , 0.529479 , 0.391397 , 0.44197 , 0.520596 , 0.439729 , 0.341006 , 0.37517 , 0.532161 , 0.385864 , 0.461208 , 0.364295 , 0.440997 , 0.446259 , 0.41996 , 0.484655 , 0.260705 , 0.5049 , 0.277714 , 0.346539 , 0.400994 , 0.450842 , 0.449054 , 0.492758 , 0.448352 , 0.430722 , 0.425324 , 0.532806 , 0.449586 , 0.404581 , 0.468212 , 0.361307 , 0.479404 , 0.469163 , 0.452075 , 0.557747 , 0.477107 , 0.436527 , 0.393977 , 0.444584 , 0.399421 , 0.333729 , 0.392902 , 0.395381 , 0.500158 , 0.470691 , 0.33941 , 0.410443 , 0.4914 , 0.470906 , 0.469197 , 0.318679 , 0.371515 , 0.364861 , 0.429035 , 0.263251 , 0.420842 , 0.490381 , 0.417515 , 0.577811 , 0.453626 , 0.491445 , 0.492882 , 0.567468 
 1005 , 0.476031 , 0.597843 , 0.52947 , 0.391427 , 0.44176 , 0.520648 , 0.440427 , 0.340788 , 0.375014 , 0.531797 , 0.3857 , 0.461505 , 0.364566 , 0.440721 , 0.446346 , 0.42005 , 0.484356 , 0.260928 , 0.504812 , 0.277533 , 0.346188 , 0.401706 , 0.451406 , 0.449 , 0.493302 , 0.449 , 0.430645 , 0.4252 , 0.532362 , 0.449271 , 0.404586 , 0.468033 , 0.361471 , 0.479081 , 0.469253 , 0.452152 , 0.5578 , 0.476968 , 0.436586 , 0.394025 , 0.444211 , 0.399876 , 0.333559 , 0.392974 , 0.395606 , 0.49965 , 0.470914 , 0.339343 , 0.410528 , 0.49172 , 0.470756 , 0.469445 , 0.318186 , 0.370733 , 0.365221 , 0.428951 , 0.263888 , 0.421032 , 0.490512 , 0.417034 , 0.577748 , 0.453519 , 0.491449 , 0.493765 , 0.567706 
 1006 , 0.475047 , 0.597845 , 0.528638 , 0.39074 , 0.44141 , 0.520077 , 0.44023 , 0.340509 , 0.374472 , 0.531199 , 0.384628 , 0.460846 , 0.364462 , 0.440646 , 0.445915 , 0.419839 , 0.483339 , 0.26037 , 0.504202 , 0.277245 , 0.345643 , 0.401346 , 0.45142 , 0.448443 , 0.492843 , 0.449319 , 0.430242 , 0.424849 , 0.530773 , 0.44878 , 0.404559 , 0.467475 , 0.361069 , 0.47826 , 0.46916 , 0.451723 , 0.557265 , 0.476126 , 0.436264 , 0.393538 , 0.443466 , 0.399616 , 0.333184 , 0.393032 , 0.395122 , 0.499067 , 0.470576 , 0.338925 , 0.410547 , 0.491226 , 0.469879 , 0.469081 , 0.317567 , 0.370472 , 0.364327 , 0.428332 , 0.264403 , 0.420535 , 0.489698 , 0.4163 , 0.577409 , 0.45306 , 0.491461 , 0.494281 , 0.566769 
 1007 , 0.475341 , 0.597927 , 0.528791 , 0.39108 , 0.442486 , 0.520369 , 0.440521 , 0.340954 , 0.374697 , 0.531553 , 0.38478 , 0.460867 , 0.364815 , 0.441666 , 0.446483 , 0.420219 , 0.483359 , 0.260544 , 0.50411 , 0.277533 , 0.345951 , 0.401321 , 0.451996 , 0.448729 , 0.492971 , 0.449942 , 0.430819 , 0.425272 , 0.530868 , 0.449133 , 0.405587 , 0.467818 , 0.361211 , 0.478721 , 0.469323 , 0.452468 , 0.557975 , 0.476554 , 0.436972 , 0.394201 , 0.443912 , 0.400287 , 0.333442 , 0.394112 , 0.395627 , 0.499551 , 0.471029 , 0.339505 , 0.411775 , 0.491354 , 0.470446 , 0.469592 , 0.318552 , 0.371047 , 0.364254 , 0.428292 , 0.265563 , 0.420825 , 0.490478 , 0.416715 , 0.577805 , 0.453816 , 0.492364 , 0.495295 , 0.567025 
