  time  ,:00:35 A,:00:44 A,:00:52 A,:00:58 A,:01:06 A,:02:13 A,:02:18 A,:02:25 A,:02:32 A,:02:40 A,:03:39 A,:03:48 A,:03:54 A,:04:01 A,:04:08 A,:04:23 A,:04:31 A,:04:41 A,:04:49 A,:04:57 A,:05:32 A,:05:42 A,:05:48 A,:05:55 A,:06:01 A,:06:13 A,:06:20 A,:06:28 A,:06:39 A,:06:52 A,:11:10 A,:11:17 A,:11:23 A,:11:30 A,:11:36 A,:11:47 A,:11:52 A,:11:58 A,:12:04 A,:12:15 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 783 , 0.456066 , 0.411534 , 0.409315 , 0.383869 , 0.297775 , 0.397734 , 0.358241 , 0.357437 , 0.364879 , 0.347937 , 0.294451 , 0.141296 , 0.408039 , 0.398946 , 0.178032 , 0.40925 , 0.311382 , 0.34442 , 0.42541 , 0.310503 , 0.218115 , 0.173732 , 0.191104 , 0.287953 , 0.363528 , 0.444797 , 0.52227 , 0.520511 , 0.341406 , 0.295866 , 0.268995 , 0.211284 , 0.156565 , 0.258465 , 0.375602 , 0.320518 , 0.231947 , 0.445161 , 0.426364 , 0.34636 
 784 , 0.456443 , 0.41187 , 0.409562 , 0.384248 , 0.298173 , 0.398419 , 0.358763 , 0.358001 , 0.365515 , 0.348511 , 0.294877 , 0.141577 , 0.408457 , 0.399364 , 0.178431 , 0.409831 , 0.311839 , 0.344925 , 0.425977 , 0.310905 , 0.218538 , 0.174105 , 0.191443 , 0.288286 , 0.363959 , 0.445493 , 0.523174 , 0.521585 , 0.342027 , 0.296251 , 0.269263 , 0.211485 , 0.156853 , 0.259064 , 0.376047 , 0.320835 , 0.232162 , 0.446073 , 0.426996 , 0.346933 
 785 , 0.456715 , 0.412133 , 0.409727 , 0.384574 , 0.298491 , 0.39903 , 0.359184 , 0.358475 , 0.366068 , 0.348959 , 0.295247 , 0.141781 , 0.408685 , 0.399631 , 0.178802 , 0.410253 , 0.312195 , 0.345297 , 0.426364 , 0.311197 , 0.218842 , 0.174399 , 0.191658 , 0.288513 , 0.364264 , 0.445997 , 0.523906 , 0.522488 , 0.342558 , 0.296536 , 0.26946 , 0.211614 , 0.157086 , 0.259579 , 0.376368 , 0.32111 , 0.232267 , 0.446867 , 0.427523 , 0.347402 
 786 , 0.456977 , 0.412377 , 0.409896 , 0.384895 , 0.298809 , 0.399629 , 0.359604 , 0.358949 , 0.366627 , 0.349402 , 0.295619 , 0.141984 , 0.408876 , 0.399887 , 0.179174 , 0.410669 , 0.312545 , 0.345654 , 0.426714 , 0.311471 , 0.219134 , 0.174674 , 0.191868 , 0.288703 , 0.364544 , 0.446474 , 0.524613 , 0.523378 , 0.343087 , 0.296812 , 0.269652 , 0.211735 , 0.157298 , 0.260094 , 0.376679 , 0.321361 , 0.232365 , 0.447666 , 0.428034 , 0.347866 
 787 , 0.45725 , 0.412641 , 0.410053 , 0.385214 , 0.299131 , 0.400238 , 0.360021 , 0.359441 , 0.367173 , 0.349851 , 0.296006 , 0.142193 , 0.409065 , 0.400163 , 0.179565 , 0.411084 , 0.312909 , 0.346006 , 0.427085 , 0.311739 , 0.219449 , 0.174968 , 0.192086 , 0.288908 , 0.364821 , 0.446952 , 0.525335 , 0.524272 , 0.343622 , 0.297102 , 0.269846 , 0.211867 , 0.157539 , 0.260622 , 0.376999 , 0.32164 , 0.232486 , 0.448477 , 0.428556 , 0.348347 
 788 , 0.457629 , 0.412961 , 0.410275 , 0.385502 , 0.299464 , 0.400832 , 0.360461 , 0.359945 , 0.367702 , 0.35032 , 0.296424 , 0.142427 , 0.409351 , 0.400478 , 0.179973 , 0.411618 , 0.313354 , 0.34642 , 0.427549 , 0.312076 , 0.219882 , 0.175289 , 0.192402 , 0.289194 , 0.365134 , 0.44752 , 0.526167 , 0.525276 , 0.34424 , 0.297477 , 0.270104 , 0.21205 , 0.157853 , 0.261252 , 0.377456 , 0.321981 , 0.232698 , 0.449357 , 0.429118 , 0.348891 
 789 , 0.458054 , 0.413285 , 0.410544 , 0.3858 , 0.299809 , 0.40144 , 0.36097 , 0.360433 , 0.368258 , 0.350823 , 0.29682 , 0.142703 , 0.409749 , 0.400827 , 0.180388 , 0.412232 , 0.313825 , 0.346932 , 0.428129 , 0.312503 , 0.220363 , 0.17568 , 0.192771 , 0.289554 , 0.36556 , 0.448219 , 0.527148 , 0.526439 , 0.344933 , 0.297852 , 0.2704 , 0.212291 , 0.158202 , 0.26193 , 0.377986 , 0.322371 , 0.23295 , 0.450315 , 0.429742 , 0.349447 
 790 , 0.458496 , 0.413614 , 0.410807 , 0.386102 , 0.300168 , 0.402063 , 0.361483 , 0.360946 , 0.368818 , 0.35133 , 0.297232 , 0.142991 , 0.410162 , 0.401181 , 0.180817 , 0.412861 , 0.314311 , 0.347448 , 0.428714 , 0.312945 , 0.220869 , 0.176074 , 0.193153 , 0.289929 , 0.36599 , 0.448923 , 0.528146 , 0.527619 , 0.345652 , 0.298243 , 0.270709 , 0.212523 , 0.158554 , 0.262621 , 0.378541 , 0.322786 , 0.233206 , 0.4513 , 0.430381 , 0.350029 
 791 , 0.45887 , 0.413987 , 0.411138 , 0.386449 , 0.300587 , 0.402708 , 0.362008 , 0.361449 , 0.369449 , 0.351879 , 0.29763 , 0.143261 , 0.410536 , 0.401557 , 0.181219 , 0.413461 , 0.314716 , 0.347975 , 0.42931 , 0.31334 , 0.221306 , 0.176445 , 0.19352 , 0.290264 , 0.36647 , 0.449633 , 0.529119 , 0.52871 , 0.346319 , 0.298587 , 0.27106 , 0.212833 , 0.158885 , 0.263328 , 0.379083 , 0.323168 , 0.233435 , 0.452289 , 0.43102 , 0.350599 
 792 , 0.45922 , 0.41447 , 0.411436 , 0.386914 , 0.301072 , 0.40343 , 0.362467 , 0.36208 , 0.370182 , 0.352482 , 0.298134 , 0.143526 , 0.410898 , 0.401999 , 0.181659 , 0.414083 , 0.315189 , 0.34848 , 0.429932 , 0.313747 , 0.221772 , 0.176806 , 0.193903 , 0.290613 , 0.366965 , 0.450332 , 0.530095 , 0.529826 , 0.347027 , 0.298995 , 0.271353 , 0.213088 , 0.159181 , 0.263972 , 0.379522 , 0.323463 , 0.233597 , 0.453195 , 0.43161 , 0.351213 
 793 , 0.459586 , 0.414968 , 0.411738 , 0.387394 , 0.301571 , 0.40418 , 0.362932 , 0.362716 , 0.370921 , 0.353101 , 0.298642 , 0.143792 , 0.411275 , 0.402446 , 0.182123 , 0.41471 , 0.315665 , 0.348999 , 0.430569 , 0.314157 , 0.22224 , 0.17717 , 0.194289 , 0.290965 , 0.367464 , 0.451059 , 0.53109 , 0.53096 , 0.347739 , 0.299428 , 0.27166 , 0.213347 , 0.15948 , 0.26464 , 0.379965 , 0.323772 , 0.233772 , 0.454106 , 0.432206 , 0.351842 
 794 , 0.459951 , 0.415429 , 0.411994 , 0.387848 , 0.302014 , 0.404875 , 0.363358 , 0.363293 , 0.371597 , 0.353676 , 0.299117 , 0.144034 , 0.411638 , 0.40285 , 0.182524 , 0.4153 , 0.316122 , 0.349497 , 0.431175 , 0.314539 , 0.222685 , 0.177538 , 0.194619 , 0.291298 , 0.367924 , 0.451734 , 0.532033 , 0.532065 , 0.34842 , 0.299828 , 0.271977 , 0.213563 , 0.159768 , 0.265214 , 0.380363 , 0.324049 , 0.233939 , 0.454976 , 0.432779 , 0.352438 
 795 , 0.460336 , 0.415827 , 0.412248 , 0.388242 , 0.302392 , 0.405489 , 0.363836 , 0.363782 , 0.37218 , 0.354199 , 0.299535 , 0.144254 , 0.411957 , 0.403215 , 0.182878 , 0.415827 , 0.316546 , 0.349974 , 0.431716 , 0.314853 , 0.223086 , 0.177887 , 0.194886 , 0.291602 , 0.368321 , 0.452381 , 0.532948 , 0.533131 , 0.349036 , 0.300193 , 0.272295 , 0.213772 , 0.160046 , 0.265752 , 0.38076 , 0.324296 , 0.234103 , 0.455852 , 0.433355 , 0.352992 
 796 , 0.460724 , 0.416213 , 0.412522 , 0.388626 , 0.302767 , 0.406122 , 0.364331 , 0.364266 , 0.372771 , 0.354747 , 0.29994 , 0.144487 , 0.412274 , 0.403575 , 0.183245 , 0.416354 , 0.31696 , 0.350451 , 0.432252 , 0.315179 , 0.223492 , 0.178248 , 0.19516 , 0.29192 , 0.368724 , 0.453039 , 0.533879 , 0.534203 , 0.349663 , 0.300555 , 0.272633 , 0.213984 , 0.160342 , 0.266298 , 0.38119 , 0.324559 , 0.234264 , 0.456752 , 0.433946 , 0.35356 
 797 , 0.461113 , 0.416599 , 0.412795 , 0.389009 , 0.303147 , 0.406775 , 0.364833 , 0.364758 , 0.373349 , 0.35528 , 0.300359 , 0.144716 , 0.4126 , 0.403955 , 0.183622 , 0.416901 , 0.317391 , 0.350925 , 0.432788 , 0.31551 , 0.223889 , 0.178607 , 0.195444 , 0.292254 , 0.369124 , 0.453699 , 0.534827 , 0.535292 , 0.350298 , 0.300921 , 0.272952 , 0.214205 , 0.160635 , 0.266857 , 0.381627 , 0.324837 , 0.234436 , 0.457655 , 0.434538 , 0.354124 
 798 , 0.461472 , 0.416916 , 0.413041 , 0.389329 , 0.303485 , 0.407457 , 0.365325 , 0.365249 , 0.373918 , 0.355768 , 0.300812 , 0.144913 , 0.4129 , 0.404307 , 0.184037 , 0.417446 , 0.317814 , 0.351374 , 0.433268 , 0.315866 , 0.224275 , 0.178907 , 0.195747 , 0.29263 , 0.369502 , 0.454318 , 0.535714 , 0.536331 , 0.350887 , 0.301277 , 0.273203 , 0.214405 , 0.16092 , 0.267446 , 0.382056 , 0.325152 , 0.234621 , 0.458539 , 0.435076 , 0.354675 
 799 , 0.461814 , 0.417234 , 0.413278 , 0.389638 , 0.303826 , 0.40814 , 0.365814 , 0.365771 , 0.374496 , 0.356265 , 0.301268 , 0.145101 , 0.413223 , 0.40465 , 0.184457 , 0.418003 , 0.318231 , 0.351821 , 0.433742 , 0.316237 , 0.224659 , 0.1792 , 0.196076 , 0.292987 , 0.369835 , 0.454921 , 0.536592 , 0.537373 , 0.351452 , 0.301626 , 0.273466 , 0.214611 , 0.161207 , 0.268047 , 0.382484 , 0.325471 , 0.234815 , 0.459441 , 0.435617 , 0.355235 
 800 , 0.462157 , 0.417551 , 0.413513 , 0.389967 , 0.304164 , 0.408823 , 0.366302 , 0.366291 , 0.375084 , 0.356771 , 0.301743 , 0.145292 , 0.413557 , 0.404991 , 0.184893 , 0.418583 , 0.318657 , 0.352266 , 0.434215 , 0.316616 , 0.225059 , 0.179509 , 0.1964 , 0.293352 , 0.370188 , 0.455535 , 0.537485 , 0.538429 , 0.352038 , 0.301982 , 0.273736 , 0.214811 , 0.161499 , 0.268655 , 0.382911 , 0.3258 , 0.235003 , 0.460366 , 0.436169 , 0.355794 
 801 , 0.46235 , 0.417835 , 0.413678 , 0.390295 , 0.304552 , 0.409413 , 0.366705 , 0.366792 , 0.375616 , 0.357271 , 0.302179 , 0.145513 , 0.413874 , 0.405311 , 0.185262 , 0.419054 , 0.319023 , 0.352711 , 0.434646 , 0.316945 , 0.225413 , 0.179843 , 0.19672 , 0.293627 , 0.37048 , 0.456082 , 0.538311 , 0.539377 , 0.35257 , 0.302375 , 0.273954 , 0.215065 , 0.16178 , 0.26921 , 0.383342 , 0.32602 , 0.235119 , 0.461218 , 0.436648 , 0.356302 
 802 , 0.462548 , 0.41814 , 0.41379 , 0.39061 , 0.304924 , 0.409974 , 0.367082 , 0.367245 , 0.37612 , 0.357716 , 0.302623 , 0.14574 , 0.41415 , 0.405624 , 0.185602 , 0.419503 , 0.319381 , 0.353159 , 0.43504 , 0.317244 , 0.225757 , 0.180183 , 0.197006 , 0.293879 , 0.370778 , 0.456606 , 0.539131 , 0.540341 , 0.353137 , 0.302776 , 0.274166 , 0.215334 , 0.162051 , 0.269773 , 0.383763 , 0.326228 , 0.235232 , 0.462079 , 0.437144 , 0.356844 
 803 , 0.462744 , 0.418453 , 0.413908 , 0.390932 , 0.30531 , 0.410554 , 0.367453 , 0.367705 , 0.376631 , 0.358178 , 0.303059 , 0.145963 , 0.414432 , 0.405932 , 0.185961 , 0.41995 , 0.319742 , 0.353611 , 0.435453 , 0.317546 , 0.226112 , 0.180542 , 0.197291 , 0.294133 , 0.371091 , 0.45714 , 0.539965 , 0.541331 , 0.353709 , 0.303168 , 0.274391 , 0.215601 , 0.162329 , 0.270338 , 0.384202 , 0.32645 , 0.235344 , 0.462952 , 0.437649 , 0.357391 
 804 , 0.462955 , 0.418786 , 0.413958 , 0.39122 , 0.30567 , 0.411105 , 0.367836 , 0.36811 , 0.377119 , 0.358585 , 0.303431 , 0.14618 , 0.414638 , 0.406199 , 0.186321 , 0.42041 , 0.320089 , 0.354042 , 0.435861 , 0.317851 , 0.226484 , 0.180856 , 0.197558 , 0.294356 , 0.371435 , 0.457655 , 0.540769 , 0.542316 , 0.354261 , 0.303486 , 0.274615 , 0.215818 , 0.162596 , 0.270884 , 0.384614 , 0.326641 , 0.23545 , 0.4638 , 0.438122 , 0.357894 
 805 , 0.463233 , 0.419203 , 0.414073 , 0.391568 , 0.306084 , 0.411694 , 0.368303 , 0.368545 , 0.377673 , 0.359054 , 0.303783 , 0.146414 , 0.414854 , 0.406486 , 0.1867 , 0.420932 , 0.320486 , 0.354496 , 0.436335 , 0.318173 , 0.226921 , 0.18114 , 0.197843 , 0.29459 , 0.371848 , 0.458191 , 0.541615 , 0.543333 , 0.354804 , 0.303772 , 0.274859 , 0.216032 , 0.162885 , 0.271446 , 0.385061 , 0.326872 , 0.235564 , 0.464687 , 0.438669 , 0.358416 
 806 , 0.463536 , 0.419649 , 0.414217 , 0.391948 , 0.306525 , 0.412318 , 0.368817 , 0.369016 , 0.378257 , 0.359576 , 0.304162 , 0.146655 , 0.415078 , 0.406797 , 0.187097 , 0.421482 , 0.3209 , 0.354983 , 0.436839 , 0.318526 , 0.227374 , 0.181444 , 0.198149 , 0.294833 , 0.372284 , 0.458733 , 0.5425 , 0.544377 , 0.355369 , 0.304063 , 0.275114 , 0.216256 , 0.163194 , 0.272045 , 0.385533 , 0.327116 , 0.235687 , 0.465634 , 0.439246 , 0.358969 
 807 , 0.463837 , 0.420084 , 0.414383 , 0.392302 , 0.306925 , 0.412941 , 0.36931 , 0.36951 , 0.378871 , 0.360094 , 0.304552 , 0.146919 , 0.41537 , 0.407119 , 0.187533 , 0.422047 , 0.321354 , 0.355436 , 0.437341 , 0.318903 , 0.227837 , 0.181788 , 0.19848 , 0.295125 , 0.372737 , 0.459312 , 0.543424 , 0.545476 , 0.355979 , 0.304396 , 0.275372 , 0.216436 , 0.163489 , 0.272655 , 0.386002 , 0.327376 , 0.235845 , 0.466565 , 0.439836 , 0.359528 
 808 , 0.46409 , 0.420433 , 0.41454 , 0.392567 , 0.307195 , 0.413581 , 0.369745 , 0.370013 , 0.379521 , 0.360583 , 0.304985 , 0.14722 , 0.415768 , 0.407398 , 0.188008 , 0.422598 , 0.321859 , 0.355784 , 0.437797 , 0.319325 , 0.228284 , 0.182205 , 0.198822 , 0.295432 , 0.373127 , 0.459905 , 0.54434 , 0.546616 , 0.356632 , 0.304751 , 0.27559 , 0.216455 , 0.163758 , 0.273258 , 0.386407 , 0.327651 , 0.236018 , 0.467404 , 0.440398 , 0.360081 
 809 , 0.464343 , 0.420759 , 0.414655 , 0.392835 , 0.307482 , 0.414263 , 0.370186 , 0.370545 , 0.380178 , 0.361057 , 0.305421 , 0.14753 , 0.416133 , 0.407654 , 0.188493 , 0.423145 , 0.322357 , 0.356106 , 0.438233 , 0.319736 , 0.228727 , 0.182623 , 0.199134 , 0.295721 , 0.373479 , 0.46049 , 0.545238 , 0.547724 , 0.357305 , 0.305097 , 0.275794 , 0.216473 , 0.164018 , 0.273868 , 0.386798 , 0.327913 , 0.236187 , 0.468241 , 0.440921 , 0.360609 
 810 , 0.46461 , 0.421105 , 0.414786 , 0.393106 , 0.307772 , 0.414977 , 0.370629 , 0.37109 , 0.380872 , 0.361543 , 0.305872 , 0.147842 , 0.416529 , 0.407915 , 0.188997 , 0.423725 , 0.322873 , 0.356449 , 0.43868 , 0.320175 , 0.229196 , 0.183071 , 0.199466 , 0.29601 , 0.373845 , 0.461102 , 0.546177 , 0.548887 , 0.358001 , 0.305456 , 0.276007 , 0.216478 , 0.164282 , 0.274511 , 0.387203 , 0.328192 , 0.23637 , 0.469119 , 0.44148 , 0.361161 
 811 , 0.4649 , 0.421278 , 0.415052 , 0.393371 , 0.308069 , 0.415764 , 0.371102 , 0.371611 , 0.381542 , 0.36203 , 0.306341 , 0.14821 , 0.416962 , 0.408251 , 0.189607 , 0.424328 , 0.32339 , 0.356855 , 0.439219 , 0.320497 , 0.229693 , 0.18354 , 0.199798 , 0.296296 , 0.374288 , 0.461782 , 0.547095 , 0.549987 , 0.358742 , 0.305821 , 0.276231 , 0.21644 , 0.164604 , 0.275112 , 0.387552 , 0.328576 , 0.236619 , 0.469962 , 0.442078 , 0.361804 
 812 , 0.465166 , 0.421423 , 0.41532 , 0.393607 , 0.308367 , 0.416511 , 0.371577 , 0.372144 , 0.382195 , 0.362513 , 0.306802 , 0.148574 , 0.417362 , 0.408593 , 0.190207 , 0.424894 , 0.323875 , 0.357238 , 0.439766 , 0.320789 , 0.230195 , 0.184002 , 0.200133 , 0.296558 , 0.374742 , 0.462432 , 0.547978 , 0.551132 , 0.359473 , 0.306144 , 0.276445 , 0.216389 , 0.164932 , 0.275753 , 0.387924 , 0.328991 , 0.236854 , 0.470793 , 0.442716 , 0.362479 
 813 , 0.465439 , 0.421578 , 0.415608 , 0.393837 , 0.308679 , 0.417283 , 0.372078 , 0.372693 , 0.382878 , 0.363032 , 0.307289 , 0.148956 , 0.417784 , 0.408932 , 0.190858 , 0.425486 , 0.324378 , 0.357655 , 0.440341 , 0.321085 , 0.230709 , 0.184478 , 0.200485 , 0.296842 , 0.375222 , 0.463126 , 0.5489 , 0.552341 , 0.360241 , 0.306491 , 0.276689 , 0.21632 , 0.165282 , 0.276415 , 0.388312 , 0.329413 , 0.237111 , 0.471682 , 0.443383 , 0.363192 
 814 , 0.465686 , 0.421754 , 0.415802 , 0.394075 , 0.308966 , 0.417976 , 0.372485 , 0.373179 , 0.383513 , 0.36355 , 0.30768 , 0.149253 , 0.418067 , 0.409166 , 0.191341 , 0.425977 , 0.324786 , 0.358053 , 0.440806 , 0.321349 , 0.231153 , 0.184854 , 0.200719 , 0.297027 , 0.375569 , 0.463591 , 0.549645 , 0.553332 , 0.360887 , 0.30669 , 0.276882 , 0.216289 , 0.165563 , 0.277042 , 0.38868 , 0.329805 , 0.237276 , 0.472457 , 0.443947 , 0.363801 
 815 , 0.46593 , 0.422014 , 0.415925 , 0.394326 , 0.309267 , 0.418662 , 0.372819 , 0.373606 , 0.384131 , 0.364072 , 0.308046 , 0.149524 , 0.418308 , 0.409379 , 0.191775 , 0.426462 , 0.325163 , 0.358496 , 0.441195 , 0.321651 , 0.231585 , 0.185229 , 0.200966 , 0.297236 , 0.375898 , 0.464037 , 0.550419 , 0.554251 , 0.361552 , 0.306883 , 0.277074 , 0.216316 , 0.165866 , 0.27769 , 0.389092 , 0.330226 , 0.237458 , 0.473285 , 0.444445 , 0.364358 
 816 , 0.46618 , 0.422284 , 0.41605 , 0.394588 , 0.309566 , 0.41939 , 0.373172 , 0.37403 , 0.384784 , 0.364604 , 0.308422 , 0.149807 , 0.418555 , 0.409597 , 0.192226 , 0.426952 , 0.325559 , 0.358964 , 0.441606 , 0.321979 , 0.232049 , 0.185625 , 0.201229 , 0.297463 , 0.37625 , 0.464509 , 0.551224 , 0.555206 , 0.362259 , 0.307095 , 0.277271 , 0.216353 , 0.166177 , 0.278381 , 0.389532 , 0.330661 , 0.237654 , 0.474153 , 0.444936 , 0.364936 
 817 , 0.466452 , 0.42262 , 0.416216 , 0.394958 , 0.309935 , 0.420081 , 0.373585 , 0.374523 , 0.385409 , 0.365123 , 0.308803 , 0.150056 , 0.418801 , 0.409847 , 0.192653 , 0.427412 , 0.325933 , 0.359393 , 0.441992 , 0.322274 , 0.232448 , 0.185963 , 0.201504 , 0.297665 , 0.37657 , 0.464966 , 0.551989 , 0.556106 , 0.362893 , 0.307328 , 0.277504 , 0.216485 , 0.166477 , 0.279059 , 0.390006 , 0.331068 , 0.237869 , 0.475075 , 0.445422 , 0.365523 
 818 , 0.466807 , 0.423062 , 0.416518 , 0.39554 , 0.310399 , 0.420667 , 0.374175 , 0.375178 , 0.385998 , 0.365613 , 0.309202 , 0.15024 , 0.419083 , 0.410247 , 0.193027 , 0.427839 , 0.326314 , 0.359787 , 0.442443 , 0.322563 , 0.232782 , 0.186244 , 0.201806 , 0.297915 , 0.376945 , 0.465473 , 0.552723 , 0.556998 , 0.363435 , 0.30764 , 0.277804 , 0.216798 , 0.16676 , 0.279639 , 0.390535 , 0.331331 , 0.23806 , 0.476007 , 0.44592 , 0.366149 
 819 , 0.467222 , 0.423537 , 0.41686 , 0.396176 , 0.310884 , 0.421277 , 0.37483 , 0.375915 , 0.386645 , 0.366166 , 0.309628 , 0.150448 , 0.41944 , 0.410719 , 0.193436 , 0.428355 , 0.326762 , 0.360253 , 0.443011 , 0.322927 , 0.23316 , 0.186565 , 0.202169 , 0.298236 , 0.377433 , 0.466092 , 0.55361 , 0.55805 , 0.364066 , 0.308019 , 0.278135 , 0.217088 , 0.167022 , 0.280201 , 0.391051 , 0.331591 , 0.238228 , 0.476902 , 0.446481 , 0.366817 
 820 , 0.467663 , 0.42402 , 0.41722 , 0.396822 , 0.311375 , 0.421917 , 0.375497 , 0.376674 , 0.387302 , 0.366732 , 0.310073 , 0.150654 , 0.419803 , 0.411198 , 0.193862 , 0.4289 , 0.327226 , 0.360732 , 0.443596 , 0.323295 , 0.233551 , 0.186903 , 0.202536 , 0.298565 , 0.377931 , 0.466726 , 0.554515 , 0.559109 , 0.364721 , 0.308415 , 0.278486 , 0.217392 , 0.167304 , 0.280783 , 0.391576 , 0.331843 , 0.238397 , 0.477811 , 0.447047 , 0.367498 
 821 , 0.468096 , 0.42448 , 0.417549 , 0.397255 , 0.311753 , 0.422568 , 0.375993 , 0.3772 , 0.387876 , 0.367252 , 0.310387 , 0.150823 , 0.420132 , 0.411562 , 0.194086 , 0.429409 , 0.327563 , 0.361231 , 0.444069 , 0.323624 , 0.233877 , 0.1872 , 0.202839 , 0.298812 , 0.378224 , 0.467243 , 0.555214 , 0.55996 , 0.365271 , 0.308748 , 0.278757 , 0.217669 , 0.167554 , 0.28134 , 0.392099 , 0.332059 , 0.238521 , 0.478659 , 0.447483 , 0.367992 
 822 , 0.468451 , 0.424907 , 0.417839 , 0.397649 , 0.312119 , 0.423234 , 0.376468 , 0.37772 , 0.388464 , 0.367773 , 0.310742 , 0.150995 , 0.420457 , 0.411932 , 0.194323 , 0.42996 , 0.327916 , 0.361729 , 0.444517 , 0.323955 , 0.234226 , 0.187494 , 0.203155 , 0.299076 , 0.37854 , 0.46778 , 0.555939 , 0.560878 , 0.365861 , 0.309114 , 0.279045 , 0.217996 , 0.167839 , 0.281947 , 0.392664 , 0.332332 , 0.238698 , 0.479639 , 0.447942 , 0.368501 
 823 , 0.468821 , 0.425336 , 0.418144 , 0.398057 , 0.312475 , 0.423902 , 0.376957 , 0.378255 , 0.389055 , 0.368297 , 0.311087 , 0.151168 , 0.420795 , 0.412317 , 0.194562 , 0.430514 , 0.328272 , 0.362231 , 0.444968 , 0.324288 , 0.234564 , 0.187802 , 0.203473 , 0.299331 , 0.378869 , 0.468332 , 0.556667 , 0.561811 , 0.366465 , 0.309494 , 0.279347 , 0.218324 , 0.168136 , 0.282567 , 0.393232 , 0.332619 , 0.238889 , 0.480623 , 0.448416 , 0.369014 
 824 , 0.469183 , 0.425759 , 0.41837 , 0.398431 , 0.312891 , 0.424565 , 0.377413 , 0.378731 , 0.389633 , 0.368864 , 0.311515 , 0.151404 , 0.421087 , 0.412675 , 0.194873 , 0.431067 , 0.328669 , 0.362726 , 0.445516 , 0.324645 , 0.234989 , 0.188144 , 0.203808 , 0.299704 , 0.379197 , 0.46891 , 0.557463 , 0.562703 , 0.367068 , 0.30989 , 0.27972 , 0.218677 , 0.168455 , 0.283165 , 0.393748 , 0.332977 , 0.23915 , 0.481573 , 0.449074 , 0.369569 
 825 , 0.469548 , 0.426139 , 0.41855 , 0.398805 , 0.313316 , 0.425207 , 0.377856 , 0.379174 , 0.390182 , 0.369472 , 0.311953 , 0.151676 , 0.421367 , 0.413028 , 0.195233 , 0.431614 , 0.329084 , 0.363246 , 0.446156 , 0.325017 , 0.235438 , 0.18853 , 0.204163 , 0.300126 , 0.379526 , 0.469514 , 0.558343 , 0.56358 , 0.367665 , 0.310305 , 0.280086 , 0.219011 , 0.168763 , 0.283733 , 0.394249 , 0.333356 , 0.239392 , 0.482419 , 0.449769 , 0.370085 
 826 , 0.469914 , 0.426515 , 0.418713 , 0.399182 , 0.313757 , 0.425856 , 0.3783 , 0.379629 , 0.390723 , 0.370079 , 0.312394 , 0.151945 , 0.421654 , 0.413376 , 0.195594 , 0.432169 , 0.329495 , 0.363765 , 0.446795 , 0.325396 , 0.235894 , 0.188917 , 0.204508 , 0.300539 , 0.379856 , 0.470119 , 0.559235 , 0.564458 , 0.368262 , 0.310714 , 0.280441 , 0.219349 , 0.16908 , 0.28429 , 0.394765 , 0.333719 , 0.239641 , 0.483257 , 0.450474 , 0.370601 
 827 , 0.470252 , 0.42685 , 0.41891 , 0.399534 , 0.314171 , 0.426487 , 0.378741 , 0.380102 , 0.391253 , 0.370664 , 0.312832 , 0.152225 , 0.421927 , 0.413703 , 0.19591 , 0.432693 , 0.329905 , 0.364277 , 0.447372 , 0.325764 , 0.236329 , 0.189297 , 0.204872 , 0.300955 , 0.38017 , 0.470706 , 0.560074 , 0.565315 , 0.368849 , 0.311119 , 0.280786 , 0.219676 , 0.169399 , 0.284847 , 0.395269 , 0.33408 , 0.239879 , 0.484069 , 0.451126 , 0.371106 
 828 , 0.470577 , 0.427131 , 0.419156 , 0.399863 , 0.314556 , 0.427086 , 0.379221 , 0.380626 , 0.391819 , 0.371212 , 0.313299 , 0.15252 , 0.422203 , 0.414024 , 0.196181 , 0.433181 , 0.330326 , 0.364777 , 0.447885 , 0.326146 , 0.236739 , 0.189645 , 0.205233 , 0.301381 , 0.380536 , 0.471257 , 0.560811 , 0.566159 , 0.369467 , 0.311532 , 0.281091 , 0.219972 , 0.169729 , 0.285407 , 0.395773 , 0.334461 , 0.240137 , 0.484863 , 0.45176 , 0.371642 
 829 , 0.470881 , 0.427432 , 0.41943 , 0.400189 , 0.314954 , 0.427669 , 0.379738 , 0.38113 , 0.392403 , 0.371759 , 0.313789 , 0.152814 , 0.422497 , 0.414348 , 0.196467 , 0.43369 , 0.330754 , 0.365285 , 0.448392 , 0.326544 , 0.237166 , 0.189993 , 0.205601 , 0.301837 , 0.380926 , 0.47182 , 0.561549 , 0.567026 , 0.370106 , 0.311978 , 0.281397 , 0.220291 , 0.170074 , 0.285981 , 0.396285 , 0.334863 , 0.240415 , 0.485673 , 0.45241 , 0.372212 
