  time  ,28:56 PM,29:20 PM,29:30 PM,29:40 PM,30:07 PM,30:18 PM,30:28 PM,30:38 PM,30:48 PM,31:39 PM,31:48 PM,31:56 PM,32:05 PM,32:15 PM,32:44 PM,32:53 PM,33:00 PM,33:08 PM,33:16 PM,33:39 PM,33:49 PM,34:00 PM,34:09 PM,34:20 PM,29:07 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 952 , 0.236838 , 0.326294 , 0.394158 , 0.329574 , 0.421881 , 0.405001 , 0.39541 , 0.39145 , 0.470789 , 0.436637 , 0.503022 , 0.502867 , 0.582648 , 0.513925 , 0.36486 , 0.331519 , 0.266673 , 0.437603 , 0.258406 , 0.367663 , 0.307553 , 0.346024 , 0.320914 , 0.317717 , 0.317144 
 953 , 0.236699 , 0.3265 , 0.394083 , 0.329683 , 0.42104 , 0.404509 , 0.394736 , 0.390865 , 0.470477 , 0.436311 , 0.502481 , 0.501923 , 0.581535 , 0.512539 , 0.365036 , 0.331262 , 0.267088 , 0.437428 , 0.257968 , 0.367161 , 0.3075 , 0.345513 , 0.320527 , 0.317677 , 0.316751 
 954 , 0.236229 , 0.326815 , 0.394601 , 0.32995 , 0.420418 , 0.404553 , 0.394435 , 0.390694 , 0.470462 , 0.43632 , 0.502645 , 0.501671 , 0.581106 , 0.511813 , 0.36515 , 0.331447 , 0.2672 , 0.437555 , 0.257272 , 0.367145 , 0.307601 , 0.345115 , 0.320272 , 0.317968 , 0.316246 
 955 , 0.235749 , 0.327248 , 0.395379 , 0.330308 , 0.420034 , 0.404843 , 0.394439 , 0.390808 , 0.470676 , 0.436498 , 0.503117 , 0.50176 , 0.581021 , 0.511426 , 0.365296 , 0.331891 , 0.267392 , 0.437915 , 0.25663 , 0.367379 , 0.307832 , 0.344867 , 0.320141 , 0.318487 , 0.315879 
 956 , 0.235857 , 0.327492 , 0.395589 , 0.330461 , 0.419602 , 0.404555 , 0.393997 , 0.391218 , 0.470336 , 0.4363 , 0.503066 , 0.501416 , 0.580771 , 0.510572 , 0.364699 , 0.331542 , 0.267114 , 0.43839 , 0.256426 , 0.367383 , 0.307908 , 0.344688 , 0.319963 , 0.318739 , 0.315473 
 957 , 0.236677 , 0.327683 , 0.395333 , 0.330662 , 0.41935 , 0.403847 , 0.393098 , 0.392058 , 0.469665 , 0.435917 , 0.502645 , 0.50073 , 0.580383 , 0.509445 , 0.363512 , 0.330379 , 0.26624 , 0.438897 , 0.256733 , 0.367131 , 0.307947 , 0.344793 , 0.319914 , 0.318672 , 0.315243 
 958 , 0.23767 , 0.328062 , 0.395265 , 0.331233 , 0.419448 , 0.403369 , 0.392188 , 0.393028 , 0.469341 , 0.435823 , 0.50241 , 0.500162 , 0.579977 , 0.508657 , 0.362586 , 0.32921 , 0.265178 , 0.439289 , 0.257156 , 0.366869 , 0.308138 , 0.345194 , 0.320135 , 0.318467 , 0.31532 
 959 , 0.23842 , 0.328363 , 0.395205 , 0.33173 , 0.419581 , 0.402874 , 0.391542 , 0.393858 , 0.469255 , 0.435674 , 0.502056 , 0.499634 , 0.579521 , 0.507999 , 0.362014 , 0.32841 , 0.264498 , 0.439645 , 0.257692 , 0.366658 , 0.308311 , 0.345661 , 0.32034 , 0.318307 , 0.315519 
 960 , 0.238259 , 0.328413 , 0.395199 , 0.332011 , 0.419868 , 0.402207 , 0.392012 , 0.394227 , 0.470084 , 0.435431 , 0.501327 , 0.499276 , 0.578918 , 0.507901 , 0.362808 , 0.329069 , 0.265388 , 0.439943 , 0.258826 , 0.366722 , 0.30842 , 0.346355 , 0.320549 , 0.318323 , 0.316225 
 961 , 0.238254 , 0.328551 , 0.395442 , 0.332229 , 0.420464 , 0.401709 , 0.393028 , 0.394704 , 0.47099 , 0.435869 , 0.501272 , 0.499456 , 0.578765 , 0.508406 , 0.36373 , 0.33012 , 0.266767 , 0.440356 , 0.26009 , 0.367455 , 0.308764 , 0.347025 , 0.320948 , 0.318827 , 0.316906 
 962 , 0.238252 , 0.328669 , 0.395677 , 0.33244 , 0.421043 , 0.40124 , 0.393991 , 0.395162 , 0.471843 , 0.43629 , 0.501213 , 0.499632 , 0.57862 , 0.508895 , 0.364609 , 0.331129 , 0.268079 , 0.440751 , 0.261298 , 0.368146 , 0.309089 , 0.347676 , 0.321327 , 0.319313 , 0.317556 
 963 , 0.238154 , 0.32856 , 0.396149 , 0.332431 , 0.421112 , 0.401396 , 0.39405 , 0.394342 , 0.471585 , 0.436304 , 0.50071 , 0.498973 , 0.577755 , 0.508568 , 0.364657 , 0.331848 , 0.268713 , 0.440595 , 0.26209 , 0.368482 , 0.309672 , 0.348194 , 0.321833 , 0.319816 , 0.317554 
 964 , 0.238361 , 0.328938 , 0.397066 , 0.332862 , 0.421518 , 0.402213 , 0.394342 , 0.393922 , 0.47182 , 0.436481 , 0.500533 , 0.49874 , 0.578058 , 0.508253 , 0.36515 , 0.332466 , 0.269741 , 0.441255 , 0.263057 , 0.36876 , 0.310529 , 0.349105 , 0.322487 , 0.320438 , 0.317935 
 965 , 0.238662 , 0.329441 , 0.398069 , 0.33341 , 0.422001 , 0.403167 , 0.394717 , 0.393658 , 0.472215 , 0.436713 , 0.500464 , 0.498637 , 0.578684 , 0.507984 , 0.365769 , 0.333049 , 0.270846 , 0.442114 , 0.264037 , 0.369028 , 0.311434 , 0.35009 , 0.323144 , 0.321084 , 0.31843 
 966 , 0.239526 , 0.330145 , 0.398827 , 0.334044 , 0.422755 , 0.40399 , 0.395268 , 0.394086 , 0.47273 , 0.437025 , 0.500673 , 0.498882 , 0.579715 , 0.507908 , 0.36647 , 0.333201 , 0.271941 , 0.443124 , 0.264542 , 0.369198 , 0.312469 , 0.350971 , 0.323777 , 0.321576 , 0.318743 
 967 , 0.240668 , 0.330704 , 0.39931 , 0.334468 , 0.42341 , 0.40438 , 0.395735 , 0.394888 , 0.473162 , 0.437112 , 0.500849 , 0.499214 , 0.580311 , 0.507906 , 0.367036 , 0.333221 , 0.272754 , 0.443793 , 0.264674 , 0.369306 , 0.313579 , 0.351558 , 0.324318 , 0.321906 , 0.318754 
 968 , 0.241695 , 0.330965 , 0.399655 , 0.334621 , 0.423762 , 0.40438 , 0.396011 , 0.395588 , 0.473434 , 0.436915 , 0.50082 , 0.499422 , 0.580147 , 0.507826 , 0.367414 , 0.333398 , 0.273277 , 0.444002 , 0.264709 , 0.369424 , 0.314651 , 0.351875 , 0.324748 , 0.322197 , 0.318565 
 969 , 0.242503 , 0.33137 , 0.400282 , 0.334863 , 0.424343 , 0.404601 , 0.396506 , 0.396388 , 0.474045 , 0.436981 , 0.501079 , 0.500017 , 0.580257 , 0.508194 , 0.367856 , 0.334025 , 0.274033 , 0.44458 , 0.264853 , 0.369767 , 0.315817 , 0.352256 , 0.325187 , 0.322484 , 0.31859 
 970 , 0.242788 , 0.332072 , 0.401463 , 0.335296 , 0.425369 , 0.405284 , 0.397379 , 0.397331 , 0.475355 , 0.437609 , 0.501852 , 0.501291 , 0.580879 , 0.509435 , 0.36835 , 0.335607 , 0.275256 , 0.445967 , 0.265249 , 0.370511 , 0.31711 , 0.352731 , 0.325552 , 0.322687 , 0.319056 
 971 , 0.24276 , 0.332691 , 0.402094 , 0.335711 , 0.425988 , 0.405842 , 0.397702 , 0.397678 , 0.476163 , 0.437959 , 0.502146 , 0.50168 , 0.581228 , 0.510178 , 0.368329 , 0.336749 , 0.276071 , 0.447137 , 0.265544 , 0.370716 , 0.317832 , 0.353005 , 0.325673 , 0.322523 , 0.319157 
 972 , 0.242736 , 0.333307 , 0.402715 , 0.336134 , 0.42661 , 0.406413 , 0.398014 , 0.398014 , 0.476978 , 0.438325 , 0.502448 , 0.502078 , 0.581578 , 0.51093 , 0.368309 , 0.337864 , 0.276879 , 0.44831 , 0.265844 , 0.370922 , 0.31855 , 0.35329 , 0.325791 , 0.322367 , 0.319266 
 973 , 0.243188 , 0.33394 , 0.403011 , 0.33683 , 0.426922 , 0.406945 , 0.397915 , 0.397759 , 0.476903 , 0.438554 , 0.502865 , 0.502289 , 0.582045 , 0.511283 , 0.368428 , 0.337777 , 0.277112 , 0.448903 , 0.266284 , 0.371414 , 0.318819 , 0.354098 , 0.326074 , 0.322668 , 0.319754 
 974 , 0.243444 , 0.334195 , 0.403025 , 0.33707 , 0.426779 , 0.406762 , 0.39767 , 0.397191 , 0.476239 , 0.438434 , 0.502892 , 0.502496 , 0.582203 , 0.510989 , 0.368754 , 0.337537 , 0.2775 , 0.448915 , 0.266479 , 0.37176 , 0.319018 , 0.354679 , 0.326121 , 0.322791 , 0.32006 
 975 , 0.243672 , 0.334396 , 0.403003 , 0.337253 , 0.426578 , 0.40647 , 0.397409 , 0.396572 , 0.475485 , 0.438258 , 0.502861 , 0.502705 , 0.582311 , 0.510619 , 0.3691 , 0.337253 , 0.277922 , 0.448826 , 0.266625 , 0.372101 , 0.319213 , 0.355221 , 0.326147 , 0.322883 , 0.320349 
 976 , 0.24399 , 0.334742 , 0.403118 , 0.337205 , 0.426422 , 0.406165 , 0.397298 , 0.396501 , 0.475125 , 0.438229 , 0.50338 , 0.502964 , 0.582421 , 0.510271 , 0.370043 , 0.337432 , 0.2781 , 0.44875 , 0.266806 , 0.37259 , 0.319483 , 0.355927 , 0.326446 , 0.323185 , 0.320852 
 977 , 0.244448 , 0.335381 , 0.40354 , 0.337315 , 0.426599 , 0.406329 , 0.397534 , 0.396822 , 0.475069 , 0.438467 , 0.504312 , 0.503457 , 0.582867 , 0.510364 , 0.370926 , 0.337672 , 0.278153 , 0.449279 , 0.26689 , 0.373359 , 0.319952 , 0.356779 , 0.326883 , 0.323715 , 0.32165 
 978 , 0.244997 , 0.336204 , 0.404158 , 0.337591 , 0.427031 , 0.406838 , 0.397969 , 0.397281 , 0.475113 , 0.438888 , 0.505373 , 0.504116 , 0.583548 , 0.510768 , 0.371574 , 0.337816 , 0.278186 , 0.450271 , 0.266909 , 0.374266 , 0.320552 , 0.357713 , 0.327322 , 0.324358 , 0.322627 
 979 , 0.245266 , 0.336905 , 0.404691 , 0.337934 , 0.42729 , 0.407448 , 0.39823 , 0.397272 , 0.475127 , 0.439075 , 0.505996 , 0.50447 , 0.584194 , 0.511132 , 0.37188 , 0.337828 , 0.278644 , 0.451191 , 0.2668 , 0.374909 , 0.321062 , 0.358522 , 0.327522 , 0.324884 , 0.32331 
 980 , 0.245129 , 0.337417 , 0.405091 , 0.338242 , 0.427323 , 0.408085 , 0.398183 , 0.396663 , 0.475087 , 0.438922 , 0.50609 , 0.504345 , 0.584703 , 0.511394 , 0.371896 , 0.337688 , 0.27975 , 0.451924 , 0.26656 , 0.375197 , 0.32142 , 0.359142 , 0.327409 , 0.325216 , 0.323554 
 981 , 0.244999 , 0.337837 , 0.405477 , 0.338284 , 0.427398 , 0.408508 , 0.397936 , 0.396209 , 0.475091 , 0.438699 , 0.506315 , 0.50406 , 0.585021 , 0.511543 , 0.372421 , 0.337708 , 0.280922 , 0.452313 , 0.26645 , 0.375534 , 0.321755 , 0.359828 , 0.327347 , 0.325503 , 0.323647 
 982 , 0.244935 , 0.338267 , 0.405836 , 0.338267 , 0.427489 , 0.408916 , 0.397721 , 0.395906 , 0.47501 , 0.438497 , 0.506546 , 0.503794 , 0.585299 , 0.51164 , 0.372907 , 0.337705 , 0.282057 , 0.452702 , 0.266272 , 0.375858 , 0.322095 , 0.360459 , 0.327283 , 0.325772 , 0.323746 
 983 , 0.24532 , 0.338716 , 0.406007 , 0.337897 , 0.427841 , 0.409202 , 0.397735 , 0.396705 , 0.47434 , 0.43843 , 0.506751 , 0.50358 , 0.585252 , 0.511408 , 0.373186 , 0.337499 , 0.282961 , 0.453021 , 0.265515 , 0.376018 , 0.32244 , 0.360725 , 0.327097 , 0.325985 , 0.323867 
 984 , 0.245841 , 0.339151 , 0.406128 , 0.337775 , 0.427971 , 0.40958 , 0.397801 , 0.397218 , 0.473967 , 0.438362 , 0.506878 , 0.50366 , 0.585179 , 0.51138 , 0.373182 , 0.337274 , 0.284152 , 0.453442 , 0.264921 , 0.376109 , 0.322812 , 0.360925 , 0.327256 , 0.326288 , 0.324084 
 985 , 0.24637 , 0.339586 , 0.406243 , 0.337668 , 0.428094 , 0.409962 , 0.397874 , 0.397735 , 0.473609 , 0.438299 , 0.507002 , 0.503759 , 0.585107 , 0.51136 , 0.373164 , 0.33704 , 0.285365 , 0.453873 , 0.264328 , 0.376209 , 0.323186 , 0.361134 , 0.327417 , 0.326603 , 0.324302 
 986 , 0.246523 , 0.34005 , 0.406893 , 0.338093 , 0.428417 , 0.410224 , 0.398449 , 0.398064 , 0.474376 , 0.438689 , 0.507641 , 0.504263 , 0.585397 , 0.512206 , 0.373582 , 0.336695 , 0.285541 , 0.454728 , 0.264693 , 0.377251 , 0.323546 , 0.361318 , 0.327611 , 0.327226 , 0.324629 
 987 , 0.246304 , 0.340349 , 0.407518 , 0.338556 , 0.428677 , 0.410359 , 0.398982 , 0.39826 , 0.475024 , 0.438936 , 0.508131 , 0.504556 , 0.585756 , 0.513138 , 0.373957 , 0.336378 , 0.28528 , 0.455414 , 0.264971 , 0.378149 , 0.323685 , 0.36145 , 0.327563 , 0.327656 , 0.324721 
 988 , 0.245924 , 0.340561 , 0.408092 , 0.338992 , 0.428886 , 0.410451 , 0.399444 , 0.398409 , 0.475518 , 0.439056 , 0.508505 , 0.504716 , 0.586125 , 0.514037 , 0.37428 , 0.336074 , 0.28492 , 0.455991 , 0.265114 , 0.378894 , 0.323719 , 0.361552 , 0.327392 , 0.327973 , 0.324695 
 989 , 0.245806 , 0.340765 , 0.408792 , 0.339474 , 0.429026 , 0.410932 , 0.399675 , 0.398361 , 0.475912 , 0.439271 , 0.508856 , 0.505124 , 0.586582 , 0.51488 , 0.374627 , 0.336148 , 0.284982 , 0.456551 , 0.265342 , 0.379407 , 0.323973 , 0.361847 , 0.327531 , 0.328369 , 0.324648 
 990 , 0.245968 , 0.340977 , 0.409578 , 0.339999 , 0.429108 , 0.411649 , 0.399743 , 0.397985 , 0.476246 , 0.439595 , 0.509115 , 0.505658 , 0.586724 , 0.515504 , 0.37494 , 0.336333 , 0.285238 , 0.457204 , 0.265801 , 0.379817 , 0.324426 , 0.3623 , 0.32786 , 0.328884 , 0.324694 
 991 , 0.246235 , 0.341193 , 0.410245 , 0.340496 , 0.429239 , 0.412139 , 0.399883 , 0.39735 , 0.476602 , 0.440008 , 0.509223 , 0.506005 , 0.586198 , 0.515856 , 0.37515 , 0.33614 , 0.285164 , 0.458026 , 0.266554 , 0.380378 , 0.324895 , 0.362697 , 0.328031 , 0.329472 , 0.324918 
 992 , 0.246699 , 0.341577 , 0.410918 , 0.341101 , 0.429641 , 0.412601 , 0.400274 , 0.397129 , 0.477102 , 0.440575 , 0.50944 , 0.506422 , 0.58599 , 0.516346 , 0.375505 , 0.336075 , 0.285305 , 0.458937 , 0.267256 , 0.381064 , 0.325315 , 0.363282 , 0.32831 , 0.330074 , 0.32535 
 993 , 0.247689 , 0.342427 , 0.411494 , 0.34195 , 0.43079 , 0.412866 , 0.401316 , 0.398187 , 0.478025 , 0.441584 , 0.509918 , 0.506999 , 0.586743 , 0.517176 , 0.376274 , 0.336483 , 0.286166 , 0.459961 , 0.267707 , 0.382055 , 0.32555 , 0.364375 , 0.328888 , 0.330644 , 0.326352 
 994 , 0.248468 , 0.343046 , 0.411564 , 0.342396 , 0.431332 , 0.413154 , 0.401396 , 0.399342 , 0.478562 , 0.442289 , 0.51003 , 0.507128 , 0.587742 , 0.517366 , 0.377148 , 0.337381 , 0.287539 , 0.460153 , 0.26733 , 0.382708 , 0.325611 , 0.365077 , 0.329326 , 0.330823 , 0.326888 
 995 , 0.249262 , 0.343684 , 0.411652 , 0.342851 , 0.431887 , 0.413448 , 0.401471 , 0.400533 , 0.47911 , 0.443018 , 0.510152 , 0.507268 , 0.588788 , 0.517565 , 0.378062 , 0.338322 , 0.288967 , 0.460346 , 0.266937 , 0.383379 , 0.325673 , 0.365796 , 0.329774 , 0.331013 , 0.327445 
 996 , 0.249396 , 0.344491 , 0.412174 , 0.343378 , 0.432165 , 0.413635 , 0.401414 , 0.401147 , 0.480576 , 0.444143 , 0.510574 , 0.507791 , 0.589887 , 0.517972 , 0.377921 , 0.339181 , 0.28925 , 0.460829 , 0.267045 , 0.383823 , 0.326101 , 0.366047 , 0.330066 , 0.331388 , 0.328037 
 997 , 0.249399 , 0.344997 , 0.412895 , 0.343872 , 0.432617 , 0.413764 , 0.401857 , 0.401741 , 0.481917 , 0.444907 , 0.511124 , 0.508527 , 0.590964 , 0.518834 , 0.377195 , 0.339768 , 0.288983 , 0.46165 , 0.267557 , 0.384175 , 0.326422 , 0.366238 , 0.330411 , 0.331906 , 0.32859 
 998 , 0.249378 , 0.345414 , 0.413695 , 0.34436 , 0.433141 , 0.413892 , 0.402489 , 0.402373 , 0.483251 , 0.445587 , 0.511713 , 0.50936 , 0.592046 , 0.519883 , 0.376275 , 0.34028 , 0.288571 , 0.462588 , 0.268222 , 0.384526 , 0.32671 , 0.366413 , 0.330789 , 0.332481 , 0.329144 
 999 , 0.249839 , 0.345627 , 0.414092 , 0.344712 , 0.433509 , 0.414266 , 0.402697 , 0.402732 , 0.483473 , 0.446076 , 0.512152 , 0.510193 , 0.592662 , 0.520487 , 0.375513 , 0.34048 , 0.287886 , 0.462664 , 0.268399 , 0.384508 , 0.326929 , 0.36632 , 0.331172 , 0.332667 , 0.329502 
 1000 , 0.250556 , 0.346062 , 0.414301 , 0.345053 , 0.433604 , 0.414567 , 0.402487 , 0.40287 , 0.483142 , 0.446681 , 0.512404 , 0.510862 , 0.592966 , 0.520681 , 0.375185 , 0.340497 , 0.287063 , 0.462494 , 0.268294 , 0.384181 , 0.327223 , 0.366142 , 0.331443 , 0.332637 , 0.329739 
 1001 , 0.251269 , 0.346892 , 0.414514 , 0.34549 , 0.43349 , 0.41463 , 0.40206 , 0.402917 , 0.482831 , 0.447589 , 0.512535 , 0.51133 , 0.59319 , 0.520656 , 0.37524 , 0.340508 , 0.286279 , 0.462545 , 0.268148 , 0.383721 , 0.327661 , 0.366042 , 0.331611 , 0.332561 , 0.329954 
 1002 , 0.25183 , 0.347685 , 0.415048 , 0.345914 , 0.43368 , 0.414771 , 0.40211 , 0.40343 , 0.483072 , 0.448389 , 0.512709 , 0.511853 , 0.593624 , 0.520844 , 0.375459 , 0.340845 , 0.285853 , 0.462889 , 0.26854 , 0.383409 , 0.328081 , 0.366143 , 0.3319 , 0.332571 , 0.330164 
 1003 , 0.252095 , 0.348203 , 0.416044 , 0.346297 , 0.434477 , 0.415096 , 0.403042 , 0.404648 , 0.484288 , 0.448866 , 0.512996 , 0.512464 , 0.594288 , 0.521375 , 0.37586 , 0.341731 , 0.286049 , 0.463451 , 0.269858 , 0.383418 , 0.328371 , 0.366591 , 0.332416 , 0.332694 , 0.330394 
 1004 , 0.252401 , 0.348114 , 0.416756 , 0.346645 , 0.435709 , 0.415739 , 0.404117 , 0.405482 , 0.485537 , 0.449007 , 0.513429 , 0.513221 , 0.594456 , 0.521813 , 0.375705 , 0.342355 , 0.28604 , 0.462722 , 0.271123 , 0.383696 , 0.32812 , 0.366917 , 0.33307 , 0.332677 , 0.330676 
 1005 , 0.252658 , 0.348037 , 0.417515 , 0.347042 , 0.436972 , 0.41637 , 0.405172 , 0.406178 , 0.486819 , 0.449131 , 0.513935 , 0.513981 , 0.594645 , 0.522241 , 0.375546 , 0.34297 , 0.286009 , 0.461983 , 0.272336 , 0.384014 , 0.327874 , 0.36724 , 0.333716 , 0.332663 , 0.330963 
 1006 , 0.252183 , 0.348155 , 0.418308 , 0.347786 , 0.437906 , 0.416669 , 0.405427 , 0.404953 , 0.487825 , 0.449009 , 0.514892 , 0.514418 , 0.595097 , 0.522302 , 0.375325 , 0.342996 , 0.285874 , 0.461417 , 0.272324 , 0.384732 , 0.327633 , 0.367546 , 0.333843 , 0.332654 , 0.331073 
 1007 , 0.251663 , 0.348576 , 0.419496 , 0.348126 , 0.438452 , 0.416762 , 0.405501 , 0.404255 , 0.489124 , 0.449032 , 0.515417 , 0.514725 , 0.596121 , 0.52212 , 0.37547 , 0.343223 , 0.286644 , 0.462403 , 0.272199 , 0.385253 , 0.327821 , 0.36804 , 0.333832 , 0.332528 , 0.33149 
 1008 , 0.251111 , 0.349073 , 0.420802 , 0.348427 , 0.438948 , 0.416834 , 0.405563 , 0.403614 , 0.490525 , 0.449076 , 0.515903 , 0.515015 , 0.597288 , 0.521879 , 0.375686 , 0.343489 , 0.287587 , 0.463692 , 0.272071 , 0.385757 , 0.328078 , 0.368568 , 0.333811 , 0.33238 , 0.331977 
 1009 , 0.251719 , 0.349549 , 0.42139 , 0.347971 , 0.439465 , 0.416851 , 0.40563 , 0.404294 , 0.490938 , 0.449246 , 0.515822 , 0.515108 , 0.598135 , 0.521582 , 0.376115 , 0.343213 , 0.288319 , 0.464845 , 0.271753 , 0.385954 , 0.328283 , 0.368788 , 0.333605 , 0.332349 , 0.332246 
 1010 , 0.252764 , 0.350137 , 0.421708 , 0.34765 , 0.440072 , 0.416907 , 0.405865 , 0.405185 , 0.490918 , 0.449537 , 0.51603 , 0.515339 , 0.599068 , 0.521764 , 0.376412 , 0.343149 , 0.288458 , 0.465334 , 0.271405 , 0.385911 , 0.328583 , 0.368813 , 0.333569 , 0.332521 , 0.332222 
 1011 , 0.253929 , 0.350834 , 0.421941 , 0.347552 , 0.440736 , 0.416988 , 0.40622 , 0.405978 , 0.490755 , 0.449904 , 0.516588 , 0.515724 , 0.600145 , 0.522324 , 0.376598 , 0.343371 , 0.288192 , 0.465325 , 0.27109 , 0.385754 , 0.328963 , 0.368755 , 0.333708 , 0.332856 , 0.332015 
 1012 , 0.254475 , 0.351541 , 0.421863 , 0.347612 , 0.441221 , 0.416966 , 0.406838 , 0.406308 , 0.491471 , 0.450359 , 0.517282 , 0.516129 , 0.601373 , 0.523054 , 0.376868 , 0.343579 , 0.287626 , 0.465326 , 0.270238 , 0.385337 , 0.329556 , 0.368963 , 0.334154 , 0.333071 , 0.332022 
 1013 , 0.254283 , 0.35213 , 0.421387 , 0.347644 , 0.441512 , 0.41675 , 0.407639 , 0.406197 , 0.4931 , 0.450762 , 0.517908 , 0.516397 , 0.602411 , 0.523651 , 0.377215 , 0.343457 , 0.286703 , 0.465316 , 0.268826 , 0.384803 , 0.330102 , 0.369418 , 0.334761 , 0.333089 , 0.332178 
 1014 , 0.253874 , 0.352469 , 0.420763 , 0.347166 , 0.441845 , 0.416269 , 0.408275 , 0.406265 , 0.494775 , 0.450751 , 0.51804 , 0.516192 , 0.602507 , 0.52347 , 0.377455 , 0.342488 , 0.285711 , 0.465272 , 0.267343 , 0.384675 , 0.330012 , 0.369819 , 0.334956 , 0.332877 , 0.332149 
 1015 , 0.253435 , 0.35262 , 0.42005 , 0.346639 , 0.44196 , 0.415851 , 0.40854 , 0.406099 , 0.495984 , 0.450544 , 0.518056 , 0.515962 , 0.602329 , 0.523076 , 0.377561 , 0.341503 , 0.284807 , 0.465189 , 0.265824 , 0.384548 , 0.329865 , 0.37018 , 0.335071 , 0.332584 , 0.331947 
 1016 , 0.252918 , 0.352002 , 0.419054 , 0.345961 , 0.441145 , 0.415732 , 0.407296 , 0.40497 , 0.495166 , 0.44957 , 0.517652 , 0.51558 , 0.601009 , 0.521876 , 0.37708 , 0.340603 , 0.284407 , 0.464916 , 0.264375 , 0.384498 , 0.329494 , 0.370322 , 0.334852 , 0.332051 , 0.331148 
 1017 , 0.252429 , 0.351564 , 0.418493 , 0.345943 , 0.440154 , 0.415758 , 0.406463 , 0.403508 , 0.494183 , 0.449054 , 0.517791 , 0.516157 , 0.600922 , 0.521708 , 0.377015 , 0.34038 , 0.284149 , 0.46492 , 0.263392 , 0.384617 , 0.330217 , 0.37042 , 0.3352 , 0.331851 , 0.330935 
 1018 , 0.251902 , 0.351099 , 0.417899 , 0.345957 , 0.439094 , 0.415786 , 0.405572 , 0.40195 , 0.493149 , 0.448519 , 0.517966 , 0.516782 , 0.600842 , 0.521564 , 0.376937 , 0.340165 , 0.283881 , 0.46492 , 0.262372 , 0.384737 , 0.331006 , 0.370518 , 0.335568 , 0.331656 , 0.330716 
 1019 , 0.252232 , 0.350697 , 0.417629 , 0.345637 , 0.438415 , 0.415714 , 0.405884 , 0.401973 , 0.491884 , 0.448745 , 0.518021 , 0.517777 , 0.600957 , 0.521746 , 0.376846 , 0.340333 , 0.284427 , 0.464749 , 0.262504 , 0.38533 , 0.33149 , 0.370845 , 0.3359 , 0.331756 , 0.330793 
 1020 , 0.252932 , 0.350248 , 0.416968 , 0.345348 , 0.438031 , 0.415667 , 0.406146 , 0.401873 , 0.490689 , 0.448957 , 0.517755 , 0.51851 , 0.601032 , 0.521703 , 0.376745 , 0.340378 , 0.285398 , 0.463808 , 0.262245 , 0.385361 , 0.331867 , 0.371567 , 0.335966 , 0.331705 , 0.330334 
 1021 , 0.253822 , 0.349767 , 0.416079 , 0.345084 , 0.437764 , 0.415649 , 0.40634 , 0.401645 , 0.489479 , 0.449142 , 0.517336 , 0.519114 , 0.601102 , 0.521531 , 0.376624 , 0.340366 , 0.286582 , 0.46246 , 0.261759 , 0.385108 , 0.332219 , 0.372487 , 0.335903 , 0.331568 , 0.329593 
 1022 , 0.253708 , 0.349783 , 0.415503 , 0.345667 , 0.438162 , 0.415526 , 0.406133 , 0.400924 , 0.488896 , 0.449415 , 0.517589 , 0.519402 , 0.601549 , 0.521995 , 0.37665 , 0.340285 , 0.287562 , 0.461262 , 0.261334 , 0.385288 , 0.332961 , 0.373104 , 0.335623 , 0.331751 , 0.329682 
 1023 , 0.252939 , 0.350289 , 0.415406 , 0.346693 , 0.43897 , 0.415383 , 0.405701 , 0.400232 , 0.488622 , 0.449919 , 0.518353 , 0.519435 , 0.602193 , 0.522763 , 0.376517 , 0.340131 , 0.288337 , 0.461079 , 0.260887 , 0.386024 , 0.333696 , 0.373434 , 0.335313 , 0.332253 , 0.330705 
 1024 , 0.252063 , 0.351094 , 0.415789 , 0.347618 , 0.439768 , 0.415334 , 0.405269 , 0.400056 , 0.488217 , 0.450767 , 0.519311 , 0.519404 , 0.602772 , 0.523404 , 0.375971 , 0.339921 , 0.288941 , 0.462418 , 0.260297 , 0.387238 , 0.334042 , 0.373592 , 0.33515 , 0.332969 , 0.332445 
 1025 , 0.251793 , 0.351767 , 0.415943 , 0.348028 , 0.440229 , 0.41544 , 0.404746 , 0.399896 , 0.487131 , 0.451368 , 0.519879 , 0.519014 , 0.603292 , 0.523619 , 0.374932 , 0.339075 , 0.288901 , 0.463558 , 0.258934 , 0.388279 , 0.334073 , 0.373787 , 0.334973 , 0.333442 , 0.333792 
 1026 , 0.25268 , 0.352135 , 0.415542 , 0.347323 , 0.439952 , 0.415858 , 0.404069 , 0.399772 , 0.484791 , 0.451378 , 0.519632 , 0.51797 , 0.603621 , 0.522957 , 0.372997 , 0.337009 , 0.287533 , 0.464081 , 0.256181 , 0.388943 , 0.33352 , 0.374039 , 0.334749 , 0.333391 , 0.334257 
 1027 , 0.252991 , 0.352486 , 0.414638 , 0.346202 , 0.439107 , 0.416283 , 0.403221 , 0.399344 , 0.483016 , 0.450654 , 0.519678 , 0.51747 , 0.603938 , 0.522615 , 0.371704 , 0.335113 , 0.286117 , 0.463317 , 0.253778 , 0.389888 , 0.333562 , 0.374147 , 0.334079 , 0.333386 , 0.334279 
