  time  ,36:42 PM,36:53 PM,37:04 PM,37:12 PM,37:24 PM,37:50 PM,37:55 PM,38:01 PM,38:10 PM,38:19 PM,38:40 PM,38:48 PM,39:08 PM,39:18 PM,39:28 PM,40:06 PM,40:15 PM,40:24 PM,40:36 PM,40:44 PM,41:49 PM,41:56 PM,42:05 PM,42:12 PM,42:21 PM,42:49 PM,42:57 PM,43:03 PM,43:10 PM,43:19 PM,44:01 PM,44:10 PM,44:17 PM,44:24 PM,44:31 PM,44:57 PM,45:06 PM,45:13 PM,45:21 PM,45:29 PM,46:49 PM,47:14 PM,47:26 PM,47:33 PM,47:40 PM,47:47 PM,48:34 PM,48:42 PM,48:50 PM,49:00 PM,49:07 PM,49:45 PM,49:53 PM,50:00 PM,50:08 PM,50:16 PM,50:51 PM,50:59 PM,51:08 PM,51:17 PM,51:24 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 537 , 0.080727 , 0.058557 , 0.08571 , 0.094927 , 0.082191 , 0.063244 , 0.070544 , 0.072887 , 0.061754 , 0.052085 , 0.0632 , 0.082705 , 0.071554 , 0.068688 , 0.053931 , 0.0705 , 0.070936 , 0.066702 , 0.063401 , 0.076903 , 0.065003 , 0.077156 , 0.08929 , 0.07287 , 0.07618 , 0.061693 , 0.061632 , 0.059411 , 0.067495 , 0.068688 , 0.073462 , 0.080867 , 0.077016 , 0.082226 , 0.08017 , 0.077731 , 0.059419 , 0.062103 , 0.067477 , 0.065726 , 0.070552 , 0.069699 , 0.071746 , 0.086912 , 0.09409 , 0.083123 , 0.085057 , 0.090893 , 0.086137 , 0.076267 , 0.069873 , 0.07456 , 0.057843 , 0.0605 , 0.053592 , 0.054245 , 0.071929 , 0.064812 , 0.061127 , 0.066571 , 0.07307 
 538 , 0.081341 , 0.059048 , 0.086333 , 0.095542 , 0.082781 , 0.063823 , 0.071233 , 0.073476 , 0.06226 , 0.052484 , 0.063674 , 0.083636 , 0.072411 , 0.069453 , 0.05437 , 0.070997 , 0.071408 , 0.067227 , 0.063971 , 0.077483 , 0.065586 , 0.077762 , 0.089895 , 0.073389 , 0.076697 , 0.062164 , 0.062138 , 0.059904 , 0.068065 , 0.069304 , 0.074148 , 0.081568 , 0.07771 , 0.082851 , 0.080765 , 0.07846 , 0.060026 , 0.062662 , 0.0681 , 0.066249 , 0.071155 , 0.070247 , 0.072315 , 0.087547 , 0.09473 , 0.083689 , 0.085653 , 0.091518 , 0.0867 , 0.076758 , 0.07029 , 0.07537 , 0.058315 , 0.060916 , 0.053994 , 0.054684 , 0.072516 , 0.065263 , 0.061518 , 0.067105 , 0.073607 
 539 , 0.081956 , 0.059532 , 0.086958 , 0.096141 , 0.083355 , 0.064403 , 0.071924 , 0.074067 , 0.062759 , 0.052885 , 0.064149 , 0.084562 , 0.073262 , 0.070219 , 0.0548 , 0.071496 , 0.071881 , 0.067753 , 0.064534 , 0.078064 , 0.06617 , 0.07837 , 0.090509 , 0.07391 , 0.077215 , 0.062636 , 0.062636 , 0.060389 , 0.068618 , 0.069913 , 0.074828 , 0.082262 , 0.078387 , 0.08346 , 0.081361 , 0.079174 , 0.060634 , 0.063214 , 0.068723 , 0.066773 , 0.071758 , 0.070796 , 0.072886 , 0.088182 , 0.095363 , 0.084247 , 0.086241 , 0.092135 , 0.087273 , 0.07725 , 0.0707 , 0.076175 , 0.05878 , 0.061342 , 0.054407 , 0.055124 , 0.073096 , 0.065715 , 0.06191 , 0.067648 , 0.074146 
 540 , 0.082562 , 0.060016 , 0.087565 , 0.096749 , 0.083938 , 0.064975 , 0.072607 , 0.074649 , 0.063258 , 0.053277 , 0.064625 , 0.08548 , 0.074115 , 0.070978 , 0.05524 , 0.071994 , 0.072353 , 0.06827 , 0.065098 , 0.078645 , 0.066745 , 0.078969 , 0.091105 , 0.07443 , 0.077725 , 0.063109 , 0.063135 , 0.060874 , 0.069181 , 0.070522 , 0.075508 , 0.082956 , 0.079066 , 0.084069 , 0.081957 , 0.079898 , 0.061242 , 0.063766 , 0.069339 , 0.067289 , 0.072362 , 0.071337 , 0.073449 , 0.08881 , 0.095995 , 0.084805 , 0.086829 , 0.092744 , 0.087837 , 0.077742 , 0.071109 , 0.07698 , 0.059253 , 0.061759 , 0.054802 , 0.055564 , 0.073677 , 0.066167 , 0.062303 , 0.068182 , 0.074684 
 541 , 0.083128 , 0.060415 , 0.088148 , 0.097258 , 0.084497 , 0.065462 , 0.073194 , 0.075168 , 0.063698 , 0.053596 , 0.065049 , 0.086174 , 0.074764 , 0.071587 , 0.055553 , 0.072421 , 0.072763 , 0.068735 , 0.065567 , 0.079188 , 0.067278 , 0.07953 , 0.09165 , 0.074931 , 0.078205 , 0.063487 , 0.063513 , 0.061267 , 0.069657 , 0.071078 , 0.076125 , 0.083593 , 0.079653 , 0.084655 , 0.082488 , 0.080539 , 0.061758 , 0.064259 , 0.069885 , 0.067744 , 0.072869 , 0.071798 , 0.073957 , 0.089359 , 0.096565 , 0.085305 , 0.08735 , 0.093282 , 0.088368 , 0.07817 , 0.071526 , 0.077634 , 0.059617 , 0.062083 , 0.055123 , 0.05594 , 0.074185 , 0.066559 , 0.062627 , 0.068647 , 0.075142 
 542 , 0.083695 , 0.060813 , 0.088715 , 0.09776 , 0.085049 , 0.065929 , 0.073771 , 0.075687 , 0.064127 , 0.053913 , 0.065472 , 0.08686 , 0.075406 , 0.072188 , 0.055873 , 0.072848 , 0.073182 , 0.069208 , 0.066044 , 0.079722 , 0.067793 , 0.080082 , 0.092178 , 0.075432 , 0.078676 , 0.063864 , 0.06389 , 0.061657 , 0.070123 , 0.071626 , 0.076733 , 0.084231 , 0.080232 , 0.085234 , 0.083001 , 0.081172 , 0.062273 , 0.064743 , 0.070413 , 0.068189 , 0.073357 , 0.07225 , 0.074456 , 0.089901 , 0.097136 , 0.085805 , 0.087862 , 0.093813 , 0.08889 , 0.078597 , 0.071942 , 0.07828 , 0.059978 , 0.062404 , 0.055442 , 0.056313 , 0.074685 , 0.066949 , 0.062958 , 0.069103 , 0.075599 
 543 , 0.084263 , 0.061203 , 0.089281 , 0.098254 , 0.085601 , 0.066406 , 0.07434 , 0.076206 , 0.064549 , 0.05422 , 0.065896 , 0.087538 , 0.076039 , 0.07279 , 0.056184 , 0.073274 , 0.0736 , 0.069673 , 0.066521 , 0.080248 , 0.068308 , 0.080635 , 0.092698 , 0.075933 , 0.079147 , 0.06424 , 0.064258 , 0.062048 , 0.070589 , 0.072182 , 0.077333 , 0.084853 , 0.080793 , 0.085803 , 0.083523 , 0.081806 , 0.06277 , 0.065226 , 0.07095 , 0.068625 , 0.073846 , 0.072702 , 0.074947 , 0.090435 , 0.09769 , 0.086305 , 0.088374 , 0.094344 , 0.089413 , 0.079024 , 0.072358 , 0.078927 , 0.060331 , 0.062735 , 0.055752 , 0.056677 , 0.075185 , 0.06734 , 0.063289 , 0.069567 , 0.076056 
 544 , 0.084849 , 0.061595 , 0.089831 , 0.098781 , 0.086127 , 0.066833 , 0.074858 , 0.076665 , 0.064928 , 0.054532 , 0.066251 , 0.088164 , 0.076568 , 0.073261 , 0.056489 , 0.073711 , 0.074002 , 0.070113 , 0.066974 , 0.080775 , 0.068835 , 0.08118 , 0.093252 , 0.076445 , 0.079619 , 0.064593 , 0.06462 , 0.062406 , 0.071039 , 0.072671 , 0.077979 , 0.085519 , 0.081392 , 0.086383 , 0.084064 , 0.082424 , 0.063279 , 0.065722 , 0.071498 , 0.06909 , 0.074373 , 0.073164 , 0.075466 , 0.091013 , 0.098288 , 0.086824 , 0.088887 , 0.094893 , 0.089963 , 0.079487 , 0.072768 , 0.079487 , 0.060634 , 0.063024 , 0.05604 , 0.057027 , 0.075678 , 0.06775 , 0.063614 , 0.070025 , 0.076507 
 545 , 0.085427 , 0.061975 , 0.090365 , 0.09934 , 0.086637 , 0.067239 , 0.07534 , 0.077097 , 0.065278 , 0.054846 , 0.066568 , 0.088749 , 0.077036 , 0.073661 , 0.056772 , 0.074147 , 0.074377 , 0.070534 , 0.067416 , 0.081293 , 0.069377 , 0.081717 , 0.093845 , 0.076983 , 0.080101 , 0.064916 , 0.064978 , 0.062743 , 0.071462 , 0.073131 , 0.078679 , 0.08624 , 0.082018 , 0.086964 , 0.084632 , 0.08306 , 0.063812 , 0.066268 , 0.072089 , 0.069589 , 0.074933 , 0.073652 , 0.076002 , 0.091619 , 0.098925 , 0.087371 , 0.08942 , 0.09548 , 0.090551 , 0.079968 , 0.073158 , 0.079986 , 0.060888 , 0.0633 , 0.056304 , 0.057355 , 0.076161 , 0.068158 , 0.063945 , 0.07049 , 0.076956 
 546 , 0.086006 , 0.062355 , 0.090891 , 0.099889 , 0.087139 , 0.067637 , 0.075813 , 0.07753 , 0.065628 , 0.055161 , 0.066885 , 0.089324 , 0.077494 , 0.074052 , 0.057054 , 0.074592 , 0.074751 , 0.070946 , 0.067849 , 0.081803 , 0.069911 , 0.082255 , 0.09443 , 0.077512 , 0.080573 , 0.065248 , 0.065328 , 0.06308 , 0.071884 , 0.073583 , 0.07937 , 0.086953 , 0.082644 , 0.087546 , 0.085201 , 0.083688 , 0.064337 , 0.066814 , 0.072681 , 0.070088 , 0.075494 , 0.074141 , 0.076539 , 0.092227 , 0.099562 , 0.087909 , 0.089953 , 0.096058 , 0.091138 , 0.080441 , 0.073557 , 0.080476 , 0.061151 , 0.063567 , 0.056568 , 0.057683 , 0.076636 , 0.068566 , 0.064266 , 0.070946 , 0.077406 
 547 , 0.086554 , 0.062724 , 0.091413 , 0.10042 , 0.087636 , 0.068008 , 0.076262 , 0.077937 , 0.06596 , 0.055454 , 0.067192 , 0.089852 , 0.077919 , 0.074444 , 0.057316 , 0.075003 , 0.075109 , 0.071359 , 0.068247 , 0.082299 , 0.070437 , 0.08276 , 0.094986 , 0.078017 , 0.081031 , 0.065552 , 0.065641 , 0.063398 , 0.072263 , 0.07401 , 0.080029 , 0.087645 , 0.083248 , 0.088106 , 0.085748 , 0.084294 , 0.064834 , 0.067325 , 0.073247 , 0.070561 , 0.076031 , 0.074604 , 0.077059 , 0.092814 , 0.100154 , 0.088434 , 0.090473 , 0.096617 , 0.091697 , 0.080898 , 0.073921 , 0.080916 , 0.061385 , 0.063814 , 0.056811 , 0.057999 , 0.077095 , 0.068956 , 0.064568 , 0.071377 , 0.077831 
 548 , 0.087028 , 0.063055 , 0.091904 , 0.10091 , 0.088138 , 0.068348 , 0.076662 , 0.078279 , 0.06627 , 0.055709 , 0.067487 , 0.090261 , 0.078279 , 0.074815 , 0.05753 , 0.075365 , 0.075427 , 0.071759 , 0.068588 , 0.082782 , 0.070933 , 0.083244 , 0.095466 , 0.078447 , 0.081485 , 0.065835 , 0.065861 , 0.063694 , 0.07255 , 0.074406 , 0.080783 , 0.088449 , 0.083777 , 0.0886 , 0.086219 , 0.084843 , 0.065231 , 0.06794 , 0.073917 , 0.070986 , 0.076493 , 0.075001 , 0.077524 , 0.093343 , 0.100617 , 0.088902 , 0.090927 , 0.097082 , 0.092188 , 0.081299 , 0.074255 , 0.081245 , 0.061571 , 0.064014 , 0.057024 , 0.058267 , 0.077506 , 0.06929 , 0.06484 , 0.071732 , 0.078208 
 549 , 0.087508 , 0.063384 , 0.092393 , 0.10139 , 0.088638 , 0.068679 , 0.077052 , 0.078618 , 0.06657 , 0.055954 , 0.067771 , 0.090658 , 0.078636 , 0.075192 , 0.057742 , 0.075717 , 0.075753 , 0.072167 , 0.068928 , 0.083254 , 0.071419 , 0.083717 , 0.095953 , 0.078885 , 0.081937 , 0.066116 , 0.066089 , 0.06398 , 0.072834 , 0.07481 , 0.081537 , 0.089243 , 0.084295 , 0.089101 , 0.086689 , 0.085381 , 0.065626 , 0.068554 , 0.074578 , 0.071402 , 0.076954 , 0.075397 , 0.077986 , 0.09387 , 0.101087 , 0.089359 , 0.091379 , 0.097545 , 0.092678 , 0.081706 , 0.074578 , 0.081564 , 0.061764 , 0.06422 , 0.057235 , 0.058543 , 0.077915 , 0.069622 , 0.06511 , 0.072087 , 0.078574 
 550 , 0.08797 , 0.063704 , 0.092882 , 0.101859 , 0.089138 , 0.069009 , 0.077442 , 0.078948 , 0.066869 , 0.056207 , 0.068055 , 0.091063 , 0.078984 , 0.075561 , 0.057954 , 0.076069 , 0.076069 , 0.072574 , 0.069258 , 0.083736 , 0.071897 , 0.08419 , 0.09643 , 0.079314 , 0.082381 , 0.066388 , 0.066307 , 0.064266 , 0.073118 , 0.075195 , 0.082291 , 0.090047 , 0.084814 , 0.089593 , 0.087159 , 0.085911 , 0.066013 , 0.069169 , 0.075249 , 0.071826 , 0.077415 , 0.075784 , 0.078449 , 0.094389 , 0.101556 , 0.089824 , 0.09183 , 0.097999 , 0.093167 , 0.082104 , 0.074901 , 0.08189 , 0.061948 , 0.064426 , 0.057446 , 0.05881 , 0.078324 , 0.069954 , 0.065371 , 0.072441 , 0.078948 
 551 , 0.088355 , 0.063964 , 0.093269 , 0.102222 , 0.089544 , 0.069235 , 0.077696 , 0.079171 , 0.067064 , 0.056342 , 0.068252 , 0.091214 , 0.07909 , 0.075641 , 0.058022 , 0.076356 , 0.076329 , 0.07288 , 0.069521 , 0.084147 , 0.072335 , 0.084594 , 0.096861 , 0.079689 , 0.082744 , 0.066564 , 0.066394 , 0.06441 , 0.0733 , 0.075445 , 0.082923 , 0.090705 , 0.085255 , 0.090026 , 0.087542 , 0.086336 , 0.06634 , 0.069664 , 0.075793 , 0.072228 , 0.077812 , 0.076133 , 0.078831 , 0.094833 , 0.102017 , 0.090205 , 0.092224 , 0.098425 , 0.093627 , 0.082423 , 0.075186 , 0.082047 , 0.062025 , 0.064509 , 0.057531 , 0.058969 , 0.078652 , 0.0702 , 0.065581 , 0.072738 , 0.079224 
 552 , 0.08873 , 0.064212 , 0.093652 , 0.102564 , 0.089929 , 0.069456 , 0.077939 , 0.07937 , 0.067255 , 0.056463 , 0.068436 , 0.091352 , 0.079165 , 0.075702 , 0.058074 , 0.076632 , 0.076588 , 0.073178 , 0.069769 , 0.084551 , 0.072767 , 0.084981 , 0.097285 , 0.08005 , 0.083093 , 0.066727 , 0.066476 , 0.064552 , 0.073474 , 0.075675 , 0.083531 , 0.091334 , 0.085688 , 0.090457 , 0.087925 , 0.086744 , 0.066664 , 0.070118 , 0.076301 , 0.07265 , 0.078198 , 0.07648 , 0.079209 , 0.09528 , 0.102484 , 0.090582 , 0.092623 , 0.098851 , 0.09409 , 0.082744 , 0.07546 , 0.082189 , 0.062091 , 0.064579 , 0.057617 , 0.059112 , 0.078977 , 0.07044 , 0.065787 , 0.073035 , 0.079505 
 553 , 0.089106 , 0.064461 , 0.094035 , 0.102907 , 0.090316 , 0.069668 , 0.078182 , 0.07958 , 0.067436 , 0.056584 , 0.068628 , 0.091481 , 0.079248 , 0.075753 , 0.058125 , 0.076909 , 0.076846 , 0.073477 , 0.070017 , 0.084948 , 0.073199 , 0.085369 , 0.097718 , 0.080422 , 0.083451 , 0.06689 , 0.066558 , 0.064685 , 0.073647 , 0.075905 , 0.084141 , 0.091965 , 0.086122 , 0.090889 , 0.088299 , 0.087152 , 0.066979 , 0.070573 , 0.076819 , 0.073082 , 0.078585 , 0.076819 , 0.079588 , 0.095728 , 0.102943 , 0.090961 , 0.093022 , 0.099277 , 0.094554 , 0.083066 , 0.075744 , 0.082331 , 0.062158 , 0.064649 , 0.057695 , 0.059263 , 0.079311 , 0.070681 , 0.065985 , 0.073333 , 0.079777 
 554 , 0.089376 , 0.064639 , 0.094287 , 0.103158 , 0.090579 , 0.069784 , 0.078278 , 0.07967 , 0.06753 , 0.05663 , 0.068706 , 0.091423 , 0.079104 , 0.075602 , 0.05812 , 0.077084 , 0.077012 , 0.073663 , 0.070143 , 0.085254 , 0.07351 , 0.085658 , 0.09804 , 0.080693 , 0.083737 , 0.066938 , 0.066533 , 0.064729 , 0.073672 , 0.075997 , 0.084626 , 0.092455 , 0.086422 , 0.091216 , 0.088595 , 0.087445 , 0.06718 , 0.070897 , 0.077182 , 0.073384 , 0.078879 , 0.077075 , 0.079885 , 0.096074 , 0.103293 , 0.091243 , 0.093291 , 0.099576 , 0.094925 , 0.083306 , 0.075925 , 0.082238 , 0.06208 , 0.064612 , 0.057671 , 0.059332 , 0.079535 , 0.070834 , 0.066111 , 0.07351 , 0.079966 
 555 , 0.089566 , 0.064777 , 0.094455 , 0.103353 , 0.090779 , 0.069837 , 0.078286 , 0.079679 , 0.067554 , 0.056625 , 0.068723 , 0.091256 , 0.078798 , 0.075302 , 0.05809 , 0.077198 , 0.077117 , 0.073792 , 0.070179 , 0.085494 , 0.073684 , 0.085854 , 0.098257 , 0.080874 , 0.083957 , 0.066916 , 0.066431 , 0.064687 , 0.073585 , 0.075985 , 0.084919 , 0.092739 , 0.086573 , 0.091426 , 0.088802 , 0.087633 , 0.067257 , 0.071032 , 0.077351 , 0.073531 , 0.079059 , 0.077234 , 0.080092 , 0.096298 , 0.103524 , 0.091444 , 0.093458 , 0.099713 , 0.095156 , 0.083481 , 0.076057 , 0.081998 , 0.06191 , 0.064516 , 0.057559 , 0.059357 , 0.079679 , 0.070943 , 0.066179 , 0.073612 , 0.08011 
 556 , 0.089766 , 0.064906 , 0.094624 , 0.10354 , 0.090971 , 0.069882 , 0.078294 , 0.079698 , 0.067587 , 0.05662 , 0.068739 , 0.091079 , 0.078501 , 0.07501 , 0.058059 , 0.077313 , 0.077214 , 0.073912 , 0.070215 , 0.085735 , 0.073858 , 0.08605 , 0.098475 , 0.081065 , 0.084178 , 0.066895 , 0.066337 , 0.064645 , 0.073508 , 0.075973 , 0.085213 , 0.093023 , 0.086716 , 0.091646 , 0.089001 , 0.087831 , 0.067344 , 0.071168 , 0.07752 , 0.073679 , 0.079248 , 0.077403 , 0.08031 , 0.096523 , 0.103765 , 0.091646 , 0.093625 , 0.099861 , 0.095398 , 0.083665 , 0.076189 , 0.081749 , 0.061739 , 0.06442 , 0.057456 , 0.059382 , 0.079833 , 0.071051 , 0.066247 , 0.073706 , 0.080247 
 557 , 0.089953 , 0.065028 , 0.094782 , 0.103718 , 0.09116 , 0.06992 , 0.07827 , 0.079693 , 0.067596 , 0.056597 , 0.068749 , 0.090854 , 0.078162 , 0.074685 , 0.058002 , 0.077432 , 0.077306 , 0.074054 , 0.070235 , 0.085981 , 0.074027 , 0.086233 , 0.098691 , 0.081243 , 0.084387 , 0.066848 , 0.066208 , 0.064605 , 0.073415 , 0.075928 , 0.085494 , 0.093304 , 0.086855 , 0.091854 , 0.089206 , 0.087999 , 0.067398 , 0.071298 , 0.077685 , 0.07382 , 0.079414 , 0.077558 , 0.080513 , 0.096736 , 0.103988 , 0.091845 , 0.093791 , 0.100006 , 0.095619 , 0.083837 , 0.076315 , 0.081459 , 0.061551 , 0.064299 , 0.057345 , 0.05938 , 0.079973 , 0.071154 , 0.066317 , 0.073784 , 0.080369 
 558 , 0.090093 , 0.065099 , 0.094914 , 0.103861 , 0.091328 , 0.069892 , 0.078164 , 0.079623 , 0.067541 , 0.056512 , 0.068739 , 0.090418 , 0.077695 , 0.074244 , 0.057819 , 0.077533 , 0.077344 , 0.074208 , 0.07019 , 0.086201 , 0.074181 , 0.086363 , 0.098887 , 0.081398 , 0.08457 , 0.066703 , 0.065973 , 0.064531 , 0.073244 , 0.075749 , 0.08557 , 0.0934 , 0.086931 , 0.092021 , 0.089354 , 0.088075 , 0.067288 , 0.071253 , 0.077668 , 0.073812 , 0.079551 , 0.077713 , 0.080678 , 0.096914 , 0.104176 , 0.09203 , 0.093932 , 0.100131 , 0.095797 , 0.083984 , 0.076461 , 0.081002 , 0.061297 , 0.064099 , 0.057215 , 0.059287 , 0.080065 , 0.07119 , 0.066369 , 0.073794 , 0.080416 
 559 , 0.090235 , 0.065167 , 0.095038 , 0.103995 , 0.091497 , 0.069871 , 0.078053 , 0.079548 , 0.067483 , 0.056417 , 0.068717 , 0.089983 , 0.077224 , 0.073799 , 0.057643 , 0.077638 , 0.077386 , 0.074367 , 0.07015 , 0.086424 , 0.07434 , 0.086496 , 0.099093 , 0.081558 , 0.084748 , 0.066546 , 0.065726 , 0.064455 , 0.073079 , 0.075575 , 0.085631 , 0.093479 , 0.087 , 0.092191 , 0.089505 , 0.088154 , 0.067167 , 0.071195 , 0.077647 , 0.073781 , 0.079693 , 0.077863 , 0.080828 , 0.097084 , 0.104355 , 0.092209 , 0.094065 , 0.100264 , 0.095966 , 0.084126 , 0.076593 , 0.08054 , 0.06104 , 0.063896 , 0.057084 , 0.059184 , 0.080152 , 0.071222 , 0.066419 , 0.07379 , 0.080467 
 560 , 0.090369 , 0.065244 , 0.095163 , 0.10413 , 0.091657 , 0.06984 , 0.077951 , 0.079474 , 0.067425 , 0.056332 , 0.068705 , 0.089549 , 0.076743 , 0.073364 , 0.057458 , 0.077743 , 0.077419 , 0.074517 , 0.070102 , 0.086656 , 0.074499 , 0.086638 , 0.09929 , 0.081718 , 0.084935 , 0.066398 , 0.065488 , 0.064388 , 0.072913 , 0.075391 , 0.085692 , 0.093559 , 0.087071 , 0.092351 , 0.089657 , 0.088233 , 0.067047 , 0.071138 , 0.077617 , 0.07376 , 0.079825 , 0.078023 , 0.080988 , 0.097254 , 0.104535 , 0.092387 , 0.094208 , 0.10039 , 0.096136 , 0.084268 , 0.076734 , 0.080068 , 0.060775 , 0.063694 , 0.056954 , 0.059089 , 0.08024 , 0.071255 , 0.066461 , 0.073796 , 0.080519 
 561 , 0.090352 , 0.065206 , 0.095122 , 0.104131 , 0.091675 , 0.069652 , 0.077617 , 0.079219 , 0.067204 , 0.056143 , 0.068509 , 0.088804 , 0.075898 , 0.072577 , 0.057214 , 0.077689 , 0.07732 , 0.074521 , 0.069886 , 0.086752 , 0.074485 , 0.086617 , 0.099388 , 0.08173 , 0.085006 , 0.066106 , 0.065089 , 0.064099 , 0.072496 , 0.075025 , 0.085582 , 0.093466 , 0.086941 , 0.092359 , 0.08965 , 0.08812 , 0.066772 , 0.070921 , 0.077392 , 0.073576 , 0.079813 , 0.07804 , 0.080992 , 0.0973 , 0.104581 , 0.092404 , 0.094159 , 0.10036 , 0.096238 , 0.084286 , 0.076726 , 0.079318 , 0.060328 , 0.063298 , 0.056638 , 0.058843 , 0.080164 , 0.071137 , 0.066394 , 0.073684 , 0.080452 
 562 , 0.090325 , 0.06517 , 0.095059 , 0.104124 , 0.091663 , 0.069446 , 0.077253 , 0.078942 , 0.066966 , 0.055943 , 0.068278 , 0.088025 , 0.075007 , 0.071755 , 0.056976 , 0.077639 , 0.077217 , 0.074504 , 0.069662 , 0.086857 , 0.074441 , 0.086569 , 0.099461 , 0.081718 , 0.08506 , 0.065808 , 0.064685 , 0.063786 , 0.072069 , 0.074639 , 0.085419 , 0.093325 , 0.086767 , 0.092346 , 0.089615 , 0.087971 , 0.066472 , 0.07065 , 0.077118 , 0.073354 , 0.079769 , 0.078035 , 0.080963 , 0.097314 , 0.1046 , 0.092391 , 0.09408 , 0.100288 , 0.096317 , 0.084296 , 0.076714 , 0.078529 , 0.05986 , 0.062888 , 0.056293 , 0.058584 , 0.080074 , 0.071 , 0.066302 , 0.07357 , 0.080379 
 563 , 0.090287 , 0.065124 , 0.094996 , 0.104116 , 0.09166 , 0.06924 , 0.076881 , 0.078674 , 0.066738 , 0.055744 , 0.068056 , 0.087247 , 0.07411 , 0.070926 , 0.05673 , 0.07758 , 0.077114 , 0.074495 , 0.069437 , 0.08696 , 0.074397 , 0.08653 , 0.099533 , 0.081705 , 0.085122 , 0.065501 , 0.064272 , 0.063465 , 0.071635 , 0.074253 , 0.085257 , 0.093184 , 0.086593 , 0.092323 , 0.089588 , 0.087821 , 0.066173 , 0.070388 , 0.076845 , 0.073132 , 0.079714 , 0.078029 , 0.080934 , 0.097327 , 0.104609 , 0.092368 , 0.094 , 0.100224 , 0.096386 , 0.084315 , 0.076692 , 0.077742 , 0.059394 , 0.062478 , 0.055959 , 0.058326 , 0.079983 , 0.070863 , 0.066218 , 0.073455 , 0.080306 
 564 , 0.09022 , 0.065037 , 0.094902 , 0.104078 , 0.091616 , 0.068976 , 0.076425 , 0.078322 , 0.066461 , 0.055476 , 0.067768 , 0.086343 , 0.073103 , 0.069988 , 0.05639 , 0.077472 , 0.076971 , 0.074446 , 0.069137 , 0.087024 , 0.074303 , 0.08646 , 0.099584 , 0.081662 , 0.085153 , 0.065136 , 0.063793 , 0.063113 , 0.071116 , 0.073793 , 0.085028 , 0.092941 , 0.086379 , 0.09227 , 0.089513 , 0.087615 , 0.065816 , 0.07006 , 0.076505 , 0.072879 , 0.079638 , 0.077982 , 0.080865 , 0.097319 , 0.104597 , 0.092332 , 0.09389 , 0.100112 , 0.096424 , 0.084293 , 0.076648 , 0.076827 , 0.058851 , 0.062038 , 0.055584 , 0.058019 , 0.079862 , 0.070704 , 0.066103 , 0.073255 , 0.080202 
 565 , 0.090133 , 0.064918 , 0.094784 , 0.104013 , 0.091561 , 0.068658 , 0.075879 , 0.077905 , 0.066158 , 0.055162 , 0.067453 , 0.085358 , 0.072005 , 0.068961 , 0.055965 , 0.077343 , 0.076789 , 0.074361 , 0.068792 , 0.087081 , 0.074192 , 0.086384 , 0.09963 , 0.081609 , 0.085179 , 0.064712 , 0.063258 , 0.062731 , 0.07055 , 0.073272 , 0.084617 , 0.092499 , 0.086143 , 0.092195 , 0.089428 , 0.087375 , 0.065418 , 0.069577 , 0.076004 , 0.072612 , 0.079538 , 0.077932 , 0.08077 , 0.097328 , 0.104575 , 0.092293 , 0.093766 , 0.099988 , 0.096453 , 0.08426 , 0.076593 , 0.075807 , 0.058241 , 0.06158 , 0.055206 , 0.057688 , 0.079708 , 0.070532 , 0.065971 , 0.073005 , 0.080074 
 566 , 0.090037 , 0.064807 , 0.094665 , 0.103956 , 0.091496 , 0.068349 , 0.075335 , 0.077497 , 0.065857 , 0.054839 , 0.067147 , 0.084368 , 0.070903 , 0.067922 , 0.055542 , 0.077204 , 0.076607 , 0.074285 , 0.068438 , 0.087136 , 0.07408 , 0.086308 , 0.099675 , 0.081556 , 0.085204 , 0.06429 , 0.062715 , 0.062341 , 0.069977 , 0.072754 , 0.084217 , 0.092057 , 0.085908 , 0.092128 , 0.089343 , 0.087136 , 0.065029 , 0.069105 , 0.075513 , 0.072336 , 0.079438 , 0.07788 , 0.080675 , 0.097335 , 0.104552 , 0.092262 , 0.093641 , 0.099862 , 0.096471 , 0.084226 , 0.076536 , 0.074792 , 0.057625 , 0.061113 , 0.054821 , 0.057358 , 0.079553 , 0.070351 , 0.065839 , 0.072745 , 0.079945 
