  time  ,6:43 AM",6:58 AM",7:07 AM",7:20 AM",7:28 AM",7:41 AM",7:50 AM",8:01 AM",8:08 AM",8:16 AM",9:12 AM",9:20 AM",9:27 AM",9:34 AM",9:41 AM",9:55 AM",0:02 AM",0:10 AM",0:18 AM",0:27 AM",0:58 AM",1:10 AM",1:19 AM",1:27 AM",1:38 AM",1:53 AM",2:03 AM",2:11 AM",2:29 AM",2:39 AM",3:15 AM",3:24 AM",3:34 AM",3:43 AM",3:53 AM",4:33 AM",4:40 AM",4:49 AM",4:57 AM",5:05 AM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 350 , 0.030509 , 0.026496 , 0.023985 , 0.032266 , 0.044206 , 0.022001 , 0.035521 , 0.026841 , 0.023162 , 0.025595 , 0.022705 , 0.025897 , 0.022784 , 0.030447 , 0.02678 , 0.028272 , 0.025185 , 0.017475 , 0.026922 , 0.026625 , 0.037882 , 0.023824 , 0.01796 , 0.019551 , 0.016089 , 0.020005 , 0.028095 , 0.024733 , 0.028996 , 0.02164 , 0.018437 , 0.029809 , 0.039509 , 0.026883 , 0.014335 , 0.019475 , 0.019772 , 0.02263 , 0.030853 , 0.018158 
 351 , 0.030717 , 0.026232 , 0.024382 , 0.032745 , 0.044625 , 0.021942 , 0.035595 , 0.027215 , 0.023146 , 0.025352 , 0.02355 , 0.025513 , 0.023273 , 0.030691 , 0.027438 , 0.028563 , 0.025363 , 0.017647 , 0.027403 , 0.026621 , 0.037764 , 0.023737 , 0.018271 , 0.019392 , 0.016345 , 0.019792 , 0.028435 , 0.025021 , 0.029071 , 0.021893 , 0.018344 , 0.029952 , 0.040127 , 0.026922 , 0.014392 , 0.019646 , 0.019759 , 0.02314 , 0.030946 , 0.018206 
 352 , 0.030842 , 0.02592 , 0.024475 , 0.032642 , 0.044759 , 0.021886 , 0.035451 , 0.027326 , 0.022894 , 0.02492 , 0.023926 , 0.02517 , 0.023479 , 0.030745 , 0.027507 , 0.028443 , 0.025381 , 0.017523 , 0.027488 , 0.02643 , 0.037586 , 0.0236 , 0.018239 , 0.019055 , 0.016306 , 0.019433 , 0.028482 , 0.024982 , 0.028882 , 0.021856 , 0.018106 , 0.029967 , 0.040296 , 0.026847 , 0.014276 , 0.019445 , 0.019583 , 0.023154 , 0.030874 , 0.018092 
 353 , 0.030846 , 0.025476 , 0.02403 , 0.031447 , 0.044372 , 0.021822 , 0.034882 , 0.026941 , 0.022173 , 0.02409 , 0.023484 , 0.024854 , 0.0232 , 0.03046 , 0.026495 , 0.027544 , 0.025113 , 0.016849 , 0.026839 , 0.025865 , 0.037276 , 0.023358 , 0.017566 , 0.018353 , 0.015718 , 0.018765 , 0.027982 , 0.02434 , 0.028182 , 0.021281 , 0.017571 , 0.029747 , 0.039661 , 0.026544 , 0.013832 , 0.01854 , 0.01909 , 0.022246 , 0.030484 , 0.017661 
 354 , 0.030854 , 0.025062 , 0.023612 , 0.030335 , 0.044013 , 0.021763 , 0.034349 , 0.026582 , 0.0215 , 0.023315 , 0.023071 , 0.024559 , 0.02294 , 0.030195 , 0.025562 , 0.026707 , 0.024863 , 0.016227 , 0.026235 , 0.025338 , 0.036988 , 0.023132 , 0.016941 , 0.0177 , 0.015167 , 0.018148 , 0.027514 , 0.023741 , 0.027533 , 0.020745 , 0.017069 , 0.029542 , 0.039069 , 0.026262 , 0.013417 , 0.017695 , 0.018628 , 0.021405 , 0.030119 , 0.01726 
 355 , 0.030865 , 0.024675 , 0.02322 , 0.029298 , 0.04368 , 0.021706 , 0.03385 , 0.026246 , 0.020871 , 0.022588 , 0.022686 , 0.024282 , 0.022696 , 0.029948 , 0.024698 , 0.025927 , 0.024628 , 0.015652 , 0.02567 , 0.024843 , 0.036718 , 0.022921 , 0.016358 , 0.017091 , 0.014649 , 0.017576 , 0.027075 , 0.023182 , 0.026929 , 0.020243 , 0.016597 , 0.029351 , 0.038514 , 0.025998 , 0.013031 , 0.016906 , 0.018196 , 0.020622 , 0.029777 , 0.016885 
 356 , 0.030208 , 0.024641 , 0.022896 , 0.029049 , 0.043683 , 0.021651 , 0.033812 , 0.02627 , 0.020874 , 0.022743 , 0.02209 , 0.024096 , 0.022135 , 0.030175 , 0.024617 , 0.026074 , 0.024282 , 0.015593 , 0.025792 , 0.024888 , 0.036656 , 0.022658 , 0.016365 , 0.016931 , 0.014494 , 0.017556 , 0.02712 , 0.023199 , 0.026986 , 0.020006 , 0.016405 , 0.029032 , 0.03831 , 0.025798 , 0.012905 , 0.016979 , 0.018053 , 0.020833 , 0.029527 , 0.016598 
 357 , 0.029555 , 0.024626 , 0.022594 , 0.028849 , 0.043696 , 0.021599 , 0.033793 , 0.02631 , 0.020907 , 0.022932 , 0.021512 , 0.023922 , 0.021586 , 0.03042 , 0.024576 , 0.026261 , 0.023948 , 0.015563 , 0.025941 , 0.024957 , 0.036605 , 0.022406 , 0.016401 , 0.016802 , 0.014364 , 0.017564 , 0.027184 , 0.023246 , 0.027075 , 0.019794 , 0.016237 , 0.028723 , 0.038133 , 0.025611 , 0.012797 , 0.01709 , 0.017931 , 0.021082 , 0.029293 , 0.016331 
 358 , 0.028941 , 0.024614 , 0.022307 , 0.028659 , 0.043703 , 0.021548 , 0.033773 , 0.02635 , 0.02094 , 0.023109 , 0.020962 , 0.023757 , 0.021064 , 0.03066 , 0.024537 , 0.026439 , 0.023632 , 0.015536 , 0.026083 , 0.025024 , 0.036554 , 0.022167 , 0.016436 , 0.016679 , 0.01424 , 0.017574 , 0.027245 , 0.02329 , 0.027159 , 0.019593 , 0.016078 , 0.02843 , 0.037965 , 0.025433 , 0.012696 , 0.017193 , 0.017814 , 0.02132 , 0.02907 , 0.016079 
 359 , 0.028897 , 0.024873 , 0.022412 , 0.028854 , 0.044062 , 0.021624 , 0.034049 , 0.026756 , 0.021313 , 0.023322 , 0.021292 , 0.023727 , 0.021182 , 0.030847 , 0.024709 , 0.02664 , 0.023841 , 0.015723 , 0.026312 , 0.025396 , 0.036725 , 0.022241 , 0.016833 , 0.016777 , 0.014435 , 0.017853 , 0.027529 , 0.023565 , 0.027286 , 0.019735 , 0.016338 , 0.028483 , 0.038378 , 0.025656 , 0.012818 , 0.017359 , 0.017956 , 0.021631 , 0.029235 , 0.016208 
 360 , 0.02924 , 0.025302 , 0.022777 , 0.029312 , 0.04465 , 0.021783 , 0.034521 , 0.027386 , 0.021903 , 0.023548 , 0.022217 , 0.023793 , 0.021731 , 0.030983 , 0.025019 , 0.026846 , 0.024404 , 0.016048 , 0.02659 , 0.025965 , 0.037035 , 0.02253 , 0.017457 , 0.017018 , 0.014843 , 0.018307 , 0.027959 , 0.023985 , 0.027431 , 0.020103 , 0.016881 , 0.028763 , 0.039172 , 0.026149 , 0.01309 , 0.017562 , 0.018267 , 0.021976 , 0.029653 , 0.016595 
 361 , 0.029557 , 0.025693 , 0.023111 , 0.029745 , 0.045192 , 0.021931 , 0.034959 , 0.027955 , 0.022446 , 0.023752 , 0.023077 , 0.023854 , 0.022235 , 0.031101 , 0.025305 , 0.027033 , 0.024928 , 0.01635 , 0.026844 , 0.026494 , 0.037314 , 0.0228 , 0.018029 , 0.017239 , 0.015222 , 0.018726 , 0.028359 , 0.024373 , 0.027558 , 0.02044 , 0.017389 , 0.029013 , 0.039908 , 0.026607 , 0.013343 , 0.01775 , 0.01855 , 0.022292 , 0.030034 , 0.016955 
 362 , 0.029746 , 0.025889 , 0.023287 , 0.030024 , 0.045534 , 0.02198 , 0.035237 , 0.028236 , 0.022713 , 0.023835 , 0.023617 , 0.02393 , 0.022585 , 0.031125 , 0.025459 , 0.027167 , 0.025252 , 0.016519 , 0.027013 , 0.026845 , 0.037512 , 0.022984 , 0.018343 , 0.01738 , 0.015424 , 0.018931 , 0.02861 , 0.024577 , 0.027601 , 0.020647 , 0.017715 , 0.029171 , 0.040384 , 0.026923 , 0.013467 , 0.017855 , 0.018695 , 0.022438 , 0.030301 , 0.01714 
 363 , 0.029522 , 0.025456 , 0.022937 , 0.029776 , 0.045241 , 0.021681 , 0.034984 , 0.027592 , 0.022055 , 0.023519 , 0.023106 , 0.02408 , 0.022473 , 0.030841 , 0.025172 , 0.027162 , 0.024918 , 0.016239 , 0.026923 , 0.026618 , 0.037488 , 0.02288 , 0.017823 , 0.017283 , 0.015026 , 0.018415 , 0.028372 , 0.024161 , 0.027384 , 0.020459 , 0.017441 , 0.029061 , 0.040029 , 0.026779 , 0.013149 , 0.017685 , 0.018387 , 0.022017 , 0.030252 , 0.016726 
 364 , 0.029312 , 0.025053 , 0.022611 , 0.029545 , 0.044968 , 0.021402 , 0.034745 , 0.026995 , 0.021444 , 0.023225 , 0.022633 , 0.024221 , 0.022369 , 0.030577 , 0.024904 , 0.027157 , 0.024606 , 0.015979 , 0.026837 , 0.026405 , 0.037464 , 0.022784 , 0.01734 , 0.017191 , 0.014655 , 0.017936 , 0.028149 , 0.023775 , 0.027181 , 0.020282 , 0.017185 , 0.028959 , 0.039698 , 0.026643 , 0.012854 , 0.017527 , 0.018101 , 0.021625 , 0.030206 , 0.01634 
 365 , 0.029115 , 0.024676 , 0.022307 , 0.029328 , 0.044712 , 0.021141 , 0.03452 , 0.026442 , 0.020875 , 0.02295 , 0.022192 , 0.024355 , 0.022272 , 0.030329 , 0.024655 , 0.027155 , 0.024315 , 0.015737 , 0.026754 , 0.026206 , 0.037439 , 0.022693 , 0.01689 , 0.017106 , 0.014311 , 0.017491 , 0.02794 , 0.023415 , 0.02699 , 0.020118 , 0.016947 , 0.028863 , 0.039386 , 0.026514 , 0.012579 , 0.017378 , 0.017834 , 0.021259 , 0.030164 , 0.01598 
 366 , 0.028857 , 0.024609 , 0.02218 , 0.029233 , 0.044755 , 0.020975 , 0.034483 , 0.026308 , 0.020949 , 0.023089 , 0.022017 , 0.023976 , 0.021916 , 0.030114 , 0.024678 , 0.02693 , 0.024237 , 0.015645 , 0.026576 , 0.02601 , 0.037406 , 0.022351 , 0.016792 , 0.017007 , 0.014167 , 0.017456 , 0.027905 , 0.023329 , 0.026806 , 0.020016 , 0.016724 , 0.028755 , 0.039152 , 0.026515 , 0.0124 , 0.017192 , 0.017682 , 0.021215 , 0.029898 , 0.015863 
 367 , 0.028591 , 0.024606 , 0.022093 , 0.029165 , 0.044856 , 0.02083 , 0.034489 , 0.026262 , 0.021156 , 0.023314 , 0.021901 , 0.023498 , 0.021513 , 0.029908 , 0.024758 , 0.026663 , 0.024204 , 0.015587 , 0.026381 , 0.025819 , 0.037372 , 0.021966 , 0.016768 , 0.016905 , 0.014065 , 0.017506 , 0.027905 , 0.023301 , 0.026625 , 0.019929 , 0.016507 , 0.028646 , 0.038939 , 0.026543 , 0.012242 , 0.017002 , 0.017556 , 0.021237 , 0.029592 , 0.015798 
 368 , 0.028333 , 0.024605 , 0.022007 , 0.029097 , 0.044955 , 0.020686 , 0.034494 , 0.026214 , 0.021357 , 0.023533 , 0.021787 , 0.023036 , 0.021124 , 0.029708 , 0.024835 , 0.026407 , 0.024171 , 0.01553 , 0.026191 , 0.025636 , 0.037338 , 0.021594 , 0.016744 , 0.016804 , 0.013967 , 0.017554 , 0.027906 , 0.023271 , 0.026449 , 0.019845 , 0.016296 , 0.02854 , 0.038735 , 0.026569 , 0.012085 , 0.016816 , 0.017431 , 0.021258 , 0.029297 , 0.015736 
 369 , 0.028407 , 0.024615 , 0.021982 , 0.029109 , 0.044973 , 0.02074 , 0.034641 , 0.026471 , 0.021496 , 0.023504 , 0.02191 , 0.022904 , 0.021115 , 0.029616 , 0.024817 , 0.026328 , 0.024169 , 0.015486 , 0.02617 , 0.02568 , 0.037444 , 0.021478 , 0.016699 , 0.016726 , 0.013919 , 0.01761 , 0.027977 , 0.023347 , 0.026401 , 0.019751 , 0.01621 , 0.028525 , 0.038803 , 0.026608 , 0.012078 , 0.016881 , 0.017402 , 0.021268 , 0.029154 , 0.015721 
 370 , 0.028888 , 0.024644 , 0.022031 , 0.029215 , 0.044899 , 0.021034 , 0.034971 , 0.027104 , 0.021566 , 0.023169 , 0.022327 , 0.023169 , 0.021569 , 0.029655 , 0.024683 , 0.026464 , 0.024205 , 0.015455 , 0.026353 , 0.026007 , 0.037724 , 0.021667 , 0.016627 , 0.016671 , 0.013931 , 0.017678 , 0.028139 , 0.023551 , 0.026507 , 0.019643 , 0.016273 , 0.02862 , 0.039209 , 0.026662 , 0.012249 , 0.017253 , 0.017487 , 0.021265 , 0.029193 , 0.015766 
 371 , 0.029376 , 0.024668 , 0.022076 , 0.029324 , 0.044825 , 0.021331 , 0.035298 , 0.027746 , 0.021631 , 0.022837 , 0.022748 , 0.023433 , 0.022029 , 0.029698 , 0.024547 , 0.026599 , 0.02424 , 0.015424 , 0.026544 , 0.026334 , 0.038007 , 0.021857 , 0.016559 , 0.016616 , 0.01394 , 0.017742 , 0.028305 , 0.023756 , 0.02661 , 0.019523 , 0.016335 , 0.028714 , 0.039615 , 0.026725 , 0.012424 , 0.017631 , 0.017571 , 0.021261 , 0.029226 , 0.015807 
 372 , 0.029822 , 0.024697 , 0.022114 , 0.029462 , 0.044792 , 0.021614 , 0.035608 , 0.028345 , 0.021698 , 0.022569 , 0.023097 , 0.023684 , 0.022425 , 0.029743 , 0.024436 , 0.026722 , 0.024284 , 0.015404 , 0.026749 , 0.026651 , 0.038294 , 0.022012 , 0.016505 , 0.016571 , 0.01395 , 0.017799 , 0.028468 , 0.023943 , 0.026708 , 0.019439 , 0.016396 , 0.028828 , 0.040008 , 0.026801 , 0.012586 , 0.017974 , 0.017671 , 0.021266 , 0.029268 , 0.015848 
 373 , 0.029724 , 0.024805 , 0.022096 , 0.02999 , 0.045304 , 0.021653 , 0.035627 , 0.028352 , 0.0218 , 0.023095 , 0.022512 , 0.023755 , 0.02198 , 0.029793 , 0.024654 , 0.026683 , 0.024437 , 0.015527 , 0.027077 , 0.026833 , 0.038584 , 0.021732 , 0.016586 , 0.016667 , 0.013965 , 0.017762 , 0.028547 , 0.02385 , 0.026755 , 0.019868 , 0.016419 , 0.029204 , 0.040172 , 0.026984 , 0.012568 , 0.017832 , 0.017947 , 0.021382 , 0.029414 , 0.015895 
 374 , 0.029616 , 0.024915 , 0.02207 , 0.030501 , 0.045801 , 0.021703 , 0.03566 , 0.028348 , 0.021904 , 0.023606 , 0.021934 , 0.023826 , 0.021543 , 0.029835 , 0.024868 , 0.026653 , 0.024593 , 0.015643 , 0.027396 , 0.027004 , 0.038879 , 0.021459 , 0.016665 , 0.016759 , 0.013986 , 0.017726 , 0.028625 , 0.023772 , 0.026805 , 0.020292 , 0.016447 , 0.029571 , 0.040344 , 0.027157 , 0.012553 , 0.017691 , 0.018223 , 0.021499 , 0.029565 , 0.015944 
 375 , 0.0295 , 0.025027 , 0.022039 , 0.030999 , 0.046285 , 0.021762 , 0.035706 , 0.028336 , 0.02201 , 0.024105 , 0.021363 , 0.023899 , 0.021114 , 0.02987 , 0.02508 , 0.02663 , 0.024751 , 0.015755 , 0.027706 , 0.027165 , 0.039179 , 0.02119 , 0.016743 , 0.016849 , 0.014012 , 0.01769 , 0.028704 , 0.023706 , 0.026859 , 0.020713 , 0.01648 , 0.029931 , 0.040523 , 0.02732 , 0.012542 , 0.01755 , 0.018498 , 0.021617 , 0.02972 , 0.015995 
 376 , 0.029539 , 0.025155 , 0.022379 , 0.031445 , 0.046802 , 0.021767 , 0.03629 , 0.028415 , 0.022224 , 0.024349 , 0.021447 , 0.023951 , 0.021364 , 0.030047 , 0.025272 , 0.026912 , 0.024868 , 0.015968 , 0.027999 , 0.027242 , 0.039442 , 0.021237 , 0.016888 , 0.016915 , 0.014016 , 0.017743 , 0.028818 , 0.023829 , 0.027036 , 0.020894 , 0.016587 , 0.029974 , 0.040834 , 0.027509 , 0.012614 , 0.017678 , 0.018669 , 0.021801 , 0.030027 , 0.016112 
 377 , 0.029658 , 0.025267 , 0.022866 , 0.031849 , 0.047311 , 0.021743 , 0.037061 , 0.028536 , 0.022472 , 0.024495 , 0.021792 , 0.024005 , 0.02188 , 0.030285 , 0.025443 , 0.027311 , 0.024966 , 0.016221 , 0.028278 , 0.027309 , 0.039674 , 0.021408 , 0.017062 , 0.016977 , 0.014012 , 0.017835 , 0.028955 , 0.024038 , 0.027272 , 0.020978 , 0.016718 , 0.029907 , 0.04118 , 0.027707 , 0.01272 , 0.017918 , 0.018791 , 0.022023 , 0.030392 , 0.016256 
 378 , 0.029792 , 0.025355 , 0.023345 , 0.032233 , 0.047799 , 0.021711 , 0.037791 , 0.02866 , 0.022711 , 0.02465 , 0.022126 , 0.024068 , 0.022385 , 0.030525 , 0.025598 , 0.027699 , 0.025064 , 0.016475 , 0.02855 , 0.027402 , 0.039887 , 0.021574 , 0.01724 , 0.017046 , 0.014007 , 0.017927 , 0.029103 , 0.024253 , 0.027518 , 0.021063 , 0.016843 , 0.029862 , 0.041505 , 0.027903 , 0.012824 , 0.018157 , 0.018907 , 0.022259 , 0.030752 , 0.016399 
 379 , 0.029908 , 0.025393 , 0.023541 , 0.032413 , 0.048005 , 0.021679 , 0.038117 , 0.028753 , 0.022737 , 0.024616 , 0.022306 , 0.02416 , 0.022687 , 0.03063 , 0.025604 , 0.027941 , 0.025076 , 0.01658 , 0.02878 , 0.027463 , 0.040056 , 0.021617 , 0.017322 , 0.017073 , 0.013946 , 0.017999 , 0.029185 , 0.024295 , 0.027668 , 0.021017 , 0.016869 , 0.029864 , 0.041712 , 0.028013 , 0.012868 , 0.018284 , 0.01889 , 0.022333 , 0.030896 , 0.016424 
 380 , 0.029952 , 0.02534 , 0.023145 , 0.03222 , 0.047686 , 0.021658 , 0.037664 , 0.028767 , 0.022355 , 0.02417 , 0.022184 , 0.024301 , 0.022593 , 0.030455 , 0.025339 , 0.027884 , 0.024903 , 0.016386 , 0.028919 , 0.027431 , 0.040156 , 0.021419 , 0.017193 , 0.017007 , 0.013774 , 0.01803 , 0.029127 , 0.023982 , 0.027605 , 0.020705 , 0.016711 , 0.029923 , 0.041706 , 0.027952 , 0.012795 , 0.018183 , 0.018621 , 0.022064 , 0.030611 , 0.016208 
 381 , 0.029958 , 0.02526 , 0.022716 , 0.032054 , 0.047408 , 0.021638 , 0.037222 , 0.028767 , 0.02199 , 0.023699 , 0.022062 , 0.024437 , 0.02251 , 0.030274 , 0.0251 , 0.027813 , 0.024708 , 0.016195 , 0.029041 , 0.027394 , 0.040258 , 0.021228 , 0.017051 , 0.016941 , 0.01361 , 0.018067 , 0.029082 , 0.023675 , 0.027533 , 0.020402 , 0.016567 , 0.029958 , 0.041711 , 0.027901 , 0.012726 , 0.018082 , 0.018376 , 0.021794 , 0.030329 , 0.015988 
 382 , 0.029941 , 0.025163 , 0.022261 , 0.031904 , 0.04715 , 0.021619 , 0.036783 , 0.028756 , 0.021634 , 0.023208 , 0.021939 , 0.024569 , 0.022431 , 0.030091 , 0.024875 , 0.027731 , 0.024498 , 0.016004 , 0.029151 , 0.027354 , 0.040362 , 0.021041 , 0.0169 , 0.016876 , 0.013447 , 0.018107 , 0.029043 , 0.023367 , 0.027453 , 0.020102 , 0.016429 , 0.02998 , 0.041721 , 0.027855 , 0.012658 , 0.017982 , 0.018142 , 0.02152 , 0.030049 , 0.015766 
 383 , 0.029958 , 0.02521 , 0.022163 , 0.031818 , 0.047247 , 0.02165 , 0.036987 , 0.028729 , 0.021633 , 0.023463 , 0.021625 , 0.02412 , 0.021797 , 0.03008 , 0.025048 , 0.027698 , 0.024665 , 0.016218 , 0.02924 , 0.027395 , 0.040521 , 0.021033 , 0.016946 , 0.016889 , 0.013544 , 0.018122 , 0.029095 , 0.023539 , 0.027509 , 0.020301 , 0.016532 , 0.029991 , 0.041909 , 0.028048 , 0.012625 , 0.018004 , 0.018212 , 0.021783 , 0.030269 , 0.015945 
 384 , 0.029985 , 0.025264 , 0.022092 , 0.031758 , 0.047378 , 0.021694 , 0.037238 , 0.028728 , 0.021647 , 0.023759 , 0.021311 , 0.023666 , 0.021155 , 0.030094 , 0.02523 , 0.027691 , 0.024859 , 0.016451 , 0.02933 , 0.027439 , 0.040669 , 0.021034 , 0.017006 , 0.016906 , 0.013643 , 0.018151 , 0.029148 , 0.023735 , 0.027567 , 0.020521 , 0.016652 , 0.030013 , 0.042112 , 0.028253 , 0.012594 , 0.018027 , 0.018288 , 0.022064 , 0.030528 , 0.016134 
 385 , 0.030017 , 0.02532 , 0.022032 , 0.031714 , 0.047517 , 0.021743 , 0.037502 , 0.028742 , 0.02166 , 0.024061 , 0.021005 , 0.02323 , 0.020528 , 0.030119 , 0.025405 , 0.027704 , 0.025055 , 0.016681 , 0.029423 , 0.027487 , 0.040812 , 0.021038 , 0.01707 , 0.016924 , 0.013735 , 0.01819 , 0.029197 , 0.023937 , 0.027622 , 0.020738 , 0.01677 , 0.030042 , 0.042321 , 0.028453 , 0.012565 , 0.01805 , 0.018364 , 0.022337 , 0.030797 , 0.016318 
 386 , 0.030143 , 0.025456 , 0.022259 , 0.031677 , 0.047912 , 0.021893 , 0.037875 , 0.02912 , 0.021967 , 0.02432 , 0.021207 , 0.023165 , 0.020747 , 0.030273 , 0.025631 , 0.02779 , 0.025285 , 0.016876 , 0.029696 , 0.027693 , 0.041115 , 0.021022 , 0.017248 , 0.017048 , 0.013914 , 0.018226 , 0.029408 , 0.024171 , 0.027848 , 0.020964 , 0.01697 , 0.03036 , 0.04262 , 0.028687 , 0.012659 , 0.018213 , 0.018601 , 0.022566 , 0.030994 , 0.016452 
 387 , 0.030327 , 0.025648 , 0.022666 , 0.031646 , 0.048456 , 0.022106 , 0.038308 , 0.029715 , 0.022459 , 0.024544 , 0.021738 , 0.023349 , 0.02152 , 0.030508 , 0.025877 , 0.02792 , 0.025528 , 0.017036 , 0.030083 , 0.027999 , 0.041512 , 0.020991 , 0.01749 , 0.017239 , 0.01414 , 0.018249 , 0.029723 , 0.024416 , 0.028175 , 0.021186 , 0.017216 , 0.03085 , 0.042966 , 0.02893 , 0.01283 , 0.018467 , 0.018936 , 0.022756 , 0.031135 , 0.016551 
 388 , 0.0305 , 0.025834 , 0.023049 , 0.031625 , 0.048976 , 0.02231 , 0.038723 , 0.030279 , 0.022926 , 0.02476 , 0.022238 , 0.02352 , 0.022251 , 0.030733 , 0.026114 , 0.028046 , 0.025762 , 0.01719 , 0.030445 , 0.028296 , 0.041886 , 0.020969 , 0.017721 , 0.017419 , 0.014354 , 0.018268 , 0.030016 , 0.024645 , 0.028483 , 0.021397 , 0.017445 , 0.031315 , 0.043291 , 0.029162 , 0.012991 , 0.018706 , 0.019253 , 0.022934 , 0.031268 , 0.016642 
 389 , 0.030604 , 0.02594 , 0.023277 , 0.031573 , 0.049264 , 0.022435 , 0.039028 , 0.030703 , 0.02314 , 0.024861 , 0.022544 , 0.023655 , 0.022695 , 0.030869 , 0.026266 , 0.02812 , 0.025883 , 0.017284 , 0.030679 , 0.028466 , 0.042183 , 0.020969 , 0.017847 , 0.017553 , 0.01446 , 0.01823 , 0.030263 , 0.02479 , 0.028679 , 0.021536 , 0.017596 , 0.031668 , 0.043578 , 0.029322 , 0.013098 , 0.018906 , 0.019483 , 0.023055 , 0.03138 , 0.016688 
 390 , 0.030503 , 0.025791 , 0.022999 , 0.031402 , 0.048827 , 0.022332 , 0.038991 , 0.030725 , 0.022555 , 0.024612 , 0.022248 , 0.023697 , 0.022264 , 0.03073 , 0.026172 , 0.028039 , 0.025659 , 0.017208 , 0.030529 , 0.028234 , 0.042259 , 0.021047 , 0.017663 , 0.017557 , 0.014215 , 0.018001 , 0.030376 , 0.024702 , 0.028536 , 0.02146 , 0.017515 , 0.031693 , 0.043771 , 0.029276 , 0.013062 , 0.019017 , 0.019456 , 0.022999 , 0.031471 , 0.016574 
 391 , 0.030407 , 0.025656 , 0.022738 , 0.03124 , 0.048411 , 0.022232 , 0.038961 , 0.030756 , 0.021993 , 0.024375 , 0.02197 , 0.023734 , 0.021847 , 0.030599 , 0.026075 , 0.027961 , 0.025446 , 0.017137 , 0.030384 , 0.028014 , 0.042332 , 0.02112 , 0.01748 , 0.017556 , 0.013987 , 0.017777 , 0.030483 , 0.024607 , 0.028404 , 0.021387 , 0.017434 , 0.031717 , 0.043951 , 0.029225 , 0.01302 , 0.019117 , 0.019419 , 0.022948 , 0.031548 , 0.016461 
 392 , 0.030321 , 0.025525 , 0.022497 , 0.031094 , 0.048015 , 0.022135 , 0.03893 , 0.030783 , 0.021464 , 0.024144 , 0.021698 , 0.02377 , 0.021451 , 0.030473 , 0.025987 , 0.027888 , 0.025246 , 0.017067 , 0.030245 , 0.027806 , 0.042402 , 0.021185 , 0.017308 , 0.017555 , 0.01376 , 0.017561 , 0.03058 , 0.024524 , 0.028268 , 0.021318 , 0.017359 , 0.03174 , 0.044119 , 0.02918 , 0.012981 , 0.019209 , 0.019392 , 0.022896 , 0.031626 , 0.016351 
 393 , 0.030297 , 0.025527 , 0.022506 , 0.03124 , 0.048467 , 0.022052 , 0.039286 , 0.030758 , 0.021687 , 0.024392 , 0.02157 , 0.0236 , 0.021274 , 0.030318 , 0.026078 , 0.028019 , 0.025341 , 0.017241 , 0.030503 , 0.027943 , 0.042534 , 0.021178 , 0.017378 , 0.017495 , 0.013903 , 0.017626 , 0.030703 , 0.024591 , 0.028349 , 0.021322 , 0.017468 , 0.031708 , 0.044296 , 0.029299 , 0.013042 , 0.019244 , 0.019505 , 0.023008 , 0.031673 , 0.016415 
 394 , 0.030276 , 0.025548 , 0.022561 , 0.031432 , 0.04902 , 0.021975 , 0.039682 , 0.030721 , 0.02202 , 0.024695 , 0.021471 , 0.023413 , 0.021145 , 0.030165 , 0.026192 , 0.028179 , 0.025481 , 0.017439 , 0.030802 , 0.028119 , 0.042668 , 0.02116 , 0.017484 , 0.017425 , 0.014097 , 0.017736 , 0.030817 , 0.024688 , 0.028446 , 0.021345 , 0.017602 , 0.03167 , 0.044462 , 0.029431 , 0.013111 , 0.019263 , 0.019633 , 0.023146 , 0.031721 , 0.016498 
 395 , 0.030265 , 0.025574 , 0.022612 , 0.031608 , 0.049536 , 0.021909 , 0.040043 , 0.030691 , 0.02232 , 0.024973 , 0.02138 , 0.023236 , 0.021024 , 0.030028 , 0.026292 , 0.02833 , 0.025605 , 0.017628 , 0.03107 , 0.028283 , 0.042791 , 0.021143 , 0.017573 , 0.01736 , 0.014272 , 0.017826 , 0.030928 , 0.024768 , 0.028543 , 0.021364 , 0.017723 , 0.031631 , 0.044608 , 0.029554 , 0.013182 , 0.019279 , 0.019753 , 0.023267 , 0.031758 , 0.016578 
 396 , 0.030268 , 0.025553 , 0.022631 , 0.031746 , 0.049786 , 0.021867 , 0.040147 , 0.030858 , 0.022398 , 0.025005 , 0.021485 , 0.023154 , 0.021095 , 0.030003 , 0.026275 , 0.028375 , 0.025636 , 0.017708 , 0.031323 , 0.028409 , 0.042904 , 0.021078 , 0.017567 , 0.017301 , 0.014271 , 0.017882 , 0.031049 , 0.024814 , 0.028558 , 0.021352 , 0.017807 , 0.031638 , 0.044697 , 0.029687 , 0.013216 , 0.019293 , 0.019841 , 0.023369 , 0.031821 , 0.016604 
