JUL13WSG100005.spu,JUL13WSG100004.spu,JUL13WSG100003.spu,
Wavelength,JUL13WSG100006.spu,JUL13WSG100007.spu,JUL13WSG100008.spu,JUL13WSG100009.spu,JUL13WSG100010.spu,JUL13WSG100011.spu,JUL13WSG100012.spu,JUL13WSG100013.spu,JUL13WSG100014.spu,JUL13WSG100015.spu,JUL13WSG100016.spu,JUL13WSG100017.spu,JUL13WSG100018.spu,JUL13WSG100019.spu,JUL13WSG100020.spu,JUL13WSG100021.spu,JUL13WSG100022.spu,JUL13WSG100023.spu,JUL13WSG100024.spu,JUL13WSG100025.spu,JUL13WSG100026.spu,JUL13WSG100027.spu,JUL13WSG100028.spu,JUL13WSG100029.spu,JUL13WSG100030.spu
  (nm),7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 
  time  ,:53:32 A,:53:46 A,:53:52 A,:54:01 A,:54:07 A,:54:37 A,:54:45 A,:54:54 A,:55:01 A,:55:10 A,:56:00 A,:56:06 A,:56:13 A,:56:20 A,:56:30 A,:57:06 A,:57:15 A,:57:20 A,:57:26 A,:57:32 A,:58:05 A,:58:12 A,:58:17 A,:58:23 A,:58:29 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 980 , 0.19262 , 0.282169 , 0.245318 , 0.222655 , 0.235391 , 0.353602 , 0.320364 , 0.368862 , 0.250872 , 0.327447 , 0.408297 , 0.388305 , 0.374816 , 0.446272 , 0.411587 , 0.338254 , 0.325663 , 0.281775 , 0.242526 , 0.291702 , 0.061263 , 0.217078 , 0.128201 , 0.250588 , 0.209648 
 981 , 0.19321 , 0.282409 , 0.245114 , 0.223149 , 0.235959 , 0.353808 , 0.320625 , 0.36992 , 0.250544 , 0.328524 , 0.407499 , 0.388357 , 0.374888 , 0.44753 , 0.41197 , 0.340154 , 0.326356 , 0.282537 , 0.242812 , 0.292275 , 0.061273 , 0.21721 , 0.128606 , 0.250475 , 0.210207 
 982 , 0.193836 , 0.282693 , 0.245006 , 0.223482 , 0.236589 , 0.353908 , 0.320871 , 0.370839 , 0.250315 , 0.329507 , 0.406972 , 0.388464 , 0.375056 , 0.448882 , 0.412385 , 0.341869 , 0.327041 , 0.2833 , 0.243111 , 0.292843 , 0.061302 , 0.217342 , 0.128976 , 0.250453 , 0.210762 
 983 , 0.194728 , 0.283294 , 0.245584 , 0.222652 , 0.237655 , 0.353266 , 0.320981 , 0.370739 , 0.250778 , 0.32979 , 0.408437 , 0.388981 , 0.375892 , 0.450873 , 0.413093 , 0.342294 , 0.327586 , 0.284098 , 0.243514 , 0.293375 , 0.061406 , 0.217452 , 0.129105 , 0.251113 , 0.211304 
 984 , 0.195746 , 0.284456 , 0.24653 , 0.221739 , 0.238628 , 0.353867 , 0.321671 , 0.370508 , 0.25189 , 0.329227 , 0.410028 , 0.389598 , 0.376019 , 0.452027 , 0.413494 , 0.342009 , 0.328054 , 0.284739 , 0.243942 , 0.293958 , 0.061516 , 0.217817 , 0.129327 , 0.252295 , 0.211804 
 985 , 0.196774 , 0.285647 , 0.247492 , 0.220815 , 0.239601 , 0.354505 , 0.322383 , 0.370269 , 0.253035 , 0.328636 , 0.411619 , 0.390226 , 0.376129 , 0.45316 , 0.413886 , 0.341706 , 0.328526 , 0.285376 , 0.244377 , 0.294553 , 0.061625 , 0.218191 , 0.129549 , 0.253491 , 0.212307 
 986 , 0.197618 , 0.287249 , 0.248151 , 0.2211 , 0.239741 , 0.355549 , 0.322373 , 0.371026 , 0.253645 , 0.328111 , 0.413004 , 0.38984 , 0.375607 , 0.453027 , 0.413831 , 0.341188 , 0.329233 , 0.285404 , 0.244576 , 0.294727 , 0.061892 , 0.218584 , 0.12948 , 0.254102 , 0.212413 
 987 , 0.198288 , 0.288714 , 0.248718 , 0.221542 , 0.239592 , 0.356505 , 0.321996 , 0.37172 , 0.253743 , 0.327907 , 0.414371 , 0.389469 , 0.375826 , 0.452182 , 0.41425 , 0.340936 , 0.329462 , 0.28514 , 0.244559 , 0.29496 , 0.062169 , 0.218645 , 0.129208 , 0.254258 , 0.212272 
 988 , 0.198886 , 0.290066 , 0.249264 , 0.221945 , 0.239388 , 0.357385 , 0.321512 , 0.372276 , 0.253639 , 0.327855 , 0.415768 , 0.389206 , 0.376484 , 0.451099 , 0.41496 , 0.340842 , 0.329431 , 0.284796 , 0.244461 , 0.295261 , 0.062436 , 0.218533 , 0.128866 , 0.254251 , 0.212057 
 989 , 0.198931 , 0.290667 , 0.249185 , 0.222435 , 0.239356 , 0.358136 , 0.321927 , 0.372071 , 0.253476 , 0.328129 , 0.417018 , 0.389073 , 0.377119 , 0.450727 , 0.41547 , 0.341187 , 0.329515 , 0.284522 , 0.244969 , 0.295709 , 0.062555 , 0.21848 , 0.128742 , 0.254238 , 0.211942 
 990 , 0.198405 , 0.290454 , 0.24846 , 0.223161 , 0.239498 , 0.358481 , 0.323133 , 0.37131 , 0.253164 , 0.3289 , 0.418059 , 0.388958 , 0.377487 , 0.451125 , 0.415424 , 0.341775 , 0.329795 , 0.284317 , 0.24612 , 0.296048 , 0.062566 , 0.218463 , 0.128865 , 0.254326 , 0.212055 
 991 , 0.197713 , 0.29 , 0.247567 , 0.224173 , 0.239702 , 0.358328 , 0.324337 , 0.370723 , 0.252684 , 0.33003 , 0.418947 , 0.388667 , 0.377442 , 0.451815 , 0.414717 , 0.342102 , 0.330238 , 0.284111 , 0.247464 , 0.295976 , 0.062629 , 0.218439 , 0.12905 , 0.254597 , 0.212406 
 992 , 0.197084 , 0.289475 , 0.246908 , 0.225141 , 0.23976 , 0.358122 , 0.325285 , 0.370417 , 0.252308 , 0.331116 , 0.41966 , 0.388624 , 0.37749 , 0.452445 , 0.413927 , 0.342232 , 0.330581 , 0.283897 , 0.248524 , 0.295818 , 0.06262 , 0.218321 , 0.129064 , 0.254884 , 0.212835 
 993 , 0.196677 , 0.28882 , 0.247033 , 0.225976 , 0.239402 , 0.357771 , 0.325365 , 0.371065 , 0.252345 , 0.331977 , 0.419827 , 0.389412 , 0.377833 , 0.452964 , 0.413019 , 0.341801 , 0.330705 , 0.28375 , 0.248662 , 0.29549 , 0.062384 , 0.217976 , 0.128526 , 0.25524 , 0.213436 
 994 , 0.196651 , 0.28868 , 0.247392 , 0.227174 , 0.239631 , 0.357688 , 0.325232 , 0.372757 , 0.252927 , 0.332591 , 0.420166 , 0.391065 , 0.378344 , 0.454486 , 0.413538 , 0.342154 , 0.331895 , 0.284509 , 0.248992 , 0.296159 , 0.06215 , 0.218296 , 0.127983 , 0.256086 , 0.213647 
 995 , 0.196623 , 0.28853 , 0.247759 , 0.228415 , 0.239867 , 0.357606 , 0.32509 , 0.374512 , 0.253528 , 0.333223 , 0.420511 , 0.39278 , 0.378866 , 0.456059 , 0.414075 , 0.342519 , 0.333126 , 0.285291 , 0.249329 , 0.296859 , 0.06191 , 0.218631 , 0.12742 , 0.256968 , 0.213868 
 996 , 0.197061 , 0.28945 , 0.248467 , 0.228322 , 0.240812 , 0.358336 , 0.324288 , 0.375909 , 0.25329 , 0.333836 , 0.420312 , 0.39321 , 0.379451 , 0.457308 , 0.416083 , 0.343083 , 0.333951 , 0.2863 , 0.249402 , 0.297659 , 0.061676 , 0.219565 , 0.127476 , 0.258263 , 0.213687 
 997 , 0.197549 , 0.290163 , 0.249342 , 0.227197 , 0.241614 , 0.359387 , 0.323816 , 0.376364 , 0.252753 , 0.334113 , 0.419951 , 0.392913 , 0.379648 , 0.457251 , 0.41696 , 0.34346 , 0.333134 , 0.28651 , 0.249226 , 0.297429 , 0.061347 , 0.220103 , 0.12765 , 0.258838 , 0.213764 
 998 , 0.198056 , 0.290808 , 0.250295 , 0.225733 , 0.242374 , 0.360555 , 0.323445 , 0.376535 , 0.252129 , 0.334286 , 0.41953 , 0.392394 , 0.379719 , 0.456772 , 0.417473 , 0.343788 , 0.33178 , 0.286474 , 0.248967 , 0.296866 , 0.060987 , 0.22052 , 0.127866 , 0.259199 , 0.213933 
 999 , 0.197784 , 0.290805 , 0.250527 , 0.224695 , 0.243001 , 0.360987 , 0.323246 , 0.375754 , 0.252197 , 0.334254 , 0.419949 , 0.392229 , 0.37958 , 0.455993 , 0.417058 , 0.344047 , 0.330434 , 0.286095 , 0.249047 , 0.296197 , 0.060407 , 0.220341 , 0.128347 , 0.258926 , 0.213853 
 1000 , 0.19689 , 0.290549 , 0.250282 , 0.224124 , 0.243178 , 0.361155 , 0.323151 , 0.374646 , 0.252865 , 0.334253 , 0.421209 , 0.392159 , 0.379756 , 0.455599 , 0.416529 , 0.344021 , 0.329716 , 0.285336 , 0.249325 , 0.295831 , 0.059739 , 0.219914 , 0.128925 , 0.258445 , 0.213331 
 1001 , 0.195735 , 0.290406 , 0.249917 , 0.223833 , 0.24293 , 0.361482 , 0.323077 , 0.373735 , 0.253826 , 0.334437 , 0.422956 , 0.391967 , 0.380453 , 0.455862 , 0.416432 , 0.343696 , 0.32971 , 0.284328 , 0.249637 , 0.29586 , 0.059087 , 0.219558 , 0.129465 , 0.258112 , 0.212445 
 1002 , 0.1951 , 0.290436 , 0.249572 , 0.223944 , 0.242436 , 0.361858 , 0.323204 , 0.373466 , 0.254622 , 0.334733 , 0.42415 , 0.392187 , 0.380567 , 0.455811 , 0.416478 , 0.343565 , 0.329991 , 0.283117 , 0.249726 , 0.295611 , 0.05862 , 0.219271 , 0.129682 , 0.257741 , 0.211644 
 1003 , 0.195371 , 0.290849 , 0.249198 , 0.224877 , 0.241586 , 0.362154 , 0.323579 , 0.373879 , 0.254832 , 0.335213 , 0.424105 , 0.393249 , 0.379434 , 0.455023 , 0.416739 , 0.343764 , 0.330723 , 0.281751 , 0.249277 , 0.294837 , 0.058509 , 0.219071 , 0.129319 , 0.257367 , 0.211124 
 1004 , 0.195356 , 0.291573 , 0.248411 , 0.226346 , 0.241037 , 0.361666 , 0.323336 , 0.371695 , 0.253794 , 0.33565 , 0.42314 , 0.394908 , 0.377278 , 0.453306 , 0.416773 , 0.343769 , 0.331108 , 0.28126 , 0.248081 , 0.293926 , 0.058393 , 0.218648 , 0.128958 , 0.257291 , 0.211087 
 1005 , 0.195132 , 0.292269 , 0.247498 , 0.22773 , 0.240453 , 0.36117 , 0.32307 , 0.369372 , 0.252586 , 0.336082 , 0.422096 , 0.396537 , 0.375221 , 0.451671 , 0.416776 , 0.343751 , 0.331419 , 0.280732 , 0.246863 , 0.293103 , 0.058226 , 0.218229 , 0.128562 , 0.257237 , 0.211031 
 1006 , 0.192609 , 0.292178 , 0.245571 , 0.227267 , 0.239799 , 0.360838 , 0.322715 , 0.36623 , 0.24985 , 0.336202 , 0.420661 , 0.396835 , 0.375331 , 0.451888 , 0.416467 , 0.343461 , 0.330731 , 0.279974 , 0.245994 , 0.293744 , 0.05745 , 0.218109 , 0.127878 , 0.257577 , 0.2108 
 1007 , 0.190962 , 0.291015 , 0.243557 , 0.225965 , 0.240138 , 0.359896 , 0.322633 , 0.36826 , 0.248106 , 0.336777 , 0.418967 , 0.396532 , 0.376205 , 0.454038 , 0.415701 , 0.344548 , 0.330386 , 0.279566 , 0.245913 , 0.294456 , 0.056517 , 0.218217 , 0.127105 , 0.25756 , 0.210735 
 1008 , 0.18938 , 0.289637 , 0.241453 , 0.224485 , 0.240656 , 0.358824 , 0.322594 , 0.371242 , 0.246443 , 0.337454 , 0.417165 , 0.396117 , 0.377233 , 0.4566 , 0.414825 , 0.345904 , 0.330078 , 0.279197 , 0.245952 , 0.29521 , 0.055526 , 0.218369 , 0.126279 , 0.257482 , 0.210699 
 1009 , 0.190508 , 0.288203 , 0.241351 , 0.223041 , 0.241114 , 0.356669 , 0.321674 , 0.374477 , 0.246202 , 0.336315 , 0.416575 , 0.395266 , 0.377549 , 0.458227 , 0.414124 , 0.345975 , 0.329421 , 0.280045 , 0.24536 , 0.294821 , 0.054627 , 0.217824 , 0.125808 , 0.256997 , 0.2108 
 1010 , 0.192431 , 0.287365 , 0.242201 , 0.221925 , 0.240773 , 0.355356 , 0.3212 , 0.37548 , 0.246564 , 0.333596 , 0.416647 , 0.395163 , 0.377501 , 0.459141 , 0.415236 , 0.344586 , 0.328391 , 0.280789 , 0.244645 , 0.294206 , 0.053908 , 0.216952 , 0.125421 , 0.256928 , 0.210742 
 1011 , 0.194438 , 0.286975 , 0.243387 , 0.221025 , 0.239823 , 0.354874 , 0.321238 , 0.374727 , 0.247098 , 0.330015 , 0.416988 , 0.395717 , 0.377337 , 0.459729 , 0.417745 , 0.342317 , 0.327129 , 0.281214 , 0.243963 , 0.293646 , 0.053275 , 0.21597 , 0.125026 , 0.257265 , 0.210536 
 1012 , 0.196301 , 0.287125 , 0.243749 , 0.22051 , 0.239264 , 0.355038 , 0.321169 , 0.373718 , 0.247234 , 0.327665 , 0.416783 , 0.39642 , 0.37639 , 0.459729 , 0.420426 , 0.341165 , 0.326456 , 0.281414 , 0.243619 , 0.292813 , 0.052504 , 0.214958 , 0.124529 , 0.257243 , 0.210524 
 1013 , 0.197713 , 0.28759 , 0.243264 , 0.220234 , 0.239063 , 0.355792 , 0.32055 , 0.37247 , 0.246748 , 0.327071 , 0.41618 , 0.396493 , 0.374717 , 0.458445 , 0.422097 , 0.341282 , 0.326535 , 0.281306 , 0.243535 , 0.291389 , 0.051457 , 0.213894 , 0.123933 , 0.256543 , 0.210687 
 1014 , 0.19842 , 0.287386 , 0.242869 , 0.219462 , 0.238642 , 0.356275 , 0.318774 , 0.371255 , 0.245697 , 0.327596 , 0.416003 , 0.394487 , 0.373202 , 0.4554 , 0.420705 , 0.341634 , 0.326902 , 0.281014 , 0.243191 , 0.289113 , 0.050065 , 0.21274 , 0.123311 , 0.254993 , 0.210714 
 1015 , 0.198079 , 0.286868 , 0.242265 , 0.218564 , 0.237824 , 0.356465 , 0.317183 , 0.370014 , 0.244867 , 0.328176 , 0.41582 , 0.392429 , 0.371798 , 0.452652 , 0.418884 , 0.341765 , 0.327064 , 0.280509 , 0.242756 , 0.286795 , 0.048508 , 0.21155 , 0.122501 , 0.253534 , 0.210477 
 1016 , 0.193623 , 0.285144 , 0.240924 , 0.217293 , 0.235506 , 0.355477 , 0.316535 , 0.368853 , 0.24505 , 0.328912 , 0.415674 , 0.390441 , 0.37106 , 0.451462 , 0.415556 , 0.341001 , 0.326366 , 0.279223 , 0.24203 , 0.284608 , 0.046477 , 0.210408 , 0.121077 , 0.252652 , 0.209206 
 1017 , 0.189453 , 0.283545 , 0.238295 , 0.21646 , 0.234297 , 0.353433 , 0.315791 , 0.367323 , 0.244166 , 0.328778 , 0.412764 , 0.38953 , 0.370204 , 0.45229 , 0.412511 , 0.340451 , 0.323996 , 0.2779 , 0.240669 , 0.28381 , 0.044624 , 0.209704 , 0.119396 , 0.251925 , 0.207628 
 1018 , 0.185063 , 0.281868 , 0.235513 , 0.215596 , 0.233034 , 0.351256 , 0.314998 , 0.365702 , 0.243216 , 0.328617 , 0.409657 , 0.38859 , 0.369297 , 0.453205 , 0.409324 , 0.339874 , 0.321478 , 0.276504 , 0.239232 , 0.283 , 0.042664 , 0.20897 , 0.117624 , 0.25116 , 0.205955 
 1019 , 0.18361 , 0.279879 , 0.23333 , 0.215565 , 0.231486 , 0.349804 , 0.314274 , 0.365304 , 0.241549 , 0.327024 , 0.406282 , 0.387431 , 0.369846 , 0.453202 , 0.408249 , 0.339066 , 0.31993 , 0.275691 , 0.237586 , 0.282966 , 0.04217 , 0.208718 , 0.117598 , 0.25014 , 0.20508 
 1020 , 0.182864 , 0.278937 , 0.232087 , 0.216529 , 0.22955 , 0.348946 , 0.315168 , 0.367098 , 0.241527 , 0.326604 , 0.406132 , 0.387269 , 0.371226 , 0.454369 , 0.409064 , 0.338813 , 0.31991 , 0.27592 , 0.237078 , 0.283273 , 0.041712 , 0.20855 , 0.11806 , 0.249388 , 0.204338 
 1021 , 0.182299 , 0.278479 , 0.231223 , 0.217968 , 0.227366 , 0.348314 , 0.316865 , 0.369963 , 0.242328 , 0.32679 , 0.407543 , 0.387579 , 0.372992 , 0.456167 , 0.410719 , 0.33882 , 0.320591 , 0.276641 , 0.23711 , 0.283719 , 0.041199 , 0.208394 , 0.118697 , 0.248748 , 0.203602 
 1022 , 0.182398 , 0.279147 , 0.230887 , 0.217939 , 0.227168 , 0.348723 , 0.318435 , 0.370763 , 0.242209 , 0.327208 , 0.410348 , 0.38796 , 0.374995 , 0.458631 , 0.412726 , 0.337903 , 0.320905 , 0.276877 , 0.237372 , 0.284497 , 0.040355 , 0.2083 , 0.117642 , 0.248346 , 0.202105 
 1023 , 0.182751 , 0.279691 , 0.230924 , 0.2162 , 0.228033 , 0.349085 , 0.319008 , 0.369579 , 0.240804 , 0.326765 , 0.412221 , 0.387125 , 0.376706 , 0.460216 , 0.414454 , 0.33597 , 0.320708 , 0.275764 , 0.237061 , 0.284832 , 0.039334 , 0.207911 , 0.115516 , 0.247691 , 0.200372 
 1024 , 0.182822 , 0.278855 , 0.231022 , 0.213148 , 0.228634 , 0.348303 , 0.318075 , 0.36726 , 0.238215 , 0.32465 , 0.411141 , 0.384212 , 0.377729 , 0.45969 , 0.415408 , 0.333286 , 0.320034 , 0.272939 , 0.235541 , 0.284101 , 0.038326 , 0.206957 , 0.113306 , 0.246359 , 0.198984 
 1025 , 0.183151 , 0.277977 , 0.231683 , 0.210996 , 0.22901 , 0.346834 , 0.316632 , 0.365255 , 0.236467 , 0.322365 , 0.409998 , 0.381529 , 0.377564 , 0.458364 , 0.415549 , 0.331052 , 0.319161 , 0.270091 , 0.234035 , 0.283007 , 0.037562 , 0.205669 , 0.111238 , 0.24521 , 0.197554 
 1026 , 0.183908 , 0.277163 , 0.233423 , 0.210877 , 0.228921 , 0.34446 , 0.314375 , 0.363913 , 0.23667 , 0.320087 , 0.409268 , 0.379817 , 0.374955 , 0.455616 , 0.414216 , 0.329914 , 0.317953 , 0.267531 , 0.232813 , 0.281403 , 0.03732 , 0.203944 , 0.10957 , 0.244619 , 0.19612 
 1027 , 0.184116 , 0.277379 , 0.235087 , 0.211573 , 0.228925 , 0.345714 , 0.313451 , 0.361441 , 0.238274 , 0.319808 , 0.41311 , 0.381546 , 0.37174 , 0.453771 , 0.414586 , 0.329231 , 0.316821 , 0.2666 , 0.233142 , 0.281241 , 0.036982 , 0.203626 , 0.10752 , 0.245139 , 0.194352 
 1028 , 0.184289 , 0.277606 , 0.236704 , 0.212257 , 0.228937 , 0.347017 , 0.312504 , 0.359016 , 0.239841 , 0.319599 , 0.416989 , 0.383308 , 0.368337 , 0.451903 , 0.414953 , 0.328667 , 0.315624 , 0.265733 , 0.233474 , 0.281105 , 0.03663 , 0.203292 , 0.10542 , 0.245634 , 0.192566 
 1029 , 0.18362 , 0.277761 , 0.235917 , 0.212148 , 0.229185 , 0.347961 , 0.312305 , 0.359344 , 0.239238 , 0.321084 , 0.417158 , 0.38387 , 0.364711 , 0.451277 , 0.41507 , 0.330655 , 0.314541 , 0.266837 , 0.233469 , 0.281706 , 0.036327 , 0.203128 , 0.10444 , 0.24535 , 0.192279 
 1030 , 0.183075 , 0.278059 , 0.233845 , 0.211572 , 0.229107 , 0.346467 , 0.308419 , 0.359583 , 0.236165 , 0.321113 , 0.414525 , 0.382468 , 0.361184 , 0.450309 , 0.410828 , 0.33203 , 0.312814 , 0.268029 , 0.232342 , 0.279762 , 0.035744 , 0.201187 , 0.103254 , 0.243373 , 0.191483 
 1031 , 0.182531 , 0.278409 , 0.23134 , 0.210842 , 0.228933 , 0.344239 , 0.303414 , 0.359804 , 0.232325 , 0.320731 , 0.411003 , 0.380472 , 0.357516 , 0.4492 , 0.405256 , 0.333285 , 0.31084 , 0.269309 , 0.230851 , 0.277054 , 0.035061 , 0.198681 , 0.101961 , 0.24085 , 0.190509 
 1032 , 0.180184 , 0.277664 , 0.228632 , 0.209299 , 0.226158 , 0.342439 , 0.300492 , 0.358443 , 0.228627 , 0.31888 , 0.410034 , 0.379323 , 0.357628 , 0.449671 , 0.401568 , 0.331453 , 0.309751 , 0.269815 , 0.229635 , 0.274362 , 0.034092 , 0.19586 , 0.0997 , 0.238232 , 0.189795 
 1033 , 0.177651 , 0.276128 , 0.226284 , 0.207343 , 0.223364 , 0.340736 , 0.30041 , 0.357815 , 0.226205 , 0.316963 , 0.409707 , 0.378894 , 0.359535 , 0.452206 , 0.400341 , 0.329135 , 0.309889 , 0.269784 , 0.228932 , 0.2737 , 0.033229 , 0.194107 , 0.097192 , 0.237042 , 0.190027 
 1034 , 0.175439 , 0.274098 , 0.224314 , 0.205184 , 0.221304 , 0.338961 , 0.302605 , 0.358438 , 0.224984 , 0.315401 , 0.40921 , 0.378925 , 0.362112 , 0.456455 , 0.401031 , 0.327261 , 0.311 , 0.269446 , 0.228653 , 0.275109 , 0.032528 , 0.193506 , 0.094683 , 0.237338 , 0.191178 
 1035 , 0.1739 , 0.272031 , 0.223617 , 0.203168 , 0.220515 , 0.337945 , 0.302967 , 0.358958 , 0.22454 , 0.313608 , 0.408306 , 0.378138 , 0.363701 , 0.458234 , 0.401258 , 0.324493 , 0.311438 , 0.267915 , 0.227614 , 0.275942 , 0.030708 , 0.193114 , 0.092945 , 0.238129 , 0.191412 
 1036 , 0.173066 , 0.270383 , 0.224375 , 0.201684 , 0.221063 , 0.337856 , 0.301498 , 0.359156 , 0.225258 , 0.311575 , 0.407108 , 0.37686 , 0.363585 , 0.456775 , 0.400998 , 0.320512 , 0.310982 , 0.265094 , 0.225697 , 0.275501 , 0.027604 , 0.192519 , 0.09209 , 0.238949 , 0.190342 
 1037 , 0.171801 , 0.270343 , 0.225142 , 0.201478 , 0.221095 , 0.338001 , 0.300974 , 0.358601 , 0.227045 , 0.309496 , 0.406506 , 0.377166 , 0.361339 , 0.453799 , 0.400836 , 0.315475 , 0.309988 , 0.262266 , 0.223593 , 0.272743 , 0.024252 , 0.190075 , 0.091111 , 0.237677 , 0.188223 
 1038 , 0.170585 , 0.27047 , 0.224853 , 0.201014 , 0.221192 , 0.337962 , 0.300727 , 0.357505 , 0.228537 , 0.307711 , 0.405511 , 0.377517 , 0.358616 , 0.451059 , 0.400194 , 0.310713 , 0.308954 , 0.259161 , 0.221616 , 0.269743 , 0.020992 , 0.187349 , 0.089928 , 0.236243 , 0.1861 
 1039 , 0.169888 , 0.271353 , 0.220025 , 0.199522 , 0.221612 , 0.337112 , 0.30187 , 0.354315 , 0.228372 , 0.307684 , 0.403003 , 0.378089 , 0.354287 , 0.450087 , 0.397629 , 0.308131 , 0.308005 , 0.255531 , 0.220678 , 0.266272 , 0.018904 , 0.18394 , 0.088135 , 0.234375 , 0.184473 
 1040 , 0.168628 , 0.270142 , 0.215897 , 0.195241 , 0.220585 , 0.337009 , 0.300128 , 0.348106 , 0.22361 , 0.308372 , 0.401751 , 0.376395 , 0.351971 , 0.444932 , 0.395084 , 0.307715 , 0.304399 , 0.251023 , 0.218601 , 0.26331 , 0.016643 , 0.181205 , 0.086163 , 0.234404 , 0.182275 
 1041 , 0.167221 , 0.268638 , 0.211538 , 0.190469 , 0.219347 , 0.336962 , 0.298 , 0.341274 , 0.2182 , 0.309168 , 0.400518 , 0.374361 , 0.349681 , 0.439098 , 0.392362 , 0.307468 , 0.300333 , 0.246154 , 0.216284 , 0.260202 , 0.014202 , 0.178343 , 0.084038 , 0.23461 , 0.179883 
 1042 , 0.16473 , 0.26481 , 0.210434 , 0.187395 , 0.212769 , 0.331631 , 0.293788 , 0.337321 , 0.212299 , 0.308275 , 0.398436 , 0.372999 , 0.346265 , 0.433564 , 0.38684 , 0.306949 , 0.296231 , 0.244038 , 0.213591 , 0.257782 , 0.013138 , 0.176445 , 0.080328 , 0.232901 , 0.177114 
 1043 , 0.161276 , 0.261063 , 0.208427 , 0.186032 , 0.20537 , 0.325473 , 0.288514 , 0.336032 , 0.208625 , 0.307231 , 0.394775 , 0.371386 , 0.342631 , 0.432243 , 0.380296 , 0.305491 , 0.29413 , 0.241505 , 0.211935 , 0.255753 , 0.012113 , 0.174897 , 0.076308 , 0.229375 , 0.173858 
 1044 , 0.157206 , 0.257393 , 0.205572 , 0.185593 , 0.197609 , 0.318909 , 0.282581 , 0.336219 , 0.206227 , 0.306154 , 0.390043 , 0.369528 , 0.338803 , 0.433561 , 0.373083 , 0.303383 , 0.293242 , 0.238475 , 0.210906 , 0.253854 , 0.010983 , 0.17346 , 0.072059 , 0.224733 , 0.170226 
 1045 , 0.150692 , 0.254484 , 0.201174 , 0.183203 , 0.192402 , 0.317416 , 0.278128 , 0.336745 , 0.202762 , 0.306425 , 0.385672 , 0.364755 , 0.336317 , 0.435349 , 0.37067 , 0.302498 , 0.291913 , 0.236152 , 0.208216 , 0.251926 , 0.009211 , 0.172521 , 0.070273 , 0.220649 , 0.166758 
 1046 , 0.14282 , 0.250981 , 0.196036 , 0.178803 , 0.189384 , 0.31863 , 0.27508 , 0.337009 , 0.197406 , 0.305231 , 0.381165 , 0.357633 , 0.333124 , 0.434179 , 0.370449 , 0.301599 , 0.289417 , 0.23445 , 0.203407 , 0.249286 , 0.006972 , 0.171084 , 0.069933 , 0.217227 , 0.163562 
 1047 , 0.135127 , 0.245246 , 0.191235 , 0.172832 , 0.187503 , 0.31877 , 0.272949 , 0.336259 , 0.189573 , 0.299307 , 0.375821 , 0.34934 , 0.32672 , 0.426301 , 0.368469 , 0.299034 , 0.28506 , 0.233057 , 0.196407 , 0.245174 , 0.004586 , 0.16794 , 0.069307 , 0.214381 , 0.160649 
 1048 , 0.127368 , 0.23894 , 0.186569 , 0.16552 , 0.185689 , 0.317778 , 0.270842 , 0.333879 , 0.182982 , 0.290353 , 0.371405 , 0.342004 , 0.32111 , 0.418025 , 0.366141 , 0.295052 , 0.280307 , 0.230028 , 0.189978 , 0.240312 , 0.002651 , 0.164391 , 0.067365 , 0.210728 , 0.157062 
 1049 , 0.120121 , 0.232064 , 0.182625 , 0.1559 , 0.18422 , 0.31453 , 0.269055 , 0.328216 , 0.179578 , 0.276119 , 0.36952 , 0.337495 , 0.317725 , 0.409871 , 0.363639 , 0.288485 , 0.275155 , 0.223935 , 0.185327 , 0.234338 , 0.001803 , 0.160323 , 0.062784 , 0.205695 , 0.152332 
 1050 , 0.114885 , 0.230417 , 0.179385 , 0.145865 , 0.183534 , 0.313237 , 0.269614 , 0.323197 , 0.180519 , 0.272607 , 0.372923 , 0.339464 , 0.319661 , 0.413464 , 0.370256 , 0.28514 , 0.271428 , 0.221874 , 0.183723 , 0.231606 , 0.000907 , 0.158292 , 0.058574 , 0.201899 , 0.14805 
 1051 , 0.109459 , 0.228746 , 0.17617 , 0.135914 , 0.182618 , 0.311721 , 0.270007 , 0.318096 , 0.181545 , 0.268895 , 0.376404 , 0.341758 , 0.321298 , 0.41704 , 0.377114 , 0.281763 , 0.267499 , 0.219538 , 0.181998 , 0.228584 , 0 , 0.156 , 0.054 , 0.197821 , 0.14344 
 1052 , 0.111255 , 0.230284 , 0.178275 , 0.138211 , 0.179768 , 0.309042 , 0.267873 , 0.319119 , 0.183411 , 0.270982 , 0.377337 , 0.348096 , 0.31616 , 0.416469 , 0.378487 , 0.283293 , 0.265352 , 0.217317 , 0.181497 , 0.22567 , 0 , 0.152576 , 0.049865 , 0.195188 , 0.13944 
