  time  ,:05:45 A,:05:52 A,:06:00 A,:06:06 A,:06:12 A,:06:51 A,:06:59 A,:07:08 A,:07:20 A,:07:28 A,:08:09 A,:08:18 A,:08:26 A,:08:33 A,:08:44 A,:09:26 A,:09:34 A,:09:47 A,:09:56 A,:10:06 A,:10:45 A,:10:53 A,:11:01 A,:11:08 A,:11:16 A,:11:54 A,:12:02 A,:12:11 A,:12:19 A,:12:26 A,:13:11 A,:13:21 A,:13:30 A,:13:36 A,:13:45 A,:14:25 A,:14:33 A,:14:43 A,:14:53 A,:15:01 A,:15:44 A,:15:51 A,:16:05 A,:16:12 A,:16:21 A,:17:10 A,:17:18 A,:17:25 A,:17:32 A,:17:39 A,:18:47 A,:18:55 A,:19:02 A,:19:13 A,:19:25 A,:20:03 A,:20:15 A,:20:24 A,:20:31 A,:20:38 A,:21:18 A,:21:26 A,:21:34 A,:21:42 A,:21:49 A,:22:34 A,:22:42 A,:22:56 A,:23:05 A,:23:13 A,:24:13 A,:24:22 A,:24:30 A,:24:48 A,:24:56 A,:25:40 A,:25:52 A,:26:02 A,:26:11 A,:26:19 A,:27:01 A,:27:11 A,:27:19 A,:27:26 A,:27:35 A,:28:24 A,:28:33 A,:28:41 A,:28:48 A,:28:59 A,:29:48 A,:29:56 A,:30:03 A,:30:12 A,:30:20 A,:31:03 A,:31:10 A,:31:18 A,:31:25 A,:31:33 A,:33:35 A,:33:47 A,:33:55 A,:34:06 A,:34:12 A,:36:08 A,:36:18 A,:36:28 A,:36:38 A,:36:46 A,:37:27 A,:37:35 A,:37:57 A,:38:04 A,:38:43 A,:38:58 A,:39:07 A,:39:14 A,:39:22 A,:39:29 A,:40:15 A,:40:22 A,:40:30 A,:40:38 A,:40:49 A,:42:01 A,:43:06 A,:43:15 A,:43:23 A,:43:33 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 964 , 0.484638 , 0.547002 , 0.528827 , 0.400695 , 0.43606 , 0.406356 , 0.455758 , 0.470999 , 0.42848 , 0.489094 , 0.461022 , 0.540958 , 0.487344 , 0.48669 , 0.460868 , 0.345993 , 0.541767 , 0.534613 , 0.395438 , 0.447891 , 0.397261 , 0.41629 , 0.373579 , 0.490395 , 0.371065 , 0.469352 , 0.372366 , 0.380035 , 0.429745 , 0.382983 , 0.388394 , 0.516644 , 0.460221 , 0.401886 , 0.479984 , 0.502174 , 0.51235 , 0.47133 , 0.313664 , 0.49799 , 0.46175 , 0.426951 , 0.5354 , 0.46797 , 0.42215 , 0.424627 , 0.404165 , 0.502328 , 0.455192 , 0.411959 , 0.470624 , 0.44067 , 0.498593 , 0.423892 , 0.424951 , 0.397901 , 0.400489 , 0.428083 , 0.445303 , 0.397614 , 0.446633 , 0.354676 , 0.424458 , 0.408783 , 0.485241 , 0.45039 , 0.409621 , 0.420385 , 0.382652 , 0.398283 , 0.427407 , 0.376101 , 0.45453 , 0.440303 , 0.453493 , 0.402923 , 0.465338 , 0.415988 , 0.441884 , 0.422444 , 0.456831 , 0.50974 , 0.393203 , 0.422605 , 0.409518 , 0.411253 , 0.326884 , 0.394519 , 0.463743 , 0.556251 , 0.408989 , 0.439553 , 0.454611 , 0.386122 , 0.488109 , 0.495123 , 0.539017 , 0.508166 , 0.488013 , 0.412599 , 0.476903 , 0.361698 , 0.479815 , 0.350382 , 0.472043 , 0.43956 , 0.515798 , 0.537444 , 0.545921 , 0.470632 , 0.512011 , 0.419179 , 0.468602 , 0.353389 , 0.332346 , 0.392828 , 0.383917 , 0.40307 , 0.290261 , 0.332258 , 0.35047 , 0.450824 , 0.441862 , 0.460404 , 0.372756 , 0.37763 , 0.455669 , 0.351926 , 0.44156 , 0.380468 
 965 , 0.487704 , 0.548532 , 0.53001 , 0.401332 , 0.438472 , 0.407482 , 0.45743 , 0.473217 , 0.429884 , 0.488872 , 0.46083 , 0.540017 , 0.488606 , 0.487238 , 0.464045 , 0.346491 , 0.542146 , 0.536736 , 0.396366 , 0.449034 , 0.397615 , 0.41655 , 0.375545 , 0.492508 , 0.373609 , 0.469854 , 0.373764 , 0.382382 , 0.431414 , 0.384237 , 0.390216 , 0.518118 , 0.461517 , 0.402892 , 0.481429 , 0.50321 , 0.513535 , 0.473188 , 0.314407 , 0.498938 , 0.463387 , 0.427622 , 0.535694 , 0.468731 , 0.421089 , 0.425028 , 0.4057 , 0.501207 , 0.457445 , 0.413882 , 0.472116 , 0.441643 , 0.499492 , 0.424082 , 0.425508 , 0.398686 , 0.401547 , 0.429004 , 0.445427 , 0.397851 , 0.447578 , 0.356188 , 0.426137 , 0.410098 , 0.486107 , 0.45253 , 0.411539 , 0.42114 , 0.383357 , 0.397644 , 0.4274 , 0.377674 , 0.455339 , 0.43995 , 0.454178 , 0.403786 , 0.467297 , 0.417075 , 0.442013 , 0.423055 , 0.458458 , 0.511584 , 0.395501 , 0.423594 , 0.410785 , 0.412323 , 0.327467 , 0.395405 , 0.466691 , 0.557911 , 0.409315 , 0.441177 , 0.455679 , 0.387992 , 0.489093 , 0.496795 , 0.539559 , 0.510106 , 0.489566 , 0.415146 , 0.477379 , 0.361199 , 0.480025 , 0.350268 , 0.472131 , 0.440113 , 0.51783 , 0.5397 , 0.548584 , 0.473158 , 0.512818 , 0.420098 , 0.469226 , 0.353727 , 0.333771 , 0.394156 , 0.384547 , 0.403468 , 0.291265 , 0.333919 , 0.35131 , 0.452988 , 0.443321 , 0.461547 , 0.374119 , 0.378324 , 0.457142 , 0.353217 , 0.442944 , 0.381502 
 966 , 0.489521 , 0.549105 , 0.530263 , 0.402044 , 0.439705 , 0.408327 , 0.457755 , 0.475216 , 0.430728 , 0.489469 , 0.461509 , 0.539568 , 0.490222 , 0.488014 , 0.465866 , 0.3469 , 0.542792 , 0.538658 , 0.397246 , 0.450375 , 0.397545 , 0.416834 , 0.37677 , 0.493677 , 0.375278 , 0.469806 , 0.375039 , 0.3838 , 0.432623 , 0.385098 , 0.391276 , 0.519391 , 0.462068 , 0.403954 , 0.482447 , 0.5044 , 0.514019 , 0.475343 , 0.315448 , 0.499647 , 0.464508 , 0.428116 , 0.5363 , 0.469254 , 0.420721 , 0.425415 , 0.4062 , 0.499542 , 0.458263 , 0.415274 , 0.473746 , 0.442675 , 0.500915 , 0.423818 , 0.424952 , 0.399447 , 0.40229 , 0.430004 , 0.445674 , 0.397679 , 0.44807 , 0.357347 , 0.426773 , 0.410797 , 0.487014 , 0.454114 , 0.412424 , 0.42155 , 0.383441 , 0.397261 , 0.427228 , 0.37889 , 0.455412 , 0.43922 , 0.454218 , 0.403686 , 0.468172 , 0.417446 , 0.441802 , 0.424005 , 0.459016 , 0.513332 , 0.397701 , 0.424199 , 0.412006 , 0.412894 , 0.327074 , 0.395634 , 0.469112 , 0.559059 , 0.409655 , 0.442085 , 0.456546 , 0.388904 , 0.489506 , 0.496975 , 0.539412 , 0.511586 , 0.490715 , 0.41708 , 0.477932 , 0.360712 , 0.480716 , 0.350967 , 0.47197 , 0.440227 , 0.519511 , 0.541456 , 0.550903 , 0.474649 , 0.512952 , 0.420527 , 0.469612 , 0.353414 , 0.334976 , 0.395231 , 0.384076 , 0.403566 , 0.291584 , 0.335312 , 0.351683 , 0.454435 , 0.444286 , 0.462471 , 0.375159 , 0.378628 , 0.457979 , 0.35425 , 0.444406 , 0.382516 
 967 , 0.488821 , 0.548916 , 0.529843 , 0.402839 , 0.440364 , 0.408571 , 0.457224 , 0.4762 , 0.431164 , 0.491027 , 0.463234 , 0.539522 , 0.49153 , 0.488588 , 0.466431 , 0.347216 , 0.543116 , 0.539439 , 0.397902 , 0.451431 , 0.397526 , 0.417576 , 0.377372 , 0.494179 , 0.375654 , 0.469462 , 0.375654 , 0.384133 , 0.433385 , 0.385851 , 0.391359 , 0.519983 , 0.462041 , 0.404715 , 0.482736 , 0.505216 , 0.51386 , 0.477026 , 0.316196 , 0.500346 , 0.46466 , 0.428921 , 0.537444 , 0.469702 , 0.421297 , 0.4261 , 0.40632 , 0.498598 , 0.457839 , 0.41612 , 0.475405 , 0.443823 , 0.502928 , 0.423856 , 0.423668 , 0.4004 , 0.403214 , 0.431142 , 0.446614 , 0.397796 , 0.4481 , 0.358471 , 0.426842 , 0.411415 , 0.488041 , 0.45453 , 0.412271 , 0.42168 , 0.38312 , 0.397271 , 0.427698 , 0.379616 , 0.455138 , 0.438375 , 0.454027 , 0.403897 , 0.468652 , 0.417478 , 0.441527 , 0.425199 , 0.458935 , 0.514565 , 0.399605 , 0.424696 , 0.413509 , 0.413216 , 0.326408 , 0.395433 , 0.470565 , 0.559511 , 0.409674 , 0.442097 , 0.457029 , 0.38892 , 0.489759 , 0.496422 , 0.538734 , 0.512472 , 0.491507 , 0.417763 , 0.478144 , 0.360549 , 0.481438 , 0.351883 , 0.471983 , 0.440611 , 0.520313 , 0.542381 , 0.552788 , 0.475577 , 0.512945 , 0.420494 , 0.46995 , 0.352746 , 0.335653 , 0.3955 , 0.383352 , 0.403334 , 0.29136 , 0.33611 , 0.352048 , 0.45456 , 0.444746 , 0.462769 , 0.375504 , 0.378408 , 0.458297 , 0.354584 , 0.445661 , 0.383247 
 968 , 0.486255 , 0.548575 , 0.529314 , 0.403647 , 0.441218 , 0.408342 , 0.456682 , 0.476205 , 0.43152 , 0.493039 , 0.465488 , 0.539589 , 0.492208 , 0.488771 , 0.466552 , 0.347489 , 0.542876 , 0.53908 , 0.398315 , 0.452009 , 0.397851 , 0.418789 , 0.377781 , 0.494574 , 0.375212 , 0.469195 , 0.375617 , 0.383914 , 0.433961 , 0.386745 , 0.390886 , 0.519961 , 0.461886 , 0.405077 , 0.482525 , 0.505478 , 0.513498 , 0.477927 , 0.316389 , 0.501202 , 0.464103 , 0.430179 , 0.538937 , 0.470221 , 0.422429 , 0.427094 , 0.406747 , 0.498798 , 0.457049 , 0.416692 , 0.476961 , 0.445022 , 0.505163 , 0.424533 , 0.422376 , 0.401565 , 0.404568 , 0.432344 , 0.448175 , 0.398502 , 0.447935 , 0.359778 , 0.426997 , 0.412356 , 0.48913 , 0.454008 , 0.411712 , 0.421725 , 0.382784 , 0.397514 , 0.428944 , 0.380043 , 0.455012 , 0.437683 , 0.454031 , 0.405107 , 0.469435 , 0.417621 , 0.441412 , 0.426405 , 0.458898 , 0.515288 , 0.401198 , 0.425349 , 0.415307 , 0.413599 , 0.326124 , 0.39523 , 0.471277 , 0.559516 , 0.409346 , 0.441615 , 0.457206 , 0.38861 , 0.490239 , 0.496102 , 0.537971 , 0.513019 , 0.492171 , 0.417486 , 0.477905 , 0.360729 , 0.481836 , 0.352469 , 0.472363 , 0.44157 , 0.520358 , 0.542719 , 0.554401 , 0.476594 , 0.513266 , 0.420294 , 0.470401 , 0.352155 , 0.335897 , 0.395057 , 0.383121 , 0.402936 , 0.291032 , 0.336436 , 0.352709 , 0.453754 , 0.444992 , 0.462523 , 0.375295 , 0.377908 , 0.458464 , 0.354327 , 0.446617 , 0.383652 
 969 , 0.483633 , 0.54811 , 0.528894 , 0.403672 , 0.442178 , 0.407485 , 0.455996 , 0.47618 , 0.431812 , 0.494705 , 0.467353 , 0.539598 , 0.492588 , 0.488992 , 0.466399 , 0.347715 , 0.542473 , 0.538427 , 0.398523 , 0.452386 , 0.398305 , 0.419742 , 0.377791 , 0.49469 , 0.374609 , 0.468959 , 0.375277 , 0.383826 , 0.434334 , 0.387256 , 0.390326 , 0.519512 , 0.461641 , 0.404918 , 0.48226 , 0.505618 , 0.513079 , 0.478477 , 0.316467 , 0.501843 , 0.46333 , 0.431346 , 0.540131 , 0.470393 , 0.423458 , 0.427796 , 0.406982 , 0.498825 , 0.456221 , 0.416822 , 0.478124 , 0.445923 , 0.506849 , 0.425462 , 0.421634 , 0.402373 , 0.405496 , 0.432938 , 0.449113 , 0.398973 , 0.447935 , 0.36082 , 0.427121 , 0.41331 , 0.489736 , 0.453324 , 0.410923 , 0.421521 , 0.382543 , 0.39784 , 0.429845 , 0.380328 , 0.454683 , 0.437141 , 0.453864 , 0.406404 , 0.469995 , 0.417596 , 0.441014 , 0.427233 , 0.458999 , 0.515744 , 0.402471 , 0.42574 , 0.416605 , 0.413775 , 0.325962 , 0.394988 , 0.471856 , 0.559098 , 0.408889 , 0.441037 , 0.457024 , 0.38815 , 0.490359 , 0.495703 , 0.537188 , 0.513109 , 0.49237 , 0.416943 , 0.477741 , 0.360768 , 0.481877 , 0.352961 , 0.472825 , 0.442478 , 0.51988 , 0.542765 , 0.55548 , 0.477043 , 0.513552 , 0.420065 , 0.470813 , 0.351618 , 0.335855 , 0.394605 , 0.383353 , 0.402606 , 0.290729 , 0.336613 , 0.353532 , 0.453091 , 0.445135 , 0.462324 , 0.375194 , 0.377356 , 0.458458 , 0.35402 , 0.447342 , 0.383999 
 970 , 0.481333 , 0.547253 , 0.528825 , 0.401965 , 0.443248 , 0.405452 , 0.455044 , 0.476102 , 0.431969 , 0.495509 , 0.46809 , 0.539362 , 0.492347 , 0.489095 , 0.465467 , 0.347893 , 0.541742 , 0.537247 , 0.398394 , 0.452557 , 0.399183 , 0.419946 , 0.377033 , 0.494159 , 0.373803 , 0.468787 , 0.374228 , 0.384052 , 0.434129 , 0.386864 , 0.389692 , 0.518144 , 0.461078 , 0.403769 , 0.481848 , 0.505522 , 0.512383 , 0.47821 , 0.316373 , 0.501831 , 0.462306 , 0.432052 , 0.540658 , 0.469871 , 0.424161 , 0.427769 , 0.406634 , 0.498268 , 0.455355 , 0.415913 , 0.478225 , 0.446174 , 0.507092 , 0.426799 , 0.422152 , 0.402321 , 0.405323 , 0.432075 , 0.448714 , 0.398834 , 0.448411 , 0.361204 , 0.427185 , 0.414177 , 0.489133 , 0.452489 , 0.409667 , 0.420787 , 0.382619 , 0.398372 , 0.429907 , 0.380459 , 0.453831 , 0.436881 , 0.453444 , 0.407597 , 0.47003 , 0.417073 , 0.440118 , 0.427223 , 0.459418 , 0.515802 , 0.403049 , 0.425411 , 0.416648 , 0.413298 , 0.325963 , 0.394718 , 0.472024 , 0.557745 , 0.408211 , 0.440102 , 0.456332 , 0.387433 , 0.489505 , 0.495122 , 0.536292 , 0.512254 , 0.491658 , 0.415943 , 0.4778 , 0.360507 , 0.481295 , 0.35326 , 0.473396 , 0.443248 , 0.51825 , 0.542387 , 0.555357 , 0.47608 , 0.513755 , 0.419938 , 0.471008 , 0.351168 , 0.335196 , 0.394104 , 0.38456 , 0.402511 , 0.290554 , 0.336454 , 0.354662 , 0.4528 , 0.445128 , 0.462162 , 0.375494 , 0.37676 , 0.457962 , 0.353654 , 0.447607 , 0.384128 
 971 , 0.481961 , 0.54592 , 0.529385 , 0.400445 , 0.443476 , 0.404702 , 0.454459 , 0.476144 , 0.432023 , 0.49558 , 0.467275 , 0.538641 , 0.492376 , 0.488324 , 0.463859 , 0.348295 , 0.541368 , 0.536959 , 0.398961 , 0.453891 , 0.400544 , 0.419283 , 0.377056 , 0.493528 , 0.373988 , 0.468744 , 0.373253 , 0.384403 , 0.43319 , 0.386152 , 0.389902 , 0.517122 , 0.460177 , 0.403543 , 0.481295 , 0.505601 , 0.511214 , 0.477614 , 0.316687 , 0.500792 , 0.462586 , 0.431372 , 0.541065 , 0.469782 , 0.424297 , 0.427244 , 0.405528 , 0.49683 , 0.454959 , 0.414988 , 0.477121 , 0.446142 , 0.506048 , 0.427198 , 0.423154 , 0.401877 , 0.404339 , 0.430713 , 0.448573 , 0.398196 , 0.44949 , 0.361149 , 0.427312 , 0.414223 , 0.487847 , 0.452883 , 0.408891 , 0.420116 , 0.383357 , 0.399052 , 0.429615 , 0.381252 , 0.452679 , 0.436553 , 0.453671 , 0.407156 , 0.469895 , 0.415988 , 0.439954 , 0.426971 , 0.459965 , 0.516599 , 0.403362 , 0.424365 , 0.415935 , 0.411799 , 0.325527 , 0.394734 , 0.4716 , 0.556653 , 0.408027 , 0.438636 , 0.456898 , 0.387251 , 0.487907 , 0.494641 , 0.535316 , 0.511646 , 0.491483 , 0.415609 , 0.478091 , 0.360165 , 0.481636 , 0.353605 , 0.473372 , 0.443695 , 0.516849 , 0.543178 , 0.554896 , 0.474455 , 0.513903 , 0.420631 , 0.470615 , 0.35084 , 0.334586 , 0.393742 , 0.385425 , 0.402922 , 0.290752 , 0.33629 , 0.355332 , 0.452982 , 0.445506 , 0.461654 , 0.376442 , 0.376586 , 0.45711 , 0.353704 , 0.447952 , 0.383842 
 972 , 0.482598 , 0.54461 , 0.529941 , 0.398947 , 0.443686 , 0.403973 , 0.453889 , 0.476164 , 0.432076 , 0.495639 , 0.466461 , 0.537941 , 0.492422 , 0.487556 , 0.462268 , 0.348712 , 0.540999 , 0.536685 , 0.399537 , 0.455229 , 0.401914 , 0.418634 , 0.377096 , 0.492907 , 0.374166 , 0.468702 , 0.372297 , 0.384748 , 0.432257 , 0.385452 , 0.390122 , 0.516113 , 0.459301 , 0.403329 , 0.480751 , 0.505675 , 0.510065 , 0.47702 , 0.317006 , 0.499764 , 0.462889 , 0.430698 , 0.541461 , 0.469701 , 0.424424 , 0.426725 , 0.404434 , 0.49542 , 0.45457 , 0.414092 , 0.476021 , 0.446124 , 0.505017 , 0.427595 , 0.424159 , 0.401445 , 0.403382 , 0.429366 , 0.448455 , 0.397569 , 0.450567 , 0.361095 , 0.427444 , 0.414266 , 0.486572 , 0.453291 , 0.408136 , 0.419466 , 0.384097 , 0.399727 , 0.429321 , 0.382046 , 0.45155 , 0.436216 , 0.453904 , 0.40672 , 0.469769 , 0.414917 , 0.439811 , 0.426709 , 0.460512 , 0.517392 , 0.40367 , 0.423341 , 0.41522 , 0.410315 , 0.325105 , 0.394746 , 0.471184 , 0.555577 , 0.407855 , 0.437185 , 0.457477 , 0.387079 , 0.486329 , 0.494186 , 0.534354 , 0.511049 , 0.49131 , 0.415288 , 0.478375 , 0.359831 , 0.481992 , 0.353942 , 0.473341 , 0.444141 , 0.515462 , 0.543989 , 0.554442 , 0.472857 , 0.514069 , 0.421343 , 0.470223 , 0.350514 , 0.333991 , 0.393399 , 0.386292 , 0.403344 , 0.290962 , 0.336125 , 0.355994 , 0.45317 , 0.445897 , 0.461155 , 0.377398 , 0.376422 , 0.456281 , 0.353761 , 0.448296 , 0.383559 
 973 , 0.483059 , 0.544857 , 0.529863 , 0.398358 , 0.442931 , 0.40495 , 0.454592 , 0.474991 , 0.432115 , 0.494431 , 0.466169 , 0.538494 , 0.493632 , 0.487497 , 0.461853 , 0.350793 , 0.541379 , 0.536941 , 0.401075 , 0.456525 , 0.403442 , 0.418567 , 0.37805 , 0.493624 , 0.374587 , 0.469473 , 0.372859 , 0.384924 , 0.431628 , 0.38554 , 0.390883 , 0.516109 , 0.460225 , 0.404348 , 0.480692 , 0.505255 , 0.510035 , 0.476102 , 0.318026 , 0.499325 , 0.464403 , 0.430052 , 0.540953 , 0.470789 , 0.42445 , 0.425721 , 0.4045 , 0.495489 , 0.454721 , 0.414974 , 0.475356 , 0.447186 , 0.504935 , 0.42783 , 0.424983 , 0.40141 , 0.40412 , 0.429588 , 0.449553 , 0.397582 , 0.451898 , 0.361267 , 0.428325 , 0.413969 , 0.485807 , 0.454721 , 0.409098 , 0.420074 , 0.384817 , 0.400246 , 0.429413 , 0.382967 , 0.452347 , 0.435822 , 0.454524 , 0.40632 , 0.470447 , 0.414715 , 0.441447 , 0.42614 , 0.461047 , 0.518636 , 0.403671 , 0.422958 , 0.41473 , 0.409593 , 0.326155 , 0.394918 , 0.471474 , 0.555422 , 0.408314 , 0.436568 , 0.458672 , 0.387747 , 0.486682 , 0.495238 , 0.53427 , 0.511823 , 0.491531 , 0.415659 , 0.47818 , 0.359844 , 0.483303 , 0.35434 , 0.472723 , 0.44424 , 0.514738 , 0.5466 , 0.554516 , 0.472883 , 0.514883 , 0.422806 , 0.469594 , 0.350923 , 0.33433 , 0.394057 , 0.387032 , 0.404089 , 0.291492 , 0.336392 , 0.355665 , 0.453656 , 0.447338 , 0.46145 , 0.378956 , 0.377297 , 0.456708 , 0.354394 , 0.44896 , 0.38363 
 974 , 0.482836 , 0.545494 , 0.52998 , 0.398357 , 0.442736 , 0.406331 , 0.455059 , 0.474313 , 0.43263 , 0.493742 , 0.466339 , 0.539317 , 0.494664 , 0.488578 , 0.462089 , 0.352462 , 0.541694 , 0.536515 , 0.401929 , 0.4564 , 0.404389 , 0.419873 , 0.378128 , 0.494054 , 0.374488 , 0.470337 , 0.374069 , 0.385333 , 0.431701 , 0.38547 , 0.391655 , 0.517063 , 0.462196 , 0.404854 , 0.481785 , 0.505189 , 0.511396 , 0.475448 , 0.319004 , 0.499835 , 0.46541 , 0.430718 , 0.54062 , 0.471556 , 0.424998 , 0.424937 , 0.405158 , 0.496948 , 0.454892 , 0.415455 , 0.475661 , 0.448784 , 0.50656 , 0.42803 , 0.425326 , 0.40199 , 0.404617 , 0.429538 , 0.450132 , 0.397123 , 0.453094 , 0.361304 , 0.42886 , 0.414595 , 0.485265 , 0.455943 , 0.40972 , 0.420863 , 0.385143 , 0.400002 , 0.429225 , 0.383932 , 0.453666 , 0.435928 , 0.454526 , 0.406971 , 0.471503 , 0.41461 , 0.442241 , 0.425577 , 0.461358 , 0.519896 , 0.404046 , 0.422957 , 0.415135 , 0.410208 , 0.327283 , 0.395371 , 0.472272 , 0.555646 , 0.40918 , 0.438152 , 0.459309 , 0.387923 , 0.488182 , 0.49576 , 0.534504 , 0.511975 , 0.491312 , 0.415669 , 0.478868 , 0.360687 , 0.483414 , 0.355036 , 0.472759 , 0.444747 , 0.514382 , 0.547588 , 0.55554 , 0.473727 , 0.515867 , 0.423574 , 0.469431 , 0.351281 , 0.334846 , 0.394998 , 0.387923 , 0.404381 , 0.291548 , 0.337481 , 0.355638 , 0.454283 , 0.44755 , 0.4625 , 0.379339 , 0.377824 , 0.457093 , 0.354815 , 0.449416 , 0.383604 
 975 , 0.482513 , 0.546183 , 0.530123 , 0.398435 , 0.44261 , 0.407794 , 0.455503 , 0.473695 , 0.433221 , 0.493121 , 0.466583 , 0.54019 , 0.495672 , 0.489839 , 0.462425 , 0.354085 , 0.542002 , 0.535979 , 0.402685 , 0.456051 , 0.405258 , 0.421395 , 0.37808 , 0.494438 , 0.374303 , 0.471228 , 0.375385 , 0.385787 , 0.431881 , 0.385376 , 0.392427 , 0.518175 , 0.464351 , 0.405281 , 0.483062 , 0.50516 , 0.512989 , 0.47483 , 0.319985 , 0.500485 , 0.466354 , 0.431584 , 0.540312 , 0.472279 , 0.425629 , 0.424174 , 0.405906 , 0.498627 , 0.455061 , 0.415874 , 0.476117 , 0.450469 , 0.508458 , 0.428225 , 0.425598 , 0.402662 , 0.405083 , 0.429452 , 0.450637 , 0.396593 , 0.454284 , 0.36132 , 0.429353 , 0.415356 , 0.484752 , 0.457132 , 0.410292 , 0.421684 , 0.385406 , 0.399631 , 0.428987 , 0.384903 , 0.455069 , 0.436099 , 0.454437 , 0.407779 , 0.472621 , 0.414518 , 0.442907 , 0.425004 , 0.461625 , 0.521167 , 0.404474 , 0.423009 , 0.415683 , 0.411031 , 0.328445 , 0.395869 , 0.473162 , 0.555922 , 0.410117 , 0.440097 , 0.459866 , 0.388026 , 0.489862 , 0.496205 , 0.534775 , 0.512029 , 0.491027 , 0.415615 , 0.479696 , 0.36167 , 0.483343 , 0.355776 , 0.47288 , 0.445321 , 0.514078 , 0.548338 , 0.556722 , 0.4747 , 0.516888 , 0.424235 , 0.469339 , 0.351648 , 0.33539 , 0.395991 , 0.38884 , 0.404604 , 0.291527 , 0.33871 , 0.355662 , 0.454924 , 0.447575 , 0.463674 , 0.37955 , 0.378286 , 0.457475 , 0.355205 , 0.449845 , 0.383556 
 976 , 0.483956 , 0.546343 , 0.530026 , 0.399373 , 0.442511 , 0.40924 , 0.456314 , 0.473648 , 0.433077 , 0.493793 , 0.467085 , 0.540889 , 0.496618 , 0.491787 , 0.462709 , 0.354442 , 0.541299 , 0.535944 , 0.403179 , 0.456093 , 0.405685 , 0.42346 , 0.378377 , 0.495137 , 0.374693 , 0.472189 , 0.376471 , 0.386414 , 0.432553 , 0.385305 , 0.393144 , 0.519718 , 0.466135 , 0.405837 , 0.485004 , 0.505445 , 0.51488 , 0.474848 , 0.320769 , 0.501131 , 0.467108 , 0.433009 , 0.540866 , 0.473443 , 0.426529 , 0.424509 , 0.406407 , 0.500227 , 0.455873 , 0.416206 , 0.476884 , 0.451893 , 0.510086 , 0.428231 , 0.425686 , 0.403361 , 0.405245 , 0.429628 , 0.451536 , 0.397064 , 0.455531 , 0.361704 , 0.430198 , 0.416434 , 0.485202 , 0.458395 , 0.411542 , 0.422116 , 0.386308 , 0.399525 , 0.429317 , 0.385905 , 0.456367 , 0.436343 , 0.454749 , 0.408739 , 0.474347 , 0.414975 , 0.443271 , 0.42501 , 0.462345 , 0.522316 , 0.405579 , 0.423407 , 0.417216 , 0.412059 , 0.328988 , 0.397109 , 0.474377 , 0.556354 , 0.411436 , 0.442633 , 0.460514 , 0.387964 , 0.491704 , 0.49674 , 0.535541 , 0.512175 , 0.491423 , 0.415993 , 0.480727 , 0.362866 , 0.483713 , 0.356425 , 0.473033 , 0.446469 , 0.514925 , 0.549092 , 0.558155 , 0.476101 , 0.517432 , 0.424759 , 0.469888 , 0.35268 , 0.336295 , 0.396646 , 0.389513 , 0.404508 , 0.29201 , 0.339698 , 0.355885 , 0.455949 , 0.447532 , 0.464327 , 0.379547 , 0.378438 , 0.457931 , 0.355437 , 0.450518 , 0.383763 
