JUL26LOF00140.spu,JUL26LOF00139.spu,JUL26LOF00138.spu,JUL26LOF00137.spu,JUL26LOF00136.spu,
Wavelength,JUL26LOF00141.spu,JUL26LOF00142.spu,JUL26LOF00143.spu,JUL26LOF00144.spu,JUL26LOF00145.spu,JUL26LOF00146.spu,JUL26LOF00147.spu,JUL26LOF00148.spu,JUL26LOF00149.spu,JUL26LOF00150.spu,JUL26LOF00151.spu,JUL26LOF00152.spu,JUL26LOF00153.spu,JUL26LOF00154.spu,JUL26LOF00155.spu,JUL26LOF00156.spu,JUL26LOF00157.spu,JUL26LOF00158.spu,JUL26LOF00159.spu,JUL26LOF00160.spu,JUL26LOF00161.spu,JUL26LOF00162.spu,JUL26LOF00163.spu,JUL26LOF00164.spu,JUL26LOF00165.spu
  (nm),7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 
  time  ,:46:48 A,:47:00 A,:47:08 A,:47:20 A,:47:27 A,:48:09 A,:48:17 A,:48:25 A,:48:32 A,:48:38 A,:49:24 A,:49:31 A,:49:40 A,:49:50 A,:49:57 A,:50:35 A,:50:44 A,:50:52 A,:51:00 A,:51:07 A,:02:15 P,:02:30 P,:02:40 P,:02:49 P,:03:06 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 376 , 0.013474 , 0.013179 , 0.01604 , 0.016107 , 0.013582 , 0.013784 , 0.014078 , 0.015445 , 0.015999 , 0.012539 , 0.011702 , 0.012992 , 0.010986 , 0.011593 , 0.013051 , 0.02226 , 0.016929 , 0.016083 , 0.016159 , 0.014607 , 0.018189 , 0.020498 , 0.021222 , 0.019418 , 0.026976 
 377 , 0.013704 , 0.013204 , 0.016017 , 0.015961 , 0.013286 , 0.013985 , 0.014064 , 0.015425 , 0.015759 , 0.012533 , 0.012133 , 0.012514 , 0.010785 , 0.011554 , 0.012896 , 0.021802 , 0.016952 , 0.016211 , 0.016357 , 0.014752 , 0.017943 , 0.019949 , 0.020579 , 0.018651 , 0.02661 
 378 , 0.013937 , 0.013195 , 0.016008 , 0.01577 , 0.013049 , 0.014206 , 0.014074 , 0.015443 , 0.015596 , 0.012571 , 0.012539 , 0.012077 , 0.010613 , 0.011522 , 0.012761 , 0.021445 , 0.016981 , 0.016326 , 0.016528 , 0.014874 , 0.017777 , 0.019583 , 0.020183 , 0.01814 , 0.026341 
 379 , 0.013977 , 0.013182 , 0.015902 , 0.015623 , 0.012882 , 0.014205 , 0.014166 , 0.015482 , 0.015514 , 0.012564 , 0.012777 , 0.011819 , 0.010498 , 0.011485 , 0.012616 , 0.021231 , 0.016937 , 0.016361 , 0.016517 , 0.014929 , 0.017432 , 0.019214 , 0.019758 , 0.017637 , 0.025913 
 380 , 0.013646 , 0.0132 , 0.01561 , 0.015627 , 0.012816 , 0.013751 , 0.014391 , 0.015527 , 0.01554 , 0.012436 , 0.012677 , 0.011896 , 0.010478 , 0.011436 , 0.012479 , 0.021201 , 0.016753 , 0.016245 , 0.016184 , 0.014858 , 0.016829 , 0.018786 , 0.019197 , 0.017079 , 0.02528 
 381 , 0.01335 , 0.013226 , 0.015348 , 0.015655 , 0.012769 , 0.013317 , 0.0146 , 0.015567 , 0.015584 , 0.012317 , 0.01256 , 0.011987 , 0.010464 , 0.011393 , 0.012393 , 0.021159 , 0.016588 , 0.016133 , 0.015881 , 0.014776 , 0.016423 , 0.01849 , 0.018797 , 0.016696 , 0.024882 
 382 , 0.013069 , 0.013257 , 0.015099 , 0.015697 , 0.012731 , 0.012889 , 0.014801 , 0.015604 , 0.015638 , 0.012201 , 0.012431 , 0.012085 , 0.010453 , 0.011354 , 0.012334 , 0.021108 , 0.016432 , 0.016021 , 0.015591 , 0.014686 , 0.016112 , 0.018259 , 0.018476 , 0.0164 , 0.024601 
 383 , 0.013002 , 0.013026 , 0.015257 , 0.015534 , 0.013021 , 0.013252 , 0.014624 , 0.015629 , 0.015732 , 0.01213 , 0.012401 , 0.012263 , 0.010495 , 0.011536 , 0.012311 , 0.021249 , 0.016564 , 0.015936 , 0.015686 , 0.014593 , 0.016033 , 0.018074 , 0.018362 , 0.016354 , 0.024659 
 384 , 0.012971 , 0.012807 , 0.015441 , 0.015422 , 0.013355 , 0.013686 , 0.014461 , 0.015655 , 0.01583 , 0.012069 , 0.012417 , 0.012452 , 0.010576 , 0.011738 , 0.012296 , 0.021408 , 0.016726 , 0.015897 , 0.015786 , 0.014549 , 0.016012 , 0.017961 , 0.018347 , 0.016387 , 0.024813 
 385 , 0.012954 , 0.012602 , 0.015631 , 0.015343 , 0.013707 , 0.014138 , 0.014316 , 0.01568 , 0.01593 , 0.012015 , 0.012457 , 0.012647 , 0.010679 , 0.011946 , 0.012283 , 0.021575 , 0.016898 , 0.015886 , 0.015879 , 0.014534 , 0.016016 , 0.017887 , 0.018383 , 0.016457 , 0.025013 
 386 , 0.013156 , 0.012812 , 0.015803 , 0.015487 , 0.013808 , 0.014544 , 0.014346 , 0.015976 , 0.016225 , 0.012201 , 0.012702 , 0.012849 , 0.010747 , 0.012082 , 0.01243 , 0.02176 , 0.017051 , 0.016059 , 0.016004 , 0.014569 , 0.016136 , 0.017983 , 0.018589 , 0.016605 , 0.02515 
 387 , 0.013497 , 0.013289 , 0.015958 , 0.015768 , 0.013736 , 0.014896 , 0.014488 , 0.016438 , 0.01664 , 0.012541 , 0.013069 , 0.013049 , 0.010783 , 0.012162 , 0.012676 , 0.021949 , 0.017189 , 0.016343 , 0.016148 , 0.01463 , 0.016331 , 0.018186 , 0.018895 , 0.016798 , 0.025226 
 388 , 0.013823 , 0.01374 , 0.016105 , 0.016035 , 0.013666 , 0.015225 , 0.014622 , 0.016876 , 0.017036 , 0.012863 , 0.013419 , 0.013242 , 0.010811 , 0.012236 , 0.012913 , 0.022132 , 0.017322 , 0.016612 , 0.016288 , 0.014689 , 0.016521 , 0.018383 , 0.019191 , 0.016989 , 0.025294 
 389 , 0.014059 , 0.014172 , 0.016293 , 0.016308 , 0.013739 , 0.015481 , 0.014765 , 0.017255 , 0.017398 , 0.013157 , 0.01369 , 0.01348 , 0.010916 , 0.012361 , 0.013146 , 0.022282 , 0.01747 , 0.016842 , 0.016442 , 0.014815 , 0.016695 , 0.018551 , 0.0195 , 0.017209 , 0.025408 
 390 , 0.014031 , 0.014587 , 0.016638 , 0.016621 , 0.014296 , 0.015528 , 0.014952 , 0.017482 , 0.017697 , 0.013382 , 0.013736 , 0.013893 , 0.011292 , 0.012672 , 0.013393 , 0.022345 , 0.01768 , 0.016966 , 0.01666 , 0.015176 , 0.016826 , 0.01864 , 0.019895 , 0.01754 , 0.025694 
 391 , 0.014005 , 0.01499 , 0.016967 , 0.016925 , 0.014831 , 0.015575 , 0.015132 , 0.017702 , 0.017987 , 0.013595 , 0.013778 , 0.01429 , 0.011653 , 0.012972 , 0.013631 , 0.022407 , 0.017883 , 0.017086 , 0.016865 , 0.015523 , 0.016953 , 0.018727 , 0.020273 , 0.017857 , 0.025969 
 392 , 0.013983 , 0.015374 , 0.017284 , 0.017217 , 0.015341 , 0.015619 , 0.015307 , 0.017912 , 0.018266 , 0.013802 , 0.01382 , 0.014671 , 0.011998 , 0.013258 , 0.013861 , 0.022469 , 0.018077 , 0.017201 , 0.017065 , 0.015851 , 0.017075 , 0.018809 , 0.020631 , 0.018165 , 0.026236 
 393 , 0.014388 , 0.015559 , 0.017838 , 0.017136 , 0.015428 , 0.015995 , 0.015534 , 0.018266 , 0.018517 , 0.014209 , 0.014312 , 0.014846 , 0.012411 , 0.013493 , 0.014198 , 0.022784 , 0.018386 , 0.017399 , 0.017399 , 0.016116 , 0.017209 , 0.019225 , 0.020894 , 0.018503 , 0.026626 
 394 , 0.014831 , 0.015697 , 0.018389 , 0.017005 , 0.015441 , 0.016401 , 0.015751 , 0.018617 , 0.01875 , 0.014617 , 0.01484 , 0.014978 , 0.012807 , 0.013703 , 0.01453 , 0.023117 , 0.018689 , 0.017601 , 0.01773 , 0.01635 , 0.017336 , 0.019661 , 0.02112 , 0.018825 , 0.027009 
 395 , 0.015239 , 0.015825 , 0.018899 , 0.016885 , 0.015453 , 0.016773 , 0.015953 , 0.018941 , 0.018963 , 0.014995 , 0.015328 , 0.015098 , 0.01317 , 0.013897 , 0.014835 , 0.023425 , 0.018973 , 0.017785 , 0.018038 , 0.016568 , 0.017452 , 0.020065 , 0.02133 , 0.01912 , 0.027361 
 396 , 0.015631 , 0.016127 , 0.019326 , 0.017048 , 0.015743 , 0.01722 , 0.01639 , 0.019322 , 0.019413 , 0.015331 , 0.015736 , 0.015405 , 0.013607 , 0.014177 , 0.01523 , 0.023843 , 0.019363 , 0.018131 , 0.018395 , 0.01689 , 0.017814 , 0.020449 , 0.021782 , 0.019606 , 0.027767 
 397 , 0.015992 , 0.016575 , 0.019657 , 0.017465 , 0.016275 , 0.017715 , 0.01702 , 0.019738 , 0.020056 , 0.015611 , 0.016056 , 0.015872 , 0.014086 , 0.014524 , 0.015692 , 0.024352 , 0.019833 , 0.018608 , 0.018778 , 0.017292 , 0.018386 , 0.020794 , 0.022428 , 0.020236 , 0.028207 
 398 , 0.016306 , 0.016962 , 0.019946 , 0.017823 , 0.016735 , 0.018146 , 0.017567 , 0.020096 , 0.020613 , 0.015855 , 0.016331 , 0.016276 , 0.014498 , 0.014821 , 0.016093 , 0.024788 , 0.020243 , 0.019022 , 0.019114 , 0.017644 , 0.018879 , 0.02109 , 0.022988 , 0.020782 , 0.02859 
 399 , 0.016586 , 0.017297 , 0.020233 , 0.01816 , 0.017157 , 0.018542 , 0.018016 , 0.020429 , 0.021095 , 0.016083 , 0.016608 , 0.016661 , 0.014879 , 0.01511 , 0.016453 , 0.02517 , 0.0206 , 0.019393 , 0.019416 , 0.017955 , 0.019298 , 0.021383 , 0.023486 , 0.021266 , 0.028942 
 400 , 0.016875 , 0.017577 , 0.020747 , 0.018606 , 0.01769 , 0.019036 , 0.018187 , 0.020863 , 0.021465 , 0.016383 , 0.017139 , 0.017244 , 0.015331 , 0.015568 , 0.016864 , 0.025499 , 0.020933 , 0.019797 , 0.019765 , 0.018291 , 0.019599 , 0.021891 , 0.023994 , 0.021732 , 0.029398 
 401 , 0.01713 , 0.017824 , 0.021202 , 0.018997 , 0.018157 , 0.019473 , 0.018339 , 0.021245 , 0.021788 , 0.016646 , 0.01761 , 0.01776 , 0.015727 , 0.015972 , 0.017229 , 0.025788 , 0.021225 , 0.020151 , 0.020072 , 0.018593 , 0.019862 , 0.022343 , 0.024444 , 0.022145 , 0.029804 
 402 , 0.01736 , 0.018043 , 0.02161 , 0.019348 , 0.018576 , 0.019861 , 0.018475 , 0.021586 , 0.022079 , 0.016879 , 0.018027 , 0.018221 , 0.016084 , 0.016334 , 0.01755 , 0.02605 , 0.021489 , 0.020467 , 0.020346 , 0.018855 , 0.020095 , 0.022742 , 0.024842 , 0.022515 , 0.030163 
 403 , 0.017527 , 0.018341 , 0.021838 , 0.01957 , 0.018797 , 0.020198 , 0.018669 , 0.021921 , 0.022513 , 0.017161 , 0.018328 , 0.018468 , 0.016355 , 0.016581 , 0.017806 , 0.026265 , 0.021691 , 0.020675 , 0.020511 , 0.019056 , 0.020342 , 0.022965 , 0.025057 , 0.022772 , 0.03052 
 404 , 0.017667 , 0.018651 , 0.022008 , 0.01974 , 0.018943 , 0.020507 , 0.018872 , 0.022246 , 0.022975 , 0.017442 , 0.018585 , 0.018639 , 0.016596 , 0.016779 , 0.018034 , 0.026466 , 0.021866 , 0.020849 , 0.020632 , 0.019231 , 0.020582 , 0.023126 , 0.025202 , 0.022984 , 0.030865 
 405 , 0.017801 , 0.018937 , 0.02217 , 0.019901 , 0.019081 , 0.020796 , 0.019064 , 0.02255 , 0.023408 , 0.017708 , 0.018819 , 0.018802 , 0.016816 , 0.016968 , 0.018244 , 0.026648 , 0.022034 , 0.021008 , 0.020746 , 0.019394 , 0.020809 , 0.023272 , 0.025338 , 0.023184 , 0.031182 
 406 , 0.017917 , 0.019242 , 0.02236 , 0.020085 , 0.019298 , 0.021047 , 0.019277 , 0.022851 , 0.023766 , 0.017942 , 0.019011 , 0.019041 , 0.017023 , 0.01713 , 0.018503 , 0.026837 , 0.022223 , 0.021162 , 0.020872 , 0.019563 , 0.020974 , 0.023454 , 0.025532 , 0.02339 , 0.031425 
 407 , 0.018011 , 0.019583 , 0.02261 , 0.020321 , 0.019643 , 0.021254 , 0.019526 , 0.023171 , 0.024026 , 0.01814 , 0.019138 , 0.01941 , 0.017221 , 0.017259 , 0.01884 , 0.02704 , 0.022454 , 0.021323 , 0.021029 , 0.019755 , 0.021064 , 0.023706 , 0.025835 , 0.023629 , 0.031561 
 408 , 0.018098 , 0.019906 , 0.022848 , 0.020543 , 0.019972 , 0.021449 , 0.019767 , 0.023471 , 0.024273 , 0.018329 , 0.019257 , 0.019763 , 0.017405 , 0.017383 , 0.019157 , 0.027232 , 0.022669 , 0.021471 , 0.021179 , 0.019937 , 0.021148 , 0.023942 , 0.026116 , 0.02385 , 0.031686 
 409 , 0.018184 , 0.02021 , 0.023071 , 0.020755 , 0.02028 , 0.021634 , 0.019995 , 0.023753 , 0.024509 , 0.018505 , 0.019366 , 0.020096 , 0.017577 , 0.017502 , 0.019458 , 0.027414 , 0.022878 , 0.021616 , 0.021318 , 0.020109 , 0.021225 , 0.024161 , 0.026385 , 0.02406 , 0.031809 
 410 , 0.018478 , 0.020438 , 0.02346 , 0.020942 , 0.020447 , 0.022035 , 0.020204 , 0.024145 , 0.024769 , 0.018793 , 0.019832 , 0.020297 , 0.017952 , 0.017735 , 0.019775 , 0.027662 , 0.023084 , 0.021863 , 0.021549 , 0.020266 , 0.021434 , 0.024455 , 0.026689 , 0.024362 , 0.032104 
 411 , 0.018754 , 0.020655 , 0.02382 , 0.021122 , 0.020606 , 0.022409 , 0.020401 , 0.024514 , 0.025017 , 0.019061 , 0.020272 , 0.020486 , 0.018304 , 0.017953 , 0.020072 , 0.027897 , 0.023277 , 0.022093 , 0.021768 , 0.020414 , 0.02163 , 0.024728 , 0.026976 , 0.024643 , 0.03238 
 412 , 0.019016 , 0.020856 , 0.024165 , 0.021295 , 0.020753 , 0.022764 , 0.020588 , 0.024859 , 0.025249 , 0.019316 , 0.020691 , 0.020664 , 0.018635 , 0.018161 , 0.02035 , 0.028119 , 0.023458 , 0.022316 , 0.021971 , 0.020556 , 0.021815 , 0.024985 , 0.027246 , 0.024913 , 0.032641 
 413 , 0.019247 , 0.021121 , 0.024395 , 0.02144 , 0.020954 , 0.02303 , 0.020873 , 0.025183 , 0.025601 , 0.01954 , 0.02099 , 0.020891 , 0.0189 , 0.018365 , 0.020571 , 0.028375 , 0.023706 , 0.022508 , 0.022156 , 0.020733 , 0.022026 , 0.025223 , 0.027538 , 0.025183 , 0.032942 
 414 , 0.019458 , 0.021418 , 0.02456 , 0.021572 , 0.021173 , 0.023242 , 0.021205 , 0.025488 , 0.026013 , 0.019747 , 0.021228 , 0.021133 , 0.019123 , 0.018566 , 0.020752 , 0.028643 , 0.023985 , 0.022686 , 0.022328 , 0.020924 , 0.022251 , 0.025452 , 0.027828 , 0.025447 , 0.033256 
 415 , 0.01966 , 0.021698 , 0.024715 , 0.021698 , 0.02138 , 0.023445 , 0.021516 , 0.025775 , 0.026403 , 0.019946 , 0.021457 , 0.021366 , 0.019337 , 0.018759 , 0.020925 , 0.028901 , 0.024246 , 0.022858 , 0.02249 , 0.021107 , 0.022467 , 0.025666 , 0.028109 , 0.025702 , 0.033555 
 416 , 0.019836 , 0.021954 , 0.024908 , 0.021894 , 0.021638 , 0.023687 , 0.021775 , 0.026038 , 0.026733 , 0.020129 , 0.021693 , 0.021629 , 0.019562 , 0.01893 , 0.021121 , 0.029134 , 0.024487 , 0.023033 , 0.022644 , 0.02129 , 0.022653 , 0.025873 , 0.028384 , 0.025951 , 0.033831 
 417 , 0.019956 , 0.022181 , 0.025209 , 0.022291 , 0.022047 , 0.024047 , 0.021919 , 0.026266 , 0.026951 , 0.020292 , 0.021974 , 0.021997 , 0.019837 , 0.01906 , 0.021376 , 0.029318 , 0.024681 , 0.023251 , 0.022796 , 0.021496 , 0.022796 , 0.026087 , 0.028675 , 0.02622 , 0.034075 
 418 , 0.020073 , 0.022395 , 0.025498 , 0.022672 , 0.022442 , 0.02439 , 0.022058 , 0.026491 , 0.027165 , 0.020447 , 0.022243 , 0.022349 , 0.020105 , 0.019186 , 0.021624 , 0.029502 , 0.024866 , 0.023457 , 0.02294 , 0.021693 , 0.022936 , 0.026293 , 0.028957 , 0.026482 , 0.034313 
 419 , 0.020186 , 0.022603 , 0.025775 , 0.023043 , 0.022821 , 0.024723 , 0.02219 , 0.026703 , 0.027366 , 0.020599 , 0.022501 , 0.022691 , 0.020362 , 0.01931 , 0.021865 , 0.029672 , 0.025043 , 0.02366 , 0.023081 , 0.021889 , 0.023067 , 0.02649 , 0.029226 , 0.026731 , 0.034537 
 420 , 0.020454 , 0.022933 , 0.02598 , 0.02325 , 0.022993 , 0.025071 , 0.022416 , 0.027145 , 0.027723 , 0.020855 , 0.02284 , 0.022877 , 0.020608 , 0.01956 , 0.022118 , 0.029968 , 0.025253 , 0.023855 , 0.023343 , 0.022122 , 0.023292 , 0.026744 , 0.029544 , 0.027005 , 0.034903 
 421 , 0.02074 , 0.023266 , 0.026171 , 0.023434 , 0.02314 , 0.025413 , 0.022648 , 0.027602 , 0.028084 , 0.021119 , 0.023177 , 0.023046 , 0.020848 , 0.019818 , 0.022372 , 0.030263 , 0.02546 , 0.024047 , 0.023607 , 0.022358 , 0.023523 , 0.026998 , 0.029856 , 0.027279 , 0.035278 
 422 , 0.021011 , 0.023589 , 0.026359 , 0.023617 , 0.023279 , 0.025744 , 0.02287 , 0.02804 , 0.028439 , 0.021373 , 0.023509 , 0.023208 , 0.021082 , 0.020067 , 0.022617 , 0.030556 , 0.025659 , 0.024232 , 0.02387 , 0.022584 , 0.023748 , 0.027246 , 0.030162 , 0.027542 , 0.035641 
 423 , 0.021187 , 0.023876 , 0.026533 , 0.023881 , 0.023527 , 0.026047 , 0.023103 , 0.028424 , 0.028783 , 0.021617 , 0.023744 , 0.023452 , 0.021305 , 0.020272 , 0.022853 , 0.030807 , 0.025891 , 0.02441 , 0.024093 , 0.022763 , 0.023971 , 0.027514 , 0.030448 , 0.027802 , 0.035959 
 424 , 0.021281 , 0.024137 , 0.0267 , 0.024218 , 0.023863 , 0.026321 , 0.023346 , 0.028766 , 0.029131 , 0.021854 , 0.02391 , 0.023763 , 0.021522 , 0.020442 , 0.02309 , 0.031035 , 0.026151 , 0.024578 , 0.024289 , 0.02291 , 0.024199 , 0.027804 , 0.030718 , 0.02806 , 0.036237 
 425 , 0.021373 , 0.024394 , 0.026863 , 0.024556 , 0.024199 , 0.026596 , 0.02359 , 0.029103 , 0.02947 , 0.022087 , 0.024075 , 0.024075 , 0.02174 , 0.020612 , 0.023324 , 0.031263 , 0.026406 , 0.024741 , 0.02448 , 0.023052 , 0.024422 , 0.02809 , 0.030982 , 0.028318 , 0.03651 
 426 , 0.021485 , 0.024642 , 0.027045 , 0.024872 , 0.024518 , 0.026873 , 0.023821 , 0.029428 , 0.029796 , 0.022326 , 0.024251 , 0.02437 , 0.021953 , 0.020788 , 0.023553 , 0.031497 , 0.026663 , 0.02491 , 0.024681 , 0.023214 , 0.024642 , 0.028363 , 0.031263 , 0.028578 , 0.036784 
 427 , 0.021707 , 0.024854 , 0.027311 , 0.025117 , 0.024797 , 0.027191 , 0.024016 , 0.02972 , 0.03007 , 0.022569 , 0.024495 , 0.024595 , 0.022186 , 0.021003 , 0.023786 , 0.031766 , 0.026909 , 0.025094 , 0.024926 , 0.023451 , 0.024873 , 0.028576 , 0.031617 , 0.028877 , 0.037039 
 428 , 0.021925 , 0.025071 , 0.027573 , 0.025359 , 0.025071 , 0.027511 , 0.024211 , 0.030008 , 0.03034 , 0.022814 , 0.024739 , 0.024821 , 0.022415 , 0.021219 , 0.024019 , 0.032035 , 0.027155 , 0.025277 , 0.025167 , 0.023688 , 0.025104 , 0.028788 , 0.031973 , 0.029172 , 0.037299 
 429 , 0.022143 , 0.025283 , 0.027835 , 0.025601 , 0.025346 , 0.027821 , 0.024407 , 0.030296 , 0.030605 , 0.023058 , 0.02498 , 0.025042 , 0.022639 , 0.021435 , 0.024248 , 0.032304 , 0.027402 , 0.025456 , 0.025413 , 0.023925 , 0.025331 , 0.029001 , 0.032319 , 0.029468 , 0.037554 
 430 , 0.02246 , 0.025605 , 0.028142 , 0.025828 , 0.025557 , 0.028147 , 0.024736 , 0.030765 , 0.030924 , 0.023335 , 0.025253 , 0.025248 , 0.022885 , 0.021697 , 0.024523 , 0.032707 , 0.027741 , 0.025707 , 0.025779 , 0.024243 , 0.0256 , 0.029282 , 0.032717 , 0.029775 , 0.037964 
 431 , 0.022789 , 0.025953 , 0.028458 , 0.026046 , 0.02575 , 0.028463 , 0.025094 , 0.031273 , 0.031249 , 0.023614 , 0.025526 , 0.025444 , 0.023124 , 0.021964 , 0.024798 , 0.033137 , 0.028094 , 0.025968 , 0.026172 , 0.02458 , 0.025876 , 0.02957 , 0.033113 , 0.030079 , 0.038403 
 432 , 0.023112 , 0.026291 , 0.028763 , 0.026262 , 0.025935 , 0.028773 , 0.025447 , 0.031767 , 0.031567 , 0.023887 , 0.025789 , 0.025637 , 0.02336 , 0.022224 , 0.025067 , 0.033561 , 0.028436 , 0.026223 , 0.026559 , 0.024906 , 0.026145 , 0.029855 , 0.033502 , 0.030372 , 0.038837 
 433 , 0.023405 , 0.026553 , 0.029065 , 0.026519 , 0.026211 , 0.029109 , 0.025799 , 0.032165 , 0.0319 , 0.024105 , 0.026059 , 0.025878 , 0.023611 , 0.022509 , 0.025373 , 0.033986 , 0.028781 , 0.026514 , 0.026926 , 0.025222 , 0.026446 , 0.030187 , 0.033923 , 0.030706 , 0.039275 
 434 , 0.023659 , 0.026737 , 0.029361 , 0.02684 , 0.026599 , 0.029489 , 0.026156 , 0.032448 , 0.032251 , 0.024265 , 0.026328 , 0.02619 , 0.023871 , 0.022827 , 0.025727 , 0.034418 , 0.02912 , 0.02684 , 0.027278 , 0.025525 , 0.026791 , 0.030572 , 0.034383 , 0.03108 , 0.039726 
 435 , 0.023905 , 0.02691 , 0.029648 , 0.027148 , 0.02697 , 0.029856 , 0.026499 , 0.032722 , 0.032593 , 0.02442 , 0.026593 , 0.026485 , 0.024128 , 0.023133 , 0.026064 , 0.034836 , 0.02945 , 0.027163 , 0.027613 , 0.025816 , 0.027118 , 0.03095 , 0.034831 , 0.031445 , 0.040158 
 436 , 0.024153 , 0.02709 , 0.029932 , 0.027448 , 0.027324 , 0.030221 , 0.026841 , 0.033004 , 0.032934 , 0.024586 , 0.026861 , 0.026776 , 0.024377 , 0.023431 , 0.026393 , 0.035249 , 0.029778 , 0.027473 , 0.027956 , 0.026104 , 0.027443 , 0.031331 , 0.035269 , 0.031809 , 0.04059 
 437 , 0.024579 , 0.027459 , 0.030309 , 0.027785 , 0.027635 , 0.030776 , 0.027233 , 0.033546 , 0.033421 , 0.025015 , 0.027334 , 0.027113 , 0.024699 , 0.023786 , 0.026732 , 0.035784 , 0.030204 , 0.02781 , 0.028438 , 0.026461 , 0.027836 , 0.03186 , 0.035784 , 0.032312 , 0.041194 
 438 , 0.024996 , 0.027818 , 0.03068 , 0.028116 , 0.027939 , 0.031317 , 0.02762 , 0.034073 , 0.033896 , 0.025436 , 0.027792 , 0.027443 , 0.025011 , 0.024136 , 0.027059 , 0.036313 , 0.030624 , 0.028141 , 0.02891 , 0.026811 , 0.028222 , 0.032379 , 0.036293 , 0.032809 , 0.041785 
 439 , 0.025402 , 0.028169 , 0.031047 , 0.028444 , 0.028235 , 0.031852 , 0.027995 , 0.034588 , 0.034364 , 0.025845 , 0.028245 , 0.027766 , 0.025315 , 0.024475 , 0.027384 , 0.036829 , 0.031032 , 0.028464 , 0.029376 , 0.02715 , 0.028602 , 0.032886 , 0.036789 , 0.033289 , 0.042362 
 440 , 0.025776 , 0.028578 , 0.031426 , 0.028861 , 0.02865 , 0.032353 , 0.028449 , 0.035149 , 0.034923 , 0.026255 , 0.028609 , 0.028166 , 0.025678 , 0.02489 , 0.027805 , 0.037426 , 0.031519 , 0.028902 , 0.029871 , 0.027594 , 0.029057 , 0.033424 , 0.037431 , 0.033816 , 0.043019 
 441 , 0.026138 , 0.029013 , 0.03182 , 0.029315 , 0.029112 , 0.032846 , 0.02894 , 0.035737 , 0.035513 , 0.026664 , 0.028945 , 0.028607 , 0.026059 , 0.025341 , 0.028273 , 0.038055 , 0.032039 , 0.029383 , 0.030378 , 0.028086 , 0.029549 , 0.033972 , 0.038139 , 0.034362 , 0.043712 
 442 , 0.026499 , 0.029449 , 0.032214 , 0.02977 , 0.029575 , 0.033336 , 0.029428 , 0.036317 , 0.036101 , 0.027073 , 0.029275 , 0.029043 , 0.026436 , 0.025788 , 0.028732 , 0.038677 , 0.032556 , 0.029865 , 0.030881 , 0.028574 , 0.030039 , 0.034516 , 0.03884 , 0.034911 , 0.044402 
 443 , 0.026867 , 0.029891 , 0.032649 , 0.030216 , 0.030051 , 0.033852 , 0.029886 , 0.036903 , 0.036685 , 0.027474 , 0.029651 , 0.029476 , 0.026835 , 0.026217 , 0.029199 , 0.039315 , 0.033075 , 0.030338 , 0.031414 , 0.029055 , 0.030519 , 0.035056 , 0.039528 , 0.035487 , 0.045092 
 444 , 0.027247 , 0.030343 , 0.033171 , 0.03065 , 0.030553 , 0.034413 , 0.030274 , 0.037509 , 0.037267 , 0.027871 , 0.030118 , 0.029908 , 0.027274 , 0.026624 , 0.029672 , 0.039981 , 0.033601 , 0.030811 , 0.031983 , 0.029521 , 0.030983 , 0.03559 , 0.04018 , 0.036117 , 0.045797 
 445 , 0.027624 , 0.030793 , 0.033696 , 0.031086 , 0.031053 , 0.034976 , 0.030662 , 0.038112 , 0.037841 , 0.028264 , 0.030581 , 0.030337 , 0.027711 , 0.027032 , 0.030142 , 0.040646 , 0.03413 , 0.031286 , 0.032551 , 0.029984 , 0.031449 , 0.036127 , 0.040836 , 0.036751 , 0.046501 
 446 , 0.028002 , 0.031244 , 0.034212 , 0.031518 , 0.031556 , 0.035532 , 0.031047 , 0.038709 , 0.038419 , 0.028659 , 0.031047 , 0.030768 , 0.028144 , 0.027438 , 0.030609 , 0.041305 , 0.034651 , 0.031753 , 0.033117 , 0.03045 , 0.031918 , 0.036661 , 0.041485 , 0.037383 , 0.047198 
 447 , 0.02835 , 0.031583 , 0.03453 , 0.03182 , 0.031814 , 0.035934 , 0.031418 , 0.039173 , 0.038809 , 0.028983 , 0.031379 , 0.031027 , 0.02846 , 0.027771 , 0.030955 , 0.041784 , 0.034987 , 0.032079 , 0.033544 , 0.030801 , 0.032249 , 0.037146 , 0.041971 , 0.037768 , 0.047688 
 448 , 0.028698 , 0.03192 , 0.034836 , 0.032113 , 0.032069 , 0.036331 , 0.031781 , 0.03963 , 0.039198 , 0.029302 , 0.031704 , 0.031283 , 0.028776 , 0.028106 , 0.0313 , 0.042259 , 0.035318 , 0.032396 , 0.033967 , 0.03115 , 0.032573 , 0.037632 , 0.042452 , 0.038152 , 0.048175 
