JUL12SHB100005.spu,JUL12SHB100004.spu,JUL12SHB100003.spu,
Wavelength,JUL12SHB100006.spu,JUL12SHB100007.spu,JUL12SHB100008.spu,JUL12SHB100009.spu,JUL12SHB100010.spu,JUL12SHB100011.spu,JUL12SHB100012.spu,JUL12SHB100013.spu,JUL12SHB100014.spu,JUL12SHB100015.spu,JUL12SHB100016.spu,JUL12SHB100017.spu,JUL12SHB100018.spu,JUL12SHB100019.spu,JUL12SHB100020.spu,JUL12SHB100021.spu,JUL12SHB100022.spu,JUL12SHB100023.spu,JUL12SHB100024.spu,JUL12SHB100025.spu
  (nm),7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 
  time  ,33:22 PM,33:38 PM,34:00 PM,34:16 PM,34:44 PM,35:06 PM,35:20 PM,35:38 PM,35:47 PM,35:56 PM,36:25 PM,36:42 PM,36:55 PM,37:04 PM,37:17 PM,37:37 PM,37:45 PM,37:53 PM,38:03 PM,38:10 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 577 , 0.05353 , 0.066291 , 0.069967 , 0.03204 , 0.068487 , 0.090706 , 0.037121 , 0.070655 , 0.046886 , 0.073234 , 0.056164 , 0.08229 , 0.071656 , 0.067083 , 0.057054 , 0.065971 , 0.046559 , 0.063226 , 0.066777 , 0.054677 
 578 , 0.0528 , 0.065559 , 0.068973 , 0.031407 , 0.067704 , 0.089235 , 0.036642 , 0.069573 , 0.046386 , 0.072159 , 0.055193 , 0.081428 , 0.07109 , 0.066407 , 0.056249 , 0.064952 , 0.045614 , 0.062345 , 0.065787 , 0.053593 
 579 , 0.052072 , 0.064835 , 0.067983 , 0.030782 , 0.066922 , 0.087774 , 0.036161 , 0.068496 , 0.045892 , 0.071083 , 0.054221 , 0.080568 , 0.070522 , 0.065738 , 0.055446 , 0.063938 , 0.044667 , 0.061468 , 0.064801 , 0.05251 
 580 , 0.051342 , 0.064101 , 0.066993 , 0.030149 , 0.066138 , 0.086305 , 0.035676 , 0.067414 , 0.045393 , 0.070015 , 0.05325 , 0.079705 , 0.069954 , 0.065065 , 0.054642 , 0.062926 , 0.043716 , 0.06059 , 0.063815 , 0.05143 
 581 , 0.050473 , 0.063144 , 0.065822 , 0.029553 , 0.065257 , 0.084703 , 0.035192 , 0.066273 , 0.044734 , 0.068742 , 0.052358 , 0.078661 , 0.069146 , 0.0642 , 0.053697 , 0.061839 , 0.042816 , 0.059618 , 0.062781 , 0.050325 
 582 , 0.049567 , 0.062126 , 0.064602 , 0.02896 , 0.064349 , 0.083059 , 0.034711 , 0.065115 , 0.044029 , 0.067424 , 0.051477 , 0.077575 , 0.06827 , 0.063284 , 0.052715 , 0.060735 , 0.041926 , 0.058619 , 0.061734 , 0.04922 
 583 , 0.048668 , 0.061109 , 0.06338 , 0.028366 , 0.06344 , 0.081418 , 0.034231 , 0.06396 , 0.043329 , 0.066106 , 0.050596 , 0.076493 , 0.067396 , 0.06236 , 0.051729 , 0.059628 , 0.041038 , 0.05762 , 0.060688 , 0.048115 
 584 , 0.047768 , 0.060062 , 0.062164 , 0.027737 , 0.062398 , 0.079755 , 0.033665 , 0.062756 , 0.042614 , 0.06478 , 0.049662 , 0.07529 , 0.06642 , 0.061389 , 0.050742 , 0.058474 , 0.040076 , 0.056593 , 0.05958 , 0.047013 
 585 , 0.046888 , 0.058958 , 0.060965 , 0.027077 , 0.061196 , 0.07807 , 0.032997 , 0.061491 , 0.041873 , 0.063447 , 0.048677 , 0.073971 , 0.065358 , 0.06035 , 0.049755 , 0.057265 , 0.039032 , 0.055533 , 0.058426 , 0.045932 
 586 , 0.046001 , 0.057861 , 0.059763 , 0.026425 , 0.060003 , 0.076381 , 0.032333 , 0.060231 , 0.041135 , 0.062114 , 0.047688 , 0.072647 , 0.064294 , 0.059308 , 0.048768 , 0.056054 , 0.037995 , 0.054481 , 0.057273 , 0.044844 
 587 , 0.045132 , 0.056778 , 0.058583 , 0.025781 , 0.058826 , 0.074729 , 0.031682 , 0.058994 , 0.040402 , 0.060811 , 0.046707 , 0.071337 , 0.063245 , 0.058278 , 0.04779 , 0.054861 , 0.036972 , 0.053436 , 0.056131 , 0.043769 
 588 , 0.044386 , 0.055805 , 0.057574 , 0.025283 , 0.057832 , 0.073281 , 0.03118 , 0.057888 , 0.039736 , 0.0597 , 0.045787 , 0.070093 , 0.062255 , 0.057304 , 0.046905 , 0.053766 , 0.036112 , 0.052494 , 0.055062 , 0.042808 
 589 , 0.043635 , 0.054826 , 0.056561 , 0.024784 , 0.05684 , 0.071834 , 0.030679 , 0.056779 , 0.039068 , 0.058593 , 0.044867 , 0.06885 , 0.061268 , 0.056324 , 0.046013 , 0.052673 , 0.035259 , 0.051557 , 0.053995 , 0.04184 
 590 , 0.042889 , 0.053854 , 0.055555 , 0.024283 , 0.055848 , 0.070382 , 0.030176 , 0.055674 , 0.038398 , 0.057483 , 0.043943 , 0.067603 , 0.06028 , 0.055345 , 0.045123 , 0.051584 , 0.034398 , 0.050614 , 0.052932 , 0.040871 
 591 , 0.042215 , 0.053182 , 0.054722 , 0.023848 , 0.055155 , 0.069298 , 0.02979 , 0.054805 , 0.03789 , 0.056654 , 0.043252 , 0.066768 , 0.059599 , 0.054622 , 0.044395 , 0.050865 , 0.033754 , 0.049941 , 0.052139 , 0.040171 
 592 , 0.041565 , 0.052594 , 0.053947 , 0.02344 , 0.054554 , 0.068313 , 0.029437 , 0.054006 , 0.03744 , 0.055907 , 0.042619 , 0.066059 , 0.05902 , 0.053983 , 0.043713 , 0.050258 , 0.033174 , 0.049357 , 0.051435 , 0.039553 
 593 , 0.040915 , 0.052015 , 0.053172 , 0.023029 , 0.053944 , 0.067335 , 0.029085 , 0.053207 , 0.036987 , 0.055154 , 0.041997 , 0.065342 , 0.058439 , 0.053342 , 0.043031 , 0.049653 , 0.032592 , 0.048771 , 0.050729 , 0.038934 
 594 , 0.040395 , 0.051507 , 0.052511 , 0.022682 , 0.053394 , 0.066509 , 0.028772 , 0.052552 , 0.036598 , 0.054538 , 0.041446 , 0.064715 , 0.057934 , 0.052813 , 0.042485 , 0.049086 , 0.032093 , 0.048285 , 0.050125 , 0.038398 
 595 , 0.040055 , 0.051111 , 0.052007 , 0.022435 , 0.052926 , 0.065888 , 0.028514 , 0.052111 , 0.036287 , 0.05411 , 0.041015 , 0.064206 , 0.057531 , 0.052428 , 0.042118 , 0.048585 , 0.031699 , 0.047932 , 0.04966 , 0.037963 
 596 , 0.039717 , 0.050716 , 0.051504 , 0.022182 , 0.052447 , 0.06527 , 0.028251 , 0.051665 , 0.035983 , 0.053678 , 0.040579 , 0.0637 , 0.057136 , 0.052045 , 0.041753 , 0.048081 , 0.031312 , 0.047575 , 0.049197 , 0.037536 
 597 , 0.039373 , 0.050322 , 0.051009 , 0.021937 , 0.051988 , 0.064654 , 0.027995 , 0.051227 , 0.035686 , 0.053254 , 0.040164 , 0.0632 , 0.056735 , 0.051667 , 0.041389 , 0.04759 , 0.030921 , 0.04723 , 0.048741 , 0.037111 
 598 , 0.039067 , 0.049917 , 0.05059 , 0.021751 , 0.051644 , 0.06404 , 0.027778 , 0.050869 , 0.035458 , 0.052819 , 0.039894 , 0.062757 , 0.056325 , 0.051291 , 0.041045 , 0.047197 , 0.030594 , 0.046986 , 0.048383 , 0.036781 
 599 , 0.038753 , 0.049518 , 0.050177 , 0.021571 , 0.051301 , 0.063424 , 0.027561 , 0.050506 , 0.035232 , 0.05238 , 0.039622 , 0.062317 , 0.055906 , 0.050927 , 0.040706 , 0.04681 , 0.030264 , 0.046748 , 0.048031 , 0.036447 
 600 , 0.038446 , 0.049116 , 0.049761 , 0.021386 , 0.050965 , 0.062806 , 0.027351 , 0.050145 , 0.035008 , 0.051943 , 0.039345 , 0.061878 , 0.055494 , 0.050558 , 0.040368 , 0.046419 , 0.029935 , 0.046509 , 0.047674 , 0.036116 
 601 , 0.038109 , 0.048782 , 0.049351 , 0.021139 , 0.050647 , 0.06225 , 0.027154 , 0.049695 , 0.034752 , 0.051537 , 0.039033 , 0.061433 , 0.055187 , 0.050258 , 0.040013 , 0.046062 , 0.029559 , 0.046225 , 0.047284 , 0.035749 
 602 , 0.037776 , 0.048473 , 0.048955 , 0.020872 , 0.05033 , 0.061717 , 0.026961 , 0.049213 , 0.034481 , 0.051144 , 0.038696 , 0.060988 , 0.054927 , 0.049988 , 0.039645 , 0.045723 , 0.029161 , 0.045913 , 0.046879 , 0.035368 
 603 , 0.037444 , 0.048158 , 0.048555 , 0.020601 , 0.05002 , 0.061187 , 0.026769 , 0.048734 , 0.034212 , 0.050747 , 0.038367 , 0.060539 , 0.054662 , 0.049713 , 0.039284 , 0.045379 , 0.028765 , 0.045608 , 0.046475 , 0.034983 
 604 , 0.037084 , 0.047809 , 0.048121 , 0.020331 , 0.049665 , 0.060568 , 0.026571 , 0.048272 , 0.033936 , 0.050333 , 0.037992 , 0.060083 , 0.054367 , 0.049369 , 0.0389 , 0.044985 , 0.028387 , 0.045263 , 0.046054 , 0.034566 
 605 , 0.036686 , 0.047407 , 0.047629 , 0.020062 , 0.049249 , 0.05981 , 0.026363 , 0.047851 , 0.033657 , 0.049887 , 0.037562 , 0.05961 , 0.054025 , 0.048922 , 0.038499 , 0.044495 , 0.028044 , 0.044861 , 0.045616 , 0.034101 
 606 , 0.036289 , 0.047006 , 0.047139 , 0.019795 , 0.048834 , 0.059044 , 0.026156 , 0.047432 , 0.033384 , 0.049447 , 0.037134 , 0.059132 , 0.053682 , 0.048481 , 0.0381 , 0.044003 , 0.027697 , 0.044466 , 0.045173 , 0.033627 
 607 , 0.035894 , 0.046596 , 0.04664 , 0.019525 , 0.048421 , 0.058277 , 0.025945 , 0.047003 , 0.033102 , 0.048993 , 0.036708 , 0.058656 , 0.05333 , 0.048037 , 0.037697 , 0.043502 , 0.027341 , 0.044062 , 0.044727 , 0.033162 
 608 , 0.035474 , 0.04613 , 0.046021 , 0.019271 , 0.047963 , 0.057404 , 0.02565 , 0.046393 , 0.032712 , 0.048313 , 0.036284 , 0.058137 , 0.052919 , 0.047618 , 0.037208 , 0.042903 , 0.026886 , 0.043597 , 0.044188 , 0.032668 
 609 , 0.035053 , 0.04566 , 0.045404 , 0.019015 , 0.04751 , 0.056528 , 0.025355 , 0.04578 , 0.032316 , 0.047625 , 0.035859 , 0.057611 , 0.052506 , 0.047206 , 0.036719 , 0.042302 , 0.026433 , 0.043135 , 0.043652 , 0.03218 
 610 , 0.034635 , 0.045192 , 0.044786 , 0.01876 , 0.047055 , 0.055653 , 0.025057 , 0.045171 , 0.031922 , 0.046941 , 0.035436 , 0.057087 , 0.05209 , 0.046784 , 0.036226 , 0.041695 , 0.025977 , 0.042669 , 0.043113 , 0.031689 
 611 , 0.034258 , 0.044733 , 0.044237 , 0.018489 , 0.046559 , 0.054809 , 0.024736 , 0.044582 , 0.031603 , 0.046295 , 0.034996 , 0.056527 , 0.051653 , 0.046375 , 0.035798 , 0.041146 , 0.02549 , 0.042191 , 0.042622 , 0.031177 
 612 , 0.0339 , 0.044281 , 0.043724 , 0.018206 , 0.046043 , 0.053971 , 0.024404 , 0.043997 , 0.031319 , 0.045668 , 0.034538 , 0.055953 , 0.051207 , 0.045963 , 0.035384 , 0.040623 , 0.024987 , 0.041705 , 0.042149 , 0.030649 
 613 , 0.033545 , 0.043831 , 0.043208 , 0.01792 , 0.045531 , 0.053133 , 0.024068 , 0.043421 , 0.03103 , 0.045041 , 0.034083 , 0.055381 , 0.050762 , 0.045557 , 0.034972 , 0.040102 , 0.024489 , 0.041221 , 0.041679 , 0.030125 
 614 , 0.033166 , 0.043391 , 0.042713 , 0.017658 , 0.045076 , 0.052329 , 0.023794 , 0.042861 , 0.030755 , 0.04443 , 0.033659 , 0.054862 , 0.050348 , 0.04515 , 0.034586 , 0.039603 , 0.024059 , 0.040747 , 0.04123 , 0.029616 
 615 , 0.032744 , 0.042974 , 0.042256 , 0.017425 , 0.044735 , 0.051583 , 0.023618 , 0.04234 , 0.030492 , 0.043854 , 0.033293 , 0.054421 , 0.04999 , 0.044746 , 0.034248 , 0.039138 , 0.023755 , 0.040288 , 0.040795 , 0.029136 
 616 , 0.032323 , 0.042551 , 0.041795 , 0.017194 , 0.044395 , 0.050846 , 0.023445 , 0.041821 , 0.030227 , 0.043281 , 0.032922 , 0.053987 , 0.049627 , 0.044342 , 0.033904 , 0.038674 , 0.023456 , 0.039835 , 0.04036 , 0.028656 
 617 , 0.031904 , 0.04213 , 0.041335 , 0.016964 , 0.04405 , 0.050103 , 0.023267 , 0.041304 , 0.029963 , 0.042711 , 0.032558 , 0.05355 , 0.049271 , 0.04394 , 0.033567 , 0.038218 , 0.023152 , 0.039379 , 0.039928 , 0.028174 
 618 , 0.031617 , 0.041868 , 0.040914 , 0.016666 , 0.043702 , 0.049513 , 0.023086 , 0.040851 , 0.029725 , 0.042269 , 0.032221 , 0.053233 , 0.049064 , 0.043692 , 0.033269 , 0.037844 , 0.02282 , 0.039017 , 0.039601 , 0.027818 
 619 , 0.031339 , 0.041612 , 0.040491 , 0.016371 , 0.043352 , 0.04892 , 0.02291 , 0.040397 , 0.02949 , 0.041825 , 0.03189 , 0.052924 , 0.048863 , 0.043446 , 0.03297 , 0.037478 , 0.022484 , 0.038657 , 0.039275 , 0.027459 
 620 , 0.031057 , 0.041358 , 0.040069 , 0.016077 , 0.043004 , 0.048325 , 0.022729 , 0.03994 , 0.029256 , 0.041384 , 0.031554 , 0.052611 , 0.048657 , 0.043201 , 0.032672 , 0.037108 , 0.022154 , 0.038294 , 0.038951 , 0.027098 
 621 , 0.030829 , 0.041045 , 0.039714 , 0.015887 , 0.04267 , 0.047799 , 0.022568 , 0.039611 , 0.029085 , 0.040994 , 0.031288 , 0.052262 , 0.048408 , 0.042985 , 0.032485 , 0.036737 , 0.021892 , 0.037975 , 0.038677 , 0.026774 
 622 , 0.030622 , 0.040697 , 0.039381 , 0.015748 , 0.042353 , 0.047296 , 0.022414 , 0.039345 , 0.028935 , 0.04062 , 0.031054 , 0.051904 , 0.048139 , 0.04279 , 0.032355 , 0.036362 , 0.021663 , 0.037678 , 0.038429 , 0.026461 
 623 , 0.030416 , 0.040351 , 0.039054 , 0.015605 , 0.042032 , 0.04679 , 0.022254 , 0.039074 , 0.028785 , 0.040248 , 0.030826 , 0.051547 , 0.047866 , 0.042601 , 0.032225 , 0.035988 , 0.021429 , 0.037382 , 0.038182 , 0.026145 
 624 , 0.03021 , 0.040055 , 0.038746 , 0.015468 , 0.041772 , 0.046352 , 0.022108 , 0.038802 , 0.028635 , 0.039901 , 0.030634 , 0.051254 , 0.047635 , 0.042432 , 0.03207 , 0.035684 , 0.021218 , 0.037121 , 0.037964 , 0.025855 
 625 , 0.030006 , 0.039882 , 0.038479 , 0.015345 , 0.041637 , 0.046039 , 0.021987 , 0.03852 , 0.028491 , 0.039612 , 0.030506 , 0.051079 , 0.047498 , 0.0423 , 0.031878 , 0.03552 , 0.021043 , 0.036923 , 0.037811 , 0.025609 
 626 , 0.029803 , 0.039705 , 0.038209 , 0.015227 , 0.041497 , 0.045728 , 0.021866 , 0.038239 , 0.028342 , 0.039318 , 0.030379 , 0.050911 , 0.047362 , 0.042164 , 0.031682 , 0.035363 , 0.020873 , 0.036727 , 0.037659 , 0.025364 
 627 , 0.029601 , 0.039524 , 0.037939 , 0.015105 , 0.041363 , 0.045418 , 0.021746 , 0.037954 , 0.028194 , 0.039021 , 0.030251 , 0.050737 , 0.047221 , 0.042034 , 0.031481 , 0.0352 , 0.020699 , 0.036531 , 0.037502 , 0.025115 
 628 , 0.029506 , 0.039487 , 0.037828 , 0.015025 , 0.041258 , 0.045257 , 0.021692 , 0.037813 , 0.028217 , 0.038899 , 0.03009 , 0.050671 , 0.047246 , 0.041994 , 0.031424 , 0.035088 , 0.020571 , 0.036417 , 0.037412 , 0.024995 
 629 , 0.029405 , 0.039451 , 0.037721 , 0.014938 , 0.041154 , 0.045094 , 0.021637 , 0.037676 , 0.028244 , 0.038771 , 0.029923 , 0.050611 , 0.047275 , 0.041961 , 0.031368 , 0.034978 , 0.02044 , 0.036307 , 0.037316 , 0.024872 
 630 , 0.02931 , 0.039414 , 0.037615 , 0.014852 , 0.041051 , 0.044932 , 0.021577 , 0.037534 , 0.028266 , 0.038644 , 0.029755 , 0.050547 , 0.047304 , 0.041927 , 0.031311 , 0.034863 , 0.02031 , 0.036191 , 0.037225 , 0.024744 
 631 , 0.029215 , 0.039383 , 0.037498 , 0.014798 , 0.041024 , 0.044737 , 0.02153 , 0.037468 , 0.028238 , 0.038552 , 0.029712 , 0.050553 , 0.047306 , 0.041895 , 0.031262 , 0.034773 , 0.020249 , 0.03611 , 0.037209 , 0.024646 
 632 , 0.029124 , 0.039358 , 0.037364 , 0.01476 , 0.041048 , 0.044518 , 0.021488 , 0.037445 , 0.028186 , 0.038475 , 0.029723 , 0.050577 , 0.047294 , 0.041865 , 0.03121 , 0.0347 , 0.02023 , 0.03605 , 0.037232 , 0.024558 
 633 , 0.029033 , 0.039334 , 0.03723 , 0.014717 , 0.041072 , 0.044299 , 0.021446 , 0.037423 , 0.028128 , 0.038399 , 0.029739 , 0.050606 , 0.047282 , 0.041834 , 0.031162 , 0.034628 , 0.020206 , 0.035985 , 0.037255 , 0.024469 
 634 , 0.028935 , 0.039299 , 0.037111 , 0.014658 , 0.04107 , 0.044102 , 0.021384 , 0.037371 , 0.02808 , 0.038297 , 0.029734 , 0.050599 , 0.047262 , 0.041812 , 0.031107 , 0.034542 , 0.020143 , 0.035926 , 0.037249 , 0.024376 
 635 , 0.02881 , 0.03923 , 0.03702 , 0.014555 , 0.041012 , 0.043936 , 0.021293 , 0.037244 , 0.028046 , 0.038125 , 0.029676 , 0.050531 , 0.047241 , 0.041817 , 0.03103 , 0.034412 , 0.019994 , 0.035863 , 0.037183 , 0.024272 
 636 , 0.028683 , 0.039165 , 0.036926 , 0.014453 , 0.040954 , 0.043773 , 0.021198 , 0.03711 , 0.02801 , 0.037956 , 0.029616 , 0.050462 , 0.047215 , 0.041821 , 0.030951 , 0.03428 , 0.019842 , 0.035805 , 0.03712 , 0.024166 
 637 , 0.028555 , 0.039099 , 0.036838 , 0.014357 , 0.040896 , 0.043616 , 0.021104 , 0.036981 , 0.027973 , 0.037782 , 0.02956 , 0.050393 , 0.047193 , 0.041819 , 0.030872 , 0.034148 , 0.01969 , 0.035746 , 0.037052 , 0.024059 
 638 , 0.028449 , 0.038931 , 0.036712 , 0.014286 , 0.040782 , 0.043298 , 0.02104 , 0.036814 , 0.027912 , 0.037612 , 0.029411 , 0.050267 , 0.047127 , 0.041738 , 0.030755 , 0.033941 , 0.019547 , 0.035608 , 0.036819 , 0.023888 
 639 , 0.028343 , 0.03876 , 0.036589 , 0.014218 , 0.040666 , 0.042976 , 0.020983 , 0.03665 , 0.027856 , 0.037439 , 0.02926 , 0.050141 , 0.047057 , 0.041649 , 0.030632 , 0.033726 , 0.019401 , 0.035462 , 0.036584 , 0.023713 
 640 , 0.028236 , 0.038589 , 0.036465 , 0.014154 , 0.040554 , 0.042652 , 0.020926 , 0.036486 , 0.0278 , 0.037266 , 0.029109 , 0.050014 , 0.046987 , 0.041565 , 0.030514 , 0.03351 , 0.019254 , 0.035326 , 0.036347 , 0.023537 
 641 , 0.028035 , 0.038408 , 0.036286 , 0.014013 , 0.040408 , 0.042217 , 0.020844 , 0.036255 , 0.027634 , 0.03699 , 0.028899 , 0.04983 , 0.046869 , 0.041446 , 0.030297 , 0.033268 , 0.019055 , 0.035103 , 0.036085 , 0.023311 
 642 , 0.027788 , 0.038226 , 0.036076 , 0.013838 , 0.040247 , 0.041729 , 0.020756 , 0.035993 , 0.027413 , 0.036652 , 0.028658 , 0.049615 , 0.046729 , 0.041297 , 0.030026 , 0.03301 , 0.018822 , 0.034836 , 0.035803 , 0.023056 
 643 , 0.027536 , 0.038043 , 0.03587 , 0.013657 , 0.040087 , 0.041235 , 0.020664 , 0.035721 , 0.027196 , 0.036313 , 0.028411 , 0.049404 , 0.046583 , 0.041152 , 0.02975 , 0.032751 , 0.018594 , 0.034568 , 0.035515 , 0.022805 
 644 , 0.027309 , 0.03786 , 0.035659 , 0.013484 , 0.039886 , 0.040736 , 0.020567 , 0.035458 , 0.026994 , 0.035989 , 0.02818 , 0.049164 , 0.046411 , 0.040984 , 0.029499 , 0.032453 , 0.018366 , 0.034298 , 0.035205 , 0.022541 
 645 , 0.027128 , 0.03766 , 0.035452 , 0.013314 , 0.039606 , 0.04022 , 0.020456 , 0.035189 , 0.026849 , 0.035694 , 0.027964 , 0.048884 , 0.046175 , 0.040757 , 0.029301 , 0.032061 , 0.018134 , 0.034022 , 0.034848 , 0.022262 
 646 , 0.026949 , 0.037459 , 0.035239 , 0.013144 , 0.039324 , 0.039696 , 0.020349 , 0.034924 , 0.026696 , 0.035399 , 0.02775 , 0.048605 , 0.04594 , 0.040532 , 0.029103 , 0.031665 , 0.017901 , 0.033746 , 0.034485 , 0.021981 
 647 , 0.026765 , 0.037253 , 0.035025 , 0.012969 , 0.039036 , 0.039171 , 0.020237 , 0.034653 , 0.026548 , 0.035098 , 0.027535 , 0.048325 , 0.045705 , 0.040303 , 0.028905 , 0.031267 , 0.017668 , 0.033464 , 0.034116 , 0.021694 
 648 , 0.026557 , 0.036975 , 0.034824 , 0.012896 , 0.03877 , 0.038646 , 0.020138 , 0.034327 , 0.026371 , 0.034715 , 0.027369 , 0.048071 , 0.045454 , 0.040058 , 0.028766 , 0.030903 , 0.017396 , 0.033137 , 0.033784 , 0.021436 
 649 , 0.026347 , 0.036691 , 0.034617 , 0.012816 , 0.038496 , 0.038113 , 0.020032 , 0.034001 , 0.026192 , 0.034322 , 0.0272 , 0.047816 , 0.045199 , 0.03982 , 0.028622 , 0.030536 , 0.017125 , 0.032802 , 0.033448 , 0.02118 
 650 , 0.026136 , 0.036407 , 0.03441 , 0.012737 , 0.038222 , 0.037575 , 0.019925 , 0.033671 , 0.026012 , 0.033924 , 0.027031 , 0.047556 , 0.044945 , 0.039577 , 0.028479 , 0.030165 , 0.016848 , 0.032466 , 0.033107 , 0.020918 
 651 , 0.02595 , 0.036204 , 0.034218 , 0.012592 , 0.038004 , 0.037063 , 0.019827 , 0.033339 , 0.025867 , 0.033567 , 0.026855 , 0.047333 , 0.044789 , 0.039421 , 0.028308 , 0.029869 , 0.0166 , 0.03214 , 0.032827 , 0.02069 
 652 , 0.025777 , 0.036052 , 0.034051 , 0.012405 , 0.037826 , 0.036574 , 0.019732 , 0.033001 , 0.025731 , 0.033234 , 0.026672 , 0.047134 , 0.044693 , 0.03931 , 0.02812 , 0.029609 , 0.016361 , 0.031817 , 0.032582 , 0.020482 
 653 , 0.025605 , 0.035895 , 0.033883 , 0.012213 , 0.037643 , 0.036081 , 0.019633 , 0.032663 , 0.025595 , 0.032896 , 0.026489 , 0.046929 , 0.044597 , 0.039199 , 0.027927 , 0.029344 , 0.016117 , 0.031495 , 0.032332 , 0.020264 
 654 , 0.025433 , 0.03572 , 0.033717 , 0.012043 , 0.037445 , 0.035581 , 0.019541 , 0.032358 , 0.025464 , 0.03256 , 0.026311 , 0.04673 , 0.044489 , 0.039056 , 0.027752 , 0.029064 , 0.015916 , 0.031171 , 0.03208 , 0.020032 
 655 , 0.025277 , 0.035513 , 0.033577 , 0.011918 , 0.037216 , 0.035079 , 0.019486 , 0.032137 , 0.025354 , 0.032225 , 0.026155 , 0.046543 , 0.044355 , 0.038858 , 0.027615 , 0.028746 , 0.015821 , 0.030852 , 0.031832 , 0.019759 
 656 , 0.025114 , 0.035304 , 0.033434 , 0.011795 , 0.036987 , 0.034575 , 0.019428 , 0.031916 , 0.025243 , 0.031895 , 0.025997 , 0.046355 , 0.044222 , 0.03866 , 0.027485 , 0.028425 , 0.015725 , 0.030537 , 0.031585 , 0.01949 
 657 , 0.024957 , 0.035099 , 0.033291 , 0.011672 , 0.036753 , 0.034071 , 0.019371 , 0.031689 , 0.025132 , 0.031565 , 0.02584 , 0.046167 , 0.04409 , 0.038458 , 0.027354 , 0.028098 , 0.01563 , 0.030216 , 0.031338 , 0.019216 
 658 , 0.024757 , 0.034907 , 0.03309 , 0.011606 , 0.036601 , 0.033534 , 0.019361 , 0.031453 , 0.024968 , 0.03118 , 0.025758 , 0.046018 , 0.044005 , 0.038377 , 0.027225 , 0.027741 , 0.015479 , 0.029904 , 0.031076 , 0.018969 
 659 , 0.02456 , 0.034723 , 0.032888 , 0.011554 , 0.03645 , 0.033007 , 0.019354 , 0.031218 , 0.024808 , 0.030794 , 0.025677 , 0.045868 , 0.04392 , 0.0383 , 0.027093 , 0.027383 , 0.015327 , 0.029595 , 0.03082 , 0.018719 
 660 , 0.024357 , 0.034543 , 0.032685 , 0.011495 , 0.036303 , 0.032478 , 0.019347 , 0.030987 , 0.024642 , 0.030408 , 0.025599 , 0.045723 , 0.043839 , 0.038228 , 0.026961 , 0.027023 , 0.015175 , 0.029285 , 0.030563 , 0.018472 
 661 , 0.024227 , 0.034372 , 0.032569 , 0.011388 , 0.036098 , 0.032025 , 0.019259 , 0.03073 , 0.024538 , 0.030072 , 0.025497 , 0.045548 , 0.043766 , 0.038191 , 0.026849 , 0.026709 , 0.015 , 0.028984 , 0.030315 , 0.018269 
 662 , 0.024138 , 0.034203 , 0.032502 , 0.011257 , 0.035857 , 0.03162 , 0.019113 , 0.030448 , 0.024465 , 0.029769 , 0.025388 , 0.045346 , 0.043697 , 0.038175 , 0.026751 , 0.026419 , 0.014809 , 0.028691 , 0.03006 , 0.018097 
 663 , 0.024048 , 0.034028 , 0.032434 , 0.011121 , 0.035616 , 0.031215 , 0.018973 , 0.030172 , 0.024391 , 0.029471 , 0.025273 , 0.045149 , 0.043623 , 0.038153 , 0.026653 , 0.026134 , 0.014619 , 0.028397 , 0.029803 , 0.017925 
 664 , 0.023942 , 0.033873 , 0.032371 , 0.011017 , 0.035411 , 0.030806 , 0.018859 , 0.029923 , 0.024321 , 0.029195 , 0.025168 , 0.044968 , 0.043539 , 0.038113 , 0.026561 , 0.025849 , 0.014457 , 0.028115 , 0.029564 , 0.017742 
 665 , 0.023776 , 0.033738 , 0.032322 , 0.010987 , 0.035284 , 0.030386 , 0.01881 , 0.029751 , 0.024255 , 0.02897 , 0.025077 , 0.044819 , 0.043398 , 0.038011 , 0.026503 , 0.025566 , 0.01436 , 0.027846 , 0.029361 , 0.017551 
 666 , 0.023616 , 0.0336 , 0.032277 , 0.010953 , 0.035158 , 0.029968 , 0.018765 , 0.029577 , 0.024189 , 0.028754 , 0.024986 , 0.044668 , 0.043261 , 0.03791 , 0.02644 , 0.025284 , 0.014268 , 0.027582 , 0.029155 , 0.017352 
 667 , 0.023456 , 0.033467 , 0.032231 , 0.010924 , 0.035037 , 0.029549 , 0.018724 , 0.029403 , 0.024123 , 0.028532 , 0.024896 , 0.044517 , 0.043124 , 0.037808 , 0.026377 , 0.025 , 0.014169 , 0.027316 , 0.028954 , 0.017159 
 668 , 0.023372 , 0.033425 , 0.032171 , 0.010827 , 0.034956 , 0.029297 , 0.018717 , 0.029303 , 0.024031 , 0.028388 , 0.024877 , 0.044435 , 0.043108 , 0.037741 , 0.026319 , 0.024851 , 0.014077 , 0.027113 , 0.028827 , 0.017097 
