JUL12SHB200005.spu,JUL12SHB200004.spu,JUL12SHB200003.spu,
Wavelength,JUL12SHB200007.spu,JUL12SHB200008.spu,JUL12SHB200009.spu,JUL12SHB200010.spu,JUL12SHB200011.spu,JUL12SHB200012.spu,JUL12SHB200013.spu,JUL12SHB200014.spu,JUL12SHB200015.spu,JUL12SHB200016.spu,JUL12SHB200017.spu,JUL12SHB200018.spu,JUL12SHB200019.spu,JUL12SHB200020.spu,JUL12SHB200021.spu,JUL12SHB200022.spu,JUL12SHB200023.spu,JUL12SHB200024.spu,JUL12SHB200025.spu
  (nm),7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 
  time  ,:44:37 A,:44:49 A,:45:04 A,:45:16 A,:45:46 A,:45:53 A,:46:01 A,:46:22 A,:46:32 A,:46:54 A,:47:06 A,:47:12 A,:47:20 A,:47:29 A,:48:20 A,:48:28 A,:48:34 A,:48:42 A,:48:48 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,
 699 , 0.051866 , 0.043231 , 0.04765 , 0.088658 , 0.060554 , 0.03327 , 0.08295 , 0.087301 , 0.077168 , 0.076255 , 0.061238 , 0.068251 , 0.06236 , 0.047624 , 0.109175 , 0.172839 , 0.122726 , 0.108173 , 0.144187 
 700 , 0.055228 , 0.046563 , 0.051254 , 0.095216 , 0.064918 , 0.035791 , 0.088865 , 0.093391 , 0.082998 , 0.082072 , 0.064175 , 0.072101 , 0.066947 , 0.05141 , 0.114316 , 0.17835 , 0.128489 , 0.112038 , 0.149217 
 701 , 0.05892 , 0.050234 , 0.055287 , 0.102463 , 0.069831 , 0.03866 , 0.095518 , 0.100281 , 0.089412 , 0.088479 , 0.067431 , 0.076366 , 0.072039 , 0.055697 , 0.119582 , 0.183846 , 0.134442 , 0.115939 , 0.154334 
 702 , 0.062779 , 0.054065 , 0.059558 , 0.110066 , 0.075034 , 0.041711 , 0.102565 , 0.107603 , 0.096148 , 0.095188 , 0.070858 , 0.080857 , 0.077414 , 0.060255 , 0.124856 , 0.189292 , 0.140467 , 0.119848 , 0.1595 
 703 , 0.066602 , 0.057861 , 0.063779 , 0.117588 , 0.080182 , 0.044729 , 0.109531 , 0.114848 , 0.102811 , 0.101824 , 0.074248 , 0.085303 , 0.082732 , 0.064761 , 0.130068 , 0.19467 , 0.146424 , 0.123718 , 0.1646 
 704 , 0.070525 , 0.061746 , 0.068111 , 0.125264 , 0.085515 , 0.047872 , 0.116721 , 0.122302 , 0.109613 , 0.108583 , 0.07773 , 0.089825 , 0.088216 , 0.069433 , 0.135207 , 0.199945 , 0.15236 , 0.127555 , 0.169631 
 705 , 0.074741 , 0.065925 , 0.072784 , 0.133439 , 0.091375 , 0.051364 , 0.124552 , 0.130375 , 0.116825 , 0.115773 , 0.081477 , 0.094603 , 0.094164 , 0.074582 , 0.140324 , 0.20509 , 0.158358 , 0.131386 , 0.174584 
 706 , 0.078929 , 0.07009 , 0.077424 , 0.141563 , 0.097208 , 0.054837 , 0.132332 , 0.1384 , 0.123991 , 0.122918 , 0.0852 , 0.099345 , 0.100077 , 0.079703 , 0.145424 , 0.210209 , 0.164323 , 0.135191 , 0.179515 
 707 , 0.083093 , 0.074225 , 0.08204 , 0.149645 , 0.103008 , 0.058286 , 0.140067 , 0.146378 , 0.131108 , 0.130029 , 0.088897 , 0.104056 , 0.105946 , 0.084785 , 0.150496 , 0.21529 , 0.170243 , 0.138968 , 0.184415 
 708 , 0.087437 , 0.078411 , 0.086891 , 0.157813 , 0.109073 , 0.061951 , 0.148195 , 0.154702 , 0.138343 , 0.137281 , 0.092619 , 0.108764 , 0.111835 , 0.090215 , 0.155192 , 0.219729 , 0.17579 , 0.142361 , 0.188799 
 709 , 0.091808 , 0.082603 , 0.091773 , 0.166017 , 0.115169 , 0.065644 , 0.15638 , 0.163078 , 0.14562 , 0.144573 , 0.096357 , 0.113493 , 0.117745 , 0.095683 , 0.159882 , 0.224142 , 0.181361 , 0.145756 , 0.193172 
 710 , 0.096203 , 0.086823 , 0.096683 , 0.174272 , 0.121293 , 0.069356 , 0.164622 , 0.171499 , 0.15294 , 0.151899 , 0.100112 , 0.11825 , 0.123691 , 0.101178 , 0.164602 , 0.228572 , 0.18696 , 0.149172 , 0.197566 
 711 , 0.1006 , 0.090991 , 0.101757 , 0.182654 , 0.127509 , 0.073216 , 0.17306 , 0.18008 , 0.160307 , 0.15924 , 0.10384 , 0.122998 , 0.129823 , 0.106864 , 0.169114 , 0.232541 , 0.192243 , 0.1523 , 0.201691 
 712 , 0.105082 , 0.095234 , 0.107033 , 0.191284 , 0.133899 , 0.077216 , 0.181764 , 0.188894 , 0.167839 , 0.166719 , 0.107641 , 0.127825 , 0.136199 , 0.112769 , 0.173599 , 0.236362 , 0.197413 , 0.155327 , 0.205732 
 713 , 0.109671 , 0.099589 , 0.112448 , 0.200134 , 0.140457 , 0.081321 , 0.190695 , 0.197941 , 0.175564 , 0.174386 , 0.111542 , 0.132781 , 0.142739 , 0.118823 , 0.178197 , 0.240284 , 0.202712 , 0.158434 , 0.209884 
 714 , 0.114448 , 0.104076 , 0.118087 , 0.209285 , 0.147223 , 0.085638 , 0.199982 , 0.207315 , 0.183528 , 0.182287 , 0.115541 , 0.137856 , 0.149503 , 0.125155 , 0.182849 , 0.244187 , 0.208074 , 0.161579 , 0.214033 
 715 , 0.11952 , 0.108756 , 0.124092 , 0.218847 , 0.154311 , 0.09032 , 0.20983 , 0.217218 , 0.191831 , 0.190531 , 0.119652 , 0.143067 , 0.156583 , 0.131966 , 0.187499 , 0.247943 , 0.21346 , 0.164751 , 0.218077 
 716 , 0.124767 , 0.113598 , 0.1303 , 0.228719 , 0.161643 , 0.095177 , 0.220017 , 0.227459 , 0.200414 , 0.199071 , 0.123897 , 0.148457 , 0.163914 , 0.139012 , 0.192307 , 0.251829 , 0.219045 , 0.168035 , 0.222253 
 717 , 0.130203 , 0.118615 , 0.136721 , 0.238931 , 0.169239 , 0.100198 , 0.230561 , 0.238066 , 0.209296 , 0.207915 , 0.128293 , 0.15404 , 0.171504 , 0.146306 , 0.19728 , 0.255847 , 0.224826 , 0.171441 , 0.226576 
 718 , 0.135849 , 0.123856 , 0.143408 , 0.249419 , 0.177293 , 0.105495 , 0.241725 , 0.24927 , 0.218438 , 0.217116 , 0.132824 , 0.159728 , 0.179348 , 0.15405 , 0.202244 , 0.259892 , 0.23073 , 0.174789 , 0.231005 
 719 , 0.141631 , 0.129224 , 0.150276 , 0.260204 , 0.185564 , 0.110928 , 0.253194 , 0.260771 , 0.227827 , 0.226509 , 0.137503 , 0.16557 , 0.187377 , 0.162015 , 0.207337 , 0.264048 , 0.236794 , 0.178208 , 0.235543 
 720 , 0.147566 , 0.134728 , 0.157323 , 0.271265 , 0.194045 , 0.116499 , 0.264952 , 0.27257 , 0.237455 , 0.236141 , 0.142298 , 0.171561 , 0.195619 , 0.17018 , 0.212558 , 0.268301 , 0.24301 , 0.181717 , 0.240194 
 721 , 0.153395 , 0.140195 , 0.164245 , 0.282064 , 0.20246 , 0.122081 , 0.276698 , 0.284319 , 0.246878 , 0.245637 , 0.146987 , 0.177407 , 0.20373 , 0.178391 , 0.217587 , 0.272441 , 0.249071 , 0.185108 , 0.244657 
 722 , 0.159137 , 0.14561 , 0.171061 , 0.292691 , 0.210775 , 0.127654 , 0.288362 , 0.29598 , 0.256157 , 0.255079 , 0.151571 , 0.183103 , 0.21172 , 0.186525 , 0.222485 , 0.276472 , 0.255008 , 0.188409 , 0.249018 
 723 , 0.164922 , 0.151064 , 0.177928 , 0.303407 , 0.219158 , 0.133265 , 0.30012 , 0.307731 , 0.265502 , 0.264593 , 0.156184 , 0.188845 , 0.219769 , 0.194718 , 0.227418 , 0.280531 , 0.260989 , 0.191735 , 0.253411 
 724 , 0.170662 , 0.156515 , 0.184776 , 0.31404 , 0.227523 , 0.138898 , 0.311885 , 0.319467 , 0.274773 , 0.27407 , 0.160745 , 0.194509 , 0.227763 , 0.202954 , 0.232271 , 0.284511 , 0.266884 , 0.195009 , 0.25774 
 725 , 0.176222 , 0.161876 , 0.191475 , 0.324321 , 0.235738 , 0.144465 , 0.323494 , 0.330993 , 0.28373 , 0.283298 , 0.165135 , 0.199938 , 0.235522 , 0.211175 , 0.236876 , 0.288282 , 0.27253 , 0.198137 , 0.261862 
 726 , 0.181754 , 0.167224 , 0.19815 , 0.334546 , 0.243911 , 0.149996 , 0.335044 , 0.342472 , 0.292634 , 0.292465 , 0.169499 , 0.205342 , 0.243244 , 0.219369 , 0.241458 , 0.292042 , 0.278156 , 0.201262 , 0.265967 
 727 , 0.187259 , 0.17254 , 0.204789 , 0.344714 , 0.252043 , 0.1555 , 0.346528 , 0.353892 , 0.301492 , 0.301586 , 0.173842 , 0.21071 , 0.250925 , 0.227521 , 0.246009 , 0.295782 , 0.283747 , 0.204371 , 0.270052 
 728 , 0.192389 , 0.177564 , 0.211001 , 0.354051 , 0.259793 , 0.160867 , 0.357501 , 0.364734 , 0.309665 , 0.310171 , 0.177836 , 0.215715 , 0.258051 , 0.235338 , 0.250248 , 0.299296 , 0.289045 , 0.20721 , 0.273859 
 729 , 0.19742 , 0.18246 , 0.217084 , 0.363219 , 0.267428 , 0.166141 , 0.368288 , 0.375382 , 0.317725 , 0.31861 , 0.181743 , 0.220645 , 0.265057 , 0.243031 , 0.254431 , 0.302769 , 0.294237 , 0.209972 , 0.277567 
 730 , 0.202367 , 0.187271 , 0.223061 , 0.372217 , 0.27493 , 0.171323 , 0.378885 , 0.385844 , 0.325646 , 0.326903 , 0.185579 , 0.225485 , 0.271934 , 0.250583 , 0.258536 , 0.306185 , 0.299334 , 0.212683 , 0.28121 
 731 , 0.206973 , 0.191793 , 0.228614 , 0.380525 , 0.281955 , 0.176206 , 0.388797 , 0.39562 , 0.332989 , 0.334607 , 0.189167 , 0.229927 , 0.278344 , 0.257721 , 0.262377 , 0.309402 , 0.304089 , 0.215235 , 0.284628 
 732 , 0.21141 , 0.196197 , 0.233972 , 0.388395 , 0.288732 , 0.180936 , 0.39829 , 0.404995 , 0.340016 , 0.342003 , 0.192673 , 0.234155 , 0.284546 , 0.264564 , 0.266072 , 0.312502 , 0.308677 , 0.217753 , 0.288004 
 733 , 0.215761 , 0.200514 , 0.239228 , 0.396105 , 0.295372 , 0.185573 , 0.407595 , 0.414181 , 0.346908 , 0.349253 , 0.196113 , 0.2383 , 0.290632 , 0.271275 , 0.269694 , 0.315538 , 0.313175 , 0.220224 , 0.29131 
 734 , 0.219845 , 0.204549 , 0.244195 , 0.403368 , 0.301629 , 0.189976 , 0.416388 , 0.422817 , 0.353393 , 0.356079 , 0.199342 , 0.242203 , 0.296337 , 0.277614 , 0.273115 , 0.318359 , 0.317415 , 0.222522 , 0.294411 
 735 , 0.223461 , 0.208137 , 0.248684 , 0.410009 , 0.307232 , 0.194007 , 0.424405 , 0.4306 , 0.359212 , 0.362213 , 0.202194 , 0.245717 , 0.301364 , 0.283377 , 0.276188 , 0.3208 , 0.321221 , 0.224502 , 0.297138 
 736 , 0.226986 , 0.211661 , 0.253074 , 0.416578 , 0.312724 , 0.197965 , 0.432287 , 0.438259 , 0.364923 , 0.368231 , 0.204974 , 0.24916 , 0.306274 , 0.289038 , 0.279196 , 0.323187 , 0.324945 , 0.226432 , 0.2998 
 737 , 0.230448 , 0.215118 , 0.257386 , 0.423027 , 0.318112 , 0.201853 , 0.440032 , 0.44578 , 0.370532 , 0.374139 , 0.207705 , 0.252536 , 0.311097 , 0.294595 , 0.282151 , 0.325525 , 0.3286 , 0.228326 , 0.302417 
 738 , 0.233413 , 0.218074 , 0.261102 , 0.428534 , 0.322775 , 0.205161 , 0.446703 , 0.452225 , 0.375319 , 0.379245 , 0.210045 , 0.255379 , 0.315251 , 0.299417 , 0.284717 , 0.327593 , 0.331667 , 0.229982 , 0.304721 
 739 , 0.236401 , 0.221028 , 0.264804 , 0.434001 , 0.327438 , 0.208457 , 0.453361 , 0.458627 , 0.380099 , 0.384334 , 0.21241 , 0.258239 , 0.319446 , 0.30424 , 0.287281 , 0.329672 , 0.334733 , 0.231655 , 0.307037 
 740 , 0.239373 , 0.223965 , 0.268486 , 0.439429 , 0.33207 , 0.211728 , 0.459984 , 0.464983 , 0.384852 , 0.389392 , 0.214761 , 0.261081 , 0.323612 , 0.309037 , 0.28983 , 0.33174 , 0.337782 , 0.233317 , 0.309338 
 741 , 0.241929 , 0.226546 , 0.271589 , 0.444039 , 0.336063 , 0.214607 , 0.465703 , 0.470492 , 0.388891 , 0.393704 , 0.216792 , 0.263521 , 0.327207 , 0.313174 , 0.292005 , 0.333484 , 0.3404 , 0.234729 , 0.31133 
 742 , 0.244333 , 0.228952 , 0.274512 , 0.448302 , 0.339757 , 0.217355 , 0.471058 , 0.475703 , 0.39263 , 0.397722 , 0.218653 , 0.265805 , 0.330525 , 0.317015 , 0.294004 , 0.335107 , 0.342853 , 0.23602 , 0.313183 
 743 , 0.246732 , 0.231358 , 0.277432 , 0.452568 , 0.343448 , 0.220099 , 0.476419 , 0.480915 , 0.396367 , 0.401734 , 0.220513 , 0.268089 , 0.33384 , 0.320854 , 0.296007 , 0.336728 , 0.345306 , 0.237312 , 0.315029 
 744 , 0.248909 , 0.233562 , 0.280105 , 0.456445 , 0.346869 , 0.222607 , 0.481323 , 0.485686 , 0.399758 , 0.405419 , 0.222207 , 0.270173 , 0.336874 , 0.324394 , 0.297841 , 0.338235 , 0.347588 , 0.23849 , 0.31674 
 745 , 0.250707 , 0.235468 , 0.282355 , 0.459684 , 0.349888 , 0.224728 , 0.485464 , 0.48975 , 0.402575 , 0.408584 , 0.223655 , 0.271891 , 0.339449 , 0.327432 , 0.299436 , 0.33955 , 0.349574 , 0.239464 , 0.318226 
 746 , 0.252523 , 0.237402 , 0.284612 , 0.462942 , 0.35295 , 0.226867 , 0.48962 , 0.493854 , 0.405415 , 0.411784 , 0.225119 , 0.273607 , 0.342052 , 0.33049 , 0.301061 , 0.340875 , 0.351555 , 0.240444 , 0.319723 
 747 , 0.254326 , 0.239326 , 0.286852 , 0.466175 , 0.355996 , 0.228988 , 0.493749 , 0.49794 , 0.408233 , 0.414961 , 0.226577 , 0.275316 , 0.344629 , 0.333525 , 0.302672 , 0.342194 , 0.353522 , 0.241412 , 0.321208 
 748 , 0.255576 , 0.24082 , 0.28842 , 0.468426 , 0.358269 , 0.230489 , 0.496675 , 0.500865 , 0.410128 , 0.417172 , 0.227635 , 0.276635 , 0.346396 , 0.335791 , 0.303733 , 0.343138 , 0.354899 , 0.242098 , 0.32224 
 749 , 0.256841 , 0.242313 , 0.290033 , 0.470739 , 0.360564 , 0.231992 , 0.499667 , 0.503741 , 0.412064 , 0.419381 , 0.228714 , 0.277997 , 0.3482 , 0.338148 , 0.304809 , 0.344097 , 0.356309 , 0.242831 , 0.323293 
 750 , 0.258131 , 0.243837 , 0.291677 , 0.473112 , 0.362914 , 0.233526 , 0.502726 , 0.506684 , 0.414046 , 0.421638 , 0.229818 , 0.27939 , 0.350049 , 0.340559 , 0.305907 , 0.345084 , 0.357753 , 0.243573 , 0.324373 
 751 , 0.259154 , 0.244905 , 0.292918 , 0.474874 , 0.364596 , 0.234663 , 0.505003 , 0.508812 , 0.415516 , 0.423232 , 0.230657 , 0.280287 , 0.351371 , 0.342345 , 0.306746 , 0.345757 , 0.358799 , 0.244079 , 0.325253 
 752 , 0.260094 , 0.245874 , 0.29401 , 0.476514 , 0.366108 , 0.235739 , 0.507028 , 0.5109 , 0.416843 , 0.42474 , 0.231412 , 0.281057 , 0.352522 , 0.343858 , 0.307482 , 0.346314 , 0.359746 , 0.244468 , 0.326053 
 753 , 0.261091 , 0.246894 , 0.295165 , 0.478234 , 0.3677 , 0.236867 , 0.509165 , 0.513096 , 0.418236 , 0.426325 , 0.232212 , 0.281871 , 0.353731 , 0.345448 , 0.308256 , 0.3469 , 0.36074 , 0.244882 , 0.326899 
 754 , 0.261995 , 0.247485 , 0.296296 , 0.479919 , 0.368879 , 0.237844 , 0.510953 , 0.514834 , 0.419464 , 0.427646 , 0.232824 , 0.282525 , 0.354813 , 0.346666 , 0.308979 , 0.347256 , 0.361382 , 0.245197 , 0.32753 
 755 , 0.262748 , 0.247314 , 0.2974 , 0.48139 , 0.369312 , 0.238494 , 0.512137 , 0.51564 , 0.420363 , 0.428389 , 0.233141 , 0.28286 , 0.355703 , 0.347265 , 0.309607 , 0.347214 , 0.361417 , 0.245334 , 0.327765 
 756 , 0.263576 , 0.247103 , 0.298611 , 0.482951 , 0.369763 , 0.239181 , 0.513432 , 0.516451 , 0.421337 , 0.429153 , 0.233488 , 0.283215 , 0.356682 , 0.34792 , 0.310298 , 0.34716 , 0.361433 , 0.245482 , 0.328014 
 757 , 0.264475 , 0.246852 , 0.299932 , 0.484654 , 0.370241 , 0.239917 , 0.514812 , 0.51732 , 0.422403 , 0.429968 , 0.233873 , 0.283603 , 0.357745 , 0.348619 , 0.311062 , 0.347103 , 0.361447 , 0.245648 , 0.328292 
 758 , 0.265373 , 0.246365 , 0.301314 , 0.486408 , 0.37052 , 0.240609 , 0.515891 , 0.51797 , 0.423489 , 0.430608 , 0.234261 , 0.284009 , 0.358732 , 0.349113 , 0.311945 , 0.347124 , 0.361307 , 0.245894 , 0.328662 
 759 , 0.266341 , 0.245868 , 0.302839 , 0.4884 , 0.370825 , 0.241426 , 0.517169 , 0.518788 , 0.424691 , 0.431409 , 0.234637 , 0.284462 , 0.3598 , 0.349679 , 0.3129 , 0.347177 , 0.361162 , 0.246175 , 0.329091 
 760 , 0.267397 , 0.245328 , 0.3045 , 0.490561 , 0.371154 , 0.242318 , 0.518558 , 0.519683 , 0.425999 , 0.432276 , 0.235048 , 0.284952 , 0.360964 , 0.3503 , 0.313938 , 0.34723 , 0.361009 , 0.246473 , 0.329563 
 761 , 0.268173 , 0.245856 , 0.305509 , 0.491927 , 0.372245 , 0.243226 , 0.520093 , 0.521083 , 0.427033 , 0.433401 , 0.235697 , 0.285768 , 0.361958 , 0.351353 , 0.314693 , 0.347811 , 0.361654 , 0.246943 , 0.330353 
 762 , 0.268875 , 0.24676 , 0.306295 , 0.493019 , 0.373683 , 0.244094 , 0.521569 , 0.522577 , 0.427968 , 0.434477 , 0.236507 , 0.286714 , 0.362898 , 0.352527 , 0.315353 , 0.348562 , 0.362647 , 0.247523 , 0.331367 
 763 , 0.269572 , 0.247662 , 0.307081 , 0.494108 , 0.375122 , 0.244964 , 0.523044 , 0.524062 , 0.428898 , 0.435549 , 0.23732 , 0.287657 , 0.363831 , 0.353702 , 0.316015 , 0.349309 , 0.363649 , 0.248102 , 0.33238 
 764 , 0.270075 , 0.24898 , 0.307504 , 0.494724 , 0.376805 , 0.245744 , 0.524456 , 0.525611 , 0.429619 , 0.436582 , 0.238169 , 0.288589 , 0.364647 , 0.354937 , 0.316568 , 0.350256 , 0.364901 , 0.248691 , 0.333446 
 765 , 0.270295 , 0.250786 , 0.307511 , 0.494406 , 0.378685 , 0.246407 , 0.525757 , 0.527258 , 0.43012 , 0.437656 , 0.239071 , 0.289493 , 0.365328 , 0.356326 , 0.317113 , 0.351567 , 0.366551 , 0.249339 , 0.334522 
 766 , 0.270501 , 0.252493 , 0.307529 , 0.493998 , 0.380427 , 0.247041 , 0.526995 , 0.528842 , 0.430617 , 0.438722 , 0.239927 , 0.290356 , 0.36599 , 0.357685 , 0.317691 , 0.352858 , 0.36815 , 0.249977 , 0.335533 
 767 , 0.270689 , 0.254044 , 0.307563 , 0.493628 , 0.382031 , 0.247623 , 0.52812 , 0.530296 , 0.431085 , 0.439707 , 0.240717 , 0.291163 , 0.366606 , 0.358916 , 0.318238 , 0.354044 , 0.369611 , 0.250578 , 0.336457 
 768 , 0.270811 , 0.255058 , 0.307673 , 0.493672 , 0.383215 , 0.248058 , 0.528879 , 0.531313 , 0.43149 , 0.440505 , 0.241265 , 0.291866 , 0.367102 , 0.359673 , 0.318742 , 0.354919 , 0.370634 , 0.251132 , 0.337136 
 769 , 0.270922 , 0.256015 , 0.30771 , 0.49417 , 0.384367 , 0.248457 , 0.529631 , 0.532242 , 0.431897 , 0.441271 , 0.241759 , 0.292537 , 0.367565 , 0.360319 , 0.319177 , 0.355694 , 0.371583 , 0.251631 , 0.33781 
 770 , 0.271025 , 0.25693 , 0.307751 , 0.494646 , 0.385471 , 0.248834 , 0.530353 , 0.533127 , 0.432291 , 0.441999 , 0.242231 , 0.293176 , 0.368003 , 0.360931 , 0.319586 , 0.35643 , 0.372494 , 0.252108 , 0.338453 
 771 , 0.271146 , 0.257374 , 0.307936 , 0.495313 , 0.386188 , 0.249229 , 0.530887 , 0.533716 , 0.432636 , 0.442583 , 0.24261 , 0.293649 , 0.368421 , 0.361287 , 0.320036 , 0.356962 , 0.373047 , 0.252493 , 0.338975 
 772 , 0.271304 , 0.257699 , 0.308247 , 0.495723 , 0.38683 , 0.24965 , 0.531341 , 0.534282 , 0.432946 , 0.443108 , 0.243001 , 0.294051 , 0.36882 , 0.361644 , 0.320486 , 0.357429 , 0.373452 , 0.252862 , 0.339399 
 773 , 0.271457 , 0.258023 , 0.308552 , 0.496118 , 0.387454 , 0.250066 , 0.531784 , 0.534837 , 0.433256 , 0.443627 , 0.243386 , 0.294449 , 0.369206 , 0.361999 , 0.32093 , 0.357894 , 0.373849 , 0.25323 , 0.339817 
 774 , 0.271636 , 0.258249 , 0.308861 , 0.496487 , 0.38798 , 0.250426 , 0.532173 , 0.535297 , 0.43354 , 0.444046 , 0.243737 , 0.294795 , 0.369575 , 0.36232 , 0.321347 , 0.358284 , 0.374193 , 0.253545 , 0.340218 
 775 , 0.271844 , 0.258358 , 0.309136 , 0.496841 , 0.388363 , 0.250689 , 0.53249 , 0.535623 , 0.433746 , 0.444308 , 0.244017 , 0.2951 , 0.369918 , 0.362554 , 0.321733 , 0.358562 , 0.374479 , 0.253755 , 0.3406 
 776 , 0.272057 , 0.258468 , 0.309398 , 0.497199 , 0.388732 , 0.250943 , 0.532813 , 0.535931 , 0.433939 , 0.444547 , 0.244284 , 0.295407 , 0.370262 , 0.362768 , 0.322125 , 0.358824 , 0.374761 , 0.253949 , 0.340987 
 777 , 0.272275 , 0.25858 , 0.309652 , 0.497549 , 0.389096 , 0.251193 , 0.533123 , 0.536234 , 0.434135 , 0.44477 , 0.244547 , 0.295707 , 0.370588 , 0.362972 , 0.32251 , 0.35909 , 0.375043 , 0.254146 , 0.341374 
 778 , 0.272471 , 0.258693 , 0.309867 , 0.497826 , 0.389459 , 0.251422 , 0.53334 , 0.536495 , 0.434296 , 0.444917 , 0.244829 , 0.295972 , 0.370755 , 0.363104 , 0.32288 , 0.359369 , 0.375317 , 0.254373 , 0.341743 
 779 , 0.272611 , 0.258776 , 0.310037 , 0.498046 , 0.389816 , 0.251677 , 0.533479 , 0.536756 , 0.434435 , 0.445074 , 0.245116 , 0.296218 , 0.37089 , 0.36321 , 0.32322 , 0.35966 , 0.375586 , 0.254631 , 0.342105 
 780 , 0.272756 , 0.258868 , 0.310212 , 0.498267 , 0.390185 , 0.251929 , 0.53362 , 0.537019 , 0.434574 , 0.445232 , 0.245407 , 0.296463 , 0.37103 , 0.363314 , 0.323564 , 0.359956 , 0.37586 , 0.254892 , 0.342467 
 781 , 0.272886 , 0.25899 , 0.310332 , 0.498468 , 0.390514 , 0.252166 , 0.533745 , 0.53723 , 0.434722 , 0.445423 , 0.245636 , 0.296663 , 0.371244 , 0.363449 , 0.323815 , 0.360233 , 0.376081 , 0.255129 , 0.342832 
 782 , 0.27311 , 0.25919 , 0.310583 , 0.498779 , 0.390834 , 0.252409 , 0.534078 , 0.537497 , 0.435042 , 0.445744 , 0.245885 , 0.296978 , 0.371609 , 0.363743 , 0.324157 , 0.360597 , 0.37633 , 0.255384 , 0.343268 
 783 , 0.273343 , 0.259394 , 0.310838 , 0.499102 , 0.391163 , 0.252654 , 0.534416 , 0.53777 , 0.435372 , 0.44607 , 0.246142 , 0.297308 , 0.371979 , 0.364045 , 0.324503 , 0.36097 , 0.376589 , 0.255642 , 0.343719 
 784 , 0.273583 , 0.259614 , 0.311129 , 0.49943 , 0.391503 , 0.252889 , 0.534776 , 0.53808 , 0.435681 , 0.446368 , 0.246422 , 0.297627 , 0.3723 , 0.364348 , 0.324891 , 0.361339 , 0.376856 , 0.255897 , 0.344187 
 785 , 0.273807 , 0.259799 , 0.311399 , 0.499698 , 0.391856 , 0.2531 , 0.535087 , 0.538362 , 0.43583 , 0.446559 , 0.246738 , 0.297877 , 0.37249 , 0.364537 , 0.325179 , 0.361641 , 0.377142 , 0.256105 , 0.344581 
 786 , 0.274028 , 0.259974 , 0.311648 , 0.499951 , 0.392214 , 0.253312 , 0.53538 , 0.538638 , 0.435931 , 0.446722 , 0.247064 , 0.298112 , 0.372658 , 0.364701 , 0.325438 , 0.361929 , 0.377429 , 0.256301 , 0.344948 
 787 , 0.274255 , 0.26013 , 0.311893 , 0.500218 , 0.392582 , 0.25352 , 0.535675 , 0.538923 , 0.436037 , 0.4469 , 0.247392 , 0.298358 , 0.372841 , 0.364859 , 0.325698 , 0.362233 , 0.377721 , 0.256493 , 0.345304 
 788 , 0.274485 , 0.260229 , 0.312078 , 0.500518 , 0.392949 , 0.253717 , 0.535936 , 0.539236 , 0.436168 , 0.447104 , 0.247677 , 0.298641 , 0.373082 , 0.365006 , 0.326008 , 0.362561 , 0.377962 , 0.25667 , 0.345642 
 789 , 0.274736 , 0.260346 , 0.312264 , 0.500833 , 0.393301 , 0.253925 , 0.536165 , 0.539538 , 0.436327 , 0.447308 , 0.247935 , 0.298931 , 0.373335 , 0.365199 , 0.32638 , 0.362882 , 0.378159 , 0.256879 , 0.346067 
 790 , 0.27499 , 0.260465 , 0.312458 , 0.501153 , 0.393662 , 0.254141 , 0.536403 , 0.539845 , 0.436486 , 0.447522 , 0.2482 , 0.299229 , 0.373601 , 0.3654 , 0.32676 , 0.363213 , 0.378365 , 0.257095 , 0.346505 
 791 , 0.275141 , 0.260726 , 0.312595 , 0.501361 , 0.394029 , 0.254329 , 0.536649 , 0.540068 , 0.436626 , 0.44771 , 0.24843 , 0.299511 , 0.373807 , 0.365639 , 0.327092 , 0.36349 , 0.378599 , 0.257349 , 0.34692 
 792 , 0.275186 , 0.260995 , 0.312732 , 0.501567 , 0.394477 , 0.254498 , 0.536917 , 0.540274 , 0.436873 , 0.447882 , 0.248644 , 0.299764 , 0.374018 , 0.365837 , 0.327436 , 0.363749 , 0.378872 , 0.257565 , 0.347222 
 793 , 0.275232 , 0.261271 , 0.312876 , 0.501782 , 0.394933 , 0.254679 , 0.537193 , 0.540488 , 0.437122 , 0.448057 , 0.248859 , 0.30003 , 0.37423 , 0.366042 , 0.327786 , 0.36401 , 0.379153 , 0.257789 , 0.347525 
 794 , 0.275278 , 0.261501 , 0.313034 , 0.501962 , 0.395358 , 0.254864 , 0.537433 , 0.540702 , 0.437362 , 0.448222 , 0.249046 , 0.300262 , 0.374431 , 0.366204 , 0.328101 , 0.364271 , 0.379436 , 0.257999 , 0.347857 
 795 , 0.275422 , 0.261691 , 0.313217 , 0.502164 , 0.395742 , 0.255061 , 0.537751 , 0.540959 , 0.43744 , 0.448466 , 0.249265 , 0.300574 , 0.374577 , 0.366376 , 0.328359 , 0.364614 , 0.379735 , 0.258243 , 0.34829 
