  time  ,54:24 PM,54:30 PM,54:38 PM,54:44 PM,54:51 PM,55:58 PM,56:05 PM,56:11 PM,56:19 PM,56:27 PM,57:18 PM,57:24 PM,57:30 PM,57:39 PM,57:46 PM,58:37 PM,58:46 PM,58:53 PM,59:01 PM,59:09 PM,00:17 PM,00:25 PM,00:31 PM,00:40 PM,00:47 PM,01:49 PM,01:55 PM,02:01 PM,02:10 PM,02:17 PM,03:02 PM,03:08 PM,03:20 PM,03:34 PM,03:40 PM,04:32 PM,04:39 PM,04:48 PM,04:54 PM,05:01 PM,06:15 PM,06:22 PM,06:29 PM,06:36 PM,06:45 PM,07:59 PM,08:04 PM,08:11 PM,08:22 PM,08:32 PM,09:09 PM,09:15 PM,09:22 PM,09:29 PM,09:36 PM,10:14 PM,10:22 PM,10:28 PM,10:35 PM,10:41 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 500 , 0.050425 , 0.06199 , 0.06338 , 0.121599 , 0.102883 , 0.072509 , 0.074357 , 0.053913 , 0.062595 , 0.083028 , 0.045198 , 0.059418 , 0.049869 , 0.043569 , 0.047226 , 0.079153 , 0.067985 , 0.078188 , 0.050043 , 0.06756 , 0.08996 , 0.102403 , 0.089137 , 0.09764 , 0.105226 , 0.03021 , 0.037868 , 0.037083 , 0.0359 , 0.046016 , 0.038135 , 0.038969 , 0.063342 , 0.080363 , 0.088963 , 0.059407 , 0.072683 , 0.0388 , 0.091301 , 0.070503 , 0.053172 , 0.03777 , 0.052927 , 0.060758 , 0.062028 , 0.071697 , 0.045711 , 0.072177 , 0.040211 , 0.105041 , 0.045176 , 0.05382 , 0.088663 , 0.068737 , 0.058698 , 0.099362 , 0.094261 , 0.099416 , 0.077016 , 0.083279 
 501 , 0.051086 , 0.062972 , 0.064149 , 0.122926 , 0.103951 , 0.073105 , 0.075038 , 0.054486 , 0.063174 , 0.083727 , 0.045781 , 0.060048 , 0.050445 , 0.04416 , 0.047823 , 0.07979 , 0.068572 , 0.078821 , 0.050544 , 0.068162 , 0.090866 , 0.103573 , 0.090056 , 0.098793 , 0.106409 , 0.030659 , 0.038395 , 0.037585 , 0.036484 , 0.046613 , 0.038669 , 0.03949 , 0.063919 , 0.081071 , 0.0897 , 0.060097 , 0.073412 , 0.039326 , 0.092103 , 0.071211 , 0.053621 , 0.038351 , 0.053495 , 0.061411 , 0.062769 , 0.072405 , 0.046328 , 0.072947 , 0.040777 , 0.105922 , 0.045687 , 0.054354 , 0.089437 , 0.069311 , 0.059287 , 0.100151 , 0.095065 , 0.100195 , 0.077847 , 0.084082 
 502 , 0.05174 , 0.063949 , 0.064912 , 0.124258 , 0.105015 , 0.073705 , 0.075724 , 0.055056 , 0.063757 , 0.08443 , 0.046361 , 0.060677 , 0.05102 , 0.044756 , 0.048424 , 0.080431 , 0.069163 , 0.079458 , 0.051042 , 0.068756 , 0.091766 , 0.104734 , 0.090969 , 0.099938 , 0.107588 , 0.031106 , 0.038921 , 0.038085 , 0.037073 , 0.047214 , 0.039207 , 0.040009 , 0.064499 , 0.081784 , 0.090435 , 0.060787 , 0.07414 , 0.039855 , 0.092899 , 0.071918 , 0.054066 , 0.038932 , 0.054066 , 0.062068 , 0.063504 , 0.073117 , 0.046939 , 0.073716 , 0.041346 , 0.106802 , 0.046202 , 0.054897 , 0.09021 , 0.069883 , 0.059874 , 0.100945 , 0.095874 , 0.100972 , 0.078672 , 0.084886 
 503 , 0.052398 , 0.064933 , 0.065679 , 0.125591 , 0.106084 , 0.074303 , 0.076413 , 0.05563 , 0.064342 , 0.08513 , 0.046946 , 0.061309 , 0.051597 , 0.045349 , 0.049018 , 0.08107 , 0.06975 , 0.080092 , 0.051542 , 0.069358 , 0.092671 , 0.105902 , 0.091887 , 0.10109 , 0.108769 , 0.031555 , 0.039449 , 0.038588 , 0.037654 , 0.047819 , 0.039742 , 0.040527 , 0.065077 , 0.08249 , 0.091168 , 0.061481 , 0.074866 , 0.040383 , 0.093699 , 0.072623 , 0.054514 , 0.039516 , 0.054636 , 0.062724 , 0.064243 , 0.073827 , 0.047554 , 0.074485 , 0.041913 , 0.107681 , 0.046719 , 0.055431 , 0.090986 , 0.070458 , 0.060464 , 0.101731 , 0.096682 , 0.101753 , 0.079501 , 0.085694 
 504 , 0.053272 , 0.066268 , 0.066652 , 0.127253 , 0.107434 , 0.075069 , 0.077286 , 0.056373 , 0.065074 , 0.086076 , 0.047677 , 0.062185 , 0.052339 , 0.046116 , 0.0498 , 0.081909 , 0.07048 , 0.080864 , 0.052222 , 0.070085 , 0.093799 , 0.107345 , 0.093021 , 0.102528 , 0.110179 , 0.03217 , 0.040182 , 0.039282 , 0.038382 , 0.048633 , 0.040443 , 0.041227 , 0.065796 , 0.083392 , 0.092077 , 0.062346 , 0.075814 , 0.041038 , 0.094721 , 0.073547 , 0.055117 , 0.040343 , 0.055406 , 0.063557 , 0.065163 , 0.074769 , 0.0483 , 0.075586 , 0.042605 , 0.108795 , 0.047433 , 0.056078 , 0.091916 , 0.071169 , 0.061284 , 0.102772 , 0.097705 , 0.102833 , 0.080525 , 0.086721 
 505 , 0.054184 , 0.067656 , 0.067656 , 0.128971 , 0.108833 , 0.07586 , 0.078192 , 0.057137 , 0.065833 , 0.087062 , 0.04843 , 0.063093 , 0.05311 , 0.046914 , 0.050611 , 0.082789 , 0.071224 , 0.081659 , 0.052937 , 0.070833 , 0.094964 , 0.108838 , 0.094192 , 0.104023 , 0.111629 , 0.03281 , 0.040953 , 0.040008 , 0.03913 , 0.049481 , 0.041176 , 0.041954 , 0.066538 , 0.084327 , 0.093017 , 0.063238 , 0.076805 , 0.041713 , 0.095786 , 0.074518 , 0.05575 , 0.04121 , 0.056209 , 0.064418 , 0.066107 , 0.075748 , 0.049056 , 0.076749 , 0.043318 , 0.109951 , 0.048178 , 0.056745 , 0.092866 , 0.071901 , 0.062131 , 0.10385 , 0.098755 , 0.103967 , 0.081581 , 0.087789 
 506 , 0.055092 , 0.069045 , 0.068657 , 0.130689 , 0.110229 , 0.076655 , 0.079098 , 0.057906 , 0.066585 , 0.088047 , 0.049182 , 0.064002 , 0.053876 , 0.047713 , 0.051417 , 0.083662 , 0.071972 , 0.082452 , 0.053646 , 0.071584 , 0.09613 , 0.110336 , 0.095364 , 0.105512 , 0.113077 , 0.033445 , 0.041724 , 0.040739 , 0.039872 , 0.05033 , 0.041904 , 0.042681 , 0.067278 , 0.085255 , 0.093957 , 0.064137 , 0.077792 , 0.042388 , 0.09685 , 0.075484 , 0.056381 , 0.042079 , 0.057011 , 0.065274 , 0.067053 , 0.076728 , 0.049818 , 0.077916 , 0.044032 , 0.111107 , 0.048923 , 0.057411 , 0.093816 , 0.072636 , 0.062978 , 0.104927 , 0.099811 , 0.105102 , 0.082632 , 0.088858 
 507 , 0.056026 , 0.070446 , 0.069681 , 0.13235 , 0.111559 , 0.077418 , 0.08 , 0.058671 , 0.067325 , 0.088983 , 0.04996 , 0.064918 , 0.054661 , 0.048544 , 0.052271 , 0.084458 , 0.072688 , 0.083183 , 0.054349 , 0.072286 , 0.097241 , 0.11178 , 0.096482 , 0.106954 , 0.114476 , 0.034141 , 0.042535 , 0.041498 , 0.040671 , 0.051217 , 0.042659 , 0.043441 , 0.067971 , 0.086106 , 0.094828 , 0.065048 , 0.078766 , 0.043112 , 0.097864 , 0.076427 , 0.056983 , 0.042954 , 0.057787 , 0.066124 , 0.067965 , 0.077695 , 0.050634 , 0.079021 , 0.044789 , 0.11221 , 0.049677 , 0.058087 , 0.094715 , 0.073345 , 0.063825 , 0.10594 , 0.100815 , 0.106144 , 0.083687 , 0.089878 
 508 , 0.05698 , 0.071863 , 0.070741 , 0.133964 , 0.112833 , 0.078163 , 0.080914 , 0.059441 , 0.068047 , 0.089862 , 0.050755 , 0.065826 , 0.055471 , 0.049411 , 0.053175 , 0.085186 , 0.073373 , 0.083853 , 0.055038 , 0.07294 , 0.098303 , 0.113174 , 0.097551 , 0.108339 , 0.115812 , 0.034898 , 0.043379 , 0.04228 , 0.041522 , 0.052139 , 0.043424 , 0.044227 , 0.068611 , 0.086883 , 0.095632 , 0.065974 , 0.079735 , 0.04388 , 0.098838 , 0.077343 , 0.057556 , 0.043829 , 0.058541 , 0.066965 , 0.068844 , 0.078653 , 0.051495 , 0.080014 , 0.045583 , 0.113254 , 0.050447 , 0.058774 , 0.095563 , 0.074022 , 0.064669 , 0.106886 , 0.101783 , 0.107103 , 0.084736 , 0.090836 
 509 , 0.057942 , 0.073275 , 0.071792 , 0.135582 , 0.114108 , 0.078911 , 0.081821 , 0.06021 , 0.068773 , 0.090739 , 0.051544 , 0.06674 , 0.056281 , 0.050278 , 0.054076 , 0.085911 , 0.07406 , 0.084524 , 0.055731 , 0.073596 , 0.099365 , 0.114566 , 0.09862 , 0.109715 , 0.11715 , 0.03565 , 0.044224 , 0.043061 , 0.042368 , 0.053056 , 0.04419 , 0.045014 , 0.069254 , 0.087657 , 0.096438 , 0.0669 , 0.080698 , 0.044648 , 0.099806 , 0.078264 , 0.058131 , 0.044705 , 0.059288 , 0.067799 , 0.069718 , 0.07961 , 0.052352 , 0.081008 , 0.046383 , 0.114303 , 0.051218 , 0.05946 , 0.096409 , 0.074696 , 0.065514 , 0.107836 , 0.10275 , 0.108065 , 0.085779 , 0.091804 
 510 , 0.058881 , 0.074679 , 0.072796 , 0.137091 , 0.115308 , 0.079592 , 0.082668 , 0.060948 , 0.069438 , 0.091549 , 0.052321 , 0.067618 , 0.057072 , 0.051134 , 0.054964 , 0.086573 , 0.074691 , 0.085139 , 0.056381 , 0.074196 , 0.100344 , 0.11589 , 0.099607 , 0.111017 , 0.118395 , 0.036407 , 0.045069 , 0.043837 , 0.043215 , 0.053962 , 0.044948 , 0.045783 , 0.069841 , 0.088382 , 0.097159 , 0.067779 , 0.081614 , 0.045397 , 0.100702 , 0.079143 , 0.058662 , 0.045576 , 0.06001 , 0.068586 , 0.070544 , 0.080514 , 0.053196 , 0.08196 , 0.047177 , 0.115268 , 0.051958 , 0.060096 , 0.097177 , 0.075302 , 0.066328 , 0.108696 , 0.103639 , 0.108938 , 0.086769 , 0.092707 
 511 , 0.059735 , 0.076027 , 0.073536 , 0.138046 , 0.116096 , 0.079908 , 0.083161 , 0.061517 , 0.069799 , 0.091984 , 0.052999 , 0.068305 , 0.057763 , 0.05195 , 0.055756 , 0.086904 , 0.075018 , 0.085433 , 0.056811 , 0.074499 , 0.100871 , 0.116812 , 0.100168 , 0.111904 , 0.119199 , 0.037192 , 0.045906 , 0.044573 , 0.044054 , 0.054798 , 0.045675 , 0.046477 , 0.070168 , 0.088789 , 0.097434 , 0.068426 , 0.082227 , 0.046067 , 0.101206 , 0.079816 , 0.058957 , 0.046402 , 0.060566 , 0.069112 , 0.071119 , 0.081148 , 0.053928 , 0.082774 , 0.047965 , 0.115797 , 0.052584 , 0.060479 , 0.097532 , 0.075548 , 0.066961 , 0.109101 , 0.104124 , 0.109378 , 0.087498 , 0.093328 
 512 , 0.060584 , 0.07738 , 0.074275 , 0.139003 , 0.116879 , 0.08022 , 0.083655 , 0.06209 , 0.070165 , 0.092417 , 0.053675 , 0.068988 , 0.058454 , 0.052763 , 0.056543 , 0.087233 , 0.075349 , 0.085727 , 0.057236 , 0.074795 , 0.101404 , 0.117739 , 0.100728 , 0.112786 , 0.120001 , 0.037974 , 0.046736 , 0.045305 , 0.044895 , 0.055637 , 0.046407 , 0.047164 , 0.070489 , 0.089196 , 0.097715 , 0.069074 , 0.082841 , 0.046736 , 0.10171 , 0.080492 , 0.05925 , 0.047227 , 0.061126 , 0.06964 , 0.071689 , 0.081779 , 0.054656 , 0.083597 , 0.048751 , 0.11633 , 0.053201 , 0.060861 , 0.097883 , 0.075793 , 0.067597 , 0.109514 , 0.104613 , 0.109819 , 0.088232 , 0.093952 
 513 , 0.06144 , 0.078731 , 0.07501 , 0.139962 , 0.117668 , 0.080533 , 0.08415 , 0.062659 , 0.070527 , 0.09285 , 0.054345 , 0.069678 , 0.059146 , 0.053571 , 0.057338 , 0.087564 , 0.07568 , 0.086021 , 0.057661 , 0.075097 , 0.101937 , 0.118662 , 0.10129 , 0.113671 , 0.120805 , 0.038753 , 0.047569 , 0.046044 , 0.045737 , 0.056477 , 0.047136 , 0.047852 , 0.07081 , 0.089609 , 0.097991 , 0.069718 , 0.08345 , 0.047401 , 0.102209 , 0.081169 , 0.059551 , 0.048048 , 0.061682 , 0.070169 , 0.07226 , 0.082411 , 0.055391 , 0.084421 , 0.049545 , 0.11686 , 0.053825 , 0.061243 , 0.09824 , 0.076038 , 0.068228 , 0.109921 , 0.105097 , 0.110256 , 0.088962 , 0.094571 
 514 , 0.062317 , 0.080279 , 0.075809 , 0.140965 , 0.118371 , 0.080846 , 0.084657 , 0.063306 , 0.070939 , 0.093267 , 0.055117 , 0.070419 , 0.059906 , 0.054527 , 0.058246 , 0.087826 , 0.075971 , 0.086276 , 0.058142 , 0.075381 , 0.102491 , 0.119545 , 0.10189 , 0.114629 , 0.121615 , 0.039677 , 0.048496 , 0.046917 , 0.046732 , 0.057413 , 0.047952 , 0.048623 , 0.071084 , 0.089867 , 0.098246 , 0.070483 , 0.084101 , 0.048172 , 0.102653 , 0.081852 , 0.059853 , 0.04901 , 0.062305 , 0.070743 , 0.0729 , 0.083107 , 0.056228 , 0.08531 , 0.050439 , 0.117376 , 0.054516 , 0.061629 , 0.098524 , 0.076283 , 0.068881 , 0.110304 , 0.10555 , 0.110691 , 0.089728 , 0.095216 
 515 , 0.063206 , 0.08187 , 0.076625 , 0.141984 , 0.119053 , 0.081163 , 0.085164 , 0.06397 , 0.071357 , 0.093685 , 0.055905 , 0.071177 , 0.060681 , 0.055518 , 0.059176 , 0.08807 , 0.076248 , 0.086518 , 0.058626 , 0.075658 , 0.103058 , 0.120431 , 0.102496 , 0.115614 , 0.122417 , 0.040622 , 0.049445 , 0.047824 , 0.047766 , 0.058377 , 0.048785 , 0.049416 , 0.071333 , 0.090096 , 0.098502 , 0.071264 , 0.084753 , 0.04897 , 0.103087 , 0.082535 , 0.06016 , 0.050006 , 0.062945 , 0.071316 , 0.073556 , 0.083815 , 0.057086 , 0.086211 , 0.051361 , 0.11789 , 0.055222 , 0.062001 , 0.098785 , 0.076521 , 0.069527 , 0.110676 , 0.105999 , 0.111128 , 0.09049 , 0.095856 
 516 , 0.06409 , 0.083464 , 0.077442 , 0.142998 , 0.11973 , 0.081476 , 0.085677 , 0.064635 , 0.071774 , 0.094098 , 0.056695 , 0.071931 , 0.061459 , 0.05651 , 0.060109 , 0.088308 , 0.076527 , 0.086755 , 0.059112 , 0.07593 , 0.10362 , 0.121307 , 0.103104 , 0.116595 , 0.123213 , 0.04157 , 0.050396 , 0.048727 , 0.048796 , 0.059338 , 0.049625 , 0.050199 , 0.071589 , 0.090319 , 0.098752 , 0.072053 , 0.085399 , 0.049764 , 0.103515 , 0.08322 , 0.060468 , 0.051004 , 0.06358 , 0.07189 , 0.074209 , 0.084518 , 0.057947 , 0.087115 , 0.052279 , 0.118403 , 0.05593 , 0.06238 , 0.099047 , 0.076758 , 0.070169 , 0.111055 , 0.106448 , 0.111559 , 0.091258 , 0.096497 
 517 , 0.065224 , 0.085322 , 0.078475 , 0.144309 , 0.120692 , 0.081983 , 0.086402 , 0.065456 , 0.072355 , 0.09474 , 0.057692 , 0.072941 , 0.062448 , 0.057698 , 0.061246 , 0.088753 , 0.07696 , 0.087157 , 0.059754 , 0.076361 , 0.104409 , 0.122503 , 0.103933 , 0.117841 , 0.124321 , 0.04271 , 0.051566 , 0.0498 , 0.050004 , 0.06052 , 0.050648 , 0.051177 , 0.072006 , 0.090786 , 0.0992 , 0.073034 , 0.086268 , 0.050718 , 0.104206 , 0.08416 , 0.060886 , 0.052175 , 0.064388 , 0.072645 , 0.075043 , 0.085444 , 0.059004 , 0.088277 , 0.053401 , 0.119176 , 0.056804 , 0.062889 , 0.099525 , 0.077145 , 0.071002 , 0.111679 , 0.107156 , 0.112219 , 0.092261 , 0.097377 
 518 , 0.066646 , 0.087517 , 0.079787 , 0.145971 , 0.121985 , 0.08272 , 0.087388 , 0.06647 , 0.073137 , 0.095662 , 0.058939 , 0.074259 , 0.063695 , 0.059143 , 0.062643 , 0.089445 , 0.077584 , 0.087757 , 0.060581 , 0.076976 , 0.105478 , 0.124094 , 0.105029 , 0.119414 , 0.125812 , 0.044092 , 0.053008 , 0.051086 , 0.051436 , 0.061989 , 0.051898 , 0.052383 , 0.072629 , 0.091554 , 0.099892 , 0.074259 , 0.087412 , 0.051857 , 0.10521 , 0.085425 , 0.061445 , 0.053563 , 0.065413 , 0.073611 , 0.076111 , 0.08664 , 0.060312 , 0.089767 , 0.054773 , 0.120267 , 0.057881 , 0.063578 , 0.100272 , 0.077718 , 0.072074 , 0.112619 , 0.108195 , 0.113168 , 0.093553 , 0.098554 
 519 , 0.068068 , 0.089715 , 0.081102 , 0.147636 , 0.123279 , 0.083454 , 0.088375 , 0.067486 , 0.073918 , 0.096582 , 0.06019 , 0.075576 , 0.064946 , 0.06059 , 0.064035 , 0.090133 , 0.07821 , 0.088357 , 0.061413 , 0.077592 , 0.106547 , 0.125678 , 0.106124 , 0.120986 , 0.127294 , 0.045469 , 0.054452 , 0.052365 , 0.052865 , 0.063459 , 0.053141 , 0.053594 , 0.073254 , 0.092325 , 0.100591 , 0.075488 , 0.088557 , 0.053 , 0.106218 , 0.086693 , 0.062001 , 0.054952 , 0.066434 , 0.074576 , 0.077181 , 0.08784 , 0.061619 , 0.091255 , 0.056145 , 0.121356 , 0.058962 , 0.06427 , 0.101021 , 0.078298 , 0.073142 , 0.113561 , 0.109234 , 0.114119 , 0.094853 , 0.099727 
 520 , 0.069522 , 0.091964 , 0.08244 , 0.149365 , 0.124634 , 0.084221 , 0.089409 , 0.068534 , 0.074727 , 0.097542 , 0.061465 , 0.076927 , 0.066239 , 0.062074 , 0.065464 , 0.090858 , 0.078874 , 0.089 , 0.062275 , 0.078247 , 0.107651 , 0.127319 , 0.107267 , 0.122623 , 0.128834 , 0.046872 , 0.055923 , 0.053687 , 0.054331 , 0.064961 , 0.054414 , 0.054828 , 0.073905 , 0.093123 , 0.101322 , 0.076738 , 0.089734 , 0.054166 , 0.107267 , 0.087989 , 0.062595 , 0.056372 , 0.067493 , 0.075573 , 0.078282 , 0.089071 , 0.062956 , 0.092786 , 0.057543 , 0.122498 , 0.060069 , 0.064985 , 0.101813 , 0.078903 , 0.074248 , 0.114548 , 0.110307 , 0.115116 , 0.096199 , 0.100943 
 521 , 0.071255 , 0.094731 , 0.084095 , 0.151724 , 0.126504 , 0.085283 , 0.090808 , 0.069887 , 0.075817 , 0.098906 , 0.063001 , 0.078606 , 0.067862 , 0.063927 , 0.067253 , 0.091883 , 0.079879 , 0.090091 , 0.063437 , 0.079204 , 0.109119 , 0.129466 , 0.108814 , 0.124808 , 0.130852 , 0.048489 , 0.057668 , 0.055309 , 0.056133 , 0.066805 , 0.055924 , 0.05633 , 0.07485 , 0.0942 , 0.102406 , 0.07826 , 0.091244 , 0.055542 , 0.108677 , 0.089577 , 0.063485 , 0.05808 , 0.0688 , 0.076863 , 0.079687 , 0.090664 , 0.064584 , 0.094708 , 0.059221 , 0.124121 , 0.061436 , 0.065957 , 0.102973 , 0.079807 , 0.075668 , 0.115933 , 0.111764 , 0.116548 , 0.097998 , 0.102543 
 522 , 0.072986 , 0.097493 , 0.085746 , 0.154086 , 0.128378 , 0.086343 , 0.092214 , 0.071242 , 0.076907 , 0.100275 , 0.064533 , 0.080286 , 0.069486 , 0.065782 , 0.06904 , 0.092914 , 0.080877 , 0.091182 , 0.064605 , 0.080159 , 0.110586 , 0.131606 , 0.110368 , 0.126996 , 0.132879 , 0.050107 , 0.059411 , 0.056937 , 0.057932 , 0.068648 , 0.057426 , 0.057836 , 0.075791 , 0.095279 , 0.103484 , 0.079779 , 0.092757 , 0.056919 , 0.110085 , 0.091164 , 0.06437 , 0.059785 , 0.070102 , 0.07815 , 0.081094 , 0.092256 , 0.06621 , 0.096624 , 0.060895 , 0.125747 , 0.062807 , 0.066922 , 0.10413 , 0.080708 , 0.077088 , 0.117325 , 0.113216 , 0.11797 , 0.099798 , 0.104148 
 523 , 0.074719 , 0.100255 , 0.087402 , 0.156453 , 0.130252 , 0.087402 , 0.093618 , 0.072598 , 0.078004 , 0.101638 , 0.066071 , 0.081965 , 0.071117 , 0.067637 , 0.070824 , 0.093947 , 0.081886 , 0.092277 , 0.065766 , 0.081118 , 0.112054 , 0.13375 , 0.11192 , 0.12918 , 0.134902 , 0.051724 , 0.061152 , 0.058562 , 0.059732 , 0.070489 , 0.058934 , 0.059336 , 0.076736 , 0.096354 , 0.10457 , 0.081301 , 0.09427 , 0.058294 , 0.111499 , 0.092753 , 0.06526 , 0.061488 , 0.07141 , 0.079436 , 0.082502 , 0.093844 , 0.067838 , 0.098542 , 0.062572 , 0.12737 , 0.064175 , 0.067893 , 0.105295 , 0.081606 , 0.078504 , 0.118715 , 0.114675 , 0.119398 , 0.101596 , 0.105758 
 524 , 0.076479 , 0.103003 , 0.089113 , 0.158875 , 0.132155 , 0.088497 , 0.095017 , 0.073998 , 0.079121 , 0.10299 , 0.067675 , 0.083714 , 0.072785 , 0.069504 , 0.07265 , 0.095011 , 0.082901 , 0.093226 , 0.066893 , 0.082088 , 0.113537 , 0.135923 , 0.113506 , 0.131361 , 0.136926 , 0.053385 , 0.062947 , 0.060207 , 0.061598 , 0.072385 , 0.060484 , 0.060829 , 0.077711 , 0.097455 , 0.105638 , 0.082889 , 0.09583 , 0.059727 , 0.112946 , 0.094457 , 0.06613 , 0.063218 , 0.072754 , 0.080715 , 0.083917 , 0.095448 , 0.069516 , 0.100534 , 0.06432 , 0.129027 , 0.065545 , 0.068839 , 0.10645 , 0.082513 , 0.079927 , 0.120118 , 0.116166 , 0.120845 , 0.103421 , 0.107399 
 525 , 0.078249 , 0.105757 , 0.09084 , 0.161326 , 0.134067 , 0.089608 , 0.096414 , 0.075407 , 0.080246 , 0.104345 , 0.069292 , 0.08549 , 0.07448 , 0.071382 , 0.074492 , 0.096084 , 0.083923 , 0.094131 , 0.06801 , 0.083058 , 0.115038 , 0.138098 , 0.1151 , 0.133538 , 0.138938 , 0.055071 , 0.064763 , 0.061858 , 0.063482 , 0.074293 , 0.062038 , 0.062325 , 0.078691 , 0.098572 , 0.106709 , 0.084501 , 0.097403 , 0.06118 , 0.114404 , 0.096196 , 0.066996 , 0.064962 , 0.074113 , 0.081994 , 0.085335 , 0.097048 , 0.071201 , 0.102541 , 0.066094 , 0.130683 , 0.066915 , 0.069771 , 0.107611 , 0.083412 , 0.081353 , 0.121526 , 0.117663 , 0.122298 , 0.105247 , 0.109054 
 526 , 0.080014 , 0.108508 , 0.09257 , 0.163774 , 0.135984 , 0.09071 , 0.097812 , 0.076809 , 0.081372 , 0.105699 , 0.070914 , 0.087266 , 0.076168 , 0.073265 , 0.076331 , 0.097158 , 0.084947 , 0.095034 , 0.069129 , 0.08403 , 0.11654 , 0.140276 , 0.116697 , 0.13572 , 0.140955 , 0.056755 , 0.066578 , 0.063511 , 0.065359 , 0.076199 , 0.063599 , 0.063813 , 0.079675 , 0.099685 , 0.107773 , 0.08611 , 0.098981 , 0.062631 , 0.115861 , 0.097931 , 0.067854 , 0.066697 , 0.07547 , 0.083269 , 0.086757 , 0.098654 , 0.072894 , 0.104555 , 0.067872 , 0.132339 , 0.068281 , 0.0707 , 0.108766 , 0.084319 , 0.082779 , 0.122937 , 0.119166 , 0.123754 , 0.107075 , 0.110708 
 527 , 0.081761 , 0.111217 , 0.094248 , 0.166181 , 0.137867 , 0.091797 , 0.099199 , 0.078186 , 0.082491 , 0.107033 , 0.072505 , 0.089036 , 0.077837 , 0.075126 , 0.07818 , 0.098209 , 0.08595 , 0.095949 , 0.070251 , 0.084998 , 0.118029 , 0.142451 , 0.11827 , 0.137874 , 0.142965 , 0.058418 , 0.068359 , 0.065153 , 0.06721 , 0.07811 , 0.065121 , 0.06528 , 0.080637 , 0.100774 , 0.108849 , 0.087677 , 0.10052 , 0.064074 , 0.117286 , 0.099644 , 0.068702 , 0.068416 , 0.076809 , 0.084547 , 0.088141 , 0.100247 , 0.074574 , 0.106551 , 0.06961 , 0.133963 , 0.069642 , 0.071635 , 0.109909 , 0.085201 , 0.084192 , 0.124333 , 0.120644 , 0.125202 , 0.108881 , 0.112341 
 528 , 0.083462 , 0.113859 , 0.095853 , 0.168507 , 0.139706 , 0.092853 , 0.100558 , 0.07952 , 0.083597 , 0.10834 , 0.074039 , 0.09077 , 0.079455 , 0.076949 , 0.08002 , 0.099218 , 0.086923 , 0.096866 , 0.071379 , 0.085955 , 0.119488 , 0.14459 , 0.119783 , 0.139962 , 0.144969 , 0.060052 , 0.07009 , 0.066776 , 0.068994 , 0.08002 , 0.06659 , 0.066712 , 0.081577 , 0.101795 , 0.109936 , 0.089186 , 0.101988 , 0.065494 , 0.118648 , 0.101302 , 0.06952 , 0.07009 , 0.078096 , 0.085834 , 0.089462 , 0.101802 , 0.076244 , 0.108526 , 0.071282 , 0.135533 , 0.070975 , 0.07259 , 0.111033 , 0.086052 , 0.085552 , 0.125693 , 0.122084 , 0.126629 , 0.110667 , 0.113924 
 529 , 0.085162 , 0.116507 , 0.097459 , 0.170828 , 0.141541 , 0.093906 , 0.101912 , 0.080845 , 0.084696 , 0.109652 , 0.075576 , 0.092508 , 0.081084 , 0.078773 , 0.081861 , 0.100222 , 0.087899 , 0.097789 , 0.072508 , 0.086916 , 0.120946 , 0.146732 , 0.12129 , 0.142052 , 0.146971 , 0.061687 , 0.071829 , 0.068398 , 0.070774 , 0.081925 , 0.068055 , 0.068146 , 0.082514 , 0.102818 , 0.111018 , 0.090695 , 0.103459 , 0.066916 , 0.120014 , 0.10296 , 0.070334 , 0.071771 , 0.079388 , 0.087123 , 0.090792 , 0.103361 , 0.077913 , 0.110494 , 0.072961 , 0.137101 , 0.072308 , 0.073537 , 0.112164 , 0.086903 , 0.086916 , 0.127063 , 0.123529 , 0.128059 , 0.112448 , 0.11551 
 530 , 0.086851 , 0.119149 , 0.099057 , 0.173147 , 0.143365 , 0.09496 , 0.103271 , 0.082173 , 0.085799 , 0.110956 , 0.077115 , 0.094241 , 0.082696 , 0.080592 , 0.083695 , 0.101226 , 0.08887 , 0.098704 , 0.073633 , 0.087871 , 0.122403 , 0.148866 , 0.122802 , 0.144136 , 0.148971 , 0.063309 , 0.073554 , 0.070013 , 0.072555 , 0.083826 , 0.06951 , 0.069575 , 0.083447 , 0.103833 , 0.112092 , 0.092203 , 0.104918 , 0.068334 , 0.121371 , 0.104611 , 0.07115 , 0.073443 , 0.08067 , 0.0884 , 0.092111 , 0.104918 , 0.079572 , 0.112458 , 0.074632 , 0.138667 , 0.073639 , 0.074482 , 0.113288 , 0.087753 , 0.088276 , 0.128421 , 0.124958 , 0.129486 , 0.114223 , 0.117091 
