 310 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000137 , 0 , 0 , 0 
 311 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000016 , 0 , 0 , 0 
 312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 313 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 314 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 315 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1051 , 0.20035 , 0.18675 , 0.244834 , 0.190909 , 0.202332 , 0.240293 , 0.219356 , 0.17795 , 0.315546 , 0.210498 , 0.260525 , 0.215587 , 0.232949 , 0.162764 , 0.275588 , 0.313744 , 0.253829 , 0.284143 , 0.268381 , 0.317571 , 0.194347 , 0.242492 , 0.276907 , 0.180314 , 0.312338 , 0.278168 , 0.167953 , 0.227897 , 0.1277 , 0.257065 , 0.307798 , 0.303596 , 0.229576 , 0.209057 , 0.222607 
 1052 , 0.210559 , 0.196348 , 0.262769 , 0.195861 , 0.203861 , 0.238487 , 0.224985 , 0.176227 , 0.305395 , 0.216798 , 0.262418 , 0.224755 , 0.235041 , 0.165519 , 0.27602 , 0.315158 , 0.257454 , 0.283971 , 0.273534 , 0.317192 , 0.19922 , 0.238752 , 0.277288 , 0.185847 , 0.311139 , 0.281807 , 0.174709 , 0.23752 , 0.128809 , 0.254947 , 0.302386 , 0.302673 , 0.2304 , 0.21323 , 0.224877 
 1053 , 0.222932 , 0.202858 , 0.274864 , 0.198482 , 0.205596 , 0.232183 , 0.231547 , 0.174647 , 0.295489 , 0.22462 , 0.26196 , 0.236251 , 0.238603 , 0.167655 , 0.27397 , 0.316622 , 0.260365 , 0.283522 , 0.278346 , 0.320254 , 0.204538 , 0.237095 , 0.280347 , 0.191326 , 0.312561 , 0.283329 , 0.180652 , 0.243965 , 0.129972 , 0.247997 , 0.298921 , 0.301695 , 0.232334 , 0.216705 , 0.22665 
 1054 , 0.236878 , 0.208351 , 0.284914 , 0.200319 , 0.207479 , 0.224151 , 0.23875 , 0.173056 , 0.285264 , 0.233498 , 0.260582 , 0.249291 , 0.242916 , 0.169655 , 0.270922 , 0.318157 , 0.263126 , 0.282949 , 0.283249 , 0.324789 , 0.210252 , 0.236099 , 0.284599 , 0.197017 , 0.31502 , 0.284121 , 0.186498 , 0.249362 , 0.131209 , 0.239193 , 0.295983 , 0.300657 , 0.23477 , 0.220056 , 0.228296 
 1055 , 0.239816 , 0.213393 , 0.275471 , 0.193046 , 0.20449 , 0.210437 , 0.235686 , 0.167683 , 0.27185 , 0.226168 , 0.265788 , 0.247008 , 0.240882 , 0.162924 , 0.270891 , 0.312171 , 0.260213 , 0.28096 , 0.284739 , 0.326563 , 0.206594 , 0.230462 , 0.287924 , 0.19397 , 0.311004 , 0.279214 , 0.18531 , 0.245498 , 0.125723 , 0.231271 , 0.29395 , 0.293241 , 0.232466 , 0.216721 , 0.226469 
 1056 , 0.235986 , 0.218028 , 0.260519 , 0.182345 , 0.199545 , 0.195858 , 0.228876 , 0.159929 , 0.256406 , 0.20968 , 0.271965 , 0.237722 , 0.234271 , 0.151977 , 0.271561 , 0.304717 , 0.2557 , 0.277461 , 0.28246 , 0.324237 , 0.199193 , 0.221284 , 0.287689 , 0.186998 , 0.301504 , 0.273081 , 0.181286 , 0.238622 , 0.117582 , 0.225224 , 0.290786 , 0.283173 , 0.2274 , 0.211337 , 0.224122 
 1057 , 0.228195 , 0.2224 , 0.245895 , 0.170838 , 0.194013 , 0.181963 , 0.221328 , 0.150733 , 0.239538 , 0.18872 , 0.27676 , 0.225804 , 0.224572 , 0.139251 , 0.271905 , 0.298163 , 0.251333 , 0.272649 , 0.276913 , 0.317897 , 0.190747 , 0.20962 , 0.283372 , 0.178587 , 0.287914 , 0.267509 , 0.176466 , 0.231519 , 0.108678 , 0.221007 , 0.285829 , 0.272131 , 0.220789 , 0.205888 , 0.222443 
 1058 , 0.220566 , 0.218336 , 0.232076 , 0.159437 , 0.182185 , 0.174443 , 0.211256 , 0.140501 , 0.231038 , 0.171433 , 0.277065 , 0.210468 , 0.214641 , 0.12693 , 0.264833 , 0.292512 , 0.248186 , 0.267232 , 0.266886 , 0.309851 , 0.182657 , 0.201026 , 0.278765 , 0.169924 , 0.275519 , 0.260248 , 0.169608 , 0.223473 , 0.103115 , 0.217026 , 0.279891 , 0.266298 , 0.215112 , 0.200224 , 0.219417 
 1059 , 0.214605 , 0.205928 , 0.219616 , 0.148936 , 0.163703 , 0.174738 , 0.199033 , 0.129964 , 0.233282 , 0.159217 , 0.273142 , 0.192484 , 0.205522 , 0.115721 , 0.248914 , 0.287902 , 0.24652 , 0.261974 , 0.253563 , 0.300748 , 0.175389 , 0.196904 , 0.274842 , 0.161774 , 0.265958 , 0.251272 , 0.161198 , 0.215559 , 0.101589 , 0.213778 , 0.274251 , 0.266601 , 0.211501 , 0.194199 , 0.215478 
 1060 , 0.215789 , 0.197979 , 0.207555 , 0.140997 , 0.146112 , 0.176676 , 0.189063 , 0.122461 , 0.241488 , 0.150706 , 0.273328 , 0.178276 , 0.200841 , 0.106243 , 0.230238 , 0.2822 , 0.244731 , 0.260523 , 0.247439 , 0.295204 , 0.16922 , 0.197304 , 0.275794 , 0.156555 , 0.263194 , 0.24242 , 0.155696 , 0.212883 , 0.10052 , 0.212362 , 0.275346 , 0.266621 , 0.212626 , 0.186722 , 0.214321 
 1061 , 0.217121 , 0.190475 , 0.197315 , 0.135076 , 0.131602 , 0.178017 , 0.179304 , 0.117944 , 0.250011 , 0.14483 , 0.271489 , 0.166621 , 0.199743 , 0.09752 , 0.213037 , 0.27662 , 0.243062 , 0.25898 , 0.242728 , 0.291215 , 0.164709 , 0.199561 , 0.27577 , 0.15175 , 0.262207 , 0.235525 , 0.151241 , 0.210653 , 0.099991 , 0.211219 , 0.277696 , 0.267179 , 0.214061 , 0.180954 , 0.21364 
 1062 , 0.218463 , 0.18737 , 0.197377 , 0.13997 , 0.136028 , 0.176356 , 0.17392 , 0.128442 , 0.256455 , 0.152213 , 0.261377 , 0.17147 , 0.214563 , 0.095028 , 0.204277 , 0.272884 , 0.242291 , 0.257405 , 0.245734 , 0.294769 , 0.168256 , 0.20912 , 0.271569 , 0.15022 , 0.269162 , 0.238334 , 0.152827 , 0.211027 , 0.101892 , 0.211527 , 0.284562 , 0.269834 , 0.216227 , 0.183534 , 0.215198 
 1063 , 0.208647 , 0.176554 , 0.202221 , 0.140129 , 0.135669 , 0.172251 , 0.15796 , 0.133332 , 0.252232 , 0.153308 , 0.244274 , 0.167178 , 0.223786 , 0.088216 , 0.195582 , 0.261949 , 0.237699 , 0.250351 , 0.24057 , 0.292803 , 0.171545 , 0.211532 , 0.261037 , 0.142743 , 0.270319 , 0.239009 , 0.148955 , 0.204195 , 0.102243 , 0.206759 , 0.278369 , 0.267513 , 0.209858 , 0.182744 , 0.210685 
 1064 , 0.197235 , 0.164525 , 0.208442 , 0.139576 , 0.13457 , 0.167558 , 0.140936 , 0.137376 , 0.246342 , 0.153489 , 0.225836 , 0.161506 , 0.232337 , 0.080792 , 0.186633 , 0.249881 , 0.232408 , 0.242262 , 0.234067 , 0.289981 , 0.174977 , 0.212906 , 0.249354 , 0.134385 , 0.270629 , 0.239393 , 0.144225 , 0.196117 , 0.102366 , 0.201079 , 0.270202 , 0.26442 , 0.202226 , 0.181463 , 0.205145 
 1065 , 0.179766 , 0.15393 , 0.212989 , 0.132448 , 0.130071 , 0.170495 , 0.135488 , 0.134846 , 0.243699 , 0.142461 , 0.211604 , 0.151561 , 0.216222 , 0.084437 , 0.182885 , 0.238061 , 0.222788 , 0.231745 , 0.226342 , 0.276986 , 0.168275 , 0.20092 , 0.240701 , 0.119323 , 0.268721 , 0.229197 , 0.136252 , 0.189051 , 0.09525 , 0.193597 , 0.257673 , 0.251685 , 0.181001 , 0.175876 , 0.204303 
 1066 , 0.165833 , 0.147666 , 0.205816 , 0.126086 , 0.124767 , 0.174286 , 0.134816 , 0.13399 , 0.246042 , 0.133362 , 0.199823 , 0.142428 , 0.200371 , 0.090806 , 0.180508 , 0.229414 , 0.215609 , 0.222829 , 0.22213 , 0.265107 , 0.159248 , 0.190415 , 0.236955 , 0.105046 , 0.26604 , 0.22017 , 0.129243 , 0.183822 , 0.088027 , 0.185504 , 0.247332 , 0.238836 , 0.160517 , 0.173231 , 0.205745 
 1067 , 0.153896 , 0.144112 , 0.190614 , 0.120428 , 0.119044 , 0.178325 , 0.136868 , 0.13476 , 0.252166 , 0.125827 , 0.189046 , 0.133852 , 0.185506 , 0.098851 , 0.178737 , 0.222678 , 0.210212 , 0.214894 , 0.22045 , 0.254259 , 0.149022 , 0.181334 , 0.236549 , 0.091068 , 0.262865 , 0.212312 , 0.122847 , 0.179688 , 0.080893 , 0.176928 , 0.238465 , 0.22619 , 0.140508 , 0.17294 , 0.208651 
 1068 , 0.153134 , 0.137974 , 0.181243 , 0.117975 , 0.113341 , 0.180478 , 0.142988 , 0.130425 , 0.247769 , 0.123242 , 0.184824 , 0.138634 , 0.175127 , 0.096924 , 0.179846 , 0.218424 , 0.207119 , 0.214035 , 0.222693 , 0.244995 , 0.145073 , 0.17809 , 0.240424 , 0.085253 , 0.257269 , 0.21136 , 0.119218 , 0.181194 , 0.077333 , 0.167845 , 0.235803 , 0.218642 , 0.134182 , 0.169039 , 0.21202 
 1069 , 0.158684 , 0.127615 , 0.177961 , 0.118025 , 0.108977 , 0.181037 , 0.152462 , 0.121969 , 0.234557 , 0.123421 , 0.184336 , 0.152781 , 0.166989 , 0.088873 , 0.184134 , 0.214932 , 0.203648 , 0.215536 , 0.225397 , 0.236314 , 0.144371 , 0.178204 , 0.245272 , 0.084429 , 0.250258 , 0.212356 , 0.1164 , 0.18553 , 0.075616 , 0.158864 , 0.237487 , 0.21446 , 0.136851 , 0.162503 , 0.214932 
 1070 , 0.162305 , 0.111463 , 0.18165 , 0.119479 , 0.107645 , 0.180481 , 0.164359 , 0.111235 , 0.216051 , 0.12293 , 0.183095 , 0.171365 , 0.157332 , 0.080596 , 0.192294 , 0.209647 , 0.195662 , 0.212151 , 0.222947 , 0.226599 , 0.142455 , 0.177645 , 0.245418 , 0.083666 , 0.243246 , 0.207586 , 0.111581 , 0.18822 , 0.073064 , 0.150678 , 0.240763 , 0.211113 , 0.141452 , 0.154877 , 0.216038 
 1071 , 0.162647 , 0.104316 , 0.177259 , 0.116071 , 0.106802 , 0.173805 , 0.171731 , 0.099331 , 0.198627 , 0.118681 , 0.185698 , 0.183425 , 0.14936 , 0.068679 , 0.201244 , 0.205878 , 0.189467 , 0.207925 , 0.217998 , 0.220312 , 0.139781 , 0.177842 , 0.241138 , 0.083572 , 0.235521 , 0.201134 , 0.107584 , 0.18714 , 0.069125 , 0.145563 , 0.24361 , 0.207142 , 0.147053 , 0.149539 , 0.214249 
 1072 , 0.156627 , 0.11381 , 0.157461 , 0.102929 , 0.106996 , 0.155983 , 0.168931 , 0.085635 , 0.184008 , 0.107512 , 0.195499 , 0.18089 , 0.145245 , 0.050451 , 0.210847 , 0.205112 , 0.186856 , 0.202306 , 0.208604 , 0.220928 , 0.135808 , 0.179473 , 0.228656 , 0.084761 , 0.226751 , 0.191818 , 0.105146 , 0.179053 , 0.062789 , 0.146621 , 0.245415 , 0.202217 , 0.154139 , 0.14917 , 0.20716 
 1073 , 0.145333 , 0.125349 , 0.133252 , 0.082096 , 0.102175 , 0.138829 , 0.158799 , 0.073492 , 0.166264 , 0.097743 , 0.2033 , 0.169373 , 0.137015 , 0.029624 , 0.210834 , 0.207275 , 0.187714 , 0.204043 , 0.200955 , 0.22284 , 0.134308 , 0.175714 , 0.2153 , 0.085723 , 0.213997 , 0.187755 , 0.104895 , 0.171876 , 0.056658 , 0.145435 , 0.242715 , 0.19822 , 0.155635 , 0.140847 , 0.202311 
 1074 , 0.133612 , 0.135601 , 0.109614 , 0.062694 , 0.095389 , 0.121644 , 0.147205 , 0.060746 , 0.148906 , 0.088009 , 0.209413 , 0.156492 , 0.127823 , 0.010185 , 0.208274 , 0.208761 , 0.188158 , 0.205003 , 0.192856 , 0.22446 , 0.131979 , 0.17121 , 0.201299 , 0.085972 , 0.200798 , 0.182678 , 0.103352 , 0.163844 , 0.050143 , 0.143673 , 0.238863 , 0.193542 , 0.155004 , 0.13165 , 0.1968 
 1075 , 0.113661 , 0.125667 , 0.09248 , 0.04824 , 0.065517 , 0.112452 , 0.120368 , 0.046658 , 0.134841 , 0.087983 , 0.193906 , 0.127021 , 0.107878 , 0.007019 , 0.175917 , 0.201305 , 0.183551 , 0.195917 , 0.182494 , 0.22176 , 0.120735 , 0.157645 , 0.185416 , 0.077434 , 0.181029 , 0.167835 , 0.086719 , 0.149086 , 0.041933 , 0.135297 , 0.221926 , 0.182867 , 0.129536 , 0.109226 , 0.186376 
 1076 , 0.099266 , 0.116072 , 0.076951 , 0.035924 , 0.037008 , 0.103665 , 0.096001 , 0.032451 , 0.126588 , 0.087038 , 0.176604 , 0.100136 , 0.090415 , 0.00388 , 0.146873 , 0.1908 , 0.17822 , 0.185953 , 0.170666 , 0.217886 , 0.109637 , 0.145112 , 0.169175 , 0.068962 , 0.166862 , 0.154592 , 0.070882 , 0.136413 , 0.033584 , 0.12926 , 0.211016 , 0.172365 , 0.106682 , 0.091078 , 0.175541 
 1077 , 0.085481 , 0.106208 , 0.061211 , 0.023499 , 0.006494 , 0.09461 , 0.070388 , 0.017143 , 0.119884 , 0.085687 , 0.158641 , 0.072631 , 0.072576 , 0.00066 , 0.117236 , 0.17899 , 0.172427 , 0.175193 , 0.158132 , 0.213448 , 0.098077 , 0.132776 , 0.152292 , 0.06009 , 0.153895 , 0.141141 , 0.05416 , 0.123633 , 0.024779 , 0.123867 , 0.201754 , 0.161538 , 0.083232 , 0.07316 , 0.164152 
 1078 , 0.080794 , 0.085642 , 0.054642 , 0.021764 , 0.00504 , 0.090393 , 0.055273 , 0.019384 , 0.124684 , 0.083605 , 0.133516 , 0.067471 , 0.072867 , 0 , 0.111876 , 0.169267 , 0.159524 , 0.17044 , 0.145796 , 0.205711 , 0.086629 , 0.121571 , 0.144706 , 0.053956 , 0.144953 , 0.135655 , 0.045413 , 0.118753 , 0.023306 , 0.122394 , 0.202145 , 0.157521 , 0.070207 , 0.065949 , 0.152749 
 1079 , 0.076144 , 0.061106 , 0.049843 , 0.023103 , 0.011687 , 0.086253 , 0.040672 , 0.026663 , 0.129407 , 0.080336 , 0.108209 , 0.067982 , 0.076631 , 0 , 0.111748 , 0.161382 , 0.142415 , 0.164934 , 0.134698 , 0.196673 , 0.073912 , 0.112262 , 0.140107 , 0.047576 , 0.134865 , 0.129212 , 0.037544 , 0.110997 , 0.023451 , 0.121203 , 0.202297 , 0.15429 , 0.058269 , 0.060195 , 0.140698 
 1080 , 0.068315 , 0.034688 , 0.044288 , 0.024806 , 0.018098 , 0.080584 , 0.023998 , 0.034067 , 0.128941 , 0.07586 , 0.083715 , 0.06812 , 0.078197 , 0 , 0.109884 , 0.155009 , 0.122817 , 0.156451 , 0.124779 , 0.187006 , 0.05971 , 0.104604 , 0.136139 , 0.040126 , 0.121901 , 0.118958 , 0.028318 , 0.097766 , 0.02319 , 0.118936 , 0.19815 , 0.149736 , 0.044533 , 0.052821 , 0.127678 
 1081 , 0.054712 , 0.021928 , 0.038197 , 0.023096 , 0.02255 , 0.070891 , 0.017638 , 0.035846 , 0.126538 , 0.062423 , 0.063591 , 0.058785 , 0.069775 , 0 , 0.106894 , 0.146251 , 0.103547 , 0.143877 , 0.11018 , 0.174026 , 0.045459 , 0.091396 , 0.126112 , 0.030927 , 0.110667 , 0.1061 , 0.020199 , 0.081057 , 0.019488 , 0.110337 , 0.186723 , 0.140546 , 0.036347 , 0.047592 , 0.112793 
 1082 , 0.03557 , 0.023307 , 0.031647 , 0.017419 , 0.025265 , 0.057335 , 0.020995 , 0.031824 , 0.122401 , 0.040464 , 0.047894 , 0.039616 , 0.052225 , 0 , 0.102894 , 0.134872 , 0.084797 , 0.127619 , 0.090716 , 0.157061 , 0.031099 , 0.071987 , 0.109653 , 0.020032 , 0.101044 , 0.091086 , 0.013126 , 0.061798 , 0.012532 , 0.09524 , 0.167543 , 0.126725 , 0.033535 , 0.044395 , 0.095572 
 1083 , 0.01594 , 0.024433 , 0.025289 , 0.010439 , 0.028303 , 0.043665 , 0.024448 , 0.027026 , 0.118781 , 0.018075 , 0.030588 , 0.018774 , 0.035292 , 0 , 0.099309 , 0.121818 , 0.067075 , 0.112393 , 0.069661 , 0.135669 , 0.016091 , 0.049617 , 0.091365 , 0.008808 , 0.090463 , 0.077612 , 0.005802 , 0.045453 , 0.005449 , 0.078611 , 0.145048 , 0.112108 , 0.030873 , 0.041087 , 0.075282 
 1084 , 0.004554 , 0.027891 , 0.023323 , 0.008139 , 0.030471 , 0.030456 , 0.028088 , 0.023556 , 0.114378 , 0.005057 , 0.020926 , 0.00988 , 0.023578 , 0.000452 , 0.099507 , 0.113905 , 0.054566 , 0.098502 , 0.055768 , 0.119865 , 0.00808 , 0.035469 , 0.079754 , 0.004612 , 0.083062 , 0.072002 , 0.001122 , 0.033866 , 0.003352 , 0.068606 , 0.127501 , 0.103872 , 0.031717 , 0.039535 , 0.060883 
 1085 , 0.024157 , 0.03875 , 0.037489 , 0.0205 , 0.029681 , 0.020723 , 0.032133 , 0.024603 , 0.107975 , 0.026706 , 0.038959 , 0.03758 , 0.032077 , 0.002417 , 0.112503 , 0.124637 , 0.062336 , 0.091432 , 0.069761 , 0.121433 , 0.02422 , 0.051024 , 0.093647 , 0.023906 , 0.087175 , 0.094991 , 0.005837 , 0.041578 , 0.017136 , 0.081276 , 0.127395 , 0.117859 , 0.044274 , 0.043744 , 0.06547 
 1086 , 0.043181 , 0.050045 , 0.051136 , 0.033685 , 0.030876 , 0.011214 , 0.03788 , 0.026075 , 0.103651 , 0.050024 , 0.057732 , 0.067925 , 0.041696 , 0.004456 , 0.128185 , 0.135893 , 0.068721 , 0.084187 , 0.083455 , 0.13238 , 0.041477 , 0.067968 , 0.104341 , 0.044695 , 0.092846 , 0.118139 , 0.010742 , 0.050516 , 0.032164 , 0.097083 , 0.128881 , 0.134562 , 0.057823 , 0.0497 , 0.073367 
 1087 , 0.061521 , 0.061736 , 0.064667 , 0.04773 , 0.032545 , 0.00046 , 0.04444 , 0.027661 , 0.099475 , 0.075225 , 0.077273 , 0.101536 , 0.052248 , 0.006558 , 0.145301 , 0.147563 , 0.074838 , 0.07664 , 0.09737 , 0.146235 , 0.059969 , 0.086057 , 0.114264 , 0.067303 , 0.099036 , 0.141918 , 0.015852 , 0.060422 , 0.048778 , 0.114558 , 0.13072 , 0.152591 , 0.072166 , 0.056363 , 0.082437 
 1088 , 0.06727 , 0.075917 , 0.059919 , 0.054458 , 0.038707 , 0.001156 , 0.045499 , 0.030737 , 0.108545 , 0.0867 , 0.099113 , 0.116463 , 0.060428 , 0.007432 , 0.164726 , 0.160501 , 0.083043 , 0.087966 , 0.113431 , 0.164638 , 0.068805 , 0.09819 , 0.132432 , 0.079625 , 0.104218 , 0.150211 , 0.018056 , 0.071204 , 0.056727 , 0.130898 , 0.141151 , 0.167053 , 0.088569 , 0.064485 , 0.101127 
 1089 , 0.073674 , 0.087647 , 0.054276 , 0.059738 , 0.043503 , 0.002349 , 0.044573 , 0.034797 , 0.116116 , 0.095342 , 0.120342 , 0.127201 , 0.067114 , 0.008219 , 0.181658 , 0.173184 , 0.092607 , 0.100085 , 0.12963 , 0.176472 , 0.076984 , 0.107358 , 0.151029 , 0.089873 , 0.108442 , 0.155546 , 0.020024 , 0.080941 , 0.062364 , 0.143908 , 0.152375 , 0.180407 , 0.104194 , 0.07227 , 0.118094 
 1090 , 0.08118 , 0.09658 , 0.048585 , 0.063891 , 0.046545 , 0.003345 , 0.042385 , 0.039956 , 0.121763 , 0.10172 , 0.14058 , 0.134567 , 0.072334 , 0.008969 , 0.195935 , 0.185582 , 0.103465 , 0.112181 , 0.14585 , 0.181833 , 0.084922 , 0.113876 , 0.169649 , 0.098317 , 0.111871 , 0.158928 , 0.021867 , 0.089413 , 0.066054 , 0.1536 , 0.164011 , 0.192857 , 0.118728 , 0.079623 , 0.132419 
 1091 , 0.073307 , 0.082956 , 0.042939 , 0.056867 , 0.037491 , 0.009432 , 0.037137 , 0.037317 , 0.11883 , 0.089891 , 0.132491 , 0.113894 , 0.065506 , 0.007368 , 0.174478 , 0.171028 , 0.093348 , 0.114298 , 0.138798 , 0.174485 , 0.07501 , 0.100081 , 0.165305 , 0.085099 , 0.108127 , 0.145575 , 0.021347 , 0.077962 , 0.057293 , 0.140465 , 0.155317 , 0.18544 , 0.109477 , 0.069446 , 0.121204 
 1092 , 0.057335 , 0.061114 , 0.037892 , 0.045305 , 0.023156 , 0.017852 , 0.031115 , 0.029627 , 0.113349 , 0.07081 , 0.112124 , 0.081286 , 0.053395 , 0.004589 , 0.137045 , 0.143501 , 0.071926 , 0.111285 , 0.120017 , 0.164198 , 0.055533 , 0.078659 , 0.151169 , 0.061938 , 0.101625 , 0.127546 , 0.019858 , 0.056372 , 0.044152 , 0.118573 , 0.136257 , 0.168846 , 0.089646 , 0.050521 , 0.099437 
 1093 , 0.040334 , 0.041485 , 0.034109 , 0.034662 , 0.008931 , 0.027854 , 0.026239 , 0.020201 , 0.11116 , 0.053368 , 0.093657 , 0.049631 , 0.041814 , 0.001749 , 0.100697 , 0.115898 , 0.048817 , 0.107506 , 0.100219 , 0.160552 , 0.034752 , 0.059548 , 0.138931 , 0.038884 , 0.096744 , 0.115838 , 0.018721 , 0.033915 , 0.032741 , 0.099838 , 0.11619 , 0.153273 , 0.070796 , 0.03085 , 0.079749 
 1094 , 0.031221 , 0.025803 , 0.033678 , 0.029336 , 0.001526 , 0.035502 , 0.020621 , 0.014874 , 0.108858 , 0.044408 , 0.07653 , 0.031137 , 0.036266 , 0 , 0.076065 , 0.095876 , 0.03377 , 0.102577 , 0.08897 , 0.158746 , 0.022933 , 0.046767 , 0.128616 , 0.024131 , 0.093098 , 0.10637 , 0.019094 , 0.0203 , 0.026718 , 0.087169 , 0.101776 , 0.141017 , 0.05636 , 0.019178 , 0.065411 
 1095 , 0.034862 , 0.017171 , 0.039389 , 0.03321 , 0.005442 , 0.038459 , 0.014194 , 0.016768 , 0.106562 , 0.050622 , 0.063118 , 0.035265 , 0.040676 , 0 , 0.073127 , 0.089367 , 0.031955 , 0.09598 , 0.091243 , 0.16044 , 0.025055 , 0.04556 , 0.121748 , 0.022776 , 0.091879 , 0.102686 , 0.022009 , 0.020264 , 0.031629 , 0.085825 , 0.096763 , 0.135168 , 0.050382 , 0.022264 , 0.06125 
 1096 , 0.039425 , 0.008396 , 0.043196 , 0.037404 , 0.00973 , 0.038746 , 0.006367 , 0.018143 , 0.10364 , 0.053262 , 0.04747 , 0.039321 , 0.043651 , 0 , 0.067977 , 0.081487 , 0.030821 , 0.094189 , 0.093438 , 0.157181 , 0.027418 , 0.043491 , 0.114433 , 0.022297 , 0.089491 , 0.088485 , 0.024686 , 0.020811 , 0.034496 , 0.082829 , 0.091465 , 0.126336 , 0.043028 , 0.02471 , 0.054173 
 1097 , 0.04227 , 0 , 0.045904 , 0.039996 , 0.014032 , 0.037574 , 0.000148 , 0.01868 , 0.099002 , 0.053402 , 0.031905 , 0.041578 , 0.044536 , 0 , 0.061799 , 0.071835 , 0.029194 , 0.089757 , 0.09241 , 0.152091 , 0.028518 , 0.040202 , 0.104869 , 0.021143 , 0.084384 , 0.07359 , 0.026211 , 0.020608 , 0.035736 , 0.077389 , 0.083733 , 0.115399 , 0.03511 , 0.025972 , 0.046316 
 1098 , 0.030106 , 0 , 0.040192 , 0.028497 , 0.016118 , 0.025392 , 0.001318 , 0.012876 , 0.082763 , 0.035846 , 0.02256 , 0.029208 , 0.030294 , 0 , 0.048517 , 0.050176 , 0.024631 , 0.067578 , 0.066928 , 0.133761 , 0.019857 , 0.028249 , 0.079649 , 0.015331 , 0.059673 , 0.050108 , 0.018411 , 0.014578 , 0.024682 , 0.054548 , 0.058338 , 0.090035 , 0.024588 , 0.01806 , 0.031783 
 1099 , 0.016813 , 0 , 0.035516 , 0.015764 , 0.01779 , 0.013946 , 0.002587 , 0.006892 , 0.065642 , 0.020421 , 0.012598 , 0.01618 , 0.01684 , 0 , 0.034973 , 0.028109 , 0.019282 , 0.039459 , 0.041304 , 0.113946 , 0.011061 , 0.015737 , 0.054843 , 0.008492 , 0.032531 , 0.02753 , 0.010175 , 0.007959 , 0.013711 , 0.030026 , 0.032314 , 0.063959 , 0.013403 , 0.009822 , 0.017645 
 1100 , 0.002406 , 0 , 0.030724 , 0.002233 , 0.019299 , 0.001992 , 0.004023 , 0.000943 , 0.047097 , 0.00308 , 0.00181 , 0.0023 , 0.002445 , 0 , 0.020704 , 0.004072 , 0.013533 , 0.010501 , 0.014255 , 0.093327 , 0.001598 , 0.002262 , 0.027528 , 0.001194 , 0.004534 , 0.003927 , 0.001444 , 0.001107 , 0.001973 , 0.004235 , 0.00462 , 0.036432 , 0.001867 , 0.001367 , 0.002541 
 1101 , 0.00366 , 0 , 0.03334 , 0 , 0.014427 , 0 , 0.00496 , 0 , 0.03335 , 0.00122 , 0 , 0 , 0 , 0 , 0.016302 , 0 , 0.021091 , 0.004315 , 0.014245 , 0.088334 , 0 , 0 , 0.022079 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.006251 , 0.037473 , 0 , 0 , 0.002168 
 1102 , 0.008088 , 0 , 0.037409 , 0 , 0.008561 , 0 , 0.00578 , 0 , 0.019626 , 0.002782 , 0 , 0 , 0 , 0 , 0.013754 , 0 , 0.031567 , 0.002534 , 0.01975 , 0.087294 , 0 , 0 , 0.020749 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.01361 , 0.044105 , 0 , 0 , 0.004873 
