MAY26LOF00011.spu,MAY26LOF00010.spu,MAY26LOF00009.spu,
Wavelength,MAY26LOF00012.spu,MAY26LOF00013.spu,MAY26LOF00014.spu,MAY26LOF00015.spu,MAY26LOF00016.spu,MAY26LOF00017.spu,MAY26LOF00018.spu,MAY26LOF00019.spu,MAY26LOF00020.spu,MAY26LOF00021.spu,MAY26LOF00022.spu,MAY26LOF00023.spu,MAY26LOF00024.spu,MAY26LOF00025.spu,MAY26LOF00026.spu,MAY26LOF00027.spu
  (nm),5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 
  time  ,52:33 PM,52:47 PM,52:55 PM,53:05 PM,53:12 PM,54:49 PM,54:59 PM,55:10 PM,55:16 PM,55:21 PM,55:53 PM,56:13 PM,56:19 PM,56:26 PM,56:32 PM,58:05 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 875 , 0.348029 , 0.428362 , 0.4078 , 0.426304 , 0.339298 , 0.310298 , 0.345921 , 0.26547 , 0.287822 , 0.313373 , 0.358588 , 0.400129 , 0.330923 , 0.285889 , 0.339778 , 0.270434 
 876 , 0.348568 , 0.428875 , 0.408101 , 0.426834 , 0.339978 , 0.310377 , 0.346032 , 0.265663 , 0.288339 , 0.313727 , 0.358973 , 0.400488 , 0.331194 , 0.286568 , 0.340085 , 0.270884 
 877 , 0.349377 , 0.429439 , 0.40866 , 0.427316 , 0.340633 , 0.310658 , 0.346481 , 0.266136 , 0.288944 , 0.314358 , 0.359301 , 0.400928 , 0.331544 , 0.287097 , 0.340803 , 0.271469 
 878 , 0.350062 , 0.429958 , 0.409445 , 0.427791 , 0.340955 , 0.311083 , 0.347133 , 0.266657 , 0.289494 , 0.315038 , 0.359496 , 0.401466 , 0.332049 , 0.287541 , 0.341635 , 0.272111 
 879 , 0.350709 , 0.430477 , 0.410284 , 0.428286 , 0.3412 , 0.311535 , 0.34783 , 0.267177 , 0.290047 , 0.315734 , 0.359656 , 0.402032 , 0.332599 , 0.287983 , 0.342475 , 0.272765 
 880 , 0.35121 , 0.431023 , 0.411051 , 0.428795 , 0.341594 , 0.312031 , 0.348475 , 0.267598 , 0.290584 , 0.31631 , 0.36006 , 0.402714 , 0.333174 , 0.288431 , 0.343335 , 0.27339 
 881 , 0.351488 , 0.431645 , 0.411604 , 0.429252 , 0.342305 , 0.312542 , 0.34895 , 0.267936 , 0.291067 , 0.316705 , 0.36074 , 0.403443 , 0.333662 , 0.288853 , 0.344139 , 0.273965 
 882 , 0.351766 , 0.432331 , 0.412073 , 0.429639 , 0.343171 , 0.313014 , 0.349342 , 0.268345 , 0.291529 , 0.317098 , 0.361417 , 0.404076 , 0.334028 , 0.289245 , 0.344889 , 0.274561 
 883 , 0.352062 , 0.433023 , 0.412545 , 0.430006 , 0.344017 , 0.313485 , 0.349733 , 0.26874 , 0.291955 , 0.317511 , 0.362084 , 0.404667 , 0.334365 , 0.289652 , 0.345631 , 0.275158 
 884 , 0.352421 , 0.433708 , 0.413015 , 0.430207 , 0.344542 , 0.313896 , 0.350091 , 0.268977 , 0.292038 , 0.318005 , 0.362592 , 0.404899 , 0.334448 , 0.290182 , 0.346219 , 0.275653 
 885 , 0.352858 , 0.43445 , 0.413612 , 0.430485 , 0.345005 , 0.314384 , 0.350683 , 0.269149 , 0.292174 , 0.318522 , 0.363238 , 0.405259 , 0.334657 , 0.290903 , 0.347058 , 0.276122 
 886 , 0.353305 , 0.435209 , 0.414232 , 0.430778 , 0.345486 , 0.314887 , 0.351293 , 0.269325 , 0.292315 , 0.319048 , 0.363904 , 0.405633 , 0.334875 , 0.291646 , 0.347923 , 0.276605 
 887 , 0.353567 , 0.43571 , 0.414767 , 0.431293 , 0.345553 , 0.315386 , 0.351736 , 0.269754 , 0.292658 , 0.319273 , 0.364271 , 0.406042 , 0.335288 , 0.292147 , 0.348425 , 0.276895 
 888 , 0.353789 , 0.436112 , 0.415322 , 0.431966 , 0.345581 , 0.315914 , 0.352017 , 0.270285 , 0.293086 , 0.319483 , 0.364489 , 0.406484 , 0.335782 , 0.292593 , 0.348747 , 0.277305 
 889 , 0.354017 , 0.436523 , 0.415903 , 0.432684 , 0.345611 , 0.316467 , 0.352293 , 0.270849 , 0.293538 , 0.319708 , 0.364708 , 0.406956 , 0.3363 , 0.293056 , 0.349059 , 0.277759 
 890 , 0.354182 , 0.436921 , 0.416305 , 0.433212 , 0.345731 , 0.31692 , 0.35239 , 0.271266 , 0.293969 , 0.319974 , 0.364837 , 0.407416 , 0.336692 , 0.293688 , 0.349257 , 0.278186 
 891 , 0.354257 , 0.437348 , 0.41644 , 0.433543 , 0.345893 , 0.317245 , 0.352299 , 0.271488 , 0.294366 , 0.320241 , 0.364941 , 0.407886 , 0.337016 , 0.294399 , 0.349539 , 0.278571 
 892 , 0.354329 , 0.437827 , 0.416513 , 0.433883 , 0.346019 , 0.317567 , 0.352189 , 0.271679 , 0.294765 , 0.320497 , 0.365108 , 0.408381 , 0.337386 , 0.295074 , 0.350022 , 0.278948 
 893 , 0.354469 , 0.438331 , 0.416689 , 0.434247 , 0.346182 , 0.317903 , 0.352213 , 0.271881 , 0.295139 , 0.320806 , 0.365283 , 0.408824 , 0.337796 , 0.295667 , 0.350583 , 0.279363 
 894 , 0.35492 , 0.438791 , 0.417243 , 0.434641 , 0.346469 , 0.318242 , 0.352753 , 0.272154 , 0.295386 , 0.321354 , 0.3654 , 0.40897 , 0.338236 , 0.295875 , 0.351273 , 0.279799 
 895 , 0.355557 , 0.439127 , 0.417928 , 0.435063 , 0.346755 , 0.318627 , 0.353327 , 0.272616 , 0.295694 , 0.322048 , 0.365392 , 0.409086 , 0.338581 , 0.29623 , 0.351698 , 0.280207 
 896 , 0.356226 , 0.439482 , 0.418658 , 0.435517 , 0.347058 , 0.319034 , 0.353939 , 0.27311 , 0.296016 , 0.322786 , 0.365382 , 0.409204 , 0.338956 , 0.296612 , 0.352142 , 0.280635 
 897 , 0.356789 , 0.440038 , 0.419087 , 0.435927 , 0.347487 , 0.319494 , 0.354273 , 0.273601 , 0.296738 , 0.323216 , 0.365855 , 0.409805 , 0.339357 , 0.296942 , 0.35279 , 0.281197 
 898 , 0.357035 , 0.44049 , 0.419344 , 0.43613 , 0.348006 , 0.319895 , 0.354483 , 0.273627 , 0.297371 , 0.323378 , 0.366249 , 0.410308 , 0.339708 , 0.29716 , 0.353408 , 0.28168 
 899 , 0.357259 , 0.440948 , 0.419603 , 0.436329 , 0.348542 , 0.320298 , 0.354701 , 0.273622 , 0.298014 , 0.323523 , 0.366649 , 0.41082 , 0.34007 , 0.297373 , 0.354047 , 0.28218 
 900 , 0.357671 , 0.441541 , 0.420151 , 0.436445 , 0.349293 , 0.320739 , 0.355114 , 0.273393 , 0.298309 , 0.323963 , 0.367051 , 0.411259 , 0.340289 , 0.297933 , 0.3546 , 0.282733 
 901 , 0.35829 , 0.442491 , 0.420969 , 0.436635 , 0.35023 , 0.321252 , 0.355882 , 0.273312 , 0.298368 , 0.324667 , 0.367587 , 0.411876 , 0.340491 , 0.298901 , 0.354954 , 0.283346 
 902 , 0.358968 , 0.443643 , 0.421854 , 0.436907 , 0.351218 , 0.321803 , 0.356822 , 0.273437 , 0.298427 , 0.325438 , 0.368233 , 0.412661 , 0.340761 , 0.300001 , 0.355228 , 0.283986 
 903 , 0.359604 , 0.444696 , 0.422662 , 0.437303 , 0.352 , 0.322381 , 0.357713 , 0.273813 , 0.298608 , 0.326071 , 0.368802 , 0.413378 , 0.341207 , 0.301006 , 0.355644 , 0.284626 
 904 , 0.359992 , 0.445347 , 0.42311 , 0.437924 , 0.352186 , 0.322974 , 0.358271 , 0.274762 , 0.29899 , 0.326317 , 0.369156 , 0.413768 , 0.342053 , 0.301515 , 0.356386 , 0.285198 
 905 , 0.360129 , 0.445799 , 0.423202 , 0.438375 , 0.352282 , 0.323541 , 0.358413 , 0.275608 , 0.299182 , 0.326478 , 0.369507 , 0.413844 , 0.342779 , 0.30163 , 0.35712 , 0.285738 
 906 , 0.360271 , 0.446272 , 0.4233 , 0.438839 , 0.352376 , 0.324125 , 0.35856 , 0.276483 , 0.299382 , 0.326649 , 0.369871 , 0.413918 , 0.343529 , 0.301748 , 0.357873 , 0.286294 
 907 , 0.359738 , 0.446421 , 0.422625 , 0.439012 , 0.3526 , 0.324017 , 0.357884 , 0.276457 , 0.299307 , 0.326645 , 0.37006 , 0.413819 , 0.343695 , 0.301836 , 0.357619 , 0.286349 
 908 , 0.359682 , 0.446466 , 0.422408 , 0.439197 , 0.352851 , 0.323725 , 0.357714 , 0.276358 , 0.299713 , 0.3267 , 0.37021 , 0.41398 , 0.343887 , 0.302105 , 0.357728 , 0.286369 
 909 , 0.359629 , 0.446506 , 0.42218 , 0.439399 , 0.353105 , 0.323421 , 0.357547 , 0.276253 , 0.300129 , 0.326763 , 0.37037 , 0.41415 , 0.344094 , 0.302383 , 0.357839 , 0.286384 
 910 , 0.359988 , 0.446291 , 0.4226 , 0.439636 , 0.353346 , 0.323415 , 0.358135 , 0.27639 , 0.300485 , 0.327061 , 0.370223 , 0.414271 , 0.344295 , 0.302668 , 0.358393 , 0.286605 
 911 , 0.360415 , 0.445956 , 0.423561 , 0.440127 , 0.353654 , 0.323791 , 0.358907 , 0.276575 , 0.300623 , 0.327555 , 0.370047 , 0.414465 , 0.34463 , 0.302991 , 0.358748 , 0.287027 
 912 , 0.36079 , 0.445605 , 0.424665 , 0.440741 , 0.354004 , 0.324283 , 0.359624 , 0.276737 , 0.300679 , 0.3281 , 0.369915 , 0.414698 , 0.345032 , 0.303323 , 0.358921 , 0.287512 
 913 , 0.361273 , 0.445663 , 0.42572 , 0.441449 , 0.354468 , 0.324739 , 0.360179 , 0.276942 , 0.30098 , 0.328642 , 0.370184 , 0.415251 , 0.345398 , 0.303624 , 0.359179 , 0.288126 
 914 , 0.361985 , 0.446415 , 0.426455 , 0.442209 , 0.355061 , 0.325002 , 0.360424 , 0.277258 , 0.301847 , 0.329076 , 0.371019 , 0.416177 , 0.345577 , 0.303911 , 0.359637 , 0.288911 
 915 , 0.362819 , 0.447231 , 0.426828 , 0.442824 , 0.355565 , 0.32507 , 0.360628 , 0.277672 , 0.302992 , 0.329385 , 0.371667 , 0.416881 , 0.345559 , 0.304283 , 0.360218 , 0.28963 
 916 , 0.36364 , 0.448026 , 0.427218 , 0.44341 , 0.35611 , 0.325148 , 0.360845 , 0.278048 , 0.304082 , 0.329738 , 0.372309 , 0.417568 , 0.345533 , 0.304711 , 0.360805 , 0.290339 
 917 , 0.36419 , 0.44846 , 0.427747 , 0.443434 , 0.356897 , 0.325331 , 0.361253 , 0.277839 , 0.304207 , 0.330429 , 0.372723 , 0.418021 , 0.34544 , 0.305612 , 0.361246 , 0.290814 
 918 , 0.364461 , 0.448874 , 0.428419 , 0.443501 , 0.357722 , 0.3257 , 0.36208 , 0.277547 , 0.303806 , 0.331112 , 0.372957 , 0.418311 , 0.345439 , 0.306313 , 0.361516 , 0.291217 
 919 , 0.36474 , 0.449296 , 0.429106 , 0.443564 , 0.358569 , 0.326078 , 0.362922 , 0.277257 , 0.303399 , 0.33181 , 0.373193 , 0.418616 , 0.345432 , 0.307022 , 0.361794 , 0.291629 
 920 , 0.364936 , 0.449807 , 0.429689 , 0.44391 , 0.358832 , 0.3268 , 0.363886 , 0.277665 , 0.303406 , 0.331894 , 0.373313 , 0.418443 , 0.346068 , 0.307504 , 0.362402 , 0.292093 
 921 , 0.36513 , 0.450613 , 0.430341 , 0.444265 , 0.359185 , 0.327659 , 0.364667 , 0.278251 , 0.30363 , 0.332128 , 0.373746 , 0.418618 , 0.347025 , 0.308105 , 0.363412 , 0.292772 
 922 , 0.365338 , 0.451532 , 0.431053 , 0.444609 , 0.359632 , 0.328546 , 0.365399 , 0.278848 , 0.303892 , 0.332491 , 0.374304 , 0.418968 , 0.348058 , 0.308785 , 0.364565 , 0.293541 
 923 , 0.365159 , 0.452064 , 0.431206 , 0.444763 , 0.35997 , 0.329038 , 0.365342 , 0.279075 , 0.303914 , 0.332727 , 0.374627 , 0.419286 , 0.348382 , 0.309334 , 0.365118 , 0.293903 
 924 , 0.364734 , 0.452064 , 0.430617 , 0.444693 , 0.359962 , 0.328984 , 0.364363 , 0.278897 , 0.303728 , 0.33256 , 0.374726 , 0.419477 , 0.347826 , 0.309593 , 0.364941 , 0.293729 
 925 , 0.364546 , 0.451951 , 0.429864 , 0.444593 , 0.359683 , 0.328805 , 0.363293 , 0.278706 , 0.303631 , 0.332036 , 0.374894 , 0.419544 , 0.347172 , 0.30968 , 0.364705 , 0.293456 
 926 , 0.364489 , 0.451785 , 0.429191 , 0.444443 , 0.359431 , 0.328644 , 0.36242 , 0.278612 , 0.303587 , 0.331585 , 0.375084 , 0.4196 , 0.34658 , 0.309697 , 0.364434 , 0.2932 
 927 , 0.365068 , 0.451472 , 0.429285 , 0.444149 , 0.35943 , 0.328692 , 0.362934 , 0.279129 , 0.303829 , 0.33176 , 0.375305 , 0.419609 , 0.346497 , 0.309425 , 0.364184 , 0.293192 
 928 , 0.365409 , 0.451454 , 0.429971 , 0.444265 , 0.359644 , 0.32904 , 0.363837 , 0.280499 , 0.304202 , 0.332402 , 0.375432 , 0.420033 , 0.346618 , 0.309636 , 0.364648 , 0.2937 
 929 , 0.365804 , 0.451423 , 0.430746 , 0.444387 , 0.359879 , 0.329439 , 0.364862 , 0.282053 , 0.304627 , 0.333134 , 0.375573 , 0.420495 , 0.346754 , 0.30988 , 0.365174 , 0.294278 
 930 , 0.365749 , 0.452271 , 0.431537 , 0.445526 , 0.359894 , 0.329811 , 0.365848 , 0.283256 , 0.305655 , 0.333367 , 0.375499 , 0.421568 , 0.347004 , 0.309874 , 0.36601 , 0.29496 
 931 , 0.365762 , 0.452536 , 0.431809 , 0.44649 , 0.359802 , 0.33007 , 0.36613 , 0.283498 , 0.306717 , 0.333432 , 0.375241 , 0.42233 , 0.347328 , 0.309817 , 0.366335 , 0.295383 
 932 , 0.365818 , 0.452662 , 0.431994 , 0.4475 , 0.359666 , 0.330334 , 0.366287 , 0.283544 , 0.307886 , 0.33348 , 0.374916 , 0.42308 , 0.347705 , 0.309744 , 0.366558 , 0.295775 
 933 , 0.36611 , 0.452516 , 0.431953 , 0.447573 , 0.359686 , 0.330166 , 0.365738 , 0.282575 , 0.307694 , 0.333585 , 0.374639 , 0.423409 , 0.34766 , 0.310179 , 0.366945 , 0.29597 
 934 , 0.366333 , 0.452159 , 0.431394 , 0.446601 , 0.359633 , 0.329683 , 0.365004 , 0.280922 , 0.305791 , 0.333698 , 0.37423 , 0.423179 , 0.346856 , 0.31058 , 0.367322 , 0.295817 
 935 , 0.366273 , 0.451803 , 0.430459 , 0.445343 , 0.359355 , 0.329199 , 0.364644 , 0.279308 , 0.303238 , 0.333782 , 0.373601 , 0.42273 , 0.345573 , 0.310524 , 0.367535 , 0.29546 
 936 , 0.366445 , 0.451572 , 0.429901 , 0.444156 , 0.359111 , 0.329204 , 0.364613 , 0.278597 , 0.30117 , 0.333852 , 0.373248 , 0.422451 , 0.344815 , 0.310652 , 0.368497 , 0.295558 
 937 , 0.367196 , 0.451877 , 0.430546 , 0.44345 , 0.358991 , 0.330526 , 0.365446 , 0.280462 , 0.301018 , 0.333784 , 0.373711 , 0.422436 , 0.345664 , 0.311363 , 0.371167 , 0.296824 
 938 , 0.367715 , 0.452763 , 0.43126 , 0.443012 , 0.35888 , 0.331606 , 0.365924 , 0.281987 , 0.301813 , 0.333343 , 0.37414 , 0.421455 , 0.346556 , 0.312507 , 0.372826 , 0.29755 
 939 , 0.368254 , 0.453671 , 0.431995 , 0.44256 , 0.358774 , 0.332712 , 0.366415 , 0.283566 , 0.302634 , 0.332894 , 0.374581 , 0.420453 , 0.347468 , 0.313698 , 0.374541 , 0.298295 
 940 , 0.367025 , 0.45497 , 0.430755 , 0.442591 , 0.35894 , 0.332749 , 0.365786 , 0.283214 , 0.303677 , 0.332562 , 0.374501 , 0.419254 , 0.347667 , 0.314442 , 0.374139 , 0.298412 
 941 , 0.366361 , 0.456016 , 0.430553 , 0.442664 , 0.360345 , 0.333017 , 0.364926 , 0.282902 , 0.30514 , 0.332327 , 0.37465 , 0.419105 , 0.348308 , 0.314367 , 0.371109 , 0.298581 
 942 , 0.36574 , 0.457064 , 0.43045 , 0.442746 , 0.361903 , 0.333314 , 0.364033 , 0.282593 , 0.30668 , 0.332105 , 0.37483 , 0.419061 , 0.349003 , 0.314205 , 0.367829 , 0.298765 
 943 , 0.365611 , 0.456258 , 0.430965 , 0.442069 , 0.362709 , 0.333833 , 0.363867 , 0.28217 , 0.307281 , 0.331968 , 0.374096 , 0.418581 , 0.348641 , 0.313564 , 0.364816 , 0.298964 
 944 , 0.365571 , 0.455001 , 0.431335 , 0.441662 , 0.362465 , 0.334578 , 0.364545 , 0.282093 , 0.306967 , 0.332166 , 0.373582 , 0.418516 , 0.348004 , 0.313228 , 0.365308 , 0.299639 
 945 , 0.365425 , 0.454009 , 0.431402 , 0.441682 , 0.361758 , 0.335418 , 0.365567 , 0.282282 , 0.306319 , 0.332565 , 0.373496 , 0.418865 , 0.347507 , 0.313265 , 0.368128 , 0.300626 
 946 , 0.365515 , 0.453609 , 0.431321 , 0.442811 , 0.361233 , 0.335884 , 0.366649 , 0.282817 , 0.30634 , 0.332762 , 0.374148 , 0.419858 , 0.347578 , 0.313188 , 0.370931 , 0.301902 
 947 , 0.366036 , 0.453723 , 0.431084 , 0.445425 , 0.360996 , 0.335718 , 0.367488 , 0.283744 , 0.30757 , 0.33261 , 0.375487 , 0.421423 , 0.348391 , 0.313079 , 0.372671 , 0.303262 
 948 , 0.366658 , 0.452676 , 0.431049 , 0.447187 , 0.360693 , 0.335598 , 0.367583 , 0.284231 , 0.309061 , 0.332422 , 0.37556 , 0.421793 , 0.348765 , 0.313284 , 0.372139 , 0.303851 
 949 , 0.36731 , 0.451638 , 0.431048 , 0.448742 , 0.360405 , 0.335426 , 0.367616 , 0.284542 , 0.310366 , 0.332319 , 0.375543 , 0.422018 , 0.349085 , 0.313562 , 0.371576 , 0.304314 
 950 , 0.368258 , 0.450868 , 0.431423 , 0.44765 , 0.36025 , 0.334749 , 0.366849 , 0.282769 , 0.309378 , 0.333246 , 0.374422 , 0.420388 , 0.34871 , 0.314699 , 0.370659 , 0.303282 
 951 , 0.369278 , 0.449734 , 0.431248 , 0.447056 , 0.359984 , 0.333439 , 0.366519 , 0.281069 , 0.307322 , 0.333343 , 0.373578 , 0.418902 , 0.347979 , 0.314176 , 0.369626 , 0.302811 
 952 , 0.370303 , 0.448606 , 0.431069 , 0.446464 , 0.359719 , 0.332123 , 0.366195 , 0.279361 , 0.305258 , 0.333433 , 0.372739 , 0.417414 , 0.347238 , 0.313644 , 0.368597 , 0.302344 
 953 , 0.37152 , 0.447513 , 0.4315 , 0.445756 , 0.360273 , 0.332373 , 0.366523 , 0.279665 , 0.304174 , 0.333204 , 0.372303 , 0.416297 , 0.348039 , 0.313372 , 0.369022 , 0.302499 
 954 , 0.372278 , 0.447503 , 0.431943 , 0.444349 , 0.361395 , 0.333034 , 0.367268 , 0.280473 , 0.303586 , 0.333041 , 0.372163 , 0.415193 , 0.348928 , 0.313783 , 0.370219 , 0.3026 
 955 , 0.372796 , 0.447984 , 0.432312 , 0.442658 , 0.362674 , 0.33368 , 0.368129 , 0.281249 , 0.30309 , 0.332946 , 0.372096 , 0.414058 , 0.349658 , 0.314475 , 0.371566 , 0.3026 
 956 , 0.372305 , 0.448801 , 0.432097 , 0.44179 , 0.363519 , 0.33381 , 0.368207 , 0.28176 , 0.303071 , 0.33274 , 0.372122 , 0.413408 , 0.349545 , 0.315351 , 0.372447 , 0.302793 
 957 , 0.37107 , 0.449773 , 0.431545 , 0.44195 , 0.363868 , 0.33352 , 0.367483 , 0.282031 , 0.303961 , 0.332648 , 0.372415 , 0.413574 , 0.34912 , 0.316372 , 0.372503 , 0.303245 
 958 , 0.370321 , 0.45042 , 0.431425 , 0.442408 , 0.364143 , 0.333408 , 0.366768 , 0.282359 , 0.305522 , 0.332921 , 0.372973 , 0.414217 , 0.349594 , 0.317316 , 0.372033 , 0.303803 
 959 , 0.369913 , 0.451011 , 0.431371 , 0.442857 , 0.364509 , 0.33358 , 0.36648 , 0.282687 , 0.306891 , 0.333397 , 0.37334 , 0.414847 , 0.349949 , 0.318261 , 0.371816 , 0.304466 
 960 , 0.370908 , 0.451403 , 0.431661 , 0.443374 , 0.365298 , 0.334985 , 0.367873 , 0.283059 , 0.307498 , 0.334735 , 0.372901 , 0.415461 , 0.349767 , 0.319197 , 0.372692 , 0.305626 
 961 , 0.37188 , 0.452195 , 0.432385 , 0.444454 , 0.366612 , 0.33684 , 0.368995 , 0.283853 , 0.307637 , 0.335831 , 0.372131 , 0.416341 , 0.348739 , 0.319821 , 0.373885 , 0.306696 
 962 , 0.372837 , 0.452965 , 0.433089 , 0.445507 , 0.36789 , 0.33865 , 0.370089 , 0.284634 , 0.307781 , 0.336899 , 0.371385 , 0.417203 , 0.347729 , 0.32043 , 0.375049 , 0.30774 
 963 , 0.373444 , 0.453008 , 0.433544 , 0.447322 , 0.368242 , 0.339202 , 0.370568 , 0.285169 , 0.308809 , 0.337372 , 0.37156 , 0.419242 , 0.34775 , 0.319649 , 0.375655 , 0.30785 
 964 , 0.373369 , 0.452564 , 0.433233 , 0.449213 , 0.368015 , 0.338965 , 0.370985 , 0.285285 , 0.309867 , 0.337929 , 0.371652 , 0.420755 , 0.348017 , 0.319232 , 0.375746 , 0.307469 
 965 , 0.373121 , 0.452017 , 0.432716 , 0.451083 , 0.367672 , 0.338549 , 0.371396 , 0.285297 , 0.310886 , 0.338515 , 0.371689 , 0.422063 , 0.348302 , 0.318962 , 0.375706 , 0.306985 
 966 , 0.372587 , 0.451263 , 0.432607 , 0.452216 , 0.367623 , 0.337564 , 0.371229 , 0.284661 , 0.311154 , 0.339128 , 0.372052 , 0.422391 , 0.34824 , 0.319608 , 0.375075 , 0.306649 
 967 , 0.372482 , 0.45022 , 0.432994 , 0.452714 , 0.367694 , 0.336342 , 0.370553 , 0.283513 , 0.310765 , 0.339491 , 0.372737 , 0.422169 , 0.347835 , 0.320494 , 0.374253 , 0.306672 
 968 , 0.373061 , 0.449016 , 0.433652 , 0.453053 , 0.367677 , 0.335287 , 0.369734 , 0.282287 , 0.310178 , 0.339573 , 0.37353 , 0.42205 , 0.347317 , 0.320979 , 0.373668 , 0.306989 
 969 , 0.374015 , 0.448048 , 0.434755 , 0.453147 , 0.367954 , 0.33489 , 0.369506 , 0.281632 , 0.309591 , 0.339489 , 0.374092 , 0.421613 , 0.3472 , 0.321423 , 0.373593 , 0.307624 
 970 , 0.375644 , 0.447632 , 0.436808 , 0.452472 , 0.368844 , 0.336031 , 0.370741 , 0.282316 , 0.309006 , 0.339176 , 0.374145 , 0.420377 , 0.347978 , 0.321859 , 0.374765 , 0.309048 
 971 , 0.376266 , 0.447307 , 0.438199 , 0.450782 , 0.36938 , 0.337104 , 0.372527 , 0.283117 , 0.308561 , 0.339604 , 0.37431 , 0.418868 , 0.348573 , 0.322634 , 0.376239 , 0.310671 
 972 , 0.376882 , 0.446986 , 0.439568 , 0.449093 , 0.369915 , 0.338176 , 0.374302 , 0.283916 , 0.308119 , 0.340039 , 0.374476 , 0.417368 , 0.349154 , 0.323415 , 0.377716 , 0.312297 
 973 , 0.376707 , 0.44814 , 0.438624 , 0.448628 , 0.370168 , 0.338774 , 0.373939 , 0.284331 , 0.308307 , 0.34044 , 0.374734 , 0.417785 , 0.348506 , 0.324314 , 0.378255 , 0.312818 
 974 , 0.377393 , 0.450205 , 0.438383 , 0.448611 , 0.371346 , 0.339191 , 0.373287 , 0.284596 , 0.309152 , 0.339866 , 0.374916 , 0.418621 , 0.348564 , 0.32508 , 0.37827 , 0.313035 
 975 , 0.378221 , 0.452441 , 0.438242 , 0.448659 , 0.37269 , 0.339581 , 0.372572 , 0.28484 , 0.310108 , 0.339143 , 0.375084 , 0.419533 , 0.348727 , 0.325833 , 0.3782 , 0.31321 
 976 , 0.379128 , 0.453777 , 0.438313 , 0.448415 , 0.373047 , 0.339927 , 0.372867 , 0.285186 , 0.310621 , 0.338863 , 0.374747 , 0.420464 , 0.348682 , 0.326045 , 0.378084 , 0.313372 
 977 , 0.379834 , 0.454694 , 0.438341 , 0.449064 , 0.372846 , 0.340712 , 0.373811 , 0.286292 , 0.310556 , 0.339003 , 0.374314 , 0.421354 , 0.348438 , 0.326337 , 0.378904 , 0.313871 
 978 , 0.380352 , 0.455567 , 0.43826 , 0.4505 , 0.372538 , 0.341863 , 0.374927 , 0.28796 , 0.310175 , 0.339316 , 0.373949 , 0.422207 , 0.348113 , 0.326876 , 0.380462 , 0.314643 
 979 , 0.380537 , 0.456236 , 0.438114 , 0.452172 , 0.372181 , 0.342609 , 0.376184 , 0.289667 , 0.310574 , 0.339617 , 0.374237 , 0.423122 , 0.348296 , 0.32741 , 0.382016 , 0.315629 
 980 , 0.380173 , 0.456344 , 0.437999 , 0.453746 , 0.371671 , 0.342699 , 0.37741 , 0.291074 , 0.312182 , 0.340129 , 0.375375 , 0.424259 , 0.349215 , 0.327935 , 0.3833 , 0.316766 
 981 , 0.379554 , 0.455735 , 0.438246 , 0.454216 , 0.370919 , 0.342587 , 0.378083 , 0.291623 , 0.314138 , 0.341295 , 0.37635 , 0.425761 , 0.350253 , 0.328466 , 0.383926 , 0.317535 
 982 , 0.378989 , 0.455177 , 0.438613 , 0.454723 , 0.370377 , 0.342456 , 0.378659 , 0.291939 , 0.315904 , 0.342607 , 0.377338 , 0.427174 , 0.351226 , 0.329036 , 0.384423 , 0.318298 
 983 , 0.378898 , 0.455079 , 0.439876 , 0.455376 , 0.371469 , 0.342173 , 0.378464 , 0.290528 , 0.316037 , 0.344871 , 0.378346 , 0.427791 , 0.351603 , 0.329799 , 0.383975 , 0.3189 
 984 , 0.37941 , 0.454995 , 0.44084 , 0.456414 , 0.371802 , 0.341901 , 0.378797 , 0.289623 , 0.315355 , 0.346125 , 0.378935 , 0.427967 , 0.351659 , 0.329779 , 0.383056 , 0.319276 
 985 , 0.379953 , 0.454911 , 0.441818 , 0.457485 , 0.372105 , 0.341624 , 0.379161 , 0.288722 , 0.314632 , 0.347372 , 0.379512 , 0.42814 , 0.351709 , 0.329735 , 0.382108 , 0.319651 
 986 , 0.381474 , 0.454721 , 0.443005 , 0.457576 , 0.371979 , 0.342658 , 0.38035 , 0.289733 , 0.313841 , 0.347388 , 0.379233 , 0.427683 , 0.352733 , 0.329673 , 0.382081 , 0.319936 
 987 , 0.383151 , 0.454313 , 0.444117 , 0.457774 , 0.372686 , 0.343874 , 0.381251 , 0.290886 , 0.313453 , 0.347225 , 0.379352 , 0.426938 , 0.353966 , 0.329942 , 0.38246 , 0.320478 
 988 , 0.384836 , 0.453797 , 0.445191 , 0.45812 , 0.373885 , 0.345074 , 0.381924 , 0.291933 , 0.31326 , 0.347087 , 0.379765 , 0.426106 , 0.355229 , 0.330388 , 0.382947 , 0.321167 
 989 , 0.38567 , 0.453921 , 0.445946 , 0.458623 , 0.375073 , 0.345646 , 0.381405 , 0.292521 , 0.313653 , 0.346242 , 0.380143 , 0.42575 , 0.355917 , 0.331435 , 0.383021 , 0.321511 
