AUG1LOF00135.spu,AUG1LOF00134.spu,AUG1LOF00133.spu,AUG1LOF00132.spu,AUG1LOF00131.spu,
Wavelength,AUG1LOF00136.spu,AUG1LOF00137.spu,AUG1LOF00138.spu,AUG1LOF00139.spu,AUG1LOF00140.spu,AUG1LOF00141.spu,AUG1LOF00142.spu,AUG1LOF00143.spu,AUG1LOF00144.spu,AUG1LOF00145.spu,AUG1LOF00146.spu,AUG1LOF00147.spu,AUG1LOF00148.spu,AUG1LOF00149.spu,AUG1LOF00150.spu,AUG1LOF00151.spu,AUG1LOF00152.spu,AUG1LOF00153.spu,AUG1LOF00154.spu,AUG1LOF00155.spu,AUG1LOF00156.spu,AUG1LOF00157.spu,AUG1LOF00158.spu,AUG1LOF00159.spu,AUG1LOF00160.spu,AUG1LOF00161.spu,AUG1LOF00162.spu,AUG1LOF00163.spu,AUG1LOF00164.spu,AUG1LOF00165.spu,AUG1LOF00166.spu,AUG1LOF00167.spu,AUG1LOF00168.spu,AUG1LOF00169.spu,AUG1LOF00170.spu,AUG1LOF00171.spu,AUG1LOF00172.spu,AUG1LOF00173.spu,AUG1LOF00174.spu,AUG1LOF00175.spu,AUG1LOF00176.spu,AUG1LOF00177.spu,AUG1LOF00178.spu,AUG1LOF00179.spu,AUG1LOF00180.spu,AUG1LOF00181.spu,AUG1LOF00182.spu,AUG1LOF00183.spu,AUG1LOF00184.spu,AUG1LOF00185.spu,AUG1LOF00186.spu,AUG1LOF00187.spu,AUG1LOF00188.spu,AUG1LOF00189.spu,AUG1LOF00190.spu,AUG1LOF00191.spu,AUG1LOF00192.spu,AUG1LOF00193.spu,AUG1LOF00194.spu,AUG1LOF00195.spu,AUG1LOF00196.spu,AUG1LOF00197.spu,AUG1LOF00198.spu,AUG1LOF00199.spu,AUG1LOF00200.spu,AUG1LOF00201.spu,AUG1LOF00202.spu,AUG1LOF00203.spu,AUG1LOF00204.spu,AUG1LOF00205.spu,AUG1LOF00206.spu,AUG1LOF00207.spu,AUG1LOF00208.spu,AUG1LOF00209.spu,AUG1LOF00210.spu
 339 , 0.001614 , 0.000669 , 0.001085 , 0.000927 , 0 , 0 , 0 , 0 , 0.000237 , 0.0003 , 0 , 0.001144 , 0.000474 , 0.000074 , 0.000757 , 0.000238 , 0 , 0 , 0 , 0.000069 , 0.000807 , 0.00037 , 0.000484 , 0.000367 , 0 , 0.001917 , 0.000675 , 0.000184 , 0.004985 , 0.000656 , 0.004436 , 2.572296 , 0 , 0 , 0 , 0.000554 , 0 , 0.000347 , 0.000105 , 0 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 0.012462 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 2.572296 , 0 , 0 , 0.017038 , 0.007944 , 0.039629 , 0 , 0 , 0 , 2.572296 , 2.572296 , 0.013281 , 0.004943 , 0.067205 , 0.026419 , 0.026743 
 340 , 0.001534 , 0.000989 , 0.002199 , 0.002135 , 0 , 0 , 0 , 0 , 0.000523 , 0.000623 , 0 , 0.001726 , 0.000976 , 0.000158 , 0.000826 , 0.000526 , 0 , 0 , 0 , 0.000166 , 0.001404 , 0.000847 , 0.001026 , 0.000766 , 0 , 0.003646 , 0.001412 , 0.000406 , 0.005416 , 0.001612 , 0.004821 , 2.741761 , 0 , 0 , 0 , 0.000602 , 0 , 0.000534 , 0.000191 , 0 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 0.013541 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 2.741761 , 0 , 0 , 0.015501 , 0.007061 , 0.043061 , 0 , 0 , 0 , 2.741761 , 2.741761 , 0.011461 , 0.005371 , 0.044338 , 0.028707 , 0.017371 
 341 , 0.001452 , 0.001294 , 0.003135 , 0.003392 , 0 , 0 , 0 , 0 , 0.000798 , 0.000906 , 0 , 0.002171 , 0.001537 , 0.000234 , 0.00088 , 0.000805 , 0 , 0 , 0 , 0.000273 , 0.002106 , 0.001341 , 0.001514 , 0.001116 , 0 , 0.004965 , 0.002062 , 0.00062 , 0.00571 , 0.002739 , 0.005082 , 2.874088 , 0 , 0 , 0 , 0.000634 , 0 , 0.000644 , 0.000252 , 0 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 0.014276 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 2.874088 , 0 , 0 , 0.01541 , 0.006872 , 0.045398 , 0 , 0 , 0 , 2.874088 , 2.874088 , 0.010956 , 0.005663 , 0.037875 , 0.030265 , 0.01422 
 342 , 0.002191 , 0.001925 , 0.003683 , 0.004361 , 0.000474 , 0.000173 , 0.000265 , 0.000319 , 0.001151 , 0.001305 , 0 , 0.002858 , 0.002231 , 0.000547 , 0.001268 , 0.001253 , 0.000156 , 0.000105 , 0 , 0.000771 , 0.002867 , 0.002003 , 0.00224 , 0.001586 , 0.000311 , 0.006283 , 0.002855 , 0.001504 , 0.008718 , 0.005032 , 0.006381 , 0.003318 , 0.000195 , 0.001286 , 0.000096 , 0.001934 , 0.000577 , 0.00136 , 0.00095 , 0.00082 , 3.048065 , 3.048065 , 0 , 0 , 3.048065 , 0.00723 , 3.048065 , 3.048065 , 3.048065 , 0.034139 , 3.048065 , 3.048065 , 3.048065 , 3.048065 , 0 , 3.048065 , 3.048065 , 0.128833 , 0.315451 , 0.070382 , 0.000036 , 0.000642 , 0.019016 , 0.008019 , 0.026238 , 0.000425 , 0 , 0 , 0 , 0.000835 , 0.01187 , 0.006424 , 0.034091 , 0.032673 , 0.014198 
 343 , 0.003825 , 0.00294 , 0.003811 , 0.004853 , 0.001507 , 0.000519 , 0.000846 , 0.001004 , 0.001582 , 0.001857 , 0 , 0.003919 , 0.003018 , 0.001168 , 0.002092 , 0.00192 , 0.000496 , 0.000343 , 0 , 0.001673 , 0.003498 , 0.002825 , 0.003364 , 0.002243 , 0.001007 , 0.007643 , 0.003745 , 0.003063 , 0.012313 , 0.007672 , 0.007946 , 0.003616 , 0.000526 , 0.002309 , 0.000334 , 0.004349 , 0.000927 , 0.002876 , 0.002812 , 0.00191 , 3.224288 , 3.224288 , 0 , 0 , 3.224288 , 0.007879 , 3.224288 , 3.224288 , 3.224288 , 0.113825 , 3.224288 , 3.224288 , 3.224288 , 3.224288 , 0 , 3.224288 , 3.224288 , 0.063992 , 0.126505 , 0.031763 , 0.000113 , 0.002306 , 0.027833 , 0.010529 , 0.017768 , 0.000835 , 0 , 0 , 0 , 0.00091 , 0.013788 , 0.00736 , 0.030937 , 0.035421 , 0.01583 
 344 , 0.005287 , 0.003895 , 0.003876 , 0.005233 , 0.002475 , 0.000813 , 0.001394 , 0.001632 , 0.001971 , 0.002373 , 0 , 0.004977 , 0.003772 , 0.001784 , 0.002926 , 0.002571 , 0.000815 , 0.000573 , 0 , 0.002469 , 0.004003 , 0.00358 , 0.004568 , 0.002894 , 0.001678 , 0.00876 , 0.00446 , 0.0044 , 0.014289 , 0.00948 , 0.008836 , 0.003768 , 0.000764 , 0.002745 , 0.000596 , 0.006261 , 0.001063 , 0.004376 , 0.005275 , 0.002541 , 3.341794 , 3.341794 , 0 , 0 , 3.341794 , 0.008212 , 3.341794 , 3.341794 , 3.341794 , 0.375538 , 3.341794 , 3.341794 , 3.341794 , 3.341794 , 0 , 3.341794 , 3.341794 , 0.052067 , 0.090255 , 0.024502 , 0.000184 , 0.004264 , 0.038932 , 0.013033 , 0.01534 , 0.001027 , 0 , 0 , 0 , 0.000948 , 0.015447 , 0.007932 , 0.028762 , 0.037299 , 0.017142 
 345 , 0.006522 , 0.004774 , 0.004021 , 0.005534 , 0.003338 , 0.001107 , 0.001869 , 0.002223 , 0.002337 , 0.002851 , 0.000027 , 0.005947 , 0.004427 , 0.002371 , 0.00373 , 0.00318 , 0.001137 , 0.000829 , 0.000026 , 0.003145 , 0.00442 , 0.004269 , 0.005716 , 0.003524 , 0.002297 , 0.009578 , 0.005048 , 0.005521 , 0.014692 , 0.010704 , 0.009367 , 0.004035 , 0.00104 , 0.003087 , 0.000982 , 0.007686 , 0.001423 , 0.005785 , 0.008165 , 0.00302 , 0.527605 , 0.828326 , 0.000203 , 0.000372 , 0.007992 , 0.008977 , 3.42281 , 13.508728 , 0.365799 , 0.52097 , 1.368099 , 0.719945 , 0.577491 , 0.971395 , 0.000362 , 3.42281 , 1.015953 , 0.047064 , 0.072703 , 0.021617 , 0.000386 , 0.006387 , 0.048355 , 0.01532 , 0.014107 , 0.001221 , 0.00009 , 0.000084 , 0 , 0.001071 , 0.016889 , 0.008444 , 0.026964 , 0.037311 , 0.018315 
 346 , 0.006991 , 0.005588 , 0.0056 , 0.005953 , 0.003854 , 0.001983 , 0.001982 , 0.003105 , 0.002892 , 0.003332 , 0.000381 , 0.006086 , 0.004402 , 0.002857 , 0.00424 , 0.003578 , 0.001813 , 0.001538 , 0.000393 , 0.003512 , 0.004857 , 0.004919 , 0.005638 , 0.004056 , 0.002732 , 0.009516 , 0.005634 , 0.006266 , 0.010596 , 0.010917 , 0.009248 , 0.006043 , 0.002538 , 0.004371 , 0.002488 , 0.007856 , 0.004538 , 0.006718 , 0.007875 , 0.004057 , 0.050867 , 0.102137 , 0.003291 , 0.005329 , 0.010237 , 0.015377 , 3.474076 , 1.314499 , 0.042389 , 0.054252 , 0.142733 , 0.080121 , 0.065036 , 0.119807 , 0.003087 , 3.474076 , 0.15378 , 0.044694 , 0.053697 , 0.021811 , 0.001971 , 0.007242 , 0.030537 , 0.015576 , 0.012998 , 0.002317 , 0.001046 , 0.001124 , 0 , 0.002691 , 0.018393 , 0.010124 , 0.024782 , 0.028755 , 0.020378 
 347 , 0.007356 , 0.006177 , 0.007138 , 0.006241 , 0.004289 , 0.00286 , 0.002067 , 0.003981 , 0.003366 , 0.003729 , 0.000683 , 0.006187 , 0.004371 , 0.003262 , 0.004652 , 0.003906 , 0.002408 , 0.002166 , 0.000744 , 0.003822 , 0.00521 , 0.00551 , 0.005579 , 0.004492 , 0.00311 , 0.009477 , 0.006128 , 0.006872 , 0.009094 , 0.011058 , 0.009156 , 0.007624 , 0.003948 , 0.005664 , 0.003536 , 0.007969 , 0.006489 , 0.007452 , 0.007717 , 0.004677 , 0.030289 , 0.071014 , 0.006725 , 0.009662 , 0.010429 , 0.019935 , 3.507765 , 0.788246 , 0.0285 , 0.034146 , 0.089948 , 0.05261 , 0.04301 , 0.083309 , 0.004155 , 3.507765 , 0.117122 , 0.043366 , 0.045225 , 0.02194 , 0.003001 , 0.007851 , 0.024365 , 0.015748 , 0.012383 , 0.003268 , 0.001636 , 0.001935 , 0 , 0.00536 , 0.019532 , 0.011791 , 0.023418 , 0.02451 , 0.022263 
 348 , 0.007644 , 0.006619 , 0.008627 , 0.006449 , 0.004658 , 0.003732 , 0.002132 , 0.004846 , 0.003773 , 0.004059 , 0.000943 , 0.006261 , 0.004338 , 0.003602 , 0.004989 , 0.004179 , 0.002931 , 0.002722 , 0.001077 , 0.004086 , 0.0055 , 0.006048 , 0.005531 , 0.004853 , 0.00344 , 0.009445 , 0.006548 , 0.00737 , 0.008311 , 0.011153 , 0.009079 , 0.008892 , 0.005267 , 0.006958 , 0.004305 , 0.008046 , 0.007823 , 0.00804 , 0.007614 , 0.005087 , 0.022999 , 0.060061 , 0.010525 , 0.013454 , 0.010528 , 0.023329 , 3.529865 , 0.601882 , 0.023603 , 0.027037 , 0.071286 , 0.0429 , 0.035238 , 0.070466 , 0.00473 , 3.529865 , 0.104319 , 0.042496 , 0.040401 , 0.022021 , 0.003723 , 0.008301 , 0.021219 , 0.015863 , 0.011986 , 0.004096 , 0.002036 , 0.002582 , 0 , 0.010507 , 0.020416 , 0.013444 , 0.022473 , 0.021957 , 0.023991 
 349 , 0.008157 , 0.007038 , 0.009266 , 0.006937 , 0.005452 , 0.004238 , 0.002731 , 0.005375 , 0.00429 , 0.004719 , 0.001464 , 0.007225 , 0.004912 , 0.004203 , 0.005728 , 0.004698 , 0.00339 , 0.003164 , 0.001395 , 0.004772 , 0.00583 , 0.006816 , 0.006087 , 0.00543 , 0.004022 , 0.010201 , 0.007165 , 0.008286 , 0.008766 , 0.011682 , 0.010246 , 0.0094 , 0.006196 , 0.007628 , 0.005071 , 0.009359 , 0.007735 , 0.008393 , 0.008238 , 0.005988 , 0.022246 , 0.038447 , 0.010156 , 0.014165 , 0.010661 , 0.020832 , 0.091803 , 0.238632 , 0.021113 , 0.02832 , 0.046373 , 0.035555 , 0.029241 , 0.038447 , 0.007731 , 0.150045 , 0.129789 , 0.036051 , 0.035855 , 0.022146 , 0.004242 , 0.008325 , 0.019486 , 0.016307 , 0.013249 , 0.004763 , 0.002609 , 0.003465 , 0.000574 , 0.014517 , 0.023132 , 0.013789 , 0.022205 , 0.022407 , 0.026178 
 350 , 0.008692 , 0.007403 , 0.009521 , 0.007475 , 0.0064 , 0.004546 , 0.003587 , 0.005713 , 0.00482 , 0.005513 , 0.002162 , 0.008573 , 0.0057 , 0.004892 , 0.006626 , 0.005289 , 0.003801 , 0.003536 , 0.001695 , 0.005621 , 0.006132 , 0.00762 , 0.006837 , 0.00606 , 0.004696 , 0.011174 , 0.007795 , 0.009307 , 0.009529 , 0.012297 , 0.011866 , 0.009614 , 0.006896 , 0.007992 , 0.00581 , 0.011274 , 0.007353 , 0.00864 , 0.009049 , 0.007111 , 0.02295 , 0.028514 , 0.009361 , 0.014001 , 0.010918 , 0.018407 , 0.048145 , 0.146614 , 0.0198 , 0.03161 , 0.034981 , 0.031093 , 0.026306 , 0.026669 , 0.011944 , 0.072861 , 0.182175 , 0.031169 , 0.032753 , 0.022319 , 0.004671 , 0.008259 , 0.018466 , 0.016832 , 0.015052 , 0.005328 , 0.003218 , 0.0044 , 0.001288 , 0.016309 , 0.026575 , 0.013764 , 0.022123 , 0.023635 , 0.028322 
 351 , 0.009154 , 0.00771 , 0.009739 , 0.007942 , 0.007305 , 0.004813 , 0.004464 , 0.006004 , 0.005304 , 0.006289 , 0.002917 , 0.009928 , 0.006445 , 0.005543 , 0.007499 , 0.005838 , 0.004177 , 0.003873 , 0.001975 , 0.006439 , 0.006386 , 0.008347 , 0.007531 , 0.006639 , 0.00534 , 0.012054 , 0.008344 , 0.010234 , 0.010197 , 0.012826 , 0.013422 , 0.009797 , 0.007511 , 0.008309 , 0.006473 , 0.013303 , 0.007106 , 0.008857 , 0.009763 , 0.008219 , 0.023572 , 0.024048 , 0.009075 , 0.013992 , 0.011206 , 0.017096 , 0.03699 , 0.113403 , 0.019047 , 0.034579 , 0.029743 , 0.028471 , 0.024912 , 0.021919 , 0.016214 , 0.052717 , 0.260857 , 0.028331 , 0.030786 , 0.022508 , 0.005048 , 0.008234 , 0.017795 , 0.017295 , 0.016749 , 0.005833 , 0.003756 , 0.005247 , 0.001899 , 0.017822 , 0.029956 , 0.013826 , 0.022051 , 0.024685 , 0.030219 
 352 , 0.009861 , 0.008252 , 0.010241 , 0.008346 , 0.008073 , 0.005148 , 0.005206 , 0.006303 , 0.005768 , 0.006956 , 0.00344 , 0.010838 , 0.00724 , 0.006148 , 0.00824 , 0.006403 , 0.004622 , 0.004228 , 0.002308 , 0.007116 , 0.006782 , 0.009014 , 0.008137 , 0.007132 , 0.005823 , 0.012767 , 0.008901 , 0.010877 , 0.010834 , 0.0134 , 0.01449 , 0.010396 , 0.008246 , 0.008858 , 0.007039 , 0.01453 , 0.007282 , 0.009201 , 0.010284 , 0.008945 , 0.024079 , 0.023051 , 0.009421 , 0.01357 , 0.011706 , 0.016994 , 0.030369 , 0.094092 , 0.018777 , 0.033947 , 0.027442 , 0.027189 , 0.024403 , 0.021319 , 0.016644 , 0.045966 , 0.120962 , 0.026032 , 0.029772 , 0.022737 , 0.005515 , 0.008588 , 0.017891 , 0.017772 , 0.017786 , 0.006371 , 0.004148 , 0.005659 , 0.002747 , 0.018197 , 0.030674 , 0.014044 , 0.022305 , 0.024552 , 0.031844 
 353 , 0.011146 , 0.009316 , 0.011322 , 0.008682 , 0.008576 , 0.005654 , 0.005616 , 0.006654 , 0.00623 , 0.007391 , 0.00339 , 0.010862 , 0.008185 , 0.006688 , 0.008709 , 0.007038 , 0.005247 , 0.004654 , 0.00278 , 0.007516 , 0.007505 , 0.009613 , 0.008594 , 0.00749 , 0.005998 , 0.01323 , 0.009531 , 0.011047 , 0.011479 , 0.014095 , 0.014657 , 0.011847 , 0.009303 , 0.009901 , 0.007479 , 0.014119 , 0.008148 , 0.009792 , 0.010502 , 0.008925 , 0.024407 , 0.025427 , 0.010644 , 0.012514 , 0.012545 , 0.018313 , 0.025182 , 0.079999 , 0.018976 , 0.028725 , 0.027103 , 0.027098 , 0.024456 , 0.025273 , 0.012843 , 0.046003 , 0.046224 , 0.023819 , 0.029563 , 0.022938 , 0.006211 , 0.009649 , 0.019079 , 0.01826 , 0.017704 , 0.007025 , 0.004308 , 0.005408 , 0.004035 , 0.017047 , 0.027308 , 0.014432 , 0.023107 , 0.022794 , 0.033097 
 354 , 0.01238 , 0.010309 , 0.012341 , 0.008968 , 0.009022 , 0.006132 , 0.005985 , 0.00696 , 0.006653 , 0.007774 , 0.003342 , 0.010901 , 0.009081 , 0.007178 , 0.009117 , 0.007642 , 0.00584 , 0.00505 , 0.003245 , 0.007863 , 0.008185 , 0.010145 , 0.008993 , 0.007799 , 0.006141 , 0.013626 , 0.010098 , 0.011186 , 0.012043 , 0.014695 , 0.014801 , 0.013228 , 0.010284 , 0.010879 , 0.007865 , 0.01387 , 0.008956 , 0.010313 , 0.010675 , 0.00891 , 0.024678 , 0.027634 , 0.01179 , 0.011791 , 0.013299 , 0.019491 , 0.02252 , 0.071388 , 0.019171 , 0.025433 , 0.026878 , 0.027084 , 0.024499 , 0.029532 , 0.011105 , 0.045966 , 0.031329 , 0.022331 , 0.02935 , 0.023056 , 0.00685 , 0.010671 , 0.020133 , 0.018647 , 0.017667 , 0.007619 , 0.004441 , 0.005246 , 0.005079 , 0.016302 , 0.025059 , 0.014749 , 0.023781 , 0.021569 , 0.03415 
 355 , 0.013565 , 0.011238 , 0.013304 , 0.009216 , 0.009421 , 0.006585 , 0.006322 , 0.007229 , 0.007045 , 0.008116 , 0.003296 , 0.010949 , 0.009931 , 0.007627 , 0.009477 , 0.008218 , 0.006404 , 0.00542 , 0.003702 , 0.008171 , 0.008825 , 0.010622 , 0.009346 , 0.00807 , 0.006263 , 0.01397 , 0.010612 , 0.011304 , 0.012543 , 0.015222 , 0.014929 , 0.014541 , 0.011194 , 0.011797 , 0.008206 , 0.013717 , 0.009711 , 0.010777 , 0.010817 , 0.008899 , 0.024911 , 0.029693 , 0.012865 , 0.011267 , 0.013983 , 0.020552 , 0.020932 , 0.065581 , 0.019359 , 0.023161 , 0.026729 , 0.027117 , 0.024538 , 0.034133 , 0.010128 , 0.045894 , 0.02497 , 0.021266 , 0.029148 , 0.023123 , 0.007439 , 0.011657 , 0.021076 , 0.018961 , 0.017659 , 0.008161 , 0.004555 , 0.005137 , 0.005952 , 0.015789 , 0.02345 , 0.015017 , 0.02436 , 0.020669 , 0.035053 
 356 , 0.014172 , 0.011572 , 0.013534 , 0.010492 , 0.009037 , 0.007088 , 0.006569 , 0.007372 , 0.007596 , 0.008611 , 0.003825 , 0.011359 , 0.010034 , 0.007967 , 0.00955 , 0.008577 , 0.006444 , 0.00567 , 0.003932 , 0.008712 , 0.009271 , 0.010627 , 0.009874 , 0.00852 , 0.006776 , 0.013971 , 0.010832 , 0.011812 , 0.012913 , 0.016291 , 0.015287 , 0.014136 , 0.011186 , 0.011741 , 0.008458 , 0.014537 , 0.009618 , 0.011403 , 0.011467 , 0.009442 , 0.025729 , 0.026672 , 0.011907 , 0.011619 , 0.013541 , 0.017572 , 0.01956 , 0.067768 , 0.019349 , 0.021286 , 0.026415 , 0.02888 , 0.024671 , 0.028518 , 0.010285 , 0.039286 , 0.025229 , 0.02292 , 0.030667 , 0.02293 , 0.007754 , 0.011886 , 0.021183 , 0.018959 , 0.017413 , 0.008535 , 0.005167 , 0.005616 , 0.006006 , 0.015003 , 0.024086 , 0.014753 , 0.023858 , 0.020459 , 0.035456 
 357 , 0.01469 , 0.011824 , 0.013681 , 0.011918 , 0.008689 , 0.007572 , 0.006782 , 0.007476 , 0.008118 , 0.009067 , 0.004356 , 0.011738 , 0.010067 , 0.008266 , 0.009574 , 0.008885 , 0.006439 , 0.005886 , 0.004127 , 0.009225 , 0.009666 , 0.010586 , 0.010362 , 0.008939 , 0.007294 , 0.013932 , 0.010995 , 0.01228 , 0.01322 , 0.017311 , 0.015592 , 0.013733 , 0.011122 , 0.011624 , 0.008667 , 0.015342 , 0.009475 , 0.011982 , 0.012086 , 0.009955 , 0.026456 , 0.024297 , 0.011166 , 0.011957 , 0.013161 , 0.015452 , 0.018414 , 0.070014 , 0.019279 , 0.019863 , 0.026081 , 0.030584 , 0.024748 , 0.02475 , 0.010448 , 0.034646 , 0.025643 , 0.024646 , 0.032145 , 0.022721 , 0.008016 , 0.012032 , 0.021192 , 0.018909 , 0.017126 , 0.008857 , 0.005786 , 0.006094 , 0.006008 , 0.014312 , 0.024717 , 0.014474 , 0.02335 , 0.020244 , 0.035705 
 358 , 0.015159 , 0.012036 , 0.013792 , 0.013459 , 0.008399 , 0.008036 , 0.00697 , 0.007554 , 0.008603 , 0.009481 , 0.004858 , 0.012076 , 0.010075 , 0.008534 , 0.009571 , 0.00916 , 0.00642 , 0.006079 , 0.004302 , 0.009699 , 0.010027 , 0.010532 , 0.010806 , 0.009322 , 0.007797 , 0.013877 , 0.011126 , 0.012695 , 0.013481 , 0.018259 , 0.015845 , 0.0134 , 0.011055 , 0.011503 , 0.008844 , 0.01609 , 0.009332 , 0.01251 , 0.012653 , 0.010416 , 0.027083 , 0.022505 , 0.010625 , 0.012249 , 0.012862 , 0.013947 , 0.017449 , 0.072002 , 0.019179 , 0.018748 , 0.025749 , 0.032154 , 0.024784 , 0.022227 , 0.010579 , 0.031343 , 0.025984 , 0.026313 , 0.033508 , 0.022516 , 0.008247 , 0.012145 , 0.021161 , 0.018839 , 0.016829 , 0.009143 , 0.006385 , 0.006542 , 0.006003 , 0.013714 , 0.025257 , 0.014212 , 0.022888 , 0.020012 , 0.035855 
 359 , 0.015378 , 0.011924 , 0.013821 , 0.01374 , 0.008578 , 0.008177 , 0.007106 , 0.007736 , 0.008551 , 0.00945 , 0.004994 , 0.012684 , 0.010233 , 0.008699 , 0.009782 , 0.009316 , 0.006473 , 0.006267 , 0.004422 , 0.009957 , 0.010301 , 0.010559 , 0.011008 , 0.009677 , 0.00802 , 0.013903 , 0.011229 , 0.012761 , 0.013686 , 0.017906 , 0.01603 , 0.013191 , 0.011066 , 0.011396 , 0.008849 , 0.01647 , 0.009451 , 0.012392 , 0.012886 , 0.010761 , 0.027227 , 0.02073 , 0.010727 , 0.012146 , 0.012491 , 0.014135 , 0.017176 , 0.071106 , 0.018889 , 0.018398 , 0.024696 , 0.032741 , 0.024889 , 0.021137 , 0.010752 , 0.030508 , 0.024434 , 0.025405 , 0.032999 , 0.022383 , 0.008324 , 0.012498 , 0.02097 , 0.018916 , 0.016599 , 0.009159 , 0.006498 , 0.006916 , 0.005978 , 0.013229 , 0.025021 , 0.014402 , 0.022822 , 0.020148 , 0.035608 
 360 , 0.015418 , 0.011608 , 0.013788 , 0.013086 , 0.009057 , 0.008087 , 0.007202 , 0.007978 , 0.008142 , 0.009128 , 0.004879 , 0.013487 , 0.010493 , 0.008788 , 0.010137 , 0.009385 , 0.006572 , 0.006448 , 0.0045 , 0.010055 , 0.010505 , 0.010637 , 0.01104 , 0.010009 , 0.008033 , 0.013979 , 0.011312 , 0.012598 , 0.013849 , 0.016802 , 0.016163 , 0.013049 , 0.011127 , 0.011302 , 0.008746 , 0.016579 , 0.009734 , 0.011898 , 0.012885 , 0.011024 , 0.027052 , 0.019124 , 0.011223 , 0.011812 , 0.012092 , 0.015365 , 0.017322 , 0.068539 , 0.018512 , 0.018481 , 0.023361 , 0.032635 , 0.025036 , 0.020757 , 0.010944 , 0.031003 , 0.022109 , 0.023157 , 0.031384 , 0.022299 , 0.008301 , 0.013014 , 0.020692 , 0.019085 , 0.016437 , 0.009003 , 0.006287 , 0.007219 , 0.005947 , 0.012848 , 0.024317 , 0.014891 , 0.023002 , 0.020522 , 0.035136 
 361 , 0.015446 , 0.011317 , 0.013742 , 0.012518 , 0.009502 , 0.008 , 0.007283 , 0.008189 , 0.007768 , 0.008834 , 0.004776 , 0.014256 , 0.010731 , 0.008865 , 0.010462 , 0.009441 , 0.006658 , 0.00661 , 0.004567 , 0.010138 , 0.010687 , 0.0107 , 0.011062 , 0.010317 , 0.00804 , 0.014039 , 0.011379 , 0.012447 , 0.013988 , 0.015889 , 0.016274 , 0.01291 , 0.011175 , 0.011211 , 0.008651 , 0.016666 , 0.009982 , 0.011493 , 0.012878 , 0.011264 , 0.026878 , 0.017862 , 0.011699 , 0.011523 , 0.011751 , 0.016574 , 0.017442 , 0.066361 , 0.018181 , 0.018543 , 0.02228 , 0.032512 , 0.025154 , 0.020424 , 0.011107 , 0.03144 , 0.020328 , 0.021421 , 0.030022 , 0.022214 , 0.008277 , 0.013491 , 0.020437 , 0.019226 , 0.016293 , 0.008864 , 0.006106 , 0.007489 , 0.005922 , 0.012526 , 0.023697 , 0.015341 , 0.023149 , 0.020848 , 0.034703 
 362 , 0.015476 , 0.011188 , 0.013712 , 0.012173 , 0.009865 , 0.007986 , 0.007358 , 0.008398 , 0.007514 , 0.008662 , 0.004762 , 0.014729 , 0.010891 , 0.008935 , 0.010757 , 0.009516 , 0.006789 , 0.006752 , 0.004679 , 0.01023 , 0.010772 , 0.010793 , 0.011129 , 0.0106 , 0.008086 , 0.014167 , 0.011414 , 0.012444 , 0.014112 , 0.015326 , 0.016342 , 0.012849 , 0.011173 , 0.011248 , 0.008682 , 0.016621 , 0.010149 , 0.011284 , 0.012933 , 0.011529 , 0.026703 , 0.017302 , 0.012077 , 0.011291 , 0.011494 , 0.017227 , 0.017512 , 0.063244 , 0.017703 , 0.018487 , 0.021569 , 0.031998 , 0.024876 , 0.020043 , 0.011196 , 0.031624 , 0.019083 , 0.020285 , 0.029143 , 0.021946 , 0.008265 , 0.013766 , 0.020262 , 0.019218 , 0.016265 , 0.008785 , 0.006002 , 0.007719 , 0.005928 , 0.012351 , 0.023219 , 0.015766 , 0.023298 , 0.021058 , 0.034023 
