AUG6NANT00050.spu,AUG6NANT00049.spu,AUG6NANT00048.spu,AUG6NANT00047.spu,AUG6NANT00046.spu,
Wavelength,AUG6NANT00051.spu,AUG6NANT00052.spu,AUG6NANT00053.spu,AUG6NANT00054.spu,AUG6NANT00055.spu,AUG6NANT00056.spu,AUG6NANT00057.spu,AUG6NANT00058.spu,AUG6NANT00059.spu,AUG6NANT00060.spu,AUG6NANT00061.spu,AUG6NANT00062.spu,AUG6NANT00063.spu,AUG6NANT00064.spu,AUG6NANT00065.spu,AUG6NANT00066.spu,AUG6NANT00067.spu,AUG6NANT00068.spu,AUG6NANT00069.spu,AUG6NANT00070.spu
  (nm),8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1
  time  ,28:08 AM,28:15 AM,28:20 AM,28:27 AM,28:35 AM,29:10 AM,29:17 AM,29:24 AM,29:31 AM,29:40 AM,30:09 AM,30:17 AM,31:03 AM,31:09 AM,31:16 AM,31:45 AM,31:50 AM,31:57 AM,32:04 AM,32:13 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 567 , 0.108734 , 0.10058 , 0.102325 , 0.110422 , 0.141507 , 0.098361 , 0.106111 , 0.120533 , 0.132219 , 0.140905 , 0.140968 , 0.119845 , 0.094298 , 0.129453 , 0.092937 , 0.116236 , 0.120469 , 0.095142 , 0.121802 , 0.104218 
 568 , 0.108506 , 0.100187 , 0.102117 , 0.110063 , 0.141019 , 0.097898 , 0.105273 , 0.119564 , 0.131595 , 0.140181 , 0.140251 , 0.119057 , 0.093475 , 0.128707 , 0.092376 , 0.115817 , 0.120029 , 0.094686 , 0.121332 , 0.103737 
 569 , 0.108277 , 0.099792 , 0.101919 , 0.109697 , 0.140529 , 0.097442 , 0.10443 , 0.118594 , 0.130967 , 0.139459 , 0.139536 , 0.118258 , 0.092651 , 0.127953 , 0.091812 , 0.115397 , 0.119587 , 0.094239 , 0.12086 , 0.103255 
 570 , 0.108047 , 0.0994 , 0.10172 , 0.109332 , 0.140039 , 0.096983 , 0.103595 , 0.117625 , 0.130336 , 0.13874 , 0.138817 , 0.117465 , 0.091829 , 0.127203 , 0.091246 , 0.114979 , 0.119146 , 0.093788 , 0.12039 , 0.102775 
 571 , 0.107715 , 0.099029 , 0.101366 , 0.108976 , 0.139438 , 0.096458 , 0.102689 , 0.116579 , 0.129711 , 0.137956 , 0.138066 , 0.116579 , 0.090978 , 0.126423 , 0.090674 , 0.114491 , 0.118785 , 0.093246 , 0.119999 , 0.102241 
 572 , 0.107361 , 0.09867 , 0.100982 , 0.108619 , 0.138815 , 0.095928 , 0.101768 , 0.115526 , 0.129092 , 0.137167 , 0.137325 , 0.115697 , 0.090123 , 0.125646 , 0.090102 , 0.113987 , 0.118445 , 0.092687 , 0.119628 , 0.101699 
 573 , 0.10702 , 0.098311 , 0.100597 , 0.108261 , 0.138185 , 0.095401 , 0.100848 , 0.114467 , 0.128466 , 0.136381 , 0.136584 , 0.114813 , 0.08927 , 0.124864 , 0.089528 , 0.113483 , 0.118102 , 0.092125 , 0.119255 , 0.101166 
 574 , 0.10667 , 0.097924 , 0.100238 , 0.107867 , 0.137562 , 0.09491 , 0.099969 , 0.113431 , 0.127827 , 0.135611 , 0.13584 , 0.113962 , 0.088425 , 0.124087 , 0.088923 , 0.112993 , 0.117696 , 0.0916 , 0.118853 , 0.100622 
 575 , 0.106328 , 0.097486 , 0.099908 , 0.107422 , 0.136924 , 0.09445 , 0.099128 , 0.11242 , 0.127174 , 0.134868 , 0.135075 , 0.113181 , 0.08759 , 0.123291 , 0.088284 , 0.112507 , 0.117198 , 0.09112 , 0.118419 , 0.100082 
 576 , 0.105984 , 0.097049 , 0.099584 , 0.106984 , 0.136284 , 0.093991 , 0.098287 , 0.111405 , 0.126515 , 0.134127 , 0.134319 , 0.112391 , 0.086751 , 0.122498 , 0.087651 , 0.112021 , 0.1167 , 0.090642 , 0.117984 , 0.099538 
 577 , 0.105617 , 0.096604 , 0.099236 , 0.106536 , 0.135628 , 0.093513 , 0.097438 , 0.110395 , 0.125861 , 0.133363 , 0.133541 , 0.111584 , 0.085918 , 0.121699 , 0.087007 , 0.111511 , 0.116192 , 0.090145 , 0.117518 , 0.09898 
 578 , 0.105122 , 0.096135 , 0.098805 , 0.106079 , 0.13487 , 0.092911 , 0.096558 , 0.109394 , 0.125192 , 0.13248 , 0.132682 , 0.110663 , 0.08507 , 0.120894 , 0.08634 , 0.110885 , 0.115652 , 0.089544 , 0.116935 , 0.098349 
 579 , 0.104629 , 0.095667 , 0.098375 , 0.105618 , 0.134125 , 0.09232 , 0.095687 , 0.10839 , 0.124524 , 0.131593 , 0.131832 , 0.109753 , 0.084224 , 0.120091 , 0.085671 , 0.110264 , 0.115116 , 0.088934 , 0.116344 , 0.097716 
 580 , 0.104138 , 0.095202 , 0.097939 , 0.105164 , 0.133377 , 0.091728 , 0.094805 , 0.107388 , 0.123857 , 0.130703 , 0.130985 , 0.108844 , 0.083375 , 0.119286 , 0.085009 , 0.109639 , 0.114575 , 0.088324 , 0.115761 , 0.09708 
 581 , 0.103279 , 0.094435 , 0.097205 , 0.104314 , 0.132275 , 0.090884 , 0.093685 , 0.106125 , 0.122726 , 0.129467 , 0.129766 , 0.107663 , 0.082377 , 0.118139 , 0.084155 , 0.108793 , 0.113717 , 0.087453 , 0.114816 , 0.096169 
 582 , 0.102328 , 0.093576 , 0.096399 , 0.103359 , 0.131072 , 0.08998 , 0.092488 , 0.104798 , 0.121484 , 0.12813 , 0.128469 , 0.106395 , 0.081341 , 0.116901 , 0.083259 , 0.107885 , 0.112777 , 0.086509 , 0.113789 , 0.095192 
 583 , 0.10138 , 0.09272 , 0.095594 , 0.102406 , 0.129864 , 0.089081 , 0.091296 , 0.103476 , 0.120241 , 0.126798 , 0.127165 , 0.105131 , 0.08031 , 0.115662 , 0.082357 , 0.106978 , 0.111843 , 0.085573 , 0.112751 , 0.09422 
 584 , 0.100268 , 0.091704 , 0.094645 , 0.101246 , 0.12841 , 0.088037 , 0.089987 , 0.101985 , 0.118818 , 0.125241 , 0.125641 , 0.10372 , 0.079134 , 0.114185 , 0.081294 , 0.105848 , 0.110678 , 0.084505 , 0.111497 , 0.093137 
 585 , 0.098947 , 0.090509 , 0.09353 , 0.099851 , 0.12668 , 0.086815 , 0.088562 , 0.100318 , 0.117169 , 0.123423 , 0.123841 , 0.102131 , 0.077801 , 0.112425 , 0.080058 , 0.104443 , 0.109253 , 0.083297 , 0.109975 , 0.091923 
 586 , 0.097629 , 0.089318 , 0.092422 , 0.098455 , 0.124949 , 0.085593 , 0.087136 , 0.098646 , 0.115519 , 0.121606 , 0.122037 , 0.100541 , 0.076469 , 0.110664 , 0.078825 , 0.103041 , 0.10783 , 0.082083 , 0.108452 , 0.090711 
 587 , 0.096322 , 0.088137 , 0.091302 , 0.097082 , 0.123228 , 0.084378 , 0.085727 , 0.096994 , 0.113888 , 0.119805 , 0.120264 , 0.098968 , 0.075144 , 0.108927 , 0.077607 , 0.101649 , 0.106422 , 0.080883 , 0.106941 , 0.089504 
 588 , 0.095111 , 0.087073 , 0.090138 , 0.095885 , 0.121627 , 0.083264 , 0.08445 , 0.095518 , 0.112368 , 0.118108 , 0.118672 , 0.09749 , 0.073894 , 0.107377 , 0.076511 , 0.100352 , 0.105132 , 0.079757 , 0.105569 , 0.088324 
 589 , 0.093901 , 0.086004 , 0.088973 , 0.094694 , 0.120027 , 0.082156 , 0.083173 , 0.094039 , 0.110843 , 0.116403 , 0.117081 , 0.096015 , 0.072646 , 0.10583 , 0.075414 , 0.099053 , 0.103843 , 0.078636 , 0.104204 , 0.087141 
 590 , 0.092691 , 0.08494 , 0.087809 , 0.093497 , 0.118423 , 0.081045 , 0.081895 , 0.092555 , 0.109328 , 0.114703 , 0.115486 , 0.09454 , 0.071394 , 0.104281 , 0.074314 , 0.097755 , 0.102552 , 0.077518 , 0.102835 , 0.085955 
 591 , 0.091761 , 0.084132 , 0.087015 , 0.092603 , 0.117234 , 0.080256 , 0.080985 , 0.091425 , 0.108192 , 0.113493 , 0.114261 , 0.093444 , 0.070462 , 0.10307 , 0.073457 , 0.096799 , 0.101567 , 0.076671 , 0.10187 , 0.085103 
 592 , 0.090903 , 0.0834 , 0.086341 , 0.091805 , 0.116176 , 0.079562 , 0.080185 , 0.090407 , 0.107168 , 0.112438 , 0.113156 , 0.092474 , 0.069641 , 0.101971 , 0.072693 , 0.095938 , 0.100668 , 0.075896 , 0.101019 , 0.084352 
 593 , 0.090053 , 0.082658 , 0.085667 , 0.09101 , 0.115115 , 0.078869 , 0.079389 , 0.08939 , 0.106149 , 0.111387 , 0.112056 , 0.091502 , 0.068819 , 0.100867 , 0.071928 , 0.095081 , 0.099772 , 0.075125 , 0.100164 , 0.083604 
 594 , 0.089341 , 0.082058 , 0.085123 , 0.090363 , 0.11426 , 0.078257 , 0.078702 , 0.088556 , 0.105308 , 0.110454 , 0.111146 , 0.090659 , 0.068112 , 0.099974 , 0.071287 , 0.094361 , 0.099052 , 0.074478 , 0.099409 , 0.082981 
 595 , 0.088836 , 0.081638 , 0.084775 , 0.089924 , 0.113684 , 0.077751 , 0.078161 , 0.087972 , 0.10472 , 0.109699 , 0.110492 , 0.090011 , 0.067558 , 0.099374 , 0.070826 , 0.093837 , 0.098571 , 0.074018 , 0.0988 , 0.082539 
 596 , 0.088332 , 0.081218 , 0.084421 , 0.089485 , 0.113102 , 0.077241 , 0.077617 , 0.087391 , 0.104133 , 0.108946 , 0.109833 , 0.08936 , 0.067 , 0.098775 , 0.070366 , 0.093314 , 0.098095 , 0.073565 , 0.098188 , 0.082099 
 597 , 0.08784 , 0.080809 , 0.084073 , 0.089052 , 0.112526 , 0.076739 , 0.07708 , 0.086817 , 0.103552 , 0.108207 , 0.109192 , 0.088722 , 0.066449 , 0.098188 , 0.069913 , 0.092808 , 0.097626 , 0.073107 , 0.097588 , 0.081664 
 598 , 0.087481 , 0.080536 , 0.083731 , 0.088726 , 0.11201 , 0.076338 , 0.076629 , 0.086361 , 0.103 , 0.107688 , 0.108755 , 0.088241 , 0.065981 , 0.097714 , 0.069554 , 0.092482 , 0.097304 , 0.072685 , 0.097121 , 0.081317 
 599 , 0.087117 , 0.080266 , 0.083383 , 0.088394 , 0.111497 , 0.075936 , 0.076183 , 0.08591 , 0.102451 , 0.107162 , 0.108316 , 0.087761 , 0.065516 , 0.097231 , 0.069186 , 0.092155 , 0.096984 , 0.072261 , 0.096651 , 0.080963 
 600 , 0.086758 , 0.08 , 0.083035 , 0.088067 , 0.110985 , 0.075534 , 0.075732 , 0.08546 , 0.101904 , 0.106637 , 0.107876 , 0.087282 , 0.065053 , 0.096754 , 0.068824 , 0.091828 , 0.096663 , 0.071832 , 0.096182 , 0.080604 
 601 , 0.086514 , 0.079735 , 0.082845 , 0.08776 , 0.1106 , 0.075278 , 0.075368 , 0.085007 , 0.101499 , 0.106196 , 0.107495 , 0.086919 , 0.064627 , 0.09628 , 0.068477 , 0.091536 , 0.096408 , 0.071561 , 0.095785 , 0.080331 
 602 , 0.086312 , 0.079465 , 0.082711 , 0.087449 , 0.110258 , 0.075061 , 0.075035 , 0.084538 , 0.101148 , 0.105785 , 0.107129 , 0.086593 , 0.06422 , 0.095809 , 0.068145 , 0.091252 , 0.096181 , 0.071349 , 0.095427 , 0.080092 
 603 , 0.086109 , 0.079189 , 0.08258 , 0.087142 , 0.109915 , 0.074845 , 0.074702 , 0.084074 , 0.100791 , 0.105369 , 0.106762 , 0.086268 , 0.063813 , 0.095333 , 0.067814 , 0.090968 , 0.095948 , 0.071131 , 0.095063 , 0.079857 
 604 , 0.085937 , 0.078989 , 0.082436 , 0.086889 , 0.109601 , 0.074658 , 0.074367 , 0.083631 , 0.100479 , 0.10499 , 0.106466 , 0.085953 , 0.06342 , 0.094937 , 0.067503 , 0.090702 , 0.095773 , 0.070908 , 0.094747 , 0.079607 
 605 , 0.085798 , 0.078919 , 0.08225 , 0.086738 , 0.10934 , 0.074521 , 0.074009 , 0.083243 , 0.100233 , 0.104667 , 0.106283 , 0.08565 , 0.063038 , 0.094668 , 0.067225 , 0.090471 , 0.095671 , 0.070678 , 0.094525 , 0.079315 
 606 , 0.085663 , 0.078847 , 0.082063 , 0.08658 , 0.109071 , 0.074383 , 0.073656 , 0.082848 , 0.099978 , 0.104343 , 0.106103 , 0.085346 , 0.062655 , 0.094391 , 0.06694 , 0.090243 , 0.095567 , 0.070451 , 0.094296 , 0.079027 
 607 , 0.085521 , 0.07877 , 0.08188 , 0.086421 , 0.108803 , 0.074244 , 0.073302 , 0.082453 , 0.09973 , 0.104019 , 0.105919 , 0.085048 , 0.062272 , 0.09411 , 0.066655 , 0.09001 , 0.095457 , 0.070213 , 0.094068 , 0.078738 
 608 , 0.085303 , 0.078571 , 0.081753 , 0.086234 , 0.108469 , 0.074148 , 0.073065 , 0.082047 , 0.099513 , 0.103752 , 0.105682 , 0.084766 , 0.061926 , 0.093775 , 0.066428 , 0.089847 , 0.095221 , 0.069957 , 0.093849 , 0.078487 
 609 , 0.085078 , 0.078373 , 0.081636 , 0.086045 , 0.10813 , 0.074043 , 0.072824 , 0.081647 , 0.099303 , 0.103491 , 0.105445 , 0.084484 , 0.061579 , 0.093438 , 0.066193 , 0.089687 , 0.094983 , 0.069687 , 0.093628 , 0.078247 
 610 , 0.084859 , 0.078175 , 0.081519 , 0.085856 , 0.107786 , 0.073943 , 0.072584 , 0.081236 , 0.099087 , 0.103229 , 0.105203 , 0.084197 , 0.061233 , 0.093101 , 0.065963 , 0.089526 , 0.094745 , 0.069418 , 0.093406 , 0.078002 
 611 , 0.08466 , 0.078002 , 0.081438 , 0.085709 , 0.107511 , 0.073804 , 0.072277 , 0.080898 , 0.098921 , 0.102914 , 0.105003 , 0.083868 , 0.06087 , 0.09284 , 0.065734 , 0.089393 , 0.094624 , 0.069171 , 0.093139 , 0.077818 
 612 , 0.084472 , 0.077839 , 0.081357 , 0.085574 , 0.107253 , 0.073648 , 0.071934 , 0.080576 , 0.098768 , 0.10257 , 0.104809 , 0.083523 , 0.060501 , 0.092611 , 0.065515 , 0.089276 , 0.094536 , 0.068924 , 0.092858 , 0.07765 
 613 , 0.084284 , 0.07767 , 0.081276 , 0.085437 , 0.107 , 0.073492 , 0.071585 , 0.080248 , 0.098614 , 0.10222 , 0.10462 , 0.083173 , 0.060127 , 0.092382 , 0.065285 , 0.089153 , 0.094442 , 0.068676 , 0.092565 , 0.077481 
 614 , 0.084098 , 0.077511 , 0.081181 , 0.085271 , 0.10675 , 0.073359 , 0.071254 , 0.079925 , 0.098471 , 0.101917 , 0.104425 , 0.082852 , 0.059792 , 0.092156 , 0.065085 , 0.089062 , 0.094361 , 0.068421 , 0.092314 , 0.077281 
 615 , 0.083916 , 0.077355 , 0.081075 , 0.085067 , 0.106524 , 0.073264 , 0.070967 , 0.079605 , 0.098336 , 0.10171 , 0.104232 , 0.082587 , 0.059535 , 0.091926 , 0.064924 , 0.089007 , 0.094291 , 0.068136 , 0.092136 , 0.077015 
 616 , 0.083735 , 0.0772 , 0.080974 , 0.084864 , 0.1063 , 0.073163 , 0.070675 , 0.07928 , 0.098196 , 0.1015 , 0.104036 , 0.082323 , 0.059277 , 0.091692 , 0.064762 , 0.088953 , 0.094228 , 0.067852 , 0.091953 , 0.076755 
 617 , 0.083552 , 0.077048 , 0.080867 , 0.084655 , 0.106075 , 0.073067 , 0.070387 , 0.078955 , 0.09806 , 0.101289 , 0.103844 , 0.082053 , 0.059014 , 0.091457 , 0.064599 , 0.088897 , 0.094163 , 0.067571 , 0.091776 , 0.076489 
 618 , 0.083459 , 0.076926 , 0.080874 , 0.08454 , 0.106015 , 0.073103 , 0.070189 , 0.078702 , 0.097998 , 0.101189 , 0.103738 , 0.081866 , 0.058789 , 0.091267 , 0.064491 , 0.088891 , 0.094186 , 0.067442 , 0.091705 , 0.076383 
 619 , 0.083368 , 0.076798 , 0.080882 , 0.084433 , 0.10595 , 0.073152 , 0.069993 , 0.078459 , 0.097939 , 0.101088 , 0.103626 , 0.081676 , 0.058561 , 0.091076 , 0.064389 , 0.088888 , 0.094225 , 0.067324 , 0.091635 , 0.07627 
 620 , 0.083271 , 0.07667 , 0.080884 , 0.084321 , 0.105885 , 0.073202 , 0.069796 , 0.07821 , 0.097879 , 0.100987 , 0.103514 , 0.081485 , 0.058338 , 0.090881 , 0.064281 , 0.08888 , 0.09426 , 0.067201 , 0.091565 , 0.076158 
 621 , 0.083232 , 0.076631 , 0.08083 , 0.084277 , 0.10583 , 0.073241 , 0.069617 , 0.078025 , 0.097897 , 0.100916 , 0.10348 , 0.081331 , 0.058133 , 0.090758 , 0.06417 , 0.088836 , 0.094299 , 0.067079 , 0.091562 , 0.076025 
 622 , 0.083226 , 0.076641 , 0.080746 , 0.084265 , 0.10579 , 0.073268 , 0.06943 , 0.077874 , 0.097952 , 0.10085 , 0.103471 , 0.081205 , 0.057931 , 0.090667 , 0.064046 , 0.088772 , 0.094328 , 0.066944 , 0.091602 , 0.075879 
 623 , 0.083214 , 0.076651 , 0.080656 , 0.084248 , 0.105749 , 0.073294 , 0.069243 , 0.077717 , 0.098011 , 0.100778 , 0.103467 , 0.081074 , 0.05773 , 0.090576 , 0.063928 , 0.088712 , 0.094351 , 0.06681 , 0.091636 , 0.075732 
 624 , 0.083189 , 0.076673 , 0.080615 , 0.084254 , 0.105736 , 0.073362 , 0.069107 , 0.077597 , 0.098065 , 0.10076 , 0.103454 , 0.08097 , 0.057588 , 0.09052 , 0.063854 , 0.088724 , 0.094389 , 0.0667 , 0.09169 , 0.075628 
 625 , 0.083132 , 0.076727 , 0.080671 , 0.084303 , 0.105782 , 0.073529 , 0.069072 , 0.077547 , 0.098112 , 0.10085 , 0.103447 , 0.080927 , 0.057567 , 0.090531 , 0.063884 , 0.088885 , 0.094449 , 0.066643 , 0.091753 , 0.075619 
 626 , 0.083072 , 0.076782 , 0.08073 , 0.084353 , 0.105826 , 0.073693 , 0.069045 , 0.077494 , 0.098166 , 0.100948 , 0.103441 , 0.080887 , 0.057548 , 0.090543 , 0.063921 , 0.089048 , 0.094506 , 0.066587 , 0.091819 , 0.075611 
 627 , 0.083012 , 0.076839 , 0.080789 , 0.084409 , 0.10587 , 0.073862 , 0.069012 , 0.077435 , 0.098216 , 0.101041 , 0.103437 , 0.080851 , 0.057528 , 0.090551 , 0.063953 , 0.089217 , 0.094569 , 0.066527 , 0.09188 , 0.075604 
 628 , 0.083065 , 0.076826 , 0.0809 , 0.084492 , 0.105971 , 0.073939 , 0.068976 , 0.077479 , 0.098372 , 0.101071 , 0.103497 , 0.080769 , 0.05747 , 0.090569 , 0.063955 , 0.089309 , 0.094701 , 0.066523 , 0.091919 , 0.07567 
 629 , 0.083119 , 0.07681 , 0.081005 , 0.084568 , 0.10607 , 0.074011 , 0.068936 , 0.077526 , 0.098536 , 0.101089 , 0.103558 , 0.080691 , 0.057411 , 0.090595 , 0.06395 , 0.089402 , 0.094832 , 0.066514 , 0.09196 , 0.075732 
 630 , 0.083173 , 0.076788 , 0.081106 , 0.084644 , 0.106174 , 0.074088 , 0.068891 , 0.077579 , 0.0987 , 0.101108 , 0.103614 , 0.080609 , 0.057352 , 0.09062 , 0.063946 , 0.089495 , 0.094959 , 0.0665 , 0.091996 , 0.075794 
 631 , 0.083218 , 0.076846 , 0.08122 , 0.084746 , 0.106279 , 0.07422 , 0.068837 , 0.077647 , 0.09885 , 0.101178 , 0.103715 , 0.080634 , 0.057374 , 0.090678 , 0.064024 , 0.089679 , 0.095146 , 0.066451 , 0.092122 , 0.0758 
 632 , 0.083273 , 0.076946 , 0.081335 , 0.084855 , 0.106392 , 0.074385 , 0.068791 , 0.077732 , 0.098986 , 0.101275 , 0.103841 , 0.080722 , 0.057436 , 0.090747 , 0.06414 , 0.089899 , 0.095372 , 0.066382 , 0.092297 , 0.075767 
 633 , 0.083328 , 0.077046 , 0.081456 , 0.084969 , 0.106505 , 0.074555 , 0.06874 , 0.077812 , 0.099117 , 0.101372 , 0.103973 , 0.080811 , 0.057503 , 0.090821 , 0.064257 , 0.090124 , 0.095593 , 0.066312 , 0.092468 , 0.075735 
 634 , 0.083383 , 0.077097 , 0.081551 , 0.085009 , 0.106559 , 0.074704 , 0.06868 , 0.077815 , 0.099208 , 0.101438 , 0.104067 , 0.080854 , 0.057477 , 0.090834 , 0.064299 , 0.090304 , 0.095771 , 0.066219 , 0.092571 , 0.075706 
 635 , 0.083416 , 0.077059 , 0.081626 , 0.084907 , 0.106483 , 0.074833 , 0.068581 , 0.077657 , 0.099228 , 0.101443 , 0.104079 , 0.080812 , 0.057268 , 0.090734 , 0.064192 , 0.090404 , 0.095847 , 0.066093 , 0.092524 , 0.075689 
 636 , 0.083447 , 0.077023 , 0.081698 , 0.084807 , 0.106402 , 0.074964 , 0.068476 , 0.077501 , 0.099253 , 0.101449 , 0.104085 , 0.080768 , 0.057057 , 0.090638 , 0.06409 , 0.090507 , 0.095933 , 0.065971 , 0.092482 , 0.075678 
 637 , 0.083478 , 0.076992 , 0.081775 , 0.084702 , 0.106321 , 0.075094 , 0.068377 , 0.077344 , 0.099272 , 0.101448 , 0.104092 , 0.080729 , 0.05685 , 0.090537 , 0.063983 , 0.090605 , 0.096013 , 0.065843 , 0.092434 , 0.075667 
 638 , 0.083426 , 0.07693 , 0.081631 , 0.084621 , 0.106083 , 0.075035 , 0.068166 , 0.077099 , 0.099161 , 0.101335 , 0.104078 , 0.080578 , 0.056532 , 0.090396 , 0.063786 , 0.090443 , 0.095981 , 0.065486 , 0.092349 , 0.075488 
 639 , 0.083377 , 0.076872 , 0.081474 , 0.084536 , 0.105847 , 0.07497 , 0.067954 , 0.076857 , 0.099037 , 0.101214 , 0.104071 , 0.080425 , 0.056215 , 0.090255 , 0.063589 , 0.090271 , 0.095948 , 0.065113 , 0.092264 , 0.075307 
 640 , 0.083322 , 0.076814 , 0.081316 , 0.084451 , 0.10561 , 0.074903 , 0.067747 , 0.076608 , 0.098918 , 0.101092 , 0.104058 , 0.080276 , 0.055898 , 0.09012 , 0.063392 , 0.090098 , 0.095915 , 0.064744 , 0.092183 , 0.075125 
 641 , 0.083128 , 0.076619 , 0.081108 , 0.084249 , 0.105142 , 0.074773 , 0.067491 , 0.076201 , 0.098628 , 0.100796 , 0.103868 , 0.080019 , 0.055519 , 0.089871 , 0.063145 , 0.089923 , 0.095724 , 0.064239 , 0.091896 , 0.074868 
 642 , 0.082861 , 0.076336 , 0.080861 , 0.083978 , 0.104542 , 0.0746 , 0.067202 , 0.07569 , 0.098239 , 0.100398 , 0.103579 , 0.079702 , 0.055105 , 0.089555 , 0.062873 , 0.089751 , 0.095435 , 0.063651 , 0.091471 , 0.074569 
 643 , 0.082588 , 0.076053 , 0.080618 , 0.083706 , 0.103936 , 0.074427 , 0.066913 , 0.075179 , 0.097851 , 0.100006 , 0.103284 , 0.079384 , 0.05469 , 0.08924 , 0.062602 , 0.089573 , 0.095144 , 0.063062 , 0.091046 , 0.074268 
 644 , 0.082287 , 0.075722 , 0.080368 , 0.083412 , 0.103362 , 0.074211 , 0.066606 , 0.074667 , 0.097486 , 0.099581 , 0.103012 , 0.079037 , 0.054229 , 0.088916 , 0.062306 , 0.089367 , 0.094856 , 0.062496 , 0.090571 , 0.073956 
 645 , 0.081919 , 0.075307 , 0.080124 , 0.083087 , 0.102864 , 0.073889 , 0.066236 , 0.07417 , 0.097171 , 0.099094 , 0.102785 , 0.078631 , 0.053671 , 0.088578 , 0.061961 , 0.089083 , 0.09459 , 0.061971 , 0.089996 , 0.073629 
 646 , 0.081547 , 0.074885 , 0.079877 , 0.082765 , 0.102363 , 0.073566 , 0.065867 , 0.073667 , 0.096855 , 0.098599 , 0.10256 , 0.078224 , 0.053112 , 0.088241 , 0.061614 , 0.088799 , 0.094329 , 0.061449 , 0.089421 , 0.0733 
 647 , 0.08117 , 0.074457 , 0.079626 , 0.082442 , 0.101861 , 0.073238 , 0.065498 , 0.073158 , 0.096533 , 0.098098 , 0.10233 , 0.077816 , 0.052546 , 0.087903 , 0.061266 , 0.088516 , 0.094068 , 0.06092 , 0.08884 , 0.072966 
 648 , 0.080847 , 0.074126 , 0.079397 , 0.082127 , 0.101386 , 0.073054 , 0.065133 , 0.072676 , 0.09613 , 0.097718 , 0.102121 , 0.077447 , 0.052159 , 0.087548 , 0.061045 , 0.088315 , 0.093832 , 0.060384 , 0.088449 , 0.072649 
 649 , 0.080522 , 0.073792 , 0.079162 , 0.081796 , 0.100903 , 0.07287 , 0.064769 , 0.072198 , 0.095714 , 0.097341 , 0.101905 , 0.077072 , 0.051774 , 0.087187 , 0.060818 , 0.088115 , 0.093587 , 0.059837 , 0.088057 , 0.072326 
 650 , 0.080191 , 0.073458 , 0.078927 , 0.081466 , 0.100415 , 0.072685 , 0.064406 , 0.071714 , 0.095293 , 0.096958 , 0.10169 , 0.076691 , 0.051384 , 0.086822 , 0.060591 , 0.08791 , 0.093335 , 0.05929 , 0.087665 , 0.071997 
 651 , 0.079928 , 0.073145 , 0.078706 , 0.081134 , 0.09998 , 0.072504 , 0.064056 , 0.071213 , 0.094957 , 0.096601 , 0.101463 , 0.076368 , 0.05099 , 0.086439 , 0.06032 , 0.087726 , 0.093052 , 0.058863 , 0.087272 , 0.071704 
 652 , 0.079712 , 0.072847 , 0.078495 , 0.080822 , 0.099592 , 0.072334 , 0.063718 , 0.070674 , 0.094697 , 0.096261 , 0.101231 , 0.076082 , 0.050597 , 0.086032 , 0.060029 , 0.087549 , 0.09278 , 0.058519 , 0.086871 , 0.071437 
 653 , 0.079496 , 0.072549 , 0.078284 , 0.080505 , 0.099199 , 0.072165 , 0.06337 , 0.070135 , 0.094425 , 0.09591 , 0.100993 , 0.075795 , 0.050197 , 0.08562 , 0.059734 , 0.087372 , 0.092503 , 0.058169 , 0.086464 , 0.071166 
 654 , 0.079285 , 0.072276 , 0.078058 , 0.080207 , 0.098812 , 0.071988 , 0.063005 , 0.069603 , 0.094161 , 0.095543 , 0.100775 , 0.075487 , 0.049804 , 0.085227 , 0.059431 , 0.087174 , 0.092246 , 0.05781 , 0.086059 , 0.070884 
 655 , 0.079079 , 0.072063 , 0.077821 , 0.079964 , 0.098432 , 0.071802 , 0.0626 , 0.069152 , 0.093911 , 0.095148 , 0.100596 , 0.075139 , 0.049432 , 0.08488 , 0.05913 , 0.086932 , 0.092024 , 0.057418 , 0.085685 , 0.070571 
 656 , 0.078874 , 0.071855 , 0.077583 , 0.079722 , 0.098048 , 0.07162 , 0.06219 , 0.068708 , 0.093653 , 0.094752 , 0.100422 , 0.074794 , 0.049054 , 0.084533 , 0.05883 , 0.086688 , 0.091803 , 0.057022 , 0.085312 , 0.07026 
 657 , 0.078663 , 0.071646 , 0.077345 , 0.079474 , 0.09767 , 0.071433 , 0.061775 , 0.068263 , 0.093401 , 0.094362 , 0.100247 , 0.074442 , 0.048675 , 0.084186 , 0.058531 , 0.086448 , 0.091582 , 0.056626 , 0.084933 , 0.06995 
 658 , 0.07838 , 0.071343 , 0.077112 , 0.079179 , 0.097186 , 0.071252 , 0.061392 , 0.06772 , 0.093084 , 0.093995 , 0.099956 , 0.074124 , 0.048302 , 0.083857 , 0.058291 , 0.086345 , 0.091384 , 0.05608 , 0.084539 , 0.069569 
