  time  ,05:20 PM,05:33 PM,05:41 PM,05:47 PM,05:56 PM,07:11 PM,07:19 PM,07:27 PM,07:37 PM,07:45 PM,08:36 PM,08:46 PM,08:54 PM,09:55 PM,10:18 PM,10:58 PM,11:06 PM,11:15 PM,11:23 PM,11:33 PM,12:41 PM,12:53 PM,13:00 PM,13:09 PM,13:17 PM,14:46 PM,14:55 PM,15:03 PM,15:08 PM,15:16 PM,15:49 PM,15:54 PM,16:01 PM,16:08 PM,16:17 PM,17:08 PM,17:15 PM,17:22 PM,17:30 PM,17:40 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 903 , 0.365293 , 0.327437 , 0.257529 , 0.302805 , 0.359653 , 0.232025 , 0.366382 , 0.27832 , 0.249904 , 0.23264 , 0.190374 , 0.224915 , 0.216564 , 0.268452 , 0.259157 , 0.250812 , 0.390171 , 0.273107 , 0.216019 , 0.284498 , 0.212388 , 0.236581 , 0.27733 , 0.284369 , 0.311385 , 0.173812 , 0.199686 , 0.138428 , 0.174866 , 0.224523 , 0.190034 , 0.130159 , 0.145766 , 0.154591 , 0.221559 , 0.321757 , 0.226572 , 0.254215 , 0.241331 , 0.27706 
 904 , 0.365738 , 0.327663 , 0.258145 , 0.303202 , 0.360408 , 0.232418 , 0.367426 , 0.278595 , 0.250406 , 0.23342 , 0.19072 , 0.22523 , 0.21681 , 0.269132 , 0.259517 , 0.251273 , 0.390861 , 0.273324 , 0.21623 , 0.284863 , 0.212395 , 0.237055 , 0.27771 , 0.284927 , 0.312079 , 0.174027 , 0.199948 , 0.138638 , 0.175188 , 0.224989 , 0.190426 , 0.130436 , 0.146113 , 0.154849 , 0.222169 , 0.32238 , 0.226871 , 0.254492 , 0.241435 , 0.277569 
 905 , 0.365988 , 0.327765 , 0.2585 , 0.303562 , 0.361225 , 0.232714 , 0.368293 , 0.278937 , 0.250927 , 0.234098 , 0.191153 , 0.22554 , 0.217145 , 0.269505 , 0.259949 , 0.251684 , 0.390836 , 0.273417 , 0.216148 , 0.285196 , 0.212529 , 0.237465 , 0.277987 , 0.285507 , 0.312625 , 0.174195 , 0.200375 , 0.138759 , 0.17555 , 0.22544 , 0.19086 , 0.130681 , 0.146531 , 0.155066 , 0.222841 , 0.322832 , 0.227247 , 0.254752 , 0.241536 , 0.27811 
 906 , 0.36625 , 0.327867 , 0.258866 , 0.303934 , 0.362071 , 0.23302 , 0.36919 , 0.27929 , 0.251472 , 0.234804 , 0.191603 , 0.22586 , 0.217496 , 0.2699 , 0.260398 , 0.252111 , 0.390817 , 0.273515 , 0.216064 , 0.285541 , 0.212666 , 0.237891 , 0.278275 , 0.286104 , 0.313189 , 0.174366 , 0.200817 , 0.138876 , 0.175927 , 0.225907 , 0.191303 , 0.130942 , 0.146964 , 0.155292 , 0.223536 , 0.323296 , 0.227638 , 0.255022 , 0.241641 , 0.278674 
 907 , 0.367046 , 0.328387 , 0.25891 , 0.30417 , 0.362538 , 0.233324 , 0.369562 , 0.279612 , 0.251839 , 0.235146 , 0.191814 , 0.226006 , 0.217783 , 0.26979 , 0.260539 , 0.252462 , 0.39084 , 0.273652 , 0.215767 , 0.285831 , 0.212839 , 0.23815 , 0.278837 , 0.28656 , 0.313434 , 0.174733 , 0.20123 , 0.139001 , 0.176149 , 0.226259 , 0.191885 , 0.131242 , 0.147495 , 0.155594 , 0.224072 , 0.323638 , 0.228257 , 0.255243 , 0.241994 , 0.279019 
 908 , 0.368143 , 0.329006 , 0.259291 , 0.304671 , 0.362801 , 0.233756 , 0.369879 , 0.279925 , 0.252048 , 0.235674 , 0.191947 , 0.226166 , 0.217717 , 0.269946 , 0.26045 , 0.252919 , 0.391537 , 0.273959 , 0.216264 , 0.286296 , 0.213057 , 0.238522 , 0.279513 , 0.287161 , 0.313991 , 0.175132 , 0.201561 , 0.139206 , 0.176273 , 0.22666 , 0.192559 , 0.131628 , 0.148038 , 0.155957 , 0.224524 , 0.324387 , 0.228684 , 0.255749 , 0.242287 , 0.279519 
 909 , 0.369281 , 0.329651 , 0.259678 , 0.305192 , 0.36308 , 0.234201 , 0.370206 , 0.28025 , 0.252258 , 0.236221 , 0.192085 , 0.226332 , 0.217639 , 0.270103 , 0.260356 , 0.253394 , 0.392262 , 0.274284 , 0.216785 , 0.286782 , 0.213281 , 0.238906 , 0.280221 , 0.287783 , 0.314574 , 0.175547 , 0.201903 , 0.139421 , 0.176401 , 0.227068 , 0.193251 , 0.13203 , 0.148603 , 0.15633 , 0.224984 , 0.325163 , 0.229118 , 0.25628 , 0.242587 , 0.280044 
 910 , 0.370067 , 0.330393 , 0.260304 , 0.305816 , 0.363396 , 0.234712 , 0.370719 , 0.280605 , 0.252887 , 0.236761 , 0.192371 , 0.22669 , 0.217523 , 0.270581 , 0.26068 , 0.253868 , 0.39297 , 0.274645 , 0.217517 , 0.287371 , 0.213712 , 0.239422 , 0.280905 , 0.288545 , 0.315318 , 0.175934 , 0.202272 , 0.139701 , 0.176621 , 0.227606 , 0.193833 , 0.132536 , 0.149103 , 0.15676 , 0.225563 , 0.325959 , 0.229456 , 0.256939 , 0.24301 , 0.280694 
 911 , 0.370604 , 0.331251 , 0.260877 , 0.306237 , 0.363951 , 0.235252 , 0.371501 , 0.280923 , 0.253808 , 0.237282 , 0.192714 , 0.227203 , 0.217647 , 0.271196 , 0.261264 , 0.254371 , 0.393378 , 0.275027 , 0.217987 , 0.287845 , 0.21415 , 0.239981 , 0.281603 , 0.289324 , 0.315928 , 0.176317 , 0.202687 , 0.139992 , 0.176922 , 0.228201 , 0.194298 , 0.133081 , 0.149496 , 0.157234 , 0.226124 , 0.326605 , 0.229738 , 0.257486 , 0.243477 , 0.281175 
 912 , 0.371109 , 0.332174 , 0.261373 , 0.306548 , 0.364616 , 0.235805 , 0.372401 , 0.281222 , 0.254797 , 0.237807 , 0.19306 , 0.227762 , 0.2179 , 0.271817 , 0.261895 , 0.254897 , 0.393653 , 0.275416 , 0.218299 , 0.288243 , 0.214565 , 0.240549 , 0.282325 , 0.290092 , 0.316446 , 0.176704 , 0.203111 , 0.140276 , 0.177256 , 0.228802 , 0.194757 , 0.133631 , 0.149863 , 0.15773 , 0.226659 , 0.327184 , 0.230023 , 0.25795 , 0.243954 , 0.281551 
 913 , 0.371685 , 0.333082 , 0.26186 , 0.306911 , 0.365308 , 0.236392 , 0.373291 , 0.281589 , 0.255664 , 0.23832 , 0.193416 , 0.228373 , 0.218321 , 0.272486 , 0.262499 , 0.255418 , 0.394029 , 0.275775 , 0.218655 , 0.288717 , 0.214869 , 0.241122 , 0.283119 , 0.290815 , 0.316945 , 0.177068 , 0.203568 , 0.140522 , 0.177637 , 0.229452 , 0.195244 , 0.13418 , 0.150258 , 0.158253 , 0.22726 , 0.327877 , 0.230378 , 0.25846 , 0.244346 , 0.282035 
 914 , 0.372386 , 0.333878 , 0.262383 , 0.307438 , 0.365846 , 0.236995 , 0.374122 , 0.282055 , 0.256258 , 0.238684 , 0.193759 , 0.228965 , 0.218866 , 0.273067 , 0.262991 , 0.255802 , 0.394624 , 0.27596 , 0.219041 , 0.289267 , 0.214956 , 0.241618 , 0.283885 , 0.291371 , 0.317396 , 0.177365 , 0.204015 , 0.140698 , 0.178102 , 0.230087 , 0.195728 , 0.134684 , 0.150691 , 0.15878 , 0.227942 , 0.328612 , 0.230847 , 0.258988 , 0.244535 , 0.282716 
 915 , 0.37312 , 0.334551 , 0.263037 , 0.308132 , 0.366067 , 0.237572 , 0.374899 , 0.282515 , 0.25681 , 0.238854 , 0.194086 , 0.229378 , 0.219142 , 0.27339 , 0.263423 , 0.256019 , 0.395331 , 0.27593 , 0.219399 , 0.289807 , 0.215016 , 0.241991 , 0.28444 , 0.291803 , 0.317847 , 0.177623 , 0.204422 , 0.140868 , 0.178583 , 0.230572 , 0.196129 , 0.135132 , 0.151145 , 0.159269 , 0.228617 , 0.329096 , 0.23135 , 0.259432 , 0.244607 , 0.283457 
 916 , 0.37385 , 0.335204 , 0.26367 , 0.308804 , 0.366329 , 0.238125 , 0.375702 , 0.282984 , 0.257345 , 0.239016 , 0.194404 , 0.229808 , 0.219421 , 0.273729 , 0.263875 , 0.256238 , 0.396041 , 0.275927 , 0.219761 , 0.290328 , 0.215084 , 0.242346 , 0.284994 , 0.292257 , 0.318294 , 0.177875 , 0.204844 , 0.141029 , 0.179041 , 0.231062 , 0.196544 , 0.135572 , 0.151603 , 0.159751 , 0.229286 , 0.329583 , 0.23183 , 0.259884 , 0.244679 , 0.284203 
 917 , 0.374498 , 0.335633 , 0.264054 , 0.309171 , 0.367001 , 0.238426 , 0.376637 , 0.28346 , 0.257633 , 0.239172 , 0.194549 , 0.230395 , 0.219696 , 0.274177 , 0.264571 , 0.256446 , 0.396731 , 0.276199 , 0.220083 , 0.290575 , 0.215195 , 0.242486 , 0.285458 , 0.292867 , 0.318524 , 0.178075 , 0.205307 , 0.141125 , 0.179203 , 0.231534 , 0.197093 , 0.135831 , 0.152077 , 0.160149 , 0.229719 , 0.330052 , 0.231952 , 0.260376 , 0.244766 , 0.2849 
 918 , 0.375235 , 0.336208 , 0.264403 , 0.309706 , 0.368428 , 0.238801 , 0.377764 , 0.283992 , 0.257973 , 0.239601 , 0.194768 , 0.231235 , 0.220099 , 0.275045 , 0.265379 , 0.256784 , 0.397477 , 0.276733 , 0.220576 , 0.290928 , 0.215369 , 0.24273 , 0.286204 , 0.293446 , 0.318771 , 0.178325 , 0.205757 , 0.141246 , 0.179302 , 0.232141 , 0.197715 , 0.136134 , 0.152541 , 0.160577 , 0.230212 , 0.330972 , 0.232071 , 0.261032 , 0.245054 , 0.285645 
 919 , 0.375985 , 0.336796 , 0.264762 , 0.310242 , 0.369883 , 0.23918 , 0.378901 , 0.284536 , 0.258318 , 0.24004 , 0.194985 , 0.232088 , 0.220508 , 0.275925 , 0.2662 , 0.257128 , 0.398239 , 0.277285 , 0.221073 , 0.291287 , 0.215548 , 0.24298 , 0.286957 , 0.294038 , 0.319019 , 0.17858 , 0.206223 , 0.141364 , 0.179398 , 0.232754 , 0.198348 , 0.13644 , 0.153009 , 0.161014 , 0.230716 , 0.331913 , 0.232188 , 0.261693 , 0.245342 , 0.286404 
 920 , 0.376505 , 0.336872 , 0.264804 , 0.310627 , 0.370827 , 0.239322 , 0.379508 , 0.284549 , 0.25853 , 0.240442 , 0.194946 , 0.232041 , 0.220363 , 0.276387 , 0.266252 , 0.257249 , 0.398562 , 0.277441 , 0.221305 , 0.291603 , 0.215281 , 0.243087 , 0.287397 , 0.294279 , 0.318921 , 0.178711 , 0.206445 , 0.141163 , 0.179342 , 0.232935 , 0.19864 , 0.136397 , 0.153276 , 0.161182 , 0.230832 , 0.332446 , 0.232178 , 0.261986 , 0.24531 , 0.286771 
 921 , 0.37707 , 0.336634 , 0.264673 , 0.310713 , 0.371309 , 0.23947 , 0.379788 , 0.284468 , 0.258721 , 0.240997 , 0.194819 , 0.231674 , 0.220123 , 0.276558 , 0.266098 , 0.257445 , 0.398853 , 0.277355 , 0.221381 , 0.291911 , 0.214908 , 0.243266 , 0.287696 , 0.294636 , 0.318928 , 0.178921 , 0.206699 , 0.140857 , 0.179257 , 0.233087 , 0.198849 , 0.136354 , 0.153569 , 0.161305 , 0.231015 , 0.33276 , 0.232201 , 0.262248 , 0.24511 , 0.287229 
 922 , 0.377687 , 0.336323 , 0.264507 , 0.310713 , 0.371688 , 0.239653 , 0.380015 , 0.284418 , 0.258928 , 0.241639 , 0.194684 , 0.231278 , 0.219886 , 0.276674 , 0.265941 , 0.257692 , 0.399194 , 0.277214 , 0.221428 , 0.292229 , 0.214517 , 0.243486 , 0.287982 , 0.295091 , 0.318997 , 0.179182 , 0.207 , 0.140541 , 0.179182 , 0.233264 , 0.199063 , 0.136336 , 0.153902 , 0.161442 , 0.231272 , 0.333047 , 0.23225 , 0.262546 , 0.244884 , 0.287772 
 923 , 0.378101 , 0.336135 , 0.264389 , 0.310365 , 0.371643 , 0.239943 , 0.380069 , 0.284394 , 0.258903 , 0.241845 , 0.194533 , 0.230928 , 0.219477 , 0.276247 , 0.265428 , 0.25778 , 0.39909 , 0.276794 , 0.221184 , 0.292249 , 0.21407 , 0.2434 , 0.28793 , 0.295189 , 0.318718 , 0.1792 , 0.206993 , 0.140077 , 0.178938 , 0.233194 , 0.199028 , 0.136171 , 0.153928 , 0.161339 , 0.231238 , 0.33286 , 0.232088 , 0.262445 , 0.244463 , 0.287875 
 924 , 0.378263 , 0.336173 , 0.264335 , 0.309699 , 0.371037 , 0.240309 , 0.379829 , 0.284372 , 0.258558 , 0.241394 , 0.194397 , 0.23063 , 0.219008 , 0.275402 , 0.26452 , 0.257584 , 0.398423 , 0.276148 , 0.220611 , 0.292017 , 0.213608 , 0.24301 , 0.287621 , 0.294866 , 0.317998 , 0.178909 , 0.20661 , 0.139495 , 0.17854 , 0.232917 , 0.19878 , 0.135802 , 0.153644 , 0.16103 , 0.230821 , 0.332276 , 0.23174 , 0.261931 , 0.243947 , 0.287418 
 925 , 0.378407 , 0.336321 , 0.264313 , 0.309086 , 0.370308 , 0.240635 , 0.379475 , 0.284296 , 0.258129 , 0.240716 , 0.1943 , 0.230301 , 0.218731 , 0.274796 , 0.263578 , 0.257277 , 0.397649 , 0.27558 , 0.220028 , 0.2919 , 0.213202 , 0.242655 , 0.287477 , 0.294489 , 0.317209 , 0.178566 , 0.206178 , 0.138927 , 0.178171 , 0.232765 , 0.198618 , 0.135387 , 0.153388 , 0.160819 , 0.230295 , 0.331861 , 0.231456 , 0.261428 , 0.243576 , 0.286872 
 926 , 0.378395 , 0.336355 , 0.264324 , 0.30848 , 0.369594 , 0.24083 , 0.379053 , 0.284068 , 0.257676 , 0.239974 , 0.194123 , 0.229894 , 0.218231 , 0.274044 , 0.262424 , 0.256844 , 0.396743 , 0.274906 , 0.219354 , 0.291659 , 0.2127 , 0.242208 , 0.28719 , 0.293943 , 0.31627 , 0.178121 , 0.205587 , 0.138254 , 0.177656 , 0.232463 , 0.198387 , 0.134865 , 0.153027 , 0.160537 , 0.229714 , 0.33134 , 0.231129 , 0.260835 , 0.243108 , 0.286253 
 927 , 0.377515 , 0.335814 , 0.264541 , 0.308166 , 0.369283 , 0.240243 , 0.378531 , 0.283118 , 0.257293 , 0.239227 , 0.193602 , 0.22921 , 0.216695 , 0.272842 , 0.26068 , 0.255918 , 0.395486 , 0.27399 , 0.218506 , 0.290813 , 0.211895 , 0.241422 , 0.286253 , 0.292712 , 0.314897 , 0.177302 , 0.204433 , 0.137254 , 0.176558 , 0.231456 , 0.197885 , 0.133967 , 0.152241 , 0.159975 , 0.229065 , 0.330471 , 0.230711 , 0.260012 , 0.242318 , 0.285489 
 928 , 0.376423 , 0.335439 , 0.264929 , 0.307865 , 0.369211 , 0.239528 , 0.37859 , 0.28209 , 0.25707 , 0.238591 , 0.193151 , 0.228635 , 0.214851 , 0.271615 , 0.259225 , 0.255169 , 0.394453 , 0.273332 , 0.217836 , 0.289822 , 0.211042 , 0.240593 , 0.285228 , 0.291584 , 0.313473 , 0.176471 , 0.20338 , 0.136121 , 0.175464 , 0.230162 , 0.19734 , 0.132978 , 0.151388 , 0.159246 , 0.228571 , 0.329285 , 0.230339 , 0.259193 , 0.241531 , 0.284974 
 929 , 0.375139 , 0.334996 , 0.265377 , 0.307508 , 0.369118 , 0.238698 , 0.378657 , 0.280886 , 0.256807 , 0.237844 , 0.192629 , 0.227961 , 0.212662 , 0.270156 , 0.257501 , 0.254296 , 0.393236 , 0.272552 , 0.217046 , 0.288654 , 0.210031 , 0.239622 , 0.284015 , 0.290247 , 0.311796 , 0.175489 , 0.202142 , 0.134798 , 0.17417 , 0.228637 , 0.196701 , 0.131822 , 0.150377 , 0.158386 , 0.227987 , 0.327892 , 0.229898 , 0.258221 , 0.240603 , 0.284359 
 930 , 0.374093 , 0.333916 , 0.265121 , 0.307074 , 0.36844 , 0.23737 , 0.377852 , 0.279468 , 0.255867 , 0.237326 , 0.191728 , 0.227117 , 0.210661 , 0.269177 , 0.25629 , 0.253112 , 0.392287 , 0.271855 , 0.215841 , 0.287421 , 0.209024 , 0.23826 , 0.282791 , 0.289266 , 0.309809 , 0.174463 , 0.200844 , 0.133382 , 0.172959 , 0.227205 , 0.195569 , 0.130533 , 0.149226 , 0.157476 , 0.227357 , 0.326462 , 0.228987 , 0.257054 , 0.239833 , 0.283359 
 931 , 0.372612 , 0.332021 , 0.264579 , 0.306544 , 0.367437 , 0.235768 , 0.376162 , 0.27777 , 0.254476 , 0.236533 , 0.190096 , 0.225816 , 0.208089 , 0.267641 , 0.254185 , 0.251806 , 0.39101 , 0.270551 , 0.214093 , 0.28583 , 0.207557 , 0.236362 , 0.281079 , 0.28769 , 0.307062 , 0.173115 , 0.199042 , 0.131632 , 0.171243 , 0.225386 , 0.194075 , 0.129 , 0.147575 , 0.156293 , 0.226392 , 0.324752 , 0.227556 , 0.255368 , 0.238634 , 0.281553 
 932 , 0.370796 , 0.329673 , 0.26391 , 0.305911 , 0.366226 , 0.23388 , 0.374039 , 0.275766 , 0.252798 , 0.235545 , 0.188071 , 0.224217 , 0.204975 , 0.265696 , 0.251495 , 0.250268 , 0.389429 , 0.268888 , 0.211955 , 0.283909 , 0.205756 , 0.234058 , 0.278983 , 0.285727 , 0.303737 , 0.17148 , 0.196844 , 0.12953 , 0.16914 , 0.223194 , 0.19228 , 0.127178 , 0.145556 , 0.154862 , 0.22519 , 0.322719 , 0.2258 , 0.2533 , 0.237141 , 0.279294 
 933 , 0.369476 , 0.327999 , 0.262415 , 0.30508 , 0.36513 , 0.232577 , 0.372728 , 0.274322 , 0.25154 , 0.234349 , 0.186355 , 0.223101 , 0.203006 , 0.264343 , 0.249955 , 0.249495 , 0.388714 , 0.267569 , 0.210467 , 0.282765 , 0.204131 , 0.232278 , 0.277511 , 0.284295 , 0.30112 , 0.170208 , 0.195569 , 0.127766 , 0.167391 , 0.221559 , 0.191117 , 0.126143 , 0.144081 , 0.15398 , 0.224338 , 0.321408 , 0.224798 , 0.251951 , 0.236183 , 0.277947 
 934 , 0.36923 , 0.327384 , 0.260191 , 0.304304 , 0.36411 , 0.232162 , 0.372466 , 0.273441 , 0.250775 , 0.233107 , 0.185191 , 0.222594 , 0.20211 , 0.263245 , 0.249245 , 0.248947 , 0.388367 , 0.266389 , 0.209655 , 0.28237 , 0.20278 , 0.230949 , 0.276665 , 0.283625 , 0.299355 , 0.169302 , 0.195113 , 0.126311 , 0.166121 , 0.220509 , 0.190396 , 0.125805 , 0.143284 , 0.153584 , 0.223684 , 0.320814 , 0.22455 , 0.251183 , 0.235374 , 0.277372 
 935 , 0.36953 , 0.327089 , 0.257721 , 0.303644 , 0.362937 , 0.232017 , 0.37245 , 0.272467 , 0.249989 , 0.23187 , 0.18414 , 0.222155 , 0.20103 , 0.261614 , 0.248134 , 0.247798 , 0.387502 , 0.264858 , 0.208786 , 0.281888 , 0.201323 , 0.22936 , 0.2757 , 0.283076 , 0.297486 , 0.168274 , 0.194522 , 0.124627 , 0.164797 , 0.219351 , 0.189399 , 0.125344 , 0.14252 , 0.153086 , 0.222792 , 0.320129 , 0.224285 , 0.250173 , 0.234073 , 0.276593 
 936 , 0.370062 , 0.326937 , 0.255838 , 0.303384 , 0.362268 , 0.232084 , 0.372796 , 0.271689 , 0.249505 , 0.230921 , 0.183387 , 0.222 , 0.20076 , 0.260478 , 0.247685 , 0.246929 , 0.386881 , 0.263633 , 0.208487 , 0.281712 , 0.200047 , 0.228235 , 0.275093 , 0.282674 , 0.295851 , 0.167597 , 0.194269 , 0.123249 , 0.163816 , 0.218657 , 0.188843 , 0.124929 , 0.14215 , 0.152715 , 0.222134 , 0.319935 , 0.224247 , 0.249584 , 0.232967 , 0.276347 
 937 , 0.370617 , 0.327092 , 0.255976 , 0.303953 , 0.36306 , 0.232534 , 0.373959 , 0.271535 , 0.249939 , 0.230943 , 0.183584 , 0.222585 , 0.202764 , 0.26066 , 0.249173 , 0.246935 , 0.387013 , 0.263575 , 0.209715 , 0.282303 , 0.199481 , 0.22861 , 0.275471 , 0.282493 , 0.295043 , 0.167954 , 0.194952 , 0.122993 , 0.163947 , 0.219385 , 0.189627 , 0.124637 , 0.142909 , 0.152716 , 0.222175 , 0.320996 , 0.224663 , 0.250272 , 0.232588 , 0.277566 
 938 , 0.36912 , 0.326651 , 0.255938 , 0.302975 , 0.363423 , 0.232161 , 0.374507 , 0.270992 , 0.250324 , 0.230796 , 0.183521 , 0.222833 , 0.204207 , 0.259356 , 0.250253 , 0.246521 , 0.386856 , 0.263616 , 0.210247 , 0.282207 , 0.198415 , 0.228506 , 0.274956 , 0.280901 , 0.293173 , 0.167779 , 0.195223 , 0.122433 , 0.163602 , 0.219872 , 0.190316 , 0.123916 , 0.14326 , 0.152345 , 0.221646 , 0.321121 , 0.224132 , 0.250805 , 0.232013 , 0.278166 
 939 , 0.367582 , 0.326193 , 0.255901 , 0.30197 , 0.363792 , 0.231773 , 0.375073 , 0.270433 , 0.250717 , 0.230646 , 0.183456 , 0.223083 , 0.205698 , 0.258013 , 0.25137 , 0.246103 , 0.386693 , 0.263653 , 0.210793 , 0.2821 , 0.197312 , 0.228392 , 0.274431 , 0.279271 , 0.291246 , 0.167602 , 0.195502 , 0.121853 , 0.163248 , 0.220373 , 0.191018 , 0.123176 , 0.143621 , 0.151967 , 0.221102 , 0.321247 , 0.223581 , 0.251352 , 0.231417 , 0.278784 
 940 , 0.365779 , 0.325973 , 0.255385 , 0.300665 , 0.363316 , 0.231845 , 0.374563 , 0.26999 , 0.250243 , 0.230767 , 0.18299 , 0.223079 , 0.205835 , 0.257754 , 0.251857 , 0.2455 , 0.386433 , 0.263503 , 0.210454 , 0.281919 , 0.196716 , 0.227562 , 0.274013 , 0.278714 , 0.289613 , 0.167137 , 0.195632 , 0.121251 , 0.162795 , 0.220722 , 0.191573 , 0.122252 , 0.143814 , 0.151932 , 0.220339 , 0.321101 , 0.223067 , 0.252092 , 0.23125 , 0.27938 
 941 , 0.366988 , 0.326418 , 0.255412 , 0.300916 , 0.363765 , 0.232045 , 0.373969 , 0.270174 , 0.249836 , 0.230845 , 0.182641 , 0.223258 , 0.205973 , 0.259217 , 0.252395 , 0.245337 , 0.386632 , 0.262752 , 0.210513 , 0.281984 , 0.19611 , 0.226499 , 0.273932 , 0.278585 , 0.287971 , 0.167138 , 0.195957 , 0.120863 , 0.162339 , 0.220688 , 0.192257 , 0.121522 , 0.144018 , 0.151852 , 0.219788 , 0.321478 , 0.222899 , 0.252659 , 0.231351 , 0.280337 
 942 , 0.36854 , 0.326947 , 0.255498 , 0.301333 , 0.364328 , 0.232264 , 0.373351 , 0.270438 , 0.24943 , 0.230912 , 0.182305 , 0.223469 , 0.206121 , 0.260897 , 0.252949 , 0.245223 , 0.386887 , 0.261937 , 0.210615 , 0.28207 , 0.195494 , 0.225402 , 0.273892 , 0.278492 , 0.286305 , 0.167183 , 0.196304 , 0.120491 , 0.161867 , 0.220614 , 0.192973 , 0.120791 , 0.144231 , 0.151774 , 0.219245 , 0.321924 , 0.222758 , 0.253225 , 0.231482 , 0.281347 
 943 , 0.369536 , 0.326888 , 0.255541 , 0.30213 , 0.36485 , 0.23178 , 0.372774 , 0.270093 , 0.249699 , 0.231141 , 0.182135 , 0.22358 , 0.205602 , 0.26306 , 0.25357 , 0.245658 , 0.386775 , 0.261494 , 0.210559 , 0.282334 , 0.194962 , 0.225005 , 0.274041 , 0.277841 , 0.284493 , 0.167313 , 0.196652 , 0.12016 , 0.161863 , 0.220389 , 0.193232 , 0.120782 , 0.144455 , 0.15225 , 0.219351 , 0.322595 , 0.222946 , 0.254004 , 0.231692 , 0.281953 
 944 , 0.369023 , 0.326448 , 0.255546 , 0.302673 , 0.365375 , 0.231225 , 0.372748 , 0.26926 , 0.250096 , 0.231636 , 0.182086 , 0.223576 , 0.204565 , 0.264708 , 0.254191 , 0.246236 , 0.386486 , 0.261646 , 0.210243 , 0.282617 , 0.19441 , 0.225254 , 0.274088 , 0.277068 , 0.283016 , 0.167345 , 0.196915 , 0.119742 , 0.162206 , 0.220467 , 0.193097 , 0.121168 , 0.144749 , 0.153049 , 0.219664 , 0.32314 , 0.223353 , 0.254572 , 0.2318 , 0.282277 
 945 , 0.367659 , 0.325936 , 0.25553 , 0.302922 , 0.36592 , 0.230836 , 0.373081 , 0.268283 , 0.250355 , 0.232258 , 0.18207 , 0.223523 , 0.203375 , 0.265874 , 0.254808 , 0.246737 , 0.386191 , 0.262068 , 0.209795 , 0.282862 , 0.193812 , 0.225714 , 0.274016 , 0.276377 , 0.281799 , 0.167285 , 0.197131 , 0.119254 , 0.162639 , 0.220803 , 0.192843 , 0.121597 , 0.145099 , 0.153887 , 0.219916 , 0.323534 , 0.223817 , 0.254931 , 0.231817 , 0.282557 
 946 , 0.366611 , 0.325694 , 0.255392 , 0.302865 , 0.366294 , 0.230761 , 0.373707 , 0.267675 , 0.250462 , 0.232856 , 0.182337 , 0.223536 , 0.202866 , 0.266942 , 0.255351 , 0.247041 , 0.386102 , 0.262505 , 0.20961 , 0.282975 , 0.193423 , 0.226154 , 0.274019 , 0.27578 , 0.280346 , 0.167483 , 0.197314 , 0.118849 , 0.162876 , 0.221247 , 0.192837 , 0.121994 , 0.145411 , 0.154619 , 0.220173 , 0.323939 , 0.224217 , 0.255099 , 0.231741 , 0.282817 
 947 , 0.366446 , 0.325655 , 0.254774 , 0.302403 , 0.366113 , 0.231194 , 0.374431 , 0.267858 , 0.250343 , 0.233372 , 0.182922 , 0.223607 , 0.203434 , 0.267788 , 0.255512 , 0.246848 , 0.386011 , 0.262771 , 0.209985 , 0.282833 , 0.193412 , 0.226447 , 0.27428 , 0.275299 , 0.278349 , 0.167912 , 0.197364 , 0.118498 , 0.16269 , 0.221664 , 0.193307 , 0.12228 , 0.145614 , 0.155168 , 0.220405 , 0.324426 , 0.224491 , 0.255055 , 0.231604 , 0.282938 
 948 , 0.367076 , 0.325025 , 0.253521 , 0.302192 , 0.36528 , 0.231621 , 0.374294 , 0.268397 , 0.250288 , 0.23381 , 0.183139 , 0.223559 , 0.203848 , 0.268509 , 0.255106 , 0.246315 , 0.385068 , 0.262611 , 0.210649 , 0.282639 , 0.193437 , 0.226534 , 0.274823 , 0.274653 , 0.275891 , 0.167905 , 0.197246 , 0.117944 , 0.162283 , 0.221563 , 0.193889 , 0.122474 , 0.145718 , 0.155711 , 0.220542 , 0.325107 , 0.224744 , 0.255235 , 0.231692 , 0.282786 
 949 , 0.367717 , 0.324471 , 0.25241 , 0.302011 , 0.364465 , 0.232072 , 0.374167 , 0.268973 , 0.25024 , 0.234165 , 0.183329 , 0.223517 , 0.204231 , 0.269179 , 0.254756 , 0.24583 , 0.384168 , 0.262399 , 0.211316 , 0.282473 , 0.193442 , 0.226563 , 0.275352 , 0.274041 , 0.273494 , 0.167942 , 0.197193 , 0.117359 , 0.161898 , 0.221506 , 0.194495 , 0.12268 , 0.145905 , 0.156241 , 0.220689 , 0.325794 , 0.22501 , 0.25542 , 0.231807 , 0.282661 
