JUL14NANT00005.spu,JUL14NANT00004.spu,JUL14NANT00003.spu,
Wavelength,JUL14NANT00051.spu,JUL14NANT00052.spu,JUL14NANT00053.spu,JUL14NANT00054.spu,JUL14NANT00055.spu,JUL14NANT00056.spu,JUL14NANT00057.spu,JUL14NANT00058.spu,JUL14NANT00059.spu,JUL14NANT00060.spu,JUL14NANT00061.spu,JUL14NANT00062.spu,JUL14NANT00063.spu,JUL14NANT00064.spu,JUL14NANT00065.spu,JUL14NANT00066.spu,JUL14NANT00067.spu,JUL14NANT00068.spu,JUL14NANT00069.spu,JUL14NANT00070.spu
  (nm),7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 
  time  ,:36:01 A,:36:08 A,:36:15 A,:36:22 A,:36:28 A,:37:04 A,:37:11 A,:37:19 A,:37:27 A,:37:34 A,:37:59 A,:38:09 A,:38:17 A,:38:23 A,:38:29 A,:40:39 A,:40:48 A,:40:56 A,:41:01 A,:41:10 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 381 , 0.019477 , 0.030194 , 0.031435 , 0.026963 , 0.020183 , 0.02622 , 0.032347 , 0.025139 , 0.027674 , 0.026876 , 0.020339 , 0.017936 , 0.016777 , 0.020748 , 0.018531 , 0.024495 , 0.023986 , 0.023896 , 0.023724 , 0.022932 
 382 , 0.019165 , 0.029899 , 0.031133 , 0.026359 , 0.019732 , 0.025801 , 0.031764 , 0.024891 , 0.027125 , 0.026623 , 0.020172 , 0.017599 , 0.016521 , 0.020525 , 0.018338 , 0.024104 , 0.02364 , 0.023421 , 0.023351 , 0.022502 
 383 , 0.018885 , 0.029381 , 0.03033 , 0.025984 , 0.019372 , 0.025309 , 0.031411 , 0.024354 , 0.026876 , 0.026084 , 0.019946 , 0.017376 , 0.016052 , 0.01984 , 0.018234 , 0.023664 , 0.023254 , 0.022926 , 0.02281 , 0.02213 
 384 , 0.018768 , 0.029071 , 0.029776 , 0.025787 , 0.01916 , 0.025069 , 0.031329 , 0.024056 , 0.026841 , 0.025783 , 0.019878 , 0.017318 , 0.015711 , 0.019343 , 0.018269 , 0.023431 , 0.023058 , 0.022637 , 0.022472 , 0.02194 
 385 , 0.018742 , 0.028884 , 0.029373 , 0.025685 , 0.019031 , 0.024974 , 0.031394 , 0.023899 , 0.026918 , 0.025623 , 0.019901 , 0.017349 , 0.015447 , 0.018967 , 0.018379 , 0.023315 , 0.022972 , 0.022465 , 0.02225 , 0.021851 
 386 , 0.018739 , 0.028681 , 0.029237 , 0.025692 , 0.018961 , 0.024866 , 0.031407 , 0.023782 , 0.026871 , 0.025561 , 0.019926 , 0.017244 , 0.015474 , 0.019091 , 0.018456 , 0.023258 , 0.022892 , 0.02251 , 0.02232 , 0.021937 
 387 , 0.018756 , 0.028506 , 0.029293 , 0.025792 , 0.018948 , 0.024769 , 0.031404 , 0.023706 , 0.026759 , 0.025572 , 0.019963 , 0.017067 , 0.015697 , 0.019541 , 0.018512 , 0.023248 , 0.022825 , 0.022693 , 0.022577 , 0.022138 
 388 , 0.018799 , 0.028408 , 0.029391 , 0.025929 , 0.018973 , 0.024724 , 0.031459 , 0.023683 , 0.026695 , 0.025619 , 0.020034 , 0.016937 , 0.015933 , 0.019993 , 0.018589 , 0.02327 , 0.022796 , 0.022888 , 0.022846 , 0.022354 
 389 , 0.018841 , 0.0284 , 0.029523 , 0.026042 , 0.019044 , 0.024747 , 0.031558 , 0.023719 , 0.026684 , 0.025662 , 0.02016 , 0.016889 , 0.016125 , 0.02036 , 0.018698 , 0.023339 , 0.02282 , 0.023056 , 0.02308 , 0.022542 
 390 , 0.018838 , 0.028582 , 0.029701 , 0.026007 , 0.019213 , 0.024914 , 0.031721 , 0.023888 , 0.02676 , 0.025635 , 0.020414 , 0.017052 , 0.016152 , 0.020446 , 0.018884 , 0.023512 , 0.022978 , 0.023119 , 0.02319 , 0.022613 
 391 , 0.018848 , 0.028769 , 0.029889 , 0.025997 , 0.019388 , 0.025087 , 0.031893 , 0.024056 , 0.026853 , 0.025625 , 0.020669 , 0.017213 , 0.016186 , 0.02054 , 0.019072 , 0.023684 , 0.023139 , 0.023188 , 0.023308 , 0.022689 
 392 , 0.018866 , 0.028956 , 0.030081 , 0.026001 , 0.019562 , 0.025261 , 0.032068 , 0.024221 , 0.026951 , 0.025623 , 0.020921 , 0.01737 , 0.016226 , 0.020639 , 0.019261 , 0.023855 , 0.023301 , 0.023259 , 0.023429 , 0.022764 
 393 , 0.019249 , 0.029154 , 0.030317 , 0.026352 , 0.019697 , 0.025555 , 0.032453 , 0.0243 , 0.02731 , 0.026084 , 0.021122 , 0.017659 , 0.016519 , 0.020823 , 0.019493 , 0.024063 , 0.023595 , 0.023589 , 0.023651 , 0.022952 
 394 , 0.019664 , 0.029348 , 0.030552 , 0.026737 , 0.019819 , 0.02585 , 0.032844 , 0.024364 , 0.027687 , 0.026587 , 0.021307 , 0.017952 , 0.016833 , 0.021009 , 0.019718 , 0.024263 , 0.023891 , 0.023936 , 0.023875 , 0.023147 
 395 , 0.020048 , 0.029529 , 0.030769 , 0.027096 , 0.019933 , 0.026124 , 0.033212 , 0.024426 , 0.028039 , 0.027053 , 0.021478 , 0.018225 , 0.017127 , 0.021182 , 0.019928 , 0.024447 , 0.024165 , 0.024256 , 0.024082 , 0.023327 
 396 , 0.020353 , 0.029902 , 0.031122 , 0.027386 , 0.020154 , 0.026527 , 0.03364 , 0.024713 , 0.028439 , 0.027451 , 0.0219 , 0.018557 , 0.017431 , 0.021557 , 0.020318 , 0.024718 , 0.024444 , 0.02459 , 0.024361 , 0.023602 
 397 , 0.02057 , 0.030427 , 0.031573 , 0.027598 , 0.020462 , 0.027027 , 0.034107 , 0.02519 , 0.028857 , 0.027766 , 0.022524 , 0.018931 , 0.017735 , 0.022093 , 0.020847 , 0.025053 , 0.024717 , 0.024918 , 0.024696 , 0.023949 
 398 , 0.020761 , 0.030883 , 0.031967 , 0.027785 , 0.020728 , 0.027461 , 0.034514 , 0.025602 , 0.029223 , 0.028043 , 0.023066 , 0.019254 , 0.017997 , 0.022559 , 0.02131 , 0.025344 , 0.024955 , 0.025202 , 0.024985 , 0.024249 
 399 , 0.020943 , 0.031279 , 0.032303 , 0.027976 , 0.020974 , 0.027839 , 0.034889 , 0.025956 , 0.029558 , 0.028293 , 0.023523 , 0.019528 , 0.018229 , 0.022959 , 0.021694 , 0.025605 , 0.025174 , 0.02546 , 0.025248 , 0.024522 
 400 , 0.021203 , 0.031588 , 0.032517 , 0.028337 , 0.021264 , 0.028142 , 0.035357 , 0.026196 , 0.029974 , 0.028596 , 0.023784 , 0.019712 , 0.018433 , 0.023236 , 0.021899 , 0.025893 , 0.025453 , 0.025756 , 0.025541 , 0.024818 
 401 , 0.021435 , 0.031863 , 0.032707 , 0.028658 , 0.021521 , 0.028411 , 0.035771 , 0.026408 , 0.030343 , 0.028864 , 0.024017 , 0.019873 , 0.018615 , 0.023483 , 0.022082 , 0.026148 , 0.025704 , 0.026017 , 0.025799 , 0.025081 
 402 , 0.021645 , 0.032109 , 0.032879 , 0.028946 , 0.021751 , 0.028651 , 0.036143 , 0.026597 , 0.030674 , 0.029101 , 0.024224 , 0.020017 , 0.018776 , 0.023701 , 0.022244 , 0.026378 , 0.025925 , 0.026253 , 0.026031 , 0.025316 
 403 , 0.02186 , 0.032333 , 0.033229 , 0.029202 , 0.021875 , 0.028852 , 0.036418 , 0.026735 , 0.030861 , 0.029419 , 0.024448 , 0.020227 , 0.018981 , 0.023868 , 0.022474 , 0.026583 , 0.026115 , 0.026497 , 0.026246 , 0.025523 
 404 , 0.022071 , 0.03254 , 0.033624 , 0.029442 , 0.021964 , 0.029036 , 0.036656 , 0.026851 , 0.030998 , 0.029751 , 0.024669 , 0.020453 , 0.019191 , 0.024011 , 0.022717 , 0.026779 , 0.026287 , 0.026734 , 0.026451 , 0.025714 
 405 , 0.022272 , 0.032731 , 0.033993 , 0.029664 , 0.022049 , 0.029207 , 0.036877 , 0.026962 , 0.031124 , 0.03006 , 0.024879 , 0.020662 , 0.019384 , 0.024144 , 0.022943 , 0.026958 , 0.026447 , 0.026958 , 0.026639 , 0.025892 
 406 , 0.022473 , 0.032974 , 0.034337 , 0.029869 , 0.022152 , 0.029457 , 0.037177 , 0.027139 , 0.031339 , 0.030367 , 0.025167 , 0.02087 , 0.019565 , 0.024361 , 0.023208 , 0.027168 , 0.026656 , 0.027204 , 0.026851 , 0.026086 
 407 , 0.022684 , 0.033306 , 0.034652 , 0.030058 , 0.022294 , 0.029832 , 0.037615 , 0.02743 , 0.031703 , 0.030677 , 0.025598 , 0.021085 , 0.019725 , 0.024706 , 0.023536 , 0.027426 , 0.026948 , 0.027489 , 0.027105 , 0.026315 
 408 , 0.022884 , 0.033615 , 0.03495 , 0.030238 , 0.022426 , 0.030188 , 0.038026 , 0.027706 , 0.032044 , 0.030977 , 0.026009 , 0.02129 , 0.019878 , 0.025035 , 0.023848 , 0.027673 , 0.027222 , 0.027759 , 0.027348 , 0.026533 
 409 , 0.023076 , 0.033913 , 0.035233 , 0.030407 , 0.022553 , 0.030524 , 0.038418 , 0.027965 , 0.03237 , 0.031258 , 0.026398 , 0.021481 , 0.020025 , 0.025346 , 0.024144 , 0.027908 , 0.027486 , 0.028012 , 0.027577 , 0.02674 
 410 , 0.023429 , 0.034286 , 0.03558 , 0.030753 , 0.022816 , 0.030926 , 0.039015 , 0.0283 , 0.032819 , 0.0316 , 0.026783 , 0.021728 , 0.020312 , 0.025678 , 0.024418 , 0.028243 , 0.027819 , 0.028361 , 0.027894 , 0.027037 
 411 , 0.023769 , 0.034643 , 0.03591 , 0.031081 , 0.023066 , 0.031307 , 0.039585 , 0.028615 , 0.033249 , 0.031927 , 0.027146 , 0.021964 , 0.020587 , 0.025995 , 0.024683 , 0.028563 , 0.028139 , 0.028694 , 0.028194 , 0.02732 
 412 , 0.02409 , 0.03498 , 0.036222 , 0.031395 , 0.023305 , 0.031668 , 0.040122 , 0.028914 , 0.033655 , 0.032239 , 0.027495 , 0.022187 , 0.020848 , 0.026295 , 0.024931 , 0.028866 , 0.02844 , 0.029008 , 0.028482 , 0.027589 
 413 , 0.024412 , 0.035442 , 0.036653 , 0.031743 , 0.023582 , 0.032082 , 0.040677 , 0.029304 , 0.034098 , 0.032698 , 0.027946 , 0.022473 , 0.021196 , 0.026725 , 0.02529 , 0.029234 , 0.028797 , 0.029395 , 0.028853 , 0.027915 
 414 , 0.024726 , 0.035962 , 0.037141 , 0.032112 , 0.023873 , 0.032515 , 0.041228 , 0.029734 , 0.034554 , 0.033227 , 0.028453 , 0.02279 , 0.021584 , 0.027221 , 0.025696 , 0.029628 , 0.029178 , 0.029819 , 0.029263 , 0.028262 
 415 , 0.025031 , 0.036463 , 0.037607 , 0.032464 , 0.024155 , 0.032932 , 0.041757 , 0.03015 , 0.034993 , 0.033734 , 0.028937 , 0.0231 , 0.021959 , 0.027699 , 0.02609 , 0.030007 , 0.029545 , 0.030225 , 0.029656 , 0.028597 
 416 , 0.02539 , 0.037007 , 0.038119 , 0.032872 , 0.02447 , 0.033404 , 0.042374 , 0.030597 , 0.035494 , 0.03427 , 0.029435 , 0.02346 , 0.022341 , 0.028178 , 0.026498 , 0.030424 , 0.029946 , 0.030663 , 0.030083 , 0.028975 
 417 , 0.025906 , 0.037696 , 0.03879 , 0.03346 , 0.024905 , 0.034045 , 0.043262 , 0.031159 , 0.036191 , 0.034921 , 0.030007 , 0.024 , 0.022767 , 0.0287 , 0.026978 , 0.030968 , 0.030452 , 0.031211 , 0.030622 , 0.029488 
 418 , 0.026412 , 0.038379 , 0.039448 , 0.034041 , 0.025331 , 0.034676 , 0.044134 , 0.031715 , 0.036875 , 0.035563 , 0.030567 , 0.024527 , 0.023189 , 0.029209 , 0.027452 , 0.031498 , 0.030948 , 0.031756 , 0.03115 , 0.029991 
 419 , 0.026914 , 0.039046 , 0.040094 , 0.034611 , 0.025752 , 0.035295 , 0.044993 , 0.032261 , 0.037546 , 0.036195 , 0.031122 , 0.02505 , 0.023599 , 0.029713 , 0.027917 , 0.032025 , 0.031441 , 0.032287 , 0.031668 , 0.030488 
 420 , 0.02757 , 0.039883 , 0.041 , 0.035329 , 0.026231 , 0.036103 , 0.046002 , 0.03292 , 0.038362 , 0.037039 , 0.031921 , 0.025647 , 0.024173 , 0.030475 , 0.028602 , 0.032691 , 0.032092 , 0.032993 , 0.032335 , 0.031125 
 421 , 0.028245 , 0.040736 , 0.041942 , 0.036064 , 0.02672 , 0.036935 , 0.047031 , 0.033594 , 0.0392 , 0.037904 , 0.032751 , 0.026252 , 0.024766 , 0.031266 , 0.029312 , 0.033374 , 0.032763 , 0.033716 , 0.033019 , 0.031782 
 422 , 0.028922 , 0.041591 , 0.042882 , 0.036802 , 0.027206 , 0.037769 , 0.048059 , 0.034268 , 0.040031 , 0.038775 , 0.033578 , 0.026861 , 0.025361 , 0.032058 , 0.030025 , 0.034055 , 0.033434 , 0.034444 , 0.033706 , 0.032439 
 423 , 0.029433 , 0.042316 , 0.043557 , 0.037333 , 0.027594 , 0.038431 , 0.048903 , 0.034896 , 0.04075 , 0.039469 , 0.034266 , 0.027305 , 0.025796 , 0.032704 , 0.030584 , 0.034579 , 0.033973 , 0.035018 , 0.034253 , 0.032931 
 424 , 0.0298 , 0.042935 , 0.044007 , 0.037688 , 0.027893 , 0.038954 , 0.049595 , 0.035482 , 0.041374 , 0.040018 , 0.034825 , 0.027622 , 0.026094 , 0.033218 , 0.031016 , 0.034972 , 0.034401 , 0.03547 , 0.034689 , 0.03328 
 425 , 0.030168 , 0.043553 , 0.044462 , 0.038043 , 0.028197 , 0.039475 , 0.050283 , 0.036068 , 0.041993 , 0.040566 , 0.035384 , 0.027936 , 0.026397 , 0.033732 , 0.031446 , 0.035367 , 0.034828 , 0.035919 , 0.035122 , 0.033624 
 426 , 0.030539 , 0.044161 , 0.044924 , 0.038422 , 0.028494 , 0.039972 , 0.050965 , 0.036617 , 0.042603 , 0.041112 , 0.035926 , 0.028251 , 0.026714 , 0.034229 , 0.031862 , 0.035754 , 0.035243 , 0.036361 , 0.035549 , 0.033974 
 427 , 0.030919 , 0.044691 , 0.045421 , 0.038934 , 0.028788 , 0.040386 , 0.051595 , 0.036992 , 0.043146 , 0.041652 , 0.036368 , 0.028589 , 0.027121 , 0.034637 , 0.03219 , 0.036115 , 0.035608 , 0.03676 , 0.035942 , 0.034308 
 428 , 0.031298 , 0.045219 , 0.045916 , 0.039444 , 0.029083 , 0.040792 , 0.052221 , 0.03737 , 0.043692 , 0.042191 , 0.036804 , 0.028925 , 0.027522 , 0.035044 , 0.032514 , 0.036477 , 0.035979 , 0.037165 , 0.036332 , 0.034644 
 429 , 0.031679 , 0.045749 , 0.046413 , 0.039954 , 0.029379 , 0.041205 , 0.052847 , 0.037744 , 0.044237 , 0.042734 , 0.037243 , 0.029259 , 0.027927 , 0.035457 , 0.03284 , 0.036836 , 0.036343 , 0.037564 , 0.036724 , 0.034981 
 430 , 0.032399 , 0.046719 , 0.047397 , 0.040733 , 0.029935 , 0.042063 , 0.053948 , 0.038564 , 0.045211 , 0.043772 , 0.038068 , 0.029891 , 0.028513 , 0.036264 , 0.033569 , 0.037551 , 0.03706 , 0.038303 , 0.037481 , 0.035642 
 431 , 0.033207 , 0.047803 , 0.048502 , 0.041585 , 0.030551 , 0.043037 , 0.055168 , 0.0395 , 0.046294 , 0.044935 , 0.038991 , 0.030591 , 0.029148 , 0.037172 , 0.034397 , 0.038354 , 0.037867 , 0.039129 , 0.038332 , 0.036385 
 432 , 0.034017 , 0.048887 , 0.049612 , 0.042436 , 0.031171 , 0.044013 , 0.056386 , 0.040432 , 0.047378 , 0.046098 , 0.039914 , 0.031292 , 0.029783 , 0.038085 , 0.035229 , 0.039162 , 0.038671 , 0.03995 , 0.03918 , 0.037126 
 433 , 0.034893 , 0.050127 , 0.050867 , 0.04344 , 0.031903 , 0.045135 , 0.057848 , 0.041506 , 0.048667 , 0.047353 , 0.04096 , 0.032091 , 0.030506 , 0.039123 , 0.036133 , 0.040069 , 0.039577 , 0.040914 , 0.040124 , 0.037984 
 434 , 0.03586 , 0.051575 , 0.052313 , 0.044629 , 0.032789 , 0.046454 , 0.059625 , 0.042758 , 0.05022 , 0.048739 , 0.042175 , 0.033015 , 0.03135 , 0.040331 , 0.037134 , 0.041121 , 0.040614 , 0.042048 , 0.041192 , 0.039001 
 435 , 0.036823 , 0.053019 , 0.053756 , 0.045826 , 0.033672 , 0.04777 , 0.061401 , 0.044007 , 0.051773 , 0.050118 , 0.043386 , 0.033941 , 0.03219 , 0.041539 , 0.038137 , 0.042174 , 0.041649 , 0.043189 , 0.042261 , 0.040014 
 436 , 0.037783 , 0.05445 , 0.055188 , 0.047005 , 0.034545 , 0.049077 , 0.06315 , 0.045243 , 0.053313 , 0.051498 , 0.044589 , 0.034855 , 0.033029 , 0.042738 , 0.039131 , 0.043216 , 0.042679 , 0.044313 , 0.043319 , 0.041016 
 437 , 0.038681 , 0.055719 , 0.056477 , 0.048048 , 0.03527 , 0.050206 , 0.064564 , 0.046287 , 0.054621 , 0.052839 , 0.045625 , 0.035641 , 0.033805 , 0.043779 , 0.039981 , 0.044145 , 0.043608 , 0.045304 , 0.044305 , 0.041892 
 438 , 0.039576 , 0.056989 , 0.057771 , 0.04909 , 0.035992 , 0.051334 , 0.065976 , 0.047336 , 0.055925 , 0.054182 , 0.046661 , 0.036421 , 0.034581 , 0.044816 , 0.040828 , 0.045071 , 0.044535 , 0.046293 , 0.045296 , 0.042766 
 439 , 0.04047 , 0.058255 , 0.059062 , 0.050131 , 0.036715 , 0.052469 , 0.06739 , 0.048381 , 0.057234 , 0.055521 , 0.047694 , 0.037205 , 0.035361 , 0.045855 , 0.041679 , 0.046001 , 0.045465 , 0.047282 , 0.046282 , 0.043642 
 440 , 0.041223 , 0.059451 , 0.06025 , 0.051054 , 0.037413 , 0.053498 , 0.068679 , 0.049334 , 0.058403 , 0.056721 , 0.048657 , 0.0379 , 0.036027 , 0.046784 , 0.042482 , 0.046795 , 0.046271 , 0.04816 , 0.04716 , 0.044414 
 441 , 0.041914 , 0.060613 , 0.061402 , 0.051932 , 0.038105 , 0.05448 , 0.069916 , 0.050247 , 0.059518 , 0.05786 , 0.049587 , 0.038561 , 0.036646 , 0.047666 , 0.043272 , 0.047532 , 0.047022 , 0.048991 , 0.047988 , 0.045144 
 442 , 0.042604 , 0.061779 , 0.062551 , 0.052803 , 0.038796 , 0.055469 , 0.071162 , 0.05116 , 0.060636 , 0.058999 , 0.050518 , 0.03922 , 0.037262 , 0.048549 , 0.044056 , 0.048272 , 0.047777 , 0.049822 , 0.048816 , 0.045878 
 443 , 0.043313 , 0.062884 , 0.063661 , 0.053685 , 0.039417 , 0.056419 , 0.072402 , 0.052054 , 0.061765 , 0.060139 , 0.051415 , 0.039891 , 0.037879 , 0.049403 , 0.044812 , 0.049006 , 0.048516 , 0.050643 , 0.049623 , 0.046598 
 444 , 0.044061 , 0.063868 , 0.064704 , 0.054561 , 0.039898 , 0.057292 , 0.073627 , 0.052906 , 0.062899 , 0.061277 , 0.052237 , 0.040573 , 0.038477 , 0.050203 , 0.045516 , 0.049718 , 0.049228 , 0.051429 , 0.050387 , 0.047283 
 445 , 0.04481 , 0.064848 , 0.065744 , 0.055432 , 0.040375 , 0.05817 , 0.074856 , 0.053753 , 0.064036 , 0.062414 , 0.053059 , 0.041254 , 0.039079 , 0.051003 , 0.046219 , 0.050434 , 0.049932 , 0.05222 , 0.051155 , 0.047971 
 446 , 0.045558 , 0.065833 , 0.066785 , 0.056308 , 0.040858 , 0.059048 , 0.076088 , 0.054605 , 0.065173 , 0.063549 , 0.053881 , 0.041935 , 0.039679 , 0.051802 , 0.04692 , 0.051147 , 0.05064 , 0.05301 , 0.051922 , 0.048657 
 447 , 0.046112 , 0.066601 , 0.067599 , 0.056864 , 0.0413 , 0.059714 , 0.076901 , 0.055201 , 0.065948 , 0.064348 , 0.054536 , 0.042321 , 0.040131 , 0.052448 , 0.047442 , 0.051668 , 0.051164 , 0.053572 , 0.052443 , 0.049157 
 448 , 0.04666 , 0.067365 , 0.068409 , 0.057416 , 0.04174 , 0.060381 , 0.077712 , 0.055795 , 0.066719 , 0.065145 , 0.05519 , 0.042697 , 0.040581 , 0.053096 , 0.047969 , 0.052185 , 0.051683 , 0.054134 , 0.052963 , 0.049653 
 449 , 0.047211 , 0.068127 , 0.069224 , 0.057965 , 0.042187 , 0.061045 , 0.078522 , 0.056387 , 0.067495 , 0.06594 , 0.055836 , 0.043069 , 0.041027 , 0.053742 , 0.048498 , 0.052704 , 0.052205 , 0.054699 , 0.053481 , 0.050151 
 450 , 0.047531 , 0.068681 , 0.069763 , 0.058324 , 0.042498 , 0.061507 , 0.079119 , 0.0568 , 0.068082 , 0.066487 , 0.056293 , 0.043347 , 0.041299 , 0.054176 , 0.048834 , 0.053018 , 0.052529 , 0.055077 , 0.053844 , 0.050481 
 451 , 0.047714 , 0.069107 , 0.070137 , 0.058562 , 0.042733 , 0.061844 , 0.079576 , 0.057101 , 0.068554 , 0.06689 , 0.056624 , 0.043565 , 0.041464 , 0.054477 , 0.049065 , 0.053208 , 0.052731 , 0.055344 , 0.054116 , 0.050717 
 452 , 0.047904 , 0.069534 , 0.070512 , 0.058806 , 0.042968 , 0.062176 , 0.080034 , 0.057398 , 0.069033 , 0.067287 , 0.056955 , 0.043789 , 0.041629 , 0.054784 , 0.049289 , 0.053405 , 0.052933 , 0.055611 , 0.054382 , 0.050948 
 453 , 0.048053 , 0.069859 , 0.070825 , 0.059006 , 0.04313 , 0.062439 , 0.080393 , 0.057615 , 0.069405 , 0.067625 , 0.057219 , 0.043968 , 0.041768 , 0.055025 , 0.049467 , 0.053547 , 0.053081 , 0.055828 , 0.054594 , 0.051132 
 454 , 0.048107 , 0.06991 , 0.070965 , 0.059084 , 0.043102 , 0.062488 , 0.080481 , 0.057588 , 0.069504 , 0.067788 , 0.05728 , 0.044024 , 0.041838 , 0.055094 , 0.049493 , 0.053557 , 0.053059 , 0.0559 , 0.054613 , 0.051168 
 455 , 0.048159 , 0.069964 , 0.071108 , 0.059171 , 0.04308 , 0.06254 , 0.080573 , 0.057565 , 0.0696 , 0.067948 , 0.05734 , 0.044085 , 0.041913 , 0.055161 , 0.049522 , 0.053567 , 0.053041 , 0.05597 , 0.054641 , 0.051215 
 456 , 0.048209 , 0.070016 , 0.071254 , 0.059251 , 0.043051 , 0.06259 , 0.080661 , 0.057541 , 0.069694 , 0.068111 , 0.057403 , 0.04415 , 0.041991 , 0.055232 , 0.04955 , 0.05358 , 0.053022 , 0.056044 , 0.054662 , 0.051254 
 457 , 0.048265 , 0.070112 , 0.071328 , 0.059214 , 0.043017 , 0.062667 , 0.080803 , 0.057603 , 0.069739 , 0.068185 , 0.057534 , 0.044136 , 0.041945 , 0.055291 , 0.049607 , 0.053548 , 0.052997 , 0.056054 , 0.054672 , 0.051236 
 458 , 0.048326 , 0.070217 , 0.071394 , 0.059165 , 0.042988 , 0.062748 , 0.080954 , 0.057668 , 0.069777 , 0.068257 , 0.057668 , 0.044108 , 0.04188 , 0.055354 , 0.049668 , 0.053514 , 0.052966 , 0.056057 , 0.054668 , 0.051211 
 459 , 0.048384 , 0.070324 , 0.071463 , 0.059109 , 0.042953 , 0.062827 , 0.081107 , 0.057737 , 0.069818 , 0.068321 , 0.057806 , 0.044086 , 0.04182 , 0.055409 , 0.049722 , 0.053479 , 0.052938 , 0.056058 , 0.054675 , 0.051191 
 460 , 0.048326 , 0.070269 , 0.071358 , 0.059017 , 0.042861 , 0.062798 , 0.081091 , 0.057685 , 0.069771 , 0.068268 , 0.057804 , 0.044006 , 0.041739 , 0.055378 , 0.049669 , 0.05336 , 0.052844 , 0.055996 , 0.054595 , 0.051098 
 461 , 0.048172 , 0.070087 , 0.071107 , 0.058892 , 0.042724 , 0.062671 , 0.080926 , 0.057516 , 0.069652 , 0.068113 , 0.057669 , 0.043875 , 0.041641 , 0.055266 , 0.04952 , 0.053174 , 0.052689 , 0.055864 , 0.054449 , 0.050946 
 462 , 0.048011 , 0.069902 , 0.070855 , 0.058766 , 0.042586 , 0.062541 , 0.080763 , 0.057352 , 0.069531 , 0.067955 , 0.057543 , 0.043747 , 0.041548 , 0.055158 , 0.049363 , 0.052982 , 0.052533 , 0.055736 , 0.054306 , 0.050794 
 463 , 0.047843 , 0.069708 , 0.070595 , 0.058614 , 0.042435 , 0.062381 , 0.080574 , 0.057168 , 0.069379 , 0.067788 , 0.057397 , 0.043602 , 0.041436 , 0.055025 , 0.049199 , 0.052776 , 0.052358 , 0.055589 , 0.054144 , 0.050633 
 464 , 0.047662 , 0.06949 , 0.070306 , 0.058329 , 0.042253 , 0.062107 , 0.080257 , 0.056903 , 0.069068 , 0.067576 , 0.057192 , 0.043396 , 0.041277 , 0.054779 , 0.048982 , 0.052504 , 0.052122 , 0.055345 , 0.053908 , 0.050458 
 465 , 0.047479 , 0.069276 , 0.07002 , 0.058049 , 0.04207 , 0.061826 , 0.079945 , 0.056638 , 0.068763 , 0.067362 , 0.056985 , 0.043195 , 0.041117 , 0.054537 , 0.04877 , 0.052232 , 0.051891 , 0.0551 , 0.053677 , 0.050286 
 466 , 0.04729 , 0.069059 , 0.069733 , 0.057769 , 0.041887 , 0.06155 , 0.07963 , 0.056371 , 0.068456 , 0.067151 , 0.056777 , 0.042994 , 0.040961 , 0.054294 , 0.048551 , 0.05196 , 0.051653 , 0.054853 , 0.053445 , 0.050107 
 467 , 0.047155 , 0.068918 , 0.069578 , 0.057611 , 0.041787 , 0.061451 , 0.079484 , 0.056253 , 0.068291 , 0.066977 , 0.056711 , 0.042933 , 0.0408 , 0.054186 , 0.048453 , 0.051797 , 0.051502 , 0.054737 , 0.05328 , 0.049997 
 468 , 0.047023 , 0.068793 , 0.069456 , 0.057482 , 0.041704 , 0.061388 , 0.079371 , 0.056161 , 0.068163 , 0.06681 , 0.056683 , 0.042905 , 0.040634 , 0.054108 , 0.048381 , 0.051663 , 0.051364 , 0.054646 , 0.05313 , 0.049897 
 469 , 0.046891 , 0.068672 , 0.069338 , 0.057356 , 0.04162 , 0.061323 , 0.079257 , 0.056074 , 0.068033 , 0.066637 , 0.056653 , 0.042875 , 0.040473 , 0.054034 , 0.048308 , 0.051528 , 0.051225 , 0.054553 , 0.052979 , 0.049802 
 470 , 0.046891 , 0.068616 , 0.069301 , 0.057311 , 0.041565 , 0.06132 , 0.079267 , 0.056043 , 0.068 , 0.066581 , 0.05668 , 0.042866 , 0.0404 , 0.054046 , 0.048294 , 0.051472 , 0.051181 , 0.054532 , 0.052935 , 0.049762 
 471 , 0.047052 , 0.068646 , 0.06938 , 0.057382 , 0.041558 , 0.061392 , 0.079429 , 0.056076 , 0.068106 , 0.066665 , 0.056772 , 0.042885 , 0.040446 , 0.054165 , 0.048353 , 0.051521 , 0.05124 , 0.054602 , 0.053016 , 0.049794 
 472 , 0.047207 , 0.068676 , 0.069458 , 0.057447 , 0.04155 , 0.061464 , 0.079591 , 0.056114 , 0.068206 , 0.066748 , 0.056864 , 0.042905 , 0.040486 , 0.054284 , 0.048411 , 0.051563 , 0.051304 , 0.054673 , 0.053102 , 0.049825 
