JUL14NANT00005.spu,JUL14NANT00004.spu,JUL14NANT00003.spu,
Wavelength,JUL14NANT00031.spu,JUL14NANT00032.spu,JUL14NANT00033.spu,JUL14NANT00034.spu,JUL14NANT00035.spu,JUL14NANT00036.spu,JUL14NANT00037.spu,JUL14NANT00038.spu,JUL14NANT00039.spu,JUL14NANT00040.spu,JUL14NANT00041.spu,JUL14NANT00042.spu,JUL14NANT00043.spu,JUL14NANT00044.spu,JUL14NANT00045.spu,JUL14NANT00046.spu,JUL14NANT00047.spu,JUL14NANT00048.spu,JUL14NANT00049.spu,JUL14NANT00050.spu
 918 , 0.400546 , 0.409346 , 0.289181 , 0.290802 , 0.383087 , 0.374581 , 0.315766 , 0.311239 , 0.356451 , 0.329821 , 0.422446 , 0.513552 , 0.422771 , 0.444081 , 0.400546 , 0.432994 , 0.410977 , 0.319043 , 0.38894 , 0.384006 
 919 , 0.401157 , 0.409624 , 0.28954 , 0.290969 , 0.383597 , 0.374932 , 0.316024 , 0.311631 , 0.357073 , 0.330075 , 0.422856 , 0.513816 , 0.423329 , 0.444315 , 0.401538 , 0.43353 , 0.411515 , 0.319411 , 0.389211 , 0.384543 
 920 , 0.401383 , 0.409667 , 0.289545 , 0.290894 , 0.383516 , 0.375124 , 0.315917 , 0.311711 , 0.357376 , 0.33003 , 0.423054 , 0.513648 , 0.423543 , 0.444401 , 0.401748 , 0.433738 , 0.411788 , 0.319279 , 0.389139 , 0.384361 
 921 , 0.401485 , 0.409833 , 0.289596 , 0.290916 , 0.383527 , 0.375402 , 0.315747 , 0.311834 , 0.357666 , 0.330134 , 0.4232 , 0.513493 , 0.423811 , 0.444088 , 0.401568 , 0.434172 , 0.411913 , 0.319245 , 0.389339 , 0.384127 
 922 , 0.401577 , 0.410078 , 0.289704 , 0.291 , 0.383627 , 0.375738 , 0.31559 , 0.312008 , 0.358 , 0.330321 , 0.423358 , 0.513383 , 0.424135 , 0.443645 , 0.401318 , 0.434735 , 0.412022 , 0.319296 , 0.389676 , 0.383938 
 923 , 0.401361 , 0.410055 , 0.289654 , 0.291009 , 0.383457 , 0.375798 , 0.315374 , 0.312064 , 0.358015 , 0.330293 , 0.423157 , 0.512905 , 0.424113 , 0.442904 , 0.400935 , 0.435124 , 0.412051 , 0.319177 , 0.389877 , 0.383804 
 924 , 0.40105 , 0.409871 , 0.289449 , 0.290949 , 0.383178 , 0.375574 , 0.315208 , 0.311993 , 0.357793 , 0.33017 , 0.42265 , 0.512144 , 0.423702 , 0.442129 , 0.400543 , 0.435246 , 0.412168 , 0.318908 , 0.390088 , 0.384022 
 925 , 0.401099 , 0.40988 , 0.289281 , 0.290919 , 0.383157 , 0.375388 , 0.315185 , 0.311929 , 0.357746 , 0.330273 , 0.422265 , 0.511526 , 0.423298 , 0.441754 , 0.400334 , 0.435292 , 0.412541 , 0.318713 , 0.390573 , 0.384651 
 926 , 0.40106 , 0.409871 , 0.289067 , 0.290796 , 0.383068 , 0.375092 , 0.315068 , 0.31175 , 0.357612 , 0.330351 , 0.421831 , 0.51071 , 0.422634 , 0.441332 , 0.400059 , 0.435165 , 0.412768 , 0.318476 , 0.390936 , 0.385238 
 927 , 0.400554 , 0.409704 , 0.288741 , 0.290194 , 0.382611 , 0.374311 , 0.314485 , 0.311064 , 0.357048 , 0.33023 , 0.421364 , 0.509149 , 0.420805 , 0.440853 , 0.399496 , 0.43417 , 0.412099 , 0.318049 , 0.390483 , 0.385232 
 928 , 0.399924 , 0.409383 , 0.288437 , 0.289507 , 0.382074 , 0.373673 , 0.313881 , 0.310638 , 0.356469 , 0.330103 , 0.421088 , 0.507467 , 0.418898 , 0.440322 , 0.39871 , 0.433372 , 0.411314 , 0.317136 , 0.389962 , 0.384816 
 929 , 0.399154 , 0.408988 , 0.288062 , 0.288679 , 0.381414 , 0.372902 , 0.313147 , 0.310108 , 0.355767 , 0.329937 , 0.420745 , 0.505446 , 0.416611 , 0.439674 , 0.397771 , 0.432396 , 0.41036 , 0.316042 , 0.38932 , 0.384314 
 930 , 0.398413 , 0.408636 , 0.287233 , 0.28812 , 0.381244 , 0.37264 , 0.312864 , 0.30983 , 0.355514 , 0.330088 , 0.420443 , 0.504611 , 0.415588 , 0.438912 , 0.396701 , 0.431106 , 0.409681 , 0.314889 , 0.38835 , 0.383842 
 931 , 0.397095 , 0.408088 , 0.286097 , 0.287417 , 0.380717 , 0.372309 , 0.312242 , 0.308988 , 0.355052 , 0.329498 , 0.419904 , 0.504238 , 0.414634 , 0.437995 , 0.395747 , 0.429521 , 0.40859 , 0.314015 , 0.386351 , 0.382899 
 932 , 0.395389 , 0.407377 , 0.284686 , 0.286529 , 0.379972 , 0.371859 , 0.31139 , 0.307833 , 0.354426 , 0.328596 , 0.419181 , 0.503826 , 0.413457 , 0.436854 , 0.394643 , 0.427567 , 0.407182 , 0.313044 , 0.383752 , 0.381659 
 933 , 0.394787 , 0.407208 , 0.283976 , 0.286306 , 0.379986 , 0.372295 , 0.310812 , 0.307012 , 0.354266 , 0.327904 , 0.41914 , 0.504046 , 0.413392 , 0.435982 , 0.394623 , 0.427289 , 0.406642 , 0.313065 , 0.382534 , 0.380955 
 934 , 0.395078 , 0.407296 , 0.283565 , 0.286206 , 0.380261 , 0.372639 , 0.310366 , 0.306249 , 0.354072 , 0.32774 , 0.419344 , 0.503705 , 0.413651 , 0.434609 , 0.395105 , 0.427722 , 0.406801 , 0.313412 , 0.382764 , 0.380634 
 935 , 0.395143 , 0.407045 , 0.282619 , 0.285514 , 0.380007 , 0.372012 , 0.309662 , 0.305043 , 0.353269 , 0.327794 , 0.41906 , 0.502026 , 0.413077 , 0.432178 , 0.394998 , 0.427201 , 0.406729 , 0.313098 , 0.383047 , 0.380039 
 936 , 0.395652 , 0.407124 , 0.282068 , 0.284845 , 0.379982 , 0.371488 , 0.309104 , 0.304125 , 0.352888 , 0.328177 , 0.41914 , 0.500624 , 0.412651 , 0.430378 , 0.395008 , 0.427038 , 0.407119 , 0.312625 , 0.383738 , 0.379679 
 937 , 0.397098 , 0.408046 , 0.282688 , 0.284449 , 0.380572 , 0.371493 , 0.308721 , 0.304244 , 0.353651 , 0.329115 , 0.420022 , 0.50025 , 0.412586 , 0.430769 , 0.395192 , 0.427826 , 0.408465 , 0.311763 , 0.385251 , 0.379999 
 938 , 0.397341 , 0.408275 , 0.28282 , 0.284202 , 0.380729 , 0.371735 , 0.306647 , 0.304043 , 0.353586 , 0.328598 , 0.41974 , 0.499253 , 0.411638 , 0.43086 , 0.394536 , 0.427915 , 0.408435 , 0.31066 , 0.385732 , 0.379724 
 939 , 0.397587 , 0.408511 , 0.282954 , 0.283943 , 0.380895 , 0.371984 , 0.304519 , 0.303839 , 0.35352 , 0.328067 , 0.419451 , 0.498221 , 0.410659 , 0.430952 , 0.393853 , 0.428011 , 0.408403 , 0.309525 , 0.386231 , 0.379442 
 940 , 0.397302 , 0.409078 , 0.283301 , 0.283975 , 0.381046 , 0.372898 , 0.303526 , 0.305289 , 0.353004 , 0.327609 , 0.419111 , 0.498977 , 0.40942 , 0.430667 , 0.393701 , 0.427847 , 0.40778 , 0.30982 , 0.386288 , 0.379646 
 941 , 0.39706 , 0.408671 , 0.283556 , 0.283571 , 0.381177 , 0.372987 , 0.30405 , 0.30672 , 0.352687 , 0.327117 , 0.418443 , 0.499808 , 0.408319 , 0.430385 , 0.393104 , 0.427863 , 0.407548 , 0.309467 , 0.386236 , 0.379614 
 942 , 0.396821 , 0.408153 , 0.283806 , 0.283112 , 0.381302 , 0.372994 , 0.304744 , 0.308175 , 0.352383 , 0.32661 , 0.417728 , 0.50066 , 0.407218 , 0.430101 , 0.39246 , 0.4279 , 0.407356 , 0.309043 , 0.386179 , 0.379561 
 943 , 0.396757 , 0.407452 , 0.283326 , 0.283158 , 0.381531 , 0.372071 , 0.305468 , 0.309646 , 0.352693 , 0.326363 , 0.417606 , 0.500319 , 0.406272 , 0.429956 , 0.391695 , 0.427571 , 0.406854 , 0.308808 , 0.38602 , 0.379518 
 944 , 0.396869 , 0.407471 , 0.28239 , 0.28331 , 0.38134 , 0.370918 , 0.305622 , 0.310616 , 0.353165 , 0.326268 , 0.417571 , 0.499684 , 0.405063 , 0.429926 , 0.39118 , 0.427048 , 0.406106 , 0.308771 , 0.385348 , 0.378718 
 945 , 0.397038 , 0.40803 , 0.281361 , 0.283368 , 0.380836 , 0.369874 , 0.305378 , 0.311253 , 0.353554 , 0.326196 , 0.41739 , 0.499225 , 0.403609 , 0.429923 , 0.390871 , 0.42651 , 0.405267 , 0.308802 , 0.384352 , 0.377392 
 946 , 0.397458 , 0.40853 , 0.280739 , 0.283396 , 0.380521 , 0.369434 , 0.304951 , 0.310485 , 0.353815 , 0.326241 , 0.416929 , 0.498931 , 0.402393 , 0.429682 , 0.390576 , 0.426289 , 0.404882 , 0.308609 , 0.383469 , 0.375662 
 947 , 0.398188 , 0.408719 , 0.280691 , 0.283246 , 0.380449 , 0.369883 , 0.304304 , 0.307673 , 0.353753 , 0.326455 , 0.416456 , 0.498119 , 0.401781 , 0.428718 , 0.390477 , 0.426722 , 0.405217 , 0.308243 , 0.382979 , 0.373822 
 948 , 0.398702 , 0.408398 , 0.280375 , 0.282823 , 0.380204 , 0.370018 , 0.303801 , 0.305458 , 0.353478 , 0.326574 , 0.417043 , 0.495445 , 0.401605 , 0.426979 , 0.390741 , 0.427453 , 0.405445 , 0.308335 , 0.382922 , 0.373206 
 949 , 0.399179 , 0.408087 , 0.280088 , 0.282407 , 0.379916 , 0.370139 , 0.303376 , 0.303463 , 0.353226 , 0.326679 , 0.41765 , 0.492739 , 0.401396 , 0.42524 , 0.391016 , 0.428249 , 0.405666 , 0.308443 , 0.382955 , 0.372744 
 950 , 0.39918 , 0.407918 , 0.280078 , 0.282072 , 0.379081 , 0.369967 , 0.303931 , 0.304206 , 0.353204 , 0.326635 , 0.418375 , 0.489583 , 0.400854 , 0.423527 , 0.39144 , 0.429808 , 0.405787 , 0.308778 , 0.384035 , 0.374163 
 951 , 0.39954 , 0.407057 , 0.280384 , 0.281824 , 0.378656 , 0.369561 , 0.304484 , 0.304652 , 0.353416 , 0.326812 , 0.417445 , 0.48807 , 0.400619 , 0.42255 , 0.391075 , 0.430419 , 0.406024 , 0.308362 , 0.385293 , 0.374218 
 952 , 0.399901 , 0.406202 , 0.280687 , 0.281578 , 0.378237 , 0.369165 , 0.30503 , 0.305091 , 0.353629 , 0.326989 , 0.416506 , 0.486586 , 0.40039 , 0.421585 , 0.390707 , 0.431014 , 0.406258 , 0.307943 , 0.38654 , 0.374259 
 953 , 0.400801 , 0.405895 , 0.281303 , 0.281607 , 0.378044 , 0.368606 , 0.305638 , 0.305633 , 0.354242 , 0.327426 , 0.416444 , 0.485308 , 0.400177 , 0.421909 , 0.390637 , 0.430083 , 0.406088 , 0.307931 , 0.387162 , 0.373822 
 954 , 0.401691 , 0.405711 , 0.282095 , 0.281654 , 0.377922 , 0.367903 , 0.305813 , 0.3059 , 0.354807 , 0.327803 , 0.416293 , 0.484806 , 0.399267 , 0.421971 , 0.390273 , 0.428872 , 0.405052 , 0.308227 , 0.386607 , 0.373141 
 955 , 0.402496 , 0.405521 , 0.282913 , 0.281675 , 0.37781 , 0.367165 , 0.305792 , 0.306036 , 0.355301 , 0.328118 , 0.415999 , 0.484626 , 0.398059 , 0.421771 , 0.389754 , 0.427735 , 0.403714 , 0.308604 , 0.385622 , 0.372424 
 956 , 0.403605 , 0.405575 , 0.28357 , 0.281864 , 0.378282 , 0.36692 , 0.305723 , 0.306173 , 0.355659 , 0.328427 , 0.415545 , 0.485213 , 0.397169 , 0.421646 , 0.389574 , 0.427074 , 0.402774 , 0.309232 , 0.384465 , 0.371766 
 957 , 0.404734 , 0.405946 , 0.283861 , 0.282256 , 0.378845 , 0.366972 , 0.305596 , 0.306192 , 0.355584 , 0.328473 , 0.415123 , 0.485907 , 0.396663 , 0.421705 , 0.389823 , 0.426677 , 0.402665 , 0.309948 , 0.383175 , 0.371066 
 958 , 0.405376 , 0.406439 , 0.28385 , 0.282697 , 0.378614 , 0.366717 , 0.305469 , 0.306 , 0.355074 , 0.328114 , 0.415037 , 0.485517 , 0.396277 , 0.421947 , 0.390202 , 0.425953 , 0.403242 , 0.310395 , 0.382008 , 0.370228 
 959 , 0.405906 , 0.406959 , 0.283936 , 0.283081 , 0.378509 , 0.366511 , 0.305321 , 0.305893 , 0.35464 , 0.327946 , 0.415146 , 0.485263 , 0.395907 , 0.422023 , 0.390543 , 0.42555 , 0.403922 , 0.310696 , 0.381252 , 0.369583 
 960 , 0.406008 , 0.407578 , 0.284396 , 0.283248 , 0.378903 , 0.36648 , 0.305093 , 0.306105 , 0.354441 , 0.328514 , 0.416009 , 0.485459 , 0.395588 , 0.42141 , 0.390746 , 0.426373 , 0.405021 , 0.310424 , 0.382054 , 0.369566 
 961 , 0.405659 , 0.407363 , 0.284503 , 0.283076 , 0.3799 , 0.366917 , 0.305053 , 0.306561 , 0.354489 , 0.329224 , 0.416595 , 0.485079 , 0.395464 , 0.420603 , 0.390811 , 0.427359 , 0.405246 , 0.310211 , 0.3829 , 0.369327 
 962 , 0.405337 , 0.407165 , 0.284607 , 0.28291 , 0.38085 , 0.367336 , 0.305019 , 0.306994 , 0.354539 , 0.329906 , 0.417149 , 0.484728 , 0.395348 , 0.419831 , 0.390874 , 0.428305 , 0.405463 , 0.310004 , 0.383713 , 0.369104 
 963 , 0.405452 , 0.406764 , 0.28507 , 0.283179 , 0.381622 , 0.367689 , 0.305253 , 0.307569 , 0.355295 , 0.33041 , 0.417257 , 0.484298 , 0.396599 , 0.419678 , 0.390415 , 0.428814 , 0.405911 , 0.310273 , 0.384064 , 0.368628 
 964 , 0.405692 , 0.406853 , 0.285826 , 0.283614 , 0.381739 , 0.367753 , 0.305361 , 0.307916 , 0.356114 , 0.330854 , 0.417335 , 0.483569 , 0.397492 , 0.419269 , 0.389959 , 0.428675 , 0.405884 , 0.310263 , 0.384657 , 0.368909 
 965 , 0.405947 , 0.40707 , 0.286616 , 0.284062 , 0.381686 , 0.367739 , 0.305421 , 0.308182 , 0.356903 , 0.331271 , 0.417421 , 0.482798 , 0.398221 , 0.418791 , 0.389528 , 0.428394 , 0.405725 , 0.310164 , 0.385316 , 0.369393 
 966 , 0.406215 , 0.407609 , 0.286909 , 0.284359 , 0.381554 , 0.36799 , 0.305797 , 0.308434 , 0.357317 , 0.331603 , 0.417534 , 0.481727 , 0.398264 , 0.418318 , 0.389881 , 0.428035 , 0.405497 , 0.310561 , 0.385988 , 0.370189 
 967 , 0.406798 , 0.408323 , 0.286803 , 0.284608 , 0.381764 , 0.368526 , 0.306331 , 0.30872 , 0.357498 , 0.331861 , 0.417657 , 0.481168 , 0.397915 , 0.417954 , 0.390766 , 0.427769 , 0.405672 , 0.311161 , 0.386651 , 0.370895 
 968 , 0.407694 , 0.408995 , 0.286619 , 0.284894 , 0.382398 , 0.369174 , 0.306791 , 0.309048 , 0.357665 , 0.332077 , 0.417765 , 0.481381 , 0.397603 , 0.417703 , 0.39168 , 0.427651 , 0.406322 , 0.311619 , 0.387282 , 0.371263 
 969 , 0.408429 , 0.409503 , 0.286473 , 0.285064 , 0.3829 , 0.369732 , 0.307133 , 0.309225 , 0.357876 , 0.332126 , 0.417843 , 0.481697 , 0.397055 , 0.417468 , 0.39234 , 0.427406 , 0.406742 , 0.31176 , 0.387805 , 0.371362 
 970 , 0.408834 , 0.409681 , 0.286506 , 0.284999 , 0.383131 , 0.370147 , 0.307281 , 0.309132 , 0.358245 , 0.331913 , 0.417836 , 0.482266 , 0.39599 , 0.417394 , 0.392425 , 0.427041 , 0.406775 , 0.311408 , 0.3881 , 0.370922 
 971 , 0.409175 , 0.409762 , 0.286935 , 0.28508 , 0.383259 , 0.370654 , 0.307676 , 0.309313 , 0.35888 , 0.332169 , 0.417618 , 0.482804 , 0.395152 , 0.417862 , 0.392367 , 0.427516 , 0.40732 , 0.311978 , 0.388247 , 0.370669 
 972 , 0.40951 , 0.409848 , 0.28736 , 0.285158 , 0.383384 , 0.371157 , 0.308064 , 0.309492 , 0.359507 , 0.332424 , 0.4174 , 0.48334 , 0.394323 , 0.41833 , 0.392313 , 0.427991 , 0.407869 , 0.312541 , 0.388396 , 0.370425 
 973 , 0.409438 , 0.409668 , 0.287641 , 0.285348 , 0.383511 , 0.371216 , 0.308184 , 0.309573 , 0.359688 , 0.332904 , 0.416955 , 0.483857 , 0.394485 , 0.418548 , 0.392385 , 0.428978 , 0.408493 , 0.312493 , 0.388416 , 0.370453 
 974 , 0.409479 , 0.409735 , 0.287887 , 0.285302 , 0.383795 , 0.371326 , 0.308271 , 0.309681 , 0.359807 , 0.333204 , 0.417489 , 0.483828 , 0.395073 , 0.418565 , 0.392833 , 0.42964 , 0.408132 , 0.312161 , 0.389079 , 0.370872 
 975 , 0.409543 , 0.409835 , 0.288126 , 0.285216 , 0.384108 , 0.37144 , 0.308356 , 0.309796 , 0.359914 , 0.333473 , 0.418179 , 0.483719 , 0.395727 , 0.418549 , 0.393339 , 0.430252 , 0.407623 , 0.311793 , 0.389839 , 0.371346 
 976 , 0.409824 , 0.409819 , 0.288469 , 0.285251 , 0.384362 , 0.371738 , 0.307977 , 0.309683 , 0.359982 , 0.333699 , 0.419328 , 0.483505 , 0.396284 , 0.418486 , 0.393451 , 0.430902 , 0.40737 , 0.311643 , 0.390654 , 0.372258 
 977 , 0.410094 , 0.410156 , 0.288689 , 0.285352 , 0.384832 , 0.372393 , 0.30749 , 0.309519 , 0.360136 , 0.334085 , 0.420763 , 0.483528 , 0.396866 , 0.418059 , 0.393176 , 0.431225 , 0.407613 , 0.311512 , 0.391453 , 0.373166 
 978 , 0.41027 , 0.410789 , 0.288776 , 0.285467 , 0.385489 , 0.373275 , 0.307069 , 0.309382 , 0.360366 , 0.334609 , 0.422277 , 0.483753 , 0.397501 , 0.41736 , 0.392724 , 0.431291 , 0.408154 , 0.311322 , 0.392216 , 0.373944 
 979 , 0.41055 , 0.411565 , 0.289043 , 0.285671 , 0.386182 , 0.374207 , 0.306824 , 0.309533 , 0.360808 , 0.33517 , 0.423385 , 0.484081 , 0.398425 , 0.416833 , 0.39234 , 0.431123 , 0.4088 , 0.311288 , 0.392749 , 0.374471 
 980 , 0.411129 , 0.412415 , 0.289587 , 0.286104 , 0.386732 , 0.375057 , 0.306838 , 0.309886 , 0.36157 , 0.3357 , 0.423702 , 0.484501 , 0.399491 , 0.41672 , 0.392122 , 0.43087 , 0.409558 , 0.311478 , 0.392855 , 0.374675 
 981 , 0.412178 , 0.412947 , 0.290244 , 0.286859 , 0.38677 , 0.375524 , 0.306904 , 0.309691 , 0.362431 , 0.336038 , 0.423465 , 0.484814 , 0.399828 , 0.417117 , 0.392096 , 0.431243 , 0.410263 , 0.311657 , 0.392695 , 0.374905 
 982 , 0.413222 , 0.413505 , 0.290828 , 0.287591 , 0.38685 , 0.375961 , 0.307064 , 0.309518 , 0.363329 , 0.336406 , 0.423281 , 0.485171 , 0.400075 , 0.417537 , 0.392197 , 0.431674 , 0.410881 , 0.311957 , 0.392619 , 0.375131 
 983 , 0.414226 , 0.414267 , 0.290875 , 0.288108 , 0.387191 , 0.376154 , 0.307936 , 0.309505 , 0.364477 , 0.337009 , 0.423492 , 0.485862 , 0.399642 , 0.418077 , 0.393226 , 0.432521 , 0.410891 , 0.313155 , 0.393169 , 0.375297 
 984 , 0.414589 , 0.414914 , 0.290955 , 0.288254 , 0.387871 , 0.376259 , 0.308782 , 0.310648 , 0.365167 , 0.337763 , 0.424006 , 0.487287 , 0.399591 , 0.419078 , 0.394695 , 0.432891 , 0.411487 , 0.314478 , 0.392999 , 0.375341 
 985 , 0.414936 , 0.415558 , 0.291031 , 0.288391 , 0.388561 , 0.376366 , 0.309631 , 0.311838 , 0.365849 , 0.338532 , 0.424537 , 0.488745 , 0.399551 , 0.420101 , 0.396181 , 0.433248 , 0.4121 , 0.315816 , 0.392805 , 0.375388 
 986 , 0.415234 , 0.415863 , 0.291158 , 0.288152 , 0.389003 , 0.376538 , 0.310044 , 0.312891 , 0.36577 , 0.339008 , 0.425193 , 0.489825 , 0.398828 , 0.421098 , 0.396961 , 0.433692 , 0.413114 , 0.31581 , 0.39251 , 0.375073 
 987 , 0.415419 , 0.415744 , 0.291439 , 0.287855 , 0.389417 , 0.376875 , 0.310277 , 0.313537 , 0.365958 , 0.339079 , 0.425609 , 0.490649 , 0.398029 , 0.422061 , 0.397328 , 0.434484 , 0.413454 , 0.31546 , 0.393254 , 0.375044 
 988 , 0.415544 , 0.415436 , 0.291793 , 0.287566 , 0.389843 , 0.377292 , 0.310466 , 0.313998 , 0.366357 , 0.338972 , 0.425887 , 0.491384 , 0.397252 , 0.423024 , 0.397561 , 0.435453 , 0.413412 , 0.315074 , 0.394544 , 0.375191 
 989 , 0.41553 , 0.41502 , 0.292012 , 0.28754 , 0.390055 , 0.377721 , 0.3103 , 0.314159 , 0.366903 , 0.338687 , 0.426081 , 0.492116 , 0.397123 , 0.423747 , 0.397581 , 0.436354 , 0.413397 , 0.314875 , 0.395789 , 0.375723 
 990 , 0.415676 , 0.414856 , 0.292073 , 0.287865 , 0.390145 , 0.378235 , 0.309889 , 0.314206 , 0.367455 , 0.338339 , 0.426224 , 0.492703 , 0.397902 , 0.42431 , 0.397335 , 0.436978 , 0.413463 , 0.315005 , 0.396613 , 0.376549 
 991 , 0.416313 , 0.415282 , 0.292068 , 0.288411 , 0.390349 , 0.378894 , 0.309564 , 0.314508 , 0.367811 , 0.338149 , 0.426413 , 0.493049 , 0.399301 , 0.424965 , 0.396952 , 0.437239 , 0.41365 , 0.31543 , 0.396803 , 0.377349 
 992 , 0.416928 , 0.415729 , 0.292118 , 0.28884 , 0.39056 , 0.379453 , 0.309315 , 0.314786 , 0.368109 , 0.338025 , 0.426615 , 0.493284 , 0.400705 , 0.425688 , 0.39669 , 0.437346 , 0.41366 , 0.315882 , 0.396891 , 0.378171 
 993 , 0.417462 , 0.416246 , 0.292312 , 0.28891 , 0.390746 , 0.379668 , 0.309333 , 0.314941 , 0.368215 , 0.338127 , 0.426947 , 0.493169 , 0.401983 , 0.426535 , 0.396828 , 0.43704 , 0.413251 , 0.316317 , 0.396704 , 0.378977 
 994 , 0.418009 , 0.416892 , 0.292461 , 0.289096 , 0.39076 , 0.379731 , 0.309789 , 0.314678 , 0.368384 , 0.338592 , 0.428518 , 0.493479 , 0.402509 , 0.426634 , 0.397368 , 0.437591 , 0.414561 , 0.316144 , 0.396992 , 0.379335 
 995 , 0.418575 , 0.417568 , 0.292618 , 0.289294 , 0.390775 , 0.379791 , 0.31026 , 0.314401 , 0.368561 , 0.339071 , 0.430149 , 0.493798 , 0.403049 , 0.426733 , 0.397927 , 0.438164 , 0.415929 , 0.315963 , 0.39729 , 0.379704 
 996 , 0.419368 , 0.418232 , 0.292674 , 0.289492 , 0.390837 , 0.37986 , 0.310696 , 0.314367 , 0.368595 , 0.339175 , 0.430937 , 0.494456 , 0.403434 , 0.427127 , 0.397686 , 0.43833 , 0.417692 , 0.315575 , 0.396889 , 0.379192 
 997 , 0.419932 , 0.418699 , 0.292725 , 0.289354 , 0.391523 , 0.380145 , 0.310738 , 0.314818 , 0.368819 , 0.33949 , 0.43056 , 0.495152 , 0.403662 , 0.427497 , 0.397603 , 0.438489 , 0.418005 , 0.31565 , 0.395969 , 0.378599 
 998 , 0.42043 , 0.419126 , 0.29278 , 0.289104 , 0.392439 , 0.380512 , 0.310657 , 0.315427 , 0.369125 , 0.339891 , 0.429815 , 0.495882 , 0.403852 , 0.427864 , 0.397573 , 0.438661 , 0.417853 , 0.315889 , 0.394872 , 0.377986 
 999 , 0.420617 , 0.419463 , 0.292689 , 0.288993 , 0.393169 , 0.380825 , 0.310925 , 0.316381 , 0.36959 , 0.340473 , 0.429209 , 0.4966 , 0.40367 , 0.427398 , 0.398224 , 0.439526 , 0.417471 , 0.316581 , 0.394837 , 0.377827 
 1000 , 0.421147 , 0.419798 , 0.292593 , 0.289028 , 0.393378 , 0.381087 , 0.311359 , 0.317412 , 0.370001 , 0.340749 , 0.429043 , 0.497421 , 0.403731 , 0.42716 , 0.399258 , 0.440493 , 0.4175 , 0.317592 , 0.395718 , 0.378619 
 1001 , 0.422291 , 0.420195 , 0.292582 , 0.289149 , 0.393087 , 0.381327 , 0.311784 , 0.318333 , 0.370248 , 0.340562 , 0.429296 , 0.498378 , 0.40431 , 0.427718 , 0.400338 , 0.441154 , 0.418156 , 0.318717 , 0.397033 , 0.380266 
 1002 , 0.423534 , 0.420577 , 0.292331 , 0.289262 , 0.393143 , 0.381525 , 0.312047 , 0.318958 , 0.370553 , 0.340509 , 0.429964 , 0.4993 , 0.404949 , 0.428726 , 0.401097 , 0.441781 , 0.418859 , 0.319648 , 0.398176 , 0.38195 
 1003 , 0.424769 , 0.420978 , 0.291818 , 0.289419 , 0.393854 , 0.38156 , 0.312129 , 0.318967 , 0.370986 , 0.340774 , 0.431103 , 0.500125 , 0.405739 , 0.430388 , 0.40133 , 0.442447 , 0.419595 , 0.320095 , 0.398936 , 0.383453 
 1004 , 0.425341 , 0.421683 , 0.292065 , 0.289978 , 0.394726 , 0.381191 , 0.312839 , 0.318634 , 0.371681 , 0.341393 , 0.430968 , 0.500998 , 0.406847 , 0.431401 , 0.402052 , 0.443732 , 0.420224 , 0.320083 , 0.399669 , 0.384145 
 1005 , 0.425899 , 0.422421 , 0.292398 , 0.29048 , 0.395546 , 0.380808 , 0.313545 , 0.318308 , 0.372348 , 0.341996 , 0.430779 , 0.501958 , 0.408076 , 0.43239 , 0.402833 , 0.445012 , 0.420886 , 0.320047 , 0.400324 , 0.384822 
 1006 , 0.426055 , 0.423172 , 0.293579 , 0.289999 , 0.395365 , 0.38053 , 0.313777 , 0.318127 , 0.372284 , 0.34215 , 0.429981 , 0.503523 , 0.410089 , 0.432513 , 0.403982 , 0.445561 , 0.42168 , 0.319761 , 0.39974 , 0.38496 
 1007 , 0.425672 , 0.422775 , 0.293895 , 0.289185 , 0.395341 , 0.381054 , 0.314155 , 0.318742 , 0.372021 , 0.34279 , 0.431624 , 0.504435 , 0.41138 , 0.432093 , 0.403829 , 0.445993 , 0.422775 , 0.319664 , 0.399155 , 0.383966 
 1008 , 0.425186 , 0.422182 , 0.294086 , 0.288282 , 0.395346 , 0.381732 , 0.314573 , 0.319522 , 0.371717 , 0.343532 , 0.433739 , 0.505276 , 0.412605 , 0.43157 , 0.403466 , 0.446421 , 0.423974 , 0.319593 , 0.398548 , 0.382765 
 1009 , 0.424343 , 0.421811 , 0.294808 , 0.288458 , 0.395744 , 0.38256 , 0.315446 , 0.319829 , 0.371979 , 0.343654 , 0.43561 , 0.504626 , 0.413432 , 0.431889 , 0.403401 , 0.447325 , 0.424593 , 0.320103 , 0.399282 , 0.381533 
 1010 , 0.423706 , 0.422125 , 0.295662 , 0.289138 , 0.395939 , 0.383447 , 0.315837 , 0.319605 , 0.372352 , 0.343736 , 0.43627 , 0.503661 , 0.413893 , 0.432619 , 0.403688 , 0.448193 , 0.424296 , 0.320876 , 0.4002 , 0.381632 
 1011 , 0.423284 , 0.422907 , 0.296522 , 0.289989 , 0.395897 , 0.384359 , 0.315767 , 0.319061 , 0.372685 , 0.343913 , 0.436058 , 0.502746 , 0.41416 , 0.433512 , 0.404186 , 0.448945 , 0.423416 , 0.321755 , 0.400998 , 0.382761 
 1012 , 0.42339 , 0.423676 , 0.296767 , 0.290962 , 0.395645 , 0.385457 , 0.315706 , 0.318993 , 0.372761 , 0.344664 , 0.435724 , 0.50256 , 0.414013 , 0.434333 , 0.404498 , 0.449704 , 0.423482 , 0.321811 , 0.401684 , 0.384269 
