JUN24SHB100005.spu,JUN24SHB100004.spu,
Wavelength,JUN24SHB100007.spu,JUN24SHB100008.spu,JUN24SHB100009.spu,JUN24SHB100010.spu,JUN24SHB100011.spu,JUN24SHB100012.spu,JUN24SHB100013.spu,JUN24SHB100014.spu,JUN24SHB100015.spu,JUN24SHB100016.spu,JUN24SHB100017.spu,JUN24SHB100018.spu,JUN24SHB100019.spu,JUN24SHB100020.spu
  (nm),6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 
  time  ,33:46 PM,33:56 PM,34:04 PM,34:15 PM,34:31 PM,35:18 PM,35:25 PM,35:35 PM,35:44 PM,35:55 PM,36:31 PM,36:40 PM,36:51 PM,36:59 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,
 823 , 0.201546 , 0.229746 , 0.234993 , 0.247246 , 0.220935 , 0.308586 , 0.209948 , 0.165571 , 0.258479 , 0.408798 , 0.262381 , 0.250912 , 0.198345 , 0.274926 
 824 , 0.201865 , 0.229924 , 0.235307 , 0.247784 , 0.221334 , 0.308904 , 0.210226 , 0.165815 , 0.258785 , 0.409079 , 0.262699 , 0.25126 , 0.198831 , 0.275361 
 825 , 0.20227 , 0.23027 , 0.235652 , 0.248178 , 0.22166 , 0.309099 , 0.210453 , 0.166099 , 0.259088 , 0.409299 , 0.263034 , 0.251753 , 0.199223 , 0.275998 
 826 , 0.202684 , 0.23065 , 0.236004 , 0.24856 , 0.221976 , 0.309285 , 0.21069 , 0.166387 , 0.259397 , 0.409526 , 0.263375 , 0.252268 , 0.199611 , 0.276661 
 827 , 0.203046 , 0.23108 , 0.236307 , 0.248924 , 0.222239 , 0.309512 , 0.210914 , 0.166592 , 0.259721 , 0.409829 , 0.263751 , 0.252746 , 0.19996 , 0.277189 
 828 , 0.20329 , 0.2315 , 0.236524 , 0.249326 , 0.222447 , 0.309821 , 0.211112 , 0.166678 , 0.260104 , 0.410288 , 0.264156 , 0.253169 , 0.200244 , 0.277379 
 829 , 0.203512 , 0.231846 , 0.236742 , 0.249776 , 0.222679 , 0.310153 , 0.211297 , 0.166765 , 0.260511 , 0.410774 , 0.264541 , 0.253598 , 0.200533 , 0.277486 
 830 , 0.203744 , 0.232209 , 0.236964 , 0.250235 , 0.222934 , 0.310509 , 0.211501 , 0.166854 , 0.260927 , 0.41126 , 0.264934 , 0.254041 , 0.200827 , 0.277598 
 831 , 0.204053 , 0.232728 , 0.237288 , 0.250696 , 0.223492 , 0.311074 , 0.211886 , 0.167005 , 0.261376 , 0.411772 , 0.265464 , 0.254565 , 0.20115 , 0.277861 
 832 , 0.204329 , 0.233304 , 0.237598 , 0.251053 , 0.224015 , 0.311518 , 0.212227 , 0.167154 , 0.261718 , 0.412229 , 0.266018 , 0.25496 , 0.201433 , 0.278108 
 833 , 0.204611 , 0.233874 , 0.237914 , 0.251409 , 0.224531 , 0.311966 , 0.212568 , 0.167301 , 0.262059 , 0.412684 , 0.266577 , 0.255354 , 0.201715 , 0.278355 
 834 , 0.20497 , 0.234246 , 0.238173 , 0.251683 , 0.224904 , 0.312193 , 0.212763 , 0.167514 , 0.262394 , 0.413098 , 0.266916 , 0.255695 , 0.202114 , 0.278799 
 835 , 0.205454 , 0.234511 , 0.238464 , 0.252106 , 0.225326 , 0.312518 , 0.21299 , 0.167757 , 0.262861 , 0.413516 , 0.26719 , 0.256149 , 0.202656 , 0.279436 
 836 , 0.205952 , 0.234771 , 0.238761 , 0.252546 , 0.225755 , 0.312858 , 0.213225 , 0.167998 , 0.263339 , 0.413932 , 0.267458 , 0.25662 , 0.2032 , 0.280083 
 837 , 0.206367 , 0.235075 , 0.239096 , 0.253074 , 0.226188 , 0.313226 , 0.213511 , 0.168195 , 0.263817 , 0.41435 , 0.267821 , 0.257016 , 0.203642 , 0.280582 
 838 , 0.206635 , 0.235403 , 0.239435 , 0.25359 , 0.226571 , 0.313572 , 0.213802 , 0.168299 , 0.264267 , 0.414683 , 0.268299 , 0.257297 , 0.203909 , 0.280889 
 839 , 0.206848 , 0.235718 , 0.239746 , 0.25403 , 0.226918 , 0.313876 , 0.214063 , 0.168382 , 0.264695 , 0.414967 , 0.268784 , 0.257553 , 0.204142 , 0.28118 
 840 , 0.207079 , 0.236026 , 0.240052 , 0.254439 , 0.227254 , 0.314181 , 0.214306 , 0.168458 , 0.265103 , 0.415227 , 0.269257 , 0.257831 , 0.204386 , 0.281455 
 841 , 0.207396 , 0.236311 , 0.240387 , 0.254668 , 0.227525 , 0.314444 , 0.214466 , 0.168528 , 0.265371 , 0.41547 , 0.269655 , 0.258267 , 0.20471 , 0.281592 
 842 , 0.207803 , 0.236725 , 0.240831 , 0.255012 , 0.22782 , 0.314773 , 0.214736 , 0.168703 , 0.265738 , 0.415952 , 0.270078 , 0.25872 , 0.205109 , 0.281694 
 843 , 0.208221 , 0.237139 , 0.241285 , 0.255367 , 0.228121 , 0.315112 , 0.215007 , 0.168879 , 0.266103 , 0.416436 , 0.270511 , 0.259177 , 0.205513 , 0.281796 
 844 , 0.208616 , 0.237568 , 0.241609 , 0.25569 , 0.228364 , 0.315472 , 0.215315 , 0.169137 , 0.266514 , 0.416924 , 0.270679 , 0.259496 , 0.205942 , 0.281996 
 845 , 0.208908 , 0.237873 , 0.241815 , 0.255881 , 0.228606 , 0.315772 , 0.215481 , 0.169309 , 0.266766 , 0.417221 , 0.270669 , 0.259789 , 0.206354 , 0.282299 
 846 , 0.209194 , 0.23818 , 0.242016 , 0.256064 , 0.228852 , 0.316082 , 0.215648 , 0.169477 , 0.267014 , 0.417522 , 0.27066 , 0.260091 , 0.206773 , 0.282611 
 847 , 0.209386 , 0.238428 , 0.242247 , 0.256284 , 0.22912 , 0.316298 , 0.215776 , 0.169649 , 0.267242 , 0.417715 , 0.270691 , 0.260326 , 0.207111 , 0.28294 
 848 , 0.209524 , 0.238679 , 0.242514 , 0.256683 , 0.22944 , 0.316486 , 0.215952 , 0.169861 , 0.26751 , 0.417807 , 0.27088 , 0.260534 , 0.20735 , 0.283306 
 849 , 0.209701 , 0.238951 , 0.2428 , 0.257174 , 0.229778 , 0.316696 , 0.216186 , 0.170099 , 0.267827 , 0.417899 , 0.271145 , 0.26076 , 0.207595 , 0.283686 
 850 , 0.209889 , 0.239246 , 0.243074 , 0.25766 , 0.2301 , 0.31692 , 0.216418 , 0.170343 , 0.268139 , 0.417992 , 0.271432 , 0.261019 , 0.207847 , 0.284048 
 851 , 0.210086 , 0.239563 , 0.243272 , 0.258005 , 0.230337 , 0.31712 , 0.216579 , 0.170554 , 0.268422 , 0.418074 , 0.271691 , 0.261373 , 0.208138 , 0.284263 
 852 , 0.210252 , 0.239864 , 0.243422 , 0.258217 , 0.230593 , 0.317258 , 0.216673 , 0.170734 , 0.268663 , 0.418155 , 0.27181 , 0.261759 , 0.20842 , 0.284461 
 853 , 0.210419 , 0.240172 , 0.243574 , 0.258431 , 0.230855 , 0.317396 , 0.216761 , 0.170927 , 0.268905 , 0.418237 , 0.27194 , 0.262156 , 0.208704 , 0.28467 
 854 , 0.210685 , 0.24056 , 0.243833 , 0.258701 , 0.231076 , 0.317639 , 0.216919 , 0.170865 , 0.269107 , 0.418604 , 0.272191 , 0.262512 , 0.209007 , 0.284792 
 855 , 0.211083 , 0.241112 , 0.244322 , 0.259191 , 0.231315 , 0.318037 , 0.217246 , 0.170879 , 0.269489 , 0.419306 , 0.272743 , 0.262908 , 0.209414 , 0.285054 
 856 , 0.21149 , 0.241674 , 0.244827 , 0.259682 , 0.231564 , 0.318441 , 0.217578 , 0.17089 , 0.26987 , 0.420011 , 0.273301 , 0.263308 , 0.209824 , 0.285321 
 857 , 0.211904 , 0.242127 , 0.24518 , 0.260077 , 0.231891 , 0.318771 , 0.217898 , 0.171042 , 0.270157 , 0.420554 , 0.273813 , 0.263783 , 0.21023 , 0.285724 
 858 , 0.212279 , 0.24239 , 0.245259 , 0.260267 , 0.232219 , 0.318991 , 0.2181 , 0.17123 , 0.270265 , 0.420789 , 0.274174 , 0.264187 , 0.210557 , 0.286118 
 859 , 0.212639 , 0.242618 , 0.245267 , 0.260399 , 0.232532 , 0.31918 , 0.218251 , 0.171398 , 0.270317 , 0.420944 , 0.27449 , 0.264543 , 0.210859 , 0.286469 
 860 , 0.212952 , 0.242818 , 0.245276 , 0.260537 , 0.232799 , 0.319366 , 0.218419 , 0.171574 , 0.270478 , 0.421127 , 0.274738 , 0.264809 , 0.211172 , 0.286811 
 861 , 0.213116 , 0.242941 , 0.245334 , 0.260739 , 0.232969 , 0.319533 , 0.218622 , 0.171776 , 0.270908 , 0.42135 , 0.274838 , 0.264849 , 0.211517 , 0.287084 
 862 , 0.213241 , 0.243033 , 0.245436 , 0.261038 , 0.233191 , 0.319709 , 0.21883 , 0.171964 , 0.271337 , 0.421552 , 0.274981 , 0.264946 , 0.211904 , 0.287333 
 863 , 0.213369 , 0.24313 , 0.245543 , 0.261336 , 0.233423 , 0.319893 , 0.219042 , 0.17216 , 0.271784 , 0.421754 , 0.275124 , 0.265043 , 0.212301 , 0.287594 
 864 , 0.213398 , 0.243408 , 0.245812 , 0.261881 , 0.233727 , 0.320055 , 0.219107 , 0.172186 , 0.271844 , 0.42188 , 0.275533 , 0.265315 , 0.212386 , 0.287771 
 865 , 0.21357 , 0.243791 , 0.246061 , 0.262329 , 0.233957 , 0.320167 , 0.219187 , 0.172261 , 0.271873 , 0.422112 , 0.275868 , 0.265677 , 0.212389 , 0.288045 
 866 , 0.213749 , 0.244191 , 0.24632 , 0.26279 , 0.234192 , 0.320283 , 0.219264 , 0.172329 , 0.271902 , 0.422354 , 0.27621 , 0.266051 , 0.212389 , 0.288321 
 867 , 0.213984 , 0.244375 , 0.24649 , 0.263045 , 0.234313 , 0.320298 , 0.219172 , 0.172442 , 0.271972 , 0.422501 , 0.276407 , 0.266437 , 0.212639 , 0.28847 
 868 , 0.214126 , 0.244456 , 0.246685 , 0.263222 , 0.234441 , 0.320292 , 0.219048 , 0.17257 , 0.272162 , 0.422645 , 0.276535 , 0.266743 , 0.21304 , 0.288596 
 869 , 0.214229 , 0.244534 , 0.246902 , 0.263414 , 0.2346 , 0.320302 , 0.218937 , 0.1727 , 0.272395 , 0.422814 , 0.276668 , 0.267021 , 0.21346 , 0.288752 
 870 , 0.214326 , 0.24471 , 0.247098 , 0.263614 , 0.234835 , 0.320383 , 0.218975 , 0.172829 , 0.272724 , 0.423092 , 0.276838 , 0.267251 , 0.213848 , 0.288946 
 871 , 0.214443 , 0.245068 , 0.247245 , 0.263899 , 0.235181 , 0.320655 , 0.219294 , 0.172957 , 0.273255 , 0.423557 , 0.277095 , 0.267434 , 0.21423 , 0.289164 
 872 , 0.214635 , 0.245461 , 0.247397 , 0.264283 , 0.235485 , 0.320996 , 0.21962 , 0.173103 , 0.273853 , 0.42399 , 0.27736 , 0.267685 , 0.214699 , 0.289312 
 873 , 0.214839 , 0.245848 , 0.247565 , 0.264672 , 0.235793 , 0.321331 , 0.219954 , 0.173258 , 0.274448 , 0.424418 , 0.277625 , 0.267943 , 0.215171 , 0.289472 
 874 , 0.21509 , 0.245921 , 0.24792 , 0.265076 , 0.23604 , 0.321508 , 0.220315 , 0.173472 , 0.274724 , 0.4246 , 0.277833 , 0.268302 , 0.21547 , 0.289871 
 875 , 0.21531 , 0.245861 , 0.248265 , 0.265417 , 0.236408 , 0.321698 , 0.220699 , 0.173653 , 0.274828 , 0.424862 , 0.278229 , 0.26866 , 0.215732 , 0.290368 
 876 , 0.21554 , 0.245806 , 0.248624 , 0.265767 , 0.23679 , 0.321889 , 0.221096 , 0.173835 , 0.274935 , 0.425131 , 0.278643 , 0.269027 , 0.216005 , 0.290883 
 877 , 0.215763 , 0.245929 , 0.248833 , 0.26613 , 0.237039 , 0.32211 , 0.22123 , 0.17388 , 0.275038 , 0.425323 , 0.279052 , 0.269318 , 0.216307 , 0.291071 
 878 , 0.215982 , 0.246186 , 0.248891 , 0.266346 , 0.237118 , 0.322238 , 0.22119 , 0.173898 , 0.275147 , 0.425382 , 0.279243 , 0.269536 , 0.216538 , 0.291051 
 879 , 0.216197 , 0.246469 , 0.248926 , 0.266527 , 0.23717 , 0.322341 , 0.221129 , 0.173921 , 0.275269 , 0.42541 , 0.279375 , 0.269738 , 0.216749 , 0.291001 
 880 , 0.2163 , 0.246737 , 0.24901 , 0.266671 , 0.237216 , 0.32251 , 0.221126 , 0.173921 , 0.275418 , 0.42549 , 0.279566 , 0.269974 , 0.217056 , 0.290991 
 881 , 0.216245 , 0.247034 , 0.2492 , 0.266811 , 0.237268 , 0.322793 , 0.221215 , 0.173913 , 0.275616 , 0.425719 , 0.279864 , 0.270301 , 0.217534 , 0.291031 
 882 , 0.216171 , 0.247392 , 0.249449 , 0.267006 , 0.237346 , 0.323085 , 0.221326 , 0.173936 , 0.275826 , 0.426034 , 0.280203 , 0.270678 , 0.218091 , 0.291069 
 883 , 0.216155 , 0.247734 , 0.24967 , 0.267177 , 0.237445 , 0.323331 , 0.221431 , 0.173977 , 0.276044 , 0.426327 , 0.280523 , 0.271056 , 0.218644 , 0.291141 
 884 , 0.216576 , 0.247883 , 0.249646 , 0.267106 , 0.23773 , 0.323148 , 0.221511 , 0.174171 , 0.276326 , 0.426411 , 0.280605 , 0.271385 , 0.219109 , 0.291516 
 885 , 0.217059 , 0.247943 , 0.24962 , 0.267113 , 0.23796 , 0.323049 , 0.221625 , 0.174321 , 0.276752 , 0.426589 , 0.280709 , 0.271685 , 0.21964 , 0.292056 
 886 , 0.217552 , 0.248007 , 0.249597 , 0.267125 , 0.238194 , 0.322945 , 0.221748 , 0.174478 , 0.277192 , 0.426778 , 0.28082 , 0.271993 , 0.220188 , 0.292611 
 887 , 0.217538 , 0.24794 , 0.249529 , 0.26746 , 0.238214 , 0.32303 , 0.22186 , 0.174421 , 0.277478 , 0.42686 , 0.280759 , 0.271818 , 0.220563 , 0.292786 
 888 , 0.217399 , 0.247857 , 0.249517 , 0.267916 , 0.238447 , 0.323169 , 0.222049 , 0.174418 , 0.277522 , 0.426694 , 0.280756 , 0.271621 , 0.220798 , 0.292846 
 889 , 0.217253 , 0.247775 , 0.249512 , 0.268404 , 0.238739 , 0.323315 , 0.222255 , 0.174442 , 0.277527 , 0.426479 , 0.280773 , 0.271419 , 0.221026 , 0.292898 
 890 , 0.217059 , 0.247655 , 0.249634 , 0.26871 , 0.238888 , 0.323322 , 0.222386 , 0.174483 , 0.277231 , 0.426187 , 0.280826 , 0.271407 , 0.22109 , 0.292714 
 891 , 0.216812 , 0.24751 , 0.249818 , 0.268712 , 0.238723 , 0.323142 , 0.222304 , 0.174421 , 0.276653 , 0.425794 , 0.280862 , 0.271526 , 0.221008 , 0.292283 
 892 , 0.216542 , 0.247369 , 0.249946 , 0.268604 , 0.238401 , 0.322903 , 0.222104 , 0.174251 , 0.276076 , 0.425371 , 0.280859 , 0.271608 , 0.220948 , 0.291848 
 893 , 0.216304 , 0.247225 , 0.249998 , 0.268481 , 0.237999 , 0.322695 , 0.221861 , 0.174113 , 0.27561 , 0.424953 , 0.280833 , 0.271674 , 0.220963 , 0.291433 
 894 , 0.21626 , 0.247115 , 0.249763 , 0.268396 , 0.237405 , 0.322599 , 0.221502 , 0.174217 , 0.275754 , 0.424655 , 0.280636 , 0.271657 , 0.221335 , 0.291231 
 895 , 0.216245 , 0.247083 , 0.249727 , 0.268507 , 0.236919 , 0.322447 , 0.221305 , 0.174475 , 0.276063 , 0.424518 , 0.280281 , 0.27169 , 0.221838 , 0.291089 
 896 , 0.216234 , 0.247051 , 0.249685 , 0.268618 , 0.236394 , 0.322286 , 0.221088 , 0.174741 , 0.276392 , 0.424377 , 0.279901 , 0.271718 , 0.222371 , 0.29093 
 897 , 0.216316 , 0.247191 , 0.249759 , 0.268723 , 0.236674 , 0.322302 , 0.22139 , 0.174758 , 0.276721 , 0.424486 , 0.279878 , 0.271837 , 0.222883 , 0.291347 
 898 , 0.216363 , 0.247288 , 0.249637 , 0.268786 , 0.237062 , 0.322488 , 0.221701 , 0.174677 , 0.276811 , 0.424554 , 0.280089 , 0.271885 , 0.223214 , 0.291582 
 899 , 0.216411 , 0.247383 , 0.24949 , 0.268858 , 0.237461 , 0.322697 , 0.222019 , 0.174582 , 0.276881 , 0.424627 , 0.280314 , 0.271921 , 0.223541 , 0.291794 
 900 , 0.216586 , 0.247271 , 0.24942 , 0.26908 , 0.237855 , 0.322619 , 0.22212 , 0.17468 , 0.276788 , 0.424402 , 0.280424 , 0.272016 , 0.223809 , 0.292131 
 901 , 0.216967 , 0.246978 , 0.249368 , 0.269402 , 0.238239 , 0.322352 , 0.222121 , 0.174931 , 0.27667 , 0.423889 , 0.280556 , 0.27219 , 0.224027 , 0.292788 
 902 , 0.217424 , 0.246649 , 0.249287 , 0.269721 , 0.238631 , 0.322085 , 0.22216 , 0.175201 , 0.276604 , 0.423298 , 0.280769 , 0.272389 , 0.224258 , 0.293633 
 903 , 0.217734 , 0.246414 , 0.249238 , 0.270051 , 0.238891 , 0.321987 , 0.222199 , 0.175256 , 0.27656 , 0.42291 , 0.281031 , 0.27263 , 0.224545 , 0.29429 
 904 , 0.217567 , 0.246488 , 0.249365 , 0.270459 , 0.238778 , 0.322343 , 0.222197 , 0.174771 , 0.27657 , 0.423146 , 0.281323 , 0.272974 , 0.224988 , 0.294271 
 905 , 0.217205 , 0.246662 , 0.249676 , 0.270988 , 0.238608 , 0.322716 , 0.222127 , 0.174299 , 0.276592 , 0.423594 , 0.281397 , 0.273325 , 0.225492 , 0.29388 
 906 , 0.216822 , 0.246847 , 0.249987 , 0.271529 , 0.238425 , 0.323102 , 0.222055 , 0.173812 , 0.276614 , 0.424064 , 0.281478 , 0.27369 , 0.226013 , 0.293477 
 907 , 0.216896 , 0.247136 , 0.250208 , 0.271583 , 0.238271 , 0.323241 , 0.222183 , 0.174116 , 0.276679 , 0.424447 , 0.281645 , 0.274211 , 0.226267 , 0.293538 
 908 , 0.217153 , 0.247307 , 0.250314 , 0.271539 , 0.238161 , 0.323232 , 0.222285 , 0.174309 , 0.276849 , 0.425012 , 0.282104 , 0.274867 , 0.226484 , 0.293856 
 909 , 0.217422 , 0.247479 , 0.250421 , 0.271489 , 0.238045 , 0.323225 , 0.222399 , 0.174508 , 0.277034 , 0.425603 , 0.282579 , 0.275544 , 0.226708 , 0.294189 
 910 , 0.21758 , 0.247562 , 0.250181 , 0.271553 , 0.23801 , 0.323006 , 0.222517 , 0.174848 , 0.277439 , 0.426151 , 0.282739 , 0.275707 , 0.227102 , 0.294546 
 911 , 0.217686 , 0.247635 , 0.249864 , 0.271601 , 0.238007 , 0.322857 , 0.222678 , 0.175369 , 0.277886 , 0.426279 , 0.282571 , 0.275393 , 0.227757 , 0.294914 
 912 , 0.21779 , 0.247727 , 0.249563 , 0.271614 , 0.238005 , 0.322782 , 0.222855 , 0.17595 , 0.278311 , 0.426216 , 0.28231 , 0.274947 , 0.228511 , 0.295291 
 913 , 0.217929 , 0.247921 , 0.24965 , 0.271879 , 0.238256 , 0.323029 , 0.223183 , 0.176339 , 0.278751 , 0.426259 , 0.282338 , 0.274782 , 0.229212 , 0.295645 
 914 , 0.218093 , 0.248229 , 0.250248 , 0.27258 , 0.238891 , 0.323655 , 0.223719 , 0.176307 , 0.278997 , 0.42645 , 0.282899 , 0.275126 , 0.229627 , 0.295789 
 915 , 0.218233 , 0.248475 , 0.250631 , 0.273361 , 0.239506 , 0.324053 , 0.224222 , 0.176122 , 0.278908 , 0.426587 , 0.283552 , 0.275566 , 0.229745 , 0.295666 
 916 , 0.218374 , 0.248688 , 0.250977 , 0.274112 , 0.240089 , 0.324406 , 0.224667 , 0.175923 , 0.278799 , 0.426697 , 0.284169 , 0.276 , 0.229847 , 0.295531 
 917 , 0.218474 , 0.248537 , 0.25083 , 0.274373 , 0.240192 , 0.324145 , 0.224347 , 0.175591 , 0.278403 , 0.426446 , 0.284252 , 0.276388 , 0.229734 , 0.295327 
 918 , 0.218549 , 0.248472 , 0.250835 , 0.274495 , 0.240345 , 0.324127 , 0.224004 , 0.175377 , 0.278642 , 0.426781 , 0.284239 , 0.276889 , 0.229638 , 0.295346 
 919 , 0.218628 , 0.248404 , 0.250845 , 0.274615 , 0.240495 , 0.324102 , 0.223652 , 0.17516 , 0.278885 , 0.427117 , 0.284223 , 0.277402 , 0.229546 , 0.295364 
 920 , 0.21866 , 0.248529 , 0.250649 , 0.274698 , 0.240428 , 0.324302 , 0.223368 , 0.174963 , 0.27918 , 0.42765 , 0.284156 , 0.277554 , 0.2296 , 0.295246 
 921 , 0.218602 , 0.248762 , 0.250396 , 0.274758 , 0.240231 , 0.324524 , 0.223025 , 0.174691 , 0.279249 , 0.427832 , 0.284011 , 0.277553 , 0.230055 , 0.295224 
 922 , 0.218524 , 0.24903 , 0.250138 , 0.27481 , 0.240013 , 0.324735 , 0.222646 , 0.174383 , 0.279247 , 0.427887 , 0.28384 , 0.277535 , 0.23065 , 0.295248 
 923 , 0.218197 , 0.248842 , 0.249715 , 0.274567 , 0.239748 , 0.324559 , 0.222167 , 0.174106 , 0.279041 , 0.427524 , 0.283463 , 0.277346 , 0.231127 , 0.295214 
 924 , 0.217587 , 0.248084 , 0.249152 , 0.274032 , 0.239432 , 0.323967 , 0.221728 , 0.173929 , 0.278697 , 0.426794 , 0.282948 , 0.27695 , 0.231402 , 0.295127 
 925 , 0.216951 , 0.247215 , 0.248623 , 0.273566 , 0.239071 , 0.323386 , 0.221448 , 0.173821 , 0.278465 , 0.426168 , 0.282559 , 0.276511 , 0.231596 , 0.295076 
 926 , 0.216132 , 0.246209 , 0.248003 , 0.273003 , 0.238561 , 0.322623 , 0.221066 , 0.173619 , 0.278132 , 0.425322 , 0.282001 , 0.275893 , 0.23167 , 0.294785 
 927 , 0.214684 , 0.244815 , 0.247104 , 0.272105 , 0.237469 , 0.321127 , 0.220224 , 0.172975 , 0.277354 , 0.423655 , 0.280784 , 0.274587 , 0.231 , 0.293338 
 928 , 0.213332 , 0.242949 , 0.245881 , 0.271027 , 0.236491 , 0.319191 , 0.219037 , 0.172292 , 0.276345 , 0.421918 , 0.279257 , 0.273393 , 0.230066 , 0.291833 
 929 , 0.211743 , 0.240762 , 0.244453 , 0.269762 , 0.235336 , 0.316928 , 0.217651 , 0.17149 , 0.275154 , 0.419882 , 0.277472 , 0.271992 , 0.228972 , 0.290052 
 930 , 0.210519 , 0.238976 , 0.243649 , 0.269046 , 0.234196 , 0.315413 , 0.216055 , 0.170126 , 0.273726 , 0.418541 , 0.276195 , 0.270473 , 0.227406 , 0.287739 
 931 , 0.208816 , 0.237558 , 0.242776 , 0.26816 , 0.232592 , 0.313832 , 0.213934 , 0.168296 , 0.272049 , 0.416874 , 0.274708 , 0.268254 , 0.225453 , 0.284093 
 932 , 0.206732 , 0.235998 , 0.241735 , 0.267087 , 0.230628 , 0.311975 , 0.211394 , 0.166092 , 0.270079 , 0.41484 , 0.272925 , 0.265531 , 0.223135 , 0.279603 
 933 , 0.205587 , 0.234675 , 0.240151 , 0.265689 , 0.228926 , 0.31027 , 0.209503 , 0.164824 , 0.268697 , 0.413048 , 0.271699 , 0.263985 , 0.221766 , 0.276646 
 934 , 0.205323 , 0.233379 , 0.238487 , 0.264293 , 0.227543 , 0.309033 , 0.20873 , 0.164457 , 0.268109 , 0.411534 , 0.271145 , 0.263756 , 0.221617 , 0.275735 
 935 , 0.205038 , 0.231712 , 0.237036 , 0.263004 , 0.226049 , 0.307929 , 0.208319 , 0.164049 , 0.267641 , 0.409863 , 0.270652 , 0.263691 , 0.221766 , 0.275269 
 936 , 0.204505 , 0.230386 , 0.235734 , 0.262049 , 0.224879 , 0.307161 , 0.208204 , 0.163585 , 0.267556 , 0.408544 , 0.270029 , 0.263519 , 0.222202 , 0.275063 
 937 , 0.203392 , 0.230333 , 0.235099 , 0.262108 , 0.224894 , 0.307503 , 0.2089 , 0.163038 , 0.268469 , 0.408467 , 0.269167 , 0.263005 , 0.223392 , 0.275641 
 938 , 0.202287 , 0.23041 , 0.234163 , 0.26152 , 0.225011 , 0.307735 , 0.209263 , 0.162455 , 0.268702 , 0.408183 , 0.268197 , 0.262187 , 0.224519 , 0.27594 
 939 , 0.201147 , 0.230492 , 0.233194 , 0.260917 , 0.225127 , 0.307974 , 0.209643 , 0.161851 , 0.268934 , 0.407889 , 0.267199 , 0.261342 , 0.225682 , 0.276245 
 940 , 0.200251 , 0.229877 , 0.234209 , 0.260657 , 0.226098 , 0.308416 , 0.209423 , 0.161429 , 0.26798 , 0.407087 , 0.268017 , 0.262221 , 0.225105 , 0.277686 
 941 , 0.19942 , 0.229045 , 0.234243 , 0.260908 , 0.227044 , 0.307985 , 0.208929 , 0.160928 , 0.266731 , 0.405995 , 0.268014 , 0.262729 , 0.223123 , 0.278211 
 942 , 0.198583 , 0.228175 , 0.234171 , 0.261208 , 0.228008 , 0.307461 , 0.208402 , 0.16041 , 0.265427 , 0.404851 , 0.267921 , 0.263194 , 0.220974 , 0.278649 
 943 , 0.198297 , 0.227452 , 0.233116 , 0.260982 , 0.226927 , 0.306593 , 0.207207 , 0.159991 , 0.264135 , 0.403745 , 0.266918 , 0.263036 , 0.220535 , 0.278222 
 944 , 0.198329 , 0.2271 , 0.232207 , 0.260336 , 0.224774 , 0.305744 , 0.205774 , 0.159701 , 0.263513 , 0.403024 , 0.266005 , 0.262896 , 0.221585 , 0.277751 
 945 , 0.198393 , 0.226937 , 0.231696 , 0.259566 , 0.222531 , 0.305006 , 0.204369 , 0.159461 , 0.263336 , 0.402546 , 0.265431 , 0.262959 , 0.223118 , 0.277518 
 946 , 0.198401 , 0.227228 , 0.231083 , 0.259051 , 0.220804 , 0.304766 , 0.203509 , 0.159326 , 0.263468 , 0.402423 , 0.265167 , 0.262844 , 0.224288 , 0.277279 
 947 , 0.198209 , 0.228173 , 0.230286 , 0.25897 , 0.219844 , 0.305284 , 0.20355 , 0.159231 , 0.263793 , 0.402806 , 0.265167 , 0.262136 , 0.224847 , 0.276755 
 948 , 0.197779 , 0.228851 , 0.229449 , 0.2589 , 0.218603 , 0.305647 , 0.203544 , 0.158839 , 0.263296 , 0.40297 , 0.26456 , 0.260712 , 0.225441 , 0.275629 
 949 , 0.197406 , 0.229377 , 0.228655 , 0.258775 , 0.217457 , 0.305885 , 0.203557 , 0.15852 , 0.262822 , 0.40308 , 0.263908 , 0.259287 , 0.226045 , 0.274618 
 950 , 0.197679 , 0.228145 , 0.22844 , 0.258058 , 0.217451 , 0.304635 , 0.203858 , 0.159087 , 0.262585 , 0.402507 , 0.262616 , 0.257775 , 0.226726 , 0.274919 
 951 , 0.198435 , 0.226947 , 0.228538 , 0.257773 , 0.218226 , 0.30493 , 0.204226 , 0.160455 , 0.26291 , 0.402173 , 0.262978 , 0.257396 , 0.227003 , 0.276429 
 952 , 0.199198 , 0.225748 , 0.228634 , 0.257495 , 0.21901 , 0.305238 , 0.204598 , 0.161834 , 0.263242 , 0.401852 , 0.263359 , 0.257024 , 0.227272 , 0.277951 
 953 , 0.198948 , 0.224852 , 0.229077 , 0.258674 , 0.219294 , 0.306244 , 0.205255 , 0.162171 , 0.263302 , 0.401898 , 0.264101 , 0.257602 , 0.227206 , 0.277961 
 954 , 0.19812 , 0.223981 , 0.229203 , 0.259852 , 0.219225 , 0.306495 , 0.206046 , 0.16171 , 0.262779 , 0.401803 , 0.263976 , 0.258165 , 0.226964 , 0.276758 
