  time  ,13:14 PM,13:20 PM,13:35 PM,13:45 PM,13:51 PM,15:09 PM,15:22 PM,15:31 PM,15:40 PM,15:51 PM,16:45 PM,16:55 PM,17:02 PM,17:11 PM,17:18 PM,17:50 PM,17:57 PM,18:04 PM,18:13 PM,18:21 PM,19:37 PM,19:50 PM,20:15 PM,20:20 PM,20:28 PM,21:24 PM,21:31 PM,21:41 PM,21:49 PM,22:06 PM,22:26 PM,22:34 PM,22:45 PM,22:52 PM,23:01 PM,23:58 PM,24:06 PM,24:16 PM,24:25 PM,24:35 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1003 , 0.375247 , 0.424464 , 0.288647 , 0.369251 , 0.340488 , 0.263947 , 0.376914 , 0.330334 , 0.229219 , 0.233066 , 0.219851 , 0.279723 , 0.264555 , 0.247093 , 0.27862 , 0.275159 , 0.252385 , 0.335284 , 0.338523 , 0.287994 , 0.20526 , 0.387892 , 0.309906 , 0.378372 , 0.356841 , 0.18717 , 0.172529 , 0.189763 , 0.156512 , 0.224687 , 0.146047 , 0.225257 , 0.222291 , 0.174304 , 0.175704 , 0.302857 , 0.269188 , 0.30834 , 0.275996 , 0.295879 
 1004 , 0.375571 , 0.42389 , 0.29011 , 0.36794 , 0.339971 , 0.263823 , 0.376548 , 0.331166 , 0.229174 , 0.232422 , 0.219519 , 0.279199 , 0.264977 , 0.246739 , 0.279136 , 0.274493 , 0.251681 , 0.335365 , 0.337732 , 0.28704 , 0.205037 , 0.388226 , 0.309243 , 0.377848 , 0.354986 , 0.187008 , 0.172374 , 0.189939 , 0.156248 , 0.223807 , 0.146219 , 0.224841 , 0.221987 , 0.173877 , 0.1754 , 0.302315 , 0.268955 , 0.307923 , 0.275666 , 0.295782 
 1005 , 0.376027 , 0.423324 , 0.291608 , 0.366594 , 0.339502 , 0.26364 , 0.376268 , 0.331885 , 0.229007 , 0.231895 , 0.21927 , 0.278729 , 0.265392 , 0.246381 , 0.279643 , 0.273816 , 0.250977 , 0.33542 , 0.336874 , 0.286067 , 0.204822 , 0.388589 , 0.308525 , 0.377201 , 0.353156 , 0.186833 , 0.172195 , 0.190108 , 0.156015 , 0.222939 , 0.146398 , 0.224456 , 0.221688 , 0.173515 , 0.175077 , 0.301797 , 0.268693 , 0.307598 , 0.275301 , 0.295684 
 1006 , 0.377929 , 0.423223 , 0.292638 , 0.365636 , 0.339922 , 0.2629 , 0.37715 , 0.331 , 0.22739 , 0.233049 , 0.220211 , 0.27904 , 0.265657 , 0.246146 , 0.279756 , 0.273388 , 0.250576 , 0.335208 , 0.335531 , 0.285338 , 0.204762 , 0.389088 , 0.307567 , 0.375458 , 0.352684 , 0.186702 , 0.171875 , 0.190156 , 0.156255 , 0.222726 , 0.146649 , 0.22471 , 0.221605 , 0.174207 , 0.17484 , 0.301858 , 0.268293 , 0.308645 , 0.27475 , 0.295686 
 1007 , 0.378596 , 0.421447 , 0.292274 , 0.365811 , 0.34019 , 0.262057 , 0.377173 , 0.330155 , 0.225579 , 0.234134 , 0.220306 , 0.278863 , 0.265395 , 0.24489 , 0.279312 , 0.272243 , 0.250372 , 0.334373 , 0.334272 , 0.28468 , 0.204511 , 0.388517 , 0.307576 , 0.37558 , 0.351944 , 0.186358 , 0.171391 , 0.189715 , 0.155925 , 0.222253 , 0.146782 , 0.224587 , 0.221362 , 0.174426 , 0.174078 , 0.301847 , 0.26702 , 0.308815 , 0.273938 , 0.295335 
 1008 , 0.379088 , 0.419335 , 0.291667 , 0.366181 , 0.340437 , 0.261159 , 0.37705 , 0.329283 , 0.223669 , 0.235245 , 0.220269 , 0.278596 , 0.265033 , 0.243414 , 0.27876 , 0.270937 , 0.250196 , 0.333409 , 0.332961 , 0.284008 , 0.20422 , 0.387749 , 0.30774 , 0.376022 , 0.351123 , 0.18597 , 0.170862 , 0.189187 , 0.155482 , 0.221726 , 0.146903 , 0.224388 , 0.221089 , 0.174577 , 0.173208 , 0.301823 , 0.265556 , 0.308851 , 0.273057 , 0.294903 
 1009 , 0.378845 , 0.417698 , 0.289758 , 0.366884 , 0.340269 , 0.260905 , 0.376613 , 0.329251 , 0.223933 , 0.234353 , 0.220147 , 0.276079 , 0.263734 , 0.242346 , 0.27801 , 0.270294 , 0.24988 , 0.333119 , 0.333213 , 0.284148 , 0.203915 , 0.387385 , 0.309165 , 0.37672 , 0.351137 , 0.18503 , 0.17088 , 0.188778 , 0.154592 , 0.221763 , 0.147536 , 0.224253 , 0.220272 , 0.174226 , 0.172993 , 0.302008 , 0.264822 , 0.308228 , 0.272677 , 0.294147 
 1010 , 0.37837 , 0.41803 , 0.288114 , 0.367608 , 0.340238 , 0.260932 , 0.376541 , 0.330181 , 0.225359 , 0.23321 , 0.220324 , 0.273806 , 0.262334 , 0.241678 , 0.277653 , 0.270211 , 0.249253 , 0.333141 , 0.333701 , 0.284669 , 0.203741 , 0.387492 , 0.309223 , 0.376038 , 0.351673 , 0.184392 , 0.171134 , 0.188503 , 0.154055 , 0.222254 , 0.14814 , 0.224793 , 0.219475 , 0.174039 , 0.173234 , 0.302264 , 0.264352 , 0.308091 , 0.27248 , 0.293249 
 1011 , 0.377845 , 0.419799 , 0.286917 , 0.368292 , 0.340401 , 0.261041 , 0.376812 , 0.331704 , 0.227261 , 0.232249 , 0.220756 , 0.27213 , 0.261009 , 0.241204 , 0.277634 , 0.270417 , 0.248402 , 0.333259 , 0.33404 , 0.285317 , 0.203665 , 0.38789 , 0.307975 , 0.37423 , 0.352454 , 0.184086 , 0.171447 , 0.188293 , 0.153859 , 0.222985 , 0.148632 , 0.225857 , 0.218785 , 0.174067 , 0.173702 , 0.302528 , 0.263919 , 0.308467 , 0.2723 , 0.292282 
 1012 , 0.375975 , 0.421384 , 0.28565 , 0.367385 , 0.340292 , 0.261262 , 0.376366 , 0.331261 , 0.228329 , 0.231286 , 0.219335 , 0.27052 , 0.259894 , 0.240835 , 0.277231 , 0.270319 , 0.247217 , 0.333134 , 0.333815 , 0.285203 , 0.203177 , 0.387201 , 0.30551 , 0.372519 , 0.352502 , 0.183513 , 0.17148 , 0.187865 , 0.153606 , 0.222791 , 0.147968 , 0.226563 , 0.218061 , 0.173801 , 0.173687 , 0.302054 , 0.263362 , 0.308424 , 0.271908 , 0.291553 
 1013 , 0.372655 , 0.422785 , 0.284566 , 0.364887 , 0.34045 , 0.261639 , 0.375794 , 0.328791 , 0.228234 , 0.230306 , 0.216038 , 0.268821 , 0.259284 , 0.240721 , 0.276476 , 0.269869 , 0.246007 , 0.332985 , 0.333168 , 0.284288 , 0.202174 , 0.38578 , 0.302927 , 0.371329 , 0.351977 , 0.182481 , 0.17122 , 0.187332 , 0.153156 , 0.221558 , 0.146278 , 0.226718 , 0.217434 , 0.173254 , 0.173241 , 0.300893 , 0.262947 , 0.307917 , 0.271537 , 0.291148 
 1014 , 0.36916 , 0.424331 , 0.284069 , 0.362563 , 0.342107 , 0.262119 , 0.376897 , 0.326469 , 0.227424 , 0.229228 , 0.212912 , 0.266588 , 0.259383 , 0.240991 , 0.275851 , 0.269393 , 0.245594 , 0.33349 , 0.332997 , 0.283404 , 0.200946 , 0.3854 , 0.303335 , 0.37118 , 0.352047 , 0.180914 , 0.170993 , 0.187081 , 0.152316 , 0.220187 , 0.145042 , 0.226461 , 0.217085 , 0.172753 , 0.173019 , 0.299929 , 0.263246 , 0.307355 , 0.271799 , 0.290919 
 1015 , 0.366103 , 0.425598 , 0.284066 , 0.360766 , 0.34332 , 0.262439 , 0.378212 , 0.324631 , 0.226082 , 0.228493 , 0.210191 , 0.265041 , 0.259107 , 0.241071 , 0.275106 , 0.268804 , 0.245012 , 0.333884 , 0.33283 , 0.282474 , 0.199675 , 0.385002 , 0.303752 , 0.371104 , 0.352148 , 0.179437 , 0.170508 , 0.18659 , 0.151521 , 0.218695 , 0.143715 , 0.226044 , 0.21662 , 0.172171 , 0.172565 , 0.2991 , 0.263429 , 0.306779 , 0.271907 , 0.290546 
 1016 , 0.365212 , 0.425514 , 0.286085 , 0.361467 , 0.342515 , 0.262041 , 0.38019 , 0.325134 , 0.222764 , 0.229274 , 0.209623 , 0.266498 , 0.25733 , 0.240381 , 0.273974 , 0.267852 , 0.243871 , 0.33378 , 0.332725 , 0.281514 , 0.198446 , 0.384622 , 0.304173 , 0.371334 , 0.352376 , 0.178521 , 0.169068 , 0.18519 , 0.151025 , 0.216947 , 0.1422 , 0.225046 , 0.215764 , 0.17135 , 0.171216 , 0.29896 , 0.263147 , 0.306277 , 0.271387 , 0.289627 
 1017 , 0.366242 , 0.424216 , 0.287518 , 0.360236 , 0.338103 , 0.261422 , 0.379319 , 0.323944 , 0.220563 , 0.230104 , 0.209105 , 0.268824 , 0.25441 , 0.238582 , 0.271989 , 0.266855 , 0.241958 , 0.332924 , 0.332096 , 0.281027 , 0.197602 , 0.383962 , 0.301702 , 0.370694 , 0.351453 , 0.177507 , 0.167297 , 0.183099 , 0.150641 , 0.215041 , 0.14017 , 0.223856 , 0.214283 , 0.170335 , 0.168647 , 0.299492 , 0.262333 , 0.304626 , 0.270301 , 0.289543 
 1018 , 0.367381 , 0.422806 , 0.289021 , 0.358913 , 0.333412 , 0.260756 , 0.378345 , 0.322658 , 0.218248 , 0.230985 , 0.208547 , 0.271318 , 0.251298 , 0.236665 , 0.269869 , 0.265798 , 0.239926 , 0.332001 , 0.331421 , 0.28052 , 0.196709 , 0.383246 , 0.29904 , 0.369998 , 0.350451 , 0.176428 , 0.16542 , 0.180876 , 0.150244 , 0.213034 , 0.138011 , 0.2226 , 0.212708 , 0.169249 , 0.16593 , 0.300074 , 0.261464 , 0.302869 , 0.269148 , 0.289474 
 1019 , 0.368905 , 0.423528 , 0.28788 , 0.358231 , 0.332128 , 0.258096 , 0.378393 , 0.323349 , 0.218141 , 0.231011 , 0.209139 , 0.271718 , 0.252373 , 0.235592 , 0.269976 , 0.264412 , 0.239688 , 0.331343 , 0.331452 , 0.28023 , 0.196556 , 0.385003 , 0.29777 , 0.369282 , 0.350797 , 0.176483 , 0.165637 , 0.180905 , 0.149928 , 0.21259 , 0.138775 , 0.222455 , 0.212284 , 0.169069 , 0.163652 , 0.301126 , 0.260693 , 0.301751 , 0.268624 , 0.289909 
 1020 , 0.369287 , 0.423178 , 0.28491 , 0.358821 , 0.332469 , 0.255088 , 0.377941 , 0.324414 , 0.217256 , 0.23033 , 0.209615 , 0.270701 , 0.253653 , 0.23519 , 0.270573 , 0.26278 , 0.239418 , 0.330568 , 0.331914 , 0.27926 , 0.196165 , 0.385359 , 0.296862 , 0.368215 , 0.351251 , 0.176866 , 0.166164 , 0.181381 , 0.149665 , 0.212976 , 0.139416 , 0.222492 , 0.212364 , 0.168722 , 0.162235 , 0.301078 , 0.259584 , 0.301071 , 0.267997 , 0.289528 
 1021 , 0.369103 , 0.422197 , 0.281108 , 0.360019 , 0.333463 , 0.251893 , 0.377199 , 0.325609 , 0.215864 , 0.22932 , 0.210005 , 0.269053 , 0.254889 , 0.235064 , 0.271329 , 0.260983 , 0.239035 , 0.329702 , 0.332576 , 0.277927 , 0.195611 , 0.384944 , 0.296024 , 0.366942 , 0.351719 , 0.177374 , 0.166766 , 0.181989 , 0.149415 , 0.213715 , 0.139885 , 0.22257 , 0.212638 , 0.168239 , 0.161157 , 0.300468 , 0.258274 , 0.30055 , 0.267269 , 0.288719 
 1022 , 0.368358 , 0.420416 , 0.277319 , 0.360176 , 0.334427 , 0.250589 , 0.374305 , 0.323774 , 0.214774 , 0.227616 , 0.209393 , 0.267131 , 0.253792 , 0.2342 , 0.270493 , 0.259701 , 0.23853 , 0.32834 , 0.331797 , 0.276466 , 0.194793 , 0.382678 , 0.295001 , 0.364474 , 0.35074 , 0.177258 , 0.166516 , 0.182231 , 0.148994 , 0.214137 , 0.138901 , 0.222306 , 0.212494 , 0.167325 , 0.161461 , 0.298949 , 0.256587 , 0.30047 , 0.26652 , 0.28785 
 1023 , 0.367551 , 0.418385 , 0.274035 , 0.359424 , 0.335508 , 0.250418 , 0.371061 , 0.320832 , 0.21421 , 0.225707 , 0.207844 , 0.265775 , 0.251105 , 0.232276 , 0.268955 , 0.258494 , 0.237974 , 0.326548 , 0.329709 , 0.275072 , 0.193715 , 0.379989 , 0.294124 , 0.361847 , 0.348341 , 0.176577 , 0.165595 , 0.182192 , 0.148496 , 0.21372 , 0.137355 , 0.221669 , 0.211514 , 0.166123 , 0.162346 , 0.296769 , 0.254615 , 0.300705 , 0.265769 , 0.287192 
 1024 , 0.367199 , 0.416707 , 0.271468 , 0.358247 , 0.336866 , 0.250158 , 0.369359 , 0.319076 , 0.21417 , 0.224152 , 0.205745 , 0.265603 , 0.248143 , 0.229343 , 0.267846 , 0.256861 , 0.237469 , 0.324528 , 0.32691 , 0.273889 , 0.192453 , 0.37842 , 0.293674 , 0.360121 , 0.34505 , 0.175603 , 0.164421 , 0.182046 , 0.148022 , 0.212239 , 0.136331 , 0.220765 , 0.209557 , 0.164878 , 0.162769 , 0.294398 , 0.252521 , 0.301006 , 0.265019 , 0.286901 
 1025 , 0.366355 , 0.415314 , 0.269566 , 0.356844 , 0.337117 , 0.249326 , 0.366996 , 0.317561 , 0.214738 , 0.222606 , 0.203926 , 0.265493 , 0.244579 , 0.226204 , 0.267047 , 0.255226 , 0.236794 , 0.322339 , 0.324725 , 0.272752 , 0.190938 , 0.376469 , 0.293221 , 0.358773 , 0.342053 , 0.174409 , 0.162518 , 0.182048 , 0.147188 , 0.210798 , 0.135069 , 0.219516 , 0.208146 , 0.163825 , 0.162899 , 0.292035 , 0.250423 , 0.301026 , 0.263976 , 0.285962 
 1026 , 0.364516 , 0.414946 , 0.269186 , 0.355092 , 0.335064 , 0.247436 , 0.363338 , 0.316519 , 0.216584 , 0.221271 , 0.202694 , 0.265424 , 0.240114 , 0.223 , 0.266697 , 0.253808 , 0.235801 , 0.320002 , 0.324024 , 0.271853 , 0.189032 , 0.37389 , 0.292666 , 0.358221 , 0.340017 , 0.172862 , 0.159308 , 0.182337 , 0.145601 , 0.209712 , 0.133314 , 0.217648 , 0.208008 , 0.16326 , 0.162411 , 0.289974 , 0.248468 , 0.30052 , 0.262517 , 0.283729 
 1027 , 0.362043 , 0.418168 , 0.269481 , 0.353664 , 0.332479 , 0.245995 , 0.358581 , 0.314253 , 0.219277 , 0.2207 , 0.200816 , 0.264322 , 0.23653 , 0.221468 , 0.264221 , 0.253618 , 0.234853 , 0.318294 , 0.324322 , 0.271577 , 0.187317 , 0.371382 , 0.291016 , 0.357095 , 0.340032 , 0.171537 , 0.156368 , 0.182572 , 0.143446 , 0.210415 , 0.130748 , 0.215808 , 0.209081 , 0.163088 , 0.161799 , 0.289269 , 0.246726 , 0.300386 , 0.262029 , 0.281068 
 1028 , 0.359447 , 0.421396 , 0.269716 , 0.352139 , 0.329779 , 0.244521 , 0.353821 , 0.311912 , 0.221824 , 0.220052 , 0.198738 , 0.263096 , 0.232975 , 0.219861 , 0.261604 , 0.253404 , 0.233759 , 0.316544 , 0.324675 , 0.271252 , 0.18549 , 0.36891 , 0.289215 , 0.35586 , 0.339891 , 0.170095 , 0.153331 , 0.182642 , 0.141185 , 0.211036 , 0.128078 , 0.213789 , 0.210093 , 0.162831 , 0.161149 , 0.288482 , 0.244961 , 0.300104 , 0.261477 , 0.278376 
 1029 , 0.357366 , 0.421208 , 0.268727 , 0.350475 , 0.327932 , 0.244032 , 0.35356 , 0.310799 , 0.218877 , 0.218979 , 0.19484 , 0.260961 , 0.23368 , 0.218858 , 0.258758 , 0.253075 , 0.231209 , 0.315907 , 0.325582 , 0.270426 , 0.18346 , 0.369691 , 0.286321 , 0.35402 , 0.337301 , 0.16789 , 0.15158 , 0.179769 , 0.139185 , 0.20977 , 0.125774 , 0.210518 , 0.209094 , 0.16137 , 0.160285 , 0.287017 , 0.244389 , 0.297515 , 0.26038 , 0.27775 
 1030 , 0.356175 , 0.417042 , 0.266779 , 0.348727 , 0.323657 , 0.241772 , 0.354766 , 0.308346 , 0.214371 , 0.216715 , 0.191977 , 0.257782 , 0.234652 , 0.216158 , 0.256764 , 0.253043 , 0.228952 , 0.314416 , 0.325969 , 0.268777 , 0.181597 , 0.370558 , 0.284889 , 0.351942 , 0.333762 , 0.165965 , 0.149418 , 0.176672 , 0.137661 , 0.206622 , 0.123842 , 0.207372 , 0.20791 , 0.159939 , 0.16033 , 0.284639 , 0.243822 , 0.294219 , 0.257756 , 0.277224 
 1031 , 0.355156 , 0.411603 , 0.264474 , 0.346851 , 0.318569 , 0.238954 , 0.35644 , 0.305421 , 0.209234 , 0.214013 , 0.189233 , 0.254177 , 0.235743 , 0.212876 , 0.25489 , 0.253079 , 0.226654 , 0.312622 , 0.326232 , 0.266825 , 0.179669 , 0.37149 , 0.283762 , 0.34969 , 0.329765 , 0.164009 , 0.147033 , 0.173368 , 0.136177 , 0.202831 , 0.121899 , 0.204096 , 0.206614 , 0.158427 , 0.160624 , 0.281906 , 0.243219 , 0.290565 , 0.254608 , 0.27669 
 1032 , 0.356034 , 0.406121 , 0.261366 , 0.347285 , 0.314042 , 0.23481 , 0.359619 , 0.303809 , 0.202922 , 0.213393 , 0.187582 , 0.251133 , 0.234765 , 0.21031 , 0.25157 , 0.253394 , 0.224057 , 0.31004 , 0.323697 , 0.264341 , 0.178094 , 0.371715 , 0.282835 , 0.347022 , 0.32741 , 0.162285 , 0.144536 , 0.170007 , 0.13393 , 0.199576 , 0.119901 , 0.202922 , 0.204515 , 0.156716 , 0.159382 , 0.278923 , 0.241883 , 0.286792 , 0.252996 , 0.276167 
 1033 , 0.355702 , 0.401742 , 0.259028 , 0.348928 , 0.311153 , 0.231066 , 0.362019 , 0.303994 , 0.196086 , 0.213476 , 0.186112 , 0.248758 , 0.233122 , 0.208894 , 0.247627 , 0.253006 , 0.221214 , 0.307959 , 0.321037 , 0.261765 , 0.176363 , 0.370599 , 0.280499 , 0.344513 , 0.324713 , 0.159866 , 0.142213 , 0.166858 , 0.131146 , 0.196857 , 0.117991 , 0.202744 , 0.201819 , 0.154423 , 0.156704 , 0.277228 , 0.240436 , 0.283757 , 0.252653 , 0.275332 
 1034 , 0.353503 , 0.398366 , 0.257657 , 0.351109 , 0.309671 , 0.228019 , 0.363127 , 0.305609 , 0.188906 , 0.213619 , 0.184419 , 0.246829 , 0.231418 , 0.208385 , 0.243411 , 0.251786 , 0.218138 , 0.306594 , 0.31907 , 0.259196 , 0.174312 , 0.368309 , 0.276596 , 0.342244 , 0.321091 , 0.156628 , 0.140033 , 0.163851 , 0.128001 , 0.194448 , 0.116144 , 0.2029 , 0.198697 , 0.151575 , 0.15303 , 0.276885 , 0.239059 , 0.281437 , 0.253112 , 0.27415 
 1035 , 0.349642 , 0.397854 , 0.255989 , 0.351729 , 0.309456 , 0.22435 , 0.361436 , 0.306036 , 0.186347 , 0.211919 , 0.182934 , 0.24424 , 0.230089 , 0.207616 , 0.240614 , 0.250153 , 0.215229 , 0.305759 , 0.318152 , 0.25718 , 0.172931 , 0.365429 , 0.273096 , 0.341404 , 0.31839 , 0.153775 , 0.13744 , 0.162 , 0.125279 , 0.19331 , 0.114652 , 0.202643 , 0.196112 , 0.149401 , 0.149607 , 0.278017 , 0.238243 , 0.280503 , 0.253051 , 0.272433 
 1036 , 0.344773 , 0.40057 , 0.253477 , 0.350195 , 0.310846 , 0.220401 , 0.356867 , 0.305031 , 0.189076 , 0.208429 , 0.181799 , 0.241048 , 0.228857 , 0.20658 , 0.239315 , 0.248209 , 0.212293 , 0.305527 , 0.318085 , 0.255667 , 0.172441 , 0.362341 , 0.270557 , 0.342474 , 0.317318 , 0.151646 , 0.134264 , 0.161338 , 0.123129 , 0.193706 , 0.113404 , 0.201737 , 0.194292 , 0.148072 , 0.146706 , 0.280243 , 0.237995 , 0.281035 , 0.252061 , 0.270512 
 1037 , 0.342902 , 0.403138 , 0.248824 , 0.347284 , 0.312887 , 0.21779 , 0.353208 , 0.303775 , 0.191879 , 0.205857 , 0.181005 , 0.238176 , 0.226173 , 0.205593 , 0.237324 , 0.246701 , 0.208232 , 0.305266 , 0.316488 , 0.25349 , 0.172313 , 0.360772 , 0.269824 , 0.344593 , 0.318431 , 0.150435 , 0.130411 , 0.160012 , 0.121047 , 0.194415 , 0.111373 , 0.200133 , 0.19288 , 0.146873 , 0.144447 , 0.280117 , 0.237395 , 0.280969 , 0.249824 , 0.269946 
 1038 , 0.341062 , 0.404479 , 0.244835 , 0.343704 , 0.314086 , 0.215998 , 0.349384 , 0.301564 , 0.193688 , 0.203186 , 0.179551 , 0.234814 , 0.222822 , 0.204 , 0.235221 , 0.244447 , 0.204297 , 0.304323 , 0.314603 , 0.250876 , 0.171629 , 0.359018 , 0.269245 , 0.345895 , 0.31888 , 0.149209 , 0.126601 , 0.158358 , 0.118945 , 0.194496 , 0.108865 , 0.198346 , 0.19109 , 0.145313 , 0.142076 , 0.279364 , 0.236513 , 0.280792 , 0.247232 , 0.269013 
 1039 , 0.33982 , 0.400072 , 0.244595 , 0.337997 , 0.311231 , 0.218551 , 0.345755 , 0.295716 , 0.190748 , 0.200845 , 0.175542 , 0.230136 , 0.217217 , 0.200116 , 0.233087 , 0.239453 , 0.201663 , 0.300606 , 0.311876 , 0.246863 , 0.168699 , 0.356927 , 0.269537 , 0.343242 , 0.316264 , 0.148228 , 0.123802 , 0.155651 , 0.117326 , 0.191824 , 0.104781 , 0.196173 , 0.188074 , 0.142533 , 0.139801 , 0.276045 , 0.234588 , 0.280188 , 0.243654 , 0.266682 
 1040 , 0.338831 , 0.394605 , 0.2462 , 0.331488 , 0.306209 , 0.218375 , 0.342822 , 0.284193 , 0.189975 , 0.197074 , 0.169087 , 0.225918 , 0.212772 , 0.194637 , 0.231952 , 0.234956 , 0.200071 , 0.296584 , 0.308002 , 0.243331 , 0.165244 , 0.354362 , 0.269577 , 0.336865 , 0.313191 , 0.146219 , 0.121398 , 0.152976 , 0.114609 , 0.188673 , 0.100987 , 0.193637 , 0.185205 , 0.139837 , 0.137393 , 0.272601 , 0.232139 , 0.278738 , 0.241094 , 0.262775 
 1041 , 0.337795 , 0.38869 , 0.248103 , 0.324521 , 0.300683 , 0.217928 , 0.339743 , 0.271708 , 0.189341 , 0.192916 , 0.162128 , 0.221413 , 0.208113 , 0.188663 , 0.230841 , 0.230176 , 0.198465 , 0.292255 , 0.303806 , 0.239623 , 0.161521 , 0.351591 , 0.269598 , 0.329799 , 0.309859 , 0.143995 , 0.118873 , 0.150138 , 0.111652 , 0.185275 , 0.096964 , 0.190909 , 0.182158 , 0.136974 , 0.134818 , 0.268953 , 0.229505 , 0.277116 , 0.238455 , 0.258486 
 1042 , 0.336918 , 0.384287 , 0.248062 , 0.32136 , 0.29172 , 0.214201 , 0.340108 , 0.267204 , 0.186617 , 0.192102 , 0.157499 , 0.220324 , 0.204811 , 0.185541 , 0.227245 , 0.228489 , 0.197058 , 0.290218 , 0.298925 , 0.237441 , 0.158182 , 0.348299 , 0.268299 , 0.325491 , 0.310062 , 0.142393 , 0.118334 , 0.146936 , 0.109066 , 0.182596 , 0.094746 , 0.1879 , 0.17965 , 0.133776 , 0.134639 , 0.264342 , 0.225976 , 0.274029 , 0.236565 , 0.255293 
 1043 , 0.33605 , 0.380031 , 0.247073 , 0.319318 , 0.281902 , 0.210422 , 0.340542 , 0.266862 , 0.18154 , 0.191637 , 0.154446 , 0.218255 , 0.201355 , 0.18266 , 0.223055 , 0.22673 , 0.195247 , 0.287134 , 0.294953 , 0.235843 , 0.154781 , 0.34396 , 0.266013 , 0.322253 , 0.309678 , 0.141446 , 0.117648 , 0.143718 , 0.106585 , 0.179706 , 0.092755 , 0.185614 , 0.176025 , 0.130416 , 0.134226 , 0.259725 , 0.223165 , 0.270749 , 0.234202 , 0.252369 
 1044 , 0.335138 , 0.375622 , 0.245552 , 0.317659 , 0.271456 , 0.206675 , 0.340812 , 0.268667 , 0.174968 , 0.191156 , 0.152105 , 0.21526 , 0.197562 , 0.179647 , 0.218499 , 0.224655 , 0.193103 , 0.283125 , 0.291453 , 0.234454 , 0.151186 , 0.338852 , 0.263108 , 0.3194 , 0.308656 , 0.14084 , 0.11671 , 0.14039 , 0.104076 , 0.17653 , 0.09071 , 0.183714 , 0.171563 , 0.126863 , 0.133488 , 0.254999 , 0.220748 , 0.26733 , 0.231408 , 0.249453 
 1045 , 0.335562 , 0.374131 , 0.240719 , 0.315263 , 0.267758 , 0.200627 , 0.342073 , 0.271298 , 0.168031 , 0.18831 , 0.150216 , 0.213122 , 0.197957 , 0.177345 , 0.215356 , 0.222833 , 0.192907 , 0.279793 , 0.288384 , 0.23321 , 0.147418 , 0.334333 , 0.257644 , 0.317632 , 0.308177 , 0.138597 , 0.114451 , 0.137752 , 0.101008 , 0.173626 , 0.089492 , 0.181839 , 0.167877 , 0.123727 , 0.129974 , 0.250615 , 0.217642 , 0.264097 , 0.229158 , 0.246627 
 1046 , 0.335987 , 0.372833 , 0.2326 , 0.312682 , 0.268482 , 0.192909 , 0.341498 , 0.273616 , 0.160707 , 0.182902 , 0.148046 , 0.210972 , 0.200493 , 0.175013 , 0.212962 , 0.2205 , 0.194 , 0.277609 , 0.284937 , 0.23177 , 0.143422 , 0.330591 , 0.250394 , 0.316898 , 0.308498 , 0.135073 , 0.111283 , 0.135367 , 0.097666 , 0.170682 , 0.088437 , 0.178852 , 0.165267 , 0.120519 , 0.124575 , 0.246727 , 0.213619 , 0.260542 , 0.227185 , 0.243946 
 1047 , 0.334601 , 0.368192 , 0.222077 , 0.310626 , 0.269537 , 0.184603 , 0.33587 , 0.27414 , 0.152931 , 0.175325 , 0.144661 , 0.207666 , 0.20194 , 0.171653 , 0.210198 , 0.216727 , 0.195213 , 0.276901 , 0.280077 , 0.229703 , 0.139095 , 0.327575 , 0.242647 , 0.316875 , 0.309778 , 0.131016 , 0.107901 , 0.132533 , 0.094396 , 0.167285 , 0.086649 , 0.173521 , 0.163816 , 0.116567 , 0.118799 , 0.243317 , 0.208527 , 0.256044 , 0.225004 , 0.241372 
 1048 , 0.332389 , 0.362437 , 0.212542 , 0.309928 , 0.269703 , 0.179306 , 0.328303 , 0.273599 , 0.146852 , 0.167188 , 0.140271 , 0.202874 , 0.200424 , 0.166946 , 0.20705 , 0.21111 , 0.194295 , 0.276087 , 0.275101 , 0.22713 , 0.134855 , 0.32423 , 0.235601 , 0.314905 , 0.309266 , 0.127625 , 0.104101 , 0.129445 , 0.090137 , 0.16293 , 0.084077 , 0.167658 , 0.161173 , 0.111872 , 0.113393 , 0.241011 , 0.203702 , 0.251488 , 0.221777 , 0.238421 
 1049 , 0.328429 , 0.35501 , 0.205716 , 0.31221 , 0.268162 , 0.181004 , 0.317466 , 0.270999 , 0.144911 , 0.158451 , 0.1341 , 0.195374 , 0.19274 , 0.15975 , 0.203272 , 0.202011 , 0.188902 , 0.275034 , 0.270328 , 0.223671 , 0.13113 , 0.320462 , 0.230644 , 0.308904 , 0.3048 , 0.125924 , 0.099711 , 0.126082 , 0.084074 , 0.156963 , 0.080046 , 0.161118 , 0.156178 , 0.105949 , 0.109179 , 0.241271 , 0.199795 , 0.247193 , 0.216591 , 0.234938 
