  time  ,20:22 PM,20:30 PM,20:38 PM,20:49 PM,21:02 PM,21:24 PM,21:34 PM,21:43 PM,21:55 PM,22:04 PM,22:37 PM,22:47 PM,22:55 PM,23:08 PM,23:15 PM,23:36 PM,23:45 PM,23:54 PM,24:08 PM,24:16 PM,25:40 PM,25:49 PM,25:57 PM,26:06 PM,26:17 PM,26:35 PM,26:43 PM,26:57 PM,27:07 PM,27:17 PM,27:51 PM,28:05 PM,28:15 PM,28:25 PM,28:35 PM,28:58 PM,29:06 PM,29:18 PM,29:31 PM,29:42 PM,30:24 PM,30:38 PM,30:49 PM,31:00 PM,31:09 PM,31:29 PM,31:36 PM,31:43 PM,31:52 PM,32:07 PM,32:35 PM,32:47 PM,32:57 PM,33:05 PM,33:12 PM,33:37 PM,33:51 PM,34:02 PM,34:13 PM,34:22 PM,35:11 PM,35:21 PM,35:30 PM,35:38 PM,35:46 PM,36:01 PM,36:10 PM,36:19 PM,36:26 PM,36:35 PM,37:05 PM,37:16 PM,37:29 PM,37:38 PM,37:48 PM,38:07 PM,38:15 PM,38:23 PM,38:31 PM,38:39 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 777 , 0.302244 , 0.324121 , 0.387054 , 0.28618 , 0.357772 , 0.281987 , 0.371785 , 0.364427 , 0.337675 , 0.317802 , 0.265156 , 0.097155 , 0.231457 , 0.149225 , 0.190219 , 0.204103 , 0.187624 , 0.237238 , 0.239966 , 0.290022 , 0.325154 , 0.336844 , 0.356264 , 0.350137 , 0.3276 , 0.33459 , 0.33507 , 0.29535 , 0.44546 , 0.349892 , 0.337686 , 0.167239 , 0.241836 , 0.200848 , 0.265529 , 0.140738 , 0.173547 , 0.292361 , 0.269136 , 0.279403 , 0.293661 , 0.267607 , 0.295062 , 0.28276 , 0.297071 , 0.326108 , 0.373985 , 0.326726 , 0.335421 , 0.269285 , 0.212804 , 0.151825 , 0.318105 , 0.438384 , 0.36334 , 0.204476 , 0.109367 , 0.289553 , 0.284214 , 0.160052 , 0.308318 , 0.326268 , 0.260398 , 0.291322 , 0.331916 , 0.320663 , 0.260937 , 0.353616 , 0.344276 , 0.283394 , 0.185823 , 0.11901 , 0.179563 , 0.104524 , 0.1376 , 0.115441 , 0.152065 , 0.12972 , 0.13525 , 0.26846 
 778 , 0.302656 , 0.324504 , 0.387525 , 0.286569 , 0.358267 , 0.282257 , 0.372102 , 0.364794 , 0.337932 , 0.318074 , 0.265448 , 0.097394 , 0.231744 , 0.149608 , 0.190678 , 0.20431 , 0.187731 , 0.23757 , 0.240202 , 0.290265 , 0.325612 , 0.33736 , 0.356769 , 0.350547 , 0.328046 , 0.33507 , 0.335611 , 0.29576 , 0.445977 , 0.350355 , 0.338023 , 0.167583 , 0.24216 , 0.201143 , 0.265967 , 0.141016 , 0.173794 , 0.292678 , 0.269412 , 0.279646 , 0.29416 , 0.268112 , 0.295546 , 0.283113 , 0.297525 , 0.326553 , 0.37445 , 0.327158 , 0.33591 , 0.269647 , 0.213164 , 0.152138 , 0.318438 , 0.438707 , 0.363729 , 0.204727 , 0.10957 , 0.289821 , 0.284423 , 0.160345 , 0.308781 , 0.326682 , 0.260906 , 0.291726 , 0.332481 , 0.321118 , 0.261318 , 0.354158 , 0.344609 , 0.283814 , 0.186217 , 0.119296 , 0.179883 , 0.104808 , 0.137935 , 0.115685 , 0.152293 , 0.129969 , 0.135522 , 0.26869 
 779 , 0.303107 , 0.324925 , 0.387999 , 0.286935 , 0.358763 , 0.282559 , 0.37246 , 0.365148 , 0.338236 , 0.318314 , 0.265733 , 0.09762 , 0.232051 , 0.149976 , 0.191131 , 0.204528 , 0.187831 , 0.237916 , 0.240455 , 0.290572 , 0.326071 , 0.337984 , 0.357273 , 0.350974 , 0.328497 , 0.335574 , 0.336152 , 0.296186 , 0.446505 , 0.350808 , 0.338343 , 0.167899 , 0.242523 , 0.201437 , 0.266398 , 0.141314 , 0.174017 , 0.292967 , 0.26966 , 0.279896 , 0.294724 , 0.268594 , 0.296047 , 0.283496 , 0.298007 , 0.327014 , 0.374849 , 0.327598 , 0.336484 , 0.270008 , 0.21356 , 0.152451 , 0.318797 , 0.439102 , 0.364167 , 0.204962 , 0.109796 , 0.290069 , 0.284669 , 0.160641 , 0.30923 , 0.327067 , 0.261378 , 0.292142 , 0.333099 , 0.321566 , 0.261737 , 0.354692 , 0.344964 , 0.284241 , 0.186632 , 0.119598 , 0.180187 , 0.105103 , 0.138282 , 0.11595 , 0.152526 , 0.130204 , 0.135818 , 0.268942 
 780 , 0.303563 , 0.325345 , 0.388479 , 0.287311 , 0.359264 , 0.282865 , 0.372823 , 0.365507 , 0.338544 , 0.31856 , 0.266023 , 0.097853 , 0.232361 , 0.150352 , 0.191587 , 0.204744 , 0.187935 , 0.238261 , 0.240712 , 0.290884 , 0.326541 , 0.338619 , 0.357784 , 0.351412 , 0.328954 , 0.336088 , 0.336694 , 0.296617 , 0.447034 , 0.351267 , 0.338668 , 0.168213 , 0.24289 , 0.201735 , 0.266833 , 0.141615 , 0.174242 , 0.29326 , 0.269907 , 0.280151 , 0.295292 , 0.269081 , 0.296553 , 0.283884 , 0.298489 , 0.327479 , 0.375253 , 0.328048 , 0.337069 , 0.270379 , 0.213954 , 0.152771 , 0.319155 , 0.439498 , 0.364611 , 0.205206 , 0.110023 , 0.290315 , 0.284919 , 0.16094 , 0.309688 , 0.327458 , 0.261856 , 0.292562 , 0.333728 , 0.322025 , 0.262156 , 0.35523 , 0.345329 , 0.284667 , 0.187044 , 0.119903 , 0.180501 , 0.1054 , 0.138638 , 0.116218 , 0.15276 , 0.130448 , 0.136123 , 0.269199 
 781 , 0.303964 , 0.325692 , 0.389036 , 0.287621 , 0.359685 , 0.283285 , 0.373193 , 0.365872 , 0.338856 , 0.318822 , 0.266351 , 0.098079 , 0.232686 , 0.150702 , 0.191963 , 0.204825 , 0.188127 , 0.238458 , 0.240879 , 0.291107 , 0.326859 , 0.339178 , 0.3582 , 0.351815 , 0.329372 , 0.336494 , 0.337177 , 0.297014 , 0.447484 , 0.351605 , 0.338931 , 0.168508 , 0.243208 , 0.20199 , 0.267227 , 0.141847 , 0.174447 , 0.293496 , 0.2701 , 0.280391 , 0.295755 , 0.269503 , 0.296976 , 0.284211 , 0.298897 , 0.327817 , 0.375582 , 0.328414 , 0.337527 , 0.270686 , 0.21425 , 0.153069 , 0.319355 , 0.439781 , 0.364919 , 0.205411 , 0.110216 , 0.290402 , 0.285071 , 0.161224 , 0.31007 , 0.327763 , 0.262294 , 0.292861 , 0.334256 , 0.3224 , 0.262531 , 0.355688 , 0.345677 , 0.284974 , 0.187455 , 0.120162 , 0.180682 , 0.105691 , 0.139001 , 0.116472 , 0.153031 , 0.130647 , 0.136381 , 0.269412 
 782 , 0.30439 , 0.326033 , 0.389723 , 0.287946 , 0.360144 , 0.283711 , 0.373537 , 0.366278 , 0.339174 , 0.319188 , 0.266691 , 0.098317 , 0.233005 , 0.151068 , 0.192324 , 0.2049 , 0.188375 , 0.238596 , 0.240985 , 0.291239 , 0.32719 , 0.33955 , 0.358599 , 0.352255 , 0.329746 , 0.336833 , 0.337661 , 0.297422 , 0.447968 , 0.351986 , 0.339254 , 0.168868 , 0.243461 , 0.202258 , 0.267616 , 0.142044 , 0.17468 , 0.293757 , 0.270285 , 0.280665 , 0.29613 , 0.269979 , 0.297357 , 0.284507 , 0.299257 , 0.328067 , 0.375905 , 0.328697 , 0.337888 , 0.27099 , 0.214521 , 0.153371 , 0.319533 , 0.44002 , 0.365159 , 0.205675 , 0.110376 , 0.290545 , 0.285191 , 0.161502 , 0.310476 , 0.328083 , 0.262757 , 0.293133 , 0.334691 , 0.322788 , 0.262832 , 0.356162 , 0.346045 , 0.285309 , 0.187864 , 0.120401 , 0.180852 , 0.106007 , 0.139364 , 0.116742 , 0.153296 , 0.130851 , 0.136625 , 0.269634 
 783 , 0.304823 , 0.326381 , 0.390423 , 0.288272 , 0.360603 , 0.284149 , 0.373882 , 0.366691 , 0.339493 , 0.319556 , 0.267037 , 0.098556 , 0.233331 , 0.151435 , 0.192698 , 0.204976 , 0.188623 , 0.23873 , 0.241093 , 0.291372 , 0.327527 , 0.339929 , 0.359005 , 0.352707 , 0.330132 , 0.337178 , 0.338153 , 0.297837 , 0.448453 , 0.352373 , 0.339579 , 0.16923 , 0.24372 , 0.202527 , 0.268012 , 0.142241 , 0.174919 , 0.294031 , 0.270466 , 0.280941 , 0.296507 , 0.270455 , 0.297745 , 0.284811 , 0.299624 , 0.328319 , 0.376235 , 0.328981 , 0.33826 , 0.271295 , 0.214794 , 0.153679 , 0.319712 , 0.440256 , 0.365405 , 0.205939 , 0.110538 , 0.290694 , 0.285311 , 0.161786 , 0.310884 , 0.32841 , 0.263221 , 0.293412 , 0.335133 , 0.323178 , 0.263135 , 0.356647 , 0.34642 , 0.28565 , 0.188284 , 0.120646 , 0.181023 , 0.106323 , 0.139733 , 0.117013 , 0.153566 , 0.131062 , 0.136869 , 0.269858 
 784 , 0.305326 , 0.32675 , 0.391108 , 0.288596 , 0.361044 , 0.284521 , 0.374195 , 0.367097 , 0.339793 , 0.319942 , 0.267366 , 0.098793 , 0.233605 , 0.151752 , 0.193107 , 0.205061 , 0.188811 , 0.238865 , 0.241215 , 0.291496 , 0.327903 , 0.340315 , 0.359389 , 0.353159 , 0.330517 , 0.337556 , 0.338655 , 0.298227 , 0.448977 , 0.352776 , 0.339927 , 0.169538 , 0.243996 , 0.202781 , 0.268412 , 0.142449 , 0.17517 , 0.294304 , 0.270605 , 0.281212 , 0.296912 , 0.27095 , 0.298157 , 0.285114 , 0.29999 , 0.32862 , 0.376518 , 0.32924 , 0.338601 , 0.271635 , 0.21507 , 0.15401 , 0.319926 , 0.44052 , 0.365663 , 0.20622 , 0.110704 , 0.290881 , 0.285465 , 0.162046 , 0.311313 , 0.328717 , 0.263663 , 0.293684 , 0.335578 , 0.32357 , 0.263405 , 0.35712 , 0.346751 , 0.285998 , 0.188693 , 0.120896 , 0.181244 , 0.106603 , 0.140062 , 0.117269 , 0.153811 , 0.131282 , 0.137108 , 0.270082 
 785 , 0.305815 , 0.327166 , 0.391694 , 0.288913 , 0.361455 , 0.284803 , 0.374501 , 0.367485 , 0.340077 , 0.320317 , 0.267664 , 0.099017 , 0.233801 , 0.152031 , 0.193536 , 0.205142 , 0.18892 , 0.239 , 0.241351 , 0.291696 , 0.328266 , 0.340794 , 0.359751 , 0.353608 , 0.330957 , 0.338028 , 0.339203 , 0.298556 , 0.449546 , 0.353177 , 0.340233 , 0.169758 , 0.244323 , 0.203006 , 0.268797 , 0.142701 , 0.175415 , 0.294549 , 0.270749 , 0.281427 , 0.297353 , 0.271429 , 0.298637 , 0.285402 , 0.30033 , 0.329032 , 0.376755 , 0.329577 , 0.338928 , 0.272 , 0.21533 , 0.154345 , 0.320171 , 0.440777 , 0.365964 , 0.206501 , 0.110876 , 0.291054 , 0.285688 , 0.162294 , 0.311763 , 0.329037 , 0.264083 , 0.293977 , 0.336043 , 0.323979 , 0.263652 , 0.357551 , 0.346942 , 0.286281 , 0.189114 , 0.121161 , 0.181499 , 0.106842 , 0.140371 , 0.117499 , 0.154032 , 0.131532 , 0.137324 , 0.270296 
 786 , 0.306295 , 0.3276 , 0.392264 , 0.289235 , 0.361882 , 0.285076 , 0.374821 , 0.367874 , 0.340361 , 0.320696 , 0.267962 , 0.099243 , 0.233988 , 0.152322 , 0.193967 , 0.205223 , 0.189026 , 0.239128 , 0.24149 , 0.291932 , 0.328625 , 0.341311 , 0.360118 , 0.354067 , 0.331419 , 0.338522 , 0.339768 , 0.298873 , 0.450128 , 0.353581 , 0.340528 , 0.16997 , 0.244656 , 0.203238 , 0.269187 , 0.142964 , 0.175661 , 0.294796 , 0.270913 , 0.28163 , 0.297805 , 0.271905 , 0.299143 , 0.285686 , 0.300675 , 0.329466 , 0.376995 , 0.329962 , 0.339266 , 0.272374 , 0.215595 , 0.15469 , 0.320426 , 0.441023 , 0.366272 , 0.206777 , 0.11105 , 0.291209 , 0.285934 , 0.162554 , 0.312228 , 0.329374 , 0.264516 , 0.294289 , 0.336521 , 0.324412 , 0.263906 , 0.357988 , 0.347114 , 0.286538 , 0.189544 , 0.121433 , 0.18175 , 0.107086 , 0.140688 , 0.117727 , 0.154264 , 0.131789 , 0.137538 , 0.270513 
 787 , 0.306747 , 0.328034 , 0.392847 , 0.289559 , 0.362297 , 0.285351 , 0.375147 , 0.368258 , 0.340658 , 0.321064 , 0.268244 , 0.099469 , 0.234192 , 0.152623 , 0.194379 , 0.20532 , 0.189141 , 0.23928 , 0.241637 , 0.292175 , 0.328973 , 0.341818 , 0.360506 , 0.354534 , 0.33187 , 0.339007 , 0.340324 , 0.299194 , 0.450712 , 0.353989 , 0.340815 , 0.1702 , 0.244987 , 0.203475 , 0.269566 , 0.143231 , 0.175897 , 0.29504 , 0.271093 , 0.281828 , 0.298245 , 0.272393 , 0.299636 , 0.285977 , 0.301023 , 0.329901 , 0.377224 , 0.33036 , 0.339612 , 0.272733 , 0.215866 , 0.15503 , 0.320681 , 0.441271 , 0.36658 , 0.20703 , 0.111219 , 0.291366 , 0.286176 , 0.162814 , 0.312697 , 0.329712 , 0.264959 , 0.294592 , 0.337011 , 0.324846 , 0.264171 , 0.358429 , 0.347299 , 0.286808 , 0.189988 , 0.121711 , 0.182014 , 0.10734 , 0.141009 , 0.117946 , 0.154495 , 0.132048 , 0.13775 , 0.270731 
 788 , 0.307074 , 0.328418 , 0.393438 , 0.289887 , 0.362674 , 0.28559 , 0.375505 , 0.36852 , 0.34099 , 0.321368 , 0.268478 , 0.099686 , 0.234519 , 0.152954 , 0.194703 , 0.205499 , 0.189294 , 0.239528 , 0.241828 , 0.292424 , 0.329282 , 0.342253 , 0.360936 , 0.355004 , 0.332213 , 0.33943 , 0.340796 , 0.299511 , 0.451267 , 0.354421 , 0.341098 , 0.170509 , 0.245272 , 0.203707 , 0.269914 , 0.143459 , 0.17609 , 0.29529 , 0.271334 , 0.281995 , 0.29861 , 0.27291 , 0.300019 , 0.286292 , 0.301385 , 0.33028 , 0.377406 , 0.330788 , 0.339997 , 0.273002 , 0.216144 , 0.155351 , 0.320909 , 0.441513 , 0.366852 , 0.207161 , 0.111346 , 0.291495 , 0.286373 , 0.163048 , 0.313174 , 0.330048 , 0.265401 , 0.294864 , 0.337535 , 0.325287 , 0.264462 , 0.358885 , 0.34757 , 0.287188 , 0.19046 , 0.12198 , 0.182298 , 0.107654 , 0.141316 , 0.118131 , 0.15473 , 0.132263 , 0.137964 , 0.270945 
 789 , 0.307446 , 0.328776 , 0.394045 , 0.290243 , 0.363074 , 0.285873 , 0.375891 , 0.368724 , 0.341366 , 0.321684 , 0.268773 , 0.099924 , 0.234918 , 0.153305 , 0.195051 , 0.205686 , 0.189488 , 0.239833 , 0.242048 , 0.292652 , 0.329597 , 0.34269 , 0.3614 , 0.355491 , 0.332551 , 0.339886 , 0.341253 , 0.299874 , 0.451844 , 0.354891 , 0.341426 , 0.170837 , 0.245542 , 0.203941 , 0.270312 , 0.143679 , 0.17633 , 0.295569 , 0.271549 , 0.28219 , 0.298988 , 0.273467 , 0.300425 , 0.286673 , 0.301802 , 0.330645 , 0.377609 , 0.331169 , 0.340405 , 0.273262 , 0.216435 , 0.155681 , 0.321111 , 0.441803 , 0.367109 , 0.20729 , 0.111488 , 0.291642 , 0.286543 , 0.163286 , 0.313652 , 0.330396 , 0.265851 , 0.295131 , 0.338093 , 0.32573 , 0.264776 , 0.359358 , 0.347918 , 0.287678 , 0.191 , 0.122242 , 0.182606 , 0.107982 , 0.141605 , 0.118326 , 0.154968 , 0.132466 , 0.138219 , 0.271182 
 790 , 0.307833 , 0.329138 , 0.394658 , 0.290609 , 0.363484 , 0.286166 , 0.376288 , 0.368927 , 0.341752 , 0.32201 , 0.269072 , 0.100168 , 0.235331 , 0.153663 , 0.195402 , 0.205876 , 0.189679 , 0.240147 , 0.242271 , 0.292884 , 0.329927 , 0.343131 , 0.361868 , 0.355983 , 0.3329 , 0.340353 , 0.341725 , 0.300245 , 0.452433 , 0.355372 , 0.341758 , 0.171179 , 0.245821 , 0.204185 , 0.27072 , 0.143907 , 0.176578 , 0.295857 , 0.271769 , 0.282389 , 0.29937 , 0.274039 , 0.30084 , 0.287064 , 0.302223 , 0.331019 , 0.377812 , 0.331559 , 0.340828 , 0.273536 , 0.216729 , 0.156019 , 0.321323 , 0.442094 , 0.36737 , 0.207422 , 0.111631 , 0.291793 , 0.286723 , 0.163521 , 0.314146 , 0.33076 , 0.266305 , 0.295408 , 0.338666 , 0.326176 , 0.265099 , 0.359842 , 0.348265 , 0.288182 , 0.191549 , 0.122505 , 0.182918 , 0.108318 , 0.141902 , 0.118522 , 0.155203 , 0.132671 , 0.138476 , 0.271423 
 791 , 0.308316 , 0.32951 , 0.395333 , 0.29097 , 0.364046 , 0.286521 , 0.37663 , 0.369224 , 0.342192 , 0.322402 , 0.269359 , 0.100357 , 0.23578 , 0.154023 , 0.195888 , 0.20598 , 0.18985 , 0.240413 , 0.242477 , 0.293213 , 0.330273 , 0.343613 , 0.36237 , 0.356484 , 0.333278 , 0.340857 , 0.342202 , 0.300651 , 0.453025 , 0.355927 , 0.34217 , 0.171536 , 0.246072 , 0.204488 , 0.271186 , 0.14412 , 0.176828 , 0.296191 , 0.271915 , 0.282689 , 0.299786 , 0.274505 , 0.301305 , 0.287451 , 0.302683 , 0.331386 , 0.378397 , 0.331943 , 0.341229 , 0.273888 , 0.217072 , 0.156315 , 0.321527 , 0.442479 , 0.367657 , 0.20765 , 0.11186 , 0.291916 , 0.286997 , 0.163747 , 0.314618 , 0.331175 , 0.266737 , 0.295726 , 0.339208 , 0.326602 , 0.265413 , 0.360327 , 0.348662 , 0.288624 , 0.192082 , 0.122768 , 0.183196 , 0.108531 , 0.142282 , 0.118774 , 0.155488 , 0.132958 , 0.138752 , 0.27171 
 792 , 0.308784 , 0.329989 , 0.396098 , 0.29136 , 0.364604 , 0.28687 , 0.376905 , 0.369716 , 0.342539 , 0.322794 , 0.269576 , 0.100535 , 0.236183 , 0.154359 , 0.19644 , 0.206036 , 0.189976 , 0.240614 , 0.242696 , 0.293529 , 0.330681 , 0.344086 , 0.362911 , 0.356961 , 0.333668 , 0.341257 , 0.34268 , 0.301081 , 0.453671 , 0.35642 , 0.342593 , 0.171875 , 0.246396 , 0.204857 , 0.271637 , 0.144357 , 0.177052 , 0.296537 , 0.272081 , 0.283019 , 0.300226 , 0.274894 , 0.30173 , 0.287763 , 0.303169 , 0.331785 , 0.379048 , 0.332358 , 0.341619 , 0.274271 , 0.217412 , 0.156621 , 0.321799 , 0.442842 , 0.36791 , 0.207908 , 0.112074 , 0.292052 , 0.287297 , 0.163988 , 0.315091 , 0.331569 , 0.267185 , 0.29605 , 0.339786 , 0.327046 , 0.265681 , 0.360796 , 0.34909 , 0.288926 , 0.192458 , 0.12306 , 0.183462 , 0.108714 , 0.142697 , 0.119041 , 0.155782 , 0.133295 , 0.139013 , 0.271978 
 793 , 0.309258 , 0.330474 , 0.396882 , 0.291761 , 0.365175 , 0.287224 , 0.377188 , 0.370215 , 0.342898 , 0.323192 , 0.269803 , 0.100715 , 0.236602 , 0.154705 , 0.197001 , 0.206096 , 0.190099 , 0.240814 , 0.242919 , 0.293851 , 0.331096 , 0.344576 , 0.363459 , 0.357455 , 0.334063 , 0.341675 , 0.343169 , 0.301522 , 0.454332 , 0.35693 , 0.343033 , 0.172218 , 0.24672 , 0.205235 , 0.272104 , 0.144597 , 0.177279 , 0.296893 , 0.27225 , 0.283354 , 0.300677 , 0.275287 , 0.302166 , 0.288085 , 0.30366 , 0.332195 , 0.379716 , 0.332785 , 0.342016 , 0.274665 , 0.217762 , 0.156935 , 0.322083 , 0.443218 , 0.368169 , 0.208169 , 0.112294 , 0.292189 , 0.287603 , 0.164238 , 0.315581 , 0.331973 , 0.267649 , 0.296384 , 0.34037 , 0.327502 , 0.26596 , 0.361277 , 0.349524 , 0.289244 , 0.192844 , 0.12336 , 0.183738 , 0.108906 , 0.14312 , 0.119316 , 0.156085 , 0.13364 , 0.13927 , 0.27225 
 794 , 0.309682 , 0.330962 , 0.39764 , 0.292167 , 0.365696 , 0.287514 , 0.377481 , 0.370646 , 0.343186 , 0.323466 , 0.270053 , 0.100935 , 0.236987 , 0.155036 , 0.197439 , 0.20617 , 0.190284 , 0.241109 , 0.243189 , 0.294084 , 0.331509 , 0.345066 , 0.364011 , 0.357929 , 0.334472 , 0.342076 , 0.343696 , 0.301937 , 0.45497 , 0.357344 , 0.343425 , 0.172525 , 0.247067 , 0.205585 , 0.272577 , 0.144832 , 0.177535 , 0.297214 , 0.272468 , 0.283674 , 0.301157 , 0.275745 , 0.302587 , 0.288402 , 0.304088 , 0.332603 , 0.380222 , 0.333199 , 0.342407 , 0.275046 , 0.218036 , 0.15723 , 0.322372 , 0.443552 , 0.368436 , 0.208428 , 0.112438 , 0.292383 , 0.287877 , 0.164514 , 0.316073 , 0.332381 , 0.268162 , 0.296765 , 0.340928 , 0.327978 , 0.266224 , 0.361731 , 0.349919 , 0.289572 , 0.193236 , 0.123661 , 0.184045 , 0.109145 , 0.143484 , 0.119577 , 0.156369 , 0.133919 , 0.139492 , 0.272512 
 795 , 0.310135 , 0.331394 , 0.398279 , 0.292486 , 0.366105 , 0.287775 , 0.377849 , 0.370963 , 0.343398 , 0.323624 , 0.270321 , 0.101195 , 0.237324 , 0.155317 , 0.197727 , 0.206305 , 0.190511 , 0.24145 , 0.243434 , 0.294265 , 0.331844 , 0.345518 , 0.364392 , 0.358325 , 0.334886 , 0.342444 , 0.344222 , 0.302262 , 0.455432 , 0.35769 , 0.343707 , 0.17277 , 0.247349 , 0.205811 , 0.273049 , 0.145048 , 0.177807 , 0.297431 , 0.272642 , 0.283936 , 0.301611 , 0.276307 , 0.303005 , 0.288751 , 0.304377 , 0.332961 , 0.380528 , 0.33353 , 0.342731 , 0.275445 , 0.218244 , 0.157496 , 0.322611 , 0.443796 , 0.368816 , 0.208669 , 0.112527 , 0.292595 , 0.288095 , 0.164745 , 0.316505 , 0.33275 , 0.268651 , 0.297193 , 0.34136 , 0.328396 , 0.266499 , 0.362115 , 0.350197 , 0.289895 , 0.19365 , 0.123951 , 0.184367 , 0.10942 , 0.143806 , 0.119814 , 0.156607 , 0.134095 , 0.139669 , 0.272761 
 796 , 0.310609 , 0.331815 , 0.398909 , 0.292779 , 0.366497 , 0.28805 , 0.378234 , 0.371263 , 0.343607 , 0.32378 , 0.270596 , 0.101455 , 0.237651 , 0.155589 , 0.198002 , 0.20645 , 0.190743 , 0.241783 , 0.243661 , 0.294446 , 0.332162 , 0.345963 , 0.364737 , 0.358706 , 0.335306 , 0.342814 , 0.344753 , 0.302568 , 0.455855 , 0.358038 , 0.343971 , 0.173012 , 0.247614 , 0.20601 , 0.273522 , 0.145263 , 0.178082 , 0.297638 , 0.2728 , 0.28419 , 0.302058 , 0.276904 , 0.30342 , 0.28912 , 0.304637 , 0.333308 , 0.380819 , 0.33384 , 0.343043 , 0.275851 , 0.218454 , 0.157756 , 0.322841 , 0.44402 , 0.369222 , 0.208904 , 0.112617 , 0.292801 , 0.2883 , 0.16496 , 0.316934 , 0.333113 , 0.269119 , 0.297622 , 0.341767 , 0.328791 , 0.26679 , 0.36249 , 0.350448 , 0.290217 , 0.194077 , 0.124236 , 0.18469 , 0.109702 , 0.144128 , 0.120039 , 0.156843 , 0.134253 , 0.13985 , 0.273006 
 797 , 0.311094 , 0.332232 , 0.399556 , 0.293076 , 0.366875 , 0.288363 , 0.37863 , 0.371605 , 0.343834 , 0.323984 , 0.270889 , 0.101728 , 0.237953 , 0.155884 , 0.198302 , 0.206604 , 0.190968 , 0.242057 , 0.243851 , 0.294637 , 0.332471 , 0.34639 , 0.365076 , 0.359074 , 0.33575 , 0.343198 , 0.345264 , 0.30289 , 0.4563 , 0.35841 , 0.344247 , 0.173255 , 0.247891 , 0.206202 , 0.273988 , 0.145473 , 0.178349 , 0.297833 , 0.272938 , 0.284426 , 0.302504 , 0.277483 , 0.30383 , 0.289472 , 0.304907 , 0.333651 , 0.38112 , 0.334151 , 0.343367 , 0.276244 , 0.218663 , 0.158037 , 0.323055 , 0.444257 , 0.369643 , 0.209143 , 0.112721 , 0.292989 , 0.288504 , 0.165192 , 0.317341 , 0.333466 , 0.269568 , 0.298035 , 0.342154 , 0.329177 , 0.267077 , 0.362879 , 0.350706 , 0.290521 , 0.194485 , 0.124514 , 0.185003 , 0.109986 , 0.144467 , 0.120246 , 0.157075 , 0.13443 , 0.140041 , 0.273259 
 798 , 0.311569 , 0.332618 , 0.400262 , 0.293413 , 0.36732 , 0.288794 , 0.37904 , 0.372074 , 0.344207 , 0.324346 , 0.271258 , 0.102019 , 0.238174 , 0.156283 , 0.198685 , 0.206784 , 0.191219 , 0.24215 , 0.24392 , 0.29485 , 0.332798 , 0.346794 , 0.365495 , 0.35944 , 0.336272 , 0.343635 , 0.345765 , 0.303297 , 0.456857 , 0.358884 , 0.344605 , 0.173547 , 0.248195 , 0.206413 , 0.274417 , 0.145669 , 0.178562 , 0.298042 , 0.27305 , 0.284601 , 0.302938 , 0.277973 , 0.304217 , 0.289758 , 0.305236 , 0.33399 , 0.381523 , 0.334535 , 0.343788 , 0.276552 , 0.218874 , 0.158385 , 0.323224 , 0.44456 , 0.37007 , 0.209392 , 0.112884 , 0.293173 , 0.288691 , 0.165476 , 0.317702 , 0.333794 , 0.269968 , 0.298347 , 0.342524 , 0.329557 , 0.267381 , 0.363377 , 0.350998 , 0.290804 , 0.194873 , 0.124756 , 0.18531 , 0.110292 , 0.14483 , 0.120367 , 0.157312 , 0.13469 , 0.140288 , 0.273518 
 799 , 0.312016 , 0.333022 , 0.401029 , 0.293814 , 0.367893 , 0.289236 , 0.37946 , 0.37258 , 0.344682 , 0.32474 , 0.271672 , 0.10231 , 0.238427 , 0.156742 , 0.19912 , 0.206977 , 0.191514 , 0.242296 , 0.244004 , 0.295096 , 0.333191 , 0.347285 , 0.366065 , 0.359894 , 0.336858 , 0.344159 , 0.346325 , 0.303771 , 0.457507 , 0.359441 , 0.345053 , 0.173896 , 0.248543 , 0.206705 , 0.274875 , 0.145889 , 0.17879 , 0.298321 , 0.273227 , 0.284816 , 0.303411 , 0.278433 , 0.304628 , 0.290054 , 0.305626 , 0.334359 , 0.382041 , 0.335019 , 0.344268 , 0.276872 , 0.219096 , 0.158766 , 0.323392 , 0.444897 , 0.370512 , 0.209667 , 0.113048 , 0.29341 , 0.288898 , 0.165805 , 0.318121 , 0.334163 , 0.27045 , 0.298653 , 0.342969 , 0.330032 , 0.267733 , 0.363976 , 0.351339 , 0.291151 , 0.195328 , 0.125008 , 0.185665 , 0.110626 , 0.145207 , 0.120523 , 0.157593 , 0.134993 , 0.140569 , 0.273795 
