  time  ,:10:30 A,:10:38 A,:10:46 A,:10:55 A,:11:06 A,:11:31 A,:11:39 A,:11:47 A,:11:56 A,:12:04 A,:12:23 A,:12:30 A,:12:39 A,:12:47 A,:12:57 A,:13:26 A,:13:34 A,:13:42 A,:13:51 A,:14:04 A,:14:41 A,:15:01 A,:15:10 A,:15:17 A,:15:27 A,:15:36 A,:15:57 A,:16:05 A,:16:14 A,:16:24 A,:16:31 A,:16:54 A,:17:13 A,:17:57 A,:18:06 A,:18:17 A,:18:41 A,:18:52 A,:19:14 A,:19:22 A,:19:31 A,:20:24 A,:20:45 A,:20:54 A,:21:05 A,:21:16 A,:21:39 A,:21:56 A,:22:06 A,:22:14 A,:22:24 A,:22:52 A,:23:00 A,:23:11 A,:23:20 A,:23:32 A,:23:59 A,:24:10 A,:24:18 A,:24:27 A,:24:35 A,:24:44 A,:25:05 A,:25:14 A,:25:23 A,:25:33 A,:25:44 A,:26:07 A,:26:21 A,:26:29 A,:26:40 A,:26:49 A,:27:28 A,:27:38 A,:27:48 A,:27:57 A,:28:07 A,:28:32 A,:28:40 A,:28:50 A,:28:58 A,:29:07 A,:30:42 A,:30:59 A,:31:14 A,:31:27 A,:31:37 A,:31:56 A,:32:07 A,:32:19 A,:32:29 A,:32:57 A,:33:06 A,:33:17 A,:33:26 A,:33:37 A,:34:04 A,:34:12 A,:34:21 A,:34:35 A,:34:46 A,:35:08 A,:35:18 A,:35:29 A,:35:39 A,:35:47 A,:36:10 A,:36:27 A,:36:36 A,:36:46 A,:37:03 A,:37:25 A,:37:33 A,:37:40 A,:37:51 A,:38:04 A,:38:24 A,:38:33 A,:38:45 A,:38:53 A,:39:03 A,:44:53 A,:45:08 A,:45:15 A,:45:23 A,:45:30 A,:45:47 A,:45:54 A,:46:03 A,:46:12 A,:46:21 A,:46:48 A,:47:02 A,:47:11 A,:47:23 A,:47:31 A,:48:17 A,:48:26 A,:48:34 A,:48:42 A,:48:50 A,:49:10 A,:49:17 A,:49:24 A,:49:40 A,:49:59 A,:50:22 A,:50:30 A,:50:40 A,:50:49 A,:50:59 A,:51:25 A,:51:41 A,:51:50 A,:51:59 A,:52:08 A,:53:13 A,:53:20 A,:53:28 A,:53:35 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 990 , 0.435681 , 0.497874 , 0.427273 , 0.378006 , 0.385229 , 0.433052 , 0.392907 , 0.482803 , 0.443217 , 0.459323 , 0.669599 , 0.398876 , 0.527542 , 0.421815 , 0.372653 , 0.397994 , 0.447602 , 0.369227 , 0.414337 , 0.373764 , 0.481578 , 0.465843 , 0.425773 , 0.346469 , 0.403346 , 0.441347 , 0.545233 , 0.387592 , 0.510288 , 0.522284 , 0.394643 , 0.410797 , 0.413046 , 0.389898 , 0.406858 , 0.447991 , 0.387943 , 0.397348 , 0.29276 , 0.352277 , 0.439686 , 0.428212 , 0.420126 , 0.398753 , 0.322286 , 0.385504 , 0.371989 , 0.359461 , 0.317247 , 0.313156 , 0.340603 , 0.365355 , 0.336256 , 0.295 , 0.307452 , 0.375586 , 0.35054 , 0.325181 , 0.337841 , 0.340717 , 0.359518 , 0.356918 , 0.365877 , 0.373593 , 0.409686 , 0.326272 , 0.36768 , 0.228802 , 0.369446 , 0.390107 , 0.386548 , 0.317095 , 0.316791 , 0.448285 , 0.358873 , 0.431591 , 0.311429 , 0.411138 , 0.31793 , 0.421104 , 0.366266 , 0.392755 , 0.333144 , 0.383255 , 0.414451 , 0.385295 , 0.390686 , 0.353852 , 0.359556 , 0.393258 , 0.292485 , 0.381926 , 0.332517 , 0.384223 , 0.262817 , 0.360173 , 0.352884 , 0.367585 , 0.389794 , 0.370366 , 0.358028 , 0.370926 , 0.343764 , 0.35054 , 0.369901 , 0.420667 , 0.358901 , 0.327648 , 0.360183 , 0.371638 , 0.329803 , 0.366741 , 0.38185 , 0.321508 , 0.317721 , 0.318642 , 0.472515 , 0.553404 , 0.391559 , 0.328123 , 0.463413 , 0.394881 , 0.392954 , 0.369787 , 0.33544 , 0.312055 , 0.434419 , 0.380825 , 0.415048 , 0.388921 , 0.352609 , 0.373318 , 0.433698 , 0.35539 , 0.341761 , 0.368278 , 0.428905 , 0.351983 , 0.336731 , 0.354431 , 0.315453 , 0.372862 , 0.373147 , 0.337111 , 0.360581 , 0.426969 , 0.401012 , 0.355542 , 0.325314 , 0.397196 , 0.331331 , 0.445855 , 0.394378 , 0.282539 , 0.317579 , 0.41372 , 0.489741 , 0.311486 , 0.36172 , 0.32706 
 991 , 0.435571 , 0.4982 , 0.427394 , 0.378437 , 0.38542 , 0.433278 , 0.393189 , 0.48303 , 0.443482 , 0.4594 , 0.669591 , 0.399253 , 0.52761 , 0.421823 , 0.372496 , 0.398259 , 0.447869 , 0.369578 , 0.414025 , 0.374041 , 0.481979 , 0.466241 , 0.42584 , 0.346677 , 0.403489 , 0.441549 , 0.545631 , 0.388187 , 0.51064 , 0.522721 , 0.395103 , 0.410623 , 0.413144 , 0.389911 , 0.406966 , 0.447509 , 0.387324 , 0.398476 , 0.292509 , 0.35204 , 0.439986 , 0.428521 , 0.419899 , 0.398912 , 0.322554 , 0.38452 , 0.372629 , 0.359156 , 0.317305 , 0.313316 , 0.340462 , 0.365248 , 0.336473 , 0.294717 , 0.307764 , 0.375291 , 0.350505 , 0.324781 , 0.337667 , 0.340452 , 0.359734 , 0.356493 , 0.366432 , 0.372961 , 0.408994 , 0.325813 , 0.36755 , 0.228961 , 0.369531 , 0.38993 , 0.386585 , 0.317343 , 0.316566 , 0.448409 , 0.357763 , 0.431136 , 0.311279 , 0.410926 , 0.317731 , 0.421586 , 0.366404 , 0.392867 , 0.333185 , 0.383402 , 0.414063 , 0.385155 , 0.390499 , 0.353622 , 0.359705 , 0.393786 , 0.292509 , 0.382047 , 0.332626 , 0.384169 , 0.262881 , 0.359857 , 0.352874 , 0.367655 , 0.390082 , 0.370421 , 0.357895 , 0.371359 , 0.34373 , 0.349993 , 0.370071 , 0.420581 , 0.358777 , 0.327936 , 0.360103 , 0.372544 , 0.330181 , 0.367219 , 0.381327 , 0.32154 , 0.31812 , 0.318328 , 0.472911 , 0.553069 , 0.392166 , 0.32786 , 0.463692 , 0.394857 , 0.392412 , 0.369985 , 0.335516 , 0.312065 , 0.434481 , 0.380389 , 0.415228 , 0.388859 , 0.353262 , 0.373036 , 0.433657 , 0.355536 , 0.341798 , 0.368659 , 0.429099 , 0.351917 , 0.336729 , 0.354797 , 0.314917 , 0.373444 , 0.373273 , 0.337335 , 0.360937 , 0.426247 , 0.401357 , 0.355318 , 0.325643 , 0.398135 , 0.331176 , 0.445927 , 0.394298 , 0.282807 , 0.317892 , 0.413352 , 0.489976 , 0.312425 , 0.360937 , 0.326515 
 992 , 0.435513 , 0.498482 , 0.427595 , 0.37886 , 0.385612 , 0.43359 , 0.393558 , 0.483329 , 0.443799 , 0.459577 , 0.66971 , 0.399686 , 0.527699 , 0.421903 , 0.372344 , 0.398549 , 0.448099 , 0.369882 , 0.413787 , 0.374323 , 0.482439 , 0.466661 , 0.426004 , 0.346849 , 0.403673 , 0.441716 , 0.545797 , 0.388851 , 0.510946 , 0.523039 , 0.395547 , 0.410454 , 0.413314 , 0.389969 , 0.407016 , 0.447057 , 0.386948 , 0.399477 , 0.292252 , 0.351954 , 0.440182 , 0.428656 , 0.419744 , 0.399174 , 0.322737 , 0.383766 , 0.373168 , 0.358735 , 0.317282 , 0.313248 , 0.340419 , 0.365213 , 0.336697 , 0.294487 , 0.308067 , 0.375128 , 0.350543 , 0.324452 , 0.337455 , 0.340324 , 0.360032 , 0.356149 , 0.366671 , 0.372742 , 0.408446 , 0.325133 , 0.367467 , 0.229017 , 0.369711 , 0.389666 , 0.386597 , 0.317415 , 0.316392 , 0.44843 , 0.356926 , 0.430853 , 0.311003 , 0.410908 , 0.317472 , 0.421941 , 0.366387 , 0.392961 , 0.333278 , 0.383481 , 0.413778 , 0.385063 , 0.390509 , 0.353479 , 0.359947 , 0.394268 , 0.292536 , 0.382165 , 0.3327 , 0.384163 , 0.262969 , 0.359616 , 0.352873 , 0.367779 , 0.390329 , 0.370497 , 0.357712 , 0.371643 , 0.343753 , 0.349596 , 0.370261 , 0.42054 , 0.358697 , 0.328211 , 0.360089 , 0.373244 , 0.330409 , 0.367704 , 0.380868 , 0.321648 , 0.318514 , 0.318002 , 0.4733 , 0.552957 , 0.392583 , 0.327605 , 0.463991 , 0.394875 , 0.392185 , 0.370384 , 0.335617 , 0.31213 , 0.434509 , 0.380044 , 0.415549 , 0.388955 , 0.353753 , 0.372789 , 0.433713 , 0.355884 , 0.341896 , 0.369029 , 0.429338 , 0.35184 , 0.336877 , 0.355098 , 0.314725 , 0.374096 , 0.373414 , 0.337644 , 0.361396 , 0.425824 , 0.401722 , 0.355117 , 0.325938 , 0.399032 , 0.33109 , 0.445997 , 0.394354 , 0.283113 , 0.318163 , 0.413124 , 0.490129 , 0.313163 , 0.360563 , 0.326355 
 993 , 0.435639 , 0.498608 , 0.427992 , 0.379271 , 0.385816 , 0.434138 , 0.394185 , 0.483809 , 0.444207 , 0.460013 , 0.67021 , 0.400283 , 0.527837 , 0.422245 , 0.372261 , 0.398915 , 0.448206 , 0.370019 , 0.4138 , 0.374635 , 0.483058 , 0.467062 , 0.426472 , 0.346879 , 0.403921 , 0.441823 , 0.545268 , 0.389692 , 0.511081 , 0.523021 , 0.395923 , 0.410305 , 0.413686 , 0.390119 , 0.406913 , 0.446743 , 0.387364 , 0.400055 , 0.292022 , 0.352427 , 0.440075 , 0.428286 , 0.419766 , 0.399732 , 0.322618 , 0.38385 , 0.37341 , 0.357974 , 0.316995 , 0.312473 , 0.340657 , 0.365402 , 0.336933 , 0.294434 , 0.308351 , 0.375395 , 0.35084 , 0.324347 , 0.337171 , 0.34061 , 0.360615 , 0.356046 , 0.365953 , 0.373885 , 0.408386 , 0.323853 , 0.367587 , 0.228805 , 0.370142 , 0.389207 , 0.386585 , 0.316995 , 0.316444 , 0.448159 , 0.356996 , 0.431136 , 0.310383 , 0.41153 , 0.31709 , 0.421951 , 0.365906 , 0.393035 , 0.333561 , 0.383413 , 0.413914 , 0.385122 , 0.391202 , 0.353576 , 0.360491 , 0.394574 , 0.292544 , 0.382301 , 0.332668 , 0.384372 , 0.263087 , 0.359608 , 0.352921 , 0.368091 , 0.39048 , 0.370693 , 0.357385 , 0.371548 , 0.343915 , 0.349691 , 0.370513 , 0.420706 , 0.358781 , 0.328422 , 0.360263 , 0.373306 , 0.33017 , 0.368167 , 0.380629 , 0.321972 , 0.318914 , 0.31766 , 0.473626 , 0.553561 , 0.392389 , 0.327377 , 0.464336 , 0.39503 , 0.392902 , 0.371377 , 0.335822 , 0.312407 , 0.434461 , 0.379993 , 0.416308 , 0.389521 , 0.353718 , 0.37266 , 0.434062 , 0.356796 , 0.342187 , 0.369382 , 0.429711 , 0.351762 , 0.337484 , 0.355191 , 0.315617 , 0.374958 , 0.373629 , 0.338168 , 0.362106 , 0.426368 , 0.402173 , 0.354963 , 0.326162 , 0.399789 , 0.331282 , 0.446107 , 0.394888 , 0.283539 , 0.318249 , 0.413363 , 0.490107 , 0.313252 , 0.361451 , 0.327339 
 994 , 0.435715 , 0.498923 , 0.428247 , 0.379682 , 0.385897 , 0.434767 , 0.395045 , 0.484348 , 0.444616 , 0.460378 , 0.670791 , 0.400672 , 0.528216 , 0.422791 , 0.372555 , 0.399087 , 0.448583 , 0.370335 , 0.414441 , 0.374966 , 0.483588 , 0.467077 , 0.427147 , 0.347276 , 0.404088 , 0.442567 , 0.545325 , 0.390424 , 0.510832 , 0.523158 , 0.396373 , 0.41055 , 0.413606 , 0.390158 , 0.406963 , 0.447055 , 0.38825 , 0.400615 , 0.292182 , 0.353207 , 0.440289 , 0.428266 , 0.419963 , 0.400131 , 0.3225 , 0.384768 , 0.373628 , 0.357686 , 0.316654 , 0.311369 , 0.341118 , 0.365828 , 0.337094 , 0.294583 , 0.308617 , 0.376123 , 0.351034 , 0.324151 , 0.337018 , 0.340956 , 0.361605 , 0.355959 , 0.365059 , 0.375421 , 0.408814 , 0.322756 , 0.368418 , 0.228813 , 0.370648 , 0.389427 , 0.387188 , 0.316854 , 0.316835 , 0.448507 , 0.357524 , 0.431237 , 0.310088 , 0.412372 , 0.317072 , 0.422307 , 0.365628 , 0.393213 , 0.333934 , 0.383734 , 0.414744 , 0.385565 , 0.392359 , 0.35389 , 0.361368 , 0.394333 , 0.292514 , 0.382595 , 0.332653 , 0.384891 , 0.263173 , 0.359982 , 0.353017 , 0.36856 , 0.390851 , 0.371066 , 0.357496 , 0.371654 , 0.343841 , 0.350332 , 0.370876 , 0.421377 , 0.359081 , 0.328573 , 0.3604 , 0.373182 , 0.330015 , 0.368447 , 0.380963 , 0.322519 , 0.319397 , 0.317452 , 0.473663 , 0.554463 , 0.392151 , 0.327311 , 0.464648 , 0.39532 , 0.393583 , 0.372413 , 0.336079 , 0.312773 , 0.434776 , 0.380166 , 0.417449 , 0.389864 , 0.353824 , 0.372812 , 0.434681 , 0.357534 , 0.342835 , 0.36968 , 0.429955 , 0.351698 , 0.337996 , 0.355655 , 0.316503 , 0.376114 , 0.374026 , 0.33866 , 0.362506 , 0.427488 , 0.402816 , 0.354934 , 0.326514 , 0.400681 , 0.331628 , 0.446343 , 0.395965 , 0.283974 , 0.318116 , 0.414004 , 0.490402 , 0.313314 , 0.362506 , 0.327928 
 995 , 0.435785 , 0.499246 , 0.428515 , 0.380096 , 0.385992 , 0.435406 , 0.395926 , 0.484905 , 0.445036 , 0.460762 , 0.671384 , 0.401082 , 0.528612 , 0.423358 , 0.372854 , 0.399263 , 0.44897 , 0.370655 , 0.415102 , 0.375309 , 0.484137 , 0.467094 , 0.427851 , 0.347688 , 0.404267 , 0.44334 , 0.54538 , 0.391168 , 0.510574 , 0.523304 , 0.396845 , 0.410808 , 0.413519 , 0.390201 , 0.407007 , 0.447378 , 0.389167 , 0.401196 , 0.29235 , 0.35402 , 0.440515 , 0.42823 , 0.420183 , 0.400533 , 0.322388 , 0.385717 , 0.37384 , 0.357385 , 0.316312 , 0.310217 , 0.341602 , 0.366266 , 0.337261 , 0.294719 , 0.30889 , 0.376873 , 0.351233 , 0.323933 , 0.336853 , 0.341327 , 0.362626 , 0.355868 , 0.364134 , 0.376997 , 0.409253 , 0.32163 , 0.369262 , 0.228822 , 0.371167 , 0.389651 , 0.387802 , 0.31671 , 0.317251 , 0.448856 , 0.358067 , 0.431339 , 0.309772 , 0.413244 , 0.317052 , 0.422666 , 0.365347 , 0.393395 , 0.334332 , 0.384068 , 0.415595 , 0.38602 , 0.393556 , 0.354209 , 0.362276 , 0.394078 , 0.292492 , 0.382902 , 0.332645 , 0.385423 , 0.263268 , 0.360361 , 0.353119 , 0.369053 , 0.391224 , 0.371451 , 0.357603 , 0.371774 , 0.343754 , 0.350996 , 0.371252 , 0.422069 , 0.359385 , 0.32872 , 0.360551 , 0.373053 , 0.329848 , 0.36874 , 0.3813 , 0.323071 , 0.319895 , 0.317241 , 0.47371 , 0.5554 , 0.391897 , 0.327242 , 0.464971 , 0.395613 , 0.394277 , 0.373489 , 0.336341 , 0.313156 , 0.435102 , 0.380352 , 0.418637 , 0.39021 , 0.353934 , 0.372968 , 0.43532 , 0.358304 , 0.343498 , 0.369992 , 0.430211 , 0.35164 , 0.338521 , 0.356133 , 0.317412 , 0.377309 , 0.374437 , 0.339157 , 0.36292 , 0.428647 , 0.403471 , 0.354892 , 0.326881 , 0.401613 , 0.33199 , 0.446581 , 0.397082 , 0.284435 , 0.317971 , 0.414675 , 0.490706 , 0.313374 , 0.363593 , 0.328531 
 996 , 0.436055 , 0.499953 , 0.429005 , 0.380366 , 0.386012 , 0.435913 , 0.396241 , 0.485368 , 0.445535 , 0.460793 , 0.671765 , 0.401298 , 0.529216 , 0.423995 , 0.373249 , 0.399467 , 0.449378 , 0.3712 , 0.41536 , 0.375697 , 0.484382 , 0.467103 , 0.42836 , 0.348237 , 0.404761 , 0.443997 , 0.546039 , 0.391164 , 0.510153 , 0.523228 , 0.397133 , 0.411508 , 0.412751 , 0.390433 , 0.407447 , 0.448078 , 0.389845 , 0.401108 , 0.293231 , 0.354594 , 0.441824 , 0.428426 , 0.420257 , 0.401023 , 0.322912 , 0.386572 , 0.37436 , 0.357621 , 0.316231 , 0.310244 , 0.342098 , 0.366636 , 0.337875 , 0.295185 , 0.309172 , 0.377216 , 0.350742 , 0.324069 , 0.336907 , 0.341899 , 0.362831 , 0.356084 , 0.36488 , 0.377377 , 0.409382 , 0.322579 , 0.370213 , 0.228878 , 0.371437 , 0.389333 , 0.38865 , 0.316535 , 0.31774 , 0.448818 , 0.358153 , 0.431434 , 0.310159 , 0.414098 , 0.317607 , 0.422638 , 0.365108 , 0.393005 , 0.334393 , 0.384645 , 0.416328 , 0.386192 , 0.393954 , 0.354623 , 0.362081 , 0.393821 , 0.292386 , 0.383165 , 0.332609 , 0.385366 , 0.263284 , 0.360383 , 0.353304 , 0.369017 , 0.391525 , 0.371779 , 0.358162 , 0.372006 , 0.343872 , 0.351605 , 0.371333 , 0.422164 , 0.359671 , 0.3285 , 0.361047 , 0.373268 , 0.329772 , 0.368391 , 0.381998 , 0.323272 , 0.320416 , 0.317958 , 0.474058 , 0.555889 , 0.392331 , 0.328282 , 0.465214 , 0.396003 , 0.395045 , 0.373458 , 0.336756 , 0.313489 , 0.435685 , 0.381097 , 0.419175 , 0.390225 , 0.35413 , 0.373202 , 0.436017 , 0.358779 , 0.344014 , 0.370203 , 0.430324 , 0.352061 , 0.338606 , 0.356691 , 0.317313 , 0.378183 , 0.374578 , 0.340029 , 0.362793 , 0.429043 , 0.403756 , 0.355135 , 0.32683 , 0.401763 , 0.331945 , 0.447081 , 0.397901 , 0.284957 , 0.318357 , 0.415436 , 0.491716 , 0.313812 , 0.364207 , 0.328994 
 997 , 0.436578 , 0.500598 , 0.429616 , 0.380676 , 0.386272 , 0.436502 , 0.396297 , 0.485764 , 0.445929 , 0.460877 , 0.672408 , 0.401609 , 0.529591 , 0.424608 , 0.37343 , 0.399892 , 0.449752 , 0.371467 , 0.415484 , 0.375925 , 0.48474 , 0.467478 , 0.4288 , 0.348515 , 0.405412 , 0.444545 , 0.546426 , 0.391033 , 0.51067 , 0.52299 , 0.397445 , 0.412089 , 0.412326 , 0.390863 , 0.408105 , 0.448746 , 0.390332 , 0.401267 , 0.294112 , 0.354974 , 0.442591 , 0.428753 , 0.420075 , 0.401884 , 0.323362 , 0.386813 , 0.374881 , 0.357753 , 0.3164 , 0.310624 , 0.34254 , 0.366867 , 0.338604 , 0.295525 , 0.309335 , 0.37749 , 0.350525 , 0.324633 , 0.337162 , 0.342426 , 0.363054 , 0.356624 , 0.36608 , 0.37786 , 0.40967 , 0.323893 , 0.371126 , 0.229058 , 0.371951 , 0.389165 , 0.389582 , 0.316448 , 0.318278 , 0.448794 , 0.358179 , 0.43175 , 0.310501 , 0.415238 , 0.318316 , 0.422531 , 0.365065 , 0.392731 , 0.334307 , 0.384802 , 0.417125 , 0.385826 , 0.39423 , 0.355372 , 0.36185 , 0.394021 , 0.292651 , 0.383711 , 0.332761 , 0.385513 , 0.263458 , 0.360418 , 0.353418 , 0.369115 , 0.391697 , 0.372112 , 0.358834 , 0.372226 , 0.344389 , 0.351901 , 0.371439 , 0.422066 , 0.360029 , 0.328095 , 0.361632 , 0.373696 , 0.329698 , 0.368024 , 0.382516 , 0.323201 , 0.320906 , 0.318753 , 0.474648 , 0.556394 , 0.393177 , 0.329375 , 0.465657 , 0.396221 , 0.395984 , 0.373117 , 0.337152 , 0.313783 , 0.436397 , 0.381748 , 0.419202 , 0.390512 , 0.35431 , 0.373222 , 0.436208 , 0.358957 , 0.344512 , 0.370727 , 0.430185 , 0.352659 , 0.338585 , 0.357127 , 0.317548 , 0.378903 , 0.374398 , 0.340823 , 0.362865 , 0.429038 , 0.403714 , 0.355704 , 0.326625 , 0.401855 , 0.331784 , 0.447456 , 0.398393 , 0.285168 , 0.319085 , 0.415996 , 0.492545 , 0.314115 , 0.364733 , 0.32965 
 998 , 0.437194 , 0.501237 , 0.430267 , 0.381006 , 0.386615 , 0.437137 , 0.39629 , 0.486152 , 0.446309 , 0.460986 , 0.673145 , 0.401956 , 0.529899 , 0.425217 , 0.37354 , 0.400402 , 0.450127 , 0.371645 , 0.415571 , 0.376088 , 0.485167 , 0.467979 , 0.429244 , 0.348715 , 0.406134 , 0.445068 , 0.546717 , 0.39086 , 0.511508 , 0.522688 , 0.397768 , 0.412644 , 0.412018 , 0.391372 , 0.408844 , 0.449417 , 0.390775 , 0.40152 , 0.295 , 0.3553 , 0.443182 , 0.429121 , 0.419807 , 0.402884 , 0.323795 , 0.386871 , 0.375416 , 0.357849 , 0.316641 , 0.311098 , 0.342982 , 0.367059 , 0.339382 , 0.295815 , 0.309459 , 0.377766 , 0.350411 , 0.32533 , 0.337477 , 0.342944 , 0.363306 , 0.357271 , 0.367419 , 0.37841 , 0.410019 , 0.325302 , 0.372033 , 0.22928 , 0.372564 , 0.38905 , 0.390576 , 0.316385 , 0.318849 , 0.448782 , 0.35819 , 0.432153 , 0.310842 , 0.416491 , 0.319076 , 0.422394 , 0.365088 , 0.392499 , 0.33417 , 0.384815 , 0.417969 , 0.385298 , 0.394499 , 0.356257 , 0.361601 , 0.394376 , 0.293039 , 0.384351 , 0.332957 , 0.385753 , 0.263694 , 0.360454 , 0.353509 , 0.369247 , 0.391817 , 0.37245 , 0.359564 , 0.37245 , 0.345038 , 0.352107 , 0.371559 , 0.421929 , 0.360426 , 0.327613 , 0.362245 , 0.374203 , 0.329632 , 0.367656 , 0.382996 , 0.323037 , 0.321407 , 0.319588 , 0.475331 , 0.556922 , 0.394148 , 0.330513 , 0.466169 , 0.396375 , 0.397 , 0.372706 , 0.337543 , 0.314073 , 0.437175 , 0.382361 , 0.419087 , 0.390898 , 0.354485 , 0.373161 , 0.436237 , 0.359043 , 0.345019 , 0.37137 , 0.429964 , 0.353329 , 0.338519 , 0.357536 , 0.317911 , 0.379604 , 0.374118 , 0.341599 , 0.363013 , 0.428922 , 0.403566 , 0.356399 , 0.326363 , 0.401937 , 0.331593 , 0.447806 , 0.3988 , 0.285297 , 0.319948 , 0.4165 , 0.493325 , 0.314377 , 0.365249 , 0.33039 
 999 , 0.438124 , 0.50168 , 0.430958 , 0.381308 , 0.387061 , 0.437783 , 0.396436 , 0.486571 , 0.446636 , 0.461262 , 0.673855 , 0.402351 , 0.530287 , 0.425754 , 0.373658 , 0.4009 , 0.450826 , 0.371781 , 0.415545 , 0.376236 , 0.485803 , 0.468656 , 0.42929 , 0.349184 , 0.406702 , 0.44583 , 0.547179 , 0.390948 , 0.512808 , 0.522771 , 0.398218 , 0.413033 , 0.411763 , 0.391772 , 0.409583 , 0.449774 , 0.390701 , 0.401725 , 0.29522 , 0.354814 , 0.442911 , 0.429773 , 0.41983 , 0.403119 , 0.324027 , 0.386417 , 0.375867 , 0.35817 , 0.316899 , 0.311638 , 0.343278 , 0.366833 , 0.339572 , 0.295543 , 0.309097 , 0.377876 , 0.350321 , 0.325847 , 0.337487 , 0.342909 , 0.363127 , 0.35761 , 0.368113 , 0.378085 , 0.409593 , 0.325828 , 0.372606 , 0.229437 , 0.373023 , 0.389441 , 0.390976 , 0.31633 , 0.319145 , 0.449101 , 0.357392 , 0.432086 , 0.311022 , 0.416749 , 0.319268 , 0.422626 , 0.365383 , 0.392398 , 0.333885 , 0.384559 , 0.418399 , 0.384891 , 0.394635 , 0.356558 , 0.361383 , 0.394398 , 0.293372 , 0.384521 , 0.333022 , 0.385744 , 0.263684 , 0.360331 , 0.353506 , 0.368966 , 0.392104 , 0.372701 , 0.359933 , 0.372815 , 0.345449 , 0.352094 , 0.371705 , 0.421783 , 0.36071 , 0.327259 , 0.362454 , 0.374397 , 0.32979 , 0.367611 , 0.383279 , 0.323069 , 0.32161 , 0.319657 , 0.475746 , 0.556952 , 0.395043 , 0.330586 , 0.466494 , 0.396407 , 0.397289 , 0.372549 , 0.337885 , 0.31432 , 0.437821 , 0.382843 , 0.419318 , 0.391403 , 0.354795 , 0.373772 , 0.436171 , 0.358881 , 0.345733 , 0.372075 , 0.430171 , 0.353136 , 0.338226 , 0.35779 , 0.318434 , 0.379639 , 0.374445 , 0.342018 , 0.36308 , 0.428759 , 0.403488 , 0.35726 , 0.326444 , 0.40201 , 0.331591 , 0.448067 , 0.399137 , 0.285106 , 0.320425 , 0.416816 , 0.493538 , 0.314699 , 0.364975 , 0.330586 
