  time  ,43:06 PM,43:13 PM,43:20 PM,43:27 PM,43:35 PM,43:52 PM,43:59 PM,44:06 PM,44:13 PM,44:21 PM,44:39 PM,44:46 PM,44:56 PM,45:04 PM,45:13 PM,46:10 PM,46:24 PM,46:31 PM,46:41 PM,46:48 PM,47:16 PM,47:22 PM,47:29 PM,47:36 PM,47:45 PM,48:16 PM,48:24 PM,48:30 PM,48:37 PM,48:45 PM,49:11 PM,49:18 PM,49:25 PM,49:31 PM,49:38 PM,50:44 PM,50:56 PM,51:03 PM,51:11 PM,51:19 PM,51:46 PM,51:51 PM,51:59 PM,52:06 PM,52:13 PM,53:19 PM,53:26 PM,53:33 PM,53:40 PM,53:50 PM,54:27 PM,54:34 PM,54:43 PM,54:51 PM,54:57 PM,55:32 PM,55:41 PM,55:49 PM,55:55 PM,56:07 PM,56:42 PM,56:52 PM,56:58 PM,57:06 PM,57:13 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 980 , 0.461483 , 0.377039 , 0.424438 , 0.437534 , 0.413692 , 0.385552 , 0.611265 , 0.667272 , 0.649035 , 0.445691 , 0.427988 , 0.404324 , 0.455985 , 0.516658 , 0.455617 , 0.540381 , 0.418655 , 0.437404 , 0.460153 , 0.449503 , 0.529862 , 0.538102 , 0.468844 , 0.518819 , 0.536938 , 0.579326 , 0.543706 , 0.447365 , 0.525017 , 0.518416 , 0.487177 , 0.513476 , 0.431716 , 0.399622 , 0.373252 , 0.505331 , 0.445952 , 0.390777 , 0.489207 , 0.420911 , 0.59456 , 0.428202 , 0.40683 , 0.397616 , 0.334022 , 0.418952 , 0.435468 , 0.423025 , 0.414167 , 0.474069 , 0.432084 , 0.446237 , 0.484671 , 0.495251 , 0.38915 , 0.675512 , 0.531132 , 0.552943 , 0.569103 , 0.338178 , 0.458218 , 0.370034 , 0.416364 , 0.447389 , 0.423761 
 981 , 0.462741 , 0.377939 , 0.425349 , 0.438319 , 0.415082 , 0.386262 , 0.612049 , 0.668374 , 0.649939 , 0.446167 , 0.428823 , 0.40465 , 0.456636 , 0.517561 , 0.456612 , 0.541343 , 0.419528 , 0.438307 , 0.460987 , 0.450032 , 0.53078 , 0.53877 , 0.46989 , 0.520027 , 0.537751 , 0.580335 , 0.544568 , 0.448029 , 0.526014 , 0.519209 , 0.488231 , 0.513921 , 0.432202 , 0.400322 , 0.373553 , 0.505919 , 0.446452 , 0.391514 , 0.490353 , 0.421805 , 0.595937 , 0.428681 , 0.407329 , 0.398627 , 0.334537 , 0.419872 , 0.436043 , 0.423749 , 0.415225 , 0.474941 , 0.433162 , 0.446831 , 0.48535 , 0.495889 , 0.389819 , 0.676222 , 0.531633 , 0.553661 , 0.56995 , 0.338733 , 0.459019 , 0.370293 , 0.416991 , 0.448159 , 0.424436 
 982 , 0.463965 , 0.37885 , 0.426239 , 0.439099 , 0.416446 , 0.387009 , 0.612811 , 0.669507 , 0.650833 , 0.446713 , 0.429661 , 0.405067 , 0.457346 , 0.518518 , 0.457571 , 0.542319 , 0.420401 , 0.439253 , 0.46181 , 0.45062 , 0.531733 , 0.539454 , 0.470952 , 0.521277 , 0.538577 , 0.58136 , 0.545469 , 0.448738 , 0.52702 , 0.520093 , 0.48927 , 0.514374 , 0.432752 , 0.401029 , 0.373877 , 0.506535 , 0.446985 , 0.392302 , 0.491496 , 0.422675 , 0.59731 , 0.429176 , 0.407885 , 0.399655 , 0.335097 , 0.420792 , 0.436683 , 0.424475 , 0.416257 , 0.475842 , 0.434196 , 0.447482 , 0.486014 , 0.496565 , 0.390549 , 0.676978 , 0.532148 , 0.554457 , 0.570845 , 0.339277 , 0.459845 , 0.370656 , 0.417654 , 0.448974 , 0.425138 
 983 , 0.464922 , 0.379749 , 0.426894 , 0.439827 , 0.417529 , 0.388071 , 0.61336 , 0.670758 , 0.651578 , 0.447733 , 0.430521 , 0.406042 , 0.45839 , 0.519712 , 0.45826 , 0.54329 , 0.42131 , 0.440467 , 0.462599 , 0.451645 , 0.53293 , 0.540208 , 0.472189 , 0.522782 , 0.539544 , 0.582433 , 0.546562 , 0.449701 , 0.528093 , 0.521478 , 0.49029 , 0.514887 , 0.433698 , 0.401822 , 0.374391 , 0.507348 , 0.447828 , 0.393394 , 0.492495 , 0.42329 , 0.598566 , 0.429822 , 0.408828 , 0.400814 , 0.33596 , 0.421737 , 0.437859 , 0.425116 , 0.417149 , 0.47693 , 0.434777 , 0.448433 , 0.486627 , 0.497521 , 0.391699 , 0.678061 , 0.532811 , 0.555844 , 0.571977 , 0.339753 , 0.460761 , 0.371795 , 0.41843 , 0.450128 , 0.425922 
 984 , 0.465711 , 0.380311 , 0.427436 , 0.440439 , 0.418349 , 0.388865 , 0.613569 , 0.671165 , 0.652021 , 0.448366 , 0.430891 , 0.406624 , 0.458813 , 0.520254 , 0.458423 , 0.543846 , 0.421911 , 0.441054 , 0.463392 , 0.452377 , 0.533304 , 0.54064 , 0.47294 , 0.523626 , 0.539752 , 0.582925 , 0.54749 , 0.450283 , 0.52843 , 0.522265 , 0.490947 , 0.51532 , 0.43463 , 0.402578 , 0.37494 , 0.507866 , 0.448212 , 0.394071 , 0.493077 , 0.424005 , 0.599217 , 0.429932 , 0.409689 , 0.401537 , 0.336322 , 0.422136 , 0.438782 , 0.425437 , 0.417722 , 0.477519 , 0.43502 , 0.449182 , 0.487173 , 0.498247 , 0.392344 , 0.67837 , 0.533328 , 0.556884 , 0.572597 , 0.340084 , 0.461404 , 0.372656 , 0.419048 , 0.450626 , 0.426714 
 985 , 0.466509 , 0.380856 , 0.427981 , 0.441052 , 0.419148 , 0.389653 , 0.613786 , 0.671561 , 0.652468 , 0.448998 , 0.431263 , 0.407187 , 0.459212 , 0.520789 , 0.458574 , 0.544392 , 0.422514 , 0.441618 , 0.464195 , 0.453107 , 0.533659 , 0.541063 , 0.473688 , 0.524461 , 0.539941 , 0.583393 , 0.548419 , 0.450864 , 0.528735 , 0.523044 , 0.491612 , 0.515747 , 0.435573 , 0.40335 , 0.375507 , 0.508379 , 0.448597 , 0.39473 , 0.493643 , 0.424734 , 0.599853 , 0.430023 , 0.410564 , 0.402252 , 0.33666 , 0.422537 , 0.439694 , 0.425761 , 0.418287 , 0.478092 , 0.435266 , 0.449931 , 0.487739 , 0.498956 , 0.392971 , 0.678669 , 0.533848 , 0.557924 , 0.573203 , 0.340427 , 0.462034 , 0.373512 , 0.41968 , 0.451124 , 0.427508 
 986 , 0.467042 , 0.381509 , 0.428929 , 0.441965 , 0.420001 , 0.390425 , 0.614746 , 0.67236 , 0.653191 , 0.44972 , 0.431676 , 0.407569 , 0.459737 , 0.520926 , 0.459405 , 0.545174 , 0.422973 , 0.442213 , 0.464911 , 0.453899 , 0.534305 , 0.541894 , 0.474323 , 0.525093 , 0.540521 , 0.584282 , 0.549484 , 0.45152 , 0.529166 , 0.523874 , 0.492415 , 0.516344 , 0.436293 , 0.404242 , 0.376181 , 0.508873 , 0.449152 , 0.395504 , 0.49399 , 0.425779 , 0.600692 , 0.430539 , 0.411252 , 0.402715 , 0.337216 , 0.422926 , 0.440307 , 0.426525 , 0.419244 , 0.478645 , 0.435962 , 0.450904 , 0.488555 , 0.499649 , 0.393255 , 0.679665 , 0.534708 , 0.558909 , 0.574076 , 0.341028 , 0.462566 , 0.374465 , 0.420522 , 0.451543 , 0.428266 
 987 , 0.467272 , 0.382088 , 0.429849 , 0.442722 , 0.420813 , 0.391112 , 0.615611 , 0.673202 , 0.653733 , 0.450254 , 0.43204 , 0.407869 , 0.460261 , 0.521001 , 0.460261 , 0.545847 , 0.42317 , 0.442805 , 0.465258 , 0.454659 , 0.534928 , 0.542519 , 0.474721 , 0.525395 , 0.541181 , 0.585212 , 0.550193 , 0.452232 , 0.529717 , 0.524649 , 0.4931 , 0.516856 , 0.436801 , 0.404992 , 0.376558 , 0.509313 , 0.449792 , 0.396169 , 0.494154 , 0.426486 , 0.601341 , 0.431318 , 0.411576 , 0.403097 , 0.337714 , 0.423478 , 0.440626 , 0.42735 , 0.420186 , 0.479102 , 0.436682 , 0.451722 , 0.48905 , 0.500253 , 0.393528 , 0.680627 , 0.535473 , 0.559632 , 0.574885 , 0.34148 , 0.462866 , 0.375279 , 0.42118 , 0.452018 , 0.428736 
 988 , 0.467388 , 0.382618 , 0.430756 , 0.443408 , 0.421627 , 0.39177 , 0.616377 , 0.674033 , 0.65418 , 0.450715 , 0.432376 , 0.408171 , 0.460778 , 0.521107 , 0.461085 , 0.546447 , 0.423259 , 0.443408 , 0.465437 , 0.455422 , 0.535509 , 0.543006 , 0.475027 , 0.525565 , 0.541859 , 0.586153 , 0.550727 , 0.452974 , 0.530354 , 0.525423 , 0.493721 , 0.517323 , 0.437224 , 0.405664 , 0.376788 , 0.50972 , 0.450479 , 0.396772 , 0.494277 , 0.427007 , 0.601904 , 0.432198 , 0.411742 , 0.403465 , 0.338181 , 0.42411 , 0.440842 , 0.428178 , 0.421119 , 0.479508 , 0.437365 , 0.452477 , 0.489393 , 0.500816 , 0.393816 , 0.68153 , 0.536171 , 0.560222 , 0.575653 , 0.341847 , 0.46306 , 0.376032 , 0.421745 , 0.45256 , 0.429077 
 989 , 0.468134 , 0.383289 , 0.431781 , 0.444285 , 0.422793 , 0.392561 , 0.617303 , 0.675054 , 0.655303 , 0.451355 , 0.432905 , 0.408713 , 0.461385 , 0.52141 , 0.462154 , 0.547366 , 0.423728 , 0.444048 , 0.466086 , 0.456352 , 0.536247 , 0.543755 , 0.475737 , 0.52604 , 0.542736 , 0.587379 , 0.551523 , 0.453687 , 0.531333 , 0.526395 , 0.494742 , 0.518082 , 0.438009 , 0.406475 , 0.377309 , 0.510551 , 0.451367 , 0.397546 , 0.494908 , 0.427411 , 0.602477 , 0.433273 , 0.412159 , 0.404095 , 0.338741 , 0.424936 , 0.441467 , 0.429152 , 0.421916 , 0.480307 , 0.438293 , 0.453427 , 0.489946 , 0.50161 , 0.394254 , 0.682562 , 0.537029 , 0.561138 , 0.576686 , 0.342329 , 0.463504 , 0.376835 , 0.422473 , 0.453332 , 0.429803 
 990 , 0.469212 , 0.383848 , 0.432634 , 0.445115 , 0.423938 , 0.393173 , 0.618074 , 0.675854 , 0.656515 , 0.45208 , 0.43337 , 0.409285 , 0.46188 , 0.521617 , 0.463185 , 0.548217 , 0.424353 , 0.444522 , 0.466958 , 0.457146 , 0.536946 , 0.544551 , 0.476568 , 0.526671 , 0.543554 , 0.588473 , 0.552334 , 0.454049 , 0.532283 , 0.527229 , 0.495836 , 0.518793 , 0.438815 , 0.407078 , 0.377928 , 0.51139 , 0.452092 , 0.398239 , 0.495764 , 0.427639 , 0.602793 , 0.434224 , 0.412666 , 0.40467 , 0.339321 , 0.425575 , 0.442232 , 0.430024 , 0.422288 , 0.481112 , 0.439088 , 0.45431 , 0.490449 , 0.502266 , 0.394597 , 0.68353 , 0.537752 , 0.562157 , 0.57764 , 0.342762 , 0.463956 , 0.377477 , 0.423107 , 0.454026 , 0.430665 
 991 , 0.469887 , 0.384018 , 0.432957 , 0.445559 , 0.424572 , 0.393292 , 0.618327 , 0.67596 , 0.656927 , 0.452677 , 0.433431 , 0.409565 , 0.46207 , 0.521372 , 0.463787 , 0.548507 , 0.424714 , 0.444612 , 0.46753 , 0.457439 , 0.53735 , 0.54506 , 0.477005 , 0.527117 , 0.543971 , 0.588883 , 0.552759 , 0.453838 , 0.532601 , 0.527531 , 0.496453 , 0.519016 , 0.439128 , 0.407137 , 0.378262 , 0.511649 , 0.452251 , 0.398479 , 0.496228 , 0.427722 , 0.602658 , 0.434674 , 0.412905 , 0.404745 , 0.339769 , 0.425626 , 0.442634 , 0.43047 , 0.422155 , 0.48134 , 0.43927 , 0.45475 , 0.490531 , 0.502327 , 0.394594 , 0.684192 , 0.538001 , 0.56285 , 0.578058 , 0.342931 , 0.464048 , 0.377752 , 0.423352 , 0.454158 , 0.431169 
 992 , 0.470632 , 0.384415 , 0.433383 , 0.44613 , 0.425204 , 0.393553 , 0.618873 , 0.676304 , 0.657424 , 0.453469 , 0.433678 , 0.410088 , 0.462489 , 0.521494 , 0.464477 , 0.548966 , 0.42518 , 0.444899 , 0.468253 , 0.457955 , 0.537958 , 0.545735 , 0.477521 , 0.52772 , 0.544599 , 0.589494 , 0.553381 , 0.453907 , 0.533011 , 0.528039 , 0.497134 , 0.519434 , 0.439644 , 0.407366 , 0.378792 , 0.512072 , 0.452499 , 0.398749 , 0.496791 , 0.427997 , 0.602858 , 0.435265 , 0.41332 , 0.404916 , 0.340288 , 0.425914 , 0.443195 , 0.431027 , 0.422173 , 0.481664 , 0.439609 , 0.455363 , 0.490837 , 0.502579 , 0.394724 , 0.685039 , 0.538455 , 0.563774 , 0.5787 , 0.343247 , 0.464359 , 0.378094 , 0.423712 , 0.454487 , 0.43182 
 993 , 0.471571 , 0.385516 , 0.434038 , 0.447079 , 0.425743 , 0.394261 , 0.620257 , 0.677299 , 0.658182 , 0.454744 , 0.434465 , 0.411337 , 0.463609 , 0.522727 , 0.465341 , 0.549866 , 0.425992 , 0.445833 , 0.469316 , 0.459076 , 0.539138 , 0.546887 , 0.47824 , 0.528743 , 0.54576 , 0.590615 , 0.554612 , 0.454839 , 0.53368 , 0.529171 , 0.497962 , 0.520437 , 0.440778 , 0.40811 , 0.379891 , 0.512925 , 0.453059 , 0.399055 , 0.497618 , 0.428852 , 0.604071 , 0.436292 , 0.414221 , 0.40538 , 0.340969 , 0.426918 , 0.444183 , 0.431914 , 0.422658 , 0.482263 , 0.440398 , 0.456489 , 0.491756 , 0.503373 , 0.395258 , 0.686353 , 0.539447 , 0.565363 , 0.579983 , 0.343983 , 0.465258 , 0.378657 , 0.424366 , 0.455397 , 0.432839 
 994 , 0.472367 , 0.386429 , 0.434342 , 0.448002 , 0.426066 , 0.394954 , 0.62135 , 0.678037 , 0.658841 , 0.455317 , 0.435101 , 0.412158 , 0.46453 , 0.5234 , 0.466154 , 0.550528 , 0.426564 , 0.446638 , 0.469937 , 0.459953 , 0.53981 , 0.547528 , 0.478841 , 0.529209 , 0.546189 , 0.591363 , 0.555816 , 0.455756 , 0.53451 , 0.529945 , 0.498548 , 0.520957 , 0.442037 , 0.408945 , 0.380939 , 0.513535 , 0.453574 , 0.399519 , 0.498121 , 0.429552 , 0.604892 , 0.437105 , 0.414921 , 0.406016 , 0.341254 , 0.427774 , 0.445025 , 0.432576 , 0.423078 , 0.48292 , 0.441077 , 0.457653 , 0.492394 , 0.504049 , 0.395499 , 0.687013 , 0.54007 , 0.566725 , 0.580882 , 0.344526 , 0.465965 , 0.379077 , 0.424975 , 0.456384 , 0.433584 
 995 , 0.473208 , 0.387376 , 0.434669 , 0.448957 , 0.426412 , 0.395669 , 0.622481 , 0.678802 , 0.659515 , 0.455911 , 0.435759 , 0.413013 , 0.465472 , 0.524079 , 0.466988 , 0.551221 , 0.427158 , 0.447464 , 0.470566 , 0.460863 , 0.540487 , 0.548188 , 0.479451 , 0.529683 , 0.546624 , 0.592141 , 0.55705 , 0.456705 , 0.535369 , 0.530737 , 0.499153 , 0.521485 , 0.44333 , 0.409802 , 0.382033 , 0.514163 , 0.454098 , 0.399993 , 0.498644 , 0.430286 , 0.605729 , 0.437939 , 0.415643 , 0.406663 , 0.341539 , 0.428651 , 0.445877 , 0.433248 , 0.423509 , 0.483586 , 0.441778 , 0.458861 , 0.493064 , 0.504745 , 0.395752 , 0.687711 , 0.540712 , 0.56815 , 0.581822 , 0.345094 , 0.466704 , 0.379497 , 0.425606 , 0.457416 , 0.434349 
 996 , 0.473569 , 0.387816 , 0.434994 , 0.449885 , 0.426605 , 0.396348 , 0.623373 , 0.679711 , 0.659978 , 0.456198 , 0.436157 , 0.413411 , 0.466023 , 0.524224 , 0.467542 , 0.551159 , 0.427471 , 0.447785 , 0.4709 , 0.461502 , 0.5408 , 0.548667 , 0.47968 , 0.529836 , 0.54659 , 0.592238 , 0.557709 , 0.457337 , 0.535852 , 0.531153 , 0.499294 , 0.521471 , 0.443478 , 0.410183 , 0.382121 , 0.514209 , 0.454513 , 0.40024 , 0.498985 , 0.430568 , 0.60618 , 0.438186 , 0.415582 , 0.406801 , 0.341398 , 0.428883 , 0.446029 , 0.433143 , 0.423781 , 0.48432 , 0.441793 , 0.459105 , 0.493266 , 0.504835 , 0.395695 , 0.688207 , 0.540883 , 0.568471 , 0.582306 , 0.345195 , 0.467079 , 0.379546 , 0.425336 , 0.457835 , 0.434247 
 997 , 0.474065 , 0.388651 , 0.435612 , 0.450834 , 0.427069 , 0.397182 , 0.624438 , 0.680819 , 0.660744 , 0.456695 , 0.436656 , 0.413994 , 0.46678 , 0.524811 , 0.468216 , 0.551518 , 0.428244 , 0.448295 , 0.471503 , 0.462485 , 0.541563 , 0.54943 , 0.480152 , 0.530434 , 0.547199 , 0.592688 , 0.558233 , 0.458333 , 0.536153 , 0.531941 , 0.4998 , 0.521963 , 0.443644 , 0.410933 , 0.382375 , 0.514643 , 0.455165 , 0.400552 , 0.49961 , 0.430866 , 0.606938 , 0.43859 , 0.415679 , 0.406887 , 0.341632 , 0.42943 , 0.446266 , 0.433263 , 0.424352 , 0.485313 , 0.442327 , 0.459199 , 0.493974 , 0.505281 , 0.395806 , 0.689148 , 0.541148 , 0.568603 , 0.583161 , 0.345405 , 0.467682 , 0.379777 , 0.425064 , 0.458119 , 0.434366 
 998 , 0.474641 , 0.389649 , 0.436342 , 0.451827 , 0.427651 , 0.398079 , 0.625594 , 0.682022 , 0.661616 , 0.457294 , 0.43722 , 0.414655 , 0.467645 , 0.525555 , 0.468949 , 0.552032 , 0.429204 , 0.448899 , 0.472222 , 0.463613 , 0.542499 , 0.550325 , 0.480711 , 0.531211 , 0.54806 , 0.593283 , 0.558743 , 0.459487 , 0.536416 , 0.532895 , 0.500465 , 0.522638 , 0.443848 , 0.411822 , 0.3827 , 0.515216 , 0.45593 , 0.400913 , 0.500323 , 0.431172 , 0.60782 , 0.439057 , 0.415865 , 0.40696 , 0.342007 , 0.430093 , 0.446551 , 0.433461 , 0.425042 , 0.486415 , 0.443053 , 0.459274 , 0.494893 , 0.50586 , 0.39598 , 0.690274 , 0.541467 , 0.568703 , 0.584153 , 0.345671 , 0.46838 , 0.380068 , 0.424805 , 0.458396 , 0.434575 
 999 , 0.475901 , 0.390885 , 0.437267 , 0.452894 , 0.428463 , 0.398728 , 0.626901 , 0.683702 , 0.663376 , 0.458293 , 0.438335 , 0.415909 , 0.469043 , 0.526804 , 0.470277 , 0.553264 , 0.430433 , 0.449821 , 0.473315 , 0.464973 , 0.54395 , 0.551579 , 0.482083 , 0.532405 , 0.549277 , 0.594402 , 0.559909 , 0.460678 , 0.537234 , 0.534184 , 0.501946 , 0.52385 , 0.444659 , 0.412978 , 0.383327 , 0.51654 , 0.457083 , 0.40173 , 0.501566 , 0.431845 , 0.608925 , 0.439866 , 0.416467 , 0.407686 , 0.34283 , 0.43099 , 0.447163 , 0.434408 , 0.426042 , 0.487909 , 0.44441 , 0.459823 , 0.496345 , 0.507167 , 0.396818 , 0.692019 , 0.542431 , 0.569603 , 0.585479 , 0.346271 , 0.469446 , 0.380776 , 0.425259 , 0.459147 , 0.435369 
 1000 , 0.477032 , 0.391742 , 0.438001 , 0.453552 , 0.428992 , 0.398911 , 0.6278 , 0.684957 , 0.66492 , 0.459178 , 0.439295 , 0.417168 , 0.470254 , 0.527814 , 0.471512 , 0.554286 , 0.431152 , 0.450406 , 0.474314 , 0.465968 , 0.545074 , 0.552553 , 0.483513 , 0.533382 , 0.550131 , 0.595453 , 0.56091 , 0.461315 , 0.537999 , 0.535257 , 0.503278 , 0.524894 , 0.445373 , 0.413738 , 0.383717 , 0.517736 , 0.45798 , 0.402401 , 0.502613 , 0.432434 , 0.60952 , 0.440482 , 0.416907 , 0.408491 , 0.3435 , 0.431532 , 0.447617 , 0.435366 , 0.426724 , 0.489021 , 0.445444 , 0.460401 , 0.49758 , 0.508121 , 0.397641 , 0.693326 , 0.543389 , 0.570501 , 0.586313 , 0.346835 , 0.470266 , 0.381343 , 0.425881 , 0.459903 , 0.436078 
 1001 , 0.477633 , 0.392013 , 0.438382 , 0.453707 , 0.42907 , 0.398692 , 0.628149 , 0.685478 , 0.665704 , 0.459686 , 0.439746 , 0.41811 , 0.470931 , 0.528248 , 0.472295 , 0.554652 , 0.43111 , 0.45041 , 0.474976 , 0.466423 , 0.545507 , 0.552968 , 0.484536 , 0.53387 , 0.550311 , 0.596134 , 0.561366 , 0.461311 , 0.538366 , 0.535899 , 0.503931 , 0.525413 , 0.445594 , 0.413839 , 0.383674 , 0.518331 , 0.458333 , 0.40263 , 0.503112 , 0.4327 , 0.60936 , 0.440707 , 0.416864 , 0.409012 , 0.343688 , 0.431514 , 0.447681 , 0.435891 , 0.426852 , 0.489471 , 0.4457 , 0.460718 , 0.498249 , 0.508248 , 0.398027 , 0.693734 , 0.543941 , 0.570939 , 0.586383 , 0.347128 , 0.470575 , 0.38148 , 0.426271 , 0.460362 , 0.436353 
 1002 , 0.478042 , 0.39238 , 0.438724 , 0.453935 , 0.429116 , 0.398766 , 0.628706 , 0.685925 , 0.666378 , 0.460285 , 0.440145 , 0.418632 , 0.471515 , 0.528686 , 0.472771 , 0.554962 , 0.430692 , 0.450369 , 0.47527 , 0.466717 , 0.545887 , 0.553232 , 0.485364 , 0.534432 , 0.550437 , 0.596851 , 0.561667 , 0.461138 , 0.53872 , 0.536446 , 0.504211 , 0.525855 , 0.445725 , 0.413621 , 0.383721 , 0.518794 , 0.458389 , 0.402639 , 0.503311 , 0.432789 , 0.609089 , 0.440643 , 0.416843 , 0.409392 , 0.343845 , 0.431486 , 0.447692 , 0.436201 , 0.426794 , 0.489569 , 0.445654 , 0.461066 , 0.498928 , 0.508216 , 0.398138 , 0.694111 , 0.544703 , 0.57131 , 0.58632 , 0.347423 , 0.470721 , 0.381517 , 0.426688 , 0.460711 , 0.436461 
 1003 , 0.478317 , 0.393063 , 0.439114 , 0.454476 , 0.429227 , 0.399544 , 0.62988 , 0.68655 , 0.667096 , 0.461205 , 0.440639 , 0.418513 , 0.472049 , 0.529264 , 0.472889 , 0.555352 , 0.429795 , 0.450407 , 0.475017 , 0.466857 , 0.546423 , 0.553401 , 0.485921 , 0.535212 , 0.550657 , 0.597748 , 0.561915 , 0.460803 , 0.539186 , 0.536986 , 0.503991 , 0.526224 , 0.445854 , 0.413002 , 0.384051 , 0.519259 , 0.458189 , 0.402394 , 0.503163 , 0.432668 , 0.608888 , 0.440213 , 0.416963 , 0.40956 , 0.344079 , 0.431592 , 0.44777 , 0.436216 , 0.426566 , 0.48928 , 0.445287 , 0.461559 , 0.499746 , 0.508142 , 0.397912 , 0.694651 , 0.54595 , 0.571814 , 0.586265 , 0.347745 , 0.470736 , 0.381473 , 0.427205 , 0.460956 , 0.436417 
 1004 , 0.479643 , 0.394464 , 0.440244 , 0.456037 , 0.430039 , 0.40107 , 0.632398 , 0.688714 , 0.669322 , 0.463034 , 0.442115 , 0.418958 , 0.473298 , 0.530656 , 0.473902 , 0.556666 , 0.429886 , 0.451266 , 0.475322 , 0.46784 , 0.548213 , 0.554464 , 0.48722 , 0.536658 , 0.551859 , 0.59938 , 0.563355 , 0.461199 , 0.540459 , 0.53834 , 0.504824 , 0.527128 , 0.44685 , 0.413157 , 0.384934 , 0.520818 , 0.459376 , 0.402775 , 0.504149 , 0.433177 , 0.610046 , 0.440552 , 0.417692 , 0.410127 , 0.344979 , 0.432407 , 0.448579 , 0.436811 , 0.427163 , 0.490227 , 0.446116 , 0.462608 , 0.501344 , 0.509287 , 0.398395 , 0.696338 , 0.548083 , 0.573642 , 0.587517 , 0.348495 , 0.471534 , 0.381986 , 0.428027 , 0.461743 , 0.437095 
 1005 , 0.481079 , 0.395881 , 0.441407 , 0.457676 , 0.430956 , 0.402612 , 0.634957 , 0.690935 , 0.671608 , 0.464869 , 0.443599 , 0.419391 , 0.474586 , 0.532068 , 0.474977 , 0.558018 , 0.430079 , 0.452155 , 0.475676 , 0.468862 , 0.550091 , 0.555565 , 0.488544 , 0.538147 , 0.553113 , 0.601044 , 0.564891 , 0.461634 , 0.541796 , 0.539794 , 0.505714 , 0.528039 , 0.447841 , 0.413371 , 0.385892 , 0.52241 , 0.460615 , 0.40318 , 0.505169 , 0.433729 , 0.611294 , 0.440969 , 0.418443 , 0.410729 , 0.345888 , 0.433266 , 0.449417 , 0.437449 , 0.427816 , 0.491222 , 0.446988 , 0.463708 , 0.502965 , 0.510454 , 0.398891 , 0.698115 , 0.550245 , 0.57552 , 0.588874 , 0.349277 , 0.472346 , 0.382539 , 0.428847 , 0.462558 , 0.437793 
 1006 , 0.482936 , 0.396646 , 0.442312 , 0.459198 , 0.432502 , 0.40364 , 0.636523 , 0.69285 , 0.67355 , 0.465636 , 0.444347 , 0.419402 , 0.475517 , 0.532779 , 0.47625 , 0.55925 , 0.431271 , 0.452879 , 0.47657 , 0.469825 , 0.552103 , 0.556611 , 0.489527 , 0.53937 , 0.554304 , 0.602336 , 0.56667 , 0.462322 , 0.543204 , 0.541607 , 0.506698 , 0.52846 , 0.448382 , 0.414195 , 0.38718 , 0.523383 , 0.461944 , 0.403758 , 0.506094 , 0.434596 , 0.612974 , 0.442028 , 0.418953 , 0.411426 , 0.346449 , 0.434147 , 0.450252 , 0.438383 , 0.428869 , 0.492261 , 0.447814 , 0.464878 , 0.503905 , 0.51123 , 0.399262 , 0.699986 , 0.55157 , 0.577107 , 0.590633 , 0.350022 , 0.472996 , 0.383275 , 0.429117 , 0.46321 , 0.43843 
 1007 , 0.484018 , 0.396792 , 0.44235 , 0.459649 , 0.433352 , 0.403768 , 0.636537 , 0.693399 , 0.674185 , 0.465514 , 0.444408 , 0.418655 , 0.475564 , 0.532663 , 0.476344 , 0.559349 , 0.431531 , 0.452933 , 0.476746 , 0.469605 , 0.552846 , 0.556795 , 0.489587 , 0.53958 , 0.554088 , 0.602495 , 0.567201 , 0.462191 , 0.543505 , 0.542074 , 0.507193 , 0.527945 , 0.447884 , 0.414174 , 0.387877 , 0.523085 , 0.46095 , 0.40378 , 0.505609 , 0.434629 , 0.61322 , 0.441865 , 0.418726 , 0.411537 , 0.346209 , 0.434452 , 0.450249 , 0.438496 , 0.428977 , 0.491799 , 0.447163 , 0.4651 , 0.503481 , 0.511036 , 0.398968 , 0.700801 , 0.551711 , 0.576849 , 0.591109 , 0.349933 , 0.472525 , 0.383147 , 0.428717 , 0.462901 , 0.438094 
