  time  ,15:08 AM,15:48 AM,16:08 AM,16:27 AM,16:50 AM,17:32 AM,17:50 AM,18:06 AM,18:20 AM,18:36 AM,19:53 AM,20:15 AM,20:32 AM,20:46 AM,21:03 AM,21:40 AM,22:06 AM,22:15 AM,22:29 AM,22:43 AM,24:50 AM,25:07 AM,25:19 AM,25:29 AM,25:41 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 928 , 0.449491 , 0.518691 , 0.468142 , 0.670339 , 0.391228 , 0.36297 , 0.444936 , 0.387988 , 0.389977 , 0.46463 , 0.461198 , 0.539331 , 0.371133 , 0.371069 , 0.476401 , 0.483217 , 0.393345 , 0.550654 , 0.424777 , 0.325202 , 0.476273 , 0.465416 , 0.411018 , 0.481196 , 0.362072 
 929 , 0.448736 , 0.51779 , 0.467473 , 0.668481 , 0.390068 , 0.362264 , 0.443087 , 0.387333 , 0.388733 , 0.464249 , 0.460115 , 0.539896 , 0.372487 , 0.371445 , 0.476947 , 0.48437 , 0.394414 , 0.551649 , 0.425897 , 0.325979 , 0.478119 , 0.466675 , 0.412223 , 0.482042 , 0.363517 
 930 , 0.448838 , 0.517852 , 0.46653 , 0.66662 , 0.390253 , 0.362391 , 0.442843 , 0.38715 , 0.388434 , 0.462972 , 0.459008 , 0.539492 , 0.37274 , 0.37144 , 0.476586 , 0.483199 , 0.395176 , 0.550881 , 0.425817 , 0.326649 , 0.477854 , 0.466692 , 0.41178 , 0.481883 , 0.364015 
 931 , 0.44908 , 0.517446 , 0.465453 , 0.663759 , 0.390426 , 0.363011 , 0.442944 , 0.387424 , 0.388638 , 0.462041 , 0.458989 , 0.539332 , 0.373577 , 0.371969 , 0.476774 , 0.48245 , 0.396825 , 0.550521 , 0.426504 , 0.328328 , 0.478595 , 0.46757 , 0.411919 , 0.482319 , 0.365226 
 932 , 0.449386 , 0.516801 , 0.464192 , 0.660174 , 0.390598 , 0.363819 , 0.443108 , 0.387867 , 0.38895 , 0.461077 , 0.459295 , 0.539317 , 0.374744 , 0.372762 , 0.477215 , 0.481845 , 0.399025 , 0.550358 , 0.427586 , 0.330578 , 0.479896 , 0.468938 , 0.412365 , 0.483127 , 0.366883 
 933 , 0.450129 , 0.517074 , 0.464052 , 0.657231 , 0.390955 , 0.364779 , 0.443536 , 0.388697 , 0.389712 , 0.461319 , 0.459029 , 0.538686 , 0.375757 , 0.373172 , 0.476714 , 0.480542 , 0.39979 , 0.548306 , 0.42716 , 0.331388 , 0.47871 , 0.468452 , 0.411651 , 0.482015 , 0.366955 
 934 , 0.451308 , 0.518553 , 0.465282 , 0.655351 , 0.391867 , 0.366001 , 0.444368 , 0.389896 , 0.390762 , 0.462991 , 0.459016 , 0.538361 , 0.377075 , 0.37371 , 0.476116 , 0.479866 , 0.400073 , 0.546149 , 0.426403 , 0.331834 , 0.476965 , 0.467654 , 0.41105 , 0.480763 , 0.366771 
 935 , 0.452605 , 0.520555 , 0.466913 , 0.653591 , 0.393233 , 0.36753 , 0.445443 , 0.391221 , 0.391833 , 0.46511 , 0.459767 , 0.538887 , 0.37907 , 0.374853 , 0.476312 , 0.480464 , 0.401393 , 0.54555 , 0.426806 , 0.333442 , 0.476923 , 0.468345 , 0.411693 , 0.481172 , 0.367949 
 936 , 0.45299 , 0.521752 , 0.467498 , 0.651941 , 0.39406 , 0.367958 , 0.445896 , 0.391658 , 0.392283 , 0.466873 , 0.460612 , 0.538822 , 0.380385 , 0.375548 , 0.476017 , 0.480725 , 0.401859 , 0.544603 , 0.426664 , 0.334346 , 0.47653 , 0.468379 , 0.411659 , 0.480917 , 0.368358 
 937 , 0.450621 , 0.520547 , 0.464693 , 0.650902 , 0.393143 , 0.365014 , 0.444311 , 0.389442 , 0.390722 , 0.466927 , 0.460992 , 0.537056 , 0.379274 , 0.374791 , 0.474487 , 0.479828 , 0.399891 , 0.542772 , 0.424959 , 0.333011 , 0.475174 , 0.46649 , 0.409621 , 0.478875 , 0.366373 
 938 , 0.447867 , 0.519742 , 0.460641 , 0.649642 , 0.392194 , 0.361288 , 0.441948 , 0.386804 , 0.388751 , 0.465828 , 0.459083 , 0.535319 , 0.377473 , 0.374077 , 0.473212 , 0.478711 , 0.398238 , 0.540647 , 0.423442 , 0.331473 , 0.474178 , 0.464598 , 0.407584 , 0.476904 , 0.364326 
 939 , 0.44502 , 0.518903 , 0.456438 , 0.648338 , 0.391208 , 0.357436 , 0.439506 , 0.384078 , 0.386719 , 0.464703 , 0.457106 , 0.533521 , 0.375627 , 0.373344 , 0.471895 , 0.477565 , 0.396521 , 0.538446 , 0.421874 , 0.329893 , 0.473138 , 0.462652 , 0.405485 , 0.474862 , 0.362205 
 940 , 0.445074 , 0.51861 , 0.456434 , 0.649958 , 0.392054 , 0.358647 , 0.439287 , 0.384353 , 0.386267 , 0.463125 , 0.454827 , 0.532695 , 0.375105 , 0.37264 , 0.471637 , 0.475113 , 0.395545 , 0.536125 , 0.420286 , 0.328255 , 0.470214 , 0.460537 , 0.403904 , 0.472893 , 0.359979 
 941 , 0.446132 , 0.517722 , 0.457779 , 0.65211 , 0.39318 , 0.360575 , 0.4394 , 0.385685 , 0.387059 , 0.463243 , 0.45526 , 0.532666 , 0.375962 , 0.372939 , 0.47228 , 0.474722 , 0.395592 , 0.536039 , 0.420289 , 0.328169 , 0.469517 , 0.460465 , 0.40417 , 0.473043 , 0.359507 
 942 , 0.447301 , 0.516747 , 0.459261 , 0.654329 , 0.394356 , 0.362588 , 0.439546 , 0.387118 , 0.387987 , 0.463527 , 0.455985 , 0.53273 , 0.376971 , 0.37336 , 0.473019 , 0.474543 , 0.395742 , 0.536158 , 0.42044 , 0.328231 , 0.469043 , 0.460602 , 0.40464 , 0.473431 , 0.359191 
 943 , 0.447719 , 0.515396 , 0.460335 , 0.654678 , 0.395503 , 0.363042 , 0.43912 , 0.387285 , 0.389218 , 0.463059 , 0.456469 , 0.532228 , 0.3782 , 0.373299 , 0.472175 , 0.474458 , 0.395838 , 0.536352 , 0.420447 , 0.328252 , 0.468797 , 0.460746 , 0.404467 , 0.47356 , 0.358796 
 944 , 0.447084 , 0.514127 , 0.460939 , 0.653918 , 0.395721 , 0.362427 , 0.438734 , 0.386322 , 0.390017 , 0.461669 , 0.456453 , 0.531481 , 0.379569 , 0.372816 , 0.470597 , 0.473731 , 0.395888 , 0.536287 , 0.419843 , 0.327978 , 0.468118 , 0.460392 , 0.403691 , 0.473031 , 0.357865 
 945 , 0.445976 , 0.513018 , 0.461346 , 0.652971 , 0.395291 , 0.361588 , 0.438557 , 0.384999 , 0.390427 , 0.459856 , 0.456177 , 0.530729 , 0.380971 , 0.372184 , 0.469007 , 0.47255 , 0.395915 , 0.536035 , 0.41887 , 0.327534 , 0.467062 , 0.459658 , 0.402725 , 0.472124 , 0.356601 
 946 , 0.444478 , 0.512182 , 0.461161 , 0.652372 , 0.394565 , 0.36038 , 0.438452 , 0.383757 , 0.390285 , 0.457852 , 0.455924 , 0.530231 , 0.381343 , 0.371643 , 0.467446 , 0.471787 , 0.395628 , 0.535484 , 0.417791 , 0.327165 , 0.466323 , 0.458899 , 0.401806 , 0.471074 , 0.355628 
 947 , 0.44225 , 0.511329 , 0.459679 , 0.652001 , 0.393495 , 0.358486 , 0.437961 , 0.382568 , 0.389191 , 0.455314 , 0.455208 , 0.529909 , 0.379643 , 0.37105 , 0.465574 , 0.471637 , 0.394571 , 0.534107 , 0.416425 , 0.326736 , 0.465938 , 0.457951 , 0.400755 , 0.469469 , 0.355016 
 948 , 0.439777 , 0.509336 , 0.457326 , 0.650914 , 0.392792 , 0.356479 , 0.43627 , 0.381118 , 0.38798 , 0.452134 , 0.453303 , 0.529026 , 0.377034 , 0.369899 , 0.462898 , 0.471171 , 0.392853 , 0.531865 , 0.41482 , 0.325799 , 0.465053 , 0.456613 , 0.399123 , 0.467088 , 0.35402 
 949 , 0.437598 , 0.507467 , 0.45519 , 0.649849 , 0.392203 , 0.354846 , 0.434726 , 0.379837 , 0.38681 , 0.449174 , 0.451484 , 0.528053 , 0.374626 , 0.368853 , 0.460325 , 0.470671 , 0.391201 , 0.529648 , 0.413229 , 0.324856 , 0.463972 , 0.455206 , 0.397536 , 0.464716 , 0.353022 
 950 , 0.439096 , 0.507095 , 0.455426 , 0.649245 , 0.393141 , 0.357412 , 0.434855 , 0.38081 , 0.386269 , 0.44896 , 0.450509 , 0.526283 , 0.374374 , 0.368991 , 0.459381 , 0.469817 , 0.390299 , 0.527682 , 0.411848 , 0.323803 , 0.46087 , 0.453065 , 0.39666 , 0.462704 , 0.352043 
 951 , 0.440982 , 0.506999 , 0.456391 , 0.648142 , 0.394139 , 0.359495 , 0.436091 , 0.381941 , 0.385992 , 0.449879 , 0.451335 , 0.525244 , 0.375459 , 0.370163 , 0.459902 , 0.470045 , 0.390584 , 0.52721 , 0.411799 , 0.323906 , 0.459227 , 0.45234 , 0.396585 , 0.462333 , 0.352488 
 952 , 0.442855 , 0.506905 , 0.457347 , 0.647027 , 0.395109 , 0.361512 , 0.437315 , 0.383057 , 0.385722 , 0.45079 , 0.452152 , 0.524227 , 0.376559 , 0.371304 , 0.460417 , 0.470298 , 0.390872 , 0.526757 , 0.411773 , 0.324007 , 0.457617 , 0.451628 , 0.396517 , 0.461974 , 0.352918 
 953 , 0.441301 , 0.504406 , 0.455347 , 0.643646 , 0.392676 , 0.359622 , 0.436773 , 0.381693 , 0.384547 , 0.449848 , 0.451253 , 0.52304 , 0.37594 , 0.370261 , 0.459726 , 0.46908 , 0.390449 , 0.525715 , 0.411355 , 0.323594 , 0.456692 , 0.450102 , 0.39553 , 0.461011 , 0.35221 
 954 , 0.43913 , 0.501619 , 0.452275 , 0.640161 , 0.389217 , 0.356879 , 0.435507 , 0.37959 , 0.383094 , 0.448158 , 0.44943 , 0.52192 , 0.374695 , 0.368647 , 0.458443 , 0.46759 , 0.389891 , 0.52472 , 0.410745 , 0.323 , 0.456272 , 0.448592 , 0.394651 , 0.460209 , 0.351011 
 955 , 0.437103 , 0.499044 , 0.449121 , 0.636942 , 0.385753 , 0.354279 , 0.434158 , 0.377505 , 0.381652 , 0.446372 , 0.447439 , 0.520827 , 0.373404 , 0.367094 , 0.457038 , 0.466158 , 0.389359 , 0.523802 , 0.410106 , 0.322415 , 0.456017 , 0.447198 , 0.393926 , 0.459532 , 0.349712 
 956 , 0.4355 , 0.497588 , 0.447299 , 0.635019 , 0.38308 , 0.352321 , 0.433399 , 0.37616 , 0.380588 , 0.445243 , 0.445873 , 0.519565 , 0.372482 , 0.366042 , 0.455916 , 0.465163 , 0.388334 , 0.523138 , 0.40959 , 0.321473 , 0.455211 , 0.445933 , 0.393153 , 0.458753 , 0.348148 
 957 , 0.43403 , 0.49682 , 0.446635 , 0.634214 , 0.380929 , 0.351007 , 0.433147 , 0.375516 , 0.379703 , 0.444572 , 0.445005 , 0.517755 , 0.371688 , 0.365258 , 0.45498 , 0.464445 , 0.386626 , 0.522555 , 0.409042 , 0.320143 , 0.453679 , 0.444527 , 0.392264 , 0.457611 , 0.346326 
 958 , 0.432049 , 0.495323 , 0.445722 , 0.633035 , 0.378373 , 0.349655 , 0.432706 , 0.374761 , 0.378553 , 0.443588 , 0.444558 , 0.515414 , 0.370552 , 0.364089 , 0.453902 , 0.46341 , 0.384717 , 0.521728 , 0.408212 , 0.318742 , 0.451782 , 0.442662 , 0.391255 , 0.456036 , 0.34455 
 959 , 0.430345 , 0.494133 , 0.445151 , 0.632086 , 0.376397 , 0.348851 , 0.432396 , 0.374138 , 0.377468 , 0.442445 , 0.444274 , 0.513146 , 0.369529 , 0.363226 , 0.452911 , 0.462291 , 0.382953 , 0.520713 , 0.40705 , 0.317366 , 0.449789 , 0.440765 , 0.390074 , 0.454263 , 0.342846 
 960 , 0.429723 , 0.494129 , 0.445942 , 0.632042 , 0.37656 , 0.350198 , 0.432643 , 0.37405 , 0.376648 , 0.440628 , 0.444709 , 0.511126 , 0.369015 , 0.363599 , 0.452282 , 0.460869 , 0.381814 , 0.51892 , 0.404624 , 0.316058 , 0.447453 , 0.438749 , 0.388155 , 0.45171 , 0.341465 
 961 , 0.429612 , 0.49557 , 0.447513 , 0.632148 , 0.377685 , 0.352014 , 0.432984 , 0.374298 , 0.376424 , 0.440095 , 0.445196 , 0.510993 , 0.369929 , 0.365209 , 0.452805 , 0.460766 , 0.38201 , 0.51866 , 0.403634 , 0.315876 , 0.447234 , 0.438233 , 0.387317 , 0.450841 , 0.341283 
 962 , 0.429494 , 0.496944 , 0.448985 , 0.632226 , 0.378738 , 0.353755 , 0.433287 , 0.37452 , 0.376219 , 0.439598 , 0.445646 , 0.510871 , 0.370815 , 0.366759 , 0.453305 , 0.460671 , 0.382194 , 0.518398 , 0.402666 , 0.31571 , 0.447023 , 0.437724 , 0.386499 , 0.450025 , 0.341117 
 963 , 0.428345 , 0.495597 , 0.448644 , 0.63045 , 0.377556 , 0.352966 , 0.431758 , 0.373118 , 0.37489 , 0.438905 , 0.44488 , 0.51074 , 0.370072 , 0.366616 , 0.452539 , 0.459584 , 0.381949 , 0.518912 , 0.401501 , 0.315137 , 0.446579 , 0.436576 , 0.385274 , 0.448907 , 0.340503 
 964 , 0.426795 , 0.493278 , 0.447613 , 0.628458 , 0.375163 , 0.35115 , 0.429698 , 0.371234 , 0.372964 , 0.437512 , 0.443713 , 0.509639 , 0.368478 , 0.365473 , 0.451761 , 0.458285 , 0.381174 , 0.519285 , 0.400393 , 0.314324 , 0.445883 , 0.435269 , 0.384003 , 0.447598 , 0.33973 
 965 , 0.425208 , 0.490888 , 0.446505 , 0.626533 , 0.37262 , 0.349225 , 0.427615 , 0.369362 , 0.370991 , 0.435967 , 0.442527 , 0.508324 , 0.366779 , 0.364167 , 0.451025 , 0.456999 , 0.380282 , 0.519596 , 0.399347 , 0.313472 , 0.445125 , 0.433985 , 0.382777 , 0.446285 , 0.338937 
 966 , 0.42416 , 0.489864 , 0.446022 , 0.625854 , 0.371494 , 0.347319 , 0.426635 , 0.36843 , 0.369976 , 0.435106 , 0.441014 , 0.507071 , 0.365675 , 0.362581 , 0.450589 , 0.456202 , 0.379331 , 0.519785 , 0.399322 , 0.313126 , 0.444608 , 0.432867 , 0.382395 , 0.445433 , 0.338229 
 967 , 0.423733 , 0.489887 , 0.446247 , 0.626255 , 0.371664 , 0.345843 , 0.427158 , 0.368681 , 0.370172 , 0.435057 , 0.439648 , 0.506289 , 0.365433 , 0.361418 , 0.450484 , 0.45605 , 0.378779 , 0.520344 , 0.400038 , 0.313349 , 0.44452 , 0.432178 , 0.382765 , 0.44511 , 0.337723 
 968 , 0.423612 , 0.490126 , 0.4468 , 0.626986 , 0.372253 , 0.344878 , 0.428565 , 0.369584 , 0.371044 , 0.435479 , 0.438751 , 0.505973 , 0.365737 , 0.360902 , 0.450545 , 0.45622 , 0.378739 , 0.521378 , 0.400866 , 0.313832 , 0.444722 , 0.431867 , 0.383368 , 0.445061 , 0.337418 
 969 , 0.424131 , 0.49058 , 0.447483 , 0.627721 , 0.372964 , 0.344646 , 0.430206 , 0.370319 , 0.372003 , 0.435822 , 0.438512 , 0.505907 , 0.366225 , 0.360815 , 0.450986 , 0.45675 , 0.379112 , 0.522342 , 0.401637 , 0.314274 , 0.445281 , 0.432112 , 0.38399 , 0.445458 , 0.337508 
 970 , 0.426005 , 0.49155 , 0.448415 , 0.628444 , 0.373978 , 0.346107 , 0.432287 , 0.370502 , 0.373023 , 0.435897 , 0.439598 , 0.506351 , 0.366936 , 0.361564 , 0.452175 , 0.457845 , 0.380274 , 0.522913 , 0.402148 , 0.314491 , 0.446371 , 0.433391 , 0.384512 , 0.446744 , 0.338348 
 971 , 0.427378 , 0.49245 , 0.449104 , 0.628775 , 0.374978 , 0.347549 , 0.433409 , 0.369796 , 0.373176 , 0.43533 , 0.44002 , 0.50682 , 0.366922 , 0.361829 , 0.452677 , 0.457934 , 0.380517 , 0.522366 , 0.401975 , 0.314164 , 0.446393 , 0.433766 , 0.384255 , 0.447257 , 0.3386 
 972 , 0.428716 , 0.493309 , 0.449761 , 0.62908 , 0.375968 , 0.348977 , 0.434512 , 0.369072 , 0.373308 , 0.43478 , 0.440428 , 0.507295 , 0.366917 , 0.362071 , 0.453165 , 0.45801 , 0.380754 , 0.521846 , 0.401799 , 0.313827 , 0.446432 , 0.434156 , 0.383994 , 0.447785 , 0.338871 
 973 , 0.428462 , 0.49173 , 0.449527 , 0.628363 , 0.374738 , 0.349029 , 0.434125 , 0.366528 , 0.372625 , 0.434365 , 0.440358 , 0.50785 , 0.367127 , 0.362483 , 0.453167 , 0.458231 , 0.38109 , 0.522458 , 0.401795 , 0.314032 , 0.446935 , 0.434755 , 0.384071 , 0.448238 , 0.339096 
 974 , 0.428235 , 0.489981 , 0.448382 , 0.627366 , 0.373089 , 0.348622 , 0.434026 , 0.364208 , 0.372039 , 0.434011 , 0.440206 , 0.507608 , 0.367209 , 0.362453 , 0.452883 , 0.458388 , 0.381325 , 0.522745 , 0.401502 , 0.313773 , 0.447002 , 0.434941 , 0.38386 , 0.448217 , 0.338961 
 975 , 0.42802 , 0.488182 , 0.447109 , 0.626334 , 0.371385 , 0.34814 , 0.433948 , 0.361886 , 0.37146 , 0.433678 , 0.440026 , 0.507226 , 0.367258 , 0.362351 , 0.452556 , 0.458529 , 0.381545 , 0.522983 , 0.401174 , 0.313444 , 0.447004 , 0.435059 , 0.383601 , 0.448129 , 0.338761 
 976 , 0.428026 , 0.488151 , 0.44681 , 0.626587 , 0.37139 , 0.348357 , 0.434541 , 0.363638 , 0.372687 , 0.434407 , 0.439953 , 0.506458 , 0.367768 , 0.36258 , 0.452654 , 0.457932 , 0.381737 , 0.522633 , 0.401013 , 0.313323 , 0.446229 , 0.434899 , 0.383764 , 0.447645 , 0.338548 
 977 , 0.428404 , 0.489025 , 0.447732 , 0.62764 , 0.372345 , 0.349033 , 0.435054 , 0.367043 , 0.374522 , 0.435706 , 0.440283 , 0.505658 , 0.368613 , 0.363133 , 0.453212 , 0.45736 , 0.38215 , 0.522453 , 0.4013 , 0.313546 , 0.445466 , 0.434891 , 0.384372 , 0.447481 , 0.338636 
 978 , 0.429043 , 0.490021 , 0.449276 , 0.628877 , 0.373448 , 0.349838 , 0.435296 , 0.370469 , 0.376265 , 0.437139 , 0.44087 , 0.504975 , 0.369555 , 0.363862 , 0.453965 , 0.457033 , 0.382768 , 0.522597 , 0.401894 , 0.313989 , 0.44494 , 0.435104 , 0.385201 , 0.447698 , 0.33894 
 979 , 0.429434 , 0.490387 , 0.449865 , 0.62974 , 0.374052 , 0.349962 , 0.435108 , 0.37242 , 0.376889 , 0.437783 , 0.441296 , 0.504439 , 0.369907 , 0.364072 , 0.454642 , 0.456832 , 0.382827 , 0.523032 , 0.402316 , 0.314231 , 0.444647 , 0.435137 , 0.385531 , 0.447763 , 0.338953 
 980 , 0.429315 , 0.489672 , 0.448906 , 0.630167 , 0.373974 , 0.349133 , 0.434477 , 0.372302 , 0.376041 , 0.437234 , 0.441237 , 0.504116 , 0.36934 , 0.363503 , 0.455109 , 0.456575 , 0.382039 , 0.523677 , 0.402275 , 0.31413 , 0.444624 , 0.434873 , 0.385059 , 0.447366 , 0.338443 
 981 , 0.428667 , 0.488373 , 0.447298 , 0.630683 , 0.373944 , 0.348227 , 0.434191 , 0.372015 , 0.375376 , 0.436251 , 0.440577 , 0.503804 , 0.368479 , 0.362707 , 0.455262 , 0.455759 , 0.380958 , 0.523794 , 0.401562 , 0.313829 , 0.444449 , 0.434352 , 0.384377 , 0.446305 , 0.337647 
 982 , 0.428053 , 0.487096 , 0.445822 , 0.631237 , 0.373919 , 0.347427 , 0.433996 , 0.371807 , 0.374734 , 0.435306 , 0.439923 , 0.503539 , 0.367641 , 0.362005 , 0.455303 , 0.455026 , 0.379963 , 0.523856 , 0.400877 , 0.313507 , 0.444278 , 0.43385 , 0.383808 , 0.445341 , 0.336926 
 983 , 0.427577 , 0.485907 , 0.445285 , 0.632038 , 0.373826 , 0.347263 , 0.434453 , 0.371994 , 0.374219 , 0.434599 , 0.439339 , 0.503703 , 0.367022 , 0.361991 , 0.454445 , 0.454706 , 0.379496 , 0.523534 , 0.400287 , 0.312922 , 0.444078 , 0.433392 , 0.383887 , 0.445023 , 0.33681 
 984 , 0.427594 , 0.485783 , 0.445551 , 0.631696 , 0.373594 , 0.346957 , 0.434565 , 0.372029 , 0.373507 , 0.434362 , 0.439101 , 0.503261 , 0.366725 , 0.362 , 0.453246 , 0.454768 , 0.378855 , 0.52313 , 0.400261 , 0.312406 , 0.443725 , 0.432957 , 0.383986 , 0.444913 , 0.336768 
 985 , 0.42762 , 0.485706 , 0.445836 , 0.631304 , 0.373348 , 0.346638 , 0.43467 , 0.372048 , 0.372799 , 0.434135 , 0.438859 , 0.502795 , 0.366443 , 0.362008 , 0.452033 , 0.454836 , 0.37823 , 0.522701 , 0.400246 , 0.311896 , 0.44338 , 0.432517 , 0.384095 , 0.444825 , 0.336728 
 986 , 0.429806 , 0.488425 , 0.449283 , 0.631607 , 0.374746 , 0.348152 , 0.436145 , 0.373622 , 0.373983 , 0.435367 , 0.440135 , 0.503047 , 0.367298 , 0.363553 , 0.452294 , 0.455881 , 0.378996 , 0.522913 , 0.400864 , 0.312051 , 0.442743 , 0.433177 , 0.384441 , 0.445106 , 0.337434 
 987 , 0.432566 , 0.491604 , 0.453274 , 0.633332 , 0.376702 , 0.350278 , 0.438425 , 0.376041 , 0.375883 , 0.436788 , 0.442202 , 0.504514 , 0.368416 , 0.365917 , 0.453863 , 0.457798 , 0.38068 , 0.523916 , 0.401833 , 0.312551 , 0.442791 , 0.434519 , 0.384988 , 0.446065 , 0.338602 
 988 , 0.435404 , 0.494757 , 0.457245 , 0.635703 , 0.378757 , 0.352566 , 0.440972 , 0.378728 , 0.377955 , 0.438167 , 0.444536 , 0.506565 , 0.369569 , 0.368538 , 0.455957 , 0.460079 , 0.382693 , 0.525285 , 0.402916 , 0.313179 , 0.443233 , 0.436091 , 0.385641 , 0.447326 , 0.339971 
 989 , 0.436451 , 0.495746 , 0.458389 , 0.637133 , 0.379153 , 0.352736 , 0.44185 , 0.379225 , 0.378363 , 0.437944 , 0.44564 , 0.507734 , 0.369849 , 0.369605 , 0.457441 , 0.461648 , 0.383905 , 0.526541 , 0.403617 , 0.313714 , 0.444448 , 0.437212 , 0.385814 , 0.448382 , 0.340633 
 990 , 0.435726 , 0.494419 , 0.456776 , 0.637429 , 0.377855 , 0.350774 , 0.440732 , 0.377307 , 0.37709 , 0.436086 , 0.445017 , 0.50739 , 0.369083 , 0.368708 , 0.457685 , 0.461768 , 0.383669 , 0.526954 , 0.40345 , 0.313838 , 0.445392 , 0.437168 , 0.385083 , 0.448494 , 0.340198 
 991 , 0.434605 , 0.492349 , 0.45464 , 0.637208 , 0.376125 , 0.348211 , 0.438652 , 0.374512 , 0.375405 , 0.433784 , 0.443276 , 0.505673 , 0.367786 , 0.366734 , 0.456628 , 0.46043 , 0.382117 , 0.52604 , 0.402383 , 0.313397 , 0.444702 , 0.435843 , 0.383558 , 0.447309 , 0.338892 
 992 , 0.433904 , 0.490469 , 0.453013 , 0.63729 , 0.374736 , 0.346137 , 0.43701 , 0.372306 , 0.374118 , 0.431891 , 0.441769 , 0.504258 , 0.366799 , 0.365116 , 0.455731 , 0.459354 , 0.380818 , 0.525194 , 0.401494 , 0.313095 , 0.444012 , 0.43468 , 0.382414 , 0.446399 , 0.337783 
 993 , 0.434573 , 0.489448 , 0.453118 , 0.638281 , 0.374546 , 0.345767 , 0.436927 , 0.372163 , 0.374216 , 0.431444 , 0.441176 , 0.504002 , 0.36691 , 0.364829 , 0.455429 , 0.459219 , 0.380445 , 0.524772 , 0.401244 , 0.313213 , 0.443501 , 0.434171 , 0.382613 , 0.446444 , 0.337485 
 994 , 0.435835 , 0.489561 , 0.454155 , 0.639392 , 0.374964 , 0.346085 , 0.438015 , 0.373128 , 0.374907 , 0.432119 , 0.441917 , 0.50494 , 0.368006 , 0.365582 , 0.455905 , 0.460094 , 0.381319 , 0.52557 , 0.401476 , 0.313548 , 0.444198 , 0.434988 , 0.383844 , 0.447383 , 0.337865 
 995 , 0.437115 , 0.489693 , 0.455224 , 0.640531 , 0.375389 , 0.346397 , 0.439137 , 0.374141 , 0.375633 , 0.432799 , 0.442678 , 0.50591 , 0.369137 , 0.366356 , 0.456414 , 0.461017 , 0.382214 , 0.526413 , 0.401728 , 0.313892 , 0.444929 , 0.435825 , 0.385096 , 0.448342 , 0.338253 
 996 , 0.438314 , 0.490864 , 0.456304 , 0.640529 , 0.376375 , 0.347056 , 0.440367 , 0.374393 , 0.377251 , 0.434179 , 0.443698 , 0.505796 , 0.370445 , 0.367401 , 0.456707 , 0.461861 , 0.383252 , 0.526729 , 0.401917 , 0.314521 , 0.446197 , 0.436491 , 0.386267 , 0.449054 , 0.33959 
 997 , 0.439574 , 0.491983 , 0.456982 , 0.640684 , 0.377293 , 0.347931 , 0.44187 , 0.374552 , 0.378771 , 0.435154 , 0.444238 , 0.505889 , 0.371337 , 0.368366 , 0.457197 , 0.462894 , 0.384181 , 0.526898 , 0.402291 , 0.31524 , 0.447252 , 0.437149 , 0.386778 , 0.450065 , 0.340899 
 998 , 0.440893 , 0.493098 , 0.45752 , 0.640884 , 0.378195 , 0.348896 , 0.443473 , 0.374697 , 0.380288 , 0.436019 , 0.44462 , 0.506056 , 0.372131 , 0.369322 , 0.457764 , 0.464 , 0.385075 , 0.527027 , 0.402735 , 0.316027 , 0.448232 , 0.437825 , 0.387082 , 0.451185 , 0.342201 
 999 , 0.440623 , 0.492819 , 0.456872 , 0.640929 , 0.377782 , 0.348732 , 0.443367 , 0.374018 , 0.380037 , 0.435739 , 0.445091 , 0.506554 , 0.372164 , 0.369607 , 0.45841 , 0.464559 , 0.385339 , 0.527731 , 0.403513 , 0.316535 , 0.449258 , 0.438095 , 0.386776 , 0.452203 , 0.342927 
 1000 , 0.439411 , 0.492278 , 0.456312 , 0.641371 , 0.377089 , 0.348295 , 0.442081 , 0.372918 , 0.379081 , 0.434994 , 0.445934 , 0.507029 , 0.372095 , 0.369786 , 0.459068 , 0.464654 , 0.385504 , 0.528938 , 0.404699 , 0.317034 , 0.450611 , 0.438039 , 0.386528 , 0.452934 , 0.343446 
 1001 , 0.438086 , 0.492243 , 0.456569 , 0.642397 , 0.376879 , 0.348197 , 0.440495 , 0.371816 , 0.378388 , 0.434358 , 0.447154 , 0.507215 , 0.372381 , 0.37022 , 0.459688 , 0.464563 , 0.385931 , 0.530413 , 0.406141 , 0.317673 , 0.452318 , 0.437883 , 0.3867 , 0.453377 , 0.344077 
 1002 , 0.437854 , 0.493484 , 0.457716 , 0.644451 , 0.378168 , 0.349306 , 0.439962 , 0.372047 , 0.37856 , 0.434655 , 0.448614 , 0.508256 , 0.37337 , 0.371203 , 0.460682 , 0.464753 , 0.386863 , 0.531927 , 0.407989 , 0.318438 , 0.453877 , 0.438043 , 0.38791 , 0.45411 , 0.345075 
 1003 , 0.439723 , 0.496679 , 0.460085 , 0.64804 , 0.381984 , 0.352288 , 0.441476 , 0.374592 , 0.380216 , 0.436636 , 0.450404 , 0.510693 , 0.375578 , 0.372998 , 0.462215 , 0.465418 , 0.388549 , 0.533142 , 0.410244 , 0.319332 , 0.454882 , 0.43865 , 0.390853 , 0.455244 , 0.346636 
