  time  ,10:47 PM,11:17 PM,11:34 PM,11:49 PM,11:57 PM,12:59 PM,13:14 PM,13:30 PM,13:44 PM,13:57 PM,14:35 PM,14:54 PM,15:06 PM,15:19 PM,15:27 PM,16:10 PM,16:21 PM,16:35 PM,16:50 PM,16:59 PM,17:48 PM,17:57 PM,18:11 PM,18:21 PM,18:38 PM,18:50 PM,19:01 PM,19:09 PM,19:19 PM,19:31 PM,20:08 PM,20:22 PM,20:35 PM,20:49 PM,20:56 PM,22:26 PM,22:38 PM,23:04 PM,23:14 PM,23:22 PM,23:34 PM,23:42 PM,23:52 PM,24:00 PM,24:09 PM,25:09 PM,25:21 PM,25:34 PM,25:45 PM,25:55 PM,26:33 PM,26:49 PM,27:00 PM,27:11 PM,27:23 PM,27:51 PM,28:03 PM,28:18 PM,28:30 PM,28:41 PM,29:02 PM,29:10 PM,29:19 PM,29:28 PM,29:36 PM,30:09 PM,30:34 PM,30:44 PM,30:56 PM,31:05 PM,31:38 PM,31:49 PM,32:01 PM,32:11 PM,32:23 PM,33:22 PM,33:31 PM,33:43 PM,33:53 PM,34:03 PM,34:58 PM,35:11 PM,35:19 PM,35:31 PM,35:46 PM,36:00 PM,36:08 PM,36:19 PM,36:26 PM,36:35 PM,37:45 PM,37:56 PM,38:06 PM,38:19 PM,38:30 PM,39:12 PM,39:23 PM,39:32 PM,39:43 PM,39:51 PM,40:14 PM,40:25 PM,40:34 PM,40:44 PM,40:56 PM,41:08 PM,41:20 PM,41:35 PM,42:02 PM,42:11 PM,43:08 PM,43:23 PM,43:31 PM,43:39 PM,43:48 PM,44:29 PM,44:37 PM,44:46 PM,44:55 PM,45:03 PM,45:34 PM,45:42 PM,45:53 PM,46:02 PM,46:12 PM,46:26 PM,46:37 PM,46:46 PM,46:57 PM,47:07 PM,47:35 PM,47:45 PM,47:53 PM,48:00 PM,48:08 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 932 , 0.292811 , 0.374058 , 0.364762 , 0.342837 , 0.388918 , 0.238143 , 0.255126 , 0.25207 , 0.275689 , 0.235463 , 0.300456 , 0.332116 , 0.374176 , 0.365888 , 0.32579 , 0.41778 , 0.439372 , 0.322317 , 0.383964 , 0.402802 , 0.130458 , 0.182821 , 0.196319 , 0.244179 , 0.204639 , 0.322188 , 0.324396 , 0.410103 , 0.242357 , 0.226489 , 0.260905 , 0.252949 , 0.277019 , 0.24092 , 0.277909 , 0.391748 , 0.298687 , 0.319014 , 0.297304 , 0.348348 , 0.357515 , 0.34615 , 0.316999 , 0.363605 , 0.340114 , 0.298826 , 0.335911 , 0.273266 , 0.326712 , 0.334882 , 0.351039 , 0.336169 , 0.344842 , 0.338141 , 0.329521 , 0.360817 , 0.359241 , 0.372182 , 0.323121 , 0.326991 , 0.325093 , 0.374422 , 0.323281 , 0.315101 , 0.345228 , 0.447156 , 0.41689 , 0.428415 , 0.434151 , 0.463378 , 0.243053 , 0.305956 , 0.359434 , 0.217247 , 0.191194 , 0.30364 , 0.273642 , 0.297164 , 0.276172 , 0.27971 , 0.266544 , 0.262588 , 0.244051 , 0.191848 , 0.209077 , 0.34734 , 0.23944 , 0.459464 , 0.165409 , 0.266008 , 0.285328 , 0.291375 , 0.216464 , 0.336372 , 0.308186 , 0.292983 , 0.336983 , 0.367421 , 0.327045 , 0.335407 , 0.357011 , 0.420642 , 0.389679 , 0.357997 , 0.308711 , 0.385926 , 0.366617 , 0.389647 , 0.358158 , 0.483201 , 0.299308 , 0.297207 , 0.345164 , 0.30989 , 0.304669 , 0.253764 , 0.356893 , 0.34525 , 0.235173 , 0.361943 , 0.18222 , 0.270704 , 0.304851 , 0.388371 , 0.426743 , 0.312249 , 0.209742 , 0.254236 , 0.263456 , 0.296768 , 0.324547 , 0.29101 , 0.325158 , 0.299362 , 0.284663 
 933 , 0.292118 , 0.373404 , 0.364075 , 0.341822 , 0.388456 , 0.237623 , 0.254488 , 0.251291 , 0.275127 , 0.235086 , 0.299528 , 0.331267 , 0.373195 , 0.364872 , 0.325114 , 0.417176 , 0.438486 , 0.321614 , 0.38289 , 0.401789 , 0.129954 , 0.182373 , 0.195748 , 0.243975 , 0.204112 , 0.32111 , 0.323458 , 0.409147 , 0.241553 , 0.22625 , 0.260494 , 0.252475 , 0.276458 , 0.240233 , 0.277317 , 0.391339 , 0.297987 , 0.318155 , 0.296352 , 0.347629 , 0.356602 , 0.345093 , 0.316509 , 0.36287 , 0.338877 , 0.297935 , 0.33546 , 0.272905 , 0.325901 , 0.333605 , 0.349831 , 0.334569 , 0.343835 , 0.337064 , 0.328888 , 0.359977 , 0.357996 , 0.371151 , 0.322421 , 0.326299 , 0.323731 , 0.373551 , 0.322892 , 0.314496 , 0.344244 , 0.445718 , 0.416128 , 0.427102 , 0.432899 , 0.462091 , 0.241815 , 0.304843 , 0.358289 , 0.21646 , 0.190517 , 0.302442 , 0.27281 , 0.295923 , 0.275284 , 0.278963 , 0.265745 , 0.261982 , 0.243503 , 0.191398 , 0.208441 , 0.345648 , 0.238797 , 0.45751 , 0.164774 , 0.265117 , 0.284256 , 0.289937 , 0.215433 , 0.335303 , 0.307107 , 0.292296 , 0.336403 , 0.366402 , 0.325911 , 0.334758 , 0.356004 , 0.419839 , 0.389043 , 0.357042 , 0.307526 , 0.384882 , 0.365459 , 0.388425 , 0.357157 , 0.482153 , 0.298522 , 0.296834 , 0.344286 , 0.30891 , 0.304035 , 0.252769 , 0.355637 , 0.344181 , 0.234331 , 0.360512 , 0.180958 , 0.269571 , 0.303931 , 0.387041 , 0.425457 , 0.311341 , 0.209123 , 0.253492 , 0.262957 , 0.295933 , 0.323427 , 0.290063 , 0.324014 , 0.298229 , 0.2839 
 934 , 0.291687 , 0.372786 , 0.363644 , 0.341189 , 0.387409 , 0.237071 , 0.253944 , 0.250825 , 0.274743 , 0.23475 , 0.29862 , 0.330779 , 0.372408 , 0.364248 , 0.32446 , 0.416951 , 0.43823 , 0.321147 , 0.382265 , 0.40107 , 0.129283 , 0.181843 , 0.195156 , 0.243841 , 0.203501 , 0.320288 , 0.322548 , 0.408494 , 0.240528 , 0.226273 , 0.26014 , 0.25197 , 0.275755 , 0.239914 , 0.276931 , 0.390712 , 0.297628 , 0.317435 , 0.295777 , 0.34711 , 0.355842 , 0.344328 , 0.316146 , 0.361896 , 0.337906 , 0.297341 , 0.335023 , 0.272544 , 0.325329 , 0.332364 , 0.348725 , 0.333182 , 0.342937 , 0.33624 , 0.32809 , 0.359114 , 0.356895 , 0.370097 , 0.321607 , 0.325963 , 0.322302 , 0.372888 , 0.32267 , 0.313958 , 0.343367 , 0.444304 , 0.415632 , 0.425847 , 0.431819 , 0.460952 , 0.24062 , 0.303957 , 0.357202 , 0.215608 , 0.189798 , 0.301933 , 0.272084 , 0.294846 , 0.274375 , 0.278311 , 0.265171 , 0.261725 , 0.242624 , 0.190688 , 0.207806 , 0.343888 , 0.238278 , 0.455665 , 0.163846 , 0.263873 , 0.283199 , 0.288506 , 0.21481 , 0.334317 , 0.306105 , 0.291738 , 0.335728 , 0.365229 , 0.324756 , 0.334021 , 0.355024 , 0.419282 , 0.38839 , 0.355801 , 0.306504 , 0.384382 , 0.364411 , 0.387 , 0.356129 , 0.481229 , 0.298006 , 0.296411 , 0.343367 , 0.308088 , 0.303272 , 0.251796 , 0.354288 , 0.34304 , 0.233625 , 0.359145 , 0.179481 , 0.268822 , 0.302986 , 0.385773 , 0.424323 , 0.310594 , 0.20847 , 0.252798 , 0.262615 , 0.295245 , 0.322619 , 0.289048 , 0.323059 , 0.29729 , 0.282923 
 935 , 0.291435 , 0.372042 , 0.363032 , 0.340692 , 0.38605 , 0.236429 , 0.25339 , 0.250345 , 0.274259 , 0.234311 , 0.29774 , 0.330191 , 0.371548 , 0.363484 , 0.323423 , 0.416557 , 0.437888 , 0.320522 , 0.38172 , 0.400152 , 0.128464 , 0.181166 , 0.194434 , 0.243701 , 0.202724 , 0.319412 , 0.321448 , 0.407639 , 0.239299 , 0.226185 , 0.259592 , 0.251415 , 0.274897 , 0.239453 , 0.276357 , 0.389804 , 0.297329 , 0.316624 , 0.295148 , 0.346534 , 0.35505 , 0.343551 , 0.315719 , 0.360769 , 0.337051 , 0.296691 , 0.334449 , 0.272171 , 0.324719 , 0.330941 , 0.347388 , 0.331651 , 0.341731 , 0.335477 , 0.327187 , 0.358126 , 0.355811 , 0.368894 , 0.320564 , 0.325665 , 0.320656 , 0.372145 , 0.322384 , 0.313312 , 0.342338 , 0.442774 , 0.415168 , 0.424487 , 0.430668 , 0.459868 , 0.239289 , 0.302976 , 0.355914 , 0.214542 , 0.188932 , 0.301566 , 0.271204 , 0.29378 , 0.273374 , 0.277643 , 0.264621 , 0.261577 , 0.241603 , 0.189857 , 0.207054 , 0.342039 , 0.237715 , 0.453707 , 0.162766 , 0.262554 , 0.281942 , 0.287023 , 0.214131 , 0.333153 , 0.304919 , 0.291106 , 0.33485 , 0.363947 , 0.323351 , 0.333009 , 0.353909 , 0.418624 , 0.387531 , 0.354371 , 0.305341 , 0.383921 , 0.36334 , 0.385248 , 0.355091 , 0.480172 , 0.297545 , 0.296054 , 0.342368 , 0.307069 , 0.3024 , 0.250664 , 0.352818 , 0.341515 , 0.232932 , 0.357673 , 0.177926 , 0.268098 , 0.301906 , 0.384508 , 0.423232 , 0.309784 , 0.207795 , 0.252073 , 0.262256 , 0.294542 , 0.321787 , 0.288103 , 0.322219 , 0.296311 , 0.281798 
 936 , 0.290938 , 0.371489 , 0.362736 , 0.340538 , 0.384762 , 0.235972 , 0.253049 , 0.250071 , 0.273973 , 0.233993 , 0.29713 , 0.329857 , 0.370969 , 0.363032 , 0.322553 , 0.416274 , 0.437626 , 0.320023 , 0.381609 , 0.399431 , 0.127652 , 0.18069 , 0.194023 , 0.243664 , 0.202144 , 0.318788 , 0.320706 , 0.407083 , 0.238288 , 0.22625 , 0.259119 , 0.25103 , 0.274299 , 0.239155 , 0.275891 , 0.389036 , 0.297171 , 0.316003 , 0.294794 , 0.346149 , 0.354545 , 0.343027 , 0.315401 , 0.359911 , 0.33658 , 0.296284 , 0.33407 , 0.271922 , 0.324236 , 0.329765 , 0.346353 , 0.33052 , 0.340834 , 0.334937 , 0.32647 , 0.357472 , 0.355055 , 0.368062 , 0.319768 , 0.325338 , 0.319747 , 0.371591 , 0.322053 , 0.312841 , 0.341558 , 0.441788 , 0.414713 , 0.423415 , 0.429822 , 0.459039 , 0.238176 , 0.30219 , 0.354789 , 0.213692 , 0.18829 , 0.301354 , 0.270616 , 0.292907 , 0.272657 , 0.277094 , 0.264179 , 0.26168 , 0.240736 , 0.189208 , 0.206612 , 0.340375 , 0.237308 , 0.452071 , 0.161888 , 0.261404 , 0.280828 , 0.285766 , 0.213712 , 0.332111 , 0.304078 , 0.29053 , 0.334091 , 0.36291 , 0.322349 , 0.332122 , 0.353035 , 0.417988 , 0.386782 , 0.353137 , 0.304557 , 0.38367 , 0.362522 , 0.383782 , 0.354412 , 0.47933 , 0.297151 , 0.295825 , 0.341578 , 0.306148 , 0.301701 , 0.249581 , 0.351658 , 0.340222 , 0.232381 , 0.356422 , 0.176874 , 0.267566 , 0.300874 , 0.383537 , 0.422497 , 0.309117 , 0.207346 , 0.25156 , 0.261935 , 0.294111 , 0.321175 , 0.287398 , 0.321624 , 0.295345 , 0.280961 
 937 , 0.289843 , 0.371591 , 0.363413 , 0.341393 , 0.384049 , 0.236192 , 0.253392 , 0.250437 , 0.274234 , 0.234091 , 0.297471 , 0.330319 , 0.371287 , 0.36361 , 0.322505 , 0.416299 , 0.437533 , 0.32006 , 0.382714 , 0.399462 , 0.127103 , 0.18097 , 0.194597 , 0.243938 , 0.202352 , 0.319059 , 0.321121 , 0.407502 , 0.238165 , 0.226709 , 0.258997 , 0.251203 , 0.274636 , 0.239383 , 0.275824 , 0.38881 , 0.297373 , 0.316124 , 0.295321 , 0.34638 , 0.35501 , 0.343327 , 0.315456 , 0.359997 , 0.337349 , 0.296735 , 0.334364 , 0.272035 , 0.324203 , 0.329554 , 0.346557 , 0.330908 , 0.341128 , 0.335022 , 0.32652 , 0.357945 , 0.355402 , 0.368548 , 0.319844 , 0.32494 , 0.32115 , 0.371797 , 0.321661 , 0.312943 , 0.341707 , 0.442599 , 0.414365 , 0.423495 , 0.430121 , 0.4592 , 0.237998 , 0.302134 , 0.354391 , 0.213721 , 0.18848 , 0.301643 , 0.270965 , 0.292877 , 0.272958 , 0.277061 , 0.264083 , 0.262443 , 0.240521 , 0.189295 , 0.207231 , 0.339646 , 0.237576 , 0.451866 , 0.161817 , 0.261089 , 0.280536 , 0.285484 , 0.214113 , 0.331645 , 0.304451 , 0.290246 , 0.333913 , 0.362834 , 0.32279 , 0.331841 , 0.353115 , 0.417614 , 0.386611 , 0.352801 , 0.305089 , 0.384049 , 0.362589 , 0.383617 , 0.354862 , 0.479433 , 0.297039 , 0.295989 , 0.34156 , 0.305845 , 0.301683 , 0.249023 , 0.35175 , 0.340009 , 0.232383 , 0.356139 , 0.177544 , 0.267725 , 0.300269 , 0.383696 , 0.423004 , 0.309075 , 0.207604 , 0.251733 , 0.261795 , 0.294585 , 0.321396 , 0.287624 , 0.321896 , 0.294732 , 0.281145 
 938 , 0.288492 , 0.371449 , 0.363994 , 0.341993 , 0.383354 , 0.236399 , 0.253685 , 0.250437 , 0.274209 , 0.234286 , 0.29755 , 0.330675 , 0.371214 , 0.364171 , 0.322751 , 0.415931 , 0.436836 , 0.320217 , 0.38312 , 0.399447 , 0.12649 , 0.181332 , 0.195077 , 0.244108 , 0.202737 , 0.319131 , 0.321166 , 0.407752 , 0.237964 , 0.227066 , 0.258909 , 0.251132 , 0.27504 , 0.239422 , 0.2755 , 0.388451 , 0.297081 , 0.316245 , 0.295662 , 0.346454 , 0.355454 , 0.343461 , 0.315482 , 0.359905 , 0.337924 , 0.297198 , 0.334382 , 0.271832 , 0.323768 , 0.329041 , 0.347041 , 0.331643 , 0.341661 , 0.334549 , 0.326556 , 0.358291 , 0.35564 , 0.369052 , 0.319767 , 0.324296 , 0.322164 , 0.372006 , 0.321097 , 0.31287 , 0.341768 , 0.443078 , 0.413818 , 0.4236 , 0.430605 , 0.459425 , 0.237719 , 0.301972 , 0.353703 , 0.213801 , 0.188679 , 0.301884 , 0.271264 , 0.292894 , 0.273192 , 0.277007 , 0.263761 , 0.262939 , 0.24038 , 0.189491 , 0.208078 , 0.338745 , 0.238189 , 0.451814 , 0.161718 , 0.260904 , 0.280607 , 0.285019 , 0.214378 , 0.33088 , 0.30475 , 0.289861 , 0.333776 , 0.362615 , 0.32322 , 0.331624 , 0.353312 , 0.417134 , 0.38669 , 0.352549 , 0.305494 , 0.384117 , 0.362419 , 0.383824 , 0.355073 , 0.479773 , 0.296738 , 0.295966 , 0.341445 , 0.305787 , 0.301669 , 0.248735 , 0.352187 , 0.340223 , 0.232447 , 0.355836 , 0.178182 , 0.267645 , 0.299732 , 0.383853 , 0.423669 , 0.309162 , 0.207687 , 0.251718 , 0.261697 , 0.295056 , 0.32188 , 0.287836 , 0.322066 , 0.29441 , 0.281301 
 939 , 0.287112 , 0.371299 , 0.364592 , 0.342613 , 0.382644 , 0.236612 , 0.253982 , 0.250434 , 0.274178 , 0.234487 , 0.297629 , 0.331033 , 0.371143 , 0.364748 , 0.322992 , 0.41556 , 0.436117 , 0.32037 , 0.383531 , 0.399429 , 0.125865 , 0.181697 , 0.195567 , 0.244274 , 0.203131 , 0.3192 , 0.321218 , 0.408006 , 0.237753 , 0.22743 , 0.258826 , 0.251067 , 0.275445 , 0.239468 , 0.275162 , 0.388083 , 0.296791 , 0.316364 , 0.296011 , 0.346521 , 0.355908 , 0.343597 , 0.315506 , 0.359807 , 0.338529 , 0.297678 , 0.334406 , 0.271634 , 0.323313 , 0.328518 , 0.347535 , 0.332398 , 0.342213 , 0.334055 , 0.326588 , 0.358637 , 0.355888 , 0.369564 , 0.319697 , 0.323625 , 0.323206 , 0.372215 , 0.320526 , 0.312796 , 0.341833 , 0.443564 , 0.41325 , 0.423699 , 0.431107 , 0.459657 , 0.237441 , 0.301811 , 0.352993 , 0.213872 , 0.18888 , 0.302123 , 0.271575 , 0.292922 , 0.273427 , 0.276956 , 0.263427 , 0.263446 , 0.240228 , 0.18968 , 0.20895 , 0.337807 , 0.238835 , 0.451761 , 0.161618 , 0.260707 , 0.280689 , 0.284539 , 0.214642 , 0.330088 , 0.305057 , 0.289461 , 0.333635 , 0.362399 , 0.323664 , 0.331403 , 0.35351 , 0.416642 , 0.386767 , 0.352292 , 0.305895 , 0.384175 , 0.362253 , 0.384038 , 0.355274 , 0.480116 , 0.296421 , 0.295933 , 0.341326 , 0.305729 , 0.301645 , 0.248426 , 0.352633 , 0.340449 , 0.232509 , 0.355528 , 0.178841 , 0.26755 , 0.299179 , 0.384019 , 0.424352 , 0.309248 , 0.20778 , 0.251701 , 0.261594 , 0.295544 , 0.322387 , 0.288048 , 0.322241 , 0.294072 , 0.281459 
 940 , 0.287089 , 0.371341 , 0.364537 , 0.342672 , 0.382895 , 0.236681 , 0.254287 , 0.250413 , 0.274157 , 0.234956 , 0.297516 , 0.331243 , 0.371206 , 0.364595 , 0.322513 , 0.415273 , 0.435751 , 0.320499 , 0.383405 , 0.399624 , 0.125524 , 0.182129 , 0.195774 , 0.244371 , 0.203878 , 0.31941 , 0.321395 , 0.408643 , 0.237895 , 0.227671 , 0.259134 , 0.250952 , 0.275564 , 0.239408 , 0.275005 , 0.388696 , 0.296639 , 0.31595 , 0.296051 , 0.346488 , 0.355566 , 0.343404 , 0.31515 , 0.359314 , 0.33849 , 0.298055 , 0.333845 , 0.271526 , 0.322426 , 0.328102 , 0.347346 , 0.33239 , 0.342181 , 0.333797 , 0.326049 , 0.358669 , 0.355884 , 0.3695 , 0.319776 , 0.323447 , 0.322696 , 0.37241 , 0.320585 , 0.312674 , 0.341342 , 0.443816 , 0.412825 , 0.423695 , 0.431366 , 0.45962 , 0.237307 , 0.301428 , 0.352125 , 0.213987 , 0.189202 , 0.302083 , 0.271603 , 0.292871 , 0.273588 , 0.276952 , 0.26321 , 0.26373 , 0.240063 , 0.189616 , 0.209882 , 0.337237 , 0.238916 , 0.451554 , 0.161642 , 0.260608 , 0.280854 , 0.284256 , 0.214575 , 0.329326 , 0.305562 , 0.289662 , 0.333537 , 0.361579 , 0.323891 , 0.330925 , 0.353532 , 0.416468 , 0.387193 , 0.352251 , 0.305986 , 0.384215 , 0.362321 , 0.384388 , 0.354814 , 0.480377 , 0.296273 , 0.295849 , 0.341169 , 0.305321 , 0.301563 , 0.248428 , 0.353079 , 0.340282 , 0.232826 , 0.354747 , 0.178785 , 0.267402 , 0.298836 , 0.384196 , 0.424746 , 0.309417 , 0.207463 , 0.252099 , 0.261668 , 0.295829 , 0.32285 , 0.287696 , 0.322214 , 0.294634 , 0.281452 
 941 , 0.286968 , 0.371331 , 0.364673 , 0.342635 , 0.383315 , 0.236655 , 0.254712 , 0.250836 , 0.274505 , 0.235254 , 0.297483 , 0.331793 , 0.37161 , 0.364452 , 0.322342 , 0.415552 , 0.43594 , 0.320577 , 0.383497 , 0.400067 , 0.125226 , 0.182466 , 0.196032 , 0.244398 , 0.204485 , 0.31932 , 0.321805 , 0.409172 , 0.237969 , 0.228068 , 0.259509 , 0.250922 , 0.275589 , 0.239581 , 0.275388 , 0.389772 , 0.296773 , 0.315559 , 0.296131 , 0.346539 , 0.355222 , 0.343421 , 0.314936 , 0.359012 , 0.338691 , 0.298318 , 0.333846 , 0.271684 , 0.321978 , 0.32807 , 0.347115 , 0.332215 , 0.342203 , 0.333856 , 0.325432 , 0.359031 , 0.355769 , 0.369336 , 0.320069 , 0.323638 , 0.32263 , 0.372454 , 0.320635 , 0.312854 , 0.341147 , 0.444354 , 0.412424 , 0.423717 , 0.43121 , 0.459283 , 0.237298 , 0.301014 , 0.351816 , 0.214271 , 0.189623 , 0.301993 , 0.271713 , 0.292897 , 0.273804 , 0.276798 , 0.263519 , 0.264354 , 0.240215 , 0.189556 , 0.210606 , 0.336753 , 0.238958 , 0.45131 , 0.162068 , 0.260382 , 0.28078 , 0.284214 , 0.214665 , 0.329279 , 0.30631 , 0.290163 , 0.33352 , 0.360902 , 0.324415 , 0.330862 , 0.353323 , 0.416607 , 0.387632 , 0.35221 , 0.306253 , 0.384591 , 0.362677 , 0.384763 , 0.354925 , 0.480419 , 0.296322 , 0.295929 , 0.341263 , 0.304814 , 0.30159 , 0.248159 , 0.353044 , 0.340418 , 0.233153 , 0.35409 , 0.178791 , 0.267645 , 0.298855 , 0.384687 , 0.425108 , 0.309851 , 0.207479 , 0.25285 , 0.261831 , 0.296313 , 0.323225 , 0.287457 , 0.322822 , 0.295066 , 0.281739 
 942 , 0.286834 , 0.371315 , 0.364834 , 0.342591 , 0.383751 , 0.236621 , 0.255146 , 0.251313 , 0.274885 , 0.235531 , 0.297444 , 0.332372 , 0.372061 , 0.364318 , 0.322201 , 0.415888 , 0.436201 , 0.320653 , 0.383608 , 0.400546 , 0.124925 , 0.182804 , 0.196311 , 0.244411 , 0.205096 , 0.31919 , 0.32224 , 0.409704 , 0.238035 , 0.228496 , 0.259887 , 0.250911 , 0.275602 , 0.239775 , 0.275831 , 0.390911 , 0.296937 , 0.315166 , 0.296211 , 0.346605 , 0.354864 , 0.343451 , 0.314736 , 0.358726 , 0.33892 , 0.298562 , 0.333911 , 0.271883 , 0.321571 , 0.328071 , 0.346892 , 0.332038 , 0.342227 , 0.333949 , 0.324792 , 0.359452 , 0.355658 , 0.369164 , 0.320376 , 0.323865 , 0.322613 , 0.372491 , 0.320682 , 0.313063 , 0.340975 , 0.444918 , 0.412026 , 0.423736 , 0.43101 , 0.458913 , 0.23729 , 0.300598 , 0.351566 , 0.214588 , 0.190059 , 0.301889 , 0.271845 , 0.292942 , 0.274034 , 0.276615 , 0.263892 , 0.26502 , 0.240387 , 0.189486 , 0.211328 , 0.336282 , 0.239001 , 0.451046 , 0.16253 , 0.260145 , 0.280678 , 0.284195 , 0.214779 , 0.329313 , 0.307089 , 0.290705 , 0.333519 , 0.360236 , 0.324983 , 0.330833 , 0.353086 , 0.416777 , 0.388072 , 0.352159 , 0.306554 , 0.385003 , 0.363066 , 0.385147 , 0.355084 , 0.480449 , 0.296392 , 0.296029 , 0.341386 , 0.304288 , 0.301631 , 0.247852 , 0.352952 , 0.340583 , 0.233485 , 0.353449 , 0.178799 , 0.267936 , 0.298916 , 0.385214 , 0.425476 , 0.31032 , 0.207533 , 0.253636 , 0.262 , 0.296813 , 0.323588 , 0.287235 , 0.323511 , 0.295484 , 0.282064 
 943 , 0.286997 , 0.371391 , 0.365439 , 0.342374 , 0.384295 , 0.23682 , 0.255571 , 0.252009 , 0.275446 , 0.235963 , 0.297596 , 0.333156 , 0.3726 , 0.364591 , 0.322585 , 0.416102 , 0.436548 , 0.321166 , 0.384085 , 0.401008 , 0.124895 , 0.183405 , 0.197052 , 0.245077 , 0.205956 , 0.319214 , 0.322575 , 0.410197 , 0.238258 , 0.229021 , 0.26039 , 0.251095 , 0.276179 , 0.240325 , 0.276274 , 0.391637 , 0.297377 , 0.315071 , 0.296339 , 0.34664 , 0.354563 , 0.343888 , 0.315005 , 0.358877 , 0.339079 , 0.298701 , 0.334517 , 0.272294 , 0.321556 , 0.328185 , 0.347012 , 0.331784 , 0.342564 , 0.334089 , 0.324775 , 0.360068 , 0.355878 , 0.369229 , 0.320737 , 0.324347 , 0.323023 , 0.372619 , 0.320852 , 0.313528 , 0.341364 , 0.445214 , 0.412016 , 0.423739 , 0.430834 , 0.458517 , 0.237753 , 0.300539 , 0.351592 , 0.214669 , 0.190662 , 0.30211 , 0.272017 , 0.293063 , 0.274608 , 0.27656 , 0.264618 , 0.265789 , 0.240801 , 0.189966 , 0.211803 , 0.335898 , 0.239506 , 0.451108 , 0.163159 , 0.260047 , 0.280693 , 0.284407 , 0.214926 , 0.32967 , 0.307453 , 0.29133 , 0.33387 , 0.359896 , 0.325204 , 0.331146 , 0.353268 , 0.417225 , 0.388456 , 0.352097 , 0.306939 , 0.385256 , 0.363287 , 0.385504 , 0.355325 , 0.480202 , 0.29672 , 0.29632 , 0.341641 , 0.304243 , 0.302177 , 0.2478 , 0.352592 , 0.34085 , 0.233954 , 0.353087 , 0.178577 , 0.268275 , 0.299406 , 0.385571 , 0.425825 , 0.310872 , 0.208098 , 0.25459 , 0.262694 , 0.297444 , 0.323737 , 0.287302 , 0.324099 , 0.295958 , 0.282493 
 944 , 0.287411 , 0.371734 , 0.36596 , 0.342028 , 0.38468 , 0.237017 , 0.255851 , 0.252626 , 0.275997 , 0.236399 , 0.297912 , 0.333715 , 0.372961 , 0.364876 , 0.322909 , 0.416192 , 0.436729 , 0.32172 , 0.384718 , 0.401154 , 0.12492 , 0.184102 , 0.198018 , 0.246063 , 0.206893 , 0.319685 , 0.322843 , 0.410752 , 0.238577 , 0.229512 , 0.260863 , 0.251399 , 0.276929 , 0.240945 , 0.27651 , 0.391985 , 0.29795 , 0.315034 , 0.296504 , 0.346737 , 0.354308 , 0.344425 , 0.315424 , 0.359197 , 0.339051 , 0.298645 , 0.335075 , 0.272649 , 0.321597 , 0.328246 , 0.347269 , 0.331261 , 0.342856 , 0.334381 , 0.325107 , 0.360681 , 0.356448 , 0.369527 , 0.321036 , 0.324669 , 0.323537 , 0.372723 , 0.321055 , 0.31394 , 0.341819 , 0.445337 , 0.412121 , 0.423631 , 0.430869 , 0.458121 , 0.238387 , 0.300832 , 0.351521 , 0.214626 , 0.191446 , 0.302468 , 0.272173 , 0.293042 , 0.275417 , 0.276701 , 0.265334 , 0.266551 , 0.241145 , 0.190704 , 0.212305 , 0.335769 , 0.240099 , 0.451196 , 0.163642 , 0.260255 , 0.280848 , 0.284757 , 0.215064 , 0.330081 , 0.307443 , 0.291872 , 0.33439 , 0.359796 , 0.325202 , 0.331442 , 0.353823 , 0.417572 , 0.388665 , 0.351873 , 0.307386 , 0.385393 , 0.363459 , 0.385745 , 0.35525 , 0.480131 , 0.297132 , 0.296676 , 0.341914 , 0.304399 , 0.303068 , 0.248022 , 0.352577 , 0.340944 , 0.234573 , 0.352786 , 0.1783 , 0.268625 , 0.2999 , 0.38564 , 0.426199 , 0.311362 , 0.208909 , 0.255613 , 0.263631 , 0.297931 , 0.323632 , 0.287535 , 0.324203 , 0.296619 , 0.282912 
