  time  ,:46:36 A,:47:21 A,:47:42 A,:48:05 A,:48:23 A,:48:59 A,:49:19 A,:49:38 A,:50:01 A,:50:27 A,:52:51 A,:53:12 A,:53:30 A,:53:47 A,:54:07 A,:55:48 A,:56:06 A,:56:18 A,:56:32 A,:56:48 A,:02:00 P,:02:33 P,:03:00 P,:03:40 P,:03:56 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 1022 , 0.355657 , 0.35529 , 0.35715 , 0.39636 , 0.411547 , 0.258214 , 0.286959 , 0.293743 , 0.33544 , 0.366999 , 0.515764 , 0.395233 , 0.451432 , 0.457782 , 0.432747 , 0.40617 , 0.347051 , 0.310761 , 0.239019 , 0.385722 , 0.44326 , 0.327576 , 0.360417 , 0.328078 , 0.303784 
 1023 , 0.355723 , 0.354961 , 0.356803 , 0.396673 , 0.412075 , 0.258498 , 0.287074 , 0.293613 , 0.335605 , 0.367402 , 0.51797 , 0.395785 , 0.451414 , 0.457857 , 0.433109 , 0.406481 , 0.34713 , 0.311388 , 0.239228 , 0.385292 , 0.443274 , 0.3276 , 0.360728 , 0.328198 , 0.304386 
 1024 , 0.35511 , 0.354376 , 0.356625 , 0.396636 , 0.412028 , 0.258489 , 0.286852 , 0.29298 , 0.335461 , 0.367298 , 0.520471 , 0.395555 , 0.451547 , 0.458206 , 0.433182 , 0.406132 , 0.346723 , 0.311692 , 0.239294 , 0.384679 , 0.442958 , 0.327731 , 0.36061 , 0.328484 , 0.304676 
 1025 , 0.35449 , 0.353786 , 0.356586 , 0.396446 , 0.411866 , 0.258172 , 0.286493 , 0.292576 , 0.335256 , 0.367217 , 0.522379 , 0.395345 , 0.451688 , 0.458543 , 0.433158 , 0.405937 , 0.346428 , 0.312004 , 0.239217 , 0.384038 , 0.442621 , 0.328081 , 0.3604 , 0.328815 , 0.305003 
 1026 , 0.354085 , 0.353341 , 0.356898 , 0.396077 , 0.41156 , 0.257354 , 0.285912 , 0.292793 , 0.335008 , 0.367287 , 0.523077 , 0.395362 , 0.451909 , 0.458896 , 0.433169 , 0.406254 , 0.346518 , 0.312432 , 0.238963 , 0.383513 , 0.442447 , 0.328948 , 0.360203 , 0.329238 , 0.305435 
 1027 , 0.355378 , 0.354037 , 0.357866 , 0.396834 , 0.412081 , 0.257744 , 0.285906 , 0.294467 , 0.335447 , 0.368273 , 0.52506 , 0.397164 , 0.453032 , 0.45996 , 0.435122 , 0.408262 , 0.347759 , 0.314048 , 0.239669 , 0.38423 , 0.444441 , 0.330646 , 0.361928 , 0.32984 , 0.306478 
 1028 , 0.356816 , 0.354891 , 0.358947 , 0.397664 , 0.412763 , 0.258243 , 0.286006 , 0.296277 , 0.335982 , 0.369364 , 0.527216 , 0.39914 , 0.454275 , 0.461165 , 0.437213 , 0.410427 , 0.349096 , 0.315792 , 0.240526 , 0.385107 , 0.446692 , 0.332483 , 0.363862 , 0.330597 , 0.307613 
 1029 , 0.359229 , 0.357887 , 0.36112 , 0.399059 , 0.415662 , 0.260204 , 0.288014 , 0.298711 , 0.337688 , 0.3712 , 0.530459 , 0.402242 , 0.456716 , 0.463632 , 0.439642 , 0.41336 , 0.350903 , 0.31797 , 0.243101 , 0.387862 , 0.451172 , 0.334701 , 0.367418 , 0.333251 , 0.309114 
 1030 , 0.360594 , 0.360025 , 0.362643 , 0.399363 , 0.417507 , 0.260805 , 0.289634 , 0.300544 , 0.338901 , 0.372053 , 0.532314 , 0.40348 , 0.457168 , 0.464275 , 0.440171 , 0.414792 , 0.351791 , 0.31911 , 0.24466 , 0.389374 , 0.452933 , 0.335794 , 0.369318 , 0.335245 , 0.309837 
 1031 , 0.361746 , 0.362011 , 0.36406 , 0.399387 , 0.419144 , 0.261068 , 0.291218 , 0.302288 , 0.340038 , 0.372678 , 0.533853 , 0.40428 , 0.457109 , 0.464443 , 0.440205 , 0.415879 , 0.35247 , 0.320025 , 0.246008 , 0.390592 , 0.45403 , 0.336616 , 0.370855 , 0.337135 , 0.310377 
 1032 , 0.361686 , 0.362294 , 0.363048 , 0.399226 , 0.41949 , 0.260552 , 0.291389 , 0.302687 , 0.339668 , 0.372446 , 0.533657 , 0.403684 , 0.456226 , 0.463556 , 0.439607 , 0.415502 , 0.351486 , 0.319659 , 0.24606 , 0.390211 , 0.453218 , 0.336307 , 0.37029 , 0.337346 , 0.30939 
 1033 , 0.361664 , 0.362459 , 0.361821 , 0.399128 , 0.420057 , 0.260557 , 0.291221 , 0.302535 , 0.339478 , 0.372664 , 0.534244 , 0.402964 , 0.455961 , 0.46334 , 0.439525 , 0.415455 , 0.350517 , 0.319402 , 0.246241 , 0.389875 , 0.452664 , 0.336103 , 0.369435 , 0.337535 , 0.308491 
 1034 , 0.362066 , 0.363061 , 0.36113 , 0.399168 , 0.42125 , 0.261358 , 0.291162 , 0.302232 , 0.339935 , 0.373629 , 0.536219 , 0.402526 , 0.456569 , 0.464153 , 0.44018 , 0.416236 , 0.350089 , 0.319685 , 0.246988 , 0.390067 , 0.452954 , 0.33635 , 0.368921 , 0.338241 , 0.308151 
 1035 , 0.36292 , 0.364056 , 0.361933 , 0.400034 , 0.42288 , 0.262964 , 0.291734 , 0.302802 , 0.341959 , 0.375696 , 0.539305 , 0.403134 , 0.457901 , 0.466056 , 0.441945 , 0.418348 , 0.35121 , 0.3209 , 0.248509 , 0.391276 , 0.454109 , 0.337477 , 0.36995 , 0.339323 , 0.309101 
 1036 , 0.364134 , 0.365271 , 0.363976 , 0.401864 , 0.424743 , 0.265174 , 0.292996 , 0.304159 , 0.345349 , 0.37853 , 0.542657 , 0.405028 , 0.459941 , 0.46876 , 0.444903 , 0.421539 , 0.353822 , 0.322786 , 0.250709 , 0.3934 , 0.456243 , 0.339466 , 0.372578 , 0.340741 , 0.311337 
 1037 , 0.364766 , 0.365749 , 0.36434 , 0.403834 , 0.425749 , 0.266293 , 0.29424 , 0.304924 , 0.347365 , 0.379608 , 0.542348 , 0.407426 , 0.461653 , 0.469986 , 0.447823 , 0.423249 , 0.3555 , 0.323337 , 0.252275 , 0.394797 , 0.458518 , 0.341076 , 0.374796 , 0.341909 , 0.31298 
 1038 , 0.36535 , 0.365987 , 0.364455 , 0.405517 , 0.426505 , 0.267241 , 0.29558 , 0.305388 , 0.348858 , 0.38035 , 0.541942 , 0.409396 , 0.463151 , 0.470939 , 0.450398 , 0.424635 , 0.357034 , 0.323721 , 0.253703 , 0.396117 , 0.460704 , 0.342601 , 0.37667 , 0.343048 , 0.31457 
 1039 , 0.365605 , 0.365167 , 0.363399 , 0.405569 , 0.425999 , 0.267263 , 0.297102 , 0.304435 , 0.347789 , 0.379416 , 0.541124 , 0.409047 , 0.46342 , 0.470495 , 0.45091 , 0.42431 , 0.357606 , 0.323265 , 0.254286 , 0.396805 , 0.461999 , 0.343416 , 0.376654 , 0.343893 , 0.315594 
 1040 , 0.366901 , 0.365773 , 0.364386 , 0.406748 , 0.427421 , 0.268838 , 0.299207 , 0.305024 , 0.348872 , 0.381517 , 0.54411 , 0.409243 , 0.464934 , 0.472167 , 0.452063 , 0.427161 , 0.359458 , 0.324459 , 0.255329 , 0.398907 , 0.464355 , 0.34563 , 0.378115 , 0.345271 , 0.317266 
 1041 , 0.368373 , 0.366528 , 0.365626 , 0.40811 , 0.429111 , 0.270653 , 0.301489 , 0.305779 , 0.350228 , 0.384041 , 0.547642 , 0.409503 , 0.466673 , 0.474142 , 0.453361 , 0.430495 , 0.361536 , 0.325888 , 0.256478 , 0.401273 , 0.466954 , 0.348113 , 0.379811 , 0.34677 , 0.319112 
 1042 , 0.368246 , 0.365765 , 0.365263 , 0.408095 , 0.428748 , 0.270366 , 0.301627 , 0.30683 , 0.350195 , 0.384539 , 0.548437 , 0.408839 , 0.466609 , 0.473369 , 0.453389 , 0.43142 , 0.360913 , 0.325906 , 0.256232 , 0.400692 , 0.467432 , 0.348909 , 0.378683 , 0.346619 , 0.319276 
 1043 , 0.366471 , 0.36399 , 0.363749 , 0.405744 , 0.425666 , 0.268507 , 0.300756 , 0.307307 , 0.347996 , 0.382305 , 0.546206 , 0.406758 , 0.464878 , 0.470545 , 0.451637 , 0.429333 , 0.358856 , 0.324928 , 0.255717 , 0.398359 , 0.465391 , 0.347975 , 0.375815 , 0.345404 , 0.318579 
 1044 , 0.363728 , 0.36163 , 0.36157 , 0.401971 , 0.420933 , 0.265759 , 0.299356 , 0.307406 , 0.344465 , 0.378413 , 0.542179 , 0.403788 , 0.462178 , 0.466534 , 0.448808 , 0.42545 , 0.356029 , 0.323376 , 0.255109 , 0.395065 , 0.461847 , 0.346041 , 0.371959 , 0.343582 , 0.317434 
 1045 , 0.362485 , 0.362194 , 0.361884 , 0.400857 , 0.419457 , 0.265508 , 0.299881 , 0.308469 , 0.344136 , 0.377417 , 0.541177 , 0.403653 , 0.461767 , 0.466176 , 0.448709 , 0.423896 , 0.356151 , 0.324323 , 0.256859 , 0.394183 , 0.461196 , 0.34615 , 0.371694 , 0.343464 , 0.31822 
 1046 , 0.362834 , 0.364347 , 0.363605 , 0.402016 , 0.420435 , 0.267092 , 0.301745 , 0.309832 , 0.346199 , 0.378647 , 0.542592 , 0.405383 , 0.463145 , 0.468336 , 0.450789 , 0.424784 , 0.358274 , 0.327048 , 0.260118 , 0.395112 , 0.463195 , 0.347912 , 0.374087 , 0.344325 , 0.320134 
 1047 , 0.364534 , 0.366043 , 0.365087 , 0.404515 , 0.422358 , 0.269345 , 0.303892 , 0.310625 , 0.349107 , 0.380736 , 0.54517 , 0.407343 , 0.465278 , 0.471014 , 0.453876 , 0.427732 , 0.36073 , 0.330319 , 0.263448 , 0.396747 , 0.467009 , 0.350485 , 0.377355 , 0.345051 , 0.321966 
 1048 , 0.365855 , 0.36634 , 0.365794 , 0.405618 , 0.422612 , 0.271072 , 0.304857 , 0.310249 , 0.350709 , 0.381738 , 0.546788 , 0.40788 , 0.466394 , 0.472432 , 0.455731 , 0.429589 , 0.36226 , 0.332292 , 0.265326 , 0.397732 , 0.469069 , 0.3518 , 0.379719 , 0.344853 , 0.322588 
 1049 , 0.366273 , 0.363755 , 0.364887 , 0.403724 , 0.419426 , 0.271583 , 0.303301 , 0.307517 , 0.349478 , 0.380408 , 0.54634 , 0.405463 , 0.465351 , 0.471094 , 0.454866 , 0.428971 , 0.361783 , 0.33142 , 0.263989 , 0.397334 , 0.467363 , 0.350388 , 0.379983 , 0.342805 , 0.320682 
 1050 , 0.367077 , 0.364089 , 0.366651 , 0.403106 , 0.419227 , 0.272862 , 0.30242 , 0.306684 , 0.349386 , 0.381243 , 0.54786 , 0.405415 , 0.465929 , 0.471387 , 0.455215 , 0.427682 , 0.36338 , 0.331068 , 0.263029 , 0.398255 , 0.468005 , 0.349852 , 0.379977 , 0.343249 , 0.320415 
 1051 , 0.36801 , 0.364582 , 0.368659 , 0.402548 , 0.419179 , 0.274301 , 0.301569 , 0.30599 , 0.349392 , 0.382318 , 0.549454 , 0.40555 , 0.466697 , 0.471778 , 0.455745 , 0.42647 , 0.36514 , 0.330865 , 0.262153 , 0.399313 , 0.468756 , 0.349402 , 0.380016 , 0.343987 , 0.320278 
 1052 , 0.370138 , 0.367273 , 0.372517 , 0.403431 , 0.421975 , 0.277092 , 0.301963 , 0.308411 , 0.35131 , 0.386182 , 0.550621 , 0.408573 , 0.469662 , 0.473184 , 0.458719 , 0.427876 , 0.367769 , 0.333403 , 0.263488 , 0.401517 , 0.470542 , 0.350925 , 0.380523 , 0.34887 , 0.32236 
 1053 , 0.372138 , 0.369057 , 0.37643 , 0.404058 , 0.423125 , 0.28008 , 0.302838 , 0.31079 , 0.353611 , 0.389242 , 0.552513 , 0.41199 , 0.471244 , 0.475261 , 0.460302 , 0.430345 , 0.370644 , 0.336863 , 0.265142 , 0.404485 , 0.470247 , 0.352472 , 0.382073 , 0.353428 , 0.324538 
 1054 , 0.374192 , 0.370577 , 0.380552 , 0.404629 , 0.423739 , 0.283271 , 0.303938 , 0.313267 , 0.356158 , 0.392145 , 0.554765 , 0.41571 , 0.472395 , 0.477679 , 0.461457 , 0.433325 , 0.373742 , 0.340837 , 0.266988 , 0.407886 , 0.469189 , 0.354109 , 0.384095 , 0.358062 , 0.326857 
 1055 , 0.377137 , 0.376911 , 0.385499 , 0.408912 , 0.426675 , 0.288005 , 0.308479 , 0.317705 , 0.361644 , 0.394848 , 0.558657 , 0.421908 , 0.474734 , 0.482501 , 0.464543 , 0.438972 , 0.380136 , 0.346738 , 0.271999 , 0.413032 , 0.472412 , 0.358922 , 0.388273 , 0.362723 , 0.332036 
 1056 , 0.379992 , 0.384209 , 0.389126 , 0.413655 , 0.430729 , 0.292641 , 0.313952 , 0.322406 , 0.366972 , 0.397251 , 0.561082 , 0.42753 , 0.478565 , 0.487194 , 0.468907 , 0.444747 , 0.386133 , 0.352254 , 0.278036 , 0.417451 , 0.477474 , 0.364328 , 0.392797 , 0.367136 , 0.337638 
 1057 , 0.382414 , 0.39088 , 0.390787 , 0.417523 , 0.435339 , 0.29656 , 0.319252 , 0.32669 , 0.370954 , 0.399387 , 0.561024 , 0.431482 , 0.483893 , 0.490775 , 0.474203 , 0.449669 , 0.390314 , 0.356532 , 0.284154 , 0.420269 , 0.483194 , 0.369236 , 0.396949 , 0.371252 , 0.342686 
 1058 , 0.380079 , 0.391803 , 0.38743 , 0.416102 , 0.434806 , 0.295017 , 0.319891 , 0.326718 , 0.370193 , 0.397018 , 0.555921 , 0.429242 , 0.484985 , 0.488835 , 0.473652 , 0.448911 , 0.388754 , 0.354507 , 0.284988 , 0.418915 , 0.483661 , 0.368633 , 0.396227 , 0.371189 , 0.34264 
 1059 , 0.372557 , 0.386557 , 0.379158 , 0.409327 , 0.428556 , 0.287648 , 0.315372 , 0.322279 , 0.364657 , 0.390159 , 0.546018 , 0.420942 , 0.481198 , 0.481198 , 0.466656 , 0.441942 , 0.381348 , 0.345571 , 0.279758 , 0.413359 , 0.478456 , 0.362426 , 0.390231 , 0.366397 , 0.337067 
 1060 , 0.365479 , 0.382689 , 0.373915 , 0.405139 , 0.422555 , 0.281402 , 0.311373 , 0.319305 , 0.361472 , 0.385731 , 0.539573 , 0.416513 , 0.477216 , 0.475634 , 0.460253 , 0.435696 , 0.376309 , 0.337049 , 0.273901 , 0.410112 , 0.474493 , 0.358852 , 0.385135 , 0.361431 , 0.332436 
 1061 , 0.35979 , 0.378867 , 0.369457 , 0.402076 , 0.417668 , 0.276209 , 0.308034 , 0.316897 , 0.358595 , 0.383175 , 0.534383 , 0.413165 , 0.474341 , 0.471187 , 0.454832 , 0.430448 , 0.372085 , 0.329841 , 0.26882 , 0.407754 , 0.471218 , 0.356709 , 0.381237 , 0.356997 , 0.328656 
 1062 , 0.36086 , 0.375958 , 0.369217 , 0.40426 , 0.418256 , 0.276285 , 0.308065 , 0.317328 , 0.357526 , 0.389018 , 0.535363 , 0.415189 , 0.47664 , 0.472153 , 0.454472 , 0.430225 , 0.372016 , 0.329152 , 0.267733 , 0.40956 , 0.471453 , 0.360994 , 0.383039 , 0.355427 , 0.329101 
 1063 , 0.359984 , 0.369972 , 0.364511 , 0.403878 , 0.41749 , 0.275151 , 0.307436 , 0.314981 , 0.35325 , 0.390893 , 0.534586 , 0.413445 , 0.474596 , 0.470449 , 0.450945 , 0.427663 , 0.369931 , 0.328089 , 0.26659 , 0.408323 , 0.467923 , 0.360938 , 0.383173 , 0.353753 , 0.327525 
 1064 , 0.358774 , 0.363329 , 0.358999 , 0.403086 , 0.416495 , 0.273784 , 0.306683 , 0.312118 , 0.348364 , 0.392226 , 0.533504 , 0.41107 , 0.471832 , 0.46828 , 0.446815 , 0.424654 , 0.367454 , 0.326909 , 0.26538 , 0.406587 , 0.463704 , 0.360228 , 0.383054 , 0.351988 , 0.325589 
 1065 , 0.356512 , 0.360309 , 0.355578 , 0.399519 , 0.413134 , 0.274285 , 0.306652 , 0.308642 , 0.34307 , 0.389701 , 0.532956 , 0.410149 , 0.465836 , 0.466192 , 0.443856 , 0.421235 , 0.36637 , 0.328338 , 0.264549 , 0.402757 , 0.461014 , 0.359273 , 0.382117 , 0.350562 , 0.32245 
 1066 , 0.355221 , 0.360111 , 0.355605 , 0.397499 , 0.41044 , 0.276091 , 0.306953 , 0.306953 , 0.34029 , 0.389225 , 0.535059 , 0.410288 , 0.461991 , 0.466314 , 0.442675 , 0.419026 , 0.366546 , 0.33138 , 0.264989 , 0.400226 , 0.459839 , 0.36 , 0.381952 , 0.349251 , 0.320854 
 1067 , 0.354688 , 0.361794 , 0.358095 , 0.396777 , 0.408337 , 0.278786 , 0.30746 , 0.306613 , 0.339339 , 0.390528 , 0.539178 , 0.411119 , 0.459879 , 0.468093 , 0.442736 , 0.4177 , 0.367599 , 0.335559 , 0.266379 , 0.398742 , 0.459668 , 0.362005 , 0.382425 , 0.347986 , 0.320451 
 1068 , 0.352701 , 0.361556 , 0.359127 , 0.395641 , 0.406855 , 0.281219 , 0.307925 , 0.307302 , 0.340453 , 0.389497 , 0.540793 , 0.411795 , 0.458971 , 0.469502 , 0.442536 , 0.416433 , 0.368353 , 0.336558 , 0.267294 , 0.397719 , 0.459212 , 0.361847 , 0.381585 , 0.347682 , 0.320263 
 1069 , 0.350611 , 0.36051 , 0.359037 , 0.394623 , 0.406144 , 0.283717 , 0.308683 , 0.308964 , 0.342907 , 0.38778 , 0.541456 , 0.413538 , 0.459844 , 0.469612 , 0.443634 , 0.416524 , 0.369977 , 0.336024 , 0.268338 , 0.398069 , 0.460285 , 0.361912 , 0.381188 , 0.349058 , 0.320575 
 1070 , 0.350407 , 0.36028 , 0.358317 , 0.394497 , 0.406383 , 0.286742 , 0.310252 , 0.311479 , 0.345616 , 0.387734 , 0.543353 , 0.418167 , 0.463345 , 0.467068 , 0.448289 , 0.419858 , 0.374198 , 0.336327 , 0.270419 , 0.401119 , 0.465549 , 0.365613 , 0.383769 , 0.353195 , 0.321805 
 1071 , 0.354217 , 0.363518 , 0.36063 , 0.398762 , 0.410375 , 0.291202 , 0.314489 , 0.317216 , 0.351369 , 0.391794 , 0.548261 , 0.426109 , 0.470845 , 0.467584 , 0.456647 , 0.427311 , 0.380918 , 0.339584 , 0.276135 , 0.407942 , 0.472774 , 0.372586 , 0.390774 , 0.359034 , 0.326921 
 1072 , 0.365626 , 0.37332 , 0.368629 , 0.411319 , 0.4214 , 0.298193 , 0.323674 , 0.328871 , 0.362683 , 0.403624 , 0.558762 , 0.440015 , 0.485647 , 0.473817 , 0.471734 , 0.44236 , 0.392097 , 0.348406 , 0.288608 , 0.421713 , 0.483362 , 0.385515 , 0.40601 , 0.36784 , 0.339286 
 1073 , 0.374102 , 0.378139 , 0.374731 , 0.421897 , 0.433795 , 0.304631 , 0.331267 , 0.337414 , 0.372287 , 0.410202 , 0.563091 , 0.449355 , 0.492048 , 0.486773 , 0.480403 , 0.452722 , 0.397077 , 0.354982 , 0.297146 , 0.430174 , 0.483183 , 0.392664 , 0.416471 , 0.373453 , 0.348805 
 1074 , 0.382377 , 0.382774 , 0.380687 , 0.432254 , 0.446349 , 0.310843 , 0.338545 , 0.345699 , 0.381674 , 0.416591 , 0.567199 , 0.458011 , 0.497773 , 0.499818 , 0.488522 , 0.462581 , 0.401601 , 0.361555 , 0.305419 , 0.438278 , 0.482802 , 0.399586 , 0.426555 , 0.378927 , 0.357922 
 1075 , 0.38439 , 0.383552 , 0.382153 , 0.434718 , 0.453227 , 0.311232 , 0.338802 , 0.347586 , 0.383971 , 0.417925 , 0.566549 , 0.454647 , 0.493616 , 0.505393 , 0.486782 , 0.462175 , 0.399007 , 0.364921 , 0.307381 , 0.43865 , 0.479519 , 0.400754 , 0.4277 , 0.380263 , 0.358475 
 1076 , 0.385781 , 0.385073 , 0.384375 , 0.435893 , 0.457296 , 0.310275 , 0.33845 , 0.350619 , 0.385186 , 0.418009 , 0.564015 , 0.451427 , 0.492182 , 0.506259 , 0.485287 , 0.462591 , 0.398484 , 0.368215 , 0.310736 , 0.43932 , 0.481244 , 0.400669 , 0.428598 , 0.381461 , 0.359679 
 1077 , 0.38695 , 0.38695 , 0.386981 , 0.436565 , 0.460269 , 0.308754 , 0.33785 , 0.354234 , 0.385991 , 0.417624 , 0.560695 , 0.448175 , 0.49182 , 0.505182 , 0.48386 , 0.463352 , 0.398797 , 0.371577 , 0.314765 , 0.440122 , 0.485087 , 0.400096 , 0.429419 , 0.38264 , 0.361183 
 1078 , 0.382297 , 0.381606 , 0.385307 , 0.431598 , 0.456387 , 0.306712 , 0.333697 , 0.352559 , 0.379545 , 0.409808 , 0.554155 , 0.442709 , 0.487898 , 0.50105 , 0.477673 , 0.458233 , 0.397119 , 0.371628 , 0.312958 , 0.437885 , 0.487836 , 0.394975 , 0.424888 , 0.380998 , 0.358115 
 1079 , 0.37705 , 0.37527 , 0.3823 , 0.424866 , 0.451857 , 0.306011 , 0.329667 , 0.350389 , 0.373221 , 0.402878 , 0.551318 , 0.436344 , 0.483522 , 0.497048 , 0.471817 , 0.45124 , 0.395014 , 0.371224 , 0.309676 , 0.435953 , 0.489781 , 0.390289 , 0.420038 , 0.378986 , 0.354661 
 1080 , 0.372986 , 0.370065 , 0.378982 , 0.417686 , 0.44885 , 0.307366 , 0.327021 , 0.349422 , 0.36953 , 0.399614 , 0.554758 , 0.429524 , 0.479757 , 0.494249 , 0.468022 , 0.443779 , 0.393032 , 0.371391 , 0.30643 , 0.43552 , 0.490999 , 0.387735 , 0.416616 , 0.37746 , 0.352271 
 1081 , 0.371956 , 0.367436 , 0.376108 , 0.413893 , 0.448429 , 0.310061 , 0.325038 , 0.349189 , 0.370101 , 0.399132 , 0.559734 , 0.42726 , 0.477777 , 0.493523 , 0.467014 , 0.440935 , 0.39294 , 0.370644 , 0.306053 , 0.436968 , 0.491872 , 0.386595 , 0.416825 , 0.377154 , 0.353095 
 1082 , 0.37347 , 0.367139 , 0.373296 , 0.413352 , 0.449707 , 0.313401 , 0.323148 , 0.348747 , 0.373816 , 0.400231 , 0.563676 , 0.428879 , 0.477019 , 0.494116 , 0.467946 , 0.441878 , 0.394074 , 0.368444 , 0.307835 , 0.439461 , 0.491343 , 0.386122 , 0.419744 , 0.377303 , 0.356138 
 1083 , 0.372651 , 0.365714 , 0.36808 , 0.41287 , 0.445706 , 0.312687 , 0.317603 , 0.342456 , 0.370812 , 0.394142 , 0.55177 , 0.427597 , 0.473078 , 0.490466 , 0.46412 , 0.438688 , 0.391532 , 0.362708 , 0.30572 , 0.437073 , 0.48428 , 0.381121 , 0.417613 , 0.373037 , 0.353333 
 1084 , 0.371252 , 0.364746 , 0.362902 , 0.412646 , 0.440989 , 0.311202 , 0.312013 , 0.336161 , 0.366976 , 0.387952 , 0.539748 , 0.425323 , 0.468207 , 0.485991 , 0.460941 , 0.43501 , 0.388337 , 0.357754 , 0.303329 , 0.433511 , 0.476334 , 0.375457 , 0.414349 , 0.368323 , 0.349709 
 1085 , 0.368105 , 0.365351 , 0.358014 , 0.413318 , 0.43409 , 0.307293 , 0.30648 , 0.329996 , 0.360565 , 0.381581 , 0.527199 , 0.420025 , 0.460502 , 0.479008 , 0.460116 , 0.429893 , 0.383135 , 0.355483 , 0.300138 , 0.426306 , 0.465655 , 0.3678 , 0.407596 , 0.362312 , 0.343553 
 1086 , 0.370429 , 0.370933 , 0.360195 , 0.41891 , 0.433632 , 0.309006 , 0.307452 , 0.33041 , 0.362573 , 0.383432 , 0.529204 , 0.422554 , 0.458763 , 0.47921 , 0.467246 , 0.434662 , 0.386078 , 0.359114 , 0.305413 , 0.425313 , 0.468997 , 0.367463 , 0.408419 , 0.363139 , 0.3461 
 1087 , 0.373764 , 0.377631 , 0.363626 , 0.425594 , 0.434185 , 0.311723 , 0.309538 , 0.331915 , 0.366061 , 0.386724 , 0.533696 , 0.426483 , 0.45789 , 0.480581 , 0.476076 , 0.441324 , 0.390518 , 0.363908 , 0.312444 , 0.425281 , 0.474832 , 0.368277 , 0.410512 , 0.365131 , 0.350227 
 1088 , 0.37836 , 0.38518 , 0.376726 , 0.431719 , 0.43486 , 0.31855 , 0.319499 , 0.339422 , 0.374534 , 0.396017 , 0.545552 , 0.430791 , 0.464607 , 0.48862 , 0.48706 , 0.450661 , 0.403427 , 0.372046 , 0.324706 , 0.432004 , 0.484825 , 0.375209 , 0.41635 , 0.371003 , 0.358237 
 1089 , 0.381672 , 0.389178 , 0.387566 , 0.434708 , 0.432206 , 0.322212 , 0.326293 , 0.344887 , 0.37705 , 0.401994 , 0.554646 , 0.43192 , 0.469458 , 0.492822 , 0.494762 , 0.455041 , 0.413814 , 0.379626 , 0.332643 , 0.438058 , 0.488741 , 0.379806 , 0.418775 , 0.375036 , 0.362994 
 1090 , 0.383937 , 0.39031 , 0.396226 , 0.435232 , 0.426976 , 0.323192 , 0.330247 , 0.348516 , 0.374701 , 0.405089 , 0.561307 , 0.430551 , 0.4726 , 0.493774 , 0.499765 , 0.455385 , 0.421869 , 0.386714 , 0.336822 , 0.443404 , 0.487624 , 0.38233 , 0.418389 , 0.377468 , 0.364987 
 1091 , 0.382054 , 0.386176 , 0.39773 , 0.429167 , 0.422354 , 0.318752 , 0.326825 , 0.347103 , 0.369389 , 0.402428 , 0.562626 , 0.427619 , 0.472073 , 0.489554 , 0.496239 , 0.451005 , 0.420582 , 0.385514 , 0.334011 , 0.443487 , 0.484962 , 0.381039 , 0.414698 , 0.377377 , 0.363196 
 1092 , 0.377191 , 0.380692 , 0.395601 , 0.420174 , 0.418645 , 0.312122 , 0.320504 , 0.342631 , 0.364791 , 0.396819 , 0.559575 , 0.423988 , 0.471033 , 0.48354 , 0.488808 , 0.445598 , 0.414842 , 0.379173 , 0.32895 , 0.440093 , 0.481354 , 0.377945 , 0.409951 , 0.376555 , 0.359997 
 1093 , 0.369987 , 0.378305 , 0.393145 , 0.411918 , 0.416556 , 0.306573 , 0.315871 , 0.336738 , 0.365591 , 0.39092 , 0.552133 , 0.420578 , 0.473262 , 0.479354 , 0.482042 , 0.443361 , 0.409362 , 0.370119 , 0.326701 , 0.434448 , 0.477294 , 0.375044 , 0.406652 , 0.377038 , 0.357901 
 1094 , 0.364312 , 0.376455 , 0.390197 , 0.404727 , 0.41319 , 0.300937 , 0.310717 , 0.331077 , 0.365561 , 0.384637 , 0.540716 , 0.416859 , 0.473391 , 0.474674 , 0.474472 , 0.439346 , 0.403872 , 0.361971 , 0.322535 , 0.428654 , 0.471861 , 0.37255 , 0.40323 , 0.375746 , 0.355297 
 1095 , 0.36106 , 0.375565 , 0.386513 , 0.399331 , 0.407846 , 0.295258 , 0.304875 , 0.32576 , 0.364238 , 0.377791 , 0.523188 , 0.412689 , 0.470228 , 0.469252 , 0.465798 , 0.432633 , 0.398493 , 0.355253 , 0.31549 , 0.422638 , 0.464249 , 0.370699 , 0.399641 , 0.371686 , 0.351982 
 1096 , 0.364207 , 0.373868 , 0.386294 , 0.396605 , 0.406964 , 0.292759 , 0.301606 , 0.326162 , 0.366144 , 0.377459 , 0.515937 , 0.41672 , 0.465927 , 0.472069 , 0.459017 , 0.427811 , 0.395743 , 0.353175 , 0.308433 , 0.424788 , 0.463777 , 0.375463 , 0.398779 , 0.368695 , 0.352466 
 1097 , 0.368483 , 0.373782 , 0.387223 , 0.3955 , 0.407422 , 0.29159 , 0.300717 , 0.327442 , 0.369127 , 0.378765 , 0.510748 , 0.422018 , 0.463217 , 0.476391 , 0.453908 , 0.425008 , 0.394515 , 0.35283 , 0.303124 , 0.428034 , 0.464542 , 0.381876 , 0.399753 , 0.367353 , 0.354386 
