spu_filename,DateTime,Site,FileNum,Date,Integration_ms,Temp,Remarks,Type
2019-06-20_MNAT_00015.spu,2019-06-20T21:34:36Z,MNAT,15,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00016.spu,2019-06-20T21:34:46Z,MNAT,16,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00017.spu,2019-06-20T21:34:56Z,MNAT,17,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00018.spu,2019-06-20T21:35:05Z,MNAT,18,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00019.spu,2019-06-20T21:35:14Z,MNAT,19,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00020.spu,2019-06-20T21:35:23Z,MNAT,20,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00021.spu,2019-06-20T21:35:33Z,MNAT,21,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00022.spu,2019-06-20T21:35:42Z,MNAT,22,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00023.spu,2019-06-20T21:35:50Z,MNAT,23,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00024.spu,2019-06-20T21:35:58Z,MNAT,24,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00025.spu,2019-06-20T21:36:07Z,MNAT,25,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00026.spu,2019-06-20T21:36:16Z,MNAT,26,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00027.spu,2019-06-20T21:36:24Z,MNAT,27,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00028.spu,2019-06-20T21:36:34Z,MNAT,28,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00029.spu,2019-06-20T21:36:43Z,MNAT,29,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00030.spu,2019-06-20T21:37:16Z,MNAT,30,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00031.spu,2019-06-20T21:37:28Z,MNAT,31,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00032.spu,2019-06-20T21:37:39Z,MNAT,32,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00033.spu,2019-06-20T21:37:47Z,MNAT,33,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00034.spu,2019-06-20T21:37:55Z,MNAT,34,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00035.spu,2019-06-20T21:38:05Z,MNAT,35,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00036.spu,2019-06-20T21:38:14Z,MNAT,36,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00037.spu,2019-06-20T21:38:24Z,MNAT,37,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00038.spu,2019-06-20T21:39:00Z,MNAT,38,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00039.spu,2019-06-20T21:39:12Z,MNAT,39,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00040.spu,2019-06-20T21:39:24Z,MNAT,40,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00041.spu,2019-06-20T21:39:33Z,MNAT,41,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00042.spu,2019-06-20T21:39:42Z,MNAT,42,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00043.spu,2019-06-20T21:39:54Z,MNAT,43,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00044.spu,2019-06-20T21:40:03Z,MNAT,44,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00045.spu,2019-06-20T21:40:31Z,MNAT,45,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00046.spu,2019-06-20T21:40:39Z,MNAT,46,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00047.spu,2019-06-20T21:40:46Z,MNAT,47,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00048.spu,2019-06-20T21:40:54Z,MNAT,48,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00049.spu,2019-06-20T21:41:08Z,MNAT,49,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00050.spu,2019-06-20T21:41:18Z,MNAT,50,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00051.spu,2019-06-20T21:41:29Z,MNAT,51,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00052.spu,2019-06-20T21:41:37Z,MNAT,52,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00053.spu,2019-06-20T21:41:44Z,MNAT,53,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00054.spu,2019-06-20T21:41:54Z,MNAT,54,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00055.spu,2019-06-20T21:42:08Z,MNAT,55,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00056.spu,2019-06-20T21:42:18Z,MNAT,56,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00057.spu,2019-06-20T21:42:26Z,MNAT,57,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00058.spu,2019-06-20T21:42:34Z,MNAT,58,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00059.spu,2019-06-20T21:42:43Z,MNAT,59,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00060.spu,2019-06-20T21:44:25Z,MNAT,60,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00061.spu,2019-06-20T21:44:35Z,MNAT,61,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00062.spu,2019-06-20T21:44:44Z,MNAT,62,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00063.spu,2019-06-20T21:44:53Z,MNAT,63,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00064.spu,2019-06-20T21:45:01Z,MNAT,64,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00065.spu,2019-06-20T21:45:12Z,MNAT,65,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00066.spu,2019-06-20T21:45:22Z,MNAT,66,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00067.spu,2019-06-20T21:45:30Z,MNAT,67,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00068.spu,2019-06-20T21:45:41Z,MNAT,68,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00069.spu,2019-06-20T21:45:49Z,MNAT,69,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00070.spu,2019-06-20T21:46:10Z,MNAT,70,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00071.spu,2019-06-20T21:46:17Z,MNAT,71,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00072.spu,2019-06-20T21:46:35Z,MNAT,72,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00073.spu,2019-06-20T21:46:43Z,MNAT,73,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00074.spu,2019-06-20T21:46:51Z,MNAT,74,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00075.spu,2019-06-20T21:47:03Z,MNAT,75,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00076.spu,2019-06-20T21:47:16Z,MNAT,76,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00077.spu,2019-06-20T21:47:26Z,MNAT,77,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00078.spu,2019-06-20T21:47:36Z,MNAT,78,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00079.spu,2019-06-20T21:47:44Z,MNAT,79,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00080.spu,2019-06-20T21:49:16Z,MNAT,80,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00081.spu,2019-06-20T21:49:30Z,MNAT,81,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00082.spu,2019-06-20T21:49:41Z,MNAT,82,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00083.spu,2019-06-20T21:49:53Z,MNAT,83,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00084.spu,2019-06-20T21:50:03Z,MNAT,84,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00085.spu,2019-06-20T21:50:13Z,MNAT,85,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00086.spu,2019-06-20T21:50:22Z,MNAT,86,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00087.spu,2019-06-20T21:50:35Z,MNAT,87,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00088.spu,2019-06-20T21:50:44Z,MNAT,88,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00089.spu,2019-06-20T21:50:53Z,MNAT,89,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00090.spu,2019-06-20T21:51:03Z,MNAT,90,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00091.spu,2019-06-20T21:51:11Z,MNAT,91,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00092.spu,2019-06-20T21:51:22Z,MNAT,92,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00093.spu,2019-06-20T21:51:31Z,MNAT,93,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00094.spu,2019-06-20T21:51:42Z,MNAT,94,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00095.spu,2019-06-20T21:53:40Z,MNAT,95,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00096.spu,2019-06-20T21:53:50Z,MNAT,96,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00097.spu,2019-06-20T21:54:07Z,MNAT,97,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00098.spu,2019-06-20T21:54:17Z,MNAT,98,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00099.spu,2019-06-20T21:55:22Z,MNAT,99,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00100.spu,2019-06-20T21:55:32Z,MNAT,100,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00101.spu,2019-06-20T21:55:41Z,MNAT,101,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00102.spu,2019-06-20T21:55:50Z,MNAT,102,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00103.spu,2019-06-20T21:56:05Z,MNAT,103,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00104.spu,2019-06-20T21:56:16Z,MNAT,104,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00105.spu,2019-06-20T21:56:26Z,MNAT,105,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00106.spu,2019-06-20T21:56:38Z,MNAT,106,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00107.spu,2019-06-20T21:56:49Z,MNAT,107,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00108.spu,2019-06-20T21:57:00Z,MNAT,108,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00109.spu,2019-06-20T21:57:11Z,MNAT,109,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00110.spu,2019-06-20T21:58:26Z,MNAT,110,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00111.spu,2019-06-20T21:58:35Z,MNAT,111,2019-06-20,50,35.38,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00112.spu,2019-06-20T21:58:43Z,MNAT,112,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00113.spu,2019-06-20T21:58:51Z,MNAT,113,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00114.spu,2019-06-20T21:59:04Z,MNAT,114,2019-06-20,50,35.136,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00115.spu,2019-06-20T21:59:12Z,MNAT,115,2019-06-20,50,34.892,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00116.spu,2019-06-20T21:59:52Z,MNAT,116,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00117.spu,2019-06-20T22:00:00Z,MNAT,117,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00118.spu,2019-06-20T22:02:36Z,MNAT,118,2019-06-20,50,34.404,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00119.spu,2019-06-20T22:02:47Z,MNAT,119,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00120.spu,2019-06-20T22:02:54Z,MNAT,120,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00121.spu,2019-06-20T22:03:01Z,MNAT,121,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00122.spu,2019-06-20T22:03:08Z,MNAT,122,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00123.spu,2019-06-20T22:03:24Z,MNAT,123,2019-06-20,50,34.16,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00124.spu,2019-06-20T22:03:32Z,MNAT,124,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00125.spu,2019-06-20T22:04:06Z,MNAT,125,2019-06-20,50,33.916,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00126.spu,2019-06-20T22:04:16Z,MNAT,126,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00127.spu,2019-06-20T22:04:26Z,MNAT,127,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
2019-06-20_MNAT_00128.spu,2019-06-20T22:04:35Z,MNAT,128,2019-06-20,50,34.648,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2019\2019-06-19\NANT_00000.spu""",NA
