NANT_00015.spu,NANT_00014.spu,NANT_00013.spu,NANT_00012.spu,NANT_00011.spu,
Wavelength,MNAT_00050.spu,MNAT_00051.spu,MNAT_00052.spu,MNAT_00053.spu,MNAT_00054.spu,MNAT_00055.spu,MNAT_00056.spu,MNAT_00057.spu,MNAT_00058.spu,MNAT_00059.spu,MNAT_00060.spu,MNAT_00061.spu,MNAT_00062.spu,MNAT_00063.spu,MNAT_00064.spu,MNAT_00065.spu,MNAT_00066.spu,MNAT_00067.spu,MNAT_00068.spu,MNAT_00069.spu,MNAT_00070.spu,MNAT_00071.spu,MNAT_00072.spu,MNAT_00073.spu,MNAT_00074.spu,MNAT_00075.spu,MNAT_00076.spu,MNAT_00077.spu,MNAT_00078.spu,MNAT_00079.spu,MNAT_00080.spu,MNAT_00081.spu,MNAT_00082.spu,MNAT_00083.spu,MNAT_00084.spu,MNAT_00085.spu,MNAT_00086.spu,MNAT_00087.spu,MNAT_00088.spu,MNAT_00089.spu
 364 , 0.008055 , 0.001256 , 0.003666 , 0.002357 , 0.011458 , 0.017683 , 0.017177 , 0.022047 , 0.012232 , 0.014233 , 0.012351 , 0.014332 , 0.013605 , 0.014241 , 0.014916 , 0.006485 , 0.010055 , 0.007213 , 0.006584 , 0.004901 , 0.014183 , 0.010077 , 0.009538 , 0.013597 , 0.013387 , 0.01249 , 0.01824 , 0.015256 , 0.012357 , 0.011515 , 0.019875 , 0.010695 , 0.007548 , 0.033534 , 0.035422 , 0.0095 , 0.010029 , 0.010739 , 0.011368 , 0.013046 
 365 , 0.008111 , 0.001245 , 0.003853 , 0.002512 , 0.011717 , 0.017858 , 0.017451 , 0.022205 , 0.012377 , 0.014472 , 0.012561 , 0.014613 , 0.013787 , 0.014526 , 0.01512 , 0.006649 , 0.010294 , 0.007308 , 0.006594 , 0.005083 , 0.01453 , 0.010257 , 0.009672 , 0.013858 , 0.013604 , 0.012813 , 0.018511 , 0.015447 , 0.012404 , 0.011617 , 0.020262 , 0.010944 , 0.007655 , 0.033885 , 0.035498 , 0.009745 , 0.010217 , 0.011023 , 0.011554 , 0.013438 
 366 , 0.008272 , 0.00146 , 0.003938 , 0.002568 , 0.011892 , 0.017729 , 0.017415 , 0.022152 , 0.012497 , 0.014579 , 0.01258 , 0.014682 , 0.013827 , 0.014554 , 0.015199 , 0.006719 , 0.010393 , 0.007441 , 0.006749 , 0.005159 , 0.014618 , 0.010414 , 0.009773 , 0.01398 , 0.013738 , 0.01281 , 0.018467 , 0.015546 , 0.012635 , 0.011706 , 0.020438 , 0.011024 , 0.00786 , 0.03408 , 0.03576 , 0.009816 , 0.010325 , 0.011228 , 0.011767 , 0.013592 
 367 , 0.008451 , 0.001717 , 0.004001 , 0.002601 , 0.012045 , 0.017545 , 0.017318 , 0.022058 , 0.012609 , 0.014655 , 0.012561 , 0.014707 , 0.013836 , 0.014531 , 0.015254 , 0.006769 , 0.01046 , 0.007579 , 0.006931 , 0.005213 , 0.014651 , 0.010564 , 0.009864 , 0.014069 , 0.013853 , 0.012741 , 0.018363 , 0.015624 , 0.0129 , 0.011791 , 0.020566 , 0.011066 , 0.008082 , 0.03424 , 0.036058 , 0.009851 , 0.010416 , 0.011414 , 0.011982 , 0.013695 
 368 , 0.008625 , 0.001965 , 0.004062 , 0.002634 , 0.012196 , 0.017374 , 0.01723 , 0.02197 , 0.012718 , 0.014731 , 0.012545 , 0.014733 , 0.013845 , 0.014512 , 0.015309 , 0.006817 , 0.010527 , 0.007714 , 0.007109 , 0.005265 , 0.014684 , 0.01071 , 0.009953 , 0.014158 , 0.013966 , 0.012678 , 0.018264 , 0.0157 , 0.013159 , 0.011875 , 0.020692 , 0.011109 , 0.008298 , 0.034397 , 0.036349 , 0.009886 , 0.010505 , 0.011596 , 0.012191 , 0.013795 
 369 , 0.008698 , 0.002064 , 0.004119 , 0.002651 , 0.012287 , 0.017312 , 0.017126 , 0.021902 , 0.012763 , 0.014749 , 0.012554 , 0.014774 , 0.01388 , 0.014385 , 0.015238 , 0.006895 , 0.010596 , 0.007764 , 0.007175 , 0.005265 , 0.014729 , 0.010788 , 0.010018 , 0.014254 , 0.013968 , 0.012593 , 0.018243 , 0.015762 , 0.013239 , 0.011917 , 0.02075 , 0.01114 , 0.008419 , 0.034483 , 0.036583 , 0.009874 , 0.010585 , 0.011715 , 0.012264 , 0.013806 
 370 , 0.008655 , 0.001987 , 0.004174 , 0.002649 , 0.012312 , 0.017383 , 0.016998 , 0.021856 , 0.012733 , 0.014698 , 0.012594 , 0.014836 , 0.013946 , 0.01413 , 0.015016 , 0.007011 , 0.010672 , 0.00771 , 0.007107 , 0.005203 , 0.014791 , 0.010785 , 0.010054 , 0.014364 , 0.013835 , 0.012475 , 0.018316 , 0.015806 , 0.013109 , 0.011911 , 0.020727 , 0.011158 , 0.00843 , 0.034487 , 0.036753 , 0.009808 , 0.010657 , 0.011765 , 0.012176 , 0.013712 
 371 , 0.008613 , 0.001907 , 0.00423 , 0.002648 , 0.012337 , 0.017456 , 0.01687 , 0.021805 , 0.012706 , 0.014642 , 0.012629 , 0.014901 , 0.014016 , 0.013884 , 0.014802 , 0.007127 , 0.010744 , 0.007653 , 0.007035 , 0.005137 , 0.01485 , 0.010778 , 0.010085 , 0.014468 , 0.013698 , 0.012352 , 0.018394 , 0.015851 , 0.012987 , 0.011911 , 0.020695 , 0.011177 , 0.008442 , 0.03449 , 0.036911 , 0.00974 , 0.010731 , 0.011819 , 0.012087 , 0.013627 
 372 , 0.008581 , 0.001835 , 0.004285 , 0.002649 , 0.012354 , 0.017516 , 0.01674 , 0.021758 , 0.012682 , 0.014601 , 0.012669 , 0.014966 , 0.014091 , 0.01367 , 0.014618 , 0.007235 , 0.010815 , 0.007602 , 0.006968 , 0.005078 , 0.014909 , 0.010774 , 0.01012 , 0.014573 , 0.013574 , 0.012241 , 0.018468 , 0.015882 , 0.012876 , 0.011909 , 0.020668 , 0.011206 , 0.008446 , 0.034493 , 0.03705 , 0.00968 , 0.010805 , 0.011881 , 0.012011 , 0.013564 
 373 , 0.008664 , 0.001862 , 0.004308 , 0.002683 , 0.01223 , 0.01733 , 0.016534 , 0.021778 , 0.012631 , 0.014742 , 0.012803 , 0.015008 , 0.014166 , 0.013702 , 0.014719 , 0.007248 , 0.010882 , 0.007672 , 0.006995 , 0.005135 , 0.014981 , 0.010819 , 0.010218 , 0.014722 , 0.013593 , 0.012316 , 0.018454 , 0.015748 , 0.012837 , 0.011853 , 0.02069 , 0.011338 , 0.008336 , 0.034432 , 0.036939 , 0.009721 , 0.010863 , 0.012001 , 0.012072 , 0.013716 
 374 , 0.008744 , 0.001889 , 0.004332 , 0.002718 , 0.012137 , 0.017181 , 0.016362 , 0.021811 , 0.012605 , 0.014887 , 0.012941 , 0.015059 , 0.014253 , 0.013758 , 0.014834 , 0.007261 , 0.010951 , 0.007743 , 0.007022 , 0.005194 , 0.015053 , 0.010864 , 0.010316 , 0.014867 , 0.013625 , 0.012395 , 0.018447 , 0.015618 , 0.012804 , 0.011792 , 0.020742 , 0.011474 , 0.008234 , 0.03441 , 0.036872 , 0.009766 , 0.010927 , 0.012129 , 0.012139 , 0.013868 
 375 , 0.008824 , 0.001917 , 0.004357 , 0.002751 , 0.012065 , 0.01706 , 0.016217 , 0.021854 , 0.012597 , 0.015035 , 0.013083 , 0.015117 , 0.01435 , 0.013833 , 0.014961 , 0.007274 , 0.011022 , 0.007815 , 0.00705 , 0.005256 , 0.015124 , 0.010907 , 0.010416 , 0.015008 , 0.013667 , 0.012477 , 0.018444 , 0.015491 , 0.012774 , 0.011727 , 0.020818 , 0.011611 , 0.008138 , 0.034418 , 0.036838 , 0.009815 , 0.010996 , 0.012264 , 0.01221 , 0.014021 
 376 , 0.008963 , 0.002011 , 0.004395 , 0.002702 , 0.012116 , 0.017016 , 0.016066 , 0.021688 , 0.012676 , 0.015138 , 0.013134 , 0.015195 , 0.014449 , 0.013725 , 0.014984 , 0.007355 , 0.01111 , 0.007899 , 0.007072 , 0.005359 , 0.015257 , 0.01102 , 0.010517 , 0.015172 , 0.013701 , 0.012512 , 0.018511 , 0.015613 , 0.012906 , 0.011814 , 0.021033 , 0.011704 , 0.008297 , 0.03462 , 0.03706 , 0.009966 , 0.011137 , 0.012386 , 0.012303 , 0.014046 
 377 , 0.009135 , 0.002133 , 0.004442 , 0.00262 , 0.012231 , 0.017055 , 0.015952 , 0.021476 , 0.012783 , 0.015226 , 0.013142 , 0.015277 , 0.014556 , 0.01359 , 0.014976 , 0.007462 , 0.011197 , 0.007984 , 0.007087 , 0.005475 , 0.015403 , 0.011157 , 0.010608 , 0.015343 , 0.013732 , 0.012526 , 0.018601 , 0.015842 , 0.013102 , 0.011962 , 0.021295 , 0.011781 , 0.008557 , 0.034872 , 0.037361 , 0.010157 , 0.011306 , 0.012501 , 0.012405 , 0.014026 
 378 , 0.009313 , 0.002256 , 0.004489 , 0.00254 , 0.01236 , 0.017141 , 0.015875 , 0.021303 , 0.012887 , 0.015317 , 0.013143 , 0.015353 , 0.014671 , 0.013498 , 0.014978 , 0.007566 , 0.011275 , 0.008065 , 0.0071 , 0.005585 , 0.015538 , 0.011289 , 0.010689 , 0.01551 , 0.013763 , 0.012538 , 0.018684 , 0.016074 , 0.013297 , 0.012108 , 0.021548 , 0.011859 , 0.008813 , 0.035092 , 0.037638 , 0.010348 , 0.011474 , 0.012614 , 0.012509 , 0.014013 
 379 , 0.009403 , 0.0023 , 0.004536 , 0.002523 , 0.012474 , 0.017126 , 0.01575 , 0.021168 , 0.012931 , 0.0154 , 0.013198 , 0.015411 , 0.014731 , 0.01341 , 0.014952 , 0.007638 , 0.011364 , 0.008094 , 0.007124 , 0.005633 , 0.015689 , 0.011405 , 0.010761 , 0.015655 , 0.01378 , 0.012617 , 0.018786 , 0.016255 , 0.013421 , 0.01225 , 0.021709 , 0.011961 , 0.008958 , 0.035311 , 0.037865 , 0.010451 , 0.011625 , 0.012706 , 0.012544 , 0.014047 
 380 , 0.009292 , 0.002177 , 0.004578 , 0.002635 , 0.01254 , 0.016894 , 0.015514 , 0.021079 , 0.012864 , 0.01545 , 0.013354 , 0.015432 , 0.014661 , 0.013303 , 0.014867 , 0.007644 , 0.011474 , 0.008007 , 0.007161 , 0.005552 , 0.01587 , 0.011478 , 0.010809 , 0.015734 , 0.01376 , 0.01283 , 0.018924 , 0.016319 , 0.013399 , 0.012383 , 0.021686 , 0.012103 , 0.008873 , 0.035523 , 0.037998 , 0.010375 , 0.011737 , 0.012748 , 0.012428 , 0.01417 
 381 , 0.009165 , 0.002049 , 0.004616 , 0.002746 , 0.012605 , 0.01671 , 0.015315 , 0.020997 , 0.012795 , 0.015479 , 0.013489 , 0.015444 , 0.014578 , 0.013218 , 0.01479 , 0.007638 , 0.011569 , 0.0079 , 0.007183 , 0.005455 , 0.016024 , 0.011526 , 0.010838 , 0.015773 , 0.013726 , 0.013034 , 0.019055 , 0.016372 , 0.013372 , 0.012512 , 0.021647 , 0.012239 , 0.008776 , 0.035689 , 0.038101 , 0.010292 , 0.011841 , 0.012784 , 0.012298 , 0.014292 
 382 , 0.009026 , 0.001917 , 0.004652 , 0.00286 , 0.01267 , 0.016553 , 0.015134 , 0.020918 , 0.012724 , 0.015496 , 0.013612 , 0.015451 , 0.014485 , 0.013146 , 0.014717 , 0.007625 , 0.011657 , 0.007781 , 0.007196 , 0.005348 , 0.016165 , 0.011562 , 0.010857 , 0.01579 , 0.013684 , 0.013236 , 0.019184 , 0.016418 , 0.013341 , 0.012643 , 0.021597 , 0.01237 , 0.008671 , 0.035828 , 0.03819 , 0.010204 , 0.011941 , 0.012816 , 0.012158 , 0.014415 
 383 , 0.009189 , 0.001838 , 0.004647 , 0.002746 , 0.012855 , 0.016579 , 0.015164 , 0.020903 , 0.012889 , 0.015682 , 0.013761 , 0.015601 , 0.014598 , 0.013221 , 0.014905 , 0.007713 , 0.01176 , 0.007975 , 0.007302 , 0.005559 , 0.016362 , 0.011809 , 0.010949 , 0.015959 , 0.013786 , 0.013326 , 0.019153 , 0.016374 , 0.013345 , 0.012698 , 0.021795 , 0.012439 , 0.008769 , 0.035962 , 0.038432 , 0.01037 , 0.012004 , 0.012973 , 0.012361 , 0.014602 
 384 , 0.009354 , 0.001762 , 0.004631 , 0.002621 , 0.013037 , 0.016626 , 0.015212 , 0.020895 , 0.013057 , 0.015855 , 0.013896 , 0.015753 , 0.014721 , 0.013312 , 0.015111 , 0.007796 , 0.011849 , 0.008173 , 0.007406 , 0.005778 , 0.016543 , 0.012051 , 0.011033 , 0.016117 , 0.013891 , 0.013404 , 0.019111 , 0.016325 , 0.013344 , 0.012746 , 0.021997 , 0.012505 , 0.008876 , 0.036107 , 0.038689 , 0.010546 , 0.012069 , 0.013137 , 0.012582 , 0.014795 
 385 , 0.009514 , 0.001684 , 0.004612 , 0.002494 , 0.013216 , 0.01668 , 0.015267 , 0.020887 , 0.01322 , 0.016016 , 0.014022 , 0.015903 , 0.014842 , 0.013409 , 0.01532 , 0.007873 , 0.011929 , 0.008367 , 0.007505 , 0.005994 , 0.016712 , 0.012286 , 0.011109 , 0.01626 , 0.013993 , 0.013479 , 0.019066 , 0.016279 , 0.01334 , 0.012791 , 0.022196 , 0.012574 , 0.008983 , 0.036258 , 0.038954 , 0.010724 , 0.012135 , 0.013305 , 0.012806 , 0.014986 
 386 , 0.009726 , 0.001832 , 0.004784 , 0.002669 , 0.013541 , 0.016881 , 0.015375 , 0.020996 , 0.01343 , 0.01627 , 0.014199 , 0.016148 , 0.015113 , 0.013522 , 0.015546 , 0.008057 , 0.012144 , 0.00858 , 0.007738 , 0.00617 , 0.016934 , 0.012438 , 0.011279 , 0.01651 , 0.014115 , 0.01358 , 0.019239 , 0.016474 , 0.013554 , 0.013008 , 0.022448 , 0.012813 , 0.009289 , 0.036442 , 0.039336 , 0.011011 , 0.012414 , 0.013496 , 0.01311 , 0.015128 
 387 , 0.00996 , 0.002119 , 0.005073 , 0.003038 , 0.013949 , 0.017172 , 0.015515 , 0.021171 , 0.013659 , 0.016575 , 0.014397 , 0.016444 , 0.01547 , 0.013634 , 0.015773 , 0.008298 , 0.012439 , 0.008797 , 0.008047 , 0.006313 , 0.017181 , 0.012523 , 0.011507 , 0.016819 , 0.014248 , 0.013694 , 0.019549 , 0.016824 , 0.013907 , 0.013326 , 0.022726 , 0.013154 , 0.009716 , 0.036641 , 0.039781 , 0.011361 , 0.012822 , 0.013696 , 0.013458 , 0.015231 
 388 , 0.010174 , 0.002392 , 0.005347 , 0.003389 , 0.014333 , 0.017438 , 0.015641 , 0.021327 , 0.013872 , 0.016854 , 0.014577 , 0.016719 , 0.015804 , 0.013737 , 0.015984 , 0.008523 , 0.012715 , 0.008997 , 0.008337 , 0.006447 , 0.017407 , 0.012603 , 0.011718 , 0.017104 , 0.014372 , 0.013805 , 0.019845 , 0.017155 , 0.01424 , 0.013625 , 0.022993 , 0.013479 , 0.01012 , 0.036834 , 0.040201 , 0.011693 , 0.013209 , 0.013886 , 0.013785 , 0.015332 
 389 , 0.010406 , 0.002614 , 0.005609 , 0.003702 , 0.014683 , 0.017707 , 0.015768 , 0.021487 , 0.014077 , 0.017116 , 0.014768 , 0.016984 , 0.01609 , 0.013892 , 0.016218 , 0.00873 , 0.012973 , 0.00918 , 0.00858 , 0.006601 , 0.017629 , 0.012701 , 0.011919 , 0.017347 , 0.014508 , 0.013939 , 0.020152 , 0.017428 , 0.014508 , 0.013892 , 0.023225 , 0.013798 , 0.01045 , 0.037036 , 0.040544 , 0.011982 , 0.013564 , 0.014098 , 0.014089 , 0.015543 
 390 , 0.010731 , 0.002685 , 0.005879 , 0.003936 , 0.01498 , 0.018017 , 0.01592 , 0.021702 , 0.014301 , 0.017365 , 0.015014 , 0.017257 , 0.016251 , 0.014238 , 0.016557 , 0.008916 , 0.013217 , 0.009331 , 0.008693 , 0.006844 , 0.01786 , 0.012883 , 0.012117 , 0.017487 , 0.014698 , 0.014168 , 0.020542 , 0.017536 , 0.0146 , 0.014092 , 0.023377 , 0.014144 , 0.01056 , 0.03728 , 0.040669 , 0.012166 , 0.013862 , 0.014408 , 0.014349 , 0.016139 
 391 , 0.01104 , 0.002753 , 0.006138 , 0.004157 , 0.015266 , 0.01831 , 0.016062 , 0.021905 , 0.014513 , 0.017607 , 0.015251 , 0.017519 , 0.01641 , 0.01457 , 0.016888 , 0.00909 , 0.01345 , 0.009473 , 0.008807 , 0.007075 , 0.018081 , 0.013063 , 0.01231 , 0.017622 , 0.014888 , 0.014394 , 0.020922 , 0.017645 , 0.014696 , 0.014287 , 0.023534 , 0.014478 , 0.010673 , 0.037531 , 0.040808 , 0.012348 , 0.01415 , 0.014708 , 0.014608 , 0.016716 
 392 , 0.011338 , 0.002819 , 0.006381 , 0.004372 , 0.01554 , 0.018587 , 0.016192 , 0.022095 , 0.014714 , 0.017832 , 0.015482 , 0.017774 , 0.016561 , 0.014892 , 0.017205 , 0.009263 , 0.01368 , 0.009611 , 0.008914 , 0.007299 , 0.018301 , 0.013236 , 0.012497 , 0.017753 , 0.015075 , 0.014614 , 0.021286 , 0.017753 , 0.014793 , 0.014477 , 0.02369 , 0.014805 , 0.010782 , 0.037781 , 0.040953 , 0.012526 , 0.014427 , 0.014996 , 0.014855 , 0.017271 
 393 , 0.011603 , 0.003071 , 0.006551 , 0.004476 , 0.015935 , 0.018897 , 0.016421 , 0.022198 , 0.01489 , 0.0181 , 0.015651 , 0.017983 , 0.016885 , 0.015012 , 0.017412 , 0.00951 , 0.013936 , 0.009847 , 0.009122 , 0.007542 , 0.018492 , 0.013391 , 0.012612 , 0.017956 , 0.015205 , 0.014733 , 0.021369 , 0.017898 , 0.015039 , 0.014611 , 0.023913 , 0.015052 , 0.011171 , 0.037984 , 0.041149 , 0.012778 , 0.014715 , 0.015372 , 0.015196 , 0.01761 
 394 , 0.011845 , 0.003337 , 0.006698 , 0.004552 , 0.016325 , 0.019192 , 0.016645 , 0.022282 , 0.015051 , 0.018354 , 0.015797 , 0.018175 , 0.017211 , 0.015095 , 0.017594 , 0.009749 , 0.01418 , 0.010078 , 0.009327 , 0.007773 , 0.018669 , 0.013536 , 0.012707 , 0.01816 , 0.015323 , 0.014833 , 0.02141 , 0.018044 , 0.015298 , 0.014732 , 0.024136 , 0.015274 , 0.011579 , 0.038171 , 0.041348 , 0.013027 , 0.014988 , 0.015734 , 0.015531 , 0.017894 
 395 , 0.012071 , 0.003584 , 0.006832 , 0.004625 , 0.016686 , 0.019461 , 0.016851 , 0.022353 , 0.015201 , 0.018589 , 0.015939 , 0.018357 , 0.017517 , 0.015176 , 0.017759 , 0.009973 , 0.014407 , 0.010292 , 0.009524 , 0.007987 , 0.018837 , 0.01367 , 0.012804 , 0.018352 , 0.015439 , 0.014928 , 0.021451 , 0.018182 , 0.015536 , 0.014846 , 0.024349 , 0.015485 , 0.011958 , 0.038359 , 0.041551 , 0.013262 , 0.015248 , 0.016073 , 0.015846 , 0.018166 
 396 , 0.012402 , 0.00389 , 0.007152 , 0.004866 , 0.017149 , 0.019798 , 0.017106 , 0.022551 , 0.015415 , 0.018894 , 0.016174 , 0.018666 , 0.017853 , 0.015464 , 0.01807 , 0.010295 , 0.014738 , 0.010555 , 0.009813 , 0.008225 , 0.01911 , 0.013887 , 0.013009 , 0.018612 , 0.01567 , 0.015193 , 0.021689 , 0.018476 , 0.015821 , 0.01516 , 0.024669 , 0.015811 , 0.012381 , 0.038594 , 0.041867 , 0.0136 , 0.015626 , 0.016455 , 0.016239 , 0.018487 
 397 , 0.01281 , 0.004232 , 0.007618 , 0.005248 , 0.017668 , 0.02018 , 0.017386 , 0.022849 , 0.015671 , 0.019249 , 0.016489 , 0.019074 , 0.018188 , 0.015913 , 0.018487 , 0.010682 , 0.015135 , 0.010846 , 0.010174 , 0.008476 , 0.019469 , 0.01417 , 0.013306 , 0.01891 , 0.015992 , 0.015586 , 0.022087 , 0.018882 , 0.016117 , 0.015631 , 0.025061 , 0.016213 , 0.01281 , 0.038853 , 0.042261 , 0.014017 , 0.016088 , 0.016856 , 0.016675 , 0.018842 
 398 , 0.013161 , 0.004523 , 0.008019 , 0.005574 , 0.018116 , 0.020508 , 0.017625 , 0.0231 , 0.015892 , 0.019551 , 0.016756 , 0.019423 , 0.018477 , 0.0163 , 0.018845 , 0.011019 , 0.015472 , 0.0111 , 0.010482 , 0.008696 , 0.019779 , 0.01441 , 0.013557 , 0.019166 , 0.016271 , 0.015927 , 0.022434 , 0.019236 , 0.01637 , 0.016038 , 0.025399 , 0.016563 , 0.013184 , 0.039073 , 0.042604 , 0.014375 , 0.016487 , 0.017199 , 0.017053 , 0.019143 
 399 , 0.013474 , 0.004777 , 0.008361 , 0.005864 , 0.018516 , 0.020802 , 0.017837 , 0.023323 , 0.016097 , 0.019824 , 0.016991 , 0.019728 , 0.018744 , 0.016637 , 0.019152 , 0.011319 , 0.015779 , 0.011331 , 0.010749 , 0.008895 , 0.020046 , 0.01462 , 0.01378 , 0.019392 , 0.016517 , 0.016211 , 0.022735 , 0.019536 , 0.016589 , 0.016361 , 0.025706 , 0.016883 , 0.013492 , 0.0393 , 0.042919 , 0.01468 , 0.016835 , 0.017513 , 0.017381 , 0.019428 
 400 , 0.013846 , 0.005022 , 0.008615 , 0.006132 , 0.018911 , 0.021161 , 0.018028 , 0.02354 , 0.016323 , 0.020125 , 0.017194 , 0.01999 , 0.01904 , 0.016893 , 0.019383 , 0.011595 , 0.01609 , 0.011645 , 0.010933 , 0.009192 , 0.020254 , 0.014796 , 0.013975 , 0.019579 , 0.016722 , 0.016366 , 0.022976 , 0.019708 , 0.016722 , 0.016458 , 0.026018 , 0.017243 , 0.01365 , 0.039686 , 0.043224 , 0.014937 , 0.017157 , 0.017905 , 0.017703 , 0.0198 
 401 , 0.014173 , 0.005234 , 0.008838 , 0.006371 , 0.019263 , 0.021475 , 0.018195 , 0.023729 , 0.016528 , 0.020388 , 0.017377 , 0.020219 , 0.019307 , 0.017121 , 0.019588 , 0.011843 , 0.016365 , 0.011918 , 0.0111 , 0.009451 , 0.020431 , 0.014953 , 0.014141 , 0.019751 , 0.016902 , 0.016509 , 0.023192 , 0.019857 , 0.016846 , 0.01654 , 0.026297 , 0.017558 , 0.013785 , 0.040032 , 0.043493 , 0.015166 , 0.017439 , 0.018252 , 0.017977 , 0.020132 
 402 , 0.01446 , 0.005421 , 0.009032 , 0.006582 , 0.019569 , 0.021753 , 0.018344 , 0.023898 , 0.016707 , 0.020617 , 0.017532 , 0.020426 , 0.019538 , 0.017316 , 0.019772 , 0.012054 , 0.016605 , 0.012155 , 0.011248 , 0.00968 , 0.020591 , 0.015094 , 0.014295 , 0.019906 , 0.017062 , 0.01663 , 0.023384 , 0.019988 , 0.016954 , 0.016618 , 0.026545 , 0.017836 , 0.013914 , 0.040332 , 0.043734 , 0.015367 , 0.01769 , 0.01856 , 0.018224 , 0.02042 
 403 , 0.014725 , 0.00557 , 0.009232 , 0.006705 , 0.019869 , 0.021997 , 0.018419 , 0.02395 , 0.016872 , 0.020772 , 0.017671 , 0.020592 , 0.019741 , 0.017433 , 0.01996 , 0.012217 , 0.01682 , 0.012333 , 0.011437 , 0.009857 , 0.02072 , 0.015189 , 0.014396 , 0.020031 , 0.017155 , 0.016678 , 0.023493 , 0.020108 , 0.017104 , 0.01671 , 0.026748 , 0.018109 , 0.014145 , 0.04048 , 0.043936 , 0.015576 , 0.017974 , 0.018806 , 0.018509 , 0.020656 
 404 , 0.01497 , 0.005708 , 0.009425 , 0.006799 , 0.020156 , 0.022213 , 0.018458 , 0.023957 , 0.017027 , 0.020894 , 0.017798 , 0.020744 , 0.019921 , 0.017511 , 0.020136 , 0.012357 , 0.017014 , 0.012481 , 0.011626 , 0.010013 , 0.020835 , 0.015264 , 0.01448 , 0.020149 , 0.01721 , 0.016707 , 0.023565 , 0.020215 , 0.017256 , 0.016805 , 0.026922 , 0.018373 , 0.014402 , 0.040566 , 0.044113 , 0.01578 , 0.018262 , 0.019019 , 0.018791 , 0.020861 
 405 , 0.015203 , 0.005837 , 0.009604 , 0.006888 , 0.020419 , 0.022415 , 0.018495 , 0.023975 , 0.017173 , 0.021007 , 0.017913 , 0.020881 , 0.020095 , 0.017583 , 0.020306 , 0.012486 , 0.017199 , 0.012619 , 0.011799 , 0.01016 , 0.020941 , 0.015335 , 0.014555 , 0.020253 , 0.017272 , 0.01673 , 0.023638 , 0.020319 , 0.017398 , 0.016889 , 0.027095 , 0.018614 , 0.014641 , 0.040652 , 0.044281 , 0.01597 , 0.018528 , 0.019222 , 0.01905 , 0.021053 
 406 , 0.015437 , 0.005972 , 0.009799 , 0.007027 , 0.020687 , 0.022617 , 0.018569 , 0.024033 , 0.017287 , 0.021154 , 0.018048 , 0.021027 , 0.020239 , 0.017701 , 0.020466 , 0.012631 , 0.017407 , 0.012778 , 0.011983 , 0.01032 , 0.021094 , 0.01543 , 0.014662 , 0.020379 , 0.01734 , 0.016813 , 0.023753 , 0.020413 , 0.017534 , 0.01702 , 0.027253 , 0.01889 , 0.014855 , 0.040772 , 0.04448 , 0.016165 , 0.01881 , 0.019438 , 0.019324 , 0.021275 
 407 , 0.01569 , 0.006112 , 0.010036 , 0.007263 , 0.020988 , 0.022839 , 0.018699 , 0.024165 , 0.01736 , 0.021351 , 0.018214 , 0.021196 , 0.020362 , 0.017891 , 0.020617 , 0.012803 , 0.017649 , 0.012971 , 0.012183 , 0.010494 , 0.021324 , 0.015556 , 0.014808 , 0.020516 , 0.01742 , 0.016976 , 0.023943 , 0.020496 , 0.017676 , 0.017232 , 0.027409 , 0.019217 , 0.015058 , 0.040959 , 0.044742 , 0.016377 , 0.019137 , 0.019682 , 0.019621 , 0.021567 
 408 , 0.015925 , 0.006244 , 0.010258 , 0.007478 , 0.021261 , 0.023051 , 0.018827 , 0.024285 , 0.017431 , 0.021539 , 0.018373 , 0.021356 , 0.020475 , 0.018075 , 0.020759 , 0.012963 , 0.017878 , 0.013153 , 0.012373 , 0.010664 , 0.021532 , 0.015675 , 0.014949 , 0.020651 , 0.017505 , 0.017132 , 0.024122 , 0.020576 , 0.017803 , 0.017424 , 0.027553 , 0.019532 , 0.015241 , 0.041132 , 0.04499 , 0.016576 , 0.019444 , 0.019912 , 0.019898 , 0.021837 
 409 , 0.016149 , 0.006368 , 0.01047 , 0.007686 , 0.021521 , 0.023248 , 0.018941 , 0.024401 , 0.017494 , 0.021712 , 0.018525 , 0.021507 , 0.020579 , 0.018245 , 0.020893 , 0.013112 , 0.018095 , 0.013323 , 0.012545 , 0.010825 , 0.021733 , 0.015787 , 0.015084 , 0.020777 , 0.017583 , 0.017282 , 0.024292 , 0.020654 , 0.017924 , 0.01761 , 0.027691 , 0.019828 , 0.015419 , 0.041295 , 0.045219 , 0.016764 , 0.019733 , 0.020129 , 0.020156 , 0.022094 
 410 , 0.016496 , 0.006537 , 0.010644 , 0.007817 , 0.021814 , 0.023553 , 0.019063 , 0.024497 , 0.017673 , 0.021937 , 0.018714 , 0.021759 , 0.020781 , 0.018426 , 0.021082 , 0.01332 , 0.018344 , 0.013607 , 0.012807 , 0.011075 , 0.021903 , 0.015914 , 0.015209 , 0.020979 , 0.017694 , 0.017406 , 0.024422 , 0.020781 , 0.018084 , 0.017742 , 0.027968 , 0.020158 , 0.015681 , 0.04152 , 0.045463 , 0.01703 , 0.020028 , 0.020425 , 0.020493 , 0.022458 
