  time  ,:43:31 A,:43:16 A,:43:02 A,:42:45 A,:42:31 A,:41:06 A,:40:54 A,:40:39 A,:40:24 A,:40:08 A,:39:34 A,:39:21 A,:39:07 A,:38:54 A,:38:42 A,:38:13 A,:37:54 A,:37:34 A,:37:23 A,:37:12 A,:36:37 A,:36:24 A,:36:09 A,:35:51 A,:35:32 A,:35:01 A,:34:50 A,:34:31 A,:34:16 A,:33:59 A,:33:23 A,:33:13 A,:32:57 A,:32:42 A,:32:25 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 747 , 0.351334 , 0.386736 , 0.323572 , 0.343989 , 0.308 , 0.329298 , 0.404454 , 0.38573 , 0.314891 , 0.388997 , 0.366738 , 0.324053 , 0.332734 , 0.393912 , 0.290744 , 0.288313 , 0.322059 , 0.386629 , 0.360336 , 0.326377 , 0.423143 , 0.357692 , 0.350854 , 0.376773 , 0.342911 , 0.397964 , 0.357781 , 0.370531 , 0.381857 , 0.264736 , 0.377983 , 0.347524 , 0.353507 , 0.321881 , 0.362624 
 748 , 0.352815 , 0.38848 , 0.325041 , 0.345612 , 0.309213 , 0.330634 , 0.406304 , 0.387487 , 0.316129 , 0.390726 , 0.368258 , 0.325408 , 0.334087 , 0.395683 , 0.292078 , 0.289698 , 0.323556 , 0.388507 , 0.362129 , 0.327869 , 0.425219 , 0.359185 , 0.352269 , 0.378665 , 0.34444 , 0.399683 , 0.359114 , 0.372222 , 0.38355 , 0.265799 , 0.37947 , 0.349048 , 0.355016 , 0.32318 , 0.364196 
 749 , 0.354251 , 0.390186 , 0.32647 , 0.347136 , 0.310351 , 0.331984 , 0.408148 , 0.389255 , 0.31735 , 0.392352 , 0.369699 , 0.326676 , 0.335349 , 0.397355 , 0.293346 , 0.29101 , 0.324967 , 0.390302 , 0.363837 , 0.32929 , 0.427194 , 0.360588 , 0.35358 , 0.380475 , 0.345883 , 0.401409 , 0.360436 , 0.373924 , 0.38521 , 0.266827 , 0.380914 , 0.350528 , 0.356498 , 0.324457 , 0.365734 
 750 , 0.355709 , 0.39193 , 0.327938 , 0.34869 , 0.31151 , 0.333354 , 0.410041 , 0.391062 , 0.318601 , 0.394016 , 0.371169 , 0.327974 , 0.336631 , 0.399056 , 0.294644 , 0.292343 , 0.326407 , 0.392136 , 0.365574 , 0.33074 , 0.429217 , 0.362011 , 0.35493 , 0.382324 , 0.347356 , 0.403175 , 0.361787 , 0.375655 , 0.386899 , 0.267876 , 0.382396 , 0.352047 , 0.358 , 0.325763 , 0.367293 
 751 , 0.357009 , 0.39347 , 0.329231 , 0.35001 , 0.312598 , 0.334573 , 0.411697 , 0.392647 , 0.319678 , 0.395444 , 0.372528 , 0.32914 , 0.337805 , 0.40056 , 0.295802 , 0.293512 , 0.327691 , 0.393697 , 0.36715 , 0.332046 , 0.430973 , 0.363329 , 0.356076 , 0.383991 , 0.348652 , 0.404698 , 0.363003 , 0.377164 , 0.388355 , 0.268857 , 0.383674 , 0.353315 , 0.359291 , 0.326913 , 0.368553 
 752 , 0.358071 , 0.394734 , 0.330313 , 0.351023 , 0.313444 , 0.335422 , 0.412925 , 0.393783 , 0.320438 , 0.396491 , 0.373589 , 0.330086 , 0.338783 , 0.401755 , 0.296757 , 0.294474 , 0.328764 , 0.39497 , 0.368489 , 0.333139 , 0.432403 , 0.36444 , 0.356966 , 0.385439 , 0.349727 , 0.405786 , 0.363896 , 0.3783 , 0.389552 , 0.269697 , 0.384678 , 0.354347 , 0.360345 , 0.327849 , 0.369522 
 753 , 0.359191 , 0.396075 , 0.331453 , 0.352102 , 0.314348 , 0.33632 , 0.414223 , 0.394988 , 0.321228 , 0.397607 , 0.37471 , 0.331099 , 0.33981 , 0.403028 , 0.297768 , 0.295493 , 0.329903 , 0.39632 , 0.369905 , 0.334299 , 0.433921 , 0.365618 , 0.357895 , 0.386974 , 0.35086 , 0.406944 , 0.364829 , 0.379496 , 0.390809 , 0.270592 , 0.385742 , 0.355429 , 0.361457 , 0.328842 , 0.37054 
 754 , 0.360279 , 0.397385 , 0.332569 , 0.352979 , 0.31527 , 0.337244 , 0.415416 , 0.396059 , 0.322076 , 0.398684 , 0.375804 , 0.332194 , 0.340784 , 0.404237 , 0.298729 , 0.296488 , 0.33095 , 0.397394 , 0.371203 , 0.335387 , 0.435287 , 0.366784 , 0.358971 , 0.388438 , 0.352064 , 0.407997 , 0.365787 , 0.380616 , 0.391887 , 0.271596 , 0.386764 , 0.356455 , 0.362548 , 0.329761 , 0.37155 
 755 , 0.361125 , 0.398438 , 0.333469 , 0.353405 , 0.316119 , 0.338105 , 0.416306 , 0.396767 , 0.322897 , 0.399583 , 0.376757 , 0.333229 , 0.341447 , 0.405105 , 0.299406 , 0.297245 , 0.331623 , 0.397774 , 0.37203 , 0.336166 , 0.436131 , 0.367718 , 0.360081 , 0.389528 , 0.353156 , 0.408799 , 0.366646 , 0.381485 , 0.392455 , 0.272683 , 0.387496 , 0.357219 , 0.363433 , 0.330431 , 0.372381 
 756 , 0.361996 , 0.399514 , 0.33439 , 0.353817 , 0.317004 , 0.339008 , 0.417225 , 0.397502 , 0.323754 , 0.400543 , 0.377769 , 0.334298 , 0.342078 , 0.405968 , 0.300062 , 0.298022 , 0.332285 , 0.398086 , 0.372836 , 0.33695 , 0.436958 , 0.368672 , 0.361226 , 0.390621 , 0.35429 , 0.409649 , 0.367569 , 0.382396 , 0.393014 , 0.273829 , 0.388229 , 0.357999 , 0.364351 , 0.331126 , 0.373244 
 757 , 0.362953 , 0.400699 , 0.3354 , 0.354259 , 0.317994 , 0.340008 , 0.418227 , 0.398288 , 0.324696 , 0.401583 , 0.378871 , 0.335475 , 0.342773 , 0.406898 , 0.300782 , 0.298865 , 0.332999 , 0.39839 , 0.373723 , 0.337811 , 0.437858 , 0.369711 , 0.362497 , 0.391819 , 0.355534 , 0.410566 , 0.368585 , 0.383395 , 0.393606 , 0.27511 , 0.389045 , 0.358848 , 0.365364 , 0.331891 , 0.374179 
 758 , 0.363839 , 0.401817 , 0.336345 , 0.354516 , 0.31902 , 0.340983 , 0.418984 , 0.398833 , 0.325619 , 0.402495 , 0.3799 , 0.336699 , 0.343363 , 0.407728 , 0.301435 , 0.299641 , 0.333594 , 0.398294 , 0.374426 , 0.338641 , 0.438484 , 0.370726 , 0.363895 , 0.392829 , 0.356738 , 0.411288 , 0.369564 , 0.384231 , 0.393926 , 0.276441 , 0.389808 , 0.359554 , 0.366265 , 0.332516 , 0.3749 
 759 , 0.364861 , 0.403135 , 0.337413 , 0.354857 , 0.320195 , 0.342121 , 0.419867 , 0.399485 , 0.326698 , 0.403547 , 0.381069 , 0.338153 , 0.344104 , 0.408768 , 0.302255 , 0.300571 , 0.334344 , 0.398287 , 0.375313 , 0.33965 , 0.439304 , 0.371945 , 0.365516 , 0.394058 , 0.35817 , 0.412119 , 0.370672 , 0.385205 , 0.394357 , 0.277934 , 0.390717 , 0.360387 , 0.367284 , 0.33323 , 0.375735 
 760 , 0.366005 , 0.404605 , 0.338606 , 0.355228 , 0.321502 , 0.343386 , 0.42086 , 0.400221 , 0.327895 , 0.404728 , 0.382382 , 0.339765 , 0.344942 , 0.409914 , 0.303173 , 0.301608 , 0.335183 , 0.398298 , 0.37631 , 0.340774 , 0.440226 , 0.373312 , 0.367325 , 0.395431 , 0.359754 , 0.413044 , 0.371907 , 0.386286 , 0.394828 , 0.279602 , 0.391735 , 0.36131 , 0.368438 , 0.334042 , 0.376669 
 761 , 0.366683 , 0.405594 , 0.339341 , 0.355734 , 0.322247 , 0.344046 , 0.421549 , 0.400835 , 0.328456 , 0.405403 , 0.383084 , 0.340563 , 0.345459 , 0.410627 , 0.30374 , 0.302308 , 0.33584 , 0.398665 , 0.377013 , 0.341557 , 0.440922 , 0.374022 , 0.368096 , 0.39634 , 0.360529 , 0.413663 , 0.372436 , 0.386749 , 0.395392 , 0.2804 , 0.392283 , 0.361924 , 0.369154 , 0.33461 , 0.377286 
 762 , 0.367818 , 0.407055 , 0.340535 , 0.356934 , 0.323376 , 0.34508 , 0.422897 , 0.402107 , 0.329385 , 0.406607 , 0.384235 , 0.341705 , 0.346525 , 0.411967 , 0.304736 , 0.303428 , 0.337031 , 0.399921 , 0.37829 , 0.342849 , 0.442324 , 0.375181 , 0.369181 , 0.397781 , 0.361626 , 0.414876 , 0.37337 , 0.387665 , 0.396601 , 0.281331 , 0.393336 , 0.363071 , 0.370297 , 0.335614 , 0.378446 
 763 , 0.368942 , 0.408507 , 0.341727 , 0.358124 , 0.324514 , 0.346113 , 0.424243 , 0.403369 , 0.330304 , 0.40781 , 0.385385 , 0.342837 , 0.347581 , 0.413315 , 0.305731 , 0.304557 , 0.338213 , 0.401167 , 0.379558 , 0.344131 , 0.443732 , 0.376338 , 0.370272 , 0.399212 , 0.362721 , 0.416086 , 0.374301 , 0.388569 , 0.397818 , 0.28226 , 0.394386 , 0.364207 , 0.371438 , 0.336626 , 0.379595 
 764 , 0.369664 , 0.409454 , 0.342552 , 0.359244 , 0.325165 , 0.346709 , 0.425233 , 0.404339 , 0.330804 , 0.40856 , 0.38612 , 0.343357 , 0.348363 , 0.414208 , 0.306422 , 0.305319 , 0.339163 , 0.402451 , 0.380599 , 0.34511 , 0.444789 , 0.377038 , 0.370721 , 0.400164 , 0.363202 , 0.416919 , 0.374815 , 0.389103 , 0.39889 , 0.282582 , 0.395121 , 0.365064 , 0.372185 , 0.337392 , 0.380472 
 765 , 0.370299 , 0.410255 , 0.34331 , 0.360702 , 0.325607 , 0.347146 , 0.426228 , 0.405394 , 0.331163 , 0.409211 , 0.386807 , 0.343525 , 0.349197 , 0.415026 , 0.307109 , 0.306012 , 0.340189 , 0.404244 , 0.381813 , 0.346111 , 0.44593 , 0.377639 , 0.370825 , 0.400944 , 0.363351 , 0.417738 , 0.375195 , 0.389581 , 0.400203 , 0.282449 , 0.395922 , 0.365955 , 0.372832 , 0.338236 , 0.38142 
 766 , 0.371068 , 0.411199 , 0.344168 , 0.362238 , 0.326161 , 0.347725 , 0.427347 , 0.406557 , 0.331648 , 0.410007 , 0.387634 , 0.343848 , 0.350144 , 0.415974 , 0.307888 , 0.306803 , 0.341296 , 0.406086 , 0.383117 , 0.347201 , 0.447186 , 0.378386 , 0.371103 , 0.401853 , 0.36366 , 0.418686 , 0.375709 , 0.390186 , 0.401586 , 0.282456 , 0.396864 , 0.366924 , 0.373593 , 0.339162 , 0.382468 
 767 , 0.371782 , 0.412065 , 0.344959 , 0.363654 , 0.32669 , 0.34826 , 0.428373 , 0.407619 , 0.332102 , 0.410751 , 0.388401 , 0.344152 , 0.35101 , 0.416865 , 0.308607 , 0.307533 , 0.342306 , 0.40777 , 0.384319 , 0.348207 , 0.448328 , 0.379066 , 0.371374 , 0.402677 , 0.363956 , 0.419553 , 0.376183 , 0.390734 , 0.402863 , 0.282476 , 0.397726 , 0.367833 , 0.374302 , 0.340017 , 0.383432 
 768 , 0.372433 , 0.412812 , 0.345626 , 0.36479 , 0.327145 , 0.34875 , 0.429127 , 0.408418 , 0.332533 , 0.411401 , 0.388979 , 0.344436 , 0.351662 , 0.417614 , 0.30917 , 0.308175 , 0.343051 , 0.409013 , 0.385224 , 0.348981 , 0.449144 , 0.379605 , 0.37166 , 0.403243 , 0.364186 , 0.420206 , 0.376569 , 0.391153 , 0.403909 , 0.282593 , 0.398459 , 0.368625 , 0.374918 , 0.340699 , 0.384283 
 769 , 0.372991 , 0.413445 , 0.346199 , 0.365767 , 0.327526 , 0.349148 , 0.429772 , 0.40908 , 0.332874 , 0.411958 , 0.389451 , 0.344623 , 0.352229 , 0.418262 , 0.309659 , 0.308729 , 0.343711 , 0.410125 , 0.386016 , 0.349661 , 0.449853 , 0.380066 , 0.371885 , 0.403724 , 0.36435 , 0.42075 , 0.376896 , 0.391496 , 0.404848 , 0.282672 , 0.399093 , 0.369335 , 0.375435 , 0.341303 , 0.385051 
 770 , 0.37352 , 0.414054 , 0.346748 , 0.366684 , 0.32789 , 0.34953 , 0.430385 , 0.409717 , 0.333198 , 0.412499 , 0.389905 , 0.344805 , 0.352772 , 0.418867 , 0.310118 , 0.309253 , 0.344337 , 0.411174 , 0.38676 , 0.350299 , 0.450524 , 0.380498 , 0.372089 , 0.404179 , 0.364511 , 0.42127 , 0.377203 , 0.391822 , 0.405724 , 0.282737 , 0.399692 , 0.370005 , 0.375923 , 0.341863 , 0.385771 
 771 , 0.374219 , 0.414862 , 0.347454 , 0.367512 , 0.328485 , 0.350178 , 0.431107 , 0.41037 , 0.333772 , 0.413201 , 0.390589 , 0.345346 , 0.353419 , 0.419676 , 0.310678 , 0.309954 , 0.345069 , 0.412067 , 0.387516 , 0.351106 , 0.451236 , 0.381149 , 0.372674 , 0.404788 , 0.365056 , 0.42189 , 0.377737 , 0.392259 , 0.406548 , 0.283028 , 0.400457 , 0.370789 , 0.376559 , 0.342542 , 0.386614 
 772 , 0.37473 , 0.415438 , 0.347981 , 0.368085 , 0.328914 , 0.350661 , 0.431567 , 0.410776 , 0.334201 , 0.413625 , 0.391065 , 0.345776 , 0.353858 , 0.420252 , 0.311043 , 0.310489 , 0.345588 , 0.412634 , 0.388028 , 0.351733 , 0.451671 , 0.381571 , 0.373105 , 0.405167 , 0.365486 , 0.422279 , 0.378097 , 0.392476 , 0.407087 , 0.283213 , 0.401014 , 0.371399 , 0.377007 , 0.343043 , 0.387251 
 773 , 0.37523 , 0.416012 , 0.348498 , 0.368639 , 0.329322 , 0.351142 , 0.432026 , 0.41118 , 0.334619 , 0.414038 , 0.39153 , 0.346194 , 0.354286 , 0.420817 , 0.311397 , 0.311004 , 0.346096 , 0.413189 , 0.388538 , 0.352348 , 0.452095 , 0.381992 , 0.373525 , 0.405544 , 0.365897 , 0.422657 , 0.378446 , 0.392692 , 0.407616 , 0.283397 , 0.401561 , 0.371988 , 0.377445 , 0.343533 , 0.387869 
 774 , 0.375793 , 0.41667 , 0.349104 , 0.369228 , 0.329814 , 0.35169 , 0.432547 , 0.411633 , 0.335113 , 0.414542 , 0.392074 , 0.346706 , 0.354788 , 0.421448 , 0.311827 , 0.311594 , 0.34667 , 0.413779 , 0.38911 , 0.353037 , 0.4526 , 0.382519 , 0.374078 , 0.406038 , 0.366399 , 0.423118 , 0.378891 , 0.39299 , 0.408166 , 0.283755 , 0.402158 , 0.372632 , 0.377957 , 0.344075 , 0.388545 
 775 , 0.376324 , 0.417388 , 0.349714 , 0.369863 , 0.330385 , 0.352274 , 0.433086 , 0.41209 , 0.335657 , 0.415136 , 0.392698 , 0.347317 , 0.355382 , 0.422137 , 0.312327 , 0.312255 , 0.347308 , 0.414388 , 0.389724 , 0.353787 , 0.453136 , 0.383155 , 0.374738 , 0.406656 , 0.36698 , 0.42366 , 0.379397 , 0.393328 , 0.408702 , 0.284248 , 0.402727 , 0.37327 , 0.378487 , 0.344614 , 0.38921 
 776 , 0.376825 , 0.418078 , 0.350316 , 0.370487 , 0.330947 , 0.35285 , 0.433587 , 0.412523 , 0.336195 , 0.415724 , 0.393326 , 0.347926 , 0.355969 , 0.422821 , 0.312814 , 0.312905 , 0.347935 , 0.415003 , 0.390342 , 0.354527 , 0.453659 , 0.383787 , 0.375401 , 0.407276 , 0.367547 , 0.424191 , 0.379891 , 0.393642 , 0.409223 , 0.284718 , 0.403272 , 0.373877 , 0.37899 , 0.345122 , 0.389855 
 777 , 0.377338 , 0.418778 , 0.350916 , 0.371126 , 0.331528 , 0.353426 , 0.434094 , 0.412972 , 0.336747 , 0.416322 , 0.393954 , 0.348541 , 0.35656 , 0.42351 , 0.313323 , 0.313567 , 0.348577 , 0.415627 , 0.390983 , 0.355286 , 0.454213 , 0.384436 , 0.376065 , 0.407924 , 0.368128 , 0.424747 , 0.380391 , 0.393963 , 0.409748 , 0.285194 , 0.403815 , 0.374485 , 0.379506 , 0.345651 , 0.390486 
 778 , 0.377974 , 0.419541 , 0.35159 , 0.371748 , 0.332203 , 0.354028 , 0.434604 , 0.413522 , 0.337278 , 0.416885 , 0.394615 , 0.349161 , 0.357173 , 0.424217 , 0.313885 , 0.314193 , 0.349233 , 0.416241 , 0.391715 , 0.356058 , 0.454844 , 0.38508 , 0.376706 , 0.408646 , 0.36872 , 0.42535 , 0.380875 , 0.394307 , 0.410332 , 0.285724 , 0.404386 , 0.37511 , 0.380114 , 0.346233 , 0.391108 
 779 , 0.378623 , 0.420315 , 0.352294 , 0.372288 , 0.332808 , 0.354632 , 0.435124 , 0.41407 , 0.337756 , 0.417378 , 0.395191 , 0.349711 , 0.357714 , 0.424828 , 0.314382 , 0.314753 , 0.349829 , 0.416771 , 0.392363 , 0.356753 , 0.455381 , 0.385638 , 0.377264 , 0.409257 , 0.369215 , 0.425871 , 0.381297 , 0.394665 , 0.410907 , 0.286285 , 0.40497 , 0.375714 , 0.380753 , 0.34682 , 0.391756 
 780 , 0.379272 , 0.421098 , 0.352998 , 0.372837 , 0.333422 , 0.355236 , 0.435653 , 0.414627 , 0.338243 , 0.417871 , 0.395766 , 0.35027 , 0.358263 , 0.425439 , 0.314888 , 0.315323 , 0.350424 , 0.417309 , 0.39302 , 0.357457 , 0.455927 , 0.386214 , 0.37784 , 0.409887 , 0.369719 , 0.426409 , 0.381719 , 0.395014 , 0.4115 , 0.286846 , 0.405555 , 0.376326 , 0.381392 , 0.347415 , 0.392413 
 781 , 0.379879 , 0.421896 , 0.353731 , 0.373399 , 0.334045 , 0.355857 , 0.436301 , 0.415243 , 0.338734 , 0.418406 , 0.396384 , 0.350922 , 0.358829 , 0.426013 , 0.315431 , 0.315949 , 0.351077 , 0.41786 , 0.393757 , 0.358239 , 0.456551 , 0.386841 , 0.378434 , 0.410589 , 0.370308 , 0.426949 , 0.382178 , 0.395439 , 0.41208 , 0.287502 , 0.406145 , 0.376952 , 0.38206 , 0.347996 , 0.393048 
 782 , 0.380353 , 0.422529 , 0.354303 , 0.373898 , 0.334591 , 0.356392 , 0.43683 , 0.415692 , 0.339167 , 0.418825 , 0.396924 , 0.351498 , 0.359306 , 0.426497 , 0.315914 , 0.316513 , 0.35167 , 0.418289 , 0.394436 , 0.35897 , 0.457096 , 0.387408 , 0.378964 , 0.411243 , 0.370865 , 0.427432 , 0.382596 , 0.395753 , 0.41255 , 0.288066 , 0.406603 , 0.377466 , 0.382596 , 0.348483 , 0.393501 
 783 , 0.380829 , 0.42318 , 0.354886 , 0.374407 , 0.335148 , 0.356936 , 0.437358 , 0.416159 , 0.339611 , 0.419253 , 0.397474 , 0.352083 , 0.359793 , 0.426981 , 0.316399 , 0.317088 , 0.352274 , 0.418717 , 0.395133 , 0.359721 , 0.457658 , 0.387986 , 0.379504 , 0.411914 , 0.37144 , 0.427924 , 0.383024 , 0.396068 , 0.41303 , 0.288642 , 0.407061 , 0.37799 , 0.383151 , 0.348981 , 0.393972 
 784 , 0.381302 , 0.423828 , 0.355481 , 0.374933 , 0.33572 , 0.357477 , 0.437945 , 0.416633 , 0.340047 , 0.419681 , 0.398051 , 0.352686 , 0.360289 , 0.427538 , 0.316875 , 0.317664 , 0.352877 , 0.419155 , 0.395828 , 0.360462 , 0.458223 , 0.388579 , 0.380059 , 0.412595 , 0.372012 , 0.428418 , 0.38348 , 0.3964 , 0.413512 , 0.289239 , 0.407532 , 0.378517 , 0.383716 , 0.349483 , 0.39444 
 785 , 0.381703 , 0.424425 , 0.356084 , 0.375437 , 0.336315 , 0.357943 , 0.438544 , 0.417079 , 0.34045 , 0.420099 , 0.398634 , 0.353282 , 0.360782 , 0.428134 , 0.317326 , 0.318223 , 0.353455 , 0.4196 , 0.396503 , 0.361181 , 0.458785 , 0.389166 , 0.380597 , 0.413289 , 0.372535 , 0.428877 , 0.383925 , 0.396702 , 0.413951 , 0.28983 , 0.407974 , 0.379028 , 0.384288 , 0.349963 , 0.394861 
 786 , 0.382085 , 0.425039 , 0.356713 , 0.375962 , 0.336921 , 0.358389 , 0.439143 , 0.417539 , 0.340852 , 0.420538 , 0.399224 , 0.353887 , 0.361288 , 0.428735 , 0.31779 , 0.318786 , 0.354041 , 0.420067 , 0.397194 , 0.361913 , 0.459361 , 0.389758 , 0.381134 , 0.413998 , 0.373063 , 0.429333 , 0.384368 , 0.396995 , 0.414387 , 0.290443 , 0.408418 , 0.379558 , 0.384875 , 0.350463 , 0.395274 
 787 , 0.382478 , 0.425649 , 0.357337 , 0.376462 , 0.337525 , 0.358839 , 0.439717 , 0.417987 , 0.341252 , 0.420963 , 0.399803 , 0.354479 , 0.361788 , 0.429313 , 0.318255 , 0.319341 , 0.354623 , 0.420529 , 0.397885 , 0.362639 , 0.459927 , 0.390349 , 0.381673 , 0.414703 , 0.373576 , 0.429793 , 0.384803 , 0.397279 , 0.41482 , 0.291043 , 0.40884 , 0.380072 , 0.385446 , 0.35095 , 0.395687 
 788 , 0.382901 , 0.426199 , 0.357869 , 0.37683 , 0.338022 , 0.359215 , 0.440057 , 0.418367 , 0.34159 , 0.421294 , 0.400237 , 0.354978 , 0.362214 , 0.429822 , 0.318699 , 0.319819 , 0.355132 , 0.420879 , 0.398493 , 0.363271 , 0.460392 , 0.39086 , 0.382133 , 0.415242 , 0.374003 , 0.430165 , 0.385123 , 0.39749 , 0.41516 , 0.291526 , 0.409171 , 0.380471 , 0.385918 , 0.351346 , 0.39609 
 789 , 0.383386 , 0.426737 , 0.358362 , 0.37715 , 0.338482 , 0.359599 , 0.440382 , 0.418724 , 0.341894 , 0.421567 , 0.400622 , 0.355448 , 0.362595 , 0.430356 , 0.319171 , 0.32029 , 0.355628 , 0.421197 , 0.399088 , 0.363876 , 0.46083 , 0.391345 , 0.382592 , 0.415737 , 0.374407 , 0.430501 , 0.385416 , 0.397671 , 0.415457 , 0.291982 , 0.409484 , 0.380859 , 0.386373 , 0.351712 , 0.396561 
 790 , 0.383893 , 0.427287 , 0.358861 , 0.377484 , 0.338949 , 0.359978 , 0.440709 , 0.419093 , 0.342212 , 0.421851 , 0.401029 , 0.35594 , 0.362989 , 0.43091 , 0.319649 , 0.320767 , 0.356129 , 0.421527 , 0.399686 , 0.364495 , 0.461279 , 0.391843 , 0.383055 , 0.416245 , 0.374834 , 0.430847 , 0.385723 , 0.397847 , 0.415758 , 0.292454 , 0.409808 , 0.381252 , 0.38684 , 0.352082 , 0.397053 
 791 , 0.384236 , 0.427739 , 0.35928 , 0.3778 , 0.339331 , 0.360296 , 0.440991 , 0.419361 , 0.342415 , 0.422067 , 0.401363 , 0.356349 , 0.36329 , 0.431335 , 0.320002 , 0.321135 , 0.356574 , 0.421842 , 0.40023 , 0.365025 , 0.461722 , 0.392211 , 0.383373 , 0.416664 , 0.375165 , 0.431147 , 0.385954 , 0.397955 , 0.416034 , 0.292843 , 0.410074 , 0.381566 , 0.387203 , 0.352358 , 0.397443 
 792 , 0.384575 , 0.428255 , 0.359804 , 0.378228 , 0.339819 , 0.360693 , 0.441354 , 0.419716 , 0.342692 , 0.422392 , 0.401841 , 0.356841 , 0.363683 , 0.431702 , 0.320309 , 0.321548 , 0.35712 , 0.422266 , 0.400889 , 0.365676 , 0.462291 , 0.392665 , 0.383785 , 0.417229 , 0.375588 , 0.431568 , 0.386299 , 0.398168 , 0.416439 , 0.293302 , 0.410469 , 0.381981 , 0.387646 , 0.352729 , 0.397872 
 793 , 0.384927 , 0.42879 , 0.360324 , 0.37866 , 0.340311 , 0.361104 , 0.441737 , 0.420075 , 0.342983 , 0.42272 , 0.402322 , 0.357338 , 0.36409 , 0.432071 , 0.320622 , 0.321967 , 0.35767 , 0.422711 , 0.401559 , 0.366331 , 0.46287 , 0.393131 , 0.384201 , 0.417797 , 0.376024 , 0.431991 , 0.386649 , 0.398376 , 0.416847 , 0.293777 , 0.410866 , 0.382399 , 0.388092 , 0.353106 , 0.398305 
 794 , 0.385327 , 0.429348 , 0.360869 , 0.379125 , 0.340832 , 0.361522 , 0.442137 , 0.420462 , 0.343319 , 0.423084 , 0.40285 , 0.357844 , 0.36452 , 0.432454 , 0.320955 , 0.322441 , 0.358256 , 0.423174 , 0.402268 , 0.367026 , 0.4634 , 0.393623 , 0.384638 , 0.418386 , 0.376459 , 0.432427 , 0.387001 , 0.398581 , 0.417303 , 0.294269 , 0.411289 , 0.382821 , 0.388585 , 0.353531 , 0.398742 
 795 , 0.385756 , 0.429954 , 0.361394 , 0.379605 , 0.341333 , 0.361922 , 0.44256 , 0.420889 , 0.343685 , 0.423464 , 0.403367 , 0.358373 , 0.364952 , 0.432913 , 0.321353 , 0.322962 , 0.358847 , 0.423607 , 0.402974 , 0.367724 , 0.463872 , 0.394132 , 0.385049 , 0.418958 , 0.376878 , 0.432842 , 0.387329 , 0.398763 , 0.417796 , 0.294757 , 0.411699 , 0.383235 , 0.389072 , 0.353965 , 0.399147 
 796 , 0.386173 , 0.430573 , 0.361936 , 0.380089 , 0.341836 , 0.362329 , 0.442982 , 0.421327 , 0.344051 , 0.423837 , 0.403898 , 0.358908 , 0.365376 , 0.433405 , 0.32178 , 0.323486 , 0.359444 , 0.424043 , 0.403692 , 0.368422 , 0.464351 , 0.394642 , 0.385459 , 0.419522 , 0.377293 , 0.433253 , 0.387665 , 0.398939 , 0.41829 , 0.295256 , 0.412108 , 0.383663 , 0.389568 , 0.354414 , 0.399556 
 797 , 0.386588 , 0.431178 , 0.362468 , 0.380571 , 0.342329 , 0.362727 , 0.44339 , 0.42176 , 0.344409 , 0.424215 , 0.404415 , 0.359433 , 0.365797 , 0.433892 , 0.322199 , 0.324002 , 0.360031 , 0.424474 , 0.404388 , 0.369109 , 0.464824 , 0.39514 , 0.385865 , 0.420091 , 0.377706 , 0.433651 , 0.387999 , 0.399122 , 0.418761 , 0.295739 , 0.412503 , 0.384107 , 0.390043 , 0.354844 , 0.39997 
 798 , 0.386956 , 0.431699 , 0.362973 , 0.381031 , 0.342801 , 0.363098 , 0.443789 , 0.422153 , 0.344728 , 0.424562 , 0.404889 , 0.359895 , 0.366203 , 0.434367 , 0.32261 , 0.32452 , 0.360556 , 0.424946 , 0.405023 , 0.369781 , 0.4653 , 0.395601 , 0.386269 , 0.420645 , 0.378096 , 0.434028 , 0.388348 , 0.399304 , 0.419164 , 0.296166 , 0.412865 , 0.384565 , 0.390444 , 0.355256 , 0.400374 
 799 , 0.387335 , 0.432205 , 0.363508 , 0.381501 , 0.343303 , 0.363499 , 0.444212 , 0.422535 , 0.345079 , 0.424934 , 0.405381 , 0.360368 , 0.366639 , 0.434863 , 0.323036 , 0.325052 , 0.3611 , 0.425479 , 0.405675 , 0.370502 , 0.465826 , 0.396086 , 0.38671 , 0.42125 , 0.378512 , 0.434453 , 0.388735 , 0.399502 , 0.419591 , 0.296614 , 0.413249 , 0.385051 , 0.390876 , 0.355685 , 0.400814 
 800 , 0.387731 , 0.432718 , 0.36406 , 0.381978 , 0.343814 , 0.363908 , 0.444642 , 0.422916 , 0.345437 , 0.425306 , 0.405899 , 0.360849 , 0.367084 , 0.435376 , 0.323479 , 0.325602 , 0.361661 , 0.426029 , 0.406353 , 0.371249 , 0.46636 , 0.396578 , 0.387169 , 0.421872 , 0.378937 , 0.434876 , 0.389122 , 0.3997 , 0.420017 , 0.29707 , 0.413649 , 0.385555 , 0.391316 , 0.35614 , 0.401261 
