JUL8MAT00029.spu,JUL8MAT00028.spu,JUL8MAT00027.spu,JUL8MAT00026.spu,
Wavelength,JUL8MAT00031.spu,JUL8MAT00032.spu,JUL8MAT00033.spu,JUL8MAT00034.spu,JUL8MAT00035.spu,JUL8MAT00036.spu,JUL8MAT00037.spu,JUL8MAT00038.spu,JUL8MAT00039.spu,JUL8MAT00040.spu,JUL8MAT00041.spu,JUL8MAT00042.spu,JUL8MAT00043.spu,JUL8MAT00044.spu,JUL8MAT00045.spu
  (nm),7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2
  time  ,3:09 PM",3:18 PM",3:27 PM",3:37 PM",3:44 PM",5:02 PM",5:14 PM",6:48 PM",6:56 PM",8:53 PM",9:33 PM",9:41 PM",9:50 PM",9:59 PM",0:07 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,
 792 , 0.437528 , 0.393383 , 0.305905 , 0.389604 , 0.30491 , 0.38579 , 0.385996 , 0.218221 , 0.376516 , 0.39057 , 0.309759 , 0.313229 , 0.297975 , 0.337037 , 0.33292 
 793 , 0.437856 , 0.393863 , 0.306473 , 0.390186 , 0.30522 , 0.3864 , 0.386417 , 0.218442 , 0.376854 , 0.391084 , 0.310156 , 0.31365 , 0.298243 , 0.337225 , 0.333508 
 794 , 0.438332 , 0.394401 , 0.306926 , 0.390615 , 0.30552 , 0.387052 , 0.386835 , 0.218589 , 0.37725 , 0.391559 , 0.310552 , 0.314086 , 0.298417 , 0.337488 , 0.333976 
 795 , 0.438924 , 0.394936 , 0.307343 , 0.390953 , 0.305884 , 0.387743 , 0.387233 , 0.218658 , 0.377786 , 0.391868 , 0.310931 , 0.314519 , 0.298554 , 0.337912 , 0.334313 
 796 , 0.439527 , 0.395474 , 0.307776 , 0.391305 , 0.306276 , 0.388446 , 0.387633 , 0.218727 , 0.378354 , 0.392147 , 0.311316 , 0.314965 , 0.298698 , 0.338374 , 0.334645 
 797 , 0.440064 , 0.396038 , 0.308227 , 0.391732 , 0.306673 , 0.389129 , 0.388046 , 0.218805 , 0.378901 , 0.39246 , 0.311667 , 0.315342 , 0.298916 , 0.338854 , 0.335001 
 798 , 0.440404 , 0.396581 , 0.308637 , 0.392334 , 0.307013 , 0.389631 , 0.388454 , 0.218908 , 0.379288 , 0.392925 , 0.311851 , 0.315496 , 0.299345 , 0.339322 , 0.335407 
 799 , 0.440803 , 0.397036 , 0.30898 , 0.392892 , 0.30729 , 0.390093 , 0.388869 , 0.218993 , 0.37961 , 0.393467 , 0.312015 , 0.315653 , 0.29979 , 0.339746 , 0.335832 
 800 , 0.44121 , 0.39751 , 0.30934 , 0.393464 , 0.307573 , 0.390569 , 0.389292 , 0.219086 , 0.379945 , 0.394023 , 0.312188 , 0.315809 , 0.300241 , 0.340182 , 0.336263 
 801 , 0.441736 , 0.397784 , 0.309633 , 0.39408 , 0.307695 , 0.391062 , 0.389764 , 0.219163 , 0.380347 , 0.394524 , 0.312541 , 0.316131 , 0.300545 , 0.340434 , 0.336649 
 802 , 0.442215 , 0.39827 , 0.310104 , 0.394719 , 0.307923 , 0.391642 , 0.390271 , 0.219288 , 0.380838 , 0.394968 , 0.313001 , 0.316495 , 0.300763 , 0.340694 , 0.337056 
 803 , 0.442703 , 0.398763 , 0.310588 , 0.395378 , 0.308153 , 0.392235 , 0.390792 , 0.219421 , 0.381347 , 0.395424 , 0.313481 , 0.316878 , 0.300981 , 0.340956 , 0.337466 
 804 , 0.443105 , 0.399203 , 0.311015 , 0.395748 , 0.308503 , 0.392683 , 0.39122 , 0.219557 , 0.381844 , 0.395707 , 0.3138 , 0.317203 , 0.301074 , 0.341182 , 0.337861 
 805 , 0.443547 , 0.399573 , 0.31141 , 0.396012 , 0.308849 , 0.393129 , 0.391679 , 0.219656 , 0.382294 , 0.39593 , 0.314053 , 0.317491 , 0.301194 , 0.341455 , 0.338244 
 806 , 0.444031 , 0.399954 , 0.311812 , 0.396301 , 0.309185 , 0.39361 , 0.392161 , 0.219746 , 0.382744 , 0.396172 , 0.314316 , 0.317787 , 0.301351 , 0.341763 , 0.33865 
 807 , 0.444383 , 0.400339 , 0.312246 , 0.396546 , 0.309513 , 0.394125 , 0.392587 , 0.219859 , 0.383098 , 0.396399 , 0.314573 , 0.31806 , 0.301561 , 0.342064 , 0.33896 
 808 , 0.444419 , 0.400765 , 0.312788 , 0.396706 , 0.309855 , 0.394643 , 0.39277 , 0.22004 , 0.383205 , 0.396611 , 0.31485 , 0.318323 , 0.301907 , 0.342313 , 0.339048 
 809 , 0.444492 , 0.401254 , 0.3134 , 0.396938 , 0.310243 , 0.395101 , 0.392908 , 0.220237 , 0.383313 , 0.396837 , 0.315177 , 0.318667 , 0.302301 , 0.342536 , 0.339171 
 810 , 0.444568 , 0.401767 , 0.314046 , 0.39718 , 0.310652 , 0.395587 , 0.393052 , 0.220444 , 0.383432 , 0.397079 , 0.315519 , 0.319026 , 0.302713 , 0.342771 , 0.3393 
 811 , 0.444551 , 0.402021 , 0.314404 , 0.397213 , 0.310925 , 0.395943 , 0.393213 , 0.22053 , 0.383411 , 0.397243 , 0.315601 , 0.31911 , 0.302896 , 0.343061 , 0.339336 
 812 , 0.444458 , 0.402341 , 0.314684 , 0.397108 , 0.311151 , 0.396333 , 0.393269 , 0.220652 , 0.383374 , 0.397451 , 0.315687 , 0.319094 , 0.303016 , 0.34336 , 0.339359 
 813 , 0.44436 , 0.402677 , 0.31498 , 0.396997 , 0.311387 , 0.396749 , 0.393337 , 0.220784 , 0.383333 , 0.397672 , 0.315776 , 0.319075 , 0.30315 , 0.343682 , 0.339377 
 814 , 0.444434 , 0.403258 , 0.315467 , 0.397236 , 0.311671 , 0.397146 , 0.393465 , 0.221065 , 0.383377 , 0.397994 , 0.316039 , 0.319263 , 0.30349 , 0.344083 , 0.339638 
 815 , 0.444575 , 0.403771 , 0.316101 , 0.397661 , 0.311985 , 0.39754 , 0.393774 , 0.221471 , 0.383595 , 0.398293 , 0.3163 , 0.319687 , 0.303928 , 0.344569 , 0.340038 
 816 , 0.444711 , 0.404267 , 0.316764 , 0.3981 , 0.312314 , 0.397948 , 0.394121 , 0.221908 , 0.383848 , 0.398583 , 0.316552 , 0.32015 , 0.304375 , 0.345079 , 0.340453 
 817 , 0.445104 , 0.404741 , 0.317482 , 0.398637 , 0.312581 , 0.398414 , 0.394467 , 0.222277 , 0.384224 , 0.398951 , 0.316975 , 0.320697 , 0.304779 , 0.345469 , 0.3409 
 818 , 0.445767 , 0.405057 , 0.318144 , 0.399294 , 0.312786 , 0.398975 , 0.394834 , 0.222492 , 0.384786 , 0.399385 , 0.31759 , 0.321158 , 0.304998 , 0.34554 , 0.341314 
 819 , 0.446209 , 0.405309 , 0.318696 , 0.399941 , 0.313051 , 0.399549 , 0.395269 , 0.222691 , 0.385315 , 0.399748 , 0.318079 , 0.321422 , 0.305151 , 0.345544 , 0.341658 
 820 , 0.44666 , 0.405572 , 0.319251 , 0.400597 , 0.313324 , 0.400136 , 0.395706 , 0.222888 , 0.385852 , 0.400118 , 0.318572 , 0.321687 , 0.305306 , 0.345558 , 0.342007 
 821 , 0.447185 , 0.406144 , 0.3197 , 0.401189 , 0.313687 , 0.400693 , 0.396143 , 0.222873 , 0.386352 , 0.400596 , 0.318806 , 0.321882 , 0.30554 , 0.346067 , 0.342411 
 822 , 0.448011 , 0.406723 , 0.320131 , 0.401793 , 0.314171 , 0.401375 , 0.396651 , 0.222879 , 0.387002 , 0.401236 , 0.319138 , 0.322305 , 0.305837 , 0.346695 , 0.342843 
 823 , 0.448845 , 0.407308 , 0.320566 , 0.402397 , 0.314654 , 0.402057 , 0.397159 , 0.222881 , 0.387653 , 0.401881 , 0.319474 , 0.322733 , 0.306138 , 0.347329 , 0.343275 
 824 , 0.449459 , 0.407947 , 0.321046 , 0.403172 , 0.315184 , 0.402783 , 0.397663 , 0.223053 , 0.388138 , 0.402583 , 0.319807 , 0.323129 , 0.306655 , 0.347955 , 0.343782 
 825 , 0.449942 , 0.408283 , 0.321498 , 0.403879 , 0.315604 , 0.403405 , 0.398058 , 0.223204 , 0.388521 , 0.403204 , 0.32016 , 0.323414 , 0.307186 , 0.348364 , 0.344441 
 826 , 0.450419 , 0.408581 , 0.321945 , 0.404573 , 0.316012 , 0.404013 , 0.398451 , 0.223339 , 0.388899 , 0.403805 , 0.320514 , 0.323682 , 0.307709 , 0.348749 , 0.345124 
 827 , 0.451002 , 0.408752 , 0.322337 , 0.40521 , 0.316296 , 0.404601 , 0.398858 , 0.22345 , 0.389318 , 0.404241 , 0.320965 , 0.324044 , 0.308079 , 0.349006 , 0.345708 
 828 , 0.451671 , 0.408954 , 0.322726 , 0.405711 , 0.316416 , 0.405137 , 0.399401 , 0.223647 , 0.389842 , 0.404418 , 0.321489 , 0.324488 , 0.308174 , 0.349081 , 0.346014 
 829 , 0.452269 , 0.409341 , 0.323175 , 0.406169 , 0.316556 , 0.405657 , 0.400008 , 0.223929 , 0.390412 , 0.404614 , 0.321949 , 0.324889 , 0.308241 , 0.349186 , 0.346234 
 830 , 0.452857 , 0.409745 , 0.323648 , 0.406626 , 0.316727 , 0.406162 , 0.400608 , 0.224228 , 0.39099 , 0.404838 , 0.322391 , 0.32529 , 0.308317 , 0.3493 , 0.346474 
 831 , 0.453373 , 0.41028 , 0.324246 , 0.407153 , 0.317174 , 0.406494 , 0.401087 , 0.224617 , 0.391693 , 0.405318 , 0.322654 , 0.325666 , 0.308438 , 0.349538 , 0.347002 
 832 , 0.453892 , 0.410483 , 0.324623 , 0.407837 , 0.317613 , 0.406923 , 0.401516 , 0.224864 , 0.392348 , 0.405686 , 0.322861 , 0.326116 , 0.308536 , 0.349805 , 0.347543 
 833 , 0.454404 , 0.410686 , 0.325 , 0.408522 , 0.318057 , 0.407358 , 0.401939 , 0.225111 , 0.393009 , 0.406054 , 0.323074 , 0.326573 , 0.308639 , 0.350071 , 0.348084 
 834 , 0.455133 , 0.411005 , 0.32542 , 0.409255 , 0.318408 , 0.40806 , 0.402347 , 0.225207 , 0.393487 , 0.40653 , 0.323414 , 0.327176 , 0.308847 , 0.350438 , 0.348371 
 835 , 0.455903 , 0.411772 , 0.325917 , 0.40987 , 0.318743 , 0.408882 , 0.402702 , 0.225342 , 0.393894 , 0.407169 , 0.323954 , 0.327691 , 0.30924 , 0.350756 , 0.348665 
 836 , 0.456666 , 0.412565 , 0.326423 , 0.410475 , 0.319075 , 0.409707 , 0.40306 , 0.225487 , 0.394304 , 0.407818 , 0.324504 , 0.328196 , 0.309649 , 0.351069 , 0.348967 
 837 , 0.457309 , 0.413248 , 0.326865 , 0.411047 , 0.319334 , 0.410516 , 0.403466 , 0.225614 , 0.394764 , 0.408369 , 0.324871 , 0.328512 , 0.310058 , 0.351423 , 0.349362 
 838 , 0.457964 , 0.413648 , 0.327223 , 0.411549 , 0.31953 , 0.411146 , 0.403966 , 0.225706 , 0.395302 , 0.408834 , 0.324948 , 0.328657 , 0.310391 , 0.351865 , 0.349863 
 839 , 0.458705 , 0.413955 , 0.327557 , 0.412016 , 0.319743 , 0.411663 , 0.404489 , 0.225775 , 0.395846 , 0.409322 , 0.324972 , 0.328831 , 0.310679 , 0.352321 , 0.350358 
 840 , 0.45942 , 0.414272 , 0.327887 , 0.412475 , 0.319967 , 0.412133 , 0.40498 , 0.225862 , 0.396371 , 0.409794 , 0.32503 , 0.329008 , 0.310961 , 0.352716 , 0.350851 
 841 , 0.459854 , 0.414665 , 0.328205 , 0.412852 , 0.320239 , 0.412357 , 0.405215 , 0.226039 , 0.396743 , 0.410172 , 0.32525 , 0.329181 , 0.31118 , 0.352719 , 0.351334 
 842 , 0.46013 , 0.415124 , 0.328653 , 0.413338 , 0.320461 , 0.412698 , 0.405359 , 0.226219 , 0.397155 , 0.410461 , 0.325477 , 0.329366 , 0.311373 , 0.352698 , 0.351851 
 843 , 0.460412 , 0.415583 , 0.329098 , 0.413825 , 0.320687 , 0.41304 , 0.405505 , 0.226399 , 0.397563 , 0.410751 , 0.325708 , 0.329548 , 0.311564 , 0.352674 , 0.35237 
 844 , 0.460807 , 0.415824 , 0.329408 , 0.414239 , 0.320926 , 0.413525 , 0.405732 , 0.22654 , 0.398098 , 0.411007 , 0.325932 , 0.329829 , 0.311487 , 0.352829 , 0.352573 
 845 , 0.461321 , 0.41618 , 0.329625 , 0.414748 , 0.321134 , 0.414115 , 0.406172 , 0.226662 , 0.398619 , 0.411246 , 0.326269 , 0.330228 , 0.311504 , 0.353143 , 0.352577 
 846 , 0.461852 , 0.416543 , 0.329842 , 0.415271 , 0.321343 , 0.414724 , 0.406627 , 0.226789 , 0.39915 , 0.411499 , 0.326612 , 0.330639 , 0.311531 , 0.353464 , 0.352582 
 847 , 0.462188 , 0.4169 , 0.330095 , 0.415659 , 0.321593 , 0.415197 , 0.406945 , 0.226925 , 0.399501 , 0.411749 , 0.326738 , 0.330867 , 0.311681 , 0.353751 , 0.352632 
 848 , 0.4624 , 0.417237 , 0.330529 , 0.415882 , 0.32199 , 0.415566 , 0.407069 , 0.227088 , 0.399612 , 0.412083 , 0.326779 , 0.330899 , 0.311937 , 0.353988 , 0.352882 
 849 , 0.462647 , 0.41758 , 0.331045 , 0.416093 , 0.322457 , 0.415953 , 0.407152 , 0.227254 , 0.399681 , 0.412469 , 0.326881 , 0.330924 , 0.312187 , 0.354213 , 0.353218 
 850 , 0.462918 , 0.417961 , 0.331549 , 0.41638 , 0.322903 , 0.416428 , 0.407291 , 0.227463 , 0.399815 , 0.412884 , 0.327059 , 0.331034 , 0.312445 , 0.354421 , 0.353573 
 851 , 0.46328 , 0.418435 , 0.331917 , 0.416924 , 0.32319 , 0.41716 , 0.407635 , 0.227817 , 0.400213 , 0.413352 , 0.327499 , 0.331452 , 0.312661 , 0.354539 , 0.353947 
 852 , 0.463664 , 0.418878 , 0.332208 , 0.417447 , 0.323333 , 0.417779 , 0.407967 , 0.228198 , 0.400694 , 0.413828 , 0.3279 , 0.331881 , 0.312851 , 0.354646 , 0.354192 
 853 , 0.464048 , 0.419336 , 0.332513 , 0.417983 , 0.323485 , 0.418412 , 0.408314 , 0.228582 , 0.401182 , 0.414311 , 0.328304 , 0.332326 , 0.313049 , 0.354749 , 0.354447 
 854 , 0.46444 , 0.419489 , 0.333047 , 0.418441 , 0.323527 , 0.418736 , 0.408872 , 0.228517 , 0.401731 , 0.414466 , 0.328585 , 0.332626 , 0.313134 , 0.354786 , 0.354635 
 855 , 0.465001 , 0.419732 , 0.333626 , 0.418877 , 0.323659 , 0.419027 , 0.409536 , 0.228381 , 0.402334 , 0.414414 , 0.328706 , 0.332801 , 0.313277 , 0.354866 , 0.354981 
 856 , 0.465575 , 0.419982 , 0.334218 , 0.41932 , 0.323792 , 0.419326 , 0.410207 , 0.22824 , 0.402938 , 0.414369 , 0.328833 , 0.332977 , 0.313427 , 0.354948 , 0.355334 
 857 , 0.466121 , 0.420283 , 0.334738 , 0.419729 , 0.324009 , 0.419674 , 0.410627 , 0.228308 , 0.403509 , 0.414623 , 0.32897 , 0.333122 , 0.313558 , 0.355128 , 0.355677 
 858 , 0.466276 , 0.420608 , 0.335219 , 0.420162 , 0.32423 , 0.420168 , 0.410741 , 0.228437 , 0.403835 , 0.415132 , 0.329127 , 0.333277 , 0.313579 , 0.355393 , 0.355875 
 859 , 0.466268 , 0.420932 , 0.335714 , 0.420618 , 0.324437 , 0.42072 , 0.410795 , 0.228527 , 0.404074 , 0.415664 , 0.329294 , 0.333457 , 0.313546 , 0.355679 , 0.356023 
 860 , 0.466302 , 0.421255 , 0.336127 , 0.421007 , 0.324637 , 0.421291 , 0.410871 , 0.228539 , 0.404238 , 0.416078 , 0.329403 , 0.333608 , 0.313534 , 0.355989 , 0.356116 
 861 , 0.466618 , 0.421486 , 0.336335 , 0.421196 , 0.324859 , 0.421813 , 0.411076 , 0.228406 , 0.404329 , 0.416248 , 0.329431 , 0.333658 , 0.313648 , 0.356303 , 0.356139 
 862 , 0.467208 , 0.421609 , 0.336565 , 0.421396 , 0.325141 , 0.422239 , 0.411367 , 0.228377 , 0.404618 , 0.416558 , 0.329574 , 0.333715 , 0.31393 , 0.356503 , 0.356284 
 863 , 0.467813 , 0.421738 , 0.3368 , 0.421598 , 0.325428 , 0.422673 , 0.411665 , 0.228342 , 0.40492 , 0.416875 , 0.329721 , 0.333777 , 0.314215 , 0.356708 , 0.356441 
 864 , 0.467996 , 0.422123 , 0.337317 , 0.42208 , 0.325704 , 0.422949 , 0.412108 , 0.228714 , 0.405248 , 0.417249 , 0.330061 , 0.333956 , 0.31459 , 0.356817 , 0.356871 
 865 , 0.468227 , 0.422545 , 0.337764 , 0.422429 , 0.326017 , 0.423355 , 0.412539 , 0.229092 , 0.405426 , 0.417557 , 0.330274 , 0.334202 , 0.314799 , 0.357222 , 0.357265 
 866 , 0.468464 , 0.422972 , 0.338219 , 0.422794 , 0.326334 , 0.423777 , 0.412979 , 0.229483 , 0.405612 , 0.417881 , 0.330491 , 0.334465 , 0.315005 , 0.357641 , 0.357666 
 867 , 0.468827 , 0.423137 , 0.338651 , 0.423027 , 0.326612 , 0.424176 , 0.41331 , 0.229744 , 0.405896 , 0.418138 , 0.330743 , 0.334789 , 0.314963 , 0.357805 , 0.357976 
 868 , 0.469125 , 0.42339 , 0.339211 , 0.423317 , 0.326831 , 0.424579 , 0.413583 , 0.229983 , 0.4063 , 0.418275 , 0.331088 , 0.335235 , 0.314812 , 0.35768 , 0.358323 
 869 , 0.469371 , 0.423729 , 0.33983 , 0.423661 , 0.327045 , 0.424995 , 0.413874 , 0.230244 , 0.406735 , 0.418384 , 0.331462 , 0.335714 , 0.314677 , 0.357499 , 0.35871 
 870 , 0.469605 , 0.423972 , 0.340364 , 0.42396 , 0.327246 , 0.425438 , 0.414187 , 0.230397 , 0.407138 , 0.418574 , 0.33175 , 0.336094 , 0.314639 , 0.357488 , 0.35904 
 871 , 0.469939 , 0.423967 , 0.340611 , 0.424214 , 0.327418 , 0.425907 , 0.414519 , 0.230271 , 0.407388 , 0.418919 , 0.331836 , 0.33618 , 0.31485 , 0.357863 , 0.359167 
 872 , 0.470474 , 0.423877 , 0.340717 , 0.424565 , 0.327579 , 0.426362 , 0.414842 , 0.230041 , 0.407566 , 0.41926 , 0.331911 , 0.336149 , 0.315141 , 0.358329 , 0.359185 
 873 , 0.471027 , 0.423817 , 0.340834 , 0.424924 , 0.327743 , 0.426826 , 0.415158 , 0.229823 , 0.407743 , 0.419609 , 0.331982 , 0.336116 , 0.315448 , 0.358804 , 0.359215 
 874 , 0.471526 , 0.424504 , 0.341165 , 0.425483 , 0.327876 , 0.427286 , 0.415295 , 0.229845 , 0.407821 , 0.420005 , 0.332119 , 0.336093 , 0.31586 , 0.359152 , 0.359613 
 875 , 0.471482 , 0.425107 , 0.341742 , 0.425965 , 0.328183 , 0.427849 , 0.415485 , 0.229919 , 0.408136 , 0.420631 , 0.332408 , 0.336315 , 0.316157 , 0.359364 , 0.360184 
 876 , 0.471433 , 0.425727 , 0.342341 , 0.426455 , 0.328496 , 0.428428 , 0.415682 , 0.229991 , 0.40847 , 0.421267 , 0.332705 , 0.336543 , 0.316467 , 0.359585 , 0.360766 
 877 , 0.471338 , 0.42606 , 0.342562 , 0.426778 , 0.328676 , 0.428972 , 0.41615 , 0.230012 , 0.409084 , 0.421609 , 0.333246 , 0.336902 , 0.316547 , 0.359664 , 0.361158 
 878 , 0.471876 , 0.426328 , 0.342498 , 0.426985 , 0.328649 , 0.429319 , 0.416647 , 0.230098 , 0.409792 , 0.42175 , 0.333765 , 0.33723 , 0.316673 , 0.359691 , 0.361424 
 879 , 0.472583 , 0.426601 , 0.342387 , 0.427191 , 0.328584 , 0.42962 , 0.41713 , 0.230218 , 0.410508 , 0.421862 , 0.334267 , 0.337547 , 0.316823 , 0.359717 , 0.361677 
 880 , 0.473246 , 0.426779 , 0.342543 , 0.42746 , 0.328689 , 0.429821 , 0.417539 , 0.230447 , 0.41115 , 0.42207 , 0.334595 , 0.337802 , 0.317006 , 0.359693 , 0.361978 
 881 , 0.473617 , 0.42689 , 0.343119 , 0.427841 , 0.329008 , 0.430069 , 0.417968 , 0.230787 , 0.411604 , 0.422467 , 0.334586 , 0.33795 , 0.317104 , 0.359657 , 0.362344 
 882 , 0.473744 , 0.427095 , 0.343769 , 0.428273 , 0.329318 , 0.430538 , 0.418538 , 0.231086 , 0.411966 , 0.422916 , 0.334483 , 0.338079 , 0.317081 , 0.359666 , 0.362719 
 883 , 0.473873 , 0.427308 , 0.344404 , 0.428739 , 0.329614 , 0.43105 , 0.419091 , 0.231323 , 0.412313 , 0.423392 , 0.334371 , 0.338209 , 0.317064 , 0.359688 , 0.363084 
 884 , 0.474009 , 0.427657 , 0.344773 , 0.429391 , 0.329789 , 0.431725 , 0.419365 , 0.231082 , 0.412486 , 0.42393 , 0.334302 , 0.338409 , 0.317203 , 0.359738 , 0.363245 
 885 , 0.474225 , 0.428279 , 0.34519 , 0.430179 , 0.330028 , 0.432105 , 0.419509 , 0.230866 , 0.412716 , 0.424337 , 0.334572 , 0.338727 , 0.317664 , 0.359829 , 0.363319 
 886 , 0.474443 , 0.428915 , 0.345615 , 0.430995 , 0.330273 , 0.432498 , 0.419657 , 0.230639 , 0.412951 , 0.424756 , 0.334847 , 0.339065 , 0.318137 , 0.359914 , 0.363393 
 887 , 0.474639 , 0.429439 , 0.345829 , 0.431052 , 0.330481 , 0.432867 , 0.419941 , 0.230367 , 0.413093 , 0.4247 , 0.334822 , 0.339085 , 0.318359 , 0.360197 , 0.363337 
 888 , 0.475128 , 0.42958 , 0.34597 , 0.43108 , 0.330765 , 0.433425 , 0.420264 , 0.229959 , 0.413137 , 0.424627 , 0.334663 , 0.338967 , 0.318338 , 0.360559 , 0.3635 
 889 , 0.475682 , 0.429659 , 0.34612 , 0.43113 , 0.33107 , 0.43404 , 0.4206 , 0.229518 , 0.413164 , 0.424568 , 0.334492 , 0.338834 , 0.318293 , 0.360953 , 0.363712 
 890 , 0.475828 , 0.429759 , 0.346254 , 0.431286 , 0.331251 , 0.434452 , 0.420817 , 0.229318 , 0.413084 , 0.424459 , 0.334437 , 0.338653 , 0.31823 , 0.361185 , 0.363955 
 891 , 0.475532 , 0.430036 , 0.346534 , 0.431359 , 0.331116 , 0.434602 , 0.420726 , 0.229479 , 0.412904 , 0.424407 , 0.334579 , 0.33852 , 0.318151 , 0.361334 , 0.364212 
 892 , 0.475205 , 0.430482 , 0.34695 , 0.431268 , 0.330825 , 0.434738 , 0.420485 , 0.229737 , 0.412732 , 0.424441 , 0.334781 , 0.338464 , 0.318064 , 0.361562 , 0.364453 
 893 , 0.474898 , 0.43077 , 0.347372 , 0.431157 , 0.330496 , 0.434867 , 0.420234 , 0.230022 , 0.412647 , 0.424518 , 0.335 , 0.33847 , 0.317924 , 0.361759 , 0.364595 
 894 , 0.474717 , 0.430437 , 0.347754 , 0.431065 , 0.330209 , 0.434965 , 0.420118 , 0.230349 , 0.412992 , 0.424633 , 0.335218 , 0.338718 , 0.317647 , 0.361746 , 0.364324 
 895 , 0.474315 , 0.430373 , 0.348242 , 0.431237 , 0.330293 , 0.435061 , 0.420427 , 0.230628 , 0.413449 , 0.424305 , 0.335282 , 0.338798 , 0.317501 , 0.361469 , 0.364128 
 896 , 0.473878 , 0.430307 , 0.348761 , 0.431408 , 0.330375 , 0.43517 , 0.420761 , 0.230926 , 0.413936 , 0.423959 , 0.335353 , 0.338893 , 0.317336 , 0.361175 , 0.363923 
 897 , 0.473529 , 0.431102 , 0.349707 , 0.431628 , 0.331142 , 0.435261 , 0.421094 , 0.230769 , 0.413861 , 0.423955 , 0.334888 , 0.338721 , 0.317674 , 0.361372 , 0.364207 
 898 , 0.473048 , 0.431103 , 0.35024 , 0.431696 , 0.331563 , 0.435328 , 0.421369 , 0.23041 , 0.413819 , 0.42452 , 0.334508 , 0.338506 , 0.317944 , 0.3617 , 0.364192 
 899 , 0.472528 , 0.431018 , 0.350751 , 0.431753 , 0.331966 , 0.435394 , 0.421653 , 0.230015 , 0.413784 , 0.425167 , 0.334124 , 0.338279 , 0.318212 , 0.362047 , 0.364144 
 900 , 0.472375 , 0.431029 , 0.351267 , 0.432127 , 0.331968 , 0.436067 , 0.421879 , 0.229553 , 0.413814 , 0.425706 , 0.334397 , 0.338263 , 0.318313 , 0.362174 , 0.36433 
 901 , 0.472145 , 0.431163 , 0.351892 , 0.432291 , 0.331955 , 0.437016 , 0.421805 , 0.22913 , 0.413529 , 0.425893 , 0.334862 , 0.338386 , 0.318117 , 0.362086 , 0.364774 
 902 , 0.471702 , 0.431333 , 0.352607 , 0.432183 , 0.33212 , 0.437916 , 0.421561 , 0.228736 , 0.412998 , 0.425899 , 0.33515 , 0.338504 , 0.317812 , 0.361954 , 0.365282 
 903 , 0.471286 , 0.431403 , 0.353074 , 0.432048 , 0.332188 , 0.438518 , 0.421409 , 0.228365 , 0.412612 , 0.425751 , 0.335393 , 0.338585 , 0.317453 , 0.361798 , 0.365647 
 904 , 0.471232 , 0.43121 , 0.352765 , 0.431903 , 0.331946 , 0.438439 , 0.421673 , 0.228108 , 0.412814 , 0.425267 , 0.335473 , 0.338528 , 0.31699 , 0.361657 , 0.365617 
 905 , 0.471774 , 0.43102 , 0.352184 , 0.43192 , 0.3316 , 0.438601 , 0.422287 , 0.22795 , 0.413534 , 0.424879 , 0.335477 , 0.338375 , 0.316486 , 0.361629 , 0.365513 
 906 , 0.472337 , 0.430822 , 0.351584 , 0.431942 , 0.331237 , 0.438769 , 0.422928 , 0.227785 , 0.414287 , 0.424475 , 0.335483 , 0.33821 , 0.315962 , 0.361598 , 0.365412 
 907 , 0.472609 , 0.430983 , 0.352027 , 0.432192 , 0.331478 , 0.438666 , 0.423047 , 0.228098 , 0.414817 , 0.425118 , 0.335145 , 0.338145 , 0.315859 , 0.361827 , 0.365415 
 908 , 0.472425 , 0.431377 , 0.353041 , 0.432695 , 0.331855 , 0.439021 , 0.423319 , 0.228395 , 0.415267 , 0.4259 , 0.335473 , 0.338315 , 0.31604 , 0.362016 , 0.365593 
 909 , 0.472225 , 0.43179 , 0.354107 , 0.433216 , 0.332256 , 0.439389 , 0.42361 , 0.228705 , 0.415737 , 0.426723 , 0.335831 , 0.338489 , 0.316229 , 0.362201 , 0.365776 
 910 , 0.472293 , 0.43208 , 0.354896 , 0.433414 , 0.332712 , 0.440277 , 0.424103 , 0.228889 , 0.416012 , 0.427258 , 0.336634 , 0.338669 , 0.316631 , 0.362487 , 0.365875 
 911 , 0.472295 , 0.432087 , 0.355055 , 0.433453 , 0.332953 , 0.44092 , 0.424406 , 0.229003 , 0.41604 , 0.427511 , 0.33713 , 0.338635 , 0.317272 , 0.362736 , 0.365907 
 912 , 0.472204 , 0.431985 , 0.354968 , 0.433492 , 0.333092 , 0.44134 , 0.424577 , 0.229104 , 0.415983 , 0.427698 , 0.337379 , 0.338499 , 0.317996 , 0.362949 , 0.365923 
 913 , 0.47228 , 0.432013 , 0.355099 , 0.43365 , 0.333137 , 0.441717 , 0.424764 , 0.229126 , 0.416031 , 0.42791 , 0.337427 , 0.338431 , 0.318751 , 0.36328 , 0.366247 
 914 , 0.472605 , 0.432197 , 0.355114 , 0.434011 , 0.333272 , 0.442059 , 0.425069 , 0.228979 , 0.416339 , 0.42816 , 0.337138 , 0.338527 , 0.31932 , 0.363798 , 0.366975 
