
Wavelength,MNAT_00220.spu,MNAT_00221.spu,MNAT_00222.spu,MNAT_00223.spu,MNAT_00228.spu,MNAT_00229.spu,MNAT_00230.spu,MNAT_00231.spu,MNAT_00236.spu,MNAT_00237.spu,MNAT_00238.spu,MNAT_00239.spu,MNAT_00244.spu,MNAT_00245.spu,MNAT_00246.spu,MNAT_00247.spu
  (nm),8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 
  time  ,41:41 PM,42:27 PM,42:36 PM,42:46 PM,45:53 PM,46:02 PM,46:12 PM,46:24 PM,07:12 PM,07:23 PM,07:34 PM,07:43 PM,09:28 PM,09:38 PM,09:49 PM,09:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 635 , 0.03268 , 0.04305 , 0.05122 , 0.05552 , 0.01465 , 0.02766 , 0.03311 , 0.06123 , 0.03113 , 0.03313 , 0.0423 , 0.05278 , 0.06338 , 0.08228 , 0.04959 , 0.03561 
 636 , 0.03265 , 0.04316 , 0.05116 , 0.05554 , 0.01464 , 0.02755 , 0.03291 , 0.06118 , 0.03124 , 0.03325 , 0.04216 , 0.05277 , 0.0634 , 0.08231 , 0.04951 , 0.03557 
 637 , 0.03261 , 0.04327 , 0.05109 , 0.05555 , 0.01464 , 0.02744 , 0.03271 , 0.06114 , 0.03134 , 0.03336 , 0.04203 , 0.05276 , 0.06341 , 0.08234 , 0.04943 , 0.03554 
 638 , 0.03241 , 0.04325 , 0.05082 , 0.05553 , 0.01458 , 0.02719 , 0.03234 , 0.06085 , 0.03136 , 0.03336 , 0.04168 , 0.05254 , 0.06317 , 0.08215 , 0.04917 , 0.0354 
 639 , 0.03221 , 0.04323 , 0.05055 , 0.05553 , 0.01454 , 0.02694 , 0.03196 , 0.06057 , 0.03139 , 0.03336 , 0.04133 , 0.05234 , 0.06295 , 0.08197 , 0.04892 , 0.03526 
 640 , 0.032 , 0.04321 , 0.05028 , 0.05552 , 0.01449 , 0.0267 , 0.03159 , 0.06029 , 0.03142 , 0.03337 , 0.04099 , 0.05213 , 0.06273 , 0.0818 , 0.04868 , 0.03513 
 641 , 0.0317 , 0.04312 , 0.04994 , 0.05535 , 0.01439 , 0.02635 , 0.03113 , 0.05988 , 0.03138 , 0.03327 , 0.04057 , 0.05184 , 0.06241 , 0.08148 , 0.04833 , 0.03492 
 642 , 0.03138 , 0.04305 , 0.04962 , 0.05518 , 0.0143 , 0.02598 , 0.03066 , 0.05946 , 0.03135 , 0.03317 , 0.04015 , 0.05156 , 0.06213 , 0.0812 , 0.04801 , 0.03471 
 643 , 0.03106 , 0.04298 , 0.0493 , 0.055 , 0.0142 , 0.02561 , 0.0302 , 0.05905 , 0.03132 , 0.03308 , 0.03974 , 0.05128 , 0.06185 , 0.08091 , 0.04768 , 0.03451 
 644 , 0.03074 , 0.04289 , 0.04894 , 0.0548 , 0.01409 , 0.02521 , 0.02971 , 0.05859 , 0.03127 , 0.03294 , 0.03929 , 0.05097 , 0.06152 , 0.08057 , 0.04733 , 0.03428 
 645 , 0.03049 , 0.0428 , 0.04859 , 0.05462 , 0.01397 , 0.02479 , 0.02924 , 0.05813 , 0.03121 , 0.03277 , 0.03883 , 0.05065 , 0.0612 , 0.08022 , 0.04699 , 0.03404 
 646 , 0.03024 , 0.04273 , 0.04824 , 0.05446 , 0.01385 , 0.02437 , 0.02878 , 0.05768 , 0.03117 , 0.03261 , 0.03838 , 0.05034 , 0.06089 , 0.0799 , 0.04667 , 0.03381 
 647 , 0.02999 , 0.04265 , 0.0479 , 0.05429 , 0.01373 , 0.02395 , 0.02831 , 0.05723 , 0.03112 , 0.03245 , 0.03793 , 0.05003 , 0.06057 , 0.07957 , 0.04634 , 0.03358 
 648 , 0.02975 , 0.0425 , 0.04754 , 0.05414 , 0.01362 , 0.02358 , 0.02787 , 0.05682 , 0.03104 , 0.03236 , 0.03751 , 0.04978 , 0.06034 , 0.07932 , 0.04604 , 0.03336 
 649 , 0.02954 , 0.04239 , 0.04724 , 0.05405 , 0.01352 , 0.02323 , 0.02747 , 0.05648 , 0.031 , 0.03231 , 0.03715 , 0.04959 , 0.06017 , 0.07917 , 0.0458 , 0.03319 
 650 , 0.02933 , 0.04227 , 0.04693 , 0.05396 , 0.01341 , 0.02288 , 0.02706 , 0.05614 , 0.03095 , 0.03227 , 0.03677 , 0.04939 , 0.06 , 0.07902 , 0.04555 , 0.033 
 651 , 0.02915 , 0.04226 , 0.04672 , 0.05387 , 0.01335 , 0.02258 , 0.02674 , 0.05585 , 0.03098 , 0.03227 , 0.03649 , 0.04925 , 0.0599 , 0.07895 , 0.04537 , 0.03289 
 652 , 0.02902 , 0.04233 , 0.04658 , 0.05382 , 0.01333 , 0.02232 , 0.02651 , 0.05563 , 0.03106 , 0.03232 , 0.03629 , 0.04919 , 0.05988 , 0.07898 , 0.04526 , 0.03285 
 653 , 0.02888 , 0.04241 , 0.04645 , 0.05377 , 0.01331 , 0.02206 , 0.02626 , 0.05541 , 0.03115 , 0.03238 , 0.03609 , 0.04912 , 0.05987 , 0.07901 , 0.04515 , 0.0328 
 654 , 0.02879 , 0.04252 , 0.04636 , 0.0538 , 0.01329 , 0.02182 , 0.02605 , 0.05525 , 0.03126 , 0.03246 , 0.03591 , 0.04911 , 0.05992 , 0.07916 , 0.0451 , 0.03278 
 655 , 0.02873 , 0.04258 , 0.04625 , 0.05386 , 0.01326 , 0.02156 , 0.02582 , 0.05505 , 0.0313 , 0.03249 , 0.0357 , 0.04908 , 0.05992 , 0.0793 , 0.04504 , 0.03269 
 656 , 0.02865 , 0.04261 , 0.04609 , 0.05386 , 0.01322 , 0.02128 , 0.02556 , 0.0548 , 0.03133 , 0.0325 , 0.03546 , 0.049 , 0.05988 , 0.07938 , 0.04494 , 0.03258 
 657 , 0.02856 , 0.04263 , 0.04593 , 0.05387 , 0.01318 , 0.021 , 0.0253 , 0.05454 , 0.03135 , 0.03251 , 0.03522 , 0.04892 , 0.05984 , 0.07945 , 0.04483 , 0.03246 
 658 , 0.02846 , 0.04269 , 0.04589 , 0.05403 , 0.01316 , 0.02075 , 0.02512 , 0.05444 , 0.03144 , 0.03265 , 0.03506 , 0.04897 , 0.06001 , 0.0798 , 0.04487 , 0.03246 
 659 , 0.02831 , 0.04267 , 0.04576 , 0.05408 , 0.01312 , 0.02046 , 0.0249 , 0.05423 , 0.03148 , 0.03273 , 0.03484 , 0.04893 , 0.06008 , 0.08001 , 0.04482 , 0.03239 
 660 , 0.02815 , 0.04265 , 0.04563 , 0.05413 , 0.01308 , 0.02017 , 0.02467 , 0.05402 , 0.03152 , 0.03282 , 0.03461 , 0.04889 , 0.06015 , 0.08022 , 0.04478 , 0.03232 
 661 , 0.02804 , 0.04271 , 0.0455 , 0.05415 , 0.01304 , 0.01986 , 0.02447 , 0.0538 , 0.03154 , 0.03282 , 0.03438 , 0.04885 , 0.06019 , 0.08039 , 0.0447 , 0.03225 
 662 , 0.02795 , 0.0428 , 0.04536 , 0.05413 , 0.01299 , 0.01955 , 0.02428 , 0.05355 , 0.03154 , 0.03278 , 0.03414 , 0.0488 , 0.0602 , 0.08052 , 0.0446 , 0.03218 
 663 , 0.02786 , 0.04288 , 0.04522 , 0.05412 , 0.01294 , 0.01924 , 0.02408 , 0.05331 , 0.03154 , 0.03273 , 0.03389 , 0.04875 , 0.06021 , 0.08065 , 0.04449 , 0.03211 
 664 , 0.02776 , 0.04293 , 0.04505 , 0.05409 , 0.01288 , 0.01894 , 0.02389 , 0.05306 , 0.03152 , 0.03267 , 0.03364 , 0.04868 , 0.06019 , 0.08073 , 0.04438 , 0.03204 
 665 , 0.02769 , 0.04294 , 0.04488 , 0.05412 , 0.0128 , 0.01868 , 0.02371 , 0.05284 , 0.03151 , 0.03261 , 0.03342 , 0.04861 , 0.06018 , 0.08079 , 0.0443 , 0.03199 
 666 , 0.02763 , 0.04296 , 0.04472 , 0.05416 , 0.01273 , 0.01842 , 0.02353 , 0.05263 , 0.03151 , 0.03256 , 0.0332 , 0.04856 , 0.0602 , 0.08087 , 0.04424 , 0.03195 
 667 , 0.02757 , 0.04298 , 0.04456 , 0.0542 , 0.01265 , 0.01817 , 0.02336 , 0.05242 , 0.03151 , 0.03251 , 0.03298 , 0.0485 , 0.06022 , 0.08095 , 0.04418 , 0.03191 
 668 , 0.02745 , 0.04301 , 0.04452 , 0.05419 , 0.01267 , 0.01802 , 0.0233 , 0.05235 , 0.03157 , 0.03252 , 0.03287 , 0.0485 , 0.06026 , 0.08106 , 0.04415 , 0.03189 
 669 , 0.02733 , 0.04305 , 0.04449 , 0.05417 , 0.01269 , 0.01788 , 0.02324 , 0.05229 , 0.03162 , 0.03253 , 0.03276 , 0.0485 , 0.0603 , 0.08118 , 0.04412 , 0.03188 
 670 , 0.02721 , 0.04308 , 0.04445 , 0.05415 , 0.01272 , 0.01774 , 0.02318 , 0.05222 , 0.03168 , 0.03253 , 0.03265 , 0.04849 , 0.06035 , 0.08129 , 0.04409 , 0.03187 
 671 , 0.02719 , 0.04317 , 0.04448 , 0.0542 , 0.01273 , 0.01763 , 0.02316 , 0.0522 , 0.03173 , 0.03255 , 0.03259 , 0.04852 , 0.06041 , 0.08144 , 0.04409 , 0.03186 
 672 , 0.02722 , 0.04328 , 0.04454 , 0.05428 , 0.01273 , 0.01756 , 0.02317 , 0.05221 , 0.03179 , 0.03256 , 0.03255 , 0.04855 , 0.06049 , 0.08161 , 0.04411 , 0.03186 
 673 , 0.02726 , 0.04339 , 0.04461 , 0.05435 , 0.01273 , 0.01748 , 0.02317 , 0.05223 , 0.03184 , 0.03257 , 0.03251 , 0.04859 , 0.06057 , 0.08177 , 0.04413 , 0.03187 
 674 , 0.0273 , 0.04346 , 0.04465 , 0.05443 , 0.01272 , 0.01742 , 0.02319 , 0.05225 , 0.0319 , 0.0326 , 0.0325 , 0.04864 , 0.06065 , 0.08191 , 0.04415 , 0.03187 
 675 , 0.02733 , 0.04343 , 0.04468 , 0.05453 , 0.01269 , 0.01743 , 0.02323 , 0.05234 , 0.03199 , 0.03266 , 0.03258 , 0.04871 , 0.06077 , 0.08203 , 0.04419 , 0.0319 
 676 , 0.02737 , 0.04341 , 0.04471 , 0.05463 , 0.01267 , 0.01743 , 0.02328 , 0.05245 , 0.03209 , 0.03272 , 0.03266 , 0.04879 , 0.0609 , 0.08216 , 0.04423 , 0.03194 
 677 , 0.0274 , 0.04339 , 0.04474 , 0.05474 , 0.01264 , 0.01744 , 0.02333 , 0.05255 , 0.03218 , 0.03279 , 0.03275 , 0.04888 , 0.06103 , 0.08228 , 0.04428 , 0.03197 
 678 , 0.02754 , 0.04353 , 0.04502 , 0.05485 , 0.01274 , 0.01771 , 0.02361 , 0.05285 , 0.03241 , 0.03301 , 0.033 , 0.04911 , 0.06128 , 0.08251 , 0.04449 , 0.03214 
 679 , 0.02775 , 0.04377 , 0.04541 , 0.05508 , 0.01287 , 0.01803 , 0.02396 , 0.0533 , 0.03272 , 0.03331 , 0.03334 , 0.04947 , 0.06168 , 0.08294 , 0.04482 , 0.0324 
 680 , 0.02795 , 0.04401 , 0.04581 , 0.05532 , 0.01301 , 0.01835 , 0.02431 , 0.05374 , 0.03304 , 0.03362 , 0.03368 , 0.04983 , 0.06208 , 0.08337 , 0.04515 , 0.03265 
 681 , 0.02824 , 0.0442 , 0.04625 , 0.05556 , 0.01315 , 0.01881 , 0.02472 , 0.05432 , 0.03336 , 0.03395 , 0.03414 , 0.05016 , 0.06239 , 0.08359 , 0.04542 , 0.03287 
 682 , 0.02871 , 0.04455 , 0.04692 , 0.05605 , 0.01335 , 0.01945 , 0.02528 , 0.05523 , 0.03382 , 0.03446 , 0.03484 , 0.05071 , 0.06293 , 0.08406 , 0.04588 , 0.03323 
 683 , 0.02919 , 0.04491 , 0.0476 , 0.05656 , 0.01355 , 0.0201 , 0.02585 , 0.05616 , 0.0343 , 0.03497 , 0.03555 , 0.05127 , 0.06348 , 0.08455 , 0.04635 , 0.03359 
 684 , 0.02979 , 0.04538 , 0.04851 , 0.05722 , 0.01382 , 0.02096 , 0.02665 , 0.05742 , 0.03494 , 0.03565 , 0.0365 , 0.05203 , 0.06423 , 0.08524 , 0.047 , 0.03407 
 685 , 0.03065 , 0.04607 , 0.04993 , 0.05822 , 0.01425 , 0.02227 , 0.02801 , 0.05945 , 0.03596 , 0.03668 , 0.03799 , 0.0532 , 0.06538 , 0.08636 , 0.04807 , 0.03484 
 686 , 0.03152 , 0.04675 , 0.05135 , 0.05922 , 0.01469 , 0.0236 , 0.02938 , 0.06148 , 0.03698 , 0.03771 , 0.0395 , 0.05437 , 0.06651 , 0.08747 , 0.04915 , 0.03561 
 687 , 0.0324 , 0.04744 , 0.05279 , 0.06024 , 0.01513 , 0.02495 , 0.03077 , 0.06356 , 0.03801 , 0.03876 , 0.04104 , 0.05557 , 0.06767 , 0.0886 , 0.05024 , 0.0364 
 688 , 0.03415 , 0.04897 , 0.05553 , 0.06218 , 0.01596 , 0.02725 , 0.03349 , 0.06745 , 0.03976 , 0.04066 , 0.04368 , 0.05781 , 0.07009 , 0.09117 , 0.05238 , 0.03792 
 689 , 0.03577 , 0.05028 , 0.05804 , 0.06384 , 0.01672 , 0.02946 , 0.0361 , 0.07108 , 0.04133 , 0.0424 , 0.04616 , 0.0598 , 0.0722 , 0.09333 , 0.05429 , 0.03929 
 690 , 0.03739 , 0.05158 , 0.06055 , 0.0655 , 0.01748 , 0.03166 , 0.03871 , 0.07471 , 0.04291 , 0.04414 , 0.04863 , 0.0618 , 0.07432 , 0.0955 , 0.0562 , 0.04066 
 691 , 0.03962 , 0.05336 , 0.06385 , 0.06792 , 0.01852 , 0.03449 , 0.04248 , 0.07981 , 0.04505 , 0.04646 , 0.05194 , 0.06456 , 0.07729 , 0.09867 , 0.05889 , 0.04256 
 692 , 0.04206 , 0.05519 , 0.06734 , 0.0705 , 0.01964 , 0.03754 , 0.04677 , 0.08542 , 0.04732 , 0.04893 , 0.05549 , 0.06748 , 0.08042 , 0.10198 , 0.06176 , 0.04459 
 693 , 0.04446 , 0.057 , 0.0708 , 0.07305 , 0.02074 , 0.04056 , 0.05101 , 0.09099 , 0.04958 , 0.05137 , 0.05902 , 0.07038 , 0.08353 , 0.10527 , 0.06461 , 0.04659 
 694 , 0.04702 , 0.05896 , 0.07453 , 0.07578 , 0.02198 , 0.04378 , 0.05576 , 0.09712 , 0.05204 , 0.05398 , 0.0628 , 0.07347 , 0.08683 , 0.10876 , 0.06768 , 0.04877 
 695 , 0.05002 , 0.06134 , 0.07899 , 0.07901 , 0.02357 , 0.04757 , 0.06183 , 0.10476 , 0.05506 , 0.05708 , 0.06728 , 0.07712 , 0.09068 , 0.11281 , 0.07136 , 0.05138 
 696 , 0.053 , 0.06371 , 0.08343 , 0.08223 , 0.02515 , 0.05133 , 0.06786 , 0.11236 , 0.05807 , 0.06017 , 0.07174 , 0.08076 , 0.09452 , 0.11685 , 0.07503 , 0.05399 
 697 , 0.05596 , 0.06606 , 0.08783 , 0.08542 , 0.02672 , 0.05506 , 0.07385 , 0.1199 , 0.06105 , 0.06323 , 0.07617 , 0.08437 , 0.09834 , 0.12087 , 0.07866 , 0.05658 
 698 , 0.05957 , 0.06897 , 0.09296 , 0.08917 , 0.02866 , 0.05926 , 0.08147 , 0.12918 , 0.06465 , 0.06678 , 0.08136 , 0.08856 , 0.10276 , 0.1254 , 0.08296 , 0.05962 
 699 , 0.06328 , 0.07198 , 0.09824 , 0.09305 , 0.03065 , 0.06356 , 0.08924 , 0.13868 , 0.06836 , 0.07045 , 0.08669 , 0.09289 , 0.10735 , 0.13013 , 0.08739 , 0.06275 
 700 , 0.06697 , 0.07499 , 0.10349 , 0.09692 , 0.03264 , 0.06784 , 0.09698 , 0.14816 , 0.07205 , 0.0741 , 0.092 , 0.0972 , 0.11193 , 0.13485 , 0.0918 , 0.06588 
 701 , 0.07089 , 0.07816 , 0.10899 , 0.10113 , 0.03481 , 0.07232 , 0.10553 , 0.15854 , 0.07604 , 0.07803 , 0.09762 , 0.10175 , 0.11678 , 0.1399 , 0.09654 , 0.06925 
 702 , 0.07501 , 0.08151 , 0.11472 , 0.10564 , 0.03713 , 0.07698 , 0.11466 , 0.1696 , 0.08028 , 0.08219 , 0.10352 , 0.10652 , 0.12192 , 0.14528 , 0.10156 , 0.07283 
 703 , 0.07912 , 0.08485 , 0.12045 , 0.11014 , 0.03945 , 0.08164 , 0.12378 , 0.18065 , 0.08451 , 0.08635 , 0.10942 , 0.11129 , 0.12706 , 0.15065 , 0.10657 , 0.07641 
 704 , 0.08326 , 0.08825 , 0.12621 , 0.11463 , 0.04182 , 0.08628 , 0.13311 , 0.19189 , 0.08881 , 0.09056 , 0.11535 , 0.11609 , 0.13221 , 0.15604 , 0.11163 , 0.08004 
 705 , 0.08762 , 0.09195 , 0.13224 , 0.11927 , 0.04439 , 0.09105 , 0.14316 , 0.2039 , 0.09342 , 0.09501 , 0.12158 , 0.12114 , 0.13763 , 0.16171 , 0.11696 , 0.08392 
 706 , 0.09203 , 0.09572 , 0.13838 , 0.12401 , 0.04699 , 0.09589 , 0.15333 , 0.21608 , 0.09811 , 0.09954 , 0.12791 , 0.12628 , 0.14316 , 0.16751 , 0.12239 , 0.08787 
 707 , 0.09646 , 0.0995 , 0.14453 , 0.12875 , 0.0496 , 0.10074 , 0.16354 , 0.2283 , 0.10282 , 0.10409 , 0.13426 , 0.13145 , 0.14871 , 0.17334 , 0.12783 , 0.09183 
 708 , 0.10072 , 0.10311 , 0.1502 , 0.13335 , 0.05224 , 0.10528 , 0.1738 , 0.24044 , 0.1074 , 0.10844 , 0.14031 , 0.1362 , 0.15378 , 0.17858 , 0.13297 , 0.09559 
 709 , 0.10535 , 0.10708 , 0.15642 , 0.13842 , 0.05507 , 0.11021 , 0.18473 , 0.25349 , 0.11238 , 0.1132 , 0.14689 , 0.14146 , 0.15941 , 0.18446 , 0.13862 , 0.09972 
 710 , 0.11005 , 0.1111 , 0.16272 , 0.14356 , 0.05794 , 0.1152 , 0.19581 , 0.26671 , 0.11745 , 0.11804 , 0.15357 , 0.14679 , 0.16513 , 0.19044 , 0.14435 , 0.1039 
 711 , 0.11412 , 0.11457 , 0.16809 , 0.14793 , 0.06064 , 0.11954 , 0.20611 , 0.27889 , 0.12199 , 0.1223 , 0.15956 , 0.15134 , 0.16987 , 0.19523 , 0.1493 , 0.10764 
 712 , 0.11869 , 0.11856 , 0.17414 , 0.15294 , 0.06369 , 0.12437 , 0.21749 , 0.29247 , 0.12716 , 0.12715 , 0.16638 , 0.15658 , 0.17532 , 0.2008 , 0.15492 , 0.11192 
 713 , 0.12339 , 0.12266 , 0.18035 , 0.15809 , 0.06683 , 0.12933 , 0.2292 , 0.30644 , 0.13249 , 0.13214 , 0.17341 , 0.16199 , 0.18095 , 0.20654 , 0.16072 , 0.11634 
 714 , 0.1281 , 0.12683 , 0.18655 , 0.16322 , 0.07005 , 0.13429 , 0.24112 , 0.32062 , 0.13789 , 0.1372 , 0.18056 , 0.1674 , 0.18652 , 0.21217 , 0.1665 , 0.12081 
 715 , 0.13275 , 0.13111 , 0.19263 , 0.16823 , 0.07342 , 0.13918 , 0.25325 , 0.33508 , 0.14338 , 0.14231 , 0.18784 , 0.17274 , 0.1919 , 0.21752 , 0.17215 , 0.12531 
 716 , 0.13758 , 0.13555 , 0.19896 , 0.17346 , 0.07692 , 0.14427 , 0.26585 , 0.35011 , 0.14911 , 0.14764 , 0.19543 , 0.17832 , 0.19754 , 0.22313 , 0.17805 , 0.13 
 717 , 0.14257 , 0.14014 , 0.20551 , 0.17885 , 0.08053 , 0.14952 , 0.27887 , 0.36563 , 0.15504 , 0.15316 , 0.20328 , 0.1841 , 0.20337 , 0.22893 , 0.18416 , 0.13486 
 718 , 0.14801 , 0.14516 , 0.21247 , 0.18494 , 0.08457 , 0.15514 , 0.293 , 0.38274 , 0.16167 , 0.15941 , 0.21209 , 0.19056 , 0.20979 , 0.23549 , 0.19091 , 0.14024 
 719 , 0.15304 , 0.14977 , 0.21882 , 0.1905 , 0.0884 , 0.16032 , 0.30642 , 0.39888 , 0.16783 , 0.16519 , 0.22028 , 0.19644 , 0.21553 , 0.24129 , 0.19707 , 0.14519 
 720 , 0.15818 , 0.15448 , 0.2253 , 0.19619 , 0.09232 , 0.16561 , 0.32013 , 0.41538 , 0.17414 , 0.17112 , 0.22867 , 0.20245 , 0.2214 , 0.24722 , 0.20337 , 0.15027 
 721 , 0.16387 , 0.15979 , 0.2326 , 0.20258 , 0.09675 , 0.17145 , 0.33512 , 0.43363 , 0.18123 , 0.17793 , 0.23817 , 0.20939 , 0.22825 , 0.25426 , 0.21052 , 0.15604 
 722 , 0.16872 , 0.16428 , 0.23867 , 0.20793 , 0.10078 , 0.17638 , 0.34844 , 0.44978 , 0.18749 , 0.18396 , 0.24659 , 0.21535 , 0.23401 , 0.26009 , 0.21664 , 0.16109 
 723 , 0.17359 , 0.1688 , 0.24479 , 0.21332 , 0.10485 , 0.18135 , 0.36186 , 0.46605 , 0.1938 , 0.19005 , 0.25509 , 0.22136 , 0.23983 , 0.26598 , 0.22282 , 0.16619 
 724 , 0.17872 , 0.1736 , 0.25121 , 0.21901 , 0.10913 , 0.18653 , 0.37575 , 0.48295 , 0.20044 , 0.19649 , 0.26409 , 0.22772 , 0.24595 , 0.27223 , 0.22931 , 0.17155 
 725 , 0.18356 , 0.17823 , 0.25717 , 0.22439 , 0.11337 , 0.19136 , 0.38893 , 0.49897 , 0.20679 , 0.20269 , 0.27284 , 0.23369 , 0.25156 , 0.27794 , 0.23533 , 0.17661 
 726 , 0.18806 , 0.18252 , 0.26265 , 0.22934 , 0.1174 , 0.19583 , 0.40139 , 0.51406 , 0.21272 , 0.20848 , 0.28103 , 0.23919 , 0.25665 , 0.28309 , 0.24085 , 0.18131 
 727 , 0.19254 , 0.18679 , 0.26811 , 0.23428 , 0.12141 , 0.20029 , 0.41379 , 0.52909 , 0.21863 , 0.21424 , 0.28919 , 0.24467 , 0.26172 , 0.28821 , 0.24636 , 0.186 
 728 , 0.19707 , 0.1911 , 0.27357 , 0.23941 , 0.12559 , 0.20471 , 0.4263 , 0.54434 , 0.22478 , 0.22032 , 0.29783 , 0.25048 , 0.26717 , 0.29375 , 0.25208 , 0.19086 
 729 , 0.20096 , 0.1948 , 0.27816 , 0.24377 , 0.12934 , 0.20848 , 0.43741 , 0.55782 , 0.23015 , 0.22565 , 0.30545 , 0.25543 , 0.27171 , 0.29829 , 0.25695 , 0.19506 
 730 , 0.20479 , 0.19845 , 0.28268 , 0.24807 , 0.13304 , 0.2122 , 0.44836 , 0.57113 , 0.23544 , 0.2309 , 0.31297 , 0.26031 , 0.27618 , 0.30277 , 0.26176 , 0.19921 
 731 , 0.20829 , 0.20192 , 0.28687 , 0.25198 , 0.1366 , 0.21564 , 0.45841 , 0.58332 , 0.24041 , 0.2359 , 0.32016 , 0.26497 , 0.28037 , 0.30693 , 0.26627 , 0.20309 
 732 , 0.21141 , 0.2051 , 0.29056 , 0.25544 , 0.13994 , 0.2187 , 0.46754 , 0.59431 , 0.24495 , 0.2405 , 0.32678 , 0.2692 , 0.28407 , 0.31056 , 0.27029 , 0.2066 
 733 , 0.21448 , 0.20822 , 0.2942 , 0.25885 , 0.14323 , 0.22171 , 0.47652 , 0.60512 , 0.24941 , 0.24503 , 0.33331 , 0.27336 , 0.28772 , 0.31413 , 0.27425 , 0.21005 
 734 , 0.21714 , 0.21095 , 0.29728 , 0.2618 , 0.14622 , 0.2243 , 0.48439 , 0.61455 , 0.25336 , 0.24906 , 0.33919 , 0.27697 , 0.29079 , 0.31714 , 0.27763 , 0.21307 
 735 , 0.21947 , 0.21339 , 0.29995 , 0.26443 , 0.14899 , 0.22656 , 0.49122 , 0.6227 , 0.25686 , 0.25269 , 0.34463 , 0.28011 , 0.29345 , 0.31978 , 0.28052 , 0.21577 
 736 , 0.22194 , 0.21597 , 0.30284 , 0.26726 , 0.15185 , 0.22899 , 0.49837 , 0.63128 , 0.26053 , 0.25649 , 0.3503 , 0.28344 , 0.29633 , 0.32267 , 0.2836 , 0.21861 
 737 , 0.22436 , 0.2185 , 0.30565 , 0.27002 , 0.15466 , 0.23135 , 0.50538 , 0.63968 , 0.26411 , 0.26021 , 0.35586 , 0.28671 , 0.29913 , 0.32548 , 0.28662 , 0.2214 
 738 , 0.22581 , 0.22004 , 0.30726 , 0.27166 , 0.15672 , 0.23269 , 0.50993 , 0.64528 , 0.2665 , 0.2628 , 0.35985 , 0.28885 , 0.30068 , 0.32702 , 0.28843 , 0.22323 
 739 , 0.22758 , 0.22189 , 0.30931 , 0.27369 , 0.15899 , 0.23437 , 0.51521 , 0.6518 , 0.26928 , 0.26577 , 0.36434 , 0.29143 , 0.30265 , 0.32905 , 0.2907 , 0.22539 
 740 , 0.22933 , 0.22374 , 0.31134 , 0.27572 , 0.16126 , 0.23604 , 0.52046 , 0.65829 , 0.27206 , 0.26873 , 0.36882 , 0.294 , 0.30462 , 0.33106 , 0.29295 , 0.22754 
 741 , 0.23041 , 0.22504 , 0.3126 , 0.277 , 0.16293 , 0.237 , 0.52395 , 0.66265 , 0.27389 , 0.27075 , 0.37212 , 0.2957 , 0.30583 , 0.33226 , 0.29442 , 0.22895 
 742 , 0.2318 , 0.22663 , 0.31425 , 0.27859 , 0.16471 , 0.23817 , 0.52781 , 0.66755 , 0.27593 , 0.273 , 0.37578 , 0.29772 , 0.30746 , 0.33389 , 0.29621 , 0.23057 
 743 , 0.23318 , 0.22821 , 0.3159 , 0.28019 , 0.1665 , 0.23934 , 0.53167 , 0.67244 , 0.27797 , 0.27525 , 0.37944 , 0.29973 , 0.30908 , 0.33552 , 0.29801 , 0.23218 
 744 , 0.23417 , 0.22936 , 0.317 , 0.28135 , 0.16792 , 0.2401 , 0.53446 , 0.67603 , 0.27949 , 0.27695 , 0.38232 , 0.30122 , 0.31021 , 0.33664 , 0.29928 , 0.23338 
 745 , 0.23495 , 0.23026 , 0.3179 , 0.28242 , 0.16911 , 0.24066 , 0.53657 , 0.67887 , 0.28076 , 0.27832 , 0.38472 , 0.3025 , 0.31116 , 0.33763 , 0.3003 , 0.23436 
 746 , 0.23593 , 0.23137 , 0.31911 , 0.28377 , 0.17047 , 0.24146 , 0.53919 , 0.68235 , 0.2823 , 0.27995 , 0.38747 , 0.30406 , 0.3124 , 0.33895 , 0.3016 , 0.23557 
 747 , 0.23682 , 0.2324 , 0.32021 , 0.28502 , 0.17176 , 0.24216 , 0.54161 , 0.68557 , 0.28374 , 0.28148 , 0.39008 , 0.30551 , 0.31354 , 0.34015 , 0.30279 , 0.23669 
 748 , 0.2364 , 0.23218 , 0.31969 , 0.28476 , 0.17189 , 0.2416 , 0.54122 , 0.68503 , 0.28358 , 0.28149 , 0.3904 , 0.30537 , 0.31324 , 0.33982 , 0.30252 , 0.23648 
 749 , 0.23692 , 0.2329 , 0.32039 , 0.28558 , 0.1727 , 0.242 , 0.54295 , 0.68718 , 0.28454 , 0.28262 , 0.39231 , 0.30645 , 0.31421 , 0.34084 , 0.30347 , 0.23723 
 750 , 0.23745 , 0.23363 , 0.32111 , 0.28642 , 0.17351 , 0.2424 , 0.54471 , 0.68936 , 0.28551 , 0.28378 , 0.39426 , 0.30755 , 0.3152 , 0.34187 , 0.30443 , 0.23799 
