  time  ,00:11 PM,00:24 PM,00:41 PM,00:56 PM,01:52 PM,02:10 PM,02:21 PM,02:37 PM,02:51 PM,03:38 PM,03:57 PM,04:10 PM,04:19 PM,04:32 PM,04:45 PM,05:25 PM,05:38 PM,05:51 PM,06:05 PM,06:19 PM,07:05 PM,07:17 PM,07:45 PM,07:58 PM,08:13 PM,09:03 PM,09:15 PM,09:27 PM,09:38 PM,09:52 PM,10:31 PM,10:42 PM,10:56 PM,11:11 PM,11:23 PM,11:39 PM,11:49 PM,12:01 PM,12:13 PM,12:24 PM,13:02 PM,13:13 PM,13:28 PM,13:39 PM,13:50 PM,14:36 PM,14:54 PM,15:05 PM,15:18 PM,15:31 PM,17:09 PM,17:20 PM,17:30 PM,17:39 PM,17:50 PM,18:24 PM,18:36 PM,18:46 PM,18:56 PM,19:05 PM,19:43 PM,19:52 PM,20:02 PM,20:12 PM,20:22 PM,20:45 PM,21:01 PM,21:15 PM,21:29 PM,21:59 PM,22:39 PM,22:49 PM,23:00 PM,23:10 PM,23:22 PM,24:00 PM,24:09 PM,24:19 PM,24:30 PM,24:41 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 333 , 0.36343 , 0.47718 , 0.47645 , 0.50773 , 0.14731 , 1.25828 , 1.00787 , 0.47108 , 0.45099 , 0.43945 , 0.36473 , 0.26159 , 0.31066 , 0.48895 , 0.48993 , 0.50211 , 0.88974 , 0.29533 , 1.02581 , 1.05046 , 0.51452 , 1.2658 , 0.58593 , 0.36623 , 1.22747 , 0.43645 , 0.8178 , 0.39102 , 0.38588 , 0.34689 , 0.61029 , 1.43468 , 0.70034 , 1.08797 , 0.70209 , 0.51685 , 0.4593 , 0.50241 , 0.47708 , 0.42341 , 0.18654 , 0.10534 , 0.25184 , 0.25856 , 0.04454 , 0.54123 , 0.47576 , 1.31859 , 0.46621 , 0.6389 , 0.49838 , 0.76846 , 0.65465 , 0.59877 , 0.55997 , 0.27374 , 0.27244 , 0.1875 , 0.35781 , 0.18495 , 0.5272 , 0.42376 , 0.38392 , 0.47913 , 0.59415 , 0.63012 , 0.51472 , 0.56543 , 0.46683 , 0.51173 , 0.82604 , 0.62219 , 0.75292 , 1.59719 , 1.57405 , 0.33113 , 0.54843 , 0.68487 , 0.53488 , 0.58278 
 334 , 0.40302 , 0.52682 , 0.52766 , 0.55373 , 0.19793 , 1.33396 , 1.03446 , 0.52829 , 0.49026 , 0.48101 , 0.4068 , 0.29562 , 0.34172 , 0.53469 , 0.52699 , 0.53312 , 0.97441 , 0.32138 , 1.10044 , 1.11126 , 0.56775 , 1.36818 , 0.64388 , 0.41024 , 1.29101 , 0.48435 , 0.85974 , 0.43904 , 0.44812 , 0.39469 , 0.65567 , 1.48642 , 0.76658 , 1.15238 , 0.78819 , 0.55147 , 0.48127 , 0.55756 , 0.51875 , 0.45252 , 0.21928 , 0.14909 , 0.27749 , 0.28613 , 0.07137 , 0.5854 , 0.52923 , 1.40091 , 0.53099 , 0.69312 , 0.55568 , 0.80935 , 0.70653 , 0.64428 , 0.60517 , 0.31205 , 0.28455 , 0.21548 , 0.39918 , 0.22908 , 0.56261 , 0.46989 , 0.41525 , 0.51414 , 0.61769 , 0.67591 , 0.55669 , 0.61043 , 0.50514 , 0.55745 , 0.86589 , 0.67184 , 0.8046 , 1.69302 , 1.65988 , 0.3823 , 0.60221 , 0.72467 , 0.58575 , 0.62915 
 335 , 0.44093 , 0.5753 , 0.57795 , 0.59633 , 0.23968 , 1.41206 , 1.07608 , 0.58344 , 0.53072 , 0.52066 , 0.44731 , 0.32873 , 0.37682 , 0.57926 , 0.56813 , 0.56661 , 1.05281 , 0.35019 , 1.17711 , 1.17156 , 0.61882 , 1.46719 , 0.69753 , 0.45268 , 1.35663 , 0.53309 , 0.90369 , 0.48874 , 0.50567 , 0.44192 , 0.70356 , 1.55006 , 0.8321 , 1.22694 , 0.86713 , 0.59081 , 0.50923 , 0.60517 , 0.56313 , 0.4868 , 0.25028 , 0.18651 , 0.3049 , 0.31248 , 0.09617 , 0.63486 , 0.57786 , 1.48403 , 0.59028 , 0.74278 , 0.60723 , 0.85566 , 0.7581 , 0.69219 , 0.65101 , 0.34755 , 0.30174 , 0.24575 , 0.43616 , 0.26511 , 0.60231 , 0.5151 , 0.44958 , 0.55416 , 0.65201 , 0.72153 , 0.60197 , 0.65681 , 0.54432 , 0.6017 , 0.90765 , 0.72034 , 0.85924 , 1.78608 , 1.75133 , 0.42895 , 0.65147 , 0.76702 , 0.63462 , 0.67465 
 336 , 0.47995 , 0.62486 , 0.63016 , 0.63302 , 0.2522 , 1.51188 , 1.1782 , 0.6383 , 0.58045 , 0.55878 , 0.48677 , 0.36268 , 0.4302 , 0.62628 , 0.6305 , 0.6141 , 1.11157 , 0.39267 , 1.27116 , 1.23915 , 0.66923 , 1.56493 , 0.74137 , 0.49373 , 1.44128 , 0.58866 , 0.96187 , 0.55209 , 0.55002 , 0.49501 , 0.76939 , 1.6662 , 0.90475 , 1.34817 , 0.92485 , 0.65388 , 0.56374 , 0.63218 , 0.62551 , 0.54459 , 0.27899 , 0.2041 , 0.3445 , 0.33853 , 0.11591 , 0.71125 , 0.61543 , 1.58159 , 0.63537 , 0.78377 , 0.64596 , 0.9285 , 0.81575 , 0.75539 , 0.70708 , 0.37723 , 0.34018 , 0.28789 , 0.46097 , 0.27502 , 0.66353 , 0.56191 , 0.49954 , 0.61819 , 0.73115 , 0.77407 , 0.66864 , 0.71396 , 0.59327 , 0.64778 , 0.96353 , 0.77121 , 0.93384 , 1.88402 , 1.87708 , 0.46129 , 0.69037 , 0.8249 , 0.68267 , 0.7234 
 337 , 0.51707 , 0.67195 , 0.68054 , 0.66785 , 0.2642 , 1.60836 , 1.27773 , 0.69038 , 0.6289 , 0.59562 , 0.52368 , 0.39497 , 0.4818 , 0.67215 , 0.69183 , 0.65961 , 1.16738 , 0.43302 , 1.3613 , 1.30341 , 0.71793 , 1.65838 , 0.78295 , 0.53334 , 1.5215 , 0.64083 , 1.01759 , 0.6138 , 0.59284 , 0.54718 , 0.8313 , 1.77931 , 0.97434 , 1.46632 , 0.97909 , 0.71589 , 0.61593 , 0.65851 , 0.68628 , 0.59941 , 0.30623 , 0.22079 , 0.38308 , 0.36391 , 0.13446 , 0.785 , 0.65174 , 1.67579 , 0.67852 , 0.82168 , 0.68218 , 0.99841 , 0.8701 , 0.81701 , 0.76132 , 0.40542 , 0.37673 , 0.32826 , 0.48515 , 0.28467 , 0.72374 , 0.60639 , 0.54743 , 0.68064 , 0.80897 , 0.82409 , 0.73369 , 0.76921 , 0.63983 , 0.69198 , 1.01631 , 0.81949 , 1.00724 , 1.97547 , 1.99856 , 0.492 , 0.72735 , 0.8809 , 0.7283 , 0.77015 
 338 , 0.55243 , 0.71673 , 0.7292 , 0.70096 , 0.2757 , 1.70165 , 1.37477 , 0.73988 , 0.67612 , 0.63125 , 0.55828 , 0.42569 , 0.53169 , 0.71689 , 0.75216 , 0.70328 , 1.22047 , 0.47139 , 1.44777 , 1.36458 , 0.76501 , 1.74781 , 0.82244 , 0.57159 , 1.59764 , 0.6899 , 1.07102 , 0.67395 , 0.63421 , 0.59846 , 0.88964 , 1.88951 , 1.04106 , 1.58151 , 1.03014 , 0.77686 , 0.66593 , 0.68417 , 0.74551 , 0.65148 , 0.3321 , 0.23664 , 0.42068 , 0.38866 , 0.15193 , 0.85626 , 0.68686 , 1.76679 , 0.71983 , 0.85685 , 0.71613 , 1.06555 , 0.92145 , 0.8771 , 0.81382 , 0.43224 , 0.41152 , 0.36696 , 0.50872 , 0.29409 , 0.78298 , 0.6487 , 0.59338 , 0.74157 , 0.88549 , 0.87176 , 0.79718 , 0.82263 , 0.68418 , 0.7344 , 1.06624 , 0.86539 , 1.07947 , 2.06103 , 2.11598 , 0.52118 , 0.76255 , 0.9351 , 0.77171 , 0.81503 
 339 , 0.59519 , 0.7718 , 0.79577 , 0.75983 , 0.30385 , 1.81862 , 1.45542 , 0.79874 , 0.72894 , 0.68245 , 0.61734 , 0.47108 , 0.58719 , 0.7718 , 0.80187 , 0.76046 , 1.29287 , 0.5129 , 1.54517 , 1.45855 , 0.83408 , 1.85136 , 0.88637 , 0.62149 , 1.70334 , 0.74287 , 1.15634 , 0.72724 , 0.69645 , 0.64175 , 0.96148 , 1.9959 , 1.12396 , 1.67988 , 1.10954 , 0.83852 , 0.71717 , 0.7412 , 0.80143 , 0.70673 , 0.35664 , 0.26887 , 0.46269 , 0.4355 , 0.18309 , 0.90193 , 0.74917 , 1.89189 , 0.77143 , 0.93311 , 0.77279 , 1.13991 , 1.00584 , 0.93603 , 0.87467 , 0.4676 , 0.45294 , 0.39928 , 0.55833 , 0.32979 , 0.84285 , 0.69969 , 0.65392 , 0.81215 , 0.93772 , 0.94479 , 0.86919 , 0.8788 , 0.75565 , 0.80084 , 1.14947 , 0.92867 , 1.15056 , 2.18474 , 2.23295 , 0.56893 , 0.83631 , 1.01333 , 0.83899 , 0.88353 
 340 , 0.6385 , 0.82708 , 0.8625 , 0.82106 , 0.33451 , 1.93723 , 1.52921 , 0.85782 , 0.78067 , 0.7354 , 0.68067 , 0.51814 , 0.64142 , 0.82708 , 0.84727 , 0.81755 , 1.36594 , 0.55369 , 1.64117 , 1.55633 , 0.90526 , 1.95322 , 0.9529 , 0.67176 , 1.81116 , 0.79422 , 1.24562 , 0.77757 , 0.76036 , 0.68159 , 1.03392 , 2.09701 , 1.20649 , 1.77167 , 1.19166 , 0.89819 , 0.76702 , 0.80261 , 0.85474 , 0.7608 , 0.38001 , 0.30321 , 0.50399 , 0.48486 , 0.21612 , 0.9411 , 0.81597 , 2.02039 , 0.82252 , 1.01599 , 0.83257 , 1.21342 , 1.0959 , 0.99165 , 0.93502 , 0.50329 , 0.49435 , 0.42918 , 0.61083 , 0.36852 , 0.90086 , 0.7502 , 0.7154 , 0.88212 , 0.98278 , 1.02128 , 0.94154 , 0.93298 , 0.83143 , 0.86987 , 1.23695 , 0.9929 , 1.21886 , 2.31079 , 2.34528 , 0.61843 , 0.91609 , 1.09432 , 0.90833 , 0.95488 
 341 , 0.68082 , 0.88024 , 0.92507 , 0.87905 , 0.3642 , 2.05214 , 1.59802 , 0.91504 , 0.8296 , 0.78669 , 0.74351 , 0.56378 , 0.69277 , 0.88024 , 0.88963 , 0.87127 , 1.43518 , 0.59292 , 1.73282 , 1.65113 , 0.97365 , 2.04947 , 1.01681 , 0.71962 , 1.91469 , 0.84277 , 1.3321 , 0.82589 , 0.82126 , 0.71894 , 1.10409 , 2.19182 , 1.28465 , 1.85919 , 1.27056 , 0.95508 , 0.81491 , 0.8616 , 0.90553 , 0.81275 , 0.40228 , 0.33621 , 0.54335 , 0.53192 , 0.24809 , 0.97843 , 0.88171 , 2.14475 , 0.87047 , 1.09759 , 0.891 , 1.2842 , 1.18526 , 1.04319 , 0.99268 , 0.53736 , 0.53421 , 0.45772 , 0.66047 , 0.40463 , 0.95623 , 0.79805 , 0.77454 , 0.94891 , 1.0245 , 1.09605 , 1.01223 , 0.98392 , 0.90605 , 0.93631 , 1.32186 , 1.05417 , 1.28363 , 2.43119 , 2.45158 , 0.66565 , 0.99402 , 1.17284 , 0.97453 , 1.02406 
 342 , 0.72592 , 0.92648 , 0.97913 , 0.93734 , 0.38979 , 2.16011 , 1.67206 , 0.9823 , 0.87618 , 0.83253 , 0.79895 , 0.60695 , 0.73518 , 0.93317 , 0.93887 , 0.92161 , 1.50671 , 0.63294 , 1.82385 , 1.74534 , 1.03943 , 2.14655 , 1.08715 , 0.76243 , 2.0134 , 0.88884 , 1.4074 , 0.87453 , 0.87271 , 0.76389 , 1.16858 , 2.30745 , 1.3668 , 1.95093 , 1.3519 , 1.00559 , 0.86302 , 0.91845 , 0.95395 , 0.86302 , 0.4296 , 0.36636 , 0.57878 , 0.56865 , 0.27839 , 1.0187 , 0.93953 , 2.24571 , 0.92213 , 1.17242 , 0.94489 , 1.35293 , 1.25468 , 1.0957 , 1.04942 , 0.57991 , 0.56958 , 0.48409 , 0.69939 , 0.43839 , 1.00886 , 0.85148 , 0.82368 , 1.0028 , 1.07565 , 1.15931 , 1.07489 , 1.03869 , 0.96565 , 0.98868 , 1.39567 , 1.10882 , 1.35456 , 2.55559 , 2.56289 , 0.70823 , 1.05399 , 1.23668 , 1.03476 , 1.0874 
 343 , 0.77383 , 0.96493 , 1.02456 , 0.99662 , 0.41049 , 2.25994 , 1.75357 , 1.06063 , 0.92048 , 0.87183 , 0.84481 , 0.64741 , 0.76789 , 0.98599 , 0.9967 , 0.96922 , 1.58178 , 0.67405 , 1.91484 , 1.83904 , 1.1024 , 2.24533 , 1.16575 , 0.79975 , 2.10668 , 0.93255 , 1.46971 , 0.92355 , 0.91372 , 0.81804 , 1.22627 , 2.44937 , 1.45487 , 2.04795 , 1.43625 , 1.04903 , 0.91152 , 0.97298 , 1.00016 , 0.91152 , 0.46284 , 0.39349 , 0.60993 , 0.59381 , 0.30671 , 1.0625 , 0.98709 , 2.31988 , 0.9789 , 1.23838 , 0.99305 , 1.41929 , 1.29972 , 1.15061 , 1.10566 , 0.63255 , 0.59987 , 0.50808 , 0.72661 , 0.47021 , 1.05853 , 0.91198 , 0.86148 , 1.04232 , 1.13869 , 1.20891 , 1.12783 , 1.09875 , 1.0071 , 1.02508 , 1.45668 , 1.15621 , 1.43362 , 2.686 , 2.68089 , 0.74576 , 1.0928 , 1.28352 , 1.08874 , 1.14394 
 344 , 0.81903 , 1.00121 , 1.06801 , 1.05298 , 0.42986 , 2.354 , 1.8322 , 1.13442 , 0.96195 , 0.90835 , 0.88835 , 0.68641 , 0.79877 , 1.03617 , 1.05175 , 1.01548 , 1.65368 , 0.7134 , 2.00135 , 1.92869 , 1.16216 , 2.33774 , 1.24199 , 0.83489 , 2.19386 , 0.97376 , 1.52843 , 0.96971 , 0.95236 , 0.86947 , 1.28024 , 2.58709 , 1.5398 , 2.13943 , 1.5163 , 1.08942 , 0.95755 , 1.02474 , 1.04432 , 0.95755 , 0.4944 , 0.41961 , 0.63929 , 0.61737 , 0.33377 , 1.10348 , 1.03088 , 2.38866 , 1.03323 , 1.30053 , 1.03821 , 1.48158 , 1.34127 , 1.20362 , 1.15953 , 0.68295 , 0.62847 , 0.53056 , 0.75227 , 0.50048 , 1.10511 , 0.96992 , 0.89715 , 1.07937 , 1.19952 , 1.25573 , 1.17774 , 1.15627 , 1.04618 , 1.05922 , 1.51475 , 1.20061 , 1.50992 , 2.8118 , 2.79222 , 0.78116 , 1.12913 , 1.32742 , 1.14043 , 1.19766 
 345 , 0.86245 , 1.03855 , 1.11149 , 1.10805 , 0.44947 , 2.44627 , 1.91153 , 1.20452 , 1.0027 , 0.94551 , 0.93046 , 0.72437 , 0.82967 , 1.08389 , 1.1057 , 1.06158 , 1.72346 , 0.75136 , 2.08662 , 2.01505 , 1.22079 , 2.42665 , 1.31431 , 0.8696 , 2.28115 , 1.01479 , 1.58761 , 1.01557 , 0.99194 , 0.91991 , 1.3347 , 2.7192 , 1.6232 , 2.229 , 1.59315 , 1.13083 , 1.00305 , 1.07508 , 1.08791 , 1.00255 , 0.52566 , 0.44585 , 0.66774 , 0.64173 , 0.35978 , 1.14493 , 1.07405 , 2.45839 , 1.08616 , 1.36042 , 1.08249 , 1.54435 , 1.38271 , 1.25729 , 1.21163 , 0.73056 , 0.65691 , 0.55386 , 0.77896 , 0.52979 , 1.15193 , 1.02622 , 0.93313 , 1.11769 , 1.25878 , 1.30104 , 1.22584 , 1.21286 , 1.08472 , 1.09473 , 1.57314 , 1.2462 , 1.58359 , 2.93124 , 2.89924 , 0.81731 , 1.16647 , 1.3719 , 1.18993 , 1.25018 
 346 , 0.91339 , 1.11207 , 1.17846 , 1.1774 , 0.48607 , 2.57674 , 2.03306 , 1.27571 , 1.06323 , 1.01761 , 0.98043 , 0.76834 , 0.88024 , 1.13163 , 1.17413 , 1.12438 , 1.80535 , 0.79322 , 2.20577 , 2.10734 , 1.30145 , 2.53759 , 1.37189 , 0.9213 , 2.42693 , 1.0794 , 1.68877 , 1.08835 , 1.06814 , 0.98723 , 1.43181 , 2.83838 , 1.72528 , 2.35293 , 1.67773 , 1.21314 , 1.06918 , 1.13897 , 1.14868 , 1.06173 , 0.57152 , 0.48656 , 0.70432 , 0.69186 , 0.38727 , 1.22054 , 1.14667 , 2.59201 , 1.14953 , 1.4329 , 1.14642 , 1.65148 , 1.45728 , 1.3423 , 1.27123 , 0.76841 , 0.70151 , 0.60286 , 0.83474 , 0.56404 , 1.23225 , 1.08987 , 0.99528 , 1.19725 , 1.32564 , 1.36124 , 1.28564 , 1.28765 , 1.143 , 1.16937 , 1.66713 , 1.3359 , 1.66078 , 3.03785 , 3.02602 , 0.88517 , 1.2425 , 1.45491 , 1.24084 , 1.32033 
 347 , 0.96137 , 1.18269 , 1.24226 , 1.24445 , 0.52098 , 2.70109 , 2.1505 , 1.34356 , 1.12098 , 1.08731 , 1.02773 , 0.8094 , 0.92851 , 1.17627 , 1.24076 , 1.18386 , 1.88248 , 0.83259 , 2.31945 , 2.19471 , 1.37777 , 2.6427 , 1.4248 , 0.97088 , 2.56873 , 1.14143 , 1.78649 , 1.15769 , 1.14125 , 1.05183 , 1.52567 , 2.95024 , 1.82256 , 2.47111 , 1.75775 , 1.29327 , 1.13217 , 1.19941 , 1.20614 , 1.1181 , 0.61523 , 0.5245 , 0.73896 , 0.74032 , 0.41306 , 1.29312 , 1.21547 , 2.71937 , 1.20992 , 1.50153 , 1.20748 , 1.75652 , 1.52756 , 1.42399 , 1.327 , 0.80428 , 0.74409 , 0.64994 , 0.88828 , 0.59674 , 1.30997 , 1.151 , 1.05497 , 1.27324 , 1.38902 , 1.4169 , 1.34155 , 1.35855 , 1.19786 , 1.24159 , 1.75749 , 1.42266 , 1.73302 , 3.13627 , 3.14543 , 0.95035 , 1.31457 , 1.53364 , 1.28844 , 1.38636 
 348 , 1.00663 , 1.25056 , 1.3031 , 1.30931 , 0.5543 , 2.81975 , 2.26406 , 1.4083 , 1.17614 , 1.15473 , 1.07258 , 0.84782 , 0.97464 , 1.2181 , 1.30568 , 1.2403 , 1.95525 , 0.86968 , 2.42803 , 2.27756 , 1.45008 , 2.74241 , 1.47357 , 1.01847 , 2.70669 , 1.20102 , 1.88095 , 1.2238 , 1.21146 , 1.11387 , 1.61642 , 3.05541 , 1.91539 , 2.58394 , 1.83358 , 1.37131 , 1.19224 , 1.25669 , 1.26056 , 1.17186 , 0.65694 , 0.55996 , 0.7718 , 0.7872 , 0.43732 , 1.36286 , 1.28074 , 2.84089 , 1.26755 , 1.56659 , 1.26586 , 1.85952 , 1.59391 , 1.50254 , 1.3793 , 0.8383 , 0.78478 , 0.69522 , 0.93972 , 0.62799 , 1.3852 , 1.20975 , 1.11235 , 1.34589 , 1.44919 , 1.46854 , 1.39395 , 1.42585 , 1.24959 , 1.31151 , 1.84442 , 1.50662 , 1.80076 , 3.22741 , 3.25809 , 1.013 , 1.38299 , 1.60841 , 1.33305 , 1.44862 
 349 , 1.05168 , 1.30391 , 1.35759 , 1.38269 , 0.58655 , 2.9329 , 2.36028 , 1.47312 , 1.23419 , 1.20285 , 1.11885 , 0.89004 , 1.03155 , 1.27216 , 1.35978 , 1.29238 , 2.0344 , 0.9133 , 2.54019 , 2.37074 , 1.51849 , 2.87358 , 1.53873 , 1.06807 , 2.80871 , 1.27032 , 1.95821 , 1.28153 , 1.2642 , 1.15957 , 1.6881 , 3.15748 , 1.99922 , 2.69344 , 1.91427 , 1.4409 , 1.24642 , 1.3094 , 1.32703 , 1.22365 , 0.69439 , 0.59194 , 0.81835 , 0.82365 , 0.46024 , 1.43441 , 1.34176 , 2.95906 , 1.32904 , 1.63334 , 1.32011 , 1.93402 , 1.66489 , 1.55584 , 1.44288 , 0.86932 , 0.8293 , 0.73399 , 0.98457 , 0.66089 , 1.44076 , 1.2546 , 1.17058 , 1.40604 , 1.51254 , 1.54574 , 1.44937 , 1.4831 , 1.30621 , 1.37299 , 1.92222 , 1.57568 , 1.86485 , 3.35473 , 3.38667 , 1.06334 , 1.44896 , 1.68787 , 1.39272 , 1.50709 
 350 , 1.09563 , 1.34952 , 1.40733 , 1.45721 , 0.61691 , 3.03968 , 2.44586 , 1.53555 , 1.29149 , 1.24115 , 1.164 , 0.93266 , 1.09113 , 1.32916 , 1.40709 , 1.34088 , 2.11301 , 0.95812 , 2.65009 , 2.465 , 1.5834 , 3.0142 , 1.60862 , 1.11673 , 2.89173 , 1.34141 , 2.02535 , 1.33422 , 1.30783 , 1.19679 , 1.7489 , 3.25428 , 2.07575 , 2.79758 , 1.99391 , 1.50432 , 1.29583 , 1.35839 , 1.39604 , 1.27271 , 0.72875 , 0.62132 , 0.86903 , 0.85441 , 0.48172 , 1.50452 , 1.39915 , 3.07245 , 1.38974 , 1.69861 , 1.37098 , 1.99373 , 1.73555 , 1.59676 , 1.50929 , 0.89795 , 0.87351 , 0.76885 , 1.02491 , 0.69352 , 1.48624 , 1.29173 , 1.22715 , 1.45908 , 1.57488 , 1.63194 , 1.50409 , 1.53438 , 1.36277 , 1.4283 , 1.99353 , 1.63641 , 1.92491 , 3.49311 , 3.51812 , 1.10672 , 1.51188 , 1.76702 , 1.45651 , 1.56183 
 351 , 1.13777 , 1.39242 , 1.45379 , 1.5281 , 0.64514 , 3.14009 , 2.52627 , 1.59425 , 1.34574 , 1.27675 , 1.20648 , 0.97325 , 1.14791 , 1.38289 , 1.45109 , 1.38655 , 2.1867 , 1.00057 , 2.75415 , 2.55421 , 1.64515 , 3.14891 , 1.67515 , 1.1627 , 2.96871 , 1.40904 , 2.08802 , 1.38432 , 1.34859 , 1.23136 , 1.80536 , 3.3447 , 2.14688 , 2.89556 , 2.06879 , 1.56395 , 1.34171 , 1.40445 , 1.46128 , 1.31881 , 0.76106 , 0.64878 , 0.91727 , 0.88317 , 0.50178 , 1.57123 , 1.45349 , 3.18033 , 1.44682 , 1.76038 , 1.41921 , 2.04927 , 1.80257 , 1.63464 , 1.57263 , 0.92475 , 0.91492 , 0.80185 , 1.06263 , 0.72461 , 1.52882 , 1.32589 , 1.2807 , 1.50908 , 1.63361 , 1.71518 , 1.55566 , 1.58269 , 1.41605 , 1.4798 , 2.06071 , 1.69388 , 1.98094 , 3.62515 , 3.64343 , 1.14729 , 1.57149 , 1.84247 , 1.51698 , 1.6131 
 352 , 1.16929 , 1.42658 , 1.49146 , 1.57064 , 0.6682 , 3.2238 , 2.58957 , 1.63919 , 1.3805 , 1.30343 , 1.24258 , 1.00256 , 1.18461 , 1.42214 , 1.48699 , 1.4189 , 2.24594 , 1.03457 , 2.83361 , 2.6146 , 1.69039 , 3.24858 , 1.7265 , 1.19344 , 3.02857 , 1.45558 , 2.13466 , 1.41889 , 1.38119 , 1.26231 , 1.85849 , 3.42281 , 2.20607 , 2.97811 , 2.12464 , 1.60727 , 1.37433 , 1.44333 , 1.50507 , 1.34849 , 0.78214 , 0.66778 , 0.9493 , 0.90342 , 0.51793 , 1.61626 , 1.49228 , 3.26131 , 1.49059 , 1.81046 , 1.45746 , 2.0916 , 1.85394 , 1.67332 , 1.62211 , 0.9453 , 0.94228 , 0.82168 , 1.08799 , 0.74725 , 1.55989 , 1.35381 , 1.3179 , 1.54697 , 1.67787 , 1.77666 , 1.59232 , 1.6188 , 1.45022 , 1.52121 , 2.10869 , 1.73164 , 2.03573 , 3.7239 , 3.73721 , 1.17785 , 1.61695 , 1.89826 , 1.55898 , 1.65309 
 353 , 1.18123 , 1.44584 , 1.51473 , 1.56008 , 0.68303 , 3.28014 , 2.62357 , 1.66017 , 1.37934 , 1.31466 , 1.26851 , 1.01109 , 1.18391 , 1.43555 , 1.50981 , 1.4275 , 2.28101 , 1.05389 , 2.86924 , 2.62251 , 1.70551 , 3.28311 , 1.75046 , 1.19637 , 3.05987 , 1.46304 , 2.15368 , 1.42503 , 1.40022 , 1.28863 , 1.90939 , 3.48235 , 2.24661 , 3.03566 , 2.14703 , 1.62162 , 1.38385 , 1.47065 , 1.50965 , 1.34839 , 0.78271 , 0.67157 , 0.95097 , 0.90848 , 0.52761 , 1.6213 , 1.50271 , 3.29385 , 1.51113 , 1.84038 , 1.47826 , 2.11152 , 1.8774 , 1.71663 , 1.64665 , 0.95513 , 0.9442 , 0.81711 , 1.09125 , 0.7544 , 1.57082 , 1.37196 , 1.32536 , 1.56362 , 1.69647 , 1.79677 , 1.60219 , 1.63344 , 1.44923 , 1.54609 , 2.12231 , 1.73347 , 2.09227 , 3.76159 , 3.77374 , 1.19101 , 1.63708 , 1.91794 , 1.56721 , 1.67384 
 354 , 1.19245 , 1.46405 , 1.53673 , 1.55022 , 0.6973 , 3.33428 , 2.65586 , 1.68011 , 1.37826 , 1.32546 , 1.2933 , 1.01919 , 1.18325 , 1.44824 , 1.53164 , 1.43556 , 2.31441 , 1.07237 , 2.90312 , 2.6299 , 1.71979 , 3.31591 , 1.77335 , 1.19912 , 3.08961 , 1.47008 , 2.17155 , 1.43075 , 1.41831 , 1.31392 , 1.95887 , 3.53925 , 2.28539 , 3.09097 , 2.16819 , 1.63518 , 1.39285 , 1.49675 , 1.51394 , 1.3483 , 0.78325 , 0.67522 , 0.95255 , 0.91332 , 0.53691 , 1.62601 , 1.51262 , 3.32441 , 1.53076 , 1.86914 , 1.49796 , 2.13038 , 1.89963 , 1.75876 , 1.66989 , 0.96443 , 0.94602 , 0.81286 , 1.09432 , 0.76115 , 1.58112 , 1.38943 , 1.33237 , 1.57931 , 1.71427 , 1.81583 , 1.61149 , 1.64723 , 1.4483 , 1.57015 , 2.13514 , 1.73518 , 2.1473 , 3.79746 , 3.80812 , 1.20359 , 1.65634 , 1.93666 , 1.57495 , 1.6935 
 355 , 1.20303 , 1.4813 , 1.55755 , 1.54099 , 0.71104 , 3.38634 , 2.68658 , 1.69908 , 1.37724 , 1.33585 , 1.31702 , 1.0269 , 1.18264 , 1.46028 , 1.55255 , 1.44311 , 2.34627 , 1.09005 , 2.93537 , 2.63683 , 1.73329 , 3.3471 , 1.79523 , 1.20171 , 3.11789 , 1.47674 , 2.18837 , 1.4361 , 1.43552 , 1.33826 , 2.00698 , 3.59367 , 2.32251 , 3.14418 , 2.18822 , 1.64802 , 1.40137 , 1.52172 , 1.51799 , 1.34822 , 0.78376 , 0.67873 , 0.95406 , 0.91796 , 0.54586 , 1.63042 , 1.52206 , 3.35315 , 1.54954 , 1.89679 , 1.51664 , 2.14825 , 1.92071 , 1.79978 , 1.69191 , 0.97326 , 0.94774 , 0.80889 , 1.09721 , 0.76755 , 1.59083 , 1.40625 , 1.33897 , 1.59411 , 1.73131 , 1.8339 , 1.62026 , 1.66024 , 1.44741 , 1.59345 , 2.14724 , 1.73677 , 2.2009 , 3.83167 , 3.84053 , 1.21563 , 1.67477 , 1.95449 , 1.58225 , 1.71214 
